energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.17258629,9.29187133,0.02029277,0.32832554,0.28375165,1.23478809,1.19572158,6.60375826,0.10019942,1.22793398
-3.16658329,9.51114691,0.02083013,0.33712900,0.29051180,1.28568050,1.22306995,6.72907851,0.10389687,1.26164686
-3.16058029,9.70348170,0.02124467,0.34466693,0.29642192,1.33445292,1.24546581,6.83433371,0.10721715,1.29179236
-3.15457729,9.86443232,0.02152870,0.35078510,0.30133751,1.38014518,1.26238464,6.91687028,0.11010670,1.31764268
-3.14857429,9.98997493,0.02167707,0.35534912,0.30512950,1.42183315,1.27340829,6.97432871,0.11251643,1.33854496
-3.14257129,10.07661864,0.02168746,0.35824801,0.30768735,1.45865135,1.27823561,7.00471630,0.11440304,1.35393637
-3.13656828,10.12150980,0.02156043,0.35939735,0.30892183,1.48981511,1.27668969,7.00647327,0.11573042,1.36335702
-3.13056528,10.12252306,0.02129944,0.35874180,0.30876719,1.51464166,1.26872164,6.97852995,0.11647079,1.36646026
-3.12456228,10.07833570,0.02091076,0.35625689,0.30718282,1.53256933,1.25441081,6.92035234,0.11660576,1.36302025
-3.11855928,9.98848209,0.02040329,0.35195007,0.30415425,1.54317409,1.23396134,6.83197413,0.11612703,1.35293648
-3.11255628,9.85338599,0.01978828,0.34586095,0.29969356,1.54618278,1.20769541,6.71401380,0.11503701,1.33623525
-3.10655328,9.67436900,0.01907898,0.33806063,0.29383908,1.54148241,1.17604336,6.56767584,0.11334892,1.31306796
-3.10055028,9.45363475,0.01829022,0.32865025,0.28665446,1.52912510,1.13953113,6.39473587,0.11108679,1.28370646
-3.09454727,9.19422908,0.01743798,0.31775876,0.27822721,1.50932837,1.09876557,6.19751026,0.10828498,1.24853558
-3.08854427,8.89997773,0.01653891,0.30553994,0.26866657,1.48247068,1.05441811,5.97881126,0.10498750,1.20804302
-3.08254127,8.57540361,0.01560985,0.29216886,0.25810109,1.44908240,1.00720748,5.74188939,0.10124700,1.16280719
-3.07653827,8.22562703,0.01466737,0.27783791,0.24667567,1.40983241,0.95788206,5.49036529,0.09712358,1.11348309
-3.07053527,7.85625228,0.01372738,0.26275238,0.23454845,1.36551093,0.90720248,5.22815361,0.09268330,1.06078701
-3.06453227,7.47324500,0.01280471,0.24712605,0.22188747,1.31700924,0.85592503,4.95938164,0.08799669,1.00548024
-3.05852926,7.08280450,0.01191284,0.23117663,0.20886728,1.26529709,0.80478646,4.68830565,0.08313709,0.94835260
-3.05252626,6.69123547,0.01106365,0.21512147,0.19566564,1.21139858,0.75449054,4.41922753,0.07817898,0.89020598
-3.04652326,6.30482329,0.01026723,0.19917349,0.18246037,1.15636763,0.70569672,4.15641451,0.07319638,0.83183864
-3.04052026,5.92971646,0.00953184,0.18353755,0.16942638,1.10126374,0.65901115,3.90402399,0.06826131,0.77403042
-3.03451726,5.57181959,0.00886383,0.16840743,0.15673308,1.04712902,0.61498027,3.66603536,0.06344240,0.71752953
-3.02851426,5.23669906,0.00826773,0.15396325,0.14454216,0.99496720,0.57408675,3.44619008,0.05880370,0.66304093
-3.02251126,4.92950325,0.00774636,0.14036965,0.13300579,0.94572519,0.53674800,3.24794088,0.05440361,0.61121671
-3.01650825,4.65489814,0.00730093,0.12777455,0.12226520,0.90027768,0.50331678,3.07441031,0.05029415,0.56264853
-3.01050525,4.41701827,0.00693127,0.11630850,0.11244973,0.85941501,0.47408384,2.92835857,0.04652034,0.51786214
-3.00450225,4.21943267,0.00663604,0.10608460,0.10367627,0.82383451,0.44928209,2.81215997,0.04311986,0.47731400
-2.99849925,4.06512439,0.00641292,0.09719884,0.09604904,0.79413499,0.42909198,2.72778735,0.04012292,0.44138984
-2.99249625,3.95648221,0.00625883,0.08973082,0.08965968,0.77081449,0.41364765,2.67680324,0.03755231,0.41040501
-2.98649325,3.89530247,0.00617019,0.08374470,0.08458755,0.75427059,0.40304331,2.66035688,0.03542364,0.38460630
-2.98049025,3.88279919,0.00614303,0.07929021,0.08090015,0.74480309,0.39733959,2.67918574,0.03374570,0.36417511
-2.97448724,3.91962030,0.00617323,0.07640370,0.07865368,0.74261842,0.39656915,2.73362083,0.03252095,0.34923150
-2.96848424,4.00586837,0.00625661,0.07510901,0.07789352,0.74783530,0.40074152,2.82359473,0.03174612,0.33983892
-2.96248124,4.14112406,0.00638905,0.07541816,0.07865467,0.76049104,0.40984660,2.94865187,0.03141283,0.33600933
-2.95647824,4.32447121,0.00656659,0.07733170,0.08096205,0.78054815,0.42385668,3.10796069,0.03150831,0.33770837
-2.95047524,4.55452255,0.00678542,0.08083878,0.08483061,0.80790065,0.44272692,3.30032741,0.03201610,0.34486032
-2.94447224,4.82944559,0.00704196,0.08591677,0.09026535,0.84237982,0.46639415,3.52421165,0.03291675,0.35735281
-2.93846923,5.14698855,0.00733283,0.09253064,0.09726101,0.88375923,0.49477409,3.77774395,0.03418853,0.37504092
-2.93246623,5.50450629,0.00765485,0.10063200,0.10580173,0.93175861,0.52775717,4.05874563,0.03580806,0.39775068
-2.92646323,5.89898676,0.00800497,0.11015792,0.11586050,0.98604693,0.56520323,4.36475124,0.03775097,0.42528194
-2.92046023,6.32707841,0.00838032,0.12102967,0.12739863,1.04624424,0.60693547,4.69303407,0.03999243,0.45741053
-2.91445723,6.78511912,0.00877809,0.13315148,0.14036511,1.11192288,0.65273394,5.04063486,0.04250767,0.49388986
-2.90845423,7.26916743,0.00919555,0.14640942,0.15469619,1.18260791,0.70232934,5.40439395,0.04527236,0.53445190
-2.90245123,7.77503650,0.00963002,0.16067062,0.17031505,1.25777720,0.75539739,5.78098690,0.04826300,0.57880792
-2.89644822,8.29833147,0.01007886,0.17578292,0.18713175,1.33686158,0.81155443,6.16696337,0.05145712,0.62664883
-2.89044522,8.83449056,0.01053945,0.19157507,0.20504349,1.41924518,0.87035475,6.55878903,0.05483345,0.67764559
-2.88444222,9.37883018,0.01100921,0.20785759,0.22393531,1.50426656,0.93129016,6.95289011,0.05837193,0.73144965
-2.87843922,9.92659421,0.01148563,0.22442450,0.24368118,1.59122081,0.99379208,7.34569988,0.06205365,0.78769373
-2.87243622,10.47300716,0.01196628,0.24105570,0.26414557,1.67936311,1.05723652,7.73370652,0.06586068,0.84599304
-2.86643322,11.01333114,0.01244881,0.25752028,0.28518546,1.76791382,1.12095211,8.11350160,0.06977580,0.90594710
-2.86043022,11.54292585,0.01293103,0.27358053,0.30665284,1.85606546,1.18423108,8.48182822,0.07378214,0.96714227
-2.85442721,12.05731093,0.01341089,0.28899668,0.32839748,1.94299149,1.24634307,8.83562807,0.07786272,1.02915502
-2.84842421,12.55222951,0.01388651,0.30353214,0.35027004,2.02785709,1.30655146,9.17208635,0.08200000,1.09155600
-2.84242121,13.02371173,0.01435619,0.31695917,0.37212537,2.10983152,1.36413157,9.48867364,0.08617538,1.15391479
-2.83641821,13.46813661,0.01481840,0.32906470,0.39382585,2.18810198,1.41839019,9.78318368,0.09036869,1.21580536
-2.83041521,13.88229054,0.01527179,0.33965608,0.41524458,2.26188849,1.46868559,10.05376612,0.09455774,1.27681194
-2.82441221,14.26342053,0.01571510,0.34856655,0.43626843,2.33045928,1.51444707,10.29895325,0.09871795,1.33653522
-2.81840920,14.60928024,0.01614720,0.35566014,0.45680064,2.39314617,1.55519322,10.51767971,0.10282210,1.39459862
-2.81240620,14.91816686,0.01656699,0.36083583,0.47676291,2.44935920,1.59054792,10.70929462,0.10684021,1.45065435
-2.80640320,15.18894717,0.01697338,0.36403067,0.49609689,2.49860002,1.62025317,10.87356514,0.11073956,1.50438902
-2.80040020,15.42107122,0.01736520,0.36522181,0.51476486,2.54047325,1.64417821,11.01067137,0.11448495,1.55552853
-2.79439720,15.61457266,0.01774121,0.36442717,0.53274972,2.57469547,1.66232407,11.12119212,0.11803915,1.60384205
-2.78839420,15.77005507,0.01809999,0.36170489,0.55005409,2.60110119,1.67482347,11.20608192,0.12136345,1.64914480
-2.78239120,15.88866439,0.01843999,0.35715137,0.56669861,2.61964580,1.68193573,11.26663959,0.12441858,1.69129958
-2.77638819,15.97204824,0.01875946,0.35089807,0.58271950,2.63040500,1.68403702,11.30446936,0.12716556,1.73021686
-2.77038519,16.02230316,0.01905649,0.34310721,0.59816548,2.63357121,1.68160604,11.32143566,0.12956685,1.76585355
-2.76438219,16.04191208,0.01932902,0.33396645,0.61309408,2.62944674,1.67520610,11.31961306,0.13158754,1.79821029
-2.75837919,16.03367414,0.01957495,0.32368289,0.62756768,2.61843447,1.66546404,11.30123327,0.13319647,1.82732760
-2.75237619,16.00062992,0.01979216,0.31247664,0.64164925,2.60102630,1.65304725,11.26863097,0.13436748,1.85328093
-2.74637319,15.94598495,0.01997863,0.30057406,0.65539816,2.57779011,1.63863962,11.22419056,0.13508047,1.87617480
-2.74037019,15.87303464,0.02013257,0.28820127,0.66886611,2.54935588,1.62291773,11.17029570,0.13532234,1.89613650
-2.73436718,15.78509347,0.02025253,0.27557784,0.68209355,2.51640149,1.60652815,11.10928336,0.13508779,1.91330939
-2.72836418,15.68543100,0.02033755,0.26291120,0.69510655,2.47963909,1.59006706,11.04340384,0.13437986,1.92784632
-2.72236118,15.57721672,0.02038726,0.25039174,0.70791443,2.43980230,1.57406281,10.97478775,0.13321019,1.93990333
-2.71635818,15.46347506,0.02040201,0.23818895,0.72050829,2.39763483,1.55896229,10.90542067,0.13159908,1.94963402
-2.71035518,15.34705134,0.02038299,0.22644848,0.73286034,2.35388076,1.54512152,10.83712535,0.12957518,1.95718464
-2.70435218,15.23058846,0.02033228,0.21529038,0.74492421,2.30927667,1.53280053,10.77155132,0.12717499,1.96269040
-2.69834917,15.11651368,0.02025290,0.20480833,0.75663626,2.26454545,1.52216276,10.71017092,0.12444207,1.96627274
-2.69234617,15.00703410,0.02014882,0.19506993,0.76791765,2.22039187,1.51327854,10.65428060,0.12142603,1.96803800
-2.68634317,14.90413893,0.02002493,0.18611787,0.77867726,2.17749936,1.50613227,10.60500608,0.11818142,1.96807717
-2.68034017,14.80960649,0.01988693,0.17797177,0.78881514,2.13652792,1.50063271,10.56330970,0.11476638,1.96646686
-2.67433717,14.72501349,0.01974128,0.17063072,0.79822648,2.09811240,1.49662553,10.52999844,0.11124133,1.96327121
-2.66833417,14.65174432,0.01959495,0.16407617,0.80680576,2.06286099,1.49390750,10.50573104,0.10766763,1.95854463
-2.66233117,14.59099844,0.01945532,0.15827500,0.81445086,2.03135327,1.49224120,10.49102302,0.10410620,1.95233502
-2.65632816,14.54379385,0.01932990,0.15318280,0.82106712,2.00413743,1.49136965,10.48624873,0.10061627,1.94468734
-2.65032516,14.51096576,0.01922611,0.14874687,0.82657081,1.98172644,1.49102999,10.49163982,0.09725429,1.93564707
-2.64432216,14.49315953,0.01915100,0.14490915,0.83089217,1.96459281,1.49096557,10.50728007,0.09407289,1.92526340
-2.63831916,14.49081807,0.01911104,0.14160875,0.83397759,1.95316180,1.49093599,10.53309710,0.09112004,1.91359186
-2.63231616,14.50416412,0.01911187,0.13878416,0.83579108,1.94780326,1.49072464,10.56885157,0.08843843,1.90069610
-2.62631316,14.53317872,0.01915802,0.13637497,0.83631476,1.94882201,1.49014374,10.61412510,0.08606490,1.88664882
-2.62031016,14.57757757,0.01925281,0.13432324,0.83554855,1.95644724,1.48903674,10.66830841,0.08403014,1.87153156
-2.61430715,14.63678730,0.01939813,0.13257443,0.83350901,1.97082122,1.48727825,10.73059111,0.08235849,1.85543358
-2.60830415,14.70992405,0.01959440,0.13107792,0.83022751,1.99198789,1.48477200,10.79995505,0.08106785,1.83844960
-2.60230115,14.79577697,0.01984048,0.12978732,0.82574789,2.01988193,1.48144704,10.87517269,0.08016975,1.82067697
-2.59629815,14.89279902,0.02013375,0.12866044,0.82012364,2.05431899,1.47725291,10.95481202,0.07966949,1.80221205
-2.59029515,14.99910731,0.02047015,0.12765917,0.81341515,2.09498778,1.47215424,11.03724923,0.07956634,1.78314646
-2.58429215,15.11249518,0.02084436,0.12674917,0.80568683,2.14144471,1.46612540,11.12069000,0.07985383,1.76356329
-2.57828914,15.23045710,0.02125001,0.12589958,0.79700465,2.19311177,1.45914578,11.20319982,0.08052008,1.74353368
-2.57228614,15.35022768,0.02167993,0.12508272,0.78743411,2.24927817,1.45119611,11.28274328,0.08154821,1.72311416
-2.56628314,15.46883446,0.02212648,0.12427387,0.77703876,2.30910621,1.44225634,11.35723172,0.08291672,1.70234482
-2.56028014,15.58316434,0.02258184,0.12345108,0.76587955,2.37164163,1.43230517,11.42457821,0.08460001,1.68124884
-2.55427714,15.69004178,0.02303842,0.12259512,0.75401476,2.43582850,1.42132135,11.48275823,0.08656885,1.65983323
-2.54827414,15.78631679,0.02348916,0.12168952,0.74150079,2.50052856,1.40928686,11.52987393,0.08879096,1.63809098
-2.54227114,15.86895965,0.02392787,0.12072068,0.72839355,2.56454449,1.39619156,11.56421966,0.09123156,1.61600450
-2.53626813,15.93515870,0.02434954,0.11967807,0.71475032,2.62664668,1.38203904,11.58434588,0.09385400,1.59355026
-2.53026513,15.98241719,0.02475058,0.11855446,0.70063203,2.68560254,1.36685328,11.58911863,0.09662041,1.57070421
-2.52426213,16.00864461,0.02512898,0.11734616,0.68610561,2.74020734,1.35068544,11.57777150,0.09949229,1.54744790
-2.51825913,16.01223807,0.02548441,0.11605322,0.67124629,2.78931553,1.33362037,11.54994735,0.10243119,1.52377455
-2.51225613,15.99214934,0.02581824,0.11467955,0.65613956,2.83187113,1.31578201,11.50572697,0.10539925,1.49969505
-2.50625313,15.94793353,0.02613343,0.11323307,0.64088263,2.86693609,1.29733739,11.44564268,0.10835977,1.47524305
-2.50025013,15.87977617,0.02643439,0.11172557,0.62558523,2.89371529,1.27849848,11.37067502,0.11127769,1.45047911
-2.49424712,15.78849605,0.02672672,0.11017259,0.61036946,2.91157715,1.25952176,11.28223173,0.11411995,1.42549323
-2.48824412,15.67552272,0.02701683,0.10859309,0.59536889,2.92006882,1.24070503,11.18210866,0.11685576,1.40040578
-2.48224112,15.54284817,0.02731159,0.10700905,0.58072657,2.91892549,1.22238165,11.07243344,0.11945677,1.37536647
-2.47623812,15.39295414,0.02761788,0.10544486,0.56659224,2.90807315,1.20491202,10.95559326,0.12189714,1.35055137
-2.47023512,15.22871711,0.02794214,0.10392671,0.55311864,2.88762494,1.18867279,10.83414931,0.12415346,1.32615808
-2.46423212,15.05329489,0.02828990,0.10248177,0.54045723,2.85787123,1.17404407,10.71074091,0.12620457,1.30239921
-2.45822911,14.86999942,0.02866536,0.10113743,0.52875339,2.81926398,1.16139525,10.58798316,0.12803143,1.27949439
-2.45222611,14.68216119,0.02907104,0.09992042,0.51814130,2.77239624,1.15107000,10.46836241,0.12961677,1.25766135
-2.44622311,14.49299151,0.02950745,0.09885597,0.50873891,2.71797775,1.14337126,10.35413401,0.13094485,1.23710630
-2.44022011,14.30544901,0.02997291,0.09796696,0.50064301,2.65680808,1.13854687,10.24722699,0.13200125,1.21801423
-2.43421711,14.12211643,0.03046346,0.09727311,0.49392481,2.58974828,1.13677663,10.14916003,0.13277262,1.20053963
-2.42821411,13.94509366,0.03097285,0.09679029,0.48862613,2.51769275,1.13816132,10.06097266,0.13324660,1.18479799
-2.42221111,13.77591201,0.03149269,0.09652985,0.48475650,2.44154232,1.14271444,9.98317498,0.13341184,1.17085858
-2.41620810,13.61547367,0.03201271,0.09649809,0.48229113,2.36217980,1.15035693,9.91571841,0.13325808,1.15873890
-2.41020510,13.46401913,0.03252114,0.09669581,0.48117003,2.28044895,1.16091529,9.85798892,0.13277641,1.14840101
-2.40420210,13.32112394,0.03300509,0.09711804,0.48129829,2.19713762,1.17412319,9.80882323,0.13195964,1.13974996
-2.39819910,13.18572462,0.03345115,0.09775383,0.48254737,2.11296529,1.18962653,9.76654728,0.13080272,1.13263440
-2.39219610,13.05617223,0.03384588,0.09858624,0.48475758,2.02857550,1.20699183,9.72903539,0.12930326,1.12684939
-2.38619310,12.93031080,0.03417641,0.09959243,0.48774157,1.94453272,1.22571749,9.69378750,0.12746213,1.12214121
-2.38019010,12.80557659,0.03443104,0.10074391,0.49128862,1.86132352,1.24524767,9.65802098,0.12528391,1.11821402
-2.37418709,12.67911326,0.03459967,0.10200693,0.49516978,1.77936127,1.26498798,9.61877321,0.12277746,1.11473817
-2.36818409,12.54789766,0.03467435,0.10334308,0.49914358,1.69899377,1.28432262,9.57301033,0.11995622,1.11135966
-2.36218109,12.40887014,0.03464959,0.10470994,0.50296204,1.62051278,1.30263205,9.51773770,0.11683853,1.10771057
-2.35617809,12.25906388,0.03452262,0.10606194,0.50637706,1.54416465,1.31931073,9.45010755,0.11344762,1.10341992
-2.35017509,12.09572739,0.03429354,0.10735133,0.50914672,1.47016112,1.33378411,9.36751955,0.10981158,1.09812468
-2.34417209,11.91643544,0.03396533,0.10852928,0.51104140,1.39868937,1.34552439,9.26771053,0.10596294,1.09148041
-2.33816908,11.71918390,0.03354372,0.10954707,0.51184970,1.32992071,1.35406448,9.14883013,0.10193818,1.08317133
-2.33216608,11.50246534,0.03303697,0.11035729,0.51138369,1.26401731,1.35900962,9.00949991,0.09777698,1.07291934
-2.32616308,11.26532280,0.03245549,0.11091517,0.50948362,1.20113658,1.36004649,8.84885435,0.09352133,1.06049179
-2.32016008,11.00738071,0.03181148,0.11117979,0.50602175,1.14143297,1.35694943,8.66656267,0.08921450,1.04570775
-2.31415708,10.72885242,0.03111836,0.11111527,0.50090537,1.08505739,1.34958377,8.46283163,0.08489989,1.02844261
-2.30815408,10.43052535,0.03039025,0.11069190,0.49407883,1.03215419,1.33790614,8.23838991,0.08061990,1.00863089
-2.30215108,10.11372541,0.02964145,0.10988701,0.48552447,0.98285630,1.32196205,7.99445558,0.07641476,0.98626725
-2.29614807,9.78026313,0.02888582,0.10868575,0.47526262,0.93727892,1.30188072,7.73268853,0.07232147,0.96140570
-2.29014507,9.43236465,0.02813634,0.10708156,0.46335053,0.89551236,1.27786769,7.45513053,0.06837285,0.93415710
-2.28414207,9.07259137,0.02740463,0.10507643,0.44988034,0.85761472,1.25019550,7.16413567,0.06459673,0.90468509
-2.27813907,8.70375191,0.02670054,0.10268088,0.43497615,0.82360507,1.21919276,6.86229433,0.06101535,0.87320080
-2.27213607,8.32881077,0.02603194,0.09991365,0.41879037,0.79345769,1.18523241,6.55235377,0.05764503,0.83995626
-2.26613307,7.95079740,0.02540450,0.09680111,0.40149943,0.76709807,1.14871928,6.23713865,0.05449601,0.80523724
-2.26013007,7.57271966,0.02482161,0.09337653,0.38329908,0.74440097,1.11007777,5.91947426,0.05157258,0.76935545
-2.25412706,7.19748492,0.02428449,0.08967902,0.36439933,0.72519101,1.06974001,5.60211535,0.04887346,0.73264067
-2.24812406,6.82783180,0.02379226,0.08575241,0.34501949,0.70924583,1.02813491,5.28768279,0.04639233,0.69543297
-2.24212106,6.46627465,0.02334224,0.08164401,0.32538317,0.69630200,0.98567854,4.97860996,0.04411859,0.65807538
-2.23611806,6.11506233,0.02293023,0.07740325,0.30571362,0.68606335,0.94276607,4.67710022,0.04203829,0.62090734
-2.23011506,5.77615202,0.02255093,0.07308046,0.28622958,0.67821160,0.89976558,4.38509623,0.04013509,0.58425893
-2.22411206,5.45119803,0.02219831,0.06872561,0.26714159,0.67241870,0.85701363,4.10426132,0.03839132,0.54844624
-2.21810905,5.14155477,0.02186611,0.06438721,0.24864905,0.66836051,0.81481289,3.83597263,0.03678902,0.51376780
-2.21210605,4.84829238,0.02154822,0.06011129,0.23093791,0.66573095,0.77343136,3.58132491,0.03531099,0.48050219
-2.20610305,4.57222294,0.02123911,0.05594065,0.21417910,0.66425625,0.73310333,3.34114390,0.03394161,0.44890670
-2.20010005,4.31393468,0.02093419,0.05191418,0.19852767,0.66370829,0.69403152,3.11600734,0.03266773,0.41921695
-2.19409705,4.07383138,0.02063007,0.04806648,0.18412244,0.66391660,0.65639023,2.90627179,0.03147920,0.39164728
-2.18809405,3.85217391,0.02032483,0.04442753,0.17108622,0.66477833,0.62032908,2.71210287,0.03036930,0.36639170
-2.18209105,3.64912095,0.02001806,0.04102263,0.15952639,0.66626562,0.58597694,2.53350714,0.02933504,0.34362525
-2.17608804,3.46476621,0.01971096,0.03787241,0.14953565,0.66843014,0.55344573,2.37036312,0.02837706,0.32350533
-2.17008504,3.29916978,0.01940622,0.03499297,0.14119292,0.67140439,0.52283368,2.22245002,0.02749952,0.30617299
-2.16408204,3.15238171,0.01910790,0.03239608,0.13456413,0.67539970,0.49422793,2.08947237,0.02670967,0.29175387
-2.15807904,3.02445659,0.01882111,0.03008945,0.12970286,0.68070108,0.46770607,1.97107958,0.02601729,0.28035859
-2.15207604,2.91545864,0.01855178,0.02807701,0.12665069,0.68765904,0.44333670,1.86687976,0.02543400,0.27208254
-2.14607304,2.82545713,0.01830622,0.02635912,0.12543717,0.69667870,0.42117895,1.77644749,0.02497241,0.26700501
-2.14007004,2.75451321,0.01809078,0.02493290,0.12607945,0.70820670,0.40128091,1.69932592,0.02464527,0.26518763
-2.13406703,2.70265914,0.01791137,0.02379239,0.12858150,0.72271646,0.38367731,1.63502379,0.02446450,0.26667220
-2.12806403,2.66987193,0.01777310,0.02292879,0.13293300,0.74069229,0.36838652,1.58300842,0.02444031,0.27147802
-2.12206103,2.65604337,0.01767988,0.02233058,0.13910801,0.76261296,0.35540729,1.54269595,0.02458032,0.27959890
-2.11605803,2.66094882,0.01763411,0.02198369,0.14706339,0.78893549,0.34471536,1.51344031,0.02488878,0.29100008
-2.11005503,2.68421722,0.01763640,0.02187165,0.15673737,0.82007940,0.33626047,1.49452251,0.02536598,0.30561525
-2.10405203,2.72530432,0.01768541,0.02197578,0.16804806,0.85641212,0.32996385,1.48514154,0.02600771,0.32334388
-2.09804902,2.78347148,0.01777776,0.02227531,0.18089236,0.89823588,0.32571672,1.48440848,0.02680499,0.34404922
-2.09204602,2.85777141,0.01790803,0.02274769,0.19514531,0.94577626,0.32337978,1.49134474,0.02774403,0.36755704
-2.08604302,2.94704210,0.01806887,0.02336888,0.21065993,0.99917272,0.32278406,1.50488527,0.02880629,0.39365541
-2.08004002,3.04990973,0.01825121,0.02411369,0.22726781,1.05847098,0.32373306,1.52388728,0.02996890,0.42209558
-2.07403702,3.16480062,0.01844455,0.02495623,0.24478048,1.12361752,0.32600639,1.54714438,0.03120518,0.45259417
-2.06803402,3.28996182,0.01863729,0.02587043,0.26299154,1.19445586,0.32936464,1.57340607,0.03248544,0.48483655
-2.06203102,3.42348962,0.01881719,0.02683060,0.28167971,1.27072469,0.33355546,1.60140168,0.03377790,0.51848151
-2.05602801,3.56336470,0.01897181,0.02781206,0.30061260,1.35205768,0.33832064,1.62986793,0.03504975,0.55316717
-2.05002501,3.70749244,0.01908897,0.02879174,0.31955129,1.43798487,0.34340393,1.65757892,0.03626835,0.58851782
-2.04402201,3.85374656,0.01915725,0.02974890,0.33825546,1.52793564,0.34855926,1.68337713,0.03740242,0.62415175
-2.03801901,4.00001458,0.01916646,0.03066571,0.35648902,1.62124313,0.35355903,1.70620392,0.03842326,0.65968963
-2.03201601,4.14424298,0.01910803,0.03152789,0.37402598,1.71715031,0.35820224,1.72512820,0.03930593,0.69476331
-2.02601301,4.28448077,0.01897540,0.03232521,0.39065648,1.81481768,0.36232197,1.73937184,0.04003032,0.72902479
-2.02001001,4.41891980,0.01876430,0.03305198,0.40619252,1.91333280,0.36579206,1.74833057,0.04058203,0.76215488
-2.01400700,4.54593074,0.01847299,0.03370741,0.42047351,2.01172174,0.36853267,1.75158948,0.04095312,0.79387157
-2.00800400,4.66409393,0.01810241,0.03429582,0.43337107,2.10896272,0.37051442,1.74893249,0.04114260,0.82393750
-2.00200100,4.77222429,0.01765619,0.03482680,0.44479313,2.20400187,0.37176113,1.74034515,0.04115664,0.85216652
-1.99599800,4.86939030,0.01714069,0.03531524,0.45468703,2.29577125,0.37235096,1.72601106,0.04100863,0.87842900
-1.98999500,4.95492681,0.01656486,0.03578118,0.46304148,2.38320902,0.37241588,1.70630185,0.04071881,0.90265569
-1.98399200,5.02844187,0.01594007,0.03624964,0.46988732,2.46528140,0.37213968,1.68176139,0.04031378,0.92484002
-1.97798899,5.08981801,0.01527993,0.03675028,0.47529699,2.54100622,0.37175436,1.65308503,0.03982576,0.94503866
-1.97198599,5.13920826,0.01459998,0.03731700,0.47938267,2.60947743,0.37153535,1.62109464,0.03929154,0.96337033
-1.96598299,5.17702744,0.01391746,0.03798746,0.48229314,2.66988974,0.37179544,1.58671076,0.03875145,0.98001282
-1.95997999,5.20393913,0.01325095,0.03880254,0.48420950,2.72156281,0.37287782,1.55092284,0.03824803,0.99519830
-1.95397699,5.22083880,0.01262008,0.03980570,0.48533973,2.76396393,0.37514843,1.51475874,0.03782480,1.00920686
-1.94797399,5.22883339,0.01204524,0.04104235,0.48591240,2.79672823,0.37898777,1.47925468,0.03752489,1.02235870
-1.94197099,5.22921771,0.01154727,0.04255910,0.48616970,2.81967551,0.38478247,1.44542647,0.03738980,1.03500482
-1.93596798,5.22344804,0.01114721,0.04440299,0.48635994,2.83282290,0.39291679,1.41424309,0.03745817,1.04751671
-1.92996498,5.21311303,0.01086601,0.04662068,0.48672986,2.83639244,0.40376427,1.38660303,0.03776477,1.06027521
-1.92396198,5.19990232,0.01072433,0.04925753,0.48751696,2.83081317,0.41767960,1.36331416,0.03833956,1.07365886
-1.91795898,5.18557327,0.01074229,0.05235668,0.48894210,2.81671738,0.43499092,1.34507735,0.03920699,1.08803204
-1.91195598,5.17191598,0.01093928,0.05595798,0.49120266,2.79493078,0.45599264,1.33247388,0.04038549,1.10373327
-1.90595298,5.16071735,0.01133372,0.06009695,0.49446641,2.76645695,0.48093871,1.32595685,0.04188718,1.12106411
-1.89994997,5.15372453,0.01194284,0.06480358,0.49886638,2.73245636,0.51003655,1.32584631,0.04371775,1.14027881
-1.89394697,5.15260847,0.01278248,0.07010118,0.50449677,2.69422059,0.54344158,1.33232779,0.04587658,1.16157516
-1.88794397,5.15892834,0.01386678,0.07600512,0.51141013,2.65314255,0.58125230,1.34545406,0.04835698,1.18508678
-1.88194097,5.17409733,0.01520795,0.08252167,0.51961581,2.61068378,0.62350599,1.36514956,0.05114664,1.21087710
-1.87593797,5.19935079,0.01681593,0.08964677,0.52907970,2.56833960,0.67017511,1.39121715,0.05422816,1.23893517
-1.86993497,5.23571716,0.01869806,0.09736502,0.53972531,2.52760335,0.72116424,1.42334672,0.05757962,1.26917341
-1.86393197,5.28399242,0.02085874,0.10564871,0.55143598,2.48993067,0.77630776,1.46112513,0.06117528,1.30142740
-1.85792896,5.34471850,0.02329903,0.11445714,0.56405827,2.45670464,0.83536827,1.50404725,0.06498621,1.33545772
-1.85192596,5.41816606,0.02601630,0.12373614,0.57740626,2.42920277,0.89803593,1.55152753,0.06898096,1.37095366
-1.84592296,5.50432188,0.02900385,0.13341795,0.59126669,2.40856638,0.96392865,1.60291200,0.07312613,1.40753884
-1.83991996,5.60288109,0.03225056,0.14342145,0.60540472,2.39577299,1.03259350,1.65749017,0.07738690,1.44477847
-1.83391696,5.71324440,0.03574065,0.15365285,0.61957010,2.39161218,1.10350939,1.71450697,0.08172746,1.48218809
-1.82791396,5.83452022,0.03945337,0.16400673,0.63350363,2.39666518,1.17609112,1.77317427,0.08611136,1.51924371
-1.82191096,5.96553192,0.04336297,0.17436763,0.64694375,2.41128862,1.24969511,1.83268217,0.09050175,1.55539291
-1.81590795,6.10483024,0.04743859,0.18461203,0.65963305,2.43560247,1.32362687,1.89220991,0.09486154,1.59006690
-1.80990495,6.25071094,0.05164442,0.19461078,0.67132465,2.46948268,1.39715021,1.95093659,0.09915353,1.62269320
