energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.29764882,3.19613365,0.01198970,0.01706249,1.29879491,1.21301723,0.02056304,2.20360079,0.43916600,0.18462766
-5.29164582,3.16238826,0.01280950,0.01603458,1.29229616,1.18971070,0.02151186,2.18248197,0.44233917,0.18135579
-5.28564282,3.13069241,0.01380118,0.01506561,1.28649001,1.16704233,0.02247486,2.16255215,0.44625859,0.17821937
-5.27963982,3.10135563,0.01497690,0.01416491,1.28163309,1.14505982,0.02344095,2.14409173,0.45106741,0.17525067
-5.27363682,3.07466088,0.01634872,0.01334005,1.27797732,1.12379825,0.02439888,2.12736808,0.45691737,0.17247790
-5.26763382,3.05088014,0.01792820,0.01259690,1.27577520,1.10328641,0.02533758,2.11264541,0.46396737,0.16992634
-5.26163082,3.03028784,0.01972594,0.01193981,1.27528397,1.08355242,0.02624655,2.10019279,0.47238110,0.16761936
-5.25562781,3.01317047,0.02175104,0.01137175,1.27676788,1.06462829,0.02711618,2.09028950,0.48232336,0.16557937
-5.24962481,2.99983130,0.02401052,0.01089450,1.28049802,1.04655293,0.02793803,2.08322668,0.49395516,0.16382851
-5.24362181,2.99058908,0.02650872,0.01050885,1.28674919,1.02937353,0.02870512,2.07930477,0.50742756,0.16238895
-5.23761881,2.98577061,0.02924662,0.01021473,1.29579353,1.01314510,0.02941202,2.07882637,0.52287428,0.16128290
-5.23161581,2.98569693,0.03222123,0.01001137,1.30789112,0.99792823,0.03005500,2.08208462,0.54040342,0.16053210
-5.22561281,2.99066382,0.03542494,0.00989734,1.32327759,0.98378523,0.03063198,2.08934759,0.56008853,0.16015699
-5.21960980,3.00091762,0.03884494,0.00987068,1.34214954,0.97077483,0.03114246,2.10083932,0.58195954,0.16017548
-5.21360680,3.01662776,0.04246273,0.00992882,1.36464829,0.95894591,0.03158731,2.11671873,0.60599396,0.16060147
-5.20760380,3.03785781,0.04625373,0.01006865,1.39084302,0.94833072,0.03196854,2.13705756,0.63210893,0.16144310
-5.20160080,3.06453705,0.05018714,0.01028639,1.42071438,0.93893794,0.03228894,2.16181898,0.66015468,0.16270109
-5.19559780,3.09643454,0.05422584,0.01057758,1.45413960,0.93074631,0.03255179,2.19083817,0.68990995,0.16436695
-5.18959480,3.13313778,0.05832668,0.01093693,1.49088023,0.92369914,0.03276043,2.22380655,0.72107972,0.16642153
-5.18359180,3.17403787,0.06244090,0.01135832,1.53057357,0.91770033,0.03291794,2.26026089,0.75329580,0.16883382
-5.17758879,3.21832247,0.06651483,0.01183469,1.57272858,0.91261202,0.03302677,2.29957841,0.78612042,0.17156017
-5.17158579,3.26497795,0.07049086,0.01235800,1.61672684,0.90825444,0.03308851,2.34097879,0.81905294,0.17454408
-5.16558279,3.31280102,0.07430866,0.01291925,1.66182921,0.90440783,0.03310366,2.38353328,0.85153962,0.17771652
-5.15957979,3.36042022,0.07790656,0.01350849,1.70718788,0.90081653,0.03307149,2.42618128,0.88298631,0.18099685
-5.15357679,3.40632651,0.08122310,0.01411494,1.75186394,0.89719523,0.03299005,2.46775363,0.91277350,0.18429434
-5.14757379,3.44891203,0.08419873,0.01472709,1.79484979,0.89323686,0.03285623,2.50700223,0.94027334,0.18751026
-5.14157079,3.48651557,0.08677753,0.01533287,1.83509560,0.88862207,0.03266591,2.54263457,0.96486800,0.19054046
-5.13556778,3.51747267,0.08890890,0.01591993,1.87153889,0.88302963,0.03241422,2.57335188,0.98596838,0.19327823
-5.12956478,3.54016843,0.09054915,0.01647580,1.90313594,0.87614736,0.03209583,2.59788930,1.00303274,0.19561757
-5.12356178,3.55309035,0.09166294,0.01698826,1.92889384,0.86768309,0.03170533,2.61505631,1.01558411,0.19745641
-5.11755878,3.55487918,0.09222446,0.01744557,1.94790169,0.85737500,0.03123759,2.62377561,1.02322596,0.19869994
-5.11155578,3.54437526,0.09221838,0.01783680,1.95935979,0.84500108,0.03068817,2.62311885,1.02565525,0.19926362
-5.10555278,3.52065845,0.09164036,0.01815211,1.96260546,0.83038710,0.03005367,2.61233760,1.02267250,0.19907606
-5.09954977,3.48307999,0.09049729,0.01838300,1.95713453,0.81341284,0.02933204,2.59088835,1.01418830,0.19808125
-5.09354677,3.43128496,0.08880713,0.01852258,1.94261762,0.79401635,0.02852287,2.55845055,1.00022605,0.19624050
-5.08754377,3.36522446,0.08659835,0.01856571,1.91891057,0.77219608,0.02762756,2.51493698,0.98092091,0.19353355
-5.08154077,3.28515747,0.08390908,0.01850919,1.88605881,0.74801085,0.02664942,2.46049628,0.95651498,0.18995926
-5.07553777,3.19164227,0.08078590,0.01835181,1.84429544,0.72157777,0.02559369,2.39550767,0.92734913,0.18553546
-5.06953477,3.08551824,0.07728242,0.01809439,1.79403341,0.69306828,0.02446746,2.32056832,0.89385166,0.18029834
-5.06353177,2.96787911,0.07345766,0.01773976,1.73585224,0.66270248,0.02327951,2.23647406,0.85652464,0.17430113
-5.05752876,2.84003889,0.06937431,0.01729262,1.67047985,0.63074214,0.02204009,2.14419448,0.81592827,0.16761234
-5.05152576,2.70349227,0.06509695,0.01675945,1.59877051,0.59748274,0.02076063,2.04484360,0.77266421,0.16031359
-5.04552276,2.55987117,0.06069030,0.01614829,1.52167983,0.56324481,0.01945338,1.93964740,0.72735833,0.15249704
-5.03951976,2.41089927,0.05621755,0.01546848,1.44023786,0.52836502,0.01813109,1.82990954,0.68064381,0.14426270
-5.03351676,2.25834635,0.05173886,0.01473048,1.35552137,0.49318739,0.01680664,1.71697668,0.63314494,0.13571563
-5.02751376,2.10398419,0.04731006,0.01394548,1.26862628,0.45805483,0.01549267,1.60220467,0.58546248,0.12696311
-5.02151076,1.94954527,0.04298160,0.01312521,1.18064145,0.42330142,0.01420124,1.48692672,0.53816069,0.11811198
-5.01550775,1.79668589,0.03879771,0.01228159,1.09262429,0.38924551,0.01294358,1.37242457,0.49175666,0.10926613
-5.00950475,1.64695437,0.03479588,0.01142646,1.00557932,0.35618400,0.01172981,1.25990347,0.44671190,0.10052435
-5.00350175,1.50176517,0.03100660,0.01057136,0.92043985,0.32438765,0.01056876,1.15047138,0.40342645,0.09197844
-4.99749875,1.36237933,0.02745330,0.00972728,0.83805337,0.29409775,0.00946783,1.04512300,0.36223544,0.08371172
-4.99149575,1.22989118,0.02415259,0.00890444,0.75917079,0.26552391,0.00843292,0.94472846,0.32340786,0.07579796
-4.98549275,1.10522125,0.02111463,0.00811217,0.68443940,0.23884303,0.00746843,0.85002675,0.28714760,0.06830061
-4.97948974,0.98911494,0.01834371,0.00735880,0.61439958,0.21419934,0.00657724,0.76162364,0.25359610,0.06127255
-4.97348674,0.88214625,0.01583886,0.00665155,0.54948486,0.19170536,0.00576084,0.67999343,0.22283676,0.05475604
-4.96748374,0.78472592,0.01359467,0.00599649,0.49002492,0.17144361,0.00501943,0.60548431,0.19490029,0.04878307
-4.96148074,0.69711301,0.01160203,0.00539857,0.43625111,0.15346888,0.00435203,0.53832639,0.16977106,0.04337595
-4.95547774,0.61942907,0.00984894,0.00486164,0.38830388,0.13781093,0.00375667,0.47864189,0.14739381,0.03854802
-4.94947474,0.55167388,0.00832129,0.00438844,0.34624154,0.12447740,0.00323054,0.42645675,0.12768063,0.03430464
-4.94347174,0.49374196,0.00700356,0.00398076,0.31004991,0.11345674,0.00277017,0.38171290,0.11051777,0.03064414
-4.93746873,0.44543907,0.00587949,0.00363945,0.27965219,0.10472105,0.00237160,0.34428066,0.09577214,0.02755887
-4.93146573,0.40649781,0.00493265,0.00336457,0.25491863,0.09822867,0.00203051,0.31397074,0.08329721,0.02503621
-4.92546273,0.37659200,0.00414692,0.00315542,0.23567564,0.09392642,0.00174240,0.29054521,0.07293837,0.02305950
-4.91945973,0.35534916,0.00350687,0.00301069,0.22171399,0.09175142,0.00150267,0.27372733,0.06453739,0.02160894
-4.91345673,0.34236107,0.00299804,0.00292850,0.21279588,0.09163252,0.00130677,0.26320977,0.05793613,0.02066229
-4.90745373,0.33719200,0.00260715,0.00290651,0.20866079,0.09349117,0.00115024,0.25866133,0.05297945,0.02019551
-4.90145073,0.33938496,0.00232224,0.00294195,0.20903000,0.09724196,0.00102879,0.25973199,0.04951730,0.02018322
-4.89544772,0.34846573,0.00213264,0.00303173,0.21360998,0.10279275,0.00093835,0.26605638,0.04740608,0.02059903
-4.88944472,0.36394531,0.00202900,0.00317243,0.22209460,0.11004446,0.00087511,0.27725603,0.04650936,0.02141575
-4.88344172,0.38532085,0.00200318,0.00336037,0.23416653,0.11889077,0.00083549,0.29294044,0.04669808,0.02260550
-4.87743872,0.41207558,0.00204809,0.00359164,0.24949785,0.12921759,0.00081620,0.31270736,0.04785025,0.02413971
-4.87143572,0.44367813,0.00215757,0.00386211,0.26775037,0.14090267,0.00081418,0.33614260,0.04985037,0.02598904
-4.86543272,0.47958168,0.00232614,0.00416749,0.28857570,0.15381520,0.00082664,0.36281967,0.05258860,0.02812335
-4.85942971,0.51922344,0.00254886,0.00450331,0.31161542,0.16781575,0.00085097,0.39229965,0.05595982,0.03051149
-4.85342671,0.56202466,0.00282104,0.00486497,0.33650167,0.18275647,0.00088483,0.42413144,0.05986273,0.03312131
-4.84742371,0.60739167,0.00313811,0.00524777,0.36285818,0.19848165,0.00092601,0.45785276,0.06419890,0.03591949
-4.84142071,0.65471811,0.00349538,0.00564693,0.39030203,0.21482871,0.00097251,0.49299208,0.06887213,0.03887164
-4.83541771,0.70338853,0.00388791,0.00605766,0.41844622,0.23162971,0.00102247,0.52907152,0.07378789,0.04194227
-4.82941471,0.75278351,0.00431036,0.00647516,0.44690309,0.24871323,0.00107416,0.56561094,0.07885305,0.04509506
-4.82341171,0.80228621,0.00475690,0.00689472,0.47528855,0.26590679,0.00112603,0.60213309,0.08397592,0.04829302
-4.81740870,0.85129036,0.00522118,0.00731174,0.50322725,0.28303953,0.00117661,0.63816988,0.08906656,0.05149894
-4.81140570,0.89920946,0.00569627,0.00772181,0.53035831,0.29994541,0.00122460,0.67326953,0.09403734,0.05467579
-4.80540270,0.94548704,0.00617476,0.00812077,0.55634172,0.31646649,0.00126880,0.70700452,0.09880382,0.05778736
-4.79939970,0.98960758,0.00664881,0.00850475,0.58086506,0.33245651,0.00130818,0.73898007,0.10328583,0.06079885
-4.79339670,1.03110784,0.00711027,0.00887030,0.60365048,0.34778444,0.00134180,0.76884293,0.10740875,0.06367764
-4.78739370,1.06958814,0.00755088,0.00921440,0.62446146,0.36233801,0.00136891,0.79629002,0.11110489,0.06639404
-4.78139070,1.10472322,0.00796240,0.00953453,0.64310939,0.37602700,0.00138889,0.82107686,0.11431493,0.06892208
-4.77538769,1.13627221,0.00833690,0.00982875,0.65945943,0.38878632,0.00140126,0.84302521,0.11698938,0.07124033
-4.76938469,1.16408720,0.00866690,0.01009572,0.67343556,0.40057851,0.00140572,0.86202961,0.11908993,0.07333258
-4.76338169,1.18812011,0.00894566,0.01033480,0.68502448,0.41139578,0.00140211,0.87806266,0.12059058,0.07518855
-4.75737869,1.20842731,0.00916735,0.01054599,0.69427808,0.42126137,0.00139043,0.89117844,0.12147862,0.07680441
-4.75137569,1.22517175,0.00932725,0.01073003,0.70131443,0.43023003,0.00137084,0.90151407,0.12175527,0.07818316
-4.74537269,1.23862217,0.00942192,0.01088834,0.70631689,0.43838779,0.00134363,0.90928890,0.12143592,0.07933485
-4.73936968,1.24914919,0.00944928,0.01102304,0.70953138,0.44585070,0.00130922,0.91480136,0.12055004,0.08027652
-4.73336668,1.25721829,0.00940872,0.01113687,0.71126170,0.45276260,0.00126817,0.91842331,0.11914060,0.08103196
-4.72736368,1.26337938,0.00930109,0.01123316,0.71186282,0.45929201,0.00122112,0.92059179,0.11726318,0.08163122
-4.72136068,1.26825333,0.00912869,0.01131572,0.71173236,0.46562795,0.00116880,0.92179839,0.11498448,0.08210981
-4.71535768,1.27251543,0.00889516,0.01138874,0.71130027,0.47197494,0.00111203,0.92257624,0.11238064,0.08250769
-4.70935468,1.27687639,0.00860537,0.01145666,0.71101697,0.47854716,0.00105164,0.92348509,0.10953510,0.08286805
-4.70335168,1.28206106,0.00826524,0.01152399,0.71134028,0.48556194,0.00098851,0.92509477,0.10653626,0.08323583
-4.69734867,1.28878568,0.00788156,0.01159519,0.71272150,0.49323272,0.00092351,0.92796737,0.10347489,0.08365620
-4.69134567,1.29773427,0.00746171,0.01167445,0.71559096,0.50176165,0.00085750,0.93263897,0.10044155,0.08417282
-4.68534267,1.30953485,0.00701350,0.01176556,0.72034364,0.51133212,0.00079130,0.93960119,0.09752385,0.08482620
-4.67933967,1.32473640,0.00654487,0.01187167,0.72732526,0.52210136,0.00072569,0.94928348,0.09480395,0.08565195
-4.67333667,1.34378735,0.00606370,0.01199517,0.73681927,0.53419343,0.00066136,0.96203661,0.09235618,0.08667929
-4.66733367,1.36701631,0.00557755,0.01213754,0.74903544,0.54769281,0.00059896,0.97811801,0.09024490,0.08792963
-4.66133067,1.39461597,0.00509355,0.01229922,0.76410016,0.56263882,0.00053902,0.99767961,0.08852272,0.08941543
-4.65532766,1.42663068,0.00461813,0.01247953,0.78204920,0.57902120,0.00048201,1.02075866,0.08722916,0.09113935
-4.64932466,1.46294835,0.00415703,0.01267663,0.80282292,0.59677692,0.00042827,1.04727186,0.08638968,0.09309372
-4.64332166,1.50329706,0.00371509,0.01288752,0.82626441,0.61578843,0.00037807,1.07701320,0.08601522,0.09526045
