energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-3.52676338,9.19543223,0.01397134,3.00592996,0.26897654,2.10686248,5.22099497,2.92546175,0.04812975,0.67940544
-3.52076038,9.21664562,0.01315737,2.99581824,0.26891623,2.15330227,5.19542169,2.91334037,0.04787864,0.68406950
-3.51475738,9.21313557,0.01234541,2.97425827,0.26849795,2.20035821,5.15158444,2.88998208,0.04737921,0.68741194
-3.50875438,9.18620277,0.01154203,2.94247294,0.26767371,2.24715024,5.09235757,2.85623674,0.04664500,0.68911684
-3.50275138,9.13782287,0.01075334,2.90199659,0.26641612,2.29279605,5.02114162,2.81323362,0.04569474,0.68891679
-3.49674837,9.07056755,0.00998501,2.85462111,0.26471891,2.33643410,4.94174725,2.76234129,0.04455168,0.68660075
-3.49074537,8.98750352,0.00924217,2.80233222,0.26259657,2.37724580,4.85826227,2.70511894,0.04324268,0.68202009
-3.48474237,8.89207382,0.00852944,2.74723853,0.26008336,2.41447615,4.77490703,2.64326112,0.04179730,0.67509238
-3.47873937,8.78796624,0.00785089,2.69149602,0.25723143,2.44745247,4.69588344,2.57853817,0.04024683,0.66580298
-3.47273637,8.67897453,0.00721002,2.63723127,0.25410832,2.47560054,4.62522363,2.51273474,0.03862325,0.65420419
-3.46673337,8.56885797,0.00660979,2.58646609,0.25079387,2.49845780,4.56664391,2.44758894,0.03695830,0.64041206
-3.46073037,8.46120510,0.00605258,2.54104687,0.24737656,2.51568329,4.52340990,2.38473441,0.03528260,0.62460105
-3.45472736,8.35930722,0.00554022,2.50258118,0.24394963,2.52706404,4.49821791,2.32564776,0.03362490,0.60699679
-3.44872436,8.26604645,0.00507398,2.47238429,0.24060700,2.53251780,4.49309726,2.27160327,0.03201141,0.58786724
-3.44272136,8.18380293,0.00465456,2.45143747,0.23743921,2.53209205,4.50933733,2.22363657,0.03046531,0.56751288
-3.43671836,8.11438462,0.00428214,2.44035974,0.23452964,2.52595950,4.54744212,2.18251856,0.02900646,0.54625609
-3.43071536,8.05898217,0.00395637,2.43939411,0.23195103,2.51441020,4.60711422,2.14874057,0.02765112,0.52443057
-3.42471236,8.01815062,0.00367636,2.44840860,0.22976259,2.49784072,4.68726871,2.12251087,0.02641200,0.50237095
-3.41870935,7.99181828,0.00344077,2.46691208,0.22800784,2.47674092,4.78607647,2.10376273,0.02529832,0.48040326
-3.41270635,7.97932211,0.00324780,2.49408400,0.22671311,2.45167896,4.90103534,2.09217326,0.02431602,0.45883652
-3.40670335,7.97946823,0.00309521,2.52881678,0.22588694,2.42328518,5.02906621,2.08719226,0.02346807,0.43795576
-3.40070035,7.99061468,0.00298042,2.56976913,0.22552035,2.39223584,5.16663050,2.08807945,0.02275486,0.41801671
-3.39469735,8.01077306,0.00290048,2.61542791,0.22558782,2.35923735,5.30986424,2.09394865,0.02217464,0.39924223
-3.38869435,8.03772487,0.00285220,2.66417613,0.22604917,2.32501202,5.45472370,2.10381676,0.02172397,0.38182046
-3.38269135,8.06914762,0.00283216,2.71436415,0.22685195,2.29028581,5.59713676,2.11665544,0.02139820,0.36590457
-3.37668834,8.10274544,0.00283676,2.76438116,0.22793448,2.25577897,5.73315408,2.13144334,0.02119193,0.35161407
-3.37068534,8.13637884,0.00286231,2.81272405,0.22922909,2.22219978,5.85909421,2.14721654,0.02109946,0.33903713
-3.36468234,8.16818785,0.00290509,2.85806070,0.23066567,2.19024177,5.97167675,2.16311495,0.02111516,0.32823394
-3.35867934,8.19670321,0.00296137,2.89928507,0.23217516,2.16058431,6.06813852,2.17842292,0.02123383,0.31924050
-3.35267634,8.22094067,0.00302753,2.93556181,0.23369282,2.13389620,6.14632809,2.19260197,0.02145101,0.31207263
-3.34667334,8.24047365,0.00310006,2.96635844,0.23516119,2.11084183,6.20477493,2.20531450,0.02176314,0.30672987
-3.34067034,8.25548075,0.00317566,2.99146367,0.23653253,2.09208889,6.24273070,2.21643714,0.02216775,0.30319893
-3.33466733,8.26676513,0.00325124,3.01099109,0.23777063,2.07831671,6.26018105,2.22606336,0.02266350,0.30145647
-3.32866433,8.27574395,0.00332402,3.02536797,0.23885184,2.07022389,6.25782777,2.23449499,0.02325019,0.30147104
-3.32266133,8.28440747,0.00339153,3.03530958,0.23976546,2.06853400,6.23704218,2.24222300,0.02392861,0.30320413
-3.31665833,8.29524825,0.00345162,3.04178008,0.24051326,2.07399805,6.19979196,2.24989838,0.02470044,0.30661021
-3.31065533,8.31116265,0.00350252,3.04594154,0.24110831,2.08739248,6.14854468,2.25829425,0.02556794,0.31163595
-3.30465233,8.33532779,0.00354283,3.04909341,0.24157315,2.10951181,6.08615221,2.26826099,0.02653367,0.31821867
-3.29864932,8.37105846,0.00357151,3.05260487,0.24193739,2.14115525,6.01572119,2.28067622,0.02760011,0.32628426
-3.29264632,8.42164971,0.00358788,3.05784315,0.24223505,2.18310701,5.94047489,2.29639206,0.02876926,0.33574478
-3.28664332,8.49021145,0.00359162,3.06610104,0.24250146,2.23611047,5.86361264,2.31618197,0.03004219,0.34649613
-3.28064032,8.57950231,0.00358268,3.07852673,0.24277037,2.30083698,5.78817259,2.34068986,0.03141860,0.35841585
-3.27463732,8.69177037,0.00356134,3.09605942,0.24307098,2.37785037,5.71690382,2.37038374,0.03289641,0.37136165
-3.26863432,8.82860817,0.00352808,3.11937352,0.24342550,2.46756892,5.65215297,2.40551649,0.03447137,0.38517061
-3.26263132,8.99082943,0.00348359,3.14883432,0.24384705,2.57022671,5.59577018,2.44609554,0.03613672,0.39965948
-3.25662831,9.17837408,0.00342873,3.18446716,0.24433828,2.68583673,5.54903805,2.49186331,0.03788292,0.41462610
-3.25062531,9.39024702,0.00336445,3.22594175,0.24489066,2.81415829,5.51262650,2.54228951,0.03969756,0.42985204
-3.24462231,9.62449506,0.00329178,3.27257268,0.24548459,2.95467118,5.48657489,2.59657606,0.04156526,0.44510648
-3.23861931,9.87822457,0.00321179,3.32333600,0.24609029,3.10655906,5.47030199,2.65367445,0.04346780,0.46015123
-3.23261631,10.14766058,0.00312555,3.37690161,0.24666944,3.26870398,5.46264263,2.71231532,0.04538428,0.47474664
-3.22661331,10.42824637,0.00303410,3.43167987,0.24717755,3.43969385,5.46190916,2.77104880,0.04729149,0.48865834
-3.22061031,10.71478038,0.00293845,3.48588048,0.24756684,3.61784370,5.46597444,2.82829412,0.04916433,0.50166436
-3.21460730,11.00158566,0.00283953,3.53758101,0.24778959,3.80123111,5.47237227,2.88239622,0.05097635,0.51356241
-3.20860430,11.28270509,0.00273825,3.58480202,0.24780175,3.98774528,5.47841051,2.93168691,0.05270039,0.52417699
-3.20260130,11.55211464,0.00263542,3.62558523,0.24756653,4.17514850,5.48129156,2.97454770,0.05430926,0.53336588
-3.19659830,11.80394560,0.00253182,3.65807132,0.24705799,4.36114784,5.47823488,3.00947153,0.05577640,0.54102592
-3.19059530,12.03270620,0.00242817,3.68057389,0.24626419,4.54347439,5.46659591,3.03512071,0.05707663,0.54709761
-3.18459230,12.23349297,0.00232516,3.69164610,0.24519000,4.71996657,5.44397651,3.05037814,0.05818684,0.55156846
-3.17858929,12.40218249,0.00222344,3.69013739,0.24385917,4.88865369,5.40832229,3.05438995,0.05908657,0.55447492
-3.17258629,12.53559508,0.00212367,3.67523764,0.24231578,5.04783578,5.35800311,3.04659749,0.05975861,0.55590271
-3.16658329,12.63162297,0.00202649,3.64650724,0.24062483,5.19615548,5.29187381,3.02675751,0.06018943,0.55598579
-3.16058029,12.68931738,0.00193255,3.60389201,0.23887200,5.33265823,5.20931347,2.99494979,0.06036954,0.55490370
-3.15457729,12.70893057,0.00184255,3.54772264,0.23716264,5.45683724,5.11024227,2.95157224,0.06029376,0.55287775
-3.14857429,12.69191104,0.00175718,3.47869922,0.23561988,5.56866028,4.99511637,2.89732392,0.05996127,0.55016589
-3.14257129,12.64085198,0.00167716,3.39786193,0.23438205,5.66857660,4.86490197,2.83317714,0.05937566,0.54705664
-3.13656828,12.55939540,0.00160327,3.30654967,0.23359943,5.75750238,4.72103061,2.76034002,0.05854481,0.54386226
-3.13056528,12.45209596,0.00153627,3.20634874,0.23343048,5.83678508,4.56533874,2.68021166,0.05748064,0.54091133
-3.12456228,12.32425026,0.00147698,3.09903435,0.23403764,5.90814730,4.39999468,2.59433185,0.05619884,0.53854088
-3.11855928,12.18169896,0.00142621,2.98650744,0.23558286,5.97361225,4.22741673,2.50432779,0.05471846,0.53708844
-3.11255628,12.03060965,0.00138475,2.87072983,0.23822291,6.03541372,4.05018641,2.41186000,0.05306150,0.53688399
-3.10655328,11.87724943,0.00135341,2.75366038,0.24210476,6.09589405,3.87096025,2.31856973,0.05125234,0.53824201
-3.10055028,11.72775619,0.00133291,2.63719458,0.24736096,6.15739468,3.69238406,2.22602984,0.04931730,0.54145388
-3.09454727,11.58791738,0.00132396,2.52310987,0.25410531,6.22214372,3.51701250,2.13570082,0.04728406,0.54678053
-3.08854427,11.46296470,0.00132716,2.41301852,0.26242885,6.29214553,3.34723691,2.04889346,0.04518109,0.55444563
-3.08254127,11.35739213,0.00134299,2.30832928,0.27239625,6.36907732,3.18522331,1.96673907,0.04303715,0.56462942
-3.07653827,11.27480369,0.00137181,2.21021888,0.28404279,6.45419710,3.03286231,1.89016791,0.04088074,0.57746314
-3.07053527,11.21779612,0.00141381,2.11961364,0.29737196,6.54826744,2.89173160,1.81989613,0.03873959,0.59302437
-3.06453227,11.18787987,0.00146899,2.03718115,0.31235374,6.65149818,2.76307159,1.75642093,0.03664019,0.61133334
-3.05852926,11.18544057,0.00153713,1.96333166,0.32892362,6.76351116,2.64777375,1.70002359,0.03460738,0.63235031
-3.05252626,11.20974155,0.00161777,1.89822811,0.34698257,6.88332828,2.54638107,1.65077964,0.03266392,0.65597422
-3.04652326,11.25896607,0.00171019,1.84180394,0.36639768,7.00938415,2.45909949,1.60857506,0.03083016,0.68204266
-3.04052026,11.33029706,0.00181342,1.79378699,0.38700382,7.13956265,2.38581872,1.57312748,0.02912372,0.71033338
-3.03451726,11.42003028,0.00192619,1.75372828,0.40860606,7.27125648,2.32614105,1.54401105,0.02755929,0.74056725
-3.02851426,11.52371608,0.00204700,1.72103376,0.43098293,7.40144738,2.27941590,1.52068376,0.02614840,0.77241285
-3.02251126,11.63632382,0.00217407,1.69499764,0.45389041,7.52680395,2.24477873,1.50251573,0.02489931,0.80549252
-3.01650825,11.75242229,0.00230541,1.67483576,0.47706659,7.64379338,2.22119198,1.48881749,0.02381692,0.83938979
-3.01050525,11.86636923,0.00243883,1.65971745,0.50023679,7.74880282,2.20748664,1.47886691,0.02290281,0.87365812
-3.00450225,11.97250266,0.00257199,1.64879488,0.52311911,7.83826546,2.20240264,1.47193391,0.02215524,0.90783053
-2.99849925,12.06532711,0.00270248,1.64122879,0.54543009,7.90878663,2.20462687,1.46730219,0.02156929,0.94142991
-2.99249625,12.13968791,0.00282781,1.63620997,0.56689044,7.95726489,2.21282754,1.46428735,0.02113704,0.97397972
-2.98649325,12.19092779,0.00294554,1.63297607,0.58723057,7.98100352,2.22568416,1.46225101,0.02084780,1.00501455
-2.98049025,12.21502057,0.00305334,1.63082355,0.60619569,7.97780797,2.24191264,1.46061098,0.02068839,1.03409022
-2.97448724,12.20867796,0.00314901,1.62911493,0.62355053,7.94606591,2.26028520,1.45884738,0.02064349,1.06079315
-2.96848424,12.16942683,0.00323057,1.62728176,0.63908321,7.88480680,2.27964515,1.45650508,0.02069600,1.08474845
-2.96248124,12.09565562,0.00329634,1.62482382,0.65260849,7.79373910,2.29891700,1.45319295,0.02082744,1.10562668
-2.95647824,11.98662974,0.00334495,1.62130528,0.66397010,7.67326421,2.31711223,1.44858047,0.02101844,1.12314896
-2.95047524,11.84247761,0.00337539,1.61634880,0.67304228,7.52446722,2.33333165,1.44239243,0.02124914,1.13709040
-2.94447224,11.66414978,0.00338704,1.60962830,0.67973046,7.34908555,2.34676497,1.43440241,0.02149966,1.14728181
-2.93846923,11.45335499,0.00337969,1.60086131,0.68397121,7.14945771,2.35668865,1.42442582,0.02175059,1.15360986
-2.93246623,11.21247766,0.00335352,1.58980180,0.68573156,6.92845498,2.36246284,1.41231319,0.02198339,1.15601576
-2.92646323,10.94448212,0.00330911,1.57623407,0.68500782,6.68939973,2.36352813,1.39794424,0.02218083,1.15449286
-2.92046023,10.65280886,0.00324739,1.55996822,0.68182394,6.43597442,2.35940300,1.38122330,0.02232734,1.14908340
-2.91445723,10.34126826,0.00316962,1.54083765,0.67622983,6.17212558,2.34968235,1.36207632,0.02240936,1.13987467
-2.90845423,10.01393684,0.00307735,1.51869864,0.66829941,5.90196718,2.33403739,1.34044972,0.02241559,1.12699505
-2.90245123,9.67506037,0.00297234,1.49343189,0.65812882,5.62968711,2.31221725,1.31631093,0.02233721,1.11061008
-2.89644822,9.32896726,0.00285654,1.46494596,0.64583474,5.35946072,2.28405191,1.28965061,0.02216801,1.09091884
-2.89044522,8.97999475,0.00273201,1.43318204,0.63155283,5.09537378,2.24945638,1.26048617,0.02190446,1.06815086
-2.88444222,8.63242906,0.00260088,1.39811959,0.61543641,4.84135725,2.20843545,1.22886609,0.02154569,1.04256343
-2.87843922,8.29045957,0.00246526,1.35978231,0.59765527,4.60113471,2.16108861,1.19487471,0.02109342,1.01443965
-2.87243622,7.95814613,0.00232726,1.31824372,0.57839455,4.37818267,2.10761428,1.15863675,0.02055179,0.98408667
-2.86643322,7.63939726,0.00218889,1.27363174,0.55785367,4.17570307,2.04831270,1.12032126,0.01992720,0.95183441
-2.86043022,7.33795688,0.00205203,1.22613193,0.53624514,3.99660648,1.98358685,1.08014420,0.01922800,0.91803424
-2.85442721,7.05739601,0.00191844,1.17598861,0.51379314,3.84350387,1.91394074,1.03836955,0.01846421,0.88305747
-2.84842421,6.80110632,0.00178968,1.12350392,0.49073182,3.71870459,1.83997467,0.99530844,0.01764718,0.84729347
-2.84242121,6.57229215,0.00166716,1.06903442,0.46730322,3.62421780,1.76237724,0.95131612,0.01678926,0.81114713
-2.83641821,6.37395820,0.00155209,1.01298529,0.44375468,3.56175486,1.68191397,0.90678683,0.01590338,0.77503557
-2.83041521,6.20889070,0.00144547,0.95580245,0.42033591,3.53273036,1.59941280,0.86214663,0.01500274,0.73938385
-2.82441221,6.07963058,0.00134812,0.89796265,0.39729553,3.53826001,1.51574675,0.81784430,0.01410045,0.70461983
-2.81840920,5.98843837,0.00126068,0.83996216,0.37487730,3.57915421,1.43181437,0.77434090,0.01320921,0.67116812
-2.81240620,5.93725136,0.00118359,0.78230449,0.35331605,3.65590675,1.34851871,0.73209817,0.01234098,0.63944332
-2.80640320,5.92763444,0.00111713,0.72548765,0.33283353,3.76867905,1.26674555,0.69156649,0.01150680,0.60984275
-2.80040020,5.96072725,0.00106140,0.66999169,0.31363429,3.91728070,1.18734191,0.65317276,0.01071651,0.58273886
-2.79439720,6.03719041,0.00101635,0.61626680,0.29590174,4.10114822,1.11109563,0.61730890,0.00997862,0.55847189
-2.78839420,6.15715460,0.00098176,0.56472278,0.27979461,4.31932372,1.03871701,0.58432140,0.00930020,0.53734274
-2.78239120,6.32017590,0.00095729,0.51571999,0.26544399,4.57043623,0.97082305,0.55450233,0.00868677,0.51960678
-2.77638819,6.52520125,0.00094246,0.46956243,0.25295099,4.85268798,0.90792514,0.52808228,0.00814234,0.50546864
-2.77038519,6.77054696,0.00093665,0.42649276,0.24238531,5.16384804,0.85042053,0.50522541,0.00766935,0.49507830
-2.76438219,7.05389327,0.00093914,0.38668975,0.23378461,5.50125553,0.79858779,0.48602683,0.00726881,0.48852879
-2.75837919,7.37229644,0.00094911,0.35026780,0.22715482,5.86183400,0.75258648,0.47051228,0.00694034,0.48585546
-2.75237619,7.72221961,0.00096565,0.31727864,0.22247139,6.24211787,0.71246068,0.45864016,0.00668232,0.48703698
-2.74637319,8.09958219,0.00098777,0.28771485,0.21968141,6.63829153,0.67814626,0.45030559,0.00649202,0.49199788
-2.74037019,8.49982672,0.00101443,0.26151496,0.21870639,7.04624046,0.64948127,0.44534641,0.00636581,0.50061270
-2.73436718,8.91800131,0.00104455,0.23856981,0.21944580,7.46161327,0.62621894,0.44355062,0.00629926,0.51271127
-2.72836418,9.34885464,0.00107706,0.21872981,0.22178102,7.87989307,0.60804253,0.44466500,0.00628743,0.52808508
-2.72236118,9.78694019,0.00111088,0.20181268,0.22557958,8.29647547,0.59458140,0.44840453,0.00632497,0.54649434
-2.71635818,10.22672565,0.00114497,0.18761146,0.23069955,8.70675080,0.58542737,0.45446202,0.00640635,0.56767529
-2.71035518,10.66270349,0.00117837,0.17590224,0.23699380,9.10618740,0.58015086,0.46251776,0.00652602,0.59134760
-2.70435218,11.08949848,0.00121019,0.16645158,0.24431405,9.49041287,0.57831604,0.47224870,0.00667858,0.61722139
-2.69834917,11.50196841,0.00123967,0.15902322,0.25251445,9.85529061,0.57949436,0.48333685,0.00685891,0.64500361
-2.69234617,11.89529455,0.00126616,0.15338402,0.26145471,10.19698880,0.58327614,0.49547669,0.00706228,0.67440359
-2.68634317,12.26505916,0.00128919,0.14930887,0.27100244,10.51203979,0.58927978,0.50838130,0.00728448,0.70513748
-2.68034017,12.60730806,0.00130845,0.14658470,0.28103491,10.79738821,0.59715842,0.52178722,0.00752185,0.73693152
-2.67433717,12.91859704,0.00132381,0.14501340,0.29144000,11.05042681,0.60660400,0.53545782,0.00777135,0.76952412
-2.66833417,13.19602182,0.00133532,0.14441385,0.30211647,11.26901961,0.61734868,0.54918535,0.00803055,0.80266679
-2.66233117,13.43723203,0.00134324,0.14462294,0.31297359,11.45151264,0.62916397,0.56279166,0.00829767,0.83612390
-2.65632816,13.64043043,0.00134801,0.14549591,0.32393019,11.59673300,0.64185772,0.57612768,0.00857151,0.86967169
-2.65032516,13.80435905,0.00135026,0.14690591,0.33491328,11.70397751,0.65526941,0.58907199,0.00885139,0.90309650
-2.64432216,13.92827472,0.00135079,0.14874313,0.34585639,11.77299264,0.66926409,0.60152852,0.00913717,0.93619266
-2.63831916,14.01191629,0.00135058,0.15091345,0.35669783,11.80394744,0.68372564,0.61342368,0.00942908,0.96876022
-2.63231616,14.05546636,0.00135076,0.15333693,0.36737889,11.79740149,0.69854966,0.62470325,0.00972772,1.00060286
-2.62631316,14.05951007,0.00135259,0.15594616,0.37784235,11.75426988,0.71363664,0.63532904,0.01003395,1.03152630
-2.62031016,14.02499336,0.00135751,0.15868466,0.38803128,11.67578679,0.72888578,0.64527581,0.01034887,1.06133730
-2.61430715,13.95318284,0.00136705,0.16150541,0.39788834,11.56346942,0.74418997,0.65452843,0.01067370,1.08984369
-2.60830415,13.84562889,0.00138290,0.16436962,0.40735567,11.41908340,0.75943231,0.66307960,0.01100982,1.11685540
-2.60230115,13.70413325,0.00140689,0.16724584,0.41637536,11.24461065,0.77448434,0.67092818,0.01135872,1.14218671
-2.59629815,13.53072170,0.00144101,0.17010933,0.42489065,11.04222017,0.78920630,0.67807820,0.01172198,1.16565966
-2.59029515,13.32762214,0.00148741,0.17294191,0.43284773,10.81424195,0.80344935,0.68453867,0.01210135,1.18710864
-2.58429215,13.09724761,0.00154846,0.17573212,0.44019815,10.56314393,0.81705977,0.69032409,0.01249874,1.20638600
-2.57828914,12.84218364,0.00162677,0.17847566,0.44690166,10.29151148,0.82988509,0.69545567,0.01291631,1.22336852
-2.57228614,12.56517878,0.00172525,0.18117624,0.45292952,10.00202889,0.84178154,0.69996300,0.01335655,1.23796453
-2.56628314,12.26913697,0.00184711,0.18384650,0.45826788,9.69746198,0.85262284,0.70388634,0.01382229,1.25012123
-2.56028014,11.95711030,0.00199595,0.18650913,0.46292130,9.38064112,0.86230951,0.70727890,0.01431684,1.25983210
-2.55427714,11.63229053,0.00217577,0.18919798,0.46691599,9.05444371,0.87077842,0.71020933,0.01484400,1.26714382
-2.54827414,11.29799777,0.00239099,0.19195902,0.47030279,8.72177540,0.87801178,0.71276394,0.01540809,1.27216240
-2.54227114,10.95766515,0.00264652,0.19485118,0.47315949,8.38554941,0.88404518,0.71504852,0.01601396,1.27505812
-2.53626813,10.61481804,0.00294768,0.19794679,0.47559254,8.04866346,0.88897389,0.71718953,0.01666696,1.27606901
-2.53026513,10.27304708,0.00330020,0.20133160,0.47773772,7.71397405,0.89295708,0.71933454,0.01737278,1.27550233
-2.52426213,9.93597452,0.00371015,0.20510428,0.47975997,7.38426798,0.89621939,0.72165169,0.01813741,1.27373397
-2.51825913,9.60721364,0.00418385,0.20937535,0.48185196,7.06223149,0.89904959,0.72432821,0.01896685,1.27120550
-2.51225613,9.29032173,0.00472771,0.21426541,0.48423161,6.75041727,0.90179602,0.72756777,0.01986688,1.26841869
-2.50625313,8.98874717,0.00534805,0.21990271,0.48713844,6.45121012,0.90485894,0.73158693,0.02084279,1.26592753
-2.50025013,8.70577203,0.00605086,0.22642009,0.49082877,6.16679207,0.90867967,0.73661060,0.02189899,1.26432775
-2.49424712,8.44445146,0.00684157,0.23395122,0.49556994,5.89910810,0.91372706,0.74286678,0.02303864,1.26424410
-2.48824412,8.20755210,0.00772473,0.24262632,0.50163362,5.64983342,0.92048147,0.75058071,0.02426327,1.26631556
-2.48224112,7.99749138,0.00870370,0.25256748,0.50928839,5.42034373,0.92941705,0.75996877,0.02557240,1.27117891
-2.47623812,7.81628012,0.00978030,0.26388358,0.51879191,5.21168960,0.94098293,0.77123231,0.02696317,1.27945113
-2.47023512,7.66547092,0.01095451,0.27666515,0.53038271,5.02457613,0.95558412,0.78455185,0.02843000,1.29171119
-2.46423212,7.54611445,0.01222412,0.29097927,0.54427211,4.85934902,0.97356296,0.80008172,0.02996440,1.30848177
-2.45822911,7.45872604,0.01358449,0.30686479,0.56063636,4.71598793,0.99518209,0.81794559,0.03155478,1.33021170
-2.45222611,7.40326416,0.01502832,0.32432801,0.57960944,4.59410787,1.02060960,0.83823301,0.03318644,1.35725965
-2.44622311,7.37912255,0.01654545,0.34333914,0.60127669,4.49296886,1.04990729,0.86099708,0.03484163,1.38987984
-2.44022011,7.38513673,0.01812290,0.36382975,0.62566955,4.41149429,1.08302258,0.88625333,0.03649980,1.42821037
-2.43421711,7.41960554,0.01974479,0.38569130,0.65276168,4.34829744,1.11978459,0.91397987,0.03813798,1.47226461
-2.42821411,7.48032740,0.02139260,0.40877503,0.68246669,4.30171593,1.15990476,0.94411859,0.03973124,1.52192628
-2.42221111,7.56465057,0.02304536,0.43289326,0.71463744,4.26985300,1.20298203,0.97657733,0.04125337,1.57694838
-2.41620810,7.66953606,0.02468009,0.45782214,0.74906722,4.25062481,1.24851261,1.01123286,0.04267761,1.63695621
-2.41020510,7.79163132,0.02627228,0.48330585,0.78549266,4.24181209,1.29590384,1.04793420,0.04397746,1.70145444
-2.40420210,7.92735219,0.02779648,0.50906215,0.82359837,4.24111485,1.34449184,1.08650625,0.04512760,1.76983809
-2.39819910,8.07297060,0.02922702,0.53478916,0.86302321,4.24620838,1.39356203,1.12675323,0.04610478,1.84140706
-2.39219610,8.22470487,0.03053871,0.56017298,0.90336799,4.25479885,1.44237181,1.16846188,0.04688869,1.91538364
-2.38619310,8.37880961,0.03170763,0.58489614,0.94420427,4.26467686,1.49017436,1.21140403,0.04746283,1.99093244
-2.38019010,8.53166227,0.03271188,0.60864622,0.98508413,4.27376730,1.53624250,1.25533852,0.04781523,2.06718180
-2.37418709,8.67984326,0.03353237,0.63112451,1.02555036,4.28017417,1.57989158,1.30001244,0.04793905,2.14324602
-2.36818409,8.82020733,0.03415342,0.65205414,1.06514691,4.28221906,1.62050040,1.34516160,0.04783306,2.21824728
-2.36218109,8.94994382,0.03456339,0.67118751,1.10342907,4.27847231,1.65752918,1.39051049,0.04750188,2.29133655
-2.35617809,9.06662420,0.03475515,0.68831243,1.13997309,4.26777618,1.69053378,1.43577175,0.04695609,2.36171246
-2.35017509,9.16823579,0.03472632,0.70325692,1.17438489,4.24925950,1.71917574,1.48064557,0.04621207,2.42863758
-2.34417209,9.25320091,0.03447952,0.71589228,1.20630756,4.22234384,1.74322746,1.52481918,0.04529167,2.49145130
-2.33816908,9.32038173,0.03402230,0.72613439,1.23542744,4.18674107,1.76257267,1.56796669,0.04422170,2.54957905
-2.33216608,9.36907102,0.03336699,0.73394326,1.26147851,4.14244289,1.77720216,1.60974966,0.04303322,2.60253753
-2.32616308,9.39897024,0.03253035,0.73932072,1.28424517,4.08970287,1.78720508,1.64981851,0.04176067,2.64993601
-2.32016008,9.41015616,0.03153312,0.74230673,1.30356319,4.02901181,1.79275652,1.68781505,0.04044092,2.69147390
-2.31415708,9.40303809,0.03039939,0.74297421,1.31931910,3.96106733,1.79410195,1.72337599,0.03911218,2.72693495
-2.30815408,9.37830767,0.02915590,0.74142305,1.33144797,3.88673896,1.79153964,1.75613774,0.03781294,2.75617876
-2.30215108,9.33688385,0.02783127,0.73777349,1.33992995,3.80702974,1.78540181,1.78574212,0.03658079,2.77913031
-2.29614807,9.27985512,0.02645516,0.73215930,1.34478568,3.72303581,1.77603578,1.81184296,0.03545136,2.79576830
-2.29014507,9.20842166,0.02505746,0.72472120,1.34607105,3.63590516,1.76378593,1.83411330,0.03445732,2.80611316
-2.28414207,9.12383965,0.02366742,0.71560094,1.34387141,3.54679687,1.74897748,1.85225289,0.03362736,2.81021567
-2.27813907,9.02736982,0.02231294,0.70493617,1.33829573,3.45684230,1.73190288,1.86599571,0.03298547,2.80814681
-2.27213607,8.92023209,0.02101979,0.69285653,1.32947094,3.36710912,1.71281139,1.87511711,0.03255021,2.79998965
-2.26613307,8.80356786,0.01981101,0.67948106,1.31753671,3.27856966,1.69190223,1.87944034,0.03233425,2.78583351
-2.26013007,8.67841116,0.01870639,0.66491685,1.30264094,3.19207428,1.66932151,1.87884223,0.03234403,2.76577098
-2.25412706,8.54566917,0.01772205,0.64925916,1.28493609,3.10833058,1.64516298,1.87325764,0.03257963,2.73989756
-2.24812406,8.40611259,0.01687012,0.63259257,1.26457646,3.02788922,1.61947207,1.86268280,0.03303486,2.70831398
-2.24212106,8.26037561,0.01615859,0.61499320,1.24171652,2.95113636,1.59225318,1.84717721,0.03369747,2.67113073
-2.23611806,8.10896486,0.01559125,0.59653162,1.21651019,2.87829312,1.56347920,1.82686423,0.03454960,2.62847438
-2.23011506,7.95227637,0.01516772,0.57727618,1.18911102,2.80942157,1.53310290,1.80193036,0.03556839,2.58049502
-2.22411206,7.79061925,0.01488370,0.55729648,1.15967314,2.74443700,1.50106922,1.77262324,0.03672667,2.52737410
-2.21810905,7.62424438,0.01473114,0.53666663,1.12835281,2.68312563,1.46732777,1.73924859,0.03799389,2.46933210
-2.21210605,7.45337644,0.01469870,0.51546816,1.09531042,2.62516694,1.43184475,1.70216612,0.03933706,2.40663511
-2.20610305,7.27824728,0.01477215,0.49379220,1.06071258,2.57015934,1.39461364,1.66178452,0.04072173,2.33960001
-2.20010005,7.09912881,0.01493490,0.47174094,1.02473432,2.51764813,1.35566418,1.61855580,0.04211316,2.26859759
-2.19409705,6.91636364,0.01516854,0.44942818,0.98756099,2.46715438,1.31506913,1.57296889,0.04347728,2.19405340
-2.18809405,6.73039178,0.01545349,0.42697904,0.94938983,2.41820341,1.27294851,1.52554279,0.04478177,2.11644623
-2.18209105,6.54177218,0.01576960,0.40452876,0.91043104,2.37035176,1.22947139,1.47681922,0.04599704,2.03630419
-2.17608804,6.35119808,0.01609676,0.38222089,0.87090818,2.32321147,1.18485511,1.42735490,0.04709703,1.95419868
-2.17008504,6.15950547,0.01641554,0.36020474,0.83105792,2.27647079,1.13936210,1.37771360,0.04805998,1.87073650
-2.16408204,5.96767460,0.01670773,0.33863255,0.79112911,2.22991075,1.09329474,1.32845798,0.04886902,1.78655069
