energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.88444222,5.49387112,0.02701355,0.17905861,0.30399618,4.24955875,0.04956250,0.80965205,0.14540869,0.29033874
-2.87843922,5.35064536,0.02573577,0.16334340,0.28722471,4.16075379,0.04933993,0.77911041,0.13928521,0.28389228
-2.87243622,5.22767981,0.02441945,0.14860397,0.27123302,4.08854485,0.04931640,0.74998582,0.13355529,0.27870868
-2.86643322,5.12699341,0.02308915,0.13495199,0.25623307,4.03414729,0.04950960,0.72274471,0.12829533,0.27495121
-2.86043022,5.04998913,0.02176796,0.12246772,0.24240215,3.99829783,0.04993023,0.69777875,0.12356981,0.27274980
-2.85442721,4.99742329,0.02047693,0.11120095,0.22988044,3.98123623,0.05058146,0.67539559,0.11942954,0.27219838
-2.84842421,4.96939728,0.01923460,0.10117277,0.21876992,3.98270398,0.05145853,0.65581300,0.11591030,0.27335331
-2.84242121,4.96537109,0.01805667,0.09237806,0.20913462,4.00195966,0.05254874,0.63915640,0.11303210,0.27623321
-2.83641821,4.98419712,0.01695578,0.08478858,0.20100201,4.03780956,0.05383170,0.62545984,0.11079893,0.28081972
-2.83041521,5.02417207,0.01594143,0.07835635,0.19436550,4.08865191,0.05527976,0.61467013,0.10919905,0.28705943
-2.82441221,5.08310422,0.01501997,0.07301738,0.18918781,4.15253262,0.05685882,0.60665372,0.10820582,0.29486650
-2.81840920,5.15839302,0.01419478,0.06869534,0.18540510,4.22720990,0.05852927,0.60120611,0.10777900,0.30412611
-2.81240620,5.24711759,0.01346646,0.06530528,0.18293159,4.31022546,0.06024719,0.59806311,0.10786648,0.31469831
-2.80640320,5.34613089,0.01283316,0.06275717,0.18166451,4.39897945,0.06196569,0.59691342,0.10840631,0.32642228
-2.80040020,5.45215615,0.01229086,0.06095912,0.18148926,4.49080670,0.06363635,0.59741219,0.10932908,0.33912070
-2.79439720,5.56188269,0.01183384,0.05982041,0.18228443,4.58305190,0.06521068,0.59919470,0.11056046,0.35260427
-2.78839420,5.67205828,0.01145502,0.05925397,0.18392666,4.67314168,0.06664169,0.60189005,0.11202387,0.36667609
-2.78239120,5.77957583,0.01114635,0.05917866,0.18629510,4.75865172,0.06788525,0.60513404,0.11364320,0.38113595
-2.77638819,5.88155254,0.01089926,0.05952097,0.18927542,4.83736756,0.06890153,0.60858125,0.11534543,0.39578450
-2.77038519,5.97540015,0.01070494,0.06021637,0.19276311,4.90733807,0.06965613,0.61191568,0.11706317,0.41042710
-2.76438219,6.05888525,0.01055472,0.06121024,0.19666626,4.96692085,0.07012112,0.61486002,0.11873703,0.42487756
-2.75837919,6.13017923,0.01044033,0.06245837,0.20090739,5.01481911,0.07027584,0.61718324,0.12031768,0.43896168
-2.75237619,6.18789764,0.01035415,0.06392710,0.20542469,5.05011022,0.07010743,0.61870652,0.12176766,0.45252048
-2.74637319,6.23112904,0.01028941,0.06559307,0.21017238,5.07226565,0.06961113,0.61930743,0.12306282,0.46541340
-2.74037019,6.25945365,0.01024033,0.06744273,0.21512044,5.08116305,0.06879033,0.61892256,0.12419343,0.47752119
-2.73436718,6.27295224,0.01020227,0.06947146,0.22025354,5.07709048,0.06765635,0.61754847,0.12516484,0.48874857
-2.72836418,6.27220576,0.01017179,0.07168257,0.22556951,5.06074349,0.06622798,0.61524120,0.12599778,0.49902673
-2.72236118,6.25828612,0.01014667,0.07408606,0.23107722,5.03321533,0.06453081,0.61211446,0.12672828,0.50831537
-2.71635818,6.23273862,0.01012598,0.07669728,0.23679416,4.99598075,0.06259643,0.60833649,0.12740710,0.51660444
-2.71035518,6.19755633,0.01010995,0.07953551,0.24274371,4.95087363,0.06046143,0.60412588,0.12809885,0.52391534
-2.70435218,6.15514678,0.01010004,0.08262263,0.24895239,4.90005872,0.05816634,0.59974630,0.12888071,0.53030149
-2.69834917,6.10829102,0.01009875,0.08598171,0.25544709,4.84599751,0.05575449,0.59550027,0.12984084,0.53584829
-2.69234617,6.06009538,0.01010955,0.08963587,0.26225250,4.79140848,0.05327089,0.59172220,0.13107637,0.54067220
-2.68634317,6.01393599,0.01013676,0.09360717,0.26938875,4.73922172,0.05076106,0.58877057,0.13269122,0.54491907
-2.68034017,5.97339644,0.01018532,0.09791583,0.27686958,4.69252802,0.04827005,0.58701950,0.13479360,0.54876150
-2.67433717,5.94219882,0.01026063,0.10257955,0.28470083,4.65452271,0.04584135,0.58684979,0.13749339,0.55239537
-2.66833417,5.92412886,0.01036835,0.10761313,0.29287948,4.62844449,0.04351611,0.58863954,0.14089931,0.55603545
-2.66233117,5.92295583,0.01051412,0.11302831,0.30139330,4.61750992,0.04133232,0.59275452,0.14511606,0.55991031
-2.65632816,5.94234848,0.01070335,0.11883377,0.31022090,4.62484427,0.03932423,0.59953845,0.15024145,0.56425656
-2.65032516,5.98578826,0.01094094,0.12503527,0.31933239,4.65340971,0.03752181,0.60930349,0.15636363,0.56931253
-2.64432216,6.05648177,0.01123105,0.13163588,0.32869034,4.70593238,0.03595039,0.62232111,0.16355843,0.57531181
-2.63831916,6.15727418,0.01157685,0.13863625,0.33825120,4.78482965,0.03463041,0.63881357,0.17188695,0.58247656
-2.63231616,6.29056617,0.01198033,0.14603481,0.34796686,4.89213970,0.03357728,0.65894650,0.18139356,0.59101114
-2.62631316,6.45823675,0.01244209,0.15382785,0.35778643,5.02945517,0.03280132,0.68282256,0.19210412,0.60109607
-2.62031016,6.66157447,0.01296125,0.16200942,0.36765797,5.19786341,0.03230782,0.71047672,0.20402486,0.61288266
-2.61430715,6.90121967,0.01353535,0.17057102,0.37753020,5.39789517,0.03209714,0.74187325,0.21714167,0.62648847
-2.60830415,7.17712017,0.01416032,0.17950106,0.38735397,5.62948417,0.03216488,0.77690460,0.23141996,0.64199387
-2.60230115,7.48850252,0.01483058,0.18878405,0.39708353,5.89193949,0.03250220,0.81539237,0.24680518,0.65943961
-2.59629815,7.83386055,0.01553908,0.19839957,0.40667748,6.18393241,0.03309602,0.85709031,0.26322384,0.67882572
-2.59029515,8.21096262,0.01627757,0.20832115,0.41609931,6.50349909,0.03392946,0.90168931,0.28058513,0.70011155
-2.58429215,8.61687796,0.01703675,0.21851495,0.42531769,6.84805998,0.03498225,0.94882436,0.29878304,0.72321706
-2.57828914,9.04802224,0.01780664,0.22893859,0.43430630,7.21445607,0.03623115,0.99808296,0.31769889,0.74802503
-2.57228614,9.50022140,0.01857684,0.23953999,0.44304338,7.59900174,0.03765051,1.04901493,0.33720426,0.77438435
-2.56628314,9.96879223,0.01933690,0.25025654,0.45151102,7.99755304,0.03921286,1.10114305,0.35716402,0.80211380
-2.56028014,10.44863743,0.02007668,0.26101461,0.45969420,8.40558973,0.04088946,1.15397409,0.37743958,0.83100646
-2.55427714,10.93435206,0.02078665,0.27172950,0.46757966,8.81830882,0.04265105,1.20700983,0.39789198,0.86083424
-2.54827414,11.42033811,0.02145822,0.28230594,0.47515470,9.23072654,0.04446842,1.25975746,0.41838489,0.89135236
-2.54227114,11.90092317,0.02208396,0.29263926,0.48240595,9.63778571,0.04631323,1.31173908,0.43878727,0.92230369
-2.53626813,12.37047929,0.02265780,0.30261704,0.48931821,10.03446478,0.04815856,1.36249975,0.45897561,0.95342251
-2.53026513,12.82353805,0.02317516,0.31212146,0.49587336,10.41588493,0.04997967,1.41161392,0.47883566,0.98443787
-2.52426213,13.25489795,0.02363292,0.32103216,0.50204944,10.77741172,0.05175456,1.45869009,0.49826362,1.01507618
-2.51825913,13.65972095,0.02402946,0.32922946,0.50782003,11.11474796,0.05346445,1.50337347,0.51716673,1.04506325
-2.51225613,14.03361532,0.02436446,0.33659793,0.51315377,11.42401484,0.05509428,1.54534689,0.53546322,1.07412579
-2.50625313,14.37270288,0.02463875,0.34303012,0.51801434,11.70181921,0.05663292,1.58433016,0.55308179,1.10199242
-2.50025013,14.67366936,0.02485407,0.34843020,0.52236060,11.94530521,0.05807338,1.62007807,0.56996054,1.12839447
-2.49424712,14.93379775,0.02501278,0.35271739,0.52614727,12.15218959,0.05941276,1.65237753,0.58604555,1.15306680
-2.48824412,15.15098500,0.02511760,0.35582903,0.52932585,12.32078041,0.06065211,1.68104428,0.60128922,1.17574872
-2.48224112,15.32374350,0.02517132,0.35772307,0.53184598,12.44997997,0.06179609,1.70591965,0.61564846,1.19618550
-2.47623812,15.45118907,0.02517650,0.35837989,0.53365710,12.53927321,0.06285248,1.72686789,0.62908295,1.21413042
-2.47023512,15.53301810,0.02513535,0.35780337,0.53471048,12.58870340,0.06383162,1.74377430,0.64155361,1.22934765
-2.46423212,15.56947618,0.02504952,0.35602104,0.53496145,12.59883743,0.06474565,1.75654474,0.65302131,1.24161603
-2.45822911,15.56132106,0.02492001,0.35308352,0.53437188,12.57072320,0.06560775,1.76510645,0.66344613,1.25073370
-2.45222611,15.50978253,0.02474721,0.34906302,0.53291264,12.50584158,0.06643132,1.76941051,0.67278712,1.25652359
-2.44622311,15.41652128,0.02453094,0.34405114,0.53056618,12.40605547,0.06722918,1.76943564,0.68100264,1.25883949
-2.44022011,15.28358864,0.02427059,0.33815608,0.52732885,12.27355807,0.06801282,1.76519328,0.68805133,1.25757252
-2.43421711,15.11338854,0.02396532,0.33149926,0.52321296,12.11082228,0.06879174,1.75673353,0.69389376,1.25265772
-2.42821411,14.90864208,0.02361428,0.32421166,0.51824848,11.92055245,0.06957291,1.74415161,0.69849460,1.24408026
-2.42221111,14.67235510,0.02321688,0.31642999,0.51248413,11.70563963,0.07036045,1.72759417,0.70182522,1.23188104
-2.41620810,14.40778818,0.02277307,0.30829279,0.50598790,11.46912054,0.07115541,1.70726510,0.70386673,1.21616126
-2.41020510,14.11842828,0.02228353,0.29993672,0.49884686,11.21414040,0.07195585,1.68343018,0.70461319,1.19708552
-2.40420210,13.80796095,0.02174994,0.29149318,0.49116609,10.94391921,0.07275704,1.65642010,0.70407485,1.17488325
-2.39819910,13.48024193,0.02117514,0.28308530,0.48306706,10.66172103,0.07355190,1.62663154,0.70228131,1.14984831
-2.39219610,13.13926681,0.02056317,0.27482544,0.47468510,10.37082528,0.07433166,1.59452581,0.69928426,1.12233640
-2.38619310,12.78913788,0.01991938,0.26681331,0.46616631,10.07449956,0.07508655,1.56062514,0.69515987,1.09276050
-2.38019010,12.43402729,0.01925029,0.25913464,0.45766398,9.77597309,0.07580671,1.52550628,0.69001038,1.06158429
-2.37418709,12.07813609,0.01856356,0.25186053,0.44933461,9.47841030,0.07648307,1.48979180,0.68396495,1.02931371
-2.36818409,11.72564936,0.01786774,0.24504725,0.44133372,9.18488430,0.07710831,1.45413913,0.67717964,0.99648692
-2.36218109,11.38068763,0.01717204,0.23873674,0.43381173,8.89834997,0.07767771,1.41922773,0.66983631,0.96366303
-2.35617809,11.04725561,0.01648605,0.23295740,0.42690997,8.62161706,0.07818994,1.38574491,0.66214050,0.93140994
-2.35017509,10.72918943,0.01581944,0.22772533,0.42075716,8.35732360,0.07864767,1.35437066,0.65431835,0.90029175
-2.34417209,10.43010381,0.01518160,0.22304585,0.41546637,8.10791020,0.07905801,1.32576222,0.64661244,0.87085606
-2.33816908,10.15334083,0.01458133,0.21891513,0.41113265,7.87559617,0.07943273,1.30053879,0.63927680,0.84362176
-2.33216608,9.90192217,0.01402658,0.21532198,0.40783142,7.66235805,0.07978826,1.27926691,0.63257114,0.81906753
-2.32616308,9.67850621,0.01352418,0.21224953,0.40561771,7.46991157,0.08014537,1.26244719,0.62675457,0.79762155
-2.32016008,9.48535185,0.01307962,0.20967696,0.40452612,7.29969764,0.08052873,1.25050255,0.62207888,0.77965272
-2.31415708,9.32429013,0.01269693,0.20758093,0.40457152,7.15287301,0.08096616,1.24376859,0.61878185,0.76546348
-2.30815408,9.19670463,0.01237862,0.20593692,0.40575045,7.03030596,0.08148771,1.24248609,0.61708056,0.75528468
-2.30215108,9.10352143,0.01212564,0.20472026,0.40804299,6.93257724,0.08212463,1.24679608,0.61716527,0.74927242
-2.29614807,9.04520858,0.01193747,0.20390693,0.41141500,6.85998600,0.08290816,1.25673737,0.61919388,0.74750691
-2.29014507,9.02178518,0.01181225,0.20347411,0.41582066,6.81256058,0.08386833,1.27224657,0.62328734,0.74999348
-2.28414207,9.03283924,0.01174694,0.20340044,0.42120497,6.79007336,0.08503272,1.29316065,0.62952618,0.75666547
-2.27813907,9.07755351,0.01173755,0.20366605,0.42750622,6.79205912,0.08642530,1.31922171,0.63794829,0.76738893
-2.27213607,9.15473809,0.01177943,0.20425244,0.43465829,6.81783577,0.08806530,1.35008386,0.64854801,0.78196891
-2.26613307,9.26286825,0.01186749,0.20514208,0.44259253,6.86652662,0.08996627,1.38532195,0.66127669,0.80015711
-2.26013007,9.40012590,0.01199652,0.20631800,0.45123942,6.93708311,0.09213529,1.42444180,0.67604449,0.82166044
-2.25412706,9.56444316,0.01216144,0.20776321,0.46052967,7.02830701,0.09457241,1.46689163,0.69272346,0.84615039
-2.24812406,9.75354607,0.01235754,0.20946017,0.47039503,7.13887117,0.09727025,1.51207445,0.71115165,0.87327269
-2.24212106,9.96499727,0.01258069,0.21139020,0.48076859,7.26733827,0.10021389,1.55936094,0.73113808,0.90265690
-2.23611806,10.19623604,0.01282750,0.21353301,0.49158487,7.41217684,0.10338101,1.60810254,0.75246825,0.93392569
-2.23011506,10.44461462,0.01309541,0.21586624,0.50277954,7.57177440,0.10674218,1.65764453,0.77490994,0.96670349
-2.22411206,10.70743018,0.01338271,0.21836522,0.51428897,7.74444774,0.11026151,1.70733865,0.79821910,1.00062405
-2.21810905,10.98195177,0.01368857,0.22100280,0.52604965,7.92845044,0.11389739,1.75655504,0.82214534,1.03533689
-2.21210605,11.26544238,0.01401289,0.22374936,0.53799764,8.12197821,0.11760355,1.80469333,0.84643700,1.07051239
-2.20610305,11.55517610,0.01435621,0.22657297,0.55006791,8.32317271,0.12133012,1.85119251,0.87084557,1.10584536
-2.20010005,11.84845126,0.01471949,0.22943971,0.56219394,8.53012463,0.12502499,1.89553948,0.89512920,1.14105719
-2.19409705,12.14260011,0.01510392,0.23231410,0.57430726,8.74087700,0.12863517,1.93727614,0.91905535,1.17589644
-2.18809405,12.43499620,0.01551063,0.23515962,0.58633733,8.95342968,0.13210821,1.97600477,0.94240262,1.21013821
-2.18209105,12.72306052,0.01594051,0.23793940,0.59821144,9.16574586,0.13539362,2.01139178,0.96496170,1.24358231
-2.17608804,13.00426761,0.01639392,0.24061679,0.60985486,9.37576146,0.13844431,2.04316964,0.98653568,1.27605043
-2.17008504,13.27615252,0.01687051,0.24315609,0.62119114,9.58139776,0.14121785,2.07113703,1.00693982,1.30738273
-2.16408204,13.53631960,0.01736904,0.24552315,0.63214251,9.78057780,0.14367765,2.09515730,1.02600103,1.33743398
-2.15807904,13.78245366,0.01788730,0.24768593,0.64263041,9.97124642,0.14579395,2.11515521,1.04355724,1.36606961
-2.15207604,14.01233373,0.01842202,0.24961501,0.65257615,10.15139347,0.14754452,2.13111230,1.05945683,1.39316186
-2.14607304,14.22384946,0.01896894,0.25128391,0.66190161,10.31907980,0.14891522,2.14306073,1.07355835,1.41858639
-2.14007004,14.41501952,0.01952288,0.25266938,0.67052991,10.47246479,0.14990016,2.15107626,1.08573064,1.44221940
-2.13406703,14.58401153,0.02007788,0.25375148,0.67838625,10.60983441,0.15050165,2.15527026,1.09585337,1.46393554
-2.12806403,14.72916226,0.02062746,0.25451363,0.68539863,10.72962822,0.15072979,2.15578133,1.10381817,1.48360660
-2.12206103,14.84899709,0.02116488,0.25494249,0.69149865,10.83046409,0.15060185,2.15276675,1.10953008,1.50110106
-2.11605803,14.94224737,0.02168340,0.25502780,0.69662222,10.91115905,0.15014131,2.14639416,1.11290949,1.51628448
-2.11005503,15.00786457,0.02217665,0.25476216,0.70071032,10.97074500,0.14937676,2.13683381,1.11389426,1.52902068
-2.10405203,15.04503011,0.02263886,0.25414082,0.70370971,11.00847847,0.14834059,2.12425175,1.11244186,1.53917359
-2.09804902,15.05316008,0.02306523,0.25316138,0.70557358,11.02384348,0.14706759,2.10880423,1.10853151,1.54660966
-2.09204602,15.03190449,0.02345209,0.25182366,0.70626223,11.01654752,0.14559347,2.09063357,1.10216592,1.55120068
-2.08604302,14.98114104,0.02379713,0.25012953,0.70574359,10.98651071,0.14395347,2.06986568,1.09337260,1.55282694
-2.08004002,14.90096371,0.02409952,0.24808280,0.70399383,10.93384891,0.14218094,2.04660933,1.08220462,1.55138041
-2.07403702,14.79166718,0.02435992,0.24568927,0.70099780,10.85885195,0.14030619,2.02095721,1.06874068,1.54676813
-2.06803402,14.65372809,0.02458046,0.24295680,0.69674948,10.76195839,0.13835544,1.99298858,1.05308441,1.53891535
-2.06203102,14.48778483,0.02476463,0.23989543,0.69125228,10.64372868,0.13635006,1.96277347,1.03536303,1.52776861
-2.05602801,14.29461716,0.02491710,0.23651761,0.68451937,10.50481849,0.13430605,1.93037805,1.01572532,1.51329853
-2.05002501,14.07512756,0.02504347,0.23283841,0.67657380,10.34595434,0.13223380,1.89587094,0.99433903,1.49550230
-2.04402201,13.83032558,0.02515001,0.22887577,0.66744863,10.16791300,0.13013816,1.85932994,0.97138791,1.47440586
-2.03801901,13.56131649,0.02524333,0.22465069,0.65718693,9.97150626,0.12801880,1.82084881,0.94706833,1.45006568
-2.03201601,13.26929492,0.02533007,0.22018741,0.64584165,9.75757210,0.12587075,1.78054373,0.92158592,1.42257005
-2.02601301,12.95554391,0.02541659,0.21551346,0.63347546,9.52697261,0.12368523,1.73855887,0.89515207,1.39203996
-2.02001001,12.62143904,0.02550871,0.21065967,0.62016037,9.28059874,0.12145066,1.69507082,0.86798062,1.35862944
-2.01400700,12.26845693,0.02561141,0.20566001,0.60597738,9.01938118,0.11915374,1.65029150,0.84028474,1.32252528
-2.00800400,11.89818684,0.02572870,0.20055134,0.59101585,8.74430611,0.11678066,1.60446933,0.81227407,1.28394619
-2.00200100,11.51234381,0.02586343,0.19537298,0.57537285,8.45643439,0.11431832,1.55788847,0.78415218,1.24314121
-1.99599800,11.11278140,0.02601723,0.19016623,0.55915234,8.15692200,0.11175549,1.51086621,0.75611434,1.20038750
-1.98999500,10.70150201,0.02619049,0.18497371,0.54246425,7.84703981,0.10908397,1.46374851,0.72834555,1.15598730
-1.98399200,10.28066295,0.02638242,0.17983865,0.52542335,7.52819045,0.10629948,1.41690379,0.70101888,1.11026435
-1.97798899,9.85257650,0.02659110,0.17480414,0.50814810,7.20192027,0.10340259,1.37071546,0.67429398,1.06355943
-1.97198599,9.41970266,0.02681363,0.16991227,0.49075929,6.86992483,0.10039924,1.32557332,0.64831583,1.01622553
-1.96598299,8.98463376,0.02704632,0.16520339,0.47337869,6.53404657,0.09730119,1.28186432,0.62321364,0.96862235
-1.95997999,8.55007074,0.02728483,0.16071531,0.45612757,6.19626413,0.09412620,1.23996315,0.59909989,0.92111060
-1.95397699,8.11879134,0.02752438,0.15648260,0.43912519,5.85867295,0.09089794,1.20022304,0.57606965,0.87404606
-1.94797399,7.69361125,0.02775997,0.15253606,0.42248736,5.52345799,0.08764567,1.16296722,0.55419994,0.82777370
-1.94197099,7.27733962,0.02798652,0.14890221,0.40632497,5.19285920,0.08440380,1.12848133,0.53354952,0.78262197
-1.93596798,6.87273070,0.02819908,0.14560300,0.39074269,4.86913158,0.08121109,1.09700727,0.51415888,0.73889756
-1.92996498,6.48243388,0.02839295,0.14265564,0.37583777,4.55450135,0.07810980,1.06873852,0.49605056,0.69688073
-1.92396198,6.10894429,0.02856383,0.14007261,0.36169903,4.25112055,0.07514464,1.04381716,0.47922989,0.65682140
-1.91795898,5.75455605,0.02870788,0.13786178,0.34840600,3.96102202,0.07236167,1.02233261,0.46368616,0.61893611
-1.91195598,5.42132043,0.02882182,0.13602670,0.33602840,3.68607684,0.06980704,1.00432210,0.44939408,0.58340594
-1.90595298,5.11101030,0.02890296,0.13456696,0.32462573,3.42795607,0.06752580,0.98977261,0.43631570,0.55037542
-1.89994997,4.82509232,0.02894920,0.13347863,0.31424720,3.18809832,0.06556068,0.97862418,0.42440262,0.51995242
-1.89394697,4.56470767,0.02895906,0.13275480,0.30493177,2.96768420,0.06395090,0.97077428,0.41359835,0.49220896
-1.88794397,4.33066139,0.02893159,0.13238608,0.29670852,2.76761846,0.06273109,0.96608294,0.40384087,0.46718282
-1.88194097,4.12342039,0.02886643,0.13236103,0.28959703,2.58851990,0.06193026,0.96437837,0.39506508,0.44487988
-1.87593797,3.94311937,0.02876364,0.13266671,0.28360802,2.43071899,0.06157099,0.96546274,0.38720524,0.42527699
-1.86993497,3.78957366,0.02862373,0.13328893,0.27874399,2.29426256,0.06166866,0.96911782,0.38019698,0.40832518
-1.86393197,3.66229776,0.02844755,0.13421262,0.27499986,2.17892476,0.06223090,0.97511023,0.37397909,0.39395316
-1.85792896,3.56052836,0.02823622,0.13542194,0.27236371,2.08422324,0.06325717,0.98319623,0.36849471,0.38207082
-1.85192596,3.48325020,0.02799108,0.13690038,0.27081735,2.00943927,0.06473850,0.99312567,0.36369208,0.37257266
-1.84592296,3.42922368,0.02771361,0.13863076,0.27033686,1.95364087,0.06665740,1.00464532,0.35952471,0.36534109
-1.83991996,3.39701304,0.02740539,0.14059510,0.27089308,1.91570754,0.06898792,1.01750132,0.35595101,0.36024930
-1.83391696,3.38501403,0.02706802,0.14277451,0.27245191,1.89435585,0.07169589,1.03144100,0.35293342,0.35716392
-1.82791396,3.39148071,0.02670311,0.14514905,0.27497454,1.88816499,0.07473924,1.04621396,0.35043713,0.35594722
-1.82191096,3.41455080,0.02631224,0.14769757,0.27841766,1.89560184,0.07806856,1.06157279,0.34842854,0.35645888
-1.81590795,3.45226966,0.02589692,0.15039762,0.28273349,1.91504506,0.08162773,1.07727340,0.34687357,0.35855743
-1.80990495,3.50261305,0.02545863,0.15322550,0.28786987,1.94480829,0.08535478,1.09307531,0.34573588,0.36210126
-1.80390195,3.56350895,0.02499875,0.15615639,0.29377033,1.98316236,0.08918278,1.10874205,0.34497537,0.36694939
-1.79789895,3.63285916,0.02451863,0.15916460,0.30037423,2.02835689,0.09304096,1.12404177,0.34454688,0.37296186
-1.79189595,3.70856097,0.02401960,0.16222402,0.30761690,2.07864132,0.09685600,1.13874850,0.34439942,0.38000000
-1.78589295,3.78852963,0.02350296,0.16530875,0.31543003,2.13228600,0.10055331,1.15264391,0.34447583,0.38792646
-1.77988994,3.87072194,0.02297003,0.16839386,0.32374205,2.18760329,0.10405855,1.16551990,0.34471318,0.39660524
-1.77388694,3.95316113,0.02242217,0.17145627,0.33247875,2.24296903,0.10729917,1.17718190,0.34504379,0.40590159
-1.76788394,4.03396321,0.02186082,0.17447575,0.34156400,2.29684433,0.11020606,1.18745306,0.34539695,0.41568196
-1.76188094,4.11136443,0.02128751,0.17743597,0.35092064,2.34779751,0.11271512,1.19617893,0.34570116,0.42581403
-1.75587794,4.18374930,0.02070389,0.18032556,0.36047141,2.39452593,0.11476889,1.20323287,0.34588707,0.43616684
-1.74987494,4.24967854,0.02011175,0.18313901,0.37014003,2.43587707,0.11631805,1.20852157,0.34589066,0.44661104
-1.74387194,4.30791580,0.01951299,0.18587751,0.37985223,2.47086828,0.11732277,1.21199069,0.34565676,0.45701937
-1.73786893,4.35745218,0.01890971,0.18854949,0.38953678,2.49870438,0.11775385,1.21363007,0.34514260,0.46726733
-1.73186593,4.39752713,0.01830410,0.19117094,0.39912646,2.51879218,0.11759364,1.21347834,0.34432120,0.47723407
-1.72586293,4.42764462,0.01769852,0.19376527,0.40855885,2.53075118,0.11683661,1.21162643,0.34318441,0.48680353
-1.71985993,4.44758338,0.01709544,0.19636289,0.41777701,2.53441950,0.11548957,1.20821968,0.34174541,0.49586579
-1.71385693,4.45740011,0.01649741,0.19900026,0.42672986,2.52985449,0.11357152,1.20345830,0.34004049,0.50431861
-1.70785393,4.45742516,0.01590707,0.20171857,0.43537241,2.51732748,0.11111316,1.19759590,0.33812993,0.51206918
-1.70185093,4.44825008,0.01532707,0.20456199,0.44366570,2.49731239,0.10815592,1.19093593,0.33609797,0.51903594
-1.69584792,4.43070702,0.01476007,0.20757556,0.45157651,2.47046837,0.10475073,1.18382612,0.33405172,0.52515046
-1.68984492,4.40584046,0.01420869,0.21080283,0.45907684,2.43761666,0.10095648,1.17665085,0.33211906,0.53035919
-1.68384192,4.37487186,0.01367545,0.21428323,0.46614327,2.39971232,0.09683810,1.16982173,0.33044563,0.53462517
-1.67783892,4.33915839,0.01316274,0.21804945,0.47275608,2.35781187,0.09246468,1.16376667,0.32919088,0.53792936
-1.67183592,4.30014722,0.01267277,0.22212484,0.47889839,2.31303773,0.08790728,1.15891783,0.32852353,0.54027167
-1.66583292,4.25932692,0.01220749,0.22652101,0.48455524,2.26654095,0.08323685,1.15569885,0.32861642,0.54167141
-1.65982991,4.21817780,0.01176859,0.23123576,0.48971269,2.21946356,0.07852221,1.15451196,0.32964109,0.54216722
-1.65382691,4.17812309,0.01135742,0.23625149,0.49435706,2.17290198,0.07382816,1.15572540,0.33176230,0.54181633
-1.64782391,4.14048289,0.01097495,0.24153419,0.49847431,2.12787292,0.06921384,1.15966165,0.33513262,0.54069304
-1.64182091,4.10643237,0.01062169,0.24703308,0.50204965,2.08528310,0.06473135,1.16658696,0.33988736,0.53888658
-1.63581791,4.07696593,0.01029773,0.25268100,0.50506737,2.04590377,0.06042474,1.17670250,0.34614006,0.53649818
-1.62981491,4.05286853,0.01000263,0.25839559,0.50751092,2.01035108,0.05632932,1.19013755,0.35397853,0.53363759
-1.62381191,4.03469504,0.00973546,0.26408116,0.50936333,1.97907279,0.05247140,1.20694473,0.36346171,0.53041905
-1.61780890,4.02275811,0.00949474,0.26963133,0.51060783,1.95234165,0.04886831,1.22709756,0.37461731,0.52695697
-1.61180590,4.01712493,0.00927848,0.27493222,0.51122874,1.93025558,0.04552878,1.25049025,0.38744026,0.52336134
-1.60580290,4.01762255,0.00908420,0.27986621,0.51121263,1.91274411,0.04245369,1.27693964,0.40189206,0.51973332
-1.59979990,4.02385123,0.00890897,0.28431598,0.51054952,1.89958086,0.03963693,1.30618916,0.41790078,0.51616099
-1.59379690,4.03520519,0.00874942,0.28816877,0.50923432,1.89040101,0.03706652,1.33791452,0.43536195,0.51271562
-1.58779390,4.05089950,0.00860190,0.29132064,0.50726816,1.88472297,0.03472592,1.37173095,0.45413996,0.50944866
-1.58179090,4.07000212,0.00846250,0.29368052,0.50465982,1.88197310,0.03259524,1.40720168,0.47407015,0.50638952
-1.57578789,4.09146954,0.00832717,0.29517393,0.50142693,1.88151239,0.03065259,1.44384732,0.49496138,0.50354446
-1.56978489,4.11418490,0.00819188,0.29574617,0.49759698,1.88266392,0.02887532,1.48115604,0.51659910,0.50089644
-1.56378189,4.13699701,0.00805266,0.29536487,0.49320813,1.88474004,0.02724118,1.51859414,0.53874888,0.49840621
-1.55777889,4.15875921,0.00790582,0.29402183,0.48830961,1.88706823,0.02572929,1.55561696,0.56116027,0.49601440
-1.55177589,4.17836684,0.00774798,0.29173399,0.48296181,1.88901491,0.02432105,1.59167988,0.58357120,0.49364473
-1.54577289,4.19479232,0.00757626,0.28854369,0.47723593,1.89000633,0.02300076,1.62624933,0.60571263,0.49120807
-1.53976988,4.20711714,0.00738833,0.28451808,0.47121324,1.88954622,0.02175613,1.65881368,0.62731372,0.48860721
-1.53376688,4.21456011,0.00718250,0.27974784,0.46498398,1.88722984,0.02057858,1.68889390,0.64810719,0.48574216
-1.52776388,4.21650135,0.00695780,0.27434526,0.45864585,1.88275423,0.01946335,1.71605402,0.66783517,0.48251584
-1.52176088,4.21250200,0.00671398,0.26844187,0.45230222,1.87592478,0.01840954,1.73991103,0.68625506,0.47883967
