energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.09904952,1.32338046,0.64367697,0.02371278,0.04830365,0.24160579,0.02580814,0.21929224,0.40728236,0.00876787
0.10505253,1.25953839,0.60950468,0.02306989,0.04631845,0.23447092,0.02398308,0.20975056,0.38621015,0.00831846
0.11105553,1.19373501,0.57418473,0.02244224,0.04411565,0.22709701,0.02220219,0.20010277,0.36490417,0.00785010
0.11705853,1.12655451,0.53809440,0.02181942,0.04173230,0.21948719,0.02047668,0.19039729,0.34351970,0.00736819
0.12306153,1.05860555,0.50161780,0.02119195,0.03920780,0.21165217,0.01881747,0.18068778,0.32221972,0.00687822
0.12906453,0.99050550,0.46513578,0.02055158,0.03658263,0.20361029,0.01723497,0.17103198,0.30117076,0.00638567
0.13506753,0.92286449,0.42901614,0.01989151,0.03389721,0.19538723,0.01573887,0.16149030,0.28053832,0.00589581
0.14107054,0.85627011,0.39360468,0.01920657,0.03119077,0.18701555,0.01433793,0.15212432,0.26048240,0.00541364
0.14707354,0.79127351,0.35921736,0.01849335,0.02850030,0.17853398,0.01303974,0.14299517,0.24115326,0.00494370
0.15307654,0.72837745,0.32613392,0.01775017,0.02585972,0.16998659,0.01185050,0.13416209,0.22268760,0.00449006
0.15907954,0.66802661,0.29459317,0.01697715,0.02329919,0.16142181,0.01077494,0.12568093,0.20520531,0.00405620
0.16508254,0.61060052,0.26478994,0.01617606,0.02084461,0.15289135,0.00981609,0.11760293,0.18880697,0.00364499
0.17108554,0.55640912,0.23687378,0.01535024,0.01851730,0.14444913,0.00897530,0.10997362,0.17357198,0.00325866
0.17708854,0.50569089,0.21094924,0.01450440,0.01633389,0.13615002,0.00825211,0.10283198,0.15955753,0.00289881
0.18309155,0.45861342,0.18707767,0.01364449,0.01430638,0.12804871,0.00764436,0.09620981,0.14679825,0.00256647
0.18909455,0.41527601,0.16528012,0.01277739,0.01244234,0.12019853,0.00714816,0.09013132,0.13530658,0.00226208
0.19509755,0.37571417,0.14554132,0.01191077,0.01074527,0.11265030,0.00675803,0.08461297,0.12507369,0.00198562
0.20110055,0.33990543,0.12781429,0.01105278,0.00921498,0.10545131,0.00646704,0.07966351,0.11607098,0.00173659
0.20710355,0.30777626,0.11202544,0.01021186,0.00784816,0.09864438,0.00626694,0.07528426,0.10825198,0.00151419
0.21310655,0.27920960,0.09807978,0.00939649,0.00663889,0.09226710,0.00614838,0.07146956,0.10155464,0.00131729
0.21910955,0.25405279,0.08586620,0.00861500,0.00557921,0.08635123,0.00610112,0.06820740,0.09590390,0.00114458
0.22511256,0.23212550,0.07526242,0.00787541,0.00465968,0.08092230,0.00611421,0.06548024,0.09121441,0.00099459
0.23111556,0.21322753,0.06613966,0.00718522,0.00386987,0.07599941,0.00617629,0.06326588,0.08739341,0.00086579
0.23711856,0.19714619,0.05836677,0.00655135,0.00319890,0.07159525,0.00627580,0.06153852,0.08434373,0.00075664
0.24312156,0.18366305,0.05181390,0.00597999,0.00263579,0.06771632,0.00640121,0.06026978,0.08196671,0.00066560
0.24912456,0.17256012,0.04635549,0.00547657,0.00216990,0.06436330,0.00654128,0.05942987,0.08016507,0.00059123
0.25512756,0.16362519,0.04187277,0.00504568,0.00179117,0.06153158,0.00668528,0.05898856,0.07884577,0.00053218
0.26113057,0.15665627,0.03825565,0.00469106,0.00149038,0.05921183,0.00682322,0.05891625,0.07792252,0.00048723
0.26713357,0.15146525,0.03540403,0.00441560,0.00125932,0.05739065,0.00694599,0.05918476,0.07731816,0.00045529
0.27313657,0.14788049,0.03322872,0.00422129,0.00109093,0.05605120,0.00704562,0.05976805,0.07696671,0.00043541
0.27913957,0.14574855,0.03165175,0.00410927,0.00097933,0.05517377,0.00711534,0.06064270,0.07681500,0.00042680
0.28514257,0.14493493,0.03060645,0.00407978,0.00091988,0.05473619,0.00714972,0.06178810,0.07682388,0.00042878
0.29114557,0.14532395,0.03003705,0.00413220,0.00090916,0.05471416,0.00714474,0.06318646,0.07696893,0.00044083
0.29714857,0.14681770,0.02989805,0.00426498,0.00094492,0.05508143,0.00709782,0.06482251,0.07724064,0.00046250
0.30315158,0.14933428,0.03015334,0.00447568,0.00102598,0.05580978,0.00700781,0.06668294,0.07764402,0.00049345
0.30915458,0.15280529,0.03077505,0.00476093,0.00115221,0.05686888,0.00687495,0.06875565,0.07819765,0.00053339
0.31515758,0.15717284,0.03174236,0.00511639,0.00132433,0.05822609,0.00670077,0.07102881,0.07893209,0.00058208
0.32116058,0.16238613,0.03304013,0.00553678,0.00154388,0.05984608,0.00648799,0.07348982,0.07988789,0.00063928
0.32716358,0.16839787,0.03465746,0.00601582,0.00181298,0.06169059,0.00624039,0.07612425,0.08111300,0.00070474
0.33316658,0.17516057,0.03658626,0.00654629,0.00213429,0.06371812,0.00596262,0.07891475,0.08265987,0.00077817
0.33916958,0.18262317,0.03881990,0.00712004,0.00251079,0.06588380,0.00566003,0.08184015,0.08458224,0.00085924
0.34517259,0.19072785,0.04135182,0.00772804,0.00294564,0.06813942,0.00533851,0.08487478,0.08693179,0.00094748
0.35117559,0.19940756,0.04417436,0.00836049,0.00344206,0.07043366,0.00500429,0.08798794,0.08975471,0.00104237
0.35717859,0.20858407,0.04727773,0.00900694,0.00400317,0.07271262,0.00466380,0.09114383,0.09308847,0.00114325
0.36318159,0.21816702,0.05064911,0.00965643,0.00463184,0.07492057,0.00432348,0.09430173,0.09695883,0.00124934
0.36918459,0.22805373,0.05427209,0.01029770,0.00533057,0.07700099,0.00398968,0.09741661,0.10137727,0.00135972
0.37518759,0.23813001,0.05812625,0.01091940,0.00610139,0.07889788,0.00366854,0.10044008,0.10633905,0.00147335
0.38119060,0.24827194,0.06218708,0.01151031,0.00694574,0.08055719,0.00336598,0.10332171,0.11182191,0.00158907
0.38719360,0.25834846,0.06642614,0.01205964,0.00786443,0.08192851,0.00308755,0.10601054,0.11778559,0.00170563
0.39319660,0.26822476,0.07081150,0.01255725,0.00885755,0.08296672,0.00283855,0.10845695,0.12417225,0.00182169
0.39919960,0.27776634,0.07530839,0.01299390,0.00992446,0.08363366,0.00262396,0.11061451,0.13090775,0.00193584
0.40520260,0.28684349,0.07988012,0.01336153,0.01106378,0.08389968,0.00244854,0.11244197,0.13790385,0.00204669
0.41120560,0.29533606,0.08448918,0.01365345,0.01227341,0.08374506,0.00231687,0.11390514,0.14506133,0.00215283
0.41720860,0.30313821,0.08909840,0.01386451,0.01355051,0.08316108,0.00223349,0.11497864,0.15227374,0.00225291
0.42321161,0.31016307,0.09367229,0.01399126,0.01489159,0.08215078,0.00220293,0.11564737,0.15943190,0.00234569
0.42921461,0.31634690,0.09817832,0.01403203,0.01629256,0.08072941,0.00222989,0.11590772,0.16642880,0.00243006
0.43521761,0.32165274,0.10258818,0.01398696,0.01774875,0.07892435,0.00231927,0.11576834,0.17316477,0.00250508
0.44122061,0.32607316,0.10687893,0.01385799,0.01925499,0.07677474,0.00247630,0.11525049,0.17955257,0.00257001
0.44722361,0.32963213,0.11103396,0.01364876,0.02080563,0.07433057,0.00270662,0.11438800,0.18552238,0.00262439
0.45322661,0.33238585,0.11504370,0.01336453,0.02239463,0.07165155,0.00301628,0.11322668,0.19102613,0.00266797
0.45922961,0.33442227,0.11890611,0.01301197,0.02401554,0.06880549,0.00341177,0.11182339,0.19604121,0.00270082
0.46523262,0.33585963,0.12262676,0.01259896,0.02566153,0.06586651,0.00389999,0.11024463,0.20057304,0.00272328
0.47123562,0.33684359,0.12621864,0.01213437,0.02732542,0.06291303,0.00448817,0.10856474,0.20465658,0.00273596
0.47723862,0.33754337,0.12970156,0.01162779,0.02899964,0.06002557,0.00518374,0.10686388,0.20835643,0.00273975
0.48324162,0.33814671,0.13310123,0.01108923,0.03067623,0.05728455,0.00599410,0.10522570,0.21176550,0.00273579
0.48924462,0.33885389,0.13644803,0.01052889,0.03234684,0.05476804,0.00692645,0.10373481,0.21500220,0.00272539
0.49524762,0.33987103,0.13977537,0.00995686,0.03400268,0.05254964,0.00798742,0.10247420,0.21820620,0.00271005
0.50125063,0.34140272,0.14311799,0.00938291,0.03563456,0.05069639,0.00918277,0.10152259,0.22153287,0.00269138
0.50725363,0.34364427,0.14650990,0.00881619,0.03723284,0.04926694,0.01051698,0.10095183,0.22514653,0.00267103
0.51325663,0.34677388,0.14998230,0.00826511,0.03878749,0.04830990,0.01199282,0.10082445,0.22921288,0.00265066
0.51925963,0.35094488,0.15356151,0.00773711,0.04028806,0.04786241,0.01361091,0.10119132,0.23389074,0.00263184
0.52526263,0.35627848,0.15726683,0.00723855,0.04172381,0.04794900,0.01536928,0.10208967,0.23932367,0.00261601
0.53126563,0.36285710,0.16110874,0.00677463,0.04308371,0.04858081,0.01726298,0.10354136,0.24563160,0.00260443
0.53726863,0.37071880,0.16508714,0.00634930,0.04435656,0.04975499,0.01928365,0.10555155,0.25290314,0.00259812
0.54327164,0.37985291,0.16919012,0.00596526,0.04553108,0.05145459,0.02141927,0.10810785,0.26118874,0.00259779
0.54927464,0.39019710,0.17339298,0.00562395,0.04659605,0.05364867,0.02365395,0.11117992,0.27049522,0.00260385
0.55527764,0.40163631,0.17765782,0.00532563,0.04754042,0.05629286,0.02596780,0.11471965,0.28078193,0.00261635
0.56128064,0.41400339,0.18193365,0.00506943,0.04835351,0.05933022,0.02833706,0.11866188,0.29195882,0.00263500
0.56728364,0.42708179,0.18615700,0.00485345,0.04902511,0.06269248,0.03073425,0.12292572,0.30388658,0.00265915
0.57328664,0.44061019,0.19025317,0.00467492,0.04954570,0.06630169,0.03312860,0.12741643,0.31637905,0.00268784
0.57928964,0.45428915,0.19413805,0.00453029,0.04990664,0.07007207,0.03548656,0.13202789,0.32920775,0.00271980
0.58529265,0.46778949,0.19772035,0.00441543,0.05010031,0.07391228,0.03777256,0.13664555,0.34210852,0.00275350
0.59129565,0.48076223,0.20090445,0.00432578,0.05012036,0.07772792,0.03994987,0.14114985,0.35479002,0.00278724
0.59729865,0.49284992,0.20359349,0.00425651,0.04996187,0.08142414,0.04198158,0.14541998,0.36694383,0.00281918
0.60330165,0.50369874,0.20569280,0.00420271,0.04962156,0.08490846,0.04383167,0.14933784,0.37825563,0.00284742
0.60930465,0.51297115,0.20711341,0.00415956,0.04909798,0.08809358,0.04546620,0.15279222,0.38841719,0.00287008
0.61530765,0.52035842,0.20777557,0.00412246,0.04839167,0.09090017,0.04685441,0.15568279,0.39713848,0.00288538
0.62131066,0.52559271,0.20761213,0.00408720,0.04750531,0.09325942,0.04796984,0.15792402,0.40415951,0.00289169
0.62731366,0.52845810,0.20657157,0.00405007,0.04644385,0.09511540,0.04879133,0.15944871,0.40926129,0.00288764
0.63331666,0.52880001,0.20462060,0.00400798,0.04521455,0.09642708,0.04930390,0.16021101,0.41227549,0.00287211
0.63931966,0.52653280,0.20174618,0.00395852,0.04382707,0.09716987,0.04949942,0.16018886,0.41309229,0.00284436
0.64532266,0.52164504,0.19795688,0.00390006,0.04229335,0.09733667,0.04937710,0.15938566,0.41166617,0.00280401
0.65132566,0.51420221,0.19328346,0.00383171,0.04062758,0.09693835,0.04894370,0.15783115,0.40801930,0.00275104
0.65732866,0.50434670,0.18777865,0.00375341,0.03884602,0.09600373,0.04821346,0.15558135,0.40224239,0.00268588
0.66333167,0.49229515,0.18151620,0.00366584,0.03696673,0.09457881,0.04720786,0.15271770,0.39449305,0.00260929
0.66933467,0.47833306,0.17458909,0.00357039,0.03500932,0.09272561,0.04595505,0.14934525,0.38499153,0.00252243
0.67533767,0.46280697,0.16710706,0.00346912,0.03299456,0.09052028,0.04448903,0.14559001,0.37401434,0.00242676
0.68134067,0.44611448,0.15919359,0.00336461,0.03094399,0.08805092,0.04284870,0.14159554,0.36188566,0.00232403
0.68734367,0.42869240,0.15098237,0.00325992,0.02887945,0.08541483,0.04107669,0.13751893,0.34896715,0.00221618
0.69334667,0.41100358,0.14261336,0.00315841,0.02682264,0.08271555,0.03921811,0.13352615,0.33564642,0.00210531
0.69934967,0.39352281,0.13422885,0.00306364,0.02479465,0.08005967,0.03731920,0.12978711,0.32232471,0.00199361
0.70535268,0.37672221,0.12596926,0.00297923,0.02281549,0.07755345,0.03542596,0.12647038,0.30940405,0.00188325
0.71135568,0.36105686,0.11796924,0.00290871,0.02090366,0.07529958,0.03358284,0.12373788,0.29727454,0.00177636
0.71735868,0.34695075,0.11035394,0.00285540,0.01907581,0.07339384,0.03183148,0.12173962,0.28630204,0.00167494
0.72336168,0.33478382,0.10323570,0.00282229,0.01734638,0.07192216,0.03020955,0.12060866,0.27681673,0.00158080
0.72936468,0.32488029,0.09671113,0.00281188,0.01572737,0.07095774,0.02874978,0.12045648,0.26910279,0.00149550
0.73536768,0.31749872,0.09085889,0.00282613,0.01422814,0.07055873,0.02747911,0.12136881,0.26338964,0.00142034
0.74137069,0.31282394,0.08573793,0.00286633,0.01285536,0.07076619,0.02641809,0.12340218,0.25984478,0.00135631
0.74737369,0.31096124,0.08138648,0.00293306,0.01161296,0.07160257,0.02558044,0.12658112,0.25856866,0.00130404
0.75337669,0.31193281,0.07782161,0.00302611,0.01050221,0.07307078,0.02497285,0.13089639,0.25959146,0.00126382
0.75937969,0.31567669,0.07503946,0.00314451,0.00952183,0.07515378,0.02459498,0.13630402,0.26287199,0.00123562
0.76538269,0.32204815,0.07301605,0.00328646,0.00866821,0.07781469,0.02443967,0.14272540,0.26829877,0.00121904
0.77138569,0.33082348,0.07170869,0.00344943,0.00793565,0.08099762,0.02449335,0.15004852,0.27569312,0.00121338
0.77738869,0.34170625,0.07105777,0.00363014,0.00731664,0.08462901,0.02473662,0.15813013,0.28481432,0.00121765
0.78339170,0.35433565,0.07098917,0.00382468,0.00680217,0.08861950,0.02514500,0.16679903,0.29536661,0.00123061
0.78939470,0.36829700,0.07141682,0.00402861,0.00638208,0.09286637,0.02568983,0.17586036,0.30700791,0.00125079
0.79539770,0.38313389,0.07224571,0.00423705,0.00604540,0.09725645,0.02633926,0.18510072,0.31936000,0.00127660
0.80140070,0.39836178,0.07337495,0.00444484,0.00578068,0.10166933,0.02705932,0.19429407,0.33201980,0.00130631
0.80740370,0.41348261,0.07470106,0.00464668,0.00557633,0.10598090,0.02781510,0.20320823,0.34457162,0.00133814
0.81340670,0.42799999,0.07612120,0.00483729,0.00542090,0.11006706,0.02857190,0.21161176,0.35659971,0.00137032
0.81940970,0.44143448,0.07753629,0.00501159,0.00530341,0.11380749,0.02929639,0.21928094,0.36770099,0.00140113
0.82541271,0.45333846,0.07885410,0.00516483,0.00521355,0.11708928,0.02995770,0.22600670,0.37749732,0.00142894
0.83141571,0.46331008,0.07999194,0.00529275,0.00514194,0.11981038,0.03052851,0.23160114,0.38564709,0.00145231
0.83741871,0.47100579,0.08087916,0.00539175,0.00508028,0.12188274,0.03098595,0.23590349,0.39185544,0.00146996
0.84342171,0.47615105,0.08145914,0.00545895,0.00502150,0.12323493,0.03131238,0.23878515,0.39588310,0.00148086
0.84942471,0.47854869,0.08169093,0.00549236,0.00495988,0.12381421,0.03149605,0.24015371,0.39755323,0.00148423
0.85542771,0.47808486,0.08155036,0.00549086,0.00489109,0.12358796,0.03153154,0.23995575,0.39675617,0.00147957
0.86143072,0.47473207,0.08103062,0.00545431,0.00481222,0.12254447,0.03141999,0.23817831,0.39345192,0.00146667
0.86743372,0.46854951,0.08014235,0.00538353,0.00472181,0.12069292,0.03116921,0.23484893,0.38767032,0.00144559
0.87343672,0.45968046,0.07891319,0.00528025,0.00461975,0.11806277,0.03079345,0.23003443,0.37950889,0.00141669
0.87943972,0.44834714,0.07738687,0.00514708,0.00450728,0.11470238,0.03031312,0.22383825,0.36912856,0.00138059
0.88544272,0.43484301,0.07562179,0.00498742,0.00438686,0.11067716,0.02975420,0.21639680,0.35674752,0.00133812
0.89144572,0.41952314,0.07368929,0.00480536,0.00426210,0.10606716,0.02914756,0.20787463,0.34263345,0.00129036
0.89744872,0.40279287,0.07167156,0.00460554,0.00413762,0.10096436,0.02852811,0.19845904,0.32709458,0.00123854
0.90345173,0.38509537,0.06965927,0.00439302,0.00401895,0.09546967,0.02793384,0.18835402,0.31046988,0.00118403
0.90945473,0.36689845,0.06774905,0.00417315,0.00391239,0.08968984,0.02740474,0.17777405,0.29311894,0.00112830
0.91545773,0.34868130,0.06604090,0.00395141,0.00382487,0.08373449,0.02698172,0.16693783,0.27541184,0.00107287
0.92146073,0.33092149,0.06463554,0.00373325,0.00376386,0.07771315,0.02670545,0.15606229,0.25771947,0.00101929
0.92746373,0.31408262,0.06363180,0.00352400,0.00373721,0.07173264,0.02661522,0.14535704,0.24040458,0.00096907
0.93346673,0.29860315,0.06312413,0.00332873,0.00375306,0.06589482,0.02674785,0.13501941,0.22381375,0.00092370
0.93946973,0.28488642,0.06320030,0.00315212,0.00381969,0.06029460,0.02713663,0.12523033,0.20827070,0.00088456
0.94547274,0.27329231,0.06393920,0.00299842,0.00394542,0.05501853,0.02781032,0.11615091,0.19407068,0.00085294
0.95147574,0.26413037,0.06540895,0.00287133,0.00413849,0.05014364,0.02879233,0.10792000,0.18147629,0.00082997
0.95747874,0.25765469,0.06766522,0.00277399,0.00440694,0.04573682,0.03009994,0.10065250,0.17071445,0.00081667
0.96348174,0.25406028,0.07074980,0.00270890,0.00475841,0.04185444,0.03174366,0.09443855,0.16197451,0.00081388
0.96948474,0.25348098,0.07468947,0.00267793,0.00520006,0.03854229,0.03372679,0.08934334,0.15540730,0.00082227
0.97548774,0.25598862,0.07949508,0.00268232,0.00573837,0.03583581,0.03604512,0.08540759,0.15112487,0.00084233
0.98149075,0.26159350,0.08516096,0.00272264,0.00637891,0.03376033,0.03868675,0.08264851,0.14920089,0.00087436
0.98749375,0.27024572,0.09166459,0.00279883,0.00712620,0.03233151,0.04163212,0.08106111,0.14967127,0.00091849
0.99349675,0.28183750,0.09896649,0.00291019,0.00798342,0.03155573,0.04485423,0.08061975,0.15253501,0.00097462
0.99949975,0.29620605,0.10701040,0.00305545,0.00895219,0.03143047,0.04831901,0.08127993,0.15775512,0.00104249
1.00550275,0.31313718,0.11572382,0.00323274,0.01003234,0.03194461,0.05198585,0.08298002,0.16525948,0.00112162
1.01150575,0.33236924,0.12501867,0.00343966,0.01122166,0.03307864,0.05580830,0.08564309,0.17494158,0.00121133
1.01750875,0.35359763,0.13479233,0.00367325,0.01251565,0.03480484,0.05973491,0.08917871,0.18666128,0.00131075
1.02351176,0.37647958,0.14492893,0.00393012,0.01390736,0.03708735,0.06371021,0.09348462,0.20024559,0.00141882
1.02951476,0.40063941,0.15530094,0.00420638,0.01538721,0.03988223,0.06767578,0.09844848,0.21548957,0.00153427
1.03551776,0.42567417,0.16577097,0.00449777,0.01694292,0.04313760,0.07157142,0.10394942,0.23215757,0.00165565
1.04152076,0.45115965,0.17619389,0.00479965,0.01855947,0.04679378,0.07533636,0.10985980,0.24998489,0.00178135
1.04752376,0.47665687,0.18641921,0.00510712,0.02021918,0.05078364,0.07891052,0.11604682,0.26868012,0.00190960
1.05352676,0.50171897,0.19629363,0.00541501,0.02190186,0.05503314,0.08223571,0.12237432,0.28792822,0.00203850
1.05952976,0.52589856,0.20566382,0.00571803,0.02358512,0.05946205,0.08525692,0.12870462,0.30739455,0.00216604
1.06553277,0.54875531,0.21437935,0.00601080,0.02524469,0.06398505,0.08792337,0.13490056,0.32672975,0.00229014
1.07153577,0.56986398,0.22229571,0.00628799,0.02685497,0.06851299,0.09018966,0.14082755,0.34557571,0.00240869
1.07753877,0.58882245,0.22927735,0.00654438,0.02838951,0.07295453,0.09201664,0.14635585,0.36357234,0.00251958
1.08354177,0.60525981,0.23520068,0.00677503,0.02982176,0.07721795,0.09337224,0.15136285,0.38036513,0.00262078
1.08954477,0.61884419,0.23995698,0.00697531,0.03112570,0.08121324,0.09423215,0.15573540,0.39561326,0.00271035
1.09554777,0.62929016,0.24345501,0.00714107,0.03227663,0.08485425,0.09458021,0.15937218,0.40899794,0.00278650
1.10155078,0.63636542,0.24562340,0.00726875,0.03325186,0.08806091,0.09440879,0.16218579,0.42023079,0.00284767
1.10755378,0.63989649,0.24641258,0.00735541,0.03403148,0.09076140,0.09371882,0.16410484,0.42906176,0.00289252
1.11355678,0.63977324,0.24579626,0.00739889,0.03459899,0.09289423,0.09251971,0.16507555,0.43528636,0.00292003
1.11955978,0.63595190,0.24377232,0.00739783,0.03494184,0.09440994,0.09082909,0.16506313,0.43875171,0.00292949
1.12556278,0.62845653,0.24036318,0.00735171,0.03505190,0.09527264,0.08867231,0.16405262,0.43936132,0.00292054
1.13156578,0.61737865,0.23561536,0.00726091,0.03492576,0.09546098,0.08608180,0.16204921,0.43707803,0.00289318
1.13756878,0.60287507,0.22959859,0.00712665,0.03456485,0.09496874,0.08309630,0.15907803,0.43192528,0.00284778
1.14357179,0.58516392,0.22240408,0.00695102,0.03397547,0.09380491,0.07975988,0.15518341,0.42398630,0.00278507
1.14957479,0.56451894,0.21414234,0.00673684,0.03316855,0.09199326,0.07612097,0.15042748,0.41340146,0.00270612
1.15557779,0.54126222,0.20494039,0.00648768,0.03215932,0.08957135,0.07223120,0.14488832,0.40036366,0.00261228
1.16158079,0.51575564,0.19493856,0.00620769,0.03096686,0.08658922,0.06814422,0.13865770,0.38511221,0.00250520
1.16758379,0.48839137,0.18428700,0.00590148,0.02961343,0.08310755,0.06391461,0.13183834,0.36792517,0.00238674
1.17358679,0.45958170,0.17314194,0.00557405,0.02812383,0.07919565,0.05959663,0.12454106,0.34911081,0.00225893
1.17958979,0.42974866,0.16166201,0.00523059,0.02652460,0.07492914,0.05524321,0.11688166,0.32899825,0.00212391
1.18559280,0.39931386,0.15000456,0.00487639,0.02484326,0.07038762,0.05090489,0.10897794,0.30792799,0.00198389
1.19159580,0.36868884,0.13832231,0.00451668,0.02310749,0.06565228,0.04662897,0.10094668,0.28624257,0.00184106
1.19759880,0.33826646,0.12676032,0.00415656,0.02134444,0.06080366,0.04245880,0.09290104,0.26427772,0.00169759
1.20360180,0.30841352,0.11545348,0.00380082,0.01958005,0.05591959,0.03843314,0.08494814,0.24235455,0.00155556
1.20960480,0.27946483,0.10452453,0.00345393,0.01783844,0.05107346,0.03458587,0.07718716,0.22077284,0.00141694
1.21560780,0.25171912,0.09408279,0.00311995,0.01614149,0.04633271,0.03094570,0.06970796,0.19980583,0.00128353
1.22161081,0.22543665,0.08422343,0.00280250,0.01450845,0.04175787,0.02753623,0.06259011,0.17969649,0.00115701
1.22761381,0.20083865,0.07502753,0.00250471,0.01295577,0.03740183,0.02437606,0.05590261,0.16065551,0.00103888
1.23361681,0.17810853,0.06656267,0.00222930,0.01149698,0.03330962,0.02147917,0.04970402,0.14286084,0.00093051
1.23961981,0.15739471,0.05888418,0.00197857,0.01014274,0.02951851,0.01885534,0.04404317,0.12645878,0.00083313
1.24562281,0.13881477,0.05203677,0.00175445,0.00890096,0.02605847,0.01651078,0.03896023,0.11156635,0.00074788
1.25162581,0.12246086,0.04605668,0.00155859,0.00777702,0.02295291,0.01444880,0.03448824,0.09827495,0.00067583
1.25762881,0.10840585,0.04097401,0.00139243,0.00677407,0.02021967,0.01267056,0.03065482,0.08665476,0.00061804
1.26363182,0.09671002,0.03681524,0.00125731,0.00589337,0.01787211,0.01117580,0.02748409,0.07675988,0.00057558
1.26963482,0.08742798,0.03360572,0.00115454,0.00513468,0.01592041,0.00996359,0.02499874,0.06863377,0.00054960
1.27563782,0.08061533,0.03137208,0.00108550,0.00449659,0.01437279,0.00903308,0.02322195,0.06231473,0.00054136
1.28164082,0.07633486,0.03014435,0.00105173,0.00397693,0.01323676,0.00838406,0.02217931,0.05784119,0.00055226
1.28764382,0.07466191,0.02995771,0.00105501,0.00357306,0.01252022,0.00801751,0.02190043,0.05525648,0.00058390
1.29364682,0.07568866,0.03085371,0.00109740,0.00328222,0.01223244,0.00793597,0.02242027,0.05461286,0.00063808
1.29964982,0.07952696,0.03288095,0.00118130,0.00310166,0.01238482,0.00814377,0.02378013,0.05597469,0.00071683
1.30565283,0.08630966,0.03609500,0.00130948,0.00302891,0.01299145,0.00864709,0.02602809,0.05942040,0.00082238
1.31165583,0.09619017,0.04055762,0.00148501,0.00306180,0.01406934,0.00945379,0.02921900,0.06504328,0.00095717
1.31765883,0.10934016,0.04633525,0.00171131,0.00319852,0.01563841,0.01057315,0.03341395,0.07295088,0.00112382
1.32366183,0.12594541,0.05349665,0.00199203,0.00343756,0.01772117,0.01201530,0.03867909,0.08326310,0.00132504
1.32966483,0.14619978,0.06210983,0.00233096,0.00377759,0.02034212,0.01379056,0.04508394,0.09610877,0.00156361
1.33566783,0.17029741,0.07223841,0.00273194,0.00421727,0.02352686,0.01590861,0.05269916,0.11162101,0.00184227
1.34167084,0.19842348,0.08393728,0.00319869,0.00475509,0.02730099,0.01837746,0.06159379,0.12993121,0.00216363
1.34767384,0.23074355,0.09724801,0.00373467,0.00538901,0.03168870,0.02120241,0.07183206,0.15116206,0.00253003
1.35367684,0.26739208,0.11219397,0.00434285,0.00611628,0.03671137,0.02438492,0.08346991,0.17541957,0.00294348
1.35967984,0.30846049,0.12877553,0.00502559,0.00693309,0.04238584,0.02792141,0.09655127,0.20278457,0.00340549
1.36568284,0.35398513,0.14696547,0.00578436,0.00783432,0.04872287,0.03180226,0.11110424,0.23330382,0.00391696
1.37168584,0.40393598,0.16670501,0.00661962,0.00881328,0.05572546,0.03601077,0.12713741,0.26698125,0.00447807
1.37768884,0.45820639,0.18790057,0.00753060,0.00986154,0.06338737,0.04052237,0.14463642,0.30376956,0.00508819
1.38369185,0.51660467,0.21042168,0.00851517,0.01096877,0.07169180,0.04530402,0.16356090,0.34356274,0.00574575
1.38969485,0.57884798,0.23410017,0.00956969,0.01212270,0.08061038,0.05031396,0.18384214,0.38618978,0.00644825
1.39569785,0.64455902,0.25873080,0.01068896,0.01330913,0.09010246,0.05550172,0.20538145,0.43141007,0.00719217
1.40170085,0.71326609,0.28407364,0.01186616,0.01451206,0.10011478,0.06080851,0.22804943,0.47891080,0.00797302
1.40770385,0.78440662,0.30985803,0.01309289,0.01571394,0.11058167,0.06616799,0.25168639,0.52830667,0.00878533
1.41370685,0.85733454,0.33578830,0.01435923,0.01689593,0.12142568,0.07150745,0.27610379,0.57914213,0.00962281
1.41970985,0.93133135,0.36155101,0.01565389,0.01803836,0.13255866,0.07674931,0.30108689,0.63089638,0.01047839
1.42571286,1.00562079,0.38682353,0.01696437,0.01912117,0.14388340,0.08181296,0.32639854,0.68299104,0.01134443
1.43171586,1.07938675,0.41128372,0.01827728,0.02012446,0.15529566,0.08661689,0.35178407,0.73480043,0.01221288
1.43771886,1.15179384,0.43462033,0.01957855,0.02102907,0.16668660,0.09108097,0.37697709,0.78566443,0.01307551
1.44372186,1.22201001,0.45654358,0.02085384,0.02181713,0.17794553,0.09512890,0.40170619,0.83490334,0.01392414
1.44972486,1.28923042,0.47679569,0.02208885,0.02247268,0.18896289,0.09869059,0.42570207,0.88183460,0.01475091
1.45572786,1.35270156,0.49516061,0.02326974,0.02298214,0.19963328,0.10170454,0.44870520,0.92579062,0.01554850
1.46173087,1.41174476,0.51147269,0.02438349,0.02333485,0.20985858,0.10411995,0.47047332,0.96613728,0.01631036
1.46773387,1.46577810,0.52562373,0.02541829,0.02352337,0.21955087,0.10589859,0.49078887,1.00229243,0.01703100
1.47373687,1.51433587,0.53756810,0.02636386,0.02354377,0.22863512,0.10701626,0.50946577,1.03374368,0.01770610
1.47973987,1.55708452,0.54732565,0.02721176,0.02339582,0.23705157,0.10746385,0.52635546,1.06006487,0.01833276
1.48574287,1.59383473,0.55498216,0.02795567,0.02308297,0.24475756,0.10724785,0.54135179,1.08093052,0.01890953
