energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.59629815,4.84491909,0.05372270,0.36154747,1.65090320,2.98999675,0.18890171,1.32538624
-2.59029515,4.91747434,0.05572165,0.35331990,1.61381648,3.06387161,0.19031918,1.32639405
-2.58429215,4.99564331,0.05755976,0.34445954,1.57330272,3.14530417,0.19153560,1.32591987
-2.57828914,5.07967090,0.05921216,0.33522689,1.53035664,3.23417866,0.19247345,1.32413617
-2.57228614,5.16964453,0.06065913,0.32588074,1.48599428,3.33019808,0.19306313,1.32124036
-2.56628314,5.26544637,0.06188701,0.31666955,1.44122022,3.43284825,0.19324632,1.31744921
-2.56028014,5.36671329,0.06288912,0.30782343,1.39699715,3.54136913,0.19297896,1.31299345
-2.55427714,5.47280710,0.06366632,0.29954723,1.35421886,3.65473568,0.19223366,1.30811258
-2.54827414,5.58279746,0.06422739,0.29201486,1.31368761,3.77165007,0.19100146,1.30305008
-2.54227114,5.69545892,0.06458913,0.28536508,1.27609651,3.89054683,0.18929277,1.29804903
-2.53626813,5.80928286,0.06477606,0.27969896,1.24201729,4.00961128,0.18713753,1.29334805
-2.53026513,5.92250430,0.06481982,0.27507886,1.21189351,4.12681152,0.18458447,1.28917756
-2.52426213,6.03314278,0.06475825,0.27152910,1.18603891,4.23994302,0.18169956,1.28575621
-2.51825913,6.13905568,0.06463412,0.26903816,1.16464053,4.34668453,0.17856357,1.28328732
-2.51225613,6.23800180,0.06449359,0.26756204,1.14776587,4.44466321,0.17526903,1.28195528
-2.50625313,6.32771241,0.06438447,0.26702889,1.13537324,4.53152642,0.17191647,1.28192177
-2.50025013,6.40596679,0.06435425,0.26734433,1.12732457,4.60501730,0.16861033,1.28332182
-2.49424712,6.47066872,0.06444819,0.26839738,1.12339965,4.66305090,0.16545456,1.28625971
-2.48824412,6.51992086,0.06470724,0.27006656,1.12331107,4.70378774,0.16254815,1.29080481
-2.48224112,6.55209360,0.06516625,0.27222603,1.12671897,4.72570149,0.15998087,1.29698753
-2.47623812,6.56588567,0.06585221,0.27475130,1.13324513,4.72763799,0.15782931,1.30479562
-2.47023512,6.56037388,0.06678286,0.27752448,1.14248579,4.70886299,0.15615345,1.31417107
-2.46423212,6.53505025,0.06796563,0.28043870,1.15402299,4.66909661,0.15499397,1.32500792
-2.45822911,6.48984500,0.06939695,0.28340169,1.16743422,4.60853299,0.15437039,1.33715126
-2.45222611,6.42513495,0.07106210,0.28633837,1.18230044,4.52784438,0.15428008,1.35039781
-2.44622311,6.34173714,0.07293538,0.28919243,1.19821263,4.42816938,0.15469832,1.36449823
-2.44022011,6.24088838,0.07498090,0.29192694,1.21477711,4.31108600,0.15557934,1.37916131
-2.43421711,6.12421184,0.07715373,0.29452399,1.23161999,4.17857047,0.15685822,1.39406033
-2.42821411,5.99367249,0.07940142,0.29698367,1.24839114,4.03294363,0.15845370,1.40884137
-2.42221111,5.85152326,0.08166595,0.29932223,1.26476795,3.87680695,0.16027167,1.42313350
-2.41620810,5.70024433,0.08388579,0.30156996,1.28045934,3.71297071,0.16220924,1.43656071
-2.41020510,5.54247805,0.08599819,0.30376860,1.29521019,3.54437711,0.16415909,1.44875507
-2.40420210,5.38096190,0.08794151,0.30596880,1.30880630,3.37402115,0.16601399,1.45937074
-2.39819910,5.21846198,0.08965744,0.30822758,1.32108000,3.20487215,0.16767130,1.46809824
-2.39219610,5.05770917,0.09109308,0.31060603,1.33191630,3.03979858,0.16903709,1.47467835
-2.38619310,4.90134011,0.09220277,0.31316734,1.34125931,2.88149880,0.17002984,1.47891511
-2.38019010,4.75184439,0.09294953,0.31597538,1.34911874,2.73243972,0.17058352,1.48068712
-2.37418709,4.61151953,0.09330617,0.31909364,1.35557596,2.59480536,0.17064988,1.47995673
-2.36818409,4.48243443,0.09325594,0.32258484,1.36078930,2.47045636,0.17019991,1.47677654
-2.36218109,4.36640200,0.09279269,0.32651094,1.36499800,2.36090149,0.16922439,1.47129278
-2.35617809,4.26496094,0.09192067,0.33093371,1.36852449,2.26728140,0.16773365,1.46374541
-2.35017509,4.17936662,0.09065387,0.33591561,1.37177441,2.19036454,0.16575638,1.45446481
-2.34417209,4.11059049,0.08901507,0.34152098,1.37523423,2.13055453,0.16333782,1.44386502
-2.33816908,4.05932712,0.08703455,0.34781740,1.37946599,2.08790821,0.16053728,1.43243382
-2.33216608,4.02600805,0.08474866,0.35487711,1.38509916,2.06216282,0.15742518,1.42071992
-2.32616308,4.01082100,0.08219827,0.36277820,1.39281961,2.05277084,0.15407988,1.40931779
-2.32016008,4.01373321,0.07942718,0.37160575,1.40335565,2.05894063,0.15058425,1.39885051
-2.31415708,4.03451759,0.07648063,0.38145242,1.41746161,2.07968094,0.14702235,1.38995140
-2.30815408,4.07278001,0.07340389,0.39241873,1.43589903,2.11384740,0.14347624,1.38324504
-2.30215108,4.12798655,0.07024111,0.40461260,1.45941625,2.16018892,0.14002312,1.37932815
-2.29614807,4.19948939,0.06703429,0.41814846,1.48872669,2.21739245,0.13673279,1.37875125
-2.29014507,4.28655016,0.06382261,0.43314549,1.52448672,2.28412430,0.13366570,1.38200144
-2.28414207,4.38836001,0.06064198,0.44972533,1.56727360,2.35906682,0.13087137,1.38948693
-2.27813907,4.50405561,0.05752475,0.46800910,1.61756442,2.44094931,0.12838744,1.40152378
-2.27213607,4.63273088,0.05449972,0.48811380,1.67571676,2.52857259,0.12623922,1.41832530
-2.26613307,4.77344433,0.05159231,0.51014826,1.74195168,2.62082677,0.12443962,1.43999425
-2.26013007,4.92522229,0.04882478,0.53420872,1.81633991,2.71670221,0.12298966,1.46651831
-2.25412706,5.08705866,0.04621663,0.56037418,1.89879172,2.81529410,0.12187926,1.49776872
-2.24812406,5.25791171,0.04378491,0.58870170,1.98905090,2.91580102,0.12108832,1.53350225
-2.24212106,5.43669910,0.04154462,0.61922181,2.08669339,3.01751861,0.12058807,1.57336649
-2.23611806,5.62229190,0.03950895,0.65193425,2.19113045,3.11982904,0.12034262,1.61690810
-2.23011506,5.81350883,0.03768953,0.68680414,2.30161655,3.22218755,0.12031050,1.66358403
-2.22411206,6.00911150,0.03609646,0.72375878,2.41726159,3.32410716,0.12044631,1.71277508
-2.21810905,6.20780157,0.03473834,0.76268526,2.53704716,3.42514265,0.12070240,1.76380153
-2.21210605,6.40822038,0.03362210,0.80342879,2.65984603,3.52487480,0.12103037,1.81594010
-2.20610305,6.60895158,0.03275280,0.84579210,2.78444433,3.62289585,0.12138262,1.86844190
-2.20010005,6.80852672,0.03213330,0.88953570,2.90956528,3.71879684,0.12171365,1.92055030
-2.19409705,7.00543398,0.03176394,0.93437913,3.03389377,3.81215747,0.12198135,1.97151851
-2.18809405,7.19812951,0.03164214,0.98000317,3.15610060,3.90253875,0.12214796,2.02062580
-2.18209105,7.38505122,0.03176209,1.02605295,3.27486570,3.98947872,0.12218104,2.06719204
-2.17608804,7.56463423,0.03211445,1.07214183,3.38889943,4.07249120,0.12205410,2.11058995
-2.17008504,7.73532770,0.03268613,1.11785614,3.49696139,4.15106744,0.12174717,2.15025469
-2.16408204,7.89561223,0.03346026,1.16276055,3.59787638,4.22468049,0.12124704,2.18569066
-2.15807904,8.04401752,0.03441620,1.20640404,3.69054737,4.29279186,0.12054745,2.21647530
-2.15207604,8.17913977,0.03552976,1.24832643,3.77396545,4.35486013,0.11964906,2.24226027
-2.14607304,8.29965863,0.03677353,1.28806532,3.84721723,4.41035110,0.11855914,2.26277006
-2.14007004,8.40435339,0.03811744,1.32516343,3.90949001,4.45874881,0.11729127,2.27779858
-2.13406703,8.49211831,0.03952938,1.35917618,3.96007538,4.49956717,0.11586480,2.28720429
-2.12806403,8.56197715,0.04097595,1.38967944,3.99837190,4.53236156,0.11430411,2.29090434
-2.12206103,8.61309654,0.04242334,1.41627740,4.02388744,4.55673994,0.11263794,2.28886848
-2.11605803,8.64479839,0.04383823,1.43861022,4.03624184,4.57237307,0.11089839,2.28111311
-2.11005503,8.65657106,0.04518869,1.45636162,4.03517012,4.57900333,0.10912003,2.26769614
-2.10405203,8.64807897,0.04644511,1.46926587,4.02052654,4.57645190,0.10733883,2.24871284
-2.09804902,8.61917061,0.04758098,1.47711428,3.99228950,4.56462390,0.10559108,2.22429297
-2.09204602,8.56988434,0.04857361,1.47976078,3.95056692,4.54351138,0.10391229,2.19459925
-2.08604302,8.50045169,0.04940473,1.47712650,3.89560171,4.51319395,0.10233609,2.15982696
-2.08004002,8.41129787,0.05006083,1.46920307,3.82777662,4.47383716,0.10089312,2.12020446
-2.07403702,8.30303889,0.05053342,1.45605452,3.74761780,4.42568869,0.09961007,2.07599431
-2.06803402,8.17647537,0.05081900,1.43781750,3.65579616,4.36907259,0.09850865,2.02749448
-2.06203102,8.03258261,0.05091890,1.41469995,3.55312578,4.30438191,0.09760486,1.97503920
-2.05602801,7.87249725,0.05083885,1.38697795,3.44055885,4.23207010,0.09690824,1.91899909
-2.05002501,7.69750048,0.05058853,1.35499085,3.31917642,4.15264169,0.09642145,1.85978007
-2.04402201,7.50899846,0.05018083,1.31913486,3.19017495,4.06664271,0.09613998,1.79782092
-2.03801901,7.30850026,0.04963110,1.27985507,3.05484854,3.97465133,0.09605213,1.73358918
-2.03201601,7.09759419,0.04895641,1.23763630,2.91456717,3.87726907,0.09613928,1.66757563
-2.02601301,6.87792326,0.04817461,1.19299296,2.77075166,3.77511308,0.09637637,1.60028719
-2.02001001,6.65116040,0.04730367,1.14645816,2.62484588,3.66880956,0.09673276,1.53223877
-2.01400700,6.41898451,0.04636088,1.09857262,2.47828762,3.55898852,0.09717326,1.46394428
-2.00800400,6.18305771,0.04536228,1.04987354,2.33247886,3.44627988,0.09765943,1.39590731
-2.00200100,5.94500474,0.04432215,1.00088385,2.18875694,3.33131079,0.09815113,1.32861194
-1.99599800,5.70639469,0.04325271,0.95210216,2.04836762,3.21470391,0.09860816,1.26251417
-1.98999500,5.46872558,0.04216391,0.90399382,1.91244122,3.09707641,0.09899200,1.19803436
-1.98399200,5.23341190,0.04106337,0.85698314,1.78197263,2.97903940,0.09926760,1.13555114
-1.97798899,5.00177513,0.03995651,0.81144712,1.65780615,2.86119742,0.09940510,1.07539702
-1.97198599,4.77503721,0.03884671,0.76771086,1.54062534,2.74414773,0.09938145,1.01785581
-1.96598299,4.55431679,0.03773565,0.72604461,1.43094837,2.62847914,0.09918178,0.96316197
-1.95997999,4.34062793,0.03662362,0.68666251,1.32912866,2.51477026,0.09880057,0.91150187
-1.95397699,4.13488104,0.03550995,0.64972313,1.23536062,2.40358717,0.09824252,0.86301661
-1.94797399,3.93788567,0.03439343,0.61533139,1.14968995,2.29548027,0.09752296,0.81780638
-1.94197099,3.75035473,0.03327261,0.58354203,1.07202783,2.19098072,0.09666806,0.77593582
-1.93596798,3.57290993,0.03214625,0.55436415,1.00216821,2.09059640,0.09571448,0.73744013
-1.92996498,3.40608773,0.03101352,0.52776680,0.93980721,1.99480754,0.09470873,0.70233149
-1.92396198,3.25034571,0.02987425,0.50368509,0.88456380,1.90406232,0.09370613,0.67060542
-1.91795898,3.10606869,0.02872910,0.48202680,0.83600071,1.81877248,0.09276944,0.64224662
-1.91195598,2.97357423,0.02757960,0.46267896,0.79364479,1.73930903,0.09196721,0.61723405
-1.90595298,2.85311707,0.02642815,0.44551427,0.75700587,1.66599824,0.09137180,0.59554494
-1.89994997,2.74489205,0.02527797,0.43039701,0.72559366,1.59911772,0.09105730,0.57715745
-1.89394697,2.64903518,0.02413300,0.41718823,0.69893188,1.53889271,0.09109725,0.56205184
-1.88794397,2.56562245,0.02299773,0.40575002,0.67656949,1.48549242,0.09156230,0.55021021
-1.88194097,2.49466634,0.02187701,0.39594882,0.65808861,1.43902634,0.09251782,0.54161459
-1.87593797,2.43610976,0.02077587,0.38765747,0.64310924,1.39954048,0.09402161,0.53624367
-1.86993497,2.38981778,0.01969934,0.38075631,0.63129070,1.36701345,0.09612165,0.53406822
-1.86393197,2.35556726,0.01865221,0.37513307,0.62233024,1.34135251,0.09885402,0.53504545
-1.85792896,2.33303500,0.01763891,0.37068188,0.61595910,1.32238960,0.10224105,0.53911269
-1.85192596,2.32178513,0.01666330,0.36730149,0.61193653,1.30987763,0.10628971,0.54618063
-1.84592296,2.32125655,0.01572863,0.36489293,0.61004230,1.30348725,0.11099038,0.55612661
-1.83991996,2.33075162,0.01483739,0.36335679,0.61006846,1.30280462,0.11631590,0.56878830
-1.83391696,2.34942698,0.01399126,0.36259056,0.61181079,1.30733032,0.12222113,0.58395826
-1.82791396,2.37628792,0.01319112,0.36248601,0.61506078,1.31648018,0.12864293,0.60137984
-1.82191096,2.41018710,0.01243705,0.36292716,0.61959851,1.32958818,0.13550062,0.62074461
-1.81590795,2.44982877,0.01172836,0.36378882,0.62518707,1.34591193,0.14269701,0.64169188
-1.80990495,2.49377914,0.01106367,0.36493598,0.63156900,1.36464105,0.15011992,0.66381042
-1.80390195,2.54048331,0.01044101,0.36622420,0.63846475,1.38490846,0.15764424,0.68664256
-1.79789895,2.58828898,0.00985790,0.36750088,0.64557372,1.40580475,0.16513449,0.70969071
-1.79189595,2.63547664,0.00931152,0.36860767,0.65257757,1.42639538,0.17244779,0.73242631
-1.78589295,2.68029563,0.00879878,0.36938368,0.65914593,1.44574033,0.17943731,0.75430087
-1.77988994,2.72100506,0.00831649,0.36966955,0.66494411,1.46291587,0.18595594,0.77475894
-1.77388694,2.75591836,0.00786147,0.36931214,0.66964256,1.47703749,0.19186015,0.79325246
-1.76788394,2.78344973,0.00743068,0.36816957,0.67292769,1.48728348,0.19701401,0.80925603
-1.76188094,2.80216083,0.00702133,0.36611651,0.67451333,1.49291812,0.20129303,0.82228250
-1.75587794,2.81080572,0.00663094,0.36304926,0.67415253,1.49331359,0.20458788,0.83189827
-1.74987494,2.80837220,0.00625748,0.35889060,0.67164900,1.48796972,0.20680770,0.83773756
-1.74387194,2.79411769,0.00589936,0.35359403,0.66686763,1.47653065,0.20788300,0.83951510
-1.73786893,2.76759804,0.00555552,0.34714717,0.65974365,1.45879777,0.20776789,0.83703668
-1.73186593,2.72868787,0.00522543,0.33957429,0.65028990,1.43473817,0.20644161,0.83020696
-1.72586293,2.67759153,0.00490910,0.33093774,0.63860195,1.40448831,0.20390940,0.81903430
-1.71985993,2.61484396,0.00460706,0.32133818,0.62486068,1.36835265,0.20020236,0.80363220
-1.71385693,2.54130135,0.00432032,0.31091365,0.60933222,1.32679709,0.19537672,0.78421747
-1.70785393,2.45812172,0.00405037,0.29983750,0.59236517,1.28043767,0.18951212,0.76110492
-1.70185093,2.36673630,0.00379907,0.28831512,0.57438511,1.23002463,0.18270931,0.73469901
-1.69584792,2.26881248,0.00356865,0.27657973,0.55588653,1.17642259,0.17508716,0.70548260
-1.68984492,2.16620979,0.00336158,0.26488722,0.53742242,1.12058750,0.16677920,0.67400345
-1.68384192,2.06093047,0.00318055,0.25351029,0.51959170,1.06354109,0.15792976,0.64085881
-1.67783892,1.95506635,0.00302836,0.24273193,0.50302491,1.00634382,0.14868997,0.60667883
-1.67183592,1.85074375,0.00290784,0.23283856,0.48836841,0.95006708,0.13921367,0.57210946
-1.66583292,1.75006835,0.00282181,0.22411291,0.47626769,0.89576566,0.12965348,0.53779530
-1.65982991,1.65507152,0.00277293,0.21682682,0.46734995,0.84445118,0.12015709,0.50436328
-1.65382691,1.56765996,0.00276368,0.21123422,0.46220659,0.79706734,0.11086397,0.47240744
-1.64782391,1.48956985,0.00279624,0.20756434,0.46137605,0.75446766,0.10190259,0.44247552
-1.64182091,1.42232689,0.00287243,0.20601548,0.46532737,0.71739614,0.09338821,0.41505758
-1.63581791,1.36721310,0.00299363,0.20674936,0.47444502,0.68647153,0.08542125,0.39057716
-1.62981491,1.32524134,0.00316073,0.20988629,0.48901564,0.66217534,0.07808637,0.36938487
-1.62381191,1.29713801,0.00337407,0.21550144,0.50921685,0.64484391,0.07145216,0.35175488
-1.61780890,1.28333439,0.00363338,0.22362211,0.53510903,0.63466486,0.06557144,0.33788400
-1.61180590,1.28396673,0.00393778,0.23422636,0.56663022,0.63167763,0.06048204,0.32789346
-1.60580290,1.29888511,0.00428577,0.24724314,0.60359472,0.63577848,0.05620818,0.32183316
-1.59979990,1.32767095,0.00467521,0.26255381,0.64569565,0.64672949,0.05276207,0.31968822
-1.59379690,1.36966239,0.00510342,0.27999530,0.69251179,0.66417151,0.05014588,0.32138745
-1.58779390,1.42398732,0.00556719,0.29936487,0.74351867,0.68764076,0.04835388,0.32681346
-1.58179090,1.48960264,0.00606287,0.32042629,0.79810391,0.71658846,0.04737454,0.33581402
-1.57578789,1.56533892,0.00658651,0.34291747,0.85558644,0.75040310,0.04719267,0.34821407
-1.56978489,1.64994871,0.00713392,0.36655918,0.91523919,0.78843453,0.04779136,0.36382818
-1.56378189,1.74215686,0.00770089,0.39106460,0.97631435,0.83001911,0.04915366,0.38247250
-1.55777889,1.84071081,0.00828322,0.41614934,1.03807036,0.87450497,0.05126393,0.40397612
-1.55177589,1.94442873,0.00887695,0.44154145,1.09979943,0.92127624,0.05410872,0.42819083
-1.54577289,2.05224309,0.00947842,0.46699095,1.16085427,0.96977537,0.05767728,0.45499909
-1.53976988,2.16323754,0.01008439,0.49227833,1.22067262,1.01952220,0.06196144,0.48431942
-1.53376688,2.27667484,0.01069213,0.51722152,1.27879823,1.07012894,0.06695506,0.51610900
-1.52776388,2.39201397,0.01129941,0.54168097,1.33489689,1.12130990,0.07265292,0.55036292
-1.52176088,2.50891491,0.01190453,0.56556221,1.38876638,1.17288545,0.07904912,0.58711000
-1.51575788,2.62723027,0.01250624,0.58881592,1.44033952,1.22477950,0.08613512,0.62640513
-1.50975488,2.74698336,0.01310367,0.61143510,1.48967953,1.27701033,0.09389736,0.66831816
-1.50375188,2.86833325,0.01369616,0.63344956,1.53696779,1.32967512,0.10231481,0.71291983
-1.49774887,2.99152821,0.01428312,0.65491781,1.58248417,1.38292836,0.11135634,0.76026510
-1.49174587,3.11684942,0.01486382,0.67591675,1.62658062,1.43695532,0.12097821,0.81037483
-1.48574287,3.24454794,0.01543719,0.69652972,1.66964942,1.49194182,0.13112186,0.86321657
-1.47973987,3.37477832,0.01600161,0.71683357,1.71208740,1.54804168,0.14171205,0.91868563
-1.47373687,3.50753272,0.01655474,0.73688548,1.75425842,1.60534396,0.15265568,0.97658754
-1.46773387,3.64257976,0.01709338,0.75671041,1.79645587,1.66384172,0.16384126,1.03662308
-1.46173087,3.77941205,0.01761336,0.77628993,1.83886778,1.72340434,0.17513923,1.09837708
-1.45572786,3.91720640,0.01810951,0.79555336,1.88154651,1.78375543,0.18640325,1.16131196
-1.44972486,4.05479994,0.01857573,0.81437176,1.92438515,1.84445769,0.19747238,1.22476683
-1.44372186,4.19068462,0.01900508,0.83255528,1.96710225,1.90490645,0.20817420,1.28796283
-1.43771886,4.32302175,0.01938997,0.84985439,2.00923629,1.96433242,0.21832880,1.35001489
-1.43171586,4.44967698,0.01972243,0.86596487,2.05015042,2.02181431,0.22775345,1.40994987
-1.42571286,4.56827489,0.01999447,0.88053661,2.08904779,2.07630094,0.23626787,1.46673064
-1.41970985,4.67627141,0.02019841,0.89318577,2.12499687,2.12664229,0.24369976,1.51928533
-1.41370685,4.77104092,0.02032734,0.90350982,2.15696584,2.17162817,0.24989048,1.56654063
-1.40770385,4.84997414,0.02037552,0.91110461,2.18386426,2.21003262,0.25470049,1.60745770
-1.40170085,4.91058204,0.02033880,0.91558266,2.20459013,2.24066221,0.25801442,1.64106922
-1.39569785,4.95060076,0.02021506,0.91659176,2.21807984,2.26240566,0.25974540,1.66651580
-1.38969485,4.96809220,0.02000452,0.91383275,2.22335854,2.27428226,0.25983853,1.68308003
-1.38369185,4.96153519,0.01971006,0.90707568,2.21958829,2.27548693,0.25827326,1.69021666
-1.37768884,4.92990276,0.01933746,0.89617344,2.20611155,2.26542924,0.25506454,1.68757739
-1.37168584,4.87272152,0.01889552,0.88107219,2.18248779,2.24376478,0.25026285,1.67502906
-1.36568284,4.79011047,0.01839618,0.86181810,2.14852156,2.21041717,0.24395285,1.65266460
-1.35967984,4.68279732,0.01785444,0.83856005,2.10428053,2.16558966,0.23625091,1.62080609
-1.35367684,4.55211201,0.01728833,0.81154831,2.05010304,2.10976594,0.22730167,1.57999996
-1.34767384,4.39995793,0.01671872,0.78112931,1.98659476,2.04370027,0.21727359,1.53100477
-1.34167084,4.22876277,0.01616907,0.74773682,1.91461510,1.96839745,0.20635399,1.47477212
-1.33566783,4.04141170,0.01566517,0.71188019,1.83525417,1.88508387,0.19474354,1.41242183
-1.32966483,3.84116646,0.01523483,0.67413014,1.74980190,1.79517119,0.18265071,1.34521266
-1.32366183,3.63157438,0.01490744,0.63510305,1.65971073,1.70021443,0.17028614,1.27450988
-1.31765883,3.41637171,0.01471367,0.59544434,1.56655414,1.60186650,0.15785744,1.20175130
-1.31165583,3.19938545,0.01468493,0.55581180,1.47198286,1.50183123,0.14556431,1.12841307
-1.30565283,2.98443785,0.01485302,0.51685958,1.37768078,1.40181695,0.13359440,1.05597670
-1.29964982,2.77525703,0.01524958,0.47922340,1.28532251,1.30349240,0.12211981,0.98589830
-1.29364682,2.57539674,0.01590564,0.44350750,1.19653398,1.20844648,0.11129442,0.91958111
-1.28764382,2.38816731,0.01685105,0.41027366,1.11285756,1.11815323,0.10125196,0.85835177
-1.28164082,2.21657933,0.01811396,0.38003245,1.03572254,1.03394280,0.09210486,0.80344074
-1.27563782,2.06330045,0.01972023,0.35323681,0.96642138,0.95697895,0.08394378,0.75596695
-1.26963482,1.93062523,0.02169279,0.33027786,0.90609216,0.88824329,0.07683772,0.71692639
-1.26363182,1.82045721,0.02405109,0.31148265,0.85570673,0.82852600,0.07083465,0.68718425
-1.25762881,1.73430181,0.02681041,0.29711369,0.81606435,0.77842262,0.06596247,0.66747009
-1.25162581,1.67326850,0.02998127,0.28736992,0.78779002,0.73833630,0.06223023,0.65837526
-1.24562281,1.63808021,0.03356879,0.28238857,0.77133662,0.70848465,0.05962953,0.66035199
-1.23961981,1.62908821,0.03757217,0.28224779,0.76699009,0.68891022,0.05813597,0.67371342
-1.23361681,1.64629055,0.04198418,0.28696955,0.77487662,0.67949393,0.05771058,0.69863400
-1.22761381,1.68935253,0.04679074,0.29652259,0.79497102,0.67997033,0.05830121,0.73514986
-1.22161081,1.75762796,0.05197063,0.31082518,0.82710562,0.68994403,0.05984395,0.78315886
-1.21560780,1.85018011,0.05749531,0.32974757,0.87097906,0.70890660,0.06226433,0.84242032
-1.20960480,1.96580208,0.06332892,0.35311404,0.92616465,0.73625334,0.06547867,0.91255447
-1.20360180,2.10303622,0.06942844,0.38070456,0.99211802,0.77129952,0.06939527,0.99304190
-1.19759880,2.26019296,0.07574399,0.41225621,1.06818421,0.81329578,0.07391579,1.08322366
-1.19159580,2.43536939,0.08221932,0.44746438,1.15360426,0.86144254,0.07893660,1.18230228
-1.18559280,2.62646831,0.08879254,0.48598411,1.24752163,0.91490338,0.08435032,1.28934467
-1.17958979,2.83121866,0.09539693,0.52743159,1.34898898,0.97281731,0.09004747,1.40328730
-1.17358679,3.04719796,0.10196193,0.57138625,1.45697565,1.03431016,0.09591824,1.52294439
-1.16758379,3.27185765,0.10841430,0.61739346,1.57037643,1.09850511,0.10185450,1.64701958
-1.16158079,3.50255194,0.11467938,0.66496823,1.68802208,1.16453254,0.10775176,1.77412147
-1.15557779,3.73657043,0.12068237,0.71359984,1.80869187,1.23153940,0.11351133,1.90278312
-1.14957479,3.97117473,0.12634978,0.76275771,1.93112840,1.29869811,0.11904237,2.03148546
-1.14357179,4.20363867,0.13161079,0.81189832,2.05405486,1.36521522,0.12426386,2.15868430
-1.13756878,4.43129169,0.13639870,0.86047324,2.17619440,1.43033973,0.12910640,2.28284028
-1.13156578,4.65156425,0.14065228,0.90793815,2.29629139,1.49337119,0.13351371,2.40245101
-1.12556278,4.86203420,0.14431708,0.95376257,2.41313400,1.55366738,0.13744383,2.51608424
-1.11955978,5.06047245,0.14734662,0.99743993,2.52557728,1.61065157,0.14086978,2.62241101
-1.11355678,5.24488628,0.14970349,1.03849792,2.63256598,1.66381907,0.14377980,2.72023719
-1.10755378,5.41355849,0.15136024,1.07650841,2.73315596,1.71274289,0.14617708,2.80853239
-1.10155078,5.56508062,0.15230011,1.11109670,2.82653332,1.75707824,0.14807890,2.88645454
-1.09554777,5.69837855,0.15251760,1.14194975,2.91203017,1.79656574,0.14951533,2.95336936
-1.08954477,5.81272920,0.15201869,1.16882287,2.98913614,1.83103288,0.15052738,3.00886338
-1.08354177,5.90776720,0.15082097,1.19154462,3.05750503,1.86039382,0.15116487,3.05275006
-1.07753877,5.98348109,0.14895337,1.21001972,3.11695599,1.88464722,0.15148394,3.08506857
-1.07153577,6.04019899,0.14645576,1.22422979,3.16746927,1.90387215,0.15154443,3.10607518
-1.06553277,6.07856428,0.14337818,1.23423171,3.20917654,1.91822215,0.15140718,3.11622775
-1.05952976,6.09950239,0.13977991,1.24015401,3.24234628,1.92791771,0.15113147,3.11616410
-1.05352676,6.10418033,0.13572825,1.24219113,3.26736527,1.93323726,0.15077268,3.10667524
-1.04752376,6.09396101,0.13129719,1.24059595,3.28471693,1.93450729,0.15038024,3.08867494
-1.04152076,6.07035458,0.12656577,1.23567108,3.29495809,1.93209187,0.14999608,3.06316728
-1.03551776,6.03496938,0.12161649,1.22775904,3.29869533,1.92638223,0.14965359,3.03121353
-1.02951476,5.98946490,0.11653350,1.21723208,3.29656250,1.91778671,0.14937716,2.99390040
-1.02351176,5.93550892,0.11140081,1.20448193,3.28920052,1.90672171,0.14918229,2.95231080
-1.01750875,5.87474083,0.10630053,1.18990987,3.27724068,1.89360392,0.14907629,2.90749861
-1.01150575,5.80874248,0.10131116,1.17391767,3.26129221,1.87884414,0.14905950,2.86046829
-1.00550275,5.73901724,0.09650599,1.15689945,3.24193456,1.86284282,0.14912693,2.81216002
-0.99949975,5.66697754,0.09195162,1.13923491,3.21971446,1.84598727,0.14927029,2.76344039
-0.99349675,5.59394022,0.08770672,1.12128374,3.19514740,1.82865044,0.14948012,2.71509865
-0.98749375,5.52112866,0.08382097,1.10338148,3.16872296,1.81119091,0.14974811,2.66784762
-0.98149075,5.44967991,0.08033417,1.08583647,3.14091275,1.79395364,0.15006913,2.62232855
-0.97548774,5.38065493,0.07727570,1.06892791,3.11217996,1.77727108,0.15044323,2.57911866
-0.96948474,5.31504969,0.07466414,1.05290466,3.08298901,1.76146402,0.15087708,2.53874007
-0.96348174,5.25380497,0.07250713,1.03798462,3.05381407,1.74684169,0.15138498,2.50166878
-0.95747874,5.19781285,0.07080157,1.02435440,3.02514513,1.73370077,0.15198927,2.46834243
-0.95147574,5.14791836,0.06953388,1.01216904,2.99749060,1.72232282,0.15272008,2.43916581
-0.94547274,5.10491513,0.06868067,1.00155171,2.97137584,1.71297008,0.15361441,2.41451324
-0.93946973,5.06953459,0.06820945,0.99259314,2.94733710,1.70587969,0.15471454,2.39472736
-0.93346673,5.04242892,0.06807960,0.98535095,2.92591101,1.70125629,0.15606590,2.38011426
-0.92746373,5.02414845,0.06824353,0.97984878,2.90762008,1.69926355,0.15771438,2.37093508
-0.92146073,5.01511499,0.06864791,0.97607537,2.89295476,1.70001508,0.15970333,2.36739463
-0.91545773,5.01559284,0.06923506,0.97398383,2.88235346,1.70356514,0.16207034,2.36962796
-0.90945473,5.02565970,0.06994443,0.97349124,2.87618131,1.70990009,0.16484397,2.37768586
-0.90345173,5.04517960,0.07071415,0.97447876,2.87470947,1.71893092,0.16804069,2.39152036
-0.89744872,5.07378026,0.07148252,0.97679245,2.87809594,1.73048775,0.17166211,2.41097162
