energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,Te_p_up,Te_d_up
-3.04652326,1.72821345,0.00399879,0.03301304,0.33546881,1.33834497,0.00141592,0.47122347,0.00000000
-3.04052026,1.73687332,0.00408346,0.03238184,0.34304688,1.33965180,0.00144316,0.47894758,0.00000000
-3.03451726,1.73691976,0.00414502,0.03163653,0.34866729,1.33448783,0.00146499,0.48411148,0.00000000
-3.02851426,1.72801102,0.00418187,0.03077623,0.35217967,1.32267971,0.00148007,0.48653875,0.00000000
-3.02251126,1.70997911,0.00419289,0.02980329,0.35347737,1.30417823,0.00148737,0.48610842,0.00000000
-3.01650825,1.68283783,0.00417749,0.02872315,0.35250090,1.27906286,0.00148617,0.48275935,0.00000000
-3.01050525,1.64678551,0.00413562,0.02754399,0.34923994,1.24754244,0.00147605,0.47649262,0.00000000
-3.00450225,1.60220197,0.00406780,0.02627645,0.34373374,1.20995190,0.00145688,0.46737196,0.00000000
-2.99849925,1.54963956,0.00397506,0.02493327,0.33606985,1.16674490,0.00142883,0.45552208,0.00000000
-2.99249625,1.48980859,0.00385893,0.02352884,0.32638124,1.11848246,0.00139234,0.44112496,0.00000000
-2.98649325,1.42355758,0.00372142,0.02207882,0.31484196,1.06581819,0.00134809,0.42441419,0.00000000
-2.98049025,1.35184913,0.00356491,0.02059964,0.30166145,1.00948047,0.00129699,0.40566768,0.00000000
-2.97448724,1.27573252,0.00339208,0.01910810,0.28707792,0.95025245,0.00124016,0.38519905,0.00000000
-2.96848424,1.19631420,0.00320588,0.01762092,0.27135094,0.88895080,0.00117889,0.36334810,0.00000000
-2.96248124,1.11472738,0.00300936,0.01615437,0.25475363,0.82640392,0.00111465,0.34047076,0.00000000
-2.95647824,1.03210226,0.00280567,0.01472390,0.23756488,0.76343086,0.00104906,0.31692901,0.00000000
-2.95047524,0.94953794,0.00259789,0.01334389,0.22006179,0.70082151,0.00098387,0.29308115,0.00000000
-2.94447224,0.86807718,0.00238901,0.01202745,0.20251270,0.63931908,0.00092098,0.26927292,0.00000000
-2.93846923,0.78868500,0.00218182,0.01078626,0.18517113,0.57960542,0.00086244,0.24582957,0.00000000
-2.93246623,0.71223175,0.00197888,0.00963056,0.16827061,0.52228959,0.00081049,0.22304942,0.00000000
-2.92646323,0.63948101,0.00178244,0.00856920,0.15202081,0.46790009,0.00076754,0.20119886,0.00000000
-2.92046023,0.57108254,0.00159445,0.00760972,0.13660477,0.41688067,0.00073630,0.18050891,0.00000000
-2.91445723,0.50757015,0.00141649,0.00675857,0.12217740,0.36958974,0.00071976,0.16117341,0.00000000
-2.90845423,0.44936404,0.00124979,0.00602134,0.10886507,0.32630294,0.00072129,0.14334866,0.00000000
-2.90245123,0.39677712,0.00109525,0.00540305,0.09676624,0.28721869,0.00074473,0.12715430,0.00000000
-2.89644822,0.35002456,0.00095343,0.00490844,0.08595288,0.25246585,0.00079441,0.11267545,0.00000000
-2.89044522,0.30923569,0.00082458,0.00454231,0.07647260,0.22211319,0.00087530,0.09996549,0.00000000
-2.88444222,0.27446747,0.00070870,0.00430982,0.06835122,0.19617981,0.00099302,0.08904958,0.00000000
-2.87843922,0.24571847,0.00060554,0.00421676,0.06159550,0.17464599,0.00115391,0.07992839,0.00000000
-2.87243622,0.22294276,0.00051466,0.00426982,0.05619599,0.15746376,0.00136509,0.07258192,0.00000000
-2.86643322,0.20606265,0.00043548,0.00447669,0.05212978,0.14456669,0.00163444,0.06697312,0.00000000
-2.86043022,0.19497989,0.00036731,0.00484623,0.04936287,0.13587844,0.00197059,0.06305120,0.00000000
-2.85442721,0.18958468,0.00030937,0.00538840,0.04785225,0.13131959,0.00238283,0.06075438,0.00000000
-2.84842421,0.18976217,0.00026086,0.00611423,0.04754756,0.13081263,0.00288102,0.06001211,0.00000000
-2.84242121,0.19539628,0.00022095,0.00703555,0.04839217,0.13428482,0.00347538,0.06074667,0.00000000
-2.83641821,0.20637077,0.00018884,0.00816471,0.05032396,0.14166898,0.00417626,0.06287413,0.00000000
-2.83041521,0.22256769,0.00016374,0.00951419,0.05327556,0.15290217,0.00499387,0.06630485,0.00000000
-2.82441221,0.24386352,0.00014493,0.01109602,0.05717434,0.16792259,0.00593786,0.07094341,0.00000000
-2.81840920,0.27012331,0.00013172,0.01292125,0.06194210,0.18666482,0.00701698,0.07668833,0.00000000
-2.81240620,0.30119348,0.00012350,0.01499926,0.06749472,0.20905389,0.00823853,0.08343156,0.00000000
-2.80640320,0.33689360,0.00011968,0.01733707,0.07374174,0.23499850,0.00960797,0.09105793,0.00000000
-2.80040020,0.37700812,0.00011977,0.01993867,0.08058604,0.26438392,0.01112832,0.09944474,0.00000000
-2.79439720,0.42127845,0.00012329,0.02280432,0.08792380,0.29706512,0.01279974,0.10846160,0.00000000
-2.78839420,0.46939620,0.00012984,0.02592998,0.09564470,0.33286056,0.01461899,0.11797060,0.00000000
-2.78239120,0.52099815,0.00013902,0.02930679,0.10363253,0.37154722,0.01657911,0.12782698,0.00000000
-2.77638819,0.57566355,0.00015049,0.03292074,0.11176622,0.41285724,0.01866902,0.13788033,0.00000000
-2.77038519,0.63291413,0.00016392,0.03675249,0.11992129,0.45647663,0.02087339,0.14797626,0.00000000
-2.76438219,0.69221713,0.00017899,0.04077743,0.12797169,0.50204633,0.02317253,0.15795862,0.00000000
-2.75837919,0.75299166,0.00019539,0.04496590,0.13579204,0.54916570,0.02554252,0.16767218,0.00000000
-2.75237619,0.81461803,0.00021282,0.04928372,0.14326013,0.59739859,0.02795548,0.17696569,0.00000000
-2.74637319,0.87645016,0.00023100,0.05369286,0.15025963,0.64628178,0.03038003,0.18569511,0.00000000
-2.74037019,0.93783037,0.00024963,0.05815245,0.15668286,0.69533547,0.03278193,0.19372701,0.00000000
-2.73436718,0.99810619,0.00026843,0.06261978,0.16243347,0.74407557,0.03512488,0.20094190,0.00000000
-2.72836418,1.05664814,0.00028712,0.06705164,0.16742898,0.79202697,0.03737150,0.20723730,0.00000000
-2.72236118,1.11286788,0.00030544,0.07140553,0.17160298,0.83873729,0.03948436,0.21253043,0.00000000
-2.71635818,1.16623555,0.00032314,0.07564103,0.17490685,0.88379035,0.04142716,0.21676039,0.00000000
-2.71035518,1.21629544,0.00033998,0.07972104,0.17731102,0.92681846,0.04316590,0.21988965,0.00000000
-2.70435218,1.26267904,0.00035576,0.08361285,0.17880555,0.96751295,0.04467001,0.22190478,0.00000000
-2.69834917,1.30511464,0.00037029,0.08728908,0.17940008,1.00563209,0.04591344,0.22281642,0.00000000
-2.69234617,1.34343274,0.00038344,0.09072832,0.17912312,1.04100595,0.04687560,0.22265834,0.00000000
-2.68634317,1.37756709,0.00039508,0.09391547,0.17802068,1.07353785,0.04754215,0.22148580,0.00000000
-2.68034017,1.40755085,0.00040514,0.09684172,0.17615436,1.10320211,0.04790558,0.21937306,0.00000000
-2.67433717,1.43350831,0.00041357,0.09950430,0.17359888,1.13003819,0.04796550,0.21641043,0.00000000
-2.66833417,1.45564233,0.00042035,0.10190576,0.17043930,1.15414163,0.04772872,0.21270067,0.00000000
-2.66233117,1.47421841,0.00042550,0.10405314,0.16676795,1.17565216,0.04720909,0.20835527,0.00000000
-2.65632816,1.48954613,0.00042907,0.10595678,0.16268131,1.19473976,0.04642702,0.20349043,0.00000000
-2.65032516,1.50195920,0.00043110,0.10762909,0.15827691,1.21158960,0.04540882,0.19822328,0.00000000
-2.64432216,1.51179528,0.00043169,0.10908323,0.15365049,1.22638676,0.04418585,0.19266829,0.00000000
-2.63831916,1.51937688,0.00043092,0.11033179,0.14889342,1.23930182,0.04279346,0.18693409,0.00000000
-2.63231616,1.52499451,0.00042887,0.11138568,0.14409071,1.25047826,0.04126995,0.18112096,0.00000000
-2.62631316,1.52889317,0.00042564,0.11225313,0.13931943,1.26002254,0.03965532,0.17531896,0.00000000
-2.62031016,1.53126306,0.00042132,0.11293910,0.13464784,1.26799764,0.03799017,0.16960688,0.00000000
-2.61430715,1.53223503,0.00041597,0.11344488,0.13013509,1.27442036,0.03631461,0.16405197,0.00000000
-2.60830415,1.53188108,0.00040967,0.11376813,0.12583152,1.27926287,0.03466723,0.15871046,0.00000000
-2.60230115,1.53021982,0.00040247,0.11390329,0.12177959,1.28245817,0.03308431,0.15362883,0.00000000
-2.59629815,1.52722645,0.00039442,0.11384226,0.11801521,1.28390927,0.03159912,0.14884567,0.00000000
-2.59029515,1.52284660,0.00038557,0.11357546,0.11456948,1.28350148,0.03024141,0.14439411,0.00000000
-2.58429215,1.51701289,0.00037593,0.11309300,0.11147067,1.28111697,0.02903715,0.14030441,0.00000000
-2.57828914,1.50966325,0.00036556,0.11238608,0.10874631,1.27665049,0.02800837,0.13660686,0.00000000
-2.57228614,1.50075947,0.00035448,0.11144835,0.10642522,1.27002546,0.02717321,0.13333445,0.00000000
-2.56628314,1.49030480,0.00034273,0.11027730,0.10453933,1.26120901,0.02654606,0.13052542,0.00000000
-2.56028014,1.47835930,0.00033036,0.10887541,0.10312523,1.25022511,0.02613779,0.12822524,0.00000000
-2.55427714,1.46505182,0.00031744,0.10725108,0.10222525,1.23716481,0.02595611,0.12648805,0.00000000
-2.54827414,1.45058768,0.00030402,0.10541929,0.10188799,1.22219282,0.02600579,0.12537739,0.00000000
-2.54227114,1.43525143,0.00029021,0.10340182,0.10216824,1.20554994,0.02628902,0.12496601,0.00000000
-2.53626813,1.41940439,0.00027610,0.10122713,0.10312632,1.18755102,0.02680558,0.12533488,0.00000000
-2.53026513,1.40347692,0.00026180,0.09892986,0.10482669,1.16857851,0.02755301,0.12657125,0.00000000
-2.52426213,1.38795578,0.00024744,0.09654984,0.10733599,1.14907188,0.02852665,0.12876594,0.00000000
-2.51825913,1.37336714,0.00023314,0.09413092,0.11072051,1.12951335,0.02971955,0.13200979,0.00000000
-2.51225613,1.36025613,0.00021903,0.09171940,0.11504323,1.11041075,0.03112233,0.13638952,0.00000000
-2.50625313,1.34916404,0.00020525,0.08936231,0.12036041,1.09227834,0.03272296,0.14198315,0.00000000
-2.50025013,1.34060428,0.00019192,0.08710563,0.12671807,1.07561664,0.03450644,0.14885515,0.00000000
-2.49424712,1.33503842,0.00017915,0.08499241,0.13414836,1.06089224,0.03645450,0.15705156,0.00000000
-2.48824412,1.33285355,0.00016704,0.08306106,0.14266607,1.04851870,0.03854534,0.16659531,0.00000000
-2.48224112,1.33434216,0.00015568,0.08134375,0.15226538,1.03883939,0.04075341,0.17748200,0.00000000
-2.47623812,1.33968553,0.00014512,0.07986510,0.16291710,1.03211329,0.04304933,0.18967640,0.00000000
-2.47023512,1.34894154,0.00013542,0.07864120,0.17456651,1.02850415,0.04539994,0.20310977,0.00000000
-2.46423212,1.36203740,0.00012658,0.07767894,0.18713195,1.02807375,0.04776853,0.21767839,0.00000000
-2.45822911,1.37876787,0.00011862,0.07697581,0.20050431,1.03077929,0.05011530,0.23324317,0.00000000
-2.45222611,1.39879872,0.00011150,0.07652003,0.21454739,1.03647509,0.05239800,0.24963070,0.00000000
-2.44622311,1.42167559,0.00010520,0.07629114,0.22909940,1.04491829,0.05457281,0.26663562,0.00000000
-2.44022011,1.44683748,0.00009967,0.07626084,0.24397533,1.05577827,0.05659536,0.28402427,0.00000000
-2.43421711,1.47363441,0.00009484,0.07639427,0.25897038,1.06864914,0.05842190,0.30153963,0.00000000
-2.42821411,1.50134828,0.00009066,0.07665142,0.27386422,1.08306464,0.06001065,0.31890733,0.00000000
-2.42221111,1.52921596,0.00008705,0.07698875,0.28842605,1.09851464,0.06132308,0.33584252,0.00000000
-2.41620810,1.55645358,0.00008395,0.07736092,0.30242020,1.11446254,0.06232524,0.35205737,0.00000000
-2.41020510,1.58228082,0.00008133,0.07772245,0.31561214,1.13036255,0.06298899,0.36726892,0.00000000
-2.40420210,1.60594437,0.00007913,0.07802944,0.32777467,1.14567630,0.06329314,0.38120690,0.00000000
-2.39819910,1.62673939,0.00007736,0.07824099,0.33869399,1.15988805,0.06322425,0.39362135,0.00000000
-2.39219610,1.64402844,0.00007601,0.07832057,0.34817550,1.17251796,0.06277734,0.40428955,0.00000000
-2.38619310,1.65725709,0.00007513,0.07823703,0.35604908,1.18313312,0.06195624,0.41302213,0.00000000
-2.38019010,1.66596593,0.00007480,0.07796540,0.36217356,1.19135605,0.06077358,0.41966814,0.00000000
-2.37418709,1.66979882,0.00007511,0.07748740,0.36644039,1.19687074,0.05925063,0.42411876,0.00000000
-2.36818409,1.66850744,0.00007623,0.07679164,0.36877623,1.19942634,0.05741669,0.42630965,0.00000000
-2.36218109,1.66195227,0.00007835,0.07587354,0.36914442,1.19883861,0.05530829,0.42622194,0.00000000
-2.35617809,1.65010060,0.00008171,0.07473506,0.36754539,1.19498962,0.05296817,0.42388170,0.00000000
-2.35017509,1.63302184,0.00008659,0.07338416,0.36401588,1.18782603,0.05044405,0.41935815,0.00000000
-2.34417209,1.61088086,0.00009332,0.07183421,0.35862722,1.17735631,0.04778729,0.41276064,0.00000000
-2.33816908,1.58392986,0.00010227,0.07010312,0.35148259,1.16364739,0.04505150,0.40423459,0.00000000
-2.33216608,1.55249931,0.00011387,0.06821259,0.34271364,1.14682091,0.04229110,0.39395665,0.00000000
-2.32616308,1.51698848,0.00012857,0.06618724,0.33247630,1.12704946,0.03956000,0.38212925,0.00000000
-2.32016008,1.47785580,0.00014686,0.06405373,0.32094640,1.10455279,0.03691029,0.36897473,0.00000000
-2.31415708,1.43560943,0.00016924,0.06184002,0.30831482,1.07959425,0.03439109,0.35472941,0.00000000
-2.30815408,1.39079807,0.00019625,0.05957462,0.29478272,1.05247715,0.03204758,0.33963762,0.00000000
-2.30215108,1.34400208,0.00022841,0.05728591,0.28055674,1.02354108,0.02992013,0.32394600,0.00000000
-2.29614807,1.29582480,0.00026623,0.05500159,0.26584455,0.99315799,0.02804365,0.30789811,0.00000000
-2.29014507,1.24688401,0.00031021,0.05274819,0.25085057,0.96172775,0.02644712,0.29172958,0.00000000
-2.28414207,1.19780330,0.00036077,0.05055057,0.23577227,0.92967308,0.02515320,0.27566368,0.00000000
-2.27813907,1.14920334,0.00041829,0.04843161,0.22079685,0.89743374,0.02417809,0.25990762,0.00000000
-2.27213607,1.10169293,0.00048304,0.04641180,0.20609848,0.86545974,0.02353141,0.24464936,0.00000000
-2.26613307,1.05585980,0.00055522,0.04450901,0.19183606,0.83420390,0.02321631,0.23005508,0.00000000
-2.26013007,1.01226143,0.00063487,0.04273814,0.17815155,0.80411362,0.02322958,0.21626728,0.00000000
-2.25412706,0.97141589,0.00072192,0.04111094,0.16516876,0.77562223,0.02356195,0.20340348,0.00000000
-2.24812406,0.93379319,0.00081613,0.03963579,0.15299268,0.74914028,0.02419837,0.19155549,0.00000000
-2.24212106,0.89980743,0.00091714,0.03831749,0.14170924,0.72504706,0.02511850,0.18078933,0.00000000
-2.23611806,0.86981019,0.00102441,0.03715724,0.13138554,0.70368296,0.02629720,0.17114564,0.00000000
-2.23011506,0.84408557,0.00113728,0.03615250,0.12207035,0.68534291,0.02770517,0.16264068,0.00000000
-2.22411206,0.82284740,0.00125496,0.03529714,0.11379509,0.67027155,0.02930970,0.15526786,0.00000000
-2.21810905,0.80623872,0.00137657,0.03458151,0.10657502,0.65866028,0.03107546,0.14899978,0.00000000
-2.21210605,0.79433407,0.00150115,0.03399274,0.10041064,0.65064660,0.03296548,0.14379070,0.00000000
-2.20610305,0.78714433,0.00162773,0.03351507,0.09528941,0.64631574,0.03494217,0.13957946,0.00000000
-2.20010005,0.78462432,0.00175537,0.03313036,0.09118748,0.64570470,0.03696845,0.13629278,0.00000000
-2.19409705,0.78668272,0.00188319,0.03281866,0.08807160,0.64880840,0.03900890,0.13384873,0.00000000
-2.18809405,0.79319407,0.00201045,0.03255888,0.08590100,0.65558776,0.04103101,0.13216049,0.00000000
-2.18209105,0.80401211,0.00213658,0.03232949,0.08462931,0.66597916,0.04300630,0.13114007,0.00000000
-2.17608804,0.81898398,0.00226124,0.03210931,0.08420637,0.67990485,0.04491151,0.13070201,0.00000000
-2.17008504,0.83796434,0.00238434,0.03187824,0.08457981,0.69728361,0.04672957,0.13076683,0.00000000
-2.16408204,0.86082875,0.00250609,0.03161801,0.08569661,0.71804102,0.04845043,0.13126421,0.00000000
-2.15807904,0.88748545,0.00262701,0.03131282,0.08750425,0.74211876,0.05007177,0.13213564,0.00000000
-2.15207604,0.91788474,0.00274792,0.03094988,0.08995168,0.76948222,0.05159925,0.13333653,0.00000000
-2.14607304,0.95202551,0.00286993,0.03051985,0.09298994,0.80012598,0.05304669,0.13483762,0.00000000
-2.14007004,0.98995810,0.00299437,0.03001709,0.09657246,0.83407667,0.05443574,0.13662567,0.00000000
-2.13406703,1.03178350,0.00312280,0.02943977,0.10065507,0.87139294,0.05579535,0.13870334,0.00000000
-2.12806403,1.07764844,0.00325688,0.02878981,0.10519566,0.91216252,0.05716077,0.14108834,0.00000000
-2.12206103,1.12773659,0.00339830,0.02807264,0.11015362,0.95649612,0.05857241,0.14381172,0.00000000
-2.11605803,1.18225614,0.00354870,0.02729682,0.11548900,1.00451871,0.06007424,0.14691558,0.00000000
-2.11005503,1.24142409,0.00370953,0.02647354,0.12116157,1.05635823,0.06171212,0.15045005,0.00000000
-2.10405203,1.30544796,0.00388198,0.02561600,0.12712974,1.11213239,0.06353185,0.15446987,0.00000000
-2.09804902,1.37450571,0.00406686,0.02473874,0.13334949,1.17193405,0.06557720,0.15903062,0.00000000
-2.09204602,1.44872471,0.00426450,0.02385690,0.13977339,1.23581595,0.06788790,0.16418469,0.00000000
-2.08604302,1.52816070,0.00447472,0.02298552,0.14634973,1.30377535,0.07049768,0.16997732,0.00000000
-2.08004002,1.61277781,0.00469669,0.02213889,0.15302189,1.37573959,0.07343254,0.17644277,0.00000000
-2.07403702,1.70243057,0.00492898,0.02132988,0.15972806,1.45155309,0.07670916,0.18360076,0.00000000
-2.06803402,1.79684880,0.00516953,0.02056948,0.16640125,1.53096651,0.08033363,0.19145348,0.00000000
-2.06203102,1.89562627,0.00541566,0.01986637,0.17296968,1.61362881,0.08430058,0.19998313,0.00000000
-2.05602801,1.99821387,0.00566415,0.01922664,0.17935760,1.69908260,0.08859264,0.20915027,0.00000000
-2.05002501,2.10391763,0.00591131,0.01865364,0.18548650,1.78676323,0.09318037,0.21889294,0.00000000
-2.04402201,2.21190230,0.00615312,0.01814801,0.19127665,1.87600185,0.09802261,0.22912668,0.00000000
-2.03801901,2.32120029,0.00638533,0.01770772,0.19664896,1.96603257,0.10306722,0.23974547,0.00000000
-2.03201601,2.43072616,0.00660364,0.01732837,0.20152703,2.05600356,0.10825229,0.25062354,0.00000000
-2.02601301,2.53929624,0.00680386,0.01700344,0.20583947,2.14499206,0.11350765,0.26161811,0.00000000
-2.02001001,2.64565300,0.00698206,0.01672477,0.20952211,2.23202268,0.11875673,0.27257281,0.00000000
-2.01400700,2.74849336,0.00713475,0.01648293,0.21252023,2.31608865,0.12391868,0.28332186,0.00000000
-2.00800400,2.84650017,0.00725904,0.01626775,0.21479065,2.39617531,0.12891058,0.29369473,0.00000000
-2.00200100,2.93837569,0.00735274,0.01606881,0.21630348,2.47128497,0.13364990,0.30352126,0.00000000
-1.99599800,3.02287605,0.00741451,0.01587589,0.21704357,2.54046248,0.13805680,0.31263685,0.00000000
-1.98999500,3.09884538,0.00744392,0.01567945,0.21701155,2.60282035,0.14205652,0.32088782,0.00000000
-1.98399200,3.16524825,0.00744154,0.01547104,0.21622432,2.65756275,0.14558152,0.32813645,0.00000000
-1.97798899,3.22119944,0.00740891,0.01524362,0.21471511,2.70400732,0.14857341,0.33426574,0.00000000
-1.97198599,3.26598954,0.00734859,0.01499188,0.21253300,2.74160396,0.15098468,0.33918355,0.00000000
-1.96598299,3.29910570,0.00726409,0.01471240,0.20974194,2.76994999,0.15277997,0.34282607,0.00000000
-1.95997999,3.32024643,0.00715982,0.01440385,0.20641937,2.78880088,0.15393705,0.34516043,0.00000000
-1.95397699,3.32933010,0.00704099,0.01406701,0.20265442,2.79807635,0.15444735,0.34618634,0.00000000
-1.94797399,3.32649656,0.00691353,0.01370476,0.19854580,2.79786147,0.15431606,0.34593672,0.00000000
-1.94197099,3.31210216,0.00678393,0.01332205,0.19419956,2.78840279,0.15356185,0.34447730,0.00000000
-1.93596798,3.28670819,0.00665915,0.01292570,0.18972662,2.77009976,0.15221616,0.34190519,0.00000000
-1.92996498,3.25106343,0.00654646,0.01252427,0.18524035,2.74349185,0.15032210,0.33834642,0.00000000
-1.92396198,3.20608155,0.00645331,0.01212778,0.18085419,2.70924195,0.14793311,0.33395272,0.00000000
-1.91795898,3.15281452,0.00638722,0.01174745,0.17667941,2.66811685,0.14511126,0.32889743,0.00000000
-1.91195598,3.09242302,0.00635559,0.01139542,0.17282308,2.62096573,0.14192541,0.32337088,0.00000000
-1.90595298,3.02614525,0.00636566,0.01108436,0.16938628,2.56869745,0.13844921,0.31757526,0.00000000
-1.89994997,2.95526532,0.00642429,0.01082717,0.16646260,2.51225784,0.13475904,0.31171932,0.00000000
-1.89394697,2.88108252,0.00653797,0.01063665,0.16413690,2.45260757,0.13093195,0.30601288,0.00000000
-1.88794397,2.80488250,0.00671260,0.01052506,0.16248442,2.39070161,0.12704369,0.30066152,0.00000000
-1.88194097,2.72791124,0.00695349,0.01050388,0.16157007,2.32747092,0.12316682,0.29586146,0.00000000
-1.87593797,2.65135255,0.00726522,0.01058343,0.16144805,2.26380668,0.11936909,0.29179481,0.00000000
-1.86993497,2.57630957,0.00765157,0.01077256,0.16216164,2.20054750,0.11571191,0.28862542,0.00000000
-1.86393197,2.50379035,0.00811547,0.01107841,0.16374315,2.13846968,0.11224922,0.28649526,0.00000000
-1.85792896,2.43469765,0.00865890,0.01150620,0.16621410,2.07828031,0.10902647,0.28552150,0.00000000
-1.85192596,2.36982256,0.00928291,0.01205900,0.16958543,2.02061314,0.10608006,0.28579442,0.00000000
-1.84592296,2.30984167,0.00998752,0.01273768,0.17385787,1.96602678,0.10343693,0.28737599,0.00000000
-1.83991996,2.25531719,0.01077176,0.01354083,0.17902243,1.91500470,0.10111449,0.29029935,0.00000000
-1.83391696,2.20669950,0.01163366,0.01446476,0.18506088,1.86795677,0.09912087,0.29456900,0.00000000
-1.82791396,2.16433151,0.01257028,0.01550365,0.19194643,1.82522166,0.09745530,0.30016181,0.00000000
-1.82191096,2.12845428,0.01357778,0.01664967,0.19964444,1.78706981,0.09610892,0.30702872,0.00000000
-1.81590795,2.09921334,0.01465149,0.01789327,0.20811319,1.75370647,0.09506562,0.31509707,0.00000000
-1.80990495,2.07666530,0.01578600,0.01922343,0.21730485,1.72527472,0.09430315,0.32427355,0.00000000
-1.80390195,2.06078453,0.01697533,0.02062808,0.22716634,1.70185815,0.09379441,0.33444757,0.00000000
-1.79789895,2.05146944,0.01821297,0.02209450,0.23764047,1.68348305,0.09350882,0.34549492,0.00000000
-1.79189595,2.04854849,0.01949212,0.02360972,0.24866686,1.67012035,0.09341371,0.35728171,0.00000000
-1.78589295,2.05178558,0.02080573,0.02516102,0.26018305,1.66168706,0.09347587,0.36966827,0.00000000
-1.77988994,2.06088511,0.02214663,0.02673631,0.27212543,1.65804765,0.09366297,0.38251296,0.00000000
-1.77388694,2.07549652,0.02350768,0.02832461,0.28443003,1.65901520,0.09394498,0.39567567,0.00000000
-1.76788394,2.09521852,0.02488173,0.02991632,0.29703327,1.66435277,0.09429550,0.40902096,0.00000000
-1.76188094,2.11960312,0.02626173,0.03150357,0.30987233,1.67377497,0.09469284,0.42242057,0.00000000
-1.75587794,2.14815949,0.02764065,0.03308035,0.32288543,1.68694995,0.09512101,0.43575530,0.00000000
-1.74987494,2.18035792,0.02901144,0.03464266,0.33601170,1.70350200,0.09557043,0.44891621,0.00000000
-1.74387194,2.21563384,0.03036691,0.03618846,0.34919091,1.72301475,0.09603838,0.46180504,0.00000000
-1.73786893,2.25339223,0.03169966,0.03771756,0.36236289,1.74503522,0.09652915,0.47433393,0.00000000
-1.73186593,2.29301235,0.03300184,0.03923142,0.37546680,1.76907857,0.09705392,0.48642448,0.00000000
-1.72586293,2.33385304,0.03426509,0.04073279,0.38844028,1.79463376,0.09763034,0.49800637,0.00000000
-1.71985993,2.37525868,0.03548034,0.04222536,0.40121854,1.82117001,0.09828184,0.50901548,0.00000000
-1.71385693,2.41656578,0.03663774,0.04371328,0.41373357,1.84814399,0.09903663,0.51939193,0.00000000
-1.70785393,2.45711038,0.03772658,0.04520070,0.42591350,1.87500779,0.09992657,0.52907803,0.00000000
-1.70185093,2.49623613,0.03873533,0.04669129,0.43768217,1.90121731,0.10098581,0.53801650,0.00000000
-1.69584792,2.53330300,0.03965167,0.04818776,0.44895915,1.92624117,0.10224926,0.54614894,0.00000000
-1.68984492,2.56769654,0.04046268,0.04969140,0.45966007,1.94956974,0.10375112,0.55341493,0.00000000
-1.68384192,2.59883741,0.04115513,0.05120182,0.46969743,1.97072411,0.10552323,0.55975161,0.00000000
-1.67783892,2.62619094,0.04171573,0.05271655,0.47898185,1.98926474,0.10759357,0.56509404,0.00000000
-1.67183592,2.64927636,0.04213158,0.05423099,0.48742369,2.00479951,0.10998484,0.56937615,0.00000000
-1.66583292,2.66767545,0.04239064,0.05573825,0.49493509,2.01699075,0.11271307,0.57253234,0.00000000
-1.65982991,2.68104001,0.04248214,0.05722923,0.50143215,2.02556113,0.11578658,0.57449956,0.00000000
-1.65382691,2.68909806,0.04239714,0.05869281,0.50683738,2.03029806,0.11920495,0.57521982,0.00000000
-1.64782391,2.69165819,0.04212898,0.06011602,0.51108201,2.03105634,0.12295842,0.57464284,0.00000000
-1.64182091,2.68861200,0.04167367,0.06148447,0.51410837,2.02775901,0.12702737,0.57272877,0.00000000
-1.63581791,2.67993427,0.04103026,0.06278267,0.51587183,2.02039626,0.13138215,0.56945067,0.00000000
-1.62981491,2.66568097,0.04020108,0.06399456,0.51634252,2.00902252,0.13598320,0.56479669,0.00000000
-1.62381191,2.64598507,0.03919185,0.06510399,0.51550652,1.99375166,0.14078136,0.55877171,0.00000000
-1.61780890,2.62105031,0.03801171,0.06609516,0.51336660,1.97475077,0.14571849,0.55139842,0.00000000
-1.61180590,2.59114333,0.03667306,0.06695319,0.50994235,1.95223257,0.15072832,0.54271762,0.00000000
-1.60580290,2.55658445,0.03519133,0.06766450,0.50526977,1.92644698,0.15573757,0.53278789,0.00000000
-1.59979990,2.51773761,0.03358458,0.06821728,0.49940043,1.89767224,0.16066722,0.52168456,0.00000000
-1.59379690,2.47500003,0.03187303,0.06860177,0.49240004,1.86620595,0.16543402,0.50949803,0.00000000
-1.58779390,2.42879205,0.03007852,0.06881059,0.48434678,1.83235655,0.16995220,0.49633166,0.00000000
-1.58179090,2.37954776,0.02822389,0.06883890,0.47532930,1.79643564,0.17413525,0.48229923,0.00000000
-1.57578789,2.32770673,0.02633236,0.06868454,0.46544460,1.75875147,0.17789784,0.46752217,0.00000000
-1.56978489,2.27370736,0.02442688,0.06834806,0.45479585,1.71960388,0.18115782,0.45212685,0.00000000
-1.56378189,2.21798191,0.02252958,0.06783273,0.44349031,1.67928091,0.18383822,0.43624177,0.00000000
-1.55777889,2.16095353,0.02066120,0.06714438,0.43163742,1.63805713,0.18586925,0.41999516,0.00000000
-1.55177589,2.10303500,0.01884066,0.06629131,0.41934707,1.59619353,0.18719017,0.40351273,0.00000000
-1.54577289,2.04462922,0.01708466,0.06528408,0.40672819,1.55393901,0.18775111,0.38691599,0.00000000
-1.53976988,1.98613092,0.01540743,0.06413528,0.39388767,1.51153297,0.18751462,0.37032084,0.00000000
-1.53376688,1.92792930,0.01382058,0.06285927,0.38092947,1.46920875,0.18645699,0.35383669,0.00000000
