energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.28914457,3.29325412,-3.29325454,0.00383235,-0.00383235,0.22573905,-0.22573908,0.62692472,-0.62692483,2.30565853,-2.30565879,0.50802440,-0.50802450,0.27133789,-0.27133792,1.19185817,-1.19185839,0.00000000,-0.00000000
-4.28314157,3.22015439,-3.22015486,0.00379594,-0.00379594,0.22218789,-0.22218793,0.60901802,-0.60901813,2.25918530,-2.25918560,0.49267345,-0.49267356,0.26708494,-0.26708497,1.15553045,-1.15553068,0.00000000,-0.00000000
-4.27713857,3.14063037,-3.14063089,0.00376181,-0.00376181,0.21806990,-0.21806993,0.59045643,-0.59045655,2.20686145,-2.20686179,0.47626661,-0.47626673,0.26263736,-0.26263739,1.11749675,-1.11749699,0.00000000,-0.00000000
-4.27113557,3.05593078,-3.05593134,0.00373145,-0.00373145,0.21349260,-0.21349264,0.57157989,-0.57158001,2.14944376,-2.14944414,0.45912581,-0.45912592,0.25810754,-0.25810757,1.07825167,-1.07825192,0.00000000,-0.00000000
-4.26513257,2.96738300,-2.96738358,0.00370624,-0.00370624,0.20856813,-0.20856817,0.55272948,-0.55272960,2.08777139,-2.08777180,0.44158115,-0.44158127,0.25360773,-0.25360776,1.03831030,-1.03831055,0.00000000,-0.00000000
-4.25912956,2.87635553,-2.87635613,0.00368746,-0.00368746,0.20340900,-0.20340905,0.53423775,-0.53423786,2.02274399,-2.02274443,0.42396036,-0.42396047,0.24924579,-0.24924581,0.99819550,-0.99819576,0.00000000,-0.00000000
-4.25312656,2.78422111,-2.78422171,0.00367625,-0.00367625,0.19812440,-0.19812444,0.51641977,-0.51641988,1.95529911,-1.95529956,0.40657871,-0.40657883,0.24512131,-0.24512134,0.95842532,-0.95842558,0.00000000,-0.00000000
-4.24712356,2.69232149,-2.69232209,0.00367366,-0.00367366,0.19281684,-0.19281688,0.49956532,-0.49956542,1.88638943,-1.88638990,0.38973007,-0.38973018,0.24132222,-0.24132224,0.91950079,-0.91950104,0.00000000,-0.00000000
-4.24112056,2.60193559,-2.60193618,0.00368060,-0.00368060,0.18757963,-0.18757967,0.48393223,-0.48393232,1.81696104,-1.81696150,0.37367911,-0.37367921,0.23792183,-0.23792185,0.88189481,-0.88189505,0.00000000,-0.00000000
-4.23511756,2.51425184,-2.51425241,0.00369792,-0.00369792,0.18249490,-0.18249493,0.46974141,-0.46974149,1.74793328,-1.74793375,0.35865519,-0.35865528,0.23497670,-0.23497671,0.84604216,-0.84604239,0.00000000,-0.00000000
-4.22911456,2.43034567,-2.43034621,0.00372639,-0.00372639,0.17763243,-0.17763246,0.45717324,-0.45717332,1.68018119,-1.68018164,0.34484783,-0.34484791,0.23252514,-0.23252515,0.81233119,-0.81233141,0.00000000,-0.00000000
-4.22311156,2.35116282,-2.35116332,0.00376677,-0.00376677,0.17304917,-0.17304920,0.44636572,-0.44636578,1.61452087,-1.61452131,0.33240402,-0.33240409,0.23058652,-0.23058653,0.78109725,-0.78109745,0.00000000,-0.00000000
-4.21710855,2.27750878,-2.27750925,0.00381980,-0.00381980,0.16878942,-0.16878944,0.43741399,-0.43741404,1.55169847,-1.55169888,0.32142723,-0.32142729,0.22916135,-0.22916136,0.75261804,-0.75261822,0.00000000,-0.00000000
-4.21110555,2.21004442,-2.21004484,0.00388628,-0.00388628,0.16488556,-0.16488558,0.43037145,-0.43037148,1.49238291,-1.49238330,0.31197812,-0.31197816,0.22823203,-0.22823204,0.72711099,-0.72711115,0.00000000,-0.00000000
-4.20510255,2.14928758,-2.14928796,0.00396705,-0.00396705,0.16135931,-0.16135933,0.42525197,-0.42525200,1.43716251,-1.43716287,0.30407671,-0.30407674,0.22776441,-0.22776440,0.70473254,-0.70473269,0.00000000,-0.00000000
-4.19909955,2.09562014,-2.09562047,0.00406308,-0.00406308,0.15822327,-0.15822328,0.42203332,-0.42203333,1.38654534,-1.38654566,0.29770592,-0.29770594,0.22770978,-0.22770978,0.68557933,-0.68557945,0.00000000,-0.00000000
-4.19309655,2.04929979,-2.04930006,0.00417539,-0.00417539,0.15548272,-0.15548274,0.42066124,-0.42066125,1.34096298,-1.34096327,0.29281606,-0.29281607,0.22800755,-0.22800754,0.66969092,-0.66969103,0.00000000,-0.00000000
-4.18709355,2.01047557,-2.01047579,0.00430515,-0.00430515,0.15313754,-0.15313755,0.42105424,-0.42105423,1.30077721,-1.30077746,0.28933013,-0.28933014,0.22858810,-0.22858809,0.65705402,-0.65705410,0.00000000,-0.00000000
-4.18109055,1.97920605,-1.97920621,0.00445360,-0.00445360,0.15118399,-0.15118399,0.42310849,-0.42310847,1.26628889,-1.26628910,0.28714956,-0.28714956,0.22937603,-0.22937602,0.64760765,-0.64760771,0.00000000,-0.00000000
-4.17508754,1.95547880,-1.95547892,0.00462204,-0.00462203,0.14961650,-0.14961650,0.42670290,-0.42670287,1.23774825,-1.23774842,0.28616007,-0.28616005,0.23029338,-0.23029337,0.64124915,-0.64124919,0.00000000,-0.00000000
-4.16908454,1.93923002,-1.93923009,0.00481179,-0.00481179,0.14842913,-0.14842913,0.43170385,-0.43170381,1.21536570,-1.21536582,0.28623739,-0.28623737,0.23126292,-0.23126291,0.63784048,-0.63784050,0.00000000,-0.00000000
-4.16308154,1.93036285,-1.93036286,0.00502414,-0.00502414,0.14761673,-0.14761673,0.43796952,-0.43796948,1.19932215,-1.19932222,0.28725266,-0.28725263,0.23221113,-0.23221112,0.63721450,-0.63721450,0.00000000,-0.00000000
-4.15707854,1.92876324,-1.92876320,0.00526023,-0.00526023,0.14717582,-0.14717582,0.44535358,-0.44535353,1.18977798,-1.18977801,0.28907705,-0.28907702,0.23307094,-0.23307093,0.63918097,-0.63918096,0.00000000,-0.00000000
-4.15107554,1.93431239,-1.93431230,0.00552101,-0.00552100,0.14710497,-0.14710497,0.45370809,-0.45370804,1.18687977,-1.18687974,0.29158572,-0.29158568,0.23378400,-0.23378399,0.64353195,-0.64353192,0.00000000,-0.00000000
-4.14507254,1.94689469,-1.94689455,0.00580707,-0.00580706,0.14740492,-0.14740491,0.46288558,-0.46288553,1.19076400,-1.19076392,0.29466075,-0.29466070,0.23430241,-0.23430240,0.65004631,-0.65004627,0.00000000,-0.00000000
-4.13906953,1.96640085,-1.96640067,0.00611859,-0.00611858,0.14807822,-0.14807821,0.47274024,-0.47274018,1.20155731,-1.20155718,0.29819316,-0.29819311,0.23458991,-0.23458990,0.65849333,-0.65849328,0.00000000,-0.00000000
-4.13306653,1.99272578,-1.99272554,0.00645520,-0.00645520,0.14912863,-0.14912861,0.48312830,-0.48312824,1.21937281,-1.21937263,0.30208389,-0.30208384,0.23462235,-0.23462235,0.66863528,-0.66863521,0.00000000,-0.00000000
-4.12706353,2.02576131,-2.02576103,0.00681588,-0.00681588,0.15056017,-0.15056016,0.49390765,-0.49390758,1.24430255,-1.24430231,0.30624389,-0.30624384,0.23438761,-0.23438761,0.68022893,-0.68022886,0.00000000,-0.00000000
-4.12106053,2.06538440,-2.06538407,0.00719886,-0.00719885,0.15237607,-0.15237605,0.50493688,-0.50493681,1.27640619,-1.27640590,0.31059338,-0.31059333,0.23388486,-0.23388486,0.69302634,-0.69302627,0.00000000,-0.00000000
-4.11505753,2.11144130,-2.11144092,0.00760153,-0.00760153,0.15457745,-0.15457742,0.51607396,-0.51607389,1.31569657,-1.31569623,0.31506046,-0.31506040,0.23312331,-0.23312331,0.70677487,-0.70677479,0.00000000,-0.00000000
-4.10905453,2.16372903,-2.16372860,0.00802044,-0.00802044,0.15716213,-0.15716210,0.52717471,-0.52717465,1.36212280,-1.36212241,0.31957928,-0.31957922,0.23212051,-0.23212052,0.72121679,-0.72121671,0.00000000,-0.00000000
-4.10305153,2.22197543,-2.22197496,0.00845123,-0.00845122,0.16012343,-0.16012340,0.53809136,-0.53809130,1.41555192,-1.41555148,0.32408798,-0.32408791,0.23090035,-0.23090035,0.73608886,-0.73608877,0.00000000,-0.00000000
-4.09704852,2.28581933,-2.28581882,0.00888865,-0.00888864,0.16344913,-0.16344909,0.54867144,-0.54867138,1.47575043,-1.47574994,0.32852664,-0.32852658,0.22949081,-0.22949082,0.75112202,-0.75112193,0.00000000,-0.00000000
-4.09104552,2.35479238,-2.35479183,0.00932666,-0.00932665,0.16712068,-0.16712065,0.55875717,-0.55875712,1.54236688,-1.54236634,0.33283545,-0.33283539,0.22792176,-0.22792177,0.76604169,-0.76604160,0.00000000,-0.00000000
-4.08504252,2.42830432,-2.42830373,0.00975850,-0.00975850,0.17111279,-0.17111275,0.56818565,-0.56818560,1.61491706,-1.61491647,0.33695329,-0.33695322,0.22622277,-0.22622278,0.78056873,-0.78056865,0.00000000,-0.00000000
-4.07903952,2.50563306,-2.50563245,0.01017686,-0.01017686,0.17539329,-0.17539325,0.57678987,-0.57678983,1.69277299,-1.69277236,0.34081689,-0.34081683,0.22442124,-0.22442125,0.79442159,-0.79442151,0.00000000,-0.00000000
-4.07303652,2.58592094,-2.58592031,0.01057402,-0.01057401,0.17992348,-0.17992344,0.58440073,-0.58440069,1.77515710,-1.77515644,0.34436074,-0.34436068,0.22254081,-0.22254082,0.80731939,-0.80731931,0.00000000,-0.00000000
-4.06703352,2.66817805,-2.66817740,0.01094209,-0.01094209,0.18465893,-0.18465888,0.59085000,-0.59084997,1.86114246,-1.86114178,0.34751769,-0.34751763,0.22060028,-0.22060029,0.81898637,-0.81898630,0.00000000,-0.00000000
-4.06103052,2.75129330,-2.75129264,0.01127327,-0.01127327,0.18955060,-0.18955055,0.59597430,-0.59597428,1.94965992,-1.94965923,0.35022033,-0.35022027,0.21861302,-0.21861304,0.82915737,-0.82915731,0.00000000,-0.00000000
-4.05502751,2.83405337,-2.83405272,0.01156009,-0.01156008,0.19454646,-0.19454641,0.59961974,-0.59961973,2.03951248,-2.03951178,0.35240309,-0.35240303,0.21658687,-0.21658688,0.83758439,-0.83758433,0.00000000,-0.00000000
-4.04902451,2.91516924,-2.91516859,0.01179564,-0.01179564,0.19959338,-0.19959333,0.60164736,-0.60164736,2.12939687,-2.12939618,0.35400486,-0.35400480,0.21452460,-0.21452461,0.84404383,-0.84404379,0.00000000,-0.00000000
-4.04302151,2.99330945,-2.99330883,0.01197390,-0.01197390,0.20463926,-0.20463921,0.60193879,-0.60193879,2.21793208,-2.21793140,0.35497204,-0.35497199,0.21242485,-0.21242487,0.84834428,-0.84834425,0.00000000,-0.00000000
-4.03701851,3.06713911,-3.06713852,0.01208991,-0.01208991,0.20963537,-0.20963532,0.60040210,-0.60040212,2.30369373,-2.30369307,0.35526187,-0.35526182,0.21028346,-0.21028347,0.85033431,-0.85033430,0.00000000,-0.00000000
-4.03101551,3.13536278,-3.13536224,0.01214000,-0.01213999,0.21453870,-0.21453865,0.59697745,-0.59697749,2.38525341,-2.38525279,0.35484559,-0.35484554,0.20809504,-0.20809505,0.84991002,-0.84991002,0.00000000,-0.00000000
-4.02501251,3.19676971,-3.19676922,0.01212195,-0.01212195,0.21931427,-0.21931422,0.59164218,-0.59164222,2.46122130,-2.46122073,0.35371157,-0.35371153,0.20585483,-0.20585484,0.84702181,-0.84702183,0.00000000,-0.00000000
-4.01900950,3.25027912,-3.25027869,0.01203513,-0.01203513,0.22393728,-0.22393723,0.58441509,-0.58441515,2.53029026,-2.53028974,0.35186786,-0.35186783,0.20356053,-0.20356055,0.84168010,-0.84168013,0.00000000,-0.00000000
-4.01300650,3.29498360,-3.29498324,0.01188051,-0.01188051,0.22839501,-0.22839496,0.57535979,-0.57535986,2.59127966,-2.59127920,0.34934415,-0.34934411,0.20121410,-0.20121412,0.83395959,-0.83395964,0.00000000,-0.00000000
-4.00700350,3.33018848,-3.33018819,0.01166067,-0.01166067,0.23268833,-0.23268828,0.56458658,-0.56458666,2.64317687,-2.64317649,0.34619295,-0.34619293,0.19882337,-0.19882339,0.82400177,-0.82400183,0.00000000,-0.00000000
-4.00100050,3.35544529,-3.35544508,0.01137974,-0.01137975,0.23683282,-0.23683277,0.55225304,-0.55225313,2.68517455,-2.68517424,0.34248998,-0.34248995,0.19640340,-0.19640341,0.81201550,-0.81201558,0.00000000,-0.00000000
-3.99499750,3.37057769,-3.37057755,0.01104330,-0.01104331,0.24085937,-0.24085933,0.53856302,-0.53856311,2.71670199,-2.71670176,0.33833343,-0.33833341,0.19397744,-0.19397746,0.79827560,-0.79827569,0.00000000,-0.00000000
-3.98899450,3.37569853,-3.37569846,0.01065815,-0.01065815,0.24481433,-0.24481429,0.52376410,-0.52376420,2.73744910,-2.73744896,0.33384253,-0.33384251,0.19157757,-0.19157759,0.78311927,-0.78311937,0.00000000,-0.00000000
-3.98299150,3.37121724,-3.37121725,0.01023210,-0.01023210,0.24875907,-0.24875903,0.50814351,-0.50814362,2.74738180,-2.74738174,0.32915505,-0.32915503,0.18924484,-0.18924485,0.76694056,-0.76694066,0.00000000,-0.00000000
-3.97698849,3.35783704,-3.35783712,0.00977374,-0.00977374,0.25276905,-0.25276901,0.49202263,-0.49202274,2.74674822,-2.74674824,0.32442414,-0.32442413,0.18702899,-0.18702901,0.75018292,-0.75018303,0.00000000,-0.00000000
-3.97098549,3.33654197,-3.33654210,0.00929214,-0.00929214,0.25693246,-0.25693242,0.47575023,-0.47575035,2.73607523,-2.73607532,0.31981449,-0.31981448,0.18498788,-0.18498790,0.73333013,-0.73333024,0.00000000,-0.00000000
-3.96498249,3.30857423,-3.30857442,0.00879653,-0.00879653,0.26134830,-0.26134825,0.45969462,-0.45969473,2.71615556,-2.71615571,0.31549796,-0.31549794,0.18318641,-0.18318642,0.71689578,-0.71689589,0.00000000,-0.00000000
-3.95897949,3.27540270,-3.27540292,0.00829605,-0.00829605,0.26612415,-0.26612410,0.44423493,-0.44423504,2.68802596,-2.68802618,0.31164897,-0.31164896,0.18169523,-0.18169524,0.70141160,-0.70141170,0.00000000,-0.00000000
-3.95297649,3.23868366,-3.23868390,0.00779945,-0.00779945,0.27137358,-0.27137353,0.42975186,-0.42975196,2.65293737,-2.65293763,0.30843976,-0.30843975,0.18058921,-0.18058922,0.68741507,-0.68741517,0.00000000,-0.00000000
-3.94697349,3.20021527,-3.20021553,0.00731482,-0.00731483,0.27721324,-0.27721319,0.41661805,-0.41661815,2.61231814,-2.61231844,0.30603566,-0.30603564,0.17994567,-0.17994567,0.67543647,-0.67543655,0.00000000,-0.00000000
-3.94097049,3.16188740,-3.16188766,0.00684942,-0.00684943,0.28375977,-0.28375971,0.40518839,-0.40518847,2.56773204,-2.56773236,0.30459058,-0.30459055,0.17984255,-0.17984255,0.66598581,-0.66598588,0.00000000,-0.00000000
-3.93496748,3.12562837,-3.12562861,0.00640944,-0.00640945,0.29112649,-0.29112642,0.39579053,-0.39579061,2.52083232,-2.52083265,0.30424292,-0.30424289,0.18035645,-0.18035645,0.65953991,-0.65953996,0.00000000,-0.00000000
-3.92896448,3.09335046,-3.09335067,0.00599992,-0.00599992,0.29941997,-0.29941990,0.38871590,-0.38871596,2.47331376,-2.47331409,0.30511194,-0.30511190,0.18156070,-0.18156069,0.65652985,-0.65652988,0.00000000,-0.00000000
-3.92296148,3.06689578,-3.06689594,0.00562463,-0.00562463,0.30873659,-0.30873650,0.38421132,-0.38421136,2.42686420,-2.42686452,0.30729460,-0.30729455,0.18352335,-0.18352333,0.65732924,-0.65732924,0.00000000,-0.00000000
-3.91695848,3.04798399,-3.04798410,0.00528605,-0.00528605,0.31915898,-0.31915889,0.38247160,-0.38247162,2.38311717,-2.38311746,0.31086323,-0.31086318,0.18630527,-0.18630525,0.66224328,-0.66224326,0.00000000,-0.00000000
-3.91095548,3.03816343,-3.03816347,0.00498540,-0.00498541,0.33075259,-0.33075250,0.38363322,-0.38363323,2.34360703,-2.34360729,0.31586371,-0.31586365,0.18995825,-0.18995823,0.67149920,-0.67149915,0.00000000,-0.00000000
-3.90495248,3.03876670,-3.03876667,0.00472269,-0.00472269,0.34356229,-0.34356218,0.38776934,-0.38776933,2.30972794,-2.30972815,0.32231438,-0.32231431,0.19452314,-0.19452310,0.68523791,-0.68523783,0.00000000,-0.00000000
-3.89894947,3.05087188,-3.05087176,0.00449679,-0.00449679,0.35760912,-0.35760900,0.39488616,-0.39488614,2.28269753,-2.28269769,0.33020568,-0.33020561,0.20002809,-0.20002805,0.70350744,-0.70350734,0.00000000,-0.00000000
-3.89294647,3.07527020,-3.07526999,0.00430560,-0.00430560,0.37288734,-0.37288722,0.40492096,-0.40492092,2.26352635,-2.26352644,0.33950037,-0.33950028,0.20648694,-0.20648689,0.72625811,-0.72625798,0.00000000,-0.00000000
-3.88694347,3.11244084,-3.11244054,0.00414618,-0.00414618,0.38936180,-0.38936167,0.41774172,-0.41774166,2.25299333,-2.25299335,0.35013434,-0.35013424,0.21389763,-0.21389757,0.75333973,-0.75333957,0.00000000,-0.00000000
-3.88094047,3.16253342,-3.16253302,0.00401494,-0.00401494,0.40696571,-0.40696556,0.43314852,-0.43314844,2.25162805,-2.25162800,0.36201801,-0.36201792,0.22224087,-0.22224081,0.78450099,-0.78450081,0.00000000,-0.00000000
-3.87493747,3.22535848,-3.22535799,0.00390779,-0.00390779,0.42559898,-0.42559883,0.45087665,-0.45087656,2.25969970,-2.25969958,0.37503821,-0.37503811,0.23147902,-0.23147895,0.81939119,-0.81939099,0.00000000,-0.00000000
-3.86893447,3.30038631,-3.30038574,0.00382038,-0.00382038,0.44512729,-0.44512713,0.47060151,-0.47060141,2.27721293,-2.27721274,0.38906038,-0.38906027,0.24155524,-0.24155517,0.85756437,-0.85756415,0.00000000,-0.00000000
-3.86293147,3.38675403,-3.38675338,0.00374821,-0.00374821,0.46538191,-0.46538175,0.49194516,-0.49194505,2.30391047,-2.30391021,0.40393119,-0.40393108,0.25239300,-0.25239292,0.89848599,-0.89848575,0.00000000,-0.00000000
-3.85692846,3.48328102,-3.48328029,0.00368683,-0.00368683,0.48616045,-0.48616028,0.51448435,-0.51448423,2.33928221,-2.33928189,0.41948139,-0.41948127,0.26389603,-0.26389595,0.94154210,-0.94154185,0.00000000,-0.00000000
-3.85092546,3.58849238,-3.58849159,0.00363201,-0.00363201,0.50722859,-0.50722842,0.53776007,-0.53775996,2.38258056,-2.38258018,0.43552881,-0.43552870,0.27594877,-0.27594868,0.98605093,-0.98605066,0.00000000,-0.00000000
-3.84492246,3.70065017,-3.70064934,0.00357982,-0.00357982,0.52832296,-0.52832280,0.56128818,-0.56128806,2.43284147,-2.43284104,0.45188153,-0.45188142,0.28841735,-0.28841726,1.03127674,-1.03127648,0.00000000,-0.00000000
-3.83891946,3.81779170,-3.81779084,0.00352678,-0.00352678,0.54915506,-0.54915490,0.58457089,-0.58457077,2.48891074,-2.48891028,0.46834106,-0.46834095,0.30115124,-0.30115114,1.07644580,-1.07644554,0.00000000,-0.00000000
-3.83291646,3.93777426,-3.93777338,0.00346991,-0.00346991,0.56941631,-0.56941615,0.60710891,-0.60710880,2.54947490,-2.54947441,0.48470547,-0.48470536,0.31398542,-0.31398533,1.12076391,-1.12076364,0.00000000,-0.00000000
-3.82691346,4.05832526,-4.05832438,0.00340681,-0.00340681,0.58878416,-0.58878401,0.62841376,-0.62841365,2.61309596,-2.61309545,0.50077257,-0.50077246,0.32674329,-0.32674319,1.16343523,-1.16343498,0.00000000,-0.00000000
-3.82091046,4.17709669,-4.17709583,0.00333564,-0.00333564,0.60692910,-0.60692896,0.64801989,-0.64801979,2.67824920,-2.67824868,0.51634282,-0.51634273,0.33924003,-0.33923994,1.20368189,-1.20368165,0.00000000,-0.00000000
-3.81490745,4.29172245,-4.29172162,0.00325518,-0.00325518,0.62352238,-0.62352226,0.66549633,-0.66549625,2.74336312,-2.74336260,0.53122226,-0.53122217,0.35128658,-0.35128649,1.24076360,-1.24076338,0.00000000,-0.00000000
-3.80890445,4.39987702,-4.39987625,0.00316476,-0.00316476,0.63824439,-0.63824428,0.68045734,-0.68045726,2.80686050,-2.80686000,0.54522508,-0.54522499,0.36269396,-0.36269387,1.27399685,-1.27399666,0.00000000,-0.00000000
-3.80290145,4.49933395,-4.49933325,0.00306428,-0.00306428,0.65079315,-0.65079306,0.69257176,-0.69257171,2.86719950,-2.86719903,0.55817615,-0.55817607,0.37327788,-0.37327780,1.30277290,-1.30277273,0.00000000,-0.00000000
-3.79689845,4.58802216,-4.58802153,0.00295408,-0.00295409,0.66089283,-0.66089276,0.70157086,-0.70157082,2.92291364,-2.92291321,0.56991323,-0.56991317,0.38286345,-0.38286338,1.32657389,-1.32657375,0.00000000,-0.00000000
-3.79089545,4.66407849,-4.66407796,0.00283496,-0.00283496,0.66830194,-0.66830189,0.70725413,-0.70725410,2.97264954,-2.97264916,0.58028902,-0.58028897,0.39128984,-0.39128978,1.34498656,-1.34498646,0.00000000,-0.00000000
-3.78489245,4.72589467,-4.72589425,0.00270801,-0.00270802,0.67282073,-0.67282070,0.70949319,-0.70949318,3.01520128,-3.01520096,0.58917290,-0.58917286,0.39841465,-0.39841460,1.35771294,-1.35771288,0.00000000,-0.00000000
-3.77888944,4.77215707,-4.77215677,0.00257465,-0.00257465,0.67429765,-0.67429765,0.70823339,-0.70823340,3.04954020,-3.04953994,0.59645251,-0.59645248,0.40411792,-0.40411789,1.36457759,-1.36457756,0.00000000,-0.00000000
-3.77288644,4.80187789,-4.80187771,0.00243644,-0.00243644,0.67263450,-0.67263453,0.70349325,-0.70349329,3.07483933,-3.07483914,0.60203506,-0.60203504,0.40830541,-0.40830538,1.36553104,-1.36553105,0.00000000,-0.00000000
-3.76688344,4.81441664,-4.81441659,0.00229507,-0.00229508,0.66779001,-0.66779006,0.69536177,-0.69536182,3.09049147,-3.09049136,0.60584838,-0.60584838,0.41091121,-0.41091119,1.36064940,-1.36064944,0.00000000,-0.00000000
-3.76088044,4.80949109,-4.80949117,0.00215229,-0.00215230,0.65978167,-0.65978175,0.68399364,-0.68399371,3.09612039,-3.09612036,0.60784178,-0.60784180,0.41189941,-0.41189941,1.35012987,-1.35012995,0.00000000,-0.00000000
-3.75487744,4.78717736,-4.78717756,0.00200982,-0.00200982,0.64868585,-0.64868595,0.66960279,-0.66960288,3.09158476,-3.09158481,0.60798654,-0.60798657,0.41126485,-0.41126486,1.33428259,-1.33428270,0.00000000,-0.00000000
-3.74887444,4.74789910,-4.74789943,0.00186931,-0.00186931,0.63463590,-0.63463602,0.65245438,-0.65245448,3.07697466,-3.07697478,0.60627623,-0.60627627,0.40903278,-0.40903280,1.31351892,-1.31351906,0.00000000,-0.00000000
-3.74287144,4.69240627,-4.69240671,0.00173229,-0.00173229,0.61781852,-0.61781867,0.63285559,-0.63285570,3.05260086,-3.05260106,0.60272668,-0.60272673,0.40525757,-0.40525760,1.28833677,-1.28833694,0.00000000,-0.00000000
-3.73686843,4.62174433,-4.62174489,0.00160016,-0.00160016,0.59846852,-0.59846868,0.61114573,-0.61114585,3.01897742,-3.01897769,0.59737563,-0.59737569,0.40002045,-0.40002049,1.25930350,-1.25930368,0.00000000,-0.00000000
-3.73086543,4.53721524,-4.53721589,0.00147413,-0.00147414,0.57686198,-0.57686216,0.58768589,-0.58768602,2.97679808,-2.97679841,0.59028209,-0.59028217,0.39342640,-0.39342645,1.22703700,-1.22703721,0.00000000,-0.00000000
-3.72486243,4.44033159,-4.44033233,0.00135524,-0.00135525,0.55330839,-0.55330859,0.56284859,-0.56284873,2.92690777,-2.92690816,0.58152533,-0.58152542,0.38560030,-0.38560036,1.19218597,-1.19218619,0.00000000,-0.00000000
-3.71885943,4.33276603,-4.33276684,0.00124432,-0.00124433,0.52814179,-0.52814200,0.53700780,-0.53700794,2.87027012,-2.87027056,0.57120354,-0.57120363,0.37668260,-0.37668267,1.15540980,-1.15541003,0.00000000,-0.00000000
-3.71285643,4.21629773,-4.21629860,0.00114201,-0.00114201,0.50171154,-0.50171175,0.51052964,-0.51052978,2.80793245,-2.80793293,0.55943211,-0.55943221,0.36682456,-0.36682464,1.11735921,-1.11735945,0.00000000,-0.00000000
-3.70685343,4.09275818,-4.09275910,0.00104874,-0.00104874,0.47437287,-0.47437309,0.48376403,-0.48376418,2.74098964,-2.74099015,0.54634166,-0.54634177,0.35618339,-0.35618347,1.07865808,-1.07865832,0.00000000,-0.00000000
-3.70085043,3.96397820,-3.96397915,0.00096478,-0.00096478,0.44647778,-0.44647801,0.45703754,-0.45703768,2.67054828,-2.67054881,0.53207573,-0.53207585,0.34491749,-0.34491757,1.03988728,-1.03988752,0.00000000,-0.00000000
-3.69484742,3.83173830,-3.83173926,0.00089020,-0.00089020,0.41836644,-0.41836666,0.43064753,-0.43064767,2.59769256,-2.59769311,0.51678825,-0.51678837,0.33318187,-0.33318196,1.00157097,-1.00157121,0.00000000,-0.00000000
-3.68884442,3.69772397,-3.69772495,0.00082494,-0.00082494,0.39035953,-0.39035975,0.40485773,-0.40485787,2.52345314,-2.52345369,0.50064083,-0.50064095,0.32112416,-0.32112425,0.96416580,-0.96416603,0.00000000,-0.00000000
-3.68284142,3.56348756,-3.56348853,0.00076878,-0.00076878,0.36275175,-0.36275197,0.37989526,-0.37989539,2.44878011,-2.44878066,0.48379999,-0.48380012,0.30888106,-0.30888115,0.92805324,-0.92805347,0.00000000,-0.00000000
-3.67683842,3.43041759,-3.43041855,0.00072135,-0.00072135,0.33580660,-0.33580681,0.35594896,-0.35594909,2.37452095,-2.37452150,0.46643435,-0.46643448,0.29657567,-0.29657577,0.89353518,-0.89353539,0.00000000,-0.00000000
-3.67083542,3.29971658,-3.29971751,0.00068220,-0.00068220,0.30975265,-0.30975285,0.33316916,-0.33316928,2.30140419,-2.30140473,0.44871194,-0.44871207,0.28431551,-0.28431560,0.86083268,-0.86083289,0.00000000,-0.00000000
-3.66483242,3.17238745,-3.17238836,0.00065077,-0.00065077,0.28478129,-0.28478148,0.31166842,-0.31166854,2.23002899,-2.23002951,0.43079769,-0.43079781,0.27219138,-0.27219147,0.83008787,-0.83008806,0.00000000,-0.00000000
-3.65882941,3.04922863,-3.04922951,0.00062641,-0.00062641,0.26104589,-0.26104608,0.29152346,-0.29152357,2.16086081,-2.16086131,0.41285117,-0.41285129,0.26027713,-0.26027721,0.80136838,-0.80136857,0.00000000,-0.00000000
-3.65282641,2.93083734,-2.93083818,0.00060841,-0.00060841,0.23866238,-0.23866255,0.27277773,-0.27277783,2.09423301,-2.09423350,0.39502476,-0.39502489,0.24863007,-0.24863015,0.77467432,-0.77467449,0.00000000,-0.00000000
-3.64682341,2.81762029,-2.81762109,0.00059601,-0.00059601,0.21771096,-0.21771112,0.25544472,-0.25544481,2.03035377,-2.03035423,0.37746215,-0.37746228,0.23729214,-0.23729223,0.74994687,-0.74994703,0.00000000,-0.00000000
-3.64082041,2.70981082,-2.70981158,0.00058842,-0.00058842,0.19823888,-0.19823903,0.23951163,-0.23951171,1.96931774,-1.96931818,0.36029732,-0.36029744,0.22629164,-0.22629172,0.72707842,-0.72707857,0.00000000,-0.00000000
-3.63481741,2.60749108,-2.60749180,0.00058484,-0.00058484,0.18026399,-0.18026413,0.22494331,-0.22494339,1.91112155,-1.91112197,0.34365395,-0.34365407,0.21564528,-0.21564536,0.70592336,-0.70592350,0.00000000,-0.00000000
-3.62881441,2.51061791,-2.51061859,0.00058444,-0.00058444,0.16377879,-0.16377892,0.21168628,-0.21168635,1.85568216,-1.85568256,0.32764531,-0.32764541,0.20536067,-0.20536074,0.68630923,-0.68630936,0.00000000,-0.00000000
