energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
-4.14507254,0.11638552,-0.11638552,0.03364528,-0.03364528,0.04222884,-0.04222884,0.00053087,-0.00053087,0.01823205,-0.01823205,0.05978340,-0.05978339,0.00002578,-0.00002578
-4.13906953,0.13867631,-0.13867631,0.04008094,-0.04008093,0.05042059,-0.05042059,0.00062917,-0.00062917,0.02144203,-0.02144203,0.07126599,-0.07126599,0.00003140,-0.00003140
-4.13306653,0.16415820,-0.16415820,0.04743585,-0.04743585,0.05981051,-0.05981051,0.00074072,-0.00074072,0.02504239,-0.02504239,0.08440040,-0.08440040,0.00003799,-0.00003799
-4.12706353,0.19305668,-0.19305668,0.05577452,-0.05577452,0.07048908,-0.07048908,0.00086627,-0.00086627,0.02904493,-0.02904493,0.09930518,-0.09930518,0.00004565,-0.00004565
-4.12106053,0.22556611,-0.22556611,0.06515235,-0.06515235,0.08253623,-0.08253623,0.00100639,-0.00100639,0.03345448,-0.03345448,0.11608312,-0.11608312,0.00005450,-0.00005450
-4.11505753,0.26183886,-0.26183885,0.07561256,-0.07561256,0.09601724,-0.09601724,0.00116145,-0.00116145,0.03826776,-0.03826776,0.13481565,-0.13481565,0.00006463,-0.00006463
-4.10905453,0.30197415,-0.30197415,0.08718297,-0.08718297,0.11097842,-0.11097842,0.00133156,-0.00133156,0.04347223,-0.04347223,0.15555700,-0.15555700,0.00007613,-0.00007613
-4.10305153,0.34600694,-0.34600693,0.09987281,-0.09987280,0.12744278,-0.12744278,0.00151656,-0.00151656,0.04904518,-0.04904518,0.17832840,-0.17832840,0.00008909,-0.00008909
-4.09704852,0.39389713,-0.39389713,0.11366959,-0.11366958,0.14540576,-0.14540576,0.00171592,-0.00171592,0.05495308,-0.05495308,0.20311246,-0.20311246,0.00010354,-0.00010354
-4.09104552,0.44551997,-0.44551996,0.12853639,-0.12853639,0.16483130,-0.16483129,0.00192878,-0.00192878,0.06115117,-0.06115116,0.22984805,-0.22984805,0.00011954,-0.00011954
-4.08504252,0.50065777,-0.50065776,0.14440951,-0.14440951,0.18564835,-0.18564835,0.00215386,-0.00215386,0.06758345,-0.06758345,0.25842597,-0.25842596,0.00013708,-0.00013708
-4.07903952,0.55899386,-0.55899385,0.16119669,-0.16119668,0.20774824,-0.20774823,0.00238952,-0.00238952,0.07418310,-0.07418310,0.28868562,-0.28868562,0.00015615,-0.00015615
-4.07303652,0.62010905,-0.62010905,0.17877616,-0.17877616,0.23098279,-0.23098279,0.00263369,-0.00263369,0.08087323,-0.08087323,0.32041313,-0.32041313,0.00017667,-0.00017667
-4.06703352,0.68348124,-0.68348123,0.19699654,-0.19699654,0.25516376,-0.25516376,0.00288394,-0.00288394,0.08756811,-0.08756811,0.35334092,-0.35334092,0.00019854,-0.00019854
-4.06103052,0.74848838,-0.74848837,0.21567772,-0.21567772,0.28006347,-0.28006347,0.00313747,-0.00313747,0.09417485,-0.09417485,0.38714916,-0.38714915,0.00022162,-0.00022162
-4.05502751,0.81441530,-0.81441530,0.23461284,-0.23461284,0.30541688,-0.30541688,0.00339116,-0.00339116,0.10059541,-0.10059541,0.42146914,-0.42146914,0.00024572,-0.00024572
-4.04902451,0.88046435,-0.88046434,0.25357134,-0.25357134,0.33092518,-0.33092518,0.00364163,-0.00364163,0.10672893,-0.10672893,0.45588868,-0.45588868,0.00027061,-0.00027061
-4.04302151,0.94576981,-0.94576981,0.27230317,-0.27230316,0.35626093,-0.35626092,0.00388531,-0.00388531,0.11247436,-0.11247436,0.48995954,-0.48995953,0.00029603,-0.00029603
-4.03701851,1.00941604,-1.00941604,0.29054392,-0.29054392,0.38107459,-0.38107458,0.00411854,-0.00411854,0.11773317,-0.11773317,0.52320668,-0.52320667,0.00032168,-0.00032168
-4.03101551,1.07045872,-1.07045871,0.30802104,-0.30802103,0.40500244,-0.40500244,0.00433760,-0.00433760,0.12241223,-0.12241223,0.55513932,-0.55513932,0.00034722,-0.00034722
-4.02501251,1.12794875,-1.12794875,0.32446057,-0.32446056,0.42767562,-0.42767562,0.00453888,-0.00453888,0.12642649,-0.12642649,0.58526333,-0.58526333,0.00037230,-0.00037230
-4.01900950,1.18095803,-1.18095803,0.33959460,-0.33959460,0.44872993,-0.44872993,0.00471891,-0.00471891,0.12970158,-0.12970158,0.61309463,-0.61309462,0.00039657,-0.00039657
-4.01300650,1.22860613,-1.22860612,0.35316891,-0.35316891,0.46781626,-0.46781625,0.00487453,-0.00487453,0.13217613,-0.13217613,0.63817312,-0.63817312,0.00041966,-0.00041966
-4.00700350,1.27008693,-1.27008693,0.36495053,-0.36495053,0.48461102,-0.48461102,0.00500293,-0.00500293,0.13380363,-0.13380363,0.66007667,-0.66007667,0.00044123,-0.00044123
-4.00100050,1.30469414,-1.30469413,0.37473507,-0.37473507,0.49882638,-0.49882638,0.00510173,-0.00510173,0.13455392,-0.13455392,0.67843449,-0.67843449,0.00046094,-0.00046094
-3.99499750,1.33184454,-1.33184454,0.38235338,-0.38235338,0.51021969,-0.51021968,0.00516911,-0.00516911,0.13441411,-0.13441411,0.69293938,-0.69293938,0.00047852,-0.00047852
-3.98899450,1.35109803,-1.35109803,0.38767722,-0.38767722,0.51860174,-0.51860174,0.00520381,-0.00520381,0.13338888,-0.13338888,0.70335838,-0.70335838,0.00049371,-0.00049371
-3.98299150,1.36217344,-1.36217344,0.39062383,-0.39062382,0.52384361,-0.52384361,0.00520521,-0.00520521,0.13150033,-0.13150033,0.70954116,-0.70954116,0.00050632,-0.00050632
-3.97698849,1.36495933,-1.36495933,0.39115898,-0.39115898,0.52588145,-0.52588145,0.00517333,-0.00517333,0.12878716,-0.12878716,0.71142583,-0.71142583,0.00051623,-0.00051623
-3.97098549,1.35951932,-1.35951932,0.38929856,-0.38929856,0.52471927,-0.52471927,0.00510883,-0.00510883,0.12530334,-0.12530334,0.70904190,-0.70904190,0.00052339,-0.00052339
-3.96498249,1.34609139,-1.34609139,0.38510837,-0.38510837,0.52042942,-0.52042942,0.00501300,-0.00501300,0.12111638,-0.12111638,0.70251008,-0.70251008,0.00052781,-0.00052781
-3.95897949,1.32508125,-1.32508125,0.37870231,-0.37870231,0.51315060,-0.51315060,0.00488774,-0.00488774,0.11630515,-0.11630515,0.69203893,-0.69203893,0.00052958,-0.00052958
-3.95297649,1.29704993,-1.29704993,0.37023886,-0.37023886,0.50308367,-0.50308367,0.00473543,-0.00473543,0.11095746,-0.11095746,0.67791846,-0.67791846,0.00052887,-0.00052887
-3.94697349,1.26269596,-1.26269596,0.35991615,-0.35991615,0.49048526,-0.49048526,0.00455896,-0.00455896,0.10516744,-0.10516744,0.66051092,-0.66051092,0.00052589,-0.00052589
-3.94097049,1.22283294,-1.22283295,0.34796561,-0.34796561,0.47565940,-0.47565940,0.00436156,-0.00436156,0.09903289,-0.09903289,0.64023906,-0.64023906,0.00052093,-0.00052093
-3.93496748,1.17836346,-1.17836346,0.33464468,-0.33464468,0.45894771,-0.45894771,0.00414674,-0.00414674,0.09265261,-0.09265261,0.61757246,-0.61757247,0.00051432,-0.00051432
-3.92896448,1.13025033,-1.13025033,0.32022874,-0.32022874,0.44071835,-0.44071835,0.00391817,-0.00391817,0.08612392,-0.08612392,0.59301246,-0.59301246,0.00050640,-0.00050640
-3.92296148,1.07948650,-1.07948651,0.30500264,-0.30500265,0.42135438,-0.42135438,0.00367963,-0.00367963,0.07954037,-0.07954038,0.56707627,-0.56707627,0.00049756,-0.00049756
-3.91695848,1.02706486,-1.02706487,0.28925230,-0.28925230,0.40124189,-0.40124190,0.00343482,-0.00343482,0.07298984,-0.07298984,0.54028107,-0.54028107,0.00048818,-0.00048818
-3.91095548,0.97394919,-0.97394919,0.27325647,-0.27325647,0.38075860,-0.38075860,0.00318736,-0.00318736,0.06655282,-0.06655282,0.51312863,-0.51312863,0.00047861,-0.00047861
-3.90495248,0.92104746,-0.92104747,0.25727931,-0.25727931,0.36026312,-0.36026312,0.00294065,-0.00294065,0.06030128,-0.06030128,0.48609119,-0.48609119,0.00046921,-0.00046921
-3.89894947,0.86918868,-0.86918868,0.24156381,-0.24156381,0.34008569,-0.34008569,0.00269782,-0.00269782,0.05429784,-0.05429784,0.45959913,-0.45959913,0.00046026,-0.00046026
-3.89294647,0.81910397,-0.81910397,0.22632649,-0.22632649,0.32052037,-0.32052037,0.00246164,-0.00246164,0.04859538,-0.04859538,0.43403092,-0.43403092,0.00045204,-0.00045204
-3.88694347,0.77141276,-0.77141276,0.21175344,-0.21175345,0.30181936,-0.30181936,0.00223454,-0.00223454,0.04323703,-0.04323703,0.40970575,-0.40970575,0.00044472,-0.00044472
-3.88094047,0.72661445,-0.72661445,0.19799790,-0.19799790,0.28418929,-0.28418929,0.00201853,-0.00201853,0.03825659,-0.03825659,0.38687901,-0.38687901,0.00043845,-0.00043845
-3.87493747,0.68508572,-0.68508572,0.18517934,-0.18517934,0.26778983,-0.26778983,0.00181521,-0.00181521,0.03367917,-0.03367917,0.36574083,-0.36574084,0.00043331,-0.00043331
-3.86893447,0.64708347,-0.64708348,0.17338417,-0.17338417,0.25273451,-0.25273451,0.00162577,-0.00162577,0.02952225,-0.02952225,0.34641757,-0.34641757,0.00042929,-0.00042929
-3.86293147,0.61275308,-0.61275308,0.16266783,-0.16266783,0.23909363,-0.23909363,0.00145101,-0.00145101,0.02579682,-0.02579682,0.32897607,-0.32897608,0.00042636,-0.00042636
-3.85692846,0.58214129,-0.58214129,0.15305818,-0.15305818,0.22689903,-0.22689903,0.00129139,-0.00129139,0.02250879,-0.02250879,0.31343055,-0.31343055,0.00042443,-0.00042443
-3.85092546,0.55521326,-0.55521326,0.14455999,-0.14456000,0.21615057,-0.21615057,0.00114701,-0.00114701,0.01966044,-0.01966044,0.29975147,-0.29975148,0.00042338,-0.00042338
-3.84492246,0.53187260,-0.53187260,0.13716032,-0.13716032,0.20682381,-0.20682382,0.00101774,-0.00101774,0.01725201,-0.01725201,0.28787626,-0.28787626,0.00042305,-0.00042305
-3.83891946,0.51198359,-0.51198359,0.13083440,-0.13083440,0.19887861,-0.19887861,0.00090319,-0.00090319,0.01528313,-0.01528313,0.27772095,-0.27772095,0.00042329,-0.00042329
-3.83291646,0.49539436,-0.49539436,0.12555187,-0.12555187,0.19226814,-0.19226814,0.00080283,-0.00080283,0.01375437,-0.01375437,0.26919257,-0.26919257,0.00042395,-0.00042395
-3.82691346,0.48196012,-0.48196012,0.12128298,-0.12128298,0.18694797,-0.18694797,0.00071600,-0.00071600,0.01266854,-0.01266854,0.26220138,-0.26220138,0.00042491,-0.00042491
-3.82091046,0.47156507,-0.47156507,0.11800450,-0.11800450,0.18288468,-0.18288468,0.00064198,-0.00064198,0.01203190,-0.01203190,0.25667252,-0.25667252,0.00042608,-0.00042608
-3.81490745,0.46414228,-0.46414228,0.11570502,-0.11570502,0.18006370,-0.18006370,0.00058003,-0.00058003,0.01185517,-0.01185517,0.25255662,-0.25255662,0.00042741,-0.00042741
-3.80890445,0.45969042,-0.45969042,0.11438945,-0.11438945,0.17849595,-0.17849594,0.00052945,-0.00052945,0.01215426,-0.01215426,0.24983860,-0.24983860,0.00042893,-0.00042893
-3.80290145,0.45828654,-0.45828654,0.11408251,-0.11408251,0.17822289,-0.17822289,0.00048960,-0.00048960,0.01295075,-0.01295075,0.24854460,-0.24854460,0.00043072,-0.00043072
-3.79689845,0.46009436,-0.46009436,0.11483093,-0.11483093,0.17931991,-0.17931991,0.00045992,-0.00045992,0.01427204,-0.01427204,0.24874638,-0.24874638,0.00043295,-0.00043295
-3.79089545,0.46536746,-0.46536745,0.11670431,-0.11670431,0.18189756,-0.18189756,0.00043997,-0.00043997,0.01615117,-0.01615117,0.25056315,-0.25056315,0.00043585,-0.00043585
-3.78489245,0.47444713,-0.47444713,0.11979454,-0.11979454,0.18610083,-0.18610083,0.00042944,-0.00042944,0.01862622,-0.01862622,0.25416056,-0.25416056,0.00043973,-0.00043973
-3.77888944,0.48775481,-0.48775481,0.12421377,-0.12421377,0.19210612,-0.19210612,0.00042816,-0.00042816,0.02173940,-0.02173940,0.25974690,-0.25974689,0.00044493,-0.00044493
-3.77288644,0.50577902,-0.50577902,0.13009083,-0.13009083,0.20011614,-0.20011614,0.00043604,-0.00043604,0.02553569,-0.02553569,0.26756644,-0.26756644,0.00045189,-0.00045189
-3.76688344,0.52905737,-0.52905737,0.13756629,-0.13756628,0.21035274,-0.21035274,0.00045315,-0.00045315,0.03006106,-0.03006106,0.27789022,-0.27789022,0.00046105,-0.00046105
-3.76088044,0.55815388,-0.55815387,0.14678629,-0.14678629,0.22304791,-0.22304791,0.00047963,-0.00047963,0.03536042,-0.03536042,0.29100442,-0.29100442,0.00047289,-0.00047289
-3.75487744,0.59363239,-0.59363238,0.15789523,-0.15789522,0.23843320,-0.23843320,0.00051568,-0.00051568,0.04147511,-0.04147511,0.30719674,-0.30719673,0.00048788,-0.00048788
-3.74887444,0.63602701,-0.63602701,0.17102760,-0.17102760,0.25672785,-0.25672785,0.00056156,-0.00056156,0.04844023,-0.04844023,0.32674127,-0.32674127,0.00050647,-0.00050647
-3.74287144,0.68581051,-0.68581051,0.18629929,-0.18629929,0.27812621,-0.27812621,0.00061749,-0.00061749,0.05628170,-0.05628170,0.34988235,-0.34988234,0.00052907,-0.00052907
-3.73686843,0.74336194,-0.74336193,0.20379860,-0.20379860,0.30278470,-0.30278470,0.00068367,-0.00068367,0.06501323,-0.06501323,0.37681798,-0.37681798,0.00055602,-0.00055602
-3.73086543,0.80893473,-0.80893472,0.22357740,-0.22357740,0.33080904,-0.33080904,0.00076024,-0.00076024,0.07463337,-0.07463337,0.40768362,-0.40768361,0.00058759,-0.00058759
-3.72486243,0.88262668,-0.88262667,0.24564279,-0.24564279,0.36224214,-0.36224214,0.00084719,-0.00084719,0.08512265,-0.08512265,0.44253680,-0.44253679,0.00062393,-0.00062393
-3.71885943,0.96435330,-0.96435329,0.26994972,-0.26994972,0.39705339,-0.39705338,0.00094437,-0.00094437,0.09644106,-0.09644106,0.48134358,-0.48134358,0.00066507,-0.00066507
-3.71285643,1.05382569,-1.05382568,0.29639481,-0.29639481,0.43512968,-0.43512968,0.00105143,-0.00105143,0.10852598,-0.10852598,0.52396732,-0.52396732,0.00071090,-0.00071090
-3.70685343,1.15053457,-1.15053456,0.32481202,-0.32481201,0.47626900,-0.47626900,0.00116780,-0.00116780,0.12129074,-0.12129074,0.57016044,-0.57016044,0.00076119,-0.00076119
-3.70085043,1.25374132,-1.25374131,0.35497017,-0.35497016,0.52017670,-0.52017669,0.00129269,-0.00129269,0.13462390,-0.13462390,0.61955988,-0.61955987,0.00081553,-0.00081553
-3.69484742,1.36247713,-1.36247711,0.38657292,-0.38657291,0.56646512,-0.56646511,0.00142502,-0.00142502,0.14838943,-0.14838942,0.67168657,-0.67168656,0.00087340,-0.00087340
-3.68884442,1.47555080,-1.47555078,0.41926113,-0.41926113,0.61465663,-0.61465663,0.00156350,-0.00156350,0.16242781,-0.16242781,0.72594931,-0.72594930,0.00093411,-0.00093411
-3.68284142,1.59156554,-1.59156552,0.45261789,-0.45261789,0.66419031,-0.66419030,0.00170656,-0.00170656,0.17655822,-0.17655822,0.78165318,-0.78165317,0.00099687,-0.00099687
-3.67683842,1.70894465,-1.70894464,0.48617601,-0.48617601,0.71443212,-0.71443211,0.00185240,-0.00185240,0.19058165,-0.19058165,0.83801239,-0.83801239,0.00106075,-0.00106075
-3.67083542,1.82596552,-1.82596551,0.51942807,-0.51942807,0.76468847,-0.76468846,0.00199905,-0.00199905,0.20428502,-0.20428502,0.89416744,-0.89416743,0.00112477,-0.00112477
-3.66483242,1.94080103,-1.94080102,0.55183851,-0.55183851,0.81422265,-0.81422265,0.00214434,-0.00214434,0.21744624,-0.21744624,0.94920588,-0.94920587,0.00118785,-0.00118785
-3.65882941,2.05156703,-2.05156701,0.58285759,-0.58285758,0.86227376,-0.86227375,0.00228603,-0.00228603,0.22983985,-0.22983985,1.00218631,-1.00218630,0.00124892,-0.00124892
-3.65282641,2.15637408,-2.15637407,0.61193651,-0.61193651,0.90807718,-0.90807718,0.00242180,-0.00242180,0.24124332,-0.24124332,1.05216447,-1.05216447,0.00130688,-0.00130688
-3.64682341,2.25338159,-2.25338158,0.63854338,-0.63854338,0.95088608,-0.95088607,0.00254937,-0.00254937,0.25144358,-0.25144358,1.09822059,-1.09822059,0.00136068,-0.00136068
-3.64082041,2.34085196,-2.34085195,0.66217908,-0.66217908,0.98999276,-0.98999275,0.00266649,-0.00266649,0.26024352,-0.26024352,1.13948682,-1.13948681,0.00140932,-0.00140932
-3.63481741,2.41720263,-2.41720262,0.68239260,-0.68239260,1.02474924,-1.02474923,0.00277111,-0.00277111,0.26746835,-0.26746835,1.17517361,-1.17517361,0.00145190,-0.00145190
-3.62881441,2.48105360,-2.48105359,0.69879504,-0.69879504,1.05458587,-1.05458587,0.00286135,-0.00286135,0.27297132,-0.27297132,1.20459395,-1.20459395,0.00148763,-0.00148763
-3.62281141,2.53126848,-2.53126847,0.71107173,-0.71107173,1.07902741,-1.07902740,0.00293560,-0.00293560,0.27663866,-0.27663866,1.22718428,-1.22718428,0.00151588,-0.00151588
-3.61680840,2.56698715,-2.56698714,0.71899188,-0.71899188,1.09770574,-1.09770573,0.00299256,-0.00299256,0.27839349,-0.27839349,1.24252127,-1.24252127,0.00153615,-0.00153615
-3.61080540,2.58764872,-2.58764871,0.72241529,-0.72241530,1.11036869,-1.11036869,0.00303131,-0.00303131,0.27819849,-0.27819849,1.25033369,-1.25033369,0.00154814,-0.00154814
-3.60480240,2.59300374,-2.59300374,0.72129602,-0.72129602,1.11688473,-1.11688473,0.00305127,-0.00305127,0.27605724,-0.27605724,1.25050887,-1.25050887,0.00155170,-0.00155170
-3.59879940,2.58311543,-2.58311543,0.71568254,-0.71568255,1.11724327,-1.11724327,0.00305230,-0.00305230,0.27201410,-0.27201410,1.24309354,-1.24309354,0.00154685,-0.00154685
-3.59279640,2.55834992,-2.55834992,0.70571483,-0.70571483,1.11155079,-1.11155079,0.00303462,-0.00303462,0.26615268,-0.26615268,1.22828913,-1.22828914,0.00153380,-0.00153380
-3.58679340,2.51935629,-2.51935630,0.69161817,-0.69161817,1.10002308,-1.10002308,0.00299886,-0.00299886,0.25859298,-0.25859298,1.20644175,-1.20644175,0.00151288,-0.00151288
-3.58079040,2.46703771,-2.46703771,0.67369430,-0.67369431,1.08297408,-1.08297408,0.00294599,-0.00294599,0.24948728,-0.24948728,1.17802752,-1.17802752,0.00148459,-0.00148459
-3.57478739,2.40251499,-2.40251500,0.65231027,-0.65231027,1.06080203,-1.06080203,0.00287733,-0.00287733,0.23901508,-0.23901509,1.14363410,-1.14363411,0.00144950,-0.00144950
-3.56878439,2.32708488,-2.32708489,0.62788549,-0.62788549,1.03397367,-1.03397367,0.00279447,-0.00279447,0.22737722,-0.22737722,1.10393917,-1.10393918,0.00140832,-0.00140832
-3.56278139,2.24217479,-2.24217480,0.60087778,-0.60087778,1.00300729,-1.00300729,0.00269924,-0.00269924,0.21478945,-0.21478946,1.05968713,-1.05968714,0.00136178,-0.00136178
-3.55677839,2.14929644,-2.14929645,0.57176887,-0.57176888,0.96845559,-0.96845559,0.00259364,-0.00259364,0.20147592,-0.20147592,1.01166498,-1.01166499,0.00131068,-0.00131068
-3.55077539,2.05000028,-2.05000029,0.54105016,-0.54105017,0.93088900,-0.93088900,0.00247980,-0.00247980,0.18766252,-0.18766253,0.96067854,-0.96067855,0.00125582,-0.00125582
-3.54477239,1.94583272,-1.94583273,0.50920917,-0.50920917,0.89088021,-0.89088021,0.00235995,-0.00235995,0.17357077,-0.17357077,0.90752992,-0.90752993,0.00119802,-0.00119802
-3.53876938,1.83829771,-1.83829772,0.47671733,-0.47671733,0.84899056,-0.84899057,0.00223632,-0.00223632,0.15941206,-0.15941206,0.85299715,-0.85299715,0.00113805,-0.00113805
-3.53276638,1.72882388,-1.72882390,0.44401945,-0.44401946,0.80575854,-0.80575855,0.00211114,-0.00211114,0.14538280,-0.14538280,0.79781658,-0.79781659,0.00107664,-0.00107664
-3.52676338,1.61873818,-1.61873820,0.41152516,-0.41152516,0.76169084,-0.76169084,0.00198659,-0.00198659,0.13166036,-0.13166036,0.74266868,-0.74266868,0.00101450,-0.00101450
-3.52076038,1.50924636,-1.50924637,0.37960244,-0.37960244,0.71725586,-0.71725586,0.00186478,-0.00186478,0.11840007,-0.11840008,0.68816721,-0.68816722,0.00095223,-0.00095223
-3.51475738,1.40142033,-1.40142035,0.34857345,-0.34857345,0.67287983,-0.67287983,0.00174772,-0.00174772,0.10573323,-0.10573323,0.63485224,-0.63485225,0.00089042,-0.00089042
-3.50875438,1.29619219,-1.29619220,0.31871238,-0.31871238,0.62894510,-0.62894510,0.00163732,-0.00163732,0.09376609,-0.09376609,0.58318649,-0.58318650,0.00082954,-0.00082954
-3.50275138,1.19435409,-1.19435411,0.29024531,-0.29024532,0.58579051,-0.58579052,0.00153536,-0.00153536,0.08257988,-0.08257988,0.53355501,-0.53355502,0.00077004,-0.00077004
-3.49674837,1.09656336,-1.09656337,0.26335181,-0.26335181,0.54371343,-0.54371343,0.00144350,-0.00144350,0.07223161,-0.07223162,0.48626766,-0.48626767,0.00071228,-0.00071228
-3.49074537,1.00335165,-1.00335167,0.23816786,-0.23816786,0.50297294,-0.50297294,0.00136332,-0.00136332,0.06275573,-0.06275573,0.44156393,-0.44156394,0.00065656,-0.00065656
-3.48474237,0.91513738,-0.91513739,0.21479003,-0.21479004,0.46379404,-0.46379405,0.00129625,-0.00129625,0.05416625,-0.05416625,0.39961959,-0.39961959,0.00060316,-0.00060316
-3.47873937,0.83224009,-0.83224010,0.19328034,-0.19328034,0.42637225,-0.42637226,0.00124362,-0.00124362,0.04645944,-0.04645944,0.36055463,-0.36055463,0.00055229,-0.00055229
-3.47273637,0.75489617,-0.75489618,0.17367157,-0.17367157,0.39087844,-0.39087845,0.00120665,-0.00120665,0.03961673,-0.03961673,0.32444197,-0.32444198,0.00050413,-0.00050413
-3.46673337,0.68327479,-0.68327481,0.15597283,-0.15597283,0.35746359,-0.35746359,0.00118644,-0.00118644,0.03360786,-0.03360787,0.29131652,-0.29131652,0.00045884,-0.00045884
-3.46073037,0.61749359,-0.61749360,0.14017501,-0.14017501,0.32626330,-0.32626331,0.00118397,-0.00118397,0.02839394,-0.02839394,0.26118407,-0.26118408,0.00041655,-0.00041655
-3.45472736,0.55763348,-0.55763348,0.12625593,-0.12625593,0.29740199,-0.29740199,0.00120008,-0.00120008,0.02393049,-0.02393049,0.23402993,-0.23402993,0.00037740,-0.00037740
-3.44872436,0.50375222,-0.50375223,0.11418519,-0.11418519,0.27099657,-0.27099658,0.00123545,-0.00123545,0.02017027,-0.02017027,0.20982677,-0.20982677,0.00034149,-0.00034149
-3.44272136,0.45589664,-0.45589665,0.10392836,-0.10392837,0.24715981,-0.24715981,0.00129058,-0.00129058,0.01706584,-0.01706584,0.18854177,-0.18854178,0.00030895,-0.00030895
-3.43671836,0.41411318,-0.41411318,0.09545075,-0.09545075,0.22600316,-0.22600316,0.00136578,-0.00136578,0.01457181,-0.01457181,0.17014282,-0.17014282,0.00027988,-0.00027988
-3.43071536,0.37845686,-0.37845686,0.08872045,-0.08872045,0.20763930,-0.20763930,0.00146111,-0.00146111,0.01264672,-0.01264672,0.15460364,-0.15460364,0.00025443,-0.00025443
-3.42471236,0.34899864,-0.34899864,0.08371089,-0.08371090,0.19218427,-0.19218428,0.00157638,-0.00157638,0.01125455,-0.01125455,0.14190803,-0.14190803,0.00023272,-0.00023272
-3.41870935,0.32583112,-0.32583113,0.08040278,-0.08040278,0.17975930,-0.17975930,0.00171111,-0.00171111,0.01036588,-0.01036588,0.13205297,-0.13205297,0.00021490,-0.00021490
-3.41270635,0.30907269,-0.30907269,0.07878550,-0.07878550,0.17049225,-0.17049225,0.00186454,-0.00186454,0.00995857,-0.00995857,0.12505075,-0.12505075,0.00020115,-0.00020115
-3.40670335,0.29886992,-0.29886993,0.07885802,-0.07885802,0.16451873,-0.16451873,0.00203557,-0.00203557,0.01001818,-0.01001818,0.12093000,-0.12093000,0.00019163,-0.00019163
-3.40070035,0.29539837,-0.29539837,0.08062932,-0.08062932,0.16198272,-0.16198272,0.00222280,-0.00222280,0.01053793,-0.01053793,0.11973571,-0.11973571,0.00018656,-0.00018656
-3.39469735,0.29886147,-0.29886146,0.08411829,-0.08411829,0.16303669,-0.16303669,0.00242452,-0.00242452,0.01151839,-0.01151839,0.12152819,-0.12152819,0.00018613,-0.00018613
-3.38869435,0.30948756,-0.30948756,0.08935327,-0.08935327,0.16784104,-0.16784104,0.00263872,-0.00263872,0.01296673,-0.01296673,0.12638084,-0.12638083,0.00019058,-0.00019058
-3.38269135,0.32752489,-0.32752489,0.09637098,-0.09637098,0.17656276,-0.17656276,0.00286318,-0.00286318,0.01489578,-0.01489578,0.13437688,-0.13437688,0.00020015,-0.00020015
-3.37668834,0.35323440,-0.35323439,0.10521509,-0.10521509,0.18937328,-0.18937328,0.00309545,-0.00309545,0.01732268,-0.01732268,0.14560501,-0.14560501,0.00021507,-0.00021507
-3.37068534,0.38688041,-0.38688040,0.11593422,-0.11593421,0.20644530,-0.20644530,0.00333294,-0.00333294,0.02026736,-0.02026736,0.16015383,-0.16015383,0.00023557,-0.00023557
-3.36468234,0.42871914,-0.42871913,0.12857944,-0.12857944,0.22794867,-0.22794867,0.00357300,-0.00357300,0.02375071,-0.02375071,0.17810541,-0.17810541,0.00026189,-0.00026189
-3.35867934,0.47898523,-0.47898522,0.14320134,-0.14320134,0.25404524,-0.25404523,0.00381297,-0.00381297,0.02779257,-0.02779257,0.19952785,-0.19952785,0.00029423,-0.00029423
-3.35267634,0.53787652,-0.53787651,0.15984658,-0.15984657,0.28488279,-0.28488279,0.00405031,-0.00405031,0.03240965,-0.03240965,0.22446719,-0.22446719,0.00033277,-0.00033277
-3.34667334,0.60553749,-0.60553748,0.17855398,-0.17855397,0.32058820,-0.32058819,0.00428261,-0.00428261,0.03761330,-0.03761330,0.25293883,-0.25293883,0.00037762,-0.00037762
-3.34067034,0.68204192,-0.68204190,0.19935039,-0.19935039,0.36125994,-0.36125993,0.00450773,-0.00450773,0.04340726,-0.04340726,0.28491880,-0.28491879,0.00042888,-0.00042888
-3.33466733,0.76737540,-0.76737538,0.22224626,-0.22224625,0.40696026,-0.40696025,0.00472381,-0.00472381,0.04978557,-0.04978557,0.32033526,-0.32033525,0.00048655,-0.00048655
-3.32866433,0.86141850,-0.86141848,0.24723112,-0.24723112,0.45770739,-0.45770738,0.00492940,-0.00492940,0.05673062,-0.05673061,0.35906065,-0.35906065,0.00055055,-0.00055055
-3.32266133,0.96393143,-0.96393141,0.27426925,-0.27426925,0.51346791,-0.51346790,0.00512340,-0.00512340,0.06421139,-0.06421139,0.40090497,-0.40090496,0.00062072,-0.00062072
-3.31665833,1.07454110,-1.07454108,0.30329558,-0.30329558,0.57414998,-0.57414997,0.00530515,-0.00530515,0.07218223,-0.07218223,0.44561054,-0.44561053,0.00069681,-0.00069681
-3.31065533,1.19273141,-1.19273139,0.33421215,-0.33421215,0.63959751,-0.63959749,0.00547441,-0.00547441,0.08058195,-0.08058195,0.49284886,-0.49284885,0.00077846,-0.00077846
-3.30465233,1.31783763,-1.31783761,0.36688532,-0.36688532,0.70958581,-0.70958579,0.00563130,-0.00563130,0.08933355,-0.08933355,0.54221982,-0.54221981,0.00086520,-0.00086520
