energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.10055028,1.85113071,0.00095041,0.02381594,0.17297492,0.91601914,0.10206306,0.90021782,0.00249181,0.06112546
-3.09454727,2.02110331,0.00108138,0.02654166,0.19205011,0.99270655,0.11233647,0.98758513,0.00278817,0.06807295
-3.08854427,2.19811577,0.00122218,0.02939473,0.21205418,1.07042054,0.12299534,1.08053520,0.00310420,0.07547783
-3.08254127,2.38037112,0.00137210,0.03234987,0.23280500,1.14822059,0.13392590,1.17825996,0.00343721,0.08327686
-3.07653827,2.56591539,0.00153022,0.03537778,0.25409500,1.22512147,0.14500170,1.27985376,0.00378401,0.09139556
-3.07053527,2.75266225,0.00169530,0.03844563,0.27569375,1.30011085,0.15608529,1.38431993,0.00414090,0.09974852
-3.06453227,2.93842405,0.00186592,0.04151759,0.29735153,1.37216941,0.16703048,1.49058096,0.00450378,0.10824029
-3.05852926,3.12094887,0.00204039,0.04455559,0.31880395,1.44029257,0.17768514,1.59749217,0.00486814,0.11676667
-3.05252626,3.29796278,0.00221687,0.04752016,0.33977753,1.50351355,0.18789453,1.70385878,0.00522917,0.12521647
-3.04652326,3.46721612,0.00239334,0.05037141,0.35999591,1.56092675,0.19750497,1.80845609,0.00558188,0.13347376
-3.04052026,3.62653256,0.00256773,0.05307012,0.37918659,1.61171080,0.20636780,1.91005219,0.00592118,0.14142037
-3.03451726,3.77385927,0.00273794,0.05557873,0.39708801,1.65515046,0.21434345,2.00743271,0.00624205,0.14893886
-3.02851426,3.90731656,0.00290192,0.05786249,0.41345647,1.69065653,0.22130541,2.09942674,0.00653970,0.15591549
-3.02251126,4.02524524,0.00305776,0.05989043,0.42807292,1.71778308,0.22714410,2.18493309,0.00680968,0.16224346
-3.01650825,4.12625007,0.00320374,0.06163630,0.44074906,1.73624123,0.23177021,2.26294618,0.00704808,0.16782599
-3.01050525,4.20923748,0.00333846,0.06307940,0.45133268,1.74590910,0.23511770,2.33258039,0.00725166,0.17257934
-3.00450225,4.27344637,0.00346087,0.06420519,0.45971199,1.74683728,0.23714595,2.39309228,0.00741795,0.17643544
-2.99849925,4.31847065,0.00357035,0.06500577,0.46581866,1.73924975,0.23784129,2.44389978,0.00754545,0.17934425
-2.99249625,4.34427268,0.00366679,0.06548018,0.46962962,1.72353999,0.23721765,2.48459771,0.00763362,0.18127554
-2.98649325,4.35118716,0.00375058,0.06563445,0.47116740,1.70026253,0.23531630,2.51496912,0.00768304,0.18222008
-2.98049025,4.33991505,0.00382269,0.06548148,0.47049908,1.67012000,0.23220477,2.53499203,0.00769538,0.18219026
-2.97448724,4.31150802,0.00388462,0.06504074,0.46773398,1.63394618,0.22797492,2.54484144,0.00767342,0.18122001
-2.96848424,4.26734362,0.00393844,0.06433778,0.46302000,1.59268553,0.22274027,2.54488639,0.00762106,0.17936401
-2.96248124,4.20909217,0.00398669,0.06340360,0.45653899,1.54736989,0.21663268,2.53568242,0.00754317,0.17669629
-2.95647824,4.13867632,0.00403238,0.06227385,0.44850126,1.49909303,0.20979847,2.51795933,0.00744559,0.17330822
-2.95047524,4.05822467,0.00407883,0.06098801,0.43913939,1.44898381,0.20239430,2.49260490,0.00733493,0.16930599
-2.94447224,3.97002062,0.00412963,0.05958841,0.42870172,1.39817888,0.19458266,2.46064484,0.00721847,0.16480758
-2.93846923,3.87644818,0.00418849,0.05811924,0.41744563,1.34779552,0.18652750,2.42321944,0.00710396,0.15993954
-2.93246623,3.77993608,0.00425909,0.05662553,0.40563094,1.29890557,0.17838984,2.38155775,0.00699949,0.15483340
-2.92646323,3.68290177,0.00434496,0.05515215,0.39351360,1.25251106,0.17032368,2.33694958,0.00691322,0.14962214
-2.92046023,3.58769664,0.00444929,0.05374276,0.38133989,1.20952217,0.16247230,2.29071631,0.00685325,0.14443662
-2.91445723,3.49655394,0.00457480,0.05243887,0.36934119,1.17073821,0.15496497,2.24418089,0.00682738,0.13940217
-2.90845423,3.41154052,0.00472361,0.05127893,0.35772970,1.13683186,0.14791432,2.19863792,0.00684297,0.13463550
-2.90245123,3.33451360,0.00489706,0.05029747,0.34669479,1.10833722,0.14141421,2.15532440,0.00690671,0.13024185
-2.89644822,3.26708348,0.00509563,0.04952433,0.33640048,1.08564179,0.13553832,2.11539189,0.00702447,0.12631275
-2.89044522,3.21058310,0.00531886,0.04898404,0.32698373,1.06898259,0.13033933,2.07988073,0.00720116,0.12292411
-2.88444222,3.16604501,0.00556525,0.04869523,0.31855372,1.05844646,0.12584879,2.04969698,0.00744061,0.12013495
-2.87843922,3.13418650,0.00583228,0.04867026,0.31119197,1.05397438,0.12207755,2.02559274,0.00774545,0.11798666
-2.87243622,3.11540297,0.00611644,0.04891491,0.30495335,1.05536979,0.11901677,2.00815037,0.00811704,0.11650288
-2.86643322,3.10976990,0.00641322,0.04942829,0.29986781,1.06231054,0.11663943,1.99777113,0.00855543,0.11568984
-2.86043022,3.11705322,0.00671728,0.05020289,0.29594281,1.07436411,0.11490230,1.99466859,0.00905932,0.11553737
-2.85442721,3.13672799,0.00702256,0.05122476,0.29316629,1.09100569,0.11374825,1.99886716,0.00962607,0.11602026
-2.84842421,3.16800462,0.00732245,0.05247393,0.29151013,1.11163862,0.11310886,2.01020570,0.01025175,0.11710016
-2.84242121,3.20986218,0.00760998,0.05392492,0.29093393,1.13561644,0.11290729,2.02834631,0.01093120,0.11872780
-2.83641821,3.26108751,0.00787809,0.05554744,0.29138899,1.16226602,0.11306117,2.05278806,0.01165809,0.12084548
-2.83041521,3.32031920,0.00811981,0.05730722,0.29282242,1.19091102,0.11348562,2.08288508,0.01242507,0.12338976
-2.82441221,3.38609485,0.00832853,0.05916689,0.29518115,1.22089481,0.11409622,2.11786878,0.01322387,0.12629431
-2.81840920,3.45690013,0.00849824,0.06108704,0.29841581,1.25160233,0.11481177,2.15687304,0.01404547,0.12949264
-2.81240620,3.53121798,0.00862372,0.06302724,0.30248428,1.28247989,0.11555690,2.19896198,0.01488025,0.13292086
-2.80640320,3.60757628,0.00870074,0.06494708,0.30735474,1.31305249,0.11626440,2.24315895,0.01571818,0.13652019
-2.80040020,3.68459225,0.00872624,0.06680723,0.31300820,1.34293783,0.11687713,2.28847596,0.01654898,0.14023913
-2.79439720,3.76101214,0.00869838,0.06857038,0.31944029,1.37185668,0.11734955,2.33394252,0.01736232,0.14403536
-2.78839420,3.83574468,0.00861666,0.07020214,0.32666229,1.39963912,0.11764880,2.37863279,0.01814798,0.14787713
-2.78239120,3.90788721,0.00848192,0.07167178,0.33470122,1.42622653,0.11775526,2.42169013,0.01889605,0.15174415
-2.77638819,3.97674361,0.00829627,0.07295286,0.34359899,1.45166914,0.11766260,2.46234842,0.01959706,0.15562793
-2.77038519,4.04183350,0.00806306,0.07402368,0.35341062,1.47611931,0.11737740,2.49994919,0.02024216,0.15953155
-2.76438219,4.10289233,0.00778672,0.07486761,0.36420136,1.49982080,0.11691823,2.53395435,0.02082323,0.16346889
-2.75837919,4.15986289,0.00747258,0.07547321,0.37604305,1.52309439,0.11631430,2.56395401,0.02133303,0.16746324
-2.75237619,4.21287828,0.00712673,0.07583419,0.38900942,1.54632040,0.11560379,2.58966935,0.02176526,0.17154547
-2.74637319,4.26223761,0.00675577,0.07594929,0.40317089,1.56991885,0.11483187,2.61095076,0.02211468,0.17575172
-2.74037019,4.30837526,0.00636659,0.07582198,0.41858863,1.59432787,0.11404844,2.62777123,0.02237716,0.18012074
-2.73436718,4.35182520,0.00596615,0.07546001,0.43530843,1.61998130,0.11330583,2.64021570,0.02254970,0.18469101
-2.72836418,4.39318188,0.00556129,0.07487498,0.45335439,1.64728622,0.11265639,2.64846690,0.02263047,0.18949769
-2.72236118,4.43305932,0.00515852,0.07408169,0.47272288,1.67660130,0.11215018,2.65278826,0.02261880,0.19456967
-2.71635818,4.47205020,0.00476385,0.07309761,0.49337693,1.70821676,0.11183281,2.65350481,0.02251519,0.19992660
-2.71035518,4.51068654,0.00438263,0.07194218,0.51524145,1.74233671,0.11174342,2.65098297,0.02232122,0.20557638
-2.70435218,4.54940364,0.00401948,0.07063616,0.53819945,1.77906438,0.11191305,2.64560988,0.02203955,0.21151293
-2.69834917,4.58850873,0.00367820,0.06920100,0.56208969,1.81839109,0.11236332,2.63777333,0.02167384,0.21771450
-2.69234617,4.62815564,0.00336174,0.06765824,0.58670578,1.86018905,0.11310545,2.62784300,0.02122862,0.22414264
-2.68634317,4.66832645,0.00307217,0.06602892,0.61179707,1.90420859,0.11413977,2.61615372,0.02070927,0.23074182
-2.68034017,4.70882095,0.00281074,0.06433306,0.63707128,1.95007980,0.11545559,2.60299136,0.02012187,0.23743974
-2.67433717,4.74925432,0.00257790,0.06258923,0.66219906,1.99731865,0.11703160,2.58858185,0.01947310,0.24414849
-2.66833417,4.78906318,0.00237341,0.06081416,0.68682022,2.04533747,0.11883653,2.57308364,0.01877013,0.25076631
-2.66233117,4.82751984,0.00219643,0.05902249,0.71055165,2.09345959,0.12083032,2.55658386,0.01802049,0.25718012
-2.65632816,4.86375413,0.00204557,0.05722655,0.73299663,2.14093749,0.12296558,2.53909799,0.01723197,0.26326860
-2.65032516,4.89678220,0.00191908,0.05543628,0.75375520,2.18697429,0.12518931,2.52057328,0.01641251,0.26890572
-2.64432216,4.92554104,0.00181492,0.05365924,0.77243531,2.23074754,0.12744490,2.50089521,0.01557006,0.27396471
-2.63831916,4.94892756,0.00173090,0.05190066,0.78866432,2.27143484,0.12967424,2.47989705,0.01471253,0.27832216
-2.63231616,4.96584059,0.00166475,0.05016371,0.80210027,2.30824032,0.13181994,2.45737167,0.01384765,0.28186218
-2.62631316,4.97522452,0.00161428,0.04844965,0.81244277,2.34042112,0.13382751,2.43308524,0.01298292,0.28448051
-2.62031016,4.97611249,0.00157744,0.04675824,0.81944279,2.36731296,0.13564755,2.40679226,0.01212555,0.28608823
-2.61430715,4.96766801,0.00155241,0.04508809,0.82291112,2.38835389,0.13723767,2.37825104,0.01128238,0.28661519
-2.60830415,4.94922293,0.00153765,0.04343704,0.82272518,2.40310535,0.13856429,2.34723936,0.01045988,0.28601282
-2.60230115,4.92031078,0.00153202,0.04180261,0.81883379,2.41126969,0.13960412,2.31356947,0.00966407,0.28425627
-2.59629815,4.88069392,0.00153474,0.04018241,0.81125979,2.41270353,0.14034522,2.27710195,0.00890057,0.28134588
-2.59029515,4.83038356,0.00154547,0.03857452,0.80010052,2.40742634,0.14078779,2.23775815,0.00817456,0.27730775
-2.58429215,4.76965204,0.00156432,0.03697783,0.78552589,2.39562385,0.14094445,2.19553048,0.00749079,0.27219367
-2.57828914,4.69903666,0.00159184,0.03539237,0.76777441,2.37764609,0.14084006,2.15049053,0.00685364,0.26608006
-2.57228614,4.61933503,0.00162902,0.03381947,0.74714714,2.35400004,0.14051117,2.10279469,0.00626707,0.25906632
-2.56628314,4.53159212,0.00167723,0.03226198,0.72399993,2.32533706,0.14000497,2.05268694,0.00573471,0.25127233
-2.56028014,4.43707919,0.00173821,0.03072427,0.69873413,2.29243550,0.13937786,2.00049903,0.00525990,0.24283552
-2.55427714,4.33726556,0.00181404,0.02921222,0.67178624,2.25617910,0.13869368,1.94664766,0.00484564,0.23390726
-2.54827414,4.23378383,0.00190703,0.02773317,0.64361673,2.21753187,0.13802159,1.89162904,0.00449468,0.22464901
-2.54227114,4.12838982,0.00201966,0.02629572,0.61469848,2.17751036,0.13743381,1.83601055,0.00420950,0.21522817
-2.53626813,4.02291838,0.00215452,0.02490948,0.58550520,2.13715424,0.13700312,1.78042002,0.00399232,0.20581383
-2.53026513,3.91923638,0.00231421,0.02358486,0.55650019,2.09749632,0.13680037,1.72553246,0.00384507,0.19657248
-2.52426213,3.81919436,0.00250123,0.02233270,0.52812565,2.05953290,0.13689197,1.67205487,0.00376938,0.18766398
-2.51825913,3.72457813,0.00271789,0.02116397,0.50079299,2.02419557,0.13733753,1.62070913,0.00376652,0.17923770
-2.51225613,3.63706179,0.00296621,0.02008942,0.47487423,1.99232534,0.13818770,1.57221359,0.00383732,0.17142903
-2.50625313,3.55816359,0.00324778,0.01911927,0.45069468,1.96464987,0.13948221,1.52726381,0.00398211,0.16435640
-2.50025013,3.48920568,0.00356371,0.01826285,0.42852717,1.94176461,0.14124837,1.48651291,0.00420063,0.15811875
-2.49424712,3.43127913,0.00391446,0.01752838,0.40858770,1.92411823,0.14349988,1.45055218,0.00449190,0.15279365
-2.48824412,3.38521514,0.00429983,0.01692266,0.39103272,1.91200276,0.14623609,1.41989266,0.00485417,0.14843595
-2.48224112,3.35156323,0.00471879,0.01645088,0.37595797,1.90554864,0.14944171,1.39494829,0.00528475,0.14507719
-2.47623812,3.33057731,0.00516948,0.01611648,0.36339883,1.90472464,0.15308703,1.37602138,0.00577999,0.14272546
-2.47023512,3.32220986,0.00564912,0.01592100,0.35333209,1.90934256,0.15712853,1.36329102,0.00633518,0.14136606
-2.46423212,3.32611467,0.00615402,0.01586405,0.34567920,1.91906633,0.16151001,1.35680502,0.00694451,0.14096257
-2.45822911,3.34165808,0.00667954,0.01594324,0.34031056,1.93342515,0.16616403,1.35647591,0.00760108,0.14145860
-2.45222611,3.36793853,0.00722014,0.01615426,0.33705111,1.95183020,0.17101376,1.36208125,0.00829693,0.14277988
-2.44622311,3.40381394,0.00776944,0.01649095,0.33568667,1.97359420,0.17597513,1.37326857,0.00902315,0.14483683
-2.44022011,3.44793610,0.00832030,0.01694538,0.33597117,1.99795325,0.18095914,1.38956472,0.00976999,0.14752745
-2.43421711,3.49879122,0.00886495,0.01750803,0.33763437,2.02409026,0.18587438,1.41038966,0.01052707,0.15074035
-2.42821411,3.55474525,0.00939514,0.01816799,0.34038998,2.05115924,0.19062958,1.43507396,0.01128361,0.15435805
-2.42221111,3.61409265,0.00990235,0.01891313,0.34394395,2.07830981,0.19513617,1.46287955,0.01202872,0.15826021
-2.41620810,3.67510696,0.01037794,0.01973040,0.34800272,2.10471118,0.19931068,1.49302285,0.01275172,0.16232690
-2.41020510,3.73609152,0.01081342,0.02060606,0.35228114,2.12957507,0.20307711,1.52469928,0.01344247,0.16644166
-2.40420210,3.79542850,0.01120066,0.02152593,0.35651008,2.15217700,0.20636888,1.55710809,0.01409172,0.17049441
-2.39819910,3.85162476,0.01153216,0.02247571,0.36044320,2.17187529,0.20913063,1.58947643,0.01469147,0.17438401
-2.39219610,3.90335268,0.01180122,0.02344125,0.36386302,2.18812762,0.21131958,1.62108163,0.01523525,0.17802051
-2.38619310,3.94948476,0.01200221,0.02440880,0.36658591,2.20050451,0.21290656,1.65127063,0.01571844,0.18132693
-2.38019010,3.98912074,0.01213073,0.02536526,0.36846602,2.20869963,0.21387656,1.67947577,0.01613848,0.18424065
-2.37418709,4.02160648,0.01218376,0.02629846,0.36939792,2.21253676,0.21422891,1.70522639,0.01649498,0.18671430
-2.36818409,4.04654393,0.01215979,0.02719733,0.36931802,2.21197318,0.21397704,1.72815571,0.01678987,0.18871621
-2.36218109,4.06379230,0.01205885,0.02805207,0.36820464,2.20709963,0.21314776,1.74800301,0.01702730,0.19023031
-2.35617809,4.07346047,0.01188259,0.02885430,0.36607689,2.19813687,0.21178029,1.76461113,0.01721358,0.19125569
-2.35017509,4.07589132,0.01163414,0.02959715,0.36299226,2.18542893,0.20992482,1.77791978,0.01735695,0.19180565
-2.34417209,4.07163900,0.01131811,0.03027528,0.35904318,2.16943335,0.20764092,1.78795525,0.01746731,0.19190648
-2.33816908,4.06144008,0.01094043,0.03088492,0.35435258,2.15070867,0.20499563,1.79481727,0.01755583,0.19159582
-2.33216608,4.04618021,0.01050813,0.03142378,0.34906868,2.12989952,0.20206145,1.79866398,0.01763455,0.19092086
-2.32616308,4.02685761,0.01002917,0.03189098,0.34335912,2.10771966,0.19891425,1.79969600,0.01771589,0.18993627
-2.32016008,4.00454502,0.00951220,0.03228692,0.33740479,2.08493344,0.19563113,1.79814055,0.01781214,0.18870212
-2.31415708,3.98035148,0.00896628,0.03261310,0.33139329,2.06233613,0.19228834,1.79423644,0.01793500,0.18728159
-2.30815408,3.95538542,0.00840065,0.03287196,0.32551257,2.04073351,0.18895939,1.78822087,0.01809505,0.18573884
-2.30215108,3.93072023,0.00782445,0.03306661,0.31994458,2.02092139,0.18571319,1.78031841,0.01830136,0.18413681
-2.29614807,3.90736325,0.00724651,0.03320068,0.31485942,2.00366522,0.18261256,1.77073280,0.01856103,0.18253526
-2.29014507,3.88622888,0.00667514,0.03327803,0.31040992,1.98968058,0.17971292,1.75964153,0.01887894,0.18098887
-2.28414207,3.86811639,0.00611793,0.03330261,0.30672694,1.97961469,0.17706125,1.74719335,0.01925747,0.17954567
-2.27813907,3.85369249,0.00558162,0.03327820,0.30391538,1.97402957,0.17469539,1.73350835,0.01969642,0.17824563
-2.27213607,3.84347877,0.00507198,0.03320829,0.30205110,1.97338703,0.17264363,1.71868033,0.02019290,0.17711958
-2.26613307,3.83784368,0.00459375,0.03309596,0.30117865,1.97803579,0.17092456,1.70278092,0.02074146,0.17618840
-2.26013007,3.83699872,0.00415064,0.03294372,0.30131008,1.98820109,0.16954725,1.68586481,0.02133418,0.17546260
-2.25412706,3.84099833,0.00374527,0.03275355,0.30242451,2.00397682,0.16851163,1.66797560,0.02196095,0.17494214
-2.24812406,3.84974302,0.00337930,0.03252684,0.30446885,2.02532042,0.16780907,1.64915170,0.02260977,0.17461661
-2.24212106,3.86298504,0.00305340,0.03226442,0.30735920,2.05205049,0.16742316,1.62943155,0.02326713,0.17446579
-2.23611806,3.88033635,0.00276744,0.03196666,0.31098328,2.08384721,0.16733062,1.60885813,0.02391840,0.17446035
-2.23011506,3.90127819,0.00252050,0.03163358,0.31520349,2.12025560,0.16750227,1.58748211,0.02454833,0.17456299
-2.22411206,3.92517233,0.00231104,0.03126495,0.31986077,2.16069144,0.16790409,1.56536381,0.02514147,0.17472972
-2.21810905,3.95127344,0.00213701,0.03086048,0.32477897,2.20444993,0.16849824,1.54257374,0.02568267,0.17491130
-2.21210605,3.97874289,0.00199596,0.03041996,0.32976969,2.25071700,0.16924417,1.51919201,0.02615751,0.17505493
-2.20610305,4.00666387,0.00188516,0.02994344,0.33463756,2.29858306,0.17009962,1.49530683,0.02655270,0.17510599
-2.20010005,4.03405810,0.00180169,0.02943138,0.33918562,2.34705927,0.17102160,1.47101242,0.02685650,0.17500977
-2.19409705,4.05990418,0.00174256,0.02888481,0.34322081,2.39509607,0.17196744,1.44640671,0.02705901,0.17471328
-2.18809405,4.08315808,0.00170482,0.02830546,0.34655938,2.44160391,0.17289564,1.42158926,0.02715249,0.17416697
-2.18209105,4.10277553,0.00168557,0.02769590,0.34903209,2.48547587,0.17376686,1.39665984,0.02713151,0.17332637
-2.17608804,4.11773671,0.00168209,0.02705959,0.35048900,2.52561199,0.17454481,1.37171787,0.02699315,0.17215352
-2.17008504,4.12707288,0.00169188,0.02640102,0.35080376,2.56094482,0.17519712,1.34686310,0.02673703,0.17061830
-2.16408204,4.12989467,0.00171268,0.02572566,0.34987723,2.59046588,0.17569626,1.32219756,0.02636539,0.16869951
-2.15807904,4.12542149,0.00174253,0.02504010,0.34764040,2.61325221,0.17602036,1.29782884,0.02588297,0.16638570
-2.15207604,4.11301127,0.00177980,0.02435196,0.34405641,2.62849259,0.17615409,1.27387458,0.02529696,0.16367575
-2.14607304,4.09218937,0.00182319,0.02366991,0.33912165,2.63551232,0.17608936,1.25046778,0.02461680,0.16057921
-2.14007004,4.06267566,0.00187177,0.02300361,0.33286591,2.63379599,0.17582596,1.22776276,0.02385398,0.15711634
-2.13406703,4.02440808,0.00192492,0.02236369,0.32535159,2.62300700,0.17537207,1.20594106,0.02302178,0.15331781
-2.12806403,3.97756160,0.00198239,0.02176158,0.31667190,2.60300324,0.17474450,1.18521692,0.02213501,0.14922427
-2.12206103,3.92256089,0.00204425,0.02120947,0.30694824,2.57384771,0.17396866,1.16584156,0.02120963,0.14488551
-2.11605803,3.86008557,0.00211086,0.02072011,0.29632670,2.53581363,0.17307827,1.14810596,0.02026250,0.14035946
-2.11005503,3.79106694,0.00218284,0.02030668,0.28497395,2.48938324,0.17211462,1.13234131,0.01931097,0.13571089
-2.10405203,3.71667549,0.00226103,0.01998255,0.27307249,2.43524001,0.17112553,1.11891700,0.01837259,0.13101002
-2.09804902,3.63829886,0.00234645,0.01976107,0.26081561,2.37425414,0.17016383,1.10823570,0.01746475,0.12633080
-2.09204602,3.55751032,0.00244020,0.01965526,0.24840201,2.30746155,0.16928559,1.10072549,0.01660439,0.12174921
-2.08604302,3.47602857,0.00254346,0.01967757,0.23603051,2.23603689,0.16854791,1.09682905,0.01580771,0.11734135
-2.08004002,3.39566987,0.00265741,0.01983951,0.22389479,2.16126129,0.16800654,1.09699026,0.01508993,0.11318155
-2.07403702,3.31829412,0.00278312,0.02015132,0.21217852,2.08448601,0.16771333,1.10163864,0.01446505,0.10934050
-2.06803402,3.24574698,0.00292157,0.02062167,0.20105089,2.00709337,0.16771370,1.11117221,0.01394571,0.10588338
-2.06203102,3.17980029,0.00307355,0.02125721,0.19066280,1.93045621,0.16804416,1.12593961,0.01354304,0.10286818
-2.05602801,3.12209330,0.00323962,0.02206238,0.18114377,1.85589778,0.16873013,1.14622237,0.01326661,0.10034417
-2.05002501,3.07407724,0.00342012,0.02303898,0.17259955,1.78465339,0.16978416,1.17221812,0.01312432,0.09835060
-2.04402201,3.03696583,0.00361513,0.02418602,0.16511070,1.71783549,0.17120464,1.20402588,0.01312245,0.09691567
-2.03801901,3.01169375,0.00382446,0.02549944,0.15873194,1.65640354,0.17297518,1.24163407,0.01326567,0.09605583
-2.03201601,2.99888516,0.00404772,0.02697205,0.15349238,1.60113975,0.17506467,1.28491212,0.01355706,0.09577544
-2.02601301,2.99883356,0.00428430,0.02859345,0.14939650,1.55263172,0.17742804,1.33360619,0.01399821,0.09606673
-2.02001001,3.01149387,0.00453345,0.03035007,0.14642589,1.51126230,0.18000783,1.38733939,0.01458930,0.09691019
-2.01400700,3.03648708,0.00479432,0.03222530,0.14454158,1.47720714,0.18273642,1.44561661,0.01532912,0.09827527
-2.00800400,3.07311699,0.00506604,0.03419976,0.14368682,1.45043959,0.18553878,1.50783388,0.01621522,0.10012141
-2.00200100,3.12039832,0.00534780,0.03625152,0.14379027,1.43074267,0.18833585,1.57329192,0.01724393,0.10239932
-1.99599800,3.17709463,0.00563885,0.03835660,0.14476939,1.41772711,0.19104806,1.64121317,0.01841042,0.10505254
-1.98999500,3.24176425,0.00593864,0.04048936,0.14653393,1.41085483,0.19359917,1.71076186,0.01970875,0.10801916
-1.98399200,3.31281207,0.00624680,0.04262305,0.14898930,1.40946628,0.19591989,1.78106580,0.02113186,0.11123357
-1.97798899,3.38854475,0.00656318,0.04473036,0.15203988,1.41281071,0.19795144,1.85123933,0.02267157,0.11462831
-1.97198599,3.46722702,0.00688785,0.04678401,0.15559192,1.42007776,0.19964859,1.92040604,0.02431864,0.11813587
-1.96598299,3.54713669,0.00722108,0.04875732,0.15955622,1.43042926,0.20098218,1.98772061,0.02606267,0.12169036
-1.95997999,3.62661613,0.00756331,0.05062481,0.16385026,1.44302981,0.20194098,2.05238862,0.02789218,0.12522902
-1.95397699,3.70411844,0.00791505,0.05236272,0.16839997,1.45707524,0.20253282,2.11368368,0.02979458,0.12869353
-1.94797399,3.77824672,0.00827681,0.05394949,0.17314093,1.47181780,0.20278486,2.17096135,0.03175625,0.13203109
-1.94197099,3.84778537,0.00864899,0.05536625,0.17801920,1.48658750,0.20274311,2.22366931,0.03376257,0.13519515
-1.93596798,3.91172274,0.00903180,0.05659715,0.18299163,1.50080896,0.20247120,2.27135375,0.03579812,0.13814603
-1.92996498,3.96926497,0.00942510,0.05762968,0.18802576,1.51401351,0.20204844,2.31366191,0.03784681,0.14085108
-1.92396198,4.01984105,0.00982835,0.05845488,0.19309945,1.52584649,0.20156730,2.35034111,0.03989212,0.14328474
-1.91795898,4.06309989,0.01024046,0.05906750,0.19820013,1.53606962,0.20113050,2.38123450,0.04191738,0.14542831
-1.91195598,4.09889999,0.01065979,0.05946602,0.20332390,1.54455905,0.20084772,2.40627421,0.04390616,0.14726961
-1.90595298,4.12729295,0.01108406,0.05965272,0.20847434,1.55129910,0.20083211,2.42547247,0.04584255,0.14880238
-1.89994997,4.14850195,0.01151039,0.05963354,0.21366133,1.55637251,0.20119683,2.43891128,0.04771164,0.15002575
-1.89394697,4.16289652,0.01193529,0.05941796,0.21889974,1.55994761,0.20205160,2.44673142,0.04949991,0.15094357
-1.88794397,4.17096485,0.01235477,0.05901877,0.22420800,1.56226310,0.20349942,2.44912138,0.05119562,0.15156373
-1.88194097,4.17328490,0.01276443,0.05845185,0.22960681,1.56361117,0.20563359,2.44630671,0.05278918,0.15189752
-1.87593797,4.17049539,0.01315960,0.05773580,0.23511769,1.56431950,0.20853496,2.43854041,0.05427349,0.15195909
-1.86993497,4.16326764,0.01353553,0.05689165,0.24076157,1.56473288,0.21226961,2.42609450,0.05564416,0.15176491
-1.86393197,4.15227922,0.01388755,0.05594237,0.24655745,1.56519509,0.21688686,2.40925324,0.05689970,0.15133331
-1.85792896,4.13818986,0.01421129,0.05491248,0.25252094,1.56603153,0.22241763,2.38830793,0.05804159,0.15068412
-1.85192596,4.12162044,0.01450288,0.05382757,0.25866293,1.56753321,0.22887325,2.36355340,0.05907417,0.14983836
-1.84592296,4.10313511,0.01475913,0.05271377,0.26498816,1.56994251,0.23624461,2.33528612,0.06000456,0.14881798
-1.83991996,4.08322713,0.01497771,0.05159724,0.27149393,1.57344115,0.24450165,2.30380358,0.06084235,0.14764556
-1.83391696,4.06230831,0.01515729,0.05050364,0.27816887,1.57814077,0.25359335,2.26940498,0.06159925,0.14634417
-1.82791396,4.04070234,0.01529765,0.04945758,0.28499184,1.58407624,0.26344799,2.23239267,0.06228863,0.14493707
-1.82191096,4.01864181,0.01539977,0.04848213,0.29193104,1.59120206,0.27397392,2.19307426,0.06292503,0.14344749
-1.81590795,3.99626891,0.01546584,0.04759829,0.29894339,1.59939191,0.28506074,2.15176491,0.06352360,0.14189836
-1.80990495,3.97363962,0.01549924,0.04682458,0.30597430,1.60844132,0.29658095,2.10878957,0.06409953,0.14031196
-1.80390195,3.95073112,0.01550451,0.04617660,0.31295781,1.61807352,0.30839211,2.06448489,0.06466752,0.13870968
-1.79789895,3.92745217,0.01548727,0.04566674,0.31981729,1.62794820,0.32033947,2.01920041,0.06524124,0.13711161
-1.79189595,3.90365584,0.01545406,0.04530392,0.32646661,1.63767300,0.33225910,1.97329894,0.06583285,0.13553623
-1.78589295,3.87915436,0.01541221,0.04509345,0.33281194,1.64681733,0.34398152,1.92715581,0.06645268,0.13400008
-1.77988994,3.85373522,0.01536968,0.04503694,0.33875403,1.65492810,0.35533562,1.88115692,0.06710883,0.13251752
-1.77388694,3.82717814,0.01533488,0.04513234,0.34419110,1.66154682,0.36615304,1.83569544,0.06780707,0.13110044
-1.76788394,3.79927191,0.01531645,0.04537409,0.34902201,1.66622740,0.37627259,1.79116713,0.06855062,0.12975809
-1.76188094,3.76983060,0.01532313,0.04575333,0.35314994,1.66855409,0.38554483,1.74796439,0.06934024,0.12849702
-1.75587794,3.73870820,0.01536352,0.04625816,0.35648602,1.66815878,0.39383638,1.70646904,0.07017421,0.12732106
-1.74987494,3.70581112,0.01544594,0.04687406,0.35895314,1.66473693,0.40103404,1.66704408,0.07104852,0.12623134
-1.74387194,3.67110780,0.01557821,0.04758426,0.36048946,1.65806156,0.40704832,1.63002468,0.07195707,0.12522645
-1.73786893,3.63463492,0.01576757,0.04837019,0.36105153,1.64799452,0.41181626,1.59570871,0.07289191,0.12430262
