energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.11705853,4.31584125,0.64698646,0.23448795,1.60172715,2.55464253,0.01564311,0.22476338,0.12182021,1.61647844
-0.11105553,4.23195513,0.63055685,0.22881749,1.56772520,2.50382014,0.01553180,0.22141206,0.11936309,1.58899672
-0.10505253,4.14286494,0.61330868,0.22292597,1.53247773,2.45039707,0.01539251,0.21762874,0.11671823,1.55917225
-0.09904952,4.04996281,0.59548789,0.21691114,1.49639731,2.39530249,0.01522442,0.21350866,0.11391387,1.52742749
-0.09304652,3.95465252,0.57733840,0.21086966,1.45988466,2.33946292,0.01502743,0.20915179,0.11097822,1.49420521
-0.08704352,3.85833049,0.55909922,0.20489491,1.42332763,2.28379046,0.01480226,0.20466026,0.10793943,1.45996267
-0.08104052,3.76236607,0.54100169,0.19907500,1.38710027,2.22917081,0.01455051,0.20013560,0.10482544,1.42516486
-0.07503752,3.66808082,0.52326696,0.19349077,1.35156172,2.17645077,0.01427463,0.19567605,0.10166386,1.39027706
-0.06903452,3.57672703,0.50610344,0.18821398,1.31705464,2.12642531,0.01397790,0.19137387,0.09848183,1.35575659
-0.06303152,3.48946579,0.48970433,0.18330574,1.28390294,2.07982419,0.01366434,0.18731281,0.09530577,1.32204413
-0.05702851,3.40734491,0.47424514,0.17881511,1.25240885,2.03729842,0.01333863,0.18356583,0.09216109,1.28955481
-0.05102551,3.33127753,0.45988120,0.17477805,1.22284927,1.99940689,0.01300589,0.18019311,0.08907189,1.25866932
-0.04502251,3.26202218,0.44674527,0.17121664,1.19547145,1.96660369,0.01267159,0.17724047,0.08606058,1.22972557
-0.03901951,3.20016533,0.43494514,0.16813874,1.17048843,1.93922675,0.01234126,0.17473824,0.08314748,1.20301114
-0.03301651,3.14610732,0.42456164,0.16553795,1.14807425,1.91748841,0.01202037,0.17270062,0.08035049,1.17875710
-0.02701351,3.10005290,0.41564687,0.16339402,1.12835958,1.90146871,0.01171408,0.17112561,0.07768475,1.15713352
-0.02101051,3.06200711,0.40822296,0.16167373,1.11142797,1.89111205,0.01142706,0.16999546,0.07516239,1.13824693
-0.01500750,3.03177745,0.40228154,0.16033201,1.09731319,1.88622770,0.01116332,0.16927774,0.07279238,1.12214012
-0.00900450,3.00898253,0.39778391,0.15931365,1.08599802,1.88649462,0.01092610,0.16892683,0.07058049,1.10879437
-0.00300150,2.99306764,0.39466211,0.15855518,1.07741461,1.89147082,0.01071771,0.16888601,0.06852939,1.09813398
0.00300150,2.98332675,0.39282094,0.15798712,1.07144684,1.90060713,0.01053953,0.16908984,0.06663890,1.09003312
0.00900450,2.97893034,0.39214097,0.15753639,1.06793441,1.91326509,0.01039198,0.16946687,0.06490629,1.08432452
0.01500750,2.97895812,0.39248232,0.15712889,1.06667878,1.92873840,0.01027452,0.16994256,0.06332685,1.08080972
0.02101051,2.98243510,0.39368939,0.15669205,1.06745060,1.94627708,0.01018573,0.17044221,0.06189434,1.07927010
0.02701351,2.98836931,0.39559615,0.15615733,1.06999828,1.96511323,0.01012341,0.17089387,0.06060165,1.07947830
0.03301651,2.99578957,0.39803182,0.15546252,1.07405735,1.98448740,0.01008474,0.17123101,0.05944142,1.08120908
0.03901951,3.00378106,0.40082681,0.15455379,1.07935987,2.00367409,0.01006636,0.17139486,0.05840659,1.08424910
0.04502251,3.01151717,0.40381850,0.15338730,1.08564362,2.02200529,0.01006460,0.17133633,0.05749096,1.08840497
0.05102551,3.01828578,0.40685673,0.15193046,1.09266024,2.03889098,0.01007559,0.17101746,0.05668956,1.09350899
0.05702851,3.02350876,0.40980861,0.15016268,1.10018218,2.05383535,0.01009544,0.17041222,0.05599895,1.09942230
0.06303152,3.02675386,0.41256257,0.14807553,1.10800779,2.06644837,0.01012035,0.16950678,0.05541732,1.10603517
0.06903452,3.02773836,0.41503141,0.14567253,1.11596453,2.07645195,0.01014679,0.16829919,0.05494447,1.11326456
0.07503752,3.02632485,0.41715419,0.14296838,1.12391008,2.08368088,0.01017151,0.16679853,0.05458157,1.12104901
0.08104052,3.02250948,0.41889706,0.13998774,1.13173150,2.08807845,0.01019167,0.16502358,0.05433086,1.12934146
0.08704352,3.01640397,0.42025297,0.13676374,1.13934253,2.08968755,0.01020487,0.16300116,0.05419511,1.13810047
0.09304652,3.00821276,0.42124032,0.13333619,1.14667952,2.08863786,0.01020912,0.16076419,0.05417714,1.14728059
0.09904952,2.99820701,0.42190078,0.12974962,1.15369632,2.08513022,0.01020289,0.15834967,0.05427914,1.15682278
0.10505253,2.98669746,0.42229654,0.12605128,1.16035867,2.07941931,0.01018508,0.15579665,0.05450212,1.16664550
0.11105553,2.97400809,0.42250698,0.12228921,1.16663867,2.07179583,0.01015492,0.15314437,0.05484535,1.17663754
0.11705853,2.96045239,0.42262537,0.11851044,1.17250976,2.06256941,0.01011202,0.15043061,0.05530584,1.18665306
0.12306153,2.94631393,0.42275545,0.11475942,1.17794290,2.05205322,0.01005624,0.14769045,0.05587809,1.19650957
0.12906453,2.93183247,0.42300840,0.11107679,1.18290405,2.04055141,0.00998773,0.14495537,0.05655384,1.20598908
0.13506753,2.91719659,0.42350028,0.10749843,1.18735346,2.02834985,0.00990684,0.14225286,0.05732209,1.21484270
0.14107054,2.90254310,0.42434999,0.10405493,1.19124688,2.01571081,0.00981411,0.13960646,0.05816930,1.22279855
0.14707354,2.88796335,0.42567787,0.10077142,1.19453856,2.00287157,0.00971033,0.13703619,0.05907975,1.22957266
0.15307654,2.87351572,0.42760508,0.09766774,1.19718613,1.99004700,0.00959643,0.13455941,0.06003611,1.23488230
0.15907954,2.85924344,0.43025336,0.09475896,1.19915681,1.97743556,0.00947362,0.13219196,0.06102010,1.23846118
0.16508254,2.84519630,0.43374548,0.09205608,1.20043483,1.96522825,0.00934333,0.12994944,0.06201333,1.24007545
0.17108554,2.83145463,0.43820576,0.08956704,1.20102944,1.95361959,0.00920729,0.12784867,0.06299817,1.23953967
0.17708854,2.81815384,0.44376092,0.08729775,1.20098286,1.94281969,0.00906752,0.12590904,0.06395863,1.23673175
0.18309155,2.80550739,0.45054059,0.08525321,1.20037784,1.93306632,0.00892643,0.12415377,0.06488126,1.23160590
0.18909455,2.79382664,0.45867762,0.08343857,1.19934398,1.92463598,0.00878676,0.12261084,0.06575595,1.22420268
0.19509755,2.78353557,0.46830775,0.08186015,1.19806236,1.91785283,0.00865162,0.12131371,0.06657656,1.21465543
0.20110055,2.77517908,0.47956852,0.08052617,1.19676800,1.91309452,0.00852451,0.12030145,0.06734147,1.20319247
0.20710355,2.76942369,0.49259732,0.07944735,1.19574960,1.91079415,0.00840922,0.11961854,0.06805383,1.19013488
0.21310655,2.76704974,0.50752840,0.07863718,1.19534638,1.91143764,0.00830984,0.11931408,0.06872166,1.17588944
0.21910955,2.76893494,0.52448890,0.07811193,1.19594169,1.91555623,0.00823065,0.11944055,0.06935764,1.16093721
0.22511256,2.77602927,0.54359390,0.07789034,1.19795358,1.92371380,0.00817603,0.12005203,0.06997871,1.14581782
0.23111556,2.78932193,0.56494063,0.07799293,1.20182214,1.93648929,0.00815034,0.12120210,0.07060535,1.13111020
0.23711856,2.80980136,0.58860194,0.07844114,1.20799424,1.95445468,0.00815779,0.12294131,0.07126071,1.11741062
0.24312156,2.83840994,0.61461942,0.07925614,1.21690588,1.97814915,0.00820229,0.12531451,0.07196949,1.10530870
0.24912456,2.87599515,0.64299637,0.08045745,1.22896293,2.00805053,0.00828729,0.12835795,0.07275674,1.09536279
0.25512756,2.92325949,0.67369094,0.08206144,1.24452087,2.04454530,0.00841566,0.13209652,0.07364652,1.08807560
0.26113057,2.98071145,0.70660993,0.08407979,1.26386456,2.08789855,0.00858947,0.13654107,0.07466048,1.08387130
0.26713357,3.04862016,0.74160342,0.08651791,1.28718886,2.13822549,0.00880994,0.14168609,0.07581662,1.08307518
0.27313657,3.12697611,0.77846082,0.08937353,1.31458115,2.19546618,0.00907726,0.14750782,0.07712793,1.08589686
0.27913957,3.21546024,0.81690852,0.09263546,1.34600661,2.25936498,0.00939055,0.15396292,0.07860139,1.09241784
0.28514257,3.31342357,0.85660940,0.09628263,1.38129739,2.32945632,0.00974776,0.16098780,0.08023701,1.10258419
0.29114557,3.41987885,0.89716457,0.10028345,1.42014614,2.40505781,0.01014566,0.16849878,0.08202728,1.11620458
0.29714857,3.53350550,0.93811732,0.10459561,1.46210481,2.48527188,0.01057987,0.17639295,0.08395682,1.13295410
0.30315158,3.65266832,0.97895944,0.10916631,1.50658892,2.56899628,0.01104489,0.18454994,0.08600238,1.15238357
0.30915458,3.77544985,1.01913972,0.11393291,1.55288754,2.65494356,0.01153422,0.19283441,0.08813320,1.17393419
0.31515758,3.89969558,1.05807471,0.11882411,1.60017881,2.74166933,0.01204046,0.20109928,0.09031170,1.19695674
0.32116058,4.02307064,1.09516119,0.12376149,1.64755065,2.82760826,0.01255551,0.20918962,0.09249446,1.22073477
0.32716358,4.14312574,1.12979027,0.12866142,1.69402594,2.91111662,0.01307074,0.21694696,0.09463349,1.24451050
0.33316658,4.25736995,1.16136252,0.13343737,1.73859116,2.99051971,0.01357722,0.22421395,0.09667770,1.26751254
0.33916958,4.36334707,1.18930377,0.13800230,1.78022754,3.06416216,0.01406593,0.23083911,0.09857460,1.28898402
0.34517259,4.45871264,1.21308092,0.14227124,1.81794316,3.13045893,0.01452804,0.23668156,0.10027200,1.30820995
0.35117559,4.54130804,1.23221723,0.14616382,1.85080493,3.18794472,0.01495511,0.24161539,0.10171976,1.32454263
0.35717859,4.60922845,1.24630664,0.14960674,1.87796866,3.23531965,0.01533934,0.24553362,0.10287155,1.33742387
0.36318159,4.66088190,1.25502639,0.15253590,1.89870632,3.27148912,0.01567374,0.24835150,0.10368635,1.34640318
0.36918459,4.69503667,1.25814755,0.15489831,1.91242893,3.29559609,0.01595239,0.25000900,0.10412987,1.35115110
0.37518759,4.71085524,1.25554307,0.15665352,1.91870432,3.30704450,0.01617049,0.25047240,0.10417565,1.35146725
0.38119060,4.70791349,1.24719289,0.15777458,1.91726895,3.30551295,0.01632454,0.24973500,0.10380589,1.34728267
0.38719360,4.68620459,1.23318603,0.15824851,1.90803335,3.29095814,0.01641239,0.24781671,0.10301196,1.33865675
0.39319660,4.64612786,1.21371941,0.15807626,1.89108118,3.26360847,0.01643323,0.24476287,0.10179457,1.32576884
0.39919960,4.58846360,1.18909352,0.15727208,1.86666199,3.22394818,0.01638764,0.24064209,0.10016362,1.30890524
0.40520260,4.51433537,1.15970499,0.15586258,1.83517832,3.17269335,0.01627745,0.23554341,0.09813779,1.28844232
0.41120560,4.42516210,1.12603640,0.15388524,1.79716793,3.11076114,0.01610571,0.22957281,0.09574375,1.26482666
0.41720860,4.32260242,1.08864362,0.15138671,1.75328205,3.03923396,0.01587649,0.22284942,0.09301525,1.23855343
0.42321161,4.20849416,1.04814120,0.14842083,1.70426096,2.95932059,0.01559479,0.21550137,0.08999198,1.21014398
0.42921461,4.08479188,1.00518625,0.14504659,1.65090801,2.87231598,0.01526628,0.20766172,0.08671832,1.18012387
0.43521761,3.95350532,0.96046152,0.14132603,1.59406345,2.77956185,0.01489717,0.19946443,0.08324203,1.14900226
0.44122061,3.81664121,0.91465809,0.13732224,1.53457907,2.68240941,0.01449399,0.19104077,0.07961291,1.11725380
0.44722361,3.67615088,0.86845846,0.13309750,1.47329487,2.58218593,0.01406335,0.18251602,0.07588152,1.08530352
0.45322661,3.53388523,0.82252048,0.12871170,1.41101853,2.48016605,0.01361184,0.17400684,0.07209801,1.05351546
0.45922961,3.39155843,0.77746259,0.12422101,1.34850832,2.37754857,0.01314578,0.16561919,0.06831094,1.02218523
0.46523262,3.25072086,0.73385098,0.11967683,1.28645993,2.27543903,0.01267111,0.15744686,0.06456643,0.99153678
0.47123562,3.11274156,0.69218878,0.11512516,1.22549728,2.17483823,0.01219326,0.14957072,0.06090729,0.96172303
0.47723862,2.97879961,0.65290771,0.11060620,1.16616738,2.07663600,0.01171706,0.14205841,0.05737240,0.93283014
0.48324162,2.84988367,0.61636224,0.10615425,1.10893875,1.98160996,0.01124668,0.13496466,0.05399621,0.90488498
0.48924462,2.72679851,0.58282631,0.10179788,1.05420315,1.89042818,0.01078561,0.12833198,0.05080841,0.87786497
0.49524762,2.61017698,0.55249247,0.09756033,1.00227988,1.80365489,0.01033664,0.12219160,0.04783370,0.85170970
0.50125063,2.50049584,0.52547347,0.09345996,0.95342207,1.72175822,0.00990189,0.11656473,0.04509169,0.82633345
0.50725363,2.39809397,0.50180580,0.08951087,0.90782419,1.64511900,0.00948287,0.11146379,0.04259691,0.80163798
0.51325663,2.30319135,0.48145508,0.08572351,0.86563013,1.57403965,0.00908052,0.10689369,0.04035885,0.77752456
0.51925963,2.21590746,0.46432293,0.08210535,0.82694124,1.50875256,0.00869531,0.10285303,0.03838212,0.75390496
0.52526263,2.13627815,0.45025488,0.07866137,0.79182375,1.44942719,0.00832732,0.09933508,0.03666664,0.73071063
0.53126563,2.06427002,0.43904906,0.07539459,0.76031525,1.39617569,0.00797631,0.09632866,0.03520787,0.70789968
0.53726863,1.99979211,0.43046523,0.07230647,0.73242987,1.34905689,0.00764179,0.09381871,0.03399703,0.68546162
0.54327164,1.94270443,0.42423397,0.06939714,0.70816212,1.30807854,0.00732316,0.09178671,0.03302148,0.66341962
0.54927464,1.89282379,0.42006554,0.06666567,0.68748935,1.27319832,0.00701970,0.09021092,0.03226500,0.64183037
0.55527764,1.84992712,0.41765846,0.06411011,0.67037292,1.24432364,0.00673065,0.08906642,0.03170824,0.62078186
0.56128064,1.81375300,0.41670730,0.06172756,0.65675845,1.22131110,0.00645526,0.08832516,0.03132904,0.60038928
0.56728364,1.78400194,0.41690987,0.05951416,0.64657519,1.20396573,0.00619282,0.08795585,0.03110303,0.58078949
0.57328664,1.76033635,0.41797345,0.05746509,0.63973507,1.19204084,0.00594265,0.08792396,0.03100403,0.56213447
0.57928964,1.74238069,0.41962021,0.05557452,0.63613159,1.18523874,0.00570414,0.08819182,0.03100469,0.54458428
0.58529265,1.72972260,0.42159171,0.05383565,0.63563892,1.18321285,0.00547672,0.08871871,0.03107704,0.52829976
0.59129565,1.72191536,0.42365248,0.05224075,0.63811142,1.18557128,0.00525984,0.08946126,0.03119312,0.51343569
0.59729865,1.71848196,0.42559276,0.05078122,0.64338373,1.19188216,0.00505302,0.09037392,0.03132563,0.50013438
0.60330165,1.71892097,0.42723045,0.04944779,0.65127158,1.20168060,0.00485577,0.09140960,0.03144852,0.48852025
0.60930465,1.72271394,0.42841227,0.04823067,0.66157335,1.21447706,0.00466760,0.09252053,0.03153762,0.47869533
0.61530765,1.72933417,0.42901418,0.04711978,0.67407220,1.22976687,0.00448804,0.09365919,0.03157116,0.47073593
0.62131066,1.73825632,0.42894118,0.04610497,0.68853883,1.24704054,0.00431660,0.09477932,0.03153033,0.46469034
0.62731366,1.74896641,0.42812651,0.04517630,0.70473451,1.26579431,0.00415280,0.09583701,0.03139957,0.46057763
0.63331666,1.76097152,0.42653022,0.04432425,0.72241444,1.28554045,0.00399614,0.09679175,0.03116699,0.45838732
0.63931966,1.77380876,0.42413736,0.04353990,0.74133095,1.30581695,0.00384615,0.09760739,0.03082448,0.45807988
0.64532266,1.78705293,0.42095567,0.04281513,0.76123667,1.32619606,0.00370235,0.09825301,0.03036779,0.45958783
0.65132566,1.80032245,0.41701298,0.04214268,0.78188725,1.34629139,0.00356433,0.09870366,0.02979648,0.46281728
0.65732866,1.81328341,0.41235434,0.04151621,0.80304384,1.36576339,0.00343171,0.09894078,0.02911378,0.46764987
0.66333167,1.82565158,0.40703902,0.04093029,0.82447497,1.38432296,0.00330417,0.09895260,0.02832624,0.47394491
0.66933467,1.83719251,0.40113741,0.04038033,0.84595809,1.40173337,0.00318147,0.09873413,0.02744340,0.48154171
0.67533767,1.84771975,0.39472806,0.03986246,0.86728078,1.41781048,0.00306343,0.09828706,0.02647734,0.49026204
0.68134067,1.85709187,0.38789484,0.03937342,0.88824161,1.43242152,0.00294999,0.09761937,0.02544218,0.49991272
0.68734367,1.86520833,0.38072434,0.03891044,0.90865096,1.44548260,0.00284116,0.09674486,0.02435354,0.51028834
0.69334667,1.87200485,0.37330366,0.03847103,0.92833171,1.45695542,0.00273702,0.09568240,0.02322804,0.52117427
0.69934967,1.87744878,0.36571855,0.03805293,0.94712015,1.46684332,0.00263776,0.09445521,0.02208277,0.53234977
0.70535268,1.88153469,0.35805201,0.03765400,0.96486701,1.47518705,0.00254363,0.09308992,0.02093482,0.54359143
0.71135568,1.88428062,0.35038331,0.03727219,0.98143874,1.48206046,0.00245493,0.09161574,0.01980091,0.55467687
0.71735868,1.88572529,0.34278740,0.03690554,0.99671909,1.48756636,0.00237203,0.09006353,0.01869700,0.56538866
0.72336168,1.88592617,0.33533468,0.03655226,1.01061082,1.49183251,0.00229531,0.08846489,0.01763806,0.57551849
0.72936468,1.88495857,0.32809107,0.03621077,1.02303760,1.49500805,0.00222519,0.08685141,0.01663788,0.58487140
0.73536768,1.88291557,0.32111826,0.03587992,1.03394594,1.49726009,0.00216206,0.08525385,0.01570897,0.59327005
0.74137069,1.87990862,0.31447399,0.03555907,1.04330693,1.49877066,0.00210634,0.08370150,0.01486255,0.60055895
0.74737369,1.87606854,0.30821243,0.03524830,1.05111785,1.49973378,0.00205841,0.08222165,0.01410854,0.60660831
0.75337669,1.87154667,0.30238438,0.03494854,1.05740323,1.50035274,0.00201859,0.08083903,0.01345572,0.61131759
0.75937969,1.86651588,0.29703739,0.03466169,1.06221559,1.50083733,0.00198720,0.07957553,0.01291184,0.61461850
0.76538269,1.86117126,0.29221558,0.03439077,1.06563543,1.50140128,0.00196449,0.07844988,0.01248376,0.61647727
0.77138569,1.85573026,0.28795937,0.03413991,1.06777075,1.50225956,0.00195064,0.07747746,0.01217770,0.61689624
0.77738869,1.85043218,0.28430487,0.03391437,1.06875584,1.50362591,0.00194580,0.07667025,0.01199937,0.61591451
0.78339170,1.84553694,0.28128326,0.03372049,1.06874949,1.50571036,0.00195006,0.07603677,0.01195420,0.61360773
0.78939470,1.84132314,0.27891990,0.03356552,1.06793269,1.50871705,0.00196347,0.07558221,0.01204748,0.61008699
0.79539770,1.83808541,0.27723356,0.03345751,1.06650585,1.51284220,0.00198602,0.07530853,0.01228448,0.60549674
0.80140070,1.83613110,0.27623562,0.03340503,1.06468559,1.51827237,0.00201767,0.07521469,0.01267059,0.60001188
0.80740370,1.83577634,0.27592940,0.03341691,1.06270122,1.52518305,0.00205837,0.07529691,0.01321135,0.59383399
0.81340670,1.83734154,0.27630973,0.03350195,1.06079101,1.53373743,0.00210805,0.07554893,0.01391244,0.58718688
0.81940970,1.84114628,0.27736279,0.03366861,1.05919811,1.54408524,0.00216662,0.07596239,0.01477964,0.58031141
0.82541271,1.84750355,0.27906613,0.03392466,1.05816630,1.55636163,0.00223399,0.07652716,0.01581872,0.57345979
0.83141571,1.85671330,0.28138908,0.03427686,1.05793546,1.57068574,0.00231009,0.07723162,0.01703523,0.56688944
0.83741871,1.86905522,0.28429339,0.03473064,1.05873679,1.58715885,0.00239484,0.07806306,0.01843426,0.56085643
0.84342171,1.88478068,0.28773404,0.03528983,1.06078760,1.60586186,0.00248814,0.07900788,0.02002014,0.55560885
0.84942471,1.90410376,0.29166022,0.03595635,1.06428588,1.62685186,0.00258990,0.08005188,0.02179603,0.55137992
0.85542771,1.92719150,0.29601642,0.03673001,1.06940444,1.65015789,0.00269998,0.08118039,0.02376349,0.54838130
0.86143072,1.95415344,0.30074342,0.03760833,1.07628486,1.67577557,0.00281817,0.08237839,0.02592203,0.54679649
0.86743372,1.98503064,0.30577929,0.03858636,1.08503113,1.70366104,0.00294420,0.08363058,0.02826856,0.54677471
0.87343672,2.01978475,0.31106014,0.03965662,1.09570349,1.73372417,0.00307767,0.08492130,0.03079691,0.54842528
0.87943972,2.05828740,0.31652075,0.04080908,1.10831236,1.76582167,0.00321804,0.08623452,0.03349729,0.55181276
0.88544272,2.10031080,0.32209499,0.04203116,1.12281293,1.79975033,0.00336459,0.08755369,0.03635590,0.55695306
0.89144572,2.14551998,0.32771598,0.04330787,1.13910062,1.83524131,0.00351638,0.08886171,0.03935450,0.56381064
0.89744872,2.19346773,0.33331618,0.04462198,1.15700792,1.87195582,0.00367225,0.09014073,0.04247015,0.57229713
0.90345173,2.24359284,0.33882731,0.04595423,1.17630279,1.90948312,0.00383081,0.09137222,0.04567513,0.58227131
0.90945473,2.29522230,0.34418028,0.04728370,1.19668923,1.94734128,0.00399041,0.09253688,0.04893694,0.59354081
0.91545773,2.34757822,0.34930523,0.04858819,1.21781010,1.98498141,0.00414916,0.09361485,0.05221857,0.60586542
0.92146073,2.39978973,0.35413167,0.04984467,1.23925257,2.02179553,0.00430498,0.09458586,0.05547895,0.61896214
0.92746373,2.45090997,0.35858894,0.05102981,1.26055610,2.05712849,0.00445559,0.09542962,0.05867361,0.63251186
0.93346673,2.49993816,0.36260694,0.05212060,1.28122315,2.09029370,0.00459863,0.09612628,0.06175561,0.64616757
0.93946973,2.54584623,0.36611727,0.05309487,1.30073210,2.12059237,0.00473167,0.09665706,0.06467660,0.65956392
0.94547274,2.58760931,0.36905473,0.05393203,1.31855239,2.14733585,0.00485232,0.09700492,0.06738811,0.67232784
0.95147574,2.62423891,0.37135920,0.05461358,1.33416103,2.16987001,0.00495828,0.09715539,0.06984292,0.68408982
0.95747874,2.65481775,0.37297778,0.05512383,1.34706015,2.18760079,0.00504752,0.09709740,0.07199658,0.69449559
0.96348174,2.67853445,0.37386719,0.05545034,1.35679464,2.20001974,0.00511825,0.09682419,0.07380887,0.70321761
0.96948474,2.69471677,0.37399625,0.05558448,1.36296927,2.20672808,0.00516912,0.09633413,0.07524528,0.70996604
0.97548774,2.70286153,0.37334833,0.05552175,1.36526432,2.20745826,0.00519924,0.09563148,0.07627838,0.71449866
0.98149075,2.70265985,0.37192353,0.05526212,1.36344911,2.20209153,0.00520827,0.09472711,0.07688893,0.71662932
0.98749375,2.69401617,0.36974063,0.05481006,1.35739258,2.19067057,0.00519646,0.09363892,0.07706687,0.71623458
0.99349675,2.67705992,0.36683840,0.05417463,1.34707045,2.17340622,0.00516470,0.09239221,0.07681193,0.71325813
0.99949975,2.65214903,0.36327634,0.05336925,1.33256839,2.15067764,0.00511454,0.09101968,0.07613393,0.70771288
1.00550275,2.61986482,0.35913464,0.05241140,1.31408109,2.12302575,0.00504813,0.08956127,0.07505280,0.69968054
1.01150575,2.58099809,0.35451336,0.05132217,1.29190704,2.09113971,0.00496828,0.08806366,0.07359811,0.68930863
1.01750875,2.53652688,0.34953065,0.05012567,1.26643925,2.05583702,0.00487831,0.08657956,0.07180836,0.67680512
1.02351176,2.48758662,0.34432024,0.04884832,1.23815221,2.01803779,0.00478203,0.08516663,0.06972991,0.66243083
1.02951476,2.43543375,0.33902800,0.04751806,1.20758562,1.97873430,0.00468363,0.08388626,0.06741560,0.64648994
1.03551776,2.38140431,0.33380790,0.04616351,1.17532564,1.93895687,0.00458759,0.08280205,0.06492322,0.62931901
1.04152076,2.32686910,0.32881735,0.04481309,1.14198433,1.89973767,0.00449851,0.08197813,0.06231370,0.61127499
1.04752376,2.27318733,0.32421208,0.04349415,1.10817833,1.86207393,0.00442105,0.08147736,0.05964935,0.59272264
1.05352676,2.22166065,0.32014092,0.04223214,1.07450751,1.82689203,0.00435974,0.08135945,0.05699196,0.57402210
1.05952976,2.17348943,0.31674044,0.04104988,1.04153476,1.79501419,0.00431888,0.08167907,0.05440106,0.55551685
1.06553277,2.12973308,0.31412997,0.03996685,1.00976742,1.76712904,0.00430240,0.08248400,0.05193222,0.53752280
1.07153577,2.09127607,0.31240690,0.03899874,0.97964150,1.74376747,0.00431376,0.08381342,0.04963559,0.52031882
1.07753877,2.05880098,0.31164275,0.03815703,0.95150896,1.72528466,0.00435584,0.08569643,0.04755464,0.50413908
1.08354177,2.03276952,0.31188006,0.03744875,0.92562879,1.71184916,0.00443083,0.08815075,0.04572525,0.48916751
1.08954477,2.01341246,0.31313024,0.03687651,0.90216203,1.70343942,0.00454021,0.09118182,0.04417497,0.47553448
1.09554777,2.00072852,0.31537267,0.03643857,0.88117090,1.69984797,0.00468465,0.09478224,0.04292273,0.46331586
1.10155078,1.99449234,0.31855487,0.03612913,0.86262194,1.70069298,0.00486404,0.09893163,0.04197875,0.45253432
1.10755378,1.99427104,0.32259402,0.03593882,0.84639299,1.70543673,0.00507748,0.10359693,0.04134484,0.44316278
1.11355678,1.99944858,0.32737968,0.03585521,0.83228347,1.71341022,0.00532328,0.10873315,0.04101489,0.43512975
1.11955978,2.00925678,0.33277760,0.03586355,0.82002755,1.72384285,0.00559907,0.11428457,0.04097564,0.42832630
1.12556278,2.02281176,0.33863459,0.03594748,0.80930952,1.73589589,0.00590184,0.12018636,0.04120769,0.42261419
1.13156578,2.03915402,0.34478414,0.03608986,0.79978055,1.74869831,0.00622806,0.12636653,0.04168654,0.41783485
1.13756878,2.05729057,0.35105265,0.03627358,0.79107621,1.76138350,0.00657378,0.13274820,0.04238386,0.41381873
1.14357179,2.07623732,0.35726601,0.03648232,0.78283393,1.77312532,0.00693481,0.13925211,0.04326871,0.41039459
1.14957479,2.09505977,0.36325609,0.03670131,0.77470965,1.78317191,0.00730679,0.14579916,0.04430882,0.40739835
1.15557779,2.11291046,0.36886715,0.03691793,0.76639292,1.79087595,0.00768539,0.15231301,0.04547175,0.40468103
1.16158079,2.12906154,0.37396147,0.03712225,0.75761997,1.79572002,0.00806638,0.15872254,0.04672603,0.40211564
1.16758379,2.14293110,0.37842436,0.03730738,0.74818428,1.79733614,0.00844583,0.16496404,0.04804204,0.39960251
1.17358679,2.15410224,0.38216800,0.03746971,0.73794412,1.79551856,0.00882016,0.17098308,0.04939286,0.39707318
1.17958979,2.16233411,0.38513411,0.03760894,0.72682704,1.79022952,0.00918622,0.17673591,0.05075477,0.39449240
1.18559280,2.16756465,0.38729526,0.03772795,0.71483119,1.78159768,0.00954137,0.18219034,0.05210769,0.39185857
1.19159580,2.16990499,0.38865480,0.03783256,0.70202352,1.76990941,0.00988347,0.18732605,0.05343526,0.38920244
1.19759880,2.16962596,0.38924541,0.03793109,0.68853499,1.75559344,0.01021088,0.19213425,0.05472479,0.38658425
1.20360180,2.16713747,0.38912637,0.03803381,0.67455338,1.73919962,0.01052242,0.19661685,0.05596703,0.38408967
1.20960480,2.16296188,0.38837977,0.03815229,0.66031377,1.72137277,0.01081730,0.20078501,0.05715575,0.38182451
1.21560780,2.15770286,0.38710570,0.03829873,0.64608750,1.70282286,0.01109503,0.20465723,0.05828714,0.37990883
1.22161081,2.15201110,0.38541691,0.03848518,0.63216999,1.68429286,0.01135528,0.20825714,0.05935923,0.37847053
1.22761381,2.14654890,0.38343302,0.03872288,0.61886801,1.66652574,0.01159781,0.21161098,0.06037116,0.37763882
1.23361681,2.14195512,0.38127474,0.03902153,0.60648705,1.65023198,0.01182235,0.21474513,0.06132256,0.37753801
1.23961981,2.13881241,0.37905825,0.03938874,0.59531929,1.63605910,0.01202844,0.21768357,0.06221288,0.37828174
1.24562281,2.13761823,0.37689017,0.03982950,0.58563253,1.62456443,0.01221543,0.22044567,0.06304091,0.37996805
1.25162581,2.13876102,0.37486327,0.04034588,0.57766080,1.61619225,0.01238237,0.22304430,0.06380438,0.38267546
1.25762881,2.14250265,0.37305311,0.04093682,0.57159660,1.61125625,0.01252799,0.22548447,0.06449973,0.38646018
1.26363182,2.14896790,0.37151586,0.04159810,0.56758531,1.60992795,0.01265075,0.22776249,0.06512209,0.39135453
