energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.83641821,0.34187877,0.01904953,0.27286104,0.00017675,0.00069477,0.00002675,0.03120354,0.14358060,0.01667365
-2.83041521,0.36391836,0.02029094,0.29044967,0.00018836,0.00074161,0.00002801,0.03318290,0.15286082,0.01774684
-2.82441221,0.38488448,0.02147032,0.30718177,0.00019939,0.00078594,0.00002926,0.03506965,0.16168610,0.01876800
-2.81840920,0.40435676,0.02256456,0.32272178,0.00020961,0.00082696,0.00003047,0.03682469,0.16988048,0.01971661
-2.81240620,0.42193273,0.02355149,0.33674843,0.00021882,0.00086388,0.00003159,0.03841066,0.17727537,0.02057302
-2.80640320,0.43723938,0.02441056,0.34896394,0.00022684,0.00089600,0.00003258,0.03979299,0.18371448,0.02131903
-2.80040020,0.44994431,0.02512343,0.35910296,0.00023349,0.00092267,0.00003342,0.04094091,0.18905850,0.02193847
-2.79439720,0.45976600,0.02567457,0.36694070,0.00023862,0.00094337,0.00003407,0.04182838,0.19318939,0.02241764
-2.78839420,0.46648270,0.02605179,0.37230005,0.00024214,0.00095769,0.00003453,0.04243486,0.19601413,0.02274582
-2.78239120,0.46993948,0.02624657,0.37505720,0.00024396,0.00096537,0.00003478,0.04274597,0.19746769,0.02291558
-2.77638819,0.47005315,0.02625443,0.37514551,0.00024403,0.00096630,0.00003481,0.04275392,0.19751508,0.02292305
-2.77038519,0.46681476,0.02607500,0.37255752,0.00024236,0.00096055,0.00003464,0.04245770,0.19615239,0.02276806
-2.76438219,0.46028960,0.02571209,0.36734490,0.00023898,0.00094837,0.00003427,0.04186312,0.19340674,0.02245418
-2.75837919,0.45061463,0.02517351,0.35961635,0.00023396,0.00093018,0.00003372,0.04098255,0.18933519,0.02198860
-2.75237619,0.43799352,0.02447086,0.34953363,0.00022740,0.00090660,0.00003305,0.03983444,0.18402263,0.02138198
-2.74637319,0.42268962,0.02361909,0.33730579,0.00021945,0.00087844,0.00003228,0.03844271,0.17757870,0.02064815
-2.74037019,0.40501700,0.02263609,0.32318204,0.00021026,0.00084669,0.00003149,0.03683594,0.17013398,0.01980374
-2.73436718,0.38533028,0.02154208,0.30744342,0.00020002,0.00081254,0.00003075,0.03504641,0.16183563,0.01886780
-2.72836418,0.36401354,0.02035907,0.29039388,0.00018892,0.00077740,0.00003016,0.03310912,0.15284256,0.01786140
-2.72236118,0.34146894,0.01911024,0.27235099,0.00017718,0.00074288,0.00002983,0.03106075,0.14332050,0.01680716
-2.71635818,0.31810554,0.01781935,0.25363686,0.00016499,0.00071087,0.00002992,0.02893868,0.13343712,0.01572899
-2.71035518,0.29432885,0.01651022,0.23456950,0.00015258,0.00068351,0.00003061,0.02677997,0.12335741,0.01465169
-2.70435218,0.27053150,0.01520628,0.21545514,0.00014013,0.00066331,0.00003211,0.02462062,0.11323947,0.01360083
-2.69834917,0.24708546,0.01393018,0.19658163,0.00012783,0.00065312,0.00003469,0.02249480,0.10323094,0.01260261
-2.69234617,0.22433590,0.01270351,0.17821329,0.00011585,0.00065630,0.00003868,0.02043434,0.09346611,0.01168392
-2.68634317,0.20259711,0.01154669,0.16058713,0.00010435,0.00067674,0.00004446,0.01846835,0.08406376,0.01087247
-2.68034017,0.18215026,0.01047894,0.14391070,0.00009346,0.00071898,0.00005251,0.01662308,0.07512589,0.01019710
-2.67433717,0.16324310,0.00951831,0.12836138,0.00008328,0.00078829,0.00006339,0.01492183,0.06673712,0.00968816
-2.66833417,0.14609136,0.00868188,0.11408700,0.00007393,0.00089083,0.00007775,0.01338519,0.05896490,0.00937795
-2.66233117,0.13088164,0.00798602,0.10120775,0.00006546,0.00103372,0.00009639,0.01203124,0.05186030,0.00930133
-2.65632816,0.11777547,0.00744667,0.08981899,0.00005793,0.00122513,0.00012018,0.01087594,0.04545941,0.00949619
-2.65032516,0.10691412,0.00707972,0.07999472,0.00005140,0.00147440,0.00015019,0.00993365,0.03978510,0.01000405
-2.64432216,0.09842383,0.00690128,0.07179161,0.00004589,0.00179208,0.00018757,0.00921750,0.03484911,0.01087042
-2.63831916,0.09242107,0.00692802,0.06525301,0.00004142,0.00218992,0.00023364,0.00873995,0.03065426,0.01214520
-2.63231616,0.08901727,0.00717741,0.06041289,0.00003800,0.00268090,0.00028986,0.00851317,0.02719676,0.01388269
-2.62631316,0.08832288,0.00766782,0.05729943,0.00003566,0.00327910,0.00035780,0.00854938,0.02446840,0.01614149
-2.62031016,0.09045024,0.00841859,0.05593786,0.00003439,0.00399956,0.00043915,0.00886109,0.02245857,0.01898407
-2.61430715,0.09551508,0.00944984,0.05635263,0.00003419,0.00485804,0.00053568,0.00946116,0.02115611,0.02247589
-2.60830415,0.10363641,0.01078221,0.05856855,0.00003509,0.00587071,0.00064918,0.01036274,0.02055081,0.02668428
-2.60230115,0.11493481,0.01243640,0.06261098,0.00003707,0.00705371,0.00078148,0.01157900,0.02063458,0.03167676
-2.59629815,0.12952883,0.01443253,0.06850499,0.00004014,0.00842270,0.00093431,0.01312271,0.02140235,0.03751910
-2.59029515,0.14752997,0.01678931,0.07627348,0.00004431,0.00999220,0.00110929,0.01500567,0.02285255,0.04427293
-2.58429215,0.16903602,0.01952316,0.08593445,0.00004958,0.01177504,0.00130785,0.01723792,0.02498741,0.05199299
-2.57828914,0.19412334,0.02264708,0.09749758,0.00005592,0.01378158,0.00153112,0.01982692,0.02781289,0.06072423
-2.57228614,0.22283832,0.02616959,0.11096021,0.00006333,0.01601899,0.00177989,0.02277660,0.03133848,0.07049870
-2.56628314,0.25518851,0.03009353,0.12630307,0.00007178,0.01849054,0.00205449,0.02608637,0.03557681,0.08133245
-2.56028014,0.29113391,0.03441499,0.14348602,0.00008123,0.02119491,0.00235473,0.02975018,0.04054315,0.09322260
-2.55427714,0.33057907,0.03912229,0.16244412,0.00009160,0.02412553,0.00267983,0.03375566,0.04625493,0.10614466
-2.54827414,0.37336648,0.04419514,0.18308428,0.00010284,0.02727015,0.00302834,0.03808333,0.05273120,0.12005045
-2.54227114,0.41927188,0.04960406,0.20528283,0.00011484,0.03061044,0.00339814,0.04270615,0.05999216,0.13486657
-2.53626813,0.46800190,0.05531007,0.22888433,0.00012747,0.03412188,0.00378639,0.04758915,0.06805881,0.15049375
-2.53026513,0.51919467,0.06126473,0.25370170,0.00014059,0.03777383,0.00418954,0.05268952,0.07695255,0.16680714
-2.52426213,0.57242334,0.06741060,0.27951796,0.00015405,0.04152990,0.00460337,0.05795696,0.08669494,0.18365768
-2.51825913,0.62720301,0.07368205,0.30608962,0.00016765,0.04534850,0.00502306,0.06333436,0.09730745,0.20087450
-2.51225613,0.68300077,0.08000651,0.33315168,0.00018120,0.04918377,0.00544326,0.06875890,0.10881115,0.21826849
-2.50625313,0.73924877,0.08630611,0.36042415,0.00019448,0.05298665,0.00585824,0.07416345,0.12122635,0.23563681
-2.50025013,0.79535978,0.09249963,0.38761984,0.00020728,0.05670626,0.00626202,0.07947829,0.13457201,0.25276838
-2.49424712,0.85074480,0.09850471,0.41445325,0.00021938,0.06029137,0.00664853,0.08463302,0.14886497,0.26945001
-2.48824412,0.90483172,0.10424029,0.44064994,0.00023056,0.06369209,0.00701181,0.08955874,0.16411880,0.28547298
-2.48224112,0.95708439,0.10962903,0.46595620,0.00024061,0.06686155,0.00734618,0.09419016,0.18034230,0.30063983
-2.47623812,1.00702101,0.11459982,0.49014831,0.00024936,0.06975754,0.00764642,0.09846784,0.19753761,0.31477095
-2.47023512,1.05423087,0.11909003,0.51304103,0.00025664,0.07234412,0.00790797,0.10234020,0.21569788,0.32771079
-2.46423212,1.09838855,0.12304753,0.53449471,0.00026232,0.07459300,0.00812708,0.10576535,0.23480459,0.33933319
-2.45822911,1.13926477,0.12643234,0.55442081,0.00026632,0.07648466,0.00830091,0.10871263,0.25482457,0.34954568
-2.45222611,1.17673316,0.12921786,0.57278514,0.00026856,0.07800923,0.00842770,0.11116369,0.27570687,0.35829254
-2.44622311,1.21077256,0.13139147,0.58960894,0.00026904,0.07916692,0.00850676,0.11311319,0.29737966,0.36555628
-2.44022011,1.24146464,0.13295473,0.60496733,0.00026779,0.07996813,0.00853851,0.11456898,0.31974721,0.37135764
-2.43421711,1.26898675,0.13392285,0.61898541,0.00026489,0.08043313,0.00852450,0.11555178,0.34268750,0.37575394
-2.42821411,1.29360058,0.13432380,0.63183192,0.00026043,0.08059134,0.00846731,0.11609437,0.36605029,0.37883599
-2.42221111,1.31563685,0.13419674,0.64371089,0.00025458,0.08048028,0.00837047,0.11624034,0.38965621,0.38072358
-2.41620810,1.33547708,0.13359021,0.65485160,0.00024750,0.08014415,0.00823828,0.11604248,0.41329690,0.38155984
-2.41020510,1.35353314,0.13255995,0.66549723,0.00023941,0.07963220,0.00807575,0.11556075,0.43673641,0.38150481
-2.40420210,1.37022582,0.13116642,0.67589293,0.00023052,0.07899692,0.00788830,0.11486014,0.45971398,0.38072838
-2.39819910,1.38596331,0.12947246,0.68627368,0.00022108,0.07829206,0.00768168,0.11400833,0.48194823,0.37940312
-2.39219610,1.40112071,0.12754074,0.69685261,0.00021131,0.07757070,0.00746169,0.11307333,0.50314269,0.37769721
-2.38619310,1.41602162,0.12543158,0.70781029,0.00020145,0.07688336,0.00723406,0.11212120,0.52299259,0.37576788
-2.38019010,1.43092241,0.12320086,0.71928548,0.00019171,0.07627623,0.00700424,0.11121385,0.54119263,0.37375557
-2.37418709,1.44600011,0.12089834,0.73136770,0.00018230,0.07578962,0.00677725,0.11040715,0.55744551,0.37177908
-2.36818409,1.46134411,0.11856635,0.74409189,0.00017339,0.07545667,0.00655754,0.10974919,0.57147085,0.36993189
-2.36218109,1.47695193,0.11623889,0.75743540,0.00016512,0.07530233,0.00634894,0.10927900,0.58301407,0.36827970
-2.35617809,1.49272923,0.11394116,0.77131736,0.00015760,0.07534268,0.00615451,0.10902551,0.59185488,0.36685931
-2.35017509,1.50849360,0.11168951,0.78560030,0.00015092,0.07558457,0.00597656,0.10900684,0.59781495,0.36567869
-2.34417209,1.52398194,0.10949180,0.80009394,0.00014511,0.07602563,0.00581660,0.10923008,0.60076434,0.36471826
-2.33816908,1.53886089,0.10734803,0.81456102,0.00014019,0.07665449,0.00567537,0.10969123,0.60062643,0.36393319
-2.33216608,1.55273959,0.10525134,0.82872462,0.00013611,0.07745137,0.00555289,0.11037558,0.59738115,0.36325656
-2.32616308,1.56518432,0.10318915,0.84227689,0.00013284,0.07838890,0.00544848,0.11125836,0.59106616,0.36260318
-2.32016008,1.57573416,0.10114447,0.85488872,0.00013027,0.07943313,0.00536087,0.11230557,0.58177616,0.36187390
-2.31415708,1.58391719,0.09909728,0.86621988,0.00012832,0.08054471,0.00528826,0.11347514,0.56966028,0.36096019
-2.30815408,1.58926654,0.09702592,0.87592950,0.00012685,0.08168019,0.00522846,0.11471820,0.55491761,0.35974882
-2.30215108,1.59133587,0.09490843,0.88368630,0.00012575,0.08279342,0.00517891,0.11598058,0.53779132,0.35812646
-2.29614807,1.58971379,0.09272382,0.88917846,0.00012488,0.08383692,0.00513687,0.11720436,0.51856152,0.35598410
-2.29014507,1.58403700,0.09045319,0.89212274,0.00012410,0.08476337,0.00509947,0.11832955,0.49753728,0.35322107
-2.28414207,1.57400176,0.08808071,0.89227265,0.00012329,0.08552688,0.00506381,0.11929586,0.47504835,0.34974880
-2.27813907,1.55937373,0.08559444,0.88942556,0.00012233,0.08608437,0.00502705,0.12004442,0.45143676,0.34549403
-2.27213607,1.53999592,0.08298693,0.88342850,0.00012112,0.08639671,0.00498654,0.12051951,0.42704893,0.34040153
-2.26613307,1.51579482,0.08025574,0.87418263,0.00011958,0.08642981,0.00493983,0.12067026,0.40222860,0.33443639
-2.26013007,1.48678472,0.07740373,0.86164627,0.00011765,0.08615551,0.00488478,0.12045224,0.37731084,0.32758575
-2.25412706,1.45307022,0.07443919,0.84583653,0.00011528,0.08555232,0.00481961,0.11982883,0.35261748,0.31986016
-2.24812406,1.41484707,0.07137591,0.82682945,0.00011247,0.08460601,0.00474294,0.11877256,0.32845404,0.31129436
-2.24212106,1.37240139,0.06823311,0.80475878,0.00010923,0.08330991,0.00465384,0.11726606,0.30510838,0.30194778
-2.23611806,1.32610731,0.06503523,0.77981343,0.00010557,0.08166513,0.00455187,0.11530291,0.28285096,0.29190459
-2.23011506,1.27642330,0.06181179,0.75223371,0.00010156,0.07968045,0.00443704,0.11288811,0.26193661,0.28127341
-2.22411206,1.22388711,0.05859704,0.72230643,0.00009727,0.07737213,0.00430990,0.11003828,0.24260778,0.27018675
-2.21810905,1.16910963,0.05542970,0.69035908,0.00009278,0.07476348,0.00417147,0.10678158,0.22509888,0.25880015
-2.21210605,1.11276760,0.05235266,0.65675323,0.00008821,0.07188420,0.00402322,0.10315729,0.20964157,0.24729100
-2.20610305,1.05559554,0.04941265,0.62187733,0.00008368,0.06876971,0.00386710,0.09921513,0.19647047,0.23585722
-2.20010005,0.99837675,0.04665990,0.58613920,0.00007933,0.06546019,0.00370544,0.09501432,0.18582911,0.22471559
-2.19409705,0.94193383,0.04414786,0.54995821,0.00007529,0.06199967,0.00354096,0.09062238,0.17797558,0.21409990
-2.18809405,0.88711852,0.04193283,0.51375767,0.00007174,0.05843494,0.00337667,0.08611376,0.17318748,0.20425878
-2.18209105,0.83480120,0.04007363,0.47795734,0.00006884,0.05481451,0.00321584,0.08156834,0.17176587,0.19545330
-2.17608804,0.78586000,0.03863122,0.44296643,0.00006677,0.05118756,0.00306193,0.07706980,0.17403766,0.18795415
-2.17008504,0.74116967,0.03766821,0.40917722,0.00006573,0.04760285,0.00291849,0.07270396,0.18035623,0.18203858
-2.16408204,0.70159015,0.03724838,0.37695933,0.00006594,0.04410780,0.00278916,0.06855716,0.19109986,0.17798677
-2.15807904,0.66795503,0.03743602,0.34665489,0.00006763,0.04074762,0.00267752,0.06471461,0.20666780,0.17607794
-2.15207604,0.64105970,0.03829522,0.31857458,0.00007104,0.03756449,0.00258706,0.06125887,0.22747381,0.17658579
-2.14607304,0.62164939,0.03988901,0.29299460,0.00007647,0.03459699,0.00252110,0.05826841,0.25393712,0.17977365
-2.14007004,0.61040710,0.04227832,0.27015446,0.00008423,0.03187951,0.00248271,0.05581635,0.28647076,0.18588899
-2.13406703,0.60794144,0.04552090,0.25025575,0.00009468,0.02944192,0.00247467,0.05396927,0.32546773,0.19515766
-2.12806403,0.61477449,0.04967006,0.23346161,0.00010820,0.02730933,0.00249937,0.05278622,0.37128503,0.20777773
-2.12206103,0.63133001,0.05477331,0.21989687,0.00012526,0.02550190,0.00255879,0.05231789,0.42422633,0.22391316
-2.11605803,0.65792204,0.06087103,0.20964878,0.00014634,0.02403488,0.00265441,0.05260593,0.48452361,0.24368748
-2.11005503,0.69474434,0.06799505,0.20276825,0.00017200,0.02291868,0.00278722,0.05368240,0.55231883,0.26717766
-2.10405203,0.74186105,0.07616736,0.19927131,0.00020288,0.02215898,0.00295765,0.05556942,0.62764627,0.29440848
-2.09804902,0.79919891,0.08539885,0.19914090,0.00023964,0.02175698,0.00316556,0.05827892,0.71041646,0.32534767
-2.09204602,0.86654155,0.09568830,0.20232874,0.00028303,0.02170965,0.00341023,0.06181253,0.80040277,0.35990198
-2.08604302,0.94352632,0.10702158,0.20875723,0.00033384,0.02201002,0.00369038,0.06616166,0.89723137,0.39791471
-2.08004002,1.02964392,0.11937111,0.21832130,0.00039292,0.02264747,0.00400417,0.07130766,1.00037556,0.43916467
-2.07403702,1.12424132,0.13269566,0.23089023,0.00046114,0.02360801,0.00434923,0.07722207,1.10915487,0.48336696
-2.06803402,1.22652796,0.14694047,0.24630928,0.00053940,0.02487466,0.00472272,0.08386705,1.22273964,0.53017556
-2.06203102,1.33558544,0.16203769,0.26440114,0.00062859,0.02642764,0.00512139,0.09119585,1.34016104,0.57918789
-2.05602801,1.45038039,0.17790709,0.28496725,0.00072956,0.02824471,0.00554162,0.09915339,1.46032655,0.62995107
-2.05002501,1.56978042,0.19445710,0.30778895,0.00084310,0.03030138,0.00597952,0.10767687,1.58204047,0.68196996
-2.04402201,1.69257238,0.21158595,0.33262836,0.00096989,0.03257116,0.00643099,0.11669646,1.70402883,0.73471647
-2.03801901,1.81748255,0.22918297,0.35922925,0.00111046,0.03502577,0.00689182,0.12613596,1.82496755,0.78764003
-2.03201601,1.94319785,0.24712989,0.38731775,0.00126518,0.03763530,0.00735774,0.13591348,1.94351299,0.84017852
-2.02601301,2.06838736,0.26530209,0.41660297,0.00143414,0.04036844,0.00782451,0.14594212,2.05833322,0.89176944
-2.02001001,2.19172320,0.28356977,0.44677773,0.00161719,0.04319258,0.00828798,0.15613057,2.16813893,0.94186077
-2.01400700,2.31190026,0.30179888,0.47751941,0.00181381,0.04607405,0.00874411,0.16638378,2.27171237,0.98992101
-2.00800400,2.42765393,0.31985192,0.50849097,0.00202317,0.04897826,0.00918902,0.17660346,2.36793333,1.03544811
-2.00200100,2.53777555,0.33758852,0.53934246,0.00224402,0.05186989,0.00961904,0.18668873,2.45580083,1.07797696
-1.99599800,2.64112526,0.35486585,0.56971289,0.00247470,0.05471312,0.01003066,0.19653670,2.53445008,1.11708529
-1.98999500,2.73664237,0.37153905,0.59923284,0.00271315,0.05747189,0.01042055,0.20604314,2.60316406,1.15239780
-1.98399200,2.82335329,0.38746155,0.62752773,0.00295690,0.06011024,0.01078553,0.21510330,2.66137974,1.18358875
-1.97798899,2.90037765,0.40248568,0.65422198,0.00320309,0.06259263,0.01112258,0.22361280,2.70868922,1.21038308
-1.97198599,2.96693303,0.41646337,0.67894400,0.00344854,0.06488438,0.01142879,0.23146876,2.74483638,1.23255633
-1.96598299,3.02233903,0.42924743,0.70133212,0.00368976,0.06695221,0.01170132,0.23857119,2.76970997,1.24993378
-1.95997999,3.06602133,0.44069314,0.72104122,0.00392308,0.06876474,0.01193746,0.24482451,2.78333401,1.26238913
-1.95397699,3.09751625,0.45066052,0.73775019,0.00414472,0.07029314,0.01213456,0.25013940,2.78585688,1.26984307
-1.94797399,3.11647631,0.45901709,0.75116974,0.00435086,0.07151174,0.01229010,0.25443484,2.77753995,1.27226213
-1.94197099,3.12267708,0.46564125,0.76105048,0.00453781,0.07239872,0.01240171,0.25764026,2.75874695,1.26965803
-1.93596798,3.11602507,0.47042610,0.76719084,0.00470207,0.07293674,0.01246721,0.25969781,2.72993467,1.26208770
-1.92996498,3.09656654,0.47328353,0.76944453,0.00484047,0.07311357,0.01248470,0.26056463,2.69164571,1.24965386
-1.92396198,3.06449665,0.47414859,0.76772708,0.00495026,0.07292263,0.01245267,0.26021496,2.64450326,1.23250637
-1.91795898,3.02016801,0.47298361,0.76202114,0.00502922,0.07236340,0.01237002,0.25864204,2.58920793,1.21084372
-1.91195598,2.96409780,0.46978206,0.75238009,0.00507574,0.07144176,0.01223621,0.25585957,2.52653617,1.18491470
-1.90595298,2.89697234,0.46457176,0.73892975,0.00508888,0.07017008,0.01205133,0.25190274,2.45733950,1.15501968
-1.89994997,2.81964810,0.45741722,0.72186788,0.00506839,0.06856722,0.01181620,0.24682865,2.38254378,1.12151108
-1.89394697,2.73314806,0.44842087,0.70146140,0.00501476,0.06665822,0.01153237,0.24071599,2.30314748,1.08479267
-1.88794397,2.63865288,0.43772294,0.67804123,0.00492918,0.06447389,0.01120223,0.23366411,2.22021789,1.04531733
-1.88194097,2.53748618,0.42550002,0.65199497,0.00481353,0.06205016,0.01082897,0.22579117,2.13488455,1.00358290
-1.87593797,2.43109382,0.41196208,0.62375745,0.00467027,0.05942719,0.01041656,0.21723175,2.04832897,0.96012602
-1.86993497,2.32101747,0.39734805,0.59379965,0.00450245,0.05664843,0.00996972,0.20813369,1.96177036,0.91551397
-1.86393197,2.20886286,0.38192015,0.56261632,0.00431352,0.05375947,0.00949382,0.19865439,1.87644707,0.87033438
-1.85792896,2.09626378,0.36595700,0.53071267,0.00410728,0.05080685,0.00899478,0.18895670,1.79359408,0.82518340
-1.85192596,1.98484302,0.34974588,0.49859090,0.00388774,0.04783682,0.00847892,0.17920452,1.71441693,0.78065244
-1.84592296,1.87617159,0.33357446,0.46673681,0.00365900,0.04489410,0.00795282,0.16955831,1.64006299,0.73731403
-1.83991996,1.77172808,0.31772219,0.43560727,0.00342517,0.04202069,0.00742319,0.16017065,1.57159128,0.69570751
-1.83391696,1.67285956,0.30245198,0.40561878,0.00319021,0.03925483,0.00689666,0.15118206,1.50994196,0.65632499
-1.82791396,1.58074596,0.28800222,0.37713773,0.00295785,0.03663005,0.00637963,0.14271730,1.45590718,0.61959827
-1.82191096,1.49636919,0.27457972,0.35047262,0.00273153,0.03417440,0.00587817,0.13488208,1.41010456,0.58588745
-1.81590795,1.42048857,0.26235380,0.32586836,0.00251430,0.03190988,0.00539785,0.12776063,1.37295483,0.55547147
-1.80990495,1.35362345,0.25145166,0.30350300,0.00230880,0.02985214,0.00494362,0.12141392,1.34466497,0.52854138
-1.80390195,1.29604374,0.24195542,0.28348667,0.00211723,0.02801031,0.00451978,0.11587871,1.32521769,0.50519634
-1.79789895,1.24776893,0.23390074,0.26586290,0.00194131,0.02638708,0.00412986,0.11116751,1.31436827,0.48544281
-1.79189595,1.20857524,0.22727721,0.25061194,0.00178233,0.02497904,0.00377664,0.10726924,1.31164904,0.46919670
-1.78589295,1.17801089,0.22203031,0.23765597,0.00164114,0.02377714,0.00346209,0.10415080,1.31638154,0.45628869
-1.77988994,1.15541851,0.21806498,0.22686592,0.00151821,0.02276732,0.00318742,0.10175917,1.32769613,0.44647220
-1.77388694,1.13996379,0.21525052,0.21806943,0.00141365,0.02193132,0.00295312,0.10002423,1.34455837,0.43943384
-1.76788394,1.13066919,0.21342657,0.21105973,0.00132728,0.02124755,0.00275896,0.09886189,1.36580106,0.43480583
-1.76188094,1.12645111,0.21241000,0.20560496,0.00125869,0.02069198,0.00260407,0.09817763,1.39016079,0.43217981
-1.75587794,1.12615907,0.21200225,0.20145766,0.00120726,0.02023917,0.00248703,0.09787018,1.41631745,0.43112156
-1.74987494,1.12861542,0.21199697,0.19836391,0.00117223,0.01986317,0.00240589,0.09783517,1.44293502,0.43118588
-1.74387194,1.13265382,0.21218754,0.19607205,0.00115276,0.01953842,0.00235829,0.09796871,1.46870212,0.43193121
-1.73786893,1.13715523,0.21237415,0.19434048,0.00114793,0.01924061,0.00234146,0.09817068,1.49237049,0.43293324
-1.73186593,1.14108008,0.21237027,0.19294450,0.00115681,0.01894737,0.00235237,0.09834767,1.51279013,0.43379721
-1.72586293,1.14349564,0.21200828,0.19168188,0.00117844,0.01863890,0.00238769,0.09841549,1.52893959,0.43416831
-1.71985993,1.14359767,0.21114389,0.19037719,0.00121185,0.01829845,0.00244393,0.09830108,1.53995043,0.43374002
-1.71385693,1.14072602,0.20965958,0.18888473,0.00125609,0.01791259,0.00251745,0.09794398,1.54512526,0.43226004
-1.70785393,1.13437392,0.20746664,0.18709022,0.00131018,0.01747146,0.00260450,0.09729712,1.54394871,0.42953390
-1.70185093,1.12419104,0.20450606,0.18491114,0.00137310,0.01696875,0.00270132,0.09632715,1.53609157,0.42542613
-1.69584792,1.10998074,0.20074827,0.18229597,0.00144383,0.01640163,0.00280412,0.09501413,1.52140818,0.41985923
-1.68984492,1.09169215,0.19619170,0.17922248,0.00152124,0.01577052,0.00290918,0.09335088,1.49992770,0.41281061
-1.68384192,1.06940773,0.19086054,0.17569511,0.00160416,0.01507877,0.00301290,0.09134188,1.47184028,0.40430787
-1.67783892,1.04332757,0.18480166,0.17174185,0.00169130,0.01433226,0.00311181,0.08900183,1.43747880,0.39442276
-1.67183592,1.01375104,0.17808107,0.16741059,0.00178127,0.01353894,0.00320268,0.08635412,1.39729773,0.38326414
-1.66583292,0.98105719,0.17077996,0.16276539,0.00187259,0.01270834,0.00328253,0.08342899,1.35184996,0.37097055
-1.65982991,0.94568468,0.16299065,0.15788253,0.00196366,0.01185105,0.00334869,0.08026188,1.30176292,0.35770250
-1.65382691,0.90811220,0.15481260,0.15284687,0.00205280,0.01097823,0.00339889,0.07689164,1.24771500,0.34363503
-1.64782391,0.86884016,0.14634859,0.14774831,0.00213829,0.01010116,0.00343123,0.07335896,1.19041329,0.32895083
-1.64182091,0.82837418,0.13770127,0.14267865,0.00221833,0.00923082,0.00344430,0.06970494,1.13057313,0.31383402
-1.63581791,0.78721093,0.12897018,0.13772884,0.00229120,0.00837750,0.00343714,0.06596990,1.06890036,0.29846486
-1.62981491,0.74582640,0.12024931,0.13298663,0.00235518,0.00755056,0.00340930,0.06219237,1.00607625,0.28301548
-1.62381191,0.70466681,0.11162511,0.12853469,0.00240868,0.00675816,0.00336079,0.05840837,0.94274556,0.26764659
-1.61780890,0.66414199,0.10317519,0.12444904,0.00245029,0.00600718,0.00329215,0.05465091,0.87950742,0.25250525
-1.61180590,0.62462112,0.09496745,0.12079792,0.00247876,0.00530310,0.00320435,0.05094968,0.81690907,0.23772348
-1.60580290,0.58643043,0.08705976,0.11764088,0.00249313,0.00465001,0.00309880,0.04733097,0.75544205,0.22341769
-1.59979990,0.54985274,0.07950001,0.11502820,0.00249271,0.00405070,0.00297728,0.04381777,0.69554052,0.20968879
-1.59379690,0.51512822,0.07232654,0.11300047,0.00247714,0.00350672,0.00284189,0.04042993,0.63758135,0.19662278
-1.58779390,0.48245638,0.06556886,0.11158836,0.00244640,0.00301858,0.00269497,0.03718447,0.58188560,0.18429183
-1.58179090,0.45199874,0.05924853,0.11081255,0.00240078,0.00258590,0.00253906,0.03409598,0.52872102,0.17275549
-1.57578789,0.42388210,0.05338022,0.11068390,0.00234094,0.00220760,0.00237682,0.03117696,0.47830529,0.16206226
-1.56978489,0.39820225,0.04797284,0.11120374,0.00226784,0.00188217,0.00221092,0.02843833,0.43080975,0.15225111
-1.56378189,0.37502794,0.04303067,0.11236441,0.00218274,0.00160783,0.00204405,0.02588980,0.38636348,0.14335321
-1.55777889,0.35440517,0.03855454,0.11415009,0.00208714,0.00138277,0.00187879,0.02354030,0.34505749,0.13539362
-1.55177589,0.33636173,0.03454289,0.11653797,0.00198276,0.00120535,0.00171761,0.02139844,0.30694909,0.12839307
-1.54577289,0.32091192,0.03099284,0.11949970,0.00187145,0.00107429,0.00156281,0.01947280,0.27206625,0.12236976
-1.53976988,0.30806165,0.02790113,0.12300325,0.00175516,0.00098882,0.00141649,0.01777239,0.24041197,0.11734120
-1.53376688,0.29781359,0.02526496,0.12701511,0.00163591,0.00094885,0.00128054,0.01630685,0.21196871,0.11332610
-1.52776388,0.29017266,0.02308279,0.13150280,0.00151568,0.00095509,0.00115667,0.01508684,0.18670261,0.11034617
-1.52176088,0.28515132,0.02135490,0.13643763,0.00139640,0.00100911,0.00104632,0.01412421,0.16456776,0.10842799
-1.51575788,0.28277479,0.02008391,0.14179752,0.00127989,0.00111343,0.00095078,0.01343215,0.14551018,0.10760464
-1.50975488,0.28308581,0.01927512,0.14756992,0.00116785,0.00127156,0.00087113,0.01302537,0.12947152,0.10791711
-1.50375188,0.28614859,0.01893661,0.15375441,0.00106179,0.00148794,0.00080830,0.01292002,0.11639236,0.10941542
-1.49774887,0.29205164,0.01907925,0.16036498,0.00096304,0.00176796,0.00076306,0.01313362,0.10621502,0.11215916
-1.49174587,0.30090917,0.01971643,0.16743172,0.00087271,0.00211779,0.00073607,0.01368484,0.09888559,0.11621745
-1.48574287,0.31286065,0.02086360,0.17500166,0.00079173,0.00254432,0.00072787,0.01459314,0.09435525,0.12166815
-1.47973987,0.32806817,0.02253750,0.18313876,0.00072079,0.00305491,0.00073890,0.01587818,0.09258065,0.12859612
-1.47373687,0.34671152,0.02475528,0.19192268,0.00066040,0.00365721,0.00076951,0.01755923,0.09352326,0.13709056
