energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Na_s_up,Te_p_up,Te_d_up
-2.96248124,0.97232011,0.00031529,0.19499053,0.66101273,0.42154563,0.13821284,0.42275321,0.00000000
-2.95647824,1.03546645,0.00034375,0.20614635,0.69619865,0.45182602,0.15068331,0.44621441,0.00000000
-2.95047524,1.09590793,0.00037210,0.21654829,0.72862920,0.48127818,0.16309926,0.46815071,0.00000000
-2.94447224,1.15277171,0.00039990,0.22602292,0.75778495,0.50949625,0.17527054,0.48826870,0.00000000
-2.93846923,1.20522582,0.00042671,0.23440686,0.78319516,0.53608430,0.18699759,0.50631185,0.00000000
-2.93246623,1.25250658,0.00045207,0.24155144,0.80445285,0.56066954,0.19807667,0.52207083,0.00000000
-2.92646323,1.29394541,0.00047551,0.24732727,0.82122849,0.58291562,0.20830561,0.53539290,0.00000000
-2.92046023,1.32899410,0.00049662,0.25162820,0.83328176,0.60253560,0.21748988,0.54618988,0.00000000
-2.91445723,1.35724723,0.00051499,0.25437482,0.84047083,0.61930390,0.22544872,0.55444432,0.00000000
-2.90845423,1.37846099,0.00053027,0.25551717,0.84275878,0.63306677,0.23202103,0.56021360,0.00000000
-2.90245123,1.39256713,0.00054218,0.25503666,0.84021693,0.64375062,0.23707083,0.56363160,0.00000000
-2.89644822,1.39968149,0.00055050,0.25294700,0.83302484,0.65136780,0.24049193,0.56490785,0.00000000
-2.89044522,1.40010649,0.00055511,0.24929425,0.82146697,0.65601950,0.24221169,0.56432400,0.00000000
-2.88444222,1.39432724,0.00055596,0.24415591,0.80592615,0.65789538,0.24219361,0.56222772,0.00000000
-2.87843922,1.38300133,0.00055312,0.23763907,0.78687418,0.65726998,0.24043868,0.55902411,0.00000000
-2.87243622,1.36694245,0.00054674,0.22987778,0.76485972,0.65449576,0.23698536,0.55516491,0.00000000
-2.86643322,1.34709850,0.00053706,0.22102970,0.74049425,0.64999320,0.23190823,0.55113578,0.00000000
-2.86043022,1.32452493,0.00052444,0.21127223,0.71443637,0.64423803,0.22531542,0.54744225,0.00000000
-2.85442721,1.30035430,0.00050930,0.20079818,0.68737529,0.63774635,0.21734485,0.54459463,0.00000000
-2.84842421,1.27576338,0.00049214,0.18981127,0.66001398,0.63105794,0.20815953,0.54309271,0.00000000
-2.84242121,1.25193897,0.00047351,0.17852152,0.63305270,0.62471875,0.19794215,0.54341054,0.00000000
-2.83641821,1.23004385,0.00045405,0.16714078,0.60717335,0.61926299,0.18688916,0.54598219,0.00000000
-2.83041521,1.21118423,0.00043438,0.15587845,0.58302537,0.61519582,0.17520467,0.55118883,0.00000000
-2.82441221,1.19637982,0.00041519,0.14493756,0.56121340,0.61297710,0.16309441,0.55934775,0.00000000
-2.81840920,1.18653778,0.00039715,0.13451131,0.54228708,0.61300712,0.15075994,0.57070376,0.00000000
-2.81240620,1.18243116,0.00038092,0.12478005,0.52673323,0.61561454,0.13839347,0.58542328,0.00000000
-2.80640320,1.18468270,0.00036714,0.11590876,0.51497040,0.62104727,0.12617328,0.60359136,0.00000000
-2.80040020,1.19375416,0.00035641,0.10804505,0.50734572,0.62946630,0.11426006,0.62521160,0.00000000
-2.79439720,1.20994127,0.00034927,0.10131759,0.50413396,0.64094279,0.10279407,0.65020915,0.00000000
-2.78839420,1.23337412,0.00034621,0.09583493,0.50553844,0.65545829,0.09189329,0.67843626,0.00000000
-2.78239120,1.26402236,0.00034763,0.09168469,0.51169349,0.67290791,0.08165250,0.70968031,0.00000000
-2.77638819,1.30170478,0.00035384,0.08893295,0.52266802,0.69310620,0.07214317,0.74367372,0.00000000
-2.77038519,1.34610214,0.00036506,0.08762391,0.53846982,0.71579519,0.06341417,0.78010516,0.00000000
-2.76438219,1.39677248,0.00038141,0.08777962,0.55905015,0.74065428,0.05549307,0.81863158,0.00000000
-2.75837919,1.45316793,0.00040286,0.08939988,0.58430817,0.76731125,0.04838800,0.85889022,0.00000000
-2.75237619,1.51465197,0.00042932,0.09246216,0.61409494,0.79535406,0.04208985,0.90051016,0.00000000
-2.74637319,1.58051648,0.00046054,0.09692169,0.64821675,0.82434272,0.03657474,0.94312257,0.00000000
-2.74037019,1.64999769,0.00049615,0.10271159,0.68643748,0.85382094,0.03180655,0.98636944,0.00000000
-2.73436718,1.72229071,0.00053568,0.10974324,0.72848008,0.88332713,0.02773948,1.02991008,0.00000000
-2.72836418,1.79656216,0.00057855,0.11790682,0.77402704,0.91240435,0.02432053,1.07342544,0.00000000
-2.72236118,1.87196095,0.00062405,0.12707222,0.82272017,0.94060930,0.02149171,1.11661989,0.00000000
-2.71635818,1.94762728,0.00067139,0.13709027,0.87415981,0.96751994,0.01919214,1.15922073,0.00000000
-2.71035518,2.02270011,0.00071971,0.14779442,0.92790370,0.99274199,0.01735987,1.20097555,0.00000000
-2.70435218,2.09632352,0.00076808,0.15900290,0.98346610,1.01591426,0.01593336,1.24164789,0.00000000
-2.69834917,2.16765252,0.00081556,0.17052144,1.04031738,1.03671305,0.01485278,1.28101165,0.00000000
-2.69234617,2.23585879,0.00086115,0.18214639,1.09788450,1.05485561,0.01406103,1.31884490,0.00000000
-2.68634317,2.30013684,0.00090391,0.19366846,1.15555283,1.07010301,0.01350453,1.35492365,0.00000000
-2.68034017,2.35971099,0.00094292,0.20487671,1.21266964,1.08226246,0.01313381,1.38901630,0.00000000
-2.67433717,2.41384360,0.00097733,0.21556297,1.26854937,1.09118921,0.01290391,1.42087937,0.00000000
-2.66833417,2.46184444,0.00100637,0.22552638,1.32248113,1.09678811,0.01277469,1.45025491,0.00000000
-2.66233117,2.50308140,0.00102943,0.23457799,1.37373815,1.09901478,0.01271093,1.47687019,0.00000000
-2.65632816,2.53699218,0.00104599,0.24254523,1.42158941,1.09787650,0.01268245,1.50043969,0.00000000
-2.65032516,2.56309670,0.00105572,0.24927608,1.46531307,1.09343244,0.01266405,1.52066966,0.00000000
-2.64432216,2.58100959,0.00105845,0.25464276,1.50421146,1.08579351,0.01263545,1.53726504,0.00000000
-2.63831916,2.59045235,0.00105418,0.25854494,1.53762722,1.07512131,0.01258114,1.54993856,0.00000000
-2.63231616,2.59126432,0.00104309,0.26091207,1.56496003,1.06162631,0.01249020,1.55842152,0.00000000
-2.62631316,2.58341206,0.00102555,0.26170501,1.58568340,1.04556509,0.01235614,1.56247578,0.00000000
-2.62031016,2.56699632,0.00100208,0.26091674,1.59936078,1.02723655,0.01217656,1.56190626,0.00000000
-2.61430715,2.54225628,0.00097336,0.25857219,1.60566039,1.00697715,0.01195299,1.55657337,0.00000000
-2.60830415,2.50957057,0.00094020,0.25472724,1.60436818,0.98515530,0.01169047,1.54640451,0.00000000
-2.60230115,2.46945491,0.00090353,0.24946681,1.59539814,0.96216481,0.01139733,1.53140407,0.00000000
-2.59629815,2.42255635,0.00086439,0.24290228,1.57879965,0.93841797,0.01108477,1.51166140,0.00000000
-2.59029515,2.36964410,0.00082388,0.23516833,1.55476121,0.91433805,0.01076654,1.48735608,0.00000000
-2.58429215,2.31159727,0.00078313,0.22641920,1.52361044,0.89035191,0.01045859,1.45876024,0.00000000
-2.57828914,2.24938993,0.00074333,0.21682466,1.48581011,0.86688265,0.01017861,1.42623776,0.00000000
-2.57228614,2.18407386,0.00070566,0.20656580,1.44195019,0.84434275,0.00994571,1.39024016,0.00000000
-2.56628314,2.11675958,0.00067128,0.19583072,1.39273612,0.82312783,0.00977999,1.35129940,0.00000000
-2.56028014,2.04859617,0.00064135,0.18481030,1.33897352,0.80361117,0.00970213,1.31001774,0.00000000
-2.55427714,1.98075034,0.00061696,0.17369419,1.28154994,0.78613917,0.00973295,1.26705505,0.00000000
-2.54827414,1.91438533,0.00059917,0.16266703,1.22141407,0.77102764,0.00989301,1.22311410,0.00000000
-2.54227114,1.85064004,0.00058895,0.15190505,1.15955313,0.75855890,0.01020211,1.17892415,0.00000000
-2.53626813,1.79060858,0.00058721,0.14157305,1.09696925,0.74897961,0.01067887,1.13522362,0.00000000
-2.53026513,1.73532066,0.00059481,0.13182180,1.03465542,0.74249905,0.01134020,1.09274229,0.00000000
-2.52426213,1.68572300,0.00061248,0.12278587,0.97357195,0.73928780,0.01220079,1.05218356,0.00000000
-2.51825913,1.64266179,0.00064088,0.11458186,0.91462407,0.73947635,0.01327266,1.01420734,0.00000000
-2.51225613,1.60686645,0.00068058,0.10730708,0.85864134,0.74315374,0.01456453,0.97941405,0.00000000
-2.50625313,1.57893470,0.00073201,0.10103853,0.80635954,0.75036590,0.01608142,0.94832994,0.00000000
-2.50025013,1.55931918,0.00079550,0.09583227,0.75840536,0.76111364,0.01782409,0.92139439,0.00000000
-2.49424712,1.54831578,0.00087125,0.09172306,0.71528453,0.77535038,0.01978864,0.89894906,0.00000000
-2.48824412,1.54605390,0.00095933,0.08872438,0.67737327,0.79297955,0.02196613,0.88122949,0.00000000
-2.48224112,1.55248902,0.00105964,0.08682861,0.64491360,0.81385210,0.02434232,0.86835901,0.00000000
-2.47623812,1.56739795,0.00117194,0.08600758,0.61801219,0.83776411,0.02689752,0.86034522,0.00000000
-2.47023512,1.59037718,0.00129582,0.08621332,0.59664286,0.86445500,0.02960658,0.85707920,0.00000000
-2.46423212,1.62084471,0.00143069,0.08737915,0.58065246,0.89360668,0.03243910,0.85833725,0.00000000
-2.45822911,1.65804596,0.00157580,0.08942096,0.56976980,0.92484391,0.03535970,0.86378550,0.00000000
-2.45222611,1.70106383,0.00173022,0.09223893,0.56361746,0.95773628,0.03832863,0.87298705,0.00000000
-2.44622311,1.74883333,0.00189284,0.09571937,0.56172575,0.99180208,0.04130248,0.88541184,0.00000000
-2.44022011,1.80016079,0.00206243,0.09973701,0.56354876,1.02651415,0.04423505,0.90044890,0.00000000
-2.43421711,1.85374741,0.00223756,0.10415749,0.56848154,1.06130779,0.04707849,0.91742090,0.00000000
-2.42821411,1.90821690,0.00241672,0.10884015,0.57587829,1.09559069,0.04978440,0.93560070,0.00000000
-2.42221111,1.96214649,0.00259826,0.11364099,0.58507076,1.12875456,0.05230519,0.95422948,0.00000000
-2.41620810,2.01410056,0.00278044,0.11841584,0.59538646,1.16018821,0.05459534,0.97253607,0.00000000
-2.41020510,2.06266576,0.00296148,0.12302356,0.60616607,1.18929144,0.05661271,0.98975686,0.00000000
-2.40420210,2.10648652,0.00313955,0.12732930,0.61677965,1.21548940,0.05831982,1.00515576,0.00000000
-2.39819910,2.14429955,0.00331279,0.13120752,0.62664123,1.23824665,0.05968490,1.01804358,0.00000000
-2.39219610,2.17496613,0.00347936,0.13454501,0.63522129,1.25708034,0.06068286,1.02779611,0.00000000
-2.38619310,2.19750077,0.00363746,0.13724339,0.64205698,1.27157200,0.06129605,1.03387024,0.00000000
-2.38019010,2.21109531,0.00378536,0.13922130,0.64675979,1.28137735,0.06151467,1.03581769,0.00000000
-2.37418709,2.21513727,0.00392137,0.14041614,0.64902060,1.28623373,0.06133706,1.03329562,0.00000000
-2.36818409,2.20922196,0.00404394,0.14078516,0.64861207,1.28596495,0.06076957,1.02607389,0.00000000
-2.36218109,2.19315791,0.00415161,0.14030596,0.64538848,1.28048341,0.05982630,1.01403862,0.00000000
-2.35617809,2.16696545,0.00424305,0.13897646,0.63928319,1.26978941,0.05852844,0.99719206,0.00000000
-2.35017509,2.13086884,0.00431712,0.13681412,0.63030401,1.25396800,0.05690353,0.97564871,0.00000000
-2.34417209,2.08528238,0.00437280,0.13385471,0.61852671,1.23318349,0.05498446,0.94962804,0.00000000
-2.33816908,2.03079137,0.00440929,0.13015046,0.60408719,1.20767210,0.05280831,0.91944409,0.00000000
-2.33216608,1.96812887,0.00442597,0.12576787,0.58717259,1.17773320,0.05041520,0.88549258,0.00000000
-2.32616308,1.89814946,0.00442244,0.12078507,0.56801184,1.14371951,0.04784705,0.84823601,0.00000000
-2.32016008,1.82180118,0.00439853,0.11528911,0.54686595,1.10602688,0.04514633,0.80818751,0.00000000
-2.31415708,1.74009677,0.00435432,0.10937299,0.52401850,1.06508402,0.04235500,0.76589410,0.00000000
-2.30815408,1.65408552,0.00429011,0.10313279,0.49976662,1.02134246,0.03951341,0.72191998,0.00000000
-2.30215108,1.56482648,0.00420648,0.09666492,0.47441260,0.97526728,0.03665945,0.67683068,0.00000000
-2.29614807,1.47336408,0.00410427,0.09006352,0.44825658,0.92732849,0.03382782,0.63117827,0.00000000
-2.29014507,1.38070665,0.00398456,0.08341821,0.42159010,0.87799357,0.03104947,0.58548846,0.00000000
-2.28414207,1.28780823,0.00384867,0.07681217,0.39469093,0.82772082,0.02835127,0.54024965,0.00000000
-2.27813907,1.19555410,0.00369816,0.07032062,0.36781883,0.77695388,0.02575574,0.49590427,0.00000000
-2.27213607,1.10474971,0.00353476,0.06400969,0.34121253,0.72611705,0.02328111,0.45284241,0.00000000
-2.26613307,1.01611326,0.00336040,0.05793571,0.31508758,0.67561148,0.02094133,0.41139781,0.00000000
-2.26013007,0.93027136,0.00317713,0.05214489,0.28963505,0.62581209,0.01874635,0.37184603,0.00000000
-2.25412706,0.84775756,0.00298710,0.04667334,0.26502106,0.57706505,0.01670241,0.33440456,0.00000000
-2.24812406,0.76901339,0.00279248,0.04154742,0.24138683,0.52968586,0.01481243,0.29923465,0.00000000
-2.24212106,0.69439134,0.00259548,0.03678432,0.21884926,0.48395777,0.01307643,0.26644461,0.00000000
-2.23611806,0.62415945,0.00239824,0.03239282,0.19750187,0.44013068,0.01149194,0.23609412,0.00000000
-2.23011506,0.55850715,0.00220280,0.02837427,0.17741607,0.39842043,0.01005448,0.20819941,0.00000000
-2.22411206,0.49755185,0.00201109,0.02472358,0.15864256,0.35900840,0.00875798,0.18273878,0.00000000
-2.21810905,0.44134607,0.00182485,0.02143023,0.14121291,0.32204165,0.00759513,0.15965852,0.00000000
-2.21210605,0.38988489,0.00164563,0.01847937,0.12514128,0.28763331,0.00655778,0.13887861,0.00000000
-2.20610305,0.34311333,0.00147475,0.01585279,0.11042608,0.25586359,0.00563723,0.12029839,0.00000000
-2.20010005,0.30093368,0.00131330,0.01352987,0.09705176,0.22678103,0.00482451,0.10380165,0.00000000
-2.19409705,0.26321248,0.00116211,0.01148838,0.08499058,0.20040433,0.00411059,0.08926149,0.00000000
-2.18809405,0.22978721,0.00102178,0.00970527,0.07420427,0.17672443,0.00348657,0.07654444,0.00000000
-2.18209105,0.20047234,0.00089266,0.00815727,0.06464583,0.15570698,0.00294382,0.06551407,0.00000000
-2.17608804,0.17506502,0.00077488,0.00682144,0.05626106,0.13729496,0.00247407,0.05603408,0.00000000
-2.17008504,0.15334999,0.00066838,0.00567556,0.04899018,0.12141150,0.00206951,0.04797065,0.00000000
-2.16408204,0.13510401,0.00057290,0.00469850,0.04276924,0.10796270,0.00172285,0.04119445,0.00000000
-2.15807904,0.12009955,0.00048805,0.00387043,0.03753148,0.09684042,0.00142729,0.03558197,0.00000000
-2.15207604,0.10810787,0.00041329,0.00317299,0.03320848,0.08792488,0.00117663,0.03101652,0.00000000
-2.14607304,0.09890146,0.00034802,0.00258942,0.02973126,0.08108712,0.00096517,0.02738879,0.00000000
-2.14007004,0.09225601,0.00029156,0.00210458,0.02703116,0.07619119,0.00078777,0.02459713,0.00000000
-2.13406703,0.08795179,0.00024317,0.00170498,0.02504064,0.07309606,0.00063982,0.02254753,0.00000000
-2.12806403,0.08577474,0.00020213,0.00137875,0.02369389,0.07165738,0.00051718,0.02115349,0.00000000
-2.12206103,0.08551725,0.00016770,0.00111564,0.02292744,0.07172894,0.00041622,0.02033563,0.00000000
-2.11605803,0.08697889,0.00013919,0.00090688,0.02268059,0.07316411,0.00033374,0.02002139,0.00000000
-2.11005503,0.08996709,0.00011593,0.00074522,0.02289584,0.07581723,0.00026695,0.02014462,0.00000000
-2.10405203,0.09429802,0.00009730,0.00062479,0.02351936,0.07954502,0.00021345,0.02064523,0.00000000
-2.09804902,0.09979774,0.00008278,0.00054109,0.02450139,0.08420817,0.00017121,0.02146895,0.00000000
-2.09204602,0.10630379,0.00007188,0.00049090,0.02579678,0.08967320,0.00013853,0.02256712,0.00000000
-2.08604302,0.11366706,0.00006421,0.00047224,0.02736548,0.09581448,0.00011400,0.02389672,0.00000000
-2.08004002,0.12175431,0.00005944,0.00048436,0.02917326,0.10251670,0.00009649,0.02542046,0.00000000
-2.07403702,0.13045099,0.00005734,0.00052763,0.03119233,0.10967748,0.00008513,0.02710697,0.00000000
-2.06803402,0.13966435,0.00005773,0.00060358,0.03340210,0.11721032,0.00007928,0.02893120,0.00000000
-2.06203102,0.14932685,0.00006054,0.00071482,0.03578997,0.12504749,0.00007849,0.03087478,0.00000000
-2.05602801,0.15939936,0.00006575,0.00086499,0.03835199,0.13314306,0.00008253,0.03292649,0.00000000
-2.05002501,0.16987426,0.00007343,0.00105876,0.04109348,0.14147552,0.00009130,0.03508265,0.00000000
-2.04402201,0.18077778,0.00008370,0.00130169,0.04402948,0.15005006,0.00010488,0.03734745,0.00000000
-2.03801901,0.19217157,0.00009674,0.00160019,0.04718491,0.15890006,0.00012348,0.03973311,0.00000000
-2.03201601,0.20415310,0.00011280,0.00196139,0.05059439,0.16808770,0.00014742,0.04225977,0.00000000
-2.02601301,0.21685449,0.00013216,0.00239296,0.05430176,0.17770340,0.00017712,0.04495522,0.00000000
-2.02001001,0.23043979,0.00015512,0.00290294,0.05835900,0.18786397,0.00021309,0.04785411,0.00000000
-2.01400700,0.24510025,0.00018202,0.00349948,0.06282472,0.19870918,0.00025590,0.05099697,0.00000000
-2.00800400,0.26104780,0.00021321,0.00419059,0.06776214,0.21039694,0.00030617,0.05442868,0.00000000
-2.00200100,0.27850645,0.00024899,0.00498381,0.07323655,0.22309689,0.00036457,0.05819666,0.00000000
-1.99599800,0.29770210,0.00028967,0.00588581,0.07931225,0.23698259,0.00043177,0.06234865,0.00000000
-1.98999500,0.31885076,0.00033549,0.00690207,0.08604921,0.25222258,0.00050846,0.06693019,0.00000000
-1.98399200,0.34214570,0.00038664,0.00803645,0.09349935,0.26897051,0.00059534,0.07198191,0.00000000
-1.97798899,0.36774402,0.00044319,0.00929077,0.10170280,0.28735486,0.00069311,0.07753670,0.00000000
-1.97198599,0.39575340,0.00050513,0.01066445,0.11068417,0.30746864,0.00080251,0.08361690,0.00000000
-1.96598299,0.42621940,0.00057231,0.01215415,0.12044906,0.32935958,0.00092430,0.09023168,0.00000000
-1.95997999,0.45911443,0.00064446,0.01375350,0.13098106,0.35302153,0.00105934,0.09737474,0.00000000
-1.95397699,0.49432886,0.00072115,0.01545287,0.14223952,0.37838748,0.00120862,0.10502247,0.00000000
-1.94797399,0.53166514,0.00080179,0.01723927,0.15415804,0.40532481,0.00137334,0.11313286,0.00000000
-1.94197099,0.57083537,0.00088565,0.01909638,0.16664418,0.43363324,0.00155501,0.12164502,0.00000000
-1.93596798,0.61146304,0.00097184,0.02100471,0.17958034,0.46304585,0.00175555,0.13047972,0.00000000
-1.92996498,0.65308901,0.00105934,0.02294190,0.19282589,0.49323338,0.00197746,0.13954078,0.00000000
-1.92396198,0.69518205,0.00114703,0.02488314,0.20622067,0.52381197,0.00222394,0.14871746,0.00000000
-1.91795898,0.73715357,0.00123369,0.02680181,0.21958980,0.55435408,0.00249906,0.15788775,0.00000000
-1.91195598,0.77837649,0.00131806,0.02867016,0.23274957,0.58440256,0.00280796,0.16692256,0.00000000
-1.90595298,0.81820728,0.00139887,0.03046018,0.24551445,0.61348711,0.00315702,0.17569060,0.00000000
-1.89994997,0.85601056,0.00147486,0.03214447,0.25770465,0.64114279,0.00355401,0.18406372,0.00000000
-1.89394697,0.89118520,0.00154487,0.03369722,0.26915423,0.66692947,0.00400827,0.19192267,0.00000000
-1.88794397,0.92319057,0.00160785,0.03509513,0.27971912,0.69045164,0.00453080,0.19916279,0.00000000
-1.88194097,0.95157186,0.00166292,0.03631834,0.28928485,0.71137737,0.00513432,0.20569946,0.00000000
-1.87593797,0.97598298,0.00170940,0.03735123,0.29777342,0.72945552,0.00583328,0.21147308,0.00000000
-1.86993497,0.99620590,0.00174684,0.03818306,0.30514904,0.74453025,0.00664373,0.21645308,0.00000000
-1.86393197,1.01216521,0.00177507,0.03880856,0.31142223,0.75655191,0.00758320,0.22064098,0.00000000
-1.85792896,1.02393691,0.00179417,0.03922814,0.31665214,0.76558365,0.00867033,0.22407202,0.00000000
-1.85192596,1.03175078,0.00180453,0.03944799,0.32094667,0.77180308,0.00992451,0.22681537,0.00000000
-1.84592296,1.03598586,0.00180679,0.03947993,0.32446036,0.77549885,0.01136531,0.22897277,0.00000000
-1.83991996,1.03715897,0.00180187,0.03934096,0.32738998,0.77706184,0.01301180,0.23067553,0.00000000
-1.83391696,1.03590652,0.00179089,0.03905264,0.32996786,0.77697140,0.01488181,0.23207999,0.00000000
-1.82791396,1.03296016,0.00177518,0.03864025,0.33245324,0.77577691,0.01699105,0.23336156,0.00000000
-1.82191096,1.02911737,0.00175617,0.03813175,0.33512178,0.77407543,0.01935213,0.23470763,0.00000000
-1.81590795,1.02520795,0.00173541,0.03755672,0.33825379,0.77248641,0.02197361,0.23630943,0.00000000
-1.80990495,1.02205812,0.00171443,0.03694508,0.34212158,0.77162448,0.02485900,0.23835344,0.00000000
-1.80390195,1.02045366,0.00169475,0.03632595,0.34697646,0.77207155,0.02800584,0.24101249,0.00000000
-1.79789895,1.02110390,0.00167774,0.03572645,0.35303602,0.77434964,0.03140481,0.24443716,0.00000000
-1.79189595,1.02460818,0.00166464,0.03517064,0.36047236,0.77889547,0.03503912,0.24874777,0.00000000
-1.78589295,1.03142644,0.00165645,0.03467867,0.36940163,0.78603840,0.03888397,0.25402736,0.00000000
-1.77988994,1.04185548,0.00165391,0.03426601,0.37987571,0.79598247,0.04290633,0.26031610,0.00000000
-1.77388694,1.05601186,0.00165747,0.03394300,0.39187625,0.80879375,0.04706504,0.26760734,0.00000000
-1.76788394,1.07382267,0.00166724,0.03371464,0.40531158,0.82439349,0.05131112,0.27584571,0.00000000
-1.76188094,1.09502442,0.00168303,0.03358062,0.42001666,0.84255766,0.05558857,0.28492713,0.00000000
-1.75587794,1.11917043,0.00170432,0.03353558,0.43575626,0.86292288,0.05983541,0.29470111,0.00000000
-1.74987494,1.14564638,0.00173029,0.03356968,0.45223117,0.88499862,0.06398503,0.30497506,0.00000000
-1.74387194,1.17369334,0.00175984,0.03366929,0.46908742,0.90818512,0.06796791,0.31552058,0.00000000
-1.73786893,1.20243746,0.00179166,0.03381793,0.48592802,0.93179640,0.07171351,0.32608142,0.00000000
-1.73186593,1.23092470,0.00182425,0.03399721,0.50232690,0.95508715,0.07515230,0.33638285,0.00000000
-1.72586293,1.25815928,0.00185602,0.03418796,0.51784424,0.97728238,0.07821799,0.34614189,0.00000000
-1.71985993,1.28314389,0.00188531,0.03437126,0.53204274,0.99760849,0.08084957,0.35507816,0.00000000
-1.71385693,1.30491988,0.00191048,0.03452945,0.54450397,1.01532414,0.08299343,0.36292458,0.00000000
-1.70785393,1.32260557,0.00192997,0.03464708,0.55484411,1.02974981,0.08460513,0.36943768,0.00000000
-1.70185093,1.33543078,0.00194236,0.03471158,0.56272828,1.04029429,0.08565101,0.37440689,0.00000000
-1.69584792,1.34276626,0.00194643,0.03471392,0.56788294,1.04647720,0.08610932,0.37766242,0.00000000
-1.68984492,1.34414645,0.00194118,0.03464886,0.57010567,1.04794641,0.08597103,0.37908135,0.00000000
-1.68384192,1.33928485,0.00192590,0.03451512,0.56927199,1.04448967,0.08524013,0.37859177,0.00000000
-1.67783892,1.32808135,0.00190016,0.03431528,0.56533890,1.03603996,0.08393344,0.37617463,0.00000000
-1.67183592,1.31062134,0.00186383,0.03405537,0.55834505,1.02267459,0.08208005,0.37186344,0.00000000
-1.66583292,1.28716704,0.00181710,0.03374444,0.54840761,1.00460820,0.07972019,0.36574171,0.00000000
-1.65982991,1.25814166,0.00176044,0.03339380,0.53571607,0.98218023,0.07690382,0.35793853,0.00000000
-1.65382691,1.22410740,0.00169456,0.03301630,0.52052335,0.95583767,0.07368887,0.34862235,0.00000000
-1.64782391,1.18573880,0.00162043,0.03262539,0.50313475,0.92611422,0.07013927,0.33799348,0.00000000
-1.64182091,1.14379270,0.00153918,0.03223435,0.48389536,0.89360691,0.06632285,0.32627567,0.00000000
-1.63581791,1.09907685,0.00145209,0.03185539,0.46317654,0.85895162,0.06230915,0.31370728,0.00000000
-1.62981491,1.05241842,0.00136054,0.03149895,0.44136226,0.82279880,0.05816737,0.30053240,0.00000000
-1.62381191,1.00463438,0.00126595,0.03117309,0.41883583,0.78579038,0.05396440,0.28699252,0.00000000
-1.61780890,0.95650481,0.00116973,0.03088309,0.39596778,0.74853937,0.04976308,0.27331902,0.00000000
-1.61180590,0.90875059,0.00107326,0.03063117,0.37310524,0.71161267,0.04562077,0.25972682,0.00000000
-1.60580290,0.86201614,0.00097781,0.03041647,0.35056334,0.67551796,0.04158814,0.24640958,0.00000000
-1.59979990,0.81685780,0.00088456,0.03023522,0.32861890,0.64069499,0.03770842,0.23353636,0.00000000
-1.59379690,0.77373798,0.00079452,0.03008110,0.30750635,0.60751141,0.03401692,0.22124997,0.00000000
-1.58779390,0.73302489,0.00070859,0.02994575,0.28741616,0.57626290,0.03054087,0.20966691,0.00000000
-1.58179090,0.69499737,0.00062744,0.02981942,0.26849532,0.54717732,0.02729959,0.19887872,0.00000000
-1.57578789,0.65985400,0.00055163,0.02969171,0.25084988,0.52042208,0.02430493,0.18895458,0.00000000
-1.56978489,0.62772551,0.00048152,0.02955239,0.23454897,0.49611410,0.02156189,0.17994475,0.00000000
-1.56378189,0.59868931,0.00041731,0.02939214,0.21963009,0.47433127,0.01906944,0.17188470,0.00000000
-1.55777889,0.57278511,0.00035908,0.02920330,0.20610504,0.45512464,0.01682140,0.16479947,0.00000000
-1.55177589,0.55003012,0.00030676,0.02898050,0.19396619,0.43853025,0.01480744,0.15870790,0.00000000
-1.54577289,0.53043312,0.00026019,0.02872115,0.18319255,0.42457981,0.01301401,0.15362644,0.00000000
-1.53976988,0.51400605,0.00021910,0.02842580,0.17375532,0.41330932,0.01142530,0.14957232,0.00000000
-1.53376688,0.50077262,0.00018318,0.02809824,0.16562260,0.40476516,0.01002410,0.14656573,0.00000000
-1.52776388,0.49077324,0.00015205,0.02774548,0.15876294,0.39900722,0.00879255,0.14463092,0.00000000
-1.52176088,0.48406609,0.00012531,0.02737749,0.15314776,0.39610864,0.00771284,0.14379614,0.00000000
-1.51575788,0.48072413,0.00010253,0.02700674,0.14875234,0.39615247,0.00676767,0.14409236,0.00000000
-1.50975488,0.48082856,0.00008329,0.02664766,0.14555562,0.39922519,0.00594073,0.14555098,0.00000000
-1.50375188,0.48445889,0.00006717,0.02631584,0.14353883,0.40540763,0.00521695,0.14820045,0.00000000
-1.49774887,0.49168056,0.00005378,0.02602724,0.14268315,0.41476383,0.00458269,0.15206223,0.00000000
-1.49174587,0.50253071,0.00004275,0.02579731,0.14296657,0.42732854,0.00402583,0.15714620,0.00000000
-1.48574287,0.51700330,0.00003374,0.02564012,0.14436039,0.44309424,0.00353577,0.16344593,0.00000000
-1.47973987,0.53503438,0.00002644,0.02556747,0.14682551,0.46199840,0.00310339,0.17093402,0.00000000
-1.47373687,0.55648876,0.00002057,0.02558818,0.15030885,0.48391207,0.00272093,0.17955794,0.00000000
-1.46773387,0.58114878,0.00001589,0.02570743,0.15474026,0.50863044,0.00238184,0.18923661,0.00000000
-1.46173087,0.60870632,0.00001218,0.02592628,0.16003009,0.53586624,0.00208066,0.19985800,0.00000000
-1.45572786,0.63875867,0.00000928,0.02624139,0.16606772,0.56524655,0.00181286,0.21127804,0.00000000
-1.44972486,0.67080863,0.00000701,0.02664494,0.17272114,0.59631348,0.00157466,0.22332097,0.00000000
