energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.55677839,0.48019255,0.00000001,0.03872373,0.07596726,0.21406643,0.00000011,0.21766549,0.06712407,0.07246069
-3.55077539,0.48592577,0.00000001,0.03928017,0.07719543,0.21657367,0.00000007,0.22081493,0.06820773,0.07290004
-3.54477239,0.49011595,0.00000000,0.03969925,0.07813458,0.21839399,0.00000005,0.22319061,0.06903528,0.07316901
-3.53876938,0.49240111,0.00000000,0.03995214,0.07872902,0.21936814,0.00000003,0.22463010,0.06955790,0.07320968
-3.53276638,0.49247821,0.00000000,0.04001497,0.07893289,0.21936254,0.00000002,0.22499874,0.06973537,0.07297268
-3.52676338,0.49011278,0.00000000,0.03986946,0.07871152,0.21827363,0.00000002,0.22419380,0.06953725,0.07241873
-3.52076038,0.48514564,0.00000000,0.03950355,0.07804245,0.21603098,0.00000001,0.22214737,0.06894383,0.07151971
-3.51475738,0.47749664,0.00000000,0.03891160,0.07691594,0.21259905,0.00000001,0.21882783,0.06794658,0.07025937
-3.50875438,0.46716519,0.00000000,0.03809445,0.07533493,0.20797748,0.00000001,0.21423997,0.06654815,0.06863336
-3.50275138,0.45422771,0.00000000,0.03705916,0.07331465,0.20220007,0.00000001,0.20842370,0.06476201,0.06664896
-3.49674837,0.43883231,0.00000000,0.03581861,0.07088169,0.19533240,0.00000001,0.20145155,0.06261163,0.06432434
-3.49074537,0.42119101,0.00000000,0.03439079,0.06807271,0.18746848,0.00000002,0.19342498,0.06012939,0.06168736
-3.48474237,0.40156989,0.00000000,0.03279809,0.06493286,0.17872635,0.00000002,0.18446989,0.05735515,0.05877416
-3.47873937,0.38027780,0.00000000,0.03106627,0.06151394,0.16924311,0.00000003,0.17473141,0.05433466,0.05562750
-3.47273637,0.35765416,0.00000000,0.02922354,0.05787248,0.15916949,0.00000005,0.16436825,0.05111781,0.05229494
-3.46673337,0.33405638,0.00000000,0.02729951,0.05406764,0.14866428,0.00000007,0.15354700,0.04775686,0.04882694
-3.46073037,0.30984756,0.00000000,0.02532419,0.05015931,0.13788890,0.00000011,0.14243645,0.04430470,0.04527509
-3.45472736,0.28538489,0.00000000,0.02332705,0.04620621,0.12700218,0.00000016,0.13120230,0.04081320,0.04169035
-3.44872436,0.26100924,0.00000000,0.02133618,0.04226423,0.11615584,0.00000022,0.12000240,0.03733176,0.03812146
-3.44272136,0.23703629,0.00000000,0.01937754,0.03838502,0.10549043,0.00000032,0.10898264,0.03390603,0.03461367
-3.43671836,0.21374934,0.00000000,0.01747444,0.03461481,0.09513230,0.00000046,0.09827370,0.03057692,0.03120761
-3.43071536,0.19139412,0.00000000,0.01564704,0.03099362,0.08519120,0.00000065,0.08798864,0.02737987,0.02793854
-3.42471236,0.17017553,0.00000000,0.01391217,0.02755470,0.07575893,0.00000091,0.07822140,0.02434436,0.02483578
-3.41870935,0.15025618,0.00000000,0.01228313,0.02432430,0.06690871,0.00000126,0.06904606,0.02149378,0.02192253
-3.41270635,0.13175682,0.00000000,0.01076978,0.02132175,0.05869543,0.00000174,0.06051703,0.01884542,0.01921588
-3.40670335,0.11475818,0.00000000,0.00937870,0.01855973,0.05115652,0.00000239,0.05266983,0.01641077,0.01672701
-3.40070035,0.09930422,0.00000000,0.00811340,0.01604477,0.04431351,0.00000325,0.04552248,0.01419600,0.01446167
-3.39469735,0.08540628,0.00000000,0.00697469,0.01377793,0.03817394,0.00000439,0.03907735,0.01220252,0.01242077
-3.38869435,0.07304813,0.00000000,0.00596110,0.01175555,0.03273370,0.00000589,0.03332332,0.01042770,0.01060103
-3.38269135,0.06219128,0.00000000,0.00506928,0.00997011,0.02797956,0.00000785,0.02823814,0.00886566,0.00899573
-3.37668834,0.05278062,0.00000000,0.00429446,0.00841106,0.02389176,0.00001039,0.02379083,0.00750801,0.00759554
-3.37068534,0.04474992,0.00000000,0.00363093,0.00706572,0.02044667,0.00001364,0.01994408,0.00634466,0.00638920
-3.36468234,0.03802716,0.00000000,0.00307239,0.00592005,0.01761924,0.00001779,0.01665653,0.00536457,0.00536435
-3.35867934,0.03253941,0.00000001,0.00261243,0.00495943,0.01538538,0.00002304,0.01388479,0.00455643,0.00450811
-3.35267634,0.02821715,0.00000001,0.00224479,0.00416927,0.01372406,0.00002962,0.01158534,0.00390926,0.00380772
-3.34667334,0.02499806,0.00000001,0.00196371,0.00353564,0.01261913,0.00003782,0.00971600,0.00341293,0.00325103
-3.34067034,0.02283007,0.00000002,0.00176412,0.00304566,0.01206088,0.00004793,0.00823727,0.00305865,0.00282691
-3.33466733,0.02167383,0.00000002,0.00164189,0.00268791,0.01204723,0.00006032,0.00711326,0.00283923,0.00252559
-3.32866433,0.02150440,0.00000003,0.00159389,0.00245268,0.01258473,0.00007539,0.00631242,0.00274939,0.00233884
-3.32266133,0.02231243,0.00000005,0.00161806,0.00233214,0.01368911,0.00009354,0.00580799,0.00278594,0.00226014
-3.31665833,0.02410463,0.00000007,0.00171350,0.00232044,0.01538568,0.00011526,0.00557820,0.00294780,0.00228474
-3.31065533,0.02690385,0.00000010,0.00188038,0.00241374,0.01770942,0.00014103,0.00560631,0.00323610,0.00240963
-3.30465233,0.03074865,0.00000013,0.00211987,0.00261018,0.02070491,0.00017136,0.00588046,0.00365412,0.00263349
-3.29864932,0.03569251,0.00000019,0.00243411,0.00290982,0.02442612,0.00020678,0.00639345,0.00420724,0.00295655
-3.29264632,0.04180287,0.00000026,0.00282600,0.00331454,0.02893605,0.00024780,0.00714230,0.00490284,0.00338048
-3.28664332,0.04916000,0.00000035,0.00329911,0.00382794,0.03430642,0.00029493,0.00812792,0.00575021,0.00390816
-3.28064032,0.05785590,0.00000048,0.00385750,0.00445524,0.04061743,0.00034866,0.00935465,0.00676043,0.00454352
-3.27463732,0.06799337,0.00000064,0.00450559,0.00520319,0.04795765,0.00040941,0.01082983,0.00794637,0.00529138
-3.26863432,0.07968528,0.00000086,0.00524799,0.00608002,0.05642415,0.00047757,0.01256341,0.00932263,0.00615722
-3.26263132,0.09305441,0.00000115,0.00608938,0.00709546,0.06612299,0.00055345,0.01456770,0.01090557,0.00714709
-3.25662831,0.10823367,0.00000153,0.00703443,0.00826072,0.07717007,0.00063727,0.01685709,0.01271347,0.00826750
-3.25062531,0.12536708,0.00000201,0.00808774,0.00958869,0.08969254,0.00072917,0.01944796,0.01476670,0.00952533
-3.24462231,0.14461144,0.00000262,0.00925384,0.01109401,0.10383057,0.00082918,0.02235877,0.01708801,0.01092787
-3.23861931,0.16613869,0.00000341,0.01053722,0.01279339,0.11973969,0.00093726,0.02561013,0.01970294,0.01248289
-3.23261631,0.19013890,0.00000439,0.01194247,0.01470587,0.13759347,0.00105326,0.02922514,0.02264026,0.01419872
-3.22661331,0.21682392,0.00000563,0.01347438,0.01685318,0.15758657,0.00117698,0.03322976,0.02593251,0.01608447
-3.22061031,0.24643113,0.00000717,0.01513820,0.01926007,0.17993772,0.00130815,0.03765325,0.02961650,0.01815025
-3.21460730,0.27922737,0.00000906,0.01693984,0.02195471,0.20489266,0.00144648,0.04252871,0.03373389,0.02040739
-3.20860430,0.31551227,0.00001138,0.01888615,0.02496894,0.23272646,0.00159169,0.04789351,0.03833158,0.02286873
-3.20260130,0.35562076,0.00001420,0.02098514,0.02833857,0.26374492,0.00174354,0.05378965,0.04346207,0.02554883
-3.19659830,0.39992401,0.00001761,0.02324619,0.03210335,0.29828458,0.00190186,0.06026397,0.04918347,0.02846414
-3.19059530,0.44882836,0.00002168,0.02568019,0.03630694,0.33671099,0.00206660,0.06736803,0.05555933,0.03163304
-3.18459230,0.50277142,0.00002651,0.02829961,0.04099648,0.37941449,0.00223785,0.07515765,0.06265798,0.03507577
-3.17858929,0.56221505,0.00003221,0.03111835,0.04622190,0.42680347,0.00241587,0.08369208,0.07055152,0.03881418
-3.17258629,0.62763455,0.00003887,0.03415154,0.05203492,0.47929442,0.00260112,0.09303254,0.07931415,0.04287123
-3.16658329,0.69950387,0.00004660,0.03741503,0.05848761,0.53729887,0.00279423,0.10324031,0.08902008,0.04727029
-3.16058029,0.77827668,0.00005549,0.04092483,0.06563060,0.60120691,0.00299602,0.11437420,0.09974076,0.05203419
-3.15457729,0.86436342,0.00006564,0.04469618,0.07351088,0.67136765,0.00320748,0.12648746,0.11154159,0.05718398
-3.14857429,0.95810493,0.00007712,0.04874254,0.08216926,0.74806700,0.00342966,0.13962420,0.12447814,0.06273751
-3.14257129,1.05974306,0.00009000,0.05307440,0.09163754,0.83150322,0.00366370,0.15381540,0.13859195,0.06870777
-3.13656828,1.16938977,0.00010434,0.05769794,0.10193550,0.92176146,0.00391066,0.16907464,0.15390603,0.07510117
-3.13056528,1.28699557,0.00012014,0.06261359,0.11306776,1.01878798,0.00417149,0.18539382,0.17042042,0.08191566
-3.12456228,1.41231929,0.00013740,0.06781469,0.12502080,1.12236582,0.00444690,0.20273896,0.18810771,0.08913896
-3.11855928,1.54490066,0.00015609,0.07328612,0.13776005,1.23209289,0.00473726,0.22104639,0.20690907,0.09674693
-3.11255628,1.68403777,0.00017613,0.07900320,0.15122757,1.34736438,0.00504248,0.24021963,0.22673090,0.10470211
-3.10655328,1.82877105,0.00019739,0.08493073,0.16534016,1.46736062,0.00536191,0.26012716,0.24744238,0.11295271
-3.10055028,1.97787562,0.00021973,0.09102252,0.17998827,1.59104206,0.00569428,0.28060129,0.26887411,0.12143201
-3.09454727,2.12986336,0.00024293,0.09722118,0.19503579,1.71715222,0.00603759,0.30143843,0.29081824,0.13005831
-3.08854427,2.28299590,0.00026677,0.10345848,0.21032089,1.84422958,0.00638910,0.32240079,0.31302997,0.13873554
-3.08254127,2.43530892,0.00029096,0.10965619,0.22565791,1.97062886,0.00674533,0.34321974,0.33523081,0.14735450
-3.07653827,2.58464796,0.00031519,0.11572741,0.24084035,2.09455154,0.00710205,0.36360066,0.35711336,0.15579478
-3.07053527,2.72871516,0.00033911,0.12157846,0.25564502,2.21408520,0.00745437,0.38322936,0.37834777,0.16392733
-3.06453227,2.86512554,0.00036236,0.12711116,0.26983714,2.32725058,0.00779683,0.40177981,0.39858956,0.17161759
-3.05852926,2.99147129,0.00038456,0.13222553,0.28317628,2.43205490,0.00812354,0.41892292,0.41748865,0.17872917
-3.05252626,3.10539148,0.00040533,0.13682276,0.29542303,2.52654941,0.00842835,0.43433616,0.43469932,0.18512776
-3.04652326,3.20464455,0.00042430,0.14080830,0.30634601,2.60888898,0.00870502,0.44771353,0.44989054,0.19068535
-3.04052026,3.28718055,0.00044112,0.14409507,0.31572905,2.67739117,0.00894743,0.45877541,0.46275654,0.19528441
-3.03451726,3.35120981,0.00045546,0.14660643,0.32337815,2.73059220,0.00914983,0.46727806,0.47302680,0.19882188
-3.02851426,3.39526504,0.00046704,0.14827898,0.32912797,2.76729720,0.00930698,0.47302208,0.48047542,0.20121284
-3.02251126,3.41825383,0.00047563,0.14906491,0.33284759,2.78662255,0.00941442,0.47585965,0.48492906,0.20239365
-3.01650825,3.41949924,0.00048105,0.14893388,0.33444511,2.78802816,0.00946860,0.47570003,0.48627334,0.20232441
-3.01050525,3.39876623,0.00048318,0.14787427,0.33387107,2.77133814,0.00946704,0.47251318,0.48445729,0.20099065
-3.00450225,3.35627304,0.00048198,0.14589378,0.33112037,2.73674897,0.00940847,0.46633124,0.47949566,0.19840411
-2.99849925,3.29268659,0.00047747,0.14301934,0.32623273,2.68482470,0.00929285,0.45724784,0.47146898,0.19460263
-2.99249625,3.20910243,0.00046976,0.13929631,0.31929153,2.61647937,0.00912140,0.44541529,0.46052143,0.18964922
-2.98649325,3.10701015,0.00045900,0.13478710,0.31042116,2.53294770,0.00889662,0.43103969,0.44685654,0.18363014
-2.98049025,2.98824583,0.00044542,0.12956910,0.29978305,2.43574516,0.00862217,0.41437439,0.43073103,0.17665242
-2.97448724,2.85493403,0.00042929,0.12373229,0.28757044,2.32661967,0.00830280,0.39571183,0.41244702,0.16884057
-2.96848424,2.70942184,0.00041094,0.11737634,0.27400226,2.20749683,0.00794421,0.37537443,0.39234307,0.16033302
-2.96248124,2.55420805,0.00039074,0.11060757,0.25931637,2.08042142,0.00755284,0.35370476,0.37078438,0.15127809
-2.95647824,2.39187064,0.00036908,0.10353581,0.24376236,1.94749758,0.00713575,0.33105543,0.34815268,0.14183000
-2.95047524,2.22499554,0.00034637,0.09627129,0.22759435,1.81083011,0.00670036,0.30777924,0.32483618,0.13214488
-2.94447224,2.05610946,0.00032302,0.08892170,0.21106405,1.67246944,0.00625432,0.28421983,0.30122003,0.12237696
-2.93846923,1.88761945,0.00029945,0.08158954,0.19441427,1.53436193,0.00580526,0.26070330,0.27767757,0.11267526
-2.93246623,1.72176080,0.00027606,0.07436983,0.17787320,1.39830738,0.00536069,0.23753094,0.25456284,0.10318061
-2.92646323,1.56055513,0.00025326,0.06734823,0.16164961,1.26592483,0.00492780,0.21497346,0.23220427,0.09402334
-2.92046023,1.40577920,0.00023140,0.06059971,0.14592901,1.13862728,0.00451333,0.19326657,0.21090000,0.08532154
-2.91445723,1.25894483,0.00021083,0.05418757,0.13087099,1.01760558,0.00412352,0.17260828,0.19091455,0.07717990
-2.90845423,1.12128968,0.00019187,0.04816306,0.11660762,0.90382136,0.00376399,0.15315758,0.17247705,0.06968917
-2.90245123,0.99377801,0.00017482,0.04256537,0.10324293,0.79800820,0.00343974,0.13503460,0.15578067,0.06292618
-2.89644822,0.87711037,0.00015994,0.03742204,0.09085330,0.70068028,0.00315508,0.11832199,0.14098331,0.05695428
-2.89044522,0.77174073,0.00014749,0.03274966,0.07948878,0.61214721,0.00291369,0.10306745,0.12820910,0.05182418
-2.88444222,0.67789939,0.00013770,0.02855487,0.06917503,0.53253382,0.00271857,0.08928696,0.11755060,0.04757501
-2.87843922,0.59561999,0.00013079,0.02483555,0.05991587,0.46180345,0.00257211,0.07696878,0.10907139,0.04423565
-2.87243622,0.52476905,0.00012698,0.02158208,0.05169611,0.39978342,0.00247609,0.06607770,0.10280883,0.04182603
-2.86643322,0.46507625,0.00012647,0.01877867,0.04448467,0.34619140,0.00243174,0.05655957,0.09877677,0.04035847
-2.86043022,0.41616434,0.00012949,0.01640468,0.03823768,0.30066149,0.00243973,0.04834570,0.09696799,0.03983893
-2.85442721,0.37757734,0.00013625,0.01443587,0.03290156,0.26276913,0.00250022,0.04135713,0.09735636,0.04026806
-2.84842421,0.34880632,0.00014698,0.01284557,0.02841589,0.23205399,0.00261284,0.03550859,0.09989849,0.04164219
-2.84242121,0.32931197,0.00016190,0.01160565,0.02471603,0.20804027,0.00277675,0.03071191,0.10453504,0.04395400
-2.83641821,0.31854378,0.00018125,0.01068746,0.02173540,0.19025422,0.00299056,0.02687915,0.11119154,0.04719311
-2.83041521,0.31595564,0.00020527,0.01006252,0.01940745,0.17823840,0.00325241,0.02392500,0.11977898,0.05134640
-2.82441221,0.32101785,0.00023419,0.00970311,0.01766719,0.17156294,0.00355991,0.02176876,0.13019415,0.05639829
-2.81840920,0.33322599,0.00026822,0.00958274,0.01645248,0.16983373,0.00391015,0.02033581,0.14231993,0.06233084
-2.81240620,0.35210667,0.00030758,0.00967645,0.01570490,0.17269774,0.00429972,0.01955856,0.15602564,0.06912375
-2.80640320,0.37722079,0.00035242,0.00996103,0.01537033,0.17984582,0.00472471,0.01937693,0.17116771,0.07675444
-2.80040020,0.40816456,0.00040289,0.01041522,0.01539932,0.19101305,0.00518074,0.01973855,0.18759053,0.08519796
-2.79439720,0.44456861,0.00045904,0.01101968,0.01574718,0.20597718,0.00566301,0.02059849,0.20512784,0.09442699
-2.78839420,0.48609561,0.00052090,0.01175707,0.01637395,0.22455515,0.00616639,0.02191879,0.22360451,0.10441178
-2.78239120,0.53243650,0.00058839,0.01261199,0.01724417,0.24659818,0.00668542,0.02366773,0.24283876,0.11512009
-2.77638819,0.58330550,0.00066136,0.01357091,0.01832661,0.27198540,0.00721449,0.02581893,0.26264479,0.12651705
-2.77038519,0.63843415,0.00073955,0.01462205,0.01959383,0.30061648,0.00774789,0.02835023,0.28283565,0.13856492
-2.76438219,0.69756421,0.00082260,0.01575526,0.02102180,0.33240320,0.00827996,0.03124255,0.30322624,0.15122281
-2.75837919,0.76043967,0.00091004,0.01696181,0.02258935,0.36726032,0.00880515,0.03447863,0.32363629,0.16444607
-2.75237619,0.82679774,0.00100129,0.01823420,0.02427769,0.40509585,0.00931821,0.03804173,0.34389309,0.17818570
-2.74637319,0.89635916,0.00109566,0.01956590,0.02606989,0.44580096,0.00981420,0.04191436,0.36383380,0.19238734
-2.74037019,0.96881774,0.00119234,0.02095105,0.02795033,0.48923985,0.01028865,0.04607702,0.38330727,0.20699025
-2.73436718,1.04382974,0.00129043,0.02238413,0.02990421,0.53523988,0.01073758,0.05050697,0.40217508,0.22192604
-2.72836418,1.12100312,0.00138895,0.02385962,0.03191699,0.58358226,0.01115756,0.05517721,0.42031192,0.23711728
-2.72236118,1.19988763,0.00148684,0.02537160,0.03397396,0.63399385,0.01154574,0.06005558,0.43760521,0.25247622
-2.71635818,1.27996589,0.00158298,0.02691339,0.03605977,0.68614037,0.01189981,0.06510398,0.45395395,0.26790352
-2.71035518,1.36064655,0.00167622,0.02847716,0.03815810,0.73962167,0.01221799,0.07027796,0.46926712,0.28328727
-2.70435218,1.44126001,0.00176542,0.03005359,0.04025137,0.79396928,0.01249897,0.07552652,0.48346166,0.29850243
-2.69834917,1.52105753,0.00184941,0.03163164,0.04232054,0.84864684,0.01274185,0.08079224,0.49646025,0.31341078
-2.69234617,1.59921428,0.00192710,0.03319828,0.04434505,0.90305368,0.01294608,0.08601173,0.50818925,0.32786157
-2.68634317,1.67483691,0.00199745,0.03473847,0.04630288,0.95653166,0.01311134,0.09111643,0.51857702,0.34169291
-2.68034017,1.74697589,0.00205948,0.03623516,0.04817082,1.00837548,0.01323753,0.09603380,0.52755280,0.35473408
-2.67433717,1.81464255,0.00211237,0.03766942,0.04992473,1.05784632,0.01332466,0.10068872,0.53504643,0.36680869
-2.66833417,1.87683086,0.00215540,0.03902080,0.05154012,1.10418841,0.01337285,0.10500529,0.54098908,0.37773866
-2.66233117,1.93254308,0.00218800,0.04026775,0.05299275,1.14664823,0.01338227,0.10890874,0.54531498,0.38734898
-2.65632816,1.98081871,0.00220977,0.04138813,0.05425937,1.18449556,0.01335319,0.11232753,0.54796423,0.39547306
-2.65032516,2.02076549,0.00222051,0.04235995,0.05531852,1.21704568,0.01328598,0.11519557,0.54888649,0.40195853
-2.64432216,2.05159112,0.00222017,0.04316208,0.05615143,1.24368163,0.01318117,0.11745428,0.54804551,0.40667309
-2.63831916,2.07263435,0.00220890,0.04377504,0.05674282,1.26387574,0.01303949,0.11905467,0.54542406,0.40951033
-2.63231616,2.08339365,0.00218706,0.04418180,0.05708178,1.27720927,0.01286198,0.11995903,0.54102908,0.41039506
-2.62631316,2.08355217,0.00215516,0.04436850,0.05716246,1.28338913,0.01265004,0.12014247,0.53489656,0.40928794
-2.62031016,2.07299740,0.00211391,0.04432516,0.05698467,1.28226100,0.01240552,0.11959398,0.52709595,0.40618911
-2.61430715,2.05183438,0.00206416,0.04404624,0.05655432,1.27381790,0.01213076,0.11831700,0.51773344,0.40114056
-2.60830415,2.02039152,0.00200690,0.04353100,0.05588361,1.25820381,0.01182867,0.11632963,0.50695413,0.39422715
-2.60230115,1.97921851,0.00194326,0.04278377,0.05499104,1.23571202,0.01150270,0.11366424,0.49494249,0.38557601
-2.59629815,1.92907610,0.00187442,0.04181398,0.05390115,1.20677810,0.01115686,0.11036659,0.48192116,0.37535449
-2.59029515,1.87091797,0.00180168,0.04063598,0.05264405,1.17196790,0.01079565,0.10649457,0.46814787,0.36376649
-2.58429215,1.80586543,0.00172632,0.03926870,0.05125471,1.13196084,0.01042403,0.10211647,0.45391047,0.35104745
-2.57828914,1.73517589,0.00164967,0.03773512,0.04977202,1.08752942,0.01004726,0.09730895,0.43952034,0.33745808
-2.57228614,1.66020638,0.00157299,0.03606158,0.04823777,1.03951565,0.00967081,0.09215479,0.42530419,0.32327718
-2.56628314,1.58237379,0.00149752,0.03427699,0.04669537,0.98880558,0.00930018,0.08674051,0.41159471,0.30879377
-2.56028014,1.50311346,0.00142439,0.03241193,0.04518865,0.93630294,0.00894080,0.08115391,0.39872036,0.29429886
-2.55427714,1.42383782,0.00135462,0.03049772,0.04376047,0.88290309,0.00859781,0.07548177,0.38699479,0.28007727
-2.54827414,1.34589691,0.00128910,0.02856549,0.04245153,0.82946826,0.00827594,0.06980759,0.37670628,0.26639972
-2.54227114,1.27054215,0.00122854,0.02664532,0.04129908,0.77680508,0.00797935,0.06420971,0.36810775,0.25351557
-2.53626813,1.19889494,0.00117349,0.02476540,0.04033593,0.72564521,0.00771153,0.05875959,0.36140772,0.24164649
-2.53026513,1.13192086,0.00112433,0.02295132,0.03958948,0.67662969,0.00747522,0.05352055,0.35676265,0.23098118
-2.52426213,1.07041054,0.00108123,0.02122554,0.03908102,0.63029745,0.00727230,0.04854678,0.35427105,0.22167143
-2.51825913,1.01496740,0.00104420,0.01960691,0.03882525,0.58707806,0.00710381,0.04388283,0.35396950,0.21382946
-2.51225613,0.96600240,0.00101303,0.01811043,0.03882999,0.54728887,0.00696992,0.03956336,0.35583100,0.20752674
-2.50625313,0.92373556,0.00098739,0.01674711,0.03909615,0.51113613,0.00686999,0.03561329,0.35976542,0.20279406
-2.50025013,0.88820379,0.00096678,0.01552403,0.03961789,0.47871990,0.00680262,0.03204822,0.36562240,0.19962299
-2.49424712,0.85927415,0.00095057,0.01444445,0.04038303,0.45004205,0.00676573,0.02887507,0.37319622,0.19796836
-2.48824412,0.83666169,0.00093803,0.01350814,0.04137360,0.42501681,0.00675668,0.02609292,0.38223276,0.19775181
-2.48224112,0.81995088,0.00092837,0.01271172,0.04256654,0.40348326,0.00677236,0.02369402,0.39243811,0.19886599
-2.47623812,0.80861938,0.00092074,0.01204911,0.04393455,0.38521890,0.00680934,0.02166480,0.40348847,0.20117941
-2.47023512,0.80206318,0.00091429,0.01151202,0.04544694,0.36995388,0.00686395,0.01998696,0.41504112,0.20454165
-2.46423212,0.79962215,0.00090819,0.01109050,0.04707062,0.35738509,0.00693243,0.01863853,0.42674580,0.20878860
-2.45822911,0.80060487,0.00090164,0.01077343,0.04877102,0.34718967,0.00701099,0.01759488,0.43825633,0.21374785
-2.45222611,0.80431229,0.00089394,0.01054905,0.05051306,0.33903756,0.00709593,0.01682967,0.44924192,0.21924377
-2.44622311,0.81005935,0.00088446,0.01040549,0.05226199,0.33260274,0.00718370,0.01631568,0.45939786,0.22510238
-2.44022011,0.81719437,0.00087270,0.01033118,0.05398424,0.32757299,0.00727093,0.01602563,0.46845519,0.23115583
-2.43421711,0.82511584,0.00085829,0.01031533,0.05564820,0.32365805,0.00735452,0.01593282,0.47618925,0.23724646
-2.42821411,0.83328661,0.00084100,0.01034828,0.05722487,0.32059626,0.00743161,0.01601174,0.48242678,0.24323045
-2.42221111,0.84124559,0.00082074,0.01042185,0.05868845,0.31815972,0.00749966,0.01623864,0.48705150,0.24898104
-2.41620810,0.84861700,0.00079758,0.01052966,0.06001695,0.31615811,0.00755640,0.01659197,0.49000819,0.25439135
-2.41020510,0.85511764,0.00077173,0.01066736,0.06119257,0.31444135,0.00759988,0.01705288,0.49130524,0.25937694
-2.40420210,0.86056219,0.00074352,0.01083287,0.06220219,0.31290136,0.00762845,0.01760558,0.49101572,0.26387795
-2.39819910,0.86486704,0.00071343,0.01102657,0.06303767,0.31147299,0.00764078,0.01823777,0.48927714,0.26786100
-2.39219610,0.86805267,0.00068204,0.01125145,0.06369624,0.31013437,0.00763588,0.01894099,0.48629000,0.27132091
-2.38619310,0.87024482,0.00065002,0.01151321,0.06418073,0.30890671,0.00761310,0.01971096,0.48231525,0.27428199
-2.38019010,0.87167438,0.00061814,0.01182036,0.06449978,0.30785366,0.00757217,0.02054783,0.47767074,0.27679908
-2.37418709,0.87267592,0.00058722,0.01218420,0.06466803,0.30708019,0.00751322,0.02145646,0.47272685,0.27895820
-2.36818409,0.87368472,0.00055812,0.01261881,0.06470617,0.30673098,0.00743677,0.02244651,0.46790106,0.28087656
-2.36218109,0.87523180,0.00053172,0.01314092,0.06464090,0.30698811,0.00734383,0.02353245,0.46365185,0.28270206
-2.35617809,0.87793668,0.00050894,0.01376972,0.06450470,0.30806796,0.00723584,0.02473347,0.46047141,0.28461180
-2.35017509,0.88249752,0.00049065,0.01452653,0.06433556,0.31021719,0.00711472,0.02607312,0.45887746,0.28680978
-2.34417209,0.88967802,0.00047772,0.01543441,0.06417635,0.31370755,0.00698287,0.02757882,0.45940386,0.28952340
-2.33816908,0.90029088,0.00047098,0.01651760,0.06407410,0.31882940,0.00684313,0.02928113,0.46258991,0.29299878
-2.33216608,0.91517768,0.00047118,0.01780087,0.06407900,0.32588386,0.00669872,0.03121279,0.46896841,0.29749477
-2.32616308,0.93518495,0.00047902,0.01930870,0.06424314,0.33517356,0.00655324,0.03340754,0.47905237,0.30327576
-2.32016008,0.96113679,0.00049509,0.02106439,0.06461907,0.34699201,0.00641052,0.03589868,0.49332049,0.31060319
-2.31415708,0.99380452,0.00051990,0.02308900,0.06525813,0.36161182,0.00627456,0.03871755,0.51220160,0.31972611
-2.30815408,1.03387396,0.00055382,0.02540030,0.06620864,0.37927204,0.00614943,0.04189177,0.53605836,0.33087087
-2.30215108,1.08191152,0.00059709,0.02801158,0.06751395,0.40016489,0.00603909,0.04544345,0.56517082,0.34423050
-2.29614807,1.13833032,0.00064981,0.03093052,0.06921048,0.42442262,0.00594730,0.04938741,0.59972014,0.35995386
-2.29014507,1.20335782,0.00071192,0.03415810,0.07132586,0.45210484,0.00587746,0.05372944,0.63977347,0.37813544
-2.28414207,1.27700669,0.00078316,0.03768762,0.07387707,0.48318709,0.00583249,0.05846478,0.68527060,0.39880599
-2.27813907,1.35905059,0.00086313,0.04150388,0.07686897,0.51755141,0.00581475,0.06357685,0.73601317,0.42192477
-2.27213607,1.44900652,0.00095120,0.04558257,0.08029305,0.55497936,0.00582589,0.06903633,0.79165745,0.44737373
-2.26613307,1.54612539,0.00104660,0.04989000,0.08412665,0.59514834,0.00586680,0.07480071,0.85171120,0.47495432
-2.26013007,1.64939200,0.00114835,0.05438312,0.08833260,0.63763159,0.00593761,0.08081430,0.91553546,0.50438713
-2.25412706,1.75753543,0.00125530,0.05900991,0.09285944,0.68190235,0.00603762,0.08700891,0.98235165,0.53531477
-2.24812406,1.86905033,0.00136616,0.06371018,0.09764223,0.72734233,0.00616542,0.09330500,1.05125417,0.56730810
-2.24212106,1.98222909,0.00147950,0.06841677,0.10260382,0.77325456,0.00631884,0.09961352,1.12122864,0.59987569
-2.23611806,2.09520425,0.00159380,0.07305712,0.10765681,0.81888029,0.00649518,0.10583824,1.19117528,0.63247656
-2.23011506,2.20600008,0.00170746,0.07755515,0.11270587,0.86341974,0.00669124,0.11187860,1.25993698,0.66453557
-2.22411206,2.31259149,0.00181888,0.08183349,0.11765056,0.90605568,0.00690351,0.11763296,1.32633106,0.69546107
-2.21810905,2.41296825,0.00192646,0.08581586,0.12238839,0.94597929,0.00712836,0.12300214,1.38918362,0.72466416
-2.21210605,2.50520167,0.00202867,0.08942957,0.12681813,0.98241711,0.00736217,0.12789302,1.44736516,0.75157864
-2.20610305,2.58751110,0.00212409,0.09260806,0.13084310,1.01465798,0.00760158,0.13222223,1.49982584,0.77568090
-2.20010005,2.65832714,0.00221146,0.09529326,0.13437440,1.04207869,0.00784357,0.13591950,1.54562903,0.79650875
-2.19409705,2.71634868,0.00228969,0.09743781,0.13733388,1.06416727,0.00808569,0.13893078,1.58398146,0.81367844
