energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,1.75501462,3.08510989,0.52816671,0.01297788,0.43807882,0.02982211,0.48356827
-4.29514757,1.87191621,3.28245031,0.56306981,0.01386218,0.46929510,0.03190869,0.51645728
-4.28914457,2.00851401,3.51297442,0.60404853,0.01487618,0.50515565,0.03434353,0.55516686
-4.28314157,2.16301286,3.77349321,0.65046702,0.01600896,0.54522867,0.03710133,0.59927567
-4.27713857,2.33326279,4.06018577,0.70160643,0.01724709,0.58898739,0.04015065,0.64824965
-4.27113557,2.51678371,4.36864628,0.75667239,0.01857493,0.63581576,0.04345433,0.70144774
-4.26513257,2.71080014,4.69394721,0.81480529,0.01997505,0.68501666,0.04697011,0.75813039
-4.25912956,2.91228609,5.03071933,0.87509356,0.02142863,0.73582267,0.05065135,0.81747146
-4.25312656,3.11802055,5.37324832,0.93659008,0.02291605,0.78740945,0.05444804,0.87857319
-4.24712356,3.32465273,5.71558697,0.99833140,0.02441747,0.83891158,0.05830793,0.94048447
-4.24112056,3.52877632,6.05168116,1.05935969,0.02591344,0.88944057,0.06217785,1.00222200
-4.23511756,3.72701087,6.37550681,1.11874665,0.02738563,0.93810473,0.06600518,1.06279399
-4.22911456,3.91608833,6.68121419,1.17561893,0.02881747,0.98403035,0.06973940,1.12122579
-4.22311156,4.09294178,6.96327522,1.22918409,0.03019484,1.02638345,0.07333375,1.17658658
-4.21710855,4.25479353,7.21662882,1.27875612,0.03150672,1.06439160,0.07674680,1.22801631
-4.21110555,4.39923889,7.43681889,1.32377965,0.03274574,1.09736477,0.07994405,1.27475169
-4.20510255,4.52432243,7.62011960,1.36385156,0.03390865,1.12471461,0.08289933,1.31615033
-4.19909955,4.62860310,7.76364261,1.39873915,0.03499668,1.14597119,0.08559603,1.35171170
-4.19309655,4.71120533,7.86542156,1.42839388,0.03601572,1.16079663,0.08802802,1.38109417
-4.18709355,4.77185326,7.92446972,1.45295986,0.03697638,1.16899487,0.09020034,1.40412696
-4.18109055,4.81088623,7.94080778,1.47277644,0.03789381,1.17051717,0.09212939,1.42081650
-4.17508754,4.82925426,7.91546007,1.48837466,0.03878741,1.16546303,0.09384280,1.43134674
-4.16908454,4.82849311,7.85041862,1.50046732,0.03968025,1.15407635,0.09537885,1.43607306
-4.16308154,4.81067955,7.74857605,1.50993283,0.04059842,1.13673694,0.09678544,1.43551014
-4.15707854,4.77836809,7.61362960,1.51779339,0.04157015,1.11394778,0.09811865,1.43031397
-4.15107554,4.73451169,7.44995991,1.52518799,0.04262480,1.08631834,0.09944099,1.42125892
-4.14507254,4.68236929,7.26248924,1.53334130,0.04379180,1.05454471,0.10081923,1.40921061
-4.13906953,4.62540385,7.05652474,1.54352950,0.04509943,1.01938735,0.10232209,1.39509590
-4.13306653,4.56717492,6.83759306,1.55704420,0.04657370,0.98164727,0.10401766,1.37987115
-4.12706353,4.51122986,6.61127255,1.57515589,0.04823715,0.94214167,0.10597087,1.36449009
-4.12106053,4.46099804,6.38302982,1.59907807,0.05010778,0.90167989,0.10824091,1.34987282
-4.11505753,4.41969185,6.15806642,1.62993338,0.05219810,0.86104068,0.11087885,1.33687694
-4.10905453,4.39021802,5.94118126,1.66872289,0.05451434,0.82095151,0.11392544,1.32627211
-4.10305153,4.37510230,5.73665313,1.71629933,0.05705582,0.78207073,0.11740931,1.31871887
-4.09704852,4.37642955,5.54814689,1.77334515,0.05981457,0.74497302,0.12134548,1.31475247
-4.09104552,4.39580070,5.37864536,1.84035579,0.06277525,0.71013860,0.12573447,1.31477205
-4.08504252,4.43430704,5.23040787,1.91762830,0.06591522,0.67794639,0.13056180,1.31903531
-4.07903952,4.49252160,5.10495519,2.00525540,0.06920494,0.64867110,0.13579808,1.32765863
-4.07303652,4.57050657,5.00307935,2.10312453,0.07260858,0.62248413,0.14139964,1.34062213
-4.06703352,4.66783500,4.92487579,2.21092141,0.07608485,0.59945795,0.14730963,1.35777923
-4.06103052,4.78362463,4.86979471,2.32813757,0.07958798,0.57957356,0.15345964,1.37886980
-4.05502751,4.91658126,4.83670768,2.45408085,0.08306894,0.56273045,0.15977160,1.40353619
-4.04902451,5.06504893,4.82398547,2.58788831,0.08647664,0.54875842,0.16616016,1.43134118
-4.04302151,5.22706436,4.82958296,2.72854068,0.08975925,0.53743073,0.17253511,1.46178683
-4.03701851,5.40041289,4.85112702,2.87487773,0.09286552,0.52847774,0.17880402,1.49433354
-4.03101551,5.58268406,4.88600399,3.02561400,0.09574602,0.52160065,0.18487487,1.52841838
-4.02501251,5.77132476,4.93144351,3.17935474,0.09835438,0.51648454,0.19065853,1.56347219
-4.01900950,5.96368908,4.98459647,3.33461179,0.10064830,0.51281047,0.19607111,1.59893476
-4.01300650,6.15708384,5.04260539,3.48981963,0.10259051,0.51026604,0.20103596,1.63426793
-4.00700350,6.34880985,5.10266624,3.64335181,0.10414951,0.50855428,0.20548537,1.66896627
-4.00100050,6.53619907,5.16208146,3.79353833,0.10530013,0.50740071,0.20936187,1.70256545
-3.99499750,6.71664834,5.21830440,3.93868436,0.10602396,0.50655839,0.21261907,1.73464821
-3.98899450,6.88765052,5.26897593,4.07709083,0.10630953,0.50581118,0.21522212,1.76484831
-3.98299150,7.04682408,5.31195425,4.20707746,0.10615238,0.50497530,0.21714775,1.79285265
-3.97698849,7.19194189,5.34533890,4.32700838,0.10555496,0.50389931,0.21838389,1.81840183
-3.97098549,7.32096016,5.36749033,4.43532040,0.10452635,0.50246297,0.21892909,1.84128959
-3.96498249,7.43204771,5.37704585,4.53055382,0.10308193,0.50057510,0.21879153,1.86136143
-3.95897949,7.52361586,5.37293292,4.61138508,0.10124292,0.49817093,0.21798801,1.87851258
-3.95297649,7.59434840,5.35438016,4.67666042,0.09903583,0.49520914,0.21654273,1.89268571
-3.94697349,7.64323094,5.32092658,4.72542948,0.09649185,0.49166887,0.21448606,1.90386842
-3.94097049,7.66957838,5.27242868,4.75697726,0.09364623,0.48754709,0.21185339,1.91209061
-3.93496748,7.67305923,5.20906547,4.77085289,0.09053759,0.48285637,0.20868396,1.91742186
-3.92896448,7.65371492,5.13134081,4.76689379,0.08720717,0.47762327,0.20501993,1.91996853
-3.92296148,7.61197264,5.04008267,4.74524322,0.08369818,0.47188748,0.20090548,1.91987085
-3.91695848,7.54865006,4.93643886,4.70636027,0.08005502,0.46570166,0.19638614,1.91729952
-3.91095548,7.46495076,4.82186892,4.65102084,0.07632257,0.45913201,0.19150819,1.91245202
-3.90495248,7.36244944,4.69813179,4.58030910,0.07254550,0.45225954,0.18631826,1.90554834
-3.89894947,7.24306659,4.56726960,4.49559899,0.06876755,0.44518183,0.18086295,1.89682620
-3.89294647,7.10903289,4.43158743,4.39852626,0.06503087,0.43801528,0.17518859,1.88653564
-3.88694347,6.96284406,4.29362973,4.29095159,0.06137541,0.43089761,0.16934097,1.87493318
-3.88094047,6.80720760,4.15615381,4.17491614,0.05783834,0.42399041,0.16336509,1.86227558
-3.87493747,6.64498321,4.02210101,4.05259127,0.05445355,0.41748171,0.15730498,1.84881340
-3.86893447,6.47911924,3.89456608,3.92622429,0.05125117,0.41158821,0.15120334,1.83478464
-3.86293147,6.31258736,3.77676532,3.79808248,0.04825728,0.40655701,0.14510125,1.82040869
-3.85692846,6.14831822,3.67200359,3.67039767,0.04549357,0.40266681,0.13903782,1.80588090
-3.85092546,5.98914024,3.58364030,3.54531353,0.04297723,0.40022813,0.13304984,1.79136803
-3.84492246,5.83772382,3.51505387,3.42483745,0.04072081,0.39958250,0.12717133,1.77700488
-3.83891946,5.69653248,3.46960418,3.31079881,0.03873227,0.40110046,0.12143326,1.76289218
-3.83291646,5.56778222,3.45059204,3.20481466,0.03701506,0.40517813,0.11586316,1.74909599
-3.82691346,5.45340973,3.46121463,3.10826381,0.03556833,0.41223212,0.11048491,1.73564850
-3.82091046,5.35504932,3.50451577,3.02226932,0.03438716,0.42269291,0.10531853,1.72255026
-3.81490745,5.27401828,3.58333003,2.94768944,0.03346288,0.43699634,0.10038014,1.70977369
-3.80890445,5.21130955,3.70022003,2.88511618,0.03278345,0.45557339,0.09568193,1.69726748
-3.80290145,5.16759055,3.85740657,2.83488065,0.03233381,0.47883832,0.09123231,1.68496185
-3.79689845,5.14320655,4.05669199,2.79706390,0.03209634,0.50717517,0.08703612,1.67277401
-3.79089545,5.13818741,4.29937797,2.77151191,0.03205123,0.54092319,0.08309493,1.66061380
-3.78489245,5.15225603,4.58617972,2.75785352,0.03217693,0.58036129,0.07940731,1.64838883
-3.77888944,5.18483783,4.91713944,2.75551986,0.03245052,0.62569219,0.07596927,1.63600922
-3.77288644,5.23507029,5.29154282,2.76376440,0.03284808,0.67702685,0.07277460,1.62339134
-3.76688344,5.30181274,5.70784300,2.78168278,0.03334510,0.73436984,0.06981523,1.61046076
-3.76088044,5.38365645,6.16359700,2.80823200,0.03391677,0.79760642,0.06708151,1.59715408
-3.75487744,5.47893586,6.65541989,2.84224883,0.03453831,0.86649211,0.06456256,1.58342000
-3.74887444,5.58574215,7.17896177,2.88246749,0.03518532,0.94064550,0.06224640,1.56921945
-3.74287144,5.70194040,7.72891241,2.92753723,0.03583401,1.01954498,0.06012017,1.55452535
-3.73686843,5.82519178,8.29903744,2.97604010,0.03646154,1.10253006,0.05817019,1.53932191
-3.73086543,5.95298205,8.88224882,3.02650974,0.03704630,1.18880746,0.05638207,1.52360400
-3.72486243,6.08265744,9.47071083,3.07745167,0.03756817,1.27746250,0.05474077,1.50737671
-3.71885943,6.21146840,10.05598110,3.12736562,0.03800880,1.36747543,0.05323064,1.49065531
-3.71285643,6.33662115,10.62918434,3.17477016,0.03835193,1.45774261,0.05183547,1.47346582
-3.70685343,6.45533647,11.18121425,3.21822951,0.03858358,1.54710183,0.05053867,1.45584605
-3.70085043,6.56491415,11.70295763,3.25638234,0.03869229,1.63436106,0.04932334,1.43784735
-3.69484742,6.66280124,12.18553272,3.28797186,0.03866936,1.71832950,0.04817256,1.41953657
-3.68884442,6.74666130,12.62053273,3.31187615,0.03850895,1.79784964,0.04706963,1.40099829
-3.68284142,6.81444181,13.00026468,3.32713773,0.03820816,1.87182913,0.04599836,1.38233687
-3.67683842,6.86443641,13.31797332,3.33299091,0.03776712,1.93927102,0.04494350,1.36367805
-3.67083542,6.89533874,13.56804019,3.32888545,0.03718887,1.99930085,0.04389106,1.34516981
-3.66483242,6.90628495,13.74614886,3.31450539,0.03647926,2.05118970,0.04282873,1.32698210
-3.65882941,6.89688230,13.84940860,3.28978161,0.03564674,2.09437190,0.04174624,1.30930532
-3.65282641,6.86722197,13.87643097,3.25489724,0.03470206,2.12845668,0.04063566,1.29234734
-3.64682341,6.81787498,13.82735555,3.21028535,0.03365795,2.15323351,0.03949165,1.27632906
-3.64082041,6.74987102,13.70382409,3.15661852,0.03252867,2.16867072,0.03831164,1.26147848
-3.63481741,6.66466079,13.50890445,3.09479053,0.03132960,2.17490788,0.03709584,1.24802364
-3.62881441,6.56406343,13.24696822,3.02589071,0.03007677,2.17224239,0.03584722,1.23618444
-3.62281141,6.45020133,12.92352837,2.95117167,0.02878635,2.16111112,0.03457131,1.22616395
-3.61680840,6.32542524,12.54504458,2.87201196,0.02747424,2.14206823,0.03327595,1.21813940
-3.61080540,6.19223286,12.11870574,2.78987467,0.02615563,2.11576035,0.03197086,1.21225340
-3.60480240,6.05318462,11.65219933,2.70626392,0.02484465,2.08290044,0.03066723,1.20860577
-3.59879940,5.91082008,11.15347799,2.62268056,0.02355406,2.04424161,0.02937717,1.20724639
-3.59279640,5.76757829,10.63053286,2.54057888,0.02229500,2.00055214,0.02811318,1.20816941
-3.58679340,5.62572516,10.09118250,2.46132566,0.02107690,1.95259267,0.02688756,1.21130911
-3.58079040,5.48729028,9.54288475,2.38616293,0.01990735,1.90109652,0.02571190,1.21653778
-3.57478739,5.35401516,8.99257726,2.31617543,0.01879218,1.84675361,0.02459658,1.22366547
-3.56878439,5.22731428,8.44655064,2.25226371,0.01773550,1.79019842,0.02355030,1.23244210
-3.56278139,5.10824956,7.91035608,2.19512337,0.01673987,1.73200205,0.02257980,1.24256156
-3.55677839,4.99751847,7.38874770,2.14523086,0.01580649,1.67266826,0.02168956,1.25366809
-3.55077539,4.89545550,6.88565794,2.10283600,0.01493544,1.61263311,0.02088168,1.26536465
-3.54477239,4.80204614,6.40420333,2.06796105,0.01412595,1.55226778,0.02015582,1.27722317
-3.53876938,4.71695234,5.94671653,2.04040639,0.01337666,1.49188398,0.01950936,1.28879660
-3.53276638,4.63954800,5.51479996,2.01976226,0.01268588,1.43174124,0.01893747,1.29963231
-3.52676338,4.56896312,5.10939607,2.00542623,0.01205185,1.37205558,0.01843346,1.30928677
-3.52076038,4.50413468,4.73086920,1.99662592,0.01147297,1.31300873,0.01798911,1.31734094
-3.51475738,4.44386267,4.37909407,1.99244619,0.01094799,1.25475765,0.01759507,1.32341604
-3.50875438,4.38686923,4.05354665,1.99186028,0.01047615,1.19744349,0.01724130,1.32718919
-3.50275138,4.33185915,3.75339347,1.99376391,0.01005731,1.14119996,0.01691757,1.32840831
-3.49674837,4.27757953,3.47757642,1.99701142,0.00969198,1.08616053,0.01661392,1.32690571
-3.49074537,4.22287678,3.22489047,2.00045305,0.00938138,1.03246442,0.01632109,1.32260968
-3.48474237,4.16674887,2.99405265,2.00297208,0.00912741,0.98026102,0.01603096,1.31555343
-3.47873937,4.10839088,2.78376114,2.00352065,0.00893251,0.92971291,0.01573688,1.30588074
-3.47273637,4.04723216,2.59274388,2.00115316,0.00879962,0.88099714,0.01543398,1.29384782
-3.46673337,3.98296323,2.41979657,1.99505585,0.00873198,0.83430501,0.01511940,1.27982084
-3.46073037,3.91555137,2.26381016,1.98457150,0.00873297,0.78984023,0.01479233,1.26426887
-3.45472736,3.84524377,2.12378846,1.96921828,0.00880584,0.74781566,0.01445417,1.24775220
-3.44872436,3.77255781,1.99885636,1.94870188,0.00895356,0.70844857,0.01410834,1.23090603
-3.44272136,3.69825860,1.88825957,1.92292032,0.00917848,0.67195475,0.01376024,1.21442003
-3.43671836,3.62332444,1.79135682,1.89196133,0.00948217,0.63854165,0.01341697,1.19901427
-3.43071536,3.54890140,1.70760561,1.85609235,0.00986511,0.60840060,0.01308706,1.18541243
-3.42471236,3.47624907,1.63654249,1.81574360,0.01032653,0.58169876,0.01278009,1.17431339
-3.41870935,3.40667988,1.57775934,1.77148512,0.01086419,0.55857075,0.01250636,1.16636224
-3.41270635,3.34149476,1.53087682,1.72399887,0.01147429,0.53911063,0.01227640,1.16212228
-3.40670335,3.28191849,1.49551638,1.67404740,0.01215134,0.52336455,0.01210058,1.16204916
-3.40070035,3.22903797,1.47127232,1.62244068,0.01288817,0.51132435,0.01198867,1.16646859
-3.39469735,3.18374670,1.45768529,1.57000280,0.01367600,0.50292265,0.01194946,1.17555880
-3.38869435,3.14669862,1.45421864,1.51754035,0.01450455,0.49802973,0.01199037,1.18933882
-3.38269135,3.11827373,1.46023893,1.46581408,0.01536225,0.49645245,0.01211717,1.20766319
-3.37668834,3.09855792,1.47500171,1.41551531,0.01623652,0.49793544,0.01233373,1.23022373
-3.37068534,3.08733791,1.49764365,1.36724826,0.01711408,0.50216467,0.01264182,1.25655843
-3.36468234,3.08411224,1.52718153,1.32151922,0.01798138,0.50877341,0.01304108,1.28606714
-3.35867934,3.08811777,1.56251869,1.27873291,0.01882498,0.51735041,0.01352895,1.31803353
-3.35267634,3.09837062,1.60245879,1.23919606,0.01963197,0.52745012,0.01410083,1.35165235
-3.34667334,3.11371969,1.64572678,1.20312797,0.02039042,0.53860455,0.01475018,1.38606087
-3.34067034,3.13291005,1.69099624,1.17067711,0.02108976,0.55033637,0.01546884,1.42037290
-3.33466733,3.15465308,1.73692228,1.14194278,0.02172112,0.56217266,0.01624734,1.45371398
-3.32866433,3.17770004,1.78217867,1.11700039,0.02227758,0.57365890,0.01707528,1.48525611
-3.32266133,3.20091514,1.82549754,1.09592885,0.02275439,0.58437245,0.01794184,1.51425030
-3.31665833,3.22334469,1.86571033,1.07883831,0.02314908,0.59393508,0.01883619,1.54005571
-3.31065533,3.24427890,1.90178781,1.06589660,0.02346139,0.60202398,0.01974808,1.56216396
-3.30465233,3.26330323,1.93287771,1.05735268,0.02369324,0.60838085,0.02066830,1.58021776
-3.29864932,3.28033689,1.95833811,1.05355566,0.02384850,0.61281870,0.02158922,1.59402310
-3.29264632,3.29565670,1.97776507,1.05496795,0.02393274,0.61522607,0.02250522,1.60355486
-3.28664332,3.30990503,1.99101324,1.06217155,0.02395288,0.61556872,0.02341314,1.60895570
-3.28064032,3.32408163,1.99820839,1.07586673,0.02391683,0.61388866,0.02431257,1.61052874
-3.27463732,3.33951944,1.99975118,1.09686254,0.02383311,0.61030066,0.02520612,1.60872471
-3.26863432,3.35784557,1.99631186,1.12605918,0.02371046,0.60498657,0.02609959,1.60412429
-3.26263132,3.38092885,1.98881590,1.16442233,0.02355750,0.59818770,0.02700195,1.59741694
-3.25662831,3.41081604,1.97842101,1.21295009,0.02338246,0.59019570,0.02792530,1.58937727
-3.25062531,3.44965920,1.96648631,1.27263348,0.02319291,0.58134226,0.02888466,1.58084006
-3.24462231,3.49963685,1.95453457,1.34441155,0.02299569,0.57198819,0.02989765,1.57267516
-3.23861931,3.56287170,1.94420905,1.42912288,0.02279679,0.56251228,0.03098405,1.56576320
-3.23261631,3.64134806,1.93722617,1.52745503,0.02260143,0.55330022,0.03216527,1.56097293
-3.22661331,3.73683163,1.93532583,1.63989405,0.02241419,0.54473409,0.03346379,1.55914085
-3.22061031,3.85079452,1.94022101,1.76667617,0.02223915,0.53718254,0.03490241,1.56105354
-3.21460730,3.98434803,1.95354827,1.90774394,0.02208019,0.53099196,0.03650358,1.56743280
-3.20860430,4.13818568,1.97682079,2.06270898,0.02194123,0.52647877,0.03828864,1.57892381
-3.20260130,4.31253832,2.01138547,2.23082363,0.02182654,0.52392284,0.04027708,1.59608593
-3.19659830,4.50714313,2.05838535,2.41096339,0.02174100,0.52356214,0.04248582,1.61938607
-3.19059530,4.72122785,2.11872836,2.60162180,0.02169039,0.52558860,0.04492852,1.64919411
-3.18459230,4.95351080,2.19306335,2.80091905,0.02168155,0.53014500,0.04761497,1.68578014
-3.17858929,5.20221730,2.28176372,3.00662494,0.02172253,0.53732295,0.05055057,1.72931306
-3.17258629,5.46511200,2.38491908,3.21619652,0.02182264,0.54716189,0.05373587,1.77986017
-3.16658329,5.73954634,2.50233464,3.42682960,0.02199242,0.55964891,0.05716627,1.83738757
-3.16058029,6.02251980,2.63353821,3.63552298,0.02224355,0.57471940,0.06083178,1.90176113
-3.15457729,6.31075294,2.77779389,3.83915360,0.02258859,0.59225854,0.06471694,1.97274790
-3.14857429,6.60076966,2.93412178,4.03455981,0.02304071,0.61210349,0.06880089,2.05001803
-3.14257129,6.88898592,3.10132265,4.21862982,0.02361334,0.63404627,0.07305748,2.13314715
-3.13656828,7.17180161,3.27800626,4.38839184,0.02431972,0.65783740,0.07745563,2.22161947
-3.13056528,7.44569234,3.46262227,4.54110214,0.02517240,0.68319016,0.08195973,2.31483167
-3.12456228,7.70729767,3.65349240,4.67432744,0.02618273,0.70978556,0.08653019,2.41209793
-3.11855928,7.95350279,3.84884280,4.78601799,0.02736032,0.73727793,0.09112412,2.51265625
-3.11255628,8.18151074,4.04683548,4.87456838,0.02871248,0.76530111,0.09569613,2.61567633
-3.10655328,8.38890302,4.24559820,4.93886342,0.03024367,0.79347514,0.10019922,2.72026923
-3.10055028,8.57368687,4.44325215,4.97830733,0.03195500,0.82141347,0.10458577,2.82549905
-3.09454727,8.73432843,4.63793704,4.99283536,0.03384377,0.84873038,0.10880867,2.93039665
-3.08854427,8.86977139,4.82783369,4.98290757,0.03590312,0.87504876,0.11282242,3.03397548
-3.08254127,8.97944189,5.01118430,4.94948571,0.03812167,0.90000782,0.11658437,3.13524952
-3.07653827,9.06324063,5.18631062,4.89399459,0.04048339,0.92327077,0.12005595,3.23325301
-3.07053527,9.12152379,5.35163068,4.81827030,0.04296753,0.94453213,0.12320383,3.32706176
-3.06453227,9.15507473,5.50567457,4.72449780,0.04554874,0.96352462,0.12600111,3.41581539
-3.05852926,9.16506839,5.64709978,4.61514104,0.04819729,0.98002529,0.12842838,3.49873991
-3.05252626,9.15303036,5.77470642,4.49286862,0.05087953,0.99386076,0.13047455,3.57516984
-3.04652326,9.12079223,5.88745266,4.36047803,0.05355844,1.00491143,0.13213761,3.64456872
-3.04052026,9.07044464,5.98447011,4.22082117,0.05619441,1.01311430,0.13342501,3.70654714
-3.03451726,9.00428873,6.06507893,4.07673353,0.05874614,1.01846444,0.13435381,3.76087698
-3.02851426,8.92478661,6.12880199,3.93096887,0.06117162,1.02101483,0.13495046,3.80750072
-3.02251126,8.83451067,6.17537705,3.78614067,0.06342926,1.02087458,0.13525019,3.84653488
-3.01650825,8.73609146,6.20476611,3.64467114,0.06547906,1.01820536,0.13529605,3.87826657
-3.01050525,8.63216387,6.21716041,3.50874825,0.06728371,1.01321624,0.13513750,3.90314266
-3.00450225,8.52531102,6.21298027,3.38029046,0.06880978,1.00615682,0.13482872,3.92175113
-2.99849925,8.41800584,6.19286848,3.26091910,0.07002867,0.99730895,0.13442653,3.93479506
-2.99249625,8.31255064,6.15767669,3.15193776,0.07091749,0.98697724,0.13398811,3.94305947
-2.98649325,8.21101541,6.10844449,3.05431832,0.07145978,0.97547860,0.13356853,3.94737254
-2.98049025,8.11517642,6.04637115,2.96869308,0.07164594,0.96313128,0.13321824,3.94856254
-2.97448724,8.02645722,5.97278109,2.89535280,0.07147348,0.95024379,0.13298061,3.94741257
-2.96848424,7.94587472,5.88908390,2.83425054,0.07094694,0.93710416,0.13288965,3.94461541
-2.96248124,7.87399349,5.79673095,2.78501130,0.07007764,0.92397006,0.13296807,3.94073111
-2.95647824,7.81089166,5.69717063,2.74694768,0.06888315,0.91106028,0.13322571,3.93614976
-2.95047524,7.75614155,5.59180446,2.71908181,0.06738655,0.89854785,0.13365851,3.93106200
-2.94447224,7.70880801,5.48194665,2.70017372,0.06561552,0.88655543,0.13424814,3.92543938
-2.93846923,7.66746668,5.36878942,2.68875624,0.06360133,0.87515298,0.13496219,3.91902621
-2.93246623,7.63024337,5.25337607,2.68317626,0.06137775,0.86435802,0.13575509,3.91134401
-2.92646323,7.59487467,5.13658328,2.68164180,0.05897996,0.85413843,0.13656968,3.90170881
-2.92046023,7.55878866,5.01911381,2.68227414,0.05644344,0.84441768,0.13733938,3.88926101
-2.91445723,7.51920310,4.90149958,2.68316373,0.05380305,0.83508222,0.13799081,3.87300629
-2.90845423,7.47323741,4.78411481,2.68242817,0.05109214,0.82599056,0.13844695,3.85186591
-2.90245123,7.41803356,4.66719803,2.67827053,0.04834186,0.81698366,0.13863042,3.82473352
-2.89644822,7.35088021,4.55088100,2.66903572,0.04558065,0.80789593,0.13846691,3.79053568
-2.89044522,7.26933405,4.43522257,2.65326277,0.04283388,0.79856621,0.13788858,3.74829250
-2.88444222,7.17133224,4.32024465,2.62973080,0.04012370,0.78884823,0.13683722,3.69717522
-2.87843922,7.05529009,4.20596790,2.59749677,0.03746901,0.77861983,0.13526699,3.63655753
-2.87243622,6.92017917,4.09244453,2.55592329,0.03488565,0.76779055,0.13314674,3.56605761
-2.86643322,6.76558172,3.97978619,2.50469538,0.03238657,0.75630716,0.13046171,3.48556902
-2.86043022,6.59171913,3.86818524,2.44382547,0.02998224,0.74415694,0.12721453,3.39527852
-2.85442721,6.39945329,3.75792844,2.37364664,0.02768098,0.73136866,0.12342558,3.29567054
-2.84842421,6.19026148,3.64940268,2.29479463,0.02548941,0.71801124,0.11913263,3.18751808
-2.84242121,5.96618694,3.54309302,2.20817973,0.02341279,0.70419048,0.11438984,3.07186123
-2.83641821,5.72976851,3.43957416,2.11495014,0.02145544,0.69004411,0.10926620,2.94997483
-2.83041521,5.48395368,3.33949643,2.01644879,0.01962107,0.67573556,0.10384353,2.82332748
-2.82441221,5.23200045,3.24356828,1.91416586,0.01791298,0.66144714,0.09821398,2.69353457
-2.81840920,4.97737324,3.15253694,1.80968926,0.01633435,0.64737286,0.09247749,2.56230806
-2.81240620,4.72363838,3.06716915,1.70465539,0.01488833,0.63371159,0.08673899,2.43140576
-2.80640320,4.47436411,2.98823345,1.60070220,0.01357815,0.62066082,0.08110563,2.30258276
-2.80040020,4.23302934,2.91648520,1.49942638,0.01240711,0.60841140,0.07568418,2.17754706
-2.79439720,4.00294433,2.85265512,1.40234599,0.01137860,0.59714333,0.07057854,2.05792123
-2.78839420,3.78718552,2.79744136,1.31086949,0.01049599,0.58702281,0.06588757,1.94521111
-2.78239120,3.58854539,2.75150493,1.22627163,0.00976257,0.57820034,0.06170318,1.84078215
-2.77638819,3.40949716,2.71546750,1.14967624,0.00918142,0.57080978,0.05810874,1.74584317
-2.77038519,3.25217334,2.68991052,1.08204549,0.00875524,0.56496814,0.05517783,1.66143720
-2.76438219,3.11835605,2.67537423,1.02417505,0.00848624,0.56077565,0.05297321,1.58843809
-2.75837919,3.00947681,2.67235513,0.97669415,0.00837595,0.55831608,0.05154616,1.52755188
-2.75237619,2.92662307,2.68130067,0.94006950,0.00842508,0.55765675,0.05093595,1.47932135
-2.74637319,2.87054889,2.70260009,0.91461215,0.00863332,0.55884812,0.05116950,1.44413233
-2.74037019,2.84168734,2.73657090,0.90048618,0.00899919,0.56192286,0.05226122,1.42222058
-2.73436718,2.84016282,2.78344077,0.89771851,0.00951990,0.56689426,0.05421298,1.41367807
-2.72836418,2.86580193,2.84332541,0.90620901,0.01019118,0.57375404,0.05701407,1.41845791
-2.72236118,2.91814226,2.91620340,0.92574075,0.01100717,0.58246984,0.06064132,1.43637765
-2.71635818,2.99643921,3.00188924,0.95598995,0.01196030,0.59298236,0.06505933,1.46712084
-2.71035518,3.09967145,3.10000677,0.99653574,0.01304120,0.60520276,0.07022066,1.51023712
-2.70435218,3.22654617,3.20996455,1.04686990,0.01423871,0.61901037,0.07606629,1.56514163
-2.69834917,3.37550551,3.33093568,1.10640675,0.01553981,0.63425128,0.08252608,1.63111428
-2.69234617,3.54473574,3.46184379,1.17449347,0.01692974,0.65073787,0.08951950,1.70730006
-2.68634317,3.73218077,3.60135697,1.25042119,0.01839205,0.66824971,0.09695645,1.79271111
-2.68034017,3.93556105,3.74789099,1.33343683,0.01990877,0.68653589,0.10473836,1.88623159
-2.67433717,4.15239890,3.89962250,1.42275580,0.02146064,0.70531878,0.11275945,1.98662596
-2.66833417,4.38005053,4.05451257,1.51757537,0.02302734,0.72429933,0.12090829,2.09255114
-2.66233117,4.61574451,4.21034003,1.61708834,0.02458787,0.74316356,0.12906946,2.20257285
-2.65632816,4.85662604,4.36474386,1.72049647,0.02612084,0.76159014,0.13712549,2.31518600
-2.65032516,5.09980562,4.51527301,1.82702311,0.02760491,0.77925864,0.14495891,2.42883879
-2.64432216,5.34241057,4.65944199,1.93592425,0.02901918,0.79585819,0.15245443,2.54195993
-2.63831916,5.58163735,4.79478998,2.04649732,0.03034366,0.81109599,0.15950116,2.65298819
-2.63231616,5.81480268,4.91894134,2.15808699,0.03155967,0.82470558,0.16599485,2.76040326
-2.62631316,6.03939126,5.02966509,2.27008759,0.03265023,0.83645415,0.17184009,2.86275688
-2.62031016,6.25309846,5.12493138,2.38194177,0.03360051,0.84614896,0.17695234,2.95870323
-2.61430715,6.45386616,5.20296289,2.49313538,0.03439812,0.85364243,0.18125988,3.04702738
-2.60830415,6.63991083,5.26227955,2.60318881,0.03503340,0.85883583,0.18470539,3.12667098
-2.60230115,6.80974313,5.30173526,2.71164542,0.03549967,0.86168145,0.18724743,3.19675431
