energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.34667334,0.91285464,0.00001738,0.03882990,0.13429422,0.15769947,0.21269381,0.27704351,0.00001932,0.50336782
-3.34067034,0.99424298,0.00001289,0.04233694,0.14801860,0.16627290,0.23294791,0.30439906,0.00001445,0.55106349
-3.33466733,1.08130799,0.00000950,0.04603419,0.16231212,0.17647764,0.25417251,0.33337875,0.00001076,0.60140862
-3.32866433,1.17257774,0.00000696,0.04985964,0.17699466,0.18799332,0.27605909,0.36353603,0.00000800,0.65365547
-3.32266133,1.26651361,0.00000506,0.05374918,0.19187253,0.20050291,0.29828578,0.39439614,0.00000597,0.70700920
-3.31665833,1.36153201,0.00000365,0.05763764,0.20674242,0.21369586,0.32052330,0.42546153,0.00000452,0.76064159
-3.31065533,1.45603211,0.00000262,0.06145998,0.22139613,0.22727192,0.34244205,0.45621970,0.00000354,0.81370793
-3.30465233,1.54842889,0.00000187,0.06515275,0.23562614,0.24094556,0.36372037,0.48615320,0.00000294,0.86536659
-3.29864932,1.63719030,0.00000133,0.06865570,0.24923158,0.25445081,0.38405341,0.51475148,0.00000269,0.91480069
-3.29264632,1.72087716,0.00000094,0.07191340,0.26202453,0.26754647,0.40316232,0.54152410,0.00000276,0.96124078
-3.28664332,1.79818387,0.00000066,0.07487700,0.27383624,0.28002148,0.42080325,0.56601477,0.00000317,1.00398769
-3.28064032,1.86797815,0.00000047,0.07750578,0.28452291,0.29170011,0.43677569,0.58781547,0.00000396,1.04243430
-3.27463732,1.92933768,0.00000033,0.07976861,0.29397091,0.30244681,0.45092963,0.60658015,0.00000521,1.07608519
-3.26863432,1.98158178,0.00000025,0.08164513,0.30210093,0.31217041,0.46317121,0.62203725,0.00000704,1.10457299
-3.26263132,2.02429649,0.00000019,0.08312662,0.30887099,0.32082749,0.47346639,0.63400042,0.00000961,1.12767063
-3.25662831,2.05735156,0.00000017,0.08421657,0.31427803,0.32842472,0.48184251,0.64237703,0.00001315,1.14529863
-3.25062531,2.08090858,0.00000016,0.08493079,0.31835800,0.33502006,0.48838750,0.64717393,0.00001793,1.15752697
-3.24462231,2.09541964,0.00000018,0.08529716,0.32118444,0.34072278,0.49324676,0.64850038,0.00002434,1.16457142
-3.23861931,2.10161679,0.00000021,0.08535503,0.32286559,0.34569238,0.49661790,0.64656787,0.00003284,1.16678429
-3.23261631,2.10049283,0.00000026,0.08515423,0.32354023,0.35013645,0.49874355,0.64168709,0.00004402,1.16464018
-3.22661331,2.09327442,0.00000034,0.08475383,0.32337236,0.35430770,0.49990260,0.63426209,0.00005860,1.15871735
-3.22061031,2.08138933,0.00000045,0.08422064,0.32254516,0.35850037,0.50040032,0.62478212,0.00007747,1.14967560
-3.21460730,2.06642924,0.00000059,0.08362762,0.32125441,0.36304632,0.50055793,0.61381151,0.00010169,1.13823186
-3.20860430,2.05011024,0.00000078,0.08305216,0.31970183,0.36831096,0.50070211,0.60197818,0.00013254,1.12513468
-3.20260130,2.03423292,0.00000102,0.08257444,0.31808856,0.37468936,0.50115491,0.58996116,0.00017153,1.11113883
-3.19659830,2.02064377,0.00000134,0.08227581,0.31660925,0.38260272,0.50222462,0.57847782,0.00022043,1.09698112
-3.19059530,2.01119949,0.00000174,0.08223730,0.31544691,0.39249524,0.50419794,0.56827115,0.00028127,1.08335864
-3.18459230,2.00773529,0.00000225,0.08253833,0.31476865,0.40483155,0.50733366,0.56009734,0.00035638,1.07091009
-3.17858929,2.01203788,0.00000289,0.08325556,0.31472271,0.42009462,0.51185811,0.55471411,0.00044837,1.06020086
-3.17258629,2.02582333,0.00000370,0.08446192,0.31543648,0.43878393,0.51796232,0.55286975,0.00056014,1.05171227
-3.16658329,2.05071959,0.00000472,0.08622573,0.31701564,0.46141382,0.52580082,0.55529279,0.00069488,1.04583478
-3.16058029,2.08825289,0.00000599,0.08861003,0.31954440,0.48851158,0.53549187,0.56268236,0.00085601,1.04286531
-3.15457729,2.13983703,0.00000757,0.09167183,0.32308630,0.52061507,0.54711886,0.57569886,0.00104715,1.04300794
-3.14857429,2.20676441,0.00000952,0.09546144,0.32768584,0.55826950,0.56073244,0.59495476,0.00127208,1.04637759
-3.14257129,2.29019739,0.00001193,0.10002171,0.33337018,0.60202297,0.57635315,0.62100522,0.00153462,1.05300588
-3.13656828,2.39115890,0.00001490,0.10538715,0.34015107,0.65242064,0.59397410,0.65433844,0.00183859,1.06284858
-3.13056528,2.51052127,0.00001854,0.11158301,0.34802656,0.70999718,0.61356345,0.69536546,0.00218765,1.07579372
-3.12456228,2.64899265,0.00002299,0.11862410,0.35698231,0.77526772,0.63506639,0.74440959,0.00258521,1.09166996
-3.11855928,2.80710094,0.00002843,0.12651362,0.36699256,0.84871702,0.65840659,0.80169547,0.00303429,1.11025461
-3.11255628,2.98517542,0.00003505,0.13524190,0.37802039,0.93078742,0.68348698,0.86733831,0.00353738,1.13128094
-3.10655328,3.18332709,0.00004310,0.14478508,0.39001764,1.02186570,0.71019000,0.94133360,0.00409631,1.15444471
-3.10055028,3.40142873,0.00005286,0.15510403,0.40292428,1.12226950,0.73837741,1.02354809,0.00471212,1.17940982
-3.09454727,3.63909657,0.00006468,0.16614336,0.41666752,1.23223374,0.76788998,1.11371281,0.00538495,1.20581330
-3.08854427,3.89567519,0.00007896,0.17783085,0.43116085,1.35189784,0.79854722,1.21141879,0.00611395,1.23326978
-3.08254127,4.17022785,0.00009616,0.19007723,0.44630315,1.48129435,0.83014756,1.31611648,0.00689725,1.26137588
-3.07653827,4.46153368,0.00011685,0.20277667,0.46197821,1.62033953,0.86246919,1.42711940,0.00773189,1.28971476
-3.07053527,4.76809366,0.00014166,0.21580769,0.47805472,1.76882662,0.89527185,1.54361277,0.00861390,1.31786118
-3.06453227,5.08814616,0.00017132,0.22903495,0.49438704,1.92642216,0.92829963,1.66466724,0.00953832,1.34538715
-3.05852926,5.41969269,0.00020667,0.24231162,0.51081683,2.09266558,0.96128501,1.78925790,0.01049938,1.37186858
-3.05252626,5.76053357,0.00024867,0.25548243,0.52717552,2.26697223,0.99395391,1.91628819,0.01149059,1.39689256
-3.04652326,6.10831274,0.00029836,0.26838740,0.54328771,2.44863975,1.02603177,2.04461819,0.01250499,1.42006542
-3.04052026,6.46056997,0.00035691,0.28086596,0.55897534,2.63685741,1.05725039,2.17309610,0.01353541,1.44102117
-3.03451726,6.81479840,0.00042560,0.29276146,0.57406241,2.83071811,1.08735507,2.30059179,0.01457463,1.45943005
-3.02851426,7.16850453,0.00050579,0.30392576,0.58838023,3.02923217,1.11611184,2.42603082,0.01561578,1.47500665
-3.02251126,7.51926777,0.00059893,0.31422386,0.60177261,3.23134250,1.14331433,2.54842717,0.01665248,1.48751731
-3.01650825,7.86479634,0.00070650,0.32353810,0.61410099,3.43594020,1.16878974,2.66691297,0.01767915,1.49678625
-3.01050525,8.20297649,0.00083004,0.33177202,0.62524902,3.64187994,1.19240374,2.78076346,0.01869120,1.50270017
-3.00450225,8.53191233,0.00097103,0.33885344,0.63512643,3.84799449,1.21406379,2.88941568,0.01968515,1.50521083
-2.99849925,8.84995423,0.00113093,0.34473666,0.64367184,4.05310778,1.23372084,2.99247954,0.02065877,1.50433572
-2.99249625,9.15571414,0.00131106,0.34940375,0.65085441,4.25604635,1.25136913,3.08974058,0.02161102,1.50015651
-2.98649325,9.44806741,0.00151256,0.35286474,0.65667419,4.45564873,1.26704414,3.18115377,0.02254207,1.49281549
-2.98049025,9.72614137,0.00173635,0.35515676,0.66116106,4.65077311,1.28081892,3.26682875,0.02345310,1.48251016
-2.97448724,9.98929182,0.00198305,0.35634209,0.66437255,4.84030345,1.29279877,3.34700693,0.02434612,1.46948632
-2.96848424,10.23706945,0.00225289,0.35650535,0.66639025,5.02315441,1.30311484,3.42203188,0.02522367,1.45402991
-2.96248124,10.46917907,0.00254570,0.35574982,0.66731550,5.19827584,1.31191675,3.49231439,0.02608854,1.43645816
-2.95647824,10.68543472,0.00286081,0.35419319,0.66726414,5.36465750,1.31936497,3.55829452,0.02694338,1.41711040
-2.95047524,10.88571440,0.00319706,0.35196289,0.66636099,5.52133469,1.32562304,3.62040266,0.02779041,1.39633896
-2.94447224,11.06991805,0.00355272,0.34919128,0.66473409,5.66739549,1.33085031,3.67902211,0.02863101,1.37450055
-2.93846923,11.23793206,0.00392549,0.34601085,0.66250919,5.80199037,1.33519549,3.73445557,0.02946550,1.35194828
-2.93246623,11.38960358,0.00431255,0.34254981,0.65980463,5.92434440,1.33879124,3.78689754,0.03029286,1.32902481
-2.92646323,11.52472681,0.00471056,0.33892807,0.65672699,6.03377247,1.34175017,3.83641459,0.03111059,1.30605645
-2.92046023,11.64304288,0.00511570,0.33525392,0.65336760,6.12969741,1.34416226,3.88293471,0.03191471,1.28334841
-2.91445723,11.74425393,0.00552378,0.33162146,0.64980007,6.21167075,1.34609384,3.92624668,0.03269974,1.26118121
-2.90845423,11.82805095,0.00593035,0.32810888,0.64607892,6.27939566,1.34758802,3.96600943,0.03345890,1.23980797
-2.90245123,11.89415400,0.00633076,0.32477758,0.64223926,6.33275096,1.34866638,4.00177110,0.03418437,1.21945259
-2.89644822,11.94236241,0.00672037,0.32167207,0.63829757,6.37181545,1.34933180,4.03299658,0.03486762,1.20030859
-2.89044522,11.97261183,0.00709462,0.31882071,0.63425318,6.39689102,1.34957212,4.05910194,0.03549987,1.18253841
-2.88444222,11.98503439,0.00744926,0.31623695,0.63009066,6.40852322,1.34936419,4.07949367,0.03607254,1.16627299
-2.87843922,11.98001758,0.00778043,0.31392116,0.62578259,6.40751776,1.34867822,4.09361022,0.03657776,1.15161162
-2.87243622,11.95825781,0.00808481,0.31186269,0.62129266,6.39495134,1.34748191,4.10096340,0.03700883,1.13862166
-2.86643322,11.92080406,0.00835980,0.31004215,0.61657889,6.37217554,1.34574409,4.10117691,0.03736073,1.12733850
-2.86043022,11.86908795,0.00860353,0.30843363,0.61159672,6.34081228,1.34343781,4.09401970,0.03763044,1.11776529
-2.85442721,11.80493688,0.00881501,0.30700683,0.60630178,6.30273985,1.34054241,4.07943192,0.03781726,1.10987283
-2.84842421,11.73056772,0.00899411,0.30572889,0.60065237,6.26006891,1.33704476,4.05754186,0.03792300,1.10359954
-2.84242121,11.64855968,0.00914161,0.30456584,0.59461134,6.21510787,1.33293940,4.02867284,0.03795195,1.09885159
-2.83641821,11.56180593,0.00925914,0.30348372,0.58814751,6.17031787,1.32822777,3.99333937,0.03791088,1.09550344
-2.83041521,11.47344485,0.00934912,0.30244919,0.58123653,6.12825792,1.32291662,3.95223296,0.03780869,1.09339885
-2.82441221,11.38677281,0.00941466,0.30142979,0.57386126,6.09152117,1.31701574,3.90619812,0.03765612,1.09235243
-2.81840920,11.30514169,0.00945940,0.30039385,0.56601175,6.06266398,1.31053527,3.85620013,0.03746522,1.09215202
-2.81240620,11.23184511,0.00948739,0.29931016,0.55768486,6.04412976,1.30348279,3.80328629,0.03724880,1.09256184
-2.80640320,11.16999829,0.00950290,0.29814733,0.54888373,6.03817012,1.29586059,3.74854289,0.03701974,1.09332649
-2.80040020,11.12241686,0.00951022,0.29687329,0.53961702,6.04676620,1.28766310,3.69305029,0.03679039,1.09417582
-2.79439720,11.09150046,0.00951348,0.29545463,0.52989827,6.07155319,1.27887505,3.63783864,0.03657185,1.09483062
-2.78839420,11.07912668,0.00951649,0.29385624,0.51974524,6.11375142,1.26947017,3.58384661,0.03637342,1.09500900
-2.78239120,11.08656083,0.00952254,0.29204103,0.50917935,6.17410715,1.25941088,3.53188521,0.03620206,1.09443331
-2.77638819,11.11438617,0.00953426,0.28997009,0.49822540,6.25284613,1.24864881,3.48260862,0.03606197,1.09283739
-2.77038519,11.16245884,0.00955355,0.28760307,0.48691129,6.34964267,1.23712618,3.43649330,0.03595438,1.08997404
-2.76438219,11.22988994,0.00958144,0.28489895,0.47526804,6.46360639,1.22477806,3.39382611,0.03587739,1.08562216
-2.75837919,11.31505676,0.00961809,0.28181714,0.46332982,6.59328826,1.21153530,3.35470191,0.03582608,1.07959364
-2.75237619,11.41564310,0.00966275,0.27831887,0.45113416,6.73670670,1.19732799,3.31903013,0.03579272,1.07173945
-2.74637319,11.52870777,0.00971383,0.27436878,0.43872203,6.89139351,1.18208919,3.28654973,0.03576719,1.06195477
-2.74037019,11.65077867,0.00976895,0.26993663,0.42613803,7.05445897,1.16575876,3.25685127,0.03573749,1.05018299
-2.73436718,11.77796871,0.00982507,0.26499912,0.41343034,7.22267381,1.14828710,3.22940465,0.03569040,1.03641828
-2.72836418,11.90610898,0.00987860,0.25954148,0.40065065,7.39256561,1.12963846,3.20359072,0.03561213,1.02070659
-2.72236118,12.03089338,0.00992556,0.25355904,0.38785380,7.56052590,1.10979376,3.17873505,0.03548915,1.00314512
-2.71635818,12.14802874,0.00996177,0.24705841,0.37509726,7.72292407,1.08875269,3.15414207,0.03530887,0.98388003
-2.71035518,12.25338407,0.00998303,0.24005828,0.36244051,7.87622329,1.06653501,3.12912792,0.03506034,0.96310262
-2.70435218,12.34313266,0.00998528,0.23258988,0.34994406,8.01709403,1.04318102,3.10305054,0.03473487,0.94104400
-2.69834917,12.41388131,0.00996478,0.22469682,0.33766844,8.14252034,1.01875119,3.07533596,0.03432648,0.91796836
-2.69234617,12.46278142,0.00991828,0.21643452,0.32567307,8.24989459,0.99332495,3.04549988,0.03383228,0.89416519
-2.68634317,12.48761775,0.00984312,0.20786909,0.31401500,8.33709680,0.96699881,3.01316402,0.03325262,0.86994064
-2.68034017,12.48687182,0.00973738,0.19907580,0.30274764,8.40255540,0.93988383,2.97806719,0.03259110,0.84560830
-2.67433717,12.45975783,0.00959989,0.19013707,0.29191960,8.44528712,0.91210269,2.94007099,0.03185442,0.82147982
-2.66833417,12.40623067,0.00943033,0.18114022,0.28157351,8.46491468,0.88378650,2.89916060,0.03105204,0.79785565
-2.66233117,12.32696645,0.00922920,0.17217489,0.27174502,8.46166188,0.85507143,2.85544114,0.03019576,0.77501625
-2.65632816,12.22331730,0.00899779,0.16333050,0.26246195,8.43632691,0.82609541,2.80913019,0.02929915,0.75321410
-2.65032516,12.09724330,0.00873814,0.15469352,0.25374366,8.39023532,0.79699503,2.76054717,0.02837692,0.73266684
-2.64432216,11.95122489,0.00845293,0.14634498,0.24560060,8.32517523,0.76790274,2.71010025,0.02744424,0.71355174
-2.63831916,11.78816021,0.00814540,0.13835819,0.23803412,8.24331787,0.73894443,2.65827143,0.02651607,0.69600173
-2.63231616,11.61125172,0.00781918,0.13079669,0.23103650,8.14712713,0.71023748,2.60560027,0.02560653,0.68010310
-2.62631316,11.42388699,0.00747822,0.12371267,0.22459127,8.03926199,0.68188929,2.55266692,0.02472835,0.66589498
-2.62031016,11.22951822,0.00712659,0.11714584,0.21867371,7.92247614,0.65399637,2.50007469,0.02389235,0.65337049
-2.61430715,11.03154505,0.00676841,0.11112270,0.21325158,7.79951853,0.62664378,2.44843258,0.02310711,0.64247965
-2.60830415,10.83320475,0.00640765,0.10565639,0.20828603,7.67303896,0.59990515,2.39833799,0.02237872,0.63313365
-2.60230115,10.63747311,0.00604809,0.10074703,0.20373272,7.54550181,0.57384295,2.35035997,0.02171072,0.62521045
-2.59629815,10.44697922,0.00569317,0.09638239,0.19954299,7.41911112,0.54850911,2.30502317,0.02110405,0.61856137
-2.59029515,10.26393626,0.00534597,0.09253912,0.19566520,7.29574907,0.52394590,2.26279271,0.02055728,0.61301831
-2.58429215,10.09008994,0.00500909,0.08918418,0.19204604,7.17692974,0.50018689,2.22406050,0.02006681,0.60840128
-2.57828914,9.92668543,0.00468468,0.08627657,0.18863191,7.06376914,0.47725804,2.18913302,0.01962723,0.60452588
-2.57228614,9.77445313,0.00437438,0.08376920,0.18537018,6.95697173,0.45517879,2.15822120,0.01923171,0.60121042
-2.56628314,9.63361291,0.00407937,0.08161086,0.18221041,6.85683344,0.43396309,2.13143264,0.01887243,0.59828231
-2.56028014,9.50389571,0.00380035,0.07974816,0.17910544,6.76326001,0.41362039,2.10876647,0.01854102,0.59558345
-2.55427714,9.38458138,0.00353763,0.07812735,0.17601231,6.67579962,0.39415650,2.09011135,0.01822901,0.59297447
-2.54827414,9.27455062,0.00329113,0.07669601,0.17289297,6.59368773,0.37557426,2.07524667,0.01792817,0.59033758
-2.54227114,9.17234882,0.00306047,0.07540457,0.16971485,6.51590213,0.35787419,2.06384718,0.01763092,0.58757811
-2.53626813,9.07625940,0.00284503,0.07420746,0.16645112,6.44122563,0.34105486,2.05549108,0.01733054,0.58462459
-2.53026513,8.98438365,0.00264399,0.07306408,0.16308087,6.36831385,0.32511322,2.04967134,0.01702142,0.58142762
-2.52426213,8.89472435,0.00245642,0.07193948,0.15958900,6.29576540,0.31004477,2.04581002,0.01669918,0.57795760
-2.51825913,8.80527012,0.00228129,0.07080469,0.15596599,6.22219170,0.29584364,2.04327516,0.01636071,0.57420160
-2.51225613,8.71407762,0.00211759,0.06963688,0.15220749,6.14628385,0.28250260,2.04139960,0.01600419,0.57015968
-2.50625313,8.61934894,0.00196429,0.06841918,0.14831391,6.06687438,0.27001301,2.03950111,0.01562899,0.56584082
-2.50025013,8.51950169,0.00182044,0.06714044,0.14428978,5.98299155,0.25836472,2.03690296,0.01523558,0.56125899
-2.49424712,8.41322958,0.00168518,0.06579472,0.14014328,5.89390470,0.24754608,2.03295431,0.01482537,0.55642946
-2.48824412,8.29955204,0.00155772,0.06438069,0.13588563,5.79915935,0.23754382,2.02704945,0.01440053,0.55136577
-2.48224112,8.17785143,0.00143740,0.06290105,0.13153061,5.69860122,0.22834316,2.01864538,0.01396381,0.54607746
-2.47623812,8.04789752,0.00132367,0.06136177,0.12709410,5.59238903,0.21992786,2.00727692,0.01351839,0.54056881
-2.47023512,7.90985882,0.00121607,0.05977148,0.12259379,5.48099607,0.21228049,1.99256899,0.01306767,0.53483864
-2.46423212,7.76430147,0.00111425,0.05814084,0.11804884,5.36520144,0.20538268,1.97424572,0.01261512,0.52888118
-2.45822911,7.61217636,0.00101795,0.05648193,0.11347981,5.24607180,0.19921561,1.95213612,0.01216419,0.52268788
-2.45222611,7.45479592,0.00092699,0.05480779,0.10890856,5.12493513,0.19376051,1.92617636,0.01171820,0.51625014
-2.44622311,7.29380192,0.00084123,0.05313203,0.10435822,5.00334790,0.18899929,1.89640882,0.01128028,0.50956266
-2.44022011,7.13112619,0.00076058,0.05146847,0.09985330,4.88305752,0.18491522,1.86297801,0.01085331,0.50262709
-2.43421711,6.96894577,0.00068499,0.04983096,0.09541969,4.76596142,0.18149366,1.82612382,0.01043997,0.49545584
-2.42821411,6.80963422,0.00061443,0.04823319,0.09108478,4.65406455,0.17872267,1.78617246,0.01004272,0.48807561
-2.42221111,6.65571056,0.00054884,0.04668864,0.08687746,4.54943645,0.17659370,1.74352546,0.00966388,0.48053035
-2.41620810,6.50978697,0.00048820,0.04521052,0.08282805,4.45416902,0.17510201,1.69864724,0.00930568,0.47288346
-2.41020510,6.37451614,0.00043245,0.04381182,0.07896827,4.37033560,0.17424694,1.65205158,0.00897033,0.46521887
-2.40420210,6.25253906,0.00038153,0.04250525,0.07533092,4.29995210,0.17403199,1.60428747,0.00866013,0.45764092
-2.39819910,6.14643341,0.00033535,0.04130336,0.07194963,4.24493998,0.17446451,1.55592456,0.00837753,0.45027293
-2.39219610,6.05866296,0.00029382,0.04021847,0.06885842,4.20709143,0.17555519,1.50753861,0.00812527,0.44325440
-2.38619310,5.99152804,0.00025681,0.03926269,0.06609115,4.18803633,0.17731716,1.45969726,0.00790639,0.43673701
-2.38019010,5.94711714,0.00022421,0.03844788,0.06368095,4.18921091,0.17976478,1.41294618,0.00772437,0.43087947
-2.37418709,5.92726011,0.00019588,0.03778557,0.06165952,4.21182797,0.18291219,1.36779615,0.00758317,0.42584156
-2.36818409,5.93348321,0.00017168,0.03728679,0.06005644,4.25684856,0.18677161,1.32471104,0.00748726,0.42177757
-2.36218109,5.96696690,0.00015148,0.03696197,0.05889846,4.32495553,0.19135152,1.28409721,0.00744166,0.41882953
-2.35617809,6.02850732,0.00013515,0.03682073,0.05820879,4.41652917,0.19665480,1.24629440,0.00745198,0.41712064
-2.35017509,6.11848280,0.00012259,0.03687166,0.05800647,4.53162573,0.20267691,1.21156854,0.00752435,0.41674917
-2.34417209,6.23682684,0.00011371,0.03712213,0.05830580,4.66995990,0.20940434,1.18010671,0.00766543,0.41778324
-2.33816908,6.38300933,0.00010844,0.03757804,0.05911590,4.83089214,0.21681325,1.15201447,0.00788237,0.42025688
-2.33216608,6.55602761,0.00010674,0.03824366,0.06044035,5.01342229,0.22486861,1.12731581,0.00818271,0.42416745
-2.32616308,6.75440888,0.00010861,0.03912142,0.06227701,5.21619055,0.23352378,1.10595584,0.00857431,0.42947467
-2.32016008,6.97622532,0.00011407,0.04021182,0.06461792,5.43748710,0.24272068,1.08780621,0.00906521,0.43610149
-2.31415708,7.21912278,0.00012319,0.04151330,0.06744939,5.67527116,0.25239055,1.07267325,0.00966356,0.44393656
-2.30815408,7.48036337,0.00013607,0.04302227,0.07075219,5.92720010,0.26245528,1.06030862,0.01037743,0.45283837
-2.30215108,7.75688182,0.00015285,0.04473307,0.07450187,6.19066882,0.27282935,1.05042203,0.01121468,0.46264090
-2.29614807,8.04535457,0.00017372,0.04663810,0.07866917,6.46285924,0.28342228,1.04269577,0.01218277,0.47316039
-2.29014507,8.34228037,0.00019891,0.04872793,0.08322059,6.74079887,0.29414149,1.03680033,0.01328864,0.48420312
-2.28414207,8.64406991,0.00022870,0.05099154,0.08811892,7.02142757,0.30489546,1.03241048,0.01453850,0.49557367
-2.27813907,8.94714217,0.00026343,0.05341653,0.09332396,7.30167053,0.31559716,1.02922122,0.01593768,0.50708350
-2.27213607,9.24802419,0.00030353,0.05598940,0.09879319,7.57851555,0.32616749,1.02696276,0.01749048,0.51855922
-2.26613307,9.54345098,0.00034947,0.05869591,0.10448260,7.84909210,0.33653863,1.02541396,0.01920002,0.52985050
-2.26013007,9.83046201,0.00040185,0.06152145,0.11034749,8.11074959,0.34665728,1.02441345,0.02106811,0.54083708
-2.25412706,10.10649075,0.00046136,0.06445135,0.11634330,8.36113203,0.35648752,1.02386809,0.02309519,0.55143475
-2.24812406,10.36944383,0.00052882,0.06747139,0.12242659,8.59824630,0.36601329,1.02375824,0.02528022,0.56159995
-2.24212106,10.61776665,0.00060519,0.07056815,0.12855597,8.82052129,0.37524033,1.02413957,0.02762071,0.57133306
-2.23611806,10.85049263,0.00069162,0.07372944,0.13469308,9.02685543,0.38419758,1.02514140,0.03011268,0.58068001
-2.23011506,11.06727382,0.00078942,0.07694474,0.14080367,9.21665032,0.39293792,1.02696154,0.03275074,0.58973246
-2.22411206,11.26839109,0.00090014,0.08020560,0.14685859,9.38982864,0.40153821,1.02985795,0.03552817,0.59862633
-2.21810905,11.45474270,0.00102551,0.08350598,0.15283487,9.54683485,0.41009862,1.03413738,0.03843704,0.60753892
-2.21210605,11.62781089,0.00116753,0.08684257,0.15871669,9.68861791,0.41874127,1.04014167,0.04146837,0.61668467
-2.20610305,11.78960673,0.00132841,0.09021509,0.16449631,9.81659567,0.42760802,1.04823221,0.04461224,0.62630964
-2.20010005,11.94259425,0.00151061,0.09362637,0.17017484,9.93260130,0.43685760,1.05877308,0.04785806,0.63668506
-2.19409705,12.08959573,0.00171680,0.09708246,0.17576282,10.03881299,0.44666197,1.07211373,0.05119465,0.64809996
-2.18809405,12.23368079,0.00194982,0.10059255,0.18128068,10.13766860,0.45720206,1.08857181,0.05461046,0.66085316
-2.18209105,12.37804265,0.00221268,0.10416875,0.18675876,10.23176777,0.46866282,1.10841677,0.05809369,0.67524492
-2.17608804,12.52586564,0.00250845,0.10782577,0.19223717,10.32376489,0.48122782,1.13185501,0.06163240,0.69156840
-2.17008504,12.68018876,0.00284024,0.11158039,0.19776520,10.41625653,0.49507338,1.15901714,0.06521459,0.71010119
-2.16408204,12.84377041,0.00321106,0.11545086,0.20340049,10.51166771,0.51036258,1.18994781,0.06882823,0.73109720
-2.15807904,13.01895968,0.00362378,0.11945614,0.20920772,10.61214172,0.52723906,1.22459864,0.07246125,0.75477912
-2.15207604,13.20757996,0.00408097,0.12361508,0.21525708,10.71943809,0.54582114,1.26282452,0.07610149,0.78133170
-2.14607304,13.41082988,0.00458482,0.12794551,0.22162239,10.83484343,0.56619621,1.30438357,0.07973665,0.81089599
-2.14007004,13.62920665,0.00513697,0.13246334,0.22837898,10.95909952,0.58841580,1.34894072,0.08335422,0.84356486
-2.13406703,13.86245561,0.00573845,0.13718167,0.23560141,11.09235217,0.61249147,1.39607506,0.08694136,0.87937973
-2.12806403,14.10954915,0.00638951,0.14210995,0.24336105,11.23412389,0.63839177,1.44529047,0.09048490,0.91832875
-2.12206103,14.36869648,0.00708955,0.14725334,0.25172363,11.38331200,0.66604045,1.49602950,0.09397121,0.96034633
-2.11605803,14.63738457,0.00783700,0.15261207,0.26074682,11.53821287,0.69531596,1.54768978,0.09738632,1.00531406
-2.11005503,14.91244876,0.00862928,0.15818107,0.27047795,11.69657152,0.72605239,1.59964242,0.10071591,1.05306271
-2.10405203,15.19017024,0.00946274,0.16394976,0.28095179,11.85565454,0.75804185,1.65125163,0.10394547,1.10337543
-2.09804902,15.46639590,0.01033268,0.16990201,0.29218869,12.01234307,0.79103811,1.70189484,0.10706048,1.15599159
-2.09204602,15.73667495,0.01123332,0.17601625,0.30419280,12.16324148,0.82476146,1.75098227,0.11004665,1.21061124
-2.08604302,15.99640587,0.01215795,0.18226577,0.31695070,12.30479653,0.85890457,1.79797527,0.11289024,1.26689984
-2.08004002,16.24098653,0.01309894,0.18861908,0.33043029,12.43342131,0.89313907,1.84240237,0.11557831,1.32449298
-2.07403702,16.46596029,0.01404795,0.19504039,0.34457999,12.54561801,0.92712257,1.88387253,0.11809910,1.38300097
-2.06803402,16.66715142,0.01499607,0.20149006,0.35932829,12.63809383,0.96050596,1.92208476,0.12044232,1.44201308
-2.06203102,16.84078360,0.01593402,0.20792515,0.37458365,12.70786480,0.99294053,1.95683376,0.12259933,1.50110139
-2.05602801,16.98357689,0.01685243,0.21429980,0.39023481,12.75234311,1.02408486,1.98801136,0.12456338,1.55982430
-2.05002501,17.09281963,0.01774203,0.22056568,0.40615152,12.76940477,1.05361113,2.01560368,0.12632966,1.61772973
-2.04402201,17.16641352,0.01859394,0.22667232,0.42218564,12.75743557,1.08121084,2.03968433,0.12789523,1.67435835
-2.03801901,17.20289198,0.01939994,0.23256741,0.43817283,12.71535472,1.10659980,2.06040403,0.12925892,1.72924682
-2.03201601,17.20141332,0.02015270,0.23819705,0.45393470,12.64261697,1.12952235,2.07797733,0.13042100,1.78193165
-2.02601301,17.16173170,0.02084599,0.24350607,0.46928150,12.53919490,1.14975493,2.09266724,0.13138284,1.83195358
-2.02001001,17.08415023,0.02147493,0.24843837,0.48401536,12.40554461,1.16710898,2.10476875,0.13214644,1.87886304
-2.01400700,16.96946094,0.02203611,0.25293732,0.49793413,12.24255809,1.18143330,2.11459208,0.13271392,1.92222656
-2.00800400,16.81887706,0.02252767,0.25694640,0.51083560,12.05150671,1.19261598,2.12244671,0.13308699,1.96163430
-2.00200100,16.63396256,0.02294942,0.26040997,0.52252223,11.83397960,1.20058594,2.12862698,0.13326648,1.99670862
-1.99599800,16.41656379,0.02330275,0.26327424,0.53280613,11.59182114,1.20531411,2.13340002,0.13325188,2.02711328
-1.98999500,16.16874684,0.02359061,0.26548849,0.54151417,11.32707081,1.20681436,2.13699648,0.13304105,2.05256316
-1.98399200,15.89274343,0.02381731,0.26700645,0.54849311,11.04190817,1.20514394,2.13960443,0.13263004,2.07283363
