energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-3.41270635,3.48319187,0.00103586,0.74320388,1.07753391,1.62363716,1.54550066,0.72120360,0.01248566,0.14062090
-3.40670335,3.63257942,0.00111410,0.75604347,1.13242600,1.72110347,1.60564566,0.73449921,0.01252313,0.14688122
-3.40070035,3.78912899,0.00119867,0.77192919,1.18674521,1.82055970,1.67188301,0.75021020,0.01256218,0.15338307
-3.39469735,3.95206282,0.00128966,0.79100993,1.23989955,1.92123729,1.74431434,0.76841612,0.01260364,0.16008991
-3.38869435,4.12042971,0.00138712,0.81336261,1.29128453,2.02233072,1.82290088,0.78913147,0.01264748,0.16696172
-3.38269135,4.29312451,0.00149096,0.83899063,1.34029726,2.12301431,1.90746113,0.81230533,0.01269283,0.17395624
-3.37668834,4.46891183,0.00160101,0.86782451,1.38635081,2.22245933,1.99767257,0.83782282,0.01273808,0.18103013
-3.37068534,4.64645253,0.00171699,0.89972435,1.42888830,2.31985053,2.09307700,0.86550831,0.01278095,0.18814008
-3.36468234,4.82433155,0.00183847,0.93448389,1.46739617,2.41440167,2.19308895,0.89512999,0.01281862,0.19524374
-3.35867934,5.00108593,0.00196491,0.97183587,1.50141603,2.50536917,2.29700669,0.92640561,0.01284792,0.20230045
-3.35267634,5.17523167,0.00209565,1.01145827,1.53055477,2.59206380,2.40402504,0.95900896,0.01286541,0.20927172
-3.34667334,5.34528870,0.00222986,1.05298128,1.55449248,2.67385985,2.51324957,0.99257703,0.01286764,0.21612141
-3.34067034,5.50980304,0.00236661,1.09599456,1.57298798,2.75020173,2.62371157,1.02671737,0.01285120,0.22281572
-3.33466733,5.66736595,0.00250480,1.14005465,1.58588192,2.82060805,2.73438338,1.06101560,0.01281294,0.22932293
-3.32866433,5.81662986,0.00264323,1.18469231,1.59309740,2.88467326,2.84419371,1.09504287,0.01275009,0.23561284
-3.32266133,5.95632118,0.00278056,1.22941968,1.59463820,2.94206724,2.95204273,1.12836310,0.01266034,0.24165626
-3.31665833,6.08525042,0.00291534,1.27373710,1.59058505,2.99253312,3.05681686,1.16054001,0.01254194,0.24742429
-3.31065533,6.20232007,0.00304604,1.31713972,1.58108996,3.03588380,3.15740306,1.19114379,0.01239377,0.25288761
-3.30465233,6.30653096,0.00317105,1.35912375,1.56636921,3.07199779,3.25270290,1.21975746,0.01221537,0.25801594
-3.29864932,6.39698765,0.00328870,1.39919249,1.54669534,3.10081464,3.34164618,1.24598293,0.01200697,0.26277754
-3.29264632,6.47290345,0.00339732,1.43686220,1.52238836,3.12233054,3.42320454,1.26944663,0.01176944,0.26713897
-3.28664332,6.53360581,0.00349525,1.47166780,1.49380689,3.13659443,3.49640478,1.28980493,0.01150431,0.27106511
-3.28064032,6.57854212,0.00358089,1.50316855,1.46133926,3.14370493,3.56034227,1.30674910,0.01121367,0.27451939
-3.27463732,6.60728647,0.00365273,1.53095376,1.42539503,3.14380820,3.61419417,1.32000993,0.01090014,0.27746440
-3.26863432,6.61954719,0.00370939,1.55464833,1.38639720,3.13709681,3.65723248,1.32936196,0.01056677,0.27986271
-3.26263132,6.61517492,0.00374969,1.57391841,1.34477508,3.12380963,3.68883678,1.33462716,0.01021693,0.28167794
-3.25662831,6.59417105,0.00377263,1.58847684,1.30095820,3.10423242,3.70850621,1.33567804,0.00985429,0.28287608
-3.25062531,6.55669574,0.00377749,1.59808835,1.25537109,3.07869898,3.71587056,1.33244016,0.00948261,0.28342681
-3.24462231,6.50307495,0.00376382,1.60257438,1.20842895,3.04759247,3.71069991,1.32489376,0.00910573,0.28330501
-3.23861931,6.43380577,0.00373148,1.60181731,1.16053427,3.01134648,3.69291237,1.31307458,0.00872743,0.28249213
-3.23261631,6.34955914,0.00368065,1.59576386,1.11207417,2.97044541,3.66257964,1.29707372,0.00835137,0.28097752
-3.22661331,6.25117938,0.00361182,1.58442757,1.06341842,2.92542387,3.61992971,1.27703641,0.00798098,0.27875943
-3.22061031,6.13967983,0.00352584,1.56788995,1.01491797,2.87686461,3.56534650,1.25315977,0.00761939,0.27584589
-3.21460730,6.01623409,0.00342383,1.54630045,0.96690387,2.82539474,3.49936623,1.22568936,0.00726942,0.27225513
-3.20860430,5.88216267,0.00330724,1.51987476,0.91968651,2.77168002,3.42267012,1.19491482,0.00693350,0.26801572
-3.20260130,5.73891494,0.00317775,1.48889166,0.87355493,2.71641721,3.33607369,1.16116436,0.00661365,0.26316621
-3.19659830,5.58804659,0.00303727,1.45368829,0.82877627,2.66032429,3.24051258,1.12479849,0.00631150,0.25775453
-3.19059530,5.43119307,0.00288788,1.41465390,0.78559514,2.60412897,3.13702535,1.08620294,0.00602823,0.25183686
-3.18459230,5.27003962,0.00273178,1.37222226,0.74423303,2.54855559,3.02673353,1.04578109,0.00576468,0.24547634
-3.17858929,5.10628884,0.00257123,1.32686293,0.70488751,2.49431076,2.91081969,1.00394607,0.00552130,0.23874139
-3.17258629,4.94162679,0.00240850,1.27907160,0.66773144,2.44206836,2.79050398,0.96111280,0.00529821,0.23170394
-3.16658329,4.77768868,0.00224583,1.22935988,0.63291211,2.39245420,2.66701998,0.91769020,0.00509525,0.22443748
-3.16058029,4.61602550,0.00208534,1.17824483,0.60055026,2.34603109,2.54159071,0.87407372,0.00491201,0.21701518
-3.15457729,4.45807248,0.00192900,1.12623850,0.57073918,2.30328476,2.41540528,0.83063865,0.00474787,0.20950801
-3.14857429,4.30512070,0.00177860,1.07383799,0.54354391,2.26461122,2.28959722,0.78773412,0.00460207,0.20198302
-3.14257129,4.15829267,0.00163571,1.02151618,0.51900046,2.23030598,2.16522487,0.74567816,0.00447367,0.19450184
-3.13656828,4.01852262,0.00150164,0.96971342,0.49711539,2.20055564,2.04325448,0.70475382,0.00436166,0.18711945
-3.13056528,3.88654220,0.00137740,0.91883045,0.47786550,2.17543221,1.92454638,0.66520649,0.00426494,0.17988325
-3.12456228,3.76287188,0.00126377,0.86922274,0.46119800,2.15489019,1.80984454,0.62724237,0.00418232,0.17283244
-3.11855928,3.64781823,0.00116119,0.82119620,0.44703107,2.13876692,1.69976954,0.59102810,0.00411256,0.16599773
-3.11255628,3.54147703,0.00106987,0.77500447,0.43525482,2.12678598,1.59481517,0.55669155,0.00405436,0.15940137
-3.10655328,3.44374204,0.00098972,0.73084762,0.42573289,2.11856368,1.49534829,0.52432344,0.00400637,0.15305750
-3.10055028,3.35431904,0.00092042,0.68887239,0.41830458,2.11361868,1.40161196,0.49397997,0.00396717,0.14697273
-3.09454727,3.27274456,0.00086145,0.64917362,0.41278757,2.11138444,1.31373138,0.46568603,0.00393529,0.14114695
-3.08854427,3.19840887,0.00081207,0.61179696,0.40898130,2.11122422,1.23172235,0.43943894,0.00390924,0.13557430
-3.08254127,3.13058244,0.00077143,0.57674251,0.40667090,2.11244860,1.15550190,0.41521255,0.00388747,0.13024436
-3.07653827,3.06844519,0.00073855,0.54396944,0.40563177,2.11433489,1.08490046,0.39296153,0.00386844,0.12514324
-3.07053527,3.01111775,0.00071235,0.51340113,0.40563458,2.11614820,1.01967539,0.37262564,0.00385063,0.12025492
-3.06453227,2.95769400,0.00069175,0.48493088,0.40645076,2.11716376,0.95952515,0.35413385,0.00383256,0.11556241
-3.05852926,2.90727406,0.00067564,0.45842800,0.40785818,2.11668984,0.90410393,0.33740829,0.00381285,0.11104899
-3.05252626,2.85899681,0.00066295,0.43374387,0.40964711,2.11409088,0.85303612,0.32236771,0.00379027,0.10669926
-3.04652326,2.81207124,0.00065266,0.41071818,0.41162600,2.10881010,0.80593035,0.30893057,0.00376374,0.10250022
-3.04052026,2.76580559,0.00064386,0.38918480,0.41362710,2.10039092,0.76239273,0.29701753,0.00373246,0.09844208
-3.03451726,2.71963358,0.00063573,0.36897751,0.41551160,2.08849656,0.72203889,0.28655345,0.00369584,0.09451901
-3.02851426,2.67313667,0.00062756,0.34993515,0.41717411,2.07292697,0.68450469,0.27746872,0.00365363,0.09072968
-3.02251126,2.62606170,0.00061880,0.33190622,0.41854629,2.05363244,0.64945521,0.26969994,0.00360589,0.08707763
-3.01650825,2.57833307,0.00060904,0.31475285,0.41959931,2.03072305,0.61659191,0.26319010,0.00355304,0.08357142
-3.01050525,2.53005880,0.00059800,0.29835392,0.42034521,2.00447349,0.58565790,0.25788812,0.00349582,0.08022457
-3.00450225,2.48153001,0.00058555,0.28260742,0.42083677,1.97532255,0.55644110,0.25374784,0.00343529,0.07705534
-2.99849925,2.43321356,0.00057169,0.26743192,0.42116604,1.94386698,0.52877552,0.25072665,0.00337281,0.07408625
-2.99249625,2.38573765,0.00055653,0.25276708,0.42146133,1.91084950,0.50254045,0.24878360,0.00330999,0.07134340
-2.98649325,2.33987073,0.00054031,0.23857345,0.42188285,1.87714098,0.47765802,0.24787740,0.00324862,0.06885566
-2.98049025,2.29649411,0.00052334,0.22483131,0.42261696,1.84371710,0.45408904,0.24796417,0.00319063,0.06665363
-2.97448724,2.25656899,0.00050598,0.21153887,0.42386936,1.81162996,0.43182763,0.24899515,0.00313798,0.06476853
-2.96848424,2.22109920,0.00048868,0.19870982,0.42585726,1.78197546,0.41089472,0.25091457,0.00309260,0.06323093
-2.96248124,2.19109059,0.00047189,0.18637038,0.42880101,1.75585752,0.39133096,0.25365774,0.00305631,0.06206954
-2.95647824,2.16750898,0.00045607,0.17455602,0.43291529,1.73435030,0.37318932,0.25714944,0.00303075,0.06130982
-2.95047524,2.15123804,0.00044167,0.16330802,0.43840036,1.71845990,0.35652767,0.26130288,0.00301728,0.06097283
-2.94447224,2.14303909,0.00042912,0.15266997,0.44543365,1.70908703,0.34140181,0.26601914,0.00301694,0.06107406
-2.93846923,2.14351443,0.00041882,0.14268447,0.45416204,1.70699212,0.32785926,0.27118738,0.00303042,0.06162243
-2.93246623,2.15307592,0.00041111,0.13339003,0.46469518,1.71276460,0.31593399,0.27668562,0.00305797,0.06261953
-2.92646323,2.17192037,0.00040626,0.12481851,0.47710006,1.72679741,0.30564236,0.28238234,0.00309945,0.06405908
-2.92046023,2.20001289,0.00040451,0.11699293,0.49139717,1.74926829,0.29698048,0.28813872,0.00315428,0.06592665
-2.91445723,2.23707922,0.00040603,0.10992599,0.50755837,1.78012857,0.28992297,0.29381157,0.00322148,0.06819973
-2.90845423,2.28260743,0.00041093,0.10361911,0.52550651,1.81910016,0.28442316,0.29925677,0.00329970,0.07084803
-2.90245123,2.33585922,0.00041927,0.09806218,0.54511698,1.86568102,0.28041458,0.30433319,0.00338727,0.07383417
-2.89644822,2.39589040,0.00043110,0.09323383,0.56622090,1.91915901,0.27781382,0.30890687,0.00348226,0.07711457
-2.89044522,2.46157978,0.00044641,0.08910236,0.58861007,1.97863351,0.27652415,0.31285531,0.00358255,0.08064069
-2.88444222,2.53166518,0.00046519,0.08562698,0.61204323,2.04304418,0.27644011,0.31607169,0.00368592,0.08436041
-2.87843922,2.60478511,0.00048743,0.08275958,0.63625351,2.11120531,0.27745232,0.31846879,0.00379011,0.08821952
-2.87243622,2.67952425,0.00051312,0.08044662,0.66095664,2.18184465,0.27945263,0.31998251,0.00389294,0.09216344
-2.86643322,2.75446054,0.00054229,0.07863124,0.68585966,2.25364476,0.28233889,0.32057459,0.00399234,0.09613878
-2.86043022,2.82821199,0.00057499,0.07725541,0.71066956,2.32528526,0.28601941,0.32023468,0.00408646,0.10009497
-2.85442721,2.89948093,0.00061129,0.07626187,0.73510176,2.39548410,0.29041657,0.31898128,0.00417371,0.10398568
-2.84842421,2.96709384,0.00065134,0.07559607,0.75888771,2.46303622,0.29546955,0.31686177,0.00425279,0.10777009
-2.84242121,3.03003505,0.00069529,0.07520767,0.78178169,2.52684793,0.30113593,0.31395121,0.00432277,0.11141385
-2.83641821,3.08747301,0.00074334,0.07505183,0.80356614,2.58596586,0.30739210,0.31035014,0.00438305,0.11488981
-2.83041521,3.13877807,0.00079569,0.07509011,0.82405576,2.63959941,0.31423248,0.30618120,0.00443340,0.11817839
-2.82441221,3.18353146,0.00085255,0.07529095,0.84309991,2.68713614,0.32166761,0.30158487,0.00447394,0.12126756
-2.81840920,3.22152532,0.00091412,0.07562985,0.86058351,2.72814986,0.32972120,0.29671440,0.00450506,0.12415263
-2.81240620,3.25275435,0.00098055,0.07608911,0.87642650,2.76240151,0.33842633,0.29173009,0.00452747,0.12683558
-2.80640320,3.27739991,0.00105190,0.07665736,0.89058188,2.78983342,0.34782108,0.28679321,0.00454205,0.12932423
-2.80040020,3.29580773,0.00112818,0.07732877,0.90303266,2.81055760,0.35794383,0.28205979,0.00454987,0.13163115
-2.79439720,3.30846092,0.00120923,0.07810208,0.91378800,2.82483916,0.36882838,0.27767461,0.00455210,0.13377243
-2.78839420,3.31594954,0.00129477,0.07897950,0.92287863,2.83307591,0.38049942,0.27376552,0.00454993,0.13576641
-2.78239120,3.31893880,0.00138437,0.07996558,0.93035220,2.83577536,0.39296835,0.27043854,0.00454455,0.13763233
-2.77638819,3.31813716,0.00147739,0.08106605,0.93626844,2.83353035,0.40622983,0.26777382,0.00453708,0.13938907
-2.77038519,3.31426596,0.00157303,0.08228669,0.94069480,2.82699425,0.42025909,0.26582271,0.00452854,0.14105406
-2.76438219,3.30803162,0.00167032,0.08363235,0.94370237,2.81685677,0.43501027,0.26460605,0.00451980,0.14264227
-2.75837919,3.30010153,0.00176809,0.08510605,0.94536266,2.80382107,0.45041574,0.26411383,0.00451156,0.14416550
-2.75237619,3.29108392,0.00186506,0.08670824,0.94574494,2.78858269,0.46638630,0.26430613,0.00450433,0.14563179
-2.74637319,3.28151222,0.00195983,0.08843626,0.94491448,2.77181061,0.48281248,0.26511537,0.00449845,0.14704519
-2.74037019,3.27183380,0.00205091,0.09028388,0.94293138,2.75413066,0.49956644,0.26644971,0.00449404,0.14840565
-2.73436718,3.26240274,0.00213681,0.09224111,0.93985020,2.73611119,0.51650461,0.26819748,0.00449109,0.14970920
-2.72836418,3.25347636,0.00221604,0.09429401,0.93572001,2.71825097,0.53347083,0.27023234,0.00448937,0.15094826
-2.72236118,3.24521479,0.00228721,0.09642478,0.93058484,2.70096928,0.55029964,0.27241897,0.00448854,0.15211207
-2.71635818,3.23768314,0.00234907,0.09861186,0.92448440,2.68459789,0.56681980,0.27461910,0.00448812,0.15318732
-2.71035518,3.23085562,0.00240054,0.10083021,0.91745485,2.66937504,0.58285769,0.27669736,0.00448754,0.15415868
-2.70435218,3.22462119,0.00244079,0.10305160,0.90952961,2.65544133,0.59824055,0.27852691,0.00448611,0.15500947
-2.69834917,3.21879042,0.00246926,0.10524509,0.90074000,2.64283762,0.61279953,0.27999450,0.00448312,0.15572226
-2.69234617,3.21310332,0.00248571,0.10737751,0.89111577,2.63150513,0.62637232,0.28100475,0.00447779,0.15627943
-2.68634317,3.20723801,0.00249021,0.10941404,0.88068555,2.62128793,0.63880554,0.28148340,0.00446933,0.15666366
-2.68034017,3.20082035,0.00248316,0.11131886,0.86947704,2.61193798,0.64995687,0.28137963,0.00445695,0.15685838
-2.67433717,3.19343448,0.00246528,0.11305591,0.85751725,2.60312302,0.65969687,0.28066706,0.00443988,0.15684811
-2.66833417,3.18463439,0.00243759,0.11458962,0.84483274,2.59443723,0.66791061,0.27934381,0.00441739,0.15661878
-2.66233117,3.17395660,0.00240137,0.11588577,0.83144985,2.58541480,0.67449922,0.27743129,0.00438881,0.15615799
-2.65632816,3.16093381,0.00235810,0.11691233,0.81739520,2.57554612,0.67938132,0.27497207,0.00435356,0.15545519
-2.65032516,3.14510942,0.00230944,0.11764035,0.80269631,2.56429612,0.68249432,0.27202697,0.00431117,0.15450191
-2.64432216,3.12605257,0.00225711,0.11804475,0.78738240,2.55112438,0.68379574,0.26867135,0.00426128,0.15329193
-2.63831916,3.10337330,0.00220290,0.11810520,0.77148544,2.53550608,0.68326435,0.26499107,0.00420368,0.15182146
-2.63231616,3.07673724,0.00214851,0.11780673,0.75504131,2.51695301,0.68090117,0.26107810,0.00413832,0.15008927
-2.62631316,3.04587914,0.00209557,0.11714038,0.73809099,2.49503368,0.67673018,0.25702617,0.00406534,0.14809691
-2.62031016,3.01061469,0.00204552,0.11610360,0.72068176,2.46939145,0.67079875,0.25292663,0.00398504,0.14584882
-2.61430715,2.97084987,0.00199958,0.11470054,0.70286816,2.43975994,0.66317757,0.24886460,0.00389792,0.14335247
-2.60830415,2.92658736,0.00195870,0.11294208,0.68471277,2.40597479,0.65396004,0.24491580,0.00380463,0.14061840
-2.60230115,2.87792956,0.00192354,0.11084571,0.66628655,2.36798120,0.64326112,0.24114396,0.00370602,0.13766026
-2.59629815,2.82507798,0.00189444,0.10843515,0.64766878,2.32583696,0.63121550,0.23759908,0.00360306,0.13449479
-2.59029515,2.76832910,0.00187142,0.10573985,0.62894645,2.27971073,0.61797517,0.23431659,0.00349685,0.13114163
-2.58429215,2.70806678,0.00185419,0.10279428,0.61021328,2.22987591,0.60370639,0.23131729,0.00338856,0.12762321
-2.57828914,2.64475175,0.00184216,0.09963703,0.59156816,2.17670042,0.58858619,0.22860817,0.00327942,0.12396442
-2.57228614,2.57890879,0.00183448,0.09630994,0.57311329,2.12063315,0.57279845,0.22618409,0.00317066,0.12019226
-2.56628314,2.51111226,0.00183012,0.09285704,0.55495205,2.06218789,0.55652989,0.22403001,0.00306349,0.11633555
-2.56028014,2.44197091,0.00182784,0.08932356,0.53718672,2.00192567,0.53996583,0.22212382,0.00295902,0.11242438
-2.55427714,2.37211271,0.00182632,0.08575496,0.51991618,1.94043665,0.52328632,0.22043959,0.00285826,0.10848979
-2.54827414,2.30217053,0.00182422,0.08219603,0.50323385,1.87832237,0.50666238,0.21895087,0.00276208,0.10456326
-2.54227114,2.23276918,0.00182016,0.07869006,0.48722573,1.81617934,0.49025284,0.21763415,0.00267117,0.10067632
-2.53626813,2.16451459,0.00181290,0.07527816,0.47196902,1.75458474,0.47420172,0.21647190,0.00258603,0.09686019
-2.53026513,2.09798508,0.00180127,0.07199875,0.45753100,1.69408460,0.45863637,0.21545539,0.00250696,0.09314541
-2.52426213,2.03372510,0.00178430,0.06888715,0.44396849,1.63518498,0.44366624,0.21458684,0.00243408,0.08956154
-2.51825913,1.97224119,0.00176125,0.06597535,0.43132779,1.57834611,0.42938251,0.21388085,0.00236730,0.08613694
-2.51225613,1.91400006,0.00173158,0.06329186,0.41964495,1.52397943,0.41585836,0.21336500,0.00230637,0.08289856
-2.50625313,1.85942827,0.00169503,0.06086173,0.40894656,1.47244725,0.40315001,0.21307964,0.00225090,0.07987170
-2.50025013,1.80891307,0.00165160,0.05870663,0.39925072,1.42406462,0.39129818,0.21307668,0.00220038,0.07707995
-2.49424712,1.76280408,0.00160153,0.05684498,0.39056821,1.37910283,0.38033015,0.21341759,0.00215423,0.07454493
-2.48824412,1.72141504,0.00154534,0.05529221,0.38290377,1.33779401,0.37026211,0.21417062,0.00211184,0.07228627
-2.48224112,1.68502555,0.00148372,0.05406093,0.37625732,1.30033635,0.36110176,0.21540743,0.00207262,0.07032134
-2.47623812,1.65388222,0.00141761,0.05316119,0.37062509,1.26689926,0.35285100,0.21719918,0.00203604,0.06866520
-2.47023512,1.62819914,0.00134805,0.05260068,0.36600055,1.23762812,0.34550867,0.21961250,0.00200165,0.06733040
-2.46423212,1.60815759,0.00127624,0.05238502,0.36237518,1.21264827,0.33907317,0.22270539,0.00196914,0.06632687
-2.45822911,1.59390503,0.00120344,0.05251782,0.35973885,1.19206799,0.33354497,0.22652331,0.00193839,0.06566178
-2.45222611,1.58555339,0.00113096,0.05300096,0.35808013,1.17598025,0.32892879,0.23109579,0.00190946,0.06533944
-2.44622311,1.58317697,0.00106012,0.05383463,0.35738621,1.16446330,0.32523557,0.23643362,0.00188265,0.06536128
-2.44022011,1.58681021,0.00099221,0.05501746,0.35764272,1.15758010,0.32248398,0.24252685,0.00185848,0.06572585
-2.43421711,1.59644533,0.00092846,0.05654656,0.35883328,1.15537668,0.32070158,0.24934377,0.00183775,0.06642887
-2.42821411,1.61203040,0.00087004,0.05841753,0.36093902,1.15787960,0.31992539,0.25683079,0.00182148,0.06746337
-2.42221111,1.63346772,0.00081800,0.06062448,0.36393797,1.16509270,0.32020196,0.26491344,0.00181095,0.06881994
-2.41620810,1.66061275,0.00077329,0.06315989,0.36780435,1.17699334,0.32158679,0.27349824,0.00180767,0.07048690
-2.41020510,1.69327359,0.00073673,0.06601456,0.37250794,1.19352831,0.32414307,0.28247544,0.00181337,0.07245070
-2.40420210,1.73121100,0.00070903,0.06917744,0.37801340,1.21460961,0.32793972,0.29172256,0.00182996,0.07469617
-2.39819910,1.77413879,0.00069076,0.07263539,0.38427958,1.24011028,0.33304862,0.30110837,0.00185949,0.07720689
-2.39219610,1.82172459,0.00068234,0.07637294,0.39125895,1.26986039,0.33954110,0.31049725,0.00190412,0.07996551
-2.38619310,1.87359070,0.00068407,0.08037196,0.39889700,1.30364349,0.34748378,0.31975361,0.00196609,0.08295394
-2.38019010,1.92931508,0.00069612,0.08461137,0.40713172,1.34119344,0.35693371,0.32874625,0.00204761,0.08615364
-2.37418709,1.98843222,0.00071850,0.08906674,0.41589320,1.38219200,0.36793298,0.33735239,0.00215088,0.08954561
-2.36818409,2.05043395,0.00075110,0.09370999,0.42510324,1.42626720,0.38050312,0.34546113,0.00227793,0.09311049
-2.36218109,2.11477027,0.00079366,0.09850899,0.43467513,1.47299270,0.39463931,0.35297630,0.00243065,0.09682839
-2.35617809,2.18085024,0.00084578,0.10342739,0.44451355,1.52188827,0.41030478,0.35981863,0.00261064,0.10067871
-2.35017509,2.24804316,0.00090690,0.10842439,0.45451467,1.57242156,0.42742576,0.36592693,0.00281918,0.10463985
-2.34417209,2.31568030,0.00097632,0.11345473,0.46456649,1.62401134,0.44588720,0.37125866,0.00305715,0.10868890
-2.33816908,2.38305750,0.00105319,0.11846878,0.47454934,1.67603225,0.46552964,0.37578952,0.00332496,0.11280123
-2.33216608,2.44943887,0.00113652,0.12341287,0.48433682,1.72782117,0.48614755,0.37951242,0.00362249,0.11695017
-2.32616308,2.51406200,0.00122518,0.12822979,0.49379690,1.77868531,0.50748936,0.38243592,0.00394903,0.12110666
-2.32016008,2.57614480,0.00131789,0.13285948,0.50279347,1.82791184,0.52925938,0.38458202,0.00430326,0.12523908
-2.31415708,2.63489424,0.00141330,0.13724007,0.51118811,1.87477907,0.55112182,0.38598381,0.00468317,0.12931310
-2.30815408,2.68951691,0.00150993,0.14130893,0.51884224,1.91856896,0.57270679,0.38668287,0.00508611,0.13329177
-2.30215108,2.73923155,0.00160626,0.14500412,0.52561944,1.95858060,0.59361821,0.38672672,0.00550873,0.13713574
-2.29614807,2.78328305,0.00170071,0.14826583,0.53138807,1.99414451,0.61344359,0.38616633,0.00594704,0.14080371
-2.29014507,2.82095782,0.00179173,0.15103804,0.53602392,2.02463704,0.63176507,0.38505396,0.00639644,0.14425299
-2.28414207,2.85159990,0.00187778,0.15327011,0.53941293,2.04949479,0.64817158,0.38344132,0.00685178,0.14744035
-2.27813907,2.87462735,0.00195738,0.15491849,0.54145380,2.06822813,0.66227144,0.38137811,0.00730743,0.15032291
-2.27213607,2.88954812,0.00202919,0.15594818,0.54206055,2.08043366,0.67370503,0.37891106,0.00775742,0.15285925
-2.26613307,2.89597487,0.00209197,0.15633419,0.54116465,2.08580490,0.68215670,0.37608337,0.00819549,0.15501047
-2.26013007,2.89363785,0.00214468,0.15606262,0.53871686,2.08414087,0.68736566,0.37293457,0.00861528,0.15674144
-2.25412706,2.88239538,0.00218647,0.15513152,0.53468870,2.07535215,0.68913513,0.36950076,0.00901044,0.15802184
-2.24812406,2.86224127,0.00221668,0.15355141,0.52907332,2.05946409,0.68733937,0.36581517,0.00937477,0.15882724
-2.24212106,2.83330873,0.00223491,0.15134535,0.52188585,2.03661718,0.68192821,0.36190886,0.00970241,0.15913999
-2.23611806,2.79587050,0.00224097,0.14854865,0.51316329,2.00706425,0.67292899,0.35781159,0.00998792,0.15894995
-2.23011506,2.75033519,0.00223492,0.14520816,0.50296376,1.97116486,0.66044566,0.35355274,0.01022648,0.15825495
-2.22411206,2.69723969,0.00221701,0.14138113,0.49136535,1.92937691,0.64465513,0.34916214,0.01041397,0.15706109
-2.21810905,2.63723820,0.00218772,0.13713377,0.47846441,1.88224598,0.62580124,0.34467075,0.01054711,0.15538269
-2.21210605,2.57108802,0.00214769,0.13253941,0.46437360,1.83039256,0.60418634,0.34011124,0.01062354,0.15324206
-2.20610305,2.49963288,0.00209774,0.12767652,0.44921960,1.77449804,0.58016122,0.33551829,0.01064189,0.15066896
-2.20010005,2.42378450,0.00203879,0.12262652,0.43314058,1.71528971,0.55411367,0.33092862,0.01060179,0.14769984
-2.19409705,2.34450299,0.00197189,0.11747148,0.41628367,1.65352553,0.52645629,0.32638096,0.01050397,0.14437698
-2.18809405,2.26277705,0.00189812,0.11229194,0.39880233,1.58997924,0.49761404,0.32191559,0.01035014,0.14074735
-2.18209105,2.17960473,0.00181862,0.10716475,0.38085391,1.52542623,0.46801218,0.31757395,0.01014304,0.13686146
-2.17608804,2.09597537,0.00173454,0.10216117,0.36259718,1.46063080,0.43806493,0.31339801,0.00988635,0.13277216
-2.17008504,2.01285348,0.00164703,0.09734522,0.34419021,1.39633503,0.40816533,0.30942968,0.00958458,0.12853344
-2.16408204,1.93116491,0.00155716,0.09277234,0.32578838,1.33324954,0.37867669,0.30571024,0.00924300,0.12419923
-2.15807904,1.85178572,0.00146601,0.08848849,0.30754267,1.27204641,0.34992574,0.30227988,0.00886752,0.11982238
-2.15207604,1.77553385,0.00137456,0.08452959,0.28959814,1.21335399,0.32219765,0.29917735,0.00846454,0.11545374
-2.14607304,1.70316355,0.00128372,0.08092139,0.27209273,1.15775368,0.29573293,0.29643982,0.00804081,0.11114136
-2.14007004,1.63536223,0.00119434,0.07767972,0.25515616,1.10577839,0.27072616,0.29410285,0.00760330,0.10692991
-2.13406703,1.57274953,0.00110716,0.07481112,0.23890903,1.05791212,0.24732635,0.29220059,0.00715902,0.10286025
-2.12806403,1.51587781,0.00102287,0.07231370,0.22346208,1.01459058,0.22563873,0.29076598,0.00671494,0.09896911
-2.12206103,1.46523365,0.00094203,0.07017832,0.20891548,0.97620195,0.20572769,0.28983107,0.00627777,0.09528905
-2.11605803,1.42123947,0.00086517,0.06838984,0.19535817,0.94308761,0.18762062,0.28942714,0.00585389,0.09184834
-2.11005503,1.38425471,0.00079269,0.06692849,0.18286725,0.91554218,0.17131234,0.28958479,0.00544923,0.08867109
-2.10405203,1.35457586,0.00072494,0.06577124,0.17150734,0.89381254,0.15676974,0.29033366,0.00506913,0.08577733
-2.09804902,1.33243477,0.00066218,0.06489304,0.16132986,0.87809537,0.14393659,0.29170182,0.00471829,0.08318312
-2.09204602,1.31799494,0.00060459,0.06426797,0.15237236,0.86853322,0.13273808,0.29371465,0.00440065,0.08090063
-2.08604302,1.31134565,0.00055229,0.06387012,0.14465777,0.86520887,0.12308504,0.29639336,0.00411938,0.07893817
-2.08004002,1.31249381,0.00050532,0.06367428,0.13819372,0.86813827,0.11487770,0.29975292,0.00387683,0.07730016
-2.07403702,1.32135412,0.00046363,0.06365635,0.13297185,0.87726221,0.10800887,0.30379957,0.00367445,0.07598698
-2.06803402,1.33773787,0.00042714,0.06379349,0.12896728,0.89243736,0.10236661,0.30852808,0.00351286,0.07499481
-2.06203102,1.36134136,0.00039568,0.06406406,0.12613818,0.91342719,0.09783628,0.31391869,0.00339178,0.07431534
-2.05602801,1.39173479,0.00036902,0.06444729,0.12442566,0.93989359,0.09430216,0.31993420,0.00331013,0.07393551
-2.05002501,1.42835286,0.00034688,0.06492289,0.12375385,0.97139001,0.09164857,0.32651717,0.00326599,0.07383723
