energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.11105553,2.56758103,0.01693143,0.21145871,0.21290210,1.06239159,0.04493699,0.12413164,0.39263780,1.19202784
0.11705853,2.58978147,0.01729527,0.21168566,0.21495455,1.07086691,0.04627779,0.12381586,0.39402491,1.20394690
0.12306153,2.61155981,0.01758907,0.21168853,0.21690821,1.07929348,0.04762300,0.12380790,0.39595547,1.21519661
0.12906453,2.63306451,0.01780680,0.21146666,0.21877498,1.08780711,0.04897249,0.12412987,0.39852461,1.22576816
0.13506753,2.65460861,0.01794539,0.21103273,0.22058612,1.09660213,0.05032717,0.12481023,0.40184435,1.23574131
0.14107054,2.67665696,0.01800478,0.21041259,0.22239134,1.10592357,0.05168861,0.12588300,0.40604006,1.24528088
0.14707354,2.69980458,0.01798788,0.20964455,0.22425689,1.11605631,0.05305874,0.12738654,0.41124565,1.25462846
0.15307654,2.72474707,0.01790050,0.20877802,0.22626264,1.12731162,0.05443935,0.12936178,0.41759755,1.26408970
0.15907954,2.75224414,0.01775106,0.20787170,0.22849826,1.14001169,0.05583174,0.13185013,0.42522790,1.27401760
0.16508254,2.78307817,0.01755029,0.20699139,0.23105875,1.15447270,0.05723632,0.13489106,0.43425703,1.28479267
0.17108554,2.81800969,0.01731081,0.20620741,0.23403937,1.17098745,0.05865225,0.13851963,0.44478576,1.29680097
0.17708854,2.85773217,0.01704667,0.20559196,0.23753049,1.18980823,0.06007719,0.14276391,0.45688780,1.31041109
0.18309155,2.90282864,0.01677281,0.20521638,0.24161232,1.21113104,0.06150710,0.14764266,0.47060273,1.32595137
0.18909455,2.95373230,0.01650449,0.20514860,0.24635011,1.23508187,0.06293615,0.15316326,0.48592997,1.34368857
0.19509755,3.01069359,0.01625676,0.20545086,0.25178984,1.26170594,0.06435676,0.15932014,0.50282410,1.36380904
0.20110055,3.07375539,0.01604393,0.20617779,0.25795476,1.29096050,0.06575969,0.16609373,0.52119191,1.38640353
0.20710355,3.14273786,0.01587900,0.20737505,0.26484297,1.32271165,0.06713427,0.17345009,0.54089135,1.41145640
0.21310655,3.21723382,0.01577329,0.20907846,0.27242612,1.35673539,0.06846871,0.18134122,0.56173272,1.43883977
0.21910955,3.29661497,0.01573603,0.21131378,0.28064936,1.39272299,0.06975045,0.18970604,0.58348190,1.46831296
0.22511256,3.38004870,0.01577404,0.21409702,0.28943257,1.43029030,0.07096655,0.19847205,0.60586582,1.49952714
0.23111556,3.46652438,0.01589159,0.21743531,0.29867267,1.46899060,0.07210414,0.20755758,0.62857977,1.53203508
0.23711856,3.55488805,0.01609027,0.22132815,0.30824704,1.50833036,0.07315079,0.21687439,0.65129641,1.56530530
0.24312156,3.64388330,0.01636901,0.22576900,0.31801785,1.54778694,0.07409492,0.22633072,0.67367601,1.59873993
0.24912456,3.73219635,0.01672417,0.23074705,0.32783691,1.58682731,0.07492612,0.23583431,0.69537740,1.63169546
0.25512756,3.81850283,0.01714975,0.23624889,0.33755104,1.62492689,0.07563544,0.24529551,0.71606929,1.66350519
0.26113057,3.90151386,0.01763766,0.24226012,0.34700746,1.66158728,0.07621562,0.25463004,0.73544121,1.69350240
0.26713357,3.98001917,0.01817810,0.24876657,0.35605903,1.69635216,0.07666118,0.26376143,0.75321360,1.72104317
0.27313657,4.05292503,0.01875990,0.25575508,0.36456919,1.72882043,0.07696854,0.27262295,0.76914661,1.74552775
0.27913957,4.11928540,0.01937105,0.26321376,0.37241613,1.75865600,0.07713603,0.28115880,0.78304717,1.76641967
0.28514257,4.17832497,0.01999913,0.27113161,0.37949628,1.78559384,0.07716388,0.28932477,0.79477387,1.78326194
0.29114557,4.22945338,0.02063180,0.27949750,0.38572687,1.80944208,0.07705416,0.29708802,0.80423973,1.79568955
0.29714857,4.27227039,0.02125731,0.28829865,0.39104749,1.83008028,0.07681069,0.30442638,0.81141244,1.80343819
0.30315158,4.30656234,0.02186490,0.29751858,0.39542072,1.84745416,0.07643903,0.31132689,0.81631243,1.80634894
0.30915458,4.33229076,0.02244527,0.30713471,0.39883180,1.86156730,0.07594634,0.31778405,0.81900876,1.80436900
0.31515758,4.34957434,0.02299093,0.31711583,0.40128755,1.87247060,0.07534142,0.32379757,0.81961327,1.79754870
0.32116058,4.35866586,0.02349654,0.32741954,0.40281452,1.88025019,0.07463462,0.32937020,0.81827327,1.78603533
0.32716358,4.35992581,0.02395910,0.33799000,0.40345667,1.88501476,0.07383785,0.33450538,0.81516338,1.77006406
0.33316658,4.35379456,0.02437817,0.34875612,0.40327276,1.88688323,0.07296462,0.33920530,0.81047687,1.74994677
0.33916958,4.34076495,0.02475592,0.35963030,0.40233341,1.88597347,0.07203002,0.34346916,0.80441706,1.72605941
0.34517259,4.32135677,0.02509717,0.37050816,0.40071833,1.88239290,0.07105072,0.34729206,0.79718932,1.69882833
0.35117559,4.29609459,0.02540927,0.38126901,0.39851353,1.87623152,0.07004494,0.35066433,0.78899390,1.66871650
0.35717859,4.26548990,0.02570197,0.39177736,0.39580884,1.86755768,0.06903239,0.35357159,0.78002003,1.63620987
0.36318159,4.23002819,0.02598713,0.40188545,0.39269565,1.85641677,0.06803412,0.35599528,0.77044143,1.60180454
0.36918459,4.19016110,0.02627844,0.41143663,0.38926504,1.84283278,0.06707230,0.35791381,0.76041335,1.56599499
0.37518759,4.14630333,0.02659097,0.42026946,0.38560614,1.82681249,0.06616992,0.35930413,0.75007098,1.52926359
0.38119060,4.09883390,0.02694076,0.42822252,0.38180487,1.80835167,0.06535034,0.36014350,0.73952933,1.49207160
0.38719360,4.04810061,0.02734423,0.43513951,0.37794276,1.78744296,0.06463686,0.36041154,0.72888407,1.45485164
0.39319660,3.99442670,0.02781765,0.44087440,0.37409604,1.76408442,0.06405201,0.36009211,0.71821324,1.41800162
0.39919960,3.93811855,0.02837650,0.44529652,0.37033473,1.73828829,0.06361692,0.35917502,0.70757943,1.38187987
0.40520260,3.87947305,0.02903484,0.44829515,0.36672175,1.71008903,0.06335050,0.35765745,0.69703210,1.34680157
0.41120560,3.81878363,0.02980469,0.44978343,0.36331197,1.67955003,0.06326865,0.35554480,0.68660972,1.31303602
0.41720860,3.75634409,0.03069538,0.44970144,0.36015123,1.64676860,0.06338341,0.35285104,0.67634155,1.28080480
0.42321161,3.69244965,0.03171295,0.44801817,0.35727525,1.61187854,0.06370220,0.34959845,0.66624881,1.25028063
0.42921461,3.62739488,0.03285966,0.44473246,0.35470853,1.57505040,0.06422702,0.34581675,0.65634522,1.22158675
0.43521761,3.56146873,0.03413352,0.43987277,0.35246334,1.53648922,0.06495389,0.34154178,0.64663683,1.19479701
0.44122061,3.49494717,0.03552796,0.43349577,0.35053876,1.49643006,0.06587240,0.33681371,0.63712139,1.16993652
0.44722361,3.42808417,0.03703161,0.42568410,0.34892004,1.45513150,0.06696538,0.33167498,0.62778728,1.14698305
0.45322661,3.36110204,0.03862832,0.41654314,0.34757832,1.41286792,0.06820897,0.32616811,0.61861233,1.12586935
0.45922961,3.29418243,0.04029723,0.40619728,0.34647081,1.36992077,0.06957281,0.32033366,0.60956281,1.10648649
0.46523262,3.22745913,0.04201310,0.39478572,0.34554157,1.32656992,0.07102059,0.31420826,0.60059285,1.08868841
0.47123562,3.16101383,0.04374684,0.38245814,0.34472300,1.28308536,0.07251085,0.30782319,0.59164450,1.07229783
0.47723862,3.09487587,0.04546618,0.36937047,0.34393797,1.23972018,0.07399807,0.30120334,0.58264875,1.05711355
0.48324162,3.02902655,0.04713653,0.35568091,0.34310265,1.19670517,0.07543400,0.29436685,0.57352756,1.04291925
0.48924462,2.96340844,0.04872200,0.34154641,0.34213004,1.15424543,0.07676917,0.28732532,0.56419697,1.02949342
0.49524762,2.89793946,0.05018648,0.32711983,0.34093397,1.11251933,0.07795459,0.28008470,0.55457125,1.01662056
0.50125063,2.83253140,0.05149488,0.31254763,0.33943346,1.07167965,0.07894348,0.27264672,0.54456794,1.00410293
0.50725363,2.76711173,0.05261426,0.29796839,0.33755733,1.03185698,0.07969307,0.26501078,0.53411358,0.99177272
0.51325663,2.70164770,0.05351511,0.28351194,0.33524865,0.99316486,0.08016624,0.25717622,0.52314968,0.97950391
0.51925963,2.63617095,0.05417233,0.26929908,0.33246901,0.95570638,0.08033309,0.24914473,0.51163884,0.96722328
0.52526263,2.57080113,0.05456629,0.25544184,0.32920211,0.91958149,0.08017221,0.24092274,0.49957025,0.95491998
0.53126563,2.50576675,0.05468351,0.24204408,0.32545673,0.88489462,0.07967176,0.23252369,0.48696458,0.94265300
0.53726863,2.44142153,0.05451730,0.22920229,0.32126853,0.85176176,0.07883008,0.22396990,0.47387761,0.93055600
0.54327164,2.37825492,0.05406800,0.21700650,0.31670090,0.82031650,0.07765602,0.21529398,0.46040243,0.91883909
0.54927464,2.31689556,0.05334301,0.20554108,0.31184439,0.79071450,0.07616883,0.20653969,0.44666994,0.90778711
0.55527764,2.25810695,0.05235660,0.19488539,0.30681492,0.76313591,0.07439769,0.19776205,0.43284754,0.89775426
0.56128064,2.20277488,0.05112937,0.18511412,0.30175073,0.73778542,0.07238081,0.18902687,0.41913595,0.88915514
0.56728364,2.15188688,0.04968750,0.17629728,0.29680807,0.71488991,0.07016427,0.18040950,0.40576424,0.88245222
0.57328664,2.10650412,0.04806187,0.16849987,0.29215589,0.69469355,0.06780051,0.17199308,0.39298319,0.87814018
0.57928964,2.06772670,0.04628688,0.16178107,0.28796965,0.67745063,0.06534664,0.16386615,0.38105733,0.87672745
0.58529265,2.03665381,0.04439931,0.15619321,0.28442458,0.66341634,0.06286259,0.15611995,0.37025584,0.87871586
0.59129565,2.01434009,0.04243700,0.15178032,0.28168859,0.65283596,0.06040919,0.14884537,0.36084273,0.88457877
0.59729865,2.00175027,0.04043765,0.14857660,0.27991509,0.64593283,0.05804624,0.14212982,0.35306678,0.89473884
0.60330165,1.99971368,0.03843755,0.14660464,0.27923622,0.64289588,0.05583066,0.13605408,0.34715153,0.90954609
0.60930465,2.00888084,0.03647056,0.14587369,0.27975647,0.64386704,0.05381478,0.13068936,0.34328576,0.92925722
0.61530765,2.02968367,0.03456706,0.14637792,0.28154728,0.64892934,0.05204480,0.12609457,0.34161491,0.95401704
0.62131066,2.06230125,0.03275325,0.14809496,0.28464255,0.65809611,0.05055948,0.12231400,0.34223371,0.98384277
0.62731366,2.10663252,0.03105052,0.15098458,0.28903549,0.67130189,0.04938908,0.11937550,0.34518025,1.01861196
0.63331666,2.16227718,0.02947511,0.15498776,0.29467684,0.68839546,0.04855465,0.11728911,0.35043191,1.05805466
0.63931966,2.22852582,0.02803790,0.16002620,0.30147449,0.70913540,0.04806747,0.11604634,0.35790314,1.10175020
0.64532266,2.30435981,0.02674451,0.16600222,0.30929471,0.73318847,0.04792891,0.11561991,0.36744526,1.14912903
0.65132566,2.38846146,0.02559546,0.17279929,0.31796478,0.76013097,0.04813048,0.11596417,0.37884839,1.19947971
0.65732866,2.47923430,0.02458661,0.18028299,0.32727708,0.78945323,0.04865422,0.11701596,0.39184528,1.25196098
0.66333167,2.57483324,0.02370966,0.18830264,0.33699449,0.82056722,0.04947323,0.11869605,0.40611721,1.30561880
0.66933467,2.67320383,0.02295280,0.19669340,0.34685677,0.85281707,0.05055254,0.12091095,0.42130153,1.35940795
0.67533767,2.77212982,0.02230138,0.20527896,0.35658808,0.88549242,0.05185008,0.12355522,0.43700084,1.41221758
0.68134067,2.86928749,0.02173872,0.21387476,0.36590489,0.91784417,0.05331788,0.12651399,0.45279341,1.46289999
0.68734367,2.96230537,0.02124681,0.22229156,0.37452455,0.94910223,0.05490335,0.12966583,0.46824452,1.51030183
0.69334667,3.04882748,0.02080712,0.23033943,0.38217373,0.97849476,0.05655076,0.13288578,0.48291846,1.55329667
0.69934967,3.12657809,0.02040124,0.23783199,0.38859688,1.00526830,0.05820263,0.13604843,0.49639069,1.59081782
0.70535268,3.19342596,0.02001161,0.24459082,0.39356406,1.02870815,0.05980136,0.13903111,0.50825985,1.62189040
0.71135568,3.24744579,0.01962200,0.25044978,0.39687817,1.04815828,0.06129068,0.14171697,0.51815916,1.64566130
0.71735868,3.28697489,0.01921807,0.25525933,0.39838105,1.06304010,0.06261714,0.14399791,0.52576682,1.66142620
0.72336168,3.31066296,0.01878769,0.25889050,0.39795857,1.07286943,0.06373155,0.14577733,0.53081514,1.66865242
0.72936468,3.31751330,0.01832125,0.26123839,0.39554416,1.07727095,0.06459019,0.14697259,0.53309797,1.66699686
0.73536768,3.30691379,0.01781184,0.26222527,0.39112105,1.07598967,0.06515600,0.14751701,0.53247628,1.65631836
0.74137069,3.27865668,0.01725530,0.26180282,0.38472290,1.06889900,0.06539942,0.14736158,0.52888169,1.63668390
0.74737369,3.23294636,0.01665019,0.25995373,0.37643292,1.05600492,0.06529919,0.14647608,0.52231776,1.60836857
0.75337669,3.17039492,0.01599774,0.25669237,0.36638153,1.03744640,0.06484270,0.14484978,0.51285922,1.57184924
0.75937969,3.09200576,0.01530166,0.25206463,0.35474276,1.01349175,0.06402626,0.14249150,0.50064901,1.52779226
0.76538269,2.99914589,0.01456788,0.24614687,0.34172933,0.98453129,0.06285500,0.13942929,0.48589348,1.47703565
0.77138569,2.89350817,0.01380435,0.23904394,0.32758693,0.95106653,0.06134251,0.13570945,0.46885584,1.42056656
0.77738869,2.77706489,0.01302070,0.23088654,0.31258760,0.91369641,0.05951028,0.13139518,0.44984819,1.35949491
0.78339170,2.65201459,0.01222801,0.22182779,0.29702271,0.87310106,0.05738689,0.12656476,0.42922256,1.29502403
0.78939470,2.52072416,0.01143844,0.21203934,0.28119569,0.83002377,0.05500698,0.12130942,0.40736116,1.22841970
0.79539770,2.38566820,0.01066508,0.20170696,0.26541472,0.78525192,0.05241016,0.11573087,0.38466639,1.16097837
0.80140070,2.24936787,0.00992162,0.19102597,0.24998564,0.73959750,0.04963969,0.10993870,0.36155080,1.09399575
0.80740370,2.11433129,0.00922222,0.18019659,0.23520529,0.69387787,0.04674121,0.10404763,0.33842749,1.02873679
0.81340670,1.98299701,0.00858136,0.16941928,0.22135545,0.64889748,0.04376140,0.09817476,0.31570106,0.96640773
0.81940970,1.85768249,0.00801371,0.15889038,0.20869741,0.60543102,0.04074676,0.09243693,0.29375953,0.90813109
0.82541271,1.74053849,0.00753410,0.14879808,0.19746737,0.56420838,0.03774235,0.08694808,0.27296722,0.85492403
0.83141571,1.63351043,0.00715747,0.13931884,0.18787271,0.52590182,0.03479078,0.08181697,0.25365879,0.80768050
0.83741871,1.53830722,0.00689887,0.13061436,0.18008902,0.49111548,0.03193127,0.07714499,0.23613449,0.76715733
0.84342171,1.45637776,0.00677347,0.12282910,0.17425803,0.46037725,0.02919893,0.07302432,0.22065648,0.73396432
0.84942471,1.38889498,0.00679653,0.11608848,0.17048635,0.43413305,0.02662417,0.06953637,0.20744630,0.70855835
0.85542771,1.33674711,0.00698337,0.11049758,0.16884490,0.41274329,0.02423236,0.06675049,0.19668324,0.69124107
0.86143072,1.30053561,0.00734931,0.10614048,0.16936910,0.39648136,0.02204364,0.06472298,0.18850364,0.68216019
0.86743372,1.28057906,0.00790954,0.10308011,0.17205962,0.38553384,0.02007288,0.06349640,0.18300076,0.68131380
0.87343672,1.27692217,0.00867889,0.10135853,0.17688371,0.38000224,0.01832982,0.06309910,0.18022532,0.68855750
0.87943972,1.28934917,0.00967160,0.10099761,0.18377702,0.37990582,0.01681937,0.06354503,0.18018641,0.70361384
0.88544272,1.31740075,0.01090092,0.10199998,0.19264582,0.38518549,0.01554190,0.06483377,0.18285272,0.72608377
0.89144572,1.36039374,0.01237865,0.10435026,0.20336961,0.39570825,0.01449374,0.06695073,0.18815409,0.75545970
0.89744872,1.41744295,0.01411470,0.10801637,0.21580405,0.41127229,0.01366766,0.06986763,0.19598320,0.79113968
0.90345173,1.48748446,0.01611645,0.11295100,0.22978409,0.43161232,0.01305336,0.07354304,0.20619756,0.83244262
0.90945473,1.56930005,0.01838815,0.11909304,0.24512743,0.45640533,0.01263804,0.07792323,0.21862171,0.87862396
0.91545773,1.66154216,0.02093034,0.12636905,0.26163799,0.48527653,0.01240688,0.08294311,0.23304968,0.92889159
0.92146073,1.76275925,0.02373922,0.13469467,0.27910966,0.51780557,0.01234356,0.08852736,0.24924785,0.98242182
0.92746373,1.87142121,0.02680614,0.14397600,0.29732996,0.55353302,0.01243070,0.09459178,0.26695819,1.03837498
0.93346673,1.98594468,0.03011717,0.15411087,0.31608381,0.59196717,0.01265026,0.10104472,0.28590200,1.09591055
0.93946973,2.10471816,0.03365281,0.16499011,0.33515715,0.63259122,0.01298396,0.10778875,0.30578414,1.15420147
0.94547274,2.22612661,0.03738785,0.17649880,0.35434056,0.67487078,0.01341356,0.11472241,0.32629782,1.21244758
0.95147574,2.34857554,0.04129148,0.18851741,0.37343258,0.71826178,0.01392115,0.12174216,0.34712981,1.26988789
0.95747874,2.47051444,0.04532758,0.20092306,0.39224286,0.76221871,0.01448941,0.12874427,0.36796617,1.32581156
0.96348174,2.59045912,0.04945526,0.21359072,0.41059500,0.80620311,0.01510183,0.13562695,0.38849825,1.37956758
0.96948474,2.70701292,0.05362960,0.22639451,0.42832904,0.84969216,0.01574282,0.14229228,0.40842893,1.43057289
0.97548774,2.81888648,0.05780263,0.23920905,0.44530351,0.89218724,0.01639793,0.14864827,0.42747876,1.47831896
0.98149075,2.92491552,0.06192452,0.25191082,0.46139708,0.93322226,0.01705391,0.15461064,0.44539196,1.52237679
0.98749375,3.02407654,0.06594483,0.26437967,0.47650971,0.97237143,0.01769884,0.16010457,0.46194194,1.56240025
0.99349675,3.11549979,0.06981388,0.27650030,0.49056323,1.00925630,0.01832219,0.16506614,0.47693614,1.59812776
0.99949975,3.19847930,0.07348422,0.28816381,0.50350151,1.04355178,0.01891483,0.16944350,0.49021993,1.62938237
1.00550275,3.27247942,0.07691194,0.29926920,0.51528993,1.07499084,0.01946912,0.17319774,0.50167945,1.65607016
1.01150575,3.33713771,0.08005795,0.30972478,0.52591450,1.10336774,0.01997885,0.17630336,0.51124318,1.67817710
1.01750875,3.39226383,0.08288907,0.31944956,0.53538031,1.12853949,0.02043928,0.17874843,0.51888211,1.69576436
1.02351176,3.43783437,0.08537893,0.32837435,0.54370965,1.15042556,0.02084701,0.18053427,0.52460853,1.70896226
1.02951476,3.47398368,0.08750852,0.33644275,0.55093960,1.16900576,0.02120002,0.18167482,0.52847347,1.71796292
1.03551776,3.50099080,0.08926658,0.34361175,0.55711945,1.18431619,0.02149750,0.18219563,0.53056287,1.72301181
1.04152076,3.51926296,0.09064955,0.34985210,0.56230770,1.19644367,0.02173981,0.18213253,0.53099266,1.72439848
1.04752376,3.52931629,0.09166137,0.35514833,0.56656918,1.20551863,0.02192832,0.18153009,0.52990296,1.72244665
1.05352676,3.53175423,0.09231291,0.35949833,0.56997197,1.21170686,0.02206538,0.18043980,0.52745182,1.71750409
1.05952976,3.52724484,0.09262123,0.36291266,0.57258460,1.21520058,0.02215411,0.17891826,0.52380863,1.70993256
1.06553277,3.51649771,0.09260867,0.36541346,0.57447357,1.21620913,0.02219839,0.17702521,0.51914768,1.70009819
1.07153577,3.50024170,0.09230188,0.36703312,0.57570117,1.21494979,0.02220272,0.17482167,0.51364212,1.68836274
1.07753877,3.47920437,0.09173075,0.36781261,0.57632397,1.21163917,0.02217218,0.17236820,0.50745866,1.67507597
1.08354177,3.45409413,0.09092743,0.36779972,0.57639186,1.20648572,0.02211243,0.16972332,0.50075320,1.66056954
1.08954477,3.42558583,0.08992545,0.36704714,0.57594783,1.19968348,0.02202962,0.16694223,0.49366768,1.64515257
1.09554777,3.39431032,0.08875896,0.36561054,0.57502840,1.19140755,0.02193052,0.16407570,0.48632811,1.62910904
1.10155078,3.36084831,0.08746219,0.36354669,0.57366474,1.18181146,0.02182247,0.16116943,0.47884388,1.61269705
1.10755378,3.32572861,0.08606907,0.36091173,0.57188438,1.17102637,0.02171355,0.15826359,0.47130827,1.59614982
1.11355678,3.28943028,0.08461303,0.35775964,0.56971334,1.15916218,0.02161258,0.15539279,0.46380002,1.57967821
1.11955978,3.25238825,0.08312704,0.35414097,0.56717858,1.14631024,0.02152923,0.15258622,0.45638565,1.56347438
1.12556278,3.21500160,0.08164368,0.35010181,0.56431051,1.13254749,0.02147412,0.14986811,0.44912239,1.54771634
1.13156578,3.17764333,0.08019539,0.34568315,0.56114535,1.11794157,0.02145880,0.14725837,0.44206131,1.53257257
1.13756878,3.14067063,0.07881464,0.34092056,0.55772714,1.10255648,0.02149578,0.14477328,0.43525035,1.51820658
1.14357179,3.10443438,0.07753411,0.33584404,0.55410914,1.08645824,0.02159842,0.14242635,0.42873700,1.50478053
1.14957479,3.06928682,0.07638676,0.33047835,0.55035449,1.06972020,0.02178084,0.14022908,0.42257027,1.49245769
1.15557779,3.03558640,0.07540574,0.32484342,0.54653593,1.05242740,0.02205766,0.13819165,0.41680191,1.48140338
1.16158079,3.00369902,0.07462404,0.31895503,0.54273453,1.03467973,0.02244365,0.13632353,0.41148648,1.47178387
1.16758379,2.97399536,0.07407402,0.31282560,0.53903744,1.01659349,0.02295338,0.13463388,0.40668054,1.46376360
1.17358679,2.94684398,0.07378658,0.30646507,0.53553468,0.99830126,0.02360072,0.13313173,0.40244074,1.45750035
1.17958979,2.92260070,0.07379028,0.29988185,0.53231506,0.97994994,0.02439823,0.13182601,0.39882101,1.45313894
1.18559280,2.90159460,0.07411011,0.29308373,0.52946162,0.96169719,0.02535660,0.13072528,0.39586914,1.45080371
1.19159580,2.88411182,0.07476628,0.28607872,0.52704655,0.94370630,0.02648399,0.12983735,0.39362288,1.45059041
1.19759880,2.87037810,0.07577290,0.27887594,0.52512624,0.92613997,0.02778541,0.12916871,0.39210585,1.45255803
1.20360180,2.86054158,0.07713668,0.27148620,0.52373644,0.90915331,0.02926207,0.12872385,0.39132376,1.45672147
1.20960480,2.85465727,0.07885580,0.26392271,0.52288820,0.89288657,0.03091091,0.12850459,0.39126098,1.46304552
1.21560780,2.85267455,0.08091897,0.25620146,0.52256459,0.87745813,0.03272417,0.12850933,0.39187803,1.47144107
1.22161081,2.85442898,0.08330479,0.24834162,0.52271875,0.86295823,0.03468912,0.12873251,0.39311004,1.48176381
1.22761381,2.85963961,0.08598145,0.24036576,0.52327326,0.84944388,0.03678792,0.12916413,0.39486646,1.49381610
1.23361681,2.86791232,0.08890690,0.23229996,0.52412111,0.83693544,0.03899782,0.12978949,0.39703213,1.50735197
1.23961981,2.87874974,0.09202940,0.22417384,0.52512828,0.82541504,0.04129136,0.13058923,0.39946969,1.52208543
1.24562281,2.89156747,0.09528864,0.21602046,0.52613780,0.81482716,0.04363703,0.13153955,0.40202334,1.53770167
1.25162581,2.90571627,0.09861718,0.20787614,0.52697529,0.80508127,0.04599992,0.13261283,0.40452376,1.55387071
1.25762881,2.92050909,0.10194241,0.19978021,0.52745566,0.79605668,0.04834273,0.13377842,0.40679402,1.57026290
1.26363182,2.93525169,0.10518877,0.19177462,0.52739070,0.78760910,0.05062686,0.13500371,0.40865613,1.58656515
1.26963482,2.94927516,0.10828031,0.18390349,0.52659711,0.77957876,0.05281366,0.13625542,0.40993800,1.60249715
1.27563782,2.96196841,0.11114330,0.17621260,0.52490475,0.77179965,0.05486570,0.13750095,0.41048045,1.61782627
1.28164082,2.97280874,0.11370897,0.16874873,0.52216446,0.76410927,0.05674817,0.13870987,0.41014377,1.63238022
1.28764382,2.98138849,0.11591613,0.16155896,0.51825521,0.75635833,0.05843006,0.13985525,0.40881371,1.64605642
1.29364682,2.98743592,0.11771359,0.15468984,0.51309014,0.74841995,0.05988541,0.14091498,0.40640647,1.65882728
1.29964982,2.99082893,0.11906226,0.14818652,0.50662117,0.74019764,0.06109427,0.14187273,0.40287233,1.67074071
1.30565283,2.99160039,0.11993680,0.14209175,0.49884193,0.73163170,0.06204348,0.14271878,0.39819802,1.68191571
1.31165583,2.98993448,0.12032685,0.13644493,0.48978882,0.72270354,0.06272720,0.14345030,0.39240736,1.69253278
1.31765883,2.98615399,0.12023757,0.13128100,0.47954024,0.71343765,0.06314707,0.14407141,0.38556043,1.70281966
1.32366183,2.98069899,0.11968962,0.12662940,0.46821390,0.70390113,0.06331217,0.14459266,0.37775111,1.71303306
1.32966483,2.97409785,0.11871857,0.12251309,0.45596240,0.69420062,0.06323856,0.14503021,0.36910326,1.72343721
1.33566783,2.96693232,0.11737360,0.11894757,0.44296731,0.68447692,0.06294858,0.14540459,0.35976561,1.73428054
1.34167084,2.95979837,0.11571570,0.11594002,0.42943205,0.67489741,0.06246986,0.14573911,0.34990575,1.74577193
1.34767384,2.95326518,0.11381538,0.11348868,0.41557391,0.66564679,0.06183413,0.14605810,0.33970336,1.75805795
1.35367684,2.94783475,0.11174992,0.11158235,0.40161549,0.65691656,0.06107580,0.14638499,0.32934316,1.77120268
1.35967984,2.94390434,0.10960045,0.11020011,0.38777623,0.64889384,0.06023053,0.14674038,0.31900776,1.78517149
1.36568284,2.94173436,0.10744869,0.10931142,0.37426415,0.64175007,0.05933372,0.14714018,0.30887092,1.79982004
1.37168584,2.94142339,0.10537380,0.10887639,0.36126829,0.63563027,0.05841904,0.14759409,0.29909127,1.81488948
1.37768884,2.94289233,0.10344930,0.10884641,0.34895220,0.63064345,0.05751705,0.14810422,0.28980701,1.83000839
1.38369185,2.94587840,0.10174012,0.10916511,0.33744867,0.62685463,0.05665405,0.14866430,0.28113163,1.84470185
1.38969485,2.94993988,0.10030011,0.10976954,0.32685597,0.62427888,0.05585110,0.14925930,0.27315078,1.85840728
1.39569785,2.95447134,0.09916996,0.11059165,0.31723558,0.62287787,0.05512330,0.14986555,0.26592053,1.87049651
1.40170085,2.95872866,0.09837562,0.11155997,0.30861170,0.62255888,0.05447941,0.15045143,0.25946688,1.88030320
1.40770385,2.96186282,0.09792736,0.11260148,0.30097215,0.62317659,0.05392170,0.15097858,0.25378659,1.88715413
1.41370685,2.96296051,0.09781947,0.11364348,0.29427088,0.62453733,0.05344612,0.15140358,0.24884910,1.89040289
1.41970985,2.96108964,0.09803054,0.11461564,0.28843171,0.62640584,0.05304282,0.15167995,0.24459958,1.88946424
1.42571286,2.95534734,0.09852448,0.11545184,0.28335315,0.62851393,0.05269675,0.15176055,0.24096279,1.88384735
1.43171586,2.94490804,0.09925201,0.11609203,0.27891403,0.63057102,0.05238868,0.15160007,0.23784751,1.87318613
1.43771886,2.92906912,0.10015277,0.11648374,0.27497966,0.63227560,0.05209619,0.15115764,0.23515148,1.85726509
1.44372186,2.90729187,0.10115775,0.11658353,0.27140820,0.63332754,0.05179488,0.15039936,0.23276647,1.83603932
1.44972486,2.87923574,0.10219216,0.11635797,0.26805703,0.63344032,0.05145959,0.14930062,0.23058326,1.80964753
1.45572786,2.84478417,0.10317840,0.11578433,0.26478870,0.63235287,0.05106563,0.14784816,0.22849648,1.77841740
1.46173087,2.80406080,0.10403917,0.11485095,0.26147642,0.62984038,0.05058988,0.14604167,0.22640884,1.74286295
1.46773387,2.75743521,0.10470043,0.11355717,0.25800866,0.62572363,0.05001191,0.14389502,0.22423490,1.70367381
1.47373687,2.70551812,0.10509428,0.11191291,0.25429290,0.61987646,0.04931479,0.14143684,0.22190402,1.66169711
1.47973987,2.64914605,0.10516142,0.10993789,0.25025830,0.61223106,0.04848583,0.13871059,0.21936251,1.61791242
1.48574287,2.58935632,0.10485329,0.10766054,0.24585721,0.60278087,0.04751708,0.13577403,0.21657495,1.57340112
1.49174587,2.52735339,0.10413365,0.10511667,0.24106566,0.59158103,0.04640557,0.13269815,0.21352453,1.52931115
1.49774887,2.46446807,0.10297966,0.10234787,0.23588271,0.57874633,0.04515336,0.12956547,0.21021268,1.48681902
