energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.27313657,0.73141920,0.05065845,0.00610870,0.00151560,0.02407550,0.01451414,0.06041812,0.13520376,0.66063605
-0.26713357,0.66902193,0.04611044,0.00557668,0.00134906,0.02201620,0.01335931,0.05522068,0.12314508,0.60468633
-0.26113057,0.60844003,0.04175145,0.00506348,0.00119805,0.02002403,0.01221841,0.05019082,0.11157403,0.55024621
-0.25512756,0.55010396,0.03760244,0.00457199,0.00106139,0.01811064,0.01110306,0.04536077,0.10054441,0.49772672
-0.24912456,0.49439934,0.03368204,0.00410485,0.00093813,0.01628703,0.01002389,0.04075987,0.09010467,0.44749489
-0.24312156,0.44165859,0.03000614,0.00366436,0.00082753,0.01456322,0.00899024,0.03641387,0.08029638,0.39986623
-0.23711856,0.39215497,0.02658761,0.00325244,0.00072901,0.01294784,0.00801000,0.03234438,0.07115315,0.35509932
-0.23111556,0.34609951,0.02343623,0.00287063,0.00064219,0.01144806,0.00708954,0.02856863,0.06270004,0.31339305
-0.22511256,0.30364056,0.02055874,0.00251999,0.00056685,0.01006942,0.00623364,0.02509941,0.05495333,0.27488617
-0.21910955,0.26486601,0.01795908,0.00220122,0.00050295,0.00881591,0.00544555,0.02194532,0.04792093,0.23965928
-0.21310655,0.22980784,0.01563882,0.00191462,0.00045062,0.00769014,0.00472703,0.01911116,0.04160306,0.20773884
-0.20710355,0.19844864,0.01359764,0.00166018,0.00041020,0.00669347,0.00407855,0.01659851,0.03599339,0.17910293
-0.20110055,0.17072970,0.01183399,0.00143765,0.00038228,0.00582640,0.00349939,0.01440652,0.03108040,0.15368845
-0.19509755,0.14656023,0.01034580,0.00124660,0.00036766,0.00508885,0.00298788,0.01253272,0.02684905,0.13139912
-0.18909455,0.12582706,0.00913121,0.00108653,0.00036746,0.00448056,0.00254159,0.01097393,0.02328243,0.11211419
-0.18309155,0.10840459,0.00818936,0.00095691,0.00038314,0.00400144,0.00215752,0.00972720,0.02036362,0.09569704
-0.17708854,0.09416434,0.00752106,0.00085733,0.00041648,0.00365201,0.00183235,0.00879070,0.01807730,0.08200363
-0.17108554,0.08298379,0.00712952,0.00078753,0.00046969,0.00343366,0.00156258,0.00816448,0.01641140,0.07089031
-0.16508254,0.07475417,0.00702084,0.00074750,0.00054537,0.00334900,0.00134474,0.00785125,0.01535840,0.06222071
-0.15907954,0.06938684,0.00720450,0.00073749,0.00064657,0.00340211,0.00117551,0.00785689,0.01491649,0.05587146
-0.15307654,0.06681815,0.00769358,0.00075808,0.00077675,0.00359864,0.00105186,0.00819084,0.01509024,0.05173672
-0.14707354,0.06701239,0.00850489,0.00081020,0.00093980,0.00394592,0.00097112,0.00886625,0.01589103,0.04973121
-0.14107054,0.06996301,0.00965876,0.00089511,0.00113995,0.00445291,0.00093100,0.00989993,0.01733699,0.04979181
-0.13506753,0.07569175,0.01117877,0.00101437,0.00138178,0.00513004,0.00092971,0.01131205,0.01945249,0.05187761
-0.12906453,0.08424590,0.01309108,0.00116981,0.00167007,0.00598896,0.00096584,0.01312552,0.02226722,0.05596862
-0.12306153,0.09569361,0.01542362,0.00136345,0.00200971,0.00704216,0.00103841,0.01536522,0.02581479,0.06206295
-0.11705853,0.11011740,0.01820499,0.00159737,0.00240556,0.00830244,0.00114676,0.01805686,0.03013088,0.07017278
-0.11105553,0.12760607,0.02146316,0.00187363,0.00286226,0.00978230,0.00129050,0.02122569,0.03525098,0.08031918
-0.10505253,0.14824524,0.02522397,0.00219415,0.00338406,0.01149327,0.00146937,0.02489497,0.04120784,0.09252599
-0.09904952,0.17210678,0.02950950,0.00256048,0.00397460,0.01344506,0.00168320,0.02908426,0.04802855,0.10681291
-0.09304652,0.19923761,0.03433627,0.00297373,0.00463668,0.01564477,0.00193169,0.03380763,0.05573155,0.12318824
-0.08704352,0.22964825,0.03971357,0.00343433,0.00537206,0.01809597,0.00221437,0.03907185,0.06432350,0.14164139
-0.08104052,0.26330163,0.04564165,0.00394192,0.00618121,0.02079789,0.00253044,0.04487459,0.07379626,0.16213554
-0.07503752,0.30010280,0.05211023,0.00449518,0.00706312,0.02374462,0.00287865,0.05120276,0.08412410,0.18460095
-0.06903452,0.33988995,0.05909717,0.00509170,0.00801518,0.02692442,0.00325723,0.05803109,0.09526127,0.20892904
-0.06303152,0.38242755,0.06656746,0.00572788,0.00903299,0.03031913,0.00366377,0.06532105,0.10714019,0.23496781
-0.05702851,0.42740190,0.07447272,0.00639887,0.01011037,0.03390389,0.00409520,0.07302019,0.11967021,0.26251884
-0.05102551,0.47441983,0.08275112,0.00709854,0.01123930,0.03764698,0.00454778,0.08106196,0.13273738,0.29133615
-0.04502251,0.52301069,0.09132795,0.00781953,0.01241008,0.04150996,0.00501705,0.08936611,0.14620498,0.32112726
-0.03901951,0.57263205,0.10011674,0.00855333,0.01361140,0.04544813,0.00549795,0.09783973,0.15991520,0.35155645
-0.03301651,0.62267907,0.10902103,0.00929041,0.01483069,0.04941124,0.00598485,0.10637891,0.17369184,0.38225037
-0.02701351,0.67249748,0.11793668,0.01002042,0.01605435,0.05334451,0.00647171,0.11487095,0.18734395,0.41280583
-0.02101051,0.72139984,0.12675478,0.01073246,0.01726820,0.05718994,0.00695221,0.12319726,0.20067046,0.44279975
-0.01500750,0.76868454,0.13536489,0.01141532,0.01845791,0.06088785,0.00741993,0.13123659,0.21346566,0.47180062
-0.00900450,0.81365689,0.14365863,0.01205786,0.01960944,0.06437856,0.00786857,0.13886870,0.22552512,0.49938145
-0.00300150,0.85565129,0.15153339,0.01264933,0.02070961,0.06760425,0.00829213,0.14597826,0.23665217,0.52513327
0.00300150,0.89405364,0.15889595,0.01317970,0.02174651,0.07051080,0.00868518,0.15245870,0.24666432,0.54867883
0.00900450,0.92832284,0.16566591,0.01364002,0.02270999,0.07304965,0.00904300,0.15821600,0.25539957,0.56968571
0.01500750,0.95801025,0.17177865,0.01402277,0.02359199,0.07517948,0.00936181,0.16317212,0.26272219,0.58787825
0.02101051,0.98277623,0.17718767,0.01432207,0.02438690,0.07686771,0.00963892,0.16726794,0.26852773,0.60304763
0.02701351,1.00240273,0.18186619,0.01453395,0.02509166,0.07809167,0.00987283,0.17046556,0.27274702,0.61505949
0.03301651,1.01680122,0.18580784,0.01465649,0.02570588,0.07883950,0.01006336,0.17274979,0.27534887,0.62385881
0.03901951,1.02601557,0.18902646,0.01468990,0.02623175,0.07911059,0.01021159,0.17412883,0.27634146,0.62947159
0.04502251,1.03021953,0.19155485,0.01463653,0.02667380,0.07891564,0.01031994,0.17463394,0.27577220,0.63200321
0.05102551,1.02970897,0.19344266,0.01450080,0.02703863,0.07827624,0.01039200,0.17431835,0.27372619,0.63163367
0.05702851,1.02488916,0.19475347,0.01428905,0.02733439,0.07722415,0.01043246,0.17325519,0.27032321,0.62860971
0.06303152,1.01625783,0.19556109,0.01400932,0.02757033,0.07580011,0.01044693,0.17153475,0.26571354,0.62323434
0.06903452,1.00438472,0.19594554,0.01367108,0.02775615,0.07405237,0.01044176,0.16926108,0.26007265,0.61585430
0.07503752,0.98988879,0.19598860,0.01328488,0.02790142,0.07203505,0.01042378,0.16654820,0.25359522,0.60684602
0.08104052,0.97341419,0.19576946,0.01286207,0.02801494,0.06980621,0.01040010,0.16351598,0.24648854,0.59660091
0.08704352,0.95560614,0.19536060,0.01241438,0.02810423,0.06742599,0.01037782,0.16028602,0.23896579,0.58551052
0.09304652,0.93708798,0.19482402,0.01195356,0.02817499,0.06495465,0.01036389,0.15697759,0.23123939,0.57395258
0.09904952,0.91844038,0.19420831,0.01149109,0.02823077,0.06245080,0.01036478,0.15370392,0.22351471,0.56227822
0.10505253,0.90018357,0.19354643,0.01103782,0.02827271,0.05996972,0.01038641,0.15056895,0.21598439,0.55080124
0.11105553,0.88276331,0.19285450,0.01060369,0.02829943,0.05756195,0.01043388,0.14766452,0.20882349,0.53978962
0.11705853,0.86654098,0.19213158,0.01019755,0.02830713,0.05527213,0.01051142,0.14506833,0.20218551,0.52945959
0.12306153,0.85178804,0.19136046,0.00982695,0.02828977,0.05313816,0.01062227,0.14284245,0.19619944,0.51997244
0.12906453,0.83868452,0.19050936,0.00949802,0.02823941,0.05119057,0.01076863,0.14103258,0.19096779,0.51143386
0.13506753,0.82732155,0.18953443,0.00921539,0.02814669,0.04945228,0.01095160,0.13966780,0.18656564,0.50389567
0.14107054,0.81770710,0.18838295,0.00898221,0.02800137,0.04793860,0.01117123,0.13876098,0.18304050,0.49735972
0.14707354,0.80977443,0.18699684,0.00880010,0.02779296,0.04665736,0.01142651,0.13830955,0.18041304,0.49178331
0.15307654,0.80339253,0.18531653,0.00866926,0.02751133,0.04560942,0.01171539,0.13829668,0.17867838,0.48708587
0.15907954,0.79837762,0.18328468,0.00858854,0.02714734,0.04478913,0.01203487,0.13869268,0.17780794,0.48315637
0.16508254,0.79450521,0.18084974,0.00855551,0.02669342,0.04418508,0.01238100,0.13945652,0.17775165,0.47986093
0.17108554,0.79152190,0.17796908,0.00856663,0.02614402,0.04378074,0.01274901,0.14053750,0.17844044,0.47705032
0.17708854,0.78915648,0.17461150,0.00861735,0.02549604,0.04355532,0.01313331,0.14187687,0.17978890,0.47456694
0.18309155,0.78712999,0.17075909,0.00870228,0.02474904,0.04348449,0.01352763,0.14340939,0.18169801,0.47225114
0.18909455,0.78516444,0.16640830,0.00881529,0.02390540,0.04354116,0.01392505,0.14506493,0.18405801,0.46994662
0.19509755,0.78299023,0.16157024,0.00894971,0.02297028,0.04369624,0.01431814,0.14676992,0.18675128,0.46750502
0.20110055,0.78035227,0.15627028,0.00909845,0.02195151,0.04391936,0.01469903,0.14844885,0.18965525,0.46478952
0.20710355,0.77701499,0.15054693,0.00925419,0.02085928,0.04417956,0.01505957,0.15002565,0.19264542,0.46167783
0.21310655,0.77276649,0.14445022,0.00940950,0.01970582,0.04444596,0.01539149,0.15142519,0.19559837,0.45806444
0.21910955,0.76742205,0.13803963,0.00955703,0.01850494,0.04468844,0.01568651,0.15257473,0.19839492,0.45386253
0.22511256,0.76082727,0.13138175,0.00968965,0.01727156,0.04487821,0.01593659,0.15340541,0.20092320,0.44900547
0.23111556,0.75286099,0.12454785,0.00980065,0.01602118,0.04498848,0.01613409,0.15385387,0.20308187,0.44344826
0.23711856,0.74343821,0.11761146,0.00988387,0.01476938,0.04499501,0.01627201,0.15386373,0.20478314,0.43716886
0.24312156,0.73251282,0.11064602,0.00993386,0.01353136,0.04487665,0.01634418,0.15338719,0.20595568,0.43016940
0.24912456,0.72008035,0.10372290,0.00994602,0.01232148,0.04461585,0.01634546,0.15238649,0.20654732,0.42247740
0.25512756,0.70618030,0.09690964,0.00991673,0.01115293,0.04419904,0.01627198,0.15083518,0.20652723,0.41414675
0.26113057,0.69089801,0.09026859,0.00984343,0.01003737,0.04361702,0.01612123,0.14871931,0.20588770,0.40525840
0.26713357,0.67436574,0.08385589,0.00972471,0.00898481,0.04286518,0.01589224,0.14603818,0.20464518,0.39592062
0.27313657,0.65676263,0.07772087,0.00956033,0.00800340,0.04194357,0.01558564,0.14280483,0.20284064,0.38626856
0.27913957,0.63831335,0.07190574,0.00935126,0.00709943,0.04085692,0.01520369,0.13904609,0.20053902,0.37646302
0.28514257,0.61928515,0.06644557,0.00909960,0.00627729,0.03961449,0.01475024,0.13480222,0.19782782,0.36668834
0.29114557,0.59998328,0.06136849,0.00880853,0.00553961,0.03822972,0.01423068,0.13012603,0.19481474,0.35714926
0.29714857,0.58074466,0.05669609,0.00848222,0.00488735,0.03671981,0.01365178,0.12508162,0.19162459,0.34806668
0.30315158,0.56193005,0.05244385,0.00812568,0.00431995,0.03510521,0.01302148,0.11974270,0.18839522,0.33967257
0.30915458,0.54391478,0.04862171,0.00774458,0.00383556,0.03340890,0.01234873,0.11419058,0.18527306,0.33220405
0.31515758,0.52707853,0.04523459,0.00734512,0.00343119,0.03165568,0.01164317,0.10851193,0.18240801,0.32589682
0.32116058,0.51179457,0.04228291,0.00693381,0.00310293,0.02987145,0.01091489,0.10279635,0.17994822,0.32097835
0.32716358,0.49841898,0.03976307,0.00651727,0.00284612,0.02808236,0.01017414,0.09713402,0.17803483,0.31766116
0.33316658,0.48728052,0.03766788,0.00610207,0.00265559,0.02631416,0.00943104,0.09161331,0.17679701,0.31613651
0.33916958,0.47867162,0.03598701,0.00569457,0.00252576,0.02459146,0.00869537,0.08631872,0.17634750,0.31656890
0.34517259,0.47284120,0.03470736,0.00530074,0.00245081,0.02293716,0.00797628,0.08132905,0.17677891,0.31909193
0.35117559,0.46998974,0.03381351,0.00492608,0.00242484,0.02137201,0.00728220,0.07671603,0.17816103,0.32380565
0.35717859,0.47026707,0.03328819,0.00457552,0.00244195,0.01991428,0.00662060,0.07254334,0.18053919,0.33077578
0.36318159,0.47377311,0.03311280,0.00425336,0.00249639,0.01857959,0.00599797,0.06886621,0.18393398,0.34003505
0.36918459,0.48056171,0.03326805,0.00396326,0.00258262,0.01738090,0.00541978,0.06573150,0.18834216,0.35158665
0.37518759,0.49064751,0.03373471,0.00370827,0.00269546,0.01632864,0.00489046,0.06317819,0.19373896,0.36540977
0.38119060,0.50401567,0.03449442,0.00349086,0.00283016,0.01543101,0.00441349,0.06123849,0.20008149,0.38146711
0.38719360,0.52063387,0.03553069,0.00331301,0.00298251,0.01469437,0.00399150,0.05993913,0.20731321,0.39971398
0.39319660,0.54046620,0.03682992,0.00317627,0.00314897,0.01412372,0.00362638,0.05930306,0.21536926,0.42010867
0.39919960,0.56348811,0.03838245,0.00308192,0.00332675,0.01372333,0.00331945,0.05935127,0.22418228,0.44262342
0.40520260,0.58970148,0.04018370,0.00303102,0.00351397,0.01349729,0.00307162,0.06010467,0.23368850,0.46725547
0.41120560,0.61914918,0.04223520,0.00302455,0.00370972,0.01345014,0.00288357,0.06158587,0.24383372,0.49403750
0.41720860,0.65192779,0.04454550,0.00306351,0.00391424,0.01358746,0.00275589,0.06382082,0.25457879,0.52304668
0.42321161,0.68819790,0.04713098,0.00314901,0.00412896,0.01391638,0.00268928,0.06684005,0.26590429,0.55441172
0.42921461,0.72819088,0.05001634,0.00328229,0.00435660,0.01444599,0.00268460,0.07067959,0.27781417,0.58831730
0.43521761,0.77221155,0.05323480,0.00346482,0.00460123,0.01518762,0.00274304,0.07538127,0.29033789,0.62500520
0.44122061,0.82063603,0.05682796,0.00369826,0.00486829,0.01615499,0.00286610,0.08099250,0.30353102,0.66477191
0.44722361,0.87390461,0.06084519,0.00398442,0.00516452,0.01736417,0.00305566,0.08756548,0.31747418,0.70796229
0.45322661,0.93250924,0.06534265,0.00432528,0.00549793,0.01883334,0.00331394,0.09515571,0.33227011,0.75495937
0.45922961,0.99697597,0.07038174,0.00472282,0.00587764,0.02058243,0.00364341,0.10381991,0.34803911,0.80617028
0.46523262,1.06784273,0.07602710,0.00517894,0.00631368,0.02263245,0.00404667,0.11361344,0.36491290,0.86200876
0.47123562,1.14563290,0.08234422,0.00569531,0.00681670,0.02500477,0.00452632,0.12458714,0.38302714,0.92287467
0.47723862,1.23082584,0.08939659,0.00627324,0.00739769,0.02772011,0.00508474,0.13678391,0.40251288,0.98913139
0.48324162,1.32382520,0.09724249,0.00691344,0.00806755,0.03079751,0.00572388,0.15023496,0.42348744,1.06108173
0.48924462,1.42492652,0.10593160,0.00761594,0.00883665,0.03425312,0.00644502,0.16495600,0.44604495,1.13894359
0.49524762,1.53428536,0.11550145,0.00837982,0.00971437,0.03809892,0.00724851,0.18094350,0.47024718,1.22282629
0.50125063,1.65188749,0.12597385,0.00920313,0.01070856,0.04234149,0.00813352,0.19817120,0.49611494,1.31270869
0.50725363,1.77752248,0.13735155,0.01008270,0.01182504,0.04698076,0.00909782,0.21658701,0.52362065,1.40842023
0.51325663,1.91076231,0.14961516,0.01101405,0.01306708,0.05200888,0.01013753,0.23611054,0.55268228,1.50962583
0.51925963,2.05094594,0.16272054,0.01199131,0.01443494,0.05740923,0.01124697,0.25663138,0.58315921,1.61581559
0.52526263,2.19717125,0.17659692,0.01300722,0.01592547,0.06315565,0.01241852,0.27800821,0.61485012,1.72630004
0.53126563,2.34829499,0.19114574,0.01405309,0.01753176,0.06921197,0.01364259,0.30006905,0.64749314,1.84021149
0.53726863,2.50294133,0.20624047,0.01511894,0.01924298,0.07553180,0.01490755,0.32261240,0.68076839,1.95651170
0.54327164,2.65951936,0.22172738,0.01619358,0.02104425,0.08205875,0.01619990,0.34540974,0.71430287,2.07400616
0.54927464,2.81624935,0.23742754,0.01726481,0.02291677,0.08872698,0.01750437,0.36820898,0.74767757,2.19136467
0.55527764,2.97119745,0.25313981,0.01831966,0.02483801,0.09546218,0.01880421,0.39073911,0.78043672,2.30714783
0.56128064,3.12231792,0.26864497,0.01934466,0.02678212,0.10218299,0.02008148,0.41271582,0.81209875,2.41983890
0.56728364,3.26750187,0.28371091,0.02032617,0.02872051,0.10880275,0.02131748,0.43384797,0.84216879,2.52787998
0.57328664,3.40463116,0.29809858,0.02125072,0.03062255,0.11523161,0.02249320,0.45384481,0.87015216,2.62971170
0.57928964,3.53163560,0.31156874,0.02210542,0.03245643,0.12137897,0.02358980,0.47242361,0.89556842,2.72381490
0.58529265,3.64655176,0.32388911,0.02287829,0.03419009,0.12715609,0.02458918,0.48931758,0.91796562,2.80875321
0.59129565,3.74758124,0.33484170,0.02355865,0.03579227,0.13247883,0.02547454,0.50428367,0.93693406,2.88321488
0.59729865,3.83314636,0.34423007,0.02413752,0.03723350,0.13727041,0.02623086,0.51711012,0.95211927,2.94605262
0.60330165,3.90194111,0.35188613,0.02460786,0.03848721,0.14146409,0.02684544,0.52762330,0.96323349,2.99631975
0.60930465,3.95297536,0.35767624,0.02496491,0.03953059,0.14500560,0.02730832,0.53569372,0.97006556,3.03330144
0.61530765,3.98561051,0.36150630,0.02520634,0.04034553,0.14785528,0.02761265,0.54124078,0.97248844,3.05653979
0.62131066,3.99958496,0.36332555,0.02533243,0.04091926,0.14998978,0.02775495,0.54423622,0.97046440,3.06585159
0.62731366,3.99502805,0.36312894,0.02534611,0.04124489,0.15140323,0.02773527,0.54470587,0.96404741,3.06133793
0.63331666,3.97246180,0.36095785,0.02525289,0.04132171,0.15210776,0.02755722,0.54272980,0.95338272,3.04338515
0.63931966,3.93278976,0.35689913,0.02506080,0.04115520,0.15213349,0.02722791,0.53844064,0.93870350,3.01265666
0.64532266,3.87727325,0.35108255,0.02478011,0.04075690,0.15152769,0.02675768,0.53202007,0.92032476,2.97007593
0.65132566,3.80749545,0.34367651,0.02442310,0.04014397,0.15035343,0.02615986,0.52369374,0.89863449,2.91680080
0.65732866,3.72531445,0.33488249,0.02400363,0.03933853,0.14868747,0.02545025,0.51372451,0.87408253,2.85419001
0.66333167,3.63280683,0.32492815,0.02353672,0.03836688,0.14661768,0.02464669,0.50240446,0.84716735,2.78376288
0.66933467,3.53220369,0.31405960,0.02303811,0.03725846,0.14423996,0.02376842,0.49004581,0.81842143,2.70715365
0.67533767,3.42582166,0.30253306,0.02252368,0.03604477,0.14165484,0.02283549,0.47697115,0.78839548,2.62606204
0.68134067,3.31599128,0.29060628,0.02200898,0.03475825,0.13896388,0.02186811,0.46350332,0.75764234,2.54220176
0.68734367,3.20498571,0.27853010,0.02150871,0.03343105,0.13626599,0.02088606,0.44995540,0.72670107,2.45724922
0.69334667,3.09495261,0.26654046,0.02103621,0.03209395,0.13365398,0.01990802,0.43662113,0.69608174,2.37279408
0.69934967,2.98785184,0.25485120,0.02060308,0.03077531,0.13121126,0.01895112,0.42376630,0.66625176,2.29029397
0.70535268,2.88540161,0.24364806,0.02021880,0.02950019,0.12900903,0.01803044,0.41162127,0.63762405,2.21103497
0.71135568,2.78903530,0.23308386,0.01989048,0.02828958,0.12710410,0.01715865,0.40037521,0.61054763,2.13609960
0.71735868,2.69987060,0.22327521,0.01962268,0.02715991,0.12553720,0.01634577,0.39017202,0.58530097,2.06634358
0.72336168,2.61869238,0.21430087,0.01941738,0.02612271,0.12433226,0.01559902,0.38110840,0.56208845,2.00238229
0.72936468,2.54594971,0.20620158,0.01927403,0.02518449,0.12349622,0.01492276,0.37323395,0.54103981,1.94458754
0.73536768,2.48176703,0.19898155,0.01918973,0.02434689,0.12301988,0.01431865,0.36655329,0.52221291,1.89309444
0.74137069,2.42596887,0.19261130,0.01915946,0.02360692,0.12287925,0.01378574,0.36103032,0.50559925,1.84781822
0.74737369,2.37811653,0.18703175,0.01917651,0.02295753,0.12303776,0.01332078,0.35659403,0.49113234,1.80847979
0.75337669,2.33755504,0.18215940,0.01923288,0.02238817,0.12344887,0.01291859,0.35314599,0.47869820,1.77463886
0.75937969,2.30346775,0.17789215,0.01931977,0.02188553,0.12405921,0.01257239,0.35056871,0.46814764,1.74573282
0.76538269,2.27493589,0.17411563,0.01942810,0.02143440,0.12481189,0.01227429,0.34873485,0.45930959,1.72111943
0.77138569,2.25100002,0.17070971,0.01954903,0.02101845,0.12564989,0.01201569,0.34751642,0.45200490,1.70012106
0.77738869,2.23072032,0.16755486,0.01967445,0.02062109,0.12651935,0.01178776,0.34679386,0.44605991,1.68206834
0.78339170,2.21323264,0.16453806,0.01979743,0.02022625,0.12737255,0.01158181,0.34646415,0.44131912,1.66634094
0.78939470,2.19779778,0.16155810,0.01991255,0.01981907,0.12817046,0.01138964,0.34644784,0.43765621,1.65240359
0.79539770,2.18384137,0.15853001,0.02001622,0.01938652,0.12888466,0.01120394,0.34669438,0.43498314,1.63983557
0.80140070,2.17098291,0.15538851,0.02010682,0.01891785,0.12949861,0.01101842,0.34718567,0.43325656,1.62835243
0.80740370,2.15905249,0.15209026,0.02018475,0.01840496,0.13000813,0.01082808,0.34793739,0.43248139,1.61781897
0.81340670,2.14809489,0.14861506,0.02025233,0.01784261,0.13042112,0.01062926,0.34899830,0.43271145,1.60825325
0.81940970,2.13836127,0.14496585,0.02031366,0.01722840,0.13075648,0.01041967,0.35044730,0.43404688,1.59982169
0.82541271,2.13028918,0.14116761,0.02037429,0.01656280,0.13104246,0.01019837,0.35238858,0.43662872,1.59282596
0.83141571,2.12447256,0.13726536,0.02044086,0.01584888,0.13131428,0.00996568,0.35494496,0.44063078,1.58768270
0.83741871,2.12162372,0.13332123,0.02052063,0.01509207,0.13161140,0.00972299,0.35824999,0.44624922,1.58489752
0.84342171,2.12252950,0.12941098,0.02062102,0.01429976,0.13197453,0.00947263,0.36243890,0.45369040,1.58503503
0.84942471,2.12800450,0.12561996,0.02074906,0.01348093,0.13244246,0.00921766,0.36763927,0.46315758,1.58868666
0.85542771,2.13884381,0.12203896,0.02091096,0.01264565,0.13304909,0.00896161,0.37396163,0.47483708,1.59643834
0.86143072,2.15577802,0.11875984,0.02111161,0.01180467,0.13382061,0.00870834,0.38149054,0.48888474,1.60883964
0.86743372,2.17943279,0.11587140,0.02135419,0.01096898,0.13477326,0.00846181,0.39027681,0.50541314,1.62637611
0.87343672,2.21029486,0.11345555,0.02163992,0.01014938,0.13591148,0.00822588,0.40033104,0.52448041,1.64944617
0.87943972,2.24868623,0.11158389,0.02196782,0.00935620,0.13722691,0.00800421,0.41161897,0.54608113,1.67834342
0.88544272,2.29474725,0.11031489,0.02233463,0.00859891,0.13869796,0.00780012,0.42405888,0.57013979,1.71324498
0.89144572,2.34842912,0.10969167,0.02273485,0.00788596,0.14029028,0.00761650,0.43752111,0.59650718,1.75420600
0.89744872,2.40949549,0.10974055,0.02316087,0.00722459,0.14195777,0.00745576,0.45182986,0.62495988,1.80116013
0.90345173,2.47753260,0.11047020,0.02360325,0.00662072,0.14364447,0.00731983,0.46676714,0.65520307,1.85392518
0.90945473,2.55196654,0.11187158,0.02405102,0.00607891,0.14528678,0.00721012,0.48207862,0.68687635,1.91221318
0.91545773,2.63208622,0.11391841,0.02449213,0.00560234,0.14681630,0.00712753,0.49748125,0.71956252,1.97564357
0.92146073,2.71707019,0.11656834,0.02491389,0.00519289,0.14816275,0.00707252,0.51267219,0.75279890,2.04375831
0.92746373,2.80601537,0.11976449,0.02530349,0.00485118,0.14925716,0.00704509,0.52733863,0.78609060,2.11603748
0.93346673,2.89796578,0.12343744,0.02564845,0.00457667,0.15003488,0.00704481,0.54116812,0.81892528,2.19191430
0.93946973,2.99193958,0.12750748,0.02593716,0.00436776,0.15043838,0.00707088,0.55385887,0.85078863,2.27078824
0.94547274,3.08695271,0.13188707,0.02615924,0.00422191,0.15041973,0.00712209,0.56512956,0.88117990,2.35203564
0.95147574,3.18203830,0.13648331,0.02630594,0.00413576,0.14994250,0.00719689,0.57472833,0.90962679,2.43501701
0.95747874,3.27626076,0.14120043,0.02637044,0.00410519,0.14898317,0.00729331,0.58244036,0.93569896,2.51908104
0.96348174,3.36872447,0.14594218,0.02634800,0.00412548,0.14753181,0.00740903,0.58809400,0.95901966,2.60356522
0.96948474,3.45857714,0.15061401,0.02623609,0.00419135,0.14559221,0.00754135,0.59156499,0.97927488,2.68779367
0.97548774,3.54500837,0.15512503,0.02603440,0.00429706,0.14318132,0.00768716,0.59277879,0.99621969,2.77107276
0.98149075,3.62724447,0.15938968,0.02574472,0.00443653,0.14032808,0.00784298,0.59171097,1.00968162,2.85268556
0.98749375,3.70454054,0.16332911,0.02537080,0.00460336,0.13707186,0.00800496,0.58838563,1.01956095,2.93188616
0.99349675,3.77617140,0.16687228,0.02491811,0.00479095,0.13346040,0.00816892,0.58287213,1.02582800,3.00789498
0.99949975,3.84142266,0.16995669,0.02439348,0.00499259,0.12954757,0.00833041,0.57528028,1.02851784,3.07989621
1.00550275,3.89958351,0.17252895,0.02380489,0.00520155,0.12539095,0.00848475,0.56575431,1.02772271,3.14703832
1.01150575,3.94994223,0.17454494,0.02316098,0.00541115,0.12104939,0.00862717,0.55446599,1.02358262,3.20843839
1.01750875,3.99178570,0.17596993,0.02247081,0.00561494,0.11658075,0.00875286,0.54160717,1.01627497,3.26319081
1.02351176,4.02440336,0.17677837,0.02174346,0.00580671,0.11203982,0.00885715,0.52738229,1.00600360,3.31038044
1.02951476,4.04709604,0.17695365,0.02098776,0.00598071,0.10747651,0.00893560,0.51200097,0.99298800,3.34910006
1.03551776,4.05918942,0.17648768,0.02021201,0.00613167,0.10293457,0.00898414,0.49567126,0.97745333,3.37847169
1.04152076,4.06005181,0.17538052,0.01942378,0.00625498,0.09845055,0.00899922,0.47859358,0.95962168,3.39767074
1.04752376,4.04911516,0.17363982,0.01862975,0.00634673,0.09405334,0.00897792,0.46095579,0.93970511,3.40595210
1.05352676,4.02589827,0.17128037,0.01783563,0.00640382,0.08976404,0.00891804,0.44292930,0.91790055,3.40267678
1.05952976,3.99003084,0.16832361,0.01704614,0.00642402,0.08559631,0.00881820,0.42466653,0.89438698,3.38733765
1.06553277,3.94127675,0.16479711,0.01626496,0.00640599,0.08155695,0.00867787,0.40629951,0.86932452,3.35958299
1.07153577,3.87955522,0.16073412,0.01549490,0.00634930,0.07764686,0.00849743,0.38793967,0.84285566,3.31923635
1.07753877,3.80495829,0.15617305,0.01473791,0.00625444,0.07386211,0.00827813,0.36967869,0.81510802,3.26631170
1.08354177,3.71776350,0.15115701,0.01399525,0.00612272,0.07019519,0.00802206,0.35159020,0.78619849,3.20102281
1.08954477,3.61844086,0.14573331,0.01326764,0.00595627,0.06663625,0.00773208,0.33373214,0.75623818,3.12378628
1.09554777,3.50765324,0.13995291,0.01255541,0.00575791,0.06317432,0.00741175,0.31614962,0.72533775,3.03521790
1.10155078,3.38625025,0.13386985,0.01185864,0.00553105,0.05979842,0.00706518,0.29887794,0.69361271,2.93612239
1.10755378,3.25525548,0.12754069,0.01117731,0.00527957,0.05649854,0.00669690,0.28194570,0.66118812,2.82747685
