energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.29164582,4.02909244,1.90033369,0.00000000,0.00301630,0.85403145,3.28761326,1.88843264
-5.28564282,4.18948051,1.96014516,0.00000000,0.00324956,0.90464295,3.39663898,1.96052768
-5.27963982,4.33595514,2.01223400,0.00000000,0.00350081,0.95316000,3.49342126,2.02581929
-5.27363682,4.46588350,2.05556883,0.00000000,0.00377297,0.99872550,3.57612518,2.08316646
-5.26763382,4.57687024,2.08924569,0.00000000,0.00406928,1.04052833,3.64310976,2.13153653
-5.26163082,4.66681868,2.11251064,0.00000000,0.00439331,1.07782494,3.69296695,2.17003179
-5.25562781,4.73398725,2.12478006,0.00000000,0.00474874,1.10995980,3.72455776,2.19791406
-5.24962481,4.77703892,2.12565749,0.00000000,0.00513930,1.13638376,3.73704414,2.21462613
-5.24362181,4.79508122,2.11494652,0.00000000,0.00556855,1.15666949,3.72991500,2.21980911
-5.23761881,4.78769491,2.09265873,0.00000000,0.00603971,1.17052347,3.70300489,2.21331484
-5.23161581,4.75494966,2.05901634,0.00000000,0.00655547,1.17779375,3.65650432,2.19521254
-5.22561281,4.69740573,2.01444903,0.00000000,0.00711776,1.17847341,3.59096060,2.16578935
-5.21960980,4.61610111,1.95958502,0.00000000,0.00772756,1.17269927,3.50726888,2.12554446
-5.21360680,4.51252435,1.89523644,0.00000000,0.00838473,1.16074619,3.40665327,2.07517694
-5.20760380,4.38857414,1.82237933,0.00000000,0.00908784,1.14301709,3.29063839,2.01556758
-5.20160080,4.24650696,1.74212918,0.00000000,0.00983411,1.12002928,3.16101227,1.94775559
-5.19559780,4.08887515,1.65571257,0.00000000,0.01061931,1.09239770,3.01978190,1.87291089
-5.18959480,3.91845789,1.56443624,0.00000000,0.01143783,1.06081599,2.86912303,1.79230319
-5.18359180,3.73818788,1.46965445,0.00000000,0.01228275,1.02603618,2.71132606,1.70726924
-5.17758879,3.55107689,1.37273615,0.00000000,0.01314602,0.98884785,2.54874026,1.61917937
-5.17158579,3.36014301,1.27503289,0.00000000,0.01401869,0.95005779,2.38371818,1.52940485
-5.16558279,3.16834220,1.17784865,0.00000000,0.01489125,0.91047080,2.21856245,1.43928712
-5.15957979,2.97850672,1.08241265,0.00000000,0.01575395,0.87087229,2.05547659,1.35011005
-5.15357679,2.79329186,0.98985581,0.00000000,0.01659727,0.83201320,1.89652154,1.26307599
-5.14757379,2.61513257,0.90119144,0.00000000,0.01741232,0.79459744,1.74357896,1.17928624
-5.14157079,2.44621024,0.81730059,0.00000000,0.01819127,0.75927206,1.59832200,1.09972616
-5.13556778,2.28842975,0.73892204,0.00000000,0.01892778,0.72661993,1.46219406,1.02525500
-5.12956478,2.14340617,0.66664694,0.00000000,0.01961735,0.69715475,1.33639532,0.95660011
-5.12356178,2.01245997,0.60091772,0.00000000,0.02025762,0.67131800,1.22187670,0.89435518
-5.11755878,1.89661934,0.54203085,0.00000000,0.02084851,0.64947737,1.11934048,0.83898172
-5.11155578,1.79662808,0.49014288,0.00000000,0.02139236,0.63192628,1.02924678,0.79081322
-5.10555278,1.71295717,0.44527917,0.00000000,0.02189384,0.61888385,0.95182469,0.75006098
-5.09954977,1.64581872,0.40734460,0.00000000,0.02235978,0.61049513,0.88708701,0.71682116
-5.09354677,1.59518062,0.37613579,0.00000000,0.02279884,0.60683120,0.83484765,0.69108209
-5.08754377,1.56078110,0.35135405,0.00000000,0.02322110,0.60788898,0.79474055,0.67273152
-5.08154077,1.54214233,0.33261886,0.00000000,0.02363749,0.61359085,0.76623945,0.66156329
-5.07553777,1.53858298,0.31948124,0.00000000,0.02405919,0.62378403,0.74867792,0.65728339
-5.06953477,1.54922965,0.31143701,0.00000000,0.02449693,0.63824027,0.74126919,0.65951532
-5.06353177,1.57302791,0.30793946,0.00000000,0.02496033,0.65665590,0.74312556,0.66780484
-5.05752876,1.60875356,0.30841162,0.00000000,0.02545721,0.67865293,0.75327743,0.68162466
-5.05152576,1.65502506,0.31225792,0.00000000,0.02599299,0.70378158,0.77069194,0.70037920
-5.04552276,1.71031824,0.31887531,0.00000000,0.02657015,0.73152464,0.79429143,0.72341006
-5.03951976,1.77298414,0.32766385,0.00000000,0.02718787,0.76130409,0.82297183,0.75000257
-5.03351676,1.84127072,0.33803683,0.00000000,0.02784175,0.79249009,0.85562118,0.77939383
-5.02751376,1.91334903,0.34943034,0.00000000,0.02852378,0.82441270,0.89113828,0.81078253
-5.02151076,1.98734395,0.36131234,0.00000000,0.02922244,0.85637589,0.92845154,0.84334076
-5.01550775,2.06136921,0.37319111,0.00000000,0.02992298,0.88767389,0.96653764,0.87622772
-5.00950475,2.13356605,0.38462293,0.00000000,0.03060788,0.91760917,1.00443997,0.90860525
-5.00350175,2.20214458,0.39521888,0.00000000,0.03125752,0.94551170,1.04128615,0.93965479
-4.99749875,2.26542628,0.40465057,0.00000000,0.03185085,0.97075844,1.07630433,0.96859525
-4.99149575,2.32188617,0.41265461,0.00000000,0.03236626,0.99279253,1.10883746,0.99470127
-4.98549275,2.37019289,0.41903557,0.00000000,0.03278247,1.01114107,1.13835517,1.01732099
-4.97948974,2.40924471,0.42366746,0.00000000,0.03307940,1.02543084,1.16446244,1.03589274
-4.97348674,2.43819993,0.42649343,0.00000000,0.03323900,1.03540099,1.18690477,1.04995978
-4.96748374,2.45650012,0.42752377,0.00000000,0.03324607,1.04091224,1.20556941,1.05918239
-4.96148074,2.46388490,0.42683222,0.00000000,0.03308887,1.04195201,1.22048246,1.06334688
-4.95547774,2.46039750,0.42455068,0.00000000,0.03275967,1.03863512,1.23180182,1.06237076
-4.94947474,2.44638073,0.42086246,0.00000000,0.03225503,1.03120021,1.23980626,1.05630410
-4.94347174,2.42246337,0.41599444,0.00000000,0.03157603,1.02000179,1.24488092,1.04532669
-4.93746873,2.38953755,0.41020820,0.00000000,0.03072820,1.00549842,1.24749978,1.02974132
-4.93146573,2.34872804,0.40379076,0.00000000,0.02972131,0.98823751,1.24820585,1.00996330
-4.92546273,2.30135481,0.39704490,0.00000000,0.02856903,0.96883738,1.24758989,0.98650671
-4.91945973,2.24889029,0.39027968,0.00000000,0.02728836,0.94796750,1.24626838,0.95996796
-4.91345673,2.19291322,0.38380138,0.00000000,0.02589907,0.92632752,1.24486166,0.93100728
-4.90745373,2.13506080,0.37790496,0.00000000,0.02442296,0.90462609,1.24397296,0.90032904
-4.90145073,2.07698086,0.37286652,0.00000000,0.02288309,0.88356020,1.24416906,0.86866137
-4.89544772,2.02028583,0.36893669,0.00000000,0.02130305,0.86379575,1.24596301,0.83673609
-4.88944472,1.96650977,0.36633503,0.00000000,0.01970623,0.84594986,1.24979939,0.80526944
-4.88344172,1.91706969,0.36524562,0.00000000,0.01811511,0.83057549,1.25604237,0.77494428
-4.87743872,1.87323206,0.36581361,0.00000000,0.01655067,0.81814856,1.26496649,0.74639416
-4.87143572,1.83608513,0.36814276,0.00000000,0.01503189,0.80905780,1.27675032,0.72018970
-4.86543272,1.80651719,0.37229380,0.00000000,0.01357539,0.80359734,1.29147269,0.69682734
-4.85942971,1.78520103,0.37828360,0.00000000,0.01219509,0.80196199,1.30911143,0.67672085
-4.85342671,1.77258433,0.38608490,0.00000000,0.01090212,0.80424503,1.32954417,0.66019525
-4.84742371,1.76888580,0.39562669,0.00000000,0.00970472,0.81043844,1.35255119,0.64748343
-4.84142071,1.77409660,0.40679504,0.00000000,0.00860834,0.82043521,1.37781991,0.63872505
-4.83541771,1.78798671,0.41943450,0.00000000,0.00761577,0.83403362,1.40495109,0.63396772
-4.82941471,1.81011587,0.43335000,0.00000000,0.00672735,0.85094332,1.43346640,0.63317019
-4.82341171,1.83984869,0.44830943,0.00000000,0.00594123,0.87079301,1.46281756,0.63620739
-4.81740870,1.87637367,0.46404682,0.00000000,0.00525371,0.89313966,1.49239697,0.64287720
-4.81140570,1.91872575,0.48026643,0.00000000,0.00465956,0.91747912,1.52154984,0.65290859
-4.80540270,1.96581232,0.49664761,0.00000000,0.00415232,0.94325811,1.54958791,0.66597125
-4.79939970,2.01644226,0.51285069,0.00000000,0.00372469,0.96988746,1.57580477,0.68168638
-4.79339670,2.06935768,0.52852372,0.00000000,0.00336879,0.99675650,1.59949260,0.69963849
-4.78739370,2.12326821,0.54331020,0.00000000,0.00307646,1.02324843,1.61996019,0.71938825
-4.78139070,2.17688693,0.55685756,0.00000000,0.00283955,1.04875650,1.63655197,0.74048596
-4.77538769,2.22896766,0.56882619,0.00000000,0.00265009,1.07270062,1.64866749,0.76248563
-4.76938469,2.27834250,0.57889893,0.00000000,0.00250053,1.09454402,1.65578094,0.78495926
-4.76338169,2.32395878,0.58679048,0.00000000,0.00238387,1.11380964,1.65745989,0.80751107
-4.75737869,2.36491429,0.59225655,0.00000000,0.00229376,1.13009549,1.65338265,0.82979137
-4.75137569,2.40048954,0.59510227,0.00000000,0.00222466,1.14308861,1.64335332,0.85150947
-4.74537269,2.43017579,0.59518948,0.00000000,0.00217182,1.15257692,1.62731398,0.87244540
-4.73936968,2.45369765,0.59244259,0.00000000,0.00213140,1.15845845,1.60535317,0.89245978
-4.73336668,2.47102901,0.58685260,0.00000000,0.00210043,1.16074737,1.57771013,0.91150145
-4.72736368,2.48240127,0.57847912,0.00000000,0.00207684,1.15957644,1.54477447,0.92961242
-4.72136068,2.48830317,0.56745014,0.00000000,0.00205947,1.15519552,1.50708092,0.94692965
-4.71535768,2.48947154,0.55395955,0.00000000,0.00204797,1.14796598,1.46529921,0.96368345
-4.70935468,2.48687286,0.53826241,0.00000000,0.00204283,1.13835102,1.42021926,0.98019211
-4.70335168,2.48167577,0.52066812,0.00000000,0.00204532,1.12690207,1.37273205,0.99685287
-4.69734867,2.47521500,0.50153171,0.00000000,0.00205740,1.11424162,1.32380683,1.01412898
-4.69134567,2.46894770,0.48124369,0.00000000,0.00208168,1.10104297,1.27446529,1.03253335
-4.68534267,2.46440341,0.46021857,0.00000000,0.00212136,1.08800776,1.22575366,1.05260886
-4.67933967,2.46312919,0.43888286,0.00000000,0.00218013,1.07584173,1.17871367,1.07490609
-4.67333667,2.46663184,0.41766270,0.00000000,0.00226209,1.06523006,1.13435322,1.09995897
-4.66733367,2.47631921,0.39697165,0.00000000,0.00237166,1.05681283,1.09361791,1.12825921
-4.66133067,2.49344274,0.37719924,0.00000000,0.00251349,1.05116180,1.05736418,1.16023061
-4.65532766,2.51904352,0.35870033,0.00000000,0.00269235,1.04875933,1.02633504,1.19620394
-4.64932466,2.55390396,0.34178602,0.00000000,0.00291302,1.04998030,1.00113894,1.23639383
-4.64332166,2.59850710,0.32671600,0.00000000,0.00318019,1.05507771,0.98223259,1.28087850
-4.63731866,2.65300537,0.31369281,0.00000000,0.00349834,1.06417262,0.96990810,1.32958342
-4.63131566,2.71720024,0.30285793,0.00000000,0.00387162,1.07724866,0.96428473,1.38226992
-4.62531266,2.79053393,0.29428992,0.00000000,0.00430372,1.09415150,0.96530556,1.43852936
-4.61930965,2.87209369,0.28800446,0.00000000,0.00479780,1.11459310,0.97273908,1.49778366
-4.61330665,2.96062909,0.28395623,0.00000000,0.00535632,1.13816076,0.98618565,1.55929231
-4.60730365,3.05458165,0.28204258,0.00000000,0.00598095,1.16433031,1.00508861,1.62216610
-4.60130065,3.15212626,0.28210870,0.00000000,0.00667250,1.19248321,1.02874974,1.68538724
-4.59529765,3.25122292,0.28395415,0.00000000,0.00743079,1.22192660,1.05634871,1.74783541
-4.58929465,3.34967706,0.28734049,0.00000000,0.00825458,1.25191567,1.08696585,1.80831890
-4.58329165,3.44520629,0.29199973,0.00000000,0.00914151,1.28167749,1.11960779,1.86560973
-4.57728864,3.53551108,0.29764340,0.00000000,0.01008804,1.31043521,1.15323507,1.91848149
-4.57128564,3.61834680,0.30397183,0.00000000,0.01108943,1.33743199,1.18679106,1.96574839
-4.56528264,3.69159425,0.31068351,0.00000000,0.01213969,1.36195360,1.21923135,2.00630394
-4.55927964,3.75332610,0.31748412,0.00000000,0.01323164,1.38334893,1.24955254,2.03915776
-4.55327664,3.80186659,0.32409502,0.00000000,0.01435687,1.40104783,1.27681980,2.06346879
-4.54727364,3.83584229,0.33026097,0.00000000,0.01550588,1.41457551,1.30019209,2.07857370
-4.54127064,3.85422192,0.33575677,0.00000000,0.01666804,1.42356335,1.31894435,2.08400919
-4.53526763,3.85634397,0.34039271,0.00000000,0.01783179,1.42775558,1.33248580,2.07952725
-4.52926463,3.84193101,0.34401855,0.00000000,0.01898471,1.42701196,1.34037386,2.06510284
-4.52326163,3.81109058,0.34652607,0.00000000,0.02011371,1.42130641,1.34232309,2.04093375
-4.51725863,3.76430278,0.34784991,0.00000000,0.02120518,1.41072188,1.33820898,2.00743259
-4.51125563,3.70239548,0.34796698,0.00000000,0.02224521,1.39544181,1.32806631,1.96521162
-4.50525263,3.62650845,0.34689417,0.00000000,0.02321983,1.37573864,1.31208248,1.91506091
-4.49924962,3.53804815,0.34468474,0.00000000,0.02411524,1.35196007,1.29058577,1.85792115
-4.49324662,3.43863542,0.34142346,0.00000000,0.02491812,1.32451360,1.26402946,1.79485210
-4.48724362,3.33004829,0.33722066,0.00000000,0.02561590,1.29385015,1.23297210,1.72699828
-4.48124062,3.21416240,0.33220568,0.00000000,0.02619704,1.26044744,1.19805512,1.65555329
-4.47523762,3.09289153,0.32651974,0.00000000,0.02665133,1.22479380,1.15997850,1.58172410
-4.46923462,2.96813044,0.32030882,0.00000000,0.02697018,1.18737306,1.11947559,1.50669682
-4.46323162,2.84170219,0.31371672,0.00000000,0.02714687,1.14865104,1.07728811,1.43160508
-4.45722861,2.71531160,0.30687866,0.00000000,0.02717678,1.10906414,1.03414221,1.35750209
-4.45122561,2.59050631,0.29991570,0.00000000,0.02705758,1.06901025,0.99072664,1.28533706
-4.44522261,2.46864630,0.29293020,0.00000000,0.02678931,1.02884241,0.94767354,1.21593666
-4.43921961,2.35088242,0.28600253,0.00000000,0.02637451,0.98886494,0.90554276,1.14999178
-4.43321661,2.23814408,0.27918906,0.00000000,0.02581821,0.94933236,0.86480982,1.08804952
-4.42721361,2.13113565,0.27252160,0.00000000,0.02512782,0.91045065,0.82585796,1.03051042
-4.42121061,2.03034108,0.26600809,0.00000000,0.02431299,0.87238071,0.78897424,0.97763048
-4.41520760,1.93603577,0.25963452,0.00000000,0.02338545,0.83524364,0.75434951,0.92952748
-4.40920460,1.84830450,0.25336799,0.00000000,0.02235865,0.79912743,0.72208205,0.88619099
-4.40320160,1.76706419,0.24716047,0.00000000,0.02124750,0.76409453,0.69218434,0.84749543
-4.39719860,1.69209025,0.24095326,0.00000000,0.02006795,0.73018992,0.66459247,0.81321543
-4.39119560,1.62304499,0.23468170,0.00000000,0.01883660,0.69744923,0.63917762,0.78304278
-4.38519260,1.55950694,0.22827999,0.00000000,0.01757029,0.66590635,0.61575884,0.75660430
-4.37918959,1.50099987,0.22168567,0.00000000,0.01628567,0.63560022,0.59411671,0.73348006
-4.37318659,1.44702039,0.21484381,0.00000000,0.01499883,0.60658055,0.57400696,0.71322119
-4.36718359,1.39706325,0.20771041,0.00000000,0.01372493,0.57891203,0.55517376,0.69536694
-4.36118059,1.35064365,0.20025511,0.00000000,0.01247789,0.55267696,0.53736203,0.67946053
-4.35517759,1.30731584,0.19246297,0.00000000,0.01127012,0.52797619,0.52032845,0.66506325
-4.34917459,1.26668776,0.18433536,0.00000000,0.01011235,0.50492829,0.50385071,0.65176675
-4.34317159,1.22843143,0.17588995,0.00000000,0.00901347,0.48366701,0.48773498,0.63920311
-4.33716858,1.19228893,0.16715982,0.00000000,0.00798052,0.46433718,0.47182133,0.62705261
-4.33116558,1.15807417,0.15819195,0.00000000,0.00701862,0.44708916,0.45598708,0.61504905
-4.32516258,1.12567059,0.14904499,0.00000000,0.00613109,0.43207219,0.44014824,0.60298268
-4.31915958,1.09502516,0.13978666,0.00000000,0.00531956,0.41942679,0.42425899,0.59070071
-4.31315658,1.06613908,0.13049094,0.00000000,0.00458406,0.40927663,0.40830956,0.57810556
-4.30715358,1.03905587,0.12123500,0.00000000,0.00392327,0.40172023,0.39232260,0.56515105
