energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.80640320,1.75389893,-1.01676641,0.48306230,-0.11696709,1.03079194,-0.61972787,0.00003047,-0.00072346,0.10752826,-0.07995519,0.02582600,-0.20961586,0.82894427,-0.41651900,0.00000000,-0.00000000
-2.80040020,1.72667815,-0.99026306,0.46737598,-0.11356460,1.03668683,-0.60563089,0.00003336,-0.00066464,0.10344770,-0.08034466,0.02836953,-0.21780458,0.79364336,-0.39579811,0.00000000,-0.00000000
-2.79439720,1.70080356,-0.96377493,0.45111465,-0.11050727,1.04500065,-0.59134683,0.00003675,-0.00060729,0.09916854,-0.08052573,0.03137839,-0.22498737,0.75696903,-0.37573008,0.00000000,-0.00000000
-2.78839420,1.67718712,-0.93768216,0.43462054,-0.10788661,1.05608051,-0.57704615,0.00004063,-0.00055212,0.09476213,-0.08047002,0.03488432,-0.23106696,0.71955422,-0.35664307,0.00000000,-0.00000000
-2.78239120,1.65665537,-0.91240005,0.41820896,-0.10580227,1.07020107,-0.56292475,0.00004499,-0.00049979,0.09030163,-0.08015905,0.03891630,-0.23597326,0.68201084,-0.33886108,0.00000000,-0.00000000
-2.77638819,1.63992085,-0.88837439,0.40215933,-0.10436092,1.08755094,-0.54920117,0.00004983,-0.00045081,0.08586001,-0.07958426,0.04349879,-0.23966639,0.64491310,-0.32270035,0.00000000,-0.00000000
-2.77038519,1.62755798,-0.86607693,0.38670827,-0.10367523,1.10822150,-0.53611376,0.00005510,-0.00040564,0.08150799,-0.07874691,0.04864999,-0.24213856,0.60878306,-0.30846647,0.00000000,-0.00000000
-2.76438219,1.61998398,-0.84600026,0.37204490,-0.10386242,1.13219897,-0.52391747,0.00006076,-0.00036460,0.07731219,-0.07765777,0.05437986,-0.24341477,0.57407913,-0.29645208,0.00000000,-0.00000000
-2.75837919,1.61744597,-0.82865169,0.35830863,-0.10504260,1.15935994,-0.51288003,0.00006675,-0.00032793,0.07333350,-0.07633667,0.06068822,-0.24355200,0.54118764,-0.28693461,0.00000000,-0.00000000
-2.75237619,1.62001451,-0.81454551,0.34558920,-0.10733654,1.18947078,-0.50327712,0.00007302,-0.00029578,0.06962564,-0.07481169,0.06756294,-0.24263715,0.51041778,-0.28017396,0.00000000,-0.00000000
-2.74637319,1.62758397,-0.80419331,0.33392898,-0.11086302,1.22219112,-0.49538661,0.00007947,-0.00026818,0.06623419,-0.07311824,0.07497827,-0.24078363,0.48199977,-0.27640963,0.00000000,-0.00000000
-2.74037019,1.63987960,-0.79809214,0.32332722,-0.11573553,1.25708136,-0.48948156,0.00008602,-0.00024512,0.06319583,-0.07129783,0.08289343,-0.23812673,0.45608630,-0.27585717,0.00000000,-0.00000000
-2.73436718,1.65647105,-0.79671067,0.31374590,-0.12205845,1.29361413,-0.48582227,0.00009257,-0.00022649,0.06053805,-0.06939659,0.09125170,-0.23481811,0.43275672,-0.27870386,0.00000000,-0.00000000
-2.72836418,1.67679168,-0.80047351,0.30511686,-0.12992274,1.33118935,-0.48464746,0.00009903,-0.00021211,0.05827920,-0.06746374,0.09997986,-0.23101946,0.41202369,-0.28510339,0.00000000,-0.00000000
-2.72236118,1.70016304,-0.80974429,0.29734971,-0.13940121,1.36915258,-0.48616495,0.00010528,-0.00020175,0.05642883,-0.06554980,0.10898830,-0.22689582,0.39384186,-0.29516982,0.00000000,-0.00000000
-2.71635818,1.72582347,-0.82480816,0.29034013,-0.15054355,1.40681590,-0.49054221,0.00011124,-0.00019514,0.05498840,-0.06370486,0.11817173,-0.22260882,0.37811788,-0.30897085,0.00000000,-0.00000000
-2.71035518,1.75295970,-0.84585457,0.28397817,-0.16337138,1.44348094,-0.49789742,0.00011679,-0.00019197,0.05395220,-0.06197687,0.12741050,-0.21831009,0.36472138,-0.32652080,0.00000000,-0.00000000
-2.70435218,1.78074037,-0.87296140,0.27815612,-0.17787344,1.47846298,-0.50829134,0.00012186,-0.00019187,0.05330842,-0.06040998,0.13657277,-0.21413531,0.35349619,-0.34777365,0.00000000,-0.00000000
-2.69834917,1.80835018,-0.90608135,0.27277567,-0.19400134,1.51111562,-0.52172075,0.00012636,-0.00019449,0.05304045,-0.05904314,0.14551714,-0.21019909,0.34427144,-0.37261656,0.00000000,-0.00000000
-2.69234617,1.83502339,-0.94503166,0.26775398,-0.21166605,1.54085495,-0.53811383,0.00013023,-0.00019943,0.05312809,-0.05790887,0.15409603,-0.20659092,0.33687206,-0.40086456,0.00000000,-0.00000000
-2.68634317,1.86007553,-0.98948805,0.26302867,-0.23073548,1.56718241,-0.55732794,0.00013342,-0.00020629,0.05354886,-0.05703241,0.16215951,-0.20337248,0.33112819,-0.43225665,0.00000000,-0.00000000
-2.68034017,1.88293212,-1.03898360,0.25856140,-0.25103332,1.58970559,-0.57915012,0.00013593,-0.00021465,0.05427916,-0.05643116,0.16955949,-0.20057626,0.32688333,-0.46645417,0.00000000,-0.00000000
-2.67433717,1.90315345,-1.09291311,0.25434010,-0.27233945,1.60815609,-0.60330039,0.00013773,-0.00022412,0.05529531,-0.05611452,0.17615414,-0.19820566,0.32400100,-0.50304150,0.00000000,-0.00000000
-2.66833417,1.92045440,-1.15054305,0.25037985,-0.29439208,1.62240379,-0.62943803,0.00013888,-0.00023429,0.05657441,-0.05608405,0.18181234,-0.19623650,0.32236968,-0.54152973,0.00000000,-0.00000000
-2.66233117,1.93471885,-1.21102728,0.24672248,-0.31689156,1.63246690,-0.65717042,0.00013941,-0.00024479,0.05809497,-0.05633400,0.18641800,-0.19461974,0.32190611,-0.58136336,0.00000000,-0.00000000
-2.65632816,1.94600787,-1.27342774,0.24343501,-0.33950605,1.63851746,-0.68606432,0.00013942,-0.00025525,0.05983734,-0.05685218,0.18987397,-0.19328536,0.32255693,-0.62193002,0.00000000,-0.00000000
-2.65032516,1.95456168,-1.33673978,0.24060718,-0.36187879,1.64088182,-0.71565902,0.00013902,-0.00026533,0.06178388,-0.05762101,0.19210546,-0.19214703,0.32429880,-0.66257322,0.00000000,-0.00000000
-2.64432216,1.96079523,-1.39992084,0.23834810,-0.38363690,1.64003621,-0.74548069,0.00013835,-0.00027473,0.06391883,-0.05861882,0.19306274,-0.19110744,0.32713708,-0.70260773,0.00000000,-0.00000000
-2.63831916,1.96528753,-1.46192137,0.23678238,-0.40440127,1.63659722,-0.77505729,0.00013758,-0.00028319,0.06622814,-0.05982124,0.19272300,-0.19006387,0.33110341,-0.74133706,0.00000000,-0.00000000
-2.63231616,1.96876526,-1.52171657,0.23604596,-0.42379734,1.63130769,-0.80393325,0.00013692,-0.00029047,0.06869893,-0.06120261,0.19109129,-0.18891368,0.33625230,-0.77807249,0.00000000,-0.00000000
-2.62631316,1.97208125,-1.57833733,0.23628163,-0.44146621,1.62501825,-0.83168319,0.00013658,-0.00029640,0.07131895,-0.06273735,0.18820046,-0.18755967,0.34265706,-0.81215280,0.00000000,-0.00000000
-2.62031016,1.97618856,-1.63089913,0.23763476,-0.45707564,1.61866521,-0.85792396,0.00013683,-0.00030084,0.07407595,-0.06440116,0.18411012,-0.18591466,0.35040530,-0.84296390,0.00000000,-0.00000000
-2.61430715,1.98211124,-1.67862719,0.24024906,-0.47033048,1.61324543,-0.88232438,0.00013793,-0.00030371,0.07695694,-0.06617215,0.17890467,-0.18390545,0.35959419,-0.86995744,0.00000000,-0.00000000
-2.60830415,1.99091267,-1.72087701,0.24426274,-0.48098202,1.60978909,-0.90461224,0.00014020,-0.00030496,0.07994758,-0.06803156,0.17269050,-0.18147574,0.37032581,-0.89266750,0.00000000,-0.00000000
-2.60230115,2.00366270,-1.75714914,0.24980503,-0.48883577,1.60933108,-0.92457835,0.00014394,-0.00030462,0.08303162,-0.06996432,0.16559241,-0.17858803,0.38270260,-0.91072468,0.00000000,-0.00000000
-2.59629815,2.02140461,-1.78709768,0.25699317,-0.49375748,1.61288209,-0.94207741,0.00014952,-0.00030272,0.08619038,-0.07195929,0.15774962,-0.17522447,0.39682321,-0.92386674,0.00000000,-0.00000000
-2.59029515,2.04512302,-1.81053230,0.26592983,-0.49567688,1.62140014,-0.95702592,0.00015731,-0.00029935,0.08940256,-0.07400921,0.14931130,-0.17138655,0.41277872,-0.93194546,0.00000000,-0.00000000
-2.58429215,2.07571360,-1.82741398,0.27670106,-0.49458913,1.63576353,-0.96939744,0.00016771,-0.00029464,0.09264405,-0.07611040,0.14043200,-0.16709393,0.43064935,-0.93492930,0.00000000,-0.00000000
-2.57828914,2.11395552,-1.83784495,0.28937456,-0.49055396,1.65674574,-0.97921566,0.00018115,-0.00028873,0.09588809,-0.07826225,0.13126713,-0.16238236,0.45050156,-0.93290180,0.00000000,-0.00000000
-2.57228614,2.16048732,-1.84205372,0.30399838,-0.48369238,1.68499320,-0.98654586,0.00019808,-0.00028179,0.09910551,-0.08046653,0.12196869,-0.15730096,0.47238560,-0.92605592,0.00000000,-0.00000000
-2.56628314,2.21578659,-1.84037637,0.32059989,-0.47418142,1.72100622,-0.99148558,0.00021901,-0.00027398,0.10226525,-0.08272667,0.11268134,-0.15190902,0.49633340,-0.91468451,0.00000000,-0.00000000
-2.56028014,2.28015397,-1.83323541,0.33918491,-0.46224693,1.76512357,-0.99415507,0.00024448,-0.00026549,0.10533499,-0.08504693,0.10353908,-0.14627259,0.52235664,-0.89916776,0.00000000,-0.00000000
-2.55427714,2.35370156,-1.82111752,0.35973703,-0.44815505,1.81751097,-0.99468838,0.00027504,-0.00025650,0.10828190,-0.08743172,0.09466251,-0.14046101,0.55044508,-0.87995790,0.00000000,-0.00000000
-2.54827414,2.43634575,-1.80455163,0.38221700,-0.43220256,1.87815350,-0.99322565,0.00031133,-0.00024718,0.11107354,-0.08988491,0.08615681,-0.13454360,0.58056480,-0.85756238,0.00000000,-0.00000000
-2.54227114,2.52780442,-1.78408854,0.40656212,-0.41470685,1.94685214,-0.98990708,0.00035400,-0.00023766,0.11367875,-0.09240944,0.07811048,-0.12858669,0.61265656,-0.83252602,0.00000000,-0.00000000
-2.53626813,2.62759830,-1.76028308,0.43268567,-0.39599568,2.02322411,-0.98486892,0.00040375,-0.00022810,0.11606855,-0.09500695,0.07059468,-0.12265114,0.64663409,-0.80541320,0.00000000,-0.00000000
-2.53026513,2.73505622,-1.73367959,0.46047634,-0.37639748,2.10670707,-0.97824165,0.00046133,-0.00021860,0.11821708,-0.09767777,0.06366337,-0.11679045,0.68238227,-0.77679078,0.00000000,-0.00000000
-2.52426213,2.84932392,-1.70480114,0.48979773,-0.35623226,2.19656679,-0.97015026,0.00052751,-0.00020925,0.12010231,-0.10042092,0.05735389,-0.11104941,0.71975540,-0.74721237,0.00000000,-0.00000000
-2.51825913,2.96937611,-1.67414253,0.52048796,-0.33580382,2.29190818,-0.96071631,0.00060309,-0.00020011,0.12170677,-0.10323438,0.05168813,-0.10546345,0.75857555,-0.71720464,0.00000000,-0.00000000
-2.51225613,3.09403152,-1.64216679,0.55235938,-0.31539313,2.39168927,-0.95006146,0.00068889,-0.00019124,0.12301806,-0.10611543,0.04667401,-0.10005860,0.79863117,-0.68725585,0.00000000,-0.00000000
-2.50625313,3.22197052,-1.60930476,0.58519864,-0.29525329,2.49473800,-0.93831175,0.00078571,-0.00018266,0.12402920,-0.10906099,0.04230721,-0.09485192,0.83967598,-0.65780698,0.00000000,-0.00000000
-2.50025013,3.35175503,-1.57595681,0.61876704,-0.27560602,2.59977134,-0.92560219,0.00089431,-0.00017437,0.12473879,-0.11206797,0.03857308,-0.08985242,0.88142862,-0.62924535,0.00000000,-0.00000000
-2.49424712,3.48185053,-1.54249588,0.65280140,-0.25663961,2.70541661,-0.91208079,0.00101539,-0.00016638,0.12515099,-0.11513347,0.03544854,-0.08506230,0.92357291,-0.60190068,0.00000000,-0.00000000
-2.48824412,3.61064982,-1.50927088,0.68701539,-0.23850830,2.81023460,-0.89791151,0.00114957,-0.00015865,0.12527529,-0.11825488,0.03290392,-0.08047837,0.96575913,-0.57604342,0.00000000,-0.00000000
-2.48224112,3.73649823,-1.47660946,0.72110163,-0.22133282,2.91274415,-0.88327562,0.00129732,-0.00015118,0.12512610,-0.12142968,0.03090464,-0.07609357,1.00760632,-0.55188481,0.00000000,-0.00000000
-2.47623812,3.85772007,-1.44481946,0.75473428,-0.20520201,3.01144792,-0.86837096,0.00145894,-0.00014393,0.12472212,-0.12465509,0.02941272,-0.07189846,1.04870587,-0.52957855,0.00000000,-0.00000000
-2.47023512,3.97264594,-1.41418828,0.78757253,-0.19017510,3.10485888,-0.85340904,0.00163450,-0.00013689,0.12408565,-0.12792740,0.02838799,-0.06788264,1.08862628,-0.50922353,0.00000000,-0.00000000
-2.46423212,4.07964055,-1.38498009,0.81926474,-0.17628459,3.19152725,-0.83860975,0.00182382,-0.00013002,0.12324166,-0.13124110,0.02778911,-0.06403584,1.12691918,-0.49086730,0.00000000,-0.00000000
-2.45822911,4.17713079,-1.35743057,0.84945323,-0.16353939,3.27006733,-0.82419405,0.00202640,-0.00012331,0.12221682,-0.13458785,0.02757426,-0.06034887,1.16312654,-0.47450993,0.00000000,-0.00000000
-2.45222611,4.26363335,-1.33173970,0.87777985,-0.15192807,3.33918382,-0.81037497,0.00224141,-0.00011675,0.12103849,-0.13795537,0.02770165,-0.05681427,1.19678889,-0.46010811,0.00000000,-0.00000000
-2.44622311,4.33778184,-1.30806295,0.90389201,-0.14142200,3.39769715,-0.79734736,0.00246763,-0.00011034,0.11973360,-0.14132621,0.02812975,-0.05342659,1.22745436,-0.44757927,0.00000000,-0.00000000
-2.44022011,4.39835249,-1.28650162,0.92744922,-0.13197838,3.44456733,-0.78527727,0.00270346,-0.00010407,0.11832762,-0.14467677,0.02881744,-0.05018252,1.25468838,-0.43680563,0.00000000,-0.00000000
-2.43421711,4.44428826,-1.26709341,0.94812991,-0.12354292,3.47891576,-0.77429145,0.00294687,-0.00009796,0.11684358,-0.14797641,0.02972398,-0.04708067,1.27808355,-0.42763816,0.00000000,-0.00000000
-2.42821411,4.47472077,-1.24980401,0.96563850,-0.11605225,3.50004453,-0.76446804,0.00319544,-0.00009202,0.11530120,-0.15118693,0.03080896,-0.04412123,1.29726959,-0.41990068,0.00000000,-0.00000000
-2.42221111,4.48898943,-1.23452076,0.97971236,-0.10943606,3.50745278,-0.75582893,0.00344636,-0.00008627,0.11371613,-0.15426244,0.03203221,-0.04130547,1.31192293,-0.41339393,0.00000000,-0.00000000
-2.41620810,4.48665757,-1.22104925,0.99012862,-0.10361889,3.50084963,-0.74833462,0.00369647,-0.00008073,0.11209946,-0.15714969,0.03335376,-0.03863519,1.32177559,-0.40789991,0.00000000,-0.00000000
-2.41020510,4.46752488,-1.20911357,0.99671062,-0.09852176,3.48016333,-0.74188193,0.00394231,-0.00007541,0.11045735,-0.15978892,0.03473385,-0.03611210,1.32662315,-0.40318656,0.00000000,-0.00000000
-2.40420210,4.43163605,-1.19836066,0.99933371,-0.09406360,3.44554631,-0.73630504,0.00418019,-0.00007035,0.10879099,-0.16211526,0.03613306,-0.03373732,1.32633148,-0.39901280,0.00000000,-0.00000000
-2.39819910,4.37928506,-1.18836890,0.99793027,-0.09016255,3.39737589,-0.73137985,0.00440629,-0.00006554,0.10709679,-0.16406052,0.03751260,-0.03151089,1.32084201,-0.39513396,0.00000000,-0.00000000
-2.39219610,4.31101510,-1.17866089,0.99249383,-0.08673725,3.33625055,-0.72683169,0.00461672,-0.00006101,0.10536677,-0.16555554,0.03883459,-0.02943142,1.31017537,-0.39130764,0.00000000,-0.00000000
-2.38619310,4.22761373,-1.16871995,0.98308186,-0.08370804,3.26298165,-0.72234592,0.00480769,-0.00005676,0.10358928,-0.16653270,0.04006260,-0.02749589,1.29443326,-0.38729978,0.00000000,-0.00000000
-2.38019010,4.13010343,-1.15800971,0.96981744,-0.08099824,3.17858064,-0.71758111,0.00497555,-0.00005279,0.10174988,-0.16692880,0.04116221,-0.02569956,1.27379843,-0.38289088,0.00000000,-0.00000000
-2.37418709,4.01972723,-1.14599577,0.95288929,-0.07853535,3.08424194,-0.71218405,0.00511696,-0.00004911,0.09983236,-0.16668778,0.04210165,-0.02403606,1.24853289,-0.37788213,0.00000000,-0.00000000
-2.36818409,3.89792978,-1.13216854,0.93255035,-0.07625235,2.98132174,-0.70580581,0.00522896,-0.00004571,0.09781992,-0.16576354,0.04285245,-0.02249756,1.21897416,-0.37210123,0.00000000,-0.00000000
-2.36218109,3.76633380,-1.11606593,0.90911465,-0.07408886,2.87131296,-0.69811816,0.00530910,-0.00004256,0.09569639,-0.16412237,0.04339015,-0.02107511,1.18552973,-0.36540758,0.00000000,-0.00000000
-2.35617809,3.62671229,-1.09729478,0.88295255,-0.07199233,2.75581692,-0.68882940,0.00535553,-0.00003967,0.09344744,-0.16174499,0.04369488,-0.01975896,1.14866986,-0.35769673,0.00000000,-0.00000000
-2.35017509,3.48095685,-1.07555003,0.85448437,-0.06991912,2.63651213,-0.67769886,0.00536704,-0.00003700,0.09106167,-0.15862820,0.04375191,-0.01853906,1.10891879,-0.34890368,0.00000000,-0.00000000
-2.34417209,3.33104251,-1.05063057,0.82417235,-0.06783537,2.51512087,-0.66454939,0.00534311,-0.00003453,0.08853160,-0.15478571,0.04355205,-0.01740544,1.06684460,-0.33900507,0.00000000,-0.00000000
-2.33816908,3.17898979,-1.02245099,0.79251132,-0.06571771,2.39337422,-0.64927725,0.00528398,-0.00003226,0.08585443,-0.15024856,0.04309189,-0.01634870,1.02304784,-0.32801998,0.00000000,-0.00000000
-2.33216608,3.02682464,-0.99104885,0.76001802,-0.06355381,2.27297625,-0.63185894,0.00519059,-0.00003015,0.08303256,-0.14506462,0.04237388,-0.01536039,0.97814925,-0.31600931,0.00000000,-0.00000000
-2.32616308,2.87653707,-0.95658711,0.72721946,-0.06134259,2.15556828,-0.61235491,0.00506458,-0.00002818,0.08007382,-0.13929764,0.04140623,-0.01443334,0.93277685,-0.30307388,0.00000000,-0.00000000
-2.32016008,2.73003953,-0.91935164,0.69464059,-0.05909419,2.04269389,-0.59090981,0.00490825,-0.00002633,0.07699141,-0.13302555,0.04020255,-0.01356200,0.88755263,-0.28935115,0.00000000,-0.00000000
-2.31415708,2.58912598,-0.87974433,0.66279161,-0.05682973,1.93576579,-0.56774965,0.00472447,-0.00002460,0.07380358,-0.12633833,0.03878147,-0.01274256,0.84307919,-0.27501093,0.00000000,-0.00000000
-2.30815408,2.45543273,-0.83827193,0.63215528,-0.05458073,1.83603516,-0.54317599,0.00451657,-0.00002297,0.07053297,-0.11933543,0.03716589,-0.01197313,0.79992672,-0.26025004,0.00000000,-0.00000000
-2.30215108,2.33040233,-0.79553157,0.60317463,-0.05238837,1.74456456,-0.51755758,0.00428828,-0.00002142,0.06720579,-0.11212294,0.03538228,-0.01125372,0.75862058,-0.24528637,0.00000000,-0.00000000
-2.29614807,2.21525158,-0.75219352,0.57624152,-0.05030242,1.66220512,-0.49131998,0.00404358,-0.00001996,0.06385079,-0.10481055,0.03345980,-0.01058625,0.71962991,-0.23035243,0.00000000,-0.00000000
-2.29014507,2.11094460,-0.70898211,0.55168637,-0.04838011,1.58957872,-0.46493358,0.00378658,-0.00001859,0.06049811,-0.09750860,0.03142934,-0.00997439,0.68335757,-0.21568877,0.00000000,-0.00000000
-2.28414207,2.01817224,-0.66665563,0.52976949,-0.04668479,1.52706589,-0.43890077,0.00352144,-0.00001729,0.05717804,-0.09032510,0.02932261,-0.00942340,0.65013175,-0.20153739,0.00000000,-0.00000000
-2.27813907,1.93733842,-0.62598602,0.51067431,-0.04528442,1.47479981,-0.41374261,0.00325219,-0.00001609,0.05391989,-0.08336305,0.02717120,-0.00893995,0.62019946,-0.18813549,0.00000000,-0.00000000
-2.27213607,1.86855411,-0.58773910,0.49450286,-0.04425005,1.43266682,-0.38998563,0.00298268,-0.00001499,0.05075081,-0.07671809,0.02500571,-0.00853183,0.59372228,-0.17570957,0.00000000,-0.00000000
-2.26613307,1.81163939,-0.55265590,0.48127355,-0.04365416,1.40031353,-0.36814908,0.00271649,-0.00001400,0.04769487,-0.07047635,0.02285499,-0.00820776,0.57077433,-0.16447020,0.00000000,-0.00000000
-2.26013007,1.76613364,-0.52143557,0.47092156,-0.04356905,1.37716048,-0.34873318,0.00245682,-0.00001315,0.04477222,-0.06471293,0.02074546,-0.00797707,0.55134271,-0.15460741,0.00000000,-0.00000000
-2.25412706,1.73131377,-0.49472035,0.46330177,-0.04406508,1.36242189,-0.33220837,0.00220647,-0.00001245,0.04199852,-0.05949061,0.01870059,-0.00784947,0.53533033,-0.14628681,0.00000000,-0.00000000
-2.24812406,1.70621986,-0.47308258,0.45819420,-0.04520907,1.35513126,-0.31900594,0.00196779,-0.00001193,0.03938462,-0.05485906,0.01674053,-0.00783483,0.52256109,-0.13964652,0.00000000,-0.00000000
-2.24212106,1.68968758,-0.45701419,0.45531175,-0.04706256,1.35417170,-0.30951011,0.00174264,-0.00001161,0.03693645,-0.05085447,0.01488184,-0.00794297,0.51278723,-0.13479474,0.00000000,-0.00000000
-2.23611806,1.68038628,-0.44691836,0.45431014,-0.04968023,1.35831038,-0.30405147,0.00153244,-0.00001154,0.03465514,-0.04749950,0.01313745,-0.00818349,0.50569854,-0.13180816,0.00000000,-0.00000000
-2.23011506,1.67686136,-0.44310362,0.45479951,-0.05310834,1.36623573,-0.30290200,0.00133814,-0.00001177,0.03253743,-0.04480358,0.01151665,-0.00856566,0.50093321,-0.13073099,0.00000000,-0.00000000
-2.22411206,1.67757959,-0.44578007,0.45635747,-0.05738330,1.37659626,-0.30627137,0.00116028,-0.00001233,0.03057616,-0.04276347,0.01002529,-0.00909835,0.49808988,-0.13157471,0.00000000,-0.00000000
-2.21810905,1.68097569,-0.45505790,0.45854300,-0.06253036,1.38803969,-0.31430474,0.00099898,-0.00001330,0.02876094,-0.04136409,0.00866600,-0.00979000,0.49674043,-0.13431842,0.00000000,-0.00000000
-2.21210605,1.68549852,-0.47094793,0.46091074,-0.06856251,1.39925106,-0.32708182,0.00085406,-0.00001476,0.02707895,-0.04057953,0.00743852,-0.01064868,0.49644313,-0.13890987,0.00000000,-0.00000000
-2.20610305,1.68965531,-0.49336430,0.46302517,-0.07547967,1.40898846,-0.34461730,0.00072502,-0.00001681,0.02551576,-0.04037421,0.00634013,-0.01168219,0.49675562,-0.14526717,0.00000000,-0.00000000
-2.20010005,1.69205235,-0.52212918,0.46447411,-0.08326811,1.41611532,-0.36686251,0.00061114,-0.00001956,0.02405610,-0.04070418,0.00536600,-0.01289828,0.49724740,-0.15328111,0.00000000,-0.00000000
-2.19409705,1.69143085,-0.55697957,0.46488115,-0.09190030,1.41962807,-0.39370847,0.00051152,-0.00002316,0.02268468,-0.04151853,0.00450965,-0.01430481,0.49751128,-0.16281822,0.00000000,-0.00000000
-2.18809405,1.68669682,-0.59757619,0.46391640,-0.10133520,1.41867851,-0.42499021,0.00042512,-0.00002778,0.02138687,-0.04276088,0.00376334,-0.01591010,0.49717355,-0.17372451,0.00000000,-0.00000000
-2.18209105,1.67694417,-0.64351444,0.46130537,-0.11151898,1.41259020,-0.46049244,0.00035082,-0.00003365,0.02014930,-0.04437091,0.00311851,-0.01772327,0.49590252,-0.18582999,0.00000000,-0.00000000
-2.17608804,1.66147053,-0.69433729,0.45683563,-0.12238625,1.40086848,-0.49995654,0.00028746,-0.00004101,0.01896030,-0.04628598,0.00256608,-0.01975455,0.49341533,-0.19895386,0.00000000,-0.00000000
-2.17008504,1.63978548,-0.74955011,0.45036100,-0.13386190,1.38320427,-0.54308877,0.00023388,-0.00005019,0.01781022,-0.04844272,0.00209681,-0.02201572,0.48948280,-0.21291037,0.00000000,-0.00000000
-2.16408204,1.61161150,-0.80863707,0.44180334,-0.14586334,1.35947164,-0.58956970,0.00018894,-0.00006154,0.01669164,-0.05077868,0.00170154,-0.02452041,0.48393229,-0.22751535,0.00000000,-0.00000000
-2.15807904,1.57687796,-0.87107891,0.43115179,-0.15830331,1.32971968,-0.63906448,0.00015156,-0.00007550,0.01559937,-0.05323395,0.00137143,-0.02728443,0.47664869,-0.24259311,0.00000000,-0.00000000
-2.15207604,1.53570882,-0.93637142,0.41845979,-0.17109305,1.29415943,-0.69123399,0.00012071,-0.00009256,0.01453043,-0.05575261,0.00109814,-0.03032597,0.46757358,-0.25798372,0.00000000,-0.00000000
-2.14607304,1.48840508,-1.00404424,0.40383997,-0.18414586,1.25314649,-0.74574619,0.00009546,-0.00011331,0.01348381,-0.05828423,0.00087393,-0.03366567,0.45670276,-0.27355035,0.00000000,-0.00000000
-2.14007004,1.43542289,-1.07367922,0.38745721,-0.19738076,1.20716052,-0.80228756,0.00007496,-0.00013838,0.01246026,-0.06078515,0.00069178,-0.03732653,0.44408237,-0.28918639,0.00000000,-0.00000000
-2.13406703,1.37734858,-1.14492740,0.36952046,-0.21072629,1.15678236,-0.86057393,0.00005845,-0.00016851,0.01146196,-0.06321950,0.00054539,-0.04133361,0.42980383,-0.30482214,0.00000000,-0.00000000
-2.12806403,1.31487182,-1.21752408,0.35027336,-0.22412411,1.10267010,-0.92036037,0.00004525,-0.00020452,0.01049214,-0.06556011,0.00042929,-0.04571346,0.41399789,-0.32043070,0.00000000,-0.00000000
-2.12206103,1.24875797,-1.29130080,0.32998447,-0.23753237,1.04553483,-0.98144946,0.00003478,-0.00024727,0.00955477,-0.06778901,0.00033877,-0.05049334,0.39682812,-0.33603265,0.00000000,-0.00000000
-2.11605803,1.17982076,-1.36619373,0.30893727,-0.25092849,0.98611712,-1.04369754,0.00002655,-0.00029772,0.00865418,-0.06989769,0.00026990,-0.05570005,0.37848398,-0.35169934,0.00000000,-0.00000000
-2.11005503,1.10889633,-1.44224748,0.28742052,-0.26431135,0.92516499,-1.10701839,0.00002012,-0.00035684,0.00779477,-0.07188695,0.00021949,-0.06135865,0.35917392,-0.36755442,0.00000000,-0.00000000
-2.10405203,1.03681932,-1.51961396,0.26571915,-0.27770261,0.86341401,-1.17138407,0.00001514,-0.00042566,0.00698070,-0.07376640,0.00018508,-0.06749075,0.33911850,-0.38377327,0.00000000,-0.00000000
-2.09804902,0.96440162,-1.59854579,0.24410618,-0.29114699,0.80156998,-1.23682251,0.00001131,-0.00050520,0.00621571,-0.07555364,0.00016493,-0.07411269,0.31854393,-0.40058028,0.00000000,-0.00000000
-2.09204602,0.89241444,-1.67938412,0.22283581,-0.30471156,0.74029461,-1.30341189,0.00000839,-0.00059644,0.00550294,-0.07727302,0.00015793,-0.08123359,0.29767615,-0.41824372,0.00000000,-0.00000000
-2.08604302,0.82157360,-1.76254104,0.20213779,-0.31848378,0.68019418,-1.37127160,0.00000618,-0.00070031,0.00484480,-0.07895415,0.00016365,-0.08885324,0.27673541,-0.43706826,0.00000000,-0.00000000
-2.08004002,0.75252850,-1.84847674,0.18221328,-0.33256842,0.62181150,-1.44055031,0.00000452,-0.00081762,0.00424299,-0.08063011,0.00018229,-0.09696012,0.25593172,-0.45738512,0.00000000,-0.00000000
-2.07403702,0.68585445,-1.93767229,0.16323212,-0.34708328,0.56562065,-1.51141117,0.00000328,-0.00094902,0.00369844,-0.08233552,0.00021468,-0.10552953,0.23546093,-0.47954009,0.00000000,-0.00000000
-2.06803402,0.62204825,-2.03059875,0.14533155,-0.36215396,0.51202471,-1.58401482,0.00000237,-0.00109496,0.00321137,-0.08410443,0.00026230,-0.11452197,0.21550169,-0.50387958,0.00000000,-0.00000000
-2.06203102,0.56152679,-2.12768380,0.12861610,-0.37790761,0.46135582,-1.65850096,0.00000169,-0.00125566,0.00278142,-0.08596826,0.00032724,-0.12388196,0.19621320,-0.53073526,0.00000000,-0.00000000
