energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Zr_p_up,Zr_d_up
-4.30115058,1.84453650,0.00034393,0.08628098,1.00470073,0.01602696,0.67617133,0.75808266
-4.29514757,1.84560008,0.00036783,0.07923466,0.99774582,0.01607279,0.67403029,0.76919075
-4.28914457,1.84075343,0.00039246,0.07271825,0.98724075,0.01606364,0.66971144,0.77780501
-4.28314157,1.83011945,0.00041776,0.06674743,0.97333515,0.01600150,0.66325673,0.78389780
-4.27713857,1.81390529,0.00044369,0.06132762,0.95622366,0.01588924,0.65473177,0.78748067
-4.27113557,1.79239476,0.00047016,0.05645521,0.93614080,0.01573058,0.64422441,0.78860110
-4.26513257,1.76593829,0.00049706,0.05211883,0.91335483,0.01552982,0.63184299,0.78733817
-4.25912956,1.73494100,0.00052423,0.04830075,0.88816083,0.01529175,0.61771434,0.78379721
-4.25312656,1.69984975,0.00055150,0.04497808,0.86087343,0.01502139,0.60198170,0.77810406
-4.24712356,1.66113981,0.00057865,0.04212405,0.83181948,0.01472382,0.58480260,0.77039918
-4.24112056,1.61930205,0.00060545,0.03970924,0.80133102,0.01440396,0.56634678,0.76083208
-4.23511756,1.57483127,0.00063162,0.03770265,0.76973878,0.01406647,0.54679424,0.74955647
-4.22911456,1.52821613,0.00065687,0.03607277,0.73736655,0.01371555,0.52633340,0.73672621
-4.22311156,1.47993123,0.00068091,0.03478850,0.70452638,0.01335488,0.50515933,0.72249248
-4.21710855,1.43043137,0.00070342,0.03382003,0.67151488,0.01298756,0.48347209,0.70700210
-4.21110555,1.38014809,0.00072412,0.03313952,0.63861048,0.01261610,0.46147503,0.69039699
-4.20510255,1.32948818,0.00074274,0.03272172,0.60607171,0.01224245,0.43937308,0.67281469
-4.19909955,1.27883400,0.00075906,0.03254444,0.57413614,0.01186806,0.41737087,0.65438972
-4.19309655,1.22854489,0.00077289,0.03258884,0.54302015,0.01149396,0.39567068,0.63525540
-4.18709355,1.17895937,0.00078412,0.03283960,0.51291900,0.01112092,0.37447019,0.61554601
-4.18109055,1.13039744,0.00079269,0.03328488,0.48400724,0.01074951,0.35396001,0.59539875
-4.17508754,1.08316255,0.00079861,0.03391616,0.45643915,0.01038025,0.33432098,0.57495535
-4.16908454,1.03754273,0.00080200,0.03472792,0.43034916,0.01001373,0.31572132,0.55436302
-4.16308154,0.99381067,0.00080302,0.03571718,0.40585200,0.00965067,0.29831377,0.53377452
-4.15707854,0.95222254,0.00080193,0.03688293,0.38304278,0.00929203,0.28223273,0.51334732
-4.15107554,0.91301563,0.00079903,0.03822552,0.36199673,0.00893901,0.26759166,0.49324181
-4.14507254,0.87640492,0.00079471,0.03974601,0.34276884,0.00859310,0.25448079,0.47361866
-4.13906953,0.84257903,0.00078939,0.04144557,0.32539348,0.00825606,0.24296536,0.45463549
-4.13306653,0.81169588,0.00078356,0.04332494,0.30988409,0.00792987,0.23308460,0.43644320
-4.12706353,0.78387867,0.00077771,0.04538406,0.29623313,0.00761670,0.22485140,0.41918211
-4.12106053,0.75921274,0.00077237,0.04762186,0.28441254,0.00731884,0.21825301,0.40297839
-4.11505753,0.73774376,0.00076809,0.05003629,0.27437466,0.00703862,0.21325266,0.38794101
-4.10905453,0.71947779,0.00076544,0.05262457,0.26605399,0.00677840,0.20979219,0.37415958
-4.10305153,0.70438348,0.00076498,0.05538374,0.25936960,0.00654044,0.20779563,0.36170314
-4.09704852,0.69239661,0.00076731,0.05831139,0.25422847,0.00632693,0.20717367,0.35062035
-4.09104552,0.68342690,0.00077303,0.06140665,0.25052947,0.00613992,0.20782880,0.34094082
-4.08504252,0.67736687,0.00078278,0.06467128,0.24816803,0.00598134,0.20966094,0.33267769
-4.07903952,0.67410235,0.00079724,0.06811086,0.24704121,0.00585301,0.21257332,0.32583139
-4.07303652,0.67352396,0.00081711,0.07173595,0.24705306,0.00575668,0.21647828,0.32039404
-4.06703352,0.67553894,0.00084317,0.07556308,0.24811984,0.00569401,0.22130268,0.31635451
-4.06103052,0.68008226,0.00087624,0.07961557,0.25017482,0.00566666,0.22699258,0.31370351
-4.05502751,0.68712635,0.00091723,0.08392392,0.25317244,0.00567631,0.23351690,0.31243834
-4.04902451,0.69668844,0.00096707,0.08852579,0.25709144,0.00572465,0.24086976,0.31256691
-4.04302151,0.70883475,0.00102675,0.09346541,0.26193658,0.00581341,0.24907124,0.31411072
-4.03701851,0.72368088,0.00109730,0.09879243,0.26773896,0.00594431,0.25816645,0.31710621
-4.03101551,0.74138809,0.00117973,0.10456014,0.27455459,0.00611902,0.26822276,0.32160455
-4.02501251,0.76215504,0.00127502,0.11082305,0.28246125,0.00633906,0.27932527,0.32766950
-4.01900950,0.78620539,0.00138406,0.11763395,0.29155362,0.00660570,0.29157060,0.33537341
-4.01300650,0.81377136,0.00150761,0.12504054,0.30193685,0.00691979,0.30505920,0.34479153
-4.00700350,0.84507410,0.00164625,0.13308169,0.31371883,0.00728163,0.31988656,0.35599475
-4.00100050,0.88030169,0.00180028,0.14178362,0.32700140,0.00769079,0.33613364,0.36904118
-3.99499750,0.91958598,0.00196970,0.15115611,0.34187100,0.00814591,0.35385713,0.38396713
-3.98899450,0.96297945,0.00215414,0.16118901,0.35838920,0.00864457,0.37307985,0.40077780
-3.98299150,1.01043356,0.00235281,0.17184918,0.37658349,0.00918315,0.39378206,0.41943852
-3.97698849,1.06177992,0.00256446,0.18307828,0.39643906,0.00975670,0.41589405,0.43986686
-3.97098549,1.11671552,0.00278735,0.19479134,0.41789182,0.01035891,0.43929054,0.46192640
-3.96498249,1.17479327,0.00301926,0.20687647,0.44082321,0.01098213,0.46378737,0.48542254
-3.95897949,1.23541857,0.00325748,0.21919568,0.46505722,0.01161740,0.48914070,0.51010069
-3.95297649,1.29785270,0.00349887,0.23158699,0.49035967,0.01225459,0.51504895,0.53564734
-3.94697349,1.36122315,0.00373988,0.24386765,0.51644019,0.01288262,0.54115758,0.56169385
-3.94097049,1.42454085,0.00397669,0.25583861,0.54295674,0.01348973,0.56706658,0.58782326
-3.93496748,1.48672379,0.00420525,0.26728984,0.56952259,0.01406376,0.59234048,0.61357973
-3.92896448,1.54662632,0.00442141,0.27800654,0.59571575,0.01459254,0.61652049,0.63848037
-3.92296148,1.60307285,0.00462109,0.28777587,0.62109022,0.01506428,0.63913823,0.66202903
-3.91695848,1.65489477,0.00480036,0.29639383,0.64518899,0.01546796,0.65973073,0.68373151
-3.91095548,1.70096888,0.00495565,0.30367227,0.66755803,0.01579371,0.67785569,0.70311151
-3.90495248,1.74025587,0.00508382,0.30944536,0.68776095,0.01603324,0.69310666,0.71972662
-3.89894947,1.77183711,0.00518236,0.31357557,0.70539361,0.01618010,0.70512739,0.73318382
-3.89294647,1.79494830,0.00524946,0.31595861,0.72009831,0.01623000,0.71362465,0.74315368
-3.88694347,1.80900860,0.00528415,0.31652740,0.73157687,0.01618102,0.71837915,0.74938269
-3.88094047,1.81364401,0.00528634,0.31525459,0.73960221,0.01603371,0.71925402,0.75170338
-3.87493747,1.80870432,0.00525693,0.31215387,0.74402812,0.01579115,0.71620058,0.75004164
-3.86893447,1.79427293,0.00519778,0.30727983,0.74479673,0.01545893,0.70926120,0.74442117
-3.86293147,1.77066940,0.00511174,0.30072637,0.74194349,0.01504503,0.69856924,0.73496479
-3.85692846,1.73844478,0.00500261,0.29262406,0.73559969,0.01455961,0.68434615,0.72189281
-3.85092546,1.69837010,0.00487510,0.28313618,0.72599219,0.01401476,0.66689587,0.70551839
-3.84492246,1.65141865,0.00473473,0.27245402,0.71344060,0.01342421,0.64659692,0.68624030
-3.83891946,1.59874273,0.00458774,0.26079140,0.69835186,0.01280299,0.62389248,0.66453333
-3.83291646,1.54164592,0.00444095,0.24837877,0.68121247,0.01216701,0.59927887,0.64093668
-3.82691346,1.48155179,0.00430168,0.23545709,0.66257856,0.01153274,0.57329296,0.61604090
-3.82091046,1.41996999,0.00417754,0.22227169,0.64306389,0.01091677,0.54649884,0.59047361
-3.81490745,1.35846070,0.00407631,0.20906636,0.62332625,0.01033547,0.51947421,0.56488455
-3.80890445,1.29859842,0.00400579,0.19607775,0.60405241,0.00980461,0.49279691,0.53993029
-3.80290145,1.24193572,0.00397358,0.18353031,0.58594194,0.00933905,0.46703181,0.51625894
-3.79689845,1.18996778,0.00398700,0.17163180,0.56969019,0.00895240,0.44271847,0.49449522
-3.79089545,1.14409829,0.00405283,0.16056939,0.55597086,0.00865679,0.42035967,0.47522608
-3.78489245,1.10560723,0.00417721,0.15050652,0.54541837,0.00846258,0.40041105,0.45898719
-3.77888944,1.07562108,0.00436545,0.14158035,0.53861053,0.00837816,0.38327199,0.44625045
-3.77288644,1.05508586,0.00462184,0.13389988,0.53605185,0.00840978,0.36927785,0.43741278
-3.76688344,1.04474352,0.00494957,0.12754478,0.53815802,0.00856138,0.35869359,0.43278639
-3.76088044,1.04511225,0.00535054,0.12256463,0.54524192,0.00883444,0.35170899,0.43259063
-3.75487744,1.05647111,0.00582523,0.11897896,0.55750175,0.00922794,0.34843540,0.43694586
-3.74887444,1.07884973,0.00637268,0.11677762,0.57501173,0.00973828,0.34890427,0.44586933
-3.74287144,1.11202350,0.00699032,0.11592182,0.59771594,0.01035924,0.35306737,0.45927349
-3.73686843,1.15551500,0.00767404,0.11634560,0.62542564,0.01108209,0.36079897,0.47696684
-3.73086543,1.20860200,0.00841818,0.11795785,0.65782061,0.01189561,0.37189994,0.49865757
-3.72486243,1.27033245,0.00921556,0.12064481,0.69445462,0.01278627,0.38610380,0.52396010
-3.71885943,1.33954680,0.01005766,0.12427308,0.73476535,0.01373847,0.40308477,0.55240457
-3.71285643,1.41490730,0.01093478,0.12869308,0.77808869,0.01473480,0.42246772,0.58344926
-3.70685343,1.49493416,0.01183629,0.13374298,0.82367712,0.01575640,0.44383993,0.61649575
-3.70085043,1.57804768,0.01275089,0.13925300,0.87072195,0.01678341,0.46676424,0.65090650
-3.69484742,1.66261549,0.01366698,0.14504996,0.91837861,0.01779539,0.49079357,0.68602439
-3.68884442,1.74700313,0.01457300,0.15096213,0.96579427,0.01877191,0.51548610,0.72119361
-3.68284142,1.82962658,0.01545782,0.15682401,1.01213671,0.01969304,0.54042073,0.75578112
-3.67683842,1.90900447,0.01631115,0.16248114,1.05662335,0.02053996,0.56521229,0.78919790
-3.67083542,1.98380785,0.01712388,0.16779457,1.09854907,0.02129546,0.58952582,0.82091897
-3.66483242,2.05290529,0.01788842,0.17264493,1.13731171,0.02194450,0.61308932,0.85050128
-3.65882941,2.11540112,0.01859900,0.17693589,1.17243384,0.02247464,0.63570434,0.87759865
-3.65282641,2.17066478,0.01925184,0.18059685,1.20357982,0.02287639,0.65725395,0.90197272
-3.64682341,2.21834966,0.01984526,0.18358477,1.23056707,0.02314355,0.67770761,0.92349950
-3.64082041,2.25840026,0.02037973,0.18588494,1.25337108,0.02327329,0.69712252,0.94217081
-3.63481741,2.29104697,0.02085775,0.18751076,1.27212356,0.02326626,0.71564151,0.95809061
-3.62881441,2.31678848,0.02128366,0.18850239,1.28710389,0.02312643,0.73348727,0.97146600
-3.62281141,2.33636249,0.02166332,0.18892444,1.29872406,0.02286093,0.75095316,0.98259348
-3.61680840,2.35070583,0.02200379,0.18886269,1.30750781,0.02247967,0.76839101,0.99184084
-3.61080540,2.36090603,0.02231280,0.18842001,1.31406501,0.02199496,0.78619632,0.99962566
-3.60480240,2.36814649,0.02259835,0.18771169,1.31906234,0.02142094,0.80479154,1.00639149
-3.59879940,2.37364808,0.02286811,0.18686035,1.32319201,0.02077308,0.82460812,1.01258278
-3.59279640,2.37861001,0.02312899,0.18599067,1.32713961,0.02006752,0.84606802,1.01862010
-3.58679340,2.38415280,0.02338665,0.18522419,1.33155319,0.01932055,0.86956564,1.02487665
-3.58079040,2.39126640,0.02364513,0.18467440,1.33701451,0.01854800,0.89545068,1.03165764
-3.57478739,2.40076575,0.02390652,0.18444229,1.34401426,0.01776476,0.92401275,1.03918336
-3.56878439,2.41325593,0.02417081,0.18461268,1.35293206,0.01698432,0.95546826,1.04757699
-3.56278139,2.42910842,0.02443578,0.18525123,1.36402215,0.01621847,0.98994997,1.05685768
-3.55677839,2.44844945,0.02469712,0.18640246,1.37740528,0.01547703,1.02749958,1.06693934
-3.55077539,2.47116041,0.02494856,0.18808873,1.39306701,0.01476775,1.06806346,1.07763500
-3.54477239,2.49689022,0.02518220,0.19031013,1.41086206,0.01409628,1.11149159,1.08866655
-3.53876938,2.52507830,0.02538893,0.19304531,1.43052438,0.01346621,1.15753959,1.09967925
-3.53276638,2.55498682,0.02555888,0.19625312,1.45168217,0.01287930,1.20587354,1.11026006
-3.52676338,2.58573994,0.02568198,0.19987494,1.47387675,0.01233567,1.25607751,1.11995887
-3.52076038,2.61636807,0.02574850,0.20383757,1.49658438,0.01183412,1.30766317,1.12831136
-3.51475738,2.64585449,0.02574959,0.20805645,1.51923955,0.01137243,1.36008136,1.13486228
-3.50875438,2.67318194,0.02567778,0.21243919,1.54125894,0.01094772,1.41273496,1.13918793
-3.50275138,2.69737697,0.02552742,0.21688898,1.56206452,0.01055675,1.46499285,1.14091672
-3.49674837,2.71755004,0.02529501,0.22130810,1.58110508,0.01019627,1.51620437,1.13974672
-3.49074537,2.73292952,0.02497943,0.22560097,1.59787526,0.00986326,1.56571404,1.13545962
-3.48474237,2.74288865,0.02458204,0.22967703,1.61193133,0.00955516,1.61287610,1.12793033
-3.47873937,2.74696444,0.02410667,0.23345308,1.62290354,0.00927004,1.65706855,1.11713212
-3.47273637,2.74486843,0.02355950,0.23685517,1.63050451,0.00900672,1.69770635,1.10313710
-3.46673337,2.73648928,0.02294874,0.23981997,1.63453401,0.00876480,1.73425362,1.08611247
-3.46073037,2.72188806,0.02228435,0.24229570,1.63488000,0.00854469,1.76623446,1.06631277
-3.45472736,2.70128688,0.02157759,0.24424250,1.63151652,0.00834758,1.79324229,1.04406895
-3.44872436,2.67505233,0.02084054,0.24563246,1.62449881,0.00817530,1.81494757,1.01977490
-3.44272136,2.64367490,0.02008561,0.24644928,1.61395617,0.00803030,1.83110371,0.99387229
-3.43671836,2.60774594,0.01932505,0.24668763,1.60008338,0.00791546,1.84155127,0.96683463
-3.43071536,2.56793358,0.01857048,0.24635236,1.58313100,0.00783403,1.84622035,0.93915134
-3.42471236,2.52495883,0.01783249,0.24545759,1.56339546,0.00778946,1.84513122,0.91131258
-3.41870935,2.47957319,0.01712029,0.24402576,1.54120922,0.00778530,1.83839346,0.88379539
-3.41270635,2.43253848,0.01644148,0.24208669,1.51693155,0.00782511,1.82620355,0.85705181
-3.40670335,2.38460962,0.01580185,0.23967677,1.49094030,0.00791237,1.80884127,0.83149902
-3.40070035,2.33652068,0.01520535,0.23683821,1.46362470,0.00805038,1.78666492,0.80751188
-3.39469735,2.28897428,0.01465410,0.23361845,1.43537946,0.00824226,1.76010577,0.78541762
-3.38869435,2.24263402,0.01414852,0.23006966,1.40659999,0.00849082,1.72966161,0.76549274
-3.38269135,2.19811960,0.01368750,0.22624836,1.37767862,0.00879859,1.69588974,0.74796163
-3.37668834,2.15600400,0.01326867,0.22221509,1.34900168,0.00916768,1.65939941,0.73299667
-3.37068534,2.11681189,0.01288865,0.21803410,1.32094693,0.00959980,1.62084367,0.72071940
-3.36468234,2.08101870,0.01254338,0.21377297,1.29388120,0.01009612,1.58091068,0.71120224
-3.35867934,2.04904944,0.01222845,0.20950215,1.26815789,0.01065721,1.54031445,0.70447059
-3.35267634,2.02127686,0.01193932,0.20529437,1.24411391,0.01128293,1.49978482,0.70050485
-3.34667334,1.99801843,0.01167168,0.20122384,1.22206603,0.01197230,1.46005685,0.69924214
-3.34067034,1.97953188,0.01142162,0.19736522,1.20230638,0.01272339,1.42185940,0.70057785
-3.33466733,1.96600939,0.01118582,0.19379245,1.18509721,0.01353315,1.38590313,0.70436670
-3.32866433,1.95757081,0.01096169,0.19057738,1.17066490,0.01439732,1.35286789,0.71042370
-3.32266133,1.95425610,0.01074744,0.18778823,1.15919363,0.01531030,1.32338991,0.71852513
-3.31665833,1.95601805,0.01054210,0.18548808,1.15081891,0.01626508,1.29804906,0.72840966
-3.31065533,1.96271586,0.01034548,0.18373332,1.14562153,0.01725317,1.27735660,0.73978028
-3.30465233,1.97411054,0.01015813,0.18257234,1.14362228,0.01826465,1.26174396,0.75230691
-3.29864932,1.98986314,0.00998126,0.18204441,1.14477818,0.01928818,1.25155323,0.76563028
-3.29264632,2.00953638,0.00981657,0.18217904,1.14898047,0.02031118,1.24702985,0.77936720
-3.28664332,2.03260059,0.00966614,0.18299575,1.15605496,0.02132000,1.24831806,0.79311720
-3.28064032,2.05844419,0.00953234,0.18450446,1.16576491,0.02230015,1.25545978,0.80647072
-3.27463732,2.08638887,0.00941762,0.18670655,1.17781681,0.02323669,1.26839710,0.81901863
-3.26863432,2.11570938,0.00932442,0.18959653,1.19186893,0.02411454,1.28697879,0.83036281
-3.26263132,2.14565738,0.00925505,0.19316435,1.20754251,0.02491892,1.31097069,0.84012748
-3.25662831,2.17548852,0.00921159,0.19739834,1.22443540,0.02563579,1.34006992,0.84797084
-3.25062531,2.20449178,0.00919581,0.20228857,1.24213742,0.02625227,1.37392246,0.85359643
-3.24462231,2.23201971,0.00920910,0.20783053,1.26024710,0.02675712,1.41214336,0.85676376
-3.23861931,2.25751821,0.00925241,0.21402891,1.27838887,0.02714108,1.45433888,0.85729769
-3.23261631,2.28055439,0.00932626,0.22090133,1.29622989,0.02739726,1.50012937,0.85509592
-3.22661331,2.30084089,0.00943068,0.22848169,1.31349585,0.02752142,1.54917188,0.85013445
-3.22061031,2.31825558,0.00956526,0.23682295,1.32998475,0.02751217,1.60118120,0.84247040
-3.21460730,2.33285521,0.00972916,0.24599904,1.34557798,0.02737106,1.65594802,0.83224225
-3.20860430,2.34488214,0.00992110,0.25610583,1.36024813,0.02710262,1.71335321,0.81966725
-3.20260130,2.35476362,0.01013946,0.26726072,1.37406280,0.02671427,1.77337704,0.80503625
-3.19659830,2.36310312,0.01038232,0.27960098,1.38718436,0.02621610,1.83610247,0.78870599
-3.19059530,2.37066381,0.01064748,0.29328058,1.39986519,0.02562064,1.90171199,0.77108917
-3.18459230,2.37834467,0.01093261,0.30846554,1.41243871,0.02494244,1.97047763,0.75264279
-3.17858929,2.38714966,0.01123521,0.32532792,1.42530617,0.02419769,2.04274412,0.73385511
-3.17258629,2.39815118,0.01155276,0.34403852,1.43891984,0.02340369,2.11890572,0.71523167
-3.16658329,2.41244899,0.01188275,0.36475848,1.45376303,0.02257836,2.19937718,0.69728096
-3.16058029,2.43112603,0.01222272,0.38763020,1.47032769,0.02173971,2.28456016,0.68050016
-3.15457729,2.45520275,0.01257030,0.41276774,1.48909056,0.02090528,2.37480633,0.66536138
-3.14857429,2.48559172,0.01292326,0.44024724,1.51048865,0.02009165,2.47037875,0.65229875
-3.14257129,2.52305421,0.01327946,0.47009771,1.53489518,0.01931401,2.57141342,0.64169683
-3.13656828,2.56816038,0.01363687,0.50229271,1.56259689,0.01858570,2.67788294,0.63388039
-3.13056528,2.62125479,0.01399350,0.53674325,1.59377372,0.01791790,2.78956415,0.62910603
-3.12456228,2.68242858,0.01434740,0.57329242,1.62848187,0.01731938,2.90601164,0.62755550
-3.11855928,2.75149954,0.01469650,0.61171208,1.66664078,0.01679634,3.02653892,0.62933102
-3.11255628,2.82800103,0.01503864,0.65170188,1.70802499,0.01635229,3.15020852,0.63445256
-3.10655328,2.91118038,0.01537139,0.69289082,1.75226107,0.01598811,3.27583226,0.64285712
-3.10055028,3.00000705,0.01569205,0.73484149,1.79883012,0.01570213,3.40198215,0.65439982
-3.09454727,3.09319048,0.01599753,0.77705691,1.84707570,0.01549028,3.52701227,0.66885703
-3.08854427,3.18920718,0.01628436,0.81898990,1.89621714,0.01534639,3.64909108,0.68593114
-3.08254127,3.28633636,0.01654862,0.86005465,1.94536782,0.01526242,3.76624345,0.70525707
-3.07653827,3.38270288,0.01678600,0.89964030,1.99355779,0.01522886,3.87640105,0.72641029
-3.07053527,3.47632617,0.01699186,0.93712586,2.03975989,0.01523511,3.97745917,0.74891620
-3.06453227,3.56517349,0.01716125,0.97189616,2.08291867,0.01526982,4.06733808,0.77226072
-3.05852926,3.64721576,0.01728915,1.00335811,2.12198069,0.01532133,4.14404636,0.79590188
-3.05252626,3.72048398,0.01737050,1.03095674,2.15592553,0.01537803,4.20574373,0.81928214
-3.04652326,3.78312445,0.01740049,1.05419047,2.18379594,0.01542873,4.25080089,0.84184122
-3.04052026,3.83345085,0.01737472,1.07262495,2.20472652,0.01546297,4.27785391,0.86302918
-3.03451726,3.86999152,0.01728939,1.08590504,2.21796942,0.01547131,4.28585093,0.88231943
-3.02851426,3.89153040,0.01714157,1.09376451,2.22291669,0.01544555,4.27408942,0.89922133
-3.02251126,3.89714046,0.01692930,1.09603303,2.21911811,0.01537891,4.24224241,0.91329226
-3.01650825,3.88620859,0.01665187,1.09264048,2.20629431,0.01526617,4.19037282,0.92414853
-3.01050525,3.85845137,0.01630987,1.08361809,2.18434463,0.01510374,4.11893542,0.93147521
-3.00450225,3.81392151,0.01590532,1.06909688,2.15334974,0.01488966,4.02876646,0.93503435
-2.99849925,3.75300497,0.01544171,1.04930310,2.11356899,0.01462359,3.92106157,0.93467148
-2.99249625,3.67640916,0.01492399,1.02455126,2.06543282,0.01430678,3.79734296,0.93032015
-2.98649325,3.58514293,0.01435854,0.99523483,2.00953068,0.01394191,3.65941733,0.92200448
-2.98049025,3.48048928,0.01375301,0.96181507,1.94659498,0.01353302,3.50932630,0.90983951
-2.97448724,3.36397186,0.01311622,0.92480844,1.87748186,0.01308536,3.34929114,0.89402940
-2.96848424,3.23731664,0.01245794,0.88477314,1.80314937,0.01260523,3.18165416,0.87486348
-2.96248124,3.10240991,0.01178870,0.84229498,1.72463411,0.01209981,3.00881856,0.85271038
-2.95647824,2.96125424,0.01111950,0.79797343,1.64302682,0.01157703,2.83318909,0.82801019
-2.95047524,2.81592356,0.01046158,0.75240791,1.55944805,0.01104541,2.65711521,0.80126501
-2.94447224,2.66851868,0.00982615,0.70618497,1.47502436,0.01051388,2.48283853,0.77302811
-2.93846923,2.52112455,0.00922416,0.65986662,1.39086583,0.00999172,2.31244607,0.74389200
-2.93246623,2.37577016,0.00866602,0.61397996,1.30804538,0.00948837,2.14783030,0.71447558
-2.92646323,2.23439199,0.00816140,0.56900857,1.22758047,0.00901335,1.99065698,0.68541089
-2.92046023,2.09880171,0.00771901,0.52538551,1.15041732,0.00857617,1.84234112,0.65732967
-2.91445723,1.97065862,0.00734648,0.48348826,1.07741804,0.00818623,1.70403153,0.63085003
-2.90845423,1.85144703,0.00705015,0.44363533,1.00935056,0.00785272,1.57660346,0.60656350
-2.90245123,1.74245884,0.00683501,0.40608477,0.94688158,0.00758461,1.46065939,0.58502289
-2.89644822,1.64478104,0.00670459,0.37103424,0.89057218,0.00739047,1.35653699,0.56673094
-2.89044522,1.55928807,0.00666096,0.33862256,0.84087594,0.00727847,1.26432364,0.55213017
-2.88444222,1.48663851,0.00670464,0.30893264,0.79813928,0.00725623,1.18387653,0.54159397
-2.87843922,1.42727569,0.00683467,0.28199538,0.76260358,0.00733073,1.11484712,0.53541909
-2.87243622,1.38143167,0.00704859,0.25779454,0.73440870,0.00750822,1.05670899,0.53381963
-2.86643322,1.34913384,0.00734253,0.23627214,0.71359750,0.00779402,1.00878774,0.53692253
-2.86043022,1.33021375,0.00771124,0.21733427,0.70012084,0.00819240,0.97029191,0.54476462
-2.85442721,1.32431732,0.00814821,0.20085710,0.69384273,0.00870640,0.94034371,0.55729122
-2.84842421,1.33091611,0.00864579,0.18669280,0.69454534,0.00933763,0.91800859,0.57435622
-2.84242121,1.34931914,0.00919528,0.17467525,0.70193354,0.01008610,0.90232281,0.59572372
-2.83641821,1.37868490,0.00978706,0.16462539,0.71563891,0.01094999,0.89231816,0.62107107
-2.83041521,1.41803350,0.01041080,0.15635610,0.73522306,0.01192549,0.88704344,0.64999333
-2.82441221,1.46625885,0.01105556,0.14967649,0.76018056,0.01300662,0.88558214,0.68200912
-2.81840920,1.52214096,0.01171001,0.14439556,0.78994143,0.01418509,0.88706635,0.71656781
-2.81240620,1.58435879,0.01236258,0.14032532,0.82387368,0.01545019,0.89068682,0.75305799
-2.80640320,1.65150371,0.01300170,0.13728322,0.86128626,0.01678881,0.89569935,0.79081727
-2.80040020,1.72209422,0.01361595,0.13509404,0.90143269,0.01818541,0.90142804,0.82914316
-2.79439720,1.79459228,0.01419429,0.13359138,0.94351613,0.01962215,0.90726567,0.86730520
-2.78839420,1.86742159,0.01472623,0.13261861,0.98669597,0.02107912,0.91267207,0.90455803
-2.78239120,1.93898812,0.01520207,0.13202964,1.03009654,0.02253460,0.91717091,0.94015539
-2.77638819,2.00770308,0.01561305,0.13168936,1.07281814,0.02396545,0.92034566,0.97336469
-2.77038519,2.07200830,0.01595153,0.13147401,1.11395033,0.02534758,0.92183541,1.00348209
-2.76438219,2.13040361,0.01621116,0.13127145,1.15258765,0.02665648,0.92133090,1.02984759
-2.75837919,2.18147594,0.01638702,0.13098144,1.18784729,0.02786786,0.91857137,1.05185991
-2.75237619,2.22392919,0.01647572,0.13051595,1.21888841,0.02895826,0.91334247,1.06899060
-2.74637319,2.25661402,0.01647551,0.12979950,1.24493236,0.02990573,0.90547533,1.08079707
-2.74037019,2.27855650,0.01638632,0.12876951,1.26528313,0.03069048,0.89484678,1.08693400
-2.73436718,2.28898430,0.01620980,0.12737678,1.27934708,0.03129548,0.88138071,1.08716265
-2.72836418,2.28734915,0.01594930,0.12558580,1.28665103,0.03170704,0.86505008,1.08135775
-2.72236118,2.27334454,0.01560986,0.12337510,1.28685787,0.03191526,0.84587940,1.06951151
-2.71635818,2.24691738,0.01519811,0.12073741,1.27977864,0.03191436,0.82394715,1.05173460
-2.71035518,2.20827298,0.01472217,0.11767974,1.26538056,0.03170290,0.79938781,1.02825382
-2.70435218,2.15787260,0.01419151,0.11422312,1.24379040,0.03128387,0.77239291,0.99940659
-2.69834917,2.09642349,0.01361680,0.11040215,1.21529273,0.03066459,0.74321094,0.96563222
-2.69234617,2.02486148,0.01300971,0.10626430,1.18032323,0.02985650,0.71214567,0.92746031
-2.68634317,1.94432659,0.01238269,0.10186886,1.13945694,0.02887478,0.67955285,0.88549669
-2.68034017,1.85613261,0.01174878,0.09728560,1.09339216,0.02773789,0.64583506,0.84040730
-2.67433717,1.76173161,0.01112134,0.09259324,1.04293038,0.02646698,0.61143488,0.79290068
-2.66833417,1.66267486,0.01051380,0.08787764,0.98895327,0.02508521,0.57682655,0.74370965
-2.66233117,1.56057165,0.00993944,0.08322976,0.93239752,0.02361708,0.54250621,0.69357293
-2.65632816,1.45704745,0.00941113,0.07874361,0.87422873,0.02208771,0.50898123,0.64321727
-2.65032516,1.35370312,0.00894109,0.07451397,0.81541515,0.02052211,0.47675881,0.59334077
-2.64432216,1.25207646,0.00854064,0.07063416,0.75690244,0.01894454,0.44633437,0.54459778
-2.63831916,1.15360733,0.00821997,0.06719383,0.69959032,0.01737793,0.41817992,0.49758609
-2.63231616,1.05960747,0.00798795,0.06427673,0.64431170,0.01584334,0.39273296,0.45283632
-2.62631316,0.97123550,0.00785188,0.06195869,0.59181506,0.01435959,0.37038604,0.41080411
-2.62031016,0.88947782,0.00781735,0.06030565,0.54275032,0.01294293,0.35147734,0.37186486
-2.61430715,0.81513538,0.00788802,0.05937184,0.49765851,0.01160686,0.33628244,0.33631110
-2.60830415,0.74881629,0.00806552,0.05919824,0.45696519,0.01036207,0.32500743,0.30435233
-2.60230115,0.69093394,0.00834929,0.05981114,0.42097755,0.00921642,0.31778353,0.27611705
