energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.30465233,2.25222951,-2.25222941,0.00076386,-0.00076386,0.33446857,-0.33446861,0.19803333,-0.19803331,1.19274007,-1.19274004,0.44629167,-0.44629161,0.00000000,-0.00000000,0.35567392,-0.35567391,0.25378927,-0.25378923
-3.29864932,2.27513986,-2.27513976,0.00075394,-0.00075394,0.34985138,-0.34985142,0.19634369,-0.19634368,1.20300870,-1.20300867,0.44031227,-0.44031222,0.00000000,-0.00000000,0.36439468,-0.36439467,0.25390980,-0.25390976
-3.29264632,2.29915782,-2.29915772,0.00074079,-0.00074079,0.36544415,-0.36544419,0.19589999,-0.19589998,1.21350368,-1.21350365,0.43544804,-0.43544799,0.00000000,-0.00000000,0.37382918,-0.37382918,0.25381023,-0.25381019
-3.28664332,2.32453437,-2.32453429,0.00072497,-0.00072497,0.38121099,-0.38121103,0.19666648,-0.19666648,1.22444672,-1.22444670,0.43171662,-0.43171657,0.00000000,-0.00000000,0.38395042,-0.38395041,0.25356280,-0.25356276
-3.28064032,2.35154691,-2.35154685,0.00070720,-0.00070720,0.39711642,-0.39711646,0.19860210,-0.19860211,1.23607115,-1.23607114,0.42915342,-0.42915338,0.00000000,-0.00000000,0.39471783,-0.39471783,0.25325102,-0.25325098
-3.27463732,2.38049277,-2.38049272,0.00068829,-0.00068829,0.41312480,-0.41312484,0.20166201,-0.20166202,1.24861785,-1.24861786,0.42781244,-0.42781241,0.00000000,-0.00000000,0.40607782,-0.40607782,0.25296707,-0.25296703
-3.26863432,2.41168137,-2.41168135,0.00066917,-0.00066917,0.42919963,-0.42919966,0.20579874,-0.20579876,1.26233110,-1.26233112,0.42776550,-0.42776548,0.00000000,-0.00000000,0.41796465,-0.41796466,0.25280883,-0.25280879
-3.26263132,2.44542551,-2.44542552,0.00065085,-0.00065085,0.44530266,-0.44530269,0.21096305,-0.21096307,1.27745435,-1.27745439,0.42910010,-0.42910009,0.00000000,-0.00000000,0.43030183,-0.43030184,0.25287649,-0.25287646
-3.25662831,2.48203185,-2.48203190,0.00063441,-0.00063441,0.46139295,-0.46139299,0.21710430,-0.21710433,1.29422609,-1.29422616,0.43191581,-0.43191581,0.00000000,-0.00000000,0.44300380,-0.44300382,0.25326917,-0.25326914
-3.25062531,2.52179103,-2.52179111,0.00062100,-0.00062100,0.47742589,-0.47742592,0.22417063,-0.22417066,1.31287575,-1.31287584,0.43631956,-0.43631957,0.00000000,-0.00000000,0.45597806,-0.45597807,0.25408136,-0.25408133
-3.24462231,2.56496747,-2.56496759,0.00061176,-0.00061176,0.49335209,-0.49335213,0.23210860,-0.23210864,1.33361955,-1.33361968,0.44241985,-0.44241988,0.00000000,-0.00000000,0.46912734,-0.46912736,0.25539961,-0.25539958
-3.23861931,2.61178911,-2.61178929,0.00060787,-0.00060787,0.50911648,-0.50911651,0.24086274,-0.24086278,1.35665632,-1.35665647,0.45032034,-0.45032038,0.00000000,-0.00000000,0.48235202,-0.48235204,0.25729940,-0.25729938
-3.23261631,2.66243712,-2.66243734,0.00061049,-0.00061049,0.52465732,-0.52465736,0.25037466,-0.25037471,1.38216295,-1.38216314,0.46011278,-0.46011284,0.00000000,-0.00000000,0.49555236,-0.49555238,0.25984238,-0.25984236
-3.22661331,2.71703552,-2.71703580,0.00062071,-0.00062071,0.53990546,-0.53990550,0.26058211,-0.26058217,1.41028966,-1.41028988,0.47186992,-0.47186999,0.00000000,-0.00000000,0.50863056,-0.50863059,0.26307403,-0.26307402
-3.22061031,2.77564096,-2.77564130,0.00063957,-0.00063957,0.55478367,-0.55478371,0.27141779,-0.27141786,1.44115455,-1.44115482,0.48563834,-0.48563843,0.00000000,-0.00000000,0.52149249,-0.52149252,0.26702181,-0.26702181
-3.21460730,2.83823246,-2.83823285,0.00066802,-0.00066802,0.56920622,-0.56920625,0.28280815,-0.28280822,1.47483780,-1.47483811,0.50143180,-0.50143190,0.00000000,-0.00000000,0.53404893,-0.53404896,0.27169380,-0.27169381
-3.20860430,2.90470140,-2.90470186,0.00070686,-0.00070686,0.58307866,-0.58307869,0.29467214,-0.29467222,1.51137514,-1.51137549,0.51922507,-0.51922520,0.00000000,-0.00000000,0.54621623,-0.54621626,0.27707786,-0.27707788
-3.20260130,2.97484187,-2.97484239,0.00075675,-0.00075675,0.59629793,-0.59629796,0.30692006,-0.30692015,1.55075089,-1.55075128,0.53894888,-0.53894903,0.00000000,-0.00000000,0.55791641,-0.55791644,0.28314134,-0.28314135
-3.19659830,3.04834171,-3.04834228,0.00081814,-0.00081815,0.60875274,-0.60875277,0.31945261,-0.31945270,1.59289075,-1.59289119,0.56048587,-0.56048604,0.00000000,-0.00000000,0.56907662,-0.56907666,0.28983118,-0.28983121
-3.19059530,3.12477463,-3.12477526,0.00089130,-0.00089130,0.62032424,-0.62032427,0.33216012,-0.33216021,1.63765455,-1.63765503,0.58366806,-0.58366824,0.00000000,-0.00000000,0.57962807,-0.57962811,0.29707465,-0.29707468
-3.18459230,3.20359410,-3.20359479,0.00097623,-0.00097623,0.63088717,-0.63088720,0.34492221,-0.34492231,1.68482951,-1.68483003,0.60827586,-0.60827605,0.00000000,-0.00000000,0.58950450,-0.58950454,0.30478030,-0.30478033
-3.17858929,3.28412949,-3.28413023,0.00107268,-0.00107268,0.64031129,-0.64031131,0.35760786,-0.35760796,1.73412444,-1.73412500,0.63403891,-0.63403912,0.00000000,-0.00000000,0.59864039,-0.59864043,0.31283950,-0.31283954
-3.17258629,3.36558527,-3.36558605,0.00118010,-0.00118010,0.64846323,-0.64846325,0.37007597,-0.37007608,1.78516551,-1.78516611,0.66063875,-0.66063896,0.00000000,-0.00000000,0.60696901,-0.60696905,0.32112826,-0.32112831
-3.16658329,3.44704408,-3.44704490,0.00129767,-0.00129767,0.65520877,-0.65520879,0.38217651,-0.38217662,1.83749426,-1.83749489,0.68771340,-0.68771362,0.00000000,-0.00000000,0.61442063,-0.61442067,0.32950944,-0.32950948
-3.16058029,3.52747421,-3.52747506,0.00142425,-0.00142425,0.66041545,-0.66041546,0.39375234,-0.39375245,1.89056825,-1.89056890,0.71486398,-0.71486420,0.00000000,-0.00000000,0.62092102,-0.62092106,0.33783524,-0.33783529
-3.15457729,3.60574217,-3.60574305,0.00155840,-0.00155840,0.66395550,-0.66395551,0.40464156,-0.40464167,1.94376518,-1.94376586,0.74166299,-0.74166321,0.00000000,-0.00000000,0.62639048,-0.62639051,0.34595008,-0.34595013
-3.14857429,3.68063068,-3.68063156,0.00169841,-0.00169841,0.66570915,-0.66570915,0.41468062,-0.41468073,1.99639065,-1.99639134,0.76766438,-0.76766461,0.00000000,-0.00000000,0.63074355,-0.63074359,0.35369368,-0.35369373
-3.14257129,3.75086218,-3.75086306,0.00184228,-0.00184228,0.66556799,-0.66556799,0.42370784,-0.42370795,2.04768980,-2.04769051,0.79241498,-0.79241520,0.00000000,-0.00000000,0.63388963,-0.63388967,0.36090442,-0.36090448
-3.13656828,3.81512774,-3.81512861,0.00198782,-0.00198782,0.66343863,-0.66343862,0.43156755,-0.43156765,2.09686308,-2.09686379,0.81546694,-0.81546715,0.00000000,-0.00000000,0.63573442,-0.63573444,0.36742296,-0.36742301
-3.13056528,3.87212079,-3.87212164,0.00213261,-0.00213261,0.65924619,-0.65924618,0.43811445,-0.43811454,2.14308565,-2.14308634,0.83639096,-0.83639116,0.00000000,-0.00000000,0.63618232,-0.63618235,0.37309588,-0.37309593
-3.12456228,3.92057471,-3.92057552,0.00227413,-0.00227413,0.65293775,-0.65293773,0.44321825,-0.44321834,2.18553010,-2.18553078,0.85478953,-0.85478971,0.00000000,-0.00000000,0.63513979,-0.63513981,0.37777954,-0.37777959
-3.11855928,3.95930325,-3.95930401,0.00240978,-0.00240979,0.64448551,-0.64448548,0.44676827,-0.44676835,2.22339184,-2.22339249,0.87030998,-0.87031015,0.00000000,-0.00000000,0.63251928,-0.63251928,0.38134387,-0.38134390
-3.11255628,3.98724203,-3.98724273,0.00253697,-0.00253697,0.63388949,-0.63388946,0.44867781,-0.44867788,2.25591605,-2.25591667,0.88265660,-0.88265675,0.00000000,-0.00000000,0.62824384,-0.62824384,0.38367598,-0.38367601
-3.10655328,4.00348955,-4.00349017,0.00265316,-0.00265316,0.62117973,-0.62117969,0.44888814,-0.44888821,2.28242520,-2.28242579,0.89160129,-0.89160142,0.00000000,-0.00000000,0.62225202,-0.62225201,0.38468368,-0.38468370
-3.10055028,4.00734574,-4.00734629,0.00275598,-0.00275598,0.60641772,-0.60641767,0.44737179,-0.44737184,2.30234594,-2.30234648,0.89699237,-0.89699247,0.00000000,-0.00000000,0.61450271,-0.61450269,0.38429853,-0.38429854
-3.09454727,3.99834621,-3.99834667,0.00284327,-0.00284327,0.58969711,-0.58969705,0.44413504,-0.44413508,2.31523395,-2.31523443,0.89876098,-0.89876106,0.00000000,-0.00000000,0.60497980,-0.60497977,0.38247845,-0.38247845
-3.08854427,3.97629032,-3.97629070,0.00291315,-0.00291315,0.57114347,-0.57114340,0.43921939,-0.43921943,2.32079560,-2.32079603,0.89692479,-0.89692485,0.00000000,-0.00000000,0.59369623,-0.59369619,0.37920977,-0.37920976
-3.08254127,3.94126156,-3.94126184,0.00296411,-0.00296411,0.55091315,-0.55091307,0.43270193,-0.43270195,2.31890531,-2.31890568,0.89158869,-0.89158872,0.00000000,-0.00000000,0.58069718,-0.58069713,0.37450851,-0.37450849
-3.07653827,3.89363889,-3.89363908,0.00299503,-0.00299503,0.52919121,-0.52919112,0.42469445,-0.42469446,2.30961745,-2.30961777,0.88294243,-0.88294244,0.00000000,-0.00000000,0.56606226,-0.56606220,0.36842094,-0.36842091
-3.07053527,3.83409824,-3.83409835,0.00300521,-0.00300521,0.50618841,-0.50618832,0.41534137,-0.41534137,2.29317238,-2.29317264,0.87125522,-0.87125521,0.00000000,-0.00000000,0.54990633,-0.54990625,0.36102327,-0.36102323
-3.06453227,3.76360383,-3.76360385,0.00299441,-0.00299441,0.48213744,-0.48213734,0.40481652,-0.40481651,2.26999590,-2.26999611,0.85686743,-0.85686741,0.00000000,-0.00000000,0.53237906,-0.53237898,0.35242050,-0.35242046
-3.05852926,3.68338928,-3.68338923,0.00296287,-0.00296287,0.45728834,-0.45728824,0.39331885,-0.39331883,2.24069229,-2.24069245,0.84017973,-0.84017969,0.00000000,-0.00000000,0.51366313,-0.51366304,0.34274438,-0.34274433
-3.05252626,3.59492946,-3.59492935,0.00291127,-0.00291127,0.43190350,-0.43190340,0.38106721,-0.38106719,2.20603106,-2.20603118,0.82164009,-0.82164004,0.00000000,-0.00000000,0.49397099,-0.49397089,0.33215061,-0.33215055
-3.04652326,3.49990394,-3.49990378,0.00284070,-0.00284069,0.40625213,-0.40625202,0.36829457,-0.36829455,2.16692809,-2.16692817,0.80172924,-0.80172919,0.00000000,-0.00000000,0.47354050,-0.47354040,0.32081530,-0.32081523
-3.04052026,3.40015385,-3.40015364,0.00275264,-0.00275264,0.38060467,-0.38060457,0.35524169,-0.35524166,2.12442200,-2.12442206,0.78094519,-0.78094513,0.00000000,-0.00000000,0.45262955,-0.45262945,0.30893087,-0.30893080
-3.03451726,3.29763387,-3.29763364,0.00264892,-0.00264892,0.35522715,-0.35522705,0.34215078,-0.34215075,2.07964692,-2.07964696,0.75978741,-0.75978735,0.00000000,-0.00000000,0.43150987,-0.43150977,0.29670145,-0.29670138
-3.02851426,3.19436165,-3.19436142,0.00253162,-0.00253162,0.33037574,-0.33037564,0.32925925,-0.32925922,2.03380291,-2.03380294,0.73874151,-0.73874145,0.00000000,-0.00000000,0.41046038,-0.41046027,0.28433801,-0.28433793
-3.02251126,3.09236664,-3.09236641,0.00240302,-0.00240301,0.30629177,-0.30629167,0.31679388,-0.31679385,1.98812533,-1.98812537,0.71826490,-0.71826485,0.00000000,-0.00000000,0.38976030,-0.38976020,0.27205333,-0.27205325
-3.01650825,2.99364056,-2.99364036,0.00226551,-0.00226551,0.28319724,-0.28319714,0.30496573,-0.30496571,1.94385473,-1.94385477,0.69877413,-0.69877408,0.00000000,-0.00000000,0.36968243,-0.36968233,0.26005706,-0.26005699
-3.01050525,2.90009155,-2.90009138,0.00212156,-0.00212156,0.26129101,-0.26129092,0.29396585,-0.29396584,1.90220810,-1.90220817,0.68063431,-0.68063427,0.00000000,-0.00000000,0.35048671,-0.35048662,0.24855097,-0.24855090
-3.00450225,2.81350335,-2.81350324,0.00197359,-0.00197359,0.24074580,-0.24074572,0.28396209,-0.28396208,1.86435299,-1.86435310,0.66415111,-0.66415108,0.00000000,-0.00000000,0.33241449,-0.33241441,0.23772451,-0.23772445
-2.99849925,2.73550109,-2.73550105,0.00182396,-0.00182396,0.22170599,-0.22170592,0.27509696,-0.27509696,1.83138493,-1.83138508,0.64956540,-0.64956538,0.00000000,-0.00000000,0.31568356,-0.31568349,0.22775086,-0.22775081
-2.99249625,2.66752424,-2.66752427,0.00167485,-0.00167485,0.20428626,-0.20428619,0.26748676,-0.26748677,1.80430892,-1.80430913,0.63705073,-0.63705072,0.00000000,-0.00000000,0.30048417,-0.30048411,0.21878357,-0.21878352
-2.98649325,2.61080712,-2.61080725,0.00152827,-0.00152827,0.18857103,-0.18857097,0.26122167,-0.26122169,1.78402510,-1.78402538,0.62671357,-0.62671357,0.00000000,-0.00000000,0.28697608,-0.28697603,0.21095377,-0.21095373
-2.98049025,2.56636695,-2.56636717,0.00138601,-0.00138601,0.17461468,-0.17461463,0.25636695,-0.25636698,1.77131859,-1.77131893,0.61859603,-0.61859605,0.00000000,-0.00000000,0.27528670,-0.27528667,0.20436810,-0.20436807
-2.97448724,2.53499861,-2.53499894,0.00124957,-0.00124957,0.16244248,-0.16244244,0.25296492,-0.25296495,1.76685302,-1.76685345,0.61268088,-0.61268091,0.00000000,-0.00000000,0.26551025,-0.26551022,0.19910722,-0.19910720
-2.96848424,2.51727553,-2.51727597,0.00112021,-0.00112021,0.15205203,-0.15205200,0.25103760,-0.25103765,1.77116740,-1.77116791,0.60889827,-0.60889831,0.00000000,-0.00000000,0.25770786,-0.25770786,0.19522508,-0.19522507
-2.96248124,2.51355529,-2.51355585,0.00099889,-0.00099889,0.14341524,-0.14341522,0.25058976,-0.25058982,1.78467539,-1.78467599,0.60713379,-0.60713384,0.00000000,-0.00000000,0.25190861,-0.25190861,0.19274867,-0.19274867
-2.95647824,2.52398877,-2.52398946,0.00088633,-0.00088632,0.13648061,-0.13648059,0.25161211,-0.25161218,1.80766623,-1.80766693,0.60723737,-0.60723743,0.00000000,-0.00000000,0.24811110,-0.24811112,0.19167839,-0.19167840
-2.95047524,2.54853149,-2.54853230,0.00078296,-0.00078296,0.13117582,-0.13117582,0.25408443,-0.25408451,1.84030662,-1.84030742,0.60903233,-0.60903240,0.00000000,-0.00000000,0.24628573,-0.24628576,0.19198889,-0.19198891
-2.94447224,2.58695586,-2.58695680,0.00068901,-0.00068901,0.12741043,-0.12741043,0.25797837,-0.25797847,1.88264260,-1.88264351,0.61232431,-0.61232438,0.00000000,-0.00000000,0.24637720,-0.24637725,0.19363033,-0.19363036
-2.93846923,2.63886334,-2.63886440,0.00060449,-0.00060449,0.12507861,-0.12507862,0.26325980,-0.26325991,1.93460108,-1.93460209,0.61690942,-0.61690950,0.00000000,-0.00000000,0.24830732,-0.24830739,0.19652995,-0.19652999
-2.93246623,2.70369558,-2.70369677,0.00052924,-0.00052924,0.12406189,-0.12406191,0.26989045,-0.26989057,1.99599042,-1.99599153,0.62258152,-0.62258160,0.00000000,-0.00000000,0.25197782,-0.25197790,0.20059402,-0.20059407
-2.92646323,2.78074420,-2.78074551,0.00046293,-0.00046293,0.12423184,-0.12423187,0.27782889,-0.27782903,2.06650003,-2.06650125,0.62913808,-0.62913816,0.00000000,-0.00000000,0.25727312,-0.25727321,0.20570991,-0.20570997
-2.92046023,2.86915888,-2.86916031,0.00040515,-0.00040515,0.12545257,-0.12545261,0.28703067,-0.28703083,2.14569904,-2.14570035,0.63638471,-0.63638479,0.00000000,-0.00000000,0.26406293,-0.26406304,0.21174849,-0.21174855
-2.91445723,2.96795397,-2.96795550,0.00035537,-0.00035537,0.12758316,-0.12758320,0.29744779,-0.29744796,2.23303433,-2.23303575,0.64413822,-0.64413831,0.00000000,-0.00000000,0.27220468,-0.27220480,0.21856655,-0.21856662
-2.90845423,3.07601407,-3.07601570,0.00031302,-0.00031302,0.13047986,-0.13047990,0.30902737,-0.30902756,2.32782856,-2.32783006,0.65222828,-0.65222836,0.00000000,-0.00000000,0.28154559,-0.28154571,0.22600951,-0.22600958
-2.90245123,3.19209932,-3.19210104,0.00027749,-0.00027749,0.13399820,-0.13399825,0.32170994,-0.32171013,2.42927871,-2.42928029,0.66049778,-0.66049786,0.00000000,-0.00000000,0.29192457,-0.29192471,0.23391411,-0.23391418
-2.89644822,3.31485107,-3.31485286,0.00024814,-0.00024814,0.13799489,-0.13799494,0.33542719,-0.33542740,2.53645618,-2.53645783,0.66880229,-0.66880238,0.00000000,-0.00000000,0.30317384,-0.30317399,0.24211125,-0.24211133
-2.89044522,3.44279906,-3.44280090,0.00022434,-0.00022434,0.14232957,-0.14232963,0.35009972,-0.35009995,2.64830906,-2.64831076,0.67700868,-0.67700877,0.00000000,-0.00000000,0.31512028,-0.31512044,0.25042896,-0.25042903
-2.88444222,3.57437086,-3.57437274,0.00020547,-0.00020547,0.14686645,-0.14686651,0.36563472,-0.36563496,2.76366750,-2.76366924,0.68499332,-0.68499341,0.00000000,-0.00000000,0.32758671,-0.32758687,0.25869525,-0.25869533
-2.87843922,3.70790453,-3.70790643,0.00019095,-0.00019095,0.15147578,-0.15147583,0.38192395,-0.38192420,2.88125277,-2.88125453,0.69264017,-0.69264026,0.00000000,-0.00000000,0.34039298,-0.34039314,0.26674119,-0.26674126
-2.87243622,3.84166493,-3.84166684,0.00018018,-0.00018018,0.15603520,-0.15603525,0.39884227,-0.39884253,2.99969057,-2.99969234,0.69983901,-0.69983910,0.00000000,-0.00000000,0.35335708,-0.35335724,0.27440376,-0.27440383
-2.86643322,3.97386432,-3.97386621,0.00017265,-0.00017265,0.16043097,-0.16043102,0.41624679,-0.41624706,3.11752885,-3.11753060,0.70648403,-0.70648412,0.00000000,-0.00000000,0.36629627,-0.36629643,0.28152879,-0.28152885
-2.86043022,4.10268711,-4.10268895,0.00016783,-0.00016783,0.16455906,-0.16455911,0.43397692,-0.43397720,3.23326000,-3.23326172,0.71247312,-0.71247321,0.00000000,-0.00000000,0.37902829,-0.37902845,0.28797363,-0.28797368
-2.85442721,4.22631871,-4.22632048,0.00016527,-0.00016527,0.16832611,-0.16832615,0.45185528,-0.45185556,3.34534742,-3.34534908,0.71770776,-0.71770785,0.00000000,-0.00000000,0.39137275,-0.39137290,0.29360974,-0.29360979
-2.84842421,4.34297788,-4.34297955,0.00016453,-0.00016453,0.17165021,-0.17165025,0.46968971,-0.46968998,3.45225557,-3.45225715,0.72209380,-0.72209388,0.00000000,-0.00000000,0.40315266,-0.40315280,0.29832501,-0.29832504
-2.84242121,4.45095178,-4.45095333,0.00016520,-0.00016520,0.17446161,-0.17446165,0.48727621,-0.48727648,3.55248286,-3.55248434,0.72554293,-0.72554301,0.00000000,-0.00000000,0.41419622,-0.41419635,0.30202567,-0.30202569
-2.83641821,4.54863261,-4.54863403,0.00016690,-0.00016690,0.17670318,-0.17670321,0.50440288,-0.50440314,3.64459630,-3.64459766,0.72797490,-0.72797497,0.00000000,-0.00000000,0.42433879,-0.42433891,0.30463797,-0.30463798
-2.83041521,4.63455453,-4.63455579,0.00016931,-0.00016931,0.17833074,-0.17833077,0.52085458,-0.52085483,3.72726656,-3.72726778,0.72932026,-0.72932033,0.00000000,-0.00000000,0.43342513,-0.43342523,0.30610935,-0.30610935
-2.82441221,4.70742943,-4.70743051,0.00017211,-0.00017211,0.17931326,-0.17931328,0.53641831,-0.53641855,3.79930211,-3.79930318,0.72952344,-0.72952351,0.00000000,-0.00000000,0.44131176,-0.44131185,0.30640914,-0.30640913
-2.81840920,4.76617999,-4.76618089,0.00017503,-0.00017503,0.17963276,-0.17963278,0.55088893,-0.55088916,3.85968105,-3.85968194,0.72854598,-0.72854604,0.00000000,-0.00000000,0.44786945,-0.44786952,0.30552882,-0.30552879
-2.81240620,4.80996863,-4.80996933,0.00017780,-0.00017780,0.17928417,-0.17928418,0.56407509,-0.56407529,3.90757914,-3.90757986,0.72636960,-0.72636964,0.00000000,-0.00000000,0.45298578,-0.45298583,0.30348170,-0.30348166
-2.80640320,4.83822072,-4.83822121,0.00018023,-0.00018023,0.17827489,-0.17827490,0.57580490,-0.57580509,3.94239279,-3.94239332,0.72299887,-0.72299891,0.00000000,-0.00000000,0.45656765,-0.45656768,0.30030217,-0.30030212
-2.80040020,4.85064102,-4.85064129,0.00018212,-0.00018212,0.17662422,-0.17662422,0.58593136,-0.58593152,3.96375578,-3.96375611,0.71846336,-0.71846339,0.00000000,-0.00000000,0.45854360,-0.45854361,0.29604439,-0.29604433
-2.79439720,4.84722212,-4.84722218,0.00018332,-0.00018332,0.17436258,-0.17436257,0.59433687,-0.59433701,3.97154880,-3.97154894,0.71281877,-0.71281879,0.00000000,-0.00000000,0.45886593,-0.45886591,0.29078055,-0.29078048
-2.78839420,4.82824434,-4.82824420,0.00018371,-0.00018371,0.17153059,-0.17153058,0.60093697,-0.60093707,3.96590128,-3.96590124,0.70614719,-0.70614720,0.00000000,-0.00000000,0.45751235,-0.45751231,0.28459872,-0.28459864
-2.78239120,4.79426652,-4.79426618,0.00018320,-0.00018320,0.16817797,-0.16817795,0.60568274,-0.60568282,3.94718498,-3.94718476,0.69855609,-0.69855609,0.00000000,-0.00000000,0.45448719,-0.45448713,0.27760034,-0.27760025
-2.77638819,4.74610783,-4.74610729,0.00018175,-0.00018175,0.16436222,-0.16436220,0.60856202,-0.60856207,3.91599960,-3.91599920,0.69017615,-0.69017615,0.00000000,-0.00000000,0.44982194,-0.44982186,0.26989741,-0.26989731
-2.77038519,4.68482092,-4.68482022,0.00017932,-0.00017932,0.16014728,-0.16014725,0.60959908,-0.60959910,3.87315059,-3.87315004,0.68115788,-0.68115786,0.00000000,-0.00000000,0.44357513,-0.44357502,0.26160948,-0.26160938
-2.76438219,4.61165731,-4.61165645,0.00017592,-0.00017592,0.15560192,-0.15560189,0.60885292,-0.60885292,3.81962019,-3.81961950,0.67166697,-0.67166695,0.00000000,-0.00000000,0.43583136,-0.43583124,0.25286053,-0.25286042
-2.75837919,4.52802594,-4.52802495,0.00017159,-0.00017159,0.15079817,-0.15079814,0.60641415,-0.60641413,3.75653249,-3.75653167,0.66187877,-0.66187874,0.00000000,-0.00000000,0.42669968,-0.42669954,0.24377581,-0.24377570
-2.75237619,4.43544674,-4.43544563,0.00016639,-0.00016639,0.14580954,-0.14580951,0.60240063,-0.60240059,3.68511409,-3.68511316,0.65197182,-0.65197179,0.00000000,-0.00000000,0.41631097,-0.41631082,0.23447871,-0.23447860
-2.74637319,4.33550061,-4.33549940,0.00016041,-0.00016041,0.14070930,-0.14070926,0.59695204,-0.59695197,3.60665191,-3.60665089,0.64212088,-0.64212084,0.00000000,-0.00000000,0.40481477,-0.40481460,0.22508779,-0.22508768
-2.74037019,4.22977812,-4.22977683,0.00015373,-0.00015373,0.13556870,-0.13556867,0.59022364,-0.59022355,3.52244989,-3.52244880,0.63248963,-0.63248960,0.00000000,-0.00000000,0.39237528,-0.39237510,0.21571404,-0.21571393
-2.73436718,4.11982879,-4.11982744,0.00014648,-0.00014648,0.13045526,-0.13045522,0.58237956,-0.58237946,3.43378643,-3.43378528,0.62322355,-0.62322351,0.00000000,-0.00000000,0.37916699,-0.37916680,0.20645843,-0.20645833
-2.72836418,4.00711318,-4.00711179,0.00013877,-0.00013877,0.12543112,-0.12543108,0.57358592,-0.57358580,3.34187436,-3.34187317,0.61444305,-0.61444302,0.00000000,-0.00000000,0.36536978,-0.36536959,0.19740984,-0.19740973
-2.72236118,3.89295976,-3.89295835,0.00013074,-0.00013074,0.12055156,-0.12055151,0.56400410,-0.56400396,3.24782522,-3.24782400,0.60623754,-0.60623750,0.00000000,-0.00000000,0.35116395,-0.35116375,0.18864339,-0.18864329
-2.71635818,3.77852835,-3.77852693,0.00012251,-0.00012251,0.11586368,-0.11586364,0.55378455,-0.55378441,3.15261918,-3.15261794,0.59866045,-0.59866042,0.00000000,-0.00000000,0.33672521,-0.33672501,0.18021931,-0.18021921
-2.71035518,3.66478170,-3.66478028,0.00011421,-0.00011421,0.11140539,-0.11140535,0.54306142,-0.54306127,3.05708205,-3.05708081,0.59172576,-0.59172573,0.00000000,-0.00000000,0.32221993,-0.32221973,0.17218223,-0.17218214
-2.70435218,3.55246636,-3.55246494,0.00010595,-0.00010595,0.10720457,-0.10720454,0.53194821,-0.53194805,2.96187007,-2.96186882,0.58540602,-0.58540599,0.00000000,-0.00000000,0.30780080,-0.30780060,0.16456109,-0.16456099
-2.69834917,3.44210345,-3.44210204,0.00009785,-0.00009785,0.10327867,-0.10327863,0.52053473,-0.52053456,2.86746298,-2.86746174,0.57963224,-0.57963220,0.00000000,-0.00000000,0.29360314,-0.29360294,0.15736943,-0.15736935
-2.69234617,3.33398969,-3.33398830,0.00008999,-0.00008999,0.09963456,-0.09963452,0.50888542,-0.50888525,2.77416556,-2.77416432,0.57429560,-0.57429556,0.00000000,-0.00000000,0.27974196,-0.27974177,0.15060634,-0.15060625
-2.68634317,3.22820834,-3.22820696,0.00008246,-0.00008245,0.09626883,-0.09626880,0.49703914,-0.49703897,2.68211712,-2.68211589,0.56925098,-0.56925093,0.00000000,-0.00000000,0.26630993,-0.26630975,0.14425767,-0.14425759
-2.68034017,3.12464921,-3.12464784,0.00007532,-0.00007532,0.09316839,-0.09316836,0.48501033,-0.48501015,2.59130828,-2.59130705,0.56432224,-0.56432219,0.00000000,-0.00000000,0.25337634,-0.25337616,0.13829780,-0.13829773
-2.67433717,3.02303673,-3.02303536,0.00006862,-0.00006862,0.09031140,-0.09031137,0.47279148,-0.47279129,2.50160389,-2.50160267,0.55930900,-0.55930894,0.00000000,-0.00000000,0.24098698,-0.24098681,0.13269164,-0.13269156
-2.66833417,2.92296429,-2.92296292,0.00006241,-0.00006241,0.08766855,-0.08766852,0.46035669,-0.46035650,2.41277071,-2.41276948,0.55399469,-0.55399462,0.00000000,-0.00000000,0.22916508,-0.22916491,0.12739684,-0.12739677
-2.66233117,2.82393309,-2.82393171,0.00005670,-0.00005670,0.08520454,-0.08520452,0.44766619,-0.44766599,2.32450821,-2.32450697,0.54815545,-0.54815536,0.00000000,-0.00000000,0.21791306,-0.21791291,0.12236627,-0.12236620
-2.65632816,2.72539344,-2.72539205,0.00005150,-0.00005150,0.08287984,-0.08287981,0.43467136,-0.43467115,2.23648085,-2.23647961,0.54156951,-0.54156940,0.00000000,-0.00000000,0.20721510,-0.20721495,0.11755037,-0.11755030
-2.65032516,2.62678634,-2.62678493,0.00004680,-0.00004680,0.08065243,-0.08065240,0.42132015,-0.42131994,2.14835009,-2.14834883,0.53402667,-0.53402655,0.00000000,-0.00000000,0.19704025,-0.19704011,0.11289960,-0.11289953
-2.64432216,2.52758335,-2.52758191,0.00004261,-0.00004261,0.07847971,-0.07847969,0.40756248,-0.40756227,2.05980443,-2.05980315,0.52533734,-0.52533720,0.00000000,-0.00000000,0.18734606,-0.18734593,0.10836665,-0.10836659
