energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.01650825,4.11642690,0.00462801,0.31235962,0.56301128,3.22598608,0.61334065,0.26206070,0.00715978,0.16925825
-3.01050525,4.07808747,0.00461274,0.32342928,0.56566849,3.15763492,0.62464850,0.26850573,0.00771600,0.16951354
-3.00450225,4.03469171,0.00457481,0.33411471,0.56823032,3.08554211,0.63398266,0.27480397,0.00831005,0.16952730
-2.99849925,3.98735777,0.00451517,0.34441768,0.57079133,3.01084162,0.64144257,0.28097559,0.00893912,0.16933011
-2.99249625,3.93722873,0.00443510,0.35435163,0.57345375,2.93465219,0.64717489,0.28704345,0.00959969,0.16895266
-2.98649325,3.88543416,0.00433613,0.36393872,0.57632096,2.85804670,0.65136761,0.29303029,0.01028754,0.16842455
-2.98049025,3.83305174,0.00422001,0.37320666,0.57949039,2.78202286,0.65424291,0.29895602,0.01099772,0.16777321
-2.97448724,3.78107094,0.00408867,0.38218536,0.58304630,2.70747642,0.65604896,0.30483508,0.01172454,0.16702295
-2.96848424,3.73036015,0.00394410,0.39090365,0.58705281,2.63517805,0.65705123,0.31067416,0.01246168,0.16619424
-2.96248124,3.68163904,0.00378840,0.39938616,0.59154784,2.56575492,0.65752338,0.31647031,0.01320218,0.16530311
-2.95647824,3.63545718,0.00362362,0.40765068,0.59653810,2.49967776,0.65773848,0.32220956,0.01393860,0.16436092
-2.95047524,3.59218006,0.00345183,0.41570587,0.60199570,2.43725403,0.65796057,0.32786617,0.01466311,0.16337417
-2.94447224,3.55198311,0.00327500,0.42354974,0.60785653,2.37862734,0.65843712,0.33340240,0.01536763,0.16234476
-2.93846923,3.51485373,0.00309502,0.43116868,0.61402058,2.32378331,0.65939233,0.33876913,0.01604402,0.16127025
-2.93246623,3.48060138,0.00291367,0.43853722,0.62035429,2.27256135,0.66102179,0.34390687,0.01668421,0.16014445
-2.92646323,3.44887495,0.00273260,0.44561855,0.62669475,2.22467183,0.66348827,0.34874759,0.01728042,0.15895807
-2.92046023,3.41918655,0.00255334,0.45236557,0.63285566,2.17971788,0.66691889,0.35321693,0.01782532,0.15769955
-2.91445723,3.39094055,0.00237729,0.45872267,0.63863473,2.13722052,0.67140360,0.35723683,0.01831221,0.15635587
-2.90845423,3.36346624,0.00220574,0.46462785,0.64382210,2.09664622,0.67699477,0.36072854,0.01873521,0.15491349
-2.90245123,3.33605289,0.00203984,0.47001530,0.64820949,2.05743545,0.68370804,0.36361575,0.01908940,0.15335921
-2.89644822,3.30798535,0.00188063,0.47481826,0.65159944,2.01903111,0.69152405,0.36582778,0.01937095,0.15168102
-2.89044522,3.27857889,0.00172908,0.47897188,0.65381444,1.98090560,0.70039103,0.36730262,0.01957728,0.14986886
-2.88444222,3.24721173,0.00158602,0.48241619,0.65470526,1.94258547,0.71022809,0.36798988,0.01970708,0.14791537
-2.87843922,3.21335420,0.00145224,0.48509893,0.65415839,1.90367298,0.72092905,0.36785322,0.01976043,0.14581643
-2.87243622,3.17659354,0.00132843,0.48697810,0.65210204,1.86386369,0.73236668,0.36687250,0.01973876,0.14357167
-2.86643322,3.13665356,0.00121520,0.48802422,0.64851059,1.82295981,0.74439719,0.36504528,0.01964491,0.14118485
-2.86043022,3.09340880,0.00111311,0.48822222,0.64340737,1.78087900,0.75686484,0.36238785,0.01948303,0.13866414
-2.85442721,3.04689299,0.00102264,0.48757282,0.63686561,1.73765872,0.76960670,0.35893551,0.01925855,0.13602222
-2.84842421,2.99730182,0.00094421,0.48609347,0.62900763,1.69345617,0.78245725,0.35474236,0.01897804,0.13327639
-2.84242121,2.94499016,0.00087815,0.48381872,0.62000235,1.64854418,0.79525282,0.34988041,0.01864908,0.13044844
-2.83641821,2.89046433,0.00082476,0.48080010,0.61006127,1.60330350,0.80783587,0.34443812,0.01828014,0.12756449
-2.83041521,2.83436964,0.00078424,0.47710552,0.59943300,1.55821185,0.82005880,0.33851848,0.01788036,0.12465470
-2.82441221,2.77747400,0.00075673,0.47281810,0.58839677,1.51383036,0.83178743,0.33223659,0.01745941,0.12175285
-2.81840920,2.72064802,0.00074229,0.46803466,0.57725480,1.47078771,0.84290395,0.32571697,0.01702721,0.11889576
-2.81240620,2.66484234,0.00074089,0.46286373,0.56632421,1.42976275,0.85330922,0.31909058,0.01659383,0.11612267
-2.80640320,2.61106278,0.00075243,0.45742328,0.55592825,1.39146567,0.86292458,0.31249173,0.01616918,0.11347443
-2.80040020,2.56034390,0.00077671,0.45183818,0.54638739,1.35661850,0.87169283,0.30605488,0.01576290,0.11099259
-2.79439720,2.51372163,0.00081346,0.44623741,0.53801038,1.32593509,0.87957861,0.29991161,0.01538411,0.10871840
-2.78839420,2.47220555,0.00086231,0.44075121,0.53108549,1.30010107,0.88656811,0.29418760,0.01504128,0.10669170
-2.78239120,2.43675136,0.00092281,0.43550818,0.52587208,1.27975408,0.89266804,0.28899990,0.01474204,0.10494975
-2.77638819,2.40823434,0.00099442,0.43063235,0.52259289,1.26546483,0.89790410,0.28445445,0.01449305,0.10352607
-2.77038519,2.38742415,0.00107651,0.42624044,0.52142695,1.25771915,0.90231888,0.28064394,0.01429992,0.10244923
-2.76438219,2.37496190,0.00116841,0.42243922,0.52250360,1.25690167,0.90596940,0.27764599,0.01416707,0.10174180
-2.75837919,2.37133994,0.00126934,0.41932315,0.52589761,1.26328158,0.90892432,0.27552181,0.01409771,0.10141929
-2.75237619,2.37688503,0.00137851,0.41697229,0.53162566,1.27700077,0.91126105,0.27431510,0.01409378,0.10148936
-2.74637319,2.39174562,0.00149505,0.41545055,0.53964432,1.29806509,0.91306283,0.27405151,0.01415596,0.10195119
-2.74037019,2.41588359,0.00161808,0.41480435,0.54984970,1.32633893,0.91441590,0.27473838,0.01428364,0.10279514
-2.73436718,2.44907107,0.00174669,0.41506162,0.56207876,1.36154370,0.91540695,0.27636493,0.01447502,0.10400262
-2.72836418,2.49089255,0.00187997,0.41623137,0.57611252,1.40326032,0.91612090,0.27890274,0.01472712,0.10554641
-2.72236118,2.54075250,0.00201700,0.41830356,0.59168097,1.45093606,0.91663905,0.28230667,0.01503588,0.10739113
-2.71635818,2.59788841,0.00215689,0.42124948,0.60846973,1.50389553,0.91703778,0.28651600,0.01539628,0.10949420
-2.71035518,2.66138903,0.00229875,0.42502261,0.62612824,1.56135584,0.91738757,0.29145596,0.01580243,0.11180692
-2.70435218,2.73021740,0.00244174,0.42955983,0.64427933,1.62244536,0.91775268,0.29703943,0.01624772,0.11427594
-2.69834917,2.80323781,0.00258503,0.43478306,0.66252978,1.68622564,0.91819109,0.30316901,0.01672498,0.11684484
-2.69234617,2.87924594,0.00272783,0.44060119,0.68048158,1.75171571,0.91875487,0.30973914,0.01722661,0.11945590
-2.68634317,2.95700110,0.00286936,0.44691241,0.69774352,1.81791788,0.91949084,0.31663847,0.01774477,0.12205187
-2.68034017,3.03525929,0.00300887,0.45360666,0.71394251,1.88384393,0.92044133,0.32375235,0.01827154,0.12457780
-2.67433717,3.11280595,0.00314563,0.46056827,0.72873443,1.94854088,0.92164513,0.33096529,0.01879908,0.12698271
-2.66833417,3.18848700,0.00327893,0.46767874,0.74181384,2.01111506,0.92313834,0.33816353,0.01931982,0.12922113
-2.66233117,3.26123722,0.00340803,0.47481948,0.75292234,2.07075368,0.92495520,0.34523745,0.01982660,0.13125444
-2.65632816,3.33010473,0.00353223,0.48187449,0.76185519,2.12674303,0.92712874,0.35208392,0.02031281,0.13305185
-2.65032516,3.39427087,0.00365081,0.48873290,0.76846598,2.17848261,0.92969128,0.35860842,0.02077256,0.13459118
-2.64432216,3.45306484,0.00376305,0.49529137,0.77266913,2.22549488,0.93267475,0.36472689,0.02120073,0.13585923
-2.63831916,3.50597296,0.00386824,0.50145609,0.77444041,2.26743033,0.93611091,0.37036739,0.02159312,0.13685184
-2.63231616,3.55264232,0.00396569,0.50714467,0.77381526,2.30406811,0.94003138,0.37547129,0.02194647,0.13757367
-2.62631316,3.59287944,0.00405472,0.51228760,0.77088536,2.33531244,0.94446786,0.37999419,0.02225851,0.13803766
-2.62031016,3.62664420,0.00413468,0.51682942,0.76579356,2.36118533,0.94945228,0.38390644,0.02252797,0.13826431
-2.61430715,3.65404009,0.00420499,0.52072960,0.75872759,2.38181640,0.95501731,0.38719336,0.02275453,0.13828075
-2.60830415,3.67530158,0.00426512,0.52396317,0.74991289,2.39743060,0.96119718,0.38985505,0.02293877,0.13811972
-2.60230115,3.69077960,0.00431463,0.52652111,0.73960496,2.40833464,0.96802892,0.39190600,0.02308212,0.13781847
-2.59629815,3.70092629,0.00435316,0.52841054,0.72808161,2.41490293,0.97555416,0.39337443,0.02318670,0.13741770
-2.59029515,3.70627976,0.00438050,0.52965487,0.71563555,2.41756400,0.98382147,0.39430153,0.02325527,0.13696057
-2.58429215,3.70744978,0.00439654,0.53029377,0.70256744,2.41678768,0.99288918,0.39474052,0.02329101,0.13649174
-2.57828914,3.70510492,0.00440130,0.53038319,0.68917974,2.41307376,1.00282868,0.39475572,0.02329746,0.13605660
-2.57228614,3.69996139,0.00439497,0.52999531,0.67577149,2.40694221,1.01372800,0.39442166,0.02327835,0.13570058
-2.56628314,3.69277378,0.00437788,0.52921844,0.66263396,2.39892507,1.02569536,0.39382215,0.02323746,0.13546867
-2.56028014,3.68432734,0.00435049,0.52815690,0.65004723,2.38955975,1.03886259,0.39304951,0.02317853,0.13540493
-2.55427714,3.67543137,0.00431346,0.52693074,0.63827752,2.37938345,1.05338785,0.39220371,0.02310515,0.13555218
-2.54827414,3.66691322,0.00426755,0.52567522,0.62757506,2.36892839,1.06945742,0.39139166,0.02302069,0.13595170
-2.54227114,3.65961188,0.00421369,0.52454002,0.61817245,2.35871700,1.08728617,0.39072632,0.02292825,0.13664296
-2.53626813,3.65437066,0.00415293,0.52368796,0.61028301,2.34925695,1.10711623,0.39032581,0.02283063,0.13766320
-2.53026513,3.65202789,0.00408647,0.52329324,0.60409919,2.34103517,1.12921354,0.39031225,0.02273032,0.13904709
-2.52426213,3.65340517,0.00401561,0.52353894,0.59979068,2.33451075,1.15386223,0.39081034,0.02262952,0.14082614
-2.51825913,3.65929268,0.00394175,0.52461389,0.59750208,2.33010638,1.18135635,0.39194559,0.02253014,0.14302802
-2.51225613,3.67043131,0.00386640,0.52670865,0.59735023,2.32819822,1.21198923,0.39384222,0.02243387,0.14567574
-2.50625313,3.68749177,0.00379113,0.53001086,0.59942104,2.32910459,1.24604047,0.39662053,0.02234219,0.14878667
-2.50025013,3.71105106,0.00371758,0.53469979,0.60376592,2.33307352,1.28376095,0.40039394,0.02225640,0.15237144
-2.49424712,3.74156727,0.00364742,0.54094035,0.61039814,2.34026997,1.32535633,0.40526562,0.02217765,0.15643275
-2.48824412,3.77935346,0.00358237,0.54887677,0.61928915,2.35076338,1.37096969,0.41132488,0.02210695,0.16096422
-2.48224112,3.82455237,0.00352410,0.55862599,0.63036521,2.36451623,1.42066413,0.41864338,0.02204517,0.16594916
-2.47623812,3.87711313,0.00347429,0.57027131,0.64350468,2.38137470,1.47440621,0.42727137,0.02199304,0.17135962
-2.47023512,3.93677179,0.00343456,0.58385644,0.65853623,2.40106218,1.53205125,0.43723411,0.02195109,0.17715547
-2.46423212,4.00303713,0.00340643,0.59938024,0.67523826,2.42317655,1.59333137,0.44852869,0.02191965,0.18328394
-2.45822911,4.07518333,0.00339134,0.61679265,0.69333984,2.44719185,1.65784727,0.46112149,0.02189877,0.18967938
-2.45222611,4.15225054,0.00339058,0.63599191,0.71252332,2.47246482,1.72506447,0.47494632,0.02188823,0.19626355
-2.44622311,4.23305429,0.00340526,0.65682339,0.73242870,2.49824673,1.79431475,0.48990358,0.02188743,0.20294631
-2.44022011,4.31620424,0.00343631,0.67908018,0.75265992,2.52370026,1.86480303,0.50586047,0.02189542,0.20962689
-2.43421711,4.40013202,0.00348446,0.70250556,0.77279280,2.54792129,1.93562001,0.52265226,0.02191086,0.21619560
-2.42821411,4.48312777,0.00355016,0.72679729,0.79238461,2.56996487,2.00576027,0.54008480,0.02193201,0.22253606
-2.42221111,4.56338417,0.00363361,0.75161362,0.81098490,2.58887458,2.07414542,0.55793800,0.02195674,0.22852793
-2.41620810,4.63904652,0.00373474,0.77658090,0.82814726,2.60371403,2.13965163,0.57597037,0.02198259,0.23404984
-2.41020510,4.70826680,0.00385314,0.80130245,0.84344161,2.61359926,2.20114047,0.59392435,0.02200682,0.23898277
-2.40420210,4.76925958,0.00398811,0.82536840,0.85646649,2.61773064,2.25749177,0.61153232,0.02202643,0.24321341
-2.39819910,4.82035736,0.00413860,0.84836606,0.86686083,2.61542259,2.30763740,0.62852288,0.02203829,0.24663763
-2.39219610,4.86006279,0.00430321,0.86989048,0.87431479,2.60613001,2.35059416,0.64462741,0.02203919,0.24916376
-2.38619310,4.88709571,0.00448023,0.88955477,0.87857913,2.58946983,2.38549474,0.65958648,0.02202594,0.25071557
-2.38019010,4.90043268,0.00466757,0.90699978,0.87947266,2.56523688,2.41161503,0.67315588,0.02199546,0.25123491
-2.37418709,4.89933751,0.00486282,0.92190281,0.87688763,2.53341307,2.42839686,0.68511221,0.02194482,0.25068372
-2.36818409,4.88338153,0.00506327,0.93398511,0.87079253,2.49416955,2.43546506,0.69525771,0.02187136,0.24904549
-2.36218109,4.85245289,0.00526589,0.94301789,0.86123251,2.44786183,2.43263821,0.70342432,0.02177270,0.24632599
-2.35617809,4.80675493,0.00546743,0.94882687,0.84832712,2.39501792,2.41993270,0.70947681,0.02164680,0.24255326
-2.35017509,4.74679396,0.00566441,0.95129507,0.83226570,2.33632038,2.39756011,0.71331508,0.02149203,0.23777691
-2.34417209,4.67335759,0.00585321,0.95036417,0.81330056,2.27258308,2.36591815,0.71487550,0.02130712,0.23206668
-2.33816908,4.58748488,0.00603013,0.94603438,0.79173825,2.20472386,2.32557575,0.71413151,0.02109123,0.22551039
-2.33216608,4.49043035,0.00619148,0.93836290,0.76792938,2.13373461,2.27725336,0.71109344,0.02084394,0.21821138
-2.32616308,4.38362354,0.00633366,0.92746135,0.74225745,2.06065007,2.22179918,0.70580773,0.02056526,0.21028551
-2.32016008,4.26862645,0.00645323,0.91349226,0.71512716,1.98651693,2.16016289,0.69835562,0.02025563,0.20185791
-2.31415708,4.14709068,0.00654706,0.89666478,0.68695262,1.91236460,2.09336784,0.68885142,0.01991592,0.19305952
-2.30815408,4.02071626,0.00661236,0.87722994,0.65814619,1.83917884,2.02248315,0.67744043,0.01954744,0.18402377
-2.30215108,3.89121364,0.00664683,0.85547549,0.62910804,1.76787924,1.94859668,0.66429664,0.01915195,0.17488324
-2.29614807,3.76026997,0.00664870,0.83172054,0.60021708,1.69930132,1.87279004,0.64962010,0.01873165,0.16576669
-2.29014507,3.62952064,0.00661681,0.80631004,0.57182339,1.63418350,1.79611629,0.63363417,0.01828920,0.15679639
-2.28414207,3.50052619,0.00655066,0.77960921,0.54424241,1.57315922,1.71958102,0.61658248,0.01782771,0.14808590
-2.27813907,3.37475471,0.00645044,0.75199794,0.51775089,1.51675379,1.64412702,0.59872564,0.01735070,0.13973823
-2.27213607,3.25356924,0.00631706,0.72386505,0.49258466,1.46538561,1.57062263,0.58033769,0.01686212,0.13184463
-2.26613307,3.13821942,0.00615210,0.69560264,0.46893819,1.41937099,1.49985379,0.56170221,0.01636628,0.12448369
-2.26013007,3.02983649,0.00595778,0.66760025,0.44696546,1.37893173,1.43251916,0.54310808,0.01586780,0.11772100
-2.25412706,2.92943062,0.00573692,0.64023904,0.42678231,1.34420451,1.36922810,0.52484491,0.01537153,0.11160910
-2.24812406,2.83788943,0.00549286,0.61388585,0.40846954,1.31525112,1.31050085,0.50719814,0.01488248,0.10618776
-2.24212106,2.75597686,0.00522934,0.58888733,0.39207677,1.29206862,1.25677025,0.49044385,0.01440567,0.10148458
-2.23611806,2.68433152,0.00495040,0.56556403,0.37762650,1.27459870,1.20838449,0.47484335,0.01394605,0.09751559
-2.23011506,2.62346393,0.00466029,0.54420482,0.36511820,1.26273542,1.16561036,0.46063776,0.01350834,0.09428609
-2.22411206,2.57375245,0.00436329,0.52506143,0.35453209,1.25633121,1.12863649,0.44804260,0.01309690,0.09179141
-2.21810905,2.53543787,0.00406367,0.50834368,0.34583237,1.25520054,1.09757646,0.43724262,0.01271560,0.09001771
-2.21210605,2.50861694,0.00376552,0.49421523,0.33896975,1.25912161,1.07247137,0.42838711,0.01236770,0.08894262
-2.20610305,2.49323543,0.00347266,0.48279029,0.33388327,1.26783597,1.05329214,0.42158581,0.01205570,0.08853593
-2.20010005,2.48908147,0.00318858,0.47413131,0.33050126,1.28104666,1.03994136,0.41690565,0.01178133,0.08876003
-2.19409705,2.49578012,0.00291634,0.46824795,0.32874156,1.29841525,1.03225516,0.41436849,0.01154540,0.08957042
-2.18809405,2.51279001,0.00265851,0.46509741,0.32851116,1.31955849,1.03000522,0.41395003,0.01134780,0.09091611
-2.18209105,2.53940319,0.00241718,0.46458612,0.32970537,1.34404513,1.03290132,0.41558003,0.01118754,0.09273994
-2.17608804,2.57474882,0.00219390,0.46657302,0.33220670,1.37139366,1.04059470,0.41914379,0.01106272,0.09497906
-2.17008504,2.61780158,0.00198970,0.47087421,0.33588377,1.40107145,1.05268258,0.42448514,0.01097062,0.09756540
-2.16408204,2.66739501,0.00180512,0.47726893,0.34059041,1.43249588,1.06871393,0.43141059,0.01090783,0.10042623
-2.15807904,2.72224016,0.00164024,0.48550680,0.34616516,1.46503782,1.08819676,0.43969489,0.01087032,0.10348488
-2.15207604,2.78094923,0.00149468,0.49531586,0.35243141,1.49802758,1.11060670,0.44908755,0.01085363,0.10666171
-2.14607304,2.84206375,0.00136771,0.50641140,0.35919825,1.53076354,1.13539698,0.45932029,0.01085300,0.10987510
-2.14007004,2.90408665,0.00125830,0.51850497,0.36626221,1.56252316,1.16200932,0.47011509,0.01086356,0.11304273
-2.13406703,2.96551704,0.00116515,0.53131347,0.37340979,1.59257625,1.18988548,0.48119262,0.01088048,0.11608297
-2.12806403,3.02488662,0.00108677,0.54456771,0.38042091,1.62019999,1.21847912,0.49228067,0.01089912,0.11891644
-2.12206103,3.08079624,0.00102156,0.55802028,0.38707307,1.64469519,1.24726730,0.50312231,0.01091519,0.12146754
-2.11605803,3.13195130,0.00096782,0.57145229,0.39314609,1.66540317,1.27576123,0.51348348,0.01092486,0.12366616
-2.11005503,3.17719441,0.00092387,0.58467872,0.39842727,1.68172258,1.30351579,0.52315971,0.01092485,0.12544925
-2.10405203,3.21553424,0.00088803,0.59755224,0.40271684,1.69312544,1.33013746,0.53198166,0.01091252,0.12676229
-2.09804902,3.24616921,0.00085871,0.60996530,0.40583318,1.69917186,1.35529018,0.53981947,0.01088588,0.12756067
-2.09204602,3.26850527,0.00083441,0.62185046,0.40761797,1.69952267,1.37869919,0.54658551,0.01084358,0.12781082
-2.08604302,3.28216709,0.00081378,0.63317907,0.40794065,1.69394952,1.40015259,0.55223568,0.01078492,0.12749101
-2.08004002,3.28700242,0.00079560,0.64395845,0.40670225,1.68234208,1.41950081,0.55676919,0.01070980,0.12659194
-2.07403702,3.28307963,0.00077884,0.65422770,0.40383830,1.66471198,1.43665421,0.56022679,0.01061860,0.12511689
-2.06803402,3.27067886,0.00076262,0.66405258,0.39932070,1.64119343,1.45157911,0.56268773,0.01051215,0.12308160
-2.06203102,3.25027733,0.00074624,0.67351974,0.39315854,1.61204043,1.46429273,0.56426557,0.01039160,0.12051375
-2.05602801,3.22252991,0.00072916,0.68273069,0.38539777,1.57762085,1.47485752,0.56510309,0.01025834,0.11745212
-2.05002501,3.18824586,0.00071100,0.69179593,0.37611973,1.53840750,1.48337538,0.56536650,0.01011390,0.11394548
-2.04402201,3.14836309,0.00069153,0.70082956,0.36543879,1.49496668,1.48998228,0.56523943,0.00995987,0.11005121
-2.03801901,3.10392115,0.00067064,0.70994472,0.35349897,1.44794465,1.49484367,0.56491672,0.00979784,0.10583372
-2.03201601,3.05603416,0.00064835,0.71925015,0.34046997,1.39805252,1.49815111,0.56459858,0.00962933,0.10136275
-2.02601301,3.00586485,0.00062477,0.72884797,0.32654248,1.34605011,1.50012012,0.56448509,0.00945580,0.09671162
-2.02001001,2.95460050,0.00060007,0.73883281,0.31192331,1.29272938,1.50098952,0.56477146,0.00927863,0.09195545
-2.01400700,2.90343164,0.00057452,0.74929228,0.29683025,1.23889791,1.50102197,0.56564409,0.00909912,0.08716947
-2.00800400,2.85353387,0.00054839,0.76030856,0.28148693,1.18536288,1.50050550,0.56727749,0.00891860,0.08242741
-2.00200100,2.80605297,0.00052201,0.77196110,0.26611801,1.13291606,1.49975573,0.56983223,0.00873839,0.07780009
-1.99599800,2.76209328,0.00049572,0.78432993,0.25094450,1.08232000,1.49911810,0.57345380,0.00855998,0.07335420
-1.98999500,2.72270896,0.00046987,0.79749937,0.23617971,1.03429572,1.49896971,0.57827224,0.00838501,0.06915124
-1.98399200,2.68889766,0.00044478,0.81156177,0.22202558,0.98951204,1.49972012,0.58440262,0.00821541,0.06524676
-1.97798899,2.66159602,0.00042079,0.82662088,0.20866962,0.94857659,1.50181057,0.59194599,0.00805343,0.06168975
-1.97198599,2.64167615,0.00039822,0.84279450,0.19628246,0.91202849,1.50571123,0.60099075,0.00790172,0.05852231
-1.96598299,2.62994248,0.00037735,0.86021605,0.18501582,0.88033257,1.51191594,0.61161427,0.00776335,0.05577945
-1.95997999,2.62712819,0.00035846,0.87903496,0.17500118,0.85387516,1.52093459,0.62388443,0.00764182,0.05348907
-1.95397699,2.63389085,0.00034180,0.89941555,0.16634869,0.83296104,1.53328276,0.63786110,0.00754103,0.05167207
-1.94797399,2.65080650,0.00032762,0.92153436,0.15914662,0.81781172,1.54946908,0.65359718,0.00746525,0.05034252
-1.94197099,2.67836233,0.00031612,0.94557597,0.15346106,0.80856457,1.56998054,0.67113925,0.00741902,0.04950797
-1.93596798,2.71694754,0.00030750,0.97172737,0.14933584,0.80527296,1.59526627,0.69052764,0.00740702,0.04916966
-1.92996498,2.76684272,0.00030195,1.00017103,0.14679263,0.80790703,1.62572055,0.71179586,0.00743394,0.04932287
-1.92396198,2.82820804,0.00029963,1.03107694,0.14583126,0.81635528,1.66166556,0.73496929,0.00750431,0.04995718
-1.91795898,2.90107055,0.00030069,1.06459392,0.14642996,0.83042672,1.70333497,0.76006333,0.00762230,0.05105670
-1.91195598,2.98531151,0.00030525,1.10084051,0.14854588,0.84985365,1.75085888,0.78708076,0.00779152,0.05260032
-1.90595298,3.08065404,0.00031344,1.13989578,0.15211556,0.87429514,1.80425093,0.81600868,0.00801482,0.05456186
-1.89994997,3.18665215,0.00032531,1.18179052,0.15705556,0.90334110,1.86339820,0.84681484,0.00829409,0.05691031
-1.89394697,3.30268173,0.00034094,1.22649904,0.16326322,0.93651715,1.92805450,0.87944381,0.00863006,0.05960992
-1.88794397,3.42793423,0.00036031,1.27393209,0.17061759,0.97329015,1.99783712,0.91381282,0.00902217,0.06262044
-1.88194097,3.56141384,0.00038341,1.32393104,0.17898060,1.01307466,2.07222759,0.94980782,0.00946841,0.06589733
-1.87593797,3.70193853,0.00041013,1.37626377,0.18819851,1.05524008,2.15057606,0.98727969,0.00996524,0.06939203
-1.86993497,3.84814569,0.00044034,1.43062242,0.19810363,1.09911885,2.23210960,1.02604099,0.01050755,0.07305233
-1.86393197,3.99850259,0.00047382,1.48662318,0.20851648,1.14401530,2.31594370,1.06586348,0.01108869,0.07682286
-1.85792896,4.15132188,0.00051029,1.54380838,0.21924821,1.18921545,2.40109700,1.10647661,0.01170050,0.08064564
-1.85192596,4.30478232,0.00054939,1.60165077,0.23010345,1.23399754,2.48650851,1.14756724,0.01233345,0.08446080
-1.84592296,4.45695453,0.00059067,1.65956029,0.24088347,1.27764317,2.57105694,1.18878088,0.01297682,0.08820744
-1.83991996,4.60583154,0.00063363,1.71689293,0.25138968,1.31944901,2.65358162,1.22972438,0.01361893,0.09182455
-1.83391696,4.74936372,0.00067769,1.77296190,0.26142729,1.35873887,2.73290455,1.26997051,0.01424741,0.09525215
-1.82791396,4.88549737,0.00072220,1.82705070,0.27080918,1.39487581,2.80785284,1.30906413,0.01484949,0.09843236
-1.82191096,5.01221620,0.00076645,1.87842787,0.27935977,1.42727426,2.87728150,1.34653018,0.01541239,0.10131069
-1.81590795,5.12758474,0.00080970,1.92636312,0.28691882,1.45541166,2.94009569,1.38188317,0.01592363,0.10383726
-1.80990495,5.22979242,0.00085119,1.97014437,0.29334505,1.47883950,2.99527234,1.41463802,0.01637141,0.10596804
-1.80390195,5.31719713,0.00089015,2.00909516,0.29851940,1.49719321,3.04188069,1.44432195,0.01674496,0.10766599
-1.79789895,5.38836685,0.00092582,2.04259205,0.30234786,1.51020096,3.07910128,1.47048697,0.01703486,0.10890217
-1.79189595,5.44211794,0.00095749,2.07008119,0.30476375,1.51769060,3.10624311,1.49272256,0.01723333,0.10965666
-1.78589295,5.47754873,0.00098450,2.09109373,0.30572935,1.51959492,3.12275868,1.51066793,0.01733449,0.10991928
-1.77988994,5.49406711,0.00100629,2.10525929,0.30523682,1.51595466,3.12825639,1.52402357,0.01733453,0.10969018
-1.77388694,5.49141089,0.00102239,2.11231706,0.30330835,1.50691929,3.12251006,1.53256125,0.01723184,0.10898010
-1.76788394,5.46966016,0.00103244,2.11212397,0.29999558,1.49274542,3.10546520,1.53613227,0.01702705,0.10781043
-1.76188094,5.42924083,0.00103623,2.10465970,0.29537825,1.47379282,3.07724179,1.53467344,0.01672303,0.10621304
-1.75587794,5.37091911,0.00103367,2.09002811,0.28956211,1.45051809,3.03813317,1.52821050,0.01632481,0.10422980
-1.74987494,5.29578695,0.00102485,2.06845505,0.28267631,1.42346633,2.98860115,1.51685873,0.01583938,0.10191189
-1.74387194,5.20523879,0.00100997,2.04028264,0.27487016,1.39326079,2.92926698,1.50082081,0.01527556,0.09931898
-1.73786893,5.10094039,0.00098938,2.00596002,0.26630949,1.36059112,2.86089853,1.48038185,0.01464366,0.09651806
-1.73186593,4.98479086,0.00096358,1.96603114,0.25717276,1.32620044,2.78439376,1.45590188,0.01395524,0.09358230
-1.72586293,4.85887915,0.00093316,1.92111985,0.24764693,1.29087179,2.70076080,1.42780608,0.01322277,0.09058971
-1.71985993,4.72543661,0.00089881,1.87191298,0.23792337,1.25541424,2.61109536,1.39657313,0.01245928,0.08762176
-1.71385693,4.58678725,0.00086131,1.81914197,0.22819375,1.22064932,2.51655587,1.36272227,0.01167805,0.08476197
-1.70785393,4.44529748,0.00082146,1.76356387,0.21864619,1.18739802,2.41833731,1.32679941,0.01089227,0.08209449
-1.70185093,4.30332684,0.00078012,1.70594228,0.20946160,1.15646873,2.31764442,1.28936305,0.01011474,0.07970271
-1.69584792,4.16318132,0.00073812,1.64702898,0.20081045,1.12864640,2.21566523,1.25097035,0.00935761,0.07766797
-1.68984492,4.02707050,0.00069630,1.58754687,0.19284977,1.10468299,2.11354580,1.21216392,0.00863212,0.07606823
-1.68384192,3.89706939,0.00065544,1.52817473,0.18572070,1.08528936,2.01236684,1.17345979,0.00794841,0.07497691
-1.67783892,3.77508592,0.00061624,1.46953416,0.17954637,1.07112845,1.91312314,1.13533668,0.00731540,0.07446175
-1.67183592,3.66283403,0.00057935,1.41217911,0.17443021,1.06280967,1.81670621,1.09822710,0.00674063,0.07458374
-1.66583292,3.56181285,0.00054531,1.35658803,0.17045463,1.06088411,1.72389069,1.06251015,0.00623023,0.07539614
-1.65982991,3.47329138,0.00051456,1.30315874,0.16768011,1.06584052,1.63532475,1.02850625,0.00578888,0.07694355
-1.65382691,3.39829848,0.00048743,1.25220596,0.16614461,1.07810150,1.55152454,0.99647368,0.00541980,0.07926105
