energy_ev,total_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.18309155,2.09904493,0.64913506,1.23451943,0.17544270,0.02942709,0.00865239,0.16005791,0.37103997,0.00000000
0.18909455,2.12548148,0.67792404,1.25591316,0.18013642,0.02933449,0.00787732,0.15578740,0.37743505,0.00000000
0.19509755,2.16044427,0.70929385,1.28326034,0.18551560,0.02925756,0.00722522,0.15163126,0.38445336,0.00000000
0.20110055,2.20279486,0.74294863,1.31566840,0.19141262,0.02919200,0.00668714,0.14761087,0.39198986,0.00000000
0.20710355,2.25120584,0.77850384,1.35213095,0.19765206,0.02913280,0.00625315,0.14374184,0.39991521,0.00000000
0.21310655,2.30419125,0.81549218,1.39154976,0.20405434,0.02907440,0.00591264,0.14003450,0.40807886,0.00000000
0.21910955,2.36014238,0.85337288,1.43275960,0.21043942,0.02901088,0.00565454,0.13649469,0.41631302,0.00000000
0.22511256,2.41736823,0.89154454,1.47455579,0.21663053,0.02893620,0.00546766,0.13312464,0.42443755,0.00000000
0.23111556,2.47413985,0.92936094,1.51572369,0.22245779,0.02884442,0.00534084,0.12992402,0.43226551,0.00000000
0.23711856,2.52873746,0.96614978,1.55506962,0.22776179,0.02872994,0.00526317,0.12689105,0.43960932,0.00000000
0.24312156,2.57949918,1.00123346,1.59145242,0.23239688,0.02858773,0.00522419,0.12402377,0.44628735,0.00000000
0.24912456,2.62486981,1.03395148,1.62381463,0.23623432,0.02841356,0.00521402,0.12132116,0.45213067,0.00000000
0.25512756,2.66344815,1.06368331,1.65121229,0.23916503,0.02820425,0.00522349,0.11878440,0.45698969,0.00000000
0.26113057,2.69403108,1.08987107,1.67284249,0.24110198,0.02795784,0.00524426,0.11641791,0.46074053,0.00000000
0.26713357,2.71565275,1.11204074,1.68806727,0.24198211,0.02767380,0.00526889,0.11423032,0.46329075,0.00000000
0.27313657,2.72761716,1.12982115,1.69643318,0.24176765,0.02735315,0.00529093,0.11223524,0.46458413,0.00000000
0.27913957,2.72952253,1.14295950,1.69768540,0.24044695,0.02699852,0.00530493,0.11045175,0.46460430,0.00000000
0.28514257,2.72127629,1.15133278,1.69177565,0.23803457,0.02661425,0.00530651,0.10890462,0.46337700,0.00000000
0.29114557,2.70309951,1.15495422,1.67886345,0.23457073,0.02620632,0.00529234,0.10762419,0.46097058,0.00000000
0.29714857,2.67552025,1.15397432,1.65931031,0.23012011,0.02578225,0.00526013,0.10664582,0.45749492,0.00000000
0.30315158,2.63935567,1.14867623,1.63366695,0.22476991,0.02535092,0.00520859,0.10600902,0.45309839,0.00000000
0.30915458,2.59568319,1.13946548,1.60265372,0.21862737,0.02492234,0.00513739,0.10575614,0.44796311,0.00000000
0.31515758,2.54580147,1.12685426,1.56713493,0.21181669,0.02450733,0.00504704,0.10593066,0.44229851,0.00000000
0.32116058,2.49118275,1.11144103,1.52808785,0.20447544,0.02411710,0.00493887,0.10657523,0.43633340,0.00000000
0.32716358,2.43341806,1.09388613,1.48656770,0.19675075,0.02376287,0.00481483,0.10772938,0.43030688,0.00000000
0.33316658,2.37415773,1.07488456,1.44366988,0.18879513,0.02345535,0.00467744,0.10942708,0.42445847,0.00000000
0.33916958,2.31504945,1.05513709,1.40049099,0.18076231,0.02320428,0.00452961,0.11169425,0.41901785,0.00000000
0.34517259,2.25767676,1.03532117,1.35809024,0.17280316,0.02301798,0.00437451,0.11454637,0.41419475,0.00000000
0.35117559,2.20350036,1.01606281,1.31745294,0.16506179,0.02290284,0.00421545,0.11798619,0.41016935,0.00000000
0.35717859,2.15380522,0.99791108,1.27945751,0.15767206,0.02286300,0.00405573,0.12200196,0.40708391,0.00000000
0.36318159,2.10965543,0.98131611,1.24484745,0.15075456,0.02290003,0.00389852,0.12656599,0.40503581,0.00000000
0.36918459,2.07185924,0.96661195,1.21420942,0.14441426,0.02301270,0.00374674,0.13163388,0.40407259,0.00000000
0.37518759,2.04094545,0.95400491,1.18795831,0.13873872,0.02319688,0.00360301,0.13714445,0.40418915,0.00000000
0.38119060,2.01715247,0.94356799,1.16632983,0.13379718,0.02344565,0.00346952,0.14302040,0.40532741,0.00000000
0.38719360,2.00043015,0.93524153,1.14938079,0.12964020,0.02374937,0.00334807,0.14916976,0.40737837,0.00000000
0.39319660,1.99045439,0.92884015,1.13699699,0.12630018,0.02409604,0.00323999,0.15548813,0.41018661,0.00000000
0.39919960,1.98665337,0.92406532,1.12890801,0.12379244,0.02447172,0.00314620,0.16186156,0.41355704,0.00000000
0.40520260,1.98824422,0.92052299,1.12470810,0.12211688,0.02486099,0.00306721,0.16817006,0.41726345,0.00000000
0.41120560,1.99427790,0.91774533,1.12388214,0.12126010,0.02524761,0.00300325,0.17429162,0.42105869,0.00000000
0.41720860,2.00369014,0.91521535,1.12583504,0.12119786,0.02561511,0.00295429,0.18010638,0.42468567,0.00000000
0.42321161,2.01535571,0.91239308,1.12992332,0.12189772,0.02594751,0.00292020,0.18550099,0.42788898,0.00000000
0.42921461,2.02814323,0.90874219,1.13548705,0.12332172,0.02622995,0.00290082,0.19037281,0.43042624,0.00000000
0.43521761,2.04096800,0.90375550,1.14188085,0.12542899,0.02644927,0.00289613,0.19463377,0.43207881,0.00000000
0.44122061,2.05284002,0.89697828,1.14850217,0.12817809,0.02659461,0.00290637,0.19821367,0.43266128,0.00000000
0.44722361,2.06290526,0.88802832,1.15481589,0.13152914,0.02665779,0.00293213,0.20106289,0.43202926,0.00000000
0.45322661,2.07047822,0.87661186,1.16037398,0.13544542,0.02663363,0.00297447,0.20315411,0.43008519,0.00000000
0.45922961,2.07506448,0.86253481,1.16482951,0.13989459,0.02652011,0.00303503,0.20448329,0.42678181,0.00000000
0.46523262,2.07637271,0.84570897,1.16794466,0.14484938,0.02631843,0.00311612,0.20506957,0.42212338,0.00000000
0.47123562,2.07431575,0.82615314,1.16959257,0.15028786,0.02603285,0.00322069,0.20495425,0.41616438,0.00000000
0.47723862,2.06900149,0.80398946,1.16975327,0.15619315,0.02567045,0.00335244,0.20419893,0.40900614,0.00000000
0.48324162,2.06071439,0.77943535,1.16850429,0.16255279,0.02524076,0.00351572,0.20288285,0.40079146,0.00000000
0.48924462,2.04988910,0.75279166,1.16600662,0.16935776,0.02475527,0.00371557,0.20109955,0.39169760,0.00000000
0.49524762,2.03707803,0.72442808,1.16248721,0.17660119,0.02422691,0.00395757,0.19895312,0.38192816,0.00000000
0.50125063,2.02291482,0.69476636,1.15821900,0.18427701,0.02366945,0.00424776,0.19655418,0.37170418,0.00000000
0.50725363,2.00807595,0.66426259,1.15349975,0.19237838,0.02309689,0.00459251,0.19401569,0.36125505,0.00000000
0.51325663,1.99324241,0.63338927,1.14863091,0.20089628,0.02252289,0.00499835,0.19144899,0.35080961,0.00000000
0.51925963,1.97906356,0.60261807,1.14389764,0.20981808,0.02196022,0.00547181,0.18895995,0.34058786,0.00000000
0.52526263,1.96612484,0.57240398,1.13955096,0.21912637,0.02142031,0.00601919,0.18664563,0.33079374,0.00000000
0.53126563,1.95492066,0.54317146,1.13579287,0.22879798,0.02091282,0.00664640,0.18459141,0.32160905,0.00000000
0.53726863,1.94583354,0.51530297,1.13276519,0.23880327,0.02044539,0.00735875,0.18286875,0.31318888,0.00000000
0.54327164,1.93912009,0.48913017,1.13054222,0.24910575,0.02002346,0.00816077,0.18153344,0.30565847,0.00000000
0.54927464,1.93490397,0.46492787,1.12912762,0.25966200,0.01965016,0.00905598,0.18062465,0.29911170,0.00000000
0.55527764,1.93317567,0.44291060,1.12845528,0.27042188,0.01932634,0.01004683,0.18016446,0.29361081,0.00000000
0.56128064,1.93379857,0.42323169,1.12839394,0.28132909,0.01905074,0.01113449,0.18015793,0.28918754,0.00000000
0.56728364,1.93652035,0.40598461,1.12875498,0.29232190,0.01882013,0.01231877,0.18059376,0.28584514,0.00000000
0.57328664,1.94098897,0.39120598,1.12930294,0.30333420,0.01862958,0.01359809,0.18144519,0.28356129,0.00000000
0.57928964,1.94677170,0.37888028,1.12976783,0.31429665,0.01847282,0.01496945,0.18267141,0.28229147,0.00000000
0.58529265,1.95337634,0.36894535,1.12985871,0.32513797,0.01834252,0.01642839,0.18421902,0.28197261,0.00000000
0.59129565,1.96027319,0.36129879,1.12927757,0.33578631,0.01823066,0.01796911,0.18602385,0.28252681,0.00000000
0.59729865,1.96691682,0.35580456,1.12773295,0.34617059,0.01812889,0.01958454,0.18801279,0.28386486,0.00000000
0.60330165,1.97276661,0.35229965,1.12495254,0.35622185,0.01802882,0.02126642,0.19010574,0.28588946,0.00000000
0.60930465,1.97730528,0.35060056,1.12069430,0.36587439,0.01792237,0.02300548,0.19221760,0.28849809,0.00000000
0.61530765,1.98005477,0.35050937,1.11475558,0.37506689,0.01780197,0.02479159,0.19426028,0.29158528,0.00000000
0.62131066,1.98058920,0.35181932,1.10698005,0.38374324,0.01766083,0.02661393,0.19614470,0.29504458,0.00000000
0.62731366,1.97854449,0.35431980,1.09726217,0.39185324,0.01749304,0.02846117,0.19778283,0.29876997,0.00000000
0.63331666,1.97362494,0.35780065,1.08554923,0.39935296,0.01729376,0.03032162,0.19908959,0.30265695,0.00000000
0.63931966,1.96560652,0.36205594,1.07184112,0.40620500,0.01705927,0.03218342,0.19998484,0.30660339,0.00000000
0.64532266,1.95433744,0.36688697,1.05618779,0.41237838,0.01678697,0.03403467,0.20039517,0.31051012,0.00000000
0.65132566,1.93973627,0.37210484,1.03868500,0.41784835,0.01647542,0.03586353,0.20025570,0.31428154,0.00000000
0.65732866,1.92178794,0.37753233,1.01946843,0.42259593,0.01612430,0.03765836,0.19951160,0.31782614,0.00000000
0.66333167,1.90053822,0.38300530,0.99870667,0.42660737,0.01573431,0.03940776,0.19811953,0.32105717,0.00000000
0.66933467,1.87608701,0.38837366,0.97659356,0.42987350,0.01530713,0.04110061,0.19604880,0.32389344,0.00000000
0.67533767,1.84858105,0.39350185,0.95334004,0.43238906,0.01484529,0.04272615,0.19328222,0.32626020,0.00000000
0.68134067,1.81820630,0.39826896,0.92916629,0.43415212,0.01435208,0.04427394,0.18981666,0.32809030,0.00000000
0.68734367,1.78518053,0.40256855,0.90429410,0.43516352,0.01383141,0.04573391,0.18566322,0.32932540,0.00000000
0.69334667,1.74974634,0.40630818,0.87894018,0.43542655,0.01328773,0.04709636,0.18084701,0.32991730,0.00000000
0.69934967,1.71216500,0.40940884,0.85331031,0.43494682,0.01272587,0.04835198,0.17540660,0.32982935,0.00000000
0.70535268,1.67271118,0.41180416,0.82759490,0.43373243,0.01215096,0.04949193,0.16939299,0.32903780,0.00000000
0.71135568,1.63166896,0.41343970,0.80196579,0.43179440,0.01156829,0.05050788,0.16286835,0.32753313,0.00000000
0.71735868,1.58932898,0.41427236,0.77657451,0.42914746,0.01098325,0.05139219,0.15590439,0.32532121,0.00000000
0.72336168,1.54598701,0.41426986,0.75155205,0.42581120,0.01040122,0.05213803,0.14858055,0.32242429,0.00000000
0.72936468,1.50194378,0.41341056,0.72700997,0.42181145,0.00982752,0.05273965,0.14098192,0.31888173,0.00000000
0.73536768,1.45750603,0.41168358,0.70304279,0.41718200,0.00926729,0.05319261,0.13319728,0.31475045,0.00000000
0.74137069,1.41298875,0.40908929,0.67973150,0.41196652,0.00872552,0.05349413,0.12531692,0.31010510,0.00000000
0.74737369,1.36871820,0.40564012,0.65714798,0.40622059,0.00820694,0.05364342,0.11743070,0.30503788,0.00000000
0.75337669,1.32503567,0.40136181,0.63536002,0.40001374,0.00771603,0.05364205,0.10962624,0.29965799,0.00000000
0.75937969,1.28230153,0.39629486,0.61443669,0.39343140,0.00725703,0.05349434,0.10198726,0.29409071,0.00000000
0.76538269,1.24089917,0.39049622,0.59445371,0.38657663,0.00683387,0.05320772,0.09459223,0.28847616,0.00000000
0.77138569,1.20123855,0.38404105,0.57549863,0.37957141,0.00645021,0.05279299,0.08751333,0.28296756,0.00000000
0.77738869,1.16375880,0.37702436,0.55767524,0.37255742,0.00610946,0.05226466,0.08081562,0.27772924,0.00000000
0.78339170,1.12892950,0.36956245,0.54110724,0.36569611,0.00581475,0.05164099,0.07455659,0.27293414,0.00000000
0.78939470,1.09725016,0.36179381,0.52594058,0.35916798,0.00556894,0.05094413,0.06878588,0.26876096,0.00000000
0.79539770,1.06924765,0.35387959,0.51234453,0.35317090,0.00537465,0.05019991,0.06354527,0.26539092,0.00000000
0.80140070,1.04547119,0.34600309,0.50051104,0.34791745,0.00523420,0.04943764,0.05886882,0.26300420,0.00000000
0.80740370,1.02648468,0.33836858,0.49065254,0.34363115,0.00514963,0.04868965,0.05478314,0.26177603,0.00000000
0.81340670,1.01285648,0.33119895,0.48299795,0.34054170,0.00512268,0.04799067,0.05130770,0.26187254,0.00000000
0.81940970,1.00514638,0.32473249,0.47778702,0.33887926,0.00515471,0.04737706,0.04845518,0.26344645,0.00000000
0.82541271,1.00389041,0.31921856,0.47526314,0.33886773,0.00524668,0.04688587,0.04623178,0.26663265,0.00000000
0.83141571,1.00958338,0.31491232,0.47566482,0.34071747,0.00539909,0.04655376,0.04463746,0.27154388,0.00000000
0.83741871,1.02266007,0.31206867,0.47921611,0.34461738,0.00561189,0.04641583,0.04366613,0.27826659,0.00000000
0.84342171,1.04347542,0.31093542,0.48611622,0.35072687,0.00588445,0.04650435,0.04330573,0.28685704,0.00000000
0.84942471,1.07228469,0.31174601,0.49652892,0.35916783,0.00621545,0.04684754,0.04353825,0.29733805,0.00000000
0.85542771,1.10922418,0.31471207,0.51057195,0.37001700,0.00660284,0.04746827,0.04433967,0.30969621,0.00000000
0.86143072,1.15429374,0.32001583,0.52830704,0.38329910,0.00704378,0.04838296,0.04567992,0.32387997,0.00000000
0.86743372,1.20734157,0.32780301,0.54973089,0.39898107,0.00753457,0.04960047,0.04752285,0.33979860,0.00000000
0.87343672,1.26805244,0.33817616,0.57476761,0.41696763,0.00807066,0.05112133,0.04982618,0.35732214,0.00000000
0.87943972,1.33594006,0.35118894,0.60326301,0.43709869,0.00864665,0.05293711,0.05254165,0.37628233,0.00000000
0.88544272,1.41034418,0.36684146,0.63498107,0.45914856,0.00925625,0.05503003,0.05561529,0.39647476,0.00000000
0.89144572,1.49043296,0.38507700,0.66960291,0.48282737,0.00989241,0.05737299,0.05898777,0.41766193,0.00000000
0.89744872,1.57521107,0.40578019,0.70672841,0.50778472,0.01054734,0.05992982,0.06259510,0.43957738,0.00000000
0.90345173,1.66353332,0.42877691,0.74588058,0.53361553,0.01121262,0.06265594,0.06636939,0.46193070,0.00000000
0.90945473,1.75412406,0.45383592,0.78651274,0.55986810,0.01187937,0.06549927,0.07023989,0.48441335,0.00000000
0.91545773,1.84560169,0.48067215,0.82801836,0.58605411,0.01253835,0.06840153,0.07413418,0.50670502,0.00000000
0.92146073,1.93650789,0.50895183,0.86974328,0.61166043,0.01318019,0.07129979,0.07797955,0.52848048,0.00000000
0.92746373,2.02534052,0.53829914,0.91100006,0.63616216,0.01379552,0.07412818,0.08170444,0.54941654,0.00000000
0.93346673,2.11058951,0.56830423,0.95108404,0.65903673,0.01437522,0.07681988,0.08523995,0.56919912,0.00000000
0.93946973,2.19077419,0.59853254,0.98929057,0.67977840,0.01491060,0.07930911,0.08852136,0.58753004,0.00000000
0.94547274,2.26448107,0.62853487,1.02493277,0.69791264,0.01539359,0.08153317,0.09148954,0.60413342,0.00000000
0.95147574,2.33040059,0.65785814,1.05735943,0.71300996,0.01581693,0.08343445,0.09409231,0.61876150,0.00000000
0.95747874,2.38736155,0.68605624,1.08597218,0.72469855,0.01617434,0.08496221,0.09628550,0.63119966,0.00000000
0.96348174,2.43436191,0.71270080,1.11024142,0.73267525,0.01646069,0.08607425,0.09803390,0.64127062,0.00000000
0.96948474,2.47059483,0.73739134,1.12972052,0.73671446,0.01667205,0.08673817,0.09931184,0.64883761,0.00000000
0.97548774,2.49546902,0.75976460,1.14405757,0.73667463,0.01680583,0.08693240,0.10010360,0.65380652,0.00000000
0.98149075,2.50862257,0.77950267,1.15300450,0.73250202,0.01686080,0.08664674,0.10040336,0.65612703,0.00000000
0.98749375,2.50992991,0.79633960,1.15642301,0.72423168,0.01683713,0.08588253,0.10021506,0.65579262,0.00000000
0.99349675,2.49950154,0.81006641,1.15428736,0.71198554,0.01673630,0.08465244,0.09955184,0.65283962,0.00000000
0.99949975,2.47767682,0.82053434,1.14668377,0.69596779,0.01656113,0.08297979,0.09843531,0.64734534,0.00000000
1.00550275,2.44501013,0.82765621,1.13380659,0.67645781,0.01631559,0.08089755,0.09689465,0.63942533,0.00000000
1.01150575,2.40225098,0.83140602,1.11595144,0.65380079,0.01600476,0.07844696,0.09496552,0.62922997,0.00000000
1.01750875,2.35031917,0.83181685,1.09350559,0.62839670,0.01563462,0.07567600,0.09268889,0.61694046,0.00000000
1.02351176,2.29027579,0.82897722,1.06693605,0.60068790,0.01521195,0.07263756,0.09010986,0.60276432,0.00000000
1.02951476,2.22329150,0.82302611,1.03677573,0.57114602,0.01474409,0.06938761,0.08727640,0.58693065,0.00000000
1.03551776,2.15061316,0.81414701,1.00360835,0.54025851,0.01423883,0.06598330,0.08423817,0.56968515,0.00000000
1.04152076,2.07353002,0.80256107,0.96805254,0.50851554,0.01370417,0.06248116,0.08104542,0.55128508,0.00000000
1.04752376,1.99334084,0.78851986,0.93074565,0.47639755,0.01314818,0.05893544,0.07774795,0.53199431,0.00000000
1.05352676,1.91132274,0.77229790,0.89232792,0.44436393,0.01257880,0.05539661,0.07439414,0.51207844,0.00000000
1.05952976,1.82870278,0.75418520,0.85342726,0.41284320,0.01200376,0.05191023,0.07103013,0.49180024,0.00000000
1.06553277,1.74663311,0.73448022,0.81464529,0.38222484,0.01143035,0.04851601,0.06769909,0.47141531,0.00000000
1.07153577,1.66616990,0.71348315,0.77654475,0.35285297,0.01086537,0.04524720,0.06444059,0.45116806,0.00000000
1.07753877,1.58825663,0.69148992,0.73963869,0.32502197,0.01031501,0.04213036,0.06129006,0.43128820,0.00000000
1.08354177,1.51371175,0.66878695,0.70438152,0.29897391,0.00978477,0.03918532,0.05827836,0.41198748,0.00000000
1.08954477,1.44322055,0.64564661,0.67116205,0.27489777,0.00927941,0.03642554,0.05543139,0.39345700,0.00000000
1.09554777,1.37733121,0.62232359,0.64029864,0.25293026,0.00880290,0.03385854,0.05276988,0.37586491,0.00000000
1.10155078,1.31645449,0.59905196,0.61203625,0.23315795,0.00835842,0.03148667,0.05030915,0.35935458,0.00000000
1.10755378,1.26086685,0.57604308,0.58654554,0.21562055,0.00794835,0.02930784,0.04805905,0.34404330,0.00000000
1.11355678,1.21071631,0.55348411,0.56392368,0.20031511,0.00757427,0.02731649,0.04602397,0.33002138,0.00000000
1.11955978,1.16603073,0.53153717,0.54419695,0.18720065,0.00723701,0.02550441,0.04420292,0.31735179,0.00000000
1.12556278,1.12672781,0.51033903,0.52732473,0.17620328,0.00693667,0.02386162,0.04258981,0.30607023,0.00000000
1.13156578,1.09262658,0.49000120,0.51320488,0.16722134,0.00667266,0.02237717,0.04117374,0.29618566,0.00000000
1.13756878,1.06345966,0.47061048,0.50168013,0.16013048,0.00644382,0.02103976,0.03993950,0.28768131,0.00000000
1.14357179,1.03888614,0.45222969,0.49254542,0.15478852,0.00624839,0.01983833,0.03886813,0.28051605,0.00000000
1.14957479,1.01850452,0.43489875,0.48555585,0.15103994,0.00608417,0.01876240,0.03793764,0.27462613,0.00000000
1.15557779,1.00186557,0.41863590,0.48043501,0.14871989,0.00594853,0.01780236,0.03712374,0.26992725,0.00000000
1.16158079,0.98848486,0.40343915,0.47688358,0.14765785,0.00583852,0.01694953,0.03640075,0.26631699,0.00000000
1.16758379,0.97785468,0.38928785,0.47458783,0.14768070,0.00575096,0.01619623,0.03574249,0.26367732,0.00000000
1.17358679,0.96945536,0.37614442,0.47322790,0.14861539,0.00568246,0.01553557,0.03512318,0.26187743,0.00000000
1.17958979,0.96276581,0.36395622,0.47248572,0.15029121,0.00562957,0.01496135,0.03451839,0.26077660,0.00000000
1.18559280,0.95727326,0.35265764,0.47205225,0.15254174,0.00558878,0.01446783,0.03390591,0.26022718,0.00000000
1.19159580,0.95248233,0.34217226,0.47163409,0.15520650,0.00555667,0.01404949,0.03326651,0.26007755,0.00000000
1.19759880,0.94792317,0.33241530,0.47095923,0.15813244,0.00552989,0.01370079,0.03258472,0.26017516,0.00000000
1.20360180,0.94315899,0.32329615,0.46978192,0.16117530,0.00550527,0.01341608,0.03184933,0.26036945,0.00000000
1.20960480,0.93779294,0.31472114,0.46788663,0.16420098,0.00547991,0.01318939,0.03105390,0.26051470,0.00000000
1.21560780,0.93147431,0.30659644,0.46509111,0.16708680,0.00545112,0.01301447,0.03019707,0.26047278,0.00000000
1.22161081,0.92390419,0.29883110,0.46124857,0.16972291,0.00541661,0.01288478,0.02928270,0.26011580,0.00000000
1.22761381,0.91484065,0.29134022,0.45624896,0.17201371,0.00537440,0.01279362,0.02831996,0.25932858,0.00000000
1.23361681,0.90410330,0.28404806,0.45001962,0.17387928,0.00532294,0.01273433,0.02732320,0.25801086,0.00000000
1.23961981,0.89157731,0.27689119,0.44252510,0.17525684,0.00526113,0.01270055,0.02631179,0.25607943,0.00000000
1.24562281,0.87721676,0.26982149,0.43376647,0.17610218,0.00518828,0.01268649,0.02530984,0.25346984,0.00000000
1.25162581,0.86104721,0.26280884,0.42378004,0.17639096,0.00510424,0.01268728,0.02434582,0.25013790,0.00000000
1.25762881,0.84316738,0.25584356,0.41263561,0.17611980,0.00500929,0.01269931,0.02345219,0.24606074,0.00000000
1.26363182,0.82374956,0.24893824,0.40043436,0.17530706,0.00490424,0.01272052,0.02266489,0.24123753,0.00000000
1.26963482,0.80303885,0.24212913,0.38730619,0.17399330,0.00479035,0.01275068,0.02202290,0.23568965,0.00000000
1.27563782,0.78135071,0.23547664,0.37340683,0.17224115,0.00466939,0.01279162,0.02156762,0.22946041,0.00000000
1.28164082,0.75906677,0.22906516,0.35891452,0.17013464,0.00454353,0.01284734,0.02134234,0.22261416,0.00000000
1.28764382,0.73662871,0.22300186,0.34402629,0.16777792,0.00441534,0.01292406,0.02139157,0.21523487,0.00000000
1.29364682,0.71453005,0.21741462,0.32895392,0.16529326,0.00428777,0.01303014,0.02176032,0.20742414,0.00000000
1.29964982,0.69330580,0.21244893,0.31391952,0.16281832,0.00416400,0.01317589,0.02249328,0.19929864,0.00000000
1.30565283,0.67352001,0.20826377,0.29915083,0.16050271,0.00404745,0.01337331,0.02363392,0.19098702,0.00000000
1.31165583,0.65575138,0.20502667,0.28487613,0.15850402,0.00394163,0.01363566,0.02522345,0.18262645,0.00000000
1.31765883,0.64057713,0.20290783,0.27131910,0.15698307,0.00385007,0.01397696,0.02729968,0.17435874,0.00000000
1.32366183,0.62855553,0.20207365,0.25869337,0.15609894,0.00377620,0.01441143,0.02989573,0.16632626,0.00000000
1.32966483,0.62020752,0.20267973,0.24719729,0.15600350,0.00372324,0.01495283,0.03303870,0.15866780,0.00000000
1.33566783,0.61599814,0.20486361,0.23700866,0.15683597,0.00369409,0.01561378,0.03674821,0.15151443,0.00000000
1.34167084,0.61631821,0.20873758,0.22827993,0.15871748,0.00369123,0.01640509,0.04103493,0.14498556,0.00000000
1.34767384,0.62146720,0.21438166,0.22113383,0.16174595,0.00371660,0.01733505,0.04589923,0.13918537,0.00000000
1.35367684,0.63163805,0.22183735,0.21565975,0.16599152,0.00377153,0.01840887,0.05132977,0.13419977,0.00000000
1.35967984,0.64690454,0.23110217,0.21191098,0.17149267,0.00385663,0.01962805,0.05730247,0.13009392,0.00000000
1.36568284,0.66721225,0.24212550,0.20990304,0.17825336,0.00397179,0.02099004,0.06377960,0.12691058,0.00000000
1.37168584,0.69237349,0.25480590,0.20961319,0.18624122,0.00411612,0.02248787,0.07070938,0.12466923,0.00000000
1.37768884,0.72206700,0.26899012,0.21098134,0.19538713,0.00428794,0.02411007,0.07802588,0.12336609,0.00000000
1.38369185,0.75584264,0.28447410,0.21391225,0.20558607,0.00448488,0.02584065,0.08564957,0.12297509,0.00000000
1.38969485,0.79313139,0.30100586,0.21827931,0.21669942,0.00470384,0.02765933,0.09348836,0.12344975,0.00000000
1.39569785,0.83326053,0.31829057,0.22392948,0.22855875,0.00494119,0.02954193,0.10143925,0.12472584,0.00000000
1.40170085,0.87547385,0.33599744,0.23068972,0.24097079,0.00519283,0.03146097,0.10939060,0.12672486,0.00000000
1.40770385,0.91895630,0.35376847,0.23837432,0.25372368,0.00545436,0.03338634,0.11722488,0.12935818,0.00000000
1.41370685,0.96286222,0.37122869,0.24679316,0.26659416,0.00572125,0.03528619,0.12482201,0.13253163,0.00000000
1.41970985,1.00634627,0.38799765,0.25576050,0.27935538,0.00598906,0.03712788,0.13206296,0.13615038,0.00000000
1.42571286,1.04859584,0.40370154,0.26510393,0.29178513,0.00625356,0.03887898,0.13883362,0.14012392,0.00000000
1.43171586,1.08886338,0.41798565,0.27467311,0.30367412,0.00651102,0.04050835,0.14502883,0.14437095,0.00000000
1.43771886,1.12649742,0.43052663,0.28434790,0.31483377,0.00675830,0.04198708,0.15055614,0.14882389,0.00000000
1.44372186,1.16097070,0.44104384,0.29404545,0.32510342,0.00699308,0.04328950,0.15533944,0.15343277,0.00000000
1.44972486,1.19190396,0.44930951,0.30372584,0.33435639,0.00721393,0.04439394,0.15932198,0.15816843,0.00000000
1.45572786,1.21908412,0.45515717,0.31339590,0.34250470,0.00742046,0.04528345,0.16246884,0.16302474,0.00000000
1.46173087,1.24247584,0.45848783,0.32311104,0.34950215,0.00761334,0.04594627,0.16476857,0.16801964,0.00000000
1.46773387,1.26222558,0.45927389,0.33297460,0.35534565,0.00779429,0.04637612,0.16623387,0.17319511,0.00000000
1.47373687,1.27865778,0.45756031,0.34313497,0.36007472,0.00796604,0.04657232,0.16690141,0.17861580,0.00000000
1.47973987,1.29226299,0.45346321,0.35378009,0.36376909,0.00813223,0.04653961,0.16683055,0.18436643,0.00000000
1.48574287,1.30367840,0.44716581,0.36512979,0.36654461,0.00829724,0.04628793,0.16610115,0.19054808,0.00000000
1.49174587,1.31366133,0.43891205,0.37742591,0.36854767,0.00846598,0.04583186,0.16481050,0.19727336,0.00000000
1.49774887,1.32305681,0.42899801,0.39092079,0.36994822,0.00864369,0.04519002,0.16306945,0.20466074,0.00000000
1.50375188,1.33276065,0.41776175,0.40586436,0.37093202,0.00883562,0.04438436,0.16099800,0.21282827,0.00000000
1.50975488,1.34367949,0.40557178,0.42249052,0.37169223,0.00904679,0.04343938,0.15872049,0.22188682,0.00000000
1.51575788,1.35668979,0.39281491,0.44100337,0.37242089,0.00928169,0.04238125,0.15636060,0.23193338,0.00000000
1.52176088,1.37259744,0.37988374,0.46156386,0.37330059,0.00954401,0.04123709,0.15403645,0.24304449,0.00000000
1.52776388,1.39209985,0.36716451,0.48427753,0.37449683,0.00983638,0.04003415,0.15185599,0.25527015,0.00000000
1.53376688,1.41575233,0.35502561,0.50918398,0.37615116,0.01016016,0.03879914,0.14991281,0.26862868,0.00000000
1.53976988,1.44394004,0.34380722,0.53624855,0.37837570,0.01051532,0.03755763,0.14828278,0.28310254,0.00000000
1.54577289,1.47685693,0.33381229,0.56535667,0.38124889,0.01090024,0.03633357,0.14702133,0.29863541,0.00000000
1.55177589,1.51449237,0.32529922,0.59631129,0.38481281,0.01131179,0.03514884,0.14616186,0.31513081,0.00000000
1.55777889,1.55662605,0.31847628,0.62883342,0.38907206,0.01174525,0.03402303,0.14571491,0.33245217,0.00000000
1.56378189,1.60283125,0.31349777,0.66256611,0.39399412,0.01219445,0.03297317,0.14566852,0.35042443,0.00000000
1.56978489,1.65248615,0.31046204,0.69708139,0.39951106,0.01265195,0.03201361,0.14598939,0.36883724,0.00000000
