energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.30465233,5.72660096,0.18155474,0.79718070,1.19320308,0.84180470,1.22176509,0.61770510,0.15010142,2.41243664
-3.29864932,5.61732002,0.17309539,0.76283080,1.18973106,0.84614094,1.17597638,0.59025423,0.14777228,2.41281682
-3.29264632,5.50985798,0.16456318,0.72724510,1.19008111,0.85096359,1.12868829,0.56224345,0.14578631,2.41719377
-3.28664332,5.40609834,0.15608756,0.69096275,1.19443323,0.85633552,1.08071233,0.53408252,0.14410550,2.42569949
-3.28064032,5.30756758,0.14778802,0.65450263,1.20279655,0.86226678,1.03281357,0.50615607,0.14268304,2.43824233
-3.27463732,5.21540111,0.13977216,0.61835215,1.21501117,0.86871247,0.98569473,0.47881574,0.14146462,2.45450845
-3.26863432,5.13032820,0.13213439,0.58295792,1.23075680,0.87557353,0.93998390,0.45237406,0.14038997,2.47397316
-3.26263132,5.05267645,0.12495523,0.54871862,1.24956758,0.88270052,0.89622631,0.42710031,0.13939466,2.49592166
-3.25662831,4.98239550,0.11830121,0.51598026,1.27085266,0.88990029,0.85488021,0.40321819,0.13841210,2.51947859
-3.25062531,4.91909862,0.11222539,0.48503390,1.29392141,0.89694527,0.81631689,0.38090566,0.13737564,2.54364502
-3.24462231,4.86211982,0.10676846,0.45611581,1.31801227,0.90358495,0.78082451,0.36029647,0.13622082,2.56734120
-3.23861931,4.81058339,0.10196016,0.42940994,1.34232384,0.90955891,0.74861538,0.34148344,0.13488754,2.58945333
-3.23261631,4.76348202,0.09782124,0.40505222,1.36604695,0.91461084,0.71983591,0.32452307,0.13332215,2.60888182
-3.22661331,4.71975927,0.09436542,0.38313668,1.38839626,0.91850267,0.69457871,0.30944120,0.13147940,2.62458909
-3.22061031,4.67839178,0.09160170,0.36372252,1.40864002,0.92102806,0.67289575,0.29623935,0.12932403,2.63564438
-3.21460730,4.63846684,0.08953640,0.34684203,1.42612685,0.92202448,0.65481187,0.28490126,0.12683213,2.64126355
-3.20860430,4.59925100,0.08817519,0.33250851,1.44030817,0.92138324,0.64033770,0.27539940,0.12399202,2.64084197
-3.20260130,4.56024602,0.08752469,0.32072393,1.45075578,0.91905678,0.62948115,0.26770081,0.12080473,2.63397892
-3.19659830,4.52122912,0.08759373,0.31148568,1.45717352,0.91506284,0.62225683,0.26177227,0.11728400,2.62049247
-3.19059530,4.48227539,0.08839397,0.30479218,1.45940306,0.90948527,0.61869262,0.25758415,0.11345584,2.60042415
-3.18459230,4.44376120,0.08994005,0.30064678,1.45742336,0.90247133,0.61883328,0.25511308,0.10935767,2.57403351
-3.17858929,4.40634841,0.09224895,0.29905995,1.45134445,0.89422568,0.62274060,0.25434305,0.10503702,2.54178289
-3.17258629,4.37095054,0.09533884,0.30004948,1.44139562,0.88500133,0.63049025,0.25526512,0.10054991,2.50431337
-3.16658329,4.33868254,0.09922722,0.30363882,1.42790919,0.87508808,0.64216545,0.25787561,0.09595902,2.46241345
-3.16058029,4.31079734,0.10392856,0.30985351,1.41130053,0.86479897,0.65784794,0.26217308,0.09133162,2.41698205
-3.15457729,4.28861246,0.10945153,0.31871607,1.39204559,0.85445568,0.67760671,0.26815421,0.08673744,2.36898792
-3.14857429,4.27343092,0.11579593,0.33023968,1.37065721,0.84437345,0.70148530,0.27580894,0.08224650,2.31942763
-3.14257129,4.26646083,0.12294955,0.34442091,1.34766132,0.83484649,0.72948845,0.28511515,0.07792705,2.26928419
-3.13656828,4.26873799,0.13088512,0.36123211,1.32357427,0.82613462,0.76156901,0.29603334,0.07384362,2.21948851
-3.13056528,4.28105590,0.13955754,0.38061393,1.29888240,0.81845180,0.79761591,0.30850154,0.07005534,2.17088542
-3.12456228,4.30390688,0.14890164,0.40246843,1.27402468,0.81195721,0.83744416,0.32243105,0.06661439,2.12420569
-3.11855928,4.33743752,0.15883066,0.42665334,1.24937908,0.80674923,0.88078754,0.33770308,0.06356488,2.08004540
-3.11255628,4.38142093,0.16923555,0.45297787,1.22525323,0.80286265,0.92729464,0.35416677,0.06094195,2.03885305
-3.10655328,4.43524713,0.17998534,0.48120043,1.20187935,0.80026923,0.97652865,0.37163873,0.05877122,2.00092490
-3.10055028,4.49793225,0.19092847,0.51102857,1.17941353,0.79888131,1.02797124,0.38990422,0.05706853,1.96640805
-3.09454727,4.56814593,0.20189537,0.54212132,1.15793887,0.79855845,1.08103044,0.40872008,0.05583998,1.93531076
-3.08854427,4.64425555,0.21270195,0.57409389,1.13747209,0.79911649,1.13505245,0.42781921,0.05508222,1.90751900
-3.08254127,4.72438496,0.22315421,0.60652470,1.11797279,0.80033853,1.18933687,0.44691665,0.05478302,1.88281778
-3.07653827,4.80648478,0.23305359,0.63896460,1.09935471,0.80198724,1.24315489,0.46571689,0.05492202,1.86091594
-3.07053527,4.88841068,0.24220291,0.67094776,1.08149800,0.80381770,1.29576952,0.48392205,0.05547156,1.84147268
-3.06453227,4.96800580,0.25041271,0.70200403,1.06426173,0.80559020,1.34645717,0.50124082,0.05639781,1.82412435
-3.05852926,5.04318330,0.25750768,0.73167198,1.04749600,0.80708225,1.39452941,0.51739738,0.05766180,1.80850991
-3.05252626,5.11200510,0.26333276,0.75951241,1.03105278,0.80809923,1.43935413,0.53214024,0.05922062,1.79429383
-3.04652326,5.17275327,0.26775886,0.78512132,1.01479518,0.80848323,1.48037497,0.54525031,0.06102862,1.78118529
-3.04052026,5.22399071,0.27068762,0.80814213,0.99860466,0.80811965,1.51712823,0.55654792,0.06303858,1.76895290
-3.03451726,5.26460865,0.27205520,0.82827626,0.98238612,0.80694125,1.54925639,0.56589849,0.06520281,1.75743437
-3.02851426,5.29385903,0.27183480,0.84529184,0.96607073,0.80492978,1.57651761,0.57321641,0.06747429,1.74654107
-3.02251126,5.31137059,0.27003777,0.85902996,0.94961677,0.80211489,1.59879087,0.57846716,0.06980758,1.73625740
-3.01650825,5.31714843,0.26671326,0.86940825,0.93300854,0.79857077,1.61607633,0.58166733,0.07215976,1.72663539
-3.01050525,5.31155728,0.26194640,0.87642159,0.91625387,0.79441061,1.62849094,0.58288270,0.07449118,1.71778512
-3.00450225,5.29528991,0.25585516,0.88013993,0.89938043,0.78977924,1.63625954,0.58222438,0.07676604,1.70986167
-2.99849925,5.26932224,0.24858591,0.88070329,0.88243132,0.78484451,1.63970176,0.57984320,0.07895290,1.70304944
-2.99249625,5.23485778,0.24030806,0.87831423,0.86546030,0.77978772,1.63921528,0.57592271,0.08102498,1.69754480
-2.98649325,5.19326395,0.23120781,0.87322812,0.84852698,0.77479363,1.63525632,0.57067088,0.08296029,1.69353809
-2.98049025,5.14600359,0.22148159,0.86574161,0.83169224,0.77004062,1.62831805,0.56431123,0.08474168,1.69119576
-2.97448724,5.09456480,0.21132922,0.85618000,0.81501422,0.76569132,1.61890810,0.55707343,0.08635663,1.69064376
-2.96848424,5.04039237,0.20094731,0.84488387,0.79854483,0.76188425,1.60752600,0.54918412,0.08779703,1.69195281
-2.96248124,4.98482396,0.19052300,0.83219582,0.78232707,0.75872681,1.59464174,0.54085820,0.08905871,1.69512640
-2.95647824,4.92903384,0.18022847,0.81844779,0.76639309,0.75628986,1.58067633,0.53229093,0.09014101,1.70009202
-2.95047524,4.87398670,0.17021634,0.80394950,0.75076295,0.75460415,1.56598532,0.52365139,0.09104619,1.70669610
-2.94447224,4.82040339,0.16061610,0.78897865,0.73544424,0.75365883,1.55084600,0.51507735,0.09177884,1.71470297
-2.93846923,4.76874014,0.15153173,0.77377315,0.72043216,0.75340191,1.53544894,0.50667192,0.09234530,1.72379787
-2.93246623,4.71918173,0.14304046,0.75852576,0.70571040,0.75374282,1.51989413,0.49850197,0.09275308,1.73359408
-2.92646323,4.67164898,0.13519277,0.74338124,0.69125229,0.75455675,1.50419207,0.49059843,0.09301033,1.74364389
-2.92046023,4.62581959,0.12801337,0.72843617,0.67702257,0.75569078,1.48826952,0.48295832,0.09312545,1.75345290
-2.91445723,4.58116132,0.12150327,0.71374112,0.66297932,0.75697128,1.47197972,0.47554849,0.09310667,1.76249729
-2.90845423,4.53697540,0.11564247,0.69930525,0.64907625,0.75821247,1.45511650,0.46831059,0.09296184,1.77024320
-2.90245123,4.49244801,0.11039341,0.68510273,0.63526506,0.75922550,1.43743144,0.46116727,0.09269824,1.77616736
-2.89644822,4.44670680,0.10570472,0.67108068,0.62149787,0.75982781,1.41865334,0.45402905,0.09232256,1.77977821
-2.89044522,4.39887971,0.10151515,0.65716820,0.60772969,0.75985218,1.39850874,0.44680152,0.09184089,1.78063634
-2.88444222,4.34815285,0.09775758,0.64328574,0.59392062,0.75915522,1.37674258,0.43939260,0.09125884,1.77837350
-2.87843922,4.29382451,0.09436275,0.62935457,0.58003800,0.75762464,1.35313779,0.43171934,0.09058162,1.77270898
-2.87243622,4.23535262,0.09126274,0.61530556,0.56605804,0.75518517,1.32753282,0.42371400,0.08981426,1.76346292
-2.86643322,4.17239327,0.08839391,0.60108693,0.55196724,0.75180282,1.29983623,0.41532915,0.08896174,1.75056551
-2.86043022,4.10482848,0.08569944,0.58667062,0.53776328,0.74748712,1.27003751,0.40654150,0.08802911,1.73406191
-2.85442721,4.03278215,0.08313121,0.57205687,0.52345535,0.74229148,1.23821371,0.39735435,0.08702166,1.71411240
-2.84842421,3.95662347,0.08065108,0.55727691,0.50906407,0.73631155,1.20453148,0.38779860,0.08594497,1.69098796
-2.84242121,3.87695814,0.07823176,0.54239360,0.49462082,0.72968162,1.16924459,0.37793230,0.08480493,1.66506129
-2.83641821,3.79460809,0.07585700,0.52750017,0.48016668,0.72256944,1.13268703,0.36783885,0.08360775,1.63679382
-2.83041521,3.71058104,0.07352151,0.51271713,0.46575090,0.71516956,1.09526220,0.35762403,0.08235992,1.60671931
-2.82441221,3.62603196,0.07123040,0.49818751,0.45142907,0.70769563,1.05742879,0.34741202,0.08106814,1.57542488
-2.81840920,3.54221834,0.06899846,0.48407095,0.43726113,0.70037199,1.01968409,0.33734069,0.07973923,1.54353025
-2.81240620,3.46045195,0.06684923,0.47053680,0.42330922,0.69342496,0.98254577,0.32755644,0.07838003,1.51166628
-2.80640320,3.38204943,0.06481399,0.45775677,0.40963556,0.68707424,0.94653278,0.31820891,0.07699736,1.48045368
-2.80040020,3.30828420,0.06293073,0.44589737,0.39630050,0.68152481,0.91214665,0.30944566,0.07559793,1.45048284
-2.79439720,3.24034185,0.06124315,0.43511278,0.38336071,0.67695962,0.87985379,0.30140737,0.07418835,1.42229561
-2.78839420,3.17928095,0.05979976,0.42553824,0.37086769,0.67353337,0.85006969,0.29422347,0.07277508,1.39636970
-2.78239120,3.12600078,0.05865299,0.41728442,0.35886659,0.67136771,0.82314565,0.28800852,0.07136451,1.37310625
-2.77638819,3.08121703,0.05785845,0.41043298,0.34739543,0.67054782,0.79935853,0.28285942,0.06996298,1.35282086
-2.77038519,3.04544607,0.05747416,0.40503347,0.33648458,0.67112061,0.77890378,0.27885354,0.06857687,1.33573837
-2.76438219,3.01899788,0.05755983,0.40110166,0.32615668,0.67309447,0.76189192,0.27604765,0.06721266,1.32199127
-2.75837919,3.00197730,0.05817607,0.39861930,0.31642673,0.67644049,0.74834842,0.27447777,0.06587702,1.31162152
-2.75237619,2.99429284,0.05938352,0.39753530,0.30730251,0.68109505,0.73821674,0.27415968,0.06457687,1.30458565
-2.74637319,2.99567181,0.06124175,0.39776812,0.29878509,0.68696355,0.73136413,0.27509004,0.06331940,1.30076231
-2.74037019,3.00568062,0.06380809,0.39920927,0.29086949,0.69392502,0.72758988,0.27724799,0.06211207,1.29996210
-2.73436718,3.02374841,0.06713602,0.40172755,0.28354533,0.70183737,0.72663526,0.28059697,0.06096254,1.30193866
-2.72836418,3.04919251,0.07127351,0.40517392,0.27679748,0.71054292,0.72819473,0.28508659,0.05987861,1.30640064
-2.72236118,3.08124390,0.07626094,0.40938669,0.27060666,0.71987388,0.73192765,0.29065447,0.05886803,1.31302368
-2.71635818,3.11907136,0.08212887,0.41419657,0.26494984,0.72965756,0.73746999,0.29722782,0.05793831,1.32146182
-2.71035518,3.16180265,0.08889564,0.41943161,0.25980060,0.73972093,0.74444552,0.30472465,0.05709644,1.33135783
-2.70435218,3.20854185,0.09656486,0.42492158,0.25512928,0.74989430,0.75247588,0.31305458,0.05634862,1.34235191
-2.69834917,3.25838209,0.10512297,0.43050165,0.25090306,0.76001410,0.76118930,0.32211914,0.05569992,1.35408844
-2.69234617,3.31041332,0.11453694,0.43601531,0.24708581,0.76992437,0.77022767,0.33181170,0.05515390,1.36622064
-2.68634317,3.36372527,0.12475228,0.44131640,0.24363803,0.77947728,0.77925177,0.34201697,0.05471230,1.37841312
-2.68034017,3.41740618,0.13569152,0.44627027,0.24051660,0.78853253,0.78794484,0.35261025,0.05437466,1.39034242
-2.67433717,3.47053820,0.14725333,0.45075406,0.23767467,0.79695583,0.79601443,0.36345668,0.05413800,1.40169589
-2.66833417,3.52219084,0.15931237,0.45465645,0.23506158,0.80461687,0.80319293,0.37441044,0.05399660,1.41216937
-2.66233117,3.57141397,0.17172002,0.45787670,0.23262299,0.81138687,0.80923691,0.38531435,0.05394182,1.42146421
-2.65632816,3.61723201,0.18430611,0.46032350,0.23030121,0.81713621,0.81392593,0.39599988,0.05396195,1.42928426
-2.65032516,3.65864108,0.19688155,0.46191373,0.22803579,0.82173257,0.81706094,0.40628795,0.05404234,1.43533348
-2.64432216,3.69461063,0.20924207,0.46257128,0.22576450,0.82503973,0.81846283,0.41599040,0.05416545,1.43931485
-2.63831916,3.72409076,0.22117276,0.46222633,0.22342461,0.82691762,0.81797146,0.42491249,0.05431125,1.44093100
-2.63231616,3.74602614,0.23245346,0.46081508,0.22095458,0.82722367,0.81544546,0.43285633,0.05445759,1.43988712
-2.62631316,3.75937692,0.24286480,0.45828012,0.21829607,0.82581576,0.81076292,0.43962517,0.05458082,1.43589624
-2.62031016,3.76314645,0.25219453,0.45457155,0.21539635,0.82255671,0.80382321,0.44502862,0.05465646,1.42868709
-2.61430715,3.75641504,0.26024411,0.44964876,0.21221089,0.81732030,0.79454976,0.44888835,0.05466007,1.41801421
-2.60830415,3.73837848,0.26683509,0.44348288,0.20870622,0.80999864,0.78289367,0.45104435,0.05456813,1.40367007
-2.60230115,3.70838964,0.27181503,0.43605968,0.20486283,0.80051048,0.76883802,0.45136119,0.05435896,1.38549863
-2.59629815,3.66600090,0.27506279,0.42738284,0.20067812,0.78881017,0.75240244,0.44973412,0.05401374,1.36340957
-2.59029515,3.61100518,0.27649279,0.41747726,0.19616919,0.77489673,0.73364766,0.44609458,0.05351741,1.33739248
-2.58429215,3.54347316,0.27605808,0.40639227,0.19137539,0.75882249,0.71267952,0.44041495,0.05285954,1.30753011
-2.57828914,3.46378433,0.27375213,0.39420445,0.18636052,0.74070092,0.68965226,0.43271204,0.05203511,1.27400980
-2.57228614,3.37264986,0.26960915,0.38101982,0.18121463,0.72071295,0.66477049,0.42304931,0.05104506,1.23713246
-2.56628314,3.27112568,0.26370299,0.36697527,0.17605514,0.69911154,0.63828986,0.41153749,0.04989678,1.19731828
-2.56028014,3.16061451,0.25614458,0.35223901,0.17102750,0.67622407,0.61051595,0.39833361,0.04860429,1.15510876
-2.55427714,3.04285627,0.24707823,0.33701001,0.16630500,0.65245230,0.58180155,0.38363841,0.04718829,1.11116467
-2.54827414,2.91990684,0.23667665,0.32151632,0.16208794,0.62826976,0.55254207,0.36769217,0.04567591,1.06625993
-2.54227114,2.79410558,0.22513534,0.30601237,0.15860199,0.60421662,0.52316950,0.35076923,0.04410032,1.02127129
-2.53626813,2.66803258,0.21266620,0.29077526,0.15609572,0.58089198,0.49414475,0.33317126,0.04250009,0.97716421
-2.53026513,2.54445711,0.19949094,0.27610009,0.15483734,0.55894382,0.46594891,0.31521971,0.04091834,0.93497517
-2.52426213,2.42627869,0.18583451,0.26229460,0.15511061,0.53905687,0.43907353,0.29724763,0.03940182,0.89579095
-2.51825913,2.31646271,0.17191871,0.24967313,0.15720988,0.52193859,0.41401037,0.27959120,0.03799979,0.86072547
-2.51225613,2.21797235,0.15795638,0.23855017,0.16143431,0.50830361,0.39124071,0.26258127,0.03676279,0.83089465
-2.50625313,2.13369859,0.14414628,0.22923352,0.16808130,0.49885704,0.37122473,0.24653520,0.03574137,0.80739002
-2.50025013,2.06639005,0.13066890,0.22201734,0.17743917,0.49427682,0.35439113,0.23174920,0.03498482,0.79125163
-2.49424712,2.01858400,0.11768315,0.21717510,0.18977899,0.49519564,0.34112710,0.21849145,0.03453982,0.78344072
-2.48824412,1.99253999,0.10532415,0.21495269,0.20534599,0.50218263,0.33176899,0.20699602,0.03444914,0.78481284
-2.48224112,1.99017731,0.09370199,0.21556156,0.22435031,0.51572523,0.32659366,0.19745781,0.03475041,0.79609179
-2.47623812,2.01301723,0.08290145,0.21917228,0.24695754,0.53621166,0.32581077,0.19002850,0.03547492,0.81784499
-2.47023512,2.06213108,0.07298259,0.22590843,0.27327919,0.56391423,0.32955598,0.18481358,0.03664656,0.85046075
-2.46423212,2.13809528,0.06398202,0.23584098,0.30336335,0.59897417,0.33788527,0.18187036,0.03828079,0.89412795
-2.45822911,2.24095412,0.05591479,0.24898333,0.33718595,0.64138814,0.35077041,0.18120708,0.04038387,0.94881880
-2.45222611,2.37019173,0.04877671,0.26528721,0.37464298,0.69099724,0.36809578,0.18278297,0.04295215,1.01427519
-2.44622311,2.52471410,0.04254693,0.28463943,0.41554408,0.74747876,0.38965664,0.18650922,0.04597159,1.08999932
-2.44022011,2.70284267,0.03719061,0.30685992,0.45960795,0.81034150,0.41515901,0.19225095,0.04941748,1.17524935
-2.43421711,2.90232060,0.03266166,0.33170110,0.50646002,0.87892493,0.44422144,0.19982996,0.05325441,1.26904054
-2.42821411,3.12033287,0.02890532,0.35884880,0.55563270,0.95240283,0.47637869,0.20902846,0.05743648,1.37015257
-2.42221111,3.35354117,0.02586060,0.38792497,0.60656862,1.02979177,0.51108758,0.21959344,0.06190778,1.47714350
-2.41620810,3.59813417,0.02346241,0.41849224,0.65862707,1.10996459,0.54773506,0.23124202,0.06660320,1.58837059
-2.41020510,3.84989338,0.02164349,0.45006052,0.71109363,1.19166915,0.58564865,0.24366739,0.07144943,1.70201805
-2.40420210,4.10427400,0.02033600,0.48209552,0.76319315,1.27355205,0.62410901,0.25654545,0.07636641,1.81613157
-2.39819910,4.35649989,0.01947287,0.51402920,0.81410578,1.35418704,0.66236467,0.26954198,0.08126883,1.92865905
-2.39219610,4.60167055,0.01898891,0.54527201,0.86298560,1.43210764,0.69964859,0.28232034,0.08606811,2.03749667
-2.38619310,4.83487779,0.01882161,0.57522648,0.90898155,1.50584288,0.73519614,0.29454927,0.09067436,2.14053919
-2.38019010,5.05132866,0.01891189,0.60330204,0.95125984,1.57395536,0.76826411,0.30591089,0.09499860,2.23573297
-2.37418709,5.24647084,0.01920459,0.62893035,0.98902708,1.63508022,0.79815006,0.31610849,0.09895503,2.32112992
-2.36818409,5.41611617,0.01964893,0.65158080,1.02155326,1.68796367,0.82421143,0.32487394,0.10246329,2.39494069
-2.36218109,5.55655784,0.02019883,0.67077548,1.04819369,1.73149958,0.84588365,0.33197451,0.10545062,2.45558478
-2.35617809,5.66467645,0.02081325,0.68610314,1.06840897,1.76476280,0.86269664,0.33721871,0.10785390,2.50173593
-2.35017509,5.73803093,0.02145642,0.69723143,1.08178206,1.78703755,0.87428895,0.34046113,0.10962143,2.53236058
-2.34417209,5.77493011,0.02209807,0.70391704,1.08803180,1.79783995,0.88041887,0.34160598,0.11071439,2.54674801
-2.33816908,5.77448195,0.02271365,0.70601311,1.08702209,1.79693342,0.88097225,0.34060913,0.11110790,2.54453065
-2.33216608,5.73661817,0.02328445,0.70347370,1.07876653,1.78433639,0.87596638,0.33747864,0.11079174,2.52569374
-2.32616308,5.66209295,0.02379775,0.69635516,1.06342803,1.76032184,0.86554993,0.33227382,0.10977055,2.49057371
-2.32016008,5.55245560,0.02424679,0.68481404,1.04131356,1.72540868,0.84999884,0.32510258,0.10806356,2.43984546
-2.31415708,5.40999842,0.02463075,0.66910200,1.01286421,1.68034530,0.82970828,0.31611752,0.10570395,2.37449896
-2.30815408,5.23768169,0.02495456,0.64955761,0.97864102,1.62608598,0.80518112,0.30551061,0.10273771,2.29580614
-2.30215108,5.03903907,0.02522859,0.62659565,0.93930712,1.56376104,0.77701321,0.29350692,0.09922212,2.20527962
-2.29614807,4.81806729,0.02546820,0.60069413,0.89560711,1.49464219,0.74587617,0.28035737,0.09522402,2.10462477
-2.29014507,4.57910476,0.02569317,0.57237989,0.84834441,1.42010425,0.71249838,0.26633112,0.09081770,1.99568742
-2.28414207,4.32670391,0.02592692,0.54221307,0.79835770,1.34158508,0.67764484,0.25170754,0.08608274,1.88039910
-2.27813907,4.06550231,0.02619563,0.51077131,0.74649718,1.26054493,0.64209678,0.23676834,0.08110175,1.76072205
-2.27213607,3.80009741,0.02652725,0.47863423,0.69360190,1.17842711,0.60663164,0.22178993,0.07595815,1.63859622
-2.26613307,3.53492931,0.02695035,0.44636876,0.64047862,1.09662099,0.57200420,0.20703636,0.07073395,1.51588988
-2.26013007,3.27417544,0.02749290,0.41451584,0.58788321,1.01642896,0.53892949,0.19275307,0.06550790,1.39435567
-2.25412706,3.02166022,0.02818107,0.38357896,0.53650493,0.93903787,0.50806790,0.17916150,0.06035365,1.27559335
-2.24812406,2.78078210,0.02903797,0.35401470,0.48695417,0.86549609,0.48001295,0.16645483,0.05533838,1.16102005
-2.24212106,2.55445914,0.03008243,0.32622573,0.43975363,0.79669631,0.45528199,0.15479482,0.05052163,1.05184864
-2.23611806,2.34509391,0.03132794,0.30055605,0.39533319,0.73336451,0.43430985,0.14430977,0.04595450,0.94907428
-2.23011506,2.15455714,0.03278165,0.27728867,0.35402813,0.67605474,0.41744558,0.13509367,0.04167920,0.85346903
-2.22411206,1.98418922,0.03444364,0.25664549,0.31608064,0.62514967,0.40495203,0.12720638,0.03772891,0.76558380
-2.21810905,1.83481774,0.03630635,0.23878912,0.28164403,0.58086620,0.39700810,0.12067479,0.03412788,0.68575698
-2.21210605,1.70678899,0.03835431,0.22382643,0.25078932,0.54326554,0.39371325,0.11549489,0.03089188,0.61412874
-2.20610305,1.60001080,0.04056421,0.21181346,0.22351363,0.51226699,0.39509399,0.11163447,0.02802880,0.55065978
-2.20010005,1.51400398,0.04290521,0.20276120,0.19974978,0.48766458,0.40111175,0.10903651,0.02553942,0.49515343
-2.19409705,1.44795965,0.04533960,0.19664203,0.17937670,0.46914570,0.41167166,0.10762290,0.02341833,0.44727997
-2.18809405,1.40079964,0.04782383,0.19339631,0.16223005,0.45631084,0.42663175,0.10729848,0.02165487,0.40660195
-2.18209105,1.37123734,0.05030973,0.19293872,0.14811256,0.44869372,0.44581202,0.10795521,0.02023413,0.37259950
-2.17608804,1.35783673,0.05274611,0.19516425,0.13680386,0.44578094,0.46900290,0.10947626,0.01913787,0.34469480
-2.17008504,1.35906756,0.05508048,0.19995330,0.12806938,0.44703060,0.49597265,0.11174002,0.01834546,0.32227498
-2.16408204,1.37335502,0.05726099,0.20717596,0.12166811,0.45188930,0.52647333,0.11462377,0.01783462,0.30471274
-2.15807904,1.39912264,0.05923843,0.21669510,0.11735912,0.45980705,0.56024511,0.11800703,0.01758213,0.29138447
-2.15207604,1.43482769,0.06096833,0.22836849,0.11490676,0.47024985,0.59701877,0.12177448,0.01756442,0.28168542
-2.14607304,1.47898868,0.06241290,0.24204978,0.11408454,0.48270972,0.63651626,0.12581836,0.01775793,0.27504199
-2.14007004,1.53020503,0.06354294,0.25758857,0.11467777,0.49671208,0.67844968,0.13004035,0.01813948,0.27092106
-2.13406703,1.58716939,0.06433955,0.27482979,0.11648507,0.51182063,0.72251866,0.13435293,0.01868640,0.26883655
-2.12806403,1.64867347,0.06479561,0.29361246,0.11931898,0.52763984,0.76840683,0.13868022,0.01937666,0.26835339
-2.12206103,1.71360853,0.06491692,0.31376845,0.12300576,0.54381538,0.81577766,0.14295842,0.02018883,0.26908930
-2.11605803,1.78096182,0.06472306,0.33512120,0.12738472,0.56003289,0.86427046,0.14713571,0.02110210,0.27071468
-2.11005503,1.84981069,0.06424789,0.35748501,0.13230711,0.57601535,0.91349708,0.15117202,0.02209614,0.27295100
-2.10405203,1.91931567,0.06353968,0.38066507,0.13763506,0.59151981,0.96304010,0.15503840,0.02315111,0.27556816
-2.09804902,1.98871437,0.06266088,0.40445857,0.14324043,0.60633373,1.01245301,0.15871638,0.02424754,0.27838108
-2.09204602,2.05731716,0.06168752,0.42865695,0.14900403,0.62027145,1.06126294,0.16219724,0.02536638,0.28124603
-2.08604302,2.12450601,0.06070833,0.45304958,0.15481512,0.63317123,1.10897635,0.16548131,0.02648907,0.28405698
-2.08004002,2.18973698,0.05982343,0.47742873,0.16057134,0.64489322,1.15508778,0.16857741,0.02759764,0.28674212
-2.07403702,2.25254675,0.05914290,0.50159577,0.16617924,0.65531839,1.19909160,0.17150239,0.02867495,0.28926089
-2.06803402,2.31256287,0.05878490,0.52536824,0.17155509,0.66434880,1.24049649,0.17428088,0.02970497,0.29160157
-2.06203102,2.36951714,0.05887375,0.54858767,0.17662621,0.67190888,1.27884197,0.17694513,0.03067308,0.29377938
-2.05602801,2.42326093,0.05953759,0.57112742,0.18133260,0.67794784,1.31371629,0.17953497,0.03156650,0.29583523
-2.05002501,2.47378092,0.06090603,0.59290017,0.18562860,0.68244263,1.34477465,0.18209772,0.03237460,0.29783478
-2.04402201,2.52121354,0.06310755,0.61386445,0.18948466,0.68540135,1.37175653,0.18468813,0.03308932,0.29986775
-2.03801901,2.56585616,0.06626674,0.63402967,0.19288882,0.68686644,1.39450113,0.18736805,0.03370545,0.30204732
-2.03201601,2.60817311,0.07050149,0.65345905,0.19584789,0.68691736,1.41295959,0.19020585,0.03422089,0.30450912
-2.02601301,2.64879493,0.07592009,0.67227005,0.19838797,0.68567216,1.42720308,0.19327549,0.03463677,0.30740981
-2.02001001,2.68850933,0.08261833,0.69063206,0.20055436,0.68328752,1.43742575,0.19665507,0.03495748,0.31092487
-2.01400700,2.72824310,0.09067662,0.70876103,0.20241060,0.67995714,1.44394217,0.20042499,0.03519051,0.31524543
-2.00800400,2.76903469,0.10015729,0.72691118,0.20403671,0.67590792,1.44717881,0.20466559,0.03534619,0.32057395
-2.00200100,2.81199768,0.11110210,0.74536404,0.20552649,0.67139429,1.44765969,0.20945431,0.03543728,0.32711875
-1.99599800,2.85827642,0.12353008,0.76441510,0.20698400,0.66669042,1.44598682,0.21486255,0.03547836,0.33508736
-1.98999500,2.90899534,0.13743582,0.78435872,0.20851938,0.66208077,1.44281605,0.22095231,0.03548527,0.34467883
-1.98399200,2.96520435,0.15278828,0.80547216,0.21024405,0.65784934,1.43882952,0.22777273,0.03547426,0.35607517
-1.97798899,3.02782292,0.16953029,0.82799926,0.21226556,0.65426806,1.43470619,0.23535680,0.03546129,0.36943229
-1.97198599,3.09758599,0.18757877,0.85213498,0.21468236,0.65158506,1.43109174,0.24371840,0.03546121,0.38487068
-1.96598299,3.17499451,0.20682564,0.87801143,0.21757865,0.65001328,1.42856969,0.25284982,0.03548704,0.40246642
-1.95997999,3.26027382,0.22713962,0.90568636,0.22101969,0.64972021,1.42763508,0.26272006,0.03554930,0.42224290
-1.95397699,3.35334224,0.24836874,0.93513476,0.22504767,0.65081931,1.42867216,0.27327392,0.03565547,0.44416372
-1.94797399,3.45379206,0.27034350,0.96624398,0.22967857,0.65336361,1.43193731,0.28443208,0.03580963,0.46812728
-1.94197099,3.56088427,0.29288065,0.99881290,0.23489999,0.65734189,1.43754808,0.29609213,0.03601226,0.49396347
