energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.34517259,2.31280099,0.64957552,0.07063116,0.01724456,0.19515785,0.41836075,1.40266394,0.48902218,0.00000000
-0.33916958,2.28140351,0.65012624,0.07087565,0.01792542,0.19562249,0.41606630,1.36570367,0.48924682,0.00000000
-0.33316658,2.24966744,0.65254667,0.07096376,0.01858932,0.19539072,0.41320505,1.33077692,0.48829135,0.00000000
-0.32716358,2.21770321,0.65691141,0.07089178,0.01922939,0.19443254,0.40980039,1.29812471,0.48602814,0.00000000
-0.32116058,2.18575207,0.66330261,0.07066248,0.01984131,0.19273805,0.40590780,1.26802853,0.48238419,0.00000000
-0.31515758,2.15418532,0.67180428,0.07028510,0.02042352,0.19031771,0.40161280,1.24080830,0.47734438,0.00000000
-0.30915458,2.12349640,0.68249500,0.06977519,0.02097727,0.18720191,0.39702760,1.21681655,0.47095240,0.00000000
-0.30315158,2.09428621,0.69543942,0.06915405,0.02150664,0.18343992,0.39228647,1.19642938,0.46330938,0.00000000
-0.29714857,2.06724239,0.71067882,0.06844801,0.02201834,0.17909814,0.38754004,1.18003442,0.45457028,0.00000000
-0.29114557,2.04311320,0.72822151,0.06768751,0.02252149,0.17425790,0.38294881,1.16801646,0.44493816,0.00000000
-0.28514257,2.02267747,0.74803329,0.06690590,0.02302723,0.16901264,0.37867615,1.16074154,0.43465662,0.00000000
-0.27913957,2.00671178,0.77002901,0.06613824,0.02354830,0.16346479,0.37488103,1.15854024,0.42400058,0.00000000
-0.27313657,1.99595637,0.79406538,0.06541989,0.02409842,0.15772234,0.37171088,1.16169096,0.41326596,0.00000000
-0.26713357,1.99108136,0.81993607,0.06478514,0.02469174,0.15189525,0.36929493,1.17040411,0.40275851,0.00000000
-0.26113057,1.99265491,0.84736915,0.06426586,0.02534218,0.14609191,0.36773819,1.18480794,0.39278234,0.00000000
-0.25512756,2.00111444,0.87602760,0.06389019,0.02606271,0.14041563,0.36711659,1.20493666,0.38362855,0.00000000
-0.24912456,2.01674260,0.90551288,0.06368146,0.02686475,0.13496150,0.36747319,1.23072160,0.37556445,0.00000000
-0.24312156,2.03964865,0.93537166,0.06365715,0.02775748,0.12981358,0.36881592,1.26198561,0.36882367,0.00000000
-0.23711856,2.06975625,0.96510561,0.06382824,0.02874731,0.12504259,0.37111677,1.29844115,0.36359773,0.00000000
-0.23111556,2.10679809,0.99418387,0.06419865,0.02983739,0.12070416,0.37431248,1.33969214,0.36002909,0.00000000
-0.22511256,2.15031742,1.02205766,0.06476505,0.03102720,0.11683777,0.37830669,1.38523931,0.35820623,0.00000000
-0.21910955,2.19967641,1.04817640,0.06551690,0.03231226,0.11346629,0.38297342,1.43448916,0.35816066,0.00000000
-0.21310655,2.25407085,1.07200457,0.06643672,0.03368406,0.11059623,0.38816170,1.48676572,0.35986605,0.00000000
-0.20710355,2.31255052,1.09303851,0.06750071,0.03512997,0.10821864,0.39370108,1.54132501,0.36323947,0.00000000
-0.20110055,2.37404425,1.11082218,0.06867946,0.03663345,0.10631056,0.39940778,1.59737132,0.36814467,0.00000000
-0.19509755,2.43738875,1.12496132,0.06993893,0.03817429,0.10483703,0.40509116,1.65407489,0.37439720,0.00000000
-0.18909455,2.50135989,1.13513507,0.07124156,0.03972908,0.10375352,0.41056028,1.71059019,0.38177117,0.00000000
-0.18309155,2.56470543,1.14110471,0.07254743,0.04127168,0.10300866,0.41563014,1.76607430,0.39000742,0.00000000
-0.17708854,2.62617800,1.14271903,0.07381558,0.04277396,0.10254718,0.42012755,1.81970477,0.39882273,0.00000000
-0.17108554,2.68456718,1.13991625,0.07500523,0.04420650,0.10231290,0.42389617,1.87069641,0.40791973,0.00000000
-0.16508254,2.73872976,1.13272242,0.07607704,0.04553942,0.10225170,0.42680084,1.91831666,0.41699715,0.00000000
-0.15907954,2.78761738,1.12124673,0.07699423,0.04674327,0.10231420,0.42873082,1.96189914,0.42576003,0.00000000
-0.15307654,2.83030072,1.10567396,0.07772371,0.04778988,0.10245830,0.42960210,2.00085515,0.43392955,0.00000000
-0.14707354,2.86598974,1.08625468,0.07823690,0.04865322,0.10265112,0.42935862,2.03468294,0.44125197,0.00000000
-0.14107054,2.89404952,1.06329398,0.07851056,0.04931026,0.10287063,0.42797252,2.06297467,0.44750660,0.00000000
-0.13506753,2.91401148,1.03713918,0.07852729,0.04974167,0.10310653,0.42544355,2.08542092,0.45251226,0.00000000
-0.12906453,2.92557969,1.00816743,0.07827595,0.04993248,0.10336069,0.42179756,2.10181296,0.45613219,0.00000000
-0.12306153,2.92863241,0.97677373,0.07775182,0.04987257,0.10364679,0.41708443,2.11204258,0.45827715,0.00000000
-0.11705853,2.92321880,0.94335987,0.07695655,0.04955705,0.10398945,0.41137540,2.11609977,0.45890662,0.00000000
-0.11105553,2.90955114,0.90832485,0.07589800,0.04898647,0.10442268,0.40476000,2.11406831,0.45802804,0.00000000
-0.10505253,2.88799275,0.87205691,0.07458980,0.04816682,0.10498786,0.39734281,2.10611934,0.45569435,0.00000000
-0.09904952,2.85904211,0.83492739,0.07305083,0.04710937,0.10573115,0.38923993,2.09250321,0.45199962,0.00000000
-0.09304652,2.82331375,0.79728640,0.07130453,0.04583042,0.10670065,0.38057559,2.07353983,0.44707334,0.00000000
-0.08704352,2.78151642,0.75946019,0.06937812,0.04435077,0.10794332,0.37147870,2.04960769,0.44107335,0.00000000
-0.08104052,2.73442938,0.72174988,0.06730169,0.04269515,0.10950171,0.36207966,2.02113203,0.43417801,0.00000000
-0.07503752,2.68287749,0.68443144,0.06510728,0.04089151,0.11141091,0.35250731,1.98857230,0.42657766,0.00000000
-0.06903452,2.62770605,0.64775647,0.06282800,0.03897020,0.11369559,0.34288620,1.95240953,0.41846610,0.00000000
-0.06303152,2.56975614,0.61195341,0.06049698,0.03696314,0.11636747,0.33333419,1.91313381,0.41003219,0.00000000
-0.05702851,2.50984138,0.57722902,0.05814659,0.03490295,0.11942329,0.32396035,1.87123246,0.40145209,0.00000000
-0.05102551,2.44872686,0.54376969,0.05580755,0.03282210,0.12284336,0.31486326,1.82717908,0.39288247,0.00000000
-0.04502251,2.38711094,0.51174252,0.05350821,0.03075208,0.12659085,0.30612970,1.78142407,0.38445491,0.00000000
-0.03901951,2.32561049,0.48129599,0.05127396,0.02872264,0.13061184,0.29783370,1.73438672,0.37627175,0.00000000
-0.03301651,2.26474995,0.45256013,0.04912668,0.02676117,0.13483616,0.29003601,1.68644914,0.36840352,0.00000000
-0.02701351,2.20495456,0.42564631,0.04708444,0.02489212,0.13917899,0.28278387,1.63795215,0.36088802,0.00000000
-0.02101051,2.14654758,0.40064660,0.04516123,0.02313654,0.14354319,0.27611120,1.58919321,0.35373098,0.00000000
-0.01500750,2.08975156,0.37763295,0.04336691,0.02151181,0.14782225,0.27003900,1.54042611,0.34690828,0.00000000
-0.00900450,2.03469317,0.35665626,0.04170723,0.02003145,0.15190375,0.26457616,1.49186242,0.34036943,0.00000000
-0.00300150,1.98141121,0.33774544,0.04018400,0.01870501,0.15567311,0.25972031,1.44367439,0.33404219,0.00000000
0.00300150,1.92986706,0.32090682,0.03879536,0.01753815,0.15901761,0.25545898,1.39599883,0.32783798,0.00000000
0.00900450,1.87995704,0.30612381,0.03753615,0.01653278,0.16183034,0.25177077,1.34894182,0.32165776,0.00000000
0.01500750,1.83152586,0.29335709,0.03639831,0.01568729,0.16401394,0.24862662,1.30258371,0.31539813,0.00000000
0.02101051,1.78438042,0.28254533,0.03537134,0.01499688,0.16548406,0.24599101,1.25698415,0.30895724,0.00000000
0.02701351,1.73830349,0.27360643,0.03444285,0.01445388,0.16617225,0.24382318,1.21218683,0.30224035,0.00000000
0.03301651,1.69306652,0.26643942,0.03359906,0.01404819,0.16602820,0.24207820,1.16822368,0.29516470,0.00000000
0.03901951,1.64844121,0.26092686,0.03282529,0.01376769,0.16502133,0.24070791,1.12511840,0.28766345,0.00000000
0.04502251,1.60420967,0.25693768,0.03210649,0.01359870,0.16314154,0.23966176,1.08288922,0.27968879,0.00000000
0.05102551,1.56017276,0.25433050,0.03142769,0.01352641,0.16039918,0.23888745,1.04155091,0.27121383,0.00000000
0.05702851,1.51615676,0.25295713,0.03077442,0.01353528,0.15682430,0.23833152,1.00111621,0.26223355,0.00000000
0.06303152,1.47201830,0.25266636,0.03013311,0.01360948,0.15246514,0.23793974,0.96159660,0.25276466,0.00000000
0.06903452,1.42764788,0.25330772,0.02949142,0.01373325,0.14738611,0.23765746,0.92300281,0.24284457,0.00000000
0.07503752,1.38297188,0.25473531,0.02883849,0.01389120,0.14166520,0.23742989,0.88534514,0.23252957,0.00000000
0.08104052,1.33795364,0.25681139,0.02816515,0.01406864,0.13539111,0.23720244,0.84863374,0.22189239,0.00000000
0.08704352,1.29259352,0.25940984,0.02746413,0.01425181,0.12866019,0.23692096,0.81287903,0.21101933,0.00000000
0.09304652,1.24692836,0.26241929,0.02673009,0.01442808,0.12157327,0.23653215,0.77809241,0.20000714,0.00000000
0.09904952,1.20103040,0.26574587,0.02595971,0.01458609,0.11423262,0.23598399,0.74428716,0.18895973,0.00000000
0.10505253,1.15500575,0.26931554,0.02515164,0.01471591,0.10673909,0.23522636,0.71147964,0.17798509,0.00000000
0.11105553,1.10899250,0.27307589,0.02430645,0.01480903,0.09918958,0.23421162,0.67969076,0.16719225,0.00000000
0.11705853,1.06315853,0.27699745,0.02342654,0.01485848,0.09167482,0.23289546,0.64894737,0.15668859,0.00000000
0.12306153,1.01769880,0.28107433,0.02251594,0.01485874,0.08427764,0.23123773,0.61928376,0.14657749,0.00000000
0.12906453,0.97283224,0.28532420,0.02158014,0.01480578,0.07707165,0.22920337,0.59074279,0.13695636,0.00000000
0.13506753,0.92879807,0.28978756,0.02062586,0.01469697,0.07012033,0.22676337,0.56337669,0.12791499,0.00000000
0.14107054,0.88585149,0.29452621,0.01966082,0.01453100,0.06347663,0.22389564,0.53724723,0.11953429,0.00000000
0.14707354,0.84425868,0.29962088,0.01869344,0.01430780,0.05718286,0.22058592,0.51242529,0.11188533,0.00000000
0.15307654,0.80429110,0.30516801,0.01773258,0.01402844,0.05127098,0.21682842,0.48898952,0.10502860,0.00000000
0.15907954,0.76621914,0.31127571,0.01678725,0.01369505,0.04576312,0.21262635,0.46702424,0.09901345,0.00000000
0.16508254,0.73030518,0.31805878,0.01586636,0.01331063,0.04067233,0.20799221,0.44661652,0.09387770,0.00000000
0.17108554,0.69679613,0.32563308,0.01497842,0.01287903,0.03600346,0.20294774,0.42785249,0.08964727,0.00000000
0.17708854,0.66591582,0.33410916,0.01413133,0.01240480,0.03175421,0.19752368,0.41081303,0.08633589,0.00000000
0.18309155,0.63785725,0.34358542,0.01333213,0.01189307,0.02791608,0.19175907,0.39556910,0.08394482,0.00000000
0.18909455,0.61277521,0.35414109,0.01258684,0.01134949,0.02447546,0.18570034,0.38217676,0.08246260,0.00000000
0.19509755,0.59077939,0.36582907,0.01190029,0.01078009,0.02141462,0.17940008,0.37067232,0.08186480,0.00000000
0.20110055,0.57192850,0.37866928,0.01127603,0.01019123,0.01871261,0.17291557,0.36106779,0.08211392,0.00000000
0.20710355,0.55622556,0.39264258,0.01071621,0.00958949,0.01634613,0.16630710,0.35334695,0.08315934,0.00000000
0.21310655,0.54361482,0.40768581,0.01022163,0.00898163,0.01429033,0.15963623,0.34746233,0.08493750,0.00000000
0.21910955,0.53398060,0.42368826,0.00979167,0.00837449,0.01251941,0.15296404,0.34333339,0.08737231,0.00000000
0.22511256,0.52714817,0.44048990,0.00942442,0.00777499,0.01100727,0.14634940,0.34084597,0.09037590,0.00000000
0.23111556,0.52288703,0.45788168,0.00911675,0.00719010,0.00972800,0.13984743,0.33985342,0.09384967,0.00000000
0.23711856,0.52091651,0.47560807,0.00886449,0.00662679,0.00865627,0.13350832,0.34017927,0.09768577,0.00000000
0.24312156,0.52091383,0.49337204,0.00866257,0.00609210,0.00776771,0.12737638,0.34162168,0.10176903,0.00000000
0.24912456,0.52252443,0.51084231,0.00850529,0.00559312,0.00703919,0.12148952,0.34395946,0.10597920,0.00000000
0.25512756,0.52537441,0.52766289,0.00838653,0.00513712,0.00644910,0.11587929,0.34695961,0.11019365,0.00000000
0.26113057,0.52908467,0.54346455,0.00830004,0.00473155,0.00597753,0.11057123,0.35038623,0.11429031,0.00000000
0.26713357,0.53328645,0.55787783,0.00823972,0.00438424,0.00560641,0.10558582,0.35401029,0.11815093,0.00000000
0.27313657,0.53763759,0.57054716,0.00819995,0.00410345,0.00531972,0.10093978,0.35762020,0.12166430,0.00000000
0.27913957,0.54183909,0.58114530,0.00817583,0.00389806,0.00510353,0.09664779,0.36103253,0.12472964,0.00000000
0.28514257,0.54565115,0.58938775,0.00816350,0.00377769,0.00494613,0.09272441,0.36410256,0.12725967,0.00000000
0.29114557,0.54890821,0.59504611,0.00816041,0.00375286,0.00483806,0.08918631,0.36673411,0.12918353,0.00000000
0.29714857,0.55153219,0.59796003,0.00816552,0.00383515,0.00477215,0.08605440,0.36888832,0.13044920,0.00000000
0.30315158,0.55354336,0.59804687,0.00817955,0.00403729,0.00474354,0.08335606,0.37059078,0.13102542,0.00000000
0.30915458,0.55506832,0.59530881,0.00820512,0.00437324,0.00474964,0.08112705,0.37193671,0.13090293,0.00000000
0.31515758,0.55634459,0.58983679,0.00824682,0.00485826,0.00479009,0.07941318,0.37309389,0.13009502,0.00000000
0.32116058,0.55772147,0.58181113,0.00831130,0.00550888,0.00486666,0.07827153,0.37430299,0.12863736,0.00000000
0.32716358,0.55965698,0.57149872,0.00840725,0.00634283,0.00498313,0.07777113,0.37587522,0.12658701,0.00000000
0.33316658,0.56271083,0.55924683,0.00854529,0.00737886,0.00514517,0.07799307,0.37818721,0.12402073,0.00000000
0.33916958,0.56753334,0.54547371,0.00873785,0.00863653,0.00536009,0.07902988,0.38167313,0.12103264,0.00000000
0.34517259,0.57485082,0.53065649,0.00899895,0.01013588,0.00563668,0.08098430,0.38681435,0.11773127,0.00000000
0.35117559,0.58544743,0.51531671,0.00934395,0.01189703,0.00598489,0.08396725,0.39412656,0.11423619,0.00000000
0.35717859,0.60014430,0.50000414,0.00978919,0.01393974,0.00641558,0.08809521,0.40414510,0.11067430,0.00000000
0.36318159,0.61977627,0.48527959,0.01035160,0.01628280,0.00694022,0.09348693,0.41740859,0.10717599,0.00000000
0.36918459,0.64516706,0.47169731,0.01104833,0.01894355,0.00757049,0.10025958,0.43444148,0.10387122,0.00000000
0.37518759,0.67710356,0.45978770,0.01189620,0.02193718,0.00831798,0.10852449,0.45573611,0.10088582,0.00000000
0.38119060,0.71631005,0.45004108,0.01291129,0.02527613,0.00919382,0.11838258,0.48173470,0.09833802,0.00000000
0.38719360,0.76342310,0.44289292,0.01410838,0.02896951,0.01020831,0.12991964,0.51281203,0.09633541,0.00000000
0.39319660,0.81896799,0.43871122,0.01550047,0.03302250,0.01137060,0.14320161,0.54925937,0.09497235,0.00000000
0.39919960,0.88333733,0.43778640,0.01709824,0.03743587,0.01268834,0.15827005,0.59127011,0.09432807,0.00000000
0.40520260,0.95677272,0.44032399,0.01890963,0.04220553,0.01416742,0.17513805,0.63892781,0.09446530,0.00000000
0.41120560,1.03934981,0.44644025,0.02093935,0.04732224,0.01581170,0.19378667,0.69219701,0.09542960,0.00000000
0.41720860,1.13096753,0.45616095,0.02318851,0.05277139,0.01762282,0.21416213,0.75091726,0.09724932,0.00000000
0.42321161,1.23134163,0.46942306,0.02565426,0.05853294,0.01960010,0.23617394,0.81480067,0.09993621,0.00000000
0.42921461,1.34000294,0.48607927,0.02832958,0.06458140,0.02174040,0.25969400,0.88343301,0.10348646,0.00000000
0.43521761,1.45630027,0.50590507,0.03120308,0.07088606,0.02403816,0.28455693,0.95627866,0.10788237,0.00000000
0.44122061,1.57940798,0.52860806,0.03425892,0.07741119,0.02648546,0.31056148,1.03268909,0.11309417,0.00000000
0.44722361,1.70833792,0.55383890,0.03747684,0.08411643,0.02907210,0.33747323,1.11191470,0.11908223,0.00000000
0.45322661,1.84195543,0.58120362,0.04083228,0.09095715,0.03178578,0.36502834,1.19311976,0.12579931,0.00000000
0.45922961,1.97899880,0.61027657,0.04429664,0.09788498,0.03461232,0.39293840,1.27539983,0.13319274,0.00000000
0.46523262,2.11810169,0.64061362,0.04783760,0.10484827,0.03753587,0.42089622,1.35780114,0.14120652,0.00000000
0.47123562,2.25781772,0.67176494,0.05141958,0.11179261,0.04053922,0.44858223,1.43934130,0.14978312,0.00000000
0.47723862,2.39664668,0.70328700,0.05500427,0.11866137,0.04360397,0.47567153,1.51903061,0.15886484,0.00000000
0.48324162,2.53306148,0.73475326,0.05855127,0.12539624,0.04671084,0.50184102,1.59589328,0.16839484,0.00000000
0.48924462,2.66553528,0.76576312,0.06201882,0.13193772,0.04983990,0.52677667,1.66898788,0.17831758,0.00000000
0.49524762,2.79256816,0.79594911,0.06536453,0.13822577,0.05297072,0.55018050,1.73742647,0.18857873,0.00000000
0.50125063,2.91271275,0.82498180,0.06854625,0.14420032,0.05608260,0.57177700,1.80039177,0.19912469,0.00000000
0.50725363,3.02459854,0.85257275,0.07152286,0.14980198,0.05915467,0.59131893,1.85715210,0.20990154,0.00000000
0.51325663,3.12695429,0.87847526,0.07425518,0.15497274,0.06216607,0.60859224,1.90707370,0.22085370,0.00000000
0.51925963,3.21862867,0.90248331,0.07670676,0.15965682,0.06509604,0.62341989,1.94963040,0.23192237,0.00000000
0.52526263,3.29860867,0.92442891,0.07884474,0.16380159,0.06792404,0.63566477,1.98441052,0.24304382,0.00000000
0.53126563,3.36603588,0.94417815,0.08064061,0.16735857,0.07063000,0.64523134,2.01112112,0.25414782,0.00000000
0.53726863,3.42022065,0.96162654,0.08207085,0.17028464,0.07319444,0.65206631,2.02958987,0.26515623,0.00000000
0.54327164,3.46065395,0.97669393,0.08311757,0.17254319,0.07559881,0.65615827,2.03976470,0.27598207,0.00000000
0.54927464,3.48701707,0.98931957,0.08376896,0.17410543,0.07782588,0.65753646,2.04171158,0.28652908,0.00000000
0.55527764,3.49918894,0.99945768,0.08401968,0.17495162,0.07986016,0.65626870,2.03561071,0.29669198,0.00000000
0.56128064,3.49725109,1.00707390,0.08387103,0.17507226,0.08168853,0.65245876,2.02175143,0.30635746,0.00000000
0.56728364,3.48148995,1.01214296,0.08333107,0.17446919,0.08330088,0.64624327,2.00052602,0.31540601,0.00000000
0.57328664,3.45239632,1.01464760,0.08241445,0.17315637,0.08469088,0.63778825,1.97242270,0.32371451,0.00000000
0.57928964,3.41066174,1.01457901,0.08114224,0.17116051,0.08585678,0.62728545,1.93801771,0.33115950,0.00000000
0.58529265,3.35717148,1.01193847,0.07954147,0.16852129,0.08680225,0.61494866,1.89796685,0.33762114,0.00000000
0.59129565,3.29299386,1.00674030,0.07764461,0.16529115,0.08753721,0.60100993,1.85299609,0.34298758,0.00000000
0.59729865,3.21936573,0.99901558,0.07548884,0.16153472,0.08807853,0.58571588,1.80389152,0.34715950,0.00000000
0.60330165,3.13767396,0.98881653,0.07311532,0.15732774,0.08845067,0.56932401,1.75148832,0.35005481,0.00000000
0.60930465,3.04943294,0.97622085,0.07056819,0.15275554,0.08868607,0.55209916,1.69665893,0.35161296,0.00000000
0.61530765,2.95625831,0.96133597,0.06789367,0.14791110,0.08882530,0.53430994,1.64030003,0.35179885,0.00000000
0.62131066,2.85983705,0.94430235,0.06513903,0.14289276,0.08891693,0.51622521,1.58331870,0.35060599,0.00000000
0.62731366,2.76189470,0.92529580,0.06235150,0.13780160,0.08901702,0.49811055,1.52661760,0.34805873,0.00000000
0.63331666,2.66416007,0.90452831,0.05957729,0.13273870,0.08918823,0.48022471,1.47107931,0.34421336,0.00000000
0.63931966,2.56832854,0.88224711,0.05686057,0.12780221,0.08949857,0.46281595,1.41755027,0.33915804,0.00000000
0.64532266,2.47602462,0.85873206,0.05424256,0.12308449,0.09001969,0.44611843,1.36682434,0.33301141,0.00000000
0.65132566,2.38876515,0.83429102,0.05176067,0.11866945,0.09082487,0.43034854,1.31962671,0.32591992,0.00000000
0.65732866,2.30792400,0.80925367,0.04944778,0.11463004,0.09198663,0.41570124,1.27659829,0.31805400,0.00000000
0.66333167,2.23469946,0.78396367,0.04733162,0.11102615,0.09357417,0.40234661,1.23828131,0.30960312,0.00000000
0.66933467,2.17008557,0.75876968,0.04543434,0.10790299,0.09565057,0.39042653,1.20510662,0.30076996,0.00000000
0.67533767,2.11484822,0.73401563,0.04377215,0.10528985,0.09827001,0.38005175,1.17738301,0.29176399,0.00000000
0.68134067,2.06950703,0.71003053,0.04235518,0.10319957,0.10147504,0.37129940,1.15528934,0.28279453,0.00000000
0.68734367,2.03432373,0.68711856,0.04118749,0.10162845,0.10529413,0.36421111,1.13886959,0.27406386,0.00000000
0.69334667,2.00929761,0.66554974,0.04026717,0.10055675,0.10973949,0.35879185,1.12803134,0.26576037,0.00000000
0.69934967,1.99416831,0.64555169,0.03958667,0.09994975,0.11480547,0.35500959,1.12254784,0.25805232,0.00000000
0.70535268,1.98842607,0.62730303,0.03913318,0.09975922,0.12046754,0.35279593,1.12206378,0.25108220,0.00000000
0.71135568,1.99132935,0.61092856,0.03888919,0.09992539,0.12668201,0.35204769,1.12610475,0.24496215,0.00000000
0.71735868,2.00192929,0.59649665,0.03883313,0.10037914,0.13338656,0.35262956,1.13409018,0.23977050,0.00000000
0.72336168,2.01910051,0.58401898,0.03894005,0.10104446,0.14050155,0.35437772,1.14534954,0.23554956,0.00000000
0.72936468,2.04157727,0.57345259,0.03918249,0.10184108,0.14793226,0.35710451,1.15914131,0.23230489,0.00000000
0.73536768,2.06799407,0.56470430,0.03953125,0.10268711,0.15557185,0.36060391,1.17467424,0.23000583,0.00000000
0.74137069,2.09692932,0.55763728,0.03995626,0.10350156,0.16330504,0.36465784,1.19113027,0.22858751,0.00000000
0.74737369,2.12695090,0.55207958,0.04042746,0.10420685,0.17101234,0.36904297,1.20768837,0.22795409,0.00000000
0.75337669,2.15666195,0.54783418,0.04091565,0.10473102,0.17857473,0.37353802,1.22354859,0.22798310,0.00000000
0.75937969,2.18474565,0.54469028,0.04139327,0.10500967,0.18587844,0.37793113,1.23795549,0.22853083,0.00000000
0.76538269,2.21000728,0.54243527,0.04183517,0.10498759,0.19281969,0.38202722,1.25022025,0.22943840,0.00000000
0.77138569,2.23141230,0.54086694,0.04221932,0.10462003,0.19930921,0.38565503,1.25974063,0.23053828,0.00000000
0.77738869,2.24811897,0.53980544,0.04252732,0.10387363,0.20527613,0.38867349,1.26601816,0.23166111,0.00000000
0.78339170,2.25950449,0.53910440,0.04274495,0.10272685,0.21067115,0.39097735,1.26867187,0.23264244,0.00000000
0.78939470,2.26518348,0.53866078,0.04286250,0.10117016,0.21546878,0.39250175,1.26744818,0.23332918,0.00000000
0.79539770,2.26501830,0.53842303,0.04287498,0.09920580,0.21966844,0.39322547,1.26222652,0.23358539,0.00000000
0.80140070,2.25912053,0.53839702,0.04278222,0.09684717,0.22329437,0.39317276,1.25302042,0.23329744,0.00000000
0.80740370,2.24784353,0.53864961,0.04258881,0.09411800,0.22639437,0.39241362,1.23997417,0.23237801,0.00000000
0.81340670,2.23176633,0.53930942,0.04230387,0.09105121,0.22903722,0.39106240,1.22335498,0.23076909,0.00000000
0.81940970,2.21166915,0.54056471,0.04194074,0.08768758,0.23130918,0.38927474,1.20354106,0.22844365,0.00000000
0.82541271,2.18850146,0.54265834,0.04151643,0.08407424,0.23330936,0.38724278,1.18100597,0.22540607,0.00000000
0.83141571,2.16334370,0.54587980,0.04105102,0.08026309,0.23514459,0.38518888,1.15629990,0.22169122,0.00000000
0.83741871,2.13736390,0.55055453,0.04056694,0.07630911,0.23692366,0.38335784,1.13002845,0.21736239,0.00000000
0.84342171,2.11177082,0.55703068,0.04008809,0.07226870,0.23875148,0.38200791,1.10282986,0.21250802,0.00000000
0.84942471,2.08776547,0.56566393,0.03963900,0.06819808,0.24072342,0.38140092,1.07535150,0.20723747,0.00000000
0.85542771,2.06649252,0.57680053,0.03924384,0.06415175,0.24291998,0.38179163,1.04822641,0.20167610,0.00000000
0.86143072,2.04899388,0.59075955,0.03892548,0.06018107,0.24540226,0.38341700,1.02205091,0.19595965,0.00000000
0.86743372,2.03616582,0.60781461,0.03870457,0.05633305,0.24820830,0.38648543,0.99736410,0.19022846,0.00000000
0.87343672,2.02872172,0.62817616,0.03859865,0.05264931,0.25135059,0.39116670,0.97462994,0.18462159,0.00000000
0.87943972,2.02716164,0.65197486,0.03862141,0.04916528,0.25481479,0.39758283,0.95422260,0.17927109,0.00000000
0.88544272,2.03175019,0.67924691,0.03878198,0.04590959,0.25855976,0.40580036,0.93641565,0.17429686,0.00000000
0.89144572,2.04250357,0.70992216,0.03908451,0.04290377,0.26251884,0.41582450,0.92137541,0.16980205,0.00000000
0.89744872,2.05918636,0.74381553,0.03952777,0.04016215,0.26660238,0.42759539,0.90915867,0.16586941,0.00000000
0.90345173,2.08131845,0.78062249,0.04010514,0.03769199,0.27070129,0.44098683,0.89971481,0.16255859,0.00000000
0.90945473,2.10819181,0.81991896,0.04080465,0.03549387,0.27469149,0.45580760,0.89289214,0.15990461,0.00000000
0.91545773,2.13889669,0.86116609,0.04160933,0.03356225,0.27843896,0.47180555,0.88844830,0.15791744,0.00000000
0.92146073,2.17235628,0.90371975,0.04249778,0.03188617,0.28180528,0.48867443,0.88606402,0.15658273,0.00000000
0.92746373,2.20736861,0.94684501,0.04344486,0.03045016,0.28465323,0.50606315,0.88535988,0.15586369,0.00000000
0.93346673,2.24265419,0.98973491,0.04442265,0.02923517,0.28685233,0.52358754,0.88591528,0.15570392,0.00000000
0.93946973,2.27690746,1.03153333,0.04540151,0.02821963,0.28828409,0.54084388,0.88728882,0.15603109,0.00000000
0.94547274,2.30885020,1.07136091,0.04635120,0.02738044,0.28884666,0.55742396,0.88903933,0.15676129,0.00000000
0.95147574,2.33728471,1.10834328,0.04724218,0.02669402,0.28845884,0.57293096,0.89074674,0.15780378,0.00000000
0.95747874,2.36114465,1.14164045,0.04804673,0.02613723,0.28706322,0.58699563,0.89203187,0.15906603,0.00000000
0.96348174,2.37954144,1.17047614,0.04874019,0.02568825,0.28462851,0.59929186,0.89257440,0.16045861,0.00000000
0.96948474,2.39180435,1.19416584,0.04930201,0.02532725,0.28115082,0.60955125,0.89212833,0.16189989,0.00000000
0.97548774,2.39751241,1.21214236,0.04971664,0.02503698,0.27665412,0.61757574,0.89053431,0.16332020,0.00000000
0.98149075,2.39651682,1.22397772,0.04997426,0.02480317,0.27118969,0.62324784,0.88772831,0.16466525,0.00000000
0.98749375,2.38895276,1.22940043,0.05007123,0.02461468,0.26483486,0.62653790,0.88374619,0.16589879,0.00000000
0.99349675,2.37523980,1.22830715,0.05001035,0.02446357,0.25769090,0.62750798,0.87872419,0.16700415,0.00000000
0.99949975,2.35607095,1.22076838,0.04980075,0.02434490,0.24988031,0.62631215,0.87289504,0.16798480,0.00000000
1.00550275,2.33239036,1.20702777,0.04945759,0.02425646,0.24154357,0.62319296,0.86657986,0.16886384,0.00000000
1.01150575,2.30536047,1.18749496,0.04900141,0.02419826,0.23283551,0.61847435,0.86017630,0.16968239,0.00000000
1.01750875,2.27631984,1.16273233,0.04845732,0.02417200,0.22392125,0.61255096,0.85414305,0.17049706,0.00000000
1.02351176,2.24673310,1.13343625,0.04785396,0.02418042,0.21497213,0.60587448,0.84898155,0.17137658,0.00000000
1.02951476,2.21813512,1.10041346,0.04722222,0.02422660,0.20616136,0.59893733,0.84521544,0.17239779,0.00000000
1.03551776,2.19207126,1.06455380,0.04659398,0.02431333,0.19765981,0.59225446,0.84336855,0.17364117,0.00000000
