energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.32116058,1.85376636,0.24512105,0.87146633,0.03149621,0.42890862,0.04295861,0.33640131,0.39233141,0.00106642
-0.31515758,1.78062644,0.23450243,0.84517442,0.03052739,0.40820196,0.03988849,0.32642431,0.38407764,0.00101431
-0.30915458,1.71390108,0.22570957,0.82189515,0.02949357,0.38909446,0.03712828,0.31705574,0.37658150,0.00096477
-0.30315158,1.65419332,0.21884816,0.80185108,0.02839827,0.37188934,0.03470650,0.30838112,0.36980508,0.00091802
-0.29714857,1.60196751,0.21398687,0.78520953,0.02724720,0.35683691,0.03264393,0.30046695,0.36371119,0.00087422
-0.29114557,1.55754705,0.21115572,0.77208174,0.02604807,0.34413088,0.03095353,0.29336101,0.35826452,0.00083350
-0.28514257,1.52111362,0.21034524,0.76252198,0.02481047,0.33390603,0.02964049,0.28709287,0.35343210,0.00079595
-0.27913957,1.49270770,0.21150634,0.75652666,0.02354547,0.32623738,0.02870248,0.28167473,0.34918307,0.00076160
-0.27313657,1.47223026,0.21455116,0.75403335,0.02226526,0.32114064,0.02812996,0.27710235,0.34548779,0.00073047
-0.26713357,1.45944604,0.21935471,0.75492013,0.02098271,0.31857396,0.02790669,0.27335622,0.34231644,0.00070254
-0.26113057,1.45398836,0.22575751,0.75900538,0.01971088,0.31844085,0.02801032,0.27040287,0.33963740,0.00067774
-0.25512756,1.45536610,0.23356914,0.76604852,0.01846253,0.32059421,0.02841307,0.26819636,0.33741546,0.00065602
-0.24912456,1.46297318,0.24257279,0.77575189,0.01724973,0.32484139,0.02908255,0.26668004,0.33561024,0.00063727
-0.24312156,1.47610086,0.25253069,0.78776433,0.01608343,0.33095024,0.02998269,0.26578854,0.33417498,0.00062140
-0.23711856,1.49395338,0.26319041,0.80168653,0.01497313,0.33865600,0.03107472,0.26545006,0.33305597,0.00060829
-0.23111556,1.51566692,0.27429186,0.81707858,0.01392669,0.34766902,0.03231826,0.26558904,0.33219274,0.00059783
-0.22511256,1.54033196,0.28557491,0.83346963,0.01295017,0.35768306,0.03367247,0.26612899,0.33151919,0.00058991
-0.21910955,1.56701880,0.29678733,0.85036954,0.01204780,0.36838415,0.03509722,0.26699570,0.33096566,0.00058444
-0.21310655,1.59480546,0.30769285,0.86728245,0.01122201,0.37945964,0.03655433,0.26812058,0.33046193,0.00058135
-0.20710355,1.62280746,0.31807906,0.88372162,0.01047364,0.39060740,0.03800875,0.26944402,0.32994109,0.00058060
-0.20110055,1.65020809,0.32776481,0.89922512,0.00980208,0.40154462,0.03942968,0.27091876,0.32934404,0.00058220
-0.19509755,1.67628804,0.33660681,0.91337159,0.00920562,0.41201619,0.04079164,0.27251285,0.32862433,0.00058622
-0.18909455,1.70045299,0.34450513,0.92579533,0.00868171,0.42180219,0.04207537,0.27421235,0.32775323,0.00059276
-0.18309155,1.72225763,0.35140729,0.93619991,0.00822735,0.43072409,0.04326856,0.27602320,0.32672438,0.00060202
-0.17708854,1.74142472,0.35731070,0.94436953,0.00783941,0.43864967,0.04436634,0.27797249,0.32555801,0.00061426
-0.17108554,1.75785798,0.36226327,0.95017745,0.00751493,0.44549606,0.04537156,0.28010859,0.32430404,0.00062980
-0.16508254,1.77164768,0.36636209,0.95359086,0.00725146,0.45123100,0.04629470,0.28250034,0.32304413,0.00064904
-0.15907954,1.78306835,0.36975016,0.95467184,0.00704727,0.45587210,0.04715355,0.28523509,0.32189202,0.00067244
-0.15307654,1.79256818,0.37261112,0.95357430,0.00690153,0.45948402,0.04797253,0.28841560,0.32099235,0.00070052
-0.14707354,1.80075020,0.37516224,0.95053673,0.00681444,0.46217384,0.04878174,0.29215591,0.32051760,0.00073381
-0.14107054,1.80834586,0.37764589,0.94587119,0.00678727,0.46408459,0.04961563,0.29657617,0.32066330,0.00077290
-0.13506753,1.81618173,0.38031972,0.93994894,0.00682234,0.46538733,0.05051156,0.30179683,0.32164161,0.00081832
-0.12906453,1.82514090,0.38344590,0.93318331,0.00692289,0.46627208,0.05150803,0.30793217,0.32367338,0.00087062
-0.12306153,1.83612036,0.38727993,0.92601073,0.00709298,0.46693795,0.05264284,0.31508355,0.32697911,0.00093025
-0.11705853,1.84998656,0.39205940,0.91887065,0.00733724,0.46758302,0.05395114,0.32333274,0.33176915,0.00099758
-0.11105553,1.86753078,0.39799311,0.91218541,0.00766062,0.46839425,0.05546353,0.33273542,0.33823352,0.00107286
-0.10505253,1.88942672,0.40525103,0.90634104,0.00806816,0.46953798,0.05720422,0.34331539,0.34653197,0.00115619
-0.09904952,1.91619191,0.41395552,0.90166980,0.00856466,0.47115151,0.05918939,0.35505964,0.35678462,0.00124747
-0.09304652,1.94815515,0.42417415,0.89843524,0.00915443,0.47333582,0.06142578,0.36791457,0.36906380,0.00134643
-0.08704352,1.98543121,0.43591448,0.89682063,0.00984098,0.47615013,0.06390965,0.38178358,0.38338752,0.00145257
-0.08104052,2.02790437,0.44912093,0.89692101,0.01062686,0.47960825,0.06662615,0.39652624,0.39971488,0.00156516
-0.07503752,2.07522150,0.46367406,0.89873939,0.01151345,0.48367687,0.06954904,0.41195909,0.41794392,0.00168326
-0.06903452,2.12679521,0.47939219,0.90218710,0.01250081,0.48827604,0.07264097,0.42785814,0.43791192,0.00180571
-0.06303152,2.18181720,0.49603539,0.90708818,0.01358770,0.49328159,0.07585420,0.44396313,0.45939834,0.00193116
-0.05702851,2.23928117,0.51331179,0.91318774,0.01477149,0.49852945,0.07913180,0.45998326,0.48213049,0.00205807
-0.05102551,2.29801472,0.53088588,0.92016353,0.01604834,0.50382168,0.08240922,0.47560446,0.50579144,0.00218479
-0.04502251,2.35671868,0.54838867,0.92764052,0.01741330,0.50893395,0.08561629,0.49049783,0.53003022,0.00230958
-0.03901951,2.41401239,0.56542918,0.93520744,0.01886048,0.51362406,0.08867951,0.50432895,0.55447369,0.00243064
-0.03301651,2.46848309,0.58160695,0.94243469,0.02038337,0.51764126,0.09152448,0.51676786,0.57873952,0.00254621
-0.02701351,2.51873700,0.59652512,0.94889282,0.02197503,0.52073593,0.09407847,0.52749920,0.60244986,0.00265459
-0.02101051,2.56345019,0.60980342,0.95417051,0.02362839,0.52266913,0.09627299,0.53623215,0.62524481,0.00275422
-0.01500750,2.60141675,0.62109073,0.95789152,0.02533649,0.52322179,0.09804617,0.54270988,0.64679518,0.00284370
-0.00900450,2.63159211,0.63007659,0.95972964,0.02709270,0.52220306,0.09934500,0.54671797,0.66681381,0.00292187
-0.00300150,2.65312975,0.63650126,0.95942116,0.02889084,0.51945751,0.10012712,0.54809156,0.68506486,0.00298783
0.00300150,2.66540933,0.64016388,0.95677411,0.03072530,0.51487087,0.10036232,0.54672086,0.70137058,0.00304098
0.00900450,2.66805538,0.64092843,0.95167421,0.03259093,0.50837421,0.10003348,0.54255489,0.71561518,0.00308102
0.01500750,2.66094535,0.63872722,0.94408702,0.03448302,0.49994625,0.09913705,0.53560312,0.72774556,0.00310797
0.02101051,2.64420718,0.63356183,0.93405654,0.03639702,0.48961382,0.09768296,0.52593512,0.73776900,0.00312214
0.02701351,2.61820634,0.62550152,0.92170023,0.03832825,0.47745055,0.09569409,0.51367812,0.74574773,0.00312414
0.03301651,2.58352334,0.61467910,0.90720092,0.04027153,0.46357373,0.09320517,0.49901264,0.75179092,0.00311481
0.03901951,2.54092299,0.60128464,0.89079609,0.04222077,0.44813972,0.09026138,0.48216645,0.75604448,0.00309519
0.04502251,2.49131706,0.58555732,0.87276505,0.04416855,0.43133796,0.08691652,0.46340699,0.75867926,0.00306649
0.05102551,2.43572257,0.56777577,0.85341493,0.04610571,0.41338400,0.08323097,0.44303275,0.75987853,0.00303001
0.05702851,2.37521773,0.54824747,0.83306611,0.04802100,0.39451191,0.07926956,0.42136395,0.75982536,0.00298709
0.06303152,2.31089811,0.52729767,0.81203791,0.04990090,0.37496628,0.07509929,0.39873289,0.75869078,0.00293905
0.06903452,2.24383512,0.50525844,0.79063538,0.05172947,0.35499440,0.07078722,0.37547439,0.75662344,0.00288715
0.07503752,2.17503906,0.48245820,0.76913770,0.05348849,0.33483873,0.06639845,0.35191679,0.75374149,0.00283254
0.08104052,2.10542827,0.45921238,0.74778895,0.05515770,0.31473015,0.06199432,0.32837371,0.75012706,0.00277623
0.08704352,2.03580599,0.43581542,0.72679145,0.05671532,0.29488212,0.05763094,0.30513707,0.74582382,0.00271908
0.09304652,1.96684547,0.41253445,0.70630211,0.05813867,0.27548608,0.05335803,0.28247136,0.74083777,0.00266173
0.09904952,1.89908403,0.38960489,0.68643161,0.05940510,0.25670806,0.04921810,0.26060949,0.73514102,0.00260470
0.10505253,1.83292550,0.36722794,0.66724658,0.06049295,0.23868662,0.04524598,0.23975014,0.72867866,0.00254831
0.11105553,1.76865061,0.34556992,0.64877422,0.06138269,0.22153221,0.04146877,0.22005676,0.72137792,0.00249275
0.11705853,1.70643410,0.32476345,0.63100909,0.06205811,0.20532761,0.03790595,0.20165790,0.71315927,0.00243810
0.12306153,1.64636704,0.30491003,0.61392157,0.06250746,0.19012956,0.03456993,0.18464897,0.70394873,0.00238437
0.12906453,1.58848268,0.28608392,0.59746721,0.06272455,0.17597122,0.03146666,0.16909499,0.69369048,0.00233154
0.13506753,1.53278406,0.26833684,0.58159661,0.06270973,0.16286528,0.02859652,0.15503429,0.68235919,0.00227960
0.14107054,1.47927138,0.25170314,0.56626487,0.06247058,0.15080760,0.02595519,0.14248275,0.66997116,0.00222857
0.14707354,1.42796758,0.23620523,0.55144045,0.06202249,0.13978091,0.02353471,0.13143844,0.65659358,0.00217858
0.15307654,1.37894046,0.22185863,0.53711254,0.06138879,0.12975857,0.02132434,0.12188625,0.64235149,0.00212986
0.15907954,1.33232017,0.20867666,0.52329688,0.06060064,0.12070807,0.01931159,0.11380250,0.62743185,0.00208277
0.16508254,1.28831119,0.19667427,0.51003961,0.05969656,0.11259417,0.01748293,0.10715904,0.61208448,0.00203783
0.17108554,1.24719823,0.18587102,0.49741901,0.05872160,0.10538149,0.01582460,0.10192698,0.59661992,0.00199569
0.17708854,1.20934590,0.17629292,0.48554520,0.05772621,0.09903656,0.01432313,0.09807964,0.58140407,0.00195715
0.18309155,1.17519237,0.16797319,0.47455784,0.05676481,0.09352913,0.01296581,0.09559480,0.56685001,0.00192314
0.18909455,1.14523749,0.16095205,0.46462203,0.05589417,0.08883302,0.01174102,0.09445614,0.55340728,0.00189470
0.19509755,1.12002619,0.15527535,0.45592271,0.05517152,0.08492623,0.01063840,0.09465386,0.54154914,0.00187292
0.20110055,1.10012809,0.15099245,0.44865790,0.05465270,0.08179062,0.00964896,0.09618450,0.53175831,0.00185894
0.20710355,1.08611436,0.14815340,0.44303107,0.05439015,0.07941112,0.00876505,0.09904999,0.52451183,0.00185388
0.21310655,1.07853323,0.14680557,0.43924307,0.05443105,0.07777462,0.00798032,0.10325610,0.52026563,0.00185883
0.21910955,1.07788493,0.14699004,0.43748397,0.05481557,0.07686869,0.00728956,0.10881018,0.51943946,0.00187478
0.22511256,1.08459766,0.14873786,0.43792516,0.05557527,0.07668014,0.00668858,0.11571857,0.52240259,0.00190259
0.23111556,1.09900516,0.15206652,0.44071193,0.05673190,0.07719368,0.00617398,0.12398363,0.52946106,0.00194295
0.23711856,1.12132726,0.15697663,0.44595691,0.05829635,0.07839057,0.00574306,0.13360056,0.54084660,0.00199634
0.24312156,1.15165375,0.16344915,0.45373447,0.06026808,0.08024760,0.00539358,0.14455422,0.55670788,0.00206304
0.24912456,1.18993257,0.17144325,0.46407641,0.06263495,0.08273627,0.00512368,0.15681606,0.57710411,0.00214306
0.25512756,1.23596257,0.18089485,0.47696891,0.06537331,0.08582231,0.00493172,0.17034137,0.60200139,0.00223612
0.26113057,1.28939114,0.19171602,0.49235093,0.06844863,0.08946552,0.00481621,0.18506692,0.63127176,0.00234173
0.26713357,1.34971698,0.20379521,0.51011413,0.07181637,0.09362002,0.00477575,0.20090917,0.66469516,0.00245908
0.27313657,1.41629780,0.21699833,0.53010422,0.07542327,0.09823486,0.00480896,0.21776327,0.70196395,0.00258715
0.27913957,1.48836292,0.23117074,0.55212394,0.07920881,0.10325493,0.00491447,0.23550281,0.74269021,0.00272467
0.28514257,1.56503030,0.24613995,0.57593733,0.08310697,0.10862223,0.00509092,0.25398051,0.78641534,0.00287015
0.29114557,1.64532760,0.26171909,0.60127546,0.08704808,0.11427735,0.00533696,0.27302981,0.83262181,0.00302198
0.29714857,1.72821663,0.27771101,0.62784327,0.09096070,0.12016114,0.00565122,0.29246750,0.88074664,0.00317840
0.30315158,1.81262041,0.29391280,0.65532755,0.09477359,0.12621657,0.00603239,0.31209718,0.93019634,0.00333760
0.30915458,1.89745197,0.31012077,0.68340556,0.09841750,0.13239054,0.00647918,0.33171360,0.98036263,0.00349773
0.31515758,1.98164404,0.32613548,0.71175427,0.10182686,0.13863570,0.00699032,0.35110766,1.03063865,0.00365701
0.32116058,2.06417843,0.34176689,0.74005974,0.10494127,0.14491212,0.00756461,0.37007204,1.08043501,0.00381375
0.32716358,2.14411417,0.35683931,0.76802636,0.10770676,0.15118877,0.00820089,0.38840697,1.12919510,0.00396643
0.33316658,2.22061328,0.37119598,0.79538553,0.11007670,0.15744472,0.00889802,0.40592620,1.17640923,0.00411374
0.33916958,2.29296313,0.38470314,0.82190342,0.11201259,0.16366984,0.00965489,0.42246272,1.22162691,0.00425462
0.34517259,2.36059437,0.39725340,0.84738744,0.11348437,0.16986523,0.01047036,0.43787393,1.26446698,0.00438830
0.35117559,2.42309370,0.40876827,0.87169098,0.11447063,0.17604305,0.01134326,0.45204615,1.30462490,0.00451437
0.35717859,2.48021065,0.41919968,0.89471633,0.11495847,0.18222579,0.01227232,0.46489805,1.34187721,0.00463273
0.36318159,2.53185798,0.42853043,0.91641527,0.11494320,0.18844504,0.01325610,0.47638287,1.37608256,0.00474362
0.36918459,2.57810539,0.43677344,0.93678739,0.11442787,0.19473966,0.01429295,0.48648926,1.40717958,0.00484762
0.37518759,2.61916663,0.44396988,0.95587601,0.11342265,0.20115341,0.01538086,0.49524064,1.43518136,0.00494558
0.38119060,2.65538035,0.45018612,0.97376184,0.11194417,0.20773212,0.01651742,0.50269305,1.46016692,0.00503861
0.38719360,2.68718526,0.45550954,0.99055455,0.11001472,0.21452047,0.01769962,0.50893154,1.48226982,0.00512800
0.39319660,2.71509063,0.46004349,1.00638251,0.10766156,0.22155839,0.01892376,0.51406525,1.50166469,0.00521515
0.39919960,2.73964326,0.46390143,1.02138134,0.10491613,0.22887748,0.02018529,0.51822143,1.51855198,0.00530147
0.40520260,2.76139247,0.46720049,1.03568162,0.10181336,0.23649725,0.02147863,0.52153864,1.53314182,0.00538831
0.41120560,2.78085467,0.47005490,1.04939655,0.09839092,0.24442171,0.02279705,0.52415947,1.54563787,0.00547688
0.41720860,2.79847938,0.47256938,1.06261013,0.09468864,0.25263622,0.02413249,0.52622324,1.55622171,0.00556812
0.42321161,2.81461828,0.47483290,1.07536662,0.09074783,0.26110505,0.02547546,0.52785900,1.56503893,0.00566265
0.42921461,2.82949928,0.47691327,1.08766198,0.08661072,0.26976954,0.02681500,0.52917929,1.57218744,0.00576069
0.43521761,2.84320698,0.47885258,1.09943776,0.08231990,0.27854731,0.02813859,0.53027501,1.57770887,0.00586201
0.44122061,2.85567076,0.48066410,1.11057812,0.07791773,0.28733244,0.02943223,0.53121173,1.58158349,0.00596589
0.44722361,2.86666170,0.48233060,1.12091018,0.07344583,0.29599682,0.03068055,0.53202768,1.58372911,0.00607113
0.45322661,2.87579850,0.48380436,1.13020791,0.06894457,0.30439264,0.03186699,0.53273355,1.58400407,0.00617605
0.45922961,2.88256272,0.48500895,1.13819960,0.06445252,0.31235599,0.03297410,0.53331422,1.58221432,0.00627854
0.46523262,2.88632266,0.48584263,1.14457858,0.06000599,0.31971158,0.03398385,0.53373227,1.57812433,0.00637614
0.47123562,2.88636495,0.48618338,1.14901678,0.05563860,0.32627823,0.03487817,0.53393313,1.57147118,0.00646612
0.47723862,2.88193242,0.48589525,1.15118060,0.05138082,0.33187512,0.03563933,0.53385154,1.56198138,0.00654559
0.48324162,2.87226626,0.48483573,1.15074811,0.04725971,0.33632840,0.03625059,0.53341900,1.54938923,0.00661162
0.48924462,2.85665040,0.48286377,1.14742685,0.04329859,0.33947793,0.03669670,0.53257171,1.53345603,0.00666141
0.49524762,2.83445557,0.47984803,1.14097123,0.03951691,0.34118379,0.03696452,0.53125845,1.51398872,0.00669235
0.50125063,2.80518076,0.47567490,1.13119841,0.03593013,0.34133227,0.03704351,0.52944792,1.49085725,0.00670223
0.50725363,2.76848949,0.47025576,1.11800193,0.03254977,0.33984101,0.03692624,0.52713505,1.46400929,0.00668931
0.51325663,2.72423902,0.46353324,1.10136216,0.02938351,0.33666309,0.03660877,0.52434575,1.43348166,0.00665240
0.51925963,2.67250050,0.45548591,1.08135284,0.02643540,0.33178968,0.03609094,0.52113975,1.39940755,0.00659097
0.52526263,2.61356893,0.44613134,1.05814337,0.02370616,0.32525137,0.03537650,0.51761122,1.36201912,0.00650516
0.53126563,2.54796218,0.43552712,1.03199663,0.02119352,0.31711787,0.03447317,0.51388711,1.32164521,0.00639582
0.53726863,2.47640890,0.42377002,1.00326219,0.01889268,0.30749619,0.03339248,0.51012300,1.27870426,0.00626445
0.54327164,2.39982597,0.41099312,0.97236542,0.01679670,0.29652737,0.03214953,0.50649685,1.23369252,0.00611316
0.54927464,2.31928654,0.39736126,0.93979279,0.01489701,0.28438197,0.03076261,0.50320071,1.18716841,0.00594461
0.55527764,2.23598029,0.38306494,0.90607432,0.01318385,0.27125449,0.02925267,0.50043096,1.13973363,0.00576190
0.56128064,2.15116818,0.36831311,0.87176385,0.01164676,0.25735692,0.02764277,0.49837745,1.09201202,0.00556839
0.56728364,2.06613379,0.35332524,0.83741829,0.01027492,0.24291200,0.02595741,0.49721234,1.04462731,0.00536764
0.57328664,1.98213410,0.33832301,0.80357682,0.00905763,0.22814612,0.02422189,0.49707908,0.99818094,0.00516325
0.57928964,1.90035206,0.32352230,0.77074115,0.00798456,0.21328258,0.02246161,0.49808231,0.95323096,0.00495866
0.58529265,1.82185352,0.30912565,0.73935776,0.00704606,0.19853515,0.02070147,0.50027929,0.91027326,0.00475713
0.59129565,1.74755044,0.29531571,0.70980297,0.00623337,0.18410246,0.01896523,0.50367340,0.86972587,0.00456153
0.59729865,1.67817237,0.28224999,0.68237160,0.00553882,0.17016324,0.01727507,0.50821011,0.83191721,0.00437430
0.60330165,1.61424716,0.27005702,0.65726959,0.00495593,0.15687264,0.01565112,0.51377584,0.79707869,0.00419739
0.60930465,1.55609181,0.25883418,0.63461089,0.00447951,0.14435972,0.01411119,0.52019973,0.76534202,0.00403218
0.61530765,1.50381337,0.24864709,0.61441861,0.00410567,0.13272607,0.01267056,0.52725841,0.73674100,0.00387952
0.62131066,1.45731954,0.23953058,0.59663023,0.00383189,0.12204555,0.01134185,0.53468351,0.71121789,0.00373968
0.62731366,1.41633806,0.23149105,0.58110639,0.00365696,0.11236506,0.01013504,0.54217164,0.68863340,0.00361247
0.63331666,1.38044330,0.22450988,0.56764277,0.00358096,0.10370617,0.00905757,0.54939627,0.66878010,0.00349722
0.63931966,1.34908848,0.21854776,0.55598422,0.00360526,0.09606753,0.00811443,0.55602096,0.65139799,0.00339293
0.64532266,1.32164157,0.21354958,0.54584033,0.00373242,0.08942768,0.00730844,0.56171324,0.63619163,0.00329828
0.65132566,1.29742263,0.20944939,0.53690167,0.00396617,0.08374833,0.00664041,0.56615843,0.62284773,0.00321181
0.65732866,1.27574086,0.20617532,0.52885577,0.00431138,0.07897765,0.00610949,0.56907275,0.61105225,0.00313195
0.66333167,1.25592922,0.20365411,0.52140209,0.00477401,0.07505358,0.00571335,0.57021491,0.60050632,0.00305712
0.66933467,1.23737519,0.20181492,0.51426525,0.00536106,0.07190695,0.00544850,0.56939582,0.59094009,0.00298585
0.67533767,1.21954627,0.20059240,0.50720608,0.00608063,0.06946430,0.00531053,0.56648577,0.58212408,0.00291679
0.68134067,1.20200941,0.19992882,0.50003001,0.00694185,0.06765025,0.00529429,0.56141892,0.57387759,0.00284882
0.68734367,1.18444373,0.19977524,0.49259262,0.00795494,0.06638953,0.00539415,0.55419489,0.56607396,0.00278104
0.69334667,1.16664666,0.20009185,0.48480229,0.00913123,0.06560842,0.00560415,0.54487750,0.55864282,0.00271282
0.69934967,1.14853361,0.20084748,0.47662013,0.01048320,0.06523590,0.00591815,0.53359077,0.55156933,0.00264381
0.70535268,1.13013192,0.20201848,0.46805734,0.01202451,0.06520428,0.00632996,0.52051266,0.54489085,0.00257390
0.71135568,1.11157000,0.20358716,0.45917051,0.01377004,0.06544960,0.00683347,0.50586679,0.53869143,0.00250322
0.71735868,1.09306278,0.20553999,0.45005522,0.01573587,0.06591172,0.00742272,0.48991282,0.53309471,0.00243211
0.72336168,1.07489457,0.20786580,0.44083849,0.01793922,0.06653429,0.00809204,0.47293601,0.52825554,0.00236108
0.72936468,1.05740066,0.21055407,0.43167066,0.02039839,0.06726462,0.00883605,0.45523646,0.52435119,0.00229078
0.73536768,1.04094878,0.21359363,0.42271702,0.02313248,0.06805353,0.00964980,0.43711881,0.52157225,0.00222195
0.74137069,1.02592138,0.21697171,0.41414990,0.02616116,0.06885535,0.01052879,0.41888257,0.52011395,0.00215538
0.74737369,1.01269954,0.22067359,0.40614134,0.02950417,0.06962793,0.01146899,0.40081381,0.52016802,0.00209190
0.75337669,1.00164919,0.22468269,0.39885681,0.03318081,0.07033285,0.01246686,0.38317836,0.52191533,0.00203235
0.75937969,0.99310992,0.22898123,0.39245001,0.03720912,0.07093582,0.01351933,0.36621669,0.52551947,0.00197756
0.76538269,0.98738654,0.23355129,0.38705903,0.04160510,0.07140708,0.01462377,0.35014062,0.53112129,0.00192835
0.77138569,0.98474324,0.23837619,0.38280361,0.04638162,0.07172211,0.01577785,0.33513178,0.53883426,0.00188553
0.77738869,0.98540025,0.24344204,0.37978370,0.05154728,0.07186223,0.01697942,0.32134174,0.54874071,0.00184992
0.78339170,0.98953254,0.24873935,0.37807894,0.05710523,0.07181531,0.01822633,0.30889347,0.56088866,0.00182232
0.78939470,0.99727013,0.25426454,0.37774907,0.06305190,0.07157646,0.01951624,0.29788395,0.57528934,0.00180361
0.79539770,1.00869958,0.26002115,0.37883494,0.06937578,0.07114851,0.02084631,0.28838761,0.59191504,0.00179467
0.80140070,1.02386629,0.26602078,0.38135997,0.07605626,0.07054245,0.02221298,0.28046018,0.61069765,0.00179649
0.80740370,1.04277717,0.27228350,0.38533194,0.08306277,0.06977759,0.02361168,0.27414273,0.63152746,0.00181011
0.81340670,1.06540338,0.27883790,0.39074478,0.09035400,0.06888152,0.02503655,0.26946548,0.65425273,0.00183667
0.81940970,1.09168305,0.28572048,0.39758047,0.09787761,0.06788980,0.02648023,0.26645129,0.67867980,0.00187743
0.82541271,1.12152371,0.29297465,0.40581065,0.10557024,0.06684532,0.02793367,0.26511836,0.70457413,0.00193372
0.83141571,1.15480443,0.30064924,0.41539818,0.11335798,0.06579750,0.02938601,0.26548223,0.73166229,0.00200694
0.83741871,1.19137775,0.30879653,0.42629833,0.12115733,0.06480111,0.03082458,0.26755686,0.75963513,0.00209855
0.84342171,1.23107117,0.31747000,0.43845976,0.12887665,0.06391497,0.03223493,0.27135470,0.78815211,0.00221004
0.84942471,1.27368849,0.32672180,0.45182512,0.13641801,0.06320038,0.03360109,0.27688582,0.81684698,0.00234285
0.85542771,1.31901071,0.33659993,0.46633134,0.14367950,0.06271944,0.03490576,0.28415615,0.84533449,0.00249833
0.86143072,1.36679667,0.34714534,0.48190963,0.15055782,0.06253329,0.03613078,0.29316489,0.87321829,0.00267769
0.86743372,1.41678319,0.35838894,0.49848498,0.15695114,0.06270022,0.03725757,0.30390122,0.90009954,0.00288190
0.87343672,1.46868470,0.37034852,0.51597539,0.16276198,0.06327386,0.03826767,0.31634048,0.92558593,0.00311163
0.87943972,1.52219229,0.38302587,0.53429067,0.16790015,0.06430138,0.03914334,0.33044004,0.94930089,0.00336716
0.88544272,1.57697203,0.39640382,0.55333094,0.17228548,0.06582174,0.03986814,0.34613504,0.97089226,0.00364832
0.89144572,1.63266270,0.41044365,0.57298468,0.17585023,0.06786419,0.04042753,0.36333424,0.99004034,0.00395439
0.89744872,1.68887289,0.42508275,0.59312673,0.17854110,0.07044678,0.04080941,0.38191621,1.00646466,0.00428403
0.90345173,1.74517771,0.44023263,0.61361608,0.18032076,0.07357528,0.04100455,0.40172625,1.01992928,0.00463529
0.90945473,1.80111548,0.45577758,0.63429368,0.18116875,0.07724218,0.04100697,0.42257405,1.03024637,0.00500547
0.91545773,1.85618466,0.47157397,0.65498064,0.18108176,0.08142614,0.04081418,0.44423255,1.03727790,0.00539121
0.92146073,1.90984172,0.48745035,0.67547677,0.18007335,0.08609163,0.04042727,0.46643811,1.04093557,0.00578842
0.92746373,1.96150038,0.50320852,0.69555990,0.17817301,0.09118906,0.03985091,0.48889219,1.04117895,0.00619237
0.93346673,2.01053285,0.51862575,0.71498616,0.17542477,0.09665520,0.03909316,0.51126464,1.03801228,0.00659772
0.93946973,2.05627361,0.53345800,0.73349141,0.17188529,0.10241404,0.03816523,0.53319862,1.03148005,0.00699861
0.94547274,2.09802619,0.54744447,0.75079395,0.16762172,0.10837805,0.03708108,0.55431719,1.02166194,0.00738881
0.95147574,2.13507319,0.56031316,0.76659875,0.16270929,0.11444985,0.03585695,0.57423138,1.00866740,0.00776184
0.95747874,2.16668973,0.57178760,0.78060295,0.15722886,0.12052426,0.03451091,0.59254958,0.99263041,0.00811112
0.96348174,2.19216001,0.58159432,0.79250287,0.15126447,0.12649070,0.03306225,0.60888788,0.97370462,0.00843018
0.96948474,2.21079682,0.58947112,0.80200207,0.14490111,0.13223585,0.03153100,0.62288110,0.95205931,0.00871285
0.97548774,2.22196308,0.59517553,0.80882034,0.13822262,0.13764664,0.02993741,0.63419393,0.92787629,0.00895340
0.98149075,2.22509482,0.59849334,0.81270319,0.13130998,0.14261325,0.02830148,0.64253190,0.90134780,0.00914678
0.98749375,2.21972433,0.59924678,0.81343150,0.12423988,0.14703227,0.02664261,0.64765145,0.87267540,0.00928875
0.99349675,2.20550244,0.59730185,0.81083071,0.11708368,0.15080979,0.02497920,0.64936893,0.84206981,0.00937607
0.99949975,2.18221874,0.59257461,0.80477929,0.10990670,0.15386430,0.02332848,0.64756778,0.80975136,0.00940655
1.00550275,2.14981850,0.58503595,0.79521577,0.10276780,0.15612932,0.02170636,0.64220375,0.77595078,0.00937921
1.01150575,2.10841535,0.57471471,0.78214421,0.09571929,0.15755572,0.02012727,0.63330787,0.74091027,0.00929427
1.01750875,2.05829881,0.56169886,0.76563752,0.08880702,0.15811352,0.01860425,0.62098689,0.70488419,0.00915319
1.02351176,1.99993610,0.54613466,0.74583864,0.08207064,0.15779315,0.01714892,0.60542123,0.66813939,0.00895861
1.02951476,1.93396789,0.52822392,0.72295918,0.07554401,0.15660612,0.01577160,0.58686051,0.63095483,0.00871431
1.03551776,1.86119807,0.50821926,0.69727587,0.06925559,0.15458508,0.01448141,0.56561687,0.59362037,0.00842506
1.04152076,1.78257770,0.48641772,0.66912460,0.06322893,0.15178317,0.01328641,0.54205627,0.55643458,0.00809650
1.04752376,1.69918390,0.46315293,0.63889258,0.05748307,0.14827276,0.01219373,0.51658831,0.51970168,0.00773499
1.05352676,1.61219439,0.43878617,0.60700870,0.05203296,0.14414356,0.01120969,0.48965480,0.48372763,0.00734740
1.05952976,1.52285869,0.41369665,0.57393269,0.04688976,0.13950026,0.01033988,0.46171778,0.44881547,0.00694094
