energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-3.41870935,2.76349446,-2.76349748,0.51733286,-0.51733382,2.22625834,-2.22626166,0.00330059,-0.00330058,0.05083840,-0.05083852,0.70237583,-0.70237599,0.00000000,-0.00000000,0.23407377,-0.23407382,0.00493056,-0.00493055
-3.41270635,2.70481403,-2.70481727,0.49904002,-0.49904102,2.15950912,-2.15951263,0.00342226,-0.00342226,0.04694606,-0.04694617,0.70289118,-0.70289139,0.00000000,-0.00000000,0.23329388,-0.23329395,0.00499575,-0.00499575
-3.40670335,2.64173491,-2.64173834,0.48005278,-0.48005382,2.08928290,-2.08928654,0.00352485,-0.00352485,0.04334823,-0.04334833,0.70212186,-0.70212212,0.00000000,-0.00000000,0.23225163,-0.23225170,0.00505031,-0.00505031
-3.40070035,2.57488334,-2.57488691,0.46053082,-0.46053187,2.01644863,-2.01645236,0.00360660,-0.00360660,0.04004581,-0.04004590,0.70000126,-0.70000157,0.00000000,-0.00000000,0.23088627,-0.23088636,0.00509234,-0.00509234
-3.39469735,2.50490158,-2.50490524,0.44063370,-0.44063477,1.94184824,-1.94185202,0.00366618,-0.00366617,0.03703541,-0.03703550,0.69649162,-0.69649198,0.00000000,-0.00000000,0.22915273,-0.22915283,0.00512035,-0.00512035
-3.38869435,2.43244052,-2.43244425,0.42051951,-0.42052058,1.86628391,-1.86628768,0.00370267,-0.00370267,0.03431047,-0.03431055,0.69158520,-0.69158561,0.00000000,-0.00000000,0.22702288,-0.22702300,0.00513327,-0.00513327
-3.38269135,2.35815312,-2.35815689,0.40034377,-0.40034483,1.79050792,-1.79051166,0.00371567,-0.00371567,0.03186232,-0.03186240,0.68530458,-0.68530503,0.00000000,-0.00000000,0.22448631,-0.22448644,0.00513048,-0.00513048
-3.37668834,2.28268867,-2.28269243,0.38025884,-0.38025989,1.71521517,-1.71521884,0.00370524,-0.00370524,0.02968138,-0.02968145,0.67770189,-0.67770238,0.00000000,-0.00000000,0.22155025,-0.22155039,0.00511179,-0.00511179
-3.37068534,2.20668774,-2.20669147,0.36041354,-0.36041457,1.64103807,-1.64104165,0.00367192,-0.00367193,0.02775818,-0.02775824,0.66885739,-0.66885791,0.00000000,-0.00000000,0.21823897,-0.21823913,0.00507743,-0.00507743
-3.36468234,2.13077788,-2.13078155,0.34095298,-0.34095398,1.56854385,-1.56854731,0.00361671,-0.00361671,0.02608440,-0.02608446,0.65887709,-0.65887764,0.00000000,-0.00000000,0.21459257,-0.21459273,0.00502804,-0.00502804
-3.35867934,2.05556982,-2.05557340,0.32201839,-0.32201936,1.49823378,-1.49823710,0.00354100,-0.00354100,0.02465380,-0.02465385,0.64788989,-0.64789047,0.00000000,-0.00000000,0.21066527,-0.21066544,0.00496461,-0.00496461
-3.35267634,1.98165429,-1.98165776,0.30374697,-0.30374789,1.43054433,-1.43054748,0.00344656,-0.00344656,0.02346305,-0.02346309,0.63604412,-0.63604472,0.00000000,-0.00000000,0.20652348,-0.20652366,0.00488849,-0.00488850
-3.34667334,1.90959919,-1.90960253,0.28627151,-0.28627238,1.36584955,-1.36585254,0.00333546,-0.00333546,0.02251243,-0.02251246,0.62350378,-0.62350439,0.00000000,-0.00000000,0.20224357,-0.20224374,0.00480133,-0.00480133
-3.34067034,1.83994725,-1.83995044,0.26971987,-0.26972069,1.30446479,-1.30446759,0.00320998,-0.00320999,0.02180647,-0.02180650,0.61044459,-0.61044521,0.00000000,-0.00000000,0.19790959,-0.19790976,0.00470500,-0.00470500
-3.33466733,1.77321399,-1.77321701,0.25421408,-0.25421485,1.24665095,-1.24665356,0.00307260,-0.00307261,0.02135445,-0.02135447,0.59705003,-0.59705065,0.00000000,-0.00000000,0.19361114,-0.19361132,0.00460161,-0.00460161
-3.32866433,1.70988597,-1.70988880,0.23986923,-0.23986994,1.19261940,-1.19262181,0.00292585,-0.00292585,0.02117073,-0.02117074,0.58350746,-0.58350809,0.00000000,-0.00000000,0.18944136,-0.18944153,0.00449342,-0.00449343
-3.32266133,1.65041927,-1.65042190,0.22679194,-0.22679258,1.14253692,-1.14253912,0.00277229,-0.00277230,0.02127507,-0.02127508,0.57000455,-0.57000517,0.00000000,-0.00000000,0.18549514,-0.18549530,0.00438282,-0.00438282
-3.31665833,1.59523808,-1.59524050,0.21507862,-0.21507919,1.09653056,-1.09653256,0.00261445,-0.00261446,0.02169278,-0.02169277,0.55672594,-0.55672654,0.00000000,-0.00000000,0.18186777,-0.18186792,0.00427223,-0.00427223
-3.31065533,1.54473334,-1.54473555,0.20481349,-0.20481399,1.05469224,-1.05469404,0.00245475,-0.00245476,0.02245465,-0.02245463,0.54385034,-0.54385093,0.00000000,-0.00000000,0.17865381,-0.17865394,0.00416413,-0.00416414
-3.30465233,1.49926125,-1.49926322,0.19606644,-0.19606687,1.01708271,-1.01708430,0.00229546,-0.00229547,0.02359686,-0.02359683,0.53154808,-0.53154865,0.00000000,-0.00000000,0.17594635,-0.17594647,0.00406097,-0.00406097
-3.29864932,1.45914157,-1.45914331,0.18889080,-0.18889116,0.98373491,-0.98373631,0.00213867,-0.00213868,0.02516066,-0.02516062,0.51997898,-0.51997952,0.00000000,-0.00000000,0.17383657,-0.17383666,0.00396512,-0.00396512
-3.29264632,1.42465568,-1.42465717,0.18332123,-0.18332152,0.95465657,-0.95465777,0.00198626,-0.00198626,0.02719180,-0.02719175,0.50929071,-0.50929122,0.00000000,-0.00000000,0.17241340,-0.17241347,0.00387885,-0.00387885
-3.28664332,1.39604409,-1.39604533,0.17937172,-0.17937193,0.92983193,-0.92983293,0.00183986,-0.00183987,0.02973985,-0.02973978,0.49961736,-0.49961784,0.00000000,-0.00000000,0.17176340,-0.17176345,0.00380430,-0.00380430
-3.28064032,1.37350359,-1.37350459,0.17703385,-0.17703399,0.90922275,-0.90922356,0.00170090,-0.00170091,0.03285714,-0.03285705,0.49107840,-0.49107884,0.00000000,-0.00000000,0.17197055,-0.17197057,0.00374340,-0.00374340
-3.27463732,1.35718389,-1.35718463,0.17627556,-0.17627563,0.89276854,-0.89276917,0.00157055,-0.00157055,0.03659758,-0.03659748,0.48377771,-0.48377810,0.00000000,-0.00000000,0.17311594,-0.17311593,0.00369786,-0.00369786
-3.26863432,1.34718372,-1.34718422,0.17704032,-0.17704033,0.88038618,-0.88038663,0.00144973,-0.00144974,0.04101510,-0.04101498,0.47780280,-0.47780315,0.00000000,-0.00000000,0.17527719,-0.17527715,0.00366913,-0.00366914
-3.26263132,1.34354674,-1.34354699,0.17924696,-0.17924691,0.87196913,-0.87196941,0.00133919,-0.00133919,0.04616185,-0.04616171,0.47322406,-0.47322436,0.00000000,-0.00000000,0.17852756,-0.17852748,0.00365839,-0.00365839
-3.25662831,1.34625714,-1.34625714,0.18279014,-0.18279004,0.86738632,-0.86738643,0.00123943,-0.00123944,0.05208615,-0.05208599,0.47009394,-0.47009420,0.00000000,-0.00000000,0.18293462,-0.18293451,0.00366644,-0.00366644
-3.25062531,1.35523535,-1.35523512,0.18754162,-0.18754147,0.86648105,-0.86648101,0.00115079,-0.00115080,0.05883023,-0.05883004,0.46844620,-0.46844641,0.00000000,-0.00000000,0.18855848,-0.18855833,0.00369378,-0.00369378
-3.24462231,1.37033416,-1.37033370,0.19335223,-0.19335203,0.86907011,-0.86906992,0.00107344,-0.00107345,0.06642774,-0.06642753,0.46829495,-0.46829511,0.00000000,-0.00000000,0.19544953,-0.19544935,0.00374051,-0.00374051
-3.23861931,1.39133534,-1.39133468,0.20005459,-0.20005437,0.87494323,-0.87494291,0.00100740,-0.00100741,0.07490126,-0.07490102,0.46963380,-0.46963392,0.00000000,-0.00000000,0.20364580,-0.20364557,0.00380634,-0.00380634
-3.23261631,1.41794750,-1.41794664,0.20746663,-0.20746638,0.88386327,-0.88386283,0.00095257,-0.00095257,0.08425971,-0.08425946,0.47243496,-0.47243503,0.00000000,-0.00000000,0.21316995,-0.21316969,0.00389060,-0.00389060
-3.22661331,1.44980513,-1.44980408,0.21539565,-0.21539537,0.89556715,-0.89556660,0.00090873,-0.00090873,0.09449600,-0.09449572,0.47664834,-0.47664836,0.00000000,-0.00000000,0.22402613,-0.22402582,0.00399221,-0.00399221
-3.22061031,1.48646945,-1.48646824,0.22364297,-0.22364269,0.90976771,-0.90976706,0.00087558,-0.00087558,0.10558477,-0.10558447,0.48220094,-0.48220093,0.00000000,-0.00000000,0.23619670,-0.23619636,0.00410973,-0.00410973
-3.21460730,1.52743130,-1.52742995,0.23200902,-0.23200874,0.92615663,-0.92615589,0.00085272,-0.00085272,0.11748069,-0.11748038,0.48899648,-0.48899643,0.00000000,-0.00000000,0.24963926,-0.24963888,0.00424135,-0.00424135
-3.20860430,1.57211617,-1.57211470,0.24029864,-0.24029836,0.94440834,-0.94440752,0.00083971,-0.00083971,0.13011716,-0.13011683,0.49691536,-0.49691527,0.00000000,-0.00000000,0.26428393,-0.26428352,0.00438495,-0.00438494
-3.20260130,1.61989171,-1.61989015,0.24832643,-0.24832617,0.96418488,-0.96418401,0.00083603,-0.00083603,0.14340573,-0.14340539,0.50581524,-0.50581512,0.00000000,-0.00000000,0.28003140,-0.28003096,0.00453812,-0.00453812
-3.19659830,1.67007766,-1.67007602,0.25592204,-0.25592180,0.98514172,-0.98514081,0.00084112,-0.00084112,0.15723633,-0.15723597,0.51553220,-0.51553205,0.00000000,-0.00000000,0.29675170,-0.29675123,0.00469826,-0.00469825
-3.19059530,1.72195814,-1.72195646,0.26293509,-0.26293487,1.00693422,-1.00693327,0.00085440,-0.00085440,0.17147833,-0.17147797,0.52588266,-0.52588250,0.00000000,-0.00000000,0.31428409,-0.31428360,0.00486259,-0.00486258
-3.18459230,1.77479623,-1.77479452,0.26923959,-0.26923940,1.02922458,-1.02922360,0.00087522,-0.00087522,0.18598259,-0.18598223,0.53666614,-0.53666596,0.00000000,-0.00000000,0.33243813,-0.33243763,0.00502828,-0.00502828
-3.17858929,1.82785033,-1.82784862,0.27473769,-0.27473754,1.05168911,-1.05168812,0.00090294,-0.00090294,0.20058445,-0.20058409,0.54766878,-0.54766860,0.00000000,-0.00000000,0.35099611,-0.35099560,0.00519251,-0.00519250
-3.17258629,1.88039212,-1.88039043,0.27936262,-0.27936250,1.07402546,-1.07402448,0.00093687,-0.00093687,0.21510763,-0.21510728,0.55866784,-0.55866766,0.00000000,-0.00000000,0.36971675,-0.36971624,0.00535253,-0.00535252
-3.16658329,1.93172539,-1.93172373,0.28308055,-0.28308046,1.09595957,-1.09595859,0.00097633,-0.00097633,0.22936901,-0.22936867,0.56943682,-0.56943664,0.00000000,-0.00000000,0.38834031,-0.38833981,0.00550579,-0.00550579
-3.16058029,1.98120507,-1.98120348,0.28589155,-0.28589150,1.11725199,-1.11725102,0.00102062,-0.00102062,0.24318404,-0.24318371,0.57975134,-0.57975118,0.00000000,-0.00000000,0.40659488,-0.40659439,0.00565001,-0.00565001
-3.15457729,2.02825598,-2.02825445,0.28782938,-0.28782936,1.13770345,-1.13770250,0.00106905,-0.00106904,0.25637270,-0.25637240,0.58939552,-0.58939538,0.00000000,-0.00000000,0.42420365,-0.42420318,0.00578323,-0.00578323
-3.14857429,2.07239014,-2.07238869,0.28896011,-0.28896012,1.15715929,-1.15715835,0.00112091,-0.00112091,0.26876566,-0.26876539,0.59816852,-0.59816840,0.00000000,-0.00000000,0.44089300,-0.44089256,0.00590392,-0.00590391
-3.14257129,2.11322211,-2.11322073,0.28937981,-0.28937984,1.17551251,-1.17551160,0.00117552,-0.00117552,0.28021046,-0.28021021,0.60589121,-0.60589112,0.00000000,-0.00000000,0.45640094,-0.45640054,0.00601100,-0.00601100
-3.13656828,2.15048139,-2.15048010,0.28921113,-0.28921118,1.19270546,-1.19270456,0.00123221,-0.00123221,0.29057725,-0.29057703,0.61241244,-0.61241238,0.00000000,-0.00000000,0.47048562,-0.47048526,0.00610393,-0.00610392
-3.13056528,2.18402122,-2.18402000,0.28859902,-0.28859908,1.20872975,-1.20872887,0.00129035,-0.00129034,0.29976401,-0.29976382,0.61761472,-0.61761470,0.00000000,-0.00000000,0.48293347,-0.48293316,0.00618266,-0.00618265
-3.12456228,2.21382294,-2.21382179,0.28770566,-0.28770573,1.22362450,-1.22362364,0.00134930,-0.00134930,0.30770073,-0.30770057,0.62141898,-0.62141899,0.00000000,-0.00000000,0.49356652,-0.49356627,0.00624770,-0.00624770
-3.11855928,2.23999561,-2.23999452,0.28670488,-0.28670494,1.23747278,-1.23747192,0.00140849,-0.00140848,0.31435242,-0.31435230,0.62378807,-0.62378811,0.00000000,-0.00000000,0.50224862,-0.50224842,0.00630008,-0.00630008
-3.11255628,2.26277035,-2.26276931,0.28577601,-0.28577606,1.25039627,-1.25039542,0.00146737,-0.00146736,0.31972071,-0.31972061,0.62472877,-0.62472885,0.00000000,-0.00000000,0.50889003,-0.50888988,0.00634129,-0.00634129
-3.10655328,2.28248930,-2.28248829,0.28509758,-0.28509762,1.26254835,-1.26254749,0.00152543,-0.00152543,0.32384378,-0.32384371,0.62429216,-0.62429226,0.00000000,-0.00000000,0.51345032,-0.51345023,0.00637323,-0.00637323
-3.10055028,2.29958942,-2.29958842,0.28484096,-0.28484097,1.27410550,-1.27410463,0.00158224,-0.00158223,0.32679481,-0.32679476,0.62257205,-0.62257218,0.00000000,-0.00000000,0.51593922,-0.51593919,0.00639814,-0.00639814
-3.09454727,2.31458138,-2.31458038,0.28516406,-0.28516405,1.28525759,-1.28525671,0.00163736,-0.00163736,0.32867861,-0.32867858,0.61970174,-0.61970189,0.00000000,-0.00000000,0.51641544,-0.51641545,0.00641848,-0.00641848
-3.08854427,2.32802431,-2.32802329,0.28620543,-0.28620538,1.29619708,-1.29619617,0.00169043,-0.00169043,0.32962688,-0.32962687,0.61584884,-0.61584902,0.00000000,-0.00000000,0.51498340,-0.51498347,0.00643683,-0.00643683
-3.08254127,2.34049725,-2.34049620,0.28807877,-0.28807868,1.30710757,-1.30710665,0.00174114,-0.00174114,0.32979208,-0.32979208,0.61120861,-0.61120879,0.00000000,-0.00000000,0.51178813,-0.51178824,0.00645575,-0.00645574
-3.07653827,2.35256854,-2.35256744,0.29086821,-0.29086808,1.31815230,-1.31815136,0.00178920,-0.00178920,0.32934025,-0.32934025,0.60599580,-0.60599599,0.00000000,-0.00000000,0.50700844,-0.50700858,0.00647766,-0.00647766
-3.07053527,2.36476448,-2.36476333,0.29462432,-0.29462416,1.32946281,-1.32946184,0.00183436,-0.00183436,0.32844312,-0.32844311,0.60043569,-0.60043588,0.00000000,-0.00000000,0.50084881,-0.50084899,0.00650472,-0.00650472
-3.06453227,2.37753877,-2.37753755,0.29936117,-0.29936097,1.34112849,-1.34112751,0.00187639,-0.00187639,0.32726993,-0.32726992,0.59475431,-0.59475449,0.00000000,-0.00000000,0.49353041,-0.49353061,0.00653870,-0.00653869
-3.05852926,2.39124428,-2.39124301,0.30505439,-0.30505415,1.35318756,-1.35318656,0.00191510,-0.00191510,0.32597938,-0.32597936,0.58916872,-0.58916889,0.00000000,-0.00000000,0.48528162,-0.48528183,0.00658087,-0.00658086
-3.05252626,2.40610875,-2.40610743,0.31164052,-0.31164025,1.36561980,-1.36561880,0.00195029,-0.00195028,0.32471201,-0.32471198,0.58387757,-0.58387773,0.00000000,-0.00000000,0.47632862,-0.47632885,0.00663192,-0.00663191
-3.04652326,2.42221574,-2.42221438,0.31901759,-0.31901730,1.37834178,-1.37834079,0.00198176,-0.00198176,0.32358360,-0.32358355,0.57905251,-0.57905265,0.00000000,-0.00000000,0.46688654,-0.46688678,0.00669189,-0.00669189
-3.04052026,2.43949214,-2.43949076,0.32704698,-0.32704667,1.39120480,-1.39120383,0.00200934,-0.00200933,0.32267980,-0.32267974,0.57483087,-0.57483098,0.00000000,-0.00000000,0.45715154,-0.45715179,0.00676014,-0.00676014
-3.03451726,2.45770314,-2.45770177,0.33555663,-0.33555631,1.40399593,-1.40399499,0.00203280,-0.00203280,0.32205232,-0.32205225,0.57131002,-0.57131011,0.00000000,-0.00000000,0.44729425,-0.44729450,0.00683535,-0.00683534
-3.02851426,2.47645521,-2.47645387,0.34434547,-0.34434515,1.41644226,-1.41644137,0.00205193,-0.00205193,0.32171685,-0.32171676,0.56854366,-0.56854373,0.00000000,-0.00000000,0.43745485,-0.43745510,0.00691550,-0.00691549
-3.02251126,2.49520729,-2.49520601,0.35318906,-0.35318874,1.42821848,-1.42821766,0.00206650,-0.00206650,0.32165288,-0.32165278,0.56654031,-0.56654035,0.00000000,-0.00000000,0.42774000,-0.42774025,0.00699801,-0.00699800
-3.01650825,2.51328988,-2.51328871,0.36184619,-0.36184590,1.43895742,-1.43895669,0.00207625,-0.00207625,0.32180531,-0.32180520,0.56526388,-0.56526390,0.00000000,-0.00000000,0.41822171,-0.41822195,0.00707976,-0.00707975
-3.01050525,2.52993135,-2.52993031,0.37006640,-0.37006613,1.44826341,-1.44826279,0.00208092,-0.00208092,0.32208788,-0.32208777,0.56463660,-0.56463660,0.00000000,-0.00000000,0.40893807,-0.40893832,0.00715723,-0.00715722
-3.00450225,2.54429023,-2.54428937,0.37759795,-0.37759772,1.45572790,-1.45572740,0.00208027,-0.00208027,0.32238807,-0.32238797,0.56454376,-0.56454375,0.00000000,-0.00000000,0.39989585,-0.39989609,0.00722665,-0.00722665
-2.99849925,2.55549216,-2.55549151,0.38419623,-0.38419605,1.46094658,-1.46094622,0.00207404,-0.00207404,0.32257330,-0.32257321,0.56484030,-0.56484029,0.00000000,-0.00000000,0.39107450,-0.39107474,0.00728414,-0.00728414
-2.99249625,2.56266959,-2.56266918,0.38963213,-0.38963200,1.46353735,-1.46353714,0.00206201,-0.00206201,0.32249805,-0.32249798,0.56535873,-0.56535872,0.00000000,-0.00000000,0.38243157,-0.38243182,0.00732586,-0.00732586
-2.98649325,2.56500230,-2.56500216,0.39369999,-0.39369993,1.46315832,-1.46315828,0.00204399,-0.00204400,0.32201153,-0.32201148,0.56591797,-0.56591796,0.00000000,-0.00000000,0.37390887,-0.37390913,0.00734819,-0.00734818
-2.98049025,2.56175683,-2.56175699,0.39622510,-0.39622511,1.45952482,-1.45952495,0.00201988,-0.00201988,0.32096537,-0.32096535,0.56633269,-0.56633270,0.00000000,-0.00000000,0.36543923,-0.36543950,0.00734787,-0.00734786
-2.97448724,2.55232278,-2.55232325,0.39707007,-0.39707015,1.45242475,-1.45242506,0.00198961,-0.00198961,0.31922119,-0.31922120,0.56642264,-0.56642266,0.00000000,-0.00000000,0.35695329,-0.35695357,0.00732215,-0.00732215
-2.96848424,2.53624416,-2.53624494,0.39614008,-0.39614024,1.44173135,-1.44173184,0.00195323,-0.00195324,0.31665734,-0.31665738,0.56602149,-0.56602153,0.00000000,-0.00000000,0.34838602,-0.34838631,0.00726894,-0.00726894
-2.96248124,2.51324438,-2.51324548,0.39338669,-0.39338692,1.42741291,-1.42741356,0.00191089,-0.00191089,0.31317481,-0.31317490,0.56498482,-0.56498489,0.00000000,-0.00000000,0.33968262,-0.33968293,0.00718683,-0.00718683
-2.95647824,2.48324370,-2.48324510,0.38881000,-0.38881030,1.40953869,-1.40953951,0.00186283,-0.00186283,0.30870180,-0.30870193,0.56319685,-0.56319695,0.00000000,-0.00000000,0.33080353,-0.33080386,0.00707521,-0.00707521
-2.95047524,2.44636827,-2.44636996,0.38245920,-0.38245957,1.38828109,-1.38828205,0.00180942,-0.00180942,0.30319692,-0.30319709,0.56057569,-0.56057581,0.00000000,-0.00000000,0.32172824,-0.32172857,0.00693430,-0.00693431
-2.94447224,2.40295073,-2.40295269,0.37443137,-0.37443180,1.36391359,-1.36391468,0.00175116,-0.00175117,0.29665086,-0.29665106,0.55707688,-0.55707703,0.00000000,-0.00000000,0.31245785,-0.31245820,0.00676513,-0.00676514
-2.93846923,2.35352224,-2.35352443,0.36486868,-0.36486916,1.33680489,-1.33680608,0.00168866,-0.00168866,0.28908651,-0.28908675,0.55269519,-0.55269536,0.00000000,-0.00000000,0.30301636,-0.30301671,0.00656950,-0.00656951
-2.93246623,2.29879676,-2.29879914,0.35395411,-0.35395463,1.30740933,-1.30741060,0.00162260,-0.00162260,0.28055772,-0.28055800,0.54746469,-0.54746489,0.00000000,-0.00000000,0.29345050,-0.29345086,0.00634993,-0.00634993
-2.92646323,2.23964835,-2.23965087,0.34190589,-0.34190644,1.27625418,-1.27625551,0.00155379,-0.00155379,0.27114667,-0.27114699,0.54145716,-0.54145737,0.00000000,-0.00000000,0.28382852,-0.28382888,0.00610955,-0.00610956
-2.92046023,2.17708287,-2.17708549,0.32897090,-0.32897148,1.24392433,-1.24392567,0.00148309,-0.00148309,0.26096016,-0.26096050,0.53477903,-0.53477926,0.00000000,-0.00000000,0.27423767,-0.27423802,0.00585203,-0.00585204
-2.91445723,2.11220550,-2.11220815,0.31541739,-0.31541799,1.21104507,-1.21104640,0.00141139,-0.00141139,0.25012507,-0.25012543,0.52756713,-0.52756738,0.00000000,-0.00000000,0.26478098,-0.26478133,0.00558139,-0.00558140
-2.90845423,2.04618548,-2.04618813,0.30152725,-0.30152784,1.17826373,-1.17826503,0.00133963,-0.00133963,0.23878324,-0.23878361,0.51998344,-0.51998369,0.00000000,-0.00000000,0.25557327,-0.25557360,0.00530194,-0.00530195
-2.90245123,1.98021996,-1.98022254,0.28758816,-0.28758875,1.14623095,-1.14623218,0.00126872,-0.00126872,0.22708602,-0.22708641,0.51220919,-0.51220943,0.00000000,-0.00000000,0.24673669,-0.24673699,0.00501805,-0.00501806
-2.89644822,1.91549811,-1.91550057,0.27388602,-0.27388658,1.11558211,-1.11558325,0.00119954,-0.00119955,0.21518885,-0.21518924,0.50443857,-0.50443879,0.00000000,-0.00000000,0.23839612,-0.23839639,0.00473412,-0.00473413
-2.89044522,1.85316719,-1.85316949,0.26069772,-0.26069825,1.08691988,-1.08692090,0.00113292,-0.00113292,0.20324602,-0.20324641,0.49687242,-0.49687263,0.00000000,-0.00000000,0.23067454,-0.23067478,0.00445436,-0.00445437
-2.88444222,1.79430148,-1.79430357,0.24828476,-0.24828525,1.06079814,-1.06079902,0.00106958,-0.00106958,0.19140587,-0.19140625,0.48971201,-0.48971220,0.00000000,-0.00000000,0.22368863,-0.22368883,0.00418275,-0.00418276
-2.87843922,1.73987517,-1.73987702,0.23688760,-0.23688803,1.03770794,-1.03770865,0.00101016,-0.00101016,0.17980665,-0.17980702,0.48315329,-0.48315344,0.00000000,-0.00000000,0.21754474,-0.21754490,0.00392289,-0.00392290
-2.87243622,1.69073987,-1.69074144,0.22672110,-0.22672147,1.01806576,-1.01806629,0.00095517,-0.00095517,0.16857306,-0.16857341,0.47738163,-0.47738174,0.00000000,-0.00000000,0.21233537,-0.21233548,0.00367796,-0.00367797
-2.86643322,1.64760709,-1.64760836,0.21797100,-0.21797131,1.00220428,-1.00220462,0.00090497,-0.00090498,0.15781360,-0.15781393,0.47256741,-0.47256747,0.00000000,-0.00000000,0.20813629,-0.20813636,0.00345065,-0.00345066
-2.86043022,1.61103604,-1.61103699,0.21079155,-0.21079178,0.99036596,-0.99036610,0.00085982,-0.00085982,0.14761881,-0.14761913,0.46886230,-0.46886231,0.00000000,-0.00000000,0.20500435,-0.20500436,0.00324311,-0.00324312
-2.85442721,1.58142658,-1.58142720,0.20530410,-0.20530425,0.98269928,-0.98269922,0.00081979,-0.00081979,0.13806029,-0.13806058,0.46639655,-0.46639651,0.00000000,-0.00000000,0.20297589,-0.20297585,0.00305695,-0.00305696
-2.84842421,1.55901730,-1.55901758,0.20159683,-0.20159690,0.97925774,-0.97925748,0.00078485,-0.00078485,0.12919045,-0.12919071,0.46527706,-0.46527696,0.00000000,-0.00000000,0.20206605,-0.20206596,0.00289324,-0.00289324
-2.84242121,1.54388827,-1.54388822,0.19972533,-0.19972533,0.98000154,-0.98000109,0.00075484,-0.00075484,0.12104302,-0.12104326,0.46558645,-0.46558629,0.00000000,-0.00000000,0.20226860,-0.20226846,0.00275250,-0.00275251
-2.83641821,1.53596817,-1.53596780,0.19971402,-0.19971394,0.98480180,-0.98480117,0.00072947,-0.00072947,0.11363413,-0.11363434,0.46738286,-0.46738264,0.00000000,-0.00000000,0.20355651,-0.20355633,0.00263477,-0.00263477
-2.83041521,1.53504518,-1.53504451,0.20155823,-0.20155807,0.99344704,-0.99344623,0.00070837,-0.00070837,0.10696378,-0.10696397,0.47070064,-0.47070036,0.00000000,-0.00000000,0.20588310,-0.20588287,0.00253961,-0.00253962
-2.82441221,1.54078119,-1.54078024,0.20522687,-0.20522664,1.00565185,-1.00565089,0.00069110,-0.00069110,0.10101782,-0.10101799,0.47555161,-0.47555127,0.00000000,-0.00000000,0.20918370,-0.20918343,0.00246618,-0.00246618
-2.81840920,1.55272868,-1.55272747,0.21066551,-0.21066521,1.02106752,-1.02106642,0.00067714,-0.00067714,0.09577002,-0.09577016,0.48192698,-0.48192657,0.00000000,-0.00000000,0.21337779,-0.21337749,0.00241326,-0.00241326
-2.81240620,1.57034970,-1.57034827,0.21779969,-0.21779932,1.03929407,-1.03929286,0.00066597,-0.00066597,0.09118438,-0.09118450,0.48979958,-0.48979912,0.00000000,-0.00000000,0.21837155,-0.21837122,0.00237934,-0.00237934
-2.80640320,1.59303641,-1.59303479,0.22653851,-0.22653809,1.05989378,-1.05989249,0.00065705,-0.00065705,0.08721743,-0.08721753,0.49912653,-0.49912602,0.00000000,-0.00000000,0.22406065,-0.22406029,0.00236267,-0.00236267
-2.80040020,1.62013241,-1.62013064,0.23677818,-0.23677771,1.08240549,-1.08240413,0.00064986,-0.00064986,0.08382053,-0.08382061,0.50985190,-0.50985135,0.00000000,-0.00000000,0.23033330,-0.23033292,0.00236130,-0.00236129
-2.79439720,1.65095442,-1.65095253,0.24840552,-0.24840499,1.10635946,-1.10635806,0.00064389,-0.00064389,0.08094202,-0.08094209,0.52190945,-0.52190886,0.00000000,-0.00000000,0.23707349,-0.23707311,0.00237315,-0.00237315
-2.78839420,1.68481354,-1.68481158,0.26130128,-0.26130072,1.13129230,-1.13129089,0.00063870,-0.00063870,0.07852926,-0.07852932,0.53522510,-0.53522448,0.00000000,-0.00000000,0.24416423,-0.24416384,0.00239609,-0.00239609
-2.78239120,1.72103558,-1.72103359,0.27534325,-0.27534266,1.15676155,-1.15676016,0.00063393,-0.00063393,0.07653040,-0.07653044,0.54971918,-0.54971854,0.00000000,-0.00000000,0.25149077,-0.25149039,0.00242795,-0.00242794
-2.77638819,1.75897983,-1.75897784,0.29040896,-0.29040834,1.18235935,-1.18235800,0.00062927,-0.00062927,0.07489598,-0.07489602,0.56530813,-0.56530747,0.00000000,-0.00000000,0.25894375,-0.25894338,0.00246659,-0.00246658
-2.77038519,1.79805555,-1.79805360,0.30637792,-0.30637729,1.20772473,-1.20772343,0.00062450,-0.00062450,0.07358029,-0.07358033,0.58190568,-0.58190501,0.00000000,-0.00000000,0.26642215,-0.26642179,0.00250995,-0.00250994
-2.76438219,1.83773601,-1.83773412,0.32313348,-0.32313282,1.23255413,-1.23255290,0.00061950,-0.00061950,0.07254243,-0.07254246,0.59942344,-0.59942277,0.00000000,-0.00000000,0.27383592,-0.27383559,0.00255607,-0.00255607
-2.75837919,1.87756913,-1.87756733,0.34056398,-0.34056332,1.25660960,-1.25660845,0.00061421,-0.00061421,0.07174710,-0.07174713,0.61777076,-0.61777009,0.00000000,-0.00000000,0.28110833,-0.28110802,0.00260315,-0.00260315
