energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-3.46673337,4.17346033,0.00515000,1.51364489,0.63615206,0.33792227,3.28878355,1.44913743,0.02977925,1.23832450
-3.46073037,4.15558436,0.00541369,1.51701995,0.62594193,0.33644308,3.30307253,1.44743188,0.03030361,1.22034551
-3.45472736,4.14518831,0.00572394,1.52073357,0.61855330,0.33605969,3.31869252,1.44659978,0.03102119,1.20712589
-3.44872436,4.14241168,0.00607996,1.52476201,0.61412583,0.33676397,3.33576839,1.44660478,0.03194390,1.19884043
-3.44272136,4.14725780,0.00648047,1.52905737,0.61275734,0.33853433,3.35435890,1.44738912,0.03308130,1.19560000
-3.43671836,4.15959048,0.00692367,1.53354914,0.61450038,0.34133535,3.37445415,1.44887504,0.03444019,1.19744712
-3.43071536,4.17913330,0.00740728,1.53814628,0.61935936,0.34511766,3.39597507,1.45096657,0.03602430,1.20435248
-3.42471236,4.20547156,0.00792853,1.54273996,0.62728832,0.34981814,3.41877488,1.45355163,0.03783387,1.21621250
-3.41870935,4.23805683,0.00848422,1.54720663,0.63818952,0.35536056,3.44264225,1.45650428,0.03986537,1.23284797
-3.41270635,4.27621396,0.00907072,1.55141136,0.65191279,0.36165647,3.46730601,1.45968712,0.04211116,1.25400388
-3.40670335,4.31915050,0.00968406,1.55521141,0.66825595,0.36860649,3.49244130,1.46295366,0.04455923,1.27935058
-3.40070035,4.36596854,0.01031996,1.55845980,0.68696622,0.37610196,3.51767682,1.46615079,0.04719304,1.30848631
-3.39469735,4.41567874,0.01097396,1.56100894,0.70774283,0.38402690,3.54260321,1.46912113,0.04999133,1.34094107
-3.38869435,4.46721670,0.01164143,1.56271420,0.73024083,0.39226019,3.56678231,1.47170555,0.05292818,1.37618221
-3.38269135,4.51946136,0.01231773,1.56343749,0.75407617,0.40067812,3.58975713,1.47374560,0.05597305,1.41362142
-3.37668834,4.57125565,0.01299831,1.56305066,0.77883199,0.40915701,3.61106260,1.47508621,0.05909104,1.45262345
-3.37068534,4.62142881,0.01367874,1.56143886,0.80406622,0.41757606,3.63023676,1.47557835,0.06224328,1.49251643
-3.36468234,4.66882057,0.01435491,1.55850376,0.82932022,0.42582024,3.64683242,1.47508201,0.06538745,1.53260377
-3.35867934,4.71230643,0.01502305,1.55416656,0.85412838,0.43378324,3.66042893,1.47346916,0.06847849,1.57217747
-3.35267634,4.75082377,0.01567984,1.54837082,0.87802852,0.44137024,3.67064394,1.47062693,0.07146945,1.61053272
-3.34667334,4.78339810,0.01632250,1.54108488,0.90057267,0.44850067,3.67714489,1.46646075,0.07431246,1.64698332
-3.34067034,4.80916851,0.01694876,1.53230389,0.92133807,0.45511056,3.67965968,1.46089731,0.07695987,1.68087777
-3.33466733,4.82741164,0.01755699,1.52205132,0.93993782,0.46115463,3.67798633,1.45388734,0.07936539,1.71161525
-3.32866433,4.83756298,0.01814609,1.51037975,0.95603100,0.46660786,3.67200115,1.44540792,0.08148535,1.73866115
-3.32266133,4.83923460,0.01871549,1.49737086,0.96933169,0.47146644,3.66166485,1.43546415,0.08327991,1.76156135
-3.31665833,4.83222822,0.01926510,1.48313458,0.97961654,0.47574807,3.64702647,1.42409005,0.08471426,1.77995474
-3.31065533,4.81654278,0.01979518,1.46780724,0.98673054,0.47949151,3.62822447,1.41134853,0.08575964,1.79358326
-3.30465233,4.79237584,0.02030621,1.45154874,0.99059076,0.48275519,3.60548498,1.39733034,0.08639433,1.80229889
-3.29864932,4.76011814,0.02079877,1.43453873,0.99118770,0.48561508,3.57911701,1.38215192,0.08660432,1.80606716
-3.29264632,4.72034140,0.02127335,1.41697193,0.98858424,0.48816160,3.54950450,1.36595217,0.08638381,1.80496680
-3.28664332,4.67377929,0.02173021,1.39905265,0.98291219,0.49049577,3.51709566,1.34888831,0.08573547,1.79918545
-3.28064032,4.62130226,0.02216920,1.38098872,0.97436642,0.49272468,3.48238966,1.33113081,0.08467035,1.78901137
-3.27463732,4.56388705,0.02258965,1.36298513,0.96319703,0.49495639,3.44592131,1.31285774,0.08320755,1.77482158
-3.26863432,4.50258200,0.02299024,1.34523751,0.94969958,0.49729454,3.40824436,1.29424878,0.08137368,1.75706668
-3.26263132,4.43846982,0.02336896,1.32792579,0.93420411,0.49983280,3.36991399,1.27547901,0.07920193,1.73625325
-3.25662831,4.37262931,0.02372308,1.31120846,0.91706321,0.50264952,3.33146936,1.25671307,0.07673114,1.71292443
-3.25062531,4.30609794,0.02404917,1.29521739,0.89863984,0.50580290,3.29341695,1.23809963,0.07400447,1.68763981
-3.24462231,4.23983685,0.02434322,1.28005374,0.87929533,0.50932680,3.25621537,1.21976677,0.07106823,1.66095539
-3.23861931,4.17470013,0.02460082,1.26578501,0.85937816,0.51322758,3.22026240,1.20181821,0.06797042,1.63340480
-3.23261631,4.11140960,0.02481732,1.25244328,0.83921391,0.51748219,3.18588454,1.18433072,0.06475944,1.60548247
-3.22661331,4.05053629,0.02498811,1.24002483,0.81909693,0.52203758,3.15332973,1.16735272,0.06148284,1.57762969
-3.22061031,3.99248934,0.02510895,1.22849115,0.79928387,0.52681162,3.12276314,1.15090412,0.05818613,1.55022404
-3.21460730,3.93751259,0.02517622,1.21777099,0.77998932,0.53169548,3.09426631,1.13497735,0.05491178,1.52357267
-3.20860430,3.88568890,0.02518728,1.20776373,0.76138372,0.53655745,3.06783927,1.11953942,0.05169845,1.49790943
-3.20260130,3.83695146,0.02514077,1.19834348,0.74359326,0.54124802,3.04340563,1.10453496,0.04858037,1.47339596
-3.19659830,3.79110143,0.02503688,1.18936405,0.72670187,0.54560604,3.02081997,1.08988986,0.04558693,1.45012636
-3.19059530,3.74783076,0.02487758,1.18066431,0.71075486,0.54946562,2.99987743,1.07551549,0.04274252,1.42813483
-3.18459230,3.70674863,0.02466679,1.17207384,0.69576393,0.55266348,2.98032463,1.06131312,0.04006655,1.40740585
-3.17858929,3.66741025,0.02441047,1.16341863,0.68171323,0.55504640,2.96187183,1.04717841,0.03757360,1.38788603
-3.17258629,3.62934647,0.02411663,1.15452672,0.66856596,0.55647837,2.94420561,1.03300576,0.03527379,1.36949687
-3.16658329,3.59209276,0.02379524,1.14523350,0.65627123,0.55684716,2.92700182,1.01869234,0.03317316,1.35214761
-3.16058029,3.55521630,0.02345808,1.13538666,0.64477072,0.55606988,2.90993839,1.00414182,0.03127423,1.33574758
-3.15457729,3.51834014,0.02311848,1.12485067,0.63400489,0.55409745,2.89270778,0.98926749,0.02957652,1.32021721
-3.14857429,3.48116359,0.02279102,1.11351079,0.62391847,0.55091755,2.87502886,0.97399499,0.02807716,1.30549742
-3.14257129,3.44347825,0.02249107,1.10127653,0.61446496,0.54655620,2.85665790,0.95826453,0.02677138,1.29155689
-3.13656828,3.40517937,0.02223441,1.08808453,0.60561018,0.54107769,2.83739870,0.94203263,0.02565309,1.27839700
-3.13056528,3.36627250,0.02203671,1.07390092,0.59733467,0.53458301,2.81711143,0.92527337,0.02471532,1.26605450
-3.12456228,3.32687534,0.02191303,1.05872307,0.58963505,0.52720692,2.79572016,0.90797936,0.02395064,1.25460183
-3.11855928,3.28721525,0.02187731,1.04258071,0.58252436,0.51911366,2.77321867,0.89016226,0.02335151,1.24414542
-3.11255628,3.24762266,0.02194188,1.02553633,0.57603147,0.51049176,2.74967431,0.87185298,0.02291053,1.23482203
-3.10655328,3.20852077,0.02211697,1.00768489,0.57019971,0.50154790,2.72522957,0.85310153,0.02262067,1.22679366
-3.10055028,3.17041209,0.02241033,0.98915260,0.56508485,0.49250041,2.70010103,0.83397648,0.02247542,1.22024121
-3.09454727,3.13386223,0.02282685,0.97009479,0.56075248,0.48357238,2.67457539,0.81456411,0.02246888,1.21535735
-3.08854427,3.09948150,0.02336829,0.95069287,0.55727511,0.47498488,2.64900235,0.79496700,0.02259580,1.21233881
-3.08254127,3.06790474,0.02403309,0.93115008,0.55472884,0.46695042,2.62378420,0.77530223,0.02285158,1.21137854
-3.07653827,3.03977002,0.02481631,0.91168637,0.55318993,0.45966688,2.59936225,0.75569910,0.02323226,1.21265795
-3.07053527,3.01569668,0.02570961,0.89253224,0.55273126,0.45331218,2.57620029,0.73629630,0.02373444,1.21633948
-3.06453227,2.99626331,0.02670141,0.87392175,0.55341876,0.44803971,2.55476554,0.71723865,0.02435522,1.22255973
-3.05852926,2.98198636,0.02777712,0.85608485,0.55530795,0.44397475,2.53550774,0.69867342,0.02509204,1.23142338
-3.05252626,2.97330004,0.02891950,0.83923947,0.55844066,0.44121192,2.51883740,0.68074638,0.02594266,1.24299798
-3.04652326,2.97053818,0.03010910,0.82358342,0.56284194,0.43981363,2.50510406,0.66359764,0.02690491,1.25730981
-3.04052026,2.97391881,0.03132485,0.80928676,0.56851740,0.43980958,2.49457591,0.64735754,0.02797664,1.27434096
-3.03451726,2.98353215,0.03254459,0.79648485,0.57545094,0.44119723,2.48742188,0.63214270,0.02915550,1.29402756
-3.02851426,2.99933253,0.03374585,0.78527250,0.58360304,0.44394322,2.48369735,0.61805248,0.03043879,1.31625941
-3.02251126,3.02113479,0.03490646,0.77569973,0.59290971,0.44798557,2.48333466,0.60516599,0.03182333,1.34088085
-3.01650825,3.04861548,0.03600527,0.76776921,0.60328210,0.45323650,2.48613905,0.59353988,0.03330521,1.36769294
-3.01050525,3.08131887,0.03702286,0.76143573,0.61460688,0.45958584,2.49179064,0.58320692,0.03487967,1.39645683
-3.00450225,3.11866774,0.03794212,0.75660787,0.62674747,0.46690478,2.49985273,0.57417556,0.03654093,1.42689816
-2.99849925,3.15997846,0.03874877,0.75315161,0.63954595,0.47504984,2.50978603,0.56643050,0.03828200,1.45871239
-2.99249625,3.20447980,0.03943177,0.75089603,0.65282580,0.48386683,2.52096837,0.55993404,0.04009457,1.49157071
-2.98649325,3.25133458,0.03998365,0.74964055,0.66639528,0.49319478,2.53271890,0.55462840,0.04196886,1.52512641
-2.98049025,3.29966324,0.04040057,0.74916357,0.68005131,0.50286962,2.54432544,0.55043859,0.04389357,1.55902131
-2.97448724,3.34856810,0.04068235,0.74923190,0.69358381,0.51272746,2.55507371,0.54727586,0.04585576,1.59289208
-2.96848424,3.39715721,0.04083228,0.74961044,0.70678024,0.52260760,2.56427647,0.54504132,0.04784091,1.62637615
-2.96248124,3.44456676,0.04085677,0.75007173,0.71943022,0.53235488,2.57130137,0.54362967,0.04983290,1.65911703
-2.95647824,3.48998109,0.04076495,0.75040470,0.73133003,0.54182180,2.57559554,0.54293276,0.05181414,1.69076895
-2.95047524,3.53264941,0.04056811,0.75042222,0.74228685,0.55086997,2.57670596,0.54284280,0.05376572,1.72100059
-2.94447224,3.57189894,0.04027903,0.74996704,0.75212256,0.55937132,2.57429439,0.54325511,0.05566760,1.74949815
-2.93846923,3.60714410,0.03991141,0.74891591,0.76067707,0.56720893,2.56814621,0.54407032,0.05749892,1.77596772
-2.93246623,3.63789190,0.03947912,0.74718171,0.76781101,0.57427760,2.55817309,0.54519598,0.05923830,1.80013704
-2.92646323,3.66374386,0.03899568,0.74471356,0.77340789,0.58048438,2.54440944,0.54654763,0.06086429,1.82175710
-2.92046023,3.68439510,0.03847364,0.74149513,0.77737553,0.58574894,2.52700348,0.54804950,0.06235577,1.84060362
-2.91445723,3.69963126,0.03792416,0.73754131,0.77964705,0.59000411,2.50620356,0.54963471,0.06369247,1.85647874
-2.90845423,3.70932418,0.03735671,0.73289363,0.78018129,0.59319643,2.48234116,0.55124550,0.06485543,1.86921319
-2.90245123,3.71342714,0.03677883,0.72761480,0.77896279,0.59528691,2.45581171,0.55283324,0.06582759,1.87866900
-2.89644822,3.71197046,0.03619612,0.72178290,0.77600149,0.59625191,2.42705471,0.55435873,0.06659426,1.88474291
-2.89044522,3.70505795,0.03561229,0.71548545,0.77133211,0.59608413,2.39653435,0.55579254,0.06714360,1.88737046
-2.88444222,3.69286472,0.03502937,0.70881404,0.76501335,0.59479370,2.36472194,0.55711576,0.06746712,1.88653052
-2.87843922,3.67563635,0.03444799,0.70185952,0.75712691,0.59240914,2.33208093,0.55832101,0.06756000,1.88225020
-2.87243622,3.65368930,0.03386780,0.69470829,0.74777640,0.58897821,2.29905515,0.55941360,0.06742144,1.87460953
-2.86643322,3.62741210,0.03328779,0.68743960,0.73708603,0.58456844,2.26606076,0.56041288,0.06705484,1.86374576
-2.86043022,3.59726672,0.03270681,0.68012409,0.72519912,0.57926725,2.23348156,0.56135351,0.06646788,1.84985655
-2.85442721,3.56378922,0.03212388,0.67282328,0.71227642,0.57318142,2.20166764,0.56228650,0.06567249,1.83320170
-2.84842421,3.52758897,0.03153858,0.66559018,0.69849402,0.56643598,2.17093670,0.56327970,0.06468470,1.81410300
-2.84242121,3.48934538,0.03095132,0.65847049,0.68404104,0.55917225,2.14157727,0.56441773,0.06352433,1.79294166
-2.83641821,3.44980159,0.03036353,0.65150442,0.66911684,0.55154521,2.11385305,0.56580094,0.06221457,1.77015319
-2.83041521,3.40975446,0.02977772,0.64472863,0.65392792,0.54371995,2.08800751,0.56754342,0.06078140,1.74621960
-2.82441221,3.37004061,0.02919748,0.63817826,0.63868445,0.53586754,2.06426802,0.56976990,0.05925301,1.72165892
-2.81840920,3.33151859,0.02862736,0.63188866,0.62359645,0.52816024,2.04284877,0.57261158,0.05765897,1.69701231
-2.81240620,3.29504747,0.02807267,0.62589672,0.60886995,0.52076630,2.02395206,0.57620096,0.05602950,1.67282922
-2.80640320,3.26146269,0.02753923,0.62024167,0.59470296,0.51384452,2.00776777,0.58066587,0.05439460,1.64965109
-2.80040020,3.23155008,0.02703298,0.61496531,0.58128180,0.50753884,1.99447085,0.58612298,0.05278320,1.62799439
-2.79439720,3.20601934,0.02655974,0.61011165,0.56877768,0.50197318,1.98421718,0.59267102,0.05122234,1.60833377
-2.78839420,3.18547853,0.02612478,0.60572612,0.55734401,0.49724682,1.97713803,0.60038423,0.04973641,1.59108621
-2.78239120,3.17041089,0.02573253,0.60185437,0.54711447,0.49343052,1.97333389,0.60930630,0.04834647,1.57659701
-2.77638819,3.16115566,0.02538628,0.59854086,0.53820223,0.49056361,1.97286805,0.61944537,0.04706971,1.56512847
-2.77038519,3.15789422,0.02508800,0.59582753,0.53070033,0.48865233,1.97576091,0.63077033,0.04591898,1.55685196
-2.76438219,3.16064269,0.02483815,0.59375247,0.52468346,0.48766935,1.98198549,0.64320881,0.04490259,1.55184387
-2.75837919,3.16925193,0.02463561,0.59234909,0.52021113,0.48755477,1.99146493,0.65664710,0.04402417,1.55008600
-2.75237619,3.18341528,0.02447775,0.59164564,0.51733227,0.48821847,2.00407240,0.67093217,0.04328276,1.55147038
-2.74637319,3.20268438,0.02436045,0.59166535,0.51609111,0.48954378,2.01963381,0.68587584,0.04267309,1.55580855
-2.74037019,3.22649242,0.02427834,0.59242710,0.51653417,0.49139244,2.03793346,0.70126088,0.04218599,1.56284510
-2.73436718,3.25418429,0.02422501,0.59394676,0.51871817,0.49361051,2.05872258,0.71684905,0.04180895,1.57227477
-2.72836418,3.28505224,0.02419332,0.59623899,0.52271834,0.49603522,2.08173054,0.73239054,0.04152679,1.58376263
-2.72236118,3.31837559,0.02417571,0.59931940,0.52863693,0.49850227,2.10667815,0.74763455,0.04132246,1.59696630
-2.71635818,3.35346256,0.02416460,0.60320693,0.53661126,0.50085343,2.13329246,0.76234035,0.04117785,1.61155930
-2.71035518,3.38969225,0.02415270,0.60792620,0.54682092,0.50294406,2.16132223,0.77628832,0.04107465,1.62725437
-2.70435218,3.42655438,0.02413339,0.61350961,0.55949353,0.50465025,2.19055308,0.78929041,0.04099518,1.64382554
-2.69834917,3.46368486,0.02410105,0.61999886,0.57490855,0.50587516,2.22082138,0.80119936,0.04092311,1.66112804
-2.69234617,3.50089494,0.02405129,0.62744580,0.59339870,0.50655446,2.25202588,0.81191617,0.04084422,1.67911462
-2.68634317,3.53819212,0.02398124,0.63591227,0.61534850,0.50666042,2.28413609,0.82139536,0.04074689,1.69784759
-2.68034017,3.57579145,0.02388964,0.64546884,0.64118961,0.50620448,2.31719667,0.82964771,0.04062254,1.71750562
-2.67433717,3.61411593,0.02377698,0.65619232,0.67139280,0.50523830,2.35132732,0.83674019,0.04046591,1.73838474
-2.66833417,3.65378566,0.02364548,0.66816209,0.70645639,0.50385292,2.38671755,0.84279305,0.04027512,1.76089314
-2.66233117,3.69559559,0.02349904,0.68145526,0.74689132,0.50217627,2.42361658,0.84797414,0.04005161,1.78553970
-2.65632816,3.74048246,0.02334306,0.69614083,0.79320302,0.50036898,2.46231830,0.85249077,0.03979992,1.81291646
-2.65032516,3.78948221,0.02318427,0.71227312,0.84587056,0.49861855,2.50314212,0.85657940,0.03952736,1.84367546
-2.64432216,3.84367932,0.02303042,0.72988484,0.90532366,0.49713221,2.54641028,0.86049372,0.03924347,1.87850079
-2.63831916,3.90415043,0.02288996,0.74898009,0.97191835,0.49612865,2.59242292,0.86449176,0.03895955,1.91807678
-2.63231616,3.97190469,0.02277166,0.76952777,1.04591215,0.49582899,2.64143207,0.86882261,0.03868799,1.96305373
-2.62631316,4.04782358,0.02268423,0.79145588,1.12743988,0.49644727,2.69361611,0.87371356,0.03844165,2.01401238
-2.62031016,4.13260304,0.02263595,0.81464701,1.21649104,0.49818088,2.74905602,0.87935814,0.03823328,2.07142890
-2.61430715,4.22670076,0.02263422,0.83893557,1.31289007,0.50120142,2.80771490,0.88590587,0.03807491,2.13564168
-2.60830415,4.33029128,0.02268527,0.86410688,1.41628042,0.50564611,2.86942203,0.89345405,0.03797734,2.20682172
-2.60230115,4.44323100,0.02279380,0.88989841,1.52611357,0.51161048,2.93386252,0.90204209,0.03794974,2.28494779
-2.59629815,4.56503505,0.02296275,0.91600331,1.64164366,0.51914225,3.00057313,0.91164852,0.03799928,2.36978778
-2.59029515,4.69486727,0.02319312,0.94207604,1.76192869,0.52823704,3.06894487,0.92219086,0.03813092,2.46088709
-2.58429215,4.83154371,0.02348385,0.96774009,1.88583842,0.53883580,3.13823219,0.93352817,0.03834729,2.55756486
-2.57828914,4.97354992,0.02383180,0.99259736,2.01206929,0.55082429,3.20756850,0.94546619,0.03864865,2.65891831
-2.57228614,5.11907112,0.02423182,1.01623891,2.13916615,0.56403449,3.27598725,0.95776455,0.03903294,2.76383532
-2.56628314,5.26603415,0.02467688,1.03825655,2.26555036,0.57824808,3.34244757,0.97014584,0.03949590,2.87101481
-2.56028014,5.41215943,0.02515827,1.05825473,2.38955346,0.59320164,3.40586318,0.98230584,0.04003125,2.97899436
-2.55427714,5.55502070,0.02566589,1.07586224,2.50945542,0.60859359,3.46513336,0.99392444,0.04063093,3.08618405
-2.54827414,5.69211040,0.02618855,1.09074312,2.62352612,0.62409254,3.51917428,1.00467678,0.04128530,3.19090537
-2.54227114,5.82090779,0.02671434,1.10260646,2.73006876,0.63934665,3.56694960,1.01424410,0.04198342,3.29143382
-2.53626813,5.93894769,0.02723097,1.11121444,2.82746347,0.65399382,3.60749897,1.02232375,0.04271328,3.38604360
-2.53026513,6.04388713,0.02772617,1.11638865,2.91420969,0.66767227,3.63996342,1.02863824,0.04346206,3.47305305
-2.52426213,6.13356792,0.02818802,1.11801423,2.98896555,0.68003115,3.66360699,1.03294293,0.04421636,3.55086904
-2.51825913,6.20607331,0.02860527,1.11604203,3.05058309,0.69074084,3.67783398,1.03503225,0.04496245,3.61802907
-2.51225613,6.25977710,0.02896767,1.11048871,3.09813780,0.69950253,3.68220184,1.03474446,0.04568646,3.67323963
-2.50625313,6.29338434,0.02926614,1.10143502,3.13095156,0.70605697,3.67642966,1.03196493,0.04637468,3.71540976
-2.50025013,6.30596277,0.02949304,1.08902260,3.14860828,0.71019191,3.66040271,1.02662816,0.04701376,3.74367881
-2.49424712,6.29696475,0.02964225,1.07344951,3.15096172,0.71174814,3.63417345,1.01871848,0.04759096,3.75743778
-2.48824412,6.26623961,0.02970929,1.05496496,3.13813547,0.71062398,3.59795971,1.00826996,0.04809450,3.75634367
-2.48224112,6.21403683,0.02969135,1.03386355,3.11051520,0.70677807,3.55214060,0.99536536,0.04851375,3.74032680
-2.47623812,6.14100031,0.02958728,1.01047932,3.06873379,0.70023045,3.49725078,0.98013451,0.04883963,3.70959091
-2.47023512,6.04815453,0.02939755,0.98518000,3.01365005,0.69106192,3.43397356,0.96275228,0.04906485,3.66460641
-2.46423212,5.93688319,0.02912421,0.95836148,2.94632197,0.67941173,3.36313327,0.94343607,0.04918423,3.60609705
-2.45822911,5.80890109,0.02877072,0.93044279,2.86797568,0.66547378,3.28568683,0.92244300,0.04919496,3.53502074
-2.45222611,5.66622004,0.02834193,0.90186146,2.77997137,0.64949128,3.20271479,0.90006685,0.04909682,3.45254502
-2.44622311,5.51110949,0.02784383,0.87306937,2.68376729,0.63175036,3.11541137,0.87663455,0.04889234,3.36001808
-2.44022011,5.34605272,0.02728353,0.84452880,2.58088321,0.61257245,3.02507346,0.85250237,0.04858683,3.25893625
-2.43421711,5.17369932,0.02666898,0.81670860,2.47286450,0.59230607,2.93308783,0.82805151,0.04818842,3.15090874
-2.42821411,4.99681463,0.02600890,0.79008026,2.36124775,0.57131785,2.84091649,0.80368328,0.04770785,3.03762077
-2.42221111,4.81822720,0.02531254,0.76511361,2.24752904,0.54998348,2.75007937,0.77981352,0.04715827,2.92079596
-2.41620810,4.64077491,0.02458954,0.74227211,2.13313543,0.52867843,2.66213437,0.75686656,0.04655482,2.80215895
-2.41020510,4.46725079,0.02384968,0.72200737,2.01940042,0.50776897,2.57865441,0.73526838,0.04591420,2.68339923
-2.40420210,4.30034965,0.02310274,0.70475303,1.90754360,0.48760368,2.50120143,0.71543933,0.04525408,2.56613704
-2.39819910,4.14261635,0.02235828,0.69091786,1.79865487,0.46850559,2.43129781,0.69778632,0.04459249,2.45189212
-2.39219610,3.99639704,0.02162539,0.68087818,1.69368314,0.45076521,2.37039553,0.68269469,0.04394713,2.34205603
-2.38619310,3.86379437,0.02091257,0.67496989,1.59342952,0.43463467,2.31984367,0.67052004,0.04333469,2.23786867
-2.38019010,3.74662765,0.02022750,0.67348009,1.49854475,0.42032299,2.28085546,0.66157999,0.04277021,2.14039929
-2.37418709,3.64639918,0.01957686,0.67663887,1.40953042,0.40799272,2.25447558,0.65614643,0.04226648,2.05053252
-2.36818409,3.56426732,0.01896622,0.68461146,1.32674377,0.39775785,2.24154917,0.65443826,0.04183352,1.96895928
-2.36218109,3.50102714,0.01839991,0.69749110,1.25040538,0.38968315,2.24269357,0.65661493,0.04147820,1.89617280
-2.35617809,3.45709912,0.01788096,0.71529310,1.18060923,0.38378469,2.25827420,0.66277111,0.04120394,1.83246932
-2.35017509,3.43252605,0.01741103,0.73795037,1.11733471,0.38003177,2.28838551,0.67293251,0.04101066,1.77795331
-2.34417209,3.42697826,0.01699046,0.76531075,1.06045988,0.37834978,2.33283816,0.68705317,0.04089475,1.73254668
-2.33816908,3.43976679,0.01661833,0.79713631,1.00977551,0.37862417,2.39115310,0.70501423,0.04084929,1.69600139
-2.33216608,3.46986420,0.01629250,0.83310493,0.96499927,0.38070507,2.46256322,0.72662434,0.04086435,1.66791503
-2.32616308,3.51593222,0.01600982,0.87281404,0.92578990,0.38441265,2.54602277,0.75162172,0.04092743,1.64774846
-2.32016008,3.57635561,0.01576625,0.91578661,0.89176061,0.38954280,2.64022464,0.77967781,0.04102399,1.63484517
-2.31415708,3.64928106,0.01555709,0.96147922,0.86249172,0.39587304,2.74362509,0.81040264,0.04113805,1.62845160
-2.30815408,3.73266044,0.01537717,1.00929203,0.83754210,0.40316854,2.85447551,0.84335154,0.04125283,1.62773794
-2.30215108,3.82429708,0.01522112,1.05858027,0.81645944,0.41118799,2.97086025,0.87803343,0.04135135,1.63181902
-2.29614807,3.92189424,0.01508354,1.10866706,0.79878917,0.41968929,3.09073952,0.91392022,0.04141710,1.63977493
-2.29014507,4.02310466,0.01495929,1.15885695,0.78408208,0.42843485,3.21199614,0.95045738,0.04143457,1.65067105
-2.28414207,4.12558036,0.01484364,1.20844995,0.77190075,0.43719660,3.33248468,0.98707530,0.04138979,1.66357741
-2.27813907,4.22702149,0.01473250,1.25675556,0.76182490,0.44576042,3.45008155,1.02320138,0.04127073,1.67758716
-2.27213607,4.32522370,0.01462254,1.30310634,0.75345582,0.45393023,3.56273461,1.05827241,0.04106765,1.69183413
-2.26613307,4.41812293,0.01451136,1.34687071,0.74641995,0.46153146,3.66851064,1.09174710,0.04077335,1.70550928
-2.26013007,4.50383687,0.01439753,1.38746469,0.74037197,0.46841413,3.76563941,1.12311835,0.04038328,1.71787604
-2.25412706,4.58070228,0.01428073,1.42436210,0.73499728,0.47445537,3.85255290,1.15192506,0.03989563,1.72828430
-2.24812406,4.64730745,0.01416170,1.45710332,0.73001416,0.47956138,3.92791867,1.17776297,0.03931129,1.73618283
-2.24212106,4.70251888,0.01404225,1.48530209,0.72517557,0.48366894,3.99066617,1.20029436,0.03863373,1.74112992
-2.23611806,4.74550152,0.01392523,1.50865059,0.72027060,0.48674631,4.04000556,1.21925617,0.03786889,1.74280178
-2.23011506,4.77573184,0.01381443,1.52692244,0.71512557,0.48879345,4.07543817,1.23446625,0.03702490,1.74099843
-2.22411206,4.79300321,0.01371446,1.53997392,0.70960461,0.48984166,4.09675867,1.24582746,0.03611187,1.73564668
-2.21810905,4.79742289,0.01363062,1.54774321,0.70360971,0.48995253,4.10404876,1.25332941,0.03514160,1.72679976
-2.21210605,4.78940072,0.01356870,1.55024786,0.69708012,0.48921599,4.09766272,1.25704765,0.03412726,1.71463348
-2.20610305,4.76962905,0.01353479,1.54758065,0.68999089,0.48774773,4.07820538,1.25714025,0.03308307,1.69943846
-2.20010005,4.73905449,0.01353506,1.53990383,0.68235059,0.48568575,4.04650329,1.25384176,0.03202399,1.68160875
-2.19409705,4.69884186,0.01357548,1.52744210,0.67419807,0.48318613,4.00357008,1.24745475,0.03096535,1.66162665
-2.18809405,4.65033132,0.01366162,1.51047445,0.66559834,0.48041815,3.95056732,1.23833906,0.02992252,1.64004423
-2.18209105,4.59498988,0.01379833,1.48932498,0.65663758,0.47755877,3.88876220,1.22689916,0.02891056,1.61746210
-2.17608804,4.53435897,0.01398955,1.46435322,0.64741746,0.47478667,3.81948353,1.21357011,0.02794392,1.59450595
-2.17008504,4.46999981,0.01423800,1.43594396,0.63804892,0.47227605,3.74407774,1.19880248,0.02703603,1.57180206
-2.16408204,4.40343878,0.01454501,1.40449705,0.62864566,0.47019042,3.66386643,1.18304707,0.02619907,1.54995245
-2.15807904,4.33611489,0.01491031,1.37041740,0.61931771,0.46867659,3.58010702,1.16673982,0.02544363,1.52951096
-2.15207604,4.26933157,0.01533190,1.33410553,0.61016524,0.46785921,3.49395801,1.15028768,0.02477843,1.51096133
-2.14607304,4.20421493,0.01580596,1.29594899,0.60127310,0.46783601,3.40645004,1.13405603,0.02421012,1.49469821
-2.14007004,4.14168041,0.01632681,1.25631488,0.59270622,0.46867413,3.31846393,1.11835818,0.02374306,1.48101215
-2.13406703,4.08240919,0.01688698,1.21554378,0.58450625,0.47040767,3.23071629,1.10344737,0.02337919,1.47007927
-2.12806403,4.02683564,0.01747730,1.17394524,0.57668958,0.47303660,3.14375331,1.08951175,0.02311792,1.46195610
-2.12206103,3.97514636,0.01808708,1.13179503,0.56924688,0.47652727,3.05795255,1.07667229,0.02295616,1.45657993
-2.11605803,3.92729075,0.01870436,1.08933410,0.56214418,0.48081438,2.97353271,1.06498397,0.02288833,1.45377467
-2.11005503,3.88300269,0.01931622,1.04676932,0.55532550,0.48580447,2.89057045,1.05443987,0.02290648,1.45326184
-2.10405203,3.84183209,0.01990913,1.00427585,0.54871684,0.49138088,2.80902331,1.04497805,0.02300049,1.45467628
