energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-4.30115058,0.42627981,0.11403834,0.00018477,0.25783536,0.25200373,0.00198476,0.05042065
-4.29514757,0.40692002,0.11106556,0.00015629,0.24602788,0.24432644,0.00165371,0.04275339
-4.28914457,0.38801121,0.10782698,0.00013135,0.23450501,0.23627800,0.00137197,0.03605836
-4.28314157,0.36939658,0.10430359,0.00010971,0.22318011,0.22779813,0.00113453,0.03026800
-4.27713857,0.35095977,0.10048906,0.00009109,0.21198607,0.21885642,0.00093676,0.02531325
-4.27113557,0.33262783,0.09638967,0.00007523,0.20087806,0.20945234,0.00077448,0.02112613
-4.26513257,0.31437238,0.09202372,0.00006184,0.18983508,0.19961420,0.00064405,0.01764213
-4.25912956,0.29620890,0.08742048,0.00005068,0.17886026,0.18939709,0.00054238,0.01480231
-4.25312656,0.27819453,0.08261882,0.00004149,0.16798029,0.17888001,0.00046702,0.01255519
-4.24712356,0.26042475,0.07766542,0.00003407,0.15724382,0.16816248,0.00041617,0.01085838
-4.24112056,0.24302908,0.07261299,0.00002820,0.14671936,0.15736064,0.00038876,0.00967997
-4.23511756,0.22616634,0.06751820,0.00002373,0.13649263,0.14660332,0.00038440,0.00899969
-4.22911456,0.21001969,0.06243978,0.00002051,0.12666374,0.13602806,0.00040349,0.00880991
-4.22311156,0.19479163,0.05743660,0.00001844,0.11734422,0.12577738,0.00044717,0.00911633
-4.21710855,0.18069941,0.05256606,0.00001742,0.10865420,0.11599540,0.00051738,0.00993857
-4.21110555,0.16797074,0.04788254,0.00001741,0.10071978,0.10682486,0.00061685,0.01131036
-4.20510255,0.15683998,0.04343625,0.00001840,0.09367059,0.09840464,0.00074909,0.01327963
-4.19909955,0.14754481,0.03927233,0.00002037,0.08763769,0.09086783,0.00091836,0.01590809
-4.19309655,0.14032326,0.03543015,0.00002337,0.08275164,0.08434013,0.00112964,0.01927060
-4.18709355,0.13541088,0.03194303,0.00002744,0.07914082,0.07893872,0.00138857,0.02345397
-4.18109055,0.13303800,0.02883804,0.00003265,0.07692975,0.07477133,0.00170135,0.02855534
-4.17508754,0.13342674,0.02613608,0.00003910,0.07623744,0.07193551,0.00207462,0.03467994
-4.16908454,0.13678759,0.02385209,0.00004687,0.07717556,0.07051782,0.00251525,0.04193830
-4.16308154,0.14331538,0.02199537,0.00005608,0.07984632,0.07059304,0.00303022,0.05044274
-4.15707854,0.15318447,0.02056989,0.00006684,0.08434001,0.07222304,0.00362632,0.06030329
-4.15107554,0.16654301,0.01957464,0.00007924,0.09073217,0.07545544,0.00430987,0.07162299
-4.14507254,0.18350638,0.01900401,0.00009337,0.09908025,0.08032190,0.00508645,0.08449263
-4.13906953,0.20414982,0.01884799,0.00010932,0.10941995,0.08683608,0.00596053,0.09898513
-4.13306653,0.22850052,0.01909240,0.00012712,0.12176121,0.09499136,0.00693514,0.11514964
-4.12706353,0.25652937,0.01971901,0.00014680,0.13608411,0.10475831,0.00801148,0.13300559
-4.12106053,0.28814289,0.02070555,0.00016834,0.15233477,0.11608222,0.00918865,0.15253707
-4.11505753,0.32317576,0.02202583,0.00019166,0.17042161,0.12888068,0.01046326,0.17368760
-4.10905453,0.36138446,0.02364961,0.00021667,0.19021217,0.14304156,0.01182923,0.19635584
-4.10305153,0.40244272,0.02554273,0.00024318,0.21153078,0.15842152,0.01327758,0.22039233
-4.09704852,0.44593913,0.02766711,0.00027099,0.23415744,0.17484539,0.01479631,0.24559774
-4.09104552,0.49137754,0.02998093,0.00029981,0.25782810,0.19210643,0.01637041,0.27172279
-4.08504252,0.53818070,0.03243895,0.00032932,0.28223657,0.20996785,0.01798196,0.29847011
-4.07903952,0.58569720,0.03499292,0.00035914,0.30703821,0.22816551,0.01961039,0.32549802
-4.07303652,0.63321212,0.03759217,0.00038884,0.33185553,0.24641207,0.02123281,0.35242656
-4.06703352,0.67996108,0.04018441,0.00041798,0.35628550,0.26440235,0.02282450,0.37884539
-4.06103052,0.72514745,0.04271669,0.00044608,0.37990860,0.28181996,0.02435950,0.40432357
-4.05502751,0.76796243,0.04513646,0.00047264,0.40229927,0.29834500,0.02581129,0.42842095
-4.04902451,0.80760710,0.04739279,0.00049719,0.42303743,0.31366247,0.02715354,0.45070067
-4.04302151,0.84331572,0.04943765,0.00051927,0.44172070,0.32747131,0.02836093,0.47074234
-4.03701851,0.87437940,0.05122722,0.00053842,0.45797667,0.33949341,0.02940993,0.48815546
-4.03101551,0.90016900,0.05272317,0.00055428,0.47147491,0.34948247,0.03027960,0.50259233
-4.02501251,0.92015630,0.05389382,0.00056650,0.48193800,0.35723211,0.03095229,0.51376005
-4.01900950,0.93393249,0.05471520,0.00057484,0.48915112,0.36258304,0.03141430,0.52143086
-4.01300650,0.94122296,0.05517188,0.00057911,0.49296977,0.36542876,0.03165636,0.52545055
-4.00700350,0.94189786,0.05525757,0.00057923,0.49332517,0.36571961,0.03167399,0.52574434
-4.00100050,0.93597770,0.05497544,0.00057519,0.49022714,0.36346503,0.03146770,0.52232004
-3.99499750,0.92363393,0.05433815,0.00056708,0.48376427,0.35873374,0.03104304,0.51526836
-3.98899450,0.90518426,0.05336759,0.00055507,0.47410131,0.35165201,0.03041040,0.50476023
-3.98299150,0.88108311,0.05209435,0.00053943,0.46147402,0.34240002,0.02958473,0.49104145
-3.97698849,0.85190754,0.05055685,0.00052047,0.44618157,0.33120645,0.02858507,0.47442476
-3.97098549,0.81833941,0.04880035,0.00049859,0.42857696,0.31834171,0.02743393,0.45527981
-3.96498249,0.78114458,0.04687570,0.00047421,0.40905584,0.30410992,0.02615665,0.43402152
-3.95897949,0.74115006,0.04483796,0.00044782,0.38804420,0.28884019,0.02478063,0.41109726
-3.95297649,0.69922015,0.04274500,0.00041989,0.36598552,0.27287749,0.02333451,0.38697356
-3.94697349,0.65623268,0.04065602,0.00039094,0.34332790,0.25657352,0.02184746,0.36212276
-3.94097049,0.61305602,0.03863012,0.00036143,0.32051158,0.24027796,0.02034837,0.33701034
-3.93496748,0.57052800,0.03672497,0.00033185,0.29795742,0.22433035,0.01886523,0.31208315
-3.92896448,0.52943724,0.03499559,0.00030262,0.27605671,0.20905299,0.01742449,0.28775916
-3.92296148,0.49050747,0.03349328,0.00027415,0.25516246,0.19474490,0.01605057,0.26441885
-3.91695848,0.45438524,0.03226474,0.00024680,0.23558257,0.18167710,0.01476551,0.24239856
-3.91095548,0.42163101,0.03135142,0.00022086,0.21757487,0.17008915,0.01358867,0.22198578
-3.90495248,0.39271384,0.03078900,0.00019660,0.20134406,0.16018704,0.01253658,0.20341642
-3.89894947,0.36800926,0.03060719,0.00017423,0.18704058,0.15214225,0.01162292,0.18687394
-3.89294647,0.34780018,0.03082958,0.00015392,0.17476117,0.14609194,0.01085850,0.17249021
-3.88694347,0.33228044,0.03147385,0.00013578,0.16455103,0.14214003,0.01025145,0.16034773
-3.88094047,0.32156043,0.03255201,0.00011990,0.15640736,0.14035902,0.00980733,0.15048315
-3.87493747,0.31567445,0.03407085,0.00010636,0.15028409,0.14079243,0.00952938,0.14289163
-3.86893447,0.31458919,0.03603251,0.00009518,0.14609740,0.14345754,0.00941873,0.13753194
-3.86293147,0.31821300,0.03843518,0.00008639,0.14373204,0.14834830,0.00947469,0.13433180
-3.85692846,0.32640540,0.04127384,0.00008002,0.14304799,0.15543830,0.00969495,0.13319356
-3.85092546,0.33898662,0.04454107,0.00007608,0.14388746,0.16468368,0.01007581,0.13399966
-3.84492246,0.35574676,0.04822787,0.00007460,0.14608178,0.17602570,0.01061242,0.13661802
-3.83891946,0.37645439,0.05232450,0.00007561,0.14945822,0.18939323,0.01129895,0.14090702
-3.83291646,0.40086443,0.05682129,0.00007916,0.15384642,0.20470475,0.01212871,0.14672017
-3.82691346,0.42872512,0.06170931,0.00008531,0.15908439,0.22187017,0.01309435,0.15391023
-3.82091046,0.45978411,0.06698104,0.00009415,0.16502381,0.24079217,0.01418794,0.16233289
-3.81490745,0.49379356,0.07263083,0.00010576,0.17153454,0.26136742,0.01540110,0.17184995
-3.80890445,0.53051416,0.07865523,0.00012025,0.17850833,0.28348737,0.01672509,0.18233199
-3.80290145,0.56971825,0.08505315,0.00013774,0.18586144,0.30703886,0.01815092,0.19366054
-3.79689845,0.61119187,0.09182575,0.00015835,0.19353623,0.33190455,0.01966943,0.20572978
-3.79089545,0.65473573,0.09897615,0.00018219,0.20150163,0.35796313,0.02127144,0.21844766
-3.78489245,0.70016526,0.10650887,0.00020936,0.20975241,0.38508939,0.02294780,0.23173659
-3.77888944,0.74730959,0.11442904,0.00023994,0.21830731,0.41315413,0.02468953,0.24553355
-3.77288644,0.79600944,0.12274137,0.00027400,0.22720607,0.44202394,0.02648792,0.25978967
-3.76688344,0.84611415,0.13144892,0.00031154,0.23650537,0.47156090,0.02833455,0.27446917
-3.76088044,0.89747759,0.14055164,0.00035255,0.24627392,0.50162200,0.03022141,0.28954776
-3.75487744,0.94995320,0.15004487,0.00039694,0.25658675,0.53205858,0.03214087,0.30501038
-3.74887444,1.00338828,0.15991763,0.00044455,0.26751898,0.56271550,0.03408570,0.32084842
-3.74287144,1.05761753,0.17015101,0.00049518,0.27913924,0.59343025,0.03604891,0.33705625
-3.73686843,1.11245616,0.18071655,0.00054854,0.29150305,0.62403196,0.03802370,0.35362737
-3.73086543,1.16769287,0.19157477,0.00060425,0.30464643,0.65434038,0.04000322,0.37055013
-3.72486243,1.22308290,0.20267397,0.00066187,0.31858003,0.68416491,0.04198033,0.38780322
-3.71885943,1.27834160,0.21394926,0.00072088,0.33328394,0.71330373,0.04394734,0.40535108
-3.71285643,1.33313901,0.22532209,0.00078068,0.34870372,0.74154326,0.04589571,0.42313948
-3.70685343,1.38709576,0.23670013,0.00084062,0.36474756,0.76865804,0.04781570,0.44109155
-3.70085043,1.43978086,0.24797781,0.00089997,0.38128500,0.79441108,0.04969613,0.45910441
-3.69484742,1.49071172,0.25903733,0.00095798,0.39814724,0.81855505,0.05152411,0.47704677
-3.68884442,1.53935684,0.26975035,0.00101386,0.41512918,0.84083420,0.05328489,0.49475769
-3.68284142,1.58514140,0.27998024,0.00106681,0.43199312,0.86098730,0.05496178,0.51204667
-3.67683842,1.62745590,0.28958495,0.00111604,0.44847419,0.87875153,0.05653621,0.52869538
-3.67083542,1.66566788,0.29842041,0.00116078,0.46428722,0.89386748,0.05798790,0.54446085
-3.66483242,1.69913657,0.30634433,0.00120031,0.47913497,0.90608499,0.05929524,0.55908043
-3.65882941,1.72723009,0.31322043,0.00123396,0.49271737,0.91516995,0.06043572,0.57227819
-3.65282641,1.74934470,0.31892279,0.00126115,0.50474145,0.92091167,0.06138659,0.58377268
-3.64682341,1.76492542,0.32334028,0.00128141,0.51493163,0.92313070,0.06212554,0.59328576
-3.64082041,1.77348721,0.32638091,0.00129436,0.52303982,0.92168671,0.06263153,0.60055217
-3.63481741,1.77463574,0.32797580,0.00129976,0.52885509,0.91648607,0.06288567,0.60532937
-3.62881441,1.76808680,0.32808274,0.00129749,0.53221234,0.90748878,0.06287202,0.60740720
-3.62281141,1.75368340,0.32668905,0.00128757,0.53299965,0.89471446,0.06257848,0.60661694
-3.61680840,1.73140958,0.32381366,0.00127016,0.53116394,0.87824679,0.06199742,0.60283920
-3.61080540,1.70140017,0.31950824,0.00124554,0.52671468,0.85823646,0.06112638,0.59601032
-3.60480240,1.66394585,0.31385738,0.00121414,0.51972544,0.83490200,0.05996838,0.58612686
-3.59879940,1.61949315,0.30697761,0.00117648,0.51033319,0.80852870,0.05853223,0.57324793
-3.59279640,1.56863914,0.29901542,0.00113321,0.49873534,0.77946533,0.05683249,0.55749525
-3.58679340,1.51212093,0.29014425,0.00108504,0.48518454,0.74811880,0.05488926,0.53905084
-3.58079040,1.45080035,0.28056052,0.00103276,0.46998166,0.71494697,0.05272774,0.51815249
-3.57478739,1.38564444,0.27047886,0.00097723,0.45346692,0.68044971,0.05037761,0.49508723
-3.56878439,1.31770240,0.26012678,0.00091930,0.43600978,0.64515883,0.04787220,0.47018300
-3.56278139,1.24808019,0.24973881,0.00085988,0.41799797,0.60962692,0.04524758,0.44379909
-3.55677839,1.17791365,0.23955052,0.00079983,0.39982597,0.57441585,0.04254153,0.41631570
-3.55077539,1.10834133,0.22979256,0.00074000,0.38188358,0.54008522,0.03979246,0.38812307
-3.54477239,1.04047825,0.22068490,0.00068123,0.36454502,0.50718123,0.03703838,0.35961082
-3.53876938,0.97539134,0.21243163,0.00062425,0.34815897,0.47622636,0.03431588,0.33115778
-3.53276638,0.91407770,0.20521637,0.00056978,0.33303984,0.44771016,0.03165929,0.30312285
-3.52676338,0.85744626,0.19919858,0.00051845,0.31946090,0.42208155,0.02909984,0.27583722
-3.52076038,0.80630337,0.19451078,0.00047081,0.30764919,0.39974252,0.02666513,0.24959813
-3.51475738,0.76134259,0.19125681,0.00042734,0.29778258,0.38104361,0.02437868,0.22466437
-3.50875438,0.72313882,0.18951126,0.00038845,0.28998899,0.36628095,0.02225970,0.20125361
-3.50275138,0.69214653,0.18931984,0.00035446,0.28434780,0.35569485,0.02032305,0.17954149
-3.49674837,0.66870184,0.19070087,0.00032565,0.28089327,0.34946980,0.01857934,0.15966238
-3.49074537,0.65302798,0.19364755,0.00030221,0.27961985,0.34773562,0.01703523,0.14171156
-3.48474237,0.64524350,0.19813115,0.00028429,0.28048917,0.35056959,0.01569381,0.12574869
-3.47873937,0.64537268,0.20410461,0.00027197,0.28343824,0.35799932,0.01455509,0.11180225
-3.47273637,0.65335737,0.21150670,0.00026532,0.28838864,0.37000610,0.01361658,0.09987451
-3.46673337,0.66906972,0.22026631,0.00026433,0.29525629,0.38652859,0.01287385,0.08994702
-3.46073037,0.69232512,0.23030676,0.00026901,0.30396133,0.40746669,0.01232111,0.08198609
-3.45472736,0.72289483,0.24154986,0.00027930,0.31443765,0.43268536,0.01195180,0.07594803
-3.44872436,0.76051783,0.25391965,0.00029515,0.32664173,0.46201860,0.01175903,0.07178403
-3.44272136,0.80491163,0.26734557,0.00031647,0.34056045,0.49527319,0.01173600,0.06944437
-3.43671836,0.85578160,0.28176489,0.00034316,0.35621720,0.53223259,0.01187633,0.06888187
-3.43071536,0.91282877,0.29712438,0.00037513,0.37367630,0.57266064,0.01217421,0.07005439
-3.42471236,0.97575587,0.31338114,0.00041223,0.39304520,0.61630546,0.01262453,0.07292644
-3.41870935,1.04427168,0.33050246,0.00045434,0.41447431,0.66290317,0.01322279,0.07746973
-3.41270635,1.11809346,0.34846484,0.00050130,0.43815430,0.71218181,0.01396500,0.08366275
-3.40670335,1.19694763,0.36725214,0.00055294,0.46431074,0.76386510,0.01484741,0.09148947
-3.40070035,1.28056872,0.38685293,0.00060908,0.49319610,0.81767612,0.01586622,0.10093714
-3.39469735,1.36869643,0.40725722,0.00066949,0.52507925,0.87334069,0.01701716,0.11199337
-3.38869435,1.46107121,0.42845265,0.00073396,0.56023262,0.93059043,0.01829510,0.12464260
-3.38269135,1.55742812,0.45042032,0.00080222,0.59891727,0.98916508,0.01969360,0.13886221
-3.37668834,1.65748938,0.47313048,0.00087397,0.64136653,1.04881414,0.02120455,0.15461833
-3.37068534,1.76095570,0.49653824,0.00094891,0.68776847,1.10929751,0.02281773,0.17186166
-3.36468234,1.86749674,0.52057957,0.00102666,0.73824806,1.17038508,0.02452057,0.19052345
-3.35867934,1.97674110,0.54516779,0.00110683,0.79284969,1.23185514,0.02629793,0.21051196
-3.35267634,2.08826624,0.57019065,0.00118897,0.85152077,1.29349172,0.02813202,0.23170947
-3.34667334,2.20158898,0.59550844,0.00127260,0.91409747,1.35508090,0.03000243,0.25397015
-3.34067034,2.31615726,0.62095303,0.00135718,0.98029325,1.41640632,0.03188632,0.27711903
-3.33466733,2.43134369,0.64632818,0.00144212,1.04969103,1.47724421,0.03375873,0.30095203
-3.32866433,2.54644171,0.67141113,0.00152680,1.12173984,1.53735834,0.03559305,0.32523731
-3.32266133,2.66066499,0.69595545,0.00161054,1.19575635,1.59649518,0.03736160,0.34971797
-3.31665833,2.77315056,0.71969536,0.00169263,1.27093187,1.65438000,0.03903630,0.37411607
-3.31065533,2.88296612,0.74235112,0.00177232,1.34634487,1.71071407,0.04058948,0.39813788
-3.30465233,2.98912181,0.76363572,0.00184884,1.42097897,1.76517353,0.04199467,0.42148025
-3.29864932,3.09058623,0.78326229,0.00192141,1.49374610,1.81741017,0.04322745,0.44383792
-3.29264632,3.18630664,0.80095232,0.00198926,1.56351420,1.86705432,0.04426627,0.46491146
-3.28664332,3.27523262,0.81644410,0.00205163,1.62913846,1.91371996,0.04509324,0.48441556
-3.28064032,3.35634245,0.82950119,0.00210779,1.68949509,1.95701173,0.04569477,0.50208733
-3.27463732,3.42867109,0.83992054,0.00215706,1.74351622,1.99653392,0.04606213,0.51769420
-3.26863432,3.49133856,0.84753980,0.00219886,1.79022448,2.03190067,0.04619184,0.53104111
-3.26263132,3.54357741,0.85224359,0.00223267,1.82876571,2.06274713,0.04608591,0.54197666
-3.25662831,3.58475776,0.85396821,0.00225809,1.85843846,2.08874077,0.04575185,0.55039781
-3.25062531,3.61440873,0.85270484,0.00227482,1.87871861,2.10959239,0.04520254,0.55625299
-3.24462231,3.63223495,0.84850069,0.00228272,1.88927818,2.12506599,0.04445584,0.55954340
-3.23861931,3.63812731,0.84145825,0.00228176,1.88999729,2.13498708,0.04353410,0.56032240
-3.23261631,3.63216708,0.83173248,0.00227206,1.88096864,2.13924879,0.04246346,0.55869300
-3.22661331,3.61462331,0.81952610,0.00225389,1.86249418,2.13781556,0.04127303,0.55480354
-3.22061031,3.58594338,0.80508314,0.00222764,1.83507428,2.13072412,0.03999398,0.54884177
-3.21460730,3.54673709,0.78868099,0.00219382,1.79938965,2.11808175,0.03865859,0.54102749
-3.20860430,3.49775516,0.77062126,0.00215306,1.75627699,2.10006195,0.03729918,0.53160421
-3.20260130,3.43986313,0.75121999,0.00210608,1.70669943,2.07689783,0.03594718,0.52083018
-3.19659830,3.37401192,0.73079745,0.00205366,1.65171304,2.04887370,0.03463216,0.50896906
-3.19059530,3.30120648,0.70966803,0.00199665,1.59243113,2.01631519,0.03338096,0.49628085
-3.18459230,3.22247420,0.68813078,0.00193589,1.52998767,1.97957876,0.03221694,0.48301334
-3.17858929,3.13883434,0.66646077,0.00187225,1.46550153,1.93904101,0.03115940,0.46939451
-3.17258629,3.05127001,0.64490176,0.00180656,1.40004309,1.89508838,0.03022304,0.45562615
-3.16658329,2.96070391,0.62366051,0.00173961,1.33460433,1.84810795,0.02941776,0.44187897
-3.16058029,2.86797865,0.60290268,0.00167213,1.27007374,1.79847944,0.02874849,0.42828937
-3.15457729,2.77384253,0.58275071,0.00160477,1.20721658,1.74656914,0.02821523,0.41495794
-3.14857429,2.67894093,0.56328356,0.00153809,1.14666138,1.69272561,0.02781331,0.40194962
-3.14257129,2.58381349,0.54453818,0.00147255,1.08889250,1.63727738,0.02753378,0.38929559
-3.13656828,2.48889683,0.52651272,0.00140852,1.03424903,1.58053268,0.02736389,0.37699649
-3.13056528,2.39453220,0.50917116,0.00134627,0.98292939,1.52278081,0.02728778,0.36502695
-3.12456228,2.30097742,0.49244908,0.00128598,0.93500125,1.46429507,0.02728718,0.35334105
-3.11855928,2.20842214,0.47626032,0.00122773,0.89041585,1.40533685,0.02734228,0.34187833
-3.11255628,2.11700540,0.46050421,0.00117155,0.84902577,1.34616045,0.02743253,0.33057021
-3.10655328,2.02683443,0.44507290,0.00111741,0.81060525,1.28701834,0.02753754,0.31934628
-3.10055028,1.93800353,0.42985860,0.00106522,0.77487187,1.22816629,0.02763792,0.30814032
-3.09454727,1.85061211,0.41476044,0.00101489,0.74150853,1.16986805,0.02771607,0.29689569
-3.08854427,1.76478082,0.39969043,0.00096628,0.71018481,1.11239932,0.02775688,0.28556985
-3.08254127,1.68066499,0.38457870,0.00091930,0.68057683,1.05605039,0.02774839,0.27413789
-3.07653827,1.59846487,0.36937744,0.00087382,0.65238472,1.00112760,0.02768223,0.26259496
-3.07053527,1.51843190,0.35406368,0.00082978,0.62534722,0.94795305,0.02755396,0.25095744
-3.06453227,1.44087109,0.33864074,0.00078714,0.59925295,0.89686270,0.02736324,0.23926294
-3.05852926,1.36613901,0.32313845,0.00074588,0.57394801,0.84820268,0.02711385,0.22756926
-3.05252626,1.29463792,0.30761199,0.00070604,0.54934002,0.80232395,0.02681351,0.21595220
-3.04652326,1.22680590,0.29213967,0.00066770,0.52539844,0.75957531,0.02647354,0.20450257
-3.04052026,1.16310378,0.27681968,0.00063094,0.50215159,0.72029501,0.02610835,0.19332251
-3.03451726,1.10399911,0.26176600,0.00059592,0.47968073,0.68480128,0.02573487,0.18252127
-3.02851426,1.04994822,0.24710367,0.00056278,0.45811156,0.65338203,0.02537171,0.17221073
-3.02251126,1.00137689,0.23296370,0.00053169,0.43760381,0.62628404,0.02503842,0.16250082
-3.01650825,0.95866062,0.21947772,0.00050280,0.41833954,0.60370235,0.02475455,0.15349504
-3.01050525,0.92210549,0.20677279,0.00047627,0.40051064,0.58576999,0.02453875,0.14528633
-3.00450225,0.89193030,0.19496635,0.00045223,0.38430639,0.57254879,0.02440787,0.13795334
-2.99849925,0.86825103,0.18416178,0.00043078,0.36990150,0.56402164,0.02437617,0.13155731
-2.99249625,0.85106845,0.17444449,0.00041197,0.35744523,0.56008676,0.02445453,0.12613972
-2.98649325,0.84025937,0.16587883,0.00039581,0.34705215,0.56055433,0.02464984,0.12172061
-2.98049025,0.83557238,0.15850595,0.00038227,0.33879478,0.56514583,0.02496454,0.11829779
-2.97448724,0.83662815,0.15234250,0.00037123,0.33269853,0.57349650,0.02539631,0.11584692
-2.96848424,0.84292483,0.14738048,0.00036255,0.32873904,0.58516075,0.02593797,0.11432231
-2.96248124,0.85384820,0.14358792,0.00035602,0.32684193,0.59962096,0.02657757,0.11365858
-2.95647824,0.86868658,0.14091054,0.00035140,0.32688504,0.61629904,0.02729865,0.11377296
-2.95047524,0.88664989,0.13927426,0.00034838,0.32870277,0.63457088,0.02808077,0.11456820
-2.94447224,0.90689220,0.13858832,0.00034665,0.33209248,0.65378296,0.02890010,0.11593593
-2.93846923,0.92853701,0.13874901,0.00034586,0.33682238,0.67327065,0.02973022,0.11776041
-2.93246623,0.95070397,0.13964372,0.00034565,0.34264057,0.69237751,0.03054307,0.11992235
-2.92646323,0.97253628,0.14115511,0.00034566,0.34928476,0.71047476,0.03130987,0.12230285
-2.92046023,0.99322720,0.14316528,0.00034554,0.35649206,0.72698014,0.03200219,0.12478714
-2.91445723,1.01204474,0.14555970,0.00034499,0.36400846,0.74137532,0.03259293,0.12726804
-2.90845423,1.02835331,0.14823063,0.00034370,0.37159742,0.75322105,0.03305729,0.12964898
-2.90245123,1.04163141,0.15108005,0.00034142,0.37904716,0.76216941,0.03337363,0.13184644
-2.89644822,1.05148446,0.15402184,0.00033796,0.38617634,0.76797263,0.03352423,0.13379179
-2.89044522,1.05765233,0.15698314,0.00033317,0.39283786,0.77048793,0.03349586,0.13543235
-2.88444222,1.06001134,0.15990492,0.00032695,0.39892056,0.76967848,0.03328017,0.13673172
-2.87843922,1.05857053,0.16274164,0.00031928,0.40434897,0.76561020,0.03287391,0.13766940
-2.87243622,1.05346281,0.16546026,0.00031016,0.40908103,0.75844480,0.03227894,0.13823970
-2.86643322,1.04493131,0.16803845,0.00029968,0.41310409,0.74842944,0.03150201,0.13845002
-2.86043022,1.03331200,0.17046234,0.00028794,0.41642955,0.73588362,0.03055445,0.13831867
-2.85442721,1.01901344,0.17272394,0.00027512,0.41908640,0.72118395,0.02945161,0.13787235
-2.84842421,1.00249486,0.17481832,0.00026140,0.42111433,0.70474773,0.02821221,0.13714337
-2.84242121,0.98424380,0.17674089,0.00024700,0.42255664,0.68701608,0.02685760,0.13616691
-2.83641821,0.96475440,0.17848491,0.00023216,0.42345369,0.66843746,0.02541101,0.13497834
-2.83041521,0.94450758,0.18003940,0.00021712,0.42383710,0.64945244,0.02389663,0.13361088
-2.82441221,0.92395378,0.18138761,0.00020213,0.42372528,0.63048015,0.02233893,0.13209361
-2.81840920,0.90349918,0.18250620,0.00018743,0.42312038,0.61190715,0.02076182,0.13045000
-2.81240620,0.88349570,0.18336510,0.00017324,0.42200699,0.59407888,0.01918804,0.12869701
-2.80640320,0.86423510,0.18392816,0.00015978,0.42035262,0.57729383,0.01763855,0.12684475
-2.80040020,0.84594694,0.18415445,0.00014723,0.41810970,0.56180044,0.01613211,0.12489676
-2.79439720,0.82880017,0.18400020,0.00013575,0.41521933,0.54779658,0.01468494,0.12285077
-2.78839420,0.81290784,0.18342126,0.00012547,0.41161599,0.53543111,0.01331050,0.12069989
-2.78239120,0.79833421,0.18237575,0.00011651,0.40723336,0.52480723,0.01201944,0.11843423
-2.77638819,0.78510352,0.18082700,0.00010892,0.40201043,0.51598709,0.01081962,0.11604262
-2.77038519,0.77320958,0.17874630,0.00010277,0.39589782,0.50899718,0.00971622,0.11351451
-2.76438219,0.76262564,0.17611557,0.00009807,0.38886365,0.50383398,0.00871197,0.11084178
-2.75837919,0.75331354,0.17292951,0.00009481,0.38089875,0.50046961,0.00780740,0.10802048
-2.75237619,0.74523205,0.16919730,0.00009295,0.37202087,0.49885703,0.00700115,0.10505221
-2.74637319,0.73834375,0.16494374,0.00009247,0.36227765,0.49893470,0.00629034,0.10194533
-2.74037019,0.73262040,0.16020964,0.00009327,0.35174827,0.50063068,0.00567087,0.09871572
-2.73436718,0.72804695,0.15505169,0.00009528,0.34054373,0.50386609,0.00513779,0.09538718
-2.72836418,0.72462411,0.14954163,0.00009839,0.32880579,0.50855817,0.00468562,0.09199157
-2.72236118,0.72237011,0.14376491,0.00010252,0.31670480,0.51462312,0.00430864,0.08856849
-2.71635818,0.72132166,0.13781896,0.00010755,0.30443658,0.52197898,0.00400119,0.08516484
-2.71035518,0.72153486,0.13181117,0.00011336,0.29221854,0.53054868,0.00375789,0.08183408
-2.70435218,0.72308615,0.12585659,0.00011986,0.28028538,0.54026361,0.00357385,0.07863547
-2.69834917,0.72607379,0.12007575,0.00012695,0.26888465,0.55106765,0.00344486,0.07563316
-2.69234617,0.73061993,0.11459241,0.00013455,0.25827226,0.56292190,0.00336750,0.07289536
-2.68634317,0.73687335,0.10953155,0.00014259,0.24870822,0.57580974,0.00333931,0.07049359
-2.68034017,0.74501273,0.10501760,0.00015103,0.24045281,0.58974228,0.00335883,0.06850196
-2.67433717,0.75525029,0.10117284,0.00015985,0.23376299,0.60476376,0.00342566,0.06699664
-2.66833417,0.76783524,0.09811616,0.00016906,0.22888931,0.62095652,0.00354054,0.06605532
-2.66233117,0.78305668,0.09596203,0.00017870,0.22607311,0.63844516,0.00370529,0.06575687
-2.65632816,0.80124535,0.09481960,0.00018884,0.22554391,0.65739937,0.00392287,0.06618092
-2.65032516,0.82277376,0.09479197,0.00019961,0.22751690,0.67803501,0.00419725,0.06740747
-2.64432216,0.84805411,0.09597552,0.00021114,0.23219034,0.70061316,0.00453342,0.06951643
-2.63831916,0.87753372,0.09845906,0.00022361,0.23974270,0.72543678,0.00493720,0.07258694
-2.63231616,0.91168763,0.10232300,0.00023721,0.25032955,0.75284484,0.00541518,0.07669655
-2.62631316,0.95100841,0.10763826,0.00025219,0.26407994,0.78320413,0.00597450,0.08192016
-2.62031016,0.99599324,0.11446494,0.00026879,0.28109238,0.81689865,0.00662267,0.08832861
-2.61430715,1.04712862,0.12285081,0.00028726,0.30143040,0.85431723,0.00736732,0.09598708
-2.60830415,1.10487321,0.13282950,0.00030787,0.32511788,0.89583961,0.00821597,0.10495314
-2.60230115,1.16963946,0.14441857,0.00033086,0.35213424,0.94182172,0.00917573,0.11527461
