energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
0.00300150,0.28523666,0.00499539,0.00065491,0.03767090,0.29078211,0.00000000,0.01384003,0.00004724
0.00900450,0.26968137,0.00411292,0.00053951,0.03660568,0.27668844,0.00000000,0.01193616,0.00004589
0.01500750,0.25424118,0.00336223,0.00044130,0.03534960,0.26233183,0.00000000,0.01028318,0.00004429
0.02101051,0.23888229,0.00272899,0.00035845,0.03391793,0.24772041,0.00000000,0.00885337,0.00004247
0.02701351,0.22360152,0.00219931,0.00028917,0.03233092,0.23289317,0.00000000,0.00762028,0.00004046
0.03301651,0.20842380,0.00175993,0.00023175,0.03061279,0.21791657,0.00000000,0.00655925,0.00003830
0.03901951,0.19339850,0.00139851,0.00018463,0.02879056,0.20288025,0.00000000,0.00564774,0.00003602
0.04502251,0.17859503,0.00110372,0.00014637,0.02689307,0.18789202,0.00000000,0.00486555,0.00003366
0.05102551,0.16409800,0.00086535,0.00011567,0.02494987,0.17307263,0.00000000,0.00419489,0.00003126
0.05702851,0.15000235,0.00067436,0.00009145,0.02299033,0.15855056,0.00000000,0.00362039,0.00002885
0.06303152,0.13640871,0.00052283,0.00007274,0.02104278,0.14445719,0.00000000,0.00312900,0.00002649
0.06903452,0.12341934,0.00040397,0.00005879,0.01913382,0.13092264,0.00000000,0.00270991,0.00002421
0.07503752,0.11113476,0.00031201,0.00004902,0.01728781,0.11807249,0.00000000,0.00235436,0.00002204
0.08104052,0.09965136,0.00024221,0.00004302,0.01552651,0.10602545,0.00000000,0.00205554,0.00002002
0.08704352,0.08905993,0.00019070,0.00004057,0.01386888,0.09489219,0.00000000,0.00180838,0.00001820
0.09304652,0.07944525,0.00015446,0.00004164,0.01233104,0.08477517,0.00000000,0.00160950,0.00001660
0.09904952,0.07088665,0.00013124,0.00004643,0.01092642,0.07576956,0.00000000,0.00145702,0.00001526
0.10505253,0.06345939,0.00011947,0.00005531,0.00966596,0.06796503,0.00000000,0.00135059,0.00001422
0.11105553,0.05723686,0.00011826,0.00006892,0.00855848,0.06144834,0.00000000,0.00129126,0.00001352
0.11705853,0.05229320,0.00012732,0.00008815,0.00761110,0.05630639,0.00000000,0.00128153,0.00001320
0.12306153,0.04870637,0.00014693,0.00011419,0.00682968,0.05262968,0.00000000,0.00132534,0.00001330
0.12906453,0.04656120,0.00017796,0.00014853,0.00621931,0.05051570,0.00000000,0.00142807,0.00001389
0.13506753,0.04595235,0.00022182,0.00019302,0.00578473,0.05007220,0.00000000,0.00159661,0.00001500
0.14107054,0.04698687,0.00028051,0.00024992,0.00553079,0.05141989,0.00000000,0.00183936,0.00001672
0.14707354,0.04978603,0.00035658,0.00032187,0.00546274,0.05469443,0.00000000,0.00216626,0.00001911
0.15307654,0.05448633,0.00045315,0.00041198,0.00558649,0.06004740,0.00000000,0.00258871,0.00002224
0.15907954,0.06123942,0.00057393,0.00052383,0.00590873,0.06764603,0.00000000,0.00311956,0.00002622
0.16508254,0.07021072,0.00072319,0.00066145,0.00643694,0.07767154,0.00000000,0.00377296,0.00003111
0.17108554,0.08157667,0.00090575,0.00082937,0.00717926,0.09031591,0.00000000,0.00456415,0.00003702
0.17708854,0.09552049,0.00112693,0.00103255,0.00814419,0.10577708,0.00000000,0.00550918,0.00004403
0.18309155,0.11222646,0.00139252,0.00127632,0.00934022,0.12425250,0.00000000,0.00662458,0.00005225
0.18909455,0.13187277,0.00170866,0.00156637,0.01077531,0.14593112,0.00000000,0.00792687,0.00006175
0.19509755,0.15462314,0.00208172,0.00190854,0.01245624,0.17098408,0.00000000,0.00943204,0.00007261
0.20110055,0.18061727,0.00251814,0.00230878,0.01438792,0.19955427,0.00000000,0.01115494,0.00008490
0.20710355,0.20996069,0.00302427,0.00277292,0.01657264,0.23174516,0.00000000,0.01310857,0.00009866
0.21310655,0.24271415,0.00360611,0.00330644,0.01900929,0.26760935,0.00000000,0.01530337,0.00011390
0.21910955,0.27888327,0.00426904,0.00391431,0.02169265,0.30713743,0.00000000,0.01774647,0.00013062
0.22511256,0.31840878,0.00501756,0.00460066,0.02461272,0.35024765,0.00000000,0.02044094,0.00014878
0.23111556,0.36115800,0.00585500,0.00536853,0.02775418,0.39677710,0.00000000,0.02338509,0.00016831
0.23711856,0.40691829,0.00678314,0.00621957,0.03109600,0.44647505,0.00000000,0.02657185,0.00018909
0.24312156,0.45539269,0.00780200,0.00715378,0.03461129,0.49899897,0.00000000,0.02998831,0.00021096
0.24912456,0.50619860,0.00890944,0.00816922,0.03826733,0.55391384,0.00000000,0.03361537,0.00023374
0.25512756,0.55886966,0.01010103,0.00926180,0.04202589,0.61069512,0.00000000,0.03742760,0.00025720
0.26113057,0.61286116,0.01136974,0.01042511,0.04584381,0.66873556,0.00000000,0.04139337,0.00028106
0.26713357,0.66755916,0.01270590,0.01165025,0.04967385,0.72735609,0.00000000,0.04547517,0.00030505
0.27313657,0.72229301,0.01409711,0.01292588,0.05346574,0.78582038,0.00000000,0.04963020,0.00032884
0.27913957,0.77635121,0.01552833,0.01423820,0.05716751,0.84335295,0.00000000,0.05381120,0.00035211
0.28514257,0.82899991,0.01698203,0.01557112,0.06072694,0.89915999,0.00000000,0.05796756,0.00037451
0.29114557,0.87950349,0.01843845,0.01690653,0.06409309,0.95245228,0.00000000,0.06204653,0.00039571
0.29714857,0.92714630,0.01987600,0.01822465,0.06721793,1.00246905,0.00000000,0.06599469,0.00041539
0.30315158,0.97125453,0.02127177,0.01950445,0.07005784,1.04850185,0.00000000,0.06975938,0.00043327
0.30915458,1.01121731,0.02260206,0.02072422,0.07257505,1.08991713,0.00000000,0.07329031,0.00044908
0.31515758,1.04650586,0.02384309,0.02186214,0.07473886,1.12617641,0.00000000,0.07654097,0.00046260
0.32116058,1.07668973,0.02497164,0.02289693,0.07652658,1.15685314,0.00000000,0.07947006,0.00047366
0.32716358,1.10144936,0.02596578,0.02380848,0.07792414,1.18164499,0.00000000,0.08204261,0.00048215
0.33316658,1.12058414,0.02680561,0.02457853,0.07892642,1.20038129,0.00000000,0.08423094,0.00048801
0.33916958,1.13401563,0.02747388,0.02519128,0.07953705,1.21302488,0.00000000,0.08601532,0.00049124
0.34517259,1.14178576,0.02795660,0.02563389,0.07976803,1.21966840,0.00000000,0.08738425,0.00049189
0.35117559,1.14405007,0.02824350,0.02589695,0.07963882,1.22052524,0.00000000,0.08833445,0.00049009
0.35717859,1.14106641,0.02832844,0.02597484,0.07917529,1.21591560,0.00000000,0.08887054,0.00048597
0.36318159,1.13317989,0.02820959,0.02586586,0.07840829,1.20624854,0.00000000,0.08900435,0.00047974
0.36918459,1.12080466,0.02788950,0.02557237,0.07737215,1.19200096,0.00000000,0.08875403,0.00047160
0.37518759,1.10440394,0.02737504,0.02510065,0.07610308,1.17369480,0.00000000,0.08814292,0.00046182
0.38119060,1.08446907,0.02667711,0.02446070,0.07463759,1.15187368,0.00000000,0.08719831,0.00045063
0.38719360,1.06149903,0.02581027,0.02366589,0.07301098,1.12708031,0.00000000,0.08595010,0.00043829
0.39319660,1.03598132,0.02479228,0.02273247,0.07125605,1.09983584,0.00000000,0.08442955,0.00042504
0.39919960,1.00837528,0.02364342,0.02167906,0.06940202,1.07062218,0.00000000,0.08266803,0.00041111
0.40520260,0.97909857,0.02238587,0.02052599,0.06747374,1.03986812,0.00000000,0.08069599,0.00039669
0.41120560,0.94851737,0.02104300,0.01929470,0.06549124,1.00793984,0.00000000,0.07854206,0.00038196
0.41720860,0.91694063,0.01963864,0.01800701,0.06346961,0.97513591,0.00000000,0.07623248,0.00036707
0.42321161,0.88461824,0.01819638,0.01668458,0.06141911,0.94168693,0.00000000,0.07379065,0.00035213
0.42921461,0.85174310,0.01673896,0.01534825,0.05934567,0.90775925,0.00000000,0.07123706,0.00033723
0.43521761,0.81845635,0.01528770,0.01401755,0.05725154,0.87346235,0.00000000,0.06858934,0.00032242
0.44122061,0.78485541,0.01386199,0.01271030,0.05513615,0.83885899,0.00000000,0.06586253,0.00030774
0.44722361,0.75100375,0.01247897,0.01144219,0.05299704,0.80397731,0.00000000,0.06306957,0.00029321
0.45322661,0.71694181,0.01115327,0.01022663,0.05083083,0.76882379,0.00000000,0.06022181,0.00027882
0.45922961,0.68269800,0.00989682,0.00907456,0.04863419,0.73339628,0.00000000,0.05732958,0.00026457
0.46523262,0.64829917,0.00871884,0.00799446,0.04640469,0.69769601,0.00000000,0.05440277,0.00025047
0.47123562,0.61377980,0.00762592,0.00699233,0.04414149,0.66173803,0.00000000,0.05145135,0.00023649
0.47723862,0.57918933,0.00662209,0.00607191,0.04184589,0.62555937,0.00000000,0.04848580,0.00022264
0.48324162,0.54459735,0.00570911,0.00523478,0.03952167,0.58922465,0.00000000,0.04551743,0.00020892
0.48924462,0.51009644,0.00488665,0.00448066,0.03717519,0.55282883,0.00000000,0.04255851,0.00019536
0.49524762,0.47580262,0.00415264,0.00380763,0.03481539,0.51649731,0.00000000,0.03962227,0.00018196
0.50125063,0.44185361,0.00350354,0.00321246,0.03245344,0.48038346,0.00000000,0.03672287,0.00016879
0.50725363,0.40840528,0.00293468,0.00269086,0.03010245,0.44466398,0.00000000,0.03387507,0.00015586
0.51325663,0.37562645,0.00244052,0.00223776,0.02777689,0.40953268,0.00000000,0.03109392,0.00014325
0.51925963,0.34369287,0.00201500,0.00184759,0.02549204,0.37519301,0.00000000,0.02839439,0.00013099
0.52526263,0.31278044,0.00165173,0.00151450,0.02326338,0.34185013,0.00000000,0.02579089,0.00011916
0.53126563,0.28305858,0.00134422,0.00123254,0.02110597,0.30970291,0.00000000,0.02329687,0.00010780
0.53726863,0.25468386,0.00108611,0.00099587,0.01903391,0.27893647,0.00000000,0.02092437,0.00009697
0.54327164,0.22779442,0.00087126,0.00079887,0.01705983,0.24971556,0.00000000,0.01868371,0.00008672
0.54927464,0.20250544,0.00069389,0.00063624,0.01519452,0.22217924,0.00000000,0.01658316,0.00007709
0.55527764,0.17890577,0.00054866,0.00050307,0.01344663,0.19643690,0.00000000,0.01462880,0.00006810
0.56128064,0.15705597,0.00043071,0.00039492,0.01182248,0.17256587,0.00000000,0.01282436,0.00005979
0.56728364,0.13698756,0.00033569,0.00030780,0.01032602,0.15061052,0.00000000,0.01117126,0.00005215
0.57328664,0.11870358,0.00025975,0.00023817,0.00895883,0.13058274,0.00000000,0.00966866,0.00004519
0.57928964,0.10218016,0.00019955,0.00018297,0.00772030,0.11246374,0.00000000,0.00831363,0.00003890
0.58529265,0.08736909,0.00015220,0.00013955,0.00660776,0.09620684,0.00000000,0.00710137,0.00003327
0.59129565,0.07420102,0.00011525,0.00010568,0.00561681,0.08174105,0.00000000,0.00602547,0.00002826
0.59729865,0.06258903,0.00008665,0.00007945,0.00474154,0.06897515,0.00000000,0.00507821,0.00002384
0.60330165,0.05243263,0.00006467,0.00005930,0.00397492,0.05780210,0.00000000,0.00425087,0.00001997
0.60930465,0.04362158,0.00004793,0.00004394,0.00330902,0.04810343,0.00000000,0.00353403,0.00001662
0.61530765,0.03603970,0.00003526,0.00003233,0.00273540,0.03975345,0.00000000,0.00291791,0.00001373
0.62131066,0.02956833,0.00002575,0.00002361,0.00224533,0.03262325,0.00000000,0.00239257,0.00001127
0.62731366,0.02408938,0.00001868,0.00001713,0.00183008,0.02658409,0.00000000,0.00194820,0.00000918
0.63331666,0.01948799,0.00001345,0.00001233,0.00148109,0.02151043,0.00000000,0.00157531,0.00000743
0.63931966,0.01565458,0.00000961,0.00000881,0.00119016,0.01728226,0.00000000,0.00126489,0.00000597
0.64532266,0.01248650,0.00000682,0.00000625,0.00094960,0.01378696,0.00000000,0.00100852,0.00000476
0.65132566,0.00988913,0.00000481,0.00000441,0.00075227,0.01092062,0.00000000,0.00079845,0.00000377
0.65732866,0.00777654,0.00000336,0.00000308,0.00059171,0.00858877,0.00000000,0.00062768,0.00000296
0.66333167,0.00607186,0.00000234,0.00000214,0.00046210,0.00670680,0.00000000,0.00048995,0.00000231
0.66933467,0.00470716,0.00000161,0.00000148,0.00035831,0.00519992,0.00000000,0.00037973,0.00000179
0.67533767,0.00362323,0.00000110,0.00000101,0.00027584,0.00400287,0.00000000,0.00029222,0.00000138
0.68134067,0.00276904,0.00000075,0.00000069,0.00021084,0.00305943,0.00000000,0.00022329,0.00000106
0.68734367,0.00210117,0.00000051,0.00000047,0.00016000,0.00232168,0.00000000,0.00016941,0.00000080
0.69334667,0.00158307,0.00000034,0.00000032,0.00012056,0.00174929,0.00000000,0.00012763,0.00000060
0.69934967,0.00118429,0.00000023,0.00000021,0.00009018,0.00130869,0.00000000,0.00009548,0.00000045
0.70535268,0.00087979,0.00000015,0.00000015,0.00006698,0.00097220,0.00000000,0.00007095,0.00000034
0.71135568,0.00064914,0.00000010,0.00000011,0.00004939,0.00071729,0.00000000,0.00005238,0.00000025
0.71735868,0.00047591,0.00000006,0.00000009,0.00003617,0.00052578,0.00000000,0.00003846,0.00000018
0.72336168,0.00034698,0.00000004,0.00000008,0.00002629,0.00038319,0.00000000,0.00002814,0.00000013
0.72936468,0.00025204,0.00000003,0.00000009,0.00001899,0.00027811,0.00000000,0.00002059,0.00000010
0.73536768,0.00018308,0.00000002,0.00000011,0.00001362,0.00020166,0.00000000,0.00001518,0.00000008
0.74137069,0.00013400,0.00000001,0.00000015,0.00000971,0.00014708,0.00000000,0.00001144,0.00000006
0.74737369,0.00010028,0.00000001,0.00000022,0.00000690,0.00010932,0.00000000,0.00000904,0.00000005
0.75337669,0.00007868,0.00000000,0.00000032,0.00000489,0.00008475,0.00000000,0.00000775,0.00000005
0.75937969,0.00006709,0.00000000,0.00000046,0.00000349,0.00007094,0.00000000,0.00000748,0.00000005
0.76538269,0.00006437,0.00000000,0.00000066,0.00000253,0.00006654,0.00000000,0.00000821,0.00000007
0.77138569,0.00007029,0.00000000,0.00000096,0.00000191,0.00007112,0.00000000,0.00001004,0.00000009
0.77738869,0.00008552,0.00000000,0.00000137,0.00000156,0.00008522,0.00000000,0.00001318,0.00000012
0.78339170,0.00011166,0.00000000,0.00000195,0.00000142,0.00011037,0.00000000,0.00001796,0.00000017
0.78939470,0.00015141,0.00000001,0.00000275,0.00000147,0.00014916,0.00000000,0.00002489,0.00000023
0.79539770,0.00020869,0.00000001,0.00000386,0.00000171,0.00020551,0.00000000,0.00003465,0.00000033
0.80140070,0.00028896,0.00000001,0.00000537,0.00000216,0.00028484,0.00000000,0.00004817,0.00000046
0.80740370,0.00039950,0.00000002,0.00000741,0.00000286,0.00039450,0.00000000,0.00006667,0.00000063
0.81340670,0.00054986,0.00000004,0.00001017,0.00000386,0.00054411,0.00000000,0.00009173,0.00000087
0.81940970,0.00075239,0.00000006,0.00001386,0.00000524,0.00074616,0.00000000,0.00012538,0.00000120
0.82541271,0.00102277,0.00000009,0.00001874,0.00000711,0.00101661,0.00000000,0.00017021,0.00000163
0.83141571,0.00138078,0.00000014,0.00002516,0.00000961,0.00137560,0.00000000,0.00022945,0.00000220
0.83741871,0.00185105,0.00000021,0.00003355,0.00001292,0.00184831,0.00000000,0.00030713,0.00000295
0.84342171,0.00246393,0.00000033,0.00004440,0.00001727,0.00246586,0.00000000,0.00040820,0.00000393
0.84942471,0.00325643,0.00000049,0.00005836,0.00002292,0.00326630,0.00000000,0.00053866,0.00000520
0.85542771,0.00427319,0.00000075,0.00007615,0.00003023,0.00429567,0.00000000,0.00070577,0.00000683
0.86143072,0.00556748,0.00000112,0.00009866,0.00003959,0.00560906,0.00000000,0.00091817,0.00000890
0.86743372,0.00720216,0.00000166,0.00012692,0.00005151,0.00727168,0.00000000,0.00118602,0.00001152
0.87343672,0.00925053,0.00000245,0.00016212,0.00006656,0.00935977,0.00000000,0.00152116,0.00001480
0.87943972,0.01179704,0.00000358,0.00020562,0.00008545,0.01196143,0.00000000,0.00193722,0.00001888
0.88544272,0.01493777,0.00000521,0.00025896,0.00010897,0.01517717,0.00000000,0.00244969,0.00002392
0.89144572,0.01878057,0.00000753,0.00032383,0.00013808,0.01912015,0.00000000,0.00307592,0.00003009
0.89744872,0.02344485,0.00001079,0.00040213,0.00017385,0.02391595,0.00000000,0.00383516,0.00003757
0.90345173,0.02906079,0.00001536,0.00049587,0.00021751,0.02970185,0.00000000,0.00474835,0.00004659
0.90945473,0.03576808,0.00002171,0.00060723,0.00027048,0.03662547,0.00000000,0.00583804,0.00005737
0.91545773,0.04371392,0.00003046,0.00073845,0.00033435,0.04484269,0.00000000,0.00712799,0.00007013
0.92146073,0.05305040,0.00004245,0.00089187,0.00041088,0.05451482,0.00000000,0.00864288,0.00008514
0.92746373,0.06393116,0.00005873,0.00106983,0.00050208,0.06580495,0.00000000,0.01040779,0.00010264
0.93346673,0.07650736,0.00008067,0.00127461,0.00061017,0.07887353,0.00000000,0.01244760,0.00012287
0.93946973,0.09092308,0.00011003,0.00150842,0.00073763,0.09387314,0.00000000,0.01478642,0.00014607
0.94547274,0.10731013,0.00014903,0.00177328,0.00088722,0.11094272,0.00000000,0.01744678,0.00017244
0.95147574,0.12578264,0.00020043,0.00207100,0.00106202,0.13020127,0.00000000,0.02044899,0.00020217
0.95747874,0.14643146,0.00026766,0.00240309,0.00126546,0.15174133,0.00000000,0.02381032,0.00023542
0.96348174,0.16931871,0.00035496,0.00277071,0.00150138,0.17562242,0.00000000,0.02754438,0.00027227
0.96948474,0.19447280,0.00046744,0.00317464,0.00177409,0.20186497,0.00000000,0.03166049,0.00031276
0.97548774,0.22188419,0.00061132,0.00361524,0.00208843,0.23044480,0.00000000,0.03616320,0.00035689
0.98149075,0.25150221,0.00079396,0.00409246,0.00244986,0.26128878,0.00000000,0.04105205,0.00040456
0.98749375,0.28323328,0.00102409,0.00460583,0.00286451,0.29427185,0.00000000,0.04632149,0.00045561
0.99349675,0.31694077,0.00131192,0.00515451,0.00333928,0.32921589,0.00000000,0.05196101,0.00050981
0.99949975,0.35244667,0.00166926,0.00573734,0.00388191,0.36589050,0.00000000,0.05795569,0.00056686
1.00550275,0.38953521,0.00210963,0.00635294,0.00450103,0.40401611,0.00000000,0.06428682,0.00062639
1.01150575,0.42795838,0.00264841,0.00699978,0.00520621,0.44326924,0.00000000,0.07093290,0.00068797
1.01750875,0.46744335,0.00330280,0.00767633,0.00600794,0.48329013,0.00000000,0.07787084,0.00075116
1.02351176,0.50770138,0.00409196,0.00838116,0.00691759,0.52369232,0.00000000,0.08507725,0.00081543
1.02951476,0.54843797,0.00503691,0.00911309,0.00794732,0.56407396,0.00000000,0.09252990,0.00088028
1.03551776,0.58936374,0.00616052,0.00987125,0.00910992,0.60403041,0.00000000,0.10020914,0.00094521
1.04152076,0.63020551,0.00748742,0.01065524,0.01041850,0.64316746,0.00000000,0.10809920,0.00100972
1.04752376,0.67071690,0.00904385,0.01146515,0.01188624,0.68111466,0.00000000,0.11618939,0.00107336
1.05352676,0.71068791,0.01085749,0.01230162,0.01352588,0.71753787,0.00000000,0.12447489,0.00113572
1.05952976,0.74995278,0.01295728,0.01316584,0.01534929,0.75215055,0.00000000,0.13295729,0.00119648
1.06553277,0.78839580,0.01537318,0.01405948,0.01736681,0.78472288,0.00000000,0.14164464,0.00125537
1.07153577,0.82595431,0.01813600,0.01498461,0.01958665,0.81508841,0.00000000,0.15055103,0.00131220
1.07753877,0.86261907,0.02127713,0.01594360,0.02201416,0.84314754,0.00000000,0.15969579,0.00136689
1.08354177,0.89843154,0.02482841,0.01693891,0.02465114,0.86886781,0.00000000,0.16910211,0.00141938
1.08954477,0.93347841,0.02882194,0.01797293,0.02749515,0.89228079,0.00000000,0.17879546,0.00146973
1.09554777,0.96788357,0.03328997,0.01904778,0.03053884,0.91347573,0.00000000,0.18880156,0.00151802
1.10155078,1.00179802,0.03826478,0.02016512,0.03376949,0.93259039,0.00000000,0.19914432,0.00156437
1.10755378,1.03538838,0.04377867,0.02132593,0.03716855,0.94979958,0.00000000,0.20984363,0.00160893
1.11355678,1.06882462,0.04986383,0.02253043,0.04071146,0.96530198,0.00000000,0.22091342,0.00165185
1.11955978,1.10226788,0.05655226,0.02377789,0.04436766,0.97930623,0.00000000,0.23235976,0.00169325
1.12556278,1.13585903,0.06387564,0.02506664,0.04810081,0.99201698,0.00000000,0.24417956,0.00173320
1.13156578,1.16970876,0.07186501,0.02639402,0.05186933,1.00362181,0.00000000,0.25635951,0.00177176
1.13756878,1.20388968,0.08055035,0.02775645,0.05562713,1.01427981,0.00000000,0.26887573,0.00180889
1.14357179,1.23843089,0.08995995,0.02914951,0.05932461,1.02411245,0.00000000,0.28169386,0.00184449
1.14957479,1.27331522,0.10011946,0.03056814,0.06290992,1.03319726,0.00000000,0.29476968,0.00187843
1.15557779,1.30847913,0.11105066,0.03200676,0.06633033,1.04156455,0.00000000,0.30805024,0.00191046
1.16158079,1.34381518,0.12276997,0.03345949,0.06953377,1.04919739,0.00000000,0.32147528,0.00194033
1.16758379,1.37917653,0.13528656,0.03492034,0.07247043,1.05603460,0.00000000,0.33497892,0.00196772
1.17358679,1.41438314,0.14860020,0.03638338,0.07509430,1.06197645,0.00000000,0.34849144,0.00199231
1.17958979,1.44922908,0.16269890,0.03784288,0.07736469,1.06689263,0.00000000,0.36194100,0.00201376
1.18559280,1.48349014,0.17755641,0.03929341,0.07924758,1.07063190,0.00000000,0.37525518,0.00203176
1.19159580,1.51693141,0.19312966,0.04072985,0.08071668,1.07303256,0.00000000,0.38836219,0.00204604
1.19759880,1.54931406,0.20935641,0.04214738,0.08175431,1.07393323,0.00000000,0.40119178,0.00205638
1.20360180,1.58040112,0.22615318,0.04354142,0.08235188,1.07318317,0.00000000,0.41367569,0.00206263
1.20960480,1.60996180,0.24341365,0.04490748,0.08251008,1.07065151,0.00000000,0.42574773,0.00206470
1.21560780,1.63777443,0.26100783,0.04624101,0.08223871,1.06623485,0.00000000,0.43734354,0.00206261
1.22161081,1.66362796,0.27878193,0.04753725,0.08155612,1.05986305,0.00000000,0.44840006,0.00205646
1.22761381,1.68732224,0.29655934,0.04879103,0.08048845,1.05150273,0.00000000,0.45885494,0.00204640
1.23361681,1.70866741,0.31414260,0.04999665,0.07906846,1.04115868,0.00000000,0.46864583,0.00203269
1.23961981,1.72748278,0.33131652,0.05114777,0.07733431,1.02887306,0.00000000,0.47770996,0.00201561
1.24562281,1.74359553,0.34785234,0.05223740,0.07532810,1.01472275,0.00000000,0.48598379,0.00199552
1.25162581,1.75683969,0.36351296,0.05325792,0.07309436,0.99881505,0.00000000,0.49340319,0.00197279
1.25762881,1.76705569,0.37805888,0.05420122,0.07067858,0.98128219,0.00000000,0.49990385,0.00194778
1.26363182,1.77409068,0.39125487,0.05505887,0.06812575,0.96227503,0.00000000,0.50542224,0.00192088
1.26963482,1.77779975,0.40287689,0.05582240,0.06547912,0.94195633,0.00000000,0.50989692,0.00189244
1.27563782,1.77804808,0.41271909,0.05648365,0.06277899,0.92049409,0.00000000,0.51327014,0.00186276
1.28164082,1.77471389,0.42060050,0.05703508,0.06006188,0.89805523,0.00000000,0.51548981,0.00183209
1.28764382,1.76769201,0.42637105,0.05747019,0.05735978,0.87479993,0.00000000,0.51651138,0.00180066
1.29364682,1.75689779,0.42991676,0.05778385,0.05469974,0.85087694,0.00000000,0.51629993,0.00176859
1.29964982,1.74227109,0.43116366,0.05797268,0.05210363,0.82641988,0.00000000,0.51483189,0.00173597
1.30565283,1.72378006,0.43008039,0.05803528,0.04958818,0.80154475,0.00000000,0.51209666,0.00170281
1.31165583,1.70142442,0.42667929,0.05797246,0.04716515,0.77634868,0.00000000,0.50809769,0.00166906
1.31765883,1.67523808,0.42101589,0.05778730,0.04484169,0.75090969,0.00000000,0.50285322,0.00163464
1.32366183,1.64529093,0.41318703,0.05748524,0.04262085,0.72528764,0.00000000,0.49639650,0.00159942
1.32966483,1.61168978,0.40332742,0.05707391,0.04050216,0.69952608,0.00000000,0.48877542,0.00156322
1.33566783,1.57457832,0.39160518,0.05656297,0.03848228,0.67365482,0.00000000,0.48005184,0.00152586
1.34167084,1.53413640,0.37821632,0.05596382,0.03655563,0.64769316,0.00000000,0.47030037,0.00148717
1.34767384,1.49057851,0.36337859,0.05528921,0.03471511,0.62165343,0.00000000,0.45960685,0.00144697
1.35367684,1.44415174,0.34732497,0.05455286,0.03295269,0.59554476,0.00000000,0.44806666,0.00140511
1.35967984,1.39513326,0.33029709,0.05376896,0.03126002,0.56937675,0.00000000,0.43578275,0.00136145
1.36568284,1.34382752,0.31253893,0.05295167,0.02962893,0.54316301,0.00000000,0.42286378,0.00131593
1.37168584,1.29056325,0.29429092,0.05211465,0.02805188,0.51692416,0.00000000,0.40942212,0.00126852
1.37768884,1.23569031,0.27578477,0.05127058,0.02652233,0.49069041,0.00000000,0.39557206,0.00121926
1.38369185,1.17957643,0.25723915,0.05043077,0.02503502,0.46450339,0.00000000,0.38142815,0.00116824
1.38969485,1.12260389,0.23885625,0.04960472,0.02358616,0.43841717,0.00000000,0.36710366,0.00111564
1.39569785,1.06516609,0.22081935,0.04879993,0.02217356,0.41249859,0.00000000,0.35270938,0.00106167
1.40170085,1.00766397,0.20329128,0.04802163,0.02079667,0.38682672,0.00000000,0.33835248,0.00100664
1.40770385,0.95050234,0.18641384,0.04727273,0.01945657,0.36149153,0.00000000,0.32413572,0.00095089
1.41370685,0.89408607,0.17030787,0.04655381,0.01815592,0.33659200,0.00000000,0.31015678,0.00089483
1.41970985,0.83881605,0.15507410,0.04586324,0.01689880,0.31223354,0.00000000,0.29650788,0.00083890
1.42571286,0.78508519,0.14079443,0.04519747,0.01569065,0.28852508,0.00000000,0.28327549,0.00078357
1.43171586,0.73327426,0.12753357,0.04455128,0.01453805,0.26557591,0.00000000,0.27054023,0.00072936
1.43771886,0.68374784,0.11534094,0.04391828,0.01344856,0.24349242,0.00000000,0.25837693,0.00067675
1.44372186,0.63685032,0.10425259,0.04329142,0.01243059,0.22237492,0.00000000,0.24685476,0.00062625
1.44972486,0.59290209,0.09429319,0.04266352,0.01149320,0.20231472,0.00000000,0.23603746,0.00057835
1.45572786,0.55219608,0.08547776,0.04202792,0.01064601,0.18339160,0.00000000,0.22598353,0.00053352
1.46173087,0.51499454,0.07781334,0.04137909,0.00989905,0.16567172,0.00000000,0.21674650,0.00049218
1.46773387,0.48152623,0.07130033,0.04071326,0.00926272,0.14920610,0.00000000,0.20837508,0.00045473
1.47373687,0.45198398,0.06593359,0.04002898,0.00874769,0.13402969,0.00000000,0.20091319,0.00042148
1.47973987,0.42652265,0.06170329,0.03932761,0.00836494,0.12016100,0.00000000,0.19439985,0.00039273
1.48574287,0.40525743,0.05859540,0.03861377,0.00812570,0.10760228,0.00000000,0.18886894,0.00036870
1.49174587,0.38826251,0.05659201,0.03789560,0.00804149,0.09634026,0.00000000,0.18434861,0.00034953
1.49774887,0.37557001,0.05567141,0.03718491,0.00812418,0.08634721,0.00000000,0.18086061,0.00033533
1.50375188,0.36716925,0.05580795,0.03649722,0.00838593,0.07758243,0.00000000,0.17841932,0.00032613
1.50975488,0.36300621,0.05697179,0.03585162,0.00883930,0.06999390,0.00000000,0.17703064,0.00032189
1.51575788,0.36298341,0.05912858,0.03527042,0.00949713,0.06352017,0.00000000,0.17669079,0.00032252
1.52176088,0.36696005,0.06223906,0.03477872,0.01037251,0.05809221,0.00000000,0.17738499,0.00032785
1.52776388,0.37475256,0.06625865,0.03440379,0.01147866,0.05363535,0.00000000,0.17908625,0.00033769
1.53376688,0.38613569,0.07113712,0.03417439,0.01282868,0.05007109,0.00000000,0.18175434,0.00035176
1.53976988,0.40084412,0.07681829,0.03411983,0.01443528,0.04731886,0.00000000,0.18533491,0.00036977
1.54577289,0.41857471,0.08323987,0.03426911,0.01631041,0.04529756,0.00000000,0.18975906,0.00039136
