energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-0.12306153,1.75936399,0.68118698,0.37852395,0.01610367,0.47816179,0.16464534,0.05729930,0.72016760
-0.11705853,1.75399405,0.68292518,0.37324683,0.01698797,0.46653697,0.15991904,0.05627394,0.74207317
-0.11105553,1.75186150,0.68535110,0.36828273,0.01804828,0.45503302,0.15518646,0.05518211,0.76728767
-0.10505253,1.75346954,0.68859601,0.36377972,0.01925635,0.44387685,0.15060979,0.05407429,0.79583580
-0.09904952,1.75926106,0.69278337,0.35987939,0.02058298,0.43330121,0.14635740,0.05300192,0.82766515
-0.09304652,1.76959270,0.69801893,0.35671070,0.02199844,0.42353831,0.14260019,0.05201611,0.86263508
-0.08704352,1.78471279,0.70438210,0.35438468,0.02347288,0.41481379,0.13950787,0.05116619,0.90050850
-0.08104052,1.80474451,0.71191919,0.35298994,0.02497695,0.40734135,0.13724552,0.05049855,0.94094732
-0.07503752,1.82967497,0.72063865,0.35258945,0.02648234,0.40131813,0.13597021,0.05005547,0.98351217
-0.06903452,1.85935089,0.73050876,0.35321852,0.02796238,0.39692084,0.13582793,0.04987423,1.02766646
-0.06303152,1.89348093,0.74145772,0.35488408,0.02939272,0.39430287,0.13695056,0.04998632,1.07278523
-0.05702851,1.93164440,0.75337599,0.35756533,0.03075193,0.39359210,0.13945318,0.05041680,1.11816833
-0.05102551,1.97330569,0.76612070,0.36121539,0.03202206,0.39488945,0.14343144,0.05118394,1.16305763
-0.04502251,2.01783348,0.77952172,0.36576411,0.03318912,0.39826800,0.14895912,0.05229893,1.20665762
-0.03901951,2.06452336,0.79338879,0.37112148,0.03424347,0.40377249,0.15608582,0.05376575,1.24815850
-0.03301651,2.11262263,0.80751937,0.37718169,0.03518003,0.41141908,0.16483490,0.05558124,1.28676080
-0.02701351,2.16135558,0.82170637,0.38382729,0.03599831,0.42119514,0.17520160,0.05773517,1.32170032
-0.02101051,2.20994792,0.83574541,0.39093339,0.03670232,0.43305904,0.18715141,0.06021054,1.35227231
-0.01500750,2.25764898,0.84944114,0.39837162,0.03730015,0.44693976,0.20061893,0.06298385,1.37785375
-0.00900450,2.30375052,0.86261207,0.40601345,0.03780352,0.46273639,0.21550713,0.06602547,1.39792266
-0.00300150,2.34760134,0.87509377,0.41373310,0.03822702,0.48031747,0.23168723,0.06930017,1.41207358
0.00300150,2.38861722,0.88674045,0.42140949,0.03858724,0.49952034,0.24899929,0.07276754,1.42002852
0.00900450,2.42628591,0.89742461,0.42892762,0.03890186,0.52015058,0.26725359,0.07638262,1.42164296
0.01500750,2.46016761,0.90703539,0.43617909,0.03918853,0.54198179,0.28623300,0.08009653,1.41690673
0.02101051,2.48989116,0.91547547,0.44306206,0.03946390,0.56475588,0.30569616,0.08385718,1.40593986
0.02701351,2.51514706,0.92265731,0.44948069,0.03974252,0.58818410,0.32538167,0.08761004,1.38898374
0.03301651,2.53567809,0.92849884,0.45534423,0.04003602,0.61194900,0.34501325,0.09129900,1.36638820
0.03901951,2.55126885,0.93291933,0.46056598,0.04035223,0.63570751,0.36430562,0.09486730,1.33859534
0.04502251,2.56173520,0.93583580,0.46506236,0.04069471,0.65909520,0.38297111,0.09825853,1.30612082
0.05102551,2.56691481,0.93716037,0.46875213,0.04106229,0.68173186,0.40072669,0.10141764,1.26953395
0.05702851,2.56665976,0.93679884,0.47155602,0.04144906,0.70322821,0.41730126,0.10429206,1.22943719
0.06303152,2.56083184,0.93465083,0.47339692,0.04184441,0.72319377,0.43244292,0.10683276,1.18644640
0.06903452,2.54930112,0.93061148,0.47420056,0.04223353,0.74124556,0.44592584,0.10899533,1.14117237
0.07503752,2.53194787,0.92457463,0.47389677,0.04259797,0.75701742,0.45755654,0.11074099,1.09420463
0.08104052,2.50866766,0.91643736,0.47242131,0.04291647,0.77016957,0.46717926,0.11203751,1.04609791
0.08704352,2.47937939,0.90610567,0.46971804,0.04316599,0.78039808,0.47468014,0.11286001,0.99736165
0.09304652,2.44403534,0.89350075,0.46574146,0.04332275,0.78744372,0.47999008,0.11319161,0.94845277
0.09904952,2.40263250,0.87856552,0.46045931,0.04336339,0.79109994,0.48308601,0.11302386,0.89977150
0.10505253,2.35522425,0.86127098,0.45385511,0.04326608,0.79121942,0.48399066,0.11235694,0.85166025
0.11105553,2.30193119,0.84162186,0.44593039,0.04301158,0.78771903,0.48277069,0.11119971,0.80440503
0.11705853,2.24295035,0.81966113,0.43670648,0.04258416,0.78058283,0.47953325,0.10956939,0.75823893
0.12306153,2.17856168,0.79547312,0.42622568,0.04197237,0.76986292,0.47442120,0.10749109,0.71334728
0.12906453,2.10913140,0.76918482,0.41455168,0.04116960,0.75567821,0.46760718,0.10499707,0.66987384
0.13506753,2.03511146,0.74096543,0.40176911,0.04017440,0.73821089,0.45928670,0.10212579,0.62792745
0.14107054,1.95703511,0.71102397,0.38798231,0.03899062,0.71770097,0.44967068,0.09892083,0.58758877
0.14707354,1.87550863,0.67960504,0.37331319,0.03762721,0.69443900,0.43897770,0.09542958,0.54891666
0.15307654,1.79119945,0.64698309,0.35789848,0.03609793,0.66875725,0.42742629,0.09170200,0.51195382
0.15907954,1.70482128,0.61345528,0.34188619,0.03442079,0.64101983,0.41522771,0.08778915,0.47673163
0.16508254,1.61711710,0.57933349,0.32543181,0.03261734,0.61161206,0.40257934,0.08374193,0.44327389
0.17108554,1.52884071,0.54493572,0.30869409,0.03071186,0.58092961,0.38965912,0.07960976,0.41159965
0.17708854,1.44073796,0.51057751,0.29183090,0.02873049,0.54936788,0.37662118,0.07543942,0.38172502
0.18309155,1.35352850,0.47656354,0.27499513,0.02670028,0.51731188,0.36359275,0.07127409,0.35366418
0.18909455,1.26788904,0.44318007,0.25833101,0.02464835,0.48512716,0.35067259,0.06715250,0.32742969
0.19509755,1.18443878,0.41068832,0.24197089,0.02260102,0.45315206,0.33793075,0.06310836,0.30303238
0.20110055,1.10372773,0.37931923,0.22603266,0.02058305,0.42169137,0.32540977,0.05917002,0.28048084
0.20710355,1.02622819,0.34926952,0.21061784,0.01861703,0.39101176,0.31312701,0.05536026,0.25978084
0.21310655,0.95232978,0.32069943,0.19581055,0.01672288,0.36133882,0.30107813,0.05169645,0.24093468
0.21910955,0.88233778,0.29373185,0.18167704,0.01491749,0.33285591,0.28924131,0.04819075,0.22394060
0.22511256,0.81647476,0.26845293,0.16826612,0.01321451,0.30570449,0.27758197,0.04485060,0.20879236
0.23111556,0.75488496,0.24491391,0.15561009,0.01162425,0.27998588,0.26605790,0.04167923,0.19547892
0.23711856,0.69764111,0.22313397,0.14372624,0.01015380,0.25576427,0.25462417,0.03867640,0.18398424
0.24312156,0.64475284,0.20310395,0.13261873,0.00880712,0.23307057,0.24323798,0.03583903,0.17428716
0.24912456,0.59617635,0.18479050,0.12228070,0.00758533,0.21190703,0.23186284,0.03316201,0.16636135
0.25512756,0.55182447,0.16814062,0.11269658,0.00648703,0.19225209,0.22047221,0.03063886,0.16017517
0.26113057,0.51157667,0.15308608,0.10384431,0.00550866,0.17406554,0.20905222,0.02826242,0.15569152
0.26713357,0.47528861,0.13954784,0.09569748,0.00464488,0.15729343,0.19760357,0.02602542,0.15286755
0.27313657,0.44280065,0.12744002,0.08822731,0.00388896,0.14187279,0.18614253,0.02392100,0.15165434
0.27913957,0.41394530,0.11667340,0.08140434,0.00323319,0.12773588,0.17470102,0.02194312,0.15199639
0.28514257,0.38855335,0.10715846,0.07519982,0.00266922,0.11481390,0.16332597,0.02008681,0.15383119
0.29114557,0.36645867,0.09880780,0.06958686,0.00218836,0.10304011,0.15207800,0.01834844,0.15708875
0.29714857,0.34750192,0.09153799,0.06454124,0.00178191,0.09235242,0.14102959,0.01672577,0.16169122
0.30315158,0.33153312,0.08527092,0.06004201,0.00144133,0.08269530,0.13026294,0.01521804,0.16755276
0.30915458,0.31841340,0.07993475,0.05607183,0.00115847,0.07402125,0.11986764,0.01382594,0.17457956
0.31515758,0.30801628,0.07546437,0.05261718,0.00092569,0.06629173,0.10993832,0.01255151,0.18267031
0.32116058,0.30022839,0.07180170,0.04966846,0.00073599,0.05947778,0.10057253,0.01139811,0.19171688
0.32716358,0.29495016,0.06889567,0.04721999,0.00058301,0.05356027,0.09186869,0.01037029,0.20160554
0.33316658,0.29209639,0.06670213,0.04526993,0.00046110,0.04852986,0.08392455,0.00947365,0.21221836
0.33916958,0.29159677,0.06518363,0.04382023,0.00036533,0.04438686,0.07683581,0.00871482,0.22343505
0.34517259,0.29339645,0.06430916,0.04287652,0.00029143,0.04114078,0.07069522,0.00810125,0.23513493
0.35117559,0.29745655,0.06405383,0.04244798,0.00023578,0.03880979,0.06559186,0.00764118,0.24719910
0.35717859,0.30375430,0.06439854,0.04254711,0.00019534,0.03741998,0.06161070,0.00734351,0.25951248
0.36318159,0.31228293,0.06532951,0.04318949,0.00016764,0.03700442,0.05883224,0.00721764,0.27196586
0.36918459,0.32305080,0.06683780,0.04439328,0.00015064,0.03760195,0.05733209,0.00727335,0.28445755
0.37518759,0.33607975,0.06891861,0.04617871,0.00014274,0.03925573,0.05718049,0.00752055,0.29689470
0.38119060,0.35140240,0.07157053,0.04856725,0.00014268,0.04201149,0.05844151,0.00796908,0.30919417
0.38719360,0.36905834,0.07479447,0.05158057,0.00014951,0.04591533,0.06117192,0.00862835,0.32128282
0.39319660,0.38908901,0.07859245,0.05523928,0.00016248,0.05101133,0.06541966,0.00950700,0.33309723
0.39919960,0.41153147,0.08296624,0.05956143,0.00018106,0.05733867,0.07122176,0.01061240,0.34458293
0.40520260,0.43641104,0.08791567,0.06456077,0.00020482,0.06492856,0.07860194,0.01195018,0.35569305
0.41120560,0.46373311,0.09343694,0.07024485,0.00023345,0.07380090,0.08756775,0.01352368,0.36638667
0.41720860,0.49347441,0.09952075,0.07661304,0.00026667,0.08396084,0.09810742,0.01533331,0.37662681
0.42321161,0.52557429,0.10615055,0.08365455,0.00030422,0.09539543,0.11018661,0.01737605,0.38637834
0.42921461,0.55992629,0.11330073,0.09134649,0.00034583,0.10807040,0.12374522,0.01964482,0.39560595
0.43521761,0.59637074,0.12093517,0.09965223,0.00039119,0.12192741,0.13869450,0.02212801,0.40427223
0.44122061,0.63468889,0.12900606,0.10852005,0.00043993,0.13688187,0.15491463,0.02480912,0.41233620
0.44722361,0.67459906,0.13745310,0.11788231,0.00049161,0.15282159,0.17225312,0.02766647,0.41975228
0.45322661,0.71575542,0.14620335,0.12765514,0.00054569,0.16960639,0.19052422,0.03067313,0.42646991
0.45922961,0.75774964,0.15517155,0.13773886,0.00060156,0.18706888,0.20950947,0.03379707,0.43243376
0.46523262,0.80011585,0.16426125,0.14801910,0.00065852,0.20501643,0.22895963,0.03700148,0.43758480
0.47123562,0.84233882,0.17336648,0.15836875,0.00071577,0.22323456,0.24859805,0.04024538,0.44186188
0.47723862,0.88386547,0.18237416,0.16865057,0.00077248,0.24149145,0.26812547,0.04348443,0.44520412
0.48324162,0.92411928,0.19116711,0.17872061,0.00082772,0.25954376,0.28722621,0.04667198,0.44755371
0.48924462,0.96251726,0.19962750,0.18843215,0.00088057,0.27714343,0.30557563,0.04976030,0.44885915
0.49524762,0.99848868,0.20764071,0.19764017,0.00093009,0.29404520,0.32284850,0.05270197,0.44907876
0.50125063,1.03149496,0.21509936,0.20620604,0.00097535,0.31001471,0.33872810,0.05545134,0.44818406
0.50725363,1.06104955,0.22190727,0.21400229,0.00101549,0.32483656,0.35291570,0.05796607,0.44616316
0.51325663,1.08673701,0.22798332,0.22091728,0.00104969,0.33832223,0.36513983,0.06020859,0.44302356
0.51925963,1.10823020,0.23326474,0.22685935,0.00107728,0.35031718,0.37516511,0.06214747,0.43879447
0.52526263,1.12530458,0.23770986,0.23176055,0.00109768,0.36070696,0.38280015,0.06375860,0.43352829
0.53126563,1.13784887,0.24130000,0.23557931,0.00111046,0.36942185,0.38790401,0.06502615,0.42730125
0.53726863,1.14587130,0.24404048,0.23830236,0.00111536,0.37643980,0.39039117,0.06594321,0.42021294
0.54327164,1.14950107,0.24596050,0.23994536,0.00111230,0.38178738,0.39023440,0.06651211,0.41238485
0.54927464,1.14898477,0.24711210,0.24055254,0.00110136,0.38553882,0.38746567,0.06674435,0.40395793
0.55527764,1.14467781,0.24756793,0.24019500,0.00108281,0.38781289,0.38217488,0.06666019,0.39508909
0.56128064,1.13703132,0.24741821,0.23896815,0.00105706,0.38876798,0.37450648,0.06628791,0.38594698
0.56728364,1.12657500,0.24676682,0.23698797,0.00102471,0.38859542,0.36465424,0.06566271,0.37670713
0.57328664,1.11389689,0.24572680,0.23438663,0.00098646,0.38751147,0.35285424,0.06482539,0.36754666
0.57928964,1.09962099,0.24441553,0.23130754,0.00094315,0.38574837,0.33937666,0.06382082,0.35863893
0.58529265,1.08438403,0.24294973,0.22790010,0.00089569,0.38354487,0.32451653,0.06269624,0.35014829
0.59129565,1.06881240,0.24144069,0.22431435,0.00084507,0.38113672,0.30858401,0.06149965,0.34222521
0.59729865,1.05350056,0.23998984,0.22069601,0.00079230,0.37874770,0.29189466,0.06027806,0.33500219
0.60330165,1.03899193,0.23868507,0.21718185,0.00073840,0.37658150,0.27475997,0.05907606,0.32859038
0.60930465,1.02576314,0.23759775,0.21389577,0.00068438,0.37481492,0.25747876,0.05793440,0.32307739
0.61530765,1.01421234,0.23678083,0.21094583,0.00063120,0.37359271,0.24032953,0.05688894,0.31852608
0.62131066,1.00465190,0.23626793,0.20842204,0.00057978,0.37302415,0.22356425,0.05596981,0.31497457
0.62731366,0.99730568,0.23607347,0.20639525,0.00053096,0.37318156,0.20740355,0.05520091,0.31243732
0.63331666,0.99231054,0.23619382,0.20491691,0.00048548,0.37410063,0.19203347,0.05459968,0.31090714
0.63931966,0.98972187,0.23660933,0.20401972,0.00044403,0.37578248,0.17760387,0.05417720,0.31035797
0.64532266,0.98952207,0.23728695,0.20371894,0.00040717,0.37819711,0.16422816,0.05393849,0.31074825
0.65132566,0.99163159,0.23818350,0.20401430,0.00037540,0.38128804,0.15198447,0.05388308,0.31202444
0.65732866,0.99592104,0.23924904,0.20489218,0.00034909,0.38497764,0.14091781,0.05400568,0.31412459
0.66333167,1.00222384,0.24043031,0.20632793,0.00032857,0.38917282,0.13104320,0.05429694,0.31698164
0.66933467,1.01034806,0.24167396,0.20828811,0.00031409,0.39377058,0.12234937,0.05474428,0.32052602
0.67533767,1.02008689,0.24292930,0.21073248,0.00030582,0.39866316,0.11480281,0.05533266,0.32468772
0.68134067,1.03122692,0.24415046,0.21361556,0.00030390,0.40374242,0.10835196,0.05604527,0.32939732
0.68734367,1.04355380,0.24529791,0.21688771,0.00030843,0.40890316,0.10293131,0.05686414,0.33458618
0.69334667,1.05685518,0.24633912,0.22049575,0.00031948,0.41404535,0.09846531,0.05777055,0.34018575
0.69934967,1.07092094,0.24724857,0.22438296,0.00033712,0.41907517,0.09487174,0.05874536,0.34612601
0.70535268,1.08554102,0.24800701,0.22848874,0.00036143,0.42390491,0.09206485,0.05976914,0.35233342
0.71135568,1.10050152,0.24860018,0.23274793,0.00039250,0.42845196,0.08995777,0.06082225,0.35872845
0.71735868,1.11557962,0.24901715,0.23708994,0.00043043,0.43263708,0.08846458,0.06188472,0.36522307
0.72336168,1.13053826,0.24924842,0.24143797,0.00047541,0.43638227,0.08750188,0.06293623,0.37171843
0.72936468,1.14512136,0.24928402,0.24570838,0.00052763,0.43960854,0.08698989,0.06395592,0.37810316
0.73536768,1.15905043,0.24911178,0.24981046,0.00058737,0.44223391,0.08685328,0.06492236,0.38425240
0.74137069,1.17202319,0.24871600,0.25364669,0.00065497,0.44417201,0.08702170,0.06581356,0.39002787
0.74737369,1.18371476,0.24807649,0.25711363,0.00073083,0.44533144,0.08743013,0.06660704,0.39527912
0.75337669,1.19378170,0.24716837,0.26010356,0.00081539,0.44561609,0.08801912,0.06728010,0.39984600
0.75937969,1.20186889,0.24596233,0.26250666,0.00090918,0.44492651,0.08873489,0.06781017,0.40356231
0.76538269,1.20761906,0.24442561,0.26421391,0.00101273,0.44316241,0.08952943,0.06817530,0.40626050
0.77138569,1.21068448,0.24252347,0.26512046,0.00112660,0.44022600,0.09036058,0.06835481,0.40777725
0.77738869,1.21074012,0.24022107,0.26512930,0.00125134,0.43602613,0.09119201,0.06832992,0.40795956
0.78339170,1.20749754,0.23748575,0.26415508,0.00138745,0.43048296,0.09199318,0.06808448,0.40667114
0.78939470,1.20071839,0.23428925,0.26212787,0.00153534,0.42353275,0.09273925,0.06760570,0.40379853
0.79539770,1.19022681,0.23060999,0.25899655,0.00169527,0.41513253,0.09341084,0.06688475,0.39925682
0.80140070,1.17591976,0.22643505,0.25473168,0.00186733,0.40526432,0.09399369,0.06591733,0.39299444
0.80740370,1.15777445,0.22176174,0.24932770,0.00205138,0.39393847,0.09447816,0.06470403,0.38499679
0.81340670,1.13585247,0.21659873,0.24280419,0.00224697,0.38119601,0.09485860,0.06325054,0.37528848
0.81940970,1.11030022,0.21096642,0.23520617,0.00245334,0.36710978,0.09513257,0.06156762,0.36393405
0.82541271,1.08134557,0.20489687,0.22660351,0.00266934,0.35178415,0.09529995,0.05967089,0.35103707
0.83141571,1.04929092,0.19843296,0.21708920,0.00289343,0.33535348,0.09536196,0.05758041,0.33673773
0.83741871,1.01450317,0.19162704,0.20677686,0.00312366,0.31797922,0.09532016,0.05532008,0.32120899
0.84342171,0.97740118,0.18453921,0.19579741,0.00335764,0.29984594,0.09517551,0.05291682,0.30465156
0.84942471,0.93844150,0.17723512,0.18429521,0.00359262,0.28115646,0.09492748,0.05039976,0.28728803
0.85542771,0.89810332,0.16978376,0.17242375,0.00382546,0.26212632,0.09457336,0.04779923,0.26935632
0.86143072,0.85687349,0.16225511,0.16034126,0.00405274,0.24297800,0.09410777,0.04514586,0.25110304
0.86743372,0.81523249,0.15471803,0.14820632,0.00427080,0.22393507,0.09352239,0.04246960,0.23277680
0.87343672,0.77364218,0.14723838,0.13617370,0.00447586,0.20521670,0.09280604,0.03979889,0.21462214
0.87943972,0.73253587,0.13987753,0.12439077,0.00466411,0.18703264,0.09194495,0.03715995,0.19687405
0.88544272,0.69231115,0.13269133,0.11299433,0.00483183,0.16957907,0.09092342,0.03457616,0.17975351
0.89144572,0.65332576,0.12572963,0.10210825,0.00497551,0.15303538,0.08972456,0.03206762,0.16346403
0.89744872,0.61589643,0.11903622,0.09184182,0.00509198,0.13756189,0.08833139,0.02965096,0.14818946
0.90345173,0.58030052,0.11264929,0.08228881,0.00517851,0.12329877,0.08672791,0.02733918,0.13409294
0.90945473,0.54678007,0.10660224,0.07352734,0.00523290,0.11036585,0.08490027,0.02514176,0.12131686
0.91545773,0.51554772,0.10092485,0.06562036,0.00525360,0.09886342,0.08283794,0.02306485,0.10998395
0.92146073,0.48679392,0.09564456,0.05861664,0.00523975,0.08887376,0.08053470,0.02111159,0.10019905
0.92746373,0.46069465,0.09078781,0.05255227,0.00519122,0.08046331,0.07798951,0.01928249,0.09205145
0.93346673,0.43741908,0.08638143,0.04745242,0.00510863,0.07368512,0.07520707,0.01757585,0.08561766
0.93946973,0.41713643,0.08245367,0.04333319,0.00499332,0.06858153,0.07219818,0.01598828,0.08096413
0.94547274,0.40002146,0.07903513,0.04020355,0.00484730,0.06518673,0.06897973,0.01451508,0.07814994
0.95147574,0.38625819,0.07615924,0.03806712,0.00467324,0.06352907,0.06557447,0.01315069,0.07722898
0.95747874,0.37604139,0.07386234,0.03692365,0.00447430,0.06363291,0.06201040,0.01188908,0.07825165
0.96348174,0.36957573,0.07218336,0.03677030,0.00425408,0.06551983,0.05832000,0.01072402,0.08126577
0.96948474,0.36707243,0.07116303,0.03760235,0.00401649,0.06920916,0.05453920,0.00964936,0.08631662
0.97548774,0.36874353,0.07084266,0.03941358,0.00376562,0.07471769,0.05070621,0.00865922,0.09344612
0.98149075,0.37479404,0.07126261,0.04219620,0.00350562,0.08205858,0.04686034,0.00774806,0.10269100
0.98749375,0.38541205,0.07246034,0.04594021,0.00324059,0.09123951,0.04304072,0.00691080,0.11408015
0.99349675,0.40075756,0.07446835,0.05063248,0.00297444,0.10226004,0.03928514,0.00614279,0.12763113
0.99949975,0.42095010,0.07731186,0.05625538,0.00271085,0.11510846,0.03562892,0.00543980,0.14334602
1.00550275,0.44605609,0.08100652,0.06278523,0.00245313,0.12975812,0.03210405,0.00479799,0.16120683
1.01150575,0.47607622,0.08555621,0.07019047,0.00220417,0.14616350,0.02873841,0.00421381,0.18117061
1.01750875,0.51093358,0.09095087,0.07842988,0.00196646,0.16425627,0.02555523,0.00368397,0.20316465
1.02351176,0.55046318,0.09716476,0.08745072,0.00174198,0.18394150,0.02257280,0.00320535,0.22708185
1.02951476,0.59440335,0.10415500,0.09718724,0.00153226,0.20509430,0.01980435,0.00277495,0.25277677
1.03551776,0.64238962,0.11186052,0.10755929,0.00133837,0.22755715,0.01725816,0.00238984,0.28006252
1.04152076,0.69395162,0.12020171,0.11847149,0.00116094,0.25113813,0.01493783,0.00204713,0.30870874
1.04752376,0.74851327,0.12908046,0.12981286,0.00100025,0.27561027,0.01284268,0.00174393,0.33844107
1.05352676,0.80539672,0.13838099,0.14145711,0.00085620,0.30071220,0.01096832,0.00147741,0.36894212
1.05952976,0.86383019,0.14797130,0.15326351,0.00072847,0.32615023,0.00930723,0.00124472,0.39985425
1.06553277,0.92295961,0.15770524,0.16507856,0.00061648,0.35160194,0.00784945,0.00104310,0.43078418
1.07153577,0.98186427,0.16742534,0.17673833,0.00051953,0.37672128,0.00658324,0.00086984,0.46130941
1.07753877,1.03957587,0.17696611,0.18807146,0.00043683,0.40114511,0.00549578,0.00072234,0.49098639
1.08354177,1.09510079,0.18615793,0.19890282,0.00036756,0.42450107,0.00457379,0.00059815,0.51936034
1.08954477,1.14744487,0.19483134,0.20905762,0.00031095,0.44641659,0.00380413,0.00049501,0.54597629
1.09554777,1.19563996,0.20282160,0.21836599,0.00026630,0.46652865,0.00317437,0.00041086,0.57039123
1.10155078,1.23877141,0.20997339,0.22666771,0.00023309,0.48449410,0.00267323,0.00034390,0.59218672
1.10755378,1.27600548,0.21614550,0.23381700,0.00021093,0.50000011,0.00229102,0.00029259,0.61098169
1.11355678,1.30661572,0.22121529,0.23968722,0.00019971,0.51277425,0.00201999,0.00025570,0.62644480
1.11955978,1.33000714,0.22508282,0.24417516,0.00019954,0.52259390,0.00185458,0.00023234,0.63830592
1.12556278,1.34573738,0.22767436,0.24720483,0.00021084,0.52929454,0.00179168,0.00022192,0.64636624
1.13156578,1.35353369,0.22894530,0.24873055,0.00023435,0.53277649,0.00183074,0.00022421,0.65050645
1.13756878,1.35330521,0.22888216,0.24873918,0.00027113,0.53300986,0.00197391,0.00023934,0.65069272
1.14357179,1.34514974,0.22750372,0.24725137,0.00032256,0.53003736,0.00222603,0.00026777,0.64698013
1.14957479,1.32935471,0.22486109,0.24432176,0.00039041,0.52397492,0.00259464,0.00031031,0.63951329
1.15557779,1.30639213,0.22103687,0.24003810,0.00047674,0.51500987,0.00308982,0.00036809,0.62852412
1.16158079,1.27690765,0.21614316,0.23451931,0.00058395,0.50339687,0.00372408,0.00044252,0.61432684
1.16758379,1.24170396,0.21031875,0.22791250,0.00071468,0.48945163,0.00451202,0.00053531,0.59731017
1.17358679,1.20171920,0.20372535,0.22038909,0.00087183,0.47354259,0.00547003,0.00064835,0.57792721
1.17958979,1.15800100,0.19654311,0.21214017,0.00105845,0.45608095,0.00661577,0.00078372,0.55668319
1.18559280,1.11167709,0.18896558,0.20337116,0.00127765,0.43750930,0.00796765,0.00094360,0.53412156
1.19159580,1.06392356,0.18119422,0.19429618,0.00153254,0.41828933,0.00954415,0.00113015,0.51080895
1.19759880,1.01593181,0.17343266,0.18513208,0.00182605,0.39888901,0.01136300,0.00134550,0.48731948
1.20360180,0.96887518,0.16588098,0.17609246,0.00216085,0.37976970,0.01344037,0.00159156,0.46421894
1.20960480,0.92387663,0.15873009,0.16738195,0.00253916,0.36137358,0.01578991,0.00187001,0.44204943
1.21560780,0.88197814,0.15215641,0.15919070,0.00296263,0.34411182,0.01842174,0.00218206,0.42131484
1.22161081,0.84411305,0.14631710,0.15168949,0.00343215,0.32835387,0.02134146,0.00252847,0.40246766
1.22761381,0.81108187,0.14134582,0.14502547,0.00394769,0.31441809,0.02454920,0.00290933,0.38589747
1.23361681,0.78353242,0.13734932,0.13931865,0.00450818,0.30256413,0.02803866,0.00332402,0.37192143
1.23961981,0.76194455,0.13440481,0.13465921,0.00511135,0.29298695,0.03179641,0.00377111,0.36077701
1.24562281,0.74662007,0.13255819,0.13110573,0.00575367,0.28581297,0.03580121,0.00424827,0.35261696
1.25162581,0.73767768,0.13182330,0.12868437,0.00643022,0.28109808,0.04002368,0.00475230,0.34750682
1.25762881,0.73505332,0.13218204,0.12738887,0.00713475,0.27882765,0.04442623,0.00527905,0.34542483
1.26363182,0.73850554,0.13358544,0.12718152,0.00785963,0.27891856,0.04896324,0.00582351,0.34626417
1.26963482,0.74762574,0.13595564,0.12799490,0.00859599,0.28122298,0.05358164,0.00637990,0.34983750
1.27563782,0.76185299,0.13918869,0.12973446,0.00933384,0.28553388,0.05822183,0.00694172,0.35588361
1.28164082,0.78049286,0.14315805,0.13228170,0.01006224,0.29159201,0.06281896,0.00750201,0.36407592
1.28764382,0.80273975,0.14771880,0.13549801,0.01076959,0.29909426,0.06730450,0.00805346,0.37403261
1.29364682,0.82770207,0.15271231,0.13922892,0.01144389,0.30770301,0.07160811,0.00858873,0.38532814
1.29964982,0.85442947,0.15797131,0.14330874,0.01207308,0.31705625,0.07565972,0.00910062,0.39750574
1.30565283,0.88194144,0.16332512,0.14756544,0.01264540,0.32677830,0.07939180,0.00958241,0.41009063
1.31165583,0.90925630,0.16860502,0.15182555,0.01314974,0.33649061,0.08274153,0.01002808,0.42260349
1.31765883,0.93541988,0.17364938,0.15591909,0.01357599,0.34582255,0.08565308,0.01043261,0.43457392
1.32366183,0.95953273,0.17830854,0.15968422,0.01391540,0.35442170,0.08807961,0.01079218,0.44555336
1.32966483,0.98077537,0.18244925,0.16297161,0.01416087,0.36196345,0.08998506,0.01110436,0.45512727
1.33566783,0.99843036,0.18595842,0.16564839,0.01430719,0.36815959,0.09134554,0.01136826,0.46292601
1.34167084,1.01190087,0.18874612,0.16760141,0.01435121,0.37276555,0.09215031,0.01158462,0.46863422
1.34767384,1.02072483,0.19074769,0.16873995,0.01429199,0.37558626,0.09240226,0.01175576,0.47199844
1.35367684,1.02458442,0.19192493,0.16899761,0.01413080,0.37648021,0.09211783,0.01188559,0.47283260
1.35967984,1.02331046,0.19226628,0.16833341,0.01387110,0.37536185,0.09132643,0.01197939,0.47102135
1.36568284,1.01688176,0.19178594,0.16673210,0.01351838,0.37220205,0.09006929,0.01204364,0.46652120
1.37168584,1.00541946,0.19052213,0.16420363,0.01308003,0.36702684,0.08839786,0.01208574,0.45935929
1.37768884,0.98917673,0.18853442,0.16078188,0.01256500,0.35991443,0.08637183,0.01211363,0.44963006
1.38369185,0.96852428,0.18590033,0.15652264,0.01198358,0.35099058,0.08405676,0.01213549,0.43749001
1.38969485,0.94393252,0.18271137,0.15150103,0.01134698,0.34042277,0.08152163,0.01215929,0.42315063
1.39569785,0.91595096,0.17906866,0.14580847,0.01066704,0.32841325,0.07883616,0.01219241,0.40687002
1.40170085,0.88518605,0.17507837,0.13954917,0.00995584,0.31519128,0.07606830,0.01224129,0.38894344
1.40770385,0.85227819,0.17084712,0.13283653,0.00922532,0.30100502,0.07328177,0.01231106,0.36969327
1.41370685,0.81787905,0.16647772,0.12578948,0.00848702,0.28611328,0.07053393,0.01240526,0.34945867
