energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.34667334,3.49855819,0.01614530,0.07212710,0.56500677,3.54036260,0.01609316,0.22337965,0.20714447,0.01717710
-3.34067034,3.62320312,0.01575703,0.07292578,0.56072009,3.69012334,0.01604216,0.23028472,0.21114593,0.01702303
-3.33466733,3.74891427,0.01549607,0.07414828,0.55808499,3.83811782,0.01608237,0.23777517,0.21632697,0.01697756
-3.32866433,3.87278043,0.01535875,0.07577092,0.55673638,3.98123053,0.01620923,0.24562717,0.22257978,0.01703439
-3.32266133,3.99186717,0.01533894,0.07776627,0.55629786,4.11634157,0.01641713,0.25361660,0.22978700,0.01718583
-3.31665833,4.10330621,0.01542836,0.08010398,0.55639414,4.24042148,0.01669965,0.26152415,0.23782453,0.01742314
-3.31065533,4.20438346,0.01561686,0.08275150,0.55666300,4.35062518,0.01704984,0.26914052,0.24656430,0.01773675
-3.30465233,4.29262233,0.01589274,0.08567462,0.55676635,4.44438129,0.01746031,0.27627136,0.25587646,0.01811657
-3.29864932,4.36585890,0.01624305,0.08883789,0.55639989,4.51947313,0.01792343,0.28274181,0.26563126,0.01855218
-3.29264632,4.42230587,0.01665388,0.09220477,0.55530117,4.57410820,0.01843142,0.28840034,0.27570031,0.01903298
-3.28664332,4.46060294,0.01711066,0.09573765,0.55325555,4.60697336,0.01897634,0.29312195,0.28595742,0.01954838
-3.28064032,4.47985180,0.01759839,0.09939775,0.55010010,4.61727362,0.01955011,0.29681038,0.29627898,0.02008784
-3.27463732,4.47963458,0.01810192,0.10314485,0.54572537,4.60475303,0.02014448,0.29939942,0.30654398,0.02064095
-3.26863432,4.46001555,0.01860615,0.10693707,0.54007505,4.56969728,0.02075093,0.30085317,0.31663382,0.02119744
-3.26263132,4.42152651,0.01909627,0.11073060,0.53314372,4.51291814,0.02136060,0.30116541,0.32643206,0.02174721
-3.25662831,4.36513699,0.01955800,0.11447960,0.52497293,4.43572069,0.02196426,0.30035802,0.33582424,0.02228030
-3.25062531,4.29221101,0.01997780,0.11813621,0.51564601,4.33985526,0.02255223,0.29847862,0.34469784,0.02278695
-3.24462231,4.20445284,0.02034307,0.12165077,0.50528181,4.22745614,0.02311438,0.29559767,0.35294265,0.02325758
-3.23861931,4.10384415,0.02064238,0.12497225,0.49402793,4.10097007,0.02364022,0.29180494,0.36045150,0.02368286
-3.23261631,3.99257563,0.02086570,0.12804903,0.48205359,3.96307744,0.02411896,0.28720586,0.36712141,0.02405383
-3.22661331,3.87297582,0.02100455,0.13082982,0.46954269,3.81660949,0.02453972,0.28191762,0.37285521,0.02436195
-3.22061031,3.74744002,0.02105226,0.13326482,0.45668724,3.66446479,0.02489174,0.27606537,0.37756353,0.02459933
-3.21460730,3.61836192,0.02100409,0.13530710,0.44368141,3.50952789,0.02516466,0.26977858,0.38116712,0.02475886
-3.20860430,3.48807008,0.02085737,0.13691405,0.43071636,3.35459316,0.02534885,0.26318772,0.38359926,0.02483443
-3.20260130,3.35877140,0.02061162,0.13804882,0.41797599,3.20229600,0.02543575,0.25642126,0.38480826,0.02482112
-3.19659830,3.23250267,0.02026859,0.13868182,0.40563363,3.05505344,0.02541822,0.24960313,0.38475981,0.02471540
-3.19059530,3.11109154,0.01983225,0.13879191,0.39384963,2.91501556,0.02529086,0.24285055,0.38343896,0.02451534
-3.18459230,2.99612708,0.01930878,0.13836760,0.38276978,2.78402852,0.02505032,0.23627236,0.38085170,0.02422071
-3.17858929,2.88894029,0.01870639,0.13740773,0.37252440,2.66360959,0.02469553,0.22996758,0.37702592,0.02383312
-3.17258629,2.79059392,0.01803521,0.13592201,0.36322802,2.55493414,0.02422786,0.22402448,0.37201172,0.02335605
-3.16658329,2.70188135,0.01730705,0.13393109,0.35497941,2.45883376,0.02365120,0.21851973,0.36588099,0.02279484
-3.16058029,2.62333314,0.01653509,0.13146630,0.34786189,2.37580478,0.02297198,0.21351790,0.35872623,0.02215663
-3.15457729,2.55523050,0.01573364,0.12856897,0.34194359,2.30602575,0.02219903,0.20907102,0.35065873,0.02145016
-3.14857429,2.49762419,0.01491772,0.12528946,0.33727773,2.24938239,0.02134342,0.20521836,0.34180609,0.02068566
-3.14257129,2.45035757,0.01410274,0.12168588,0.33390269,2.20549842,0.02041813,0.20198617,0.33230917,0.01987454
-3.13656828,2.41309245,0.01330414,0.11782255,0.33184178,2.17377038,0.01943776,0.19938766,0.32231880,0.01902909
-3.13056528,2.38533643,0.01253697,0.11376829,0.33110280,2.15340492,0.01841809,0.19742296,0.31199205,0.01816219
-3.12456228,2.36647057,0.01181558,0.10959464,0.33167731,2.14345677,0.01737568,0.19607926,0.30148848,0.01728696
-3.11855928,2.35577629,0.01115325,0.10537402,0.33353964,2.14286602,0.01632736,0.19533108,0.29096642,0.01641642
-3.11255628,2.35246061,0.01056191,0.10117790,0.33664585,2.15049342,0.01528984,0.19514076,0.28057939,0.01556314
-3.10655328,2.35567920,0.01005189,0.09707520,0.34093263,2.16515264,0.01427924,0.19545910,0.27047269,0.01473895
-3.10055028,2.36455665,0.00963164,0.09313068,0.34631638,2.18563901,0.01331077,0.19622635,0.26078050,0.01395469
-3.09454727,2.37820390,0.00930763,0.08940363,0.35269258,2.21075400,0.01239832,0.19737342,0.25162324,0.01321994
-3.08854427,2.39573285,0.00908417,0.08594681,0.35993568,2.23932570,0.01155428,0.19882341,0.24310546,0.01254285
-3.08254127,2.41626836,0.00896337,0.08280558,0.36789956,2.27022523,0.01078932,0.20049347,0.23531426,0.01193002
-3.07653827,2.43895821,0.00894513,0.08001734,0.37641885,2.30237964,0.01011226,0.20229681,0.22831818,0.01138643
-3.07053527,2.46298139,0.00902716,0.07761125,0.38531109,2.33478193,0.00953010,0.20414511,0.22216664,0.01091542
-3.06453227,2.48755563,0.00920506,0.07560819,0.39437986,2.36649883,0.00904800,0.20595101,0.21688993,0.01051870
-3.05852926,2.51194462,0.00947248,0.07402102,0.40341894,2.39667731,0.00866942,0.20763072,0.21249968,0.01019645
-3.05252626,2.53546558,0.00982132,0.07285501,0.41221736,2.42455038,0.00839628,0.20910672,0.20898987,0.00994744
-3.04652326,2.55749776,0.01024194,0.07210854,0.42056531,2.44944303,0.00822914,0.21031039,0.20633833,0.00976921
-3.04052026,2.57749194,0.01072344,0.07177392,0.42826073,2.47077867,0.00816746,0.21118443,0.20450860,0.00965821
-3.03451726,2.59498119,0.01125399,0.07183841,0.43511635,2.48808639,0.00820982,0.21168515,0.20345229,0.00961005
-3.02851426,2.60959262,0.01182113,0.07228530,0.44096690,2.50100891,0.00835420,0.21178430,0.20311167,0.00961971
-3.02251126,2.62105953,0.01241216,0.07309497,0.44567616,2.50931124,0.00859815,0.21147055,0.20342250,0.00968174
-3.01650825,2.62923348,0.01301448,0.07424606,0.44914359,2.51288909,0.00893904,0.21075042,0.20431702,0.00979054
-3.01050525,2.63409517,0.01361596,0.07571650,0.45131004,2.51177672,0.00937421,0.20964866,0.20572693,0.00994050
-3.00450225,2.63576322,0.01420527,0.07748444,0.45216235,2.50615302,0.00990107,0.20820797,0.20758622,0.01012621
-2.99849925,2.63449968,0.01477216,0.07952901,0.45173651,2.49634498,0.01051714,0.20648811,0.20983376,0.01034262
-2.99249625,2.63071133,0.01530777,0.08183086,0.45011902,2.48282755,0.01122011,0.20456431,0.21241551,0.01058516
-2.98649325,2.62494575,0.01580481,0.08437250,0.44744645,2.46621911,0.01200771,0.20252516,0.21528621,0.01084980
-2.98049025,2.61788157,0.01625769,0.08713834,0.44390293,2.44727171,0.01287762,0.20046981,0.21841041,0.01113311
-2.97448724,2.61031257,0.01666261,0.09011442,0.43971570,2.42685589,0.01382732,0.19850473,0.22176287,0.01143224
-2.96848424,2.60312560,0.01701755,0.09328799,0.43514868,2.40593985,0.01485387,0.19674015,0.22532818,0.01174488
-2.96248124,2.59727273,0.01732217,0.09664673,0.43049439,2.38556337,0.01595373,0.19528612,0.22909974,0.01206915
-2.95647824,2.59373850,0.01757770,0.10017789,0.42606430,2.36680704,0.01712250,0.19424858,0.23307798,0.01240354
-2.95047524,2.59350343,0.01778670,0.10386724,0.42217816,2.35075785,0.01835472,0.19372537,0.23726808,0.01274670
-2.94447224,2.59750530,0.01795283,0.10769800,0.41915252,2.33847244,0.01964373,0.19380246,0.24167721,0.01309736
-2.93846923,2.60659994,0.01808054,0.11164984,0.41728907,2.33093947,0.02098149,0.19455061,0.24631152,0.01345410
-2.93246623,2.62152340,0.01817478,0.11569788,0.41686303,2.32904270,0.02235858,0.19602237,0.25117309,0.01381530
-2.92646323,2.64285727,0.01824070,0.11981206,0.41811235,2.33352665,0.02376420,0.19824984,0.25625692,0.01417890
-2.92046023,2.67099900,0.01828340,0.12395666,0.42122784,2.34496611,0.02518628,0.20124307,0.26154837,0.01454242
-2.91445723,2.70613878,0.01830765,0.12809018,0.42634490,2.36374125,0.02661168,0.20498924,0.26702103,0.01490281
-2.90845423,2.74824401,0.01831774,0.13216568,0.43353701,2.39001925,0.02802650,0.20945265,0.27263531,0.01525649
-2.90245123,2.79705237,0.01831735,0.13613139,0.44281128,2.42374342,0.02941647,0.21457560,0.27833781,0.01559938
-2.89644822,2.85207378,0.01830952,0.13993179,0.45410630,2.46463024,0.03076733,0.22027989,0.28406160,0.01592695
-2.89044522,2.91260113,0.01829666,0.14350904,0.46729231,2.51217445,0.03206537,0.22646920,0.28972733,0.01623436
-2.88444222,2.97772937,0.01828064,0.14680467,0.48217369,2.56566184,0.03329790,0.23303188,0.29524525,0.01651663
-2.87843922,3.04638194,0.01826297,0.14976157,0.49849371,2.62418915,0.03445378,0.23984437,0.30051797,0.01676884
-2.87243622,3.11734331,0.01824496,0.15232600,0.51594131,2.68669007,0.03552384,0.24677479,0.30544391,0.01698628
-2.86643322,3.18929610,0.01822801,0.15444976,0.53415971,2.75196627,0.03650130,0.25368687,0.30992118,0.01716474
-2.86043022,3.26086115,0.01821382,0.15609221,0.55275644,2.81872195,0.03738208,0.26044369,0.31385174,0.01730069
-2.85442721,3.33063876,0.01820465,0.15722214,0.57131460,2.88560065,0.03816496,0.26691145,0.31714569,0.01739144
-2.84842421,3.39724943,0.01820358,0.15781940,0.58940469,2.95122279,0.03885166,0.27296292,0.31972540,0.01743536
-2.84242121,3.45937260,0.01821467,0.15787614,0.60659683,3.01422254,0.03944674,0.27848044,0.32152930,0.01743200
-2.83641821,3.51578193,0.01824314,0.15739772,0.62247288,3.07328292,0.03995741,0.28335851,0.32251521,0.01738212
-2.83041521,3.56537613,0.01829542,0.15640315,0.63663793,3.12716791,0.04039313,0.28750589,0.32266303,0.01728783
-2.82441221,3.60720450,0.01837923,0.15492509,0.64873108,3.17475085,0.04076514,0.29084699,0.32197671,0.01715247
-2.81840920,3.64048660,0.01850347,0.15300948,0.65843481,3.21503844,0.04108588,0.29332286,0.32048538,0.01698065
-2.81240620,3.66462611,0.01867818,0.15071466,0.66548304,3.24718990,0.04136836,0.29489149,0.31824376,0.01677806
-2.80640320,3.67921858,0.01891434,0.14811027,0.66966742,3.27053124,0.04162542,0.29552770,0.31533169,0.01655144
-2.80040020,3.68405378,0.01922366,0.14527577,0.67084173,3.28456458,0.04186908,0.29522254,0.31185297,0.01630831
-2.79439720,3.67911287,0.01961834,0.14229879,0.66892452,3.28897266,0.04210985,0.29398236,0.30793356,0.01605684
-2.78839420,3.66456122,0.02011078,0.13927333,0.66389968,3.28361906,0.04235617,0.29182759,0.30371916,0.01580565
-2.78239120,3.64073741,0.02071330,0.13629783,0.65581523,3.26854436,0.04261391,0.28879133,0.29937239,0.01556358
-2.77638819,3.60813943,0.02143780,0.13347329,0.64478038,3.24395880,0.04288603,0.28491779,0.29506954,0.01533953
-2.77038519,3.56740858,0.02229551,0.13090139,0.63096097,3.21023213,0.04317237,0.28026077,0.29099717,0.01514220
-2.76438219,3.51931180,0.02329667,0.12868265,0.61457362,3.16788088,0.04346963,0.27488207,0.28734838,0.01498000
-2.75837919,3.46472313,0.02445024,0.12691469,0.59587877,3.11755386,0.04377154,0.26885008,0.28431906,0.01486081
-2.75237619,3.40460464,0.02576363,0.12569063,0.57517279,3.06001618,0.04406911,0.26223841,0.28210405,0.01479190
-2.74637319,3.33998724,0.02724246,0.12509751,0.55277973,2.99613224,0.04435116,0.25512461,0.28089318,0.01477974
-2.74037019,3.27195162,0.02889026,0.12521485,0.52904259,2.92684809,0.04460486,0.24758919,0.28086738,0.01482996
-2.73436718,3.20160951,0.03070821,0.12611328,0.50431474,2.85317334,0.04481649,0.23971455,0.28219468,0.01494719
-2.72836418,3.13008528,0.03269495,0.12785317,0.47895156,2.77616300,0.04497213,0.23158419,0.28502622,0.01513500
-2.72236118,3.05849780,0.03484620,0.13048340,0.45330251,2.69689925,0.04505854,0.22328194,0.28949226,0.01539584
-2.71635818,2.98794279,0.03715462,0.13404010,0.42770390,2.61647331,0.04506386,0.21489120,0.29569826,0.01573096
-2.71035518,2.91947533,0.03960948,0.13854549,0.40247251,2.53596763,0.04497838,0.20649429,0.30372100,0.01614032
-2.70435218,2.85409285,0.04219652,0.14400676,0.37790011,2.45643833,0.04479518,0.19817174,0.31360491,0.01662260
-2.69834917,2.79271842,0.04489768,0.15041516,0.35424898,2.37889806,0.04451062,0.19000152,0.32535875,0.01717509
-2.69234617,2.73618465,0.04769109,0.15774512,0.33174849,2.30429944,0.04412469,0.18205828,0.33895268,0.01779371
-2.68634317,2.68521836,0.05055097,0.16595374,0.31059273,2.23351923,0.04364120,0.17441252,0.35431595,0.01847301
-2.68034017,2.64042645,0.05344777,0.17498051,0.29093911,2.16734337,0.04306780,0.16712966,0.37133546,0.01920615
-2.67433717,2.60228326,0.05634837,0.18474739,0.27290796,2.10645328,0.04241575,0.16026913,0.38985527,0.01998497
-2.66833417,2.57111993,0.05921650,0.19515934,0.25658291,2.05141374,0.04169959,0.15388343,0.40967725,0.02080009
-2.66233117,2.54711643,0.06201330,0.20610536,0.24201212,2.00266253,0.04093661,0.14801718,0.43056315,0.02164102
-2.65632816,2.53029658,0.06469802,0.21746006,0.22921012,1.96050254,0.04014618,0.14270631,0.45223799,0.02249633
-2.65032516,2.52052664,0.06722900,0.22908568,0.21816023,1.92509640,0.03934900,0.13797728,0.47439504,0.02335387
-2.64432216,2.51751789,0.06956472,0.24083481,0.20881744,1.89646427,0.03856626,0.13384654,0.49670219,0.02420102
-2.63831916,2.52083353,0.07166502,0.25255340,0.20111161,1.87448489,0.03781881,0.13032017,0.51880977,0.02502499
-2.63231616,2.52989984,0.07349239,0.26408437,0.19495094,1.85890029,0.03712624,0.12739375,0.54035952,0.02581312
-2.62631316,2.54402176,0.07501333,0.27527142,0.19022563,1.84932405,0.03650618,0.12505258,0.56099449,0.02655325
-2.62031016,2.56240248,0.07619972,0.28596308,0.18681160,1.84525321,0.03597350,0.12327215,0.58036966,0.02723404
-2.61430715,2.58416660,0.07703002,0.29601680,0.18457428,1.84608365,0.03553974,0.12201891,0.59816263,0.02784534
-2.60830415,2.60838609,0.07749046,0.30530291,0.18337225,1.85112837,0.03521267,0.12125142,0.61408423,0.02837845
-2.60230115,2.63410825,0.07757590,0.31370832,0.18306091,1.85963831,0.03499595,0.12092165,0.62788841,0.02882646
-2.59629815,2.66038460,0.07729058,0.32113979,0.18349588,1.87082493,0.03488902,0.12097657,0.63938096,0.02918446
-2.59029515,2.68629951,0.07664840,0.32752659,0.18453620,1.88388377,0.03488712,0.12135991,0.64842675,0.02944970
-2.58429215,2.71099740,0.07567297,0.33282243,0.18604724,1.89801809,0.03498153,0.12201390,0.65495500,0.02962168
-2.57828914,2.73370743,0.07439733,0.33700666,0.18790327,1.91246153,0.03515988,0.12288116,0.65896231,0.02970221
-2.57228614,2.75376444,0.07286315,0.34008447,0.18998956,1.92649908,0.03540670,0.12390633,0.66051321,0.02969528
-2.56628314,2.77062530,0.07111980,0.34208632,0.19220414,1.93948527,0.03570399,0.12503769,0.65973827,0.02960698
-2.56028014,2.78387990,0.06922289,0.34306641,0.19445890,1.95085900,0.03603196,0.12622841,0.65682949,0.02944525
-2.55427714,2.79325629,0.06723269,0.34310031,0.19668030,1.96015419,0.03636976,0.12743756,0.65203350,0.02921962
-2.54827414,2.79861981,0.06521223,0.34228189,0.19880938,1.96700621,0.03669632,0.12863069,0.64564243,0.02894081
-2.54227114,2.79996618,0.06322535,0.34071963,0.20080140,1.97115350,0.03699106,0.12978015,0.63798305,0.02862041
-2.53626813,2.79740918,0.06133454,0.33853241,0.20262475,1.97243485,0.03723475,0.13086483,0.62940453,0.02827043
-2.53026513,2.79116335,0.05959894,0.33584506,0.20425958,1.97078238,0.03741010,0.13186973,0.62026537,0.02790287
-2.52426213,2.78152290,0.05807226,0.33278379,0.20569588,1.96621090,0.03750245,0.13278501,0.61091994,0.02752931
-2.51825913,2.76883785,0.05680099,0.32947165,0.20693139,1.95880437,0.03750022,0.13360497,0.60170539,0.02716048
-2.51225613,2.75348875,0.05582275,0.32602428,0.20796921,1.94870034,0.03739532,0.13432665,0.59292924,0.02680593
-2.50625313,2.73586144,0.05516498,0.32254608,0.20881547,1.93607331,0.03718341,0.13494849,0.58485846,0.02647368
-2.50025013,2.71632305,0.05484391,0.31912695,0.20947699,1.92111821,0.03686401,0.13546894,0.57771022,0.02616997
-2.49424712,2.69520083,0.05486396,0.31583972,0.20995923,1.90403470,0.03644049,0.13588515,0.57164490,0.02589907
-2.48824412,2.67276473,0.05521749,0.31273846,0.21026456,1.88501354,0.03591995,0.13619191,0.56676153,0.02566320
-2.48224112,2.64921475,0.05588505,0.30985751,0.21039095,1.86422550,0.03531296,0.13638084,0.56309591,0.02546246
-2.47623812,2.62467377,0.05683590,0.30721155,0.21033125,1.84181364,0.03463323,0.13643993,0.56062133,0.02529490
-2.47023512,2.59918612,0.05802903,0.30479646,0.21007303,1.81788902,0.03389719,0.13635346,0.55925201,0.02515666
-2.46423212,2.57272190,0.05941450,0.30259102,0.20959900,1.79253029,0.03312352,0.13610228,0.55884883,0.02504218
-2.45822911,2.54518679,0.06093509,0.30055936,0.20888800,1.76578669,0.03233265,0.13566451,0.55922734,0.02494447
-2.45222611,2.51643650,0.06252819,0.29865399,0.20791656,1.73768426,0.03154621,0.13501656,0.56016735,0.02485541
-2.44622311,2.48629516,0.06412790,0.29681931,0.20666074,1.70823471,0.03078654,0.13413443,0.56142387,0.02476617
-2.44022011,2.45457625,0.06566719,0.29499544,0.20509840,1.67744601,0.03007619,0.13299520,0.56273878,0.02466757
-2.43421711,2.42110491,0.06708017,0.29312205,0.20321155,1.64533414,0.02943743,0.13157864,0.56385273,0.02455047
-2.42821411,2.38574006,0.06830425,0.29114223,0.20098862,1.61193482,0.02889180,0.12986882,0.56451668,0.02440621
-2.42221111,2.34839520,0.06928213,0.28900595,0.19842669,1.57731455,0.02845978,0.12785564,0.56450259,0.02422693
-2.41620810,2.30905636,0.06996369,0.28667322,0.19553331,1.54158006,0.02816039,0.12553617,0.56361292,0.02400595
-2.41020510,2.26779619,0.07030753,0.28411652,0.19232788,1.50488544,0.02801089,0.12291572,0.56168835,0.02373798
-2.40420210,2.22478343,0.07028213,0.28132263,0.18884246,1.46743658,0.02802652,0.12000857,0.55861364,0.02341941
-2.39819910,2.18028701,0.06986678,0.27829362,0.18512204,1.42949235,0.02822026,0.11683833,0.55432136,0.02304838
-2.39219610,2.13467454,0.06905195,0.27504704,0.18122400,1.39136266,0.02860255,0.11343794,0.54879335,0.02262486
-2.38619310,2.08840548,0.06783935,0.27161529,0.17721705,1.35340329,0.02918116,0.10984919,0.54206017,0.02215067
-2.38019010,2.04201894,0.06624159,0.26804426,0.17317944,1.31600774,0.02996090,0.10612188,0.53419841,0.02162931
-2.37418709,1.99611717,0.06428140,0.26439123,0.16919664,1.27959672,0.03094349,0.10231271,0.52532631,0.02106585
-2.36818409,1.95134532,0.06199058,0.26072228,0.16535867,1.24460561,0.03212734,0.09848372,0.51559778,0.02046669
-2.36218109,1.90836861,0.05940862,0.25710921,0.16175693,1.21147072,0.03350739,0.09470066,0.50519540,0.01983929
-2.35617809,1.86784805,0.05658122,0.25362630,0.15848099,1.18061481,0.03507496,0.09103113,0.49432255,0.01919186
-2.35017509,1.83041583,0.05355850,0.25034683,0.15561531,1.15243290,0.03681763,0.08754257,0.48319513,0.01853305
-2.34417209,1.79665155,0.05039329,0.24733981,0.15323601,1.12727864,0.03871920,0.08430041,0.47203324,0.01787161
-2.33816908,1.76706032,0.04713938,0.24466676,0.15140795,1.10545213,0.04075967,0.08136611,0.46105314,0.01721608
-2.33216608,1.74205365,0.04384983,0.24237903,0.15018216,1.08718952,0.04291531,0.07879541,0.45045972,0.01657450
-2.32616308,1.72193396,0.04057542,0.24051534,0.14959379,1.07265495,0.04515888,0.07663679,0.44043977,0.01595418
-2.32016008,1.70688309,0.03736335,0.23910006,0.14966053,1.06193486,0.04745990,0.07493004,0.43115616,0.01536144
-2.31415708,1.69695549,0.03425608,0.23814193,0.15038179,1.05503519,0.04978504,0.07370522,0.42274315,0.01480149
-2.30815408,1.69207598,0.03129049,0.23763346,0.15173839,1.05188124,0.05209868,0.07298184,0.41530279,0.01427831
-2.30215108,1.69204233,0.02849726,0.23755101,0.15369306,1.05232038,0.05436351,0.07276835,0.40890254,0.01379461
-2.29614807,1.69653238,0.02590054,0.23785535,0.15619147,1.05612738,0.05654133,0.07306192,0.40357403,0.01335180
-2.29014507,1.70511547,0.02351788,0.23849291,0.15916393,1.06301228,0.05859387,0.07384863,0.39931308,0.01295004
-2.28414207,1.71726778,0.02136034,0.23939751,0.16252761,1.07263043,0.06048374,0.07510384,0.39608076,0.01258837
-2.27813907,1.73239099,0.01943286,0.24049254,0.16618924,1.08459451,0.06217537,0.07679297,0.39380556,0.01226477
-2.27213607,1.74983365,0.01773473,0.24169358,0.17004819,1.09848810,0.06363602,0.07887247,0.39238660,0.01197637
-2.26613307,1.76891465,0.01626027,0.24291127,0.17399975,1.11388042,0.06483670,0.08129107,0.39169775,0.01171960
-2.26013007,1.78894792,0.01499953,0.24405444,0.17793864,1.13034173,0.06575311,0.08399129,0.39159262,0.01149035
-2.25412706,1.80926748,0.01393905,0.24503335,0.18176249,1.14745892,0.06636639,0.08691102,0.39191024,0.01128423
-2.24812406,1.82925222,0.01306266,0.24576298,0.18537522,1.16485080,0.06666385,0.08998533,0.39248137,0.01109671
-2.24212106,1.84834916,0.01235227,0.24616616,0.18869023,1.18218244,0.06663938,0.09314824,0.39313523,0.01092330
-2.23611806,1.86609462,0.01178858,0.24617662,0.19163323,1.19917797,0.06629385,0.09633462,0.39370641,0.01075977
-2.23011506,1.88213222,0.01135177,0.24574166,0.19414465,1.21563144,0.06563515,0.09948190,0.39404182,0.01060225
-2.22411206,1.89622705,0.01102209,0.24482442,0.19618146,1.23141506,0.06467810,0.10253180,0.39400733,0.01044741
-2.21810905,1.90827523,0.01078038,0.24340571,0.19771844,1.24648439,0.06344408,0.10543178,0.39349394,0.01029252
-2.21210605,1.91830833,0.01060846,0.24148516,0.19874878,1.26088020,0.06196055,0.10813627,0.39242306,0.01013553
-2.20610305,1.92649232,0.01048951,0.23908177,0.19928397,1.27472663,0.06026026,0.11060770,0.39075077,0.00997516
-2.20010005,1.93312084,0.01040827,0.23623374,0.19935301,1.28822566,0.05838035,0.11281710,0.38847079,0.00981086
-2.19409705,1.93860285,0.01035119,0.23299755,0.19900094,1.30164793,0.05636135,0.11474445,0.38561588,0.00964281
-2.18809405,1.94344515,0.01030653,0.22944631,0.19828681,1.31532006,0.05424601,0.11637865,0.38225759,0.00947188
-2.18209105,1.94823013,0.01026436,0.22566751,0.19728106,1.32960910,0.05207814,0.11771716,0.37850436,0.00929955
-2.17608804,1.95358982,0.01021654,0.22176003,0.19606251,1.34490446,0.04990138,0.11876534,0.37449783,0.00912781
-2.17008504,1.96017718,0.01015659,0.21783078,0.19471506,1.36159827,0.04775807,0.11953555,0.37040756,0.00895904
-2.16408204,1.96863585,0.01007962,0.21399087,0.19332424,1.38006488,0.04568813,0.12004600,0.36642429,0.00879589
-2.15807904,1.97956987,0.00998218,0.21035163,0.19197368,1.40064058,0.04372805,0.12031951,0.36275204,0.00864114
-2.15207604,1.99351453,0.00986209,0.20702057,0.19074188,1.42360439,0.04191004,0.12038219,0.35959933,0.00849755
-2.14607304,2.01090994,0.00971830,0.20409742,0.18969911,1.44916092,0.04026134,0.12026209,0.35716991,0.00836772
-2.14007004,2.03207858,0.00955073,0.20167055,0.18890488,1.47742626,0.03880366,0.11998802,0.35565342,0.00825399
-2.13406703,2.05720783,0.00936015,0.19981376,0.18840590,1.50841750,0.03755284,0.11958838,0.35521641,0.00815832
-2.12806403,2.08633857,0.00914799,0.19858379,0.18823465,1.54204665,0.03651868,0.11909037,0.35599413,0.00808217
-2.12206103,2.11936031,0.00891630,0.19801840,0.18840875,1.57811927,0.03570496,0.11851922,0.35808351,0.00802648
-2.11605803,2.15601332,0.00866755,0.19813538,0.18893094,1.61633803,0.03510962,0.11789793,0.36153756,0.00799163
-2.11005503,2.19589758,0.00840464,0.19893227,0.18978989,1.65631107,0.03472507,0.11724707,0.36636166,0.00797738
-2.10405203,2.23848828,0.00813074,0.20038703,0.19096161,1.69756499,0.03453872,0.11658494,0.37251171,0.00798293
-2.09804902,2.28315721,0.00784927,0.20245939,0.19241145,1.73956181,0.03453351,0.11592800,0.37989446,0.00800696
-2.09204602,2.32919895,0.00756380,0.20509305,0.19409658,1.78171926,0.03468858,0.11529140,0.38836981,0.00804769
-2.08604302,2.37586079,0.00727805,0.20821834,0.19596887,1.82343347,0.03498009,0.11468972,0.39775512,0.00810293
-2.08004002,2.42237484,0.00699579,0.21175550,0.19797778,1.86410308,0.03538189,0.11413774,0.40783140,0.00817024
-2.07403702,2.46799092,0.00672080,0.21561814,0.20007345,1.90315357,0.03586642,0.11365123,0.41835088,0.00824696
-2.06803402,2.51200864,0.00645683,0.21971697,0.20220946,1.94006081,0.03640546,0.11324773,0.42904593,0.00833041
-2.06203102,2.55380707,0.00620753,0.22396337,0.20434536,1.97437272,0.03697092,0.11294704,0.43963867,0.00841791
-2.05602801,2.59287085,0.00597641,0.22827291,0.20644868,2.00572796,0.03753559,0.11277173,0.44985104,0.00850693
-2.05002501,2.62881115,0.00576673,0.23256835,0.20849640,2.03387086,0.03807376,0.11274721,0.45941473,0.00859517
-2.04402201,2.66138094,0.00558148,0.23678228,0.21047566,2.05866199,0.03856192,0.11290164,0.46808071,0.00868062
-2.03801901,2.69048355,0.00542329,0.24085911,0.21238387,2.08008370,0.03897918,0.11326553,0.47562782,0.00876163
-2.03201601,2.71617440,0.00529435,0.24475636,0.21422801,2.09824064,0.03930776,0.11387096,0.48187012,0.00883692
-2.02601301,2.73865591,0.00519636,0.24844529,0.21602337,2.11335524,0.03953329,0.11475063,0.48666269,0.00890560
-2.02001001,2.75826596,0.00513045,0.25191075,0.21779158,2.12575831,0.03964503,0.11593658,0.48990574,0.00896716
-2.01400700,2.77546054,0.00509716,0.25515046,0.21955836,2.13587559,0.03963599,0.11745879,0.49154681,0.00902144
-2.00800400,2.79079191,0.00509636,0.25817357,0.22135080,2.14421081,0.03950292,0.11934364,0.49158111,0.00906858
-2.00200100,2.80488321,0.00512722,0.26099882,0.22319469,2.15132623,0.03924624,0.12161235,0.49004999,0.00910896
-1.99599800,2.81840129,0.00518827,0.26365227,0.22511188,2.15782190,0.03886982,0.12427946,0.48703778,0.00914312
-1.98999500,2.83202916,0.00527732,0.26616488,0.22711782,2.16431453,0.03838078,0.12735153,0.48266716,0.00917170
-1.98399200,2.84643962,0.00539156,0.26856998,0.22921970,2.17141732,0.03778909,0.13082607,0.47709338,0.00919537
