energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.33316658,8.67066679,0.10233168,0.30942083,0.46093508,5.18078108,0.02414450,0.64325433,3.89361550,2.50278191
-0.32716358,8.41359504,0.10372647,0.29684706,0.46384615,4.98213056,0.02385386,0.64225202,3.90010289,2.43717533
-0.32116058,8.17961714,0.10487783,0.28603531,0.46779949,4.80181764,0.02363795,0.64348860,3.90350508,2.37517432
-0.31515758,7.96911033,0.10576844,0.27676793,0.47280890,4.64055760,0.02351409,0.64697480,3.90277389,2.31676007
-0.30915458,7.78232733,0.10638683,0.26884941,0.47889563,4.49889530,0.02350191,0.65272987,3.89706058,2.26188573
-0.30315158,7.61946102,0.10672772,0.26210933,0.48609460,4.37724029,0.02362305,0.66079320,3.88574185,2.21049468
-0.29714857,7.48070255,0.10679211,0.25640401,0.49445980,4.27589919,0.02390070,0.67123487,3.86843945,2.16253813
-0.29114557,7.36628895,0.10658716,0.25161719,0.50406846,4.19510257,0.02435905,0.68416437,3.84503335,2.11799115
-0.28514257,7.27653723,0.10612586,0.24765969,0.51502357,4.13502439,0.02502263,0.69973682,3.81566825,2.07686628
-0.27913957,7.21186235,0.10542651,0.24446831,0.52745448,4.09579213,0.02591551,0.71815616,3.78075370,2.03922396
-0.27313657,7.17277769,0.10451206,0.24200401,0.54151530,4.07748670,0.02706059,0.73967476,3.74095795,2.00517948
-0.26713357,7.15987742,0.10340933,0.24024953,0.55738097,4.08013181,0.02847863,0.76458926,3.69719595,1.97490607
-0.26113057,7.17380146,0.10214813,0.23920652,0.57524109,4.10367310,0.03018746,0.79323255,3.65061174,1.94863425
-0.25512756,7.21518485,0.10076043,0.23889229,0.59529160,4.14794852,0.03220109,0.82596197,3.60255594,1.92664752
-0.24912456,7.28459403,0.09927943,0.23933632,0.61772465,4.21265153,0.03452895,0.86314397,3.55455854,1.90927492
-0.24312156,7.38245393,0.09773870,0.24057650,0.64271705,4.29729006,0.03717511,0.90513608,3.50829774,1.89688068
-0.23711856,7.50896990,0.09617145,0.24265544,0.67041791,4.40114399,0.04013773,0.95226651,3.46556518,1.88985184
-0.23111556,7.66404939,0.09460977,0.24561658,0.70093610,4.52322458,0.04340856,1.00481261,3.42822807,1.88858419
-0.22511256,7.84722814,0.09308400,0.24950065,0.73432805,4.66223932,0.04697270,1.06297913,3.39818865,1.89346727
-0.21910955,8.05760569,0.09162223,0.25434212,0.77058687,4.81656539,0.05080844,1.12687722,3.37734143,1.90486901
-0.21310655,8.29379444,0.09024984,0.26016611,0.80963320,4.98423475,0.05488740,1.19650558,3.36752859,1.92312038
-0.20710355,8.55388590,0.08898909,0.26698555,0.85130858,5.16293311,0.05917481,1.27173462,3.37049387,1.94850065
-0.20110055,8.83543684,0.08785886,0.27479881,0.89537168,5.35001450,0.06363007,1.35229464,3.38783563,1.98122337
-0.19509755,9.13547689,0.08687434,0.28358783,0.94149791,5.54253206,0.06820737,1.43776904,3.42095949,2.02142357
-0.18909455,9.45053816,0.08604684,0.29331667,0.98928248,5.73728491,0.07285663,1.52759292,3.47103128,2.06914616
-0.18309155,9.77670593,0.08538359,0.30393063,1.03824707,5.93087979,0.07752450,1.62105765,3.53893128,2.12433574
-0.17708854,10.10968883,0.08488755,0.31535585,1.08784972,6.11980545,0.08215546,1.71732144,3.62521080,2.18682808
-0.17108554,10.44490545,0.08455730,0.32749940,1.13749790,6.30051688,0.08669305,1.81542568,3.73005240,2.25634323
-0.16508254,10.77758387,0.08438692,0.34024984,1.18656400,6.46952567,0.09108105,1.91431669,3.85323537,2.33248068
-0.15907954,11.10286996,0.08436593,0.35347819,1.23440274,6.62349265,0.09526470,2.01287197,3.99410820,2.41471663
-0.15307654,11.41593998,0.08447927,0.36703940,1.28036972,6.75931864,0.09919186,2.10993017,4.15156981,2.50240391
-0.14707354,11.71211304,0.08470741,0.38077409,1.32384039,6.87422912,0.10281402,2.20432334,4.32406153,2.59477473
-0.14107054,11.98695918,0.08502652,0.39451081,1.36422852,6.96584909,0.10608729,2.29491048,4.50957154,2.69094679
-0.13506753,12.23639941,0.08540878,0.40806858,1.40100349,7.03226492,0.10897311,2.38061063,4.70565331,2.78993313
-0.12906453,12.45679445,0.08582283,0.42125983,1.43370561,7.07207050,0.11143892,2.46043443,4.90945919,2.89065594
-0.12306153,12.64501981,0.08623435,0.43389369,1.46195900,7.08439610,0.11345859,2.53351265,5.11778976,2.99196463
-0.11705853,12.79852555,0.08660682,0.44577965,1.48548136,7.06891921,0.11501269,2.59912051,5.32715882,3.09265803
-0.11105553,12.91537978,0.08690238,0.45673142,1.50409057,7.02585727,0.11608858,2.65669690,5.53387312,3.19151069
-0.10505253,12.99429573,0.08708285,0.46657119,1.51770763,6.95594350,0.11668044,2.70585761,5.73412511,3.28730248
-0.09904952,13.03464257,0.08711085,0.47513388,1.52635631,6.86038751,0.11678904,2.74640214,5.92409613,3.37885087
-0.09304652,13.03644100,0.08695090,0.48227160,1.53015939,6.74082307,0.11642148,2.77831395,6.10006642,3.46504475
-0.08704352,13.00034450,0.08657065,0.48785788,1.52933191,6.59924583,0.11559085,2.80175414,6.25852813,3.54487830
-0.08104052,12.92760770,0.08594200,0.49179175,1.52417180,6.43794414,0.11431577,2.81704914,6.39629629,3.61748349
-0.07503752,12.82004314,0.08504212,0.49400129,1.51504844,6.25942612,0.11261993,2.82467293,6.51061318,3.68215940
-0.06903452,12.67996809,0.08385441,0.49444660,1.50238967,6.06634591,0.11053153,2.82522481,6.59924081,3.73839678
-0.06303152,12.51014261,0.08236915,0.49312188,1.48666775,5.86143211,0.10808282,2.81940379,6.66053712,3.78589619
-0.05702851,12.31370055,0.08058404,0.49005655,1.46838515,5.64742052,0.10530948,2.80798078,6.69351170,3.82457850
-0.05102551,12.09407500,0.07850443,0.48531521,1.44806031,5.42699352,0.10225012,2.79177003,6.69785789,3.85458682
-0.04502251,11.85491953,0.07614328,0.47899631,1.42621435,5.20272720,0.09894573,2.77160093,6.67395919,3.87627925
-0.03901951,11.60002728,0.07352084,0.47122965,1.40335885,4.97704746,0.09543911,2.74829161,6.62286925,3.89021268
-0.03301651,11.33324945,0.07066405,0.46217251,1.37998524,4.75219544,0.09177439,2.72262537,6.54626597,3.89711807
-0.02701351,11.05841533,0.06760579,0.45200477,1.35655613,4.53020233,0.08799643,2.69533091,6.44638175,3.89786854
-0.02101051,10.77925594,0.06438378,0.44092300,1.33349857,4.31287329,0.08415038,2.66706721,6.32591314,3.89344172
-0.01500750,10.49933334,0.06103944,0.42913383,1.31119965,4.10177975,0.08028111,2.63841335,6.18791428,3.88487855
-0.00900450,10.22197787,0.05761659,0.41684698,1.29000409,3.89825925,0.07643278,2.60986372,6.03567930,3.87324060
-0.00300150,9.95023495,0.05416012,0.40426804,1.27021396,3.70342179,0.07264830,2.58182834,5.87261957,3.85956845
0.00300150,9.68682328,0.05071467,0.39159167,1.25209012,3.51816145,0.06896892,2.55463800,5.70214159,3.84484320
0.00900450,9.43410538,0.04732337,0.37899520,1.23585523,3.34317217,0.06543377,2.52855360,5.52753139,3.82995324
0.01500750,9.19407098,0.04402666,0.36663323,1.22169779,3.17896638,0.06207945,2.50377873,5.35185055,3.81566783
0.02101051,8.96833320,0.04086135,0.35463334,1.20977683,3.02589527,0.05893964,2.48047437,5.17784837,3.80261859
0.02701351,8.75813654,0.03785977,0.34309311,1.20022679,2.88416963,0.05604473,2.45877464,5.00789337,3.79128933
0.03301651,8.56437507,0.03504918,0.33207858,1.19316198,2.75388010,0.05342146,2.43880205,4.84392630,3.78201420
0.03901951,8.38761880,0.03245132,0.32162428,1.18868021,2.63501598,0.05109260,2.42068124,4.68743527,3.77498335
0.04502251,8.22814532,0.03008229,0.31173463,1.18686508,2.52748168,0.04907663,2.40454974,4.53945272,3.77025493
0.05102551,8.08597402,0.02795246,0.30238662,1.18778666,2.43111024,0.04738746,2.39056483,4.40057223,3.76777175
0.05702851,7.96089975,0.02606670,0.29353368,1.19150013,2.34567351,0.04603416,2.37890577,4.27098270,3.76738087
0.06303152,7.85252323,0.02442467,0.28511034,1.19804250,2.27088860,0.04502072,2.36977071,4.15051625,3.76885404
0.06903452,7.76027596,0.02302123,0.27703748,1.20742719,2.20642081,0.04434584,2.36336840,4.03870607,3.77190727
0.07503752,7.68343785,0.02184697,0.26922779,1.21963699,2.15188313,0.04400276,2.35990468,3.93484991,3.77621801
0.08104052,7.62114694,0.02088881,0.26159124,1.23461546,2.10683287,0.04397920,2.35956466,3.83807531,3.78143860
0.08704352,7.57240121,0.02013054,0.25404012,1.25225760,2.07076611,0.04425727,2.36249138,3.74740283,3.78720558
0.09304652,7.53605362,0.01955348,0.24649360,1.27240033,2.04311091,0.04481359,2.36876244,3.66180434,3.79314445
0.09904952,7.51080222,0.01913705,0.23888143,1.29481358,2.02322028,0.04561945,2.37836620,3.58025369,3.79887046
0.10505253,7.49517806,0.01885936,0.23114678,1.31919291,2.01036606,0.04664115,2.39117909,3.50176859,3.80398607
0.11105553,7.48753390,0.01869771,0.22324808,1.34515437,2.00373491,0.04784041,2.40694619,3.42544264,3.80807645
0.11705853,7.48603709,0.01862912,0.21515991,1.37223246,2.00242728,0.04917501,2.42526646,3.35046771,3.81070440
0.12306153,7.48866990,0.01863077,0.20687298,1.39988174,2.00546053,0.05059954,2.44558435,3.27614736,3.81140598
0.12906453,7.49323987,0.01868040,0.19839323,1.42748264,2.01177663,0.05206634,2.46718897,3.20190243,3.80968868
0.13506753,7.49740252,0.01875666,0.18974040,1.45435156,2.02025501,0.05352650,2.48922151,3.12727050,3.80503287
0.14107054,7.49869740,0.01883952,0.18094591,1.47975530,2.02973049,0.05493108,2.51069144,3.05190093,3.79689765
0.14707354,7.49459777,0.01891045,0.17205062,1.50292946,2.03901598,0.05623232,2.53050099,2.97554716,3.78473142
0.15307654,7.48257258,0.01895279,0.16310230,1.52310014,2.04692935,0.05738492,2.54747738,2.89805800,3.76798701
0.15907954,7.46015890,0.01895188,0.15415316,1.53950826,2.05232334,0.05834738,2.56041136,2.81936910,3.74614096
0.16508254,7.42504142,0.01889531,0.14525762,1.55143519,2.05411737,0.05908314,2.56810044,2.73949571,3.71871572
0.17108554,7.37513513,0.01877300,0.13647018,1.55822870,2.05132956,0.05956181,2.56939466,2.65852714,3.68530371
0.17708854,7.30866687,0.01857736,0.12784380,1.55932782,2.04310762,0.05976007,2.56324257,2.57662319,3.64559147
0.18309155,7.22425092,0.01830327,0.11942853,1.55428540,2.02875673,0.05966250,2.54873521,2.49401241,3.59938233
0.18909455,7.12095439,0.01794811,0.11127063,1.54278712,2.00776315,0.05926209,2.52514550,2.41099153,3.54661605
0.19509755,6.99834817,0.01751171,0.10341198,1.52466604,1.97981205,0.05856055,2.49196125,2.32792555,3.48738394
0.20110055,6.85654038,0.01699616,0.09588981,1.49991180,1.94479864,0.05756828,2.44890982,2.24524760,3.42193834
0.20710355,6.69618990,0.01640571,0.08873678,1.46867397,1.90283189,0.05630413,2.39597325,2.16345773,3.35069587
0.21310655,6.51849894,0.01574651,0.08198115,1.43125946,1.85423050,0.05479476,2.33339307,2.08311987,3.27423391
0.21910955,6.32518450,0.01502634,0.07564706,1.38812390,1.79951127,0.05307391,2.26166464,2.00485632,3.19328055
0.22511256,6.11843003,0.01425432,0.06975498,1.33985762,1.73937030,0.05118124,2.18152133,1.92933940,3.10869849
0.23111556,5.90081940,0.01344053,0.06432198,1.28716684,1.67465789,0.04916112,2.09390953,1.85727983,3.02146363
0.23711856,5.67525610,0.01259576,0.05936204,1.23085091,1.60634830,0.04706124,1.99995585,1.78941210,2.93263950
0.24312156,5.44487162,0.01173107,0.05488622,1.17177679,1.53550561,0.04493107,1.90092811,1.72647673,2.84334871
0.24912456,5.21292668,0.01085751,0.05090270,1.11085190,1.46324725,0.04282036,1.79819230,1.66920014,2.75474267
0.25512756,4.98270981,0.00998579,0.04741669,1.04899653,1.39070674,0.04077754,1.69316742,1.61827244,2.66797077
0.26113057,4.75743710,0.00912601,0.04443024,0.98711684,1.31899704,0.03884831,1.58728027,1.57432399,2.58415011
0.26713357,4.54015690,0.00828740,0.04194189,0.92607976,1.24917593,0.03707425,1.48192228,1.53790150,2.50433676
0.27313657,4.33366273,0.00747816,0.03994630,0.86669028,1.18221467,0.03549158,1.37840981,1.50944451,2.42949918
0.27913957,4.14041700,0.00670531,0.03843381,0.80967221,1.11897093,0.03413015,1.27794963,1.48926314,2.36049430
0.28514257,3.96248753,0.00597459,0.03739000,0.75565263,1.06016660,0.03301262,1.18161038,1.47751803,2.29804669
0.29114557,3.80149824,0.00529042,0.03679532,0.70515035,1.00637126,0.03215386,1.09030076,1.47420331,2.24273086
0.29714857,3.65859465,0.00465594,0.03662478,0.65856865,0.95799125,0.03156062,1.00475480,1.47913341,2.19495695
0.30315158,3.53442455,0.00407300,0.03684777,0.61619188,0.91526466,0.03123142,0.92552404,1.49193452,2.15495973
0.30915458,3.42913333,0.00354233,0.03742804,0.57818597,0.87826180,0.03115674,0.85297636,1.51204119,2.12279097
0.31515758,3.34237354,0.00306357,0.03832390,0.54460229,0.84689100,0.03131941,0.78730083,1.53869873,2.09831545
0.32116058,3.27332765,0.00263548,0.03948854,0.51538455,0.82090912,0.03169522,0.72851774,1.57097174,2.08121052
0.32716358,3.22074279,0.00225602,0.04087068,0.49037813,0.79993627,0.03225378,0.67649297,1.60775877,2.07096959
0.33316658,3.18297629,0.00192255,0.04241529,0.46934146,0.78347392,0.03295953,0.63095576,1.64781328,2.06690967
0.33916958,3.15805049,0.00163195,0.04406463,0.45195876,0.77092580,0.03377287,0.59151880,1.68977036,2.06818331
0.34517259,3.14371523,0.00138080,0.04575940,0.43785392,0.76162079,0.03465147,0.55769987,1.73217883,2.07379497
0.35117559,3.13751634,0.00116548,0.04743999,0.42660477,0.75483696,0.03555156,0.52894402,1.77353765,2.08262195
0.35717859,3.13686839,0.00098230,0.04904792,0.41775764,0.74982606,0.03642936,0.50464575,1.81233579,2.09343971
0.36318159,3.13912957,0.00082760,0.05052722,0.41084151,0.74583766,0.03724236,0.48417025,1.84709402,2.10495129
0.36918459,3.14167703,0.00069786,0.05182585,0.40538176,0.74214228,0.03795066,0.46687350,1.87640724,2.11582029
0.37518759,3.14198022,0.00058972,0.05289703,0.40091294,0.73805276,0.03851809,0.45212048,1.89898566,2.12470644
0.38119060,3.13767035,0.00050007,0.05370047,0.39699058,0.73294336,0.03891330,0.43930147,1.91369325,2.13030290
0.38719360,3.12660389,0.00042607,0.05420334,0.39320151,0.72626595,0.03911057,0.42784591,1.91958180,2.13137386
0.39319660,3.10691804,0.00036517,0.05438111,0.38917284,0.71756301,0.03909046,0.41723395,1.91591910,2.12679113
0.39919960,3.07707653,0.00031511,0.05421804,0.38457921,0.70647706,0.03884023,0.40700536,1.90221012,2.11556828
0.40520260,3.03590427,0.00027391,0.05370747,0.37914831,0.69275631,0.03835400,0.39676601,1.87821010,2.09689080
0.41120560,2.98260986,0.00023991,0.05285171,0.37266457,0.67625659,0.03763269,0.38619184,1.84392909,2.07014102
0.41720860,2.91679518,0.00021169,0.05166175,0.36497102,0.65693951,0.03668373,0.37503038,1.79962775,2.03491660
0.42321161,2.83845218,0.00018807,0.05015658,0.35596936,0.63486733,0.03552053,0.36310019,1.74580455,1.99104180
0.42921461,2.74794711,0.00016811,0.04836234,0.34561825,0.61019459,0.03416184,0.35028817,1.68317520,1.93857091
0.43521761,2.64599320,0.00015105,0.04631128,0.33393008,0.58315728,0.03263089,0.33654513,1.61264515,1.87778380
0.44122061,2.53361320,0.00013632,0.04404047,0.32096628,0.55405990,0.03095448,0.32187986,1.53527657,1.80917367
0.44722361,2.41209353,0.00012350,0.04159056,0.30683145,0.52326114,0.02916200,0.30635204,1.45225132,1.73342778
0.45322661,2.28293228,0.00011229,0.03900433,0.29166657,0.49115886,0.02728444,0.29006423,1.36483158,1.65140194
0.45922961,2.14778329,0.00010252,0.03632546,0.27564157,0.45817487,0.02535341,0.27315332,1.27431995,1.56409004
0.46523262,2.00839870,0.00009410,0.03359718,0.25894759,0.42474036,0.02340033,0.25578189,1.18202052,1.47259015
0.47123562,1.86657251,0.00008705,0.03086121,0.24178910,0.39128239,0.02145558,0.23812950,1.08920264,1.37806855
0.47723862,1.72408709,0.00008147,0.02815677,0.22437635,0.35821190,0.01954797,0.22038454,0.99706852,1.28172339
0.48324162,1.58266479,0.00007753,0.02551978,0.20691827,0.32591370,0.01770420,0.20273666,0.90672585,1.18474951
0.48924462,1.44392618,0.00007552,0.02298238,0.18961608,0.29473873,0.01594863,0.18537006,0.81916608,1.08830576
0.49524762,1.30935603,0.00007578,0.02057253,0.17265776,0.26499851,0.01430313,0.16845782,0.73524873,0.99348605
0.50125063,1.18027785,0.00007878,0.01831391,0.15621362,0.23696211,0.01278716,0.15215737,0.65569205,0.90129501
0.50725363,1.05783726,0.00008507,0.01622603,0.14043285,0.21085523,0.01141801,0.13660710,0.58106945,0.81262897
0.51325663,0.94299395,0.00009535,0.01432444,0.12544122,0.18686150,0.01021108,0.12192415,0.51181164,0.72826258
0.51925963,0.83652189,0.00011047,0.01262121,0.11133985,0.16512545,0.00918043,0.10820336,0.44821341,0.64884105
0.52526263,0.73901664,0.00013141,0.01112542,0.09820498,0.14575705,0.00833926,0.09551714,0.39044460,0.57487792
0.53126563,0.65090885,0.00015935,0.00984374,0.08608866,0.12883724,0.00770051,0.08391632,0.33856398,0.50675771
0.53726863,0.57248243,0.00019564,0.00878117,0.07502012,0.11442421,0.00727743,0.07343172,0.29253535,0.44474291
0.54327164,0.50389601,0.00024185,0.00794157,0.06500784,0.10255985,0.00708418,0.06407624,0.25224469,0.38898450
0.54927464,0.44520617,0.00029976,0.00732836,0.05604199,0.09327611,0.00713627,0.05584732,0.21751764,0.33953492
0.55527764,0.39639097,0.00037134,0.00694502,0.04809720,0.08660079,0.00745095,0.04872972,0.18813632,0.29636280
0.56128064,0.35737229,0.00045877,0.00679553,0.04113542,0.08256247,0.00804744,0.04269817,0.16385489,0.25936831
0.56728364,0.32803595,0.00056441,0.00688468,0.03510881,0.08119422,0.00894698,0.03772007,0.14441332,0.22839839
0.57328664,0.30824834,0.00069078,0.00721824,0.02996245,0.08253591,0.01017273,0.03375781,0.12954880,0.20326100
0.57928964,0.29786888,0.00084048,0.00780298,0.02563686,0.08663491,0.01174934,0.03077088,0.11900470,0.18373785
0.58529265,0.29675771,0.00101616,0.00864646,0.02207021,0.09354508,0.01370238,0.02871745,0.11253674,0.16959495
0.59129565,0.30477825,0.00122044,0.00975676,0.01920019,0.10332400,0.01605754,0.02755553,0.10991658,0.16059090
0.59729865,0.32179474,0.00145581,0.01114192,0.01696544,0.11602856,0.01883951,0.02724368,0.11093268,0.15648245
0.60330165,0.34766482,0.00172454,0.01280937,0.01530671,0.13170893,0.02207075,0.02774117,0.11538893,0.15702756
0.60930465,0.38222792,0.00202854,0.01476515,0.01416754,0.15040125,0.02577004,0.02900778,0.12310112,0.16198599
0.61530765,0.42528995,0.00236925,0.01701306,0.01349471,0.17211933,0.02995087,0.03100317,0.13389178,0.17111777
0.62131066,0.47660554,0.00274751,0.01955377,0.01323833,0.19684562,0.03461988,0.03368594,0.14758373,0.18417989
0.62731366,0.53585889,0.00316345,0.02238397,0.01335168,0.22452208,0.03977513,0.03701255,0.16399298,0.20092175
0.63331666,0.60264457,0.00361632,0.02549543,0.01379098,0.25504133,0.04540462,0.04093604,0.18292126,0.22107999
0.63931966,0.67644970,0.00410446,0.02887434,0.01451491,0.28823869,0.05148491,0.04540486,0.20414899,0.24437325
0.64532266,0.75663896,0.00462513,0.03250067,0.01548415,0.32388558,0.05797998,0.05036173,0.22742894,0.27049746
0.65132566,0.84244380,0.00517454,0.03634781,0.01666093,0.36168499,0.06484053,0.05574279,0.25248119,0.29912239
0.65732866,0.93295710,0.00574776,0.04038240,0.01800855,0.40126920,0.07200365,0.06147708,0.27898983,0.32988982
0.66333167,1.02713430,0.00633878,0.04456451,0.01949114,0.44220057,0.07939306,0.06748636,0.30660165,0.36241391
0.66933467,1.12380186,0.00694058,0.04884814,0.02107337,0.48397523,0.08691985,0.07368550,0.33492720,0.39628399
0.67533767,1.22167333,0.00754522,0.05318198,0.02272049,0.52603030,0.09448391,0.07998333,0.36354423,0.43107008
0.68134067,1.31937307,0.00814399,0.05751059,0.02439845,0.56775424,0.10197582,0.08628396,0.39200369,0.46633096
0.68734367,1.41546734,0.00872767,0.06177579,0.02607420,0.60850039,0.10927946,0.09248871,0.41983801,0.50162481
0.69334667,1.50850167,0.00928672,0.06591842,0.02771616,0.64760330,0.11627497,0.09849840,0.44657158,0.53652190
0.69934967,1.59704340,0.00981157,0.06988018,0.02929488,0.68439726,0.12284226,0.10421601,0.47173297,0.57061899
0.70535268,1.67972761,0.01029293,0.07360568,0.03078375,0.71823641,0.12886472,0.10954967,0.49486844,0.60355461
0.71135568,1.75530460,0.01072211,0.07704452,0.03215985,0.74851560,0.13423309,0.11441568,0.51555620,0.63502450
0.71735868,1.82268659,0.01109131,0.08015323,0.03340482,0.77469111,0.13884941,0.11874161,0.53342081,0.66479637
0.72336168,1.88099142,0.01139391,0.08289718,0.03450571,0.79630032,0.14263067,0.12246921,0.54814692,0.69272307
0.72936468,1.92958111,0.01162479,0.08525207,0.03545584,0.81297940,0.14551223,0.12555700,0.55949194,0.71875321
0.73536768,1.96809306,0.01178050,0.08720523,0.03625546,0.82447806,0.14745072,0.12798245,0.56729681,0.74293850
0.74137069,1.99646213,0.01185947,0.08875638,0.03691238,0.83067088,0.14842627,0.12974358,0.57149438,0.76543720
0.74737369,2.01493229,0.01186213,0.08991791,0.03744237,0.83156429,0.14844409,0.13085988,0.57211502,0.78651294
0.75337669,2.02405686,0.01179096,0.09071473,0.03786932,0.82729916,0.14753515,0.13137254,0.56928910,0.80652895
0.75937969,2.02468700,0.01165046,0.09118352,0.03822522,0.81814857,0.14575608,0.13134395,0.56324609,0.82593738
0.76538269,2.01794877,0.01144711,0.09137146,0.03854981,0.80451092,0.14318818,0.13085634,0.55431036,0.84526408
0.77138569,2.00520938,0.01118915,0.09133461,0.03889008,0.78689870,0.13993559,0.13000984,0.54289372,0.86508926
0.77738869,1.98803416,0.01088642,0.09113577,0.03929938,0.76592334,0.13612275,0.12891982,0.52948493,0.88602477
0.78339170,1.96813594,0.01055008,0.09084222,0.03983634,0.74227685,0.13189120,0.12771376,0.51463664,0.90868893
0.78939470,1.94731892,0.01019226,0.09052308,0.04056355,0.71671096,0.12739581,0.12652763,0.49895009,0.93367992
0.79539770,1.92741956,0.00982576,0.09024686,0.04154597,0.69001483,0.12280064,0.12550211,0.48305819,0.96154901
0.80140070,1.91024686,0.00946366,0.09007884,0.04284924,0.66299201,0.11827461,0.12477863,0.46760753,0.99277484
0.80740370,1.89752445,0.00911893,0.09007886,0.04453774,0.63643780,0.11398699,0.12449548,0.45323986,1.02773992
0.81340670,1.89083700,0.00880408,0.09029924,0.04667261,0.61111770,0.11010299,0.12478411,0.44057372,1.06671047
0.81940970,1.89158269,0.00853075,0.09078323,0.04930969,0.58774783,0.10677955,0.12576579,0.43018667,1.10982061
0.82541271,1.90093374,0.00830944,0.09156388,0.05249749,0.56697785,0.10416141,0.12754864,0.42259867,1.15706163
0.83141571,1.91980603,0.00814915,0.09266338,0.05627517,0.54937700,0.10237759,0.13022526,0.41825711,1.20827681
0.83741871,1.94883887,0.00805713,0.09409305,0.06067066,0.53542347,0.10153845,0.13387093,0.41752376,1.26316211
0.84342171,1.98838500,0.00803868,0.09585376,0.06569905,0.52549737,0.10173314,0.13854246,0.42066415,1.32127270
0.84942471,2.03851099,0.00809697,0.09793690,0.07136114,0.51987723,0.10302789,0.14427773,0.42783954,1.38203494
0.85542771,2.09900740,0.00823295,0.10032573,0.07764240,0.51873996,0.10546469,0.15109583,0.43910167,1.44476335
0.86143072,2.16940776,0.00844531,0.10299708,0.08451229,0.52216401,0.10906085,0.15899778,0.45439058,1.50868177
0.86743372,2.24901538,0.00873049,0.10592337,0.09192408,0.53013539,0.11380905,0.16796790,0.47353542,1.57294778
0.87343672,2.33693634,0.00908276,0.10907460,0.09981514,0.54255602,0.11967809,0.17797547,0.49625841,1.63667930
0.87943972,2.43211720,0.00949437,0.11242049,0.10810779,0.55925404,0.12661422,0.18897692,0.52218185,1.69898233
0.88544272,2.53338585,0.00995578,0.11593242,0.11671064,0.57999550,0.13454303,0.20091807,0.55083804,1.75897867
0.89144572,2.63949352,0.01045587,0.11958518,0.12552056,0.60449681,0.14337183,0.21373664,0.58168194,1.81583251
0.89744872,2.74915666,0.01098228,0.12335839,0.13442501,0.63243748,0.15299245,0.22736463,0.61410624,1.86877504
0.90345173,2.86109683,0.01152173,0.12723752,0.14330488,0.66347257,0.16328433,0.24173056,0.64745849,1.91712613
0.90945473,2.97407737,0.01206044,0.13121443,0.15203768,0.69724441,0.17411794,0.25676148,0.68105981,1.96031256
0.91545773,3.08693556,0.01258449,0.13528748,0.16050088,0.73339305,0.18535820,0.27238450,0.71422453,1.99788212
0.92146073,3.19860932,0.01308023,0.13946104,0.16857539,0.77156514,0.19686798,0.28852792,0.74628025,2.02951346
0.92746373,3.30815764,0.01353470,0.14374461,0.17614899,0.81142087,0.20851150,0.30512173,0.77658760,2.05502149
0.93346673,3.41477439,0.01393598,0.14815148,0.18311955,0.85263892,0.22015744,0.32209756,0.80455893,2.07435842
0.93946973,3.51779524,0.01427356,0.15269702,0.18939794,0.89491913,0.23168178,0.33938810,0.82967530,2.08761059
0.94547274,3.61669787,0.01453860,0.15739679,0.19491046,0.93798305,0.24297014,0.35692586,0.85150112,2.09499160
0.95147574,3.71109589,0.01472420,0.16226436,0.19960069,0.98157252,0.25391972,0.37464164,0.86969584,2.09683188
0.95747874,3.80072720,0.01482557,0.16730926,0.20343071,1.02544647,0.26444060,0.39246261,0.88402223,2.09356559
0.96348174,3.88543769,0.01484011,0.17253491,0.20638160,1.06937634,0.27445654,0.41031024,0.89435097,2.08571502
0.96948474,3.96516148,0.01476742,0.17793687,0.20845331,1.11314067,0.28390513,0.42809835,0.90066136,2.07387342
0.97548774,4.03989892,0.01460928,0.18350132,0.20966370,1.15651921,0.29273755,0.44573139,0.90303817,2.05868652
0.98149075,4.10969394,0.01436950,0.18920410,0.21004714,1.19928732,0.30091775,0.46310326,0.90166492,2.04083351
0.98749375,4.17461191,0.01405371,0.19501010,0.20965247,1.24121105,0.30842132,0.48009682,0.89681386,2.02100787
0.99349675,4.23471950,0.01366916,0.20087338,0.20854059,1.28204358,0.31523414,0.49658427,0.88883320,1.99989863
0.99949975,4.29006771,0.01322439,0.20673768,0.20678185,1.32152336,0.32135079,0.51242866,0.87813228,1.97817230
1.00550275,4.34067907,0.01272893,0.21253762,0.20445318,1.35937441,0.32677298,0.52748644,0.86516541,1.95645606
1.01150575,4.38653974,0.01219298,0.21820032,0.20163541,1.39530890,0.33150814,0.54161121,0.85041510,1.93532237
1.01750875,4.42759685,0.01162704,0.22364749,0.19841062,1.42903219,0.33556804,0.55465853,0.83437542,1.91527541
1.02351176,4.46376139,0.01104167,0.22879786,0.19485982,1.46025013,0.33896780,0.56649176,0.81753635,1.89673947
1.02951476,4.49491621,0.01044716,0.23356979,0.19106095,1.48867840,0.34172522,0.57698860,0.80036965,1.88004960
1.03551776,4.52092869,0.00985329,0.23788401,0.18708737,1.51405354,0.34386033,0.58604811,0.78331671,1.86544473
1.04152076,4.54166736,0.00926914,0.24166632,0.18300675,1.53614505,0.34539546,0.59359797,0.76677896,1.85306330
1.04752376,4.55702129,0.00870294,0.24485016,0.17888043,1.55476794,0.34635553,0.59960139,0.75111082,1.84294164
