energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.92646323,4.25358474,0.11490244,0.02561139,0.50147899,2.43499563,0.70035443,0.05049896,2.73193499
-2.92046023,4.39826194,0.12056617,0.02674529,0.52262828,2.49887478,0.72068832,0.05263450,2.82644854
-2.91445723,4.54057998,0.12637502,0.02784342,0.54450453,2.55891295,0.74077900,0.05468129,2.91874135
-2.90845423,4.67898292,0.13227672,0.02889218,0.56686944,2.61441725,0.76042770,0.05662215,3.00782816
-2.90245123,4.81204332,0.13821847,0.02987881,0.58948305,2.66479690,0.77945849,0.05844173,3.09281760
-2.89644822,4.93847484,0.14414742,0.03079164,0.61210576,2.70956544,0.79771880,0.06012666,3.17292076
-2.89044522,5.05713964,0.15001102,0.03162035,0.63450020,2.74833956,0.81507888,0.06166569,3.24745590
-2.88444222,5.16705114,0.15575730,0.03235613,0.65643300,2.78083538,0.83143048,0.06304970,3.31584998
-2.87843922,5.26737297,0.16133512,0.03299181,0.67767659,2.80686257,0.84668502,0.06427174,3.37763718
-2.87243622,5.35741485,0.16669432,0.03352204,0.69801105,2.82631700,0.86077122,0.06532695,3.43245506
-2.86643322,5.43662653,0.17178598,0.03394324,0.71722623,2.83917278,0.87363267,0.06621247,3.48003895
-2.86043022,5.50459064,0.17656265,0.03425370,0.73512404,2.84547417,0.88522548,0.06692733,3.52021532
-2.85442721,5.56101536,0.18097877,0.03445347,0.75152115,2.84532800,0.89551602,0.06747233,3.55289456
-2.84842421,5.60572781,0.18499108,0.03454434,0.76625184,2.83889711,0.90447926,0.06784987,3.57806386
-2.84242121,5.63866835,0.18855923,0.03452969,0.77917122,2.82639500,0.91209747,0.06806381,3.59578060
-2.83641821,5.65988659,0.19164653,0.03441437,0.79015856,2.80808192,0.91835954,0.06811934,3.60616659
-2.83041521,5.66953864,0.19422077,0.03420450,0.79912060,2.78426231,0.92326083,0.06802286,3.60940330
-2.82441221,5.66788592,0.19625513,0.03390735,0.80599476,2.75528338,0.92680361,0.06778186,3.60572815
-2.81840920,5.65529470,0.19772913,0.03353106,0.81075203,2.72153463,0.92899786,0.06740481,3.59543162
-2.81240620,5.63223598,0.19862953,0.03308451,0.81339923,2.68344760,0.92986232,0.06690109,3.57885511
-2.80640320,5.59928491,0.19895124,0.03257708,0.81398056,2.64149561,0.92942576,0.06628090,3.55638897
-2.80040020,5.55711891,0.19869793,0.03201847,0.81257823,2.59619276,0.92772810,0.06555517,3.52847038
-2.79439720,5.50651379,0.19788256,0.03141849,0.80931196,2.54809185,0.92482137,0.06473546,3.49558070
-2.78839420,5.44833710,0.19652755,0.03078687,0.80433724,2.49778061,0.92077021,0.06383390,3.45824167
-2.78239120,5.38353820,0.19466469,0.03013310,0.79784247,2.44587613,0.91565190,0.06286300,3.41701032
-2.77638819,5.31313493,0.19233462,0.02946624,0.79004477,2.39301713,0.90955585,0.06183557,3.37247225
-2.77038519,5.23819671,0.18958609,0.02879477,0.78118471,2.33985427,0.90258230,0.06076451,3.32523319
-2.76438219,5.15982442,0.18647472,0.02812648,0.77152016,2.28703855,0.89484059,0.05966263,3.27590904
-2.75837919,5.07912782,0.18306158,0.02746829,0.76131940,2.23520825,0.88644679,0.05854245,3.22511444
-2.75237619,4.99720128,0.17941144,0.02682622,0.75085375,2.18497484,0.87752095,0.05741597,3.17345058
-2.74637319,4.91509892,0.17559091,0.02620526,0.74039026,2.13690860,0.86818413,0.05629444,3.12149252
-2.74037019,4.83381057,0.17166641,0.02560935,0.73018449,2.09152459,0.85855536,0.05518818,3.06977694
-2.73436718,4.75423972,0.16770225,0.02504135,0.72047398,2.04926975,0.84874880,0.05410638,3.01879089
-2.72836418,4.67718491,0.16375868,0.02450309,0.71147253,2.01051185,0.83887125,0.05305697,2.96896233
-2.72236118,4.60332561,0.15989027,0.02399539,0.70336564,1.97553093,0.82902024,0.05204651,2.92065316
-2.71635818,4.53321355,0.15614446,0.02351820,0.69630731,1.94451378,0.81928280,0.05108016,2.87415522
-2.71035518,4.46727015,0.15256049,0.02307070,0.69041818,1.91755182,0.80973503,0.05016170,2.82968972
-2.70435218,4.40579023,0.14916872,0.02265145,0.68578524,1.89464257,0.80044255,0.04929368,2.78741023
-2.69834917,4.34895194,0.14599034,0.02225863,0.68246289,1.87569473,0.79146174,0.04847750,2.74740923
-2.69234617,4.29683216,0.14303754,0.02189022,0.68047524,1.86053654,0.78284161,0.04771371,2.70972786
-2.68634317,4.24942658,0.14031397,0.02154422,0.67981953,1.84892711,0.77462636,0.04700222,2.67436831
-2.68034017,4.20667295,0.13781565,0.02121890,0.68047022,1.84057002,0.76685817,0.04634262,2.64130821
-2.67433717,4.16847607,0.13553212,0.02091294,0.68238359,1.83512855,0.75958004,0.04573447,2.61051592
-2.66833417,4.13473269,0.13344776,0.02062571,0.68550247,1.83224166,0.75283858,0.04517761,2.58196575
-2.66233117,4.10535440,0.13154330,0.02035731,0.68976072,1.83153982,0.74668609,0.04467240,2.55565205
-2.65632816,4.08028703,0.12979737,0.02010875,0.69508725,1.83265994,0.74118216,0.04421991,2.53160095
-2.65032516,4.05952476,0.12818794,0.01988195,0.70140918,1.83525845,0.73639406,0.04382204,2.50987887
-2.64432216,4.04311783,0.12669371,0.01967973,0.70865414,1.83902205,0.73239620,0.04348161,2.49059699
-2.63831916,4.03117306,0.12529533,0.01950573,0.71675144,1.84367546,0.72926830,0.04320221,2.47391105
-2.63231616,4.02384670,0.12397631,0.01936427,0.72563209,1.84898592,0.72709234,0.04298809,2.46001633
-2.62631316,4.02133000,0.12272377,0.01926012,0.73522787,1.85476434,0.72594846,0.04284390,2.44913771
-2.62031016,4.02382804,0.12152881,0.01919827,0.74546935,1.86086315,0.72590993,0.04277428,2.44151542
-2.61430715,4.03153326,0.12038669,0.01918366,0.75628329,1.86717132,0.72703742,0.04278354,2.43738708
-2.60830415,4.04459527,0.11929668,0.01922081,0.76758954,1.87360688,0.72937302,0.04287510,2.43696714
-2.60230115,4.06308909,0.11826177,0.01931351,0.77929782,1.88010783,0.73293434,0.04305111,2.44042513
-2.59629815,4.08698408,0.11728810,0.01946452,0.79130472,1.88662208,0.73770914,0.04331193,2.44786402
-2.59029515,4.11611609,0.11638431,0.01967526,0.80349112,1.89309739,0.74365086,0.04365575,2.45930050
-2.58429215,4.15016493,0.11556079,0.01994556,0.81572053,1.89947218,0.75067557,0.04407827,2.47464853
-2.57828914,4.18863958,0.11482895,0.02027348,0.82783838,1.90566791,0.75866052,0.04457251,2.49370772
-2.57228614,4.23087259,0.11420040,0.02065514,0.83967263,1.91158396,0.76744470,0.04512873,2.51615775
-2.56628314,4.27602504,0.11368630,0.02108472,0.85103567,1.91709529,0.77683143,0.04573448,2.54155962
-2.56028014,4.32310255,0.11329678,0.02155450,0.86172758,1.92205342,0.78659317,0.04637489,2.56936430
-2.55427714,4.37098228,0.11304039,0.02205495,0.87154070,1.92629074,0.79647824,0.04703303,2.59892872
-2.54827414,4.41845007,0.11292383,0.02257498,0.88026528,1.92962802,0.80621937,0.04769045,2.62953875
-2.54227114,4.46424621,0.11295170,0.02310222,0.88769603,1.93188473,0.81554378,0.04832786,2.66043815
-2.53626813,4.50711769,0.11312639,0.02362338,0.89363923,1.93289158,0.82418406,0.04892587,2.69086217
-2.53026513,4.54587428,0.11344817,0.02412463,0.89792002,1.93250445,0.83188966,0.04946579,2.72007405
-2.52426213,4.57944543,0.11391522,0.02459210,0.90038961,1.93061880,0.83843816,0.04993045,2.74740253
-2.51825913,4.60693491,0.11452385,0.02501232,0.90093191,1.92718353,0.84364575,0.05030499,2.77227805
-2.51225613,4.62766983,0.11526871,0.02537266,0.89946924,1.92221326,0.84737647,0.05057759,2.79426569
-2.50625313,4.64124130,0.11614302,0.02566180,0.89596693,1.91579812,0.84954953,0.05074004,2.81309262
-2.50025013,4.64753401,0.11713877,0.02587011,0.89043637,1.90811004,0.85014435,0.05078821,2.82866842
-2.49424712,4.64674286,0.11824692,0.02598995,0.88293653,1.89940504,0.84920296,0.05072232,2.84109674
-2.48824412,4.63937518,0.11945752,0.02601602,0.87357367,1.89002101,0.84682970,0.05054703,2.85067735
-2.48224112,4.62623820,0.12075987,0.02594541,0.86249940,1.88037066,0.84318792,0.05027130,2.85789809
-2.47623812,4.60841176,0.12214250,0.02577780,0.84990701,1.87093003,0.83849413,0.04990814,2.86341694
-2.47023512,4.58720763,0.12359320,0.02551539,0.83602633,1.86222248,0.83300958,0.04947404,2.86803472
-2.46423212,4.56411696,0.12509900,0.02516280,0.82111731,1.85479928,0.82702977,0.04898841,2.87265973
-2.45822911,4.54074846,0.12664608,0.02472691,0.80546251,1.84921718,0.82087241,0.04847279,2.87826596
-2.45222611,4.51876017,0.12821970,0.02421656,0.78935898,1.84601435,0.81486432,0.04795002,2.88584675
-2.44622311,4.49978810,0.12980416,0.02364227,0.77310965,1.84568562,0.80932794,0.04744336,2.89636649
-2.44022011,4.48537512,0.13138268,0.02301586,0.75701473,1.84865837,0.80456804,0.04697562,2.91071236
-2.43421711,4.47690356,0.13293746,0.02235001,0.74136336,1.85527020,0.80085929,0.04656835,2.92964885
-2.42821411,4.47553463,0.13444962,0.02165789,0.72642583,1.86574962,0.79843516,0.04624110,2.95377714
-2.42221111,4.48215743,0.13589932,0.02095275,0.71244663,1.88020068,0.79747872,0.04601082,2.98350140
-2.41620810,4.49735002,0.13726591,0.02024750,0.69963865,1.89859248,0.79811566,0.04589132,3.01900370
-2.41020510,4.52135409,0.13852810,0.01955436,0.68817851,1.92075408,0.80040983,0.04589305,3.06022864
-2.40420210,4.55406427,0.13966423,0.01888459,0.67820337,1.94637527,0.80436141,0.04602285,3.10687860
-2.39819910,4.59503252,0.14065267,0.01824818,0.66980913,1.97501316,0.80990780,0.04628400,3.15841963
-2.39219610,4.64348697,0.14147214,0.01765368,0.66305010,2.00610446,0.81692699,0.04667636,3.21409786
-2.38619310,4.69836436,0.14210225,0.01710809,0.65794015,2.03898300,0.82524336,0.04719666,3.27296537
-2.38019010,4.75835424,0.14252395,0.01661674,0.65445507,2.07290175,0.83463547,0.04783886,3.33391456
-2.37418709,4.82195284,0.14272010,0.01618333,0.65253623,2.10705833,0.84484552,0.04859461,3.39571914
-2.36818409,4.88752392,0.14267599,0.01580996,0.65209516,2.14062313,0.85558995,0.04945379,3.45707997
-2.36218109,4.95336394,0.14237993,0.01549722,0.65301892,2.17276868,0.86657077,0.05040499,3.51667366
-2.35617809,5.01776841,0.14182372,0.01524431,0.65517598,2.20269902,0.87748707,0.05143601,3.57320164
-2.35017509,5.07909657,0.14100311,0.01504924,0.65842237,2.22967795,0.88804625,0.05253432,3.62543768
-2.34417209,5.13583172,0.13991824,0.01490899,0.66260776,2.25305490,0.89797442,0.05368745,3.67227181
-2.33816908,5.18663447,0.13857388,0.01481971,0.66758124,2.27228734,0.90702569,0.05488330,3.71274868
-2.33216608,5.23038704,0.13697960,0.01477691,0.67319664,2.28695892,0.91498992,0.05611032,3.74609911
-2.32616308,5.26622684,0.13514979,0.01477564,0.67931693,2.29679253,0.92169868,0.05735767,3.77176346
-2.32016008,5.29356829,0.13310356,0.01481070,0.68581779,2.30165793,0.92702926,0.05861519,3.78940603
-2.31415708,5.31211227,0.13086440,0.01487677,0.69259009,2.30157368,0.93090666,0.05987339,3.79892038
-2.30815408,5.32184338,0.12845974,0.01496855,0.69954121,2.29670333,0.93330354,0.06112328,3.80042536
-2.30215108,5.32301544,0.12592034,0.01508087,0.70659522,2.28734627,0.93423828,0.06235622,3.79425248
-2.29614807,5.31612644,0.12327955,0.01520879,0.71369208,2.27392355,0.93377130,0.06356370,3.78092535
-2.29014507,5.30188444,0.12057240,0.01534767,0.72078574,2.25695949,0.93199989,0.06473712,3.76113245
-2.28414207,5.28116619,0.11783469,0.01549318,0.72784156,2.23705985,0.92905185,0.06586760,3.73569451
-2.27813907,5.25497079,0.11510193,0.01564137,0.73483314,2.21488742,0.92507834,0.06694579,3.70552799
-2.27213607,5.22437042,0.11240836,0.01578866,0.74173869,2.19113620,0.92024615,0.06796181,3.67160658
-2.26613307,5.19046050,0.10978594,0.01593182,0.74853749,2.16650503,0.91472991,0.06890514,3.63492205
-2.26013007,5.15431152,0.10726341,0.01606798,0.75520627,2.14167186,0.90870451,0.06976469,3.59644631
-2.25412706,5.11692434,0.10486548,0.01619462,0.76171612,2.11726939,0.90233793,0.07052886,3.55709607
-2.24812406,5.07919104,0.10261215,0.01630951,0.76802984,2.09386326,0.89578499,0.07118575,3.51770147
-2.24212106,5.04186232,0.10051819,0.01641074,0.77410003,2.07193321,0.88918199,0.07172335,3.47897963
-2.23611806,5.00552293,0.09859283,0.01649663,0.77986800,2.05185801,0.88264252,0.07212988,3.44151420
-2.23011506,4.97057544,0.09683961,0.01656577,0.78526350,2.03390462,0.87625457,0.07239406,3.40574117
-2.22411206,4.93723282,0.09525645,0.01661697,0.79020534,2.01822168,0.87007887,0.07250552,3.37194146
-2.21810905,4.90551974,0.09383594,0.01664924,0.79460282,2.00483767,0.86414854,0.07245510,3.34024009
-2.21210605,4.87528202,0.09256577,0.01666179,0.79835791,1.99366346,0.85847002,0.07223522,3.31061183
-2.20610305,4.84620350,0.09142933,0.01665399,0.80136805,1.98449925,0.85302501,0.07184021,3.28289266
-2.20010005,4.81782948,0.09040648,0.01662541,0.80352942,1.97704533,0.84777355,0.07126652,3.25679644
-2.19409705,4.78959531,0.08947435,0.01657577,0.80474056,1.97091633,0.84265785,0.07051302,3.23193591
-2.18809405,4.76085897,0.08860829,0.01650499,0.80490616,1.96565835,0.83760675,0.06958106,3.20784697
-2.18209105,4.73093607,0.08778277,0.01641313,0.80394085,1.96076821,0.83254078,0.06847465,3.18401527
-2.17608804,4.69913598,0.08697239,0.01630048,0.80177289,1.95571410,0.82737736,0.06720039,3.15990379
-2.17008504,4.66479753,0.08615274,0.01616752,0.79834756,1.94995699,0.82203613,0.06576749,3.13498064
-2.16408204,4.62732303,0.08530128,0.01601496,0.79363015,1.94297186,0.81644419,0.06418762,3.10874560
-2.15807904,4.58620932,0.08439810,0.01584374,0.78760854,1.93426798,0.81054093,0.06247476,3.08075474
-2.15207604,4.54107467,0.08342659,0.01565512,0.78029507,1.92340771,0.80428245,0.06064498,3.05064206
-2.14607304,4.49168074,0.08237396,0.01545062,0.77172785,1.91002290,0.79764528,0.05871616,3.01813744
-2.14007004,4.43794880,0.08123164,0.01523212,0.76197135,1.89382854,0.79062930,0.05670775,2.98308033
-2.13406703,4.37996960,0.07999553,0.01500182,0.75111626,1.87463305,0.78325970,0.05464040,2.94542870
-2.12806403,4.31800678,0.07866608,0.01476228,0.73927852,1.85234504,0.77558797,0.05253567,2.90526312
-2.12206103,4.25249361,0.07724829,0.01451641,0.72659771,1.82697620,0.76769179,0.05041568,2.86278589
-2.11605803,4.18402340,0.07575145,0.01426746,0.71323465,1.79864038,0.75967378,0.04830280,2.81831540
-2.11005503,4.11333392,0.07418891,0.01401900,0.69936827,1.76754896,0.75165934,0.04621926,2.77227610
-2.10405203,4.04128667,0.07257755,0.01377484,0.68519202,1.73400278,0.74379331,0.04418691,2.72518463
-2.09804902,3.96884171,0.07093733,0.01353901,0.67090957,1.69838101,0.73623595,0.04222684,2.67763272
-2.09204602,3.89702923,0.06929065,0.01331566,0.65673025,1.66112748,0.72915815,0.04035915,2.63026786
-2.08604302,3.82691901,0.06766167,0.01310897,0.64286422,1.62273515,0.72273614,0.03860270,2.58377234
-2.08004002,3.75958914,0.06607561,0.01292306,0.62951742,1.58372928,0.71714601,0.03697483,2.53884188
-2.07403702,3.69609502,0.06455809,0.01276188,0.61688675,1.54465015,0.71255820,0.03549120,2.49616460
-2.06803402,3.63744023,0.06313434,0.01262908,0.60515533,1.50603591,0.70913219,0.03416563,2.45640116
-2.06203102,3.58455002,0.06182861,0.01252793,0.59448827,1.46840643,0.70701171,0.03300993,2.42016704
-2.05602801,3.53824868,0.06066353,0.01246124,0.58502887,1.43224846,0.70632071,0.03203386,2.38801735
-2.05002501,3.49924129,0.05965951,0.01243121,0.57689557,1.39800298,0.70716005,0.03124504,2.36043473
-2.04402201,3.46810043,0.05883434,0.01243943,0.57017961,1.36605486,0.70960529,0.03064890,2.33782074
-2.03801901,3.44525798,0.05820277,0.01248682,0.56494348,1.33672519,0.71370554,0.03024876,2.32049055
-2.03201601,3.43100205,0.05777620,0.01257358,0.56122021,1.31026641,0.71948322,0.03004578,2.30867109
-2.02601301,3.42547855,0.05756253,0.01269922,0.55901346,1.28686026,0.72693502,0.03003911,2.30250221
-2.02001001,3.42869694,0.05756603,0.01286254,0.55829833,1.26661829,0.73603352,0.03022590,2.30204049
-2.01400700,3.44053949,0.05778733,0.01306174,0.55902283,1.24958479,0.74672971,0.03060145,2.30726524
-2.00800400,3.46077314,0.05822352,0.01329441,0.56110992,1.23574169,0.75895590,0.03115935,2.31808599
-2.00200100,3.48906315,0.05886832,0.01355763,0.56445990,1.22501511,0.77262906,0.03189157,2.33435102
-1.99599800,3.52498777,0.05971225,0.01384806,0.56895321,1.21728306,0.78765413,0.03278861,2.35585626
-1.98999500,3.56805319,0.06074299,0.01416201,0.57445341,1.21238390,0.80392747,0.03383970,2.38235420
-1.98399200,3.61770816,0.06194570,0.01449555,0.58081021,1.21012506,0.82133983,0.03503291,2.41356241
-1.97798899,3.67335797,0.06330340,0.01484454,0.58786270,1.21029174,0.83977922,0.03635533,2.44917139
-1.97198599,3.73437755,0.06479739,0.01520479,0.59544247,1.21265522,0.85913319,0.03779325,2.48885178
-1.96598299,3.80012364,0.06640777,0.01557203,0.60337683,1.21698065,0.87929078,0.03933232,2.53226076
-1.95997999,3.86994629,0.06811382,0.01594206,0.61149197,1.22303395,0.90014408,0.04095778,2.57904802
-1.95397699,3.94319975,0.06989459,0.01631076,0.61961625,1.23058804,0.92158944,0.04265461,2.62886128
-1.94797399,4.01925321,0.07172933,0.01667413,0.62758341,1.23942805,0.94352848,0.04440778,2.68135178
-1.94197099,4.09750153,0.07359801,0.01702836,0.63523592,1.24935583,0.96586897,0.04620248,2.73617976
-1.93596798,4.17737624,0.07548178,0.01736986,0.64242834,1.26019354,0.98852568,0.04802431,2.79302033
-1.92996498,4.25835679,0.07736340,0.01769528,0.64903071,1.27178657,1.01142133,0.04985959,2.85156958
-1.92396198,4.33998191,0.07922767,0.01800158,0.65493180,1.28400577,1.03448753,0.05169561,2.91155104
-1.91795898,4.42186086,0.08106170,0.01828604,0.66004227,1.29674893,1.05766593,0.05352082,2.97272218
-1.91195598,4.50368379,0.08285523,0.01854634,0.66429746,1.30994170,1.08090930,0.05532514,3.03488065
-1.90595298,4.58523079,0.08460074,0.01878060,0.66765977,1.32353774,1.10418257,0.05710016,3.09786986
-1.89994997,4.66637853,0.08629351,0.01898740,0.67012035,1.33751813,1.12746363,0.05883933,3.16158332
-1.89394697,4.74710382,0.08793160,0.01916585,0.67170004,1.35188998,1.15074377,0.06053808,3.22596708
-1.88794397,4.82748312,0.08951559,0.01931562,0.67244933,1.36668413,1.17402751,0.06219395,3.29101989
-1.88194097,4.90768736,0.09104834,0.01943700,0.67244731,1.38195190,1.19733167,0.06380655,3.35679047
-1.87593797,4.98797161,0.09253455,0.01953084,0.67179947,1.39776087,1.22068366,0.06537753,3.42337154
-1.86993497,5.06865933,0.09398022,0.01959863,0.67063435,1.41418969,1.24411872,0.06691043,3.49089061
-1.86393197,5.15012158,0.09539207,0.01964242,0.66909915,1.43132213,1.26767623,0.06841038,3.55949750
-1.85792896,5.23275153,0.09677691,0.01966479,0.66735444,1.44924026,1.29139522,0.06988382,3.62934888
-1.85192596,5.31693549,0.09814093,0.01966878,0.66556803,1.46801737,1.31530906,0.07133806,3.70059074
-1.84592296,5.40302161,0.09948912,0.01965781,0.66390847,1.48771054,1.33943979,0.07278081,3.77333919
-1.83991996,5.49128794,0.10082462,0.01963554,0.66253822,1.50835347,1.36379227,0.07421965,3.84766105
-1.83391696,5.58191171,0.10214832,0.01960577,0.66160704,1.52994985,1.38834859,0.07566147,3.92355512
-1.82791396,5.67494157,0.10345841,0.01957228,0.66124571,1.55246763,1.41306314,0.07711194,4.00093540
-1.82191096,5.77027471,0.10475028,0.01953874,0.66156059,1.57583457,1.43785869,0.07857501,4.07961753
-1.81590795,5.86764046,0.10601646,0.01950853,0.66262907,1.59993537,1.46262395,0.08005241,4.15930937
-1.80990495,5.96659152,0.10724681,0.01948465,0.66449631,1.62461068,1.48721280,0.08154335,4.23960665
-1.80390195,6.06650400,0.10842886,0.01946962,0.66717326,1.64965800,1.51144540,0.08304424,4.31999416
-1.79789895,6.16658627,0.10954836,0.01946539,0.67063620,1.67483466,1.53511143,0.08454859,4.39985285
-1.79189595,6.26589677,0.11058996,0.01947331,0.67482765,1.69986261,1.55797518,0.08604705,4.47847264
-1.78589295,6.36337000,0.11153794,0.01949411,0.67965859,1.72443512,1.57978248,0.08752760,4.55507043
-1.77988994,6.45784940,0.11237709,0.01952792,0.68501205,1.74822479,1.60026922,0.08897587,4.62881267
-1.77388694,6.54812572,0.11309356,0.01957430,0.69074752,1.77089272,1.61917083,0.09037562,4.69884130
-1.76788394,6.63297887,0.11367564,0.01963230,0.69670631,1.79209837,1.63623255,0.09170930,4.76430186
-1.76188094,6.71122115,0.11411455,0.01970057,0.70271736,1.81150962,1.65121962,0.09295873,4.82437227
-1.75587794,6.78173963,0.11440497,0.01977746,0.70860329,1.82881262,1.66392710,0.09410578,4.87829102
-1.74987494,6.84353579,0.11454553,0.01986108,0.71418658,1.84372095,1.67418857,0.09513313,4.92538317
-1.74387194,6.89576018,0.11453903,0.01994946,0.71929537,1.85598387,1.68188332,0.09602490,4.96508310
-1.73786893,6.93774079,0.11439247,0.02004060,0.72376890,1.86539302,1.68694161,0.09676731,4.99695281
-1.73186593,6.96900371,0.11411689,0.02013256,0.72746234,1.87178776,1.68934759,0.09734920,5.02069499
-1.72586293,6.98928526,0.11372698,0.02022353,0.73025085,1.87505861,1.68913988,0.09776241,5.03616044
-1.71985993,6.99853535,0.11324053,0.02031186,0.73203277,1.87514893,1.68640957,0.09800200,5.04334949
-1.71385693,6.99691209,0.11267774,0.02039606,0.73273194,1.87205487,1.68129588,0.09806635,5.04240764
-1.70785393,6.98476810,0.11206039,0.02047482,0.73229912,1.86582352,1.67397970,0.09795703,5.03361566
-1.70185093,6.96262964,0.11141098,0.02054694,0.73071241,1.85654959,1.66467532,0.09767859,5.01737491
-1.69584792,6.93116958,0.11075181,0.02061133,0.72797686,1.84437065,1.65362083,0.09723807,4.99418855
-1.68984492,6.89117580,0.11010413,0.02066692,0.72412322,1.82946138,1.64106777,0.09664455,4.96463978
-1.68384192,6.84351668,0.10948733,0.02071263,0.71920598,1.81202680,1.62727051,0.09590849,4.92936810
-1.67783892,6.78910536,0.10891823,0.02074730,0.71330070,1.79229514,1.61247607,0.09504110,4.88904478
-1.67183592,6.72886447,0.10841056,0.02076963,0.70650090,1.77051023,1.59691480,0.09405362,4.84434857
-1.66583292,6.66369315,0.10797454,0.02077816,0.69891444,1.74692409,1.58079261,0.09295673,4.79594299
-1.65982991,6.59443768,0.10761671,0.02077127,0.69065973,1.72178972,1.56428493,0.09175996,4.74445585
-1.65382691,6.52186720,0.10733988,0.02074715,0.68186175,1.69535450,1.54753299,0.09047125,4.69046226
-1.64782391,6.44665540,0.10714330,0.02070387,0.67264820,1.66785438,1.53064238,0.08909663,4.63447141
-1.64182091,6.36936907,0.10702298,0.02063937,0.66314574,1.63950914,1.51368407,0.08764007,4.57691804
-1.63581791,6.29046374,0.10697221,0.02055161,0.65347668,1.61051877,1.49669779,0.08610349,4.51815849
-1.62981491,6.21028650,0.10698210,0.02043858,0.64375615,1.58106125,1.47969742,0.08448697,4.45847166
-1.62381191,6.12908562,0.10704233,0.02029844,0.63408980,1.55129162,1.46267824,0.08278906,4.39806456
-1.61780890,6.04702625,0.10714185,0.02012961,0.62457232,1.52134244,1.44562538,0.08100729,4.33708198
-1.61180590,5.96421109,0.10726962,0.01993086,0.61528655,1.49132556,1.42852305,0.07913872,4.27561973
-1.60580290,5.88070471,0.10741536,0.01970138,0.60630346,1.46133491,1.41136383,0.07718066,4.21374047
-1.59979990,5.79656001,0.10757015,0.01944089,0.59768271,1.43145037,1.39415760,0.07513129,4.15149133
-1.59379690,5.71184492,0.10772701,0.01914966,0.58947388,1.40174212,1.37693927,0.07299038,4.08892191
-1.58779390,5.62666780,0.10788123,0.01882856,0.58171807,1.37227541,1.35977501,0.07075986,4.02610178
-1.58179090,5.54119967,0.10803066,0.01847902,0.57444981,1.34311526,1.34276636,0.06844439,3.96313624
-1.57578789,5.45569176,0.10817571,0.01810304,0.56769899,1.31433077,1.32605195,0.06605169,3.90017914
-1.56978489,5.37048700,0.10831923,0.01770312,0.56149264,1.28599874,1.30980669,0.06359278,3.83744211
-1.56378189,5.28602460,0.10846614,0.01728218,0.55585637,1.25820627,1.29423825,0.06108208,3.77519924
-1.55777889,5.20283693,0.10862295,0.01684347,0.55081518,1.23105201,1.27958109,0.05853723,3.71378685
-1.55177589,5.12153871,0.10879709,0.01639045,0.54639358,1.20464615,1.26608821,0.05597879,3.65359816
-1.54577289,5.04280871,0.10899611,0.01592670,0.54261499,1.17910873,1.25402095,0.05342983,3.59507291
-1.53976988,4.96736486,0.10922681,0.01545578,0.53950023,1.15456668,1.24363750,0.05091523,3.53868244
-1.53376688,4.89593370,0.10949434,0.01498115,0.53706525,1.13114936,1.23518057,0.04846105,3.48491073
-1.52776388,4.82921602,0.10980135,0.01450605,0.53531830,1.10898308,1.22886481,0.04609362,3.43423255
-1.52176088,4.76785018,0.11014710,0.01403345,0.53425652,1.08818485,1.22486477,0.04383878,3.38708963
-1.51575788,4.71237526,0.11052684,0.01356597,0.53386245,1.06885563,1.22330388,0.04172093,3.34386628
-1.50975488,4.66319607,0.11093126,0.01310586,0.53410057,1.05107359,1.22424499,0.03976226,3.30486553
-1.50375188,4.62055179,0.11134615,0.01265499,0.53491420,1.03488779,1.22768305,0.03798194,3.27028744
-1.49774887,4.58449032,0.11175237,0.01221484,0.53622321,1.02031261,1.23354020,0.03639543,3.24021040
-1.49174587,4.55484958,0.11212602,0.01178655,0.53792261,1.00732348,1.24166357,0.03501396,3.21457688
-1.48574287,4.53124727,0.11243890,0.01137094,0.53988239,0.99585397,1.25182578,0.03384407,3.19318417
-1.47973987,4.51307957,0.11265927,0.01096856,0.54194878,0.98579474,1.26372839,0.03288737,3.17568109
-1.47373687,4.49952940,0.11275275,0.01057976,0.54394689,0.97699425,1.27700783,0.03214046,3.16157074
-1.46773387,4.48958402,0.11268358,0.01020470,0.54568483,0.96926150,1.29124390,0.03159495,3.15021958
-1.46173087,4.48206143,0.11241586,0.00984344,0.54695918,0.96237050,1.30597027,0.03123774,3.14087265
-1.45572786,4.47564483,0.11191505,0.00949595,0.54756155,0.95606659,1.32068679,0.03105141,3.13267432
-1.44972486,4.46892364,0.11114944,0.00916216,0.54728602,0.95007415,1.33487305,0.03101475,3.12469412
-1.44372186,4.46043982,0.11009155,0.00884195,0.54593708,0.94410552,1.34800278,0.03110345,3.11595650
-1.43771886,4.44873756,0.10871950,0.00853517,0.54333778,0.93787074,1.35955869,0.03129082,3.10547370
-1.43171586,4.43241461,0.10701821,0.00824164,0.53933754,0.93108780,1.36904719,0.03154872,3.09228046
-1.42571286,4.41017343,0.10498033,0.00796113,0.53381936,0.92349284,1.37601277,0.03184840,3.07546921
-1.41970985,4.38087022,0.10260699,0.00769335,0.52670608,0.91485018,1.38005142,0.03216149,3.05422483
-1.41370685,4.34356019,0.09990815,0.00743791,0.51796526,0.90496154,1.38082289,0.03246085,3.02785737
