energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.21460730,1.70669338,0.29247974,0.94417051,0.00404479,0.23017455,0.01498599,0.34732909,0.34038065,0.01895394
-3.20860430,1.81675407,0.31711261,1.01189813,0.00461181,0.24537600,0.01578274,0.35805394,0.36213448,0.01991628
-3.20260130,1.92594410,0.34264132,1.07909443,0.00523069,0.26029334,0.01657464,0.36851642,0.38346057,0.02086259
-3.19659830,2.03306647,0.36882766,1.14494310,0.00590147,0.27474070,0.01734641,0.37872209,0.40410981,0.02178047
-3.19059530,2.13691808,0.39540979,1.20860134,0.00662337,0.28853928,0.01808357,0.38869336,0.42384235,0.02265852
-3.18459230,2.23631363,0.42210591,1.26921810,0.00739470,0.30152143,0.01877280,0.39846705,0.44243255,0.02348651
-3.17858929,2.33011108,0.44861913,1.32595439,0.00821280,0.31353468,0.01940223,0.40809175,0.45967381,0.02425560
-3.17258629,2.41723810,0.47464329,1.37800482,0.00907399,0.32444539,0.01996176,0.41762491,0.47538307,0.02495851
-3.16658329,2.49671886,0.49986989,1.42461990,0.00997364,0.33414219,0.02044329,0.42713003,0.48940493,0.02558963
-3.16058029,2.56770041,0.52399567,1.46512832,0.01090614,0.34253894,0.02084093,0.43667384,0.50161527,0.02614515
-3.15457729,2.62947800,0.54673084,1.49895838,0.01186505,0.34957725,0.02115119,0.44632377,0.51192434,0.02662308
-3.14857429,2.68151840,0.56780756,1.52565785,0.01284319,0.35522859,0.02137309,0.45614566,0.52027932,0.02702331
-3.14257129,2.72348072,0.58698842,1.54491142,0.01383287,0.35949591,0.02150825,0.46620186,0.52666631,0.02734764
-3.13656828,2.75523387,0.60407465,1.55655512,0.01482611,0.36241478,0.02156093,0.47654977,0.53111174,0.02759972
-3.13056528,2.77687002,0.61891370,1.56058696,0.01581495,0.36405417,0.02153804,0.48724077,0.53368324,0.02778509
-3.12456228,2.78871363,0.63140592,1.55717339,0.01679177,0.36451671,0.02144912,0.49831950,0.53448998,0.02791108
-3.11855928,2.79132541,0.64151007,1.54665117,0.01774972,0.36393857,0.02130625,0.50982364,0.53368246,0.02798683
-3.11255628,2.78550093,0.64924746,1.52952457,0.01868306,0.36248888,0.02112397,0.52178388,0.53145170,0.02802320
-3.10655328,2.77226363,0.65470442,1.50645768,0.01958764,0.36036867,0.02091912,0.53422420,0.52802782,0.02803271
-3.10055028,2.75285199,0.65803312,1.47826214,0.02046128,0.35780927,0.02071072,0.54716227,0.52367800,0.02802948
-3.09454727,2.72870092,0.65945042,1.44588064,0.02130418,0.35507010,0.02051970,0.56060994,0.51870359,0.02802910
-3.08854427,2.70141741,0.65923500,1.41036639,0.02211925,0.35243573,0.02036871,0.57457367,0.51343644,0.02804853
-3.08254127,2.67275066,0.65772248,1.37285943,0.02291240,0.35021217,0.02028177,0.58905487,0.50823424,0.02810592
-3.07653827,2.64455701,0.65529883,1.33456025,0.02369272,0.34872227,0.02028393,0.60405005,0.50347480,0.02822034
-3.07053527,2.61876020,0.65239205,1.29670151,0.02447249,0.34830016,0.02040090,0.61955071,0.49954929,0.02841158
-3.06453227,2.59730746,0.64946226,1.26051857,0.02526718,0.34928461,0.02065847,0.63554298,0.49685426,0.02869973
-3.05852926,2.58212230,0.64699054,1.22721962,0.02609513,0.35201145,0.02108206,0.65200690,0.49578254,0.02910474
-3.05252626,2.57505474,0.64546651,1.19795620,0.02697720,0.35680500,0.02169605,0.66891545,0.49671320,0.02964598
-3.04652326,2.57783022,0.64537515,1.17379471,0.02793614,0.36396863,0.02252309,0.68623332,0.50000049,0.03034159
-3.04052026,2.59199815,0.64718299,1.15568960,0.02899590,0.37377473,0.02358341,0.70391546,0.50596224,0.03120791
-3.03451726,2.61888163,0.65132410,1.14445889,0.03018068,0.38645425,0.02489403,0.72190546,0.51486788,0.03225871
-3.02851426,2.65952966,0.65818610,1.14076252,0.03151391,0.40218623,0.02646799,0.74013394,0.52692661,0.03350457
-3.02251126,2.71467345,0.66809678,1.14508401,0.03301714,0.42108771,0.02831356,0.75851691,0.54227602,0.03495212
-3.01650825,2.78468846,0.68131149,1.15771583,0.03470878,0.44320448,0.03043357,0.77695439,0.56097190,0.03660342
-3.01050525,2.86956361,0.69800188,1.17874895,0.03660297,0.46850313,0.03282472,0.79532920,0.58297951,0.03845532
-3.00450225,2.96887953,0.71824637,1.20806672,0.03870837,0.49686496,0.03547710,0.81350614,0.60816712,0.04049902
-2.99849925,3.08179692,0.74202263,1.24534355,0.04102711,0.52808213,0.03837383,0.83133171,0.63630213,0.04271975
-2.99249625,3.20705647,0.76920261,1.29004829,0.04355395,0.56185653,0.04149086,0.84863429,0.66705030,0.04509658
-2.98649325,3.34299106,0.79955033,1.34145274,0.04627554,0.59780164,0.04479708,0.86522503,0.69997840,0.04760251
-2.98049025,3.48755101,0.83272271,1.39864503,0.04917006,0.63544765,0.04825455,0.88089935,0.73456049,0.05020475
-2.97448724,3.63834207,0.86827369,1.46054793,0.05220715,0.67424980,0.05181910,0.89543929,0.77018793,0.05286523
-2.96848424,3.79267612,0.90566154,1.52594176,0.05534818,0.71360000,0.05544115,0.90861642,0.80618286,0.05554138
-2.96248124,3.94763324,0.94425957,1.59349164,0.05854682,0.75284128,0.05906673,0.92019561,0.84181500,0.05818710
-2.95647824,4.10013384,0.98336974,1.66177830,0.06175012,0.79128491,0.06263878,0.92993938,0.87632123,0.06075392
-2.95047524,4.24701867,1.02223924,1.72933210,0.06489975,0.82822929,0.06609863,0.93761287,0.90892722,0.06319234
-2.94447224,4.38513422,1.06007929,1.79466909,0.06793364,0.86298027,0.06938759,0.94298930,0.93887046,0.06545327
-2.93846923,4.51142056,1.09608575,1.85632820,0.07078787,0.89487177,0.07244861,0.94585576,0.96542368,0.06748949
-2.93246623,4.62299850,1.12946088,1.91290864,0.07339867,0.92328608,0.07522803,0.94601921,0.98791771,0.06925717
-2.92646323,4.71725273,1.15943551,1.96310597,0.07570456,0.94767289,0.07767715,0.94331241,1.00576287,0.07071723
-2.92046023,4.79190784,1.18529082,2.00574605,0.07764844,0.96756622,0.07975381,0.93759973,1.01846795,0.07183662
-2.91445723,4.84509399,1.20637888,2.03981527,0.07917962,0.98259847,0.08142366,0.92878240,1.02565586,0.07258940
-2.90845423,4.87539984,1.22214137,2.06448639,0.08025563,0.99251108,0.08266125,0.91680325,1.02707535,0.07295754
-2.90245123,4.88191043,1.23212559,2.07913868,0.08084380,0.99716121,0.08345083,0.90165041,1.02260826,0.07293151
-2.89644822,4.86422873,1.23599722,2.08337190,0.08092240,0.99652432,0.08378678,0.88336006,1.01227203,0.07251048
-2.89044522,4.82247985,1.23354943,2.07701344,0.08048151,0.99069242,0.08367368,0.86201791,0.99621733,0.07170228
-2.88444222,4.75729824,1.22470799,2.06011845,0.07952334,0.97986834,0.08312610,0.83775931,0.97472107,0.07052305
-2.87843922,4.66979846,1.20953217,2.03296301,0.07806213,0.96435613,0.08216793,0.81076796,0.94817510,0.06899653
-2.87243622,4.56153104,1.18821167,1.99603075,0.07612366,0.94454830,0.08083155,0.78127317,0.91707131,0.06715317
-2.86643322,4.43442568,1.16105960,1.94999339,0.07374424,0.92091048,0.07915654,0.74954576,0.88198366,0.06502907
-2.86043022,4.29072435,1.12850199,1.89568623,0.07096944,0.89396412,0.07718833,0.71589266,0.84354826,0.06266461
-2.85442721,4.13290726,1.09106431,1.83407955,0.06785244,0.86426836,0.07497659,0.68065048,0.80244224,0.06010320
-2.84842421,3.96361498,1.04935575,1.76624714,0.06445227,0.83240147,0.07257356,0.64417814,0.75936241,0.05738982
-2.84242121,3.78556983,1.00405170,1.69333332,0.06083175,0.79894300,0.07003237,0.60684892,0.71500462,0.05456968
-2.83641821,3.60149973,0.95587538,1.61651960,0.05705558,0.76445711,0.06740533,0.56904223,0.67004459,0.05168692
-2.83041521,3.41406718,0.90557926,1.53699240,0.05318832,0.72947777,0.06474245,0.53113535,0.62512090,0.04878350
-2.82441221,3.22580571,0.85392689,1.45591286,0.04929256,0.69449627,0.06208995,0.49349542,0.58082076,0.04589815
-2.81840920,3.03906584,0.80167577,1.37438972,0.04542730,0.65995136,0.05948914,0.45647204,0.53766871,0.04306562
-2.81240620,2.85597165,0.74956180,1.29345619,0.04164653,0.62622216,0.05697543,0.42039069,0.49611862,0.04031606
-2.80640320,2.67838880,0.69828553,1.21405119,0.03799812,0.59362393,0.05457766,0.38554707,0.45654893,0.03767465
-2.80040020,2.50790411,0.64850063,1.13700548,0.03452300,0.56240647,0.05231770,0.35220269,0.41926099,0.03516146
-2.79439720,2.34581626,0.60080457,1.06303255,0.03125468,0.53275507,0.05021032,0.32058162,0.38448012,0.03279143
-2.78839420,2.19313695,0.55573152,0.99272445,0.02821903,0.50479357,0.04826338,0.29086850,0.35235921,0.03057459
-2.78239120,2.05060104,0.51374737,0.92655188,0.02543438,0.47858929,0.04647817,0.26320780,0.32298420,0.02851641
-2.77638819,1.91868440,0.47524672,0.86486830,0.02291183,0.45415929,0.04485013,0.23770417,0.29638106,0.02661822
-2.77038519,1.79762773,0.44055148,0.80791737,0.02065575,0.43147757,0.04336962,0.21442381,0.27252373,0.02487782
-2.76438219,1.68746452,0.40991086,0.75584286,0.01866450,0.41048295,0.04202287,0.19339670,0.25134257,0.02328997
-2.75837919,1.58805165,0.38350252,0.70870055,0.01693118,0.39108698,0.04079310,0.17461944,0.23273285,0.02184709
-2.75237619,1.49910072,0.36143435,0.66647102,0.01544448,0.37318180,0.03966161,0.15805864,0.21656293,0.02053983
-2.74637319,1.42020897,0.34374706,0.62907284,0.01418956,0.35664750,0.03860888,0.14365456,0.20268182,0.01935762
-2.74037019,1.35088842,0.33041692,0.59637548,0.01314885,0.34135885,0.03761568,0.13132485,0.19092598,0.01828925
-2.73436718,1.29059225,0.32135890,0.56821118,0.01230288,0.32719120,0.03666408,0.12096834,0.18112513,0.01732331
-2.72836418,1.23873791,0.31642999,0.54438561,0.01163102,0.31402548,0.03573827,0.11246862,0.17310707,0.01644859
-2.72236118,1.19472654,0.31543270,0.52468687,0.01111206,0.30175224,0.03482538,0.10569742,0.16670156,0.01565444
-2.71635818,1.15795855,0.31811887,0.50889267,0.01072478,0.29027480,0.03391597,0.10051776,0.16174331,0.01493096
-2.71035518,1.12784557,0.32419386,0.49677572,0.01044843,0.27951146,0.03300447,0.09678668,0.15807413,0.01426925
-2.70435218,1.10381927,0.33332123,0.48810752,0.01026304,0.26939702,0.03208937,0.09435785,0.15554459,0.01366149
-2.69834917,1.08533739,0.34512813,0.48266064,0.01014971,0.25988358,0.03117328,0.09308370,0.15401516,0.01310101
-2.69234617,1.07188782,0.35921138,0.48020997,0.01009083,0.25094083,0.03026276,0.09281758,0.15335705,0.01258231
-2.68634317,1.06299138,0.37514455,0.48053324,0.01007021,0.24255600,0.02936812,0.09341552,0.15345302,0.01210102
-2.68034017,1.05820406,0.39248584,0.48341135,0.01007316,0.23473340,0.02850300,0.09473807,0.15419814,0.01165391
-2.67433717,1.05711937,0.41078690,0.48862891,0.01008659,0.22749397,0.02768392,0.09665197,0.15550068,0.01123874
-2.66833417,1.05937132,0.42960248,0.49597533,0.01009899,0.22087464,0.02692973,0.09903191,0.15728321,0.01085424
-2.66233117,1.06463853,0.44850068,0.50524694,0.01010048,0.21492764,0.02626108,0.10176224,0.15948381,0.01050003
-2.65632816,1.07264958,0.46707361,0.51625030,0.01008280,0.20971988,0.02569982,0.10473872,0.16205754,0.01017651
-2.65032516,1.08318961,0.48494813,0.52880677,0.01003931,0.20533219,0.02526846,0.10787038,0.16497796,0.00988483
-2.64432216,1.09610809,0.50179637,0.54275852,0.00996494,0.20185856,0.02498961,0.11108127,0.16823861,0.00962678
-2.63831916,1.11132713,0.51734551,0.55797558,0.00985619,0.19940517,0.02488550,0.11431220,0.17185441,0.00940474
-2.63231616,1.12884995,0.53138653,0.57436382,0.00971109,0.19808917,0.02497746,0.11752236,0.17586276,0.00922164
-2.62631316,1.14876861,0.54378147,0.59187335,0.00952910,0.19803711,0.02528554,0.12069076,0.18032410,0.00908087
-2.62031016,1.17127024,0.55446886,0.61050680,0.00931111,0.19938289,0.02582808,0.12381729,0.18532198,0.00898618
-2.61430715,1.19664099,0.56346684,0.63032686,0.00905927,0.20226524,0.02662130,0.12692351,0.19096225,0.00894167
-2.60830415,1.22526661,0.57087402,0.65146248,0.00877693,0.20682447,0.02767895,0.13005289,0.19737150,0.00895162
-2.60230115,1.25762933,0.57686750,0.67411299,0.00846849,0.21319875,0.02901191,0.13327047,0.20469443,0.00902042
-2.59629815,1.29429999,0.58169841,0.69854958,0.00813924,0.22151970,0.03062781,0.13666199,0.21309035,0.00915241
-2.59029515,1.33592551,0.58568461,0.72511364,0.00779518,0.23190746,0.03253067,0.14033223,0.22272863,0.00935177
-2.58429215,1.38321128,0.58920100,0.75421149,0.00744287,0.24446538,0.03472049,0.14440269,0.23378332,0.00962229
-2.57828914,1.43689872,0.59266749,0.78630549,0.00708920,0.25927449,0.03719290,0.14900856,0.24642699,0.00996726
-2.57228614,1.49773862,0.59653506,0.82190128,0.00674119,0.27638791,0.03993881,0.15429502,0.26082398,0.01038922
-2.56628314,1.56646081,0.60127039,0.86153153,0.00640583,0.29582551,0.04294410,0.16041287,0.27712326,0.01088980
-2.56028014,1.64374131,0.60733941,0.90573667,0.00608985,0.31756897,0.04618943,0.16751362,0.29545129,0.01146957
-2.55427714,1.73016818,0.61519053,0.95504303,0.00579955,0.34155770,0.04965009,0.17574428,0.31590487,0.01212782
-2.54827414,1.82620750,0.62523801,1.00993951,0.00554067,0.36768562,0.05329603,0.18524170,0.33854462,0.01286242
-2.54227114,1.93217096,0.63784605,1.07085353,0.00531820,0.39579919,0.05709197,0.19612702,0.36338907,0.01366979
-2.53626813,2.04818662,0.65331432,1.13812753,0.00513631,0.42569680,0.06099776,0.20850005,0.39040983,0.01454471
-2.53026513,2.17417431,0.67186533,1.21199706,0.00499822,0.45712968,0.06496881,0.22243410,0.41952789,0.01548042
-2.52426213,2.30982707,0.69363424,1.29257167,0.00490619,0.48980428,0.06895684,0.23797130,0.45061150,0.01646855
-2.51825913,2.45459967,0.71866142,1.37981952,0.00486144,0.52338628,0.07291067,0.25511862,0.48347541,0.01749922
-2.51225613,2.60770521,0.74688827,1.47355685,0.00486415,0.55750598,0.07677721,0.27384495,0.51788192,0.01856122
-2.50625313,2.76812010,0.77815619,1.57344272,0.00491350,0.59176504,0.08050263,0.29407920,0.55354349,0.01964209
-2.50025013,2.93459789,0.81220916,1.67897978,0.00500770,0.62574428,0.08403356,0.31570972,0.59012699,0.02072845
-2.49424712,3.10569139,0.84869955,1.78952098,0.00514406,0.65901239,0.08731837,0.33858508,0.62725948,0.02180614
-2.48824412,3.27978272,0.88719725,1.90428220,0.00531906,0.69113518,0.09030844,0.36251627,0.66453532,0.02286062
-2.48224112,3.45512013,0.92720164,2.02236035,0.00552848,0.72168514,0.09295944,0.38728029,0.70152443,0.02387720
-2.47623812,3.62986032,0.96815604,2.14275608,0.00576750,0.75025094,0.09523244,0.41262501,0.73778146,0.02484140
-2.47023512,3.80211466,1.00946415,2.26440022,0.00603084,0.77644664,0.09709498,0.43827526,0.77285560,0.02573926
-2.46423212,3.96999749,1.05050779,2.38618256,0.00631290,0.79992033,0.09852190,0.46393983,0.80630071,0.02655767
-2.45822911,4.13167456,1.09066528,2.50698170,0.00660793,0.82036197,0.09949600,0.48931919,0.83768549,0.02728466
-2.45222611,4.28540974,1.12932978,2.62569450,0.00691014,0.83751011,0.10000846,0.51411356,0.86660340,0.02790969
-2.44622311,4.42960799,1.16592685,2.74126372,0.00721391,0.85115761,0.10005904,0.53803102,0.89268206,0.02842386
-2.44022011,4.56285302,1.19993055,2.85270251,0.00751389,0.86115593,0.09965605,0.56079537,0.91559176,0.02882017
-2.43421711,4.68393817,1.23087741,2.95911464,0.00780520,0.86741817,0.09881601,0.58215327,0.93505303,0.02909360
-2.42821411,4.79188936,1.25837791,3.05970975,0.00808355,0.86992066,0.09756320,0.60188047,0.95084287,0.02924130
-2.42221111,4.88597944,1.28212488,3.15381291,0.00834535,0.86870323,0.09592898,0.61978681,0.96279967,0.02926259
-2.41620810,4.96573372,1.30189874,3.24086841,0.00858787,0.86386807,0.09395086,0.63571983,0.97082649,0.02915899
-2.41020510,5.03092674,1.31756936,3.32043812,0.00880928,0.85557739,0.09167156,0.64956678,0.97489283,0.02893419
-2.40420210,5.08157101,1.32909477,3.39219473,0.00900875,0.84404975,0.08913792,0.66125517,0.97503471,0.02859389
-2.39819910,5.11789864,1.33651681,3.45591098,0.00918649,0.82955536,0.08639974,0.67075177,0.97135317,0.02814573
-2.39219610,5.14033722,1.33995421,3.51144587,0.00934379,0.81241031,0.08350857,0.67806019,0.96401125,0.02759907
-2.38619310,5.14948144,1.33959353,3.55872925,0.00948295,0.79296994,0.08051658,0.68321740,0.95322941,0.02696475
-2.38019010,5.14606232,1.33567854,3.59774604,0.00960728,0.77162139,0.07747544,0.68628934,0.93927985,0.02625485
-2.37418709,5.13091550,1.32849874,3.62852161,0.00972103,0.74877558,0.07443520,0.68736589,0.92247953,0.02548240
-2.36818409,5.10495053,1.31837753,3.65110930,0.00982924,0.72485869,0.07144333,0.68655569,0.90318240,0.02466110
-2.36218109,5.06912235,1.30566076,3.66558130,0.00993765,0.70030336,0.06854383,0.68398088,0.88177094,0.02380494
-2.35617809,5.02440629,1.29070604,3.67202332,0.01005246,0.67553977,0.06577648,0.67977229,0.85864722,0.02292798
-2.35017509,4.97177738,1.27387337,3.67053368,0.01018022,0.65098682,0.06317613,0.67406508,0.83422384,0.02204399
-2.34417209,4.91219436,1.25551729,3.66122646,0.01032754,0.62704352,0.06077222,0.66699519,0.80891486,0.02116614
-2.33816908,4.84658853,1.23598075,3.64423853,0.01050089,0.60408091,0.05858838,0.65869644,0.78312710,0.02030678
-2.33216608,4.77585699,1.21559075,3.61973950,0.01070636,0.58243465,0.05664213,0.64929868,0.75725186,0.01947717
-2.32616308,4.70085979,1.19465554,3.58794373,0.01094936,0.56239838,0.05494474,0.63892645,0.73165742,0.01868727
-2.32016008,4.62241984,1.17346325,3.54912296,0.01123446,0.54421819,0.05350126,0.62769855,0.70668229,0.01794558
-2.31415708,4.54132480,1.15228167,3.50361830,0.01156509,0.52808820,0.05231052,0.61572791,0.68262949,0.01725899
-2.30815408,4.45832953,1.13135863,3.45185024,0.01194335,0.51414739,0.05136546,0.60312194,0.65976191,0.01663272
-2.30215108,4.37415825,1.11092289,3.39432544,0.01236985,0.50247785,0.05065337,0.58998298,0.63829874,0.01607027
-2.29614807,4.28950530,1.09118486,3.33163923,0.01284359,0.49310438,0.05015638,0.57640868,0.61841301,0.01557342
-2.29014507,4.20503390,1.07233713,3.26447324,0.01336181,0.48599548,0.04985200,0.56249238,0.60023035,0.01514227
-2.28414207,4.12137238,1.05455433,3.19358758,0.01392005,0.48106573,0.04971372,0.54832305,0.58382874,0.01477532
-2.27813907,4.03910780,1.03799240,3.11980789,0.01451212,0.47817945,0.04971178,0.53398512,0.56923932,0.01446959
-2.27213607,3.95877732,1.02278709,3.04400749,0.01513023,0.47715546,0.04981392,0.51955784,0.55644819,0.01422080
-2.26613307,3.88085767,1.00905188,2.96708552,0.01576509,0.47777299,0.04998626,0.50511454,0.54539903,0.01402349
-2.26013007,3.80575366,0.99687544,2.88994227,0.01640621,0.47977828,0.05019420,0.49072167,0.53599647,0.01387127
-2.25412706,3.73378683,0.98631906,2.81345305,0.01704210,0.48289196,0.05040331,0.47643779,0.52811024,0.01375698
-2.24812406,3.66518523,0.97741424,2.73844209,0.01766060,0.48681681,0.05058023,0.46231268,0.52157976,0.01367294
-2.24212106,3.60007566,0.97016093,2.66565821,0.01824923,0.49124579,0.05069358,0.44838672,0.51621929,0.01361117
-2.23611806,3.53847945,0.96452683,2.59575371,0.01879556,0.49587010,0.05071474,0.43469050,0.51182346,0.01356360
-2.23011506,3.48031259,0.96044798,2.52926787,0.01928756,0.50038708,0.05061860,0.42124502,0.50817299,0.01352228
-2.22411206,3.42539118,0.95783103,2.46661609,0.01971399,0.50450779,0.05038421,0.40806226,0.50504075,0.01347960
-2.21810905,3.37344226,0.95655739,2.40808562,0.02006471,0.50796402,0.04999525,0.39514637,0.50219772,0.01342845
-2.21210605,3.32412022,0.95648908,2.35383796,0.02033102,0.51051476,0.04944038,0.38249529,0.49941909,0.01336238
-2.20610305,3.27702837,0.95747650,2.30391814,0.02050588,0.51195176,0.04871348,0.37010279,0.49649015,0.01327577
-2.20010005,3.23174475,0.95936759,2.25827009,0.02058415,0.51210434,0.04781367,0.35796089,0.49321195,0.01316391
-2.19409705,3.18785129,0.96201808,2.21675738,0.02056270,0.51084318,0.04674519,0.34606246,0.48940664,0.01302313
-2.18809405,3.14496466,0.96530242,2.17918786,0.02044049,0.50808314,0.04551711,0.33440377,0.48492228,0.01285082
-2.18209105,3.10276724,0.96912443,2.14534088,0.02021859,0.50378501,0.04414298,0.32298713,0.47963709,0.01264551
-2.17608804,3.06103653,0.97342743,2.11499508,0.01990009,0.49795623,0.04264024,0.31182306,0.47346292,0.01240681
-2.17008504,3.01967102,0.97820265,2.08795509,0.01949001,0.49065048,0.04102963,0.30093226,0.46634793,0.01213548
-2.16408204,2.97871098,0.98349562,2.06407542,0.01899511,0.48196636,0.03933452,0.29034692,0.45827824,0.01183332
-2.15807904,2.93835265,0.98940973,2.04327984,0.01842365,0.47204484,0.03758014,0.28011158,0.44927862,0.01150311
-2.15207604,2.89895464,0.99610653,2.02557496,0.01778519,0.46106595,0.03579286,0.27028322,0.43941206,0.01114855
-2.14607304,2.86103587,1.00380244,2.01105720,0.01709027,0.44924445,0.03399944,0.26093087,0.42877820,0.01077413
-2.14007004,2.82526467,1.01276191,1.99991235,0.01635013,0.43682471,0.03222638,0.25213441,0.41751068,0.01038500
-2.13406703,2.79243937,1.02328691,1.99240802,0.01557640,0.42407490,0.03049921,0.24398297,0.40577348,0.00998687
-2.12806403,2.76346095,1.03570335,1.98887915,0.01478083,0.41128061,0.02884198,0.23657272,0.39375625,0.00958579
-2.12206103,2.73929918,1.05034491,1.98970764,0.01397500,0.39873799,0.02727680,0.23000438,0.38166886,0.00918807
-2.11605803,2.72095371,1.06753502,1.99529732,0.01317006,0.38674675,0.02582337,0.22438039,0.36973538,0.00880011
-2.11005503,2.70941209,1.08756801,2.00604592,0.01237651,0.37560294,0.02449878,0.21980204,0.35818754,0.00842819
-2.10405203,2.70560695,1.11069048,2.02231586,0.01160397,0.36559191,0.02331728,0.21636651,0.34725807,0.00807838
-2.09804902,2.71037450,1.13708385,2.04440579,0.01086104,0.35698154,0.02229018,0.21416412,0.33717406,0.00775640
-2.09204602,2.72441660,1.16684930,2.07252471,0.01015516,0.35001598,0.02142586,0.21327577,0.32815056,0.00746744
-2.08604302,2.74826831,1.19999590,2.10677037,0.00949249,0.34490992,0.02072980,0.21377070,0.32038477,0.00721609
-2.08004002,2.78227254,1.23643286,2.14711347,0.00887788,0.34184382,0.02020471,0.21570464,0.31405081,0.00700624
-2.07403702,2.82656317,1.27596635,2.19338842,0.00831480,0.34095987,0.01985075,0.21911840,0.30929543,0.00684097
-2.06803402,2.88105711,1.31830125,2.24529150,0.00780541,0.34235911,0.01966569,0.22403687,0.30623462,0.00672256
-2.06203102,2.94545564,1.36304782,2.30238624,0.00735053,0.34609948,0.01964517,0.23046843,0.30495133,0.00665239
-2.05602801,3.01925449,1.40973305,2.36411573,0.00694976,0.35219503,0.01978294,0.23840480,0.30549420,0.00663096
-2.05002501,3.10176183,1.45781610,2.42982085,0.00660155,0.36061616,0.02007113,0.24782118,0.30787739,0.00665790
-2.04402201,3.19212277,1.50670691,2.49876321,0.00630331,0.37129086,0.02050043,0.25867668,0.31208128,0.00673199
-2.03801901,3.28934866,1.55578724,2.57015113,0.00605156,0.38410690,0.02106036,0.27091490,0.31805416,0.00685123
-2.03201601,3.39234927,1.60443266,2.64316700,0.00584209,0.39891483,0.02173942,0.28446475,0.32571461,0.00701285
-2.02601301,3.49996590,1.65203455,2.71699408,0.00567010,0.41553165,0.02252522,0.29924119,0.33495442,0.00721346
-2.02001001,3.61100344,1.69802074,2.79084117,0.00553037,0.43374507,0.02340464,0.31514607,0.34564202,0.00744909
-2.01400700,3.72425972,1.74187382,2.86396358,0.00541745,0.45331819,0.02436389,0.33206895,0.35762611,0.00771528
-2.00800400,3.83855066,1.78314608,2.93567923,0.00532581,0.47399439,0.02538856,0.34988778,0.37073941,0.00800721
-2.00200100,3.95273034,1.82147038,3.00537917,0.00525000,0.49550240,0.02646371,0.36846957,0.38480243,0.00831978
-1.99599800,4.06570527,1.85656656,3.07253213,0.00518481,0.51756137,0.02757383,0.38767106,0.39962702,0.00864775
-1.98999500,4.17644291,1.88824308,3.13668328,0.00512538,0.53988573,0.02870294,0.40733928,0.41501971,0.00898577
-1.98399200,4.28397473,1.91639419,3.19744774,0.00506734,0.56218990,0.02983461,0.42731221,0.43078473,0.00932853
-1.97798899,4.38739450,1.94099272,3.25449986,0.00500688,0.58419269,0.03095204,0.44741948,0.44672665,0.00967084
-1.97198599,4.48585307,1.96207945,3.30755933,0.00494085,0.60562119,0.03203819,0.46748321,0.46265265,0.01000769
-1.96598299,4.57855059,1.97974953,3.35637574,0.00486675,0.62621439,0.03307592,0.48731902,0.47837436,0.01033433
-1.95997999,4.66472783,1.99413716,3.40071286,0.00478283,0.64572613,0.03404817,0.50673729,0.49370937,0.01064631
-1.95397699,4.74365770,2.00539926,3.44033419,0.00468801,0.66392772,0.03493827,0.52554465,0.50848243,0.01093955
-1.94797399,4.81463835,2.01369943,3.47499097,0.00458190,0.68060998,0.03573017,0.54354579,0.52252624,0.01121036
-1.94197099,4.87698872,2.01919278,3.50441361,0.00446475,0.69558478,0.03640879,0.56054552,0.53568219,0.01145546
-1.93596798,4.93004732,2.02201284,3.52830734,0.00433737,0.70868624,0.03696037,0.57635114,0.54780082,0.01167199
-1.92996498,4.97317460,2.02226083,3.54635228,0.00420104,0.71977141,0.03737282,0.59077506,0.55874227,0.01185752
-1.92396198,5.00575903,2.01999812,3.55820794,0.00405745,0.72872077,0.03763608,0.60363763,0.56837668,0.01201003
-1.91795898,5.02722659,2.01524185,3.56352176,0.00390859,0.73543835,0.03774241,0.61477012,0.57658470,0.01212793
-1.91195598,5.03705322,2.00796404,3.56194113,0.00375662,0.73985172,0.03768670,0.62401783,0.58325808,0.01220998
-1.90595298,5.03477936,1.99809398,3.55312779,0.00360382,0.74191193,0.03746666,0.63124315,0.58830052,0.01225536
-1.89994997,5.02002593,1.98552349,3.53677382,0.00345243,0.74159330,0.03708294,0.63632861,0.59162861,0.01226357
-1.89394697,4.99251053,1.97011493,3.51261798,0.00330459,0.73889334,0.03653920,0.63917976,0.59317314,0.01223446
-1.88794397,4.95206314,1.95171109,3.48046145,0.00316228,0.73383265,0.03584206,0.63972774,0.59288053,0.01216822
-1.88194097,4.89864018,1.93014668,3.44018192,0.00302719,0.72645496,0.03500096,0.63793164,0.59071447,0.01206534
-1.87593797,4.83233633,1.90526052,3.39174534,0.00290071,0.71682724,0.03402793,0.63378024,0.58665770,0.01192664
-1.86993497,4.75339334,1.87690800,3.33521469,0.00278388,0.70503972,0.03293727,0.62729345,0.58071381,0.01175326
-1.86393197,4.66220534,1.84497308,3.27075541,0.00267737,0.69120610,0.03174518,0.61852294,0.57290899,0.01154665
-1.85792896,4.55932041,1.80937930,3.19863732,0.00258144,0.67546344,0.03046936,0.60755233,0.56329356,0.01130861
-1.85192596,4.44543812,1.77009940,3.11923313,0.00249599,0.65797194,0.02912847,0.59449643,0.55194318,0.01104125
