energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.30115058,2.37473222,0.63348851,0.00139054,1.85485711,0.57540636,0.01867308,0.96883182
-4.29514757,2.44105669,0.61495395,0.00150558,1.87095565,0.60663794,0.01914134,1.00936252
-4.28914457,2.51223621,0.59967908,0.00162462,1.88763265,0.64188580,0.01961993,1.04802520
-4.28314157,2.58800623,0.58825128,0.00174705,1.90464511,0.68131447,0.02009698,1.08400788
-4.27713857,2.66796125,0.58116356,0.00187221,1.92164257,0.72503188,0.02056068,1.11650385
-4.27113557,2.75156707,0.57880380,0.00199947,1.93818706,0.77308072,0.02099959,1.14473697
-4.26513257,2.83817703,0.58144677,0.00212821,1.95377719,0.82543038,0.02140282,1.16798755
-4.25912956,2.92705053,0.58924867,0.00225782,1.96787498,0.88196967,0.02176041,1.18561791
-4.25312656,3.01737293,0.60224443,0.00238773,1.97993356,0.94250068,0.02206352,1.19709588
-4.24712356,3.10827532,0.62034755,0.00251741,1.98942406,1.00673402,0.02230470,1.20201537
-4.24112056,3.19885358,0.64335273,0.00264635,1.99586046,1.07428600,0.02247807,1.20011265
-4.23511756,3.28818617,0.67094105,0.00277409,1.99882093,1.14467827,0.02257948,1.19127766
-4.22911456,3.37535043,0.70268801,0.00290019,1.99796495,1.21734035,0.02260659,1.17555963
-4.22311156,3.45943775,0.73807417,0.00302425,1.99304567,1.29161554,0.02255884,1.15316677
-4.21710855,3.53956800,0.77649852,0.00314589,1.98391737,1.36677076,0.02243741,1.12446016
-4.21110555,3.61490389,0.81729454,0.00326479,1.97053822,1.44201034,0.02224513,1.08994206
-4.20510255,3.68466600,0.85974857,0.00338062,1.95296890,1.51649404,0.02198629,1.05023935
-4.19909955,3.74814900,0.90312033,0.00349314,1.93136769,1.58935889,0.02166643,1.00608300
-4.19309655,3.80473960,0.94666512,0.00360216,1.90598298,1.65974449,0.02129214,0.95828459
-4.18709355,3.85393606,0.98965701,0.00370756,1.87714390,1.72682100,0.02087079,0.90771100
-4.18109055,3.89536920,1.03141241,0.00380934,1.84525000,1.78981857,0.02041036,0.85525849
-4.17508754,3.92882382,1.07131299,0.00390760,1.81076057,1.84805721,0.01991918,0.80182723
-4.16908454,3.95425953,1.10882709,0.00400262,1.77418413,1.90097523,0.01940573,0.74829744
-4.16308154,3.97182932,1.14352863,0.00409485,1.73606828,1.94815501,0.01887855,0.69550779
-4.15707854,3.98189410,1.17511240,0.00418492,1.69699005,1.98934415,0.01834605,0.64423688
-4.15107554,3.98503131,1.20340492,0.00427367,1.65754664,2.02447080,0.01781645,0.59518821
-4.14507254,3.98203571,1.22837018,0.00436215,1.61834619,2.05365169,0.01729768,0.54897875
-4.13906953,3.97391093,1.25010946,0.00445160,1.57999837,2.07719198,0.01679736,0.50613127
-4.13306653,3.96185066,1.26885527,0.00454340,1.54310435,2.09557637,0.01632275,0.46707011
-4.12706353,3.94720885,1.28495910,0.00463908,1.50824589,2.10945146,0.01588071,0.43212017
-4.12106053,3.93145931,1.29887362,0.00474024,1.47597337,2.11959965,0.01547768,0.40150859
-4.11505753,3.91614555,1.31112972,0.00484846,1.44679283,2.12690568,0.01511958,0.37536874
-4.10905453,3.90282254,1.32230959,0.00496525,1.42115202,2.13231721,0.01481183,0.35374576
-4.10305153,3.89299286,1.33301681,0.00509198,1.39942611,2.13680108,0.01455917,0.33660352
-4.09704852,3.88804012,1.34384505,0.00522974,1.38190341,2.14129763,0.01436565,0.32383213
-4.09104552,3.88916286,1.35534679,0.00537930,1.36877195,2.14667516,0.01423444,0.31525593
-4.08504252,3.89731263,1.36800361,0.00554102,1.36010772,2.15368689,0.01416778,0.31064149
-4.07903952,3.91313939,1.38219949,0.00571477,1.35586537,2.16293276,0.01416680,0.30970546
-4.07303652,3.93694759,1.39819857,0.00589989,1.35587222,2.17482789,0.01423146,0.31212214
-4.06703352,3.96866538,1.41612828,0.00609514,1.35982626,2.18957938,0.01436040,0.31753073
-4.06103052,4.00782909,1.43596878,0.00629873,1.36729858,2.20717267,0.01455089,0.32554218
-4.05502751,4.05358393,1.45754916,0.00650828,1.37774062,2.22736800,0.01479879,0.33574587
-4.04902451,4.10470143,1.48055050,0.00672091,1.39049619,2.24970716,0.01509855,0.34771593
-4.04302151,4.15961280,1.50451555,0.00693325,1.40481791,2.27353003,0.01544320,0.36101752
-4.03701851,4.21645696,1.52886458,0.00714159,1.41988780,2.29800007,0.01582452,0.37521296
-4.03101551,4.27314099,1.55291642,0.00734190,1.43484095,2.32213720,0.01623308,0.38986789
-4.02501251,4.32741020,1.57591372,0.00753002,1.44879149,2.34485666,0.01665847,0.40455730
-4.01900950,4.37692479,1.59705116,0.00770172,1.46085983,2.36501167,0.01708948,0.41887155
-4.01300650,4.41933952,1.61550537,0.00785289,1.47019981,2.38143798,0.01751436,0.43242228
-4.00700350,4.45238312,1.63046506,0.00797960,1.47602481,2.39299832,0.01792110,0.44484811
-4.00100050,4.47393411,1.64116033,0.00807829,1.47763163,2.39862481,0.01829771,0.45582001
-3.99499750,4.48209002,1.64688975,0.00814582,1.47442124,2.39735766,0.01863252,0.46504623
-3.98899450,4.47522777,1.64704444,0.00817959,1.46591559,2.38837873,0.01891449,0.47227667
-3.98299150,4.45205290,1.64112818,0.00817764,1.45177005,2.37103893,0.01913351,0.47730656
-3.97698849,4.41163662,1.62877313,0.00813865,1.43178095,2.34487868,0.01928065,0.47997926
-3.97098549,4.35343979,1.60975060,0.00806204,1.40588836,2.30964111,0.01934843,0.48018821
-3.96498249,4.27732371,1.58397707,0.00794795,1.37417409,2.26527801,0.01933103,0.47787780
-3.95897949,4.18354810,1.55151514,0.00779721,1.33685531,2.21194864,0.01922441,0.47304327
-3.95297649,4.07275719,1.51257004,0.00761139,1.29427434,2.15001221,0.01902652,0.46572949
-3.94697349,3.94595503,1.46748188,0.00739267,1.24688514,2.08001450,0.01873729,0.45602870
-3.94097049,3.80447173,1.41671416,0.00714383,1.19523728,2.00266971,0.01835865,0.44407729
-3.93496748,3.64992215,1.36083936,0.00686818,1.13995816,1.91883834,0.01789454,0.43005163
-3.92896448,3.48415899,1.30052203,0.00656944,1.08173418,1.82950233,0.01735077,0.41416315
-3.92296148,3.30922203,1.23650017,0.00625168,1.02129159,1.73573824,0.01673487,0.39665271
-3.91695848,3.12728538,1.16956566,0.00591924,0.95937771,1.63868956,0.01605595,0.37778450
-3.91095548,2.94060435,1.10054421,0.00557659,0.89674302,1.53953908,0.01532440,0.35783963
-3.90495248,2.75146351,1.03027564,0.00522826,0.83412467,1.43948192,0.01455171,0.33710954
-3.89894947,2.56212723,0.95959487,0.00487875,0.77223166,1.33970015,0.01375013,0.31588950
-3.89294647,2.37479393,0.88931424,0.00453245,0.71173203,1.24133929,0.01293240,0.29447226
-3.88694347,2.19155477,0.82020747,0.00419355,0.65324212,1.14548737,0.01211145,0.27314213
-3.88094047,2.01435765,0.75299559,0.00386596,0.59731801,1.05315660,0.01130015,0.25216955
-3.87493747,1.84497691,0.68833512,0.00355329,0.54444908,0.96526803,0.01051099,0.23180639
-3.86893447,1.68498879,0.62680852,0.00325875,0.49505357,0.88263925,0.00975586,0.21228183
-3.86293147,1.53575306,0.56891714,0.00298514,0.44947600,0.80597498,0.00904581,0.19379923
-3.85692846,1.39840028,0.51507645,0.00273481,0.40798621,0.73586062,0.00839090,0.17653372
-3.85092546,1.27382475,0.46561365,0.00250965,0.37077987,0.67275844,0.00780006,0.16063067
-3.84492246,1.16268247,0.42076728,0.00231106,0.33798021,0.61700639,0.00728094,0.14620496
-3.83891946,1.06539384,0.38068890,0.00213996,0.30964070,0.56881902,0.00683987,0.13334107
-3.83291646,0.98215047,0.34544633,0.00199679,0.28574858,0.52829057,0.00648186,0.12209381
-3.82691346,0.91292553,0.31502845,0.00188154,0.26622896,0.49539973,0.00621057,0.11248971
-3.82091046,0.85748719,0.28935112,0.00179373,0.25094947,0.47001593,0.00602840,0.10452889
-3.81490745,0.81541462,0.26826400,0.00173246,0.23972525,0.45190700,0.00593651,0.09818739
-3.80890445,0.78611596,0.25155815,0.00169645,0.23232422,0.44074789,0.00593497,0.09341985
-3.80290145,0.76884815,0.23897405,0.00168405,0.22847271,0.43613051,0.00602286,0.09016232
-3.79689845,0.76273793,0.23020989,0.00169330,0.22786122,0.43757425,0.00619839,0.08833533
-3.79089545,0.76680397,0.22493005,0.00172194,0.23015053,0.44453734,0.00645908,0.08784690
-3.78489245,0.77997961,0.22277345,0.00176750,0.23497793,0.45642879,0.00680187,0.08859565
-3.77888944,0.80113613,0.22336185,0.00182732,0.24196376,0.47262076,0.00722327,0.09047365
-3.77288644,0.82910599,0.22630786,0.00189862,0.25071810,0.49246129,0.00771952,0.09336926
-3.76688344,0.86270589,0.23122251,0.00197854,0.26084758,0.51528703,0.00828666,0.09716961
-3.76088044,0.90075912,0.23772249,0.00206423,0.27196226,0.54043591,0.00892067,0.10176292
-3.75487744,0.94211683,0.24543665,0.00215286,0.28368244,0.56725930,0.00961751,0.10704033
-3.74887444,0.98567758,0.25401201,0.00224172,0.29564518,0.59513347,0.01037314,0.11289750
-3.74287144,1.03040481,0.26311884,0.00232826,0.30751050,0.62346990,0.01118357,0.11923569
-3.73686843,1.07534169,0.27245492,0.00241011,0.31896695,0.65172418,0.01204474,0.12596239
-3.73086543,1.11962271,0.28174885,0.00248518,0.32973636,0.67940314,0.01295253,0.13299160
-3.72486243,1.16248193,0.29076230,0.00255166,0.33957766,0.70606999,0.01390257,0.14024351
-3.71885943,1.20325736,0.29929114,0.00260804,0.34828960,0.73134727,0.01489013,0.14764394
-3.71285643,1.24139157,0.30716563,0.00265316,0.35571215,0.75491745,0.01590996,0.15512326
-3.70685343,1.27642850,0.31424934,0.00268620,0.36172673,0.77652144,0.01695609,0.16261513
-3.70085043,1.30800690,0.32043735,0.00270665,0.36625503,0.79595484,0.01802169,0.17005503
-3.69484742,1.33585081,0.32565340,0.00271435,0.36925678,0.81306261,0.01909888,0.17737870
-3.68884442,1.35975780,0.32984657,0.00270941,0.37072627,0.82773218,0.02017862,0.18452067
-3.68284142,1.37958577,0.33298732,0.00269221,0.37068813,0.83988579,0.02125065,0.19141297
-3.67683842,1.39523928,0.33506349,0.00266336,0.36919245,0.84947246,0.02230345,0.19798413
-3.67083542,1.40665633,0.33607616,0.00262364,0.36630947,0.85646018,0.02332431,0.20415871
-3.66483242,1.41379640,0.33603585,0.00257399,0.36212425,0.86082893,0.02429947,0.20985724
-3.65882941,1.41663076,0.33495915,0.00251540,0.35673158,0.86256492,0.02521435,0.21499680
-3.65282641,1.41513544,0.33286597,0.00244895,0.35023125,0.86165652,0.02605383,0.21949226
-3.64682341,1.40928744,0.32977759,0.00237570,0.34272408,0.85809207,0.02680265,0.22325800
-3.64082041,1.39906425,0.32571547,0.00229670,0.33430870,0.85185975,0.02744584,0.22621024
-3.63481741,1.38444660,0.32070091,0.00221294,0.32507927,0.84294932,0.02796919,0.22826972
-3.62881441,1.36542406,0.31475549,0.00212536,0.31512412,0.83135561,0.02835975,0.22936475
-3.62281141,1.34200297,0.30790215,0.00203480,0.30452528,0.81708344,0.02860634,0.22943421
-3.61680840,1.31421580,0.30016673,0.00194203,0.29335879,0.80015332,0.02870000,0.22843066
-3.61080540,1.28213115,0.29157981,0.00184773,0.28169560,0.78060769,0.02863436,0.22632298
-3.60480240,1.24586350,0.28217870,0.00175251,0.26960295,0.75851680,0.02840605,0.22309875
-3.59879940,1.20558171,0.27200916,0.00165691,0.25714596,0.73398395,0.02801484,0.21876587
-3.59279640,1.16151548,0.26112698,0.00156140,0.24438926,0.70714954,0.02746380,0.21335358
-3.58679340,1.11395926,0.24959891,0.00146642,0.23139846,0.67819343,0.02675929,0.20691255
-3.58079040,1.06327299,0.23750312,0.00137239,0.21824135,0.64733547,0.02591078,0.19951423
-3.57478739,1.00987964,0.22492891,0.00127968,0.20498861,0.61483412,0.02493068,0.19124932
-3.56878439,0.95425951,0.21197579,0.00118866,0.19171409,0.58098303,0.02383390,0.18222548
-3.56278139,0.89694158,0.19875187,0.00109971,0.17849458,0.54610593,0.02263745,0.17256444
-3.55677839,0.83849251,0.18537176,0.00101319,0.16540904,0.51055005,0.02135991,0.16239854
-3.55077539,0.77950377,0.17195395,0.00092944,0.15253748,0.47467851,0.02002087,0.15186702
-3.54477239,0.72057790,0.15861801,0.00084883,0.13995949,0.43886215,0.01864035,0.14111208
-3.53876938,0.66231460,0.14548160,0.00077169,0.12775255,0.40347133,0.01723824,0.13027504
-3.53276638,0.60529746,0.13265758,0.00069836,0.11599037,0.36886822,0.01583379,0.11949274
-3.52676338,0.55008221,0.12025134,0.00062914,0.10474116,0.33539999,0.01444509,0.10889426
-3.52076038,0.49718714,0.10835845,0.00056433,0.09406624,0.30339345,0.01308868,0.09859822
-3.51475738,0.44708607,0.09706285,0.00050418,0.08401881,0.27315128,0.01177927,0.08871068
-3.50875438,0.40020439,0.08643556,0.00044895,0.07464316,0.24495019,0.01052947,0.07932364
-3.50275138,0.35691818,0.07653392,0.00039885,0.06597430,0.21904107,0.00934968,0.07051437
-3.49674837,0.31755648,0.06740154,0.00035409,0.05803799,0.19565100,0.00824804,0.06234529
-3.49074537,0.28240637,0.05906873,0.00031484,0.05085124,0.17498708,0.00723050,0.05486455
-3.48474237,0.25172054,0.05155347,0.00028131,0.04442315,0.15724180,0.00630092,0.04810710
-3.47873937,0.22572683,0.04486279,0.00025368,0.03875612,0.14259949,0.00546128,0.04209629
-3.47273637,0.20463901,0.03899445,0.00023215,0.03384729,0.13124357,0.00471187,0.03684571
-3.46673337,0.18866809,0.03393885,0.00021697,0.02969017,0.12336390,0.00405160,0.03236129
-3.46073037,0.17803350,0.02968107,0.00020840,0.02627627,0.11916394,0.00347823,0.02864347
-3.45472736,0.17297313,0.02620277,0.00020677,0.02359680,0.11886696,0.00298870,0.02568936
-3.44872436,0.17375165,0.02348410,0.00021244,0.02164414,0.12272084,0.00257935,0.02349462
-3.44272136,0.18066626,0.02150528,0.00022584,0.02041317,0.13100099,0.00224619,0.02205526
-3.43671836,0.19404922,0.02024800,0.00024746,0.01990227,0.14401080,0.00198512,0.02136896
-3.43071536,0.21426671,0.01969631,0.00027784,0.02011398,0.16207939,0.00179210,0.02143602
-3.42471236,0.24171354,0.01983728,0.00031754,0.02105526,0.18555617,0.00166328,0.02225987
-3.41870935,0.27680342,0.02066114,0.00036716,0.02273727,0.21480226,0.00159509,0.02384703
-3.41270635,0.31995490,0.02216103,0.00042731,0.02517477,0.25017852,0.00158432,0.02620663
-3.40670335,0.37157299,0.02433240,0.00049856,0.02838499,0.29203056,0.00162807,0.02934940
-3.40070035,0.43202698,0.02717198,0.00058143,0.03238614,0.34067084,0.00172379,0.03328624
-3.39469735,0.50162502,0.03067650,0.00067634,0.03719549,0.39635848,0.00186914,0.03802637
-3.38869435,0.58058646,0.03484123,0.00078361,0.04282718,0.45927744,0.00206197,0.04357518
-3.38269135,0.66901294,0.03965823,0.00090335,0.04928973,0.52951402,0.00230018,0.04993185
-3.37668834,0.76685969,0.04511473,0.00103549,0.05658354,0.60703458,0.00258158,0.05708683
-3.37068534,0.87390843,0.05119143,0.00117969,0.06469825,0.69166478,0.00290380,0.06501942
-3.36468234,0.98974355,0.05786103,0.00133534,0.07361030,0.78307152,0.00326414,0.07369542
-3.35867934,1.11373307,0.06508701,0.00150155,0.08328076,0.88074874,0.00365947,0.08306506
-3.35267634,1.24501606,0.07282275,0.00167706,0.09365348,0.98400851,0.00408612,0.09306147
-3.34667334,1.38249783,0.08101109,0.00186031,0.10465387,1.09197822,0.00453983,0.10359961
-3.34067034,1.52485398,0.08958446,0.00204941,0.11618827,1.20360489,0.00501570,0.11457586
-3.33466733,1.67054417,0.09846541,0.00224217,0.12814405,1.31766709,0.00550820,0.12586849
-3.32866433,1.81783593,0.10756786,0.00243613,0.14039063,1.43279467,0.00601117,0.13733877
-3.32266133,1.96483823,0.11679873,0.00262860,0.15278120,1.54749622,0.00651791,0.14883309
-3.31665833,2.10954420,0.12606017,0.00281671,0.16515540,1.66019352,0.00702131,0.16018578
-3.31065533,2.24988169,0.13525208,0.00299752,0.17734275,1.76926195,0.00751395,0.17122272
-3.30465233,2.38376984,0.14427501,0.00316807,0.18916667,1.87307555,0.00798829,0.18176562
-3.29864932,2.50917952,0.15303308,0.00332545,0.20044922,1.97005471,0.00843685,0.19163671
-3.29264632,2.62419497,0.16143702,0.00346692,0.21101605,2.05871468,0.00885244,0.20066385
-3.28664332,2.72707391,0.16940689,0.00358999,0.22070154,2.13771247,0.00922833,0.20868566
-3.28064032,2.81630324,0.17687458,0.00369249,0.22935394,2.20589011,0.00955847,0.21555655
-3.27463732,2.89064763,0.18378577,0.00377262,0.23684008,2.26231199,0.00983767,0.22115143
-3.26863432,2.94918861,0.19010131,0.00382906,0.24304966,2.30629451,0.01006180,0.22536981
-3.26263132,2.99135214,0.19579791,0.00386099,0.24789877,2.33742654,0.01022783,0.22813915
-3.25662831,3.01692331,0.20086809,0.00386809,0.25133249,2.35557955,0.01033400,0.22941731
-3.25062531,3.02604746,0.20531949,0.00385060,0.25332652,2.36090710,0.01037983,0.22919396
-3.24462231,3.01921788,0.20917345,0.00380925,0.25388774,2.35383365,0.01036610,0.22749090
-3.23861931,2.99725079,0.21246308,0.00374528,0.25305367,2.33503354,0.01029483,0.22436126
-3.23261631,2.96124919,0.21523095,0.00366038,0.25089095,2.30540133,0.01016917,0.21988769
-3.22661331,2.91255776,0.21752658,0.00355660,0.24749293,2.26601522,0.00999328,0.21417964
-3.22061031,2.85271141,0.21940394,0.00343632,0.24297655,2.21809576,0.00977215,0.20736977
-3.21460730,2.78338046,0.22091913,0.00330216,0.23747867,2.16296205,0.00951146,0.19960992
-3.20860430,2.70631541,0.22212859,0.00315687,0.23115223,2.10198793,0.00921736,0.19106663
-3.20260130,2.62329443,0.22308783,0.00300330,0.22416233,2.03656052,0.00889629,0.18191653
-3.19659830,2.53607614,0.22385100,0.00284427,0.21668253,1.96804305,0.00855477,0.17234192
-3.19059530,2.44635999,0.22447131,0.00268253,0.20889166,1.89774387,0.00819929,0.16252657
-3.18459230,2.35575592,0.22500235,0.00252071,0.20097122,1.82689282,0.00783614,0.15265216
-3.17858929,2.26576421,0.22550021,0.00236125,0.19310357,1.75662574,0.00747132,0.14289523
-3.17258629,2.17776596,0.22602652,0.00220638,0.18547099,1.68797718,0.00711045,0.13342508
-3.16658329,2.09302352,0.22665193,0.00205809,0.17825560,1.62188100,0.00675875,0.12440229
-3.16058029,2.01269001,0.22746008,0.00191814,0.17164012,1.55917797,0.00642107,0.11597831
-3.15457729,1.93782607,0.22855164,0.00178807,0.16580936,1.50062886,0.00610189,0.10829560
-3.14857429,1.86942183,0.23004818,0.00166917,0.16095231,1.44693160,0.00580540,0.10148867
-3.14257129,1.80842176,0.23209561,0.00156258,0.15726458,1.39874047,0.00553563,0.09568555
-3.13656828,1.75574991,0.23486677,0.00146923,0.15495104,1.35668548,0.00529651,0.09100980
-3.13056528,1.71233317,0.23856303,0.00138997,0.15422838,1.32139013,0.00509203,0.08758269
-3.12456228,1.67912040,0.24341464,0.00132551,0.15532733,1.29348588,0.00492637,0.08552550
-3.11855928,1.65709576,0.24967960,0.00127652,0.15849439,1.27362208,0.00480401,0.08496176
-3.11255628,1.64728480,0.25764108,0.00124363,0.16399280,1.26247032,0.00472989,0.08601915
-3.10655328,1.65075278,0.26760327,0.00122744,0.17210258,1.26072284,0.00470948,0.08883109
-3.10055028,1.66859494,0.27988586,0.00122855,0.18311969,1.26908490,0.00474893,0.09353775
-3.09454727,1.70191921,0.29481714,0.00124758,0.19735394,1.28826150,0.00485514,0.10028650
-3.08854427,1.75182233,0.31272617,0.00128514,0.21512601,1.31893931,0.00503582,0.10923169
-3.08254127,1.81936073,0.33393412,0.00134187,0.23676332,1.36176503,0.00529957,0.12053373
-3.07653827,1.90551801,0.35874536,0.00141836,0.26259506,1.41732135,0.00565586,0.13435754
-3.07053527,2.01117078,0.38743843,0.00151523,0.29294634,1.48610230,0.00611510,0.15087034
-3.06453227,2.13705503,0.42025749,0.00163302,0.32813186,1.56848935,0.00668857,0.17023880
-3.05852926,2.28373477,0.45740459,0.00177224,0.36844900,1.66472985,0.00738842,0.19262580
-3.05252626,2.45157482,0.49903302,0.00193328,0.41417085,1.77491900,0.00822757,0.21818662
-3.04652326,2.64071888,0.54524215,0.00211646,0.46553915,1.89898645,0.00921957,0.24706486
-3.04052026,2.85107410,0.59607388,0.00232196,0.52275734,2.03668818,0.01037854,0.27938811
-3.03451726,3.08230237,0.65151082,0.00254983,0.58598407,2.18760383,0.01171887,0.31526335
-3.02851426,3.33381844,0.71147630,0.00279994,0.65532702,2.35113967,0.01325504,0.35477237
-3.02251126,3.60479435,0.77583599,0.00307201,0.73083732,2.52653632,0.01500128,0.39796707
-3.01650825,3.89416921,0.84440094,0.00336555,0.81250449,2.71288086,0.01697124,0.44486474
-3.01050525,4.20066300,0.91693188,0.00367988,0.90025198,2.90912186,0.01917752,0.49544361
-3.00450225,4.52279306,0.99314419,0.00401411,0.99393326,3.11408637,0.02163127,0.54963829
-2.99849925,4.85889141,1.07271327,0.00436713,1.09332840,3.32649744,0.02434155,0.60733569
-2.99249625,5.20712169,1.15527986,0.00473758,1.19814114,3.54499099,0.02731488,0.66837106
-2.98649325,5.56549413,1.24045473,0.00512387,1.30799640,3.76813081,0.03055452,0.73252453
-2.98049025,5.93187771,1.32782261,0.00552416,1.42243826,3.99442109,0.03405997,0.79951818
-2.97448724,6.30400898,1.41694488,0.00593632,1.54092842,4.22231573,0.03782628,0.86901378
-2.96848424,6.67949739,1.50736083,0.00635798,1.66284526,4.45022451,0.04184354,0.94061144
-2.96248124,7.05582775,1.59858765,0.00678646,1.78748366,4.67651636,0.04609639,1.01384925
-2.95647824,7.43036084,1.69011898,0.00721881,1.91405578,4.89952034,0.05056360,1.08820425
-2.95047524,7.80033354,1.78142256,0.00765178,2.04169304,5.11752551,0.05521782,1.16309481
-2.94447224,8.16286040,1.87193707,0.00808188,2.16944960,5.32878075,0.06002547,1.23788465
-2.93846923,8.51493857,1.96106899,0.00850534,2.29630763,5.53149618,0.06494680,1.31188857
-2.93246623,8.85345822,2.04818978,0.00891816,2.42118472,5.72384740,0.06993617,1.38438016
-2.92646323,9.17522000,2.13263429,0.00931618,2.54294354,5.90398397,0.07494254,1.45460120
-2.92046023,9.47696143,2.21370079,0.00969508,2.66040401,6.07004314,0.07991015,1.52177306
-2.91445723,9.75539283,2.29065341,0.01005050,2.77235806,6.22016965,0.08477948,1.58510955
-2.90845423,10.00724330,2.36272731,0.01037805,2.87758695,6.35254166,0.08948834,1.64383136
-2.90245123,10.22931639,2.42913708,0.01067346,2.97488087,6.46540279,0.09397319,1.69718146
-2.89644822,10.41855426,2.48908827,0.01093263,3.06306066,6.55709943,0.09817057,1.74444117
-2.89044522,10.57210852,2.54179228,0.01115175,3.14100109,6.62612213,0.10201868,1.78494649
-2.88444222,10.68741536,2.58648407,0.01132736,3.20765522,6.67114942,0.10545896,1.81810393
-2.87843922,10.76227182,2.62244238,0.01145648,3.26207902,6.69109218,0.10843772,1.84340560
-2.87243622,10.79491021,2.64901157,0.01153672,3.30345561,6.68513628,0.11090770,1.86044279
-2.86643322,10.78406687,2.66562441,0.01156628,3.33111826,6.65278153,0.11282951,1.86891759
-2.86043022,10.72904226,2.67182465,0.01154408,3.34457127,6.59387446,0.11417294,1.86865216
-2.85442721,10.62974898,2.66728834,0.01146981,3.34350797,6.50863345,0.11491798,1.85959524
-2.84842421,10.48674519,2.65184287,0.01134391,3.32782505,6.39766419,0.11505568,1.84182557
-2.84242121,10.30125138,2.62548261,0.01116763,3.29763254,6.26196467,0.11458860,1.81555213
-2.83641821,10.07514894,2.58838022,0.01094299,3.25325894,6.10291884,0.11353104,1.78111118
-2.83041521,9.81096012,2.54089294,0.01067277,3.19525102,5.92227882,0.11190886,1.73896002
-2.82441221,9.51180932,2.48356313,0.01036042,3.12436818,5.72213607,0.10975900,1.68966778
-2.81840920,9.18136686,2.41711290,0.01001004,3.04157121,5.50488226,0.10712864,1.63390354
-2.81240620,8.82377678,2.34243270,0.00962627,2.94800560,5.27316124,0.10407406,1.57242195
-2.80640320,8.44357089,2.26056407,0.00921416,2.84497986,5.02981362,0.10065929,1.50604706
-2.80040020,8.04557198,2.17267707,0.00877911,2.73393919,4.77781588,0.09695442,1.43565460
-2.79439720,7.63478922,2.08004317,0.00832675,2.61643532,4.52021609,0.09303385,1.36215338
-2.78839420,7.21630918,1.98400449,0.00786277,2.49409330,4.26006826,0.08897438,1.28646638
-2.78239120,6.79518596,1.88594054,0.00739286,2.36857625,4.00036752,0.08485324,1.20951188
-2.77638819,6.37633382,1.78723371,0.00692257,2.24154901,3.74398810,0.08074618,1.13218534
-2.77038519,5.96442572,1.68923482,0.00645718,2.11464202,3.49362588,0.07672563,1.05534246
-2.76438219,5.56380053,1.59322999,0.00600164,1.98941631,3.25174725,0.07285898,0.97978377
-2.75837919,5.17838185,1.50041009,0.00556047,1.86733083,3.02054547,0.06920708,0.90624126
-2.75237619,4.81161027,1.41184377,0.00513767,1.74971321,2.80190578,0.06582303,0.83536723
-2.74637319,4.46639107,1.32845522,0.00473669,1.63773467,2.59737979,0.06275114,0.76772572
-2.74037019,4.14505824,1.25100708,0.00436036,1.53238997,2.40816975,0.06002633,0.70378650
-2.73436718,3.84935546,1.18008914,0.00401088,1.43448302,2.23512271,0.05767369,0.64392187
-2.72836418,3.58043396,1.11611307,0.00368982,1.34461829,2.07873437,0.05570850,0.58840602
-2.72236118,3.33886666,1.05931296,0.00339811,1.26319840,1.93916218,0.05413647,0.53741710
-2.71635818,3.12467748,1.00975149,0.00313609,1.19042759,1.81624686,0.05295424,0.49104148
-2.71035518,2.93738417,0.96733114,0.00290351,1.12632078,1.70954134,0.05215013,0.44928030
-2.70435218,2.77605260,0.93180972,0.00269962,1.07071778,1.61834599,0.05170515,0.41205762
-2.69834917,2.63936021,0.90281939,0.00252322,1.02330166,1.54174858,0.05159402,0.37923010
-2.69234617,2.52566604,0.87988804,0.00237272,0.98362068,1.47866769,0.05178642,0.35059757
-2.68634317,2.43308453,0.86246220,0.00224622,0.95111248,1.42789787,0.05224818,0.32591424
-2.68034017,2.35956050,0.84993029,0.00214159,0.92512980,1.38815506,0.05294249,0.30490002
-2.67433717,2.30294251,0.84164539,0.00205657,0.90496636,1.35812072,0.05383107,0.28725160
-2.66833417,2.26105237,0.83694653,0.00198879,0.88988213,1.33648326,0.05487521,0.27265290
-2.66233117,2.23174845,0.83517786,0.00193591,0.87912698,1.32197560,0.05603669,0.26078464
-2.65632816,2.21298128,0.83570515,0.00189565,0.87196188,1.31340768,0.05727854,0.25133273
-2.65032516,2.20283983,0.83792925,0.00186584,0.86767722,1.30969333,0.05856566,0.24399531
-2.64432216,2.19958802,0.84129635,0.00184448,0.86560772,1.30987079,0.05986522,0.23848838
-2.63831916,2.20169080,0.84530495,0.00182978,0.86514369,1.31311674,0.06114696,0.23454998
-2.63231616,2.20783021,0.84951002,0.00182019,0.86573884,1.31875400,0.06238331,0.23194299
-2.62631316,2.21691192,0.85352435,0.00181438,0.86691466,1.32625303,0.06354940,0.23045663
-2.62031016,2.22806330,0.85701783,0.00181130,0.86826178,1.33522801,0.06462296,0.22990699
-2.61430715,2.24062443,0.85971504,0.00181012,0.86943884,1.34542823,0.06558424,0.23013651
-2.60830415,2.25413346,0.86139181,0.00181025,0.87016951,1.35672567,0.06641579,0.23101306
-2.60230115,2.26830809,0.86187128,0.00181132,0.87023806,1.36909996,0.06710237,0.23242847
