energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.30915458,1.54444066,0.38030622,0.74502217,0.39275130,0.00000000,0.00543506,0.34491427,0.02869279,0.34226988
-0.30315158,1.50240128,0.36904139,0.72595514,0.39237231,0.00000000,0.00517267,0.33251302,0.02754039,0.33298211
-0.29714857,1.46727107,0.35823857,0.71016074,0.39464906,0.00000000,0.00505764,0.32137926,0.02667141,0.32369919
-0.29114557,1.43944056,0.34808883,0.69783887,0.39962261,0.00000000,0.00508438,0.31165362,0.02608679,0.31454534
-0.28514257,1.41920764,0.33877279,0.68913603,0.40732221,0.00000000,0.00524715,0.30344811,0.02578526,0.30563935
-0.27913957,1.40676366,0.33045387,0.68413814,0.41776293,0.00000000,0.00554003,0.29684175,0.02576340,0.29709060
-0.27313657,1.40217952,0.32327182,0.68286372,0.43094220,0.00000000,0.00595692,0.29187670,0.02601568,0.28899539
-0.26713357,1.40539285,0.31733665,0.68525810,0.44683543,0.00000000,0.00649143,0.28855518,0.02653433,0.28143357
-0.26113057,1.41619710,0.31272339,0.69118896,0.46539107,0.00000000,0.00713672,0.28683741,0.02730922,0.27446579
-0.25512756,1.43423360,0.30946799,0.70044383,0.48652517,0.00000000,0.00788534,0.28664074,0.02832770,0.26813142
-0.24912456,1.45898734,0.30756448,0.71272980,0.51011586,0.00000000,0.00872907,0.28784014,0.02957436,0.26244727
-0.24312156,1.48978719,0.30696376,0.72767569,0.53599815,0.00000000,0.00965870,0.29027026,0.03103085,0.25740719
-0.23711856,1.52581102,0.30757396,0.74483694,0.56395929,0.00000000,0.01066389,0.29372891,0.03267569,0.25298249
-0.23111556,1.56609596,0.30926243,0.76370326,0.59373513,0.00000000,0.01173305,0.29798207,0.03448418,0.24912326
-0.22511256,1.60955390,0.31185937,0.78370870,0.62500781,0.00000000,0.01285328,0.30277023,0.03642835,0.24576037
-0.21910955,1.65499183,0.31516289,0.80424423,0.65740518,0.00000000,0.01401032,0.30781589,0.03847700,0.24280822
-0.21310655,1.70113666,0.31894530,0.82467220,0.69050208,0.00000000,0.01518866,0.31283186,0.04059598,0.24016798
-0.20710355,1.74666390,0.32296048,0.84434229,0.72382397,0.00000000,0.01637161,0.31753018,0.04274844,0.23773122
-0.20110055,1.79022908,0.32695181,0.86260850,0.75685274,0.00000000,0.01754156,0.32163119,0.04489538,0.23538387
-0.19509755,1.83050117,0.33066062,0.87884641,0.78903496,0.00000000,0.01868021,0.32487232,0.04699621,0.23301018
-0.18909455,1.86619668,0.33383452,0.89247015,0.81979238,0.00000000,0.01976895,0.32701645,0.04900957,0.23049670
-0.18309155,1.89611335,0.33623555,0.90294852,0.84853456,0.00000000,0.02078923,0.32785921,0.05089414,0.22773599
-0.17708854,1.91916215,0.33764760,0.90981953,0.87467319,0.00000000,0.02172302,0.32723506,0.05260963,0.22463012
-0.17108554,1.93439656,0.33788302,0.91270291,0.89763770,0.00000000,0.02255326,0.32502198,0.05411778,0.22109367
-0.16508254,1.94103805,0.33678808,0.91131018,0.91689166,0.00000000,0.02326432,0.32114439,0.05538338,0.21705622
-0.15907954,1.93849672,0.33424705,0.90545178,0.93194924,0.00000000,0.02384248,0.31557436,0.05637526,0.21246434
-0.15307654,1.92638661,0.33018504,0.89504129,0.94239102,0.00000000,0.02427633,0.30833108,0.05706726,0.20728287
-0.14707354,1.90453494,0.32456917,0.88009635,0.94787863,0.00000000,0.02455713,0.29947866,0.05743900,0.20149566
-0.14107054,1.87298517,0.31740843,0.86073657,0.94816731,0.00000000,0.02467914,0.28912237,0.05747657,0.19510569
-0.13506753,1.83199373,0.30875214,0.83717849,0.94311589,0.00000000,0.02463979,0.27740360,0.05717304,0.18813448
-0.12906453,1.78202070,0.29868712,0.80972783,0.93269375,0.00000000,0.02443982,0.26449381,0.05652870,0.18062117
-0.12306153,1.72371492,0.28733381,0.77876950,0.91698423,0.00000000,0.02408331,0.25058769,0.05555118,0.17262091
-0.11705853,1.65789413,0.27484153,0.74475571,0.89618447,0.00000000,0.02357755,0.23589604,0.05425524,0.16420303
-0.11105553,1.58552105,0.26138310,0.70819289,0.87060148,0.00000000,0.02293291,0.22063845,0.05266242,0.15544878
-0.10505253,1.50767634,0.24714910,0.66962771,0.84064473,0.00000000,0.02216251,0.20503623,0.05080044,0.14644896
-0.09904952,1.42552962,0.23234189,0.62963293,0.80681550,0.00000000,0.02128193,0.18930594,0.04870246,0.13730139
-0.09304652,1.34030953,0.21716984,0.58879354,0.76969358,0.00000000,0.02030875,0.17365348,0.04640616,0.12810838
-0.08704352,1.25327402,0.20184178,0.54769360,0.72992172,0.00000000,0.01926209,0.15826921,0.04395274,0.11897432
-0.08104052,1.16568190,0.18656188,0.50690437,0.68818875,0.00000000,0.01816216,0.14332401,0.04138589,0.11000338
-0.07503752,1.07876647,0.17152530,0.46697371,0.64521195,0.00000000,0.01702976,0.12896643,0.03875065,0.10129746
-0.06903452,0.99371201,0.15691434,0.42841738,0.60171932,0.00000000,0.01588581,0.11532095,0.03609244,0.09295446
-0.06303152,0.91163380,0.14289561,0.39171201,0.55843268,0.00000000,0.01475087,0.10248718,0.03345601,0.08506679
-0.05702851,0.83356174,0.12961777,0.35728996,0.51605188,0.00000000,0.01364480,0.09054010,0.03088460,0.07772027
-0.05102551,0.76042795,0.11721025,0.32553589,0.47524080,0.00000000,0.01258638,0.07953109,0.02841918,0.07099330
-0.04502251,0.69305819,0.10578251,0.29678497,0.43661539,0.00000000,0.01159302,0.06948959,0.02609779,0.06495637
-0.03901951,0.63216675,0.09542413,0.27132238,0.40073397,0.00000000,0.01068056,0.06042536,0.02395511,0.05967178
-0.03301651,0.57835451,0.08620527,0.24938398,0.36808985,0.00000000,0.00986310,0.05233108,0.02202212,0.05519361
-0.02701351,0.53210963,0.07817771,0.23115761,0.33910618,0.00000000,0.00915291,0.04518513,0.02032588,0.05156780
-0.02101051,0.49381016,0.07137607,0.21678508,0.31413285,0.00000000,0.00856036,0.03895453,0.01888945,0.04883238
-0.01500750,0.46372810,0.06581931,0.20636411,0.29344516,0.00000000,0.00809396,0.03359774,0.01773194,0.04701763
-0.00900450,0.44203426,0.06151231,0.19995040,0.27724404,0.00000000,0.00776035,0.02906743,0.01686855,0.04614632
-0.00300150,0.42880340,0.05844738,0.19755935,0.26565737,0.00000000,0.00756438,0.02531292,0.01631073,0.04623384
0.00300150,0.42401927,0.05660577,0.19916743,0.25874214,0.00000000,0.00750918,0.02228244,0.01606630,0.04728823
0.00900450,0.42757925,0.05595901,0.20471311,0.25648720,0.00000000,0.00759627,0.01992502,0.01613964,0.04931009
0.01500750,0.43929850,0.05647014,0.21409747,0.25881638,0.00000000,0.00782561,0.01819214,0.01653177,0.05229244
0.02101051,0.45891366,0.05809475,0.22718444,0.26559185,0.00000000,0.00819576,0.01703896,0.01724049,0.05622043
0.02701351,0.48608617,0.06078186,0.24380104,0.27661762,0.00000000,0.00870391,0.01642540,0.01826041,0.06107102
0.03301651,0.52040564,0.06447482,0.26373763,0.29164325,0.00000000,0.00934603,0.01631681,0.01958300,0.06681266
0.03901951,0.56139351,0.06911197,0.28674862,0.31036792,0.00000000,0.01011695,0.01668449,0.02119656,0.07340506
0.04502251,0.60850743,0.07462746,0.31255373,0.33244488,0.00000000,0.01101049,0.01750601,0.02308619,0.08079900
0.05102551,0.66114686,0.08095197,0.34084021,0.35748646,0.00000000,0.01201955,0.01876528,0.02523377,0.08893639
0.05702851,0.71866007,0.08801363,0.37126597,0.38506986,0.00000000,0.01313627,0.02045259,0.02761791,0.09775060
0.06303152,0.78035296,0.09573891,0.40346410,0.41474387,0.00000000,0.01435216,0.02256441,0.03021396,0.10716697
0.06903452,0.84549977,0.10405373,0.43704849,0.44603644,0.00000000,0.01565826,0.02510316,0.03299408,0.11710379
0.07503752,0.91335566,0.11288463,0.47162076,0.47846326,0.00000000,0.01704528,0.02807688,0.03592733,0.12747357
0.08104052,0.98317091,0.12216002,0.50677822,0.51153728,0.00000000,0.01850379,0.03149872,0.03897991,0.13818467
0.08704352,1.05420656,0.13181145,0.54212273,0.54477881,0.00000000,0.02002435,0.03538641,0.04211544,0.14914325
0.09304652,1.12575066,0.14177489,0.57727006,0.57772626,0.00000000,0.02159766,0.03976158,0.04529536,0.16025558
0.09904952,1.19713487,0.15199180,0.61185939,0.60994683,0.00000000,0.02321472,0.04464888,0.04847946,0.17143046
0.10505253,1.26775024,0.16241013,0.64556255,0.64104710,0.00000000,0.02486686,0.05007508,0.05162649,0.18258191
0.11105553,1.33706177,0.17298496,0.67809244,0.67068283,0.00000000,0.02654582,0.05606788,0.05469488,0.19363181
0.11705853,1.40462063,0.18367883,0.70921028,0.69856762,0.00000000,0.02824375,0.06265462,0.05764350,0.20451252
0.12306153,1.47007367,0.19446167,0.73873129,0.72448011,0.00000000,0.02995319,0.06986080,0.06043254,0.21516931
0.12906453,1.53316925,0.20531034,0.76652829,0.74826914,0.00000000,0.03166693,0.07770845,0.06302441,0.22556253
0.13506753,1.59375940,0.21620768,0.79253325,0.76985673,0.00000000,0.03337792,0.08621438,0.06538458,0.23566938
0.14107054,1.65179767,0.22714120,0.81673637,0.78923868,0.00000000,0.03507909,0.09538831,0.06748251,0.24548520
0.14707354,1.70733305,0.23810147,0.83918296,0.80648257,0.00000000,0.03676316,0.10523103,0.06929242,0.25502422
0.15307654,1.76050001,0.24908022,0.85996803,0.82172329,0.00000000,0.03842247,0.11573254,0.07079408,0.26431970
0.15907954,1.81150510,0.26006834,0.87922903,0.83515632,0.00000000,0.04004880,0.12687035,0.07197335,0.27342349
0.16508254,1.86061104,0.27105387,0.89713691,0.84702884,0.00000000,0.04163323,0.13860799,0.07282271,0.28240488
0.17108554,1.90811883,0.28202019,0.91388620,0.85762920,0.00000000,0.04316611,0.15089379,0.07334154,0.29134894
0.17708854,1.95434898,0.29294445,0.92968435,0.86727516,0.00000000,0.04463701,0.16366017,0.07353621,0.30035421
0.18309155,1.99962281,0.30379649,0.94474113,0.87630132,0.00000000,0.04603487,0.17682329,0.07342000,0.30952999
0.18909455,2.04424476,0.31453824,0.95925847,0.88504628,0.00000000,0.04734814,0.19028339,0.07301281,0.31899310
0.19509755,2.08848654,0.32512380,0.97342121,0.89384017,0.00000000,0.04856511,0.20392566,0.07234064,0.32886447
0.20110055,2.13257392,0.33550009,0.98738937,0.90299279,0.00000000,0.04967425,0.21762186,0.07143486,0.33926536
0.20710355,2.17667654,0.34560820,1.00129202,0.91278292,0.00000000,0.05066474,0.23123246,0.07033136,0.35031358
0.21310655,2.22090128,0.35538533,1.01522313,0.92344913,0.00000000,0.05152690,0.24460951,0.06906945,0.36211964
0.21910955,2.26528904,0.36476716,1.02923945,0.93518227,0.00000000,0.05225285,0.25760000,0.06769074,0.37478297
0.22511256,2.30981494,0.37369068,1.04336036,0.94811984,0.00000000,0.05283698,0.27004962,0.06623783,0.38838838
0.23111556,2.35439153,0.38209709,1.05756950,0.96234221,0.00000000,0.05327655,0.28180686,0.06475304,0.40300267
0.23711856,2.39887454,0.38993481,1.07181801,0.97787079,0.00000000,0.05357213,0.29272724,0.06327707,0.41867161
0.24312156,2.44307049,0.39716228,1.08602908,0.99466790,0.00000000,0.05372800,0.30267750,0.06184774,0.43541732
0.24912456,2.48674554,0.40375043,1.10010323,1.01263832,0.00000000,0.05375241,0.31153950,0.06049883,0.45323600
0.25512756,2.52963484,0.40968459,1.11392423,1.03163219,0.00000000,0.05365771,0.31921385,0.05925904,0.47209623
0.26113057,2.57145184,0.41496587,1.12736502,1.05144915,0.00000000,0.05346032,0.32562282,0.05815111,0.49193774
0.26713357,2.61189695,0.41961173,1.14029348,1.07184353,0.00000000,0.05318056,0.33071267,0.05719120,0.51267084
0.27313657,2.65066528,0.42365586,1.15257765,1.09253026,0.00000000,0.05284235,0.33445513,0.05638845,0.53417644
0.27913957,2.68745322,0.42714736,1.16409024,1.11319153,0.00000000,0.05247269,0.33684795,0.05574484,0.55630680
0.28514257,2.72196378,0.43014914,1.17471238,1.13348390,0.00000000,0.05210110,0.33791465,0.05525526,0.57888706
0.29114557,2.75391089,0.43273590,1.18433639,1.15304591,0.00000000,0.05175891,0.33770332,0.05490792,0.60171755
0.29714857,2.78302279,0.43499151,1.19286786,1.17150590,0.00000000,0.05147848,0.33628469,0.05468491,0.62457698
0.30315158,2.80904500,0.43700618,1.20022684,1.18849025,0.00000000,0.05129241,0.33374944,0.05456309,0.64722641
0.30915458,2.83174292,0.43887345,1.20634858,1.20363166,0.00000000,0.05123264,0.33020496,0.05451503,0.66941417
0.31515758,2.85090464,0.44068716,1.21118369,1.21657762,0.00000000,0.05132963,0.32577173,0.05451024,0.69088140
0.32116058,2.86634404,0.44253853,1.21469800,1.22699880,0.00000000,0.05161150,0.32057943,0.05451640,0.71136833
0.32716358,2.87790430,0.44451347,1.21687229,1.23459728,0.00000000,0.05210325,0.31476299,0.05450066,0.73062103
0.33316658,2.88546183,0.44669019,1.21770179,1.23911443,0.00000000,0.05282599,0.30845870,0.05443097,0.74839840
0.33916958,2.88893045,0.44913704,1.21719572,1.24033812,0.00000000,0.05379622,0.30180057,0.05427723,0.76447914
0.34517259,2.88826547,0.45191078,1.21537659,1.23810910,0.00000000,0.05502521,0.29491701,0.05401247,0.77866852
0.35117559,2.88346731,0.45505511,1.21227950,1.23232623,0.00000000,0.05651846,0.28792796,0.05361375,0.79080440
0.35717859,2.87458412,0.45859947,1.20795111,1.22295030,0.00000000,0.05827518,0.28094252,0.05306291,0.80076238
0.36318159,2.86171312,0.46255810,1.20244836,1.21000622,0.00000000,0.06028789,0.27405710,0.05234709,0.80845971
0.36918459,2.84500003,0.46692932,1.19583676,1.19358335,0.00000000,0.06254222,0.26735411,0.05145901,0.81385767
0.37518759,2.82463648,0.47169498,1.18818835,1.17383396,0.00000000,0.06501669,0.26090124,0.05039697,0.81696227
0.38119060,2.80085521,0.47682020,1.17957911,1.15096971,0.00000000,0.06768276,0.25475121,0.04916467,0.81782317
0.38719360,2.77392322,0.48225323,1.17008609,1.12525624,0.00000000,0.07050499,0.24894201,0.04777081,0.81653077
0.39319660,2.74413307,0.48792569,1.15978429,1.09700625,0.00000000,0.07344145,0.24349758,0.04622843,0.81321167
0.39919960,2.71179288,0.49375320,1.14874343,1.06657102,0.00000000,0.07644431,0.23842888,0.04455427,0.80802265
0.40520260,2.67721571,0.49963637,1.13702499,1.03433119,0.00000000,0.07946072,0.23373529,0.04276781,0.80114345
0.41120560,2.64070909,0.50546244,1.12467957,1.00068681,0.00000000,0.08243382,0.22940626,0.04089052,0.79276893
0.41720860,2.60256542,0.51110743,1.11174500,0.96604749,0.00000000,0.08530417,0.22542319,0.03894483,0.78310080
0.42321161,2.56305421,0.51643900,1.09824544,0.93082291,0.00000000,0.08801121,0.22176146,0.03695342,0.77233964
0.42921461,2.52241666,0.52131995,1.08419147,0.89541425,0.00000000,0.09049505,0.21839253,0.03493831,0.76067758
0.43521761,2.48086318,0.52561224,1.06958156,0.86020680,0.00000000,0.09269829,0.21528602,0.03292033,0.74829201
0.44122061,2.43857409,0.52918163,1.05440475,0.82556422,0.00000000,0.09456802,0.21241173,0.03091847,0.73534086
0.44722361,2.39570345,0.53190251,1.03864443,0.79182432,0.00000000,0.09605773,0.20974152,0.02894956,0.72195944
0.45322661,2.35238575,0.53366293,1.02228326,0.75929674,0.00000000,0.09712922,0.20725090,0.02702801,0.70825923
0.45922961,2.30874495,0.53436952,1.00530865,0.72826213,0.00000000,0.09775424,0.20492031,0.02516570,0.69432838
0.46523262,2.26490495,0.53395191,0.98771859,0.69897283,0.00000000,0.09791601,0.20273603,0.02337198,0.68023398
0.47123562,2.22100069,0.53236661,0.96952742,0.67165462,0.00000000,0.09761031,0.20069066,0.02165386,0.66602571
0.47723862,2.17718866,0.52959992,0.95077100,0.64650925,0.00000000,0.09684619,0.19878304,0.02001615,0.65174054
0.48324162,2.13365603,0.52566966,0.93151087,0.62371723,0.00000000,0.09564629,0.19701781,0.01846181,0.63740807
0.48924462,2.09062713,0.52062570,0.91183711,0.60344053,0.00000000,0.09404665,0.19540439,0.01699220,0.62305607
0.49524762,2.04836683,0.51454905,0.89186944,0.58582480,0.00000000,0.09209593,0.19395561,0.01560747,0.60871561
0.50125063,2.00718002,0.50754954,0.87175649,0.57100063,0.00000000,0.08985435,0.19268599,0.01430680,0.59442560
0.50725363,1.96740710,0.49976233,0.85167316,0.55908389,0.00000000,0.08739199,0.19160981,0.01308875,0.58023601
0.51325663,1.92941552,0.49134308,0.83181601,0.55017472,0.00000000,0.08478681,0.19073902,0.01195152,0.56620994
0.51925963,1.89358771,0.48246235,0.81239707,0.54435528,0.00000000,0.08212233,0.19008122,0.01089311,0.55242395
0.52526263,1.86030609,0.47329934,0.79363620,0.54168648,0.00000000,0.07948503,0.18963782,0.00991153,0.53896690
0.53126563,1.82993607,0.46403527,0.77575252,0.54220372,0.00000000,0.07696169,0.18940247,0.00900493,0.52593736
0.53726863,1.80280815,0.45484692,0.75895539,0.54591207,0.00000000,0.07463664,0.18935997,0.00817165,0.51343961
0.54327164,1.77920020,0.44590043,0.74343535,0.55278133,0.00000000,0.07258909,0.18948564,0.00741031,0.50157881
0.54927464,1.75932123,0.43734588,0.72935563,0.56274137,0.00000000,0.07089064,0.18974530,0.00671981,0.49045545
0.55527764,1.74329772,0.42931282,0.71684473,0.57567822,0.00000000,0.06960307,0.19009591,0.00609938,0.48015973
0.56128064,1.73116338,0.42190691,0.70599039,0.59143144,0.00000000,0.06877639,0.19048671,0.00554859,0.47076613
0.56728364,1.72285336,0.41520790,0.69683542,0.60979311,0.00000000,0.06844741,0.19086099,0.00506736,0.46232866
0.57328664,1.71820311,0.40926889,0.68937546,0.63050882,0.00000000,0.06863865,0.19115824,0.00465602,0.45487713
0.57928964,1.71695239,0.40411695,0.68355895,0.65328091,0.00000000,0.06935786,0.19131673,0.00431535,0.44841481
0.58529265,1.71875416,0.39975485,0.67928925,0.67777402,0.00000000,0.07059792,0.19127618,0.00404666,0.44291746
0.59129565,1.72318814,0.39616388,0.67642872,0.70362296,0.00000000,0.07233737,0.19098053,0.00385186,0.43833412
0.59729865,1.72977833,0.39330746,0.67480468,0.73044273,0.00000000,0.07454128,0.19038058,0.00373359,0.43458940
0.60330165,1.73801366,0.39113522,0.67421685,0.75784037,0.00000000,0.07716271,0.18943633,0.00369530,0.43158726
0.60930465,1.74737081,0.38958745,0.67444590,0.78542819,0.00000000,0.08014447,0.18811895,0.00374142,0.42921605
0.61530765,1.75733800,0.38859955,0.67526279,0.81283787,0.00000000,0.08342118,0.18641216,0.00387739,0.42735451
0.62131066,1.76743857,0.38810611,0.67643828,0.83973472,0.00000000,0.08692170,0.18431313,0.00410981,0.42587841
0.62731366,1.77725321,0.38804467,0.67775235,0.86583144,0.00000000,0.09057152,0.18183260,0.00444645,0.42466736
0.63331666,1.78643965,0.38835876,0.67900297,0.89090062,0.00000000,0.09429543,0.17899444,0.00489632,0.42361146
0.63931966,1.79474885,0.38900013,0.68001390,0.91478533,0.00000000,0.09801992,0.17583458,0.00546952,0.42261747
0.64532266,1.80203680,0.38993022,0.68064114,0.93740706,0.00000000,0.10167567,0.17239932,0.00617725,0.42161395
0.65132566,1.80827138,0.39112062,0.68077787,0.95877044,0.00000000,0.10519962,0.16874330,0.00703154,0.42055529
0.65732866,1.81353372,0.39255284,0.68035746,0.97896442,0.00000000,0.10853685,0.16492699,0.00804500,0.41942429
0.66333167,1.81801408,0.39421723,0.67935480,0.99815941,0.00000000,0.11164205,0.16101403,0.00923045,0.41823316
0.66933467,1.82200215,0.39611127,0.67778560,1.01660048,0.00000000,0.11448055,0.15706852,0.01060048,0.41702289
0.67533767,1.82587234,0.39823742,0.67570392,1.03459650,0.00000000,0.11702888,0.15315227,0.01216691,0.41586109
0.68134067,1.83006445,0.40060059,0.67319806,1.05250577,0.00000000,0.11927491,0.14932233,0.01394016,0.41483828
0.68734367,1.83506065,0.40320557,0.67038493,1.07071833,0.00000000,0.12121749,0.14562877,0.01592858,0.41406288
0.69334667,1.84135975,0.40605438,0.66740338,1.08963586,0.00000000,0.12286564,0.14211284,0.01813773,0.41365526
0.69934967,1.84944981,0.40914395,0.66440660,1.10964989,0.00000000,0.12423744,0.13880560,0.02056962,0.41374092
0.70535268,1.85978047,0.41246402,0.66155408,1.13111932,0.00000000,0.12535852,0.13572705,0.02322203,0.41444338
0.71135568,1.87273605,0.41599559,0.65900352,1.15434825,0.00000000,0.12626041,0.13288575,0.02608779,0.41587692
0.71735868,1.88861087,0.41970986,0.65690292,1.17956525,0.00000000,0.12697867,0.13027897,0.02915420,0.41813966
0.72336168,1.90758779,0.42356775,0.65538339,1.20690503,0.00000000,0.12755107,0.12789328,0.03240260,0.42130723
0.72936468,1.92972112,0.42752000,0.65455273,1.23639360,0.00000000,0.12801569,0.12570558,0.03580801,0.42542731
0.73536768,1.95492464,0.43150787,0.65449031,1.26793765,0.00000000,0.12840929,0.12368443,0.03933913,0.43051541
0.74137069,1.98296539,0.43546424,0.65524316,1.30131886,0.00000000,0.12876570,0.12179171,0.04295836,0.43655182
0.74737369,2.01346361,0.43931520,0.65682357,1.33619359,0.00000000,0.12911460,0.11998436,0.04662229,0.44348019
0.75337669,2.04589888,0.44298192,0.65920814,1.37209802,0.00000000,0.12948052,0.11821637,0.05028225,0.45120748
0.75937969,2.07962212,0.44638272,0.66233828,1.40845887,0.00000000,0.12988209,0.11644061,0.05388530,0.45960545
0.76538269,2.11387319,0.44943517,0.66612203,1.44460901,0.00000000,0.13033165,0.11461069,0.05737532,0.46851359
0.77138569,2.14780311,0.45205818,0.67043703,1.47980770,0.00000000,0.13083513,0.11268270,0.06069439,0.47774325
0.77738869,2.18050001,0.45417396,0.67513445,1.51326432,0.00000000,0.13139211,0.11061672,0.06378431,0.48708285
0.78339170,2.21101762,0.45570969,0.68004365,1.54416463,0.00000000,0.13199616,0.10837811,0.06658831,0.49630399
0.78939470,2.23840516,0.45659891,0.68497729,1.57169849,0.00000000,0.13263531,0.10593855,0.06905269,0.50516807
0.79539770,2.26173714,0.45678258,0.68973661,1.59508762,0.00000000,0.13329260,0.10327682,0.07112853,0.51343317
0.80140070,2.28014196,0.45620973,0.69411680,1.61361223,0.00000000,0.13394679,0.10037928,0.07277333,0.52086100
0.80740370,2.29282802,0.45483780,0.69791202,1.62663541,0.00000000,0.13457297,0.09724003,0.07395238,0.52722362
0.81340670,2.29910651,0.45263266,0.70092019,1.63362407,0.00000000,0.13514332,0.09386091,0.07464001,0.53230950
0.81940970,2.29840977,0.44956830,0.70294715,1.63416573,0.00000000,0.13562774,0.09025115,0.07482048,0.53592910
0.82541271,2.29030500,0.44562639,0.70381045,1.62798045,0.00000000,0.13599453,0.08642689,0.07448856,0.53791937
0.83141571,2.27450277,0.44079571,0.70334242,1.61492759,0.00000000,0.13621101,0.08241043,0.07364975,0.53814743
0.83741871,2.25086043,0.43507151,0.70139283,1.59500724,0.00000000,0.13624415,0.07822940,0.07232011,0.53651308
0.84342171,2.21938067,0.42845495,0.69783101,1.56835666,0.00000000,0.13606122,0.07391577,0.07052573,0.53295036
0.84942471,2.18020550,0.42095266,0.69254763,1.53524201,0.00000000,0.13563040,0.06950482,0.06830182,0.52742798
0.85542771,2.13360660,0.41257641,0.68545606,1.49604607,0.00000000,0.13492145,0.06503403,0.06569159,0.51994890
0.86143072,2.07997244,0.40334306,0.67649358,1.45125277,0.00000000,0.13390646,0.06054200,0.06274477,0.51054898
0.86743372,2.01979332,0.39327467,0.66562236,1.40142947,0.00000000,0.13256054,0.05606735,0.05951602,0.49929497
0.87343672,1.95364489,0.38239889,0.65283023,1.34720774,0.00000000,0.13086259,0.05164777,0.05606324,0.48628186
0.87943972,1.88217120,0.37074937,0.63813138,1.28926386,0.00000000,0.12879609,0.04731905,0.05244578,0.47162986
0.88544272,1.80606779,0.35836646,0.62156675,1.22829963,0.00000000,0.12634984,0.04311433,0.04872278,0.45548097
0.89144572,1.72606557,0.34529782,0.60320430,1.16502435,0.00000000,0.12351862,0.03906338,0.04495155,0.43799548
0.89744872,1.64291579,0.33159906,0.58313883,1.10013862,0.00000000,0.12030380,0.03519211,0.04118617,0.41934827
0.90345173,1.55737659,0.31733420,0.56149154,1.03432023,0.00000000,0.11671381,0.03152220,0.03747626,0.39972527
0.90945473,1.47020114,0.30257596,0.53840890,0.96821259,0.00000000,0.11276438,0.02807087,0.03386604,0.37931983
0.91545773,1.38212745,0.28740574,0.51406122,0.90241564,0.00000000,0.10847860,0.02485084,0.03039362,0.35832942
0.92146073,1.29386996,0.27191331,0.48864034,0.83747935,0.00000000,0.10388681,0.02187039,0.02709059,0.33695234
0.92746373,1.20611249,0.25619611,0.46235694,0.77389959,0.00000000,0.09902615,0.01913357,0.02398184,0.31538475
0.93346673,1.11950270,0.24035821,0.43543709,0.71211606,0.00000000,0.09393992,0.01664056,0.02108567,0.29381792
0.93946973,1.03464767,0.22450889,0.40811838,0.65251216,0.00000000,0.08867674,0.01438806,0.01841406,0.27243571
0.94547274,0.95211060,0.20876102,0.38064558,0.59541628,0.00000000,0.08328950,0.01236980,0.01597316,0.25141234
0.95147574,0.87240833,0.19322911,0.35326606,0.54110440,0.00000000,0.07783413,0.01057707,0.01376385,0.23091047
0.95747874,0.79600980,0.17802736,0.32622511,0.48980348,0.00000000,0.07236832,0.00899933,0.01178251,0.21107962
0.96348174,0.72333526,0.16326761,0.29976128,0.44169553,0.00000000,0.06695019,0.00762478,0.01002175,0.19205488
0.96948474,0.65475623,0.14905737,0.27410209,0.39692209,0.00000000,0.06163692,0.00644093,0.00847118,0.17395600
0.97548774,0.59059626,0.13549808,0.24946013,0.35558894,0.00000000,0.05648356,0.00543522,0.00711819,0.15688690
0.98149075,0.53113243,0.12268361,0.22602970,0.31777081,0.00000000,0.05154182,0.00459552,0.00594868,0.14093549
0.98749375,0.47659771,0.11069908,0.20398429,0.28351620,0.00000000,0.04685913,0.00391064,0.00494773,0.12617389
0.99349675,0.42718395,0.09962013,0.18347475,0.25285189,0.00000000,0.04247785,0.00337077,0.00410022,0.11265898
0.99949975,0.38304569,0.08951254,0.16462833,0.22578741,0.00000000,0.03843469,0.00296789,0.00339128,0.10043332
1.00550275,0.34430435,0.08043233,0.14754852,0.20231906,0.00000000,0.03476030,0.00269613,0.00280678,0.08952629
1.01150575,0.31105299,0.07242615,0.13231562,0.18243374,0.00000000,0.03147919,0.00255204,0.00233366,0.07995545
1.01750875,0.28336108,0.06553213,0.11898801,0.16611209,0.00000000,0.02860970,0.00253484,0.00196015,0.07172805
1.02351176,0.26127927,0.05978082,0.10760387,0.15333131,0.00000000,0.02616420,0.00264656,0.00167602,0.06484257
1.02951476,0.24484376,0.05519648,0.09818330,0.14406710,0.00000000,0.02414948,0.00289220,0.00147262,0.05929026
1.03551776,0.23407988,0.05179827,0.09073064,0.13829496,0.00000000,0.02256716,0.00327973,0.00134300,0.05505656
1.04152076,0.22900487,0.04960148,0.08523678,0.13599055,0.00000000,0.02141418,0.00382006,0.00128191,0.05212230
1.04752376,0.22962922,0.04861869,0.08168141,0.13712917,0.00000000,0.02068343,0.00452694,0.00128571,0.05046466
1.05352676,0.23595669,0.04886056,0.08003491,0.14168422,0.00000000,0.02036421,0.00541673,0.00135237,0.05005778
1.05952976,0.24798266,0.05033640,0.08025994,0.14962461,0.00000000,0.02044286,0.00650810,0.00148131,0.05087311
1.06553277,0.26569080,0.05305438,0.08231252,0.16091138,0.00000000,0.02090324,0.00782160,0.00167330,0.05287923
1.07153577,0.28904812,0.05702124,0.08614263,0.17549334,0.00000000,0.02172719,0.00937916,0.00193029,0.05604145
