energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
0.12306153,2.07226007,0.31670127,1.33968585,0.00463669,0.17026714,0.25659472,0.30680075,0.03292194,0.14123490
0.12906453,2.05233370,0.30803620,1.32771440,0.00467553,0.17183163,0.25813170,0.30171658,0.03118165,0.13701035
0.13506753,2.03857661,0.29947118,1.31867537,0.00470182,0.17489277,0.26179614,0.29814704,0.02946204,0.13290175
0.14107054,2.03088784,0.29112908,1.31245572,0.00471544,0.17942147,0.26758713,0.29608456,0.02777273,0.12893424
0.14707354,2.02915372,0.28313222,1.30896296,0.00471752,0.18536901,0.27547429,0.29550623,0.02612482,0.12513378
0.15307654,2.03324474,0.27559830,1.30812542,0.00471049,0.19266641,0.28539562,0.29637255,0.02453077,0.12152659
0.15907954,2.04301062,0.26863653,1.30989029,0.00469820,0.20122403,0.29725596,0.29862644,0.02300431,0.11813859
0.16508254,2.05827414,0.26234433,1.31421966,0.00468595,0.21093148,0.31092591,0.30219252,0.02156021,0.11499494
0.17108554,2.07882460,0.25680441,1.32108503,0.00468052,0.22165789,0.32624168,0.30697694,0.02021410,0.11211961
0.17708854,2.10441140,0.25208277,1.33046076,0.00469026,0.23325270,0.34300580,0.31286769,0.01898221,0.10953512
0.18309155,2.13473843,0.24822734,1.34231671,0.00472501,0.24554686,0.36098888,0.31973559,0.01788113,0.10726236
0.18909455,2.16946004,0.24526753,1.35661085,0.00479618,0.25835478,0.37993252,0.32743587,0.01692758,0.10532058
0.19509755,2.20817881,0.24321449,1.37328211,0.00491666,0.27147670,0.39955329,0.33581049,0.01613811,0.10372745
0.20110055,2.25044569,0.24206212,1.39224389,0.00510077,0.28470183,0.41954785,0.34469111,0.01552885,0.10249928
0.20710355,2.29576256,0.24178870,1.41337871,0.00536418,0.29781190,0.43959900,0.35390261,0.01511525,0.10165121
0.21310655,2.34358731,0.24235891,1.43653404,0.00572380,0.31058532,0.45938259,0.36326711,0.01491181,0.10119758
0.21910955,2.39334120,0.24372627,1.46151978,0.00619761,0.32280171,0.47857507,0.37260834,0.01493177,0.10115216
0.22511256,2.44441836,0.24583561,1.48810722,0.00680442,0.33424663,0.49686138,0.38175625,0.01518685,0.10152842
0.23111556,2.49619694,0.24862569,1.51602975,0.00756370,0.34471659,0.51394295,0.39055154,0.01568693,0.10233972
0.23711856,2.54805137,0.25203157,1.54498500,0.00849518,0.35402386,0.52954554,0.39885011,0.01643973,0.10359944
0.24312156,2.59936536,0.25598686,1.57463860,0.00961856,0.36200120,0.54342652,0.40652714,0.01745051,0.10532096
0.24912456,2.64954499,0.26042562,1.60462919,0.01095307,0.36850619,0.55538146,0.41348057,0.01872173,0.10751753
0.25512756,2.69803135,0.26528402,1.63457458,0.01251705,0.37342497,0.56524961,0.41963398,0.02025276,0.11020209
0.26113057,2.74431243,0.27050156,1.66407894,0.01432741,0.37667545,0.57291819,0.42493861,0.02203961,0.11338691
0.26713357,2.78793371,0.27602213,1.69274063,0.01639913,0.37820964,0.57832528,0.42937449,0.02407472,0.11708323
0.27313657,2.82850734,0.28179471,1.72016076,0.01874470,0.37801519,0.58146121,0.43295065,0.02634675,0.12130075
0.27913957,2.86571964,0.28777393,1.74595197,0.02137361,0.37611600,0.58236840,0.43570430,0.02884056,0.12604716
0.28514257,2.89933676,0.29392047,1.76974748,0.02429176,0.37257197,0.58113977,0.43769917,0.03153721,0.13132764
0.29114557,2.92920874,0.30020146,1.79121004,0.02750101,0.36747781,0.57791563,0.43902294,0.03441412,0.13714437
0.29714857,2.95527160,0.30659068,1.81004075,0.03099872,0.36096108,0.57287941,0.43978402,0.03744533,0.14349610
0.30315158,2.97754785,0.31306890,1.82598725,0.03477739,0.35317943,0.56625225,0.44010759,0.04060190,0.15037769
0.30915458,2.99614525,0.31962403,1.83885131,0.03882441,0.34431723,0.55828665,0.44013132,0.04385243,0.15777983
0.31515758,3.01125388,0.32625126,1.84849532,0.04312185,0.33458163,0.54925958,0.44000066,0.04716372,0.16568871
0.32116058,3.02314151,0.33295298,1.85484752,0.04764644,0.32419819,0.53946507,0.43986414,0.05050143,0.17408573
0.32716358,3.03214716,0.33973852,1.85790556,0.05236966,0.31340623,0.52920663,0.43986846,0.05383092,0.18294728
0.33316658,3.03867277,0.34662348,1.85773813,0.05725791,0.30245397,0.51878969,0.44015396,0.05711803,0.19224447
0.33916958,3.04317285,0.35362863,1.85448438,0.06227288,0.29159360,0.50851423,0.44085010,0.06032985,0.20194285
0.34517259,3.04614207,0.36077841,1.84835089,0.06737194,0.28107629,0.49866779,0.44207151,0.06343549,0.21200212
0.35117559,3.04810074,0.36809872,1.83960604,0.07250875,0.27114741,0.48951895,0.44391427,0.06640669,0.22237576
0.35717859,3.04957824,0.37561434,1.82857177,0.07763382,0.26204176,0.48131146,0.44645285,0.06921833,0.23301065
0.36318159,3.05109463,0.38334573,1.81561283,0.08269530,0.25397914,0.47425906,0.44973752,0.07184881,0.24384663
0.36918459,3.05314088,0.39130556,1.80112373,0.08763967,0.24716012,0.46854111,0.45379231,0.07428017,0.25481615
0.37518759,3.05615813,0.39949493,1.78551381,0.09241261,0.24176219,0.46429897,0.45861364,0.07649816,0.26584391
0.38119060,3.06051689,0.40789966,1.76919101,0.09695979,0.23793621,0.46163338,0.46416964,0.07849199,0.27684666
0.38719360,3.06649696,0.41648681,1.75254503,0.10122771,0.23580335,0.46060261,0.47040001,0.08025402,0.28773318
0.39319660,3.07426910,0.42520168,1.73593061,0.10516460,0.23545244,0.46122164,0.47721677,0.08177931,0.29840454
0.39919960,3.08387957,0.43396572,1.71965185,0.10872119,0.23693785,0.46346220,0.48450554,0.08306504,0.30875464
0.40520260,3.09523856,0.44267535,1.70394843,0.11185156,0.24027798,0.46725383,0.49212772,0.08410993,0.31867123
0.41120560,3.10811357,0.45120220,1.68898450,0.11451395,0.24545425,0.47248580,0.49992328,0.08491368,0.32803733
0.41720860,3.12212838,0.45939470,1.67484105,0.11667150,0.25241090,0.47900999,0.50771429,0.08547645,0.33673302
0.42321161,3.13676851,0.46708123,1.66151222,0.11829296,0.26105535,0.48664456,0.51530916,0.08579841,0.34463788
0.42921461,3.15139310,0.47407473,1.64890605,0.11935342,0.27125942,0.49517846,0.52250737,0.08587955,0.35163362
0.43521761,3.16525340,0.48017880,1.63684971,0.11983483,0.28286113,0.50437663,0.52910470,0.08571955,0.35760727
0.44122061,3.17751728,0.48519486,1.62509906,0.11972657,0.29566746,0.51398575,0.53489887,0.08531789,0.36245447
0.44722361,3.18729912,0.48893036,1.61335233,0.11902584,0.30945759,0.52374041,0.53969526,0.08467412,0.36608297
0.45322661,3.19369367,0.49120738,1.60126715,0.11773797,0.32398705,0.53336965,0.54331267,0.08378837,0.36841612
0.45922961,3.19581284,0.49187140,1.58848016,0.11587653,0.33899232,0.54260347,0.54558885,0.08266184,0.36939619
0.46523262,3.19282340,0.49079975,1.57462824,0.11346336,0.35419607,0.55117940,0.54638567,0.08129760,0.36898737
0.47123562,3.18398417,0.48790919,1.55937023,0.11052832,0.36931272,0.55884870,0.54559359,0.07970120,0.36717832
0.47723862,3.16868073,0.48316226,1.54240808,0.10710896,0.38405442,0.56538224,0.54313548,0.07788149,0.36398411
0.48324162,3.14645613,0.47657208,1.52350617,0.10324991,0.39813711,0.57057571,0.53896933,0.07585117,0.35944744
0.48924462,3.11703601,0.46820513,1.50250793,0.09900213,0.41128658,0.57425414,0.53309010,0.07362738,0.35363913
0.49524762,3.08034703,0.45818204,1.47934890,0.09442202,0.42324444,0.57627562,0.52553030,0.07123201,0.34665767
0.50125063,3.03652753,0.44667605,1.45406535,0.08957029,0.43377371,0.57653401,0.51635952,0.06869184,0.33862802
0.50725363,2.98593025,0.43390934,1.42679827,0.08451081,0.44266400,0.57496080,0.50568282,0.06603850,0.32969955
0.51325663,2.92911656,0.42014730,1.39779235,0.07930936,0.44973603,0.57152587,0.49363804,0.06330812,0.32004322
0.51925963,2.86684289,0.40569091,1.36739011,0.07403229,0.45484542,0.56623740,0.48039229,0.06054077,0.30984812
0.52526263,2.80003975,0.39086771,1.33602145,0.06874528,0.45788562,0.55914069,0.46613756,0.05777977,0.29931744
0.53126563,2.72978435,0.37602156,1.30418916,0.06351212,0.45878994,0.55031630,0.45108577,0.05507074,0.28866399
0.53726863,2.65726815,0.36150176,1.27245104,0.05839358,0.45753242,0.53987722,0.43546344,0.05246055,0.27810557
0.54327164,2.58376052,0.34765200,1.24139966,0.05344641,0.45412787,0.52796551,0.41950611,0.04999618,0.26786004
0.54927464,2.51057035,0.33479951,1.21164052,0.04872260,0.44863067,0.51474832,0.40345275,0.04772363,0.25814057
0.55527764,2.43900679,0.32324493,1.18376973,0.04426870,0.44113270,0.50041343,0.38754034,0.04568671,0.24915089
0.56128064,2.37034098,0.31325326,1.15835225,0.04012546,0.43176029,0.48516458,0.37199873,0.04392605,0.24108097
0.56728364,2.30576993,0.30504623,1.13590145,0.03632758,0.42067034,0.46921650,0.35704603,0.04247814,0.23410295
0.57328664,2.24638397,0.29879640,1.11686109,0.03290372,0.40804570,0.45279004,0.34288450,0.04137457,0.22836756
0.57928964,2.19313868,0.29462301,1.10159017,0.02987663,0.39409008,0.43610720,0.32969710,0.04064135,0.22400117
0.58529265,2.14683227,0.29258992,1.09035145,0.02726347,0.37902251,0.41938652,0.31764473,0.04029855,0.22110331
0.59129565,2.10808881,0.29270539,1.08330378,0.02507620,0.36307164,0.40283861,0.30686419,0.04036003,0.21974489
0.59729865,2.07734766,0.29492378,1.08049860,0.02332205,0.34647001,0.38666224,0.29746687,0.04083334,0.21996707
0.60330165,2.05485916,0.29914901,1.08188041,0.02200405,0.32944853,0.37104076,0.28953806,0.04171984,0.22178076
0.60930465,2.04068624,0.30523940,1.08729112,0.02112157,0.31223124,0.35613911,0.28313702,0.04301491,0.22516680
0.61530765,2.03471158,0.31301393,1.09647791,0.02067073,0.29503068,0.34210147,0.27829746,0.04470826,0.23007676
0.62131066,2.03664959,0.32225922,1.10910387,0.02064490,0.27804373,0.32904938,0.27502869,0.04678435,0.23643433
0.62731366,2.04606244,0.33273724,1.12476109,0.02103500,0.26144836,0.31708064,0.27331709,0.04922282,0.24413734
0.63331666,2.06237917,0.34419327,1.14298519,0.02182976,0.24540098,0.30626866,0.27312793,0.05199894,0.25306019
0.63931966,2.08491700,0.35636371,1.16327069,0.02301583,0.23003478,0.29666252,0.27440750,0.05508408,0.26305682
0.64532266,2.11290370,0.36898360,1.18508654,0.02457787,0.21545878,0.28828742,0.27708530,0.05844612,0.27396399
0.65132566,2.14550027,0.38179347,1.20789094,0.02649848,0.20175767,0.28114574,0.28107643,0.06204988,0.28560487
0.65732866,2.18182298,0.39454542,1.23114504,0.02875811,0.18899242,0.27521846,0.28628390,0.06585744,0.29779288
0.66333167,2.22096412,0.40700804,1.25432497,0.03133488,0.17720148,0.27046690,0.29260101,0.06982852,0.31033560
0.66933467,2.26201102,0.41897047,1.27693189,0.03420444,0.16640252,0.26683486,0.29991352,0.07392081,0.32303877
0.67533767,2.30406283,0.43024512,1.29849987,0.03733978,0.15659459,0.26425092,0.30810183,0.07809027,0.33571015
0.68134067,2.34624517,0.44066949,1.31860171,0.04071111,0.14776058,0.26263089,0.31704297,0.08229154,0.34816334
0.68734367,2.38772246,0.45010689,1.33685272,0.04428583,0.13986983,0.26188052,0.32661247,0.08647829,0.36022135
0.69334667,2.42770832,0.45844637,1.35291273,0.04802856,0.13288092,0.26189814,0.33668618,0.09060378,0.37171985
0.69934967,2.46547411,0.46560195,1.36648685,0.05190133,0.12674427,0.26257743,0.34714189,0.09462133,0.38251013
0.70535268,2.50035626,0.47151137,1.37732515,0.05586381,0.12140479,0.26381019,0.35786091,0.09848505,0.39246167
0.71135568,2.53176252,0.47613451,1.38522192,0.05987383,0.11680420,0.26548901,0.36872962,0.10215056,0.40146425
0.71735868,2.55917760,0.47945181,1.39001474,0.06388787,0.11288326,0.26750984,0.37964088,0.10557583,0.40942962
0.72336168,2.58216839,0.48146258,1.39158382,0.06786178,0.10958353,0.26977448,0.39049535,0.10872208,0.41629267
0.72936468,2.60038893,0.48218363,1.38985165,0.07175155,0.10684901,0.27219277,0.40120285,0.11155473,0.42201215
0.73536768,2.61358507,0.48164804,1.38478336,0.07551420,0.10462727,0.27468456,0.41168339,0.11404434,0.42657082
0.74137069,2.62159877,0.47990427,1.37638753,0.07910866,0.10287035,0.27718129,0.42186818,0.11616751,0.42997511
0.74737369,2.62437151,0.47701549,1.36471741,0.08249669,0.10153528,0.27962723,0.43170035,0.11790767,0.43225429
0.75337669,2.62194676,0.47305914,1.34987233,0.08564375,0.10058430,0.28198019,0.44113533,0.11925580,0.43345911
0.75937969,2.61447070,0.46812658,1.33199906,0.08851976,0.09998478,0.28421175,0.45014091,0.12021086,0.43365996
0.76538269,2.60219098,0.46232269,1.31129251,0.09109984,0.09970884,0.28630700,0.45869691,0.12078009,0.43294462
0.77138569,2.58545295,0.45576544,1.28799578,0.09336477,0.09973276,0.28826368,0.46679435,0.12097899,0.43141551
0.77738869,2.56469316,0.44858503,1.26239885,0.09530137,0.10003626,0.29009084,0.47443418,0.12083111,0.42918669
0.78339170,2.54042976,0.44092280,1.23483595,0.09690265,0.10060153,0.29180708,0.48162559,0.12036743,0.42638045
0.78939470,2.51325004,0.43292959,1.20568126,0.09816778,0.10141231,0.29343832,0.48838385,0.11962563,0.42312382
0.79539770,2.48379515,0.42476362,1.17534291,0.09910184,0.10245285,0.29501539,0.49472795,0.11864897,0.41954485
0.80140070,2.45274241,0.41658785,1.14425542,0.09971538,0.10370699,0.29657139,0.50067786,0.11748504,0.41576901
0.80740370,2.42078580,0.40856686,1.11287062,0.10002384,0.10515724,0.29813904,0.50625187,0.11618436,0.41191560
0.81340670,2.38861543,0.40086331,1.08164749,0.10004685,0.10678411,0.29974817,0.51146387,0.11479876,0.40809448
0.81940970,2.35689656,0.39363407,1.05104117,0.09980735,0.10856551,0.30142340,0.51632087,0.11337985,0.40440309
0.82541271,2.32624934,0.38702624,1.02149155,0.09933073,0.11047649,0.30318216,0.52082093,0.11197742,0.40092389
0.83141571,2.29722982,0.38117310,0.99341201,0.09864392,0.11248913,0.30503322,0.52495148,0.11063787,0.39772247
0.83741871,2.27031318,0.37619019,0.96717864,0.09777445,0.11457262,0.30697560,0.52868827,0.10940289,0.39484606
0.84342171,2.24587969,0.37217172,0.94312034,0.09674964,0.11669373,0.30899811,0.53199503,0.10830818,0.39232285
0.84942471,2.22420403,0.36918738,0.92151026,0.09559576,0.11881728,0.31107932,0.53482373,0.10738251,0.39016187
0.85542771,2.20544819,0.36727980,0.90255870,0.09433737,0.12090689,0.31318807,0.53711559,0.10664687,0.38835353
0.86143072,2.18965818,0.36646258,0.88640792,0.09299672,0.12292579,0.31528441,0.53880273,0.10611403,0.38687075
0.86743372,2.17676443,0.36671924,0.87312867,0.09159333,0.12483768,0.31732081,0.53981040,0.10578833,0.38567069
0.87343672,2.16658589,0.36800281,0.86271881,0.09014366,0.12660763,0.31924372,0.54005960,0.10566568,0.38469687
0.87943972,2.15883742,0.37023649,0.85510376,0.08866089,0.12820289,0.32099527,0.53947022,0.10573390,0.38388174
0.88544272,2.15314017,0.37331502,0.85013893,0.08715491,0.12959359,0.32251500,0.53796417,0.10597333,0.38314954
0.89144572,2.14903463,0.37710697,0.84761383,0.08563233,0.13075335,0.32374167,0.53546878,0.10635759,0.38241934
0.89744872,2.14599585,0.38145787,0.84725797,0.08409668,0.13165975,0.32461507,0.53192008,0.10685468,0.38160828
0.90345173,2.14345041,0.38619408,0.84874817,0.08254873,0.13229459,0.32507765,0.52726594,0.10742811,0.38063476
0.90945473,2.14079495,0.39112733,0.85171730,0.08098680,0.13264405,0.32507619,0.52146894,0.10803836,0.37942174
0.91545773,2.13741559,0.39605990,0.85576428,0.07940729,0.13269874,0.32456330,0.51450899,0.10864430,0.37789990
0.92146073,2.13270809,0.40079024,0.86046496,0.07780521,0.13245362,0.32349900,0.50638555,0.10920479,0.37601065
0.92746373,2.12609832,0.40511899,0.86538394,0.07617480,0.13190785,0.32185211,0.49711940,0.10968028,0.37370906
0.93346673,2.11706257,0.40885512,0.87008688,0.07451021,0.13106471,0.31960170,0.48675406,0.11003439,0.37096647
0.93946973,2.10514734,0.41182216,0.87415313,0.07280617,0.12993140,0.31673852,0.47535672,0.11023545,0.36777282
0.94547274,2.08998804,0.41386422,0.87718831,0.07105875,0.12851902,0.31326640,0.46301862,0.11025791,0.36413870
0.95147574,2.07132603,0.41485171,0.87883645,0.06926602,0.12684249,0.30920355,0.44985514,0.11008357,0.36009689
0.95747874,2.04902343,0.41468641,0.87879139,0.06742878,0.12492059,0.30458377,0.43600513,0.10970257,0.35570341
0.96348174,2.02307501,0.41330588,0.87680693,0.06555111,0.12277605,0.29945745,0.42162992,0.10911419,0.35103796
0.96948474,1.99361644,0.41068677,0.87270535,0.06364091,0.12043561,0.29389225,0.40691156,0.10832717,0.34620366
0.97548774,1.96092830,0.40684715,0.86638381,0.06171029,0.11793015,0.28797344,0.39205065,0.10735983,0.34132603
0.98149075,1.92543533,0.40184744,0.85781847,0.05977577,0.11529469,0.28180363,0.37726336,0.10623966,0.33655103
0.98749375,1.88770033,0.39578998,0.84706578,0.05785835,0.11256829,0.27550199,0.36277787,0.10500261,0.33204231
0.99349675,1.84841264,0.38881716,0.83426096,0.05598334,0.10979383,0.26920268,0.34883022,0.10369194,0.32797742
0.99949975,1.80837097,0.38110811,0.81961340,0.05418003,0.10701755,0.26305257,0.33565938,0.10235669,0.32454315
1.00550275,1.76846091,0.37287386,0.80339927,0.05248108,0.10428840,0.25720816,0.32350190,0.10104984,0.32193004
1.01150575,1.72962752,0.36435135,0.78595126,0.05092173,0.10165707,0.25183179,0.31258595,0.09982618,0.32032613
1.01750875,1.69284383,0.35579616,0.76764597,0.04953885,0.09917484,0.24708710,0.30312510,0.09874001,0.31991014
1.02351176,1.65907611,0.34747440,0.74888938,0.04836975,0.09689216,0.24313394,0.29531182,0.09784274,0.32084432
1.02951476,1.62924736,0.33965386,0.73010090,0.04745094,0.09485701,0.24012289,0.28931101,0.09718047,0.32326722
1.03551776,1.60420028,0.33259486,0.71169679,0.04681672,0.09311320,0.23818951,0.28525376,0.09679169,0.32728656
1.04152076,1.58466135,0.32654105,0.69407344,0.04649779,0.09169854,0.23744866,0.28323157,0.09670524,0.33297274
1.04752376,1.57120752,0.32171047,0.67759158,0.04651986,0.09064308,0.23798905,0.28329125,0.09693854,0.34035303
1.05352676,1.56423724,0.31828739,0.66256175,0.04690232,0.08996748,0.23986832,0.28543088,0.09749629,0.34940707
1.05952976,1.56394702,0.31641495,0.64923199,0.04765705,0.08968154,0.24310891,0.28959690,0.09836962,0.36006358
1.06553277,1.57031507,0.31618924,0.63777815,0.04878744,0.08978320,0.24769489,0.29568271,0.09953587,0.37219888
1.07153577,1.58309272,0.31765483,0.62829724,0.05028763,0.09025775,0.25357011,0.30352878,0.10095888,0.38563719
1.07753877,1.60180451,0.32080206,0.62080423,0.05214200,0.09107769,0.26063763,0.31292459,0.10258990,0.40015287
1.08354177,1.62575712,0.32556630,0.61523232,0.05432507,0.09220300,0.26876065,0.32361221,0.10436910,0.41547459
1.08954477,1.65405710,0.33182904,0.61143675,0.05680169,0.09358201,0.27776504,0.33529173,0.10622757,0.43129150
1.09554777,1.68563689,0.33942112,0.60920177,0.05952755,0.09515274,0.28744326,0.34762829,0.10808974,0.44726104
1.10155078,1.71928828,0.34812775,0.60825074,0.06245011,0.09684485,0.29755981,0.36026057,0.10987622,0.46301835
1.10755378,1.75370203,0.35769536,0.60825852,0.06550984,0.09858189,0.30785785,0.37281054,0.11150673,0.47818682
1.11355678,1.78751217,0.36783995,0.60886585,0.06864178,0.10028400,0.31806687,0.38489407,0.11290326,0.49238951
1.11955978,1.81934320,0.37825670,0.60969499,0.07177728,0.10187080,0.32791118,0.39613208,0.11399309,0.50526089
1.12556278,1.84785834,0.38863055,0.61036577,0.07484605,0.10326442,0.33711874,0.40616185,0.11471165,0.51645863
1.13156578,1.87180671,0.39864721,0.61051166,0.07777825,0.10439247,0.34543015,0.41464790,0.11500511,0.52567473
1.13756878,1.89006771,0.40800438,0.60979482,0.08050662,0.10519087,0.35260735,0.42129232,0.11483245,0.53264575
1.14357179,1.90169064,0.41642257,0.60791977,0.08296865,0.10560647,0.35844174,0.42584374,0.11416715,0.53716164
1.14957479,1.90592798,0.42365528,0.60464504,0.08510850,0.10559911,0.36276123,0.42810500,0.11299814,0.53907279
1.15557779,1.90226114,0.42949796,0.59979232,0.08687877,0.10514338,0.36543618,0.42793887,0.11133026,0.53829512
1.16158079,1.89041756,0.43379552,0.59325291,0.08824201,0.10422966,0.36638374,0.42527184,0.10918403,0.53481290
1.16758379,1.87037869,0.43644808,0.58499113,0.08917177,0.10286465,0.36557058,0.42009578,0.10659475,0.52867924
1.17358679,1.84237863,0.43741469,0.57504478,0.08965334,0.10107126,0.36301376,0.41246737,0.10361117,0.52001437
1.17958979,1.80689384,0.43671489,0.56352267,0.08968395,0.09888796,0.35877997,0.40250554,0.10029356,0.50900158
1.18559280,1.76462430,0.43442814,0.55059939,0.08927261,0.09636750,0.35298282,0.39038693,0.09671142,0.49588131
1.19159580,1.71646744,0.43069107,0.53650767,0.08843943,0.09357532,0.34577869,0.37633968,0.09294093,0.48094337
1.19759880,1.66348592,0.42569274,0.52152881,0.08721454,0.09058745,0.33736116,0.36063593,0.08906224,0.46451789
1.20360180,1.60687083,0.41966816,0.50598144,0.08563664,0.08748833,0.32795423,0.34358327,0.08515671,0.44696514
1.20960480,1.54790213,0.41289028,0.49020936,0.08375128,0.08436839,0.31780484,0.32551560,0.08130428,0.42866495
1.21560780,1.48790776,0.40566092,0.47456887,0.08160885,0.08132167,0.30717483,0.30678384,0.07758099,0.41000579
1.22161081,1.42822339,0.39830097,0.45941603,0.07926256,0.07844360,0.29633281,0.28774673,0.07405687,0.39137419
1.22761381,1.37015416,0.39114013,0.44509463,0.07676628,0.07582892,0.28554619,0.26876221,0.07079420,0.37314478
1.23361681,1.31493992,0.38450694,0.43192496,0.07417254,0.07356991,0.27507377,0.25017953,0.06784621,0.35567124
1.23961981,1.26372493,0.37871902,0.42019405,0.07153063,0.07175493,0.26515908,0.23233238,0.06525625,0.33927840
1.24562281,1.21753302,0.37407420,0.41014752,0.06888499,0.07046740,0.25602468,0.21553312,0.06305748,0.32425586
1.25162581,1.17724857,0.37084266,0.40198323,0.06627391,0.06978495,0.24786767,0.20006829,0.06127306,0.31085293
1.25762881,1.14360354,0.36926020,0.39584703,0.06372856,0.06977906,0.24085634,0.18619513,0.05991665,0.29927523
1.26363182,1.11717035,0.36952295,0.39183039,0.06127248,0.07051484,0.23512811,0.17413937,0.05899347,0.28968271
1.26963482,1.09836032,0.37178340,0.38997001,0.05892136,0.07205099,0.23078858,0.16409385,0.05850144,0.28218911
1.27563782,1.08742679,0.37614776,0.39024920,0.05668333,0.07443982,0.22791171,0.15621798,0.05843273,0.27686263
1.28164082,1.08447239,0.38267462,0.39260086,0.05455953,0.07772734,0.22654085,0.15063775,0.05877520,0.27372767
1.28764382,1.08945914,0.39137478,0.39691179,0.05254495,0.08195306,0.22669057,0.14744618,0.05951397,0.27276743
1.29364682,1.10222073,0.40221201,0.40302808,0.05062962,0.08714970,0.22834891,0.14670382,0.06063281,0.27392713
1.29964982,1.12247582,0.41510463,0.41076119,0.04879982,0.09334260,0.23148001,0.14843947,0.06211536,0.27711771
1.30565283,1.14984154,0.42992786,0.41989461,0.04703953,0.10054870,0.23602686,0.15265061,0.06394600,0.28221965
1.31165583,1.18384648,0.44651652,0.43019057,0.04533176,0.10877538,0.24191393,0.15930374,0.06611044,0.28908697
1.31765883,1.22394261,0.46466832,0.44139688,0.04365991,0.11801872,0.24904972,0.16833454,0.06859588,0.29755117
1.32366183,1.26951576,0.48414733,0.45325333,0.04200894,0.12826174,0.25732890,0.17964774,0.07139081,0.30742497
1.32966483,1.31989464,0.50468791,0.46549783,0.04036639,0.13947233,0.26663430,0.19311705,0.07448436,0.31850598
1.33566783,1.37435842,0.52599882,0.47787191,0.03872320,0.15160118,0.27683843,0.20858503,0.07786543,0.33058007
1.34167084,1.43214315,0.54776774,0.49012569,0.03707425,0.16457984,0.28780482,0.22586313,0.08152141,0.34342472
1.34767384,1.49244759,0.56966618,0.50202220,0.03541863,0.17831901,0.29938916,0.24473226,0.08543684,0.35681215
1.35367684,1.55443874,0.59135480,0.51334108,0.03375970,0.19270740,0.31144030,0.26494373,0.08959189,0.37051250
1.35967984,1.61725795,0.61248921,0.52388168,0.03210490,0.20761112,0.32380137,0.28622110,0.09396101,0.38429694
1.36568284,1.68002795,0.63272623,0.53346567,0.03046534,0.22287390,0.33631092,0.30826284,0.09851158,0.39794096
1.37168584,1.74186134,0.65173064,0.54193910,0.02885519,0.23831830,0.34880440,0.33074596,0.10320302,0.41122764
1.37768884,1.80187096,0.66918223,0.54917408,0.02729100,0.25374780,0.36111590,0.35333077,0.10798610,0.42395112
1.38369185,1.85918229,0.68478313,0.55507006,0.02579089,0.26895008,0.37308022,0.37566658,0.11280287,0.43592015
1.38969485,1.91294780,0.69826514,0.55955475,0.02437368,0.28370120,0.38453535,0.39739838,0.11758699,0.44696159
1.39569785,1.96236309,0.70939687,0.56258473,0.02305804,0.29777079,0.39532518,0.41817433,0.12226469,0.45692396
1.40170085,2.00668433,0.71799038,0.56414572,0.02186167,0.31092799,0.40530249,0.43765371,0.12675619,0.46568067
1.40770385,2.04524641,0.72390710,0.56425244,0.02080049,0.32294799,0.41433199,0.45551530,0.13097771,0.47313309
1.41370685,2.07748091,0.72706260,0.56294818,0.01988803,0.33361888,0.42229336,0.47146561,0.13484375,0.47921297
1.41970985,2.10293308,0.72743013,0.56030387,0.01913480,0.34274858,0.42908403,0.48524678,0.13826984,0.48388438
1.42571286,2.12127687,0.72504247,0.55641670,0.01854786,0.35017145,0.43462163,0.49664372,0.14117536,0.48714481
1.43171586,2.13232702,0.71999209,0.55140826,0.01813052,0.35575435,0.43884590,0.50549020,0.14348640,0.48902538
1.43771886,2.13604746,0.71242942,0.54542215,0.01788209,0.35940177,0.44171994,0.51167353,0.14513860,0.48959016
1.44372186,2.13255529,0.70255924,0.53862104,0.01779790,0.36105980,0.44323067,0.51513769,0.14607959,0.48893439
1.44972486,2.12211977,0.69063527,0.53118318,0.01786932,0.36071879,0.44338860,0.51588457,0.14627116,0.48718173
1.45572786,2.10515626,0.67695299,0.52329847,0.01808393,0.35841434,0.44222668,0.51397340,0.14569081,0.48448054
1.46173087,2.08221481,0.66184117,0.51516403,0.01842589,0.35422676,0.43979841,0.50951822,0.14433281,0.48099928
1.46773387,2.05396390,0.64565215,0.50697946,0.01887627,0.34827885,0.43617535,0.50268361,0.14220853,0.47692117
1.47373687,2.02116985,0.62875136,0.49894177,0.01941358,0.34073206,0.43144399,0.49367867,0.13934615,0.47243828
1.47973987,1.98467236,0.61150646,0.49124024,0.02001434,0.33178134,0.42570229,0.48274977,0.13578970,0.46774528
1.48574287,1.94535755,0.59427646,0.48405123,0.02065365,0.32164865,0.41905604,0.47017204,0.13159753,0.46303297
1.49174587,1.90412919,0.57740129,0.47753317,0.02130593,0.31057565,0.41161513,0.45624032,0.12684028,0.45848197
1.49774887,1.86187952,0.56119208,0.47182181,0.02194557,0.29881572,0.40349003,0.44125964,0.12159845,0.45425669
1.50375188,1.81946078,0.54592261,0.46702602,0.02254764,0.28662571,0.39478858,0.42553583,0.11595965,0.45049979
1.50975488,1.77765867,0.53182216,0.46322409,0.02308858,0.27425777,0.38561327,0.40936658,0.11001585,0.44732744
