energy_ev,total_up,B_p_up,B_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,6.63887056,0.23099061,0.00000000,2.17056555,4.97019701,0.06610163,1.26119554
-4.29514757,6.29782597,0.21994869,0.00000000,2.05422743,4.70746538,0.06349654,1.20551101
-4.28914457,6.00153967,0.21027689,0.00000000,1.96086949,4.47639787,0.06144007,1.15895579
-4.28314157,5.75460766,0.20210771,0.00000000,1.89073086,4.28068533,0.05997794,1.12236576
-4.27713857,5.56074176,0.19554665,0.00000000,1.84368834,4.12336223,0.05914663,1.09641140
-4.27113557,5.42270168,0.19066954,0.00000000,1.81926719,4.00675436,0.05897210,1.08158167
-4.26513257,5.34224679,0.18752053,0.00000000,1.81665731,3.93244130,0.05946867,1.07817179
-4.25912956,5.32010778,0.18611070,0.00000000,1.83473458,3.90123360,0.06063818,1.08627514
-4.25312656,5.35597822,0.18641747,0.00000000,1.87208729,3.91316438,0.06246933,1.10577954
-4.24712356,5.44852568,0.18838473,0.00000000,1.92704743,3.96749494,0.06493745,1.13636807
-4.24112056,5.59542192,0.19192383,0.00000000,1.99772639,4.06273395,0.06800449,1.17752415
-4.23511756,5.79339122,0.19691532,0.00000000,2.08205464,4.19666954,0.07161938,1.22854116
-4.22911456,6.03827609,0.20321145,0.00000000,2.17782464,4.36641367,0.07571868,1.28853610
-4.22311156,6.32511913,0.21063940,0.00000000,2.28273607,4.56845819,0.08022768,1.35646722
-4.21710855,6.64825978,0.21900515,0.00000000,2.39444249,4.79874169,0.08506171,1.43115515
-4.21110555,7.00144449,0.22809783,0.00000000,2.51059813,5.05272660,0.09012786,1.51130709
-4.20510255,7.37794845,0.23769451,0.00000000,2.62890349,5.32548532,0.09532692,1.59554346
-4.19909955,7.77070693,0.24756530,0.00000000,2.74714865,5.61179442,0.10055560,1.68242649
-4.19309655,8.17245380,0.25747855,0.00000000,2.86325277,5.90623557,0.10570894,1.77048984
-4.18709355,8.57586459,0.26720606,0.00000000,2.97529866,6.20330153,0.11068276,1.85826861
-4.18109055,8.97370125,0.27652811,0.00000000,3.08156149,6.49750529,0.11537626,1.94432886
-4.17508754,9.35895514,0.28523823,0.00000000,3.18053056,6.78349033,0.11969450,2.02729585
-4.16908454,9.72498523,0.29314746,0.00000000,3.27092396,7.05613939,0.12355071,2.10588012
-4.16308154,10.06564776,0.30008811,0.00000000,3.35169559,7.31067926,0.12686847,2.17890077
-4.15707854,10.37541422,0.30591685,0.00000000,3.42203494,7.54277886,0.12958349,2.24530523
-4.15107554,10.64947424,0.31051696,0.00000000,3.48135999,7.74863770,0.13164510,2.30418507
-4.14507254,10.88382069,0.31379990,0.00000000,3.52930403,7.92506226,0.13301718,2.35478744
-4.13906953,11.07531447,0.31570601,0.00000000,3.56569754,8.06952768,0.13367878,2.39652198
-4.13306653,11.22172730,0.31620435,0.00000000,3.59054638,8.18022278,0.13362410,2.42896327
-4.12706353,11.32176124,0.31529187,0.00000000,3.60400759,8.25607675,0.13286209,2.45184899
-4.12106053,11.37504478,0.31299174,0.00000000,3.60636432,8.29676647,0.13141554,2.46507414
-4.11505753,11.38210582,0.30935122,0.00000000,3.59800122,8.30270406,0.12931980,2.46868197
-4.10905453,11.34432290,0.30443886,0.00000000,3.57938139,8.27500508,0.12662115,2.46285206
-4.10305153,11.26385658,0.29834142,0.00000000,3.55102609,8.21543821,0.12337493,2.44788652
-4.09704852,11.14356380,0.29116056,0.00000000,3.51349770,8.12635830,0.11964348,2.42419491
-4.09104552,10.98689829,0.28300933,0.00000000,3.46738657,8.01062510,0.11549404,2.39227860
-4.08504252,10.79780080,0.27400876,0.00000000,3.41330170,7.87151048,0.11099667,2.35271539
-4.07903952,10.58058287,0.26428454,0.00000000,3.35186527,7.71259757,0.10622230,2.30614482
-4.07303652,10.33980831,0.25396396,0.00000000,3.28371047,7.53767535,0.10124093,2.25325472
-4.06703352,10.08017611,0.24317313,0.00000000,3.20948202,7.35063231,0.09612009,2.19476929
-4.06103052,9.80640845,0.23203466,0.00000000,3.12983873,7.15535298,0.09092366,2.13143883
-4.05502751,9.52314708,0.22066565,0.00000000,3.04545722,6.95562068,0.08571084,2.06403126
-4.04902451,9.23486080,0.20917621,0.00000000,2.95703596,6.75502953,0.08053563,1.99332512
-4.04302151,8.94576621,0.19766831,0.00000000,2.86529905,6.55690846,0.07544646,1.92010413
-4.03701851,8.65976320,0.18623508,0.00000000,2.77099888,6.36425906,0.07048615,1.84515267
-4.03101551,8.38038601,0.17496048,0.00000000,2.67491748,6.17970871,0.06569208,1.76925214
-4.02501251,8.11077000,0.16391917,0.00000000,2.57786606,6.00547953,0.06109660,1.69317768
-4.01900950,7.85363356,0.15317677,0.00000000,2.48068274,5.84337310,0.05672746,1.61769503
-4.01300650,7.61127401,0.14279017,0.00000000,2.38422839,5.69477002,0.05260838,1.54355710
-4.00700350,7.38557594,0.13280809,0.00000000,2.28938088,5.56064310,0.04875966,1.47150012
-4.00100050,7.17802964,0.12327166,0.00000000,2.19702784,5.44158194,0.04519867,1.40223923
-3.99499750,6.98975756,0.11421500,0.00000000,2.10805829,5.33782677,0.04194036,1.33646327
-3.98899450,6.82154595,0.10566589,0.00000000,2.02335333,5.24930869,0.03899766,1.27482895
-3.98299150,6.67387925,0.09764635,0.00000000,1.94377636,5.17569376,0.03638173,1.21795423
-3.97698849,6.54697475,0.09017315,0.00000000,1.87016278,5.11642816,0.03410211,1.16641130
-3.97098549,6.44081541,0.08325836,0.00000000,1.80330952,5.07078195,0.03216678,1.12071908
-3.96498249,6.35517893,0.07690967,0.00000000,1.74396441,5.03788940,0.03058210,1.08133558
-3.95897949,6.28966199,0.07113085,0.00000000,1.69281560,5.01678428,0.02935266,1.04865041
-3.95297649,6.24369896,0.06592195,0.00000000,1.65048083,5.00642910,0.02848105,1.02297762
-3.94697349,6.21657503,0.06127960,0.00000000,1.61749692,5.00573788,0.02796771,1.00454928
-3.94097049,6.20743444,0.05719716,0.00000000,1.59430940,5.01359273,0.02781064,0.99351001
-3.93496748,6.21528499,0.05366495,0.00000000,1.58126256,5.02885496,0.02800528,0.98991291
-3.92896448,6.23900036,0.05067037,0.00000000,1.57859019,5.05037209,0.02854440,0.99371707
-3.92296148,6.27732244,0.04819807,0.00000000,1.58640737,5.07698223,0.02941813,1.00478703
-3.91695848,6.32886550,0.04623013,0.00000000,1.60470373,5.10751777,0.03061408,1.02289441
-3.91095548,6.39212440,0.04474625,0.00000000,1.63333882,5.14080998,0.03211764,1.04772189
-3.90495248,6.46548848,0.04372395,0.00000000,1.67203992,5.17569615,0.03391243,1.07886971
-3.89894947,6.54726245,0.04313889,0.00000000,1.72040303,5.21103052,0.03598088,1.11586454
-3.89294647,6.63569480,0.04296517,0.00000000,1.77789726,5.24569951,0.03830498,1.15817083
-3.88694347,6.72901378,0.04317567,0.00000000,1.84387304,5.27864163,0.04086712,1.20520428
-3.88094047,6.82546980,0.04374251,0.00000000,1.91757424,5.30887122,0.04365099,1.25634704
-3.87493747,6.92338271,0.04463744,0.00000000,1.99815410,5.33550510,0.04664257,1.31096425
-3.86893447,7.02119149,0.04583240,0.00000000,2.08469456,5.35779029,0.04983106,1.36842123
-3.86293147,7.11750340,0.04729992,0.00000000,2.17622853,5.37513088,0.05320975,1.42810068
-3.85692846,7.21113944,0.04901369,0.00000000,2.27176418,5.38711158,0.05677673,1.48941908
-3.85092546,7.30117268,0.05094892,0.00000000,2.37031035,5.39351575,0.06053544,1.55184158
-3.84492246,7.38695651,0.05308284,0.00000000,2.47090183,5.39433585,0.06449498,1.61489460
-3.83891946,7.46814019,0.05539491,0.00000000,2.57262348,5.38977447,0.06867002,1.67817556
-3.83291646,7.54466981,0.05786712,0.00000000,2.67463186,5.38023507,0.07308057,1.74135913
-3.82691346,7.61677377,0.06048407,0.00000000,2.77617349,5.36630188,0.07775123,1.80419974
-3.82091046,7.68493286,0.06323291,0.00000000,2.87659868,5.34870953,0.08271022,1.86653015
-3.81490745,7.74983629,0.06610324,0.00000000,2.97537044,5.32830353,0.08798800,1.92825622
-3.80890445,7.81232560,0.06908678,0.00000000,3.07206802,5.30599380,0.09361578,1.98934809
-3.80290145,7.87333006,0.07217703,0.00000000,3.16638515,5.28270359,0.09962363,2.04982847
-3.79689845,7.93379695,0.07536875,0.00000000,3.25812334,5.25931718,0.10603858,2.10975849
-3.79089545,7.99462139,0.07865747,0.00000000,3.34718068,5.23662932,0.11288270,2.16922219
-3.78489245,8.05657991,0.08203889,0.00000000,3.43353727,5.21529991,0.12017116,2.22831045
-3.77888944,8.12027215,0.08550846,0.00000000,3.51723811,5.19581687,0.12791051,2.28710525
-3.77288644,8.18607422,0.08906084,0.00000000,3.59837486,5.17846967,0.13609723,2.34566533
-3.76688344,8.25410698,0.09268959,0.00000000,3.67706746,5.16333538,0.14471659,2.40401393
-3.76088044,8.32422087,0.09638700,0.00000000,3.75344694,5.15027831,0.15374190,2.46212921
-3.75487744,8.39599836,0.10014402,0.00000000,3.82764018,5.13896328,0.16313433,2.51993797
-3.74887444,8.46877363,0.10395039,0.00000000,3.89975747,5.12888181,0.17284307,2.57731264
-3.74287144,8.54166786,0.10779496,0.00000000,3.96988340,5.11938946,0.18280608,2.63407173
-3.73686843,8.61363767,0.11166613,0.00000000,4.03807100,5.10975202,0.19295124,2.68998341
-3.73086543,8.68353336,0.11555242,0.00000000,4.10433924,5.09919755,0.20319793,2.74477176
-3.72486243,8.75016281,0.11944309,0.00000000,4.16867326,5.08697087,0.21345891,2.79812516
-3.71885943,8.81235691,0.12332878,0.00000000,4.23102686,5.07238710,0.22364251,2.84970599
-3.71285643,8.86903214,0.12720211,0.00000000,4.29132631,5.05488093,0.23365484,2.89916114
-3.70685343,8.91924637,0.13105815,0.00000000,4.34947485,5.03404837,0.24340220,2.94613228
-3.70085043,8.96224449,0.13489475,0.00000000,4.40535674,5.00967876,0.25279329,2.99026546
-3.69484742,8.99749126,0.13871259,0.00000000,4.45884054,4.98177505,0.26174138,3.03121948
-3.68884442,9.02468978,0.14251505,0.00000000,4.50978078,4.95056130,0.27016612,3.06867249
-3.68284142,9.04378505,0.14630777,0.00000000,4.55801789,4.91647734,0.27799522,3.10232676
-3.67683842,9.05495301,0.15009796,0.00000000,4.60337643,4.88016115,0.28516564,3.13191159
-3.67083542,9.05857649,0.15389352,0.00000000,4.64566166,4.84242034,0.29162450,3.15718438
-3.66483242,9.05521052,0.15770187,0.00000000,4.68465517,4.80419483,0.29732957,3.17793025
-3.65882941,9.04553964,0.16152879,0.00000000,4.72011011,4.76651314,0.30224948,3.19396066
-3.65282641,9.03033071,0.16537710,0.00000000,4.75174695,4.73044514,0.30636354,3.20511134
-3.64682341,9.01038442,0.16924553,0.00000000,4.77925040,4.69705413,0.30966128,3.21124014
-3.64082041,8.98648896,0.17312755,0.00000000,4.80226855,4.66735092,0.31214183,3.21222529
-3.63481741,8.95937858,0.17701057,0.00000000,4.82041470,4.64225244,0.31381301,3.20796426
-3.62881441,8.92969944,0.18087533,0.00000000,4.83327228,4.62254681,0.31469035,3.19837369
-3.62281141,8.89798421,0.18469571,0.00000000,4.84040328,4.60886621,0.31479609,3.18339046
-3.61680840,8.86463637,0.18843882,0.00000000,4.84135966,4.60166846,0.31415801,3.16297384
-3.61080540,8.82992396,0.19206555,0.00000000,4.83569772,4.60122727,0.31280836,3.13710859
-3.60480240,8.79398214,0.19553141,0.00000000,4.82299434,4.60763074,0.31078282,3.10580887
-3.59879940,8.75682302,0.19878773,0.00000000,4.80286445,4.62078701,0.30811945,3.06912236
-3.59279640,8.71835080,0.20178310,0.00000000,4.77497840,4.64043567,0.30485777,3.02713436
-3.58679340,8.67838014,0.20446493,0.00000000,4.73907826,4.66616320,0.30103785,2.97997130
-3.58079040,8.63665536,0.20678116,0.00000000,4.69499179,4.69742073,0.29669959,2.92780333
-3.57478739,8.59286859,0.20868191,0.00000000,4.64264319,4.73354235,0.29188195,2.87084554
-3.56878439,8.54667494,0.21012102,0.00000000,4.58205984,4.77376262,0.28662245,2.80935763
-3.56278139,8.49770375,0.21105746,0.00000000,4.51337456,4.81723224,0.28095661,2.74364183
-3.55677839,8.44556526,0.21145646,0.00000000,4.43682321,4.86303128,0.27491762,2.67403915
-3.55077539,8.38985300,0.21129038,0.00000000,4.35273787,4.91017985,0.26853612,2.60092410
-3.54477239,8.33014257,0.21053927,0.00000000,4.26153623,4.95764688,0.26184009,2.52469809
-3.53876938,8.26598840,0.20919114,0.00000000,4.16370775,5.00435760,0.25485495,2.44578207
-3.53276638,8.19692029,0.20724196,0.00000000,4.05979801,5.04920121,0.24760373,2.36460867
-3.52676338,8.12244177,0.20469544,0.00000000,3.95039208,5.09104008,0.24010752,2.28161460
-3.52076038,8.04203256,0.20156256,0.00000000,3.83609836,5.12872193,0.23238598,2.19723367
-3.51475738,7.95515684,0.19786110,0.00000000,3.71753406,5.16109636,0.22445804,2.11189092
-3.50875438,7.86127905,0.19361493,0.00000000,3.59531312,5.18703674,0.21634273,2.02599833
-3.50275138,7.75988792,0.18885344,0.00000000,3.47003759,5.20546792,0.20806003,1.93995235
-3.49674837,7.65052894,0.18361088,0.00000000,3.34229279,5.21539978,0.19963187,1.85413342
-3.49074537,7.53284457,0.17792582,0.00000000,3.21264646,5.21596592,0.19108304,1.76890738
-3.48474237,7.40662059,0.17184066,0.00000000,3.08165174,5.20646608,0.18244210,1.68462877
-3.47873937,7.27183624,0.16540118,0.00000000,2.94985341,5.18641028,0.17374216,1.60164566
-3.47273637,7.12871527,0.15865625,0.00000000,2.81779666,5.15556233,0.16502152,1.52030562
-3.46673337,6.97777430,0.15165744,0.00000000,2.68603753,5.11397973,0.15632412,1.44096231
-3.46073037,6.81986493,0.14445884,0.00000000,2.55515372,5.06204701,0.14769975,1.36398218
-3.45472736,6.65620599,0.13711666,0.00000000,2.42575489,5.00049956,0.13920397,1.28975078
-3.44872436,6.48840248,0.12968896,0.00000000,2.29849115,4.93043532,0.13089786,1.21867802
-3.44272136,6.31844854,0.12223518,0.00000000,2.17405900,4.85331214,0.12284739,1.15120198
-3.43671836,6.14871245,0.11481572,0.00000000,2.05320384,4.77092926,0.11512260,1.08779082
-3.43071536,5.98190258,0.10749131,0.00000000,1.93671855,4.68539251,0.10779659,1.02894252
-3.42471236,5.82101439,0.10032231,0.00000000,1.82543797,4.59906321,0.10094418,0.97518216
-3.41870935,5.66925949,0.09336803,0.00000000,1.72022917,4.51449225,0.09464063,0.92705675
-3.41270635,5.52997904,0.08668583,0.00000000,1.62197795,4.43434152,0.08896006,0.88512753
-3.40670335,5.40654463,0.08033031,0.00000000,1.53157192,4.36129559,0.08397392,0.84996005
-3.40070035,5.30225042,0.07435248,0.00000000,1.44988098,4.29796746,0.07974945,0.82211198
-3.39469735,5.22020129,0.06879888,0.00000000,1.37773595,4.24680257,0.07634809,0.80211928
-3.38869435,5.16320167,0.06371091,0.00000000,1.31590629,4.20998539,0.07382408,0.79048093
-3.38269135,5.13365009,0.05912417,0.00000000,1.26507794,4.18935327,0.07222305,0.78764269
-3.37668834,5.13344409,0.05506791,0.00000000,1.22583198,4.18632145,0.07158081,0.79398049
-3.37068534,5.16389988,0.05156474,0.00000000,1.19862524,4.20182310,0.07192225,0.80978382
-3.36468234,5.22569033,0.04863037,0.00000000,1.18377344,4.23626738,0.07326044,0.83523992
-3.35867934,5.31880405,0.04627360,0.00000000,1.18143764,4.28951747,0.07559589,0.87041905
-3.35267634,5.44252747,0.04449644,0.00000000,1.19161433,4.36088985,0.07891605,0.91526169
-3.34667334,5.59545059,0.04329438,0.00000000,1.21412982,4.44917468,0.08319497,0.96956801
-3.34067034,5.77549622,0.04265681,0.00000000,1.24863885,4.55267651,0.08839326,1.03299033
-3.33466733,5.97997123,0.04256748,0.00000000,1.29462770,4.66927308,0.09445821,1.10502889
-3.32866433,6.20563771,0.04300515,0.00000000,1.35142162,4.79648944,0.10132426,1.18503147
-3.32266133,6.44880093,0.04394417,0.00000000,1.41819648,4.93158389,0.10891366,1.27219705
-3.31665833,6.70541020,0.04535518,0.00000000,1.49399419,5.07164145,0.11713747,1.36558380
-3.31065533,6.97116878,0.04720574,0.00000000,1.57774145,5.21367070,0.12589675,1.46412143
-3.30465233,7.24164812,0.04946096,0.00000000,1.66827129,5.35469945,0.13508408,1.56662773
-3.29864932,7.51240213,0.05208408,0.00000000,1.76434670,5.49186515,0.14458532,1.67182902
-3.29264632,7.77907716,0.05503694,0.00000000,1.86468555,5.62249612,0.15428156,1.77838410
-3.28664332,8.03751378,0.05828039,0.00000000,1.96798593,5.74418063,0.16405123,1.88491094
-3.28064032,8.28383692,0.06177465,0.00000000,2.07295121,5.85482121,0.17377241,1.99001535
-3.27463732,8.51453170,0.06547950,0.00000000,2.17831373,5.95267279,0.18332509,2.09232075
-3.26863432,8.72650290,0.06935443,0.00000000,2.28285647,6.03636399,0.19259351,2.19049779
-3.26263132,8.91711705,0.07335870,0.00000000,2.38543189,6.10490172,0.20146836,2.28329310
-3.25662831,9.08422676,0.07745138,0.00000000,2.48497744,6.15766039,0.20984885,2.36955570
-3.25062531,9.22617786,0.08159130,0.00000000,2.58052708,6.19435747,0.21764453,2.44826050
-3.24462231,9.34180063,0.08573703,0.00000000,2.67121888,6.21501789,0.22477682,2.51852768
-3.23861931,9.43038707,0.08984688,0.00000000,2.75629847,6.21993016,0.23118023,2.57963756
-3.23261631,9.49165670,0.09387892,0.00000000,2.83511868,6.20959743,0.23680311,2.63104044
-3.22661331,9.52571371,0.09779112,0.00000000,2.90713570,6.18468657,0.24160814,2.67236107
-3.22061031,9.53299852,0.10154156,0.00000000,2.97190264,6.14597842,0.24557226,2.70339809
-3.21460730,9.51423672,0.10508875,0.00000000,3.02906094,6.09432177,0.24868641,2.72411848
-3.20860430,9.47038832,0.10839211,0.00000000,3.07833087,6.03059349,0.25095476,2.73464780
-3.20260130,9.40259980,0.11141255,0.00000000,3.11950181,5.95566637,0.25239379,2.73525671
-3.19659830,9.31216112,0.11411313,0.00000000,3.15242323,5.87038566,0.25303104,2.72634476
-3.19059530,9.20046894,0.11645992,0.00000000,3.17699725,5.77555473,0.25290379,2.70842226
-3.18459230,9.06899721,0.11842278,0.00000000,3.19317318,5.67192948,0.25205759,2.68209121
-3.17858929,8.91927501,0.11997629,0.00000000,3.20094453,5.56022060,0.25054476,2.64802602
-3.17258629,8.75287142,0.12110055,0.00000000,3.20034849,5.44110227,0.24842298,2.60695484
-3.16658329,8.57138626,0.12178196,0.00000000,3.19146781,5.31522546,0.24575385,2.55964202
-3.16058029,8.37644533,0.12201389,0.00000000,3.17443449,5.18323400,0.24260157,2.50687210
-3.15457729,8.16969835,0.12179706,0.00000000,3.14943476,5.04578112,0.23903179,2.44943555
-3.14857429,7.95281780,0.12113985,0.00000000,3.11671446,4.90354470,0.23511043,2.38811637
-3.14257129,7.72749667,0.12005823,0.00000000,3.07658396,4.75723934,0.23090270,2.32368126
-3.13656828,7.49544367,0.11857549,0.00000000,3.02942168,4.60762400,0.22647213,2.25687039
-3.13056528,7.25837452,0.11672168,0.00000000,2.97567538,4.45550407,0.22187968,2.18838938
-3.12456228,7.01799855,0.11453273,0.00000000,2.91586065,4.30172769,0.21718280,2.11890219
-3.11855928,6.77600041,0.11204943,0.00000000,2.85055603,4.14717623,0.21243464,2.04902471
-3.11255628,6.53401725,0.10931614,0.00000000,2.78039469,3.99274950,0.20768311,1.97931892
-3.10655328,6.29361228,0.10637937,0.00000000,2.70605282,3.83934688,0.20297010,1.91028742
-3.10055028,6.05624610,0.10328634,0.00000000,2.62823509,3.68784561,0.19833065,1.84236854
-3.09454727,5.82324777,0.10008350,0.00000000,2.54765793,3.53907794,0.19379220,1.77593194
-3.08854427,5.59578751,0.09681510,0.00000000,2.46503158,3.39380891,0.18937405,1.71127519
-3.08254127,5.37485330,0.09352197,0.00000000,2.38104190,3.25271646,0.18508685,1.64862143
-3.07653827,5.16123338,0.09024047,0.00000000,2.29633312,3.11637556,0.18093239,1.58811863
-3.07053527,4.95550642,0.08700168,0.00000000,2.21149265,2.98524760,0.17690372,1.52984057
-3.06453227,4.75804076,0.08383092,0.00000000,2.12703886,2.85967612,0.17298541,1.47379003
-3.05852926,4.56900346,0.08074758,0.00000000,2.04341274,2.73988938,0.16915433,1.41990417
-3.05252626,4.38837940,0.07776522,0.00000000,1.96097391,2.62600993,0.16538060,1.36806236
-3.04652326,4.21599986,0.07489204,0.00000000,1.88000123,2.51807073,0.16162901,1.31809614
-3.04052026,4.05157946,0.07213156,0.00000000,1.80069807,2.41603694,0.15786062,1.26980121
-3.03451726,3.89475971,0.06948352,0.00000000,1.72320167,2.31983230,0.15403464,1.22295104
-3.02851426,3.74515688,0.06694497,0.00000000,1.64759620,2.22936827,0.15011043,1.17731142
-3.02251126,3.60241156,0.06451141,0.00000000,1.57392841,2.14457441,0.14604959,1.13265547
-3.01650825,3.46623714,0.06217796,0.00000000,1.50222502,2.06542784,0.14181802,1.08877837
-3.01050525,3.33646440,0.05994050,0.00000000,1.43251058,1.99198006,0.13738779,1.04551097
-3.00450225,3.21307939,0.05779661,0.00000000,1.36482481,1.92437927,0.13273883,1.00273174
-2.99849925,3.09625258,0.05574644,0.00000000,1.29923825,1.86288668,0.12786029,0.96037641
-2.99249625,2.98635709,0.05379326,0.00000000,1.23586533,1.80788561,0.12275154,0.91844472
-2.98649325,2.88397510,0.05194380,0.00000000,1.17487412,1.75988262,0.11742266,0.87700407
-2.98049025,2.78989166,0.05020833,0.00000000,1.11649234,1.71950033,0.11189463,0.83618988
-2.97448724,2.70507625,0.04860042,0.00000000,1.06100921,1.68746210,0.10619891,0.79620253
-2.96848424,2.63065294,0.04713645,0.00000000,1.00877338,1.66456932,0.10037675,0.75730138
-2.96248124,2.56786073,0.04583496,0.00000000,0.96018705,1.65167231,0.09447800,0.71979591
-2.95647824,2.51800619,0.04471574,0.00000000,0.91569681,1.64963643,0.08855973,0.68403472
-2.95047524,2.48241106,0.04379881,0.00000000,0.87578183,1.65930528,0.08268454,0.65039286
-2.94447224,2.46235764,0.04310334,0.00000000,0.84094022,1.68146288,0.07691877,0.61925825
-2.93846923,2.45903498,0.04264657,0.00000000,0.81167427,1.71679718,0.07133065,0.59101781
-2.93246623,2.47348880,0.04244274,0.00000000,0.78847549,1.76586679,0.06598845,0.56604399
-2.92646323,2.50657791,0.04250215,0.00000000,0.77181024,1.82907308,0.06095872,0.54468233
-2.92046023,2.55893932,0.04283042,0.00000000,0.76210644,1.90663912,0.05630476,0.52724062
-2.91445723,2.63096396,0.04342791,0.00000000,0.75974227,1.99859685,0.05208516,0.51397990
-2.90845423,2.72278395,0.04428937,0.00000000,0.76503687,2.10478319,0.04835267,0.50510781
-2.90245123,2.83427208,0.04540389,0.00000000,0.77824363,2.22484532,0.04515330,0.50077431
-2.89644822,2.96505301,0.04675511,0.00000000,0.79954593,2.35825489,0.04252563,0.50106979
-2.89044522,3.11452525,0.04832162,0.00000000,0.82905542,2.50433012,0.04050038,0.50602555
-2.88444222,3.28189229,0.05007771,0.00000000,0.86681268,2.66226443,0.03910020,0.51561641
-2.87843922,3.46620073,0.05199423,0.00000000,0.91278996,2.83115978,0.03833970,0.52976521
-2.87243622,3.66638274,0.05403966,0.00000000,0.96689563,3.01006250,0.03822559,0.54834881
-2.86643322,3.88130021,0.05618131,0.00000000,1.02898021,3.19799921,0.03875707,0.57120532
-2.86043022,4.10978776,0.05838657,0.00000000,1.09884338,3.39401059,0.03992626,0.59814215
-2.85442721,4.35069187,0.06062420,0.00000000,1.17624176,3.59718057,0.04171885,0.62894448
-2.84842421,4.60290396,0.06286555,0.00000000,1.26089712,3.80665922,0.04411479,0.66338394
-2.84242121,4.86538551,0.06508570,0.00000000,1.35250469,4.02167771,0.04708914,0.70122703
-2.83641821,5.13718407,0.06726448,0.00000000,1.45074132,4.24155457,0.05061292,0.74224313
-2.83041521,5.41743946,0.06938731,0.00000000,1.55527329,4.46569286,0.05465411,0.78621178
-2.82441221,5.70538054,0.07144579,0.00000000,1.66576338,4.69356876,0.05917863,0.83292911
-2.81840920,6.00031304,0.07343809,0.00000000,1.78187712,4.92471250,0.06415138,0.88221312
-2.81240620,6.30160008,0.07536913,0.00000000,1.90328778,5.15868343,0.06953726,0.93390775
-2.80640320,6.60863696,0.07725039,0.00000000,2.02967995,5.39504096,0.07530211,0.98788546
-2.80040020,6.92082242,0.07909959,0.00000000,2.16075120,5.63331397,0.08141354,1.04404825
-2.79439720,7.23752843,0.08094004,0.00000000,2.29621166,5.87297094,0.08784166,1.10232698
-2.78839420,7.55807070,0.08279985,0.00000000,2.43578113,6.11339312,0.09455953,1.16267880
-2.78239120,7.88168164,0.08471083,0.00000000,2.57918333,6.35385277,0.10154340,1.22508265
-2.77638819,8.20748730,0.08670734,0.00000000,2.72613727,6.59349805,0.10877259,1.28953274
-2.77038519,8.53448926,0.08882491,0.00000000,2.87634551,6.83134552,0.11622909,1.35603005
-2.76438219,8.86155194,0.09109881,0.00000000,3.02947947,7.06628077,0.12389680,1.42457200
-2.75837919,9.18739537,0.09356256,0.00000000,3.18516210,7.29706666,0.13176037,1.49514032
-2.75237619,9.51059295,0.09624638,0.00000000,3.34294847,7.52235868,0.13980386,1.56768769
-2.74637319,9.82957347,0.09917571,0.00000000,3.50230503,7.74072573,0.14800902,1.64212337
-2.74037019,10.14262654,0.10236981,0.00000000,3.66258869,7.95067490,0.15635348,1.71829859
-2.73436718,10.44791045,0.10584042,0.00000000,3.82302693,8.15067823,0.16480891,1.79599224
-2.72836418,10.74346174,0.10959064,0.00000000,3.98270050,8.33919971,0.17333916,1.87489777
-2.72236118,11.02720590,0.11361396,0.00000000,4.14053012,8.51472068,0.18189867,1.95461204
-2.71635818,11.29696911,0.11789363,0.00000000,4.29526891,8.67576259,0.19043121,2.03462710
-2.71035518,11.55049131,0.12240223,0.00000000,4.44550186,8.82090597,0.19886905,2.11432558
-2.70435218,11.78544112,0.12710157,0.00000000,4.58965365,8.94880546,0.20713272,2.19298057
-2.69834917,11.99943376,0.13194301,0.00000000,4.72600561,9.05820103,0.21513146,2.26976044
-2.69234617,12.19005296,0.13686807,0.00000000,4.85272243,9.14792607,0.22276434,2.34373906
-2.68634317,12.35487828,0.14180944,0.00000000,4.96788834,9.21691355,0.22992208,2.41391147
-2.68034017,12.49151886,0.14669231,0.00000000,5.06955230,9.26420139,0.23648964,2.47921493
-2.67433717,12.59765444,0.15143615,0.00000000,5.15578086,9.28893866,0.24234934,2.53855482
-2.66833417,12.67108397,0.15595667,0.00000000,5.22471711,9.29039392,0.24738450,2.59083467
-2.66233117,12.70978161,0.16016810,0.00000000,5.27464322,9.26796681,0.25148345,2.63498934
-2.65632816,12.71195924,0.16398569,0.00000000,5.30404426,9.22120358,0.25454366,2.67002015
-2.65032516,12.67613370,0.16732828,0.00000000,5.31167027,9.14981696,0.25647582,2.69503037
-2.64432216,12.60119663,0.17012096,0.00000000,5.29659377,9.05370993,0.25720770,2.70925990
-2.63831916,12.48648396,0.17229766,0.00000000,5.25825989,8.93300269,0.25668758,2.71211734
-2.63231616,12.33184190,0.17380365,0.00000000,5.19652662,8.78806132,0.25488696,2.70320813
-2.62631316,12.13768579,0.17459778,0.00000000,5.11169302,8.61952658,0.25180260,2.68235752
-2.62031016,11.90504852,0.17465444,0.00000000,5.00451388,8.42834058,0.24745762,2.64962720
-2.61430715,11.63561519,0.17396514,0.00000000,4.87619994,8.21576927,0.24190160,2.60532483
-2.60830415,11.33174127,0.17253971,0.00000000,4.72840335,7.98341859,0.23520977,2.55000605
-2.60230115,10.99645211,0.17040693,0.00000000,4.56318901,7.73324217,0.22748122,2.48446872
