energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.05702851,1.86043874,0.24917406,0.01583956,0.04458670,0.08803173,0.24314571,0.00000000,0.63079094,1.47161519
-0.05102551,1.90827176,0.25952555,0.01613938,0.04660011,0.08847711,0.24754094,0.00000000,0.63994091,1.50768466
-0.04502251,1.95151593,0.26900770,0.01641788,0.04842613,0.08868929,0.25144597,0.00000000,0.64771947,1.54034050
-0.03901951,1.98877027,0.27739066,0.01666587,0.05002450,0.08864625,0.25472410,0.00000000,0.65373933,1.56842563
-0.03301651,2.01873577,0.28446385,0.01687424,0.05135865,0.08832883,0.25724868,0.00000000,0.65765083,1.59086683
-0.02701351,2.04026247,0.29004292,0.01703439,0.05239694,0.08772204,0.25890875,0.00000000,0.65915390,1.60671233
-0.02101051,2.05239180,0.29397595,0.01713859,0.05311362,0.08681651,0.25961430,0.00000000,0.65800821,1.61516537
-0.01500750,2.05439241,0.29614854,0.01718040,0.05348973,0.08560953,0.25930082,0.00000000,0.65404146,1.61561227
-0.00900450,2.04578775,0.29648760,0.01715496,0.05351366,0.08410608,0.25793297,0.00000000,0.64715528,1.60764382
-0.00300150,2.02637440,0.29496364,0.01705931,0.05318157,0.08231935,0.25550717,0.00000000,0.63732858,1.59106922
0.00300150,1.99623018,0.29159151,0.01689251,0.05249739,0.08027105,0.25205289,0.00000000,0.62461828,1.56592179
0.00900450,1.95571174,0.28642960,0.01665582,0.05147269,0.07799125,0.24763272,0.00000000,0.60915729,1.53245662
0.01500750,1.90544192,0.27957745,0.01635268,0.05012621,0.07551789,0.24234092,0.00000000,0.59114994,1.49113997
0.02101051,1.84628720,0.27117199,0.01598862,0.04848315,0.07289587,0.23630080,0.00000000,0.57086498,1.44263125
0.02701351,1.77932665,0.26138256,0.01557113,0.04657432,0.07017581,0.22966075,0.00000000,0.54862638,1.38775835
0.03301651,1.70581352,0.25040487,0.01510935,0.04443505,0.06741254,0.22258929,0.00000000,0.52480241,1.32748744
0.03901951,1.62713134,0.23845433,0.01461378,0.04210404,0.06466335,0.21526912,0.00000000,0.49979344,1.26288870
0.04502251,1.54474644,0.22575885,0.01409586,0.03962213,0.06198604,0.20789067,0.00000000,0.47401875,1.19509954
0.05102551,1.46015892,0.21255162,0.01356758,0.03703104,0.05943697,0.20064520,0.00000000,0.44790309,1.12528666
0.05702851,1.37485404,0.19906393,0.01304099,0.03437223,0.05706910,0.19371780,0.00000000,0.42186343,1.05460884
0.06303152,1.29025611,0.18551856,0.01252775,0.03168574,0.05493006,0.18728063,0.00000000,0.39629629,0.98418165
0.06903452,1.20768640,0.17212375,0.01203875,0.02900925,0.05306048,0.18148663,0.00000000,0.37156631,0.91504556
0.07503752,1.12832678,0.15906804,0.01158363,0.02637721,0.05149251,0.17646389,0.00000000,0.34799617,0.84813844
0.08104052,1.05319002,0.14651622,0.01117052,0.02382022,0.05024862,0.17231103,0.00000000,0.32585855,0.78427328
0.08704352,0.98309777,0.13460626,0.01080571,0.02136457,0.04934081,0.16909368,0.00000000,0.30536995,0.72412177
0.09304652,0.91866651,0.12344747,0.01049345,0.01903192,0.04877013,0.16684215,0.00000000,0.28668693,0.66820395
0.09904952,0.86030164,0.11311973,0.01023587,0.01683924,0.04852663,0.16555056,0.00000000,0.26990440,0.61688379
0.10505253,0.80819937,0.10367383,0.01003296,0.01479887,0.04858966,0.16517722,0.00000000,0.25505633,0.57037074
0.11105553,0.76235598,0.09513272,0.00988255,0.01291872,0.04892865,0.16564638,0.00000000,0.24211841,0.52872642
0.11705853,0.72258345,0.08749366,0.00978054,0.01120260,0.04950409,0.16685129,0.00000000,0.23101264,0.49187604
0.12306153,0.68853070,0.08073099,0.00972107,0.00965064,0.05026899,0.16865834,0.00000000,0.22161360,0.45962361
0.12906453,0.65970898,0.07479945,0.00969680,0.00825980,0.05117048,0.17091216,0.00000000,0.21375595,0.43167013
0.13506753,0.63552047,0.06963783,0.00969926,0.00702434,0.05215168,0.17344156,0.00000000,0.20724293,0.40763378
0.14107054,0.61528860,0.06517282,0.00971917,0.00593644,0.05315367,0.17606586,0.00000000,0.20185548,0.38707122
0.14707354,0.59828890,0.06132283,0.00974688,0.00498662,0.05411752,0.17860166,0.00000000,0.19736154,0.36949910
0.15307654,0.58377936,0.05800177,0.00977270,0.00416433,0.05498635,0.18086946,0.00000000,0.19352528,0.35441500
0.15907954,0.57102891,0.05512249,0.00978732,0.00345836,0.05570724,0.18270013,0.00000000,0.19011583,0.34131701
0.16508254,0.55934352,0.05259994,0.00978213,0.00285722,0.05623301,0.18394088,0.00000000,0.18691527,0.32972151
0.17108554,0.54808875,0.05035389,0.00974956,0.00234954,0.05652381,0.18446046,0.00000000,0.18372566,0.31917846
0.17708854,0.53670851,0.04831117,0.00968330,0.00192431,0.05654835,0.18415352,0.00000000,0.18037480,0.30928406
0.18309155,0.52473949,0.04640742,0.00957854,0.00157111,0.05628493,0.18294392,0.00000000,0.17672077,0.29969055
0.18909455,0.51182110,0.04458832,0.00943209,0.00128028,0.05572203,0.18078687,0.00000000,0.17265498,0.29011293
0.19509755,0.49770102,0.04281033,0.00924245,0.00104303,0.05485861,0.17766991,0.00000000,0.16810390,0.28033294
0.20110055,0.48223638,0.04104096,0.00900981,0.00085151,0.05370404,0.17361274,0.00000000,0.16302933,0.27020010
0.20710355,0.46539113,0.03925863,0.00873602,0.00069881,0.05227770,0.16866594,0.00000000,0.15742749,0.25963044
0.21310655,0.44722983,0.03745217,0.00842446,0.00057901,0.05060827,0.16290858,0.00000000,0.15132695,0.24860293
0.21910955,0.42790854,0.03562000,0.00807987,0.00048708,0.04873278,0.15644516,0.00000000,0.14478561,0.23715415
0.22511256,0.40766350,0.03376908,0.00770818,0.00041889,0.04669543,0.14940168,0.00000000,0.13788697,0.22537157
0.23111556,0.38679804,0.03191376,0.00731624,0.00037115,0.04454628,0.14192128,0.00000000,0.13073580,0.21338582
0.23711856,0.36566854,0.03007443,0.00691163,0.00034128,0.04233980,0.13415960,0.00000000,0.12345358,0.20136240
0.24312156,0.34466996,0.02827621,0.00650236,0.00032741,0.04013340,0.12627995,0.00000000,0.11617370,0.18949311
0.24912456,0.32422155,0.02654762,0.00609663,0.00032828,0.03798592,0.11844862,0.00000000,0.10903688,0.17798768
0.25512756,0.30475304,0.02491930,0.00570261,0.00034315,0.03595624,0.11083033,0.00000000,0.10218669,0.16706571
0.26113057,0.28669192,0.02342289,0.00532818,0.00037178,0.03410185,0.10358405,0.00000000,0.09576545,0.15694922
0.26713357,0.27045180,0.02208993,0.00498078,0.00041431,0.03247759,0.09685928,0.00000000,0.08991064,0.14785604
0.27313657,0.25642224,0.02095093,0.00466718,0.00047123,0.03113449,0.09079278,0.00000000,0.08475170,0.13999390
0.27913957,0.24495995,0.02003464,0.00439337,0.00054334,0.03011869,0.08550579,0.00000000,0.08040745,0.13355556
0.28514257,0.23638148,0.01936732,0.00416442,0.00063165,0.02947055,0.08110187,0.00000000,0.07698397,0.12871467
0.29114557,0.23095717,0.01897228,0.00398441,0.00073738,0.02922373,0.07766517,0.00000000,0.07457301,0.12562255
0.29714857,0.22890649,0.01886941,0.00385632,0.00086185,0.02940459,0.07525914,0.00000000,0.07325075,0.12440566
0.30315158,0.23039437,0.01907489,0.00378204,0.00100650,0.03003146,0.07392576,0.00000000,0.07307710,0.12516375
0.30915458,0.23552865,0.01960093,0.00376230,0.00117280,0.03111421,0.07368506,0.00000000,0.07409521,0.12796858
0.31515758,0.24435828,0.02045562,0.00379669,0.00136221,0.03265378,0.07453504,0.00000000,0.07633126,0.13286308
0.32116058,0.25687251,0.02164281,0.00388368,0.00157614,0.03464192,0.07645188,0.00000000,0.07979453,0.13986092
0.32716358,0.27300071,0.02316202,0.00402064,0.00181591,0.03706101,0.07939052,0.00000000,0.08447758,0.14894648
0.33316658,0.29261303,0.02500845,0.00420389,0.00208270,0.03988407,0.08328541,0.00000000,0.09035665,0.16007508
0.33916958,0.31552185,0.02717299,0.00442876,0.00237749,0.04307486,0.08805171,0.00000000,0.09739210,0.17317349
0.34517259,0.34148401,0.02964226,0.00468971,0.00270104,0.04658829,0.09358676,0.00000000,0.10552905,0.18814079
0.35117559,0.37020406,0.03239869,0.00498039,0.00305385,0.05037097,0.09977185,0.00000000,0.11469808,0.20484946
0.35717859,0.40133830,0.03542072,0.00529379,0.00343606,0.05436202,0.10647442,0.00000000,0.12481608,0.22314686
0.36318159,0.43449987,0.03868293,0.00562237,0.00384749,0.05849414,0.11355058,0.00000000,0.13578719,0.24285694
0.36918459,0.46926487,0.04215629,0.00595823,0.00428751,0.06269490,0.12084801,0.00000000,0.14750392,0.26378235
0.37518759,0.50517922,0.04580846,0.00629327,0.00475507,0.06688830,0.12820916,0.00000000,0.15984831,0.28570680
0.38119060,0.54176654,0.04960415,0.00661939,0.00524863,0.07099648,0.13547474,0.00000000,0.17269332,0.30839778
0.38719360,0.57853658,0.05350548,0.00692866,0.00576610,0.07494167,0.14248740,0.00000000,0.18590423,0.33160954
0.39319660,0.61499417,0.05747243,0.00721356,0.00630486,0.07864818,0.14909555,0.00000000,0.19934020,0.35508623
0.39919960,0.65064847,0.06146335,0.00746714,0.00686172,0.08204447,0.15515709,0.00000000,0.21285593,0.37856531
0.40520260,0.68502222,0.06543547,0.00768319,0.00743287,0.08506523,0.16054315,0.00000000,0.22630338,0.40178106
0.41120560,0.71766079,0.06934546,0.00785645,0.00801395,0.08765326,0.16514139,0.00000000,0.23953355,0.42446818
0.41720860,0.74814071,0.07315002,0.00798272,0.00860000,0.08976123,0.16885909,0.00000000,0.25239836,0.44636540
0.42321161,0.77607762,0.07680655,0.00805896,0.00918554,0.09135323,0.17162557,0.00000000,0.26475255,0.46721918
0.42921461,0.80113328,0.08027373,0.00808339,0.00976460,0.09240592,0.17339411,0.00000000,0.27645564,0.48678734
0.43521761,0.82302161,0.08351226,0.00805552,0.01033084,0.09290933,0.17414313,0.00000000,0.28737400,0.50484265
0.44122061,0.84151365,0.08648548,0.00797612,0.01087757,0.09286734,0.17387665,0.00000000,0.29738292,0.52117647
0.44722361,0.85644137,0.08916013,0.00784723,0.01139799,0.09229761,0.17262397,0.00000000,0.30636872,0.53560223
0.45322661,0.86770037,0.09150703,0.00767201,0.01188525,0.09123120,0.17043864,0.00000000,0.31423095,0.54795893
0.45922961,0.87525141,0.09350175,0.00745469,0.01233265,0.08971176,0.16739675,0.00000000,0.32088451,0.55811451
0.46523262,0.87912092,0.09512531,0.00720037,0.01273385,0.08779429,0.16359457,0.00000000,0.32626183,0.56596905
0.47123562,0.87940039,0.09636483,0.00691489,0.01308302,0.08554368,0.15914569,0.00000000,0.33031482,0.57145780
0.47723862,0.87624491,0.09721404,0.00660461,0.01337508,0.08303292,0.15417776,0.00000000,0.33301677,0.57455386
0.48324162,0.86987061,0.09767378,0.00627626,0.01360587,0.08034111,0.14882896,0.00000000,0.33436385,0.57527050
0.48924462,0.86055131,0.09775235,0.00593670,0.01377229,0.07755136,0.14324426,0.00000000,0.33437632,0.57366283
0.49524762,0.84861414,0.09746567,0.00559279,0.01387252,0.07474861,0.13757170,0.00000000,0.33309918,0.56982888
0.50125063,0.83443432,0.09683735,0.00525115,0.01390605,0.07201745,0.13195873,0.00000000,0.33060235,0.56390982
0.50725363,0.81842905,0.09589845,0.00491807,0.01387383,0.06943996,0.12654870,0.00000000,0.32698000,0.55608923
0.51325663,0.80105045,0.09468713,0.00459930,0.01377826,0.06709368,0.12147763,0.00000000,0.32234936,0.54659137
0.51925963,0.78277777,0.09324800,0.00430002,0.01362314,0.06504975,0.11687127,0.00000000,0.31684855,0.53567843
0.52526263,0.76410885,0.09163130,0.00402470,0.01341365,0.06337116,0.11284258,0.00000000,0.31063389,0.52364667
0.53126563,0.74555107,0.08989187,0.00377707,0.01315621,0.06211126,0.10948953,0.00000000,0.30387629,0.51082168
0.53726863,0.72761185,0.08808798,0.00356006,0.01285830,0.06131256,0.10689348,0.00000000,0.29675725,0.49755272
0.54327164,0.71078925,0.08628004,0.00337584,0.01252825,0.06100568,0.10511786,0.00000000,0.28946431,0.48420653
0.54927464,0.69556269,0.08452920,0.00322576,0.01217507,0.06120871,0.10420742,0.00000000,0.28218628,0.47116064
0.55527764,0.68238437,0.08289601,0.00311049,0.01180815,0.06192678,0.10418787,0.00000000,0.27510843,0.45879665
0.56128064,0.67167167,0.08143910,0.00302995,0.01143702,0.06315202,0.10506610,0.00000000,0.26840789,0.44749370
0.56728364,0.66380082,0.08021402,0.00298348,0.01107117,0.06486381,0.10683075,0.00000000,0.26224948,0.43762233
0.57328664,0.65910238,0.07927217,0.00296988,0.01071977,0.06702940,0.10945332,0.00000000,0.25678216,0.42953915
0.57928964,0.65785855,0.07866011,0.00298749,0.01039152,0.06960484,0.11288970,0.00000000,0.25213636,0.42358247
0.58529265,0.66030253,0.07841896,0.00303428,0.01009450,0.07253629,0.11708210,0.00000000,0.24842231,0.42006895
0.59129565,0.66662010,0.07858418,0.00310801,0.00983610,0.07576162,0.12196139,0.00000000,0.24572942,0.41929147
0.59729865,0.67695309,0.07918562,0.00320627,0.00962290,0.07921229,0.12744977,0.00000000,0.24412679,0.42151817
0.60330165,0.69140480,0.08024781,0.00332660,0.00946075,0.08281550,0.13346364,0.00000000,0.24366483,0.42699252
0.60930465,0.71004671,0.08179043,0.00346664,0.00935474,0.08649649,0.13991670,0.00000000,0.24437780,0.43593417
0.61530765,0.73292624,0.08382907,0.00362415,0.00930930,0.09018102,0.14672310,0.00000000,0.24628720,0.44854052
0.62131066,0.76007498,0.08637593,0.00379716,0.00932832,0.09379774,0.15380055,0.00000000,0.24940570,0.46498847
0.62731366,0.79151661,0.08944076,0.00398403,0.00941521,0.09728070,0.16107323,0.00000000,0.25374144,0.48543622
0.63331666,0.82727418,0.09303158,0.00418349,0.00957307,0.10057151,0.16847449,0.00000000,0.25930227,0.51002459
0.63931966,0.86737578,0.09715539,0.00439472,0.00980480,0.10362136,0.17594908,0.00000000,0.26609974,0.53887773
0.64532266,0.91185852,0.10181874,0.00461738,0.01011318,0.10639267,0.18345490,0.00000000,0.27415256,0.57210280
0.65132566,0.96076993,0.10702799,0.00485157,0.01050093,0.10886030,0.19096412,0.00000000,0.28348911,0.60978856
0.65732866,1.01416689,0.11278940,0.00509789,0.01097076,0.11101228,0.19846372,0.00000000,0.29414891,0.65200267
0.66333167,1.07211167,0.11910887,0.00535733,0.01152537,0.11285001,0.20595519,0.00000000,0.30618289,0.69878771
0.66933467,1.13466527,0.12599151,0.00563126,0.01216739,0.11438792,0.21345362,0.00000000,0.31965221,0.75015607
0.67533767,1.20187818,0.13344076,0.00592134,0.01289925,0.11565254,0.22098609,0.00000000,0.33462576,0.80608379
0.68134067,1.27377906,0.14145749,0.00622940,0.01372312,0.11668111,0.22858937,0.00000000,0.35117627,0.86650371
0.68734367,1.35036161,0.15003875,0.00655734,0.01464063,0.11751966,0.23630715,0.00000000,0.36937525,0.93129824
0.69334667,1.43157048,0.15917647,0.00690703,0.01565277,0.11822076,0.24418680,0.00000000,0.38928692,1.00029208
0.69934967,1.51728683,0.16885601,0.00728011,0.01675959,0.11884093,0.25227584,0.00000000,0.41096132,1.07324548
0.70535268,1.60731426,0.17905480,0.00767791,0.01795999,0.11943793,0.26061830,0.00000000,0.43442705,1.14984823
0.71135568,1.70136601,0.18974095,0.00810128,0.01925146,0.12006794,0.26925106,0.00000000,0.45968399,1.22971501
0.71735868,1.79905397,0.20087206,0.00855050,0.02062992,0.12078283,0.27820040,0.00000000,0.48669622,1.31238237
0.72336168,1.89988041,0.21239414,0.00902512,0.02208942,0.12162762,0.28747883,0.00000000,0.51538576,1.39730769
0.72936468,2.00323294,0.22424089,0.00952390,0.02362205,0.12263822,0.29708247,0.00000000,0.54562735,1.48387041
0.73536768,2.10838313,0.23633318,0.01004471,0.02521778,0.12383960,0.30698896,0.00000000,0.57724472,1.57137571
0.74137069,2.21448935,0.24857895,0.01058454,0.02686440,0.12524437,0.31715611,0.00000000,0.61000856,1.65906079
0.74737369,2.32060386,0.26087347,0.01113942,0.02854753,0.12685201,0.32752133,0.00000000,0.64363656,1.74610369
0.75337669,2.42568440,0.27310004,0.01170453,0.03025065,0.12864857,0.33800190,0.00000000,0.67779552,1.83163476
0.75937969,2.52861009,0.28513116,0.01227417,0.03195527,0.13060696,0.34849608,0.00000000,0.71210574,1.91475048
0.76538269,2.62820146,0.29683010,0.01284193,0.03364114,0.13268792,0.35888508,0.00000000,0.74614759,1.99452945
0.77138569,2.72324423,0.30805303,0.01340078,0.03528654,0.13484136,0.36903584,0.00000000,0.77947016,2.07005029
0.77738869,2.81251610,0.31865151,0.01394326,0.03686865,0.13700829,0.37880452,0.00000000,0.81160166,2.14041100
0.78339170,2.89481620,0.32847543,0.01446167,0.03836401,0.13912307,0.38804065,0.00000000,0.84206142,2.20474929
0.78939470,2.96899596,0.33737640,0.01494823,0.03974898,0.14111598,0.39659176,0.00000000,0.87037292,2.26226339
0.79539770,3.03399075,0.34521126,0.01539542,0.04100035,0.14291602,0.40430842,0.00000000,0.89607741,2.31223270
0.80140070,3.08885113,0.35184599,0.01579610,0.04209587,0.14445364,0.41104933,0.00000000,0.91874763,2.35403770
0.80740370,3.13277269,0.35715961,0.01614383,0.04301490,0.14566365,0.41668658,0.00000000,0.93800111,2.38717837
0.81340670,3.16512329,0.36104800,0.01643308,0.04373896,0.14648776,0.42111059,0.00000000,0.95351237,2.41129053
0.81940970,3.18546685,0.36342765,0.01665943,0.04425237,0.14687703,0.42423472,0.00000000,0.96502373,2.42615946
0.82541271,3.19358248,0.36423898,0.01681976,0.04454274,0.14679394,0.42599929,0.00000000,0.97235406,2.43173024
0.83141571,3.18947834,0.36344920,0.01691243,0.04460140,0.14621397,0.42637492,0.00000000,0.97540533,2.42811424
0.83741871,3.17339937,0.36105449,0.01693739,0.04442383,0.14512689,0.42536494,0.00000000,0.97416646,2.41559153
0.84342171,3.14582851,0.35708144,0.01689622,0.04400988,0.14353734,0.42300686,0.00000000,0.96871453,2.39460877
0.84942471,3.10748122,0.35158762,0.01679221,0.04336387,0.14146513,0.41937278,0.00000000,0.95921320,2.36577270
0.85542771,3.05929319,0.34466109,0.01663029,0.04249465,0.13894486,0.41456868,0.00000000,0.94590846,2.32983906
0.86143072,3.00240161,0.33641907,0.01641699,0.04141541,0.13602517,0.40873264,0.00000000,0.92912191,2.28769742
0.86743372,2.93812044,0.32700550,0.01616029,0.04014340,0.13276756,0.40203204,0.00000000,0.90924182,2.24035205
0.87343672,2.86791044,0.31658771,0.01586947,0.03869953,0.12924482,0.39465972,0.00000000,0.88671246,2.18889953
0.87943972,2.79334485,0.30535228,0.01555488,0.03710782,0.12553913,0.38682942,0.00000000,0.86202195,2.13450368
0.88544272,2.71607176,0.29350016,0.01522773,0.03539477,0.12174002,0.37877037,0.00000000,0.83568926,2.07836846
0.89144572,2.63777436,0.28124132,0.01489980,0.03358866,0.11794206,0.37072146,0.00000000,0.80825065,2.02170980
0.89744872,2.56013015,0.26878901,0.01458313,0.03171878,0.11424255,0.36292497,0.00000000,0.78024620,1.96572697
0.90345173,2.48477045,0.25635393,0.01428975,0.02981466,0.11073908,0.35562019,0.00000000,0.75220660,1.91157451
0.90945473,2.41324126,0.24413854,0.01403133,0.02790528,0.10752725,0.34903696,0.00000000,0.72464078,1.86033525
0.91545773,2.34696641,0.23233164,0.01381891,0.02601835,0.10469834,0.34338944,0.00000000,0.69802453,1.81299537
0.92146073,2.28721425,0.22110343,0.01366255,0.02417960,0.10233713,0.33887023,0.00000000,0.67279044,1.77042201
0.92746373,2.23506828,0.21060134,0.01357108,0.02241226,0.10051991,0.33564494,0.00000000,0.64931925,1.73334393
0.93346673,2.19140277,0.20094656,0.01355183,0.02073647,0.09931258,0.33384740,0.00000000,0.62793278,1.70233578
0.93946973,2.15686357,0.19223155,0.01361040,0.01916898,0.09876903,0.33357564,0.00000000,0.60888855,1.67780628
0.94547274,2.13185467,0.18451851,0.01375044,0.01772286,0.09892961,0.33488861,0.00000000,0.59237594,1.65999044
0.95147574,2.11653073,0.17783886,0.01397354,0.01640736,0.09981997,0.33780394,0.00000000,0.57851410,1.64894612
0.95747874,2.11079555,0.17219364,0.01427908,0.01522796,0.10145000,0.34229656,0.00000000,0.56735137,1.64455488
0.96348174,2.11430663,0.16755492,0.01466419,0.01418638,0.10381319,0.34829843,0.00000000,0.55886638,1.64652707
0.96948474,2.12648568,0.16386796,0.01512376,0.01328091,0.10688616,0.35569927,0.00000000,0.55297050,1.65441106
0.97548774,2.14653470,0.16105419,0.01565049,0.01250661,0.11062861,0.36434839,0.00000000,0.54951180,1.66760639
0.98149075,2.17345756,0.15901475,0.01623501,0.01185577,0.11498356,0.37405752,0.00000000,0.54828040,1.68538052
0.98749375,2.20608635,0.15763454,0.01686607,0.01131831,0.11987806,0.38460477,0.00000000,0.54901496,1.70688893
0.99349675,2.24311221,0.15678653,0.01753075,0.01088226,0.12522423,0.39573941,0.00000000,0.55141040,1.73119788
0.99949975,2.28311988,0.15633636,0.01821480,0.01053431,0.13092077,0.40718767,0.00000000,0.55512664,1.75730964
1.00550275,2.32462512,0.15614686,0.01890291,0.01026027,0.13685489,0.41865924,0.00000000,0.55979817,1.78418937
1.01150575,2.36611434,0.15608258,0.01957918,0.01004560,0.14290462,0.42985438,0.00000000,0.56504427,1.81079303
1.01750875,2.40608523,0.15601398,0.02022744,0.00987587,0.14894154,0.44047149,0.00000000,0.57047971,1.83609579
1.02351176,2.44308756,0.15582136,0.02083177,0.00973723,0.15483379,0.45021492,0.00000000,0.57572564,1.85912003
1.02951476,2.47576291,0.15539828,0.02137685,0.00961676,0.16044939,0.45880280,0.00000000,0.58042031,1.87896225
1.03551776,2.50288223,0.15465451,0.02184842,0.00950283,0.16565962,0.46597458,0.00000000,0.58422946,1.89481814
1.04152076,2.52338008,0.15351832,0.02223370,0.00938536,0.17034254,0.47149820,0.00000000,0.58685594,1.90600511
1.04752376,2.53638457,0.15193812,0.02252170,0.00925603,0.17438642,0.47517637,0.00000000,0.58804821,1.91198153
1.05352676,2.54124185,0.14988347,0.02270355,0.00910838,0.17769288,0.47685207,0.00000000,0.58760762,1.91236212
1.05952976,2.53753443,0.14734536,0.02277273,0.00893791,0.18017982,0.47641274,0.00000000,0.58539391,1.90692897
1.06553277,2.52509256,0.14433581,0.02272526,0.00874206,0.18178381,0.47379326,0.00000000,0.58132896,1.89563776
1.07153577,2.50399819,0.14088684,0.02255974,0.00852011,0.18246200,0.46897741,0.00000000,0.57539839,1.87861894
1.07753877,2.47458132,0.13704882,0.02227741,0.00827309,0.18219326,0.46199786,0.00000000,0.56765118,1.85617368
1.08354177,2.43740861,0.13288827,0.02188201,0.00800358,0.18097879,0.45293468,0.00000000,0.55819699,1.82876475
1.08954477,2.39326466,0.12848523,0.02137968,0.00771549,0.17884179,0.44191236,0.00000000,0.54720148,1.79700232
1.09554777,2.34312635,0.12393024,0.02077869,0.00741384,0.17582656,0.42909554,0.00000000,0.53487969,1.76162526
1.10155078,2.28813110,0.11932105,0.02008917,0.00710444,0.17199680,0.41468357,0.00000000,0.52148773,1.72347819
1.10755378,2.22953997,0.11475917,0.01932279,0.00679362,0.16743329,0.39890416,0.00000000,0.50731298,1.68348517
1.11355678,2.16869687,0.11034638,0.01849234,0.00648799,0.16223101,0.38200632,0.00000000,0.49266344,1.64262065
1.11955978,2.10698520,0.10618126,0.01761139,0.00619407,0.15649591,0.36425297,0.00000000,0.47785628,1.60187866
1.12556278,2.04578339,0.10235597,0.01669387,0.00591813,0.15034127,0.34591332,0.00000000,0.46320640,1.56224115
1.13156578,1.98642103,0.09895318,0.01575369,0.00566587,0.14388402,0.32725561,0.00000000,0.44901518,1.52464671
1.13756878,1.93013698,0.09604349,0.01480439,0.00544228,0.13724099,0.30854012,0.00000000,0.43556007,1.48996058
1.14357179,1.87804117,0.09368319,0.01385879,0.00525140,0.13052544,0.29001300,0.00000000,0.42308535,1.45894714
1.14957479,1.83108144,0.09191262,0.01292873,0.00509623,0.12384374,0.27190093,0.00000000,0.41179451,1.43224606
1.15557779,1.79001684,0.09075507,0.01202487,0.00497863,0.11729258,0.25440691,0.00000000,0.40184455,1.41035284
1.16158079,1.75539832,0.09021630,0.01115645,0.00489929,0.11095666,0.23770714,0.00000000,0.39334242,1.39360485
1.16758379,1.72755776,0.09028466,0.01033125,0.00485766,0.10490698,0.22194921,0.00000000,0.38634387,1.38217343
1.17358679,1.70660588,0.09093193,0.00955552,0.00485205,0.09919972,0.20725142,0.00000000,0.38085465,1.37606251
1.17958979,1.69243898,0.09211466,0.00883397,0.00487967,0.09387584,0.19370342,0.00000000,0.37683412,1.37511405
1.18559280,1.68475455,0.09377616,0.00816983,0.00493676,0.08896123,0.18136777,0.00000000,0.37420102,1.37902008
1.19159580,1.68307497,0.09584895,0.00756500,0.00501869,0.08446748,0.17028259,0.00000000,0.37284128,1.38734115
1.19759880,1.68677826,0.09825761,0.00702012,0.00512017,0.08039316,0.16046481,0.00000000,0.37261731,1.39953027
1.20360180,1.69513471,0.10092199,0.00653479,0.00523541,0.07672552,0.15191416,0.00000000,0.37337860,1.41496144
1.20960480,1.70734742,0.10376050,0.00610775,0.00535830,0.07344248,0.14461729,0.00000000,0.37497287,1.43296153
1.21560780,1.72259505,0.10669355,0.00573708,0.00548265,0.07051483,0.13855217,0.00000000,0.37725733,1.45284390
1.22161081,1.74007453,0.10964681,0.00542035,0.00560238,0.06790855,0.13369222,0.00000000,0.38010950,1.47394213
1.22761381,1.75904161,0.11255423,0.00515490,0.00571168,0.06558707,0.13001014,0.00000000,0.38343688,1.49564219
1.23361681,1.77884714,0.11536071,0.00493793,0.00580524,0.06351338,0.12748116,0.00000000,0.38718504,1.51741113
1.23961981,1.79896707,0.11802418,0.00476670,0.00587837,0.06165192,0.12608559,0.00000000,0.39134361,1.53882102
1.24562281,1.81902458,0.12051713,0.00463860,0.00592716,0.05997021,0.12581045,0.00000000,0.39594963,1.55956634
1.25162581,1.83880298,0.12282735,0.00455131,0.00594855,0.05844001,0.12665019,0.00000000,0.40108821,1.57947414
1.25762881,1.85824867,0.12495794,0.00450277,0.00594040,0.05703823,0.12860635,0.00000000,0.40689006,1.59850604
1.26363182,1.87746379,0.12692655,0.00449124,0.00590155,0.05574725,0.13168629,0.00000000,0.41352609,1.61675187
1.26963482,1.89668897,0.12876384,0.00451528,0.00583177,0.05455504,0.13590091,0.00000000,0.42119910,1.63441533
1.27563782,1.91627703,0.13051123,0.00457370,0.00573175,0.05345473,0.14126163,0.00000000,0.43013284,1.65179226
1.28164082,1.93665907,0.13221814,0.00466544,0.00560302,0.05244398,0.14777665,0.00000000,0.44055896,1.66924270
1.28764382,1.95830484,0.13393866,0.00478954,0.00544785,0.05152405,0.15544678,0.00000000,0.45270236,1.68715842
1.29364682,1.98167966,0.13572800,0.00494498,0.00526914,0.05069868,0.16426109,0.00000000,0.46676563,1.70592770
1.29964982,2.00720044,0.13763880,0.00513057,0.00507026,0.04997291,0.17419252,0.00000000,0.48291344,1.72589947
1.30565283,2.03519338,0.13971754,0.00534484,0.00485494,0.04935184,0.18519390,0.00000000,0.50125749,1.74734901
1.31165583,2.06585580,0.14200118,0.00558592,0.00462713,0.04883948,0.19719452,0.00000000,0.52184306,1.77044715
1.31765883,2.09922469,0.14451424,0.00585147,0.00439083,0.04843769,0.21009747,0.00000000,0.54463783,1.79523514
1.32366183,2.13515358,0.14726657,0.00613858,0.00415000,0.04814535,0.22377816,0.00000000,0.56952366,1.82160650
1.32966483,2.17329967,0.15025172,0.00644376,0.00390843,0.04795777,0.23808393,0.00000000,0.59629198,1.84929727
