energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.84242121,4.18727155,0.03308157,0.00000000,0.01065324,0.50780748,0.00876930,3.23325774,1.16198853,0.53003836
-2.83641821,4.20742537,0.03307374,0.00000000,0.01047707,0.51193070,0.00834563,3.23916965,1.20521183,0.54539089
-2.83041521,4.22378491,0.03298442,0.00000000,0.01032005,0.51604882,0.00795682,3.24073534,1.24764638,0.56152547
-2.82441221,4.23647781,0.03281978,0.00000000,0.01018401,0.51999513,0.00760822,3.23838601,1.28869913,0.57824381
-2.81840920,4.24561305,0.03258675,0.00000000,0.01007063,0.52360130,0.00730448,3.23256090,1.32779198,0.59531089
-2.81240620,4.25128333,0.03229279,0.00000000,0.00998144,0.52670551,0.00704955,3.22369639,1.36438329,0.61246183
-2.80640320,4.25357103,0.03194563,0.00000000,0.00991781,0.52916059,0.00684668,3.21221759,1.39798953,0.62941046
-2.80040020,4.25255745,0.03155311,0.00000000,0.00988092,0.53084207,0.00669846,3.19853238,1.42820606,0.64585919
-2.79439720,4.24833428,0.03112298,0.00000000,0.00987174,0.53165538,0.00660681,3.18302811,1.45472622,0.66150980
-2.78839420,4.24101665,0.03066274,0.00000000,0.00989098,0.53154212,0.00657303,3.16607064,1.47735763,0.67607449
-2.78239120,4.23075662,0.03017953,0.00000000,0.00993909,0.53048490,0.00659780,3.14800552,1.49603502,0.68928691
-2.77638819,4.21775601,0.02968005,0.00000000,0.01001615,0.52851056,0.00668119,3.12916082,1.51082880,0.70091233
-2.77038519,4.20227760,0.02917045,0.00000000,0.01012180,0.52569162,0.00682269,3.10985096,1.52194901,0.71075671
-2.76438219,4.18465363,0.02865640,0.00000000,0.01025524,0.52214577,0.00702114,3.09038114,1.52974429,0.71867401
-2.75837919,4.16529086,0.02814302,0.00000000,0.01041509,0.51803361,0.00727479,3.07105158,1.53469575,0.72457158
-2.75237619,4.14467151,0.02763492,0.00000000,0.01059937,0.51355445,0.00758122,3.05216109,1.53740596,0.72841313
-2.74637319,4.12334985,0.02713627,0.00000000,0.01080544,0.50894063,0.00793734,3.03400951,1.53858330,0.73021939
-2.74037019,4.10194412,0.02665081,0.00000000,0.01102996,0.50445030,0.00833938,3.01689857,1.53902230,0.73006638
-2.73436718,4.08112424,0.02618191,0.00000000,0.01126891,0.50035918,0.00878289,3.00113110,1.53958048,0.72808129
-2.72836418,4.06159548,0.02573265,0.00000000,0.01151759,0.49695152,0.00926273,2.98700827,1.54115260,0.72443648
-2.72236118,4.04407906,0.02530579,0.00000000,0.01177071,0.49451049,0.00977316,2.97482524,1.54464319,0.71934171
-2.71635818,4.02929034,0.02490385,0.00000000,0.01202242,0.49330853,0.01030786,2.96486522,1.55093812,0.71303526
-2.71035518,4.01791570,0.02452910,0.00000000,0.01226648,0.49359792,0.01086010,2.95739233,1.56087648,0.70577421
-2.70435218,4.01058926,0.02418356,0.00000000,0.01249641,0.49560174,0.01142280,2.95264381,1.57522331,0.69782461
-2.69834917,4.00787041,0.02386893,0.00000000,0.01270567,0.49950580,0.01198877,2.95082188,1.59464437,0.68945187
-2.69234617,4.01022335,0.02358662,0.00000000,0.01288785,0.50545152,0.01255089,2.95208587,1.61968358,0.68091187
-2.68634317,4.01799948,0.02333768,0.00000000,0.01303692,0.51353013,0.01310236,2.95654516,1.65074386,0.67244325
-2.68034017,4.03142351,0.02312277,0.00000000,0.01314743,0.52377831,0.01363691,2.96425324,1.68807204,0.66426110
-2.67433717,4.05058384,0.02294210,0.00000000,0.01321478,0.53617542,0.01414911,2.97520338,1.73174813,0.65655224
-2.66833417,4.07542770,0.02279543,0.00000000,0.01323540,0.55064234,0.01463463,2.98932621,1.78167941,0.64947225
-2.66233117,4.10576117,0.02268208,0.00000000,0.01320697,0.56704207,0.01509048,3.00648939,1.83759945,0.64314415
-2.65632816,4.14125418,0.02260095,0.00000000,0.01312854,0.58518194,0.01551524,3.02649944,1.89907191,0.63765878
-2.65032516,4.18145013,0.02255056,0.00000000,0.01300071,0.60481741,0.01590929,3.04910591,1.96549929,0.63307639
-2.64432216,4.22577995,0.02252918,0.00000000,0.01282566,0.62565746,0.01627494,3.07400754,2.03613598,0.62942959
-2.63831916,4.27357988,0.02253495,0.00000000,0.01260719,0.64737120,0.01661655,3.10086062,2.11010542,0.62672699
-2.63231616,4.32411249,0.02256604,0.00000000,0.01235067,0.66959568,0.01694061,3.12928899,2.18642077,0.62495744
-2.62631316,4.37659013,0.02262086,0.00000000,0.01206298,0.69194465,0.01725564,3.15889560,2.26400840,0.62409455
-2.62031016,4.43020005,0.02269833,0.00000000,0.01175231,0.71401793,0.01757216,3.18927533,2.34173350,0.62410106
-2.61430715,4.48413033,0.02279807,0.00000000,0.01142802,0.73541116,0.01790251,3.22002854,2.41842717,0.62493294
-2.60830415,4.53759587,0.02292067,0.00000000,0.01110035,0.75572568,0.01826058,3.25077512,2.49291393,0.62654296
-2.60230115,4.58986351,0.02306800,0.00000000,0.01078015,0.77457817,0.01866152,3.28116853,2.56403921,0.62888357
-2.59629815,4.64027562,0.02324336,0.00000000,0.01047856,0.79160980,0.01912134,3.31090944,2.63069579,0.63190898
-2.59029515,4.68827133,0.02345174,0.00000000,0.01020668,0.80649473,0.01965644,3.33975844,2.69184865,0.63557645
-2.58429215,4.73340478,0.02369996,0.00000000,0.00997519,0.81894748,0.02028318,3.36754751,2.74655755,0.63984673
-2.57828914,4.77535972,0.02399674,0.00000000,0.00979406,0.82872929,0.02101726,3.39418961,2.79399683,0.64468371
-2.57228614,4.81396013,0.02435276,0.00000000,0.00967217,0.83565300,0.02187320,3.41968617,2.83347195,0.65005346
-2.56628314,4.84917625,0.02478059,0.00000000,0.00961701,0.83958664,0.02286375,3.44413189,2.86443255,0.65592265
-2.56028014,4.88112603,0.02529451,0.00000000,0.00963439,0.84045541,0.02399934,3.46771668,2.88648167,0.66225665
-2.55427714,4.91007152,0.02591035,0.00000000,0.00972825,0.83824228,0.02528752,3.49072439,2.89938115,0.66901731
-2.54827414,4.93641064,0.02664509,0.00000000,0.00990042,0.83298702,0.02673250,3.51352812,2.90305312,0.67616076
-2.54227114,4.96066407,0.02751649,0.00000000,0.01015053,0.82478395,0.02833470,3.53658219,2.89757775,0.68363527
-2.53626813,4.98345793,0.02854262,0.00000000,0.01047594,0.81377837,0.03009044,3.56041055,2.88318730,0.69137936
-2.53026513,5.00550243,0.02974127,0.00000000,0.01087174,0.80016189,0.03199172,3.58559214,2.86025692,0.69932043
-2.52426213,5.02756734,0.03112934,0.00000000,0.01133085,0.78416684,0.03402613,3.61274319,2.82929234,0.70737384
-2.51825913,5.05045476,0.03272226,0.00000000,0.01184415,0.76605989,0.03617687,3.64249710,2.79091499,0.71544271
-2.51225613,5.07497025,0.03453326,0.00000000,0.01240072,0.74613509,0.03842299,3.67548239,2.74584484,0.72341847
-2.50625313,5.10189305,0.03657278,0.00000000,0.01298808,0.72470659,0.04073964,3.71229932,2.69488163,0.73118207
-2.50025013,5.13194651,0.03884780,0.00000000,0.01359255,0.70210109,0.04309862,3.75349612,2.63888485,0.73860611
-2.49424712,5.16576955,0.04136134,0.00000000,0.01419965,0.67865043,0.04546896,3.79954540,2.57875306,0.74555756
-2.48824412,5.20389025,0.04411187,0.00000000,0.01479447,0.65468424,0.04781765,3.85082180,2.51540323,0.75190113
-2.48224112,5.24670245,0.04709301,0.00000000,0.01536213,0.63052306,0.05011045,3.90758155,2.44975046,0.75750323
-2.47623812,5.29444614,0.05029317,0.00000000,0.01588822,0.60647194,0.05231278,3.96994490,2.38268878,0.76223613
-2.47023512,5.34719242,0.05369544,0.00000000,0.01635921,0.58281468,0.05439062,4.03788201,2.31507352,0.76598234
-2.46423212,5.40483352,0.05727755,0.00000000,0.01676289,0.55980889,0.05631144,4.11120300,2.24770564,0.76863894
-2.45822911,5.46707836,0.06101200,0.00000000,0.01708869,0.53768189,0.05804508,4.18955264,2.18131845,0.77012162
-2.45222611,5.53345374,0.06486641,0.00000000,0.01732799,0.51662761,0.05956454,4.27240990,2.11656710,0.77036818
-2.44622311,5.60331122,0.06880389,0.00000000,0.01747440,0.49680442,0.06084669,4.35909262,2.05402092,0.76934144
-2.44022011,5.67583938,0.07278368,0.00000000,0.01752388,0.47833401,0.06187285,4.44876717,1.99415874,0.76703122
-2.43421711,5.75008116,0.07676184,0.00000000,0.01747482,0.46130128,0.06262923,4.54046281,1.93736725,0.76345545
-2.42821411,5.82495551,0.08069210,0.00000000,0.01732807,0.44575511,0.06310717,4.63309027,1.88394210,0.75866011
-2.42221111,5.89928266,0.08452681,0.00000000,0.01708682,0.43171008,0.06330324,4.72546412,1.83409154,0.75271825
-2.41620810,5.97181208,0.08821788,0.00000000,0.01675647,0.41914892,0.06321919,4.81632782,1.78794236,0.74572785
-2.41020510,6.04125198,0.09171781,0.00000000,0.01634435,0.40802557,0.06286172,4.90438081,1.74554738,0.73780877
-2.40420210,6.10629946,0.09498074,0.00000000,0.01585945,0.39826882,0.06224205,4.98830667,1.70689431,0.72909886
-2.39819910,6.16567006,0.09796339,0.00000000,0.01531210,0.38978620,0.06137550,5.06680114,1.67191522,0.71974938
-2.39219610,6.21812581,0.10062602,0.00000000,0.01471357,0.38246806,0.06028083,5.13859930,1.64049617,0.70991998
-2.38619310,6.26250077,0.10293322,0.00000000,0.01407569,0.37619176,0.05897958,5.20250083,1.61248652,0.69977337
-2.38019010,6.29772329,0.10485464,0.00000000,0.01341046,0.37082559,0.05749541,5.25739270,1.58770729,0.68946994
-2.37418709,6.32283444,0.10636553,0.00000000,0.01272972,0.36623254,0.05585330,5.30226852,1.56595855,0.67916257
-2.36818409,6.33700217,0.10744714,0.00000000,0.01204473,0.36227367,0.05407887,5.33624431,1.54702516,0.66899179
-2.36218109,6.33953111,0.10808699,0.00000000,0.01136595,0.35881109,0.05219772,5.35857027,1.53068110,0.65908142
-2.35617809,6.32986801,0.10827893,0.00000000,0.01070274,0.35571041,0.05023481,5.36863861,1.51669209,0.64953496
-2.35017509,6.30760324,0.10802305,0.00000000,0.01006315,0.35284279,0.04821390,5.36598766,1.50481673,0.64043269
-2.34417209,6.27246878,0.10732547,0.00000000,0.00945382,0.35008644,0.04615712,5.35030250,1.49480644,0.63182972
-2.33816908,6.22433326,0.10619799,0.00000000,0.00887989,0.34732780,0.04408461,5.32141270,1.48640427,0.62375486
-2.33216608,6.16319503,0.10465760,0.00000000,0.00834494,0.34446231,0.04201426,5.27928766,1.47934322,0.61621047
-2.32616308,6.08917388,0.10272597,0.00000000,0.00785108,0.34139495,0.03996161,5.22403037,1.47334429,0.60917315
-2.32016008,6.00250225,0.10042883,0.00000000,0.00739898,0.33804055,0.03793974,5.15587002,1.46811480,0.60259535
-2.31415708,5.90351667,0.09779536,0.00000000,0.00698803,0.33432404,0.03595932,5.07515427,1.46334727,0.59640774
-2.30815408,5.79265013,0.09485751,0.00000000,0.00661649,0.33018067,0.03402878,4.98234154,1.45871941,0.59052226
-2.30215108,5.67042563,0.09164945,0.00000000,0.00628167,0.32555619,0.03215444,4.87799386,1.45389529,0.58483590
-2.29614807,5.53745140,0.08820689,0.00000000,0.00598011,0.32040721,0.03034078,4.76277041,1.44852804,0.57923487
-2.29014507,5.39441780,0.08456657,0.00000000,0.00570784,0.31470151,0.02859072,4.63742191,1.44226413,0.57359932
-2.28414207,5.24209573,0.08076575,0.00000000,0.00546054,0.30841852,0.02690595,4.50278586,1.43474918,0.56780828
-2.27813907,5.08133632,0.07684178,0.00000000,0.00523374,0.30154980,0.02528722,4.35978232,1.42563526,0.56174488
-2.27213607,4.91307150,0.07283164,0.00000000,0.00502303,0.29409952,0.02373468,4.20941004,1.41458930,0.55530156
-2.26613307,4.73831476,0.06877166,0.00000000,0.00482422,0.28608496,0.02224819,4.05274252,1.40130247,0.54838534
-2.26013007,4.55816168,0.06469716,0.00000000,0.00463345,0.27753675,0.02082756,3.89092353,1.38549997,0.54092285
-2.25412706,4.37378940,0.06064224,0.00000000,0.00444734,0.26849907,0.01947280,3.72516174,1.36695085,0.53286509
-2.24812406,4.18645450,0.05663945,0.00000000,0.00426303,0.25902950,0.01818434,3.55672397,1.34547735,0.52419181
-2.24212106,3.99748869,0.05271968,0.00000000,0.00407828,0.24919862,0.01696311,3.38692680,1.32096339,0.51491519
-2.23611806,3.80829191,0.04891185,0.00000000,0.00389143,0.23908927,0.01581066,3.21712615,1.29336150,0.50508297
-2.23011506,3.62032234,0.04524281,0.00000000,0.00370148,0.22879535,0.01472918,3.04870481,1.26269810,0.49478058
-2.22411206,3.43508327,0.04173708,0.00000000,0.00350796,0.21842040,0.01372146,2.88305774,1.22907652,0.48413237
-2.21810905,3.25410662,0.03841671,0.00000000,0.00331097,0.20807568,0.01279081,2.72157530,1.19267768,0.47330167
-2.21210605,3.07893336,0.03530110,0.00000000,0.00311107,0.19787800,0.01194094,2.56562456,1.15375815,0.46248965
-2.20610305,2.91109087,0.03240684,0.00000000,0.00290919,0.18794722,0.01117581,2.41652899,1.11264571,0.45193288
-2.20010005,2.75206782,0.02974754,0.00000000,0.00270658,0.17840354,0.01049941,2.27554688,1.06973229,0.44189940
-2.19409705,2.60328688,0.02733375,0.00000000,0.00250469,0.16936465,0.00991554,2.14384901,1.02546462,0.43268356
-2.18809405,2.46607613,0.02517281,0.00000000,0.00230512,0.16094285,0.00942760,2.02249617,0.98033286,0.42459931
-2.18209105,2.34163966,0.02326880,0.00000000,0.00210947,0.15324206,0.00903837,1.91241698,0.93485744,0.41797234
-2.17608804,2.23102834,0.02162250,0.00000000,0.00191934,0.14635509,0.00874972,1.81438686,0.88957484,0.41313089
-2.17008504,2.13511166,0.02023140,0.00000000,0.00173621,0.14036101,0.00856245,1.72900864,0.84502254,0.41039570
-2.16408204,2.05455143,0.01908976,0.00000000,0.00156142,0.13532284,0.00847609,1.65669563,0.80172385,0.41006911
-2.15807904,1.98977845,0.01818871,0.00000000,0.00139609,0.13128554,0.00848872,1.59765775,0.76017315,0.41242377
-2.15207604,1.94097306,0.01751637,0.00000000,0.00124114,0.12827449,0.00859686,1.55189137,0.72082202,0.41769124
-2.14607304,1.90805034,0.01705813,0.00000000,0.00109725,0.12629439,0.00879540,1.51917338,0.68406682,0.42605090
-2.14007004,1.89065102,0.01679684,0.00000000,0.00096483,0.12532875,0.00907756,1.49906005,0.65023817,0.43761953
-2.13406703,1.88813852,0.01671319,0.00000000,0.00084409,0.12533984,0.00943489,1.49089100,0.61959253,0.45244212
-2.12806403,1.89960291,0.01678600,0.00000000,0.00073498,0.12626932,0.00985742,1.49379847,0.59230645,0.47048426
-2.12206103,1.92387194,0.01699267,0.00000000,0.00063727,0.12803932,0.01033371,1.50672198,0.56847333,0.49162650
-2.11605803,1.95952931,0.01730959,0.00000000,0.00055057,0.13055421,0.01085109,1.52842822,0.54810289,0.51566117
-2.11005503,2.00494012,0.01771261,0.00000000,0.00047430,0.13370268,0.01139587,1.55753582,0.53112341,0.54229186
-2.10405203,2.05828285,0.01817748,0.00000000,0.00040782,0.13736050,0.01195365,1.59254454,0.51738629,0.57113576
-2.09804902,2.11758746,0.01868033,0.00000000,0.00035037,0.14139347,0.01250963,1.63186802,0.50667293,0.60172915
-2.09204602,2.18077835,0.01919815,0.00000000,0.00030115,0.14566072,0.01304892,1.67386929,0.49870356,0.63353580
-2.08604302,2.24572126,0.01970917,0.00000000,0.00025933,0.15001824,0.01355696,1.71689792,0.49314749,0.66595837
-2.08004002,2.31027248,0.02019329,0.00000000,0.00022409,0.15432242,0.01401987,1.75932778,0.48963449,0.69835239
-2.07403702,2.37232897,0.02063240,0.00000000,0.00019460,0.15843357,0.01442478,1.79959398,0.48776689,0.73004250
-2.06803402,2.42987772,0.02101067,0.00000000,0.00017010,0.16221929,0.01476021,1.83622808,0.48713176,0.76034053
-2.06203102,2.48104282,0.02131474,0.00000000,0.00014985,0.16555756,0.01501632,1.86789012,0.48731300,0.78856463
-2.05602801,2.52412846,0.02153389,0.00000000,0.00013318,0.16833951,0.01518523,1.89339676,0.48790272,0.81405888
-2.05002501,2.55765676,0.02166006,0.00000000,0.00011948,0.17047167,0.01526115,1.91174434,0.48851177,0.83621274
-2.04402201,2.58039899,0.02168788,0.00000000,0.00010821,0.17187779,0.01524052,1.92212646,0.48877903,0.85447938
-2.03801901,2.59139924,0.02161456,0.00000000,0.00009889,0.17250004,0.01512212,1.92394547,0.48837931,0.86839234
-2.03201601,2.58999011,0.02143974,0.00000000,0.00009112,0.17229967,0.01490696,1.91681779,0.48702971,0.87757984
-2.02601301,2.57579974,0.02116529,0.00000000,0.00008454,0.17125711,0.01459829,1.90057312,0.48449431,0.88177605
-2.02001001,2.54875058,0.02079508,0.00000000,0.00007887,0.16937146,0.01420135,1.87524773,0.48058739,0.88082909
-2.01400700,2.50904991,0.02033467,0.00000000,0.00007388,0.16665956,0.01372324,1.84107254,0.47517488,0.87470517
-2.00800400,2.45717290,0.01979104,0.00000000,0.00006937,0.16315458,0.01317257,1.79845650,0.46817452,0.86348897
-2.00200100,2.39383907,0.01917226,0.00000000,0.00006521,0.15890424,0.01255921,1.74796621,0.45955454,0.84738019
-1.99599800,2.31998318,0.01848724,0.00000000,0.00006129,0.15396878,0.01189392,1.69030267,0.44933126,0.82668641
-1.98999500,2.23672186,0.01774538,0.00000000,0.00005753,0.14841873,0.01118804,1.62627611,0.43756551,0.80181263
-1.98399200,2.14531715,0.01695635,0.00000000,0.00005388,0.14233256,0.01045312,1.55677979,0.42435838,0.77324801
-1.97798899,2.04713846,0.01612986,0.00000000,0.00005031,0.13579433,0.00970058,1.48276376,0.40984617,0.74155031
-1.97198599,1.94362402,0.01527546,0.00000000,0.00004681,0.12889144,0.00894146,1.40520934,0.39419488,0.70732869
-1.96598299,1.83624329,0.01440235,0.00000000,0.00004338,0.12171238,0.00818611,1.32510497,0.37759442,0.67122558
-1.95997999,1.72646106,0.01351926,0.00000000,0.00004003,0.11434479,0.00744398,1.24342410,0.36025253,0.63389835
-1.95397699,1.61570453,0.01263439,0.00000000,0.00003677,0.10687368,0.00672346,1.16110548,0.34238879,0.59600132
-1.94797399,1.50533380,0.01175527,0.00000000,0.00003362,0.09937988,0.00603175,1.07903617,0.32422862,0.55816883
-1.94197099,1.39661648,0.01088877,0.00000000,0.00003060,0.09193874,0.00537481,0.99803750,0.30599762,0.52099994
-1.93596798,1.29070679,0.01004103,0.00000000,0.00002773,0.08461919,0.00475729,0.91885395,0.28791609,0.48504495
-1.92996498,1.18862919,0.00921748,0.00000000,0.00002505,0.07748292,0.00418262,0.84214505,0.27019415,0.45079437
-1.92396198,1.09126687,0.00842283,0.00000000,0.00002256,0.07058396,0.00365302,0.76848005,0.25302725,0.41867032
-1.91795898,0.99935460,0.00766108,0.00000000,0.00002031,0.06396836,0.00316962,0.69833525,0.23659236,0.38902049
-1.91195598,0.91347604,0.00693555,0.00000000,0.00001830,0.05767418,0.00273261,0.63209387,0.22104484,0.36211475
-1.90595298,0.83406507,0.00624887,0.00000000,0.00001658,0.05173166,0.00234130,0.57004799,0.20651598,0.33814417
-1.89994997,0.76141069,0.00560306,0.00000000,0.00001517,0.04616349,0.00199435,0.51240255,0.19311137,0.31722236
-1.89394697,0.69566516,0.00499951,0.00000000,0.00001411,0.04098533,0.00168989,0.45928087,0.18091003,0.29938882
-1.88794397,0.63685479,0.00443907,0.00000000,0.00001345,0.03620635,0.00142568,0.41073171,0.16996432,0.28461406
-1.88194097,0.58489302,0.00392202,0.00000000,0.00001325,0.03182995,0.00119925,0.36673728,0.16030065,0.27280621
-1.87593797,0.53959514,0.00344818,0.00000000,0.00001357,0.02785445,0.00100806,0.32722218,0.15192090,0.26381872
-1.86993497,0.50069433,0.00301695,0.00000000,0.00001451,0.02427395,0.00084957,0.29206285,0.14480449,0.25745886
-1.86393197,0.46785833,0.00262731,0.00000000,0.00001616,0.02107910,0.00072144,0.26109737,0.13891111,0.25349680
-1.85792896,0.44070654,0.00227795,0.00000000,0.00001865,0.01825795,0.00062153,0.23413523,0.13418383,0.25167484
-1.85192596,0.41882684,0.00196726,0.00000000,0.00002214,0.01579677,0.00054805,0.21096703,0.13055271,0.25171671
-1.84592296,0.40179195,0.00169345,0.00000000,0.00002681,0.01368078,0.00049956,0.19137370,0.12793857,0.25333654
-1.83991996,0.38917477,0.00145456,0.00000000,0.00003287,0.01189491,0.00047507,0.17513506,0.12625691,0.25624742
-1.83391696,0.38056252,0.00124855,0.00000000,0.00004055,0.01042440,0.00047402,0.16203767,0.12542187,0.26016929
-1.82791396,0.37556919,0.00107334,0.00000000,0.00005013,0.00925539,0.00049632,0.15188154,0.12534999,0.26483616
-1.82191096,0.37384612,0.00092689,0.00000000,0.00006192,0.00837539,0.00054232,0.14448586,0.12596375,0.27000233
-1.81590795,0.37509052,0.00080719,0.00000000,0.00007625,0.00777356,0.00061283,0.13969325,0.12719471,0.27544769
-1.80990495,0.37905168,0.00071233,0.00000000,0.00009348,0.00744101,0.00070902,0.13737287,0.12898619,0.28098194
-1.80390195,0.38553469,0.00064055,0.00000000,0.00011398,0.00737086,0.00083243,0.13742195,0.13129545,0.28644772
-1.79789895,0.39440179,0.00059021,0.00000000,0.00013816,0.00755823,0.00098486,0.13976597,0.13409520,0.29172255
-1.79189595,0.40557118,0.00055982,0.00000000,0.00016640,0.00800007,0.00116829,0.14435745,0.13737450,0.29671973
-1.78589295,0.41901350,0.00054805,0.00000000,0.00019910,0.00869497,0.00138482,0.15117345,0.14113906,0.30138800
-1.77988994,0.43474611,0.00055371,0.00000000,0.00023662,0.00964274,0.00163652,0.16021185,0.14541094,0.30571017
-1.77388694,0.45282541,0.00057575,0.00000000,0.00027929,0.01084398,0.00192533,0.17148671,0.15022759,0.30970086
-1.76788394,0.47333758,0.00061319,0.00000000,0.00032738,0.01229960,0.00225293,0.18502285,0.15564052,0.31340320
-1.76188094,0.49638821,0.00066517,0.00000000,0.00038110,0.01401028,0.00262063,0.20084993,0.16171354,0.31688491
-1.75587794,0.52209119,0.00073084,0.00000000,0.00044055,0.01597587,0.00302922,0.21899638,0.16852072,0.32023380
-1.74987494,0.55055752,0.00080937,0.00000000,0.00050576,0.01819491,0.00347885,0.23948347,0.17614418,0.32355291
-1.74387194,0.58188459,0.00089992,0.00000000,0.00057661,0.02066413,0.00396897,0.26231984,0.18467194,0.32695546
-1.73786893,0.61614648,0.00100161,0.00000000,0.00065286,0.02337806,0.00449818,0.28749679,0.19419575,0.33055993
-1.73186593,0.65338585,0.00111347,0.00000000,0.00073412,0.02632871,0.00506422,0.31498472,0.20480926,0.33448546
-1.72586293,0.69360789,0.00123446,0.00000000,0.00081988,0.02950542,0.00566395,0.34473079,0.21660635,0.33884773
-1.71985993,0.73677671,0.00136342,0.00000000,0.00090946,0.03289483,0.00629328,0.37665807,0.22967994,0.34375553
-1.71385693,0.78281443,0.00149911,0.00000000,0.00100207,0.03648100,0.00694733,0.41066628,0.24412103,0.34930826
-1.70785393,0.83160297,0.00164018,0.00000000,0.00109676,0.04024568,0.00762041,0.44663395,0.26001814,0.35559432
-1.70185093,0.88298853,0.00178520,0.00000000,0.00119252,0.04416870,0.00830621,0.48442204,0.27745696,0.36269047
-1.69584792,0.93678842,0.00193270,0.00000000,0.00128823,0.04822844,0.00899794,0.52387866,0.29652014,0.37066219
-1.68984492,0.99279972,0.00208115,0.00000000,0.00138274,0.05240247,0.00968849,0.56484461,0.31728699,0.37956482
-1.68384192,1.05080916,0.00222902,0.00000000,0.00147486,0.05666808,0.01037069,0.60715924,0.33983305,0.38944544
-1.67783892,1.11060356,0.00237485,0.00000000,0.00156346,0.06100292,0.01103750,0.65066634,0.36422914,0.40034513
-1.67183592,1.17197970,0.00251723,0.00000000,0.00164742,0.06538548,0.01168221,0.69521931,0.39053992,0.41230145
-1.66583292,1.23475309,0.00265484,0.00000000,0.00172575,0.06979555,0.01229870,0.74068530,0.41882161,0.42535079
-1.65982991,1.29876464,0.00278655,0.00000000,0.00179758,0.07421448,0.01288158,0.78694789,0.44911893,0.43953034
-1.65382691,1.36388450,0.00291134,0.00000000,0.00186218,0.07862524,0.01342639,0.83390785,0.48146109,0.45487929
-1.64782391,1.43001276,0.00302840,0.00000000,0.00191903,0.08301233,0.01392964,0.88148185,0.51585702,0.47143926
-1.64182091,1.49707651,0.00313710,0.00000000,0.00196781,0.08736148,0.01438892,0.92959909,0.55228980,0.48925353
-1.63581791,1.56502346,0.00323700,0.00000000,0.00200838,0.09165917,0.01480291,0.97819582,0.59071070,0.50836523
-1.62981491,1.63381223,0.00332784,0.00000000,0.00204086,0.09589195,0.01517127,1.02720821,0.63103304,0.52881445
-1.62381191,1.70340010,0.00340951,0.00000000,0.00206555,0.10004575,0.01549461,1.07656385,0.67312630,0.55063427
-1.61780890,1.77372885,0.00348203,0.00000000,0.00208298,0.10410506,0.01577427,1.12617247,0.71681097,0.57384622
-1.61180590,1.84470988,0.00354553,0.00000000,0.00209382,0.10805217,0.01601219,1.17591670,0.76185448,0.59845519
-1.60580290,1.91620974,0.00360020,0.00000000,0.00209895,0.11186656,0.01621070,1.22564335,0.80796880,0.62444445
-1.59979990,1.98803735,0.00364627,0.00000000,0.00209936,0.11552437,0.01637230,1.27515610,0.85481010,0.65177100
-1.59379690,2.05993390,0.00368397,0.00000000,0.00209616,0.11899821,0.01649943,1.32421023,0.90198067,0.68036180
-1.58779390,2.13156679,0.00371352,0.00000000,0.00209053,0.12225720,0.01659436,1.37250982,0.94903342,0.71011128
-1.58179090,2.20252811,0.00373507,0.00000000,0.00208375,0.12526733,0.01665899,1.41970802,0.99547900,0.74088045
-1.57578789,2.27233829,0.00374876,0.00000000,0.00207711,0.12799219,0.01669479,1.46541033,1.04079539,0.77249790
-1.56978489,2.34045521,0.00375463,0.00000000,0.00207193,0.13039399,0.01670272,1.50918112,1.08443970,0.80476282
-1.56378189,2.40628826,0.00375273,0.00000000,0.00206957,0.13243487,0.01668330,1.55055305,1.12586190,0.83745008
-1.55777889,2.46921708,0.00374304,0.00000000,0.00207137,0.13407840,0.01663664,1.58903895,1.16451970,0.87031723
-1.55177589,2.52861387,0.00372557,0.00000000,0.00207868,0.13529126,0.01656261,1.62414571,1.19989414,0.90311316
-1.54577289,2.58386817,0.00370033,0.00000000,0.00209286,0.13604491,0.01646094,1.65538936,1.23150512,0.93558804
-1.53976988,2.63441272,0.00366743,0.00000000,0.00211524,0.13631724,0.01633151,1.68231058,1.25892604,0.96750402
-1.53376688,2.67974896,0.00362703,0.00000000,0.00214717,0.13609397,0.01617448,1.70448997,1.28179707,0.99864621
-1.52776388,2.71947060,0.00357946,0.00000000,0.00218998,0.13536993,0.01599054,1.72156215,1.29983620,1.02883322
-1.52176088,2.75328399,0.00352517,0.00000000,0.00224497,0.13414980,0.01578110,1.73322816,1.31284775,1.05792672
-1.51575788,2.78102411,0.00346478,0.00000000,0.00231341,0.13244865,0.01554843,1.73926559,1.32072789,1.08583940
-1.50975488,2.80266509,0.00339909,0.00000000,0.00239650,0.13029183,0.01529580,1.73953600,1.32346695,1.11254091
-1.50375188,2.81832490,0.00332907,0.00000000,0.00249535,0.12771456,0.01502747,1.73398947,1.32114854,1.13806117
-1.49774887,2.82826362,0.00325585,0.00000000,0.00261097,0.12476099,0.01474873,1.72266622,1.31394562,1.16249099
-1.49174587,2.83287564,0.00318069,0.00000000,0.00274415,0.12148286,0.01446578,1.70569537,1.30211368,1.18597964
-1.48574287,2.83267596,0.00310496,0.00000000,0.00289552,0.11793785,0.01418556,1.68329108,1.28598164,1.20872950
-1.47973987,2.82828138,0.00303009,0.00000000,0.00306542,0.11418770,0.01391559,1.65574636,1.26594069,1.23098776
