energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.99749875,4.36322510,1.55211108,1.92813817,0.00706854,1.06814459,0.76544761,0.00000000
-4.99149575,4.36037525,1.56955176,1.94539885,0.00673174,1.07905130,0.74740021,0.00000000
-4.98549275,4.36229819,1.59103326,1.96695029,0.00639574,1.09213648,0.72852558,0.00000000
-4.97948974,4.37215945,1.61772057,1.99416176,0.00606419,1.10814498,0.70943597,0.00000000
-4.97348674,4.39299215,1.65068024,2.02833426,0.00574072,1.12778332,0.69072614,0.00000000
-4.96748374,4.42758124,1.69083472,2.07064982,0.00542881,1.15169123,0.67295226,0.00000000
-4.96148074,4.47835236,1.73891989,2.12212193,0.00513160,1.18041399,0.65661239,0.00000000
-4.95547774,4.54727001,1.79544782,2.18354930,0.00485184,1.21437679,0.64212930,0.00000000
-4.94947474,4.63574957,1.86067648,2.25547517,0.00459173,1.25386238,0.62983646,0.00000000
-4.94347174,4.74458751,1.93458816,2.33815394,0.00435287,1.29899296,0.61996769,0.00000000
-4.93746873,4.87391321,2.01687784,2.43152720,0.00413624,1.34971749,0.61265089,0.00000000
-4.93146573,5.02316520,2.10695249,2.53521032,0.00394215,1.40580511,0.60790618,0.00000000
-4.92546273,5.19109342,2.20394169,2.64849093,0.00377030,1.46684525,0.60564834,0.00000000
-4.91945973,5.37578834,2.30671977,2.77033969,0.00361976,1.53225476,0.60569345,0.00000000
-4.91345673,5.57473615,2.41393874,2.89943358,0.00348910,1.60129194,0.60776944,0.00000000
-4.90745373,5.78489846,2.52407107,3.03419094,0.00337647,1.67307718,0.61152992,0.00000000
-4.90145073,6.00281363,2.63546074,3.17281755,0.00327964,1.74661954,0.61657080,0.00000000
-4.89544772,6.22471561,2.74638058,3.31336177,0.00319618,1.82084827,0.62244871,0.00000000
-4.88944472,6.44666575,2.85509358,3.45377691,0.00312356,1.89464805,0.62870067,0.00000000
-4.88344172,6.66469179,2.95991548,3.59198816,0.00305923,1.96689646,0.63486386,0.00000000
-4.87743872,6.87492828,3.05927590,3.72596129,0.00300077,2.03650212,0.64049487,0.00000000
-4.87143572,7.07375209,3.15177535,3.85377022,0.00294595,2.10244178,0.64518743,0.00000000
-4.86543272,7.25790708,3.23623523,3.97366024,0.00289284,2.16379470,0.64858800,0.00000000
-4.85942971,7.42461228,3.31173861,4.08410417,0.00283986,2.21977264,0.65040851,0.00000000
-4.85342671,7.57164861,3.37765978,4.18384859,0.00278580,2.26974419,0.65043592,0.00000000
-4.84742371,7.69742023,3.43368097,4.27194812,0.00272988,2.31325210,0.64853803,0.00000000
-4.84142071,7.80098768,3.47979548,4.34778589,0.00267173,2.35002292,0.64466572,0.00000000
-4.83541771,7.88207142,3.51629690,4.41107919,0.00261136,2.37996826,0.63885138,0.00000000
-4.82941471,7.94102572,3.54375494,4.46187004,0.00254911,2.40317784,0.63120388,0.00000000
-4.82341171,7.97878459,3.56297902,4.50050116,0.00248563,2.41990451,0.62190044,0.00000000
-4.81740870,7.99678240,3.57497138,4.52757846,0.00242180,2.43054212,0.61117583,0.00000000
-4.81140570,7.99685377,3.58087206,4.54392212,0.00235862,2.43559725,0.59930967,0.00000000
-4.80540270,7.98111774,3.58189861,4.55050879,0.00229718,2.43565654,0.58661226,0.00000000
-4.79939970,7.95185265,3.57928342,4.54840807,0.00223854,2.43135108,0.57340996,0.00000000
-4.79339670,7.91136812,3.57421207,4.53871666,0.00218370,2.42331994,0.56003061,0.00000000
-4.78739370,7.86188104,3.56776566,4.52249372,0.00213349,2.41217476,0.54678976,0.00000000
-4.78139070,7.80540202,3.56087012,4.50070111,0.00208853,2.39846723,0.53397836,0.00000000
-4.77538769,7.74363806,3.55425493,4.47415158,0.00204921,2.38266128,0.52185232,0.00000000
-4.76938469,7.67791651,3.54842326,4.44346796,0.00201565,2.36511138,0.51062436,0.00000000
-4.76338169,7.60913378,3.54363477,4.40905518,0.00198766,2.34604803,0.50045845,0.00000000
-4.75737869,7.53773103,3.53990169,4.37108686,0.00196481,2.32557121,0.49146675,0.00000000
-4.75137569,7.46369749,3.53699788,4.32950679,0.00194640,2.30365188,0.48370923,0.00000000
-4.74537269,7.38660031,3.53448004,4.28404504,0.00193150,2.28014137,0.47719555,0.00000000
-4.73936968,7.30563858,3.53171946,4.23424754,0.00191902,2.25478788,0.47188902,0.00000000
-4.73336668,7.21971741,3.52794200,4.17951702,0.00190775,2.22725901,0.46771228,0.00000000
-4.72736368,7.12753749,3.52227401,4.11916291,0.00189640,2.19716878,0.46455408,0.00000000
-4.72136068,7.02769414,3.51379108,4.05245679,0.00188369,2.16410763,0.46227684,0.00000000
-4.71535768,6.91878000,3.50156704,3.97869034,0.00186838,2.12767337,0.46072444,0.00000000
-4.70935468,6.79948531,3.48472031,3.89723205,0.00184933,2.08750140,0.45972986,0.00000000
-4.70335168,6.66869004,3.46245528,3.80757971,0.00182559,2.04329245,0.45912213,0.00000000
-4.69734867,6.52554304,3.43409676,3.70940546,0.00179635,1.99483628,0.45873254,0.00000000
-4.69134567,6.36952433,3.39911608,3.60259124,0.00176106,1.94203019,0.45839973,0.00000000
-4.68534267,6.20048765,3.35714804,3.48725281,0.00171938,1.88489147,0.45797359,0.00000000
-4.67933967,6.01868211,3.30799868,3.36375134,0.00167124,1.82356323,0.45731805,0.00000000
-4.67333667,5.82475258,3.25164415,3.23269233,0.00161678,1.75831373,0.45631279,0.00000000
-4.66733367,5.61972035,3.18822186,3.09491247,0.00155638,1.68952937,0.45485400,0.00000000
-4.66133067,5.40494597,3.11801520,2.95145551,0.00149061,1.61770215,0.45285448,0.00000000
-4.65532766,5.18207777,3.04143357,2.80353896,0.00142022,1.54341246,0.45024330,0.00000000
-4.64932466,4.95298954,2.95898959,2.65251378,0.00134608,1.46730838,0.44696514,0.00000000
-4.64332166,4.71971171,2.87127527,2.49981944,0.00126918,1.39008284,0.44297979,0.00000000
-4.63731866,4.48436009,2.77893883,2.34693703,0.00119055,1.31244986,0.43826165,0.00000000
-4.63131566,4.24906605,2.68266368,2.19534267,0.00111125,1.23512122,0.43279973,0.00000000
-4.62531266,4.01591176,2.58315047,2.04646365,0.00103234,1.15878452,0.42659783,0.00000000
-4.61930965,3.78687319,2.48110310,1.90163919,0.00095481,1.08408390,0.41967530,0.00000000
-4.61330665,3.56377323,2.37721883,1.76208730,0.00087962,1.01160381,0.41206791,0.00000000
-4.60730365,3.34824602,2.27218249,1.62887892,0.00080762,0.94185653,0.40382910,0.00000000
-4.60130065,3.14171320,2.16666424,1.50291983,0.00073957,0.87527374,0.39503116,0.00000000
-4.59529765,2.94537198,2.06132033,1.38494063,0.00067609,0.81220193,0.38576638,0.00000000
-4.58929465,2.76019393,1.95679588,1.27549424,0.00061773,0.75290168,0.37614780,0.00000000
-4.58329165,2.58693351,1.85372876,1.17496055,0.00056490,0.69755038,0.36630961,0.00000000
-4.57728864,2.42614435,1.75275370,1.08355709,0.00051790,0.64624775,0.35640682,0.00000000
-4.57128564,2.27820160,1.65450556,1.00135462,0.00047692,0.59902384,0.34661428,0.00000000
-4.56528264,2.14332803,1.55962131,0.92829639,0.00044206,0.55584864,0.33712493,0.00000000
-4.55927964,2.02162219,1.46873992,0.86421966,0.00041335,0.51664270,0.32814711,0.00000000
-4.55327664,1.91308641,1.38249999,0.80887825,0.00039070,0.48128821,0.31990127,0.00000000
-4.54727364,1.81765325,1.30153485,0.76196481,0.00037399,0.44963985,0.31261577,0.00000000
-4.54127064,1.73520873,1.22646533,0.72313179,0.00036303,0.42153503,0.30652219,0.00000000
-4.53526763,1.66561131,1.15789022,0.69201012,0.00035755,0.39680293,0.30185003,0.00000000
-4.52926463,1.60870578,1.09637493,0.66822488,0.00035728,0.37527210,0.29882110,0.00000000
-4.52326163,1.56433145,1.04243864,0.65140741,0.00036186,0.35677647,0.29764366,0.00000000
-4.51725863,1.53232456,0.99654053,0.64120359,0.00037093,0.34115939,0.29850644,0.00000000
-4.51125563,1.51251486,0.95906549,0.63727818,0.00038407,0.32827596,0.30157287,0.00000000
-4.50525263,1.50471685,0.93030994,0.63931517,0.00040086,0.31799339,0.30697533,0.00000000
-4.49924962,1.50871623,0.91046812,0.64701476,0.00042084,0.31018978,0.31480995,0.00000000
-4.49324662,1.52425255,0.89961953,0.66008705,0.00044351,0.30475140,0.32513178,0.00000000
-4.48724362,1.55099915,0.89771784,0.67824337,0.00046838,0.30156874,0.33795070,0.00000000
-4.48124062,1.58854155,0.90458171,0.70118582,0.00049493,0.30053169,0.35322801,0.00000000
-4.47523762,1.63635599,0.91988822,0.72859591,0.00052264,0.30152420,0.37087407,0.00000000
-4.46923462,1.69378941,0.94316893,0.76012319,0.00055097,0.30441889,0.39074689,0.00000000
-4.46323162,1.76004251,0.97380939,0.79537472,0.00057940,0.30907180,0.41265202,0.00000000
-4.45722861,1.83415736,1.01105211,0.83390631,0.00060742,0.31531799,0.43634368,0.00000000
-4.45122561,1.91501092,1.05400355,0.87521624,0.00063450,0.32296797,0.46152745,0.00000000
-4.44522261,2.00131553,1.10164516,0.91874219,0.00066018,0.33180566,0.48786428,0.00000000
-4.43921961,2.09162732,1.15284861,0.96386185,0.00068400,0.34158772,0.51497626,0.00000000
-4.43321661,2.18436280,1.20639527,1.00989752,0.00070553,0.35204479,0.54245367,0.00000000
-4.42721361,2.27782387,1.26099945,1.05612472,0.00072441,0.36288435,0.56986368,0.00000000
-4.42121061,2.37023064,1.31533527,1.10178486,0.00074031,0.37379545,0.59676007,0.00000000
-4.41520760,2.45976123,1.36806628,1.14610121,0.00075293,0.38445492,0.62269417,0.00000000
-4.40920460,2.54459721,1.41787722,1.18829798,0.00076207,0.39453504,0.64722635,0.00000000
-4.40320160,2.62297291,1.46350671,1.22762133,0.00076756,0.40371213,0.66993796,0.00000000
-4.39719860,2.69322647,1.50377995,1.26336155,0.00076930,0.41167585,0.69044305,0.00000000
-4.39119560,2.75385059,1.53764008,1.29487533,0.00076726,0.41813864,0.70839968,0.00000000
-4.38519260,2.80354036,1.56417700,1.32160684,0.00076147,0.42284492,0.72352010,0.00000000
-4.37918959,2.84123615,1.58265245,1.34310681,0.00075202,0.42557951,0.73557950,0.00000000
-4.37318659,2.86615934,1.59252027,1.35904841,0.00073909,0.42617494,0.74442302,0.00000000
-4.36718359,2.87783923,1.59344092,1.36923920,0.00072289,0.42451725,0.74997043,0.00000000
-4.36118059,2.87612982,1.58528962,1.37362859,0.00070371,0.42054998,0.75221858,0.00000000
-4.35517759,2.86121563,1.56815774,1.37231035,0.00068192,0.41427619,0.75124126,0.00000000
-4.34917459,2.83360653,1.54234736,1.36552017,0.00065792,0.40575839,0.74718666,0.00000000
-4.34317159,2.79412179,1.50835924,1.35362849,0.00063218,0.39511652,0.74027244,0.00000000
-4.33716858,2.74386444,1.46687491,1.33712894,0.00060523,0.38252393,0.73077882,0.00000000
-4.33116558,2.68418724,1.41873344,1.31662320,0.00057765,0.36820178,0.71903988,0.00000000
-4.32516258,2.61665223,1.36490432,1.29280312,0.00055008,0.35241204,0.70543368,0.00000000
-4.31915958,2.54298571,1.30645735,1.26643093,0.00052319,0.33544939,0.69037158,0.00000000
-4.31315658,2.46503103,1.24453110,1.23831877,0.00049772,0.31763265,0.67428726,0.00000000
-4.30715358,2.38470113,1.18030102,1.20930828,0.00047447,0.29929578,0.65762601,0.00000000
