energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.49074537,3.84703447,1.75078134,0.54972073,0.19286300,0.76142466,0.22319807,1.45790969,0.81508757,0.06536802
-3.48474237,3.83662819,1.77887238,0.55099491,0.18875670,0.75120458,0.21831308,1.47855058,0.81130029,0.06487707
-3.47873937,3.82413072,1.80698185,0.55141661,0.18446318,0.74053683,0.21310328,1.49749374,0.80818140,0.06434179
-3.47273637,3.80987368,1.83454585,0.55104956,0.18007282,0.72965979,0.20764999,1.51444793,0.80578219,0.06377986
-3.46673337,3.79428674,1.86102525,0.54998656,0.17568036,0.71882959,0.20204016,1.52916764,0.80416319,0.06321016
-3.46073037,3.77788658,1.88592022,0.54834838,0.17138208,0.70831375,0.19636414,1.54146024,0.80339218,0.06265197
-3.45472736,3.76126294,1.90878335,0.54628160,0.16727298,0.69838435,0.19071350,1.55119170,0.80354180,0.06212416
-3.44872436,3.74506220,1.92923108,0.54395540,0.16344393,0.68931099,0.18517871,1.55829086,0.80468696,0.06164445
-3.44272136,3.72996896,1.94695301,0.54155747,0.15997890,0.68135383,0.17984703,1.56275193,0.80690204,0.06122870
-3.43671836,3.71668618,1.96171902,0.53928890,0.15695245,0.67475672,0.17480048,1.56463524,0.81025791,0.06089027
-3.43071536,3.70591443,1.97338397,0.53735841,0.15442745,0.66974072,0.17011401,1.56406614,0.81481876,0.06063951
-3.42471236,3.69833075,1.98188997,0.53597603,0.15245320,0.66649815,0.16585402,1.56123205,0.82063899,0.06048342
-3.41870935,3.69456791,1.98726623,0.53534634,0.15106394,0.66518716,0.16207702,1.55637782,0.82775996,0.06042535
-3.41270635,3.69519449,1.98962650,0.53566175,0.15027781,0.66592714,0.15882870,1.54979959,0.83620691,0.06046494
-3.40670335,3.70069662,1.98916442,0.53709588,0.15009634,0.66879483,0.15614330,1.54183739,0.84598609,0.06059819
-3.40070035,3.71146183,1.98614693,0.53979745,0.15050438,0.67382147,0.15404319,1.53286675,0.85708220,0.06081765
-3.39469735,3.72776582,1.98090598,0.54388497,0.15147052,0.68099079,0.15253879,1.52328974,0.86945635,0.06111276
-3.38869435,3.74976241,1.97382907,0.54944240,0.15294803,0.69023818,0.15162881,1.51352573,0.88304462,0.06147028
-3.38269135,3.77747745,1.96534877,0.55651602,0.15487617,0.70145082,0.15130061,1.50400228,0.89775737,0.06187489
-3.37668834,3.81080667,1.95593178,0.56511277,0.15718188,0.71446901,0.15153084,1.49514639,0.91347940,0.06230974
-3.37068534,3.84951785,1.94606780,0.57519992,0.15978185,0.72908862,0.15228625,1.48737644,0.93007100,0.06275711
-3.36468234,3.89325718,1.93625857,0.58670641,0.16258480,0.74506465,0.15352465,1.48109502,0.94736995,0.06319910
-3.35867934,3.94155958,1.92700733,0.59952548,0.16549392,0.76211582,0.15519600,1.47668262,0.96519439,0.06361824
-3.35267634,3.99386253,1.91880901,0.61351864,0.16840950,0.77993025,0.15724357,1.47449237,0.98334645,0.06399810
-3.34667334,4.04952275,1.91214107,0.62852074,0.17123154,0.79817191,0.15960519,1.47484564,1.00161660,0.06432380
-3.34067034,4.10783497,1.90745527,0.64434582,0.17386230,0.81648785,0.16221455,1.47802829,1.01978835,0.06458248
-3.33466733,4.16805176,1.90517019,0.66079349,0.17620876,0.83451596,0.16500254,1.48428757,1.03764327,0.06476359
-3.32866433,4.22940345,1.90566435,0.67765538,0.17818489,0.85189305,0.16789848,1.49382912,1.05496596,0.06485910
-3.32266133,4.29111714,1.90926996,0.69472156,0.17971367,0.86826301,0.17083145,1.50681404,1.07154873,0.06486363
-3.31665833,4.35243370,1.91626683,0.71178624,0.18072881,0.88328481,0.17373148,1.52335574,1.08719586,0.06477437
-3.31065533,4.41262214,1.92687650,0.72865289,0.18117608,0.89664012,0.17653070,1.54351630,1.10172713,0.06459094
-3.30465233,4.47099036,1.94125636,0.74513811,0.18101439,0.90804021,0.17916436,1.56730239,1.11498058,0.06431518
-3.29864932,4.52689222,1.95949355,0.76107450,0.18021633,0.91723207,0.18157177,1.59466058,1.12681429,0.06395074
-3.29264632,4.57973056,1.98159886,0.77631215,0.17876845,0.92400349,0.18369711,1.62547238,1.13710732,0.06350277
-3.28664332,4.62895636,2.00750059,0.79071890,0.17667104,0.92818688,0.18549009,1.65954909,1.14575969,0.06297740
-3.28064032,4.67406462,2.03703865,0.80417948,0.17393765,0.92966201,0.18690652,1.69662693,1.15269161,0.06238136
-3.27463732,4.71458757,2.06995935,0.81659366,0.17059422,0.92835731,0.18790877,1.73636284,1.15784216,0.06172149
-3.26863432,4.75008620,2.10591122,0.82787362,0.16667796,0.92425002,0.18846604,1.77833160,1.16116741,0.06100434
-3.26263132,4.78014117,2.14444247,0.83794100,0.16223594,0.91736519,0.18855462,1.82202467,1.16263848,0.06023585
-3.25662831,4.80434441,2.18500073,0.84672372,0.15732358,0.90777356,0.18815809,1.86685153,1.16223956,0.05942101
-3.25062531,4.82229235,2.22693558,0.85415307,0.15200301,0.89558868,0.18726734,1.91214375,1.15996621,0.05856373
-3.24462231,4.83358207,2.26950438,0.86016131,0.14634133,0.88096326,0.18588071,1.95716243,1.15582404,0.05766667
-3.23861931,4.83781106,2.31188193,0.86468007,0.14040894,0.86408506,0.18400397,2.00110905,1.14982804,0.05673130
-3.23261631,4.83458122,2.35317407,0.86763968,0.13427791,0.84517249,0.18165034,2.04313988,1.14200243,0.05575790
-3.22661331,4.82350744,2.39243527,0.86896967,0.12802051,0.82447009,0.17884050,2.08238377,1.13238133,0.05474582
-3.22061031,4.80423052,2.42869012,0.86860037,0.12170782,0.80224408,0.17560251,2.11796289,1.12100993,0.05369363
-3.21460730,4.77643413,2.46095804,0.86646563,0.11540859,0.77877802,0.17197174,2.14901586,1.10794622,0.05259947
-3.20860430,4.73986479,2.48828073,0.86250645,0.10918829,0.75436874,0.16799075,2.17472248,1.09326307,0.05146136
-3.20260130,4.69435387,2.50975119,0.85667537,0.10310839,0.72932258,0.16370901,2.19432901,1.07705047,0.05027753
-3.19659830,4.63984016,2.52454326,0.84894125,0.09722577,0.70395179,0.15918254,2.20717302,1.05941762,0.04904680
-3.19059530,4.57639148,2.53194041,0.83929417,0.09159242,0.67857132,0.15447348,2.21270661,1.04049472,0.04776888
-3.18459230,4.50422372,2.53136231,0.82775001,0.08625524,0.65349558,0.14964934,2.21051686,1.02043412,0.04644463
-3.17858929,4.42371574,2.52238802,0.81435455,0.08125598,0.62903545,0.14478220,2.20034252,0.99941066,0.04507631
-3.17258629,4.33541884,2.50477439,0.79918643,0.07663131,0.60549510,0.13994764,2.18208596,0.97762102,0.04366770
-3.16658329,4.24005948,2.47846871,0.78235907,0.07241291,0.58316881,0.13522350,2.15581969,0.95528185,0.04222418
-3.16058029,4.13853474,2.44361470,0.76402104,0.06862759,0.56233751,0.13068845,2.12178705,0.93262668,0.04075273
-3.15457729,4.03189989,2.40055153,0.74435497,0.06529747,0.54326514,0.12642044,2.08039675,0.90990167,0.03926182
-3.14857429,3.92134835,2.34980551,0.72357485,0.06244003,0.52619476,0.12249495,2.03221155,0.88736011,0.03776123
-3.14257129,3.80818446,2.29207478,0.70192186,0.06006822,0.51134446,0.11898326,1.97793137,0.86525602,0.03626181
-3.13656828,3.69379022,2.22820762,0.67965885,0.05819047,0.49890320,0.11595068,1.91837157,0.84383694,0.03477520
-3.13056528,3.57958718,2.15917523,0.65706376,0.05681063,0.48902662,0.11345484,1.85443744,0.82333627,0.03331346
-3.12456228,3.46699534,2.08604026,0.63442229,0.05592793,0.48183316,0.11154411,1.78709577,0.80396560,0.03188872
-3.11855928,3.35739095,2.00992249,0.61202012,0.05553690,0.47740052,0.11025623,1.71734511,0.78590725,0.03051281
-3.11255628,3.25206523,1.93196323,0.59013514,0.05562728,0.47576282,0.10961717,1.64618574,0.76930757,0.02919686
-3.10655328,3.15218606,1.85329012,0.56903000,0.05618400,0.47690859,0.10964039,1.57459078,0.75427139,0.02795103
-3.10055028,3.05876450,1.77498372,0.54894537,0.05718719,0.48077989,0.11032635,1.50347966,0.74085788,0.02678417
-3.09454727,2.97262783,1.69804760,0.53009422,0.05861229,0.48727262,0.11166252,1.43369496,0.72907825,0.02570361
-3.08854427,2.89440037,1.62338287,0.51265726,0.06043028,0.49623835,0.11362372,1.36598346,0.71889552,0.02471500
-3.08254127,2.82449297,1.55176828,0.49677984,0.06260804,0.50748741,0.11617288,1.30098206,0.71022638,0.02382223
-3.07653827,2.76310159,1.48384637,0.48257030,0.06510881,0.52079362,0.11926225,1.23920882,0.70294529,0.02302740
-3.07053527,2.71021485,1.42011602,0.47009965,0.06789285,0.53590027,0.12283479,1.18105929,0.69689065,0.02233095
-3.06453227,2.66563002,1.36093139,0.45940278,0.07091812,0.55252732,0.12682601,1.12680777,0.69187286,0.02173176
-3.05852926,2.62897638,1.30650661,0.45048063,0.07414117,0.57037956,0.13116592,1.07661317,0.68768392,0.02122735
-3.05252626,2.59974471,1.25692587,0.44330349,0.07751805,0.58915542,0.13578114,1.03052880,0.68410813,0.02081422
-3.04652326,2.57732106,1.21215775,0.43781493,0.08100522,0.60855615,0.14059707,0.98851519,0.68093340,0.02048806
-3.04052026,2.56102318,1.17207284,0.43393610,0.08456056,0.62829480,0.14554006,0.95045528,0.67796267,0.02024414
-3.03451726,2.55013757,1.13646349,0.43157036,0.08814427,0.64810486,0.15053942,0.91617071,0.67502472,0.02007761
-3.02851426,2.54395539,1.10506453,0.43060766,0.09171970,0.66774805,0.15552931,0.88543873,0.67198398,0.01998383
-3.02251126,2.54180557,1.07757379,0.43092876,0.09525409,0.68702090,0.16045038,0.85800847,0.66874874,0.01995864
-3.01650825,2.54308364,1.05367159,0.43240901,0.09871920,0.70575996,0.16525108,0.83361625,0.66527727,0.01999862
-3.01050525,2.54727526,1.03303807,0.43492161,0.10209175,0.72384532,0.16988879,0.81199896,0.66158177,0.02010129
-3.00450225,2.55397357,1.01536808,0.43834025,0.10535367,0.74120238,0.17433043,0.79290548,0.65772958,0.02026520
-2.99849925,2.56289016,1.00038287,0.44254132,0.10849229,0.75780187,0.17855296,0.77610560,0.65384194,0.02049005
-2.99249625,2.57385946,0.98783854,0.44740553,0.11150022,0.77365807,0.18254336,0.76139646,0.65009020,0.02077662
-2.98649325,2.58683713,0.97753121,0.45281922,0.11437523,0.78882548,0.18629850,0.74860665,0.64668965,0.02112673
-2.98049025,2.60189285,0.96929898,0.45867531,0.11711994,0.80339408,0.18982457,0.73759793,0.64389142,0.02154311
-2.97448724,2.61919859,0.96302109,0.46487413,0.11974138,0.81748351,0.19313648,0.72826513,0.64197282,0.02202918
-2.96848424,2.63901315,0.95861464,0.47132422,0.12225054,0.83123646,0.19625690,0.72053429,0.64122658,0.02258885
-2.96248124,2.66166421,0.95602940,0.47794306,0.12466185,0.84481153,0.19921530,0.71435966,0.64194955,0.02322629
-2.95647824,2.68752901,0.95524117,0.48465804,0.12699261,0.85837605,0.20204682,0.70971972,0.64443139,0.02394561
-2.95047524,2.71701449,0.95624440,0.49140742,0.12926244,0.87209906,0.20479111,0.70661275,0.64894374,0.02475063
-2.94447224,2.75053806,0.95904439,0.49814147,0.13149271,0.88614468,0.20749115,0.70505215,0.65573031,0.02564465
-2.93846923,2.78850950,0.96364969,0.50482369,0.13370605,0.90066630,0.21019206,0.70506192,0.66499836,0.02663017
-2.93246623,2.83131486,0.97006504,0.51143200,0.13592578,0.91580156,0.21293996,0.70667235,0.67691159,0.02770875
-2.92646323,2.87930249,0.97828526,0.51795987,0.13817541,0.93166838,0.21578089,0.70991623,0.69158495,0.02888085
-2.92046023,2.93277159,0.98829017,0.52441722,0.14047819,0.94836202,0.21875980,0.71482557,0.70908118,0.03014571
-2.91445723,2.99196325,1.00004101,0.53083108,0.14285657,0.96595316,0.22191966,0.72142902,0.72940907,0.03150128
-2.90845423,3.05705394,1.01347813,0.53724580,0.14533179,0.98448695,0.22530059,0.72974977,0.75252345,0.03294423
-2.90245123,3.12815119,1.02852015,0.54372274,0.14792332,1.00398300,0.22893926,0.73980417,0.77832659,0.03446995
-2.89644822,3.20529127,1.04506459,0.55033953,0.15064844,1.02443601,0.23286829,0.75160084,0.80667083,0.03607258
-2.89044522,3.28843836,1.06298962,0.55718856,0.15352175,1.04581700,0.23711581,0.76514020,0.83736214,0.03774506
-2.88444222,3.37748512,1.08215703,0.56437504,0.15655469,1.06807493,0.24170522,0.78041443,0.87016438,0.03947927
-2.87843922,3.47225408,1.10241597,0.57201432,0.15975513,1.09113851,0.24665500,0.79740766,0.90480407,0.04126604
-2.87243622,3.57249966,1.12360741,0.58022874,0.16312693,1.11491809,0.25197869,0.81609630,0.94097534,0.04309529
-2.86643322,3.67791055,1.14556891,0.58914399,0.16666965,1.13930748,0.25768490,0.83644950,0.97834507,0.04495607
-2.86043022,3.78811218,1.16813945,0.59888504,0.17037829,1.16418550,0.26377752,0.85842953,1.01655803,0.04683665
-2.85442721,3.90266925,1.19116405,0.60957182,0.17424309,1.18941746,0.27025583,0.88199199,1.05524202,0.04872458
-2.84842421,4.02108807,1.21449789,0.62131467,0.17824952,1.21485617,0.27711476,0.90708587,1.09401304,0.05060678
-2.84242121,4.14281884,1.23800974,0.63420977,0.18237835,1.24034282,0.28434501,0.93365333,1.13248049,0.05246958
-2.83641821,4.26725787,1.26158439,0.64833462,0.18660584,1.26570761,0.29193324,0.96162907,1.17025249,0.05429879
-2.83041521,4.39374973,1.28512402,0.66374368,0.19090409,1.29077022,0.29986204,0.99093946,1.20694147,0.05607980
-2.82441221,4.52158962,1.30854837,0.68046440,0.19524148,1.31534031,0.30810995,1.02150124,1.24216985,0.05779771
-2.81840920,4.65002596,1.33179376,0.69849366,0.19958322,1.33921802,0.31665122,1.05321997,1.27557609,0.05943743
-2.81240620,4.77826343,1.35481090,0.71779477,0.20389199,1.36219475,0.32545557,1.08598816,1.30682082,0.06098386
-2.80640320,4.90546667,1.37756165,0.73829517,0.20812864,1.38405426,0.33448779,1.11968328,1.33559315,0.06242211
-2.80040020,5.03076464,1.40001503,0.75988490,0.21225290,1.40457410,0.34370727,1.15416569,1.36161677,0.06373768
-2.79439720,5.15325603,1.42214248,0.78241603,0.21622408,1.42352763,0.35306750,1.18927670,1.38465590,0.06491677
-2.78839420,5.27201549,1.44391287,0.80570294,0.22000179,1.44068655,0.36251557,1.22483677,1.40452058,0.06594654
-2.78239120,5.38610103,1.46528743,0.82952370,0.22354653,1.45582390,0.37199180,1.26064416,1.42107113,0.06681536
-2.77638819,5.49456244,1.48621492,0.85362250,0.22682031,1.46871768,0.38142941,1.29647410,1.43422153,0.06751313
-2.77038519,5.59645073,1.50662739,0.87771312,0.22978706,1.47915475,0.39075440,1.33207854,1.44394138,0.06803150
-2.76438219,5.69082844,1.52643668,0.90148343,0.23241301,1.48693520,0.39988576,1.36718682,1.45025630,0.06836418
-2.75837919,5.77678083,1.54553204,0.92460086,0.23466702,1.49187679,0.40873585,1.40150707,1.45324657,0.06850703
-2.75237619,5.85342759,1.56377880,0.94671874,0.23652073,1.49381938,0.41721112,1.43472858,1.45304399,0.06845828
-2.74637319,5.91993495,1.58101850,0.96748338,0.23794871,1.49262930,0.42521328,1.46652509,1.44982701,0.06821856
-2.74037019,5.97552801,1.59707016,0.98654165,0.23892852,1.48820330,0.43264061,1.49655906,1.44381425,0.06779093
-2.73436718,6.01950286,1.61173297,1.00354898,0.23944076,1.48047191,0.43938974,1.52448665,1.43525667,0.06718081
-2.72836418,6.05123847,1.62479016,1.01817742,0.23946906,1.46940222,0.44535758,1.54996363,1.42442872,0.06639584
-2.72236118,6.07020786,1.63601387,1.03012368,0.23900019,1.45499981,0.45044358,1.57265176,1.41161884,0.06544569
-2.71635818,6.07598855,1.64517099,1.03911670,0.23802404,1.43730966,0.45455200,1.59222584,1.39711980,0.06434180
-2.71035518,6.06827189,1.65202959,1.04492475,0.23653380,1.41641622,0.45759436,1.60838085,1.38121928,0.06309712
-2.70435218,6.04687116,1.65636583,1.04736164,0.23452602,1.39244241,0.45949176,1.62083941,1.36419119,0.06172575
-2.69834917,6.01172828,1.65797105,1.04629197,0.23200085,1.36554760,0.46017720,1.62935904,1.34628802,0.06024258
-2.69234617,5.96291894,1.65665875,1.04163517,0.22896224,1.33592477,0.45959755,1.63373912,1.32773476,0.05866301
-2.68634317,5.90065599,1.65227128,1.03336832,0.22541813,1.30379682,0.45771539,1.63382738,1.30872431,0.05700256
-2.68034017,5.82529107,1.64468599,1.02152752,0.22138075,1.26941222,0.45451037,1.62952570,1.28941490,0.05527656
-2.67433717,5.73731427,1.63382057,1.00620800,0.21686673,1.23304020,0.44998022,1.62079487,1.26992928,0.05349991
-2.66833417,5.63735175,1.61963747,0.98756271,0.21189730,1.19496555,0.44414125,1.60765835,1.25035563,0.05168684
-2.66233117,5.52616134,1.60214710,0.96579976,0.20649834,1.15548335,0.43702840,1.59020471,1.23075023,0.04985068
-2.65632816,5.40462588,1.58140987,0.94117858,0.20070031,1.11489370,0.42869474,1.56858864,1.21114136,0.04800379
-2.65032516,5.27374438,1.55753670,0.91400503,0.19453809,1.07349668,0.41921052,1.54303040,1.19153426,0.04615741
-2.64432216,5.13462105,1.53068820,0.88462568,0.18805070,1.03158768,0.40866171,1.51381371,1.17191678,0.04432167
-2.63831916,4.98845208,1.50107228,0.85342134,0.18128082,0.98945312,0.39714808,1.48128192,1.15226526,0.04250558
-2.63231616,4.83651033,1.46894040,0.82080011,0.17427424,0.94736687,0.38478105,1.44583260,1.13255035,0.04071705
-2.62631316,4.68012813,1.43458238,0.78719008,0.16707913,0.90558714,0.37168107,1.40791057,1.11274232,0.03896296
-2.62031016,4.52067833,1.39832006,0.75303191,0.15974522,0.86435409,0.35797489,1.36799949,1.09281567,0.03724925
-2.61430715,4.35955382,1.36049984,0.71877142,0.15232293,0.82388799,0.34379272,1.32661217,1.07275266,0.03558100
-2.60830415,4.19814607,1.32148442,0.68485236,0.14486246,0.78438801,0.32926534,1.28427988,1.05254582,0.03396253
-2.60230115,4.03782279,1.28164402,0.65170941,0.13741277,0.74603144,0.31452128,1.24154092,1.03219907,0.03239747
-2.59629815,3.87990545,1.24134731,0.61976156,0.13002078,0.70897339,0.29968422,1.19892868,1.01172778,0.03088883
-2.59029515,3.72564698,1.20095240,0.58940593,0.12273041,0.67334681,0.28487064,1.15695969,0.99115755,0.02943911
-2.58429215,3.57621028,1.16079823,0.56101202,0.11558195,0.63926272,0.27018774,1.11612180,0.97052208,0.02805025
-2.57828914,3.43264795,1.12119658,0.53491638,0.10861137,0.60681064,0.25573184,1.07686299,0.94986031,0.02672374
-2.57228614,3.29588393,1.08242509,0.51141782,0.10184990,0.57605912,0.24158719,1.03958112,0.92921292,0.02546057
-2.56628314,3.16669743,1.04472139,0.49077303,0.09532369,0.54705628,0.22782517,1.00461480,0.90861872,0.02426125
-2.56028014,3.04570959,1.00827870,0.47319267,0.08905374,0.51983040,0.21450402,0.97223595,0.88811101,0.02312579
-2.55427714,2.93337348,0.97324282,0.45883794,0.08305588,0.49439046,0.20166897,0.94264390,0.86771431,0.02205364
-2.54827414,2.82996749,0.93971082,0.44781764,0.07734097,0.47072679,0.18935275,0.91596159,0.84744164,0.02104374
-2.54227114,2.73559267,0.90773118,0.44018572,0.07191525,0.44881166,0.17757648,0.89223375,0.82729261,0.02009446
-2.53626813,2.65017395,0.87730560,0.43593959,0.06678070,0.42860005,0.16635077,0.87142726,0.80725249,0.01920359
-2.53026513,2.57346562,0.84839211,0.43501899,0.06193562,0.41003050,0.15567711,0.85343367,0.78729231,0.01836837
-2.52426213,2.50506083,0.82090955,0.43730585,0.05737515,0.39302620,0.14554934,0.83807385,0.76737012,0.01758552
-2.51825913,2.44440516,0.79474312,0.44262508,0.05309187,0.37749629,0.13595513,0.82510469,0.74743326,0.01685130
-2.51225613,2.39081410,0.76975078,0.45074653,0.04907638,0.36333746,0.12687758,0.81422763,0.72742173,0.01616153
-2.50625313,2.34349403,0.74577033,0.46138826,0.04531788,0.35043593,0.11829661,0.80509888,0.70727238,0.01551178
-2.50025013,2.30156648,0.72262686,0.47422123,0.04180464,0.33866961,0.11019027,0.79734101,0.68692374,0.01489739
-2.49424712,2.26409491,0.70014039,0.48887541,0.03852453,0.32791076,0.10253595,0.79055565,0.66632134,0.01431365
-2.48824412,2.23011368,0.67813338,0.50494756,0.03546531,0.31802875,0.09531132,0.78433680,0.64542319,0.01375593
-2.48224112,2.19865821,0.65643796,0.52201031,0.03261506,0.30889315,0.08849509,0.77828457,0.62420510,0.01321980
-2.47623812,2.16879573,0.63490263,0.53962270,0.02996231,0.30037694,0.08206762,0.77201873,0.60266570,0.01270121
-2.47023512,2.13965550,0.61339820,0.55734183,0.02749632,0.29235973,0.07601129,0.76519175,0.58083072,0.01219658
-2.46423212,2.11045775,0.59182297,0.57473527,0.02520711,0.28473089,0.07031070,0.75750079,0.55875641,0.01170295
-2.45822911,2.08054011,0.57010675,0.59139393,0.02308556,0.27739253,0.06495274,0.74869840,0.53653181,0.01121805
-2.45222611,2.04938073,0.54821383,0.60694490,0.02112342,0.27026216,0.05992650,0.73860130,0.51427972,0.01074039
-2.44622311,2.01661710,0.52614482,0.62106367,0.01931325,0.26327480,0.05522313,0.72709713,0.49215629,0.01026932
-2.44022011,1.98205955,0.50393720,0.63348530,0.01764839,0.25638469,0.05083558,0.71414877,0.47034911,0.00980499
-2.43421711,1.94569907,0.48166466,0.64401389,0.01612289,0.24956618,0.04675828,0.69979607,0.44907387,0.00934838
-2.42821411,1.90770847,0.45943537,0.65252991,0.01473139,0.24281403,0.04298680,0.68415494,0.42856953,0.00890118
-2.42221111,1.86843707,0.43738908,0.65899495,0.01346902,0.23614289,0.03951751,0.66741380,0.40909227,0.00846580
-2.41620810,1.82839842,0.41569331,0.66345343,0.01233129,0.22958595,0.03634724,0.64982743,0.39090832,0.00804514
-2.41020510,1.78825163,0.39453877,0.66603130,0.01131396,0.22319299,0.03347287,0.63170854,0.37428583,0.00764256
-2.40420210,1.74877665,0.37413404,0.66693135,0.01041297,0.21702759,0.03089102,0.61341734,0.35948618,0.00726165
-2.39819910,1.71084436,0.35469992,0.66642550,0.00962426,0.21116385,0.02859776,0.59534949,0.34675490,0.00690608
-2.39219610,1.67538256,0.33646346,0.66484410,0.00894368,0.20568265,0.02658826,0.57792288,0.33631261,0.00657945
-2.38619310,1.64333909,0.31965198,0.66256278,0.00836691,0.20066765,0.02485661,0.56156379,0.32834627,0.00628512
-2.38019010,1.61564364,0.30448718,0.65998741,0.00788933,0.19620109,0.02339555,0.54669295,0.32300111,0.00602600
-2.37418709,1.59316975,0.29117961,0.65753759,0.00750595,0.19235984,0.02219632,0.53371194,0.32037356,0.00580449
-2.36818409,1.57669859,0.27992354,0.65562977,0.00721134,0.18921162,0.02124854,0.52299064,0.32050542,0.00562227
-2.36218109,1.56688621,0.27089244,0.65466037,0.00699959,0.18681173,0.02054020,0.51485584,0.32337977,0.00548030
-2.35617809,1.56423555,0.26423508,0.65498997,0.00686428,0.18520049,0.02005760,0.50958177,0.32891857,0.00537865
-2.35017509,1.56907460,0.26007229,0.65692912,0.00679849,0.18440143,0.01978550,0.50738255,0.33698239,0.00531657
-2.34417209,1.58154151,0.25849453,0.66072637,0.00679482,0.18442035,0.01970720,0.50840686,0.34737217,0.00529243
-2.33816908,1.60157754,0.25956002,0.66655912,0.00684549,0.18524540,0.01980484,0.51273495,0.35983327,0.00530377
-2.33216608,1.62892786,0.26329357,0.67452762,0.00694243,0.18684805,0.02005962,0.52037792,0.37406157,0.00534742
-2.32616308,1.66315041,0.26968604,0.68465219,0.00707736,0.18918503,0.02045219,0.53127917,0.38971162,0.00541952
-2.32016008,1.70363206,0.27869419,0.69687385,0.00724204,0.19220099,0.02096302,0.54531786,0.40640650,0.00551573
-2.31415708,1.74961150,0.29024114,0.71105806,0.00742835,0.19583190,0.02157282,0.56231404,0.42374928,0.00563132
-2.30815408,1.80020757,0.30421705,0.72700138,0.00762860,0.20000884,0.02226301,0.58203524,0.44133540,0.00576137
-2.30215108,1.85445178,0.32048027,0.74444057,0.00783561,0.20466210,0.02301613,0.60420408,0.45876586,0.00590092
-2.29614807,1.91132334,0.33885873,0.76306359,0.00804304,0.20972520,0.02381626,0.62850659,0.47566037,0.00604516
-2.29014507,1.96978534,0.35915175,0.78252202,0.00824552,0.21513877,0.02464935,0.65460094,0.49167029,0.00618957
-2.28414207,2.02882025,0.38113207,0.80244413,0.00843884,0.22085396,0.02550359,0.68212627,0.50649047,0.00633012
-2.27813907,2.08746337,0.40454843,0.82244825,0.00862014,0.22683511,0.02636954,0.71071127,0.51986989,0.00646333
-2.27213607,2.14483302,0.42912853,0.84215563,0.00878801,0.23306177,0.02724032,0.73998252,0.53162024,0.00658644
-2.26613307,2.20015621,0.45458263,0.86120262,0.00894260,0.23952968,0.02811163,0.76957232,0.54162240,0.00669746
-2.26013007,2.25278926,0.48060765,0.87925148,0.00908562,0.24625087,0.02898165,0.79912591,0.54983037,0.00679522
-2.25412706,2.30223271,0.50689209,0.89599982,0.00922035,0.25325275,0.02985093,0.82830818,0.55627253,0.00687940
-2.24812406,2.34814047,0.53312156,0.91118835,0.00935160,0.26057638,0.03072211,0.85680984,0.56105014,0.00695047
-2.24212106,2.39032336,0.55898497,0.92460685,0.00948554,0.26827396,0.03159967,0.88435294,0.56433325,0.00700969
-2.23611806,2.42874733,0.58418137,0.93609844,0.00962957,0.27640566,0.03248954,0.91069602,0.56635407,0.00705898
-2.23011506,2.46352688,0.60842715,0.94556212,0.00979211,0.28503606,0.03339874,0.93563862,0.56739818,0.00710087
-2.22411206,2.49491440,0.63146352,0.95295373,0.00998231,0.29423043,0.03433505,0.95902534,0.56779396,0.00713833
-2.21810905,2.52328610,0.65306389,0.95828541,0.01020979,0.30405088,0.03530660,0.98074913,0.56790057,0.00717467
-2.21210605,2.54912507,0.67304084,0.96162369,0.01048431,0.31455273,0.03632160,1.00075390,0.56809508,0.00721338
-2.20610305,2.57300225,0.69125239,0.96308629,0.01081544,0.32578118,0.03738801,1.01903611,0.56875913,0.00725796
-2.20010005,2.59555573,0.70760701,0.96283776,0.01121217,0.33776840,0.03851336,1.03564513,0.57026562,0.00731183
-2.19409705,2.61746866,0.72206712,0.96108394,0.01168260,0.35053114,0.03970450,1.05068213,0.57296596,0.00737815
-2.18809405,2.63944630,0.73465068,0.95806537,0.01223358,0.36406884,0.04096752,1.06429728,0.57717803,0.00745968
-2.18209105,2.66219217,0.74543057,0.95404965,0.01287037,0.37836231,0.04230756,1.07668498,0.58317555,0.00755873
-2.17608804,2.68638366,0.75453157,0.94932287,0.01359634,0.39337286,0.04372874,1.08807709,0.59117876,0.00767700
-2.17008504,2.71264722,0.76212488,0.94418010,0.01441269,0.40904187,0.04523402,1.09873400,0.60134684,0.00781553
-2.16408204,2.74153337,0.76842025,0.93891525,0.01531828,0.42529068,0.04682507,1.10893366,0.61377223,0.00797467
-2.15807904,2.77349209,0.77365586,0.93381033,0.01630938,0.44202081,0.04850206,1.11895886,0.62847671,0.00815398
-2.15207604,2.80884887,0.77808643,0.92912460,0.01737967,0.45911435,0.05026350,1.12908310,0.64540960,0.00835228
-2.14607304,2.84778240,0.78196984,0.92508369,0.01852009,0.47643456,0.05210590,1.13955546,0.66444783,0.00856760
-2.14007004,2.89030468,0.78555316,0.92186938,0.01971900,0.49382663,0.05402353,1.15058541,0.68539795,0.00879725
-2.13406703,2.93624446,0.78905854,0.91961034,0.02096224,0.51111871,0.05600806,1.16232796,0.70800002,0.00903785
-2.12806403,2.98523537,0.79266980,0.91837434,0.02223335,0.52812313,0.05804825,1.17487029,0.73193329,0.00928537
