energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.99849925,5.15243244,0.03917900,1.27044654,0.34711583,0.12172253,2.21787309,2.45441679,1.73674585
-2.99249625,5.24954788,0.03947203,1.29172908,0.35422087,0.12282988,2.26168714,2.50068782,1.77170487
-2.98649325,5.34764500,0.03969197,1.31109489,0.36085655,0.12397425,2.30876172,2.54590941,1.80497052
-2.98049025,5.44589373,0.03984045,1.32843206,0.36691811,0.12512661,2.35864657,2.58983286,1.83630245
-2.97448724,5.54344804,0.03992053,1.34366787,0.37230878,0.12625590,2.41083165,2.63224051,1.86549983
-2.96848424,5.63945028,0.03993640,1.35676972,0.37694136,0.12732980,2.46474933,2.67294686,1.89240201
-2.96248124,5.73303585,0.03989320,1.36774469,0.38073961,0.12831563,2.51977832,2.71179843,1.91688790
-2.95647824,5.82333864,0.03979678,1.37663775,0.38363955,0.12918122,2.57524969,2.74867252,1.93887412
-2.95047524,5.90949782,0.03965352,1.38352877,0.38559050,0.12989591,2.63045520,2.78347500,1.95831232
-2.94447224,5.99066645,0.03947014,1.38852850,0.38655605,0.13043147,2.68465805,2.81613757,1.97518579
-2.93846923,6.06602216,0.03925359,1.39177374,0.38651473,0.13076303,2.73710602,2.84661469,1.98950584
-2.93246623,6.13477998,0.03901097,1.39342197,0.38546057,0.13086987,2.78704680,2.87488048,2.00130801
-2.92646323,6.19620733,0.03874948,1.39364570,0.38340341,0.13073617,2.83374503,2.90092593,2.01064861
-2.92046023,6.24964076,0.03847640,1.39262686,0.38036895,0.13035157,2.87650072,2.92475662,2.01760168
-2.91445723,6.29450392,0.03819909,1.39055139,0.37639860,0.12971156,2.91466816,2.94639112,2.02225652
-2.90845423,6.33032591,0.03792502,1.38760447,0.37154902,0.12881766,2.94767461,2.96586015,2.02471597
-2.90245123,6.35675924,0.03766179,1.38396625,0.36589140,0.12767747,2.97503805,2.98320649,2.02509540
-2.89644822,6.37359615,0.03741709,1.37980849,0.35951041,0.12630437,2.99638290,2.99848562,2.02352231
-2.89044522,6.38078235,0.03719874,1.37529194,0.35250279,0.12471717,3.01145305,3.01176670,2.02013642
-2.88444222,6.37842695,0.03701459,1.37056454,0.34497568,0.12293943,3.02012141,3.02313390,2.01509009
-2.87843922,6.36680771,0.03687241,1.36576038,0.33704455,0.12099873,3.02239535,3.03268751,2.00854866
-2.87243622,6.34637073,0.03677975,1.36099916,0.32883087,0.11892574,3.01841767,3.04054462,2.00069065
-2.86643322,6.31772412,0.03674374,1.35638611,0.32045949,0.11675325,3.00846285,3.04683900,1.99170732
-2.86043022,6.28162544,0.03677084,1.35201209,0.31205578,0.11451509,2.99292862,3.05171987,1.98180156
-2.85442721,6.23896290,0.03686651,1.34795383,0.30374272,0.11224512,2.97232322,3.05534939,1.97118574
-2.84842421,6.19073106,0.03703494,1.34427389,0.29563790,0.10997620,2.94724868,3.05789874,1.96007859
-2.84242121,6.13800178,0.03727872,1.34102060,0.28785059,0.10773928,2.91838114,3.05954276,1.94870097
-2.83641821,6.08189169,0.03759849,1.33822750,0.28047907,0.10556263,2.88644884,3.06045346,1.93727070
-2.83041521,6.02352767,0.03799271,1.33591270,0.27360825,0.10347112,2.85220900,3.06079254,1.92599661
-2.82441221,5.96401205,0.03845740,1.33407786,0.26730773,0.10148578,2.81642463,3.06070353,1.91507212
-2.81840920,5.90438935,0.03898597,1.33270717,0.26163044,0.09962347,2.77984248,3.06030399,1.90466878
-2.81240620,5.84561626,0.03956923,1.33176642,0.25661196,0.09789676,2.74317293,3.05967837,1.89493004
-2.80640320,5.78853652,0.04019537,1.33120233,0.25227041,0.09631398,2.70707310,3.05887231,1.88596582
-2.80040020,5.73386203,0.04085017,1.33094240,0.24860720,0.09487943,2.67213352,3.05788876,1.87784830
-2.79439720,5.68216128,0.04151725,1.33089549,0.24560838,0.09359372,2.63886913,3.05668656,1.87060916
-2.78839420,5.63385549,0.04217850,1.33095323,0.24324669,0.09245423,2.60771470,3.05518185,1.86423875
-2.78239120,5.58922262,0.04281461,1.33099247,0.24148404,0.09145570,2.57902453,3.05325238,1.85868714
-2.77638819,5.54840878,0.04340559,1.33087866,0.24027451,0.09059079,2.55307629,3.05074467,1.85386732
-2.77038519,5.51144603,0.04393150,1.33047027,0.23956746,0.08985069,2.53007815,3.04748393,1.84966021
-2.76438219,5.47827509,0.04437309,1.32962387,0.23931068,0.08922571,2.51017843,3.04328591,1.84592141
-2.75837919,5.44877131,0.04471250,1.32819992,0.23945348,0.08870584,2.49347692,3.03797027,1.84248920
-2.75237619,5.42277171,0.04493391,1.32606868,0.23994925,0.08828115,2.48003654,3.03137439,1.83919337
-2.74637319,5.40010106,0.04502416,1.32311611,0.24075765,0.08794219,2.46989438,3.02336674,1.83586422
-2.74037019,5.38059479,0.04497318,1.31924920,0.24184595,0.08768019,2.46307105,3.01385869,1.83234128
-2.73436718,5.36411693,0.04477440,1.31440044,0.24318977,0.08748718,2.45957734,3.00281391,1.82848096
-2.72836418,5.35057145,0.04442495,1.30853107,0.24477281,0.08735594,2.45941766,2.99025437,1.82416284
-2.72236118,5.33990593,0.04392577,1.30163273,0.24658589,0.08727986,2.46258967,2.97626236,1.81929387
-2.71635818,5.33210703,0.04328148,1.29372745,0.24862510,0.08725270,2.46907998,2.96097803,1.81381043
-2.71035518,5.32718782,0.04250015,1.28486574,0.25088938,0.08726824,2.47885624,2.94459242,1.80767784
-2.70435218,5.32516764,0.04159295,1.27512295,0.25337760,0.08731988,2.49185601,2.92733596,1.80088759
-2.69834917,5.32604599,0.04057365,1.26459390,0.25608526,0.08740023,2.50797316,2.90946332,1.79345218
-2.69234617,5.32977191,0.03945801,1.25338619,0.25900132,0.08750072,2.52704300,2.89123499,1.78539820
-2.68634317,5.33621154,0.03826317,1.24161249,0.26210501,0.08761119,2.54882718,2.87289697,1.77675793
-2.68034017,5.34511593,0.03700696,1.22938230,0.26536323,0.08771967,2.57299976,2.85465977,1.76756018
-2.67433717,5.35609208,0.03570725,1.21679373,0.26872850,0.08781214,2.59913575,2.83667789,1.75782105
-2.66833417,5.36857940,0.03438131,1.20392574,0.27213779,0.08787252,2.62670329,2.81903155,1.74753520
-2.66233117,5.38183418,0.03304528,1.19083146,0.27551226,0.08788276,2.65506062,2.80171162,1.73666850
-2.65632816,5.39492367,0.03171367,1.17753304,0.27875807,0.08782306,2.68345856,2.78460920,1.72515246
-2.65032516,5.40673126,0.03039903,1.16401838,0.28176821,0.08767232,2.71104904,2.76751066,1.71288118
-2.64432216,5.41597341,0.02911171,1.15024007,0.28442533,0.08740864,2.73689991,2.75009878,1.69971097
-2.63831916,5.42122822,0.02785975,1.13611661,0.28660541,0.08701000,2.76001569,2.73196035,1.68546291
-2.63231616,5.42097499,0.02664885,1.12153605,0.28818214,0.08645501,2.77936371,2.71259998,1.66992840
-2.62631316,5.41364337,0.02548257,1.10636171,0.28903178,0.08572373,2.79390480,2.69145983,1.65287746
-2.62031016,5.39766992,0.02436249,1.09043998,0.28903822,0.08479853,2.80262726,2.66794426,1.63406934
-2.61430715,5.37155971,0.02328855,1.07360948,0.28809801,0.08366488,2.80458260,2.64144837,1.61326509
-2.60830415,5.33395001,0.02225937,1.05571141,0.28612509,0.08231217,2.79892163,2.61138898,1.59024129
-2.60230115,5.28367303,0.02127271,1.03660026,0.28305494,0.08073432,2.78492915,2.57723654,1.56480430
-2.59629815,5.21981458,0.02032586,1.01615452,0.27884796,0.07893035,2.76205559,2.53854623,1.53680418
-2.59029515,5.14176592,0.01941606,0.99428661,0.27349193,0.07690478,2.72994432,2.49498686,1.50614764
-2.58429215,5.04926600,0.01854085,0.97095157,0.26700335,0.07466781,2.68845316,2.44636576,1.47280910
-2.57828914,4.94243213,0.01769847,0.94615406,0.25942770,0.07223532,2.63766914,2.39264862,1.43683946
-2.57228614,4.82177744,0.01688809,0.91995318,0.25083854,0.06962868,2.57791587,2.33397306,1.39837190
-2.56628314,4.68821428,0.01611007,0.89246489,0.24133556,0.06687438,2.50975314,2.27065521,1.35762437
-2.56028014,4.54304327,0.01536606,0.86386190,0.23104161,0.06400348,2.43396869,2.20318897,1.31489873
-2.55427714,4.38792841,0.01465907,0.83437092,0.22009901,0.06105082,2.35156262,2.13223789,1.27057628
-2.54827414,4.22485933,0.01399347,0.80426756,0.20866514,0.05805422,2.26372495,2.05861994,1.22511006
-2.54227114,4.05610215,0.01337489,0.77386885,0.19690768,0.05505354,2.17180735,1.98328592,1.17901401
-2.53626813,3.88414108,0.01281007,0.74352401,0.18499963,0.05208958,2.07729004,1.90729236,1.13284965
-2.53026513,3.71161297,0.01230660,0.71360368,0.17311434,0.04920314,1.98174523,1.83177019,1.08721063
-2.52426213,3.54123739,0.01187274,0.68448816,0.16142073,0.04643390,1.88679831,1.75789037,1.04270588
-2.51825913,3.37574485,0.01151702,0.65655526,0.15007899,0.04381947,1.79408819,1.68682803,0.99994208
-2.51225613,3.21780556,0.01124797,0.63016811,0.13923670,0.04139449,1.70522797,1.61972650,0.95950602
-2.50625313,3.06996123,0.01107375,0.60566359,0.12902564,0.03918980,1.62176729,1.55766269,0.92194756
-2.50025013,2.93456199,0.01100180,0.58334177,0.11955937,0.03723180,1.54515712,1.50161505,0.88776391
-2.49424712,2.81371017,0.01103851,0.56345681,0.11093142,0.03554186,1.47671816,1.45243533,0.85738562
-2.48824412,2.70921249,0.01118888,0.54620950,0.10321440,0.03413602,1.41761327,1.41082499,0.83116488
-2.48224112,2.62254159,0.01145625,0.53174192,0.09645966,0.03302471,1.36882464,1.37731711,0.80936641
-2.47623812,2.55480777,0.01184201,0.52013415,0.09069771,0.03221271,1.33113593,1.35226416,0.79216118
-2.47023512,2.50674108,0.01234547,0.51140318,0.08593917,0.03169927,1.30511957,1.33583188,0.77962316
-2.46423212,2.47868392,0.01296362,0.50550392,0.08217624,0.03147831,1.29112933,1.32799934,0.77172907
-2.45822911,2.47059375,0.01369115,0.50233230,0.07938449,0.03153881,1.28929800,1.32856486,0.76836101
-2.45222611,2.48205533,0.01452038,0.50173010,0.07752500,0.03186525,1.29954000,1.33715739,0.76931189
-2.44622311,2.51230186,0.01544133,0.50349142,0.07654666,0.03243821,1.32155879,1.35325275,0.77429327
-2.44022011,2.56024388,0.01644188,0.50737032,0.07638851,0.03323496,1.35485852,1.37619393,0.78294538
-2.43421711,2.62450508,0.01750800,0.51308948,0.07698218,0.03423019,1.39875975,1.40521470,0.79484886
-2.42821411,2.70346351,0.01862398,0.52034939,0.07825416,0.03539667,1.45241860,1.43946547,0.80953780
-2.42221111,2.79529727,0.01977285,0.52883785,0.08012800,0.03670600,1.51484895,1.47804053,0.82651367
-2.41620810,2.89803308,0.02093673,0.53823926,0.08252628,0.03812927,1.58494697,1.52000569,0.84525959
-2.41020510,3.00959644,0.02209730,0.54824370,0.08537239,0.03963779,1.66151751,1.56442532,0.86525461
-2.40420210,3.12786201,0.02323625,0.55855525,0.08859203,0.04120365,1.74330145,1.61038801,0.88598736
-2.39819910,3.25070287,0.02433581,0.56889943,0.09211445,0.04280034,1.82900355,1.65702994,0.90696890
-2.39219610,3.37603717,0.02537917,0.57902964,0.09587338,0.04440321,1.91731977,1.70355538,0.92774425
-2.38619310,3.50187110,0.02635095,0.58873233,0.09980769,0.04598988,2.00696343,1.74925360,0.94790222
-2.38019010,3.62633687,0.02723757,0.59783091,0.10386178,0.04754055,2.09668957,1.79351193,0.96708351
-2.37418709,3.74772479,0.02802765,0.60618831,0.10798567,0.04903824,2.18531651,1.83582450,0.98498669
-2.36818409,3.86450859,0.02871220,0.61370814,0.11213488,0.05046892,2.27174437,1.87579672,1.00137196
-2.36218109,3.97536347,0.02928481,0.62033458,0.11627007,0.05182149,2.35496984,1.91314525,1.01606276
-2.35617809,4.07917646,0.02974174,0.62605090,0.12035652,0.05308776,2.43409691,1.94769399,1.02894513
-2.35017509,4.17504923,0.03008187,0.63087687,0.12436340,0.05426224,2.50834351,1.97936609,1.03996507
-2.34417209,4.26229353,0.03030661,0.63486503,0.12826305,0.05534196,2.57704406,2.00817264,1.04912387
-2.33816908,4.34041993,0.03041966,0.63809606,0.13203011,0.05632610,2.63964810,2.03419852,1.05647191
-2.33216608,4.40912077,0.03042675,0.64067329,0.13564070,0.05721564,2.69571566,2.05758618,1.06210099
-2.32616308,4.46824833,0.03033529,0.64271671,0.13907163,0.05801297,2.74490967,2.07851798,1.06613580
-2.32016008,4.51778989,0.03015401,0.64435647,0.14229970,0.05872142,2.78698654,2.09719807,1.06872462
-2.31415708,4.55784074,0.02989253,0.64572624,0.14530116,0.05934485,2.82178529,2.11383444,1.07002991
-2.30815408,4.58857711,0.02956096,0.64695660,0.14805130,0.05988723,2.84921657,2.12862207,1.07021905
-2.30215108,4.61023027,0.02916954,0.64816865,0.15052432,0.06035224,2.86925200,2.14172794,1.06945570
-2.29614807,4.62306327,0.02872829,0.64946817,0.15269333,0.06074292,2.88191484,2.15327844,1.06789204
-2.29014507,4.62735166,0.02824671,0.65094047,0.15453063,0.06106146,2.88727256,2.16334989,1.06566231
-2.28414207,4.62336898,0.02773357,0.65264614,0.15600820,0.06130899,2.88543169,2.17196255,1.06287782
-2.27813907,4.61137778,0.02719673,0.65461803,0.15709841,0.06148552,2.87653532,2.17907824,1.05962367
-2.27213607,4.59162639,0.02664307,0.65685935,0.15777486,0.06158994,2.86076319,2.18460191,1.05595718
-2.26613307,4.56435137,0.02607848,0.65934321,0.15801336,0.06162018,2.83833423,2.18838685,1.05190815
-2.26013007,4.52978515,0.02550787,0.66201361,0.15779303,0.06157341,2.80951103,2.19024334,1.04748074
-2.25412706,4.48816808,0.02493530,0.66478771,0.15709737,0.06144635,2.77460586,2.18995032,1.04265696
-2.24812406,4.43976380,0.02436408,0.66755951,0.15591532,0.06123567,2.73398724,2.18726951,1.03740140
-2.24212106,4.38487657,0.02379692,0.67020461,0.15424224,0.06093839,2.68808658,2.18196112,1.03166693
-2.23611806,4.32386913,0.02323612,0.67258601,0.15208069,0.06055236,2.63740365,2.17380062,1.02540108
-2.23011506,4.25717955,0.02268369,0.67456056,0.14944103,0.06007669,2.58251043,2.16259545,1.01855267
-2.22411206,4.18533572,0.02214149,0.67598574,0.14634184,0.05951220,2.52405240,2.14820100,1.01107836
-2.21810905,4.10896593,0.02161134,0.67672663,0.14280992,0.05886173,2.46274671,2.13053497,1.00294867
-2.21210605,4.02880468,0.02109511,0.67666249,0.13888018,0.05813046,2.39937690,2.10958939,0.99415320
-2.20610305,3.94569272,0.02059476,0.67569283,0.13459506,0.05732605,2.33478384,2.08543966,0.98470473
-2.20010005,3.86057092,0.02011232,0.67374256,0.13000382,0.05645870,2.26985309,2.05825020,0.97464208
-2.19409705,3.77446788,0.01964990,0.67076600,0.12516145,0.05554101,2.20549875,2.02827632,0.96403135
-2.18809405,3.68848153,0.01920962,0.66674956,0.12012744,0.05458785,2.14264445,1.99586220,0.95296578
-2.18209105,3.60375537,0.01879358,0.66171306,0.11496436,0.05361588,2.08220206,1.96143511,0.94156403
-2.17608804,3.52145035,0.01840375,0.65570945,0.10973627,0.05264318,2.02504899,1.92549600,0.92996705
-2.17008504,3.44271366,0.01804196,0.64882320,0.10450715,0.05168860,1.97200507,1.88860696,0.91833384
-2.16408204,3.36864582,0.01770984,0.64116736,0.09933927,0.05077116,1.92380994,1.85137599,0.90683613
-2.15807904,3.30026771,0.01740878,0.63287940,0.09429169,0.04990934,1.88110200,1.81443984,0.89565246
-2.15207604,3.23848906,0.01713995,0.62411628,0.08941881,0.04912039,1.84440000,1.77844547,0.88496184
-2.14607304,3.18408002,0.01690433,0.61504874,0.08476919,0.04841969,1.81408785,1.74403112,0.87493740
-2.14007004,3.13764701,0.01670278,0.60585530,0.08038451,0.04782011,1.79040368,1.71180747,0.86574034
-2.13406703,3.09961422,0.01653609,0.59671627,0.07629880,0.04733150,1.77343347,1.68233981,0.85751435
-2.12806403,3.07021133,0.01640515,0.58780783,0.07253803,0.04696033,1.76310950,1.65613183,0.85038090
-2.12206103,3.04946822,0.01631100,0.57929671,0.06911983,0.04670940,1.75921394,1.63361153,0.84443548
-2.11605803,3.03721669,0.01625501,0.57133550,0.06605364,0.04657771,1.76138722,1.61511983,0.83974495
-2.11005503,3.03309915,0.01623895,0.56405877,0.06334100,0.04656056,1.76914079,1.60090218,0.83634612
-2.10405203,3.03658366,0.01626510,0.55758025,0.06097619,0.04664966,1.78187401,1.59110340,0.83424540
-2.09804902,3.04698475,0.01633634,0.55199090,0.05894696,0.04683351,1.79889412,1.58576602,0.83341977
-2.09204602,3.06348891,0.01645616,0.54735812,0.05723549,0.04709784,1.81943870,1.58483189,0.83381865
-2.08604302,3.08518377,0.01662870,0.54372587,0.05581947,0.04742613,1.84269980,1.58814724,0.83536678
-2.08004002,3.11108970,0.01685866,0.54111576,0.05467317,0.04780024,1.86784866,1.59547086,0.83796788
-2.07403702,3.14019265,0.01715129,0.53952892,0.05376867,0.04820111,1.89406035,1.60648512,0.84150887
-2.06803402,3.17147707,0.01751224,0.53894858,0.05307691,0.04860937,1.92053754,1.62080953,0.84586461
-2.06203102,3.20395791,0.01794744,0.53934307,0.05256878,0.04900610,1.94653261,1.63801633,0.85090284
-2.05602801,3.23671061,0.01846294,0.54066936,0.05221609,0.04937343,1.97136766,1.65764773,0.85648925
-2.05002501,3.26889842,0.01906473,0.54287665,0.05199243,0.04969512,1.99445190,1.67923403,0.86249252
-2.04402201,3.29979639,0.01975860,0.54591007,0.05187382,0.04995712,2.01529615,1.70231214,0.86878911
-2.03801901,3.32881149,0.02054991,0.54971428,0.05183932,0.05014798,2.03352423,1.72644383,0.87526781
-2.03201601,3.35549854,0.02144351,0.55423677,0.05187137,0.05025922,2.04888113,1.75123291,0.88183372
-2.02601301,3.37957171,0.02244352,0.55943082,0.05195602,0.05028558,2.06123799,1.77634080,0.88841175
-2.02001001,3.40091146,0.02355329,0.56525789,0.05208304,0.05022514,2.07059384,1.80149968,0.89494944
-2.01400700,3.41956677,0.02477521,0.57168943,0.05224577,0.05007944,2.07707426,1.82652270,0.90141894
-2.00800400,3.43575271,0.02611074,0.57870805,0.05244101,0.04985337,2.08092696,1.85131070,0.90781818
-2.00200100,3.44984330,0.02756024,0.58630784,0.05266862,0.04955510,2.08251450,1.87585493,0.91417108
-1.99599800,3.46235984,0.02912301,0.59449402,0.05293114,0.04919585,2.08230407,1.90023563,0.92052677
-1.98999500,3.47395462,0.03079720,0.60328176,0.05323332,0.04878961,2.08085472,1.92461621,0.92695779
-1.98399200,3.48539045,0.03257975,0.61269427,0.05358154,0.04835274,2.07880183,1.94923326,0.93355718
-1.97798899,3.49751610,0.03446640,0.62276028,0.05398323,0.04790360,2.07683936,1.97438249,0.94043466
-1.97198599,3.51123817,0.03645157,0.63351083,0.05444631,0.04746203,2.07569987,2.00040123,0.94771184
-1.96598299,3.52748992,0.03852830,0.64497579,0.05497852,0.04704883,2.07613266,2.02764808,0.95551658
-1.95997999,3.54719786,0.04068822,0.65717993,0.05558692,0.04668518,2.07888060,2.05648063,0.96397675
-1.95397699,3.57124677,0.04292137,0.67013908,0.05627731,0.04639205,2.08465600,2.08723211,0.97321358
-1.94797399,3.60044457,0.04521619,0.68385627,0.05705378,0.04618958,2.09411626,2.12018828,0.98333474
-1.94197099,3.63548798,0.04755940,0.69831829,0.05791827,0.04609646,2.10783997,2.15556540,0.99442763
-1.93596798,3.67693036,0.04993598,0.71349274,0.05887034,0.04612938,2.12630444,2.19349077,1.00655302
-1.92996498,3.72515325,0.05232912,0.72932585,0.05990687,0.04630241,2.14986537,2.23398659,1.01973945
-1.92396198,3.78034274,0.05472030,0.74574120,0.06102205,0.04662659,2.17873968,2.27695827,1.03397866
-1.91795898,3.84247218,0.05708934,0.76263947,0.06220738,0.04710945,2.21299238,2.32218784,1.04922235
-1.91195598,3.91129215,0.05941463,0.77989932,0.06345182,0.04775473,2.25252813,2.36933309,1.06538045
-1.90595298,3.98632862,0.06167338,0.79737941,0.06474208,0.04856218,2.29708833,2.41793253,1.08232111
-1.89994997,4.06688972,0.06384194,0.81492159,0.06606300,0.04952746,2.34625385,2.46741624,1.09987251
-1.89394697,4.15208125,0.06589626,0.83235500,0.06739801,0.05064225,2.39945393,2.51712223,1.11782645
-1.88794397,4.24083058,0.06781237,0.84950112,0.06872974,0.05189444,2.45598077,2.56631756,1.13594364
-1.88194097,4.33191810,0.06956697,0.86617934,0.07004059,0.05326843,2.51500962,2.61422345,1.15396045
-1.87593797,4.42401500,0.07113801,0.88221303,0.07131337,0.05474561,2.57562359,2.66004309,1.17159700
-1.86993497,4.51572578,0.07250532,0.89743548,0.07253194,0.05630495,2.63684208,2.70299092,1.18856596
-1.86393197,4.60563356,0.07365124,0.91169567,0.07368179,0.05792357,2.69765184,2.74232193,1.20458198
-1.85792896,4.69234602,0.07456116,0.92486346,0.07475057,0.05957749,2.75703895,2.77735960,1.21937097
-1.85192596,4.77453999,0.07522407,0.93683388,0.07572850,0.06124234,2.81402067,2.80752111,1.23267908
-1.84592296,4.85100232,0.07563296,0.94753025,0.07660867,0.06289402,2.86767533,2.83233862,1.24428073
-1.83991996,4.92066545,0.07578513,0.95690612,0.07738720,0.06450942,2.91716921,2.85147572,1.25398546
-1.83391696,4.98263583,0.07568239,0.96494569,0.07806327,0.06606695,2.96177916,2.86473825,1.26164320
-1.82791396,5.03621441,0.07533110,0.97166296,0.07863901,0.06754713,3.00091007,2.87207921,1.26714787
-1.82191096,5.08090833,0.07474209,0.97709941,0.07911918,0.06893290,3.03410667,2.87359775,1.27043911
-1.81590795,5.11643395,0.07393038,0.98132069,0.07951086,0.07020996,3.06105944,2.86953243,1.27150221
-1.80990495,5.14271162,0.07291490,0.98441222,0.07982295,0.07136693,3.08160483,2.86024949,1.27036641
-1.80390195,5.15985317,0.07171797,0.98647434,0.08006566,0.07239537,3.09572019,2.84622686,1.26710170
-1.79789895,5.16814343,0.07036476,0.98761699,0.08024994,0.07328978,3.10351419,2.82803508,1.26181448
-1.79189595,5.16801750,0.06888266,0.98795463,0.08038696,0.07404747,3.10521377,2.80631605,1.25464242
-1.78589295,5.16003530,0.06730061,0.98760134,0.08048757,0.07466835,3.10114854,2.78176108,1.24574887
-1.77988994,5.14485534,0.06564842,0.98666669,0.08056192,0.07515472,3.09173389,2.75508890,1.23531714
-1.77388694,5.12320898,0.06395608,0.98525233,0.08061909,0.07551101,3.07745373,2.72702498,1.22354500
-1.76788394,5.09587664,0.06225312,0.98344965,0.08066685,0.07574356,3.05884382,2.69828263,1.21063960
-1.76188094,5.06366678,0.06056797,0.98133837,0.08071154,0.07586033,3.03647629,2.66954641,1.19681301
-1.75587794,5.02739803,0.05892738,0.97898606,0.08075803,0.07587070,3.01094587,2.64145830,1.18227836
-1.74987494,4.98788465,0.05735595,0.97644852,0.08080981,0.07578526,2.98285795,2.61460636,1.16724674
-1.74387194,4.94592497,0.05587568,0.97377076,0.08086908,0.07561558,2.95281842,2.58951600,1.15192453
-1.73786893,4.90229223,0.05450557,0.97098830,0.08093693,0.07537406,2.92142506,2.56664330,1.13651123
-1.73186593,4.85772705,0.05326134,0.96812873,0.08101355,0.07507371,2.88926011,2.54637017,1.12119758
-1.72586293,4.81293070,0.05215516,0.96521313,0.08109839,0.07472797,2.85688348,2.52900077,1.10616368
-1.71985993,4.76855859,0.05119553,0.96225719,0.08119035,0.07435043,2.82482641,2.51475906,1.09157711
-1.71385693,4.72521332,0.05038711,0.95927207,0.08128783,0.07395467,2.79358500,2.50378696,1.07759099
-1.70785393,4.68343715,0.04973070,0.95626475,0.08138887,0.07355391,2.76361363,2.49614333,1.06434178
-1.70185093,4.64370397,0.04922328,0.95323805,0.08149118,0.07316073,2.73531836,2.49180366,1.05194706
-1.69584792,4.60641136,0.04885811,0.95019046,0.08159206,0.07278679,2.70905027,2.49066082,1.04050340
-1.68984492,4.57187330,0.04862492,0.94711585,0.08168850,0.07244249,2.68509961,2.49252720,1.03008447
-1.68384192,4.54031484,0.04851014,0.94400341,0.08177710,0.07213669,2.66369090,2.49713879,1.02073964
-1.67783892,4.51186956,0.04849731,0.94083797,0.08185415,0.07187648,2.64498004,2.50416159,1.01249344
-1.67183592,4.48658114,0.04856749,0.93760099,0.08191575,0.07166703,2.62905382,2.51320091,1.00534604
-1.66583292,4.46440985,0.04869981,0.93427241,0.08195796,0.07151145,2.61593265,2.52381360,0.99927496
-1.65982991,4.44524463,0.04887207,0.93083333,0.08197715,0.07141085,2.60557678,2.53552363,0.99423818
-1.65382691,4.42892088,0.04906142,0.92726967,0.08197036,0.07136446,2.59789621,2.54784046,0.99017871
-1.64782391,4.41524370,0.04924510,0.92357660,0.08193584,0.07136986,2.59276432,2.56028008,0.98703036
-1.64182091,4.40401561,0.04940119,0.91976357,0.08187355,0.07142331,2.59003452,2.57238760,0.98472473
-1.63581791,4.39506738,0.04950934,0.91585951,0.08178585,0.07152023,2.58955936,2.58376067,0.98319881
-1.62981491,4.38829010,0.04955154,0.91191794,0.08167802,0.07165564,2.59121090,2.59407220,0.98240296
-1.62381191,4.38366617,0.04951278,0.90802140,0.08155891,0.07182476,2.59490099,2.60309119,0.98230859
-1.61780890,4.38129693,0.04938158,0.90428470,0.08144134,0.07202348,2.60060018,2.61070016,0.98291505
-1.61180590,4.38142440,0.04915050,0.90085671,0.08134238,0.07224884,2.60835352,2.61690778,0.98425513
-1.60580290,4.38444489,0.04881644,0.89792007,0.08128350,0.07249953,2.61829204,2.62185566,0.98639867
-1.59979990,4.39091276,0.04838074,0.89568871,0.08129039,0.07277606,2.63063856,2.62581831,0.98945384
-1.59379690,4.40153292,0.04784920,0.89440300,0.08139254,0.07308105,2.64570693,2.62919580,0.99356572
-1.58779390,4.41714158,0.04723188,0.89432246,0.08162257,0.07341913,2.66389420,2.63249911,0.99891223
-1.58179090,4.43867535,0.04654266,0.89571640,0.08201530,0.07379686,2.68566570,2.63632845,1.00569719
-1.57578789,4.46712978,0.04579874,0.89885264,0.08260650,0.07422238,2.71153325,2.64134556,1.01414098
-1.56978489,4.50350901,0.04501999,0.90398501,0.08343161,0.07470494,2.74202764,2.64824113,1.02446898
-1.56378189,4.54876912,0.04422811,0.91134014,0.08452416,0.07525438,2.77766653,2.65769910,1.03689852
-1.55777889,4.60375812,0.04344581,0.92110438,0.08591427,0.07588041,2.81891951,2.67035970,1.05162492
-1.55177589,4.66915595,0.04269590,0.93341145,0.08762710,0.07659194,2.86617231,2.68678327,1.06880748
-1.54577289,4.74541813,0.04200044,0.94833183,0.08968138,0.07739634,2.91969227,2.70741690,1.08855610
-1.53976988,4.83272641,0.04137985,0.96586428,0.09208826,0.07829885,2.97959708,2.73256578,1.11091950
-1.53376688,4.93094964,0.04085216,0.98593035,0.09485024,0.07930191,3.04582893,2.76237104,1.13587561
-1.52776388,5.03961752,0.04043234,1.00837216,0.09796055,0.08040478,3.11813571,2.79679524,1.16332493
-1.52176088,5.15790920,0.04013181,1.03295373,0.10140283,0.08160321,3.19606056,2.83561645,1.19308717
-1.51575788,5.28465780,0.03995798,1.05936593,0.10515122,0.08288929,3.27894086,2.87843126,1.22490157
-1.50975488,5.41837125,0.03991412,1.08723491,0.10917082,0.08425150,3.36591688,2.92466653,1.25843098
-1.50375188,5.55726861,0.03999923,1.11613356,0.11341856,0.08567493,3.45594995,2.97359929,1.29326957
-1.49774887,5.69933052,0.04020814,1.14559556,0.11784434,0.08714163,3.54784956,3.02438348,1.32895385
-1.49174587,5.84236126,0.04053179,1.17513135,0.12239257,0.08863115,3.64030800,3.07608227,1.36497660
-1.48574287,5.98405956,0.04095755,1.20424507,0.12700382,0.09012113,3.73194108,3.12770403,1.40080287
