energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.29864932,1.19444293,0.35836648,0.66706735,0.00109059,0.00808491,0.00277366,0.00866166,0.07828499,0.30249274
-3.29264632,1.29317229,0.39921096,0.73252252,0.00116325,0.00880847,0.00298917,0.00995293,0.08600671,0.31066441
-3.28664332,1.39693348,0.44290451,0.80173990,0.00123392,0.00956004,0.00320595,0.01138869,0.09433966,0.31846238
-3.28064032,1.50551426,0.48939512,0.87457247,0.00130192,0.01033773,0.00342249,0.01297486,0.10329555,0.32586339
-3.27463732,1.61862512,0.53858440,0.95081481,0.00136659,0.01113941,0.00363724,0.01471540,0.11287739,0.33285179
-3.26863432,1.73589263,0.59032146,1.03019778,0.00142739,0.01196267,0.00384868,0.01661188,0.12307765,0.33942160
-3.26263132,1.85685289,0.64439714,1.11238347,0.00148386,0.01280470,0.00405532,0.01866301,0.13387644,0.34557815
-3.25662831,1.98094532,0.70053890,1.19696072,0.00153562,0.01366226,0.00425568,0.02086429,0.14523980,0.35133938
-3.25062531,2.10750751,0.75840673,1.28344163,0.00158243,0.01453153,0.00444834,0.02320765,0.15711810,0.35673642
-3.24462231,2.23577159,0.81759058,1.37125950,0.00162415,0.01540806,0.00463189,0.02568123,0.16944487,0.36181354
-3.23861931,2.36486281,0.87760969,1.45976877,0.00166074,0.01628663,0.00480496,0.02826922,0.18213597,0.36662733
-3.23261631,2.49380121,0.93791417,1.54824726,0.00169228,0.01716120,0.00496620,0.03095186,0.19508926,0.37124511
-3.22661331,2.62150680,0.99788933,1.63590140,0.00171895,0.01802489,0.00511428,0.03370555,0.20818503,0.37574262
-3.22061031,2.74680910,1.05686278,1.72187453,0.00174097,0.01886992,0.00524789,0.03650318,0.22128698,0.38020106
-3.21460730,2.86846122,1.11411463,1.80525864,0.00175868,0.01968770,0.00536573,0.03931452,0.23424408,0.38470366
-3.20860430,2.98515881,1.16889054,1.88510950,0.00177243,0.02046889,0.00546653,0.04210681,0.24689314,0.38933188
-3.20260130,3.09556369,1.22041759,1.96046505,0.00178264,0.02120358,0.00554907,0.04484554,0.25906206,0.39416144
-3.19659830,3.19833176,1.26792245,2.03036664,0.00178971,0.02188145,0.00561218,0.04749521,0.27057387,0.39925838
-3.19059530,3.29214454,1.31065138,2.09388255,0.00179409,0.02249206,0.00565479,0.05002033,0.28125113,0.40467540
-3.18459230,3.37574324,1.34789126,2.15013295,0.00179619,0.02302513,0.00567594,0.05238633,0.29092084,0.41044855
-3.17858929,3.44796409,1.37899088,2.19831549,0.00179641,0.02347086,0.00567485,0.05456058,0.29941944,0.41659456
-3.17258629,3.50777361,1.40338161,2.23773028,0.00179516,0.02382030,0.00565095,0.05651337,0.30659783,0.42310890
-3.16658329,3.55430213,1.42059638,2.26780334,0.00179278,0.02406567,0.00560391,0.05821872,0.31232612,0.42996467
-3.16058029,3.58687417,1.43028627,2.28810733,0.00178961,0.02420073,0.00553369,0.05965526,0.31649791,0.43711252
-3.15457729,3.60503413,1.43223363,2.29837868,0.00178597,0.02422104,0.00544059,0.06080676,0.31903387,0.44448147
-3.14857429,3.60856615,1.42636131,2.29853012,0.00178214,0.02412428,0.00532524,0.06166269,0.31988448,0.45198079
-3.14257129,3.59750708,1.41273731,2.28865817,0.00177839,0.02391038,0.00518864,0.06221846,0.31903184,0.45950285
-3.13656828,3.57215209,1.39157466,2.26904507,0.00177499,0.02358169,0.00503219,0.06247550,0.31649035,0.46692690
-3.13056528,3.53305242,1.36322643,2.24015501,0.00177220,0.02314301,0.00485763,0.06244121,0.31230631,0.47412363
-3.12456228,3.48100565,1.32817615,2.20262496,0.00177028,0.02260158,0.00466704,0.06212861,0.30655652,0.48096037
-3.11855928,3.41703876,1.28702394,2.15725025,0.00176949,0.02196695,0.00446283,0.06155597,0.29934577,0.48730686
-3.11255628,3.34238480,1.24046911,2.10496570,0.00177013,0.02125080,0.00424766,0.06074618,0.29080363,0.49304117
-3.10655328,3.25845427,1.18928991,2.04682304,0.00177248,0.02046672,0.00402441,0.05972608,0.28108039,0.49805576
-3.10055028,3.16680228,1.13432142,1.98396544,0.00177689,0.01962985,0.00379611,0.05852572,0.27034261,0.50226327
-3.09454727,3.06909289,1.07643243,1.91760017,0.00178366,0.01875661,0.00356585,0.05717751,0.25876832,0.50560186
-3.08854427,2.96706177,1.01650237,1.84897041,0.00179316,0.01786429,0.00333676,0.05571544,0.24654214,0.50803982
-3.08254127,2.86247857,0.95539920,1.77932700,0.00180574,0.01697068,0.00311190,0.05417429,0.23385052,0.50957925
-3.07653827,2.75710993,0.89395894,1.70990110,0.00182172,0.01609373,0.00289422,0.05258886,0.22087725,0.51025852
-3.07053527,2.65268431,0.83296768,1.64187837,0.00184145,0.01525116,0.00268651,0.05099329,0.20779945,0.51015346
-3.06453227,2.55085919,0.77314642,1.57637538,0.00186520,0.01446018,0.00249131,0.04942046,0.19478403,0.50937711
-3.05852926,2.45319137,0.71513924,1.51441857,0.00189321,0.01373714,0.00231093,0.04790145,0.18198487,0.50807795
-3.05252626,2.36111084,0.65950470,1.45692625,0.00192565,0.01309733,0.00214738,0.04646512,0.16954059,0.50643672
-3.04652326,2.27589842,0.60671080,1.40469372,0.00196258,0.01255476,0.00200234,0.04513773,0.15757306,0.50466189
-3.04052026,2.19866741,0.55713296,1.35838175,0.00200395,0.01212195,0.00187721,0.04394275,0.14618649,0.50298384
-3.03451726,2.13034932,0.51105498,1.31850845,0.00204961,0.01180983,0.00177305,0.04290061,0.13546716,0.50164811
-3.02851426,2.07168369,0.46867255,1.28544451,0.00209923,0.01162765,0.00169063,0.04202864,0.12548363,0.50090791
-3.02251126,2.02321208,0.43009880,1.25941173,0.00215234,0.01158285,0.00163041,0.04134100,0.11628742,0.50101609
-3.01650825,1.98527599,0.39537145,1.24048498,0.00220832,0.01168106,0.00159258,0.04084873,0.10791402,0.50221699
-3.01050525,1.95801877,0.36446108,1.22859720,0.00226637,0.01192602,0.00157709,0.04055975,0.10038415,0.50473843
-3.00450225,1.94139133,0.33728019,1.22354743,0.00232558,0.01231956,0.00158365,0.04047902,0.09370521,0.50878405
-2.99849925,1.93516144,0.31369242,1.22501179,0.00238486,0.01286157,0.00161176,0.04060860,0.08787283,0.51452631
-2.99249625,1.93892643,0.29352174,1.23255691,0.00244305,0.01354999,0.00166074,0.04094782,0.08287246,0.52210029
-2.98649325,1.95212881,0.27656135,1.24565566,0.00249889,0.01438078,0.00172976,0.04149338,0.07868087,0.53159859
-2.98049025,1.97407458,0.26258188,1.26370470,0.00255108,0.01534794,0.00181784,0.04223957,0.07526772,0.54306716
-2.97448724,2.00395360,0.25133895,1.28604348,0.00259832,0.01644346,0.00192386,0.04317834,0.07259690,0.55650249
-2.96848424,2.04086152,0.24257982,1.31197388,0.00263932,0.01765741,0.00204660,0.04429945,0.07062786,0.57184986
-2.96248124,2.08382254,0.23604914,1.34078028,0.00267290,0.01897796,0.00218474,0.04559065,0.06931671,0.58900290
-2.95647824,2.13181253,0.23149381,1.37174896,0.00269798,0.02039145,0.00233685,0.04703774,0.06861734,0.60780431
-2.95047524,2.18378168,0.22866690,1.40418656,0.00271364,0.02188254,0.00250144,0.04862469,0.06848222,0.62804784
-2.94447224,2.23867615,0.22733075,1.43743680,0.00271915,0.02343435,0.00267695,0.05033382,0.06886322,0.64948134
-2.93846923,2.29545820,0.22725925,1.47089481,0.00271398,0.02502873,0.00286176,0.05214585,0.06971222,0.67181105
-2.93246623,2.35312426,0.22823949,1.50401889,0.00269786,0.02664648,0.00305420,0.05404010,0.07098167,0.69470697
-2.92646323,2.41072075,0.23007267,1.53633897,0.00267072,0.02826769,0.00325261,0.05599466,0.07262497,0.71780936
-2.92046023,2.46735731,0.23257465,1.56746193,0.00263278,0.02987216,0.00345530,0.05798657,0.07459686,0.74073624
-2.91445723,2.52221737,0.23557592,1.59707345,0.00258445,0.03143975,0.00366062,0.05999210,0.07685361,0.76309183
-2.90845423,2.57456632,0.23892140,1.62493675,0.00252640,0.03295085,0.00386696,0.06198709,0.07935330,0.78447591
-2.90245123,2.62375707,0.24246985,1.65088826,0.00245946,0.03438684,0.00407278,0.06394723,0.08205587,0.80449379
-2.89644822,2.66923361,0.24609327,1.67483090,0.00238467,0.03573057,0.00427665,0.06584853,0.08492333,0.82276671
-2.89044522,2.71053256,0.24967613,1.69672524,0.00230318,0.03696669,0.00447725,0.06766773,0.08791974,0.83894248
-2.88444222,2.74728316,0.25311465,1.71657935,0.00221627,0.03808216,0.00467339,0.06938275,0.09101139,0.85270592
-2.87843922,2.77920603,0.25631608,1.73443792,0.00212530,0.03906648,0.00486404,0.07097316,0.09416680,0.86378874
-2.87243622,2.80611078,0.25919813,1.75037125,0.00203166,0.03991196,0.00504835,0.07242066,0.09735681,0.87197853
-2.86643322,2.82789287,0.26168844,1.76446486,0.00193677,0.04061389,0.00522560,0.07370941,0.10055469,0.87712637
-2.86043022,2.84452978,0.26372423,1.77681007,0.00184204,0.04117053,0.00539524,0.07482644,0.10373620,0.87915271
-2.85442721,2.85607663,0.26525204,1.78749612,0.00174884,0.04158311,0.00555684,0.07576188,0.10687972,0.87805117
-2.84842421,2.86266111,0.26622766,1.79660415,0.00165849,0.04185558,0.00571011,0.07650910,0.10996631,0.87389001
-2.84242121,2.86447801,0.26661599,1.80420300,0.00157222,0.04199440,0.00585482,0.07706477,0.11297983,0.86681106
-2.83641821,2.86178291,0.26639111,1.81034711,0.00149121,0.04200812,0.00599079,0.07742878,0.11590700,0.85702599
-2.83041521,2.85488530,0.26553631,1.81507616,0.00141650,0.04190699,0.00611789,0.07760402,0.11873745,0.84481016
-2.82441221,2.84414086,0.26404403,1.81841639,0.00134903,0.04170241,0.00623591,0.07759612,0.12146368,0.83049399
-2.81840920,2.82994295,0.26191584,1.82038311,0.00128963,0.04140648,0.00634464,0.07741305,0.12408103,0.81445234
-2.81240620,2.81271329,0.25916223,1.82098418,0.00123899,0.04103147,0.00644375,0.07706467,0.12658750,0.79709218
-2.80640320,2.79289203,0.25580231,1.82022388,0.00119765,0.04058931,0.00653285,0.07656223,0.12898361,0.77883917
-2.80040020,2.77092721,0.25186336,1.81810688,0.00116602,0.04009122,0.00661140,0.07591791,0.13127203,0.76012353
-2.79439720,2.74726400,0.24738017,1.81464189,0.00114433,0.03954731,0.00667879,0.07514434,0.13345727,0.74136602
-2.78839420,2.72233397,0.24239432,1.80984481,0.00113266,0.03896636,0.00673429,0.07425417,0.13554522,0.72296435
-2.78239120,2.69654481,0.23695319,1.80374109,0.00113092,0.03835564,0.00677713,0.07325976,0.13754269,0.70528083
-2.77638819,2.67027101,0.23110899,1.79636732,0.00113882,0.03772088,0.00680649,0.07217294,0.13945685,0.68863158
-2.77038519,2.64384593,0.22491764,1.78777212,0.00115594,0.03706630,0.00682160,0.07100482,0.14129478,0.67327779
-2.76438219,2.61755575,0.21843766,1.77801650,0.00118163,0.03639484,0.00682174,0.06976586,0.14306293,0.65941941
-2.75837919,2.59163591,0.21172908,1.76717382,0.00121513,0.03570833,0.00680632,0.06846585,0.14476673,0.64719136
-2.75237619,2.56627025,0.20485246,1.75532991,0.00125548,0.03500788,0.00677497,0.06711415,0.14641026,0.63666249
-2.74637319,2.54159339,0.19786804,1.74258346,0.00130160,0.03429421,0.00672755,0.06571996,0.14799608,0.62783714
-2.74037019,2.51769633,0.19083507,1.72904713,0.00135230,0.03356807,0.00666423,0.06429260,0.14952518,0.62065936
-2.73436718,2.49463547,0.18381137,1.71484962,0.00140630,0.03283066,0.00658554,0.06284192,0.15099719,0.61501936
-2.72836418,2.47244468,0.17685316,1.70013878,0.00146226,0.03208401,0.00649240,0.06137866,0.15241064,0.61076200
-2.72236118,2.45115024,0.17001512,1.68508597,0.00151882,0.03133135,0.00638615,0.05991482,0.15376359,0.60769690
-2.71635818,2.43078791,0.16335068,1.66989139,0.00157465,0.03057741,0.00626857,0.05846400,0.15505423,0.60560979
-2.71035518,2.41142134,0.15691259,1.65479020,0.00162846,0.02982865,0.00614186,0.05704168,0.15628176,0.60427441
-2.70435218,2.39316101,0.15075356,1.64005898,0.00167909,0.02909342,0.00600865,0.05566541,0.15744728,0.60346477
-2.69834917,2.37618234,0.14492709,1.62602204,0.00172548,0.02838200,0.00587198,0.05435494,0.15855473,0.60296701
-2.69234617,2.36074199,0.13948834,1.61305682,0.00176677,0.02770661,0.00573522,0.05313225,0.15961181,0.60259044
-2.68634317,2.34719115,0.13449487,1.60159781,0.00180228,0.02708123,0.00560207,0.05202140,0.16063073,0.60217740
-2.68034017,2.33598448,0.13000734,1.59213822,0.00183155,0.02652139,0.00547644,0.05104836,0.16162888,0.60161141
-2.67433717,2.32768395,0.12609002,1.58522870,0.00185435,0.02604387,0.00536243,0.05024069,0.16262918,0.60082339
-2.66833417,2.32295664,0.12281089,1.58147276,0.00187070,0.02566628,0.00526421,0.04962705,0.16366016,0.59979553
-2.66233117,2.32256598,0.12024157,1.58151834,0.00188081,0.02540658,0.00518593,0.04923673,0.16475570,0.59856288
-2.65632816,2.32735628,0.11845674,1.58604547,0.00188515,0.02528259,0.00513163,0.04909895,0.16595448,0.59721243
-2.65032516,2.33823074,0.11753324,1.59575002,0.00188433,0.02531135,0.00510511,0.04924221,0.16729896,0.59587972
-2.64432216,2.35612341,0.11754864,1.61132407,0.00187917,0.02550858,0.00510984,0.04969344,0.16883414,0.59474324
-2.63831916,2.38196609,0.11857959,1.63343316,0.00187055,0.02588803,0.00514885,0.05047725,0.17060602,0.59401687
-2.63231616,2.41665145,0.12069967,1.66269155,0.00185946,0.02646085,0.00522458,0.05161506,0.17265982,0.59394054
-2.62631316,2.46099390,0.12397707,1.69963628,0.00184692,0.02723508,0.00533883,0.05312429,0.17503812,0.59476978
-2.62031016,2.51568986,0.12847202,1.74470124,0.00183389,0.02821507,0.00549260,0.05501759,0.17777895,0.59676451
-2.61430715,2.58127961,0.13423415,1.79819252,0.00182131,0.02940107,0.00568604,0.05730211,0.18091399,0.60017754
-2.60830415,2.65811235,0.14129993,1.86026618,0.00180998,0.03078884,0.00591839,0.05997893,0.18446693,0.60524357
-2.60230115,2.74631638,0.14969019,1.93090971,0.00180057,0.03236948,0.00618790,0.06304262,0.18845217,0.61216896
-2.59629815,2.84577618,0.15940793,2.00992813,0.00179356,0.03412924,0.00649183,0.06648088,0.19287384,0.62112287
-2.59029515,2.95611753,0.17043660,2.09693567,0.00178925,0.03604962,0.00682645,0.07027453,0.19772527,0.63223020
-2.58429215,3.07670185,0.18273875,2.19135359,0.00178773,0.03810755,0.00718708,0.07439757,0.20298901,0.64556669
-2.57828914,3.20663019,0.19625537,2.29241448,0.00178889,0.04027571,0.00756820,0.07881758,0.20863724,0.66115633
-2.57228614,3.34475710,0.21090584,2.39917310,0.00179241,0.04252307,0.00796349,0.08349624,0.21463278,0.67897114
-2.56628314,3.48971388,0.22658854,2.51052340,0.00179782,0.04481550,0.00836605,0.08839019,0.22093045,0.69893353
-2.56028014,3.63994043,0.24318222,2.62522130,0.00180448,0.04711656,0.00876851,0.09345202,0.22747885,0.72092072
-2.55427714,3.79372452,0.26054800,2.74191226,0.00181166,0.04938834,0.00916328,0.09863147,0.23422245,0.74477125
-2.54827414,3.94924662,0.27853202,2.85916265,0.00181856,0.05159246,0.00954273,0.10387678,0.24110375,0.77029301
-2.54227114,4.10462869,0.29696859,2.97549373,0.00182433,0.05369100,0.00989944,0.10913611,0.24806562,0.79727236
-2.53626813,4.25798460,0.31568385,3.08941696,0.00182816,0.05564751,0.01022642,0.11435905,0.25505344,0.82548377
-2.53026513,4.40747020,0.33449960,3.19946924,0.00182931,0.05742800,0.01051733,0.11949800,0.26201711,0.85469946
-2.52426213,4.55133086,0.35323741,3.30424683,0.00182712,0.05900182,0.01076668,0.12450961,0.26891274,0.88469840
-2.51825913,4.68794460,0.37172258,3.40243683,0.00182107,0.06034244,0.01097002,0.12935594,0.27570383,0.91527418
-2.51225613,4.81585903,0.38978801,3.49284503,0.00181083,0.06142811,0.01112406,0.13400548,0.28236213,0.94624117
-2.50625313,4.93382092,0.40727770,3.57441948,0.00179623,0.06224237,0.01122678,0.13843386,0.28886776,0.97743881
-2.50025013,5.04079726,0.42404973,3.64626910,0.00177728,0.06277439,0.01127747,0.14262426,0.29520900,1.00873354
-2.49424712,5.13598750,0.43997869,3.70767698,0.00175421,0.06301906,0.01127674,0.14656752,0.30138136,1.04001838
-2.48824412,5.21882680,0.45495739,3.75810832,0.00172743,0.06297697,0.01122645,0.15026184,0.30738632,1.07121019
-2.48224112,5.28898083,0.46889782,3.79721313,0.00169751,0.06265413,0.01112964,0.15371215,0.31322956,1.10224473
-2.47623812,5.34633283,0.48173142,3.82482414,0.00166517,0.06206163,0.01099034,0.15692923,0.31891905,1.13306995
-2.47023512,5.39096425,0.49340853,3.84095029,0.00163125,0.06121503,0.01081345,0.15992843,0.32446280,1.16363787
-2.46423212,5.42313035,0.50389725,3.84576673,0.00159669,0.06013371,0.01060449,0.16272830,0.32986679,1.19389561
-2.45822911,5.44323253,0.51318178,3.83960196,0.00156246,0.05884011,0.01036937,0.16534903,0.33513288,1.22377626
-2.45222611,5.45178900,0.52126030,3.82292291,0.00152957,0.05735892,0.01011422,0.16781082,0.34025706,1.25319022
-2.44622311,5.44940572,0.52814268,3.79631892,0.00149901,0.05571629,0.00984508,0.17013233,0.34522805,1.28201754
-2.44022011,5.43674903,0.53384809,3.76048523,0.00147175,0.05393898,0.00956777,0.17232929,0.35002647,1.31010208
-2.43421711,5.41452162,0.53840280,3.71620680,0.00144869,0.05205367,0.00928765,0.17441325,0.35462449,1.33724776
-2.42821411,5.38344280,0.54183826,3.66434297,0.00143066,0.05008622,0.00900946,0.17639077,0.35898616,1.36321750
-2.42221111,5.34423406,0.54418960,3.60581330,0.00141843,0.04806119,0.00873727,0.17826284,0.36306835,1.38773490
-2.41620810,5.29761015,0.54549479,3.54158512,0.00141268,0.04600133,0.00847431,0.18002484,0.36682229,1.41048889
-2.41020510,5.24427591,0.54579440,3.47266258,0.00141402,0.04392729,0.00822301,0.18166683,0.37019562,1.43114116
-2.40420210,5.18492846,0.54513205,3.40007754,0.00142302,0.04185739,0.00798496,0.18317436,0.37313490,1.44933613
-2.39819910,5.12026396,0.54355555,3.32488182,0.00144021,0.03980758,0.00776101,0.18452959,0.37558839,1.46471305
-2.39219610,5.05098804,0.54111851,3.24814079,0.00146613,0.03779147,0.00755126,0.18571278,0.37750905,1.47691958
-2.38619310,4.97782863,0.53788253,3.17092778,0.00150131,0.03582043,0.00735528,0.18670405,0.37885744,1.48562633
-2.38019010,4.90154976,0.53391952,3.09431893,0.00154636,0.03390384,0.00717212,0.18748527,0.37960461,1.49054148
-2.37418709,4.82296476,0.52931409,3.01938800,0.00160196,0.03204929,0.00700056,0.18804194,0.37973450,1.49142485
-2.36818409,4.74294751,0.52416579,2.94720069,0.00166887,0.03026296,0.00683916,0.18836506,0.37924603,1.48810055
-2.36218109,4.66244024,0.51859081,2.87880787,0.00174799,0.02854981,0.00668645,0.18845275,0.37815452,1.48046768
-2.35617809,4.58245664,0.51272303,2.81523748,0.00184032,0.02691397,0.00654103,0.18831155,0.37649247,1.46850839
-2.35017509,4.50407936,0.50671416,2.75748463,0.00194699,0.02535891,0.00640171,0.18795728,0.37430959,1.45229296
-2.34417209,4.42845126,0.50073281,2.70649976,0.00206925,0.02388775,0.00626756,0.18741550,0.37167211,1.43198149
-2.33816908,4.35675992,0.49496228,2.66317467,0.00220842,0.02250335,0.00613802,0.18672127,0.36866123,1.40782215
-2.33216608,4.29021577,0.48959722,2.62832651,0.00236588,0.02120843,0.00601287,0.18591850,0.36537101,1.38014611
-2.32616308,4.23002401,0.48483892,2.60268003,0.00254302,0.02000566,0.00589233,0.18505869,0.36190552,1.34935912
-2.32016008,4.17735137,0.48088959,2.58684828,0.00274118,0.01889763,0.00577695,0.18419911,0.35837550,1.31593038
-2.31415708,4.13328876,0.47794558,2.58131255,0.00296158,0.01788675,0.00566765,0.18340065,0.35489461,1.28037902
-2.30815408,4.09881139,0.47618999,2.58640203,0.00320525,0.01697522,0.00556563,0.18272529,0.35157547,1.24325879
-2.30215108,4.07473808,0.47578484,2.60227434,0.00347299,0.01616482,0.00547228,0.18223334,0.34852556,1.20514166
-2.29614807,4.06169164,0.47686320,2.62889759,0.00376522,0.01545683,0.00538916,0.18198067,0.34584325,1.16660091
-2.29014507,4.06006228,0.47952173,2.66603531,0.00408196,0.01485179,0.00531786,0.18201593,0.34361399,1.12819455
-2.28414207,4.06997603,0.48381393,2.71323508,0.00442276,0.01434941,0.00525994,0.18237809,0.34190695,1.09044950
-2.27813907,4.09127001,0.48974457,2.76982208,0.00478660,0.01394839,0.00521685,0.18309416,0.34077213,1.05384723
-2.27213607,4.12347610,0.49726560,2.83489834,0.00517187,0.01364632,0.00518985,0.18417750,0.34023814,1.01881140
-2.26613307,4.16581442,0.50627386,2.90734855,0.00557635,0.01343957,0.00517996,0.18562665,0.34031067,0.98569772
-2.26013007,4.21719741,0.51661085,2.98585290,0.00599715,0.01332328,0.00518790,0.18742467,0.34097178,0.95478642
-2.25412706,4.27624513,0.52806456,3.06890725,0.00643073,0.01329135,0.00521407,0.18953924,0.34217999,0.92627748
-2.24812406,4.34131162,0.54037358,3.15485046,0.00687294,0.01333645,0.00525851,0.19192335,0.34387121,0.90028866
-2.24212106,4.41052190,0.55323326,3.24189859,0.00731905,0.01345015,0.00532093,0.19451659,0.34596043,0.87685616
-2.23611806,4.48181846,0.56630387,3.32818500,0.00776381,0.01362303,0.00540067,0.19724703,0.34834420,0.85593795
-2.23011506,4.55301593,0.57922034,3.41180542,0.00820157,0.01384481,0.00549677,0.20003355,0.35090368,0.83741937
-2.22411206,4.62186170,0.59160337,3.49086631,0.00862634,0.01410462,0.00560796,0.20278855,0.35350830,0.82112065
-2.21810905,4.68610058,0.60307134,3.56353496,0.00903196,0.01439111,0.00573272,0.20542086,0.35601978,0.80680625
-2.21210605,4.74354082,0.61325262,3.62808947,0.00941221,0.01469279,0.00586930,0.20783888,0.35829639,0.79419533
-2.20610305,4.79211898,0.62179778,3.68296648,0.00976098,0.01499819,0.00601579,0.20995357,0.36019735,0.78297313
-2.20010005,4.82996109,0.62839107,3.72680494,0.01007240,0.01529616,0.00617013,0.21168138,0.36158713,0.77280282
-2.19409705,4.85543777,0.63276084,3.75848392,0.01034101,0.01557610,0.00633020,0.21294698,0.36233959,0.76333746
-2.18809405,4.86721101,0.63468836,3.77715300,0.01056192,0.01582815,0.00649381,0.21368553,0.36234169,0.75423162
-2.18209105,4.86427110,0.63401475,3.78225393,0.01073093,0.01604345,0.00665877,0.21384456,0.36149679,0.74515252
-2.17608804,4.84596222,0.63064573,3.77353266,0.01084464,0.01621432,0.00682292,0.21338544,0.35972731,0.73579019
-2.17008504,4.81199604,0.62455397,3.75104147,0.01090061,0.01633441,0.00698414,0.21228424,0.35697675,0.72586654
-2.16408204,4.76245311,0.61577912,3.71513099,0.01089739,0.01639883,0.00714044,0.21053207,0.35321103,0.71514322
-2.15807904,4.69777240,0.60442548,3.66643293,0.01083461,0.01640429,0.00728991,0.20813499,0.34841898,0.70342790
-2.15207604,4.61872988,0.59065753,3.60583430,0.01071298,0.01634913,0.00743077,0.20511334,0.34261226,0.69057911
-2.14607304,4.52640743,0.57469355,3.53444440,0.01053429,0.01623337,0.00756141,0.20150074,0.33582444,0.67650950
-2.14007004,4.42215387,0.55679771,3.45355650,0.01030139,0.01605873,0.00768040,0.19734269,0.32810959,0.66118744
-2.13406703,4.30754003,0.53727101,3.36460566,0.01001810,0.01582860,0.00778647,0.19269488,0.31954025,0.64463713
-2.12806403,4.18431005,0.51644145,3.26912490,0.00968914,0.01554797,0.00787857,0.18762139,0.31020497,0.62693725
-2.12206103,4.05433093,0.49465398,3.16870152,0.00931999,0.01522335,0.00795588,0.18219273,0.30020559,0.60821814
-2.11605803,3.91954249,0.47226056,3.06493520,0.00891673,0.01486271,0.00801779,0.17648384,0.28965422,0.58865783
-2.11005503,3.78190948,0.44961068,2.95939968,0.00848595,0.01447530,0.00806391,0.17057221,0.27867026,0.56847691
-2.10405203,3.64337748,0.42704275,2.85360888,0.00803451,0.01407151,0.00809413,0.16453609,0.26737728,0.54793247
-2.09804902,3.50583347,0.40487661,2.74898862,0.00756941,0.01366275,0.00810857,0.15845281,0.25590017,0.52731130
-2.09204602,3.37107219,0.38340718,2.64685422,0.00709761,0.01326126,0.00810758,0.15239742,0.24436237,0.50692243
-2.08604302,3.24076831,0.36289958,2.54839403,0.00662584,0.01287991,0.00809177,0.14644140,0.23288344,0.48708933
-2.08004002,3.11645446,0.34358550,2.45465865,0.00616051,0.01253205,0.00806197,0.14065174,0.22157691,0.46814182
-2.07403702,2.99950474,0.32566087,2.36655524,0.00570750,0.01223127,0.00801923,0.13509011,0.21054840,0.45040791
-2.06803402,2.89112301,0.30928475,2.28484600,0.00527211,0.01199128,0.00796479,0.12981226,0.19989419,0.43420577
-2.06203102,2.79233513,0.29457912,2.21014983,0.00485891,0.01182561,0.00790004,0.12486765,0.18970002,0.41983583
-2.05602801,2.70398421,0.28162960,2.14294618,0.00447174,0.01174752,0.00782651,0.12029909,0.18004020,0.40757340
-2.05002501,2.62672802,0.27048664,2.08358009,0.00411358,0.01176970,0.00774584,0.11614252,0.17097710,0.39766175
-2.04402201,2.56103783,0.26116725,2.03226748,0.00378661,0.01190416,0.00765968,0.11242693,0.16256073,0.39030581
-2.03801901,2.50719797,0.25365694,1.98910012,0.00349218,0.01216195,0.00756973,0.10917415,0.15482869,0.38566682
-2.03201601,2.46530596,0.24791176,1.95404981,0.00323084,0.01255303,0.00747761,0.10639885,0.14780618,0.38385769
-2.02601301,2.43527306,0.24386044,1.92697168,0.00300237,0.01308603,0.00738489,0.10410838,0.14150628,0.38493965
-2.02001001,2.41682547,0.24140655,1.90760676,0.00280589,0.01376808,0.00729303,0.10230272,0.13593028,0.38891985
-2.01400700,2.40950669,0.24043053,1.89558412,0.00263989,0.01460462,0.00720330,0.10097448,0.13106824,0.39575038
-2.00800400,2.41268159,0.24079199,1.89042333,0.00250232,0.01559921,0.00711684,0.10010884,0.12689963,0.40532849
-2.00200100,2.42554304,0.24233187,1.89153783,0.00239072,0.01675336,0.00703459,0.09968366,0.12339413,0.41749836
-1.99599800,2.44712170,0.24487500,1.89823990,0.00230227,0.01806641,0.00695730,0.09966966,0.12051257,0.43205408
-1.98999500,2.47629975,0.24823280,1.90974809,0.00223393,0.01953531,0.00688554,0.10003072,0.11820800,0.44874419
-1.98399200,2.51182890,0.25220634,1.92519753,0.00218249,0.02115460,0.00681973,0.10072433,0.11642695,0.46727737
-1.97798899,2.55235298,0.25658981,1.94365352,0.00214472,0.02291621,0.00676014,0.10170226,0.11511075,0.48732944
-1.97198599,2.59643491,0.26117431,1.96412849,0.00211742,0.02480948,0.00670697,0.10291134,0.11419700,0.50855122
-1.96598299,2.64258767,0.26575204,1.98560214,0.00209750,0.02682106,0.00666037,0.10429442,0.11362116,0.53057725
-1.95997999,2.68930838,0.27012068,2.00704425,0.00208206,0.02893497,0.00662047,0.10579156,0.11331812,0.55303503
-1.95397699,2.73511443,0.27408800,2.02743944,0.00206844,0.03113265,0.00658745,0.10734122,0.11322379,0.57555435
-1.94797399,2.77858033,0.27747639,2.04581289,0.00205430,0.03339307,0.00656156,0.10888166,0.11327668,0.59777661
-1.94197099,2.81837360,0.28012721,2.06125583,0.00203761,0.03569290,0.00654317,0.11035231,0.11341927,0.61936364
-1.93596798,2.85328844,0.28190474,2.07294969,0.00201671,0.03800674,0.00653275,0.11169510,0.11359932,0.64000567
