energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.28514257,6.19014990,0.03950840,0.40485494,0.55416240,0.57293775,0.96344560,4.32181518,0.04057041,0.57552314
0.29114557,6.07961282,0.03872915,0.39244081,0.54266290,0.55677238,0.94524595,4.26156240,0.03947034,0.56068066
0.29714857,5.96032585,0.03789104,0.37963944,0.53005969,0.53984801,0.92632313,4.19485326,0.03828804,0.54529519
0.30315158,5.83278316,0.03699204,0.36653107,0.51640674,0.52228063,0.90668565,4.12185083,0.03703779,0.52943298
0.30915458,5.69755211,0.03603066,0.35319970,0.50176667,0.50419649,0.88634848,4.04277280,0.03573455,0.51316860
0.31515758,5.55527789,0.03500624,0.33973272,0.48621170,0.48573101,0.86533745,3.95789716,0.03439361,0.49658511
0.32116058,5.40668632,0.03391914,0.32622021,0.46982438,0.46702737,0.84369338,3.86756660,0.03303036,0.47977387
0.32716358,5.25258420,0.03277091,0.31275410,0.45269802,0.44823483,0.82147539,3.77219116,0.03165995,0.46283405
0.33316658,5.09385642,0.03156443,0.29942695,0.43493676,0.42950665,0.79876338,3.67224862,0.03029704,0.44587162
0.33916958,4.93145958,0.03030395,0.28633065,0.41665514,0.41099781,0.77565931,3.56828220,0.02895552,0.42899803
0.34517259,4.76641186,0.02899512,0.27355489,0.39797723,0.39286241,0.75228738,3.46089553,0.02764826,0.41232855
0.35117559,4.59977928,0.02764488,0.26118543,0.37903527,0.37525094,0.72879277,3.35074475,0.02638698,0.39598023
0.35717859,4.43265859,0.02626138,0.24930244,0.35996782,0.35830742,0.70533929,3.23852793,0.02518197,0.38006963
0.36318159,4.26615767,0.02485379,0.23797874,0.34091749,0.34216667,0.68210571,3.12497228,0.02404210,0.36471045
0.36918459,4.10137389,0.02343209,0.22727820,0.32202835,0.32695151,0.65928128,3.01081963,0.02297466,0.35001106
0.37518759,3.93937181,0.02200685,0.21725435,0.30344313,0.31277041,0.63706035,2.89681080,0.02198541,0.33607201
0.38119060,3.78116098,0.02058889,0.20794914,0.28530026,0.29971534,0.61563656,2.78366970,0.02107859,0.32298384
0.38719360,3.62767505,0.01918913,0.19939210,0.26773097,0.28786014,0.59519686,2.67208785,0.02025702,0.31082499
0.39319660,3.47975325,0.01781820,0.19159986,0.25085655,0.27725931,0.57591552,2.56271012,0.01952227,0.29966017
0.39919960,3.33812504,0.01648629,0.18457606,0.23478579,0.26794747,0.55794865,2.45612232,0.01887480,0.28953904
0.40520260,3.20339872,0.01520286,0.17831165,0.21961294,0.25993936,0.54142930,2.35284127,0.01831422,0.28049541
0.41120560,3.07605437,0.01397647,0.17278560,0.20541603,0.25323031,0.52646342,2.25330767,0.01783949,0.27254696
0.41720860,2.95644138,0.01281464,0.16796607,0.19225576,0.24779747,0.51312690,2.15788202,0.01744921,0.26569540
0.42321161,2.84478062,0.01172374,0.16381176,0.18017497,0.24360126,0.50146367,2.06684367,0.01714183,0.25992711
0.42921461,2.74117065,0.01070889,0.16027367,0.16919868,0.24058741,0.49148508,1.98039282,0.01691587,0.25521427
0.43521761,2.64559780,0.00977394,0.15729697,0.15933468,0.23868921,0.48317034,1.89865518,0.01677018,0.25151628
0.44122061,2.55794918,0.00892152,0.15482303,0.15057471,0.23782987,0.47646819,1.82168893,0.01670401,0.24878147
0.44722361,2.47802789,0.00815303,0.15279144,0.14289597,0.23792512,0.47129939,1.74949346,0.01671721,0.24694907
0.45322661,2.40556968,0.00746875,0.15114204,0.13626315,0.23888556,0.46756023,1.68201923,0.01681017,0.24595122
0.45922961,2.34026008,0.00686793,0.14981680,0.13063063,0.24061904,0.46512658,1.61917841,0.01698389,0.24571504
0.46523262,2.28175135,0.00634891,0.14876152,0.12594498,0.24303272,0.46385847,1.56085563,0.01723984,0.24616457
0.47123562,2.22967862,0.00590923,0.14792735,0.12214746,0.24603491,0.46360505,1.50691840,0.01757983,0.24722272
0.47723862,2.18367467,0.00554579,0.14727197,0.11917662,0.24953659,0.46420957,1.45722692,0.01800584,0.24881293
0.48324162,2.14338307,0.00525500,0.14676054,0.11697075,0.25345262,0.46551447,1.41164296,0.01851972,0.25086069
0.48924462,2.10846953,0.00503290,0.14636642,0.11547026,0.25770271,0.46736624,1.37003761,0.01912299,0.25329492
0.49524762,2.07863141,0.00487530,0.14607148,0.11461978,0.26221209,0.46962010,1.33229792,0.01981652,0.25604905
0.50125063,2.05360551,0.00477796,0.14586632,0.11437007,0.26691200,0.47214429,1.29833231,0.02060030,0.25906206
0.50725363,2.03317419,0.00473666,0.14575009,0.11467957,0.27174010,0.47482391,1.26807490,0.02147319,0.26227930
0.51325663,2.01717025,0.00474736,0.14573022,0.11551565,0.27664081,0.47756436,1.24148870,0.02243275,0.26565329
0.51925963,2.00548041,0.00480628,0.14582191,0.11685555,0.28156555,0.48029415,1.21856786,0.02347515,0.26914437
0.52526263,1.99804773,0.00491001,0.14604746,0.11868686,0.28647316,0.48296712,1.19933883,0.02459510,0.27272140
0.53126563,1.99487293,0.00505560,0.14643553,0.12100771,0.29133023,0.48556410,1.18386062,0.02578594,0.27636232
0.53726863,1.99601444,0.00524062,0.14702011,0.12382648,0.29611161,0.48809370,1.17222393,0.02703978,0.28005471
0.54327164,2.00158711,0.00546317,0.14783956,0.12716116,0.30080085,0.49059249,1.16454920,0.02834773,0.28379626
0.54927464,2.01175923,0.00572198,0.14893540,0.13103831,0.30539065,0.49312426,1.16098326,0.02970023,0.28759510
0.55527764,2.02674761,0.00601635,0.15035106,0.13549161,0.30988323,0.49577850,1.16169468,0.03108738,0.29146991
0.56128064,2.04681033,0.00634619,0.15213048,0.14055997,0.31429043,0.49866794,1.16686750,0.03249942,0.29544978
0.56728364,2.07223690,0.00671195,0.15431669,0.14628536,0.31863367,0.50192524,1.17669335,0.03392708,0.29957375
0.57328664,2.10333572,0.00711458,0.15695021,0.15271028,0.32294339,0.50569878,1.19136192,0.03536202,0.30388986
0.57928964,2.14041863,0.00755548,0.16006757,0.15987493,0.32725814,0.51014775,1.21104990,0.03679718,0.30845384
0.58529265,2.18378295,0.00803637,0.16369965,0.16781421,0.33162313,0.51543641,1.23590871,0.03822709,0.31332722
0.59129565,2.23369120,0.00855923,0.16787021,0.17655460,0.33608827,0.52172799,1.26605114,0.03964800,0.31857499
0.59729865,2.29034928,0.00912615,0.17259453,0.18611108,0.34070568,0.52917809,1.30153765,0.04105803,0.32426276
0.60330165,2.35388385,0.00973926,0.17787813,0.19648410,0.34552678,0.53792815,1.34236283,0.04245706,0.33045361
0.60930465,2.42432004,0.01040058,0.18371591,0.20765693,0.35059896,0.54809894,1.38844270,0.04384658,0.33720455
0.61530765,2.50156069,0.01111191,0.19009152,0.21959331,0.35596208,0.55978462,1.43960368,0.04522936,0.34456293
0.62131066,2.58536835,0.01187473,0.19697718,0.23223579,0.36164493,0.57304748,1.49557400,0.04660904,0.35256288
0.62731366,2.67535147,0.01269014,0.20433396,0.24550462,0.36766176,0.58791374,1.55597817,0.04798962,0.36122194
0.63331666,2.77095572,0.01355872,0.21211251,0.25929764,0.37400927,0.60437058,1.62033528,0.04937489,0.37053820
0.63931966,2.87146169,0.01448053,0.22025432,0.27349090,0.38066410,0.62236470,1.68806151,0.05076783,0.38048798
0.64532266,2.97598956,0.01545503,0.22869347,0.28794036,0.38758108,0.64180239,1.75847707,0.05217004,0.39102441
0.65132566,3.08351114,0.01648107,0.23735873,0.30248454,0.39469247,0.66255138,1.83081769,0.05358120,0.40207697
0.65732866,3.19286931,0.01755687,0.24617605,0.31694812,0.40190819,0.68444426,1.90425034,0.05499859,0.41355198
0.66333167,3.30280436,0.01868003,0.25507131,0.33114640,0.40911724,0.70728349,1.97789274,0.05641684,0.42533440
0.66933467,3.41198648,0.01984756,0.26397308,0.34489052,0.41619023,0.73084780,2.05083585,0.05782770,0.43729056
0.67533767,3.51905305,0.02105584,0.27281548,0.35799321,0.42298302,0.75489966,2.12216846,0.05922001,0.44927207
0.68134067,3.62264924,0.02230073,0.28154070,0.37027495,0.42934137,0.77919358,2.19100277,0.06057993,0.46112058
0.68734367,3.72147011,0.02357754,0.29010133,0.38157016,0.43510640,0.80348486,2.25649964,0.06189122,0.47267326
0.69334667,3.81430218,0.02488105,0.29846212,0.39173331,0.44012062,0.82753834,2.31789249,0.06313576,0.48376880
0.69934967,3.90006260,0.02620560,0.30660129,0.40064453,0.44423430,0.85113688,2.37450851,0.06429419,0.49425356
0.70535268,3.97783388,0.02754504,0.31451102,0.40821458,0.44731186,0.87408897,2.42578621,0.06534664,0.50398771
0.71135568,4.04689266,0.02889280,0.32219745,0.41438890,0.44923799,0.89623542,2.47128852,0.06627360,0.51285092
0.71735868,4.10673094,0.03024192,0.32967983,0.41915042,0.44992313,0.91745452,2.51071077,0.06705671,0.52074738
0.72336168,4.15706892,0.03158510,0.33698903,0.42252121,0.44930819,0.93766570,2.54388329,0.06767962,0.52760988
0.72936468,4.19785880,0.03291472,0.34416554,0.42456253,0.44736797,0.95683134,2.57076863,0.06812880,0.53340269
0.73536768,4.22927936,0.03422291,0.35125690,0.42537358,0.44411347,0.97495681,2.59145376,0.06839419,0.53812315
0.74137069,4.25172188,0.03550169,0.35831475,0.42508867,0.43959256,0.99208858,2.60613763,0.06846975,0.54180176
0.74737369,4.26576800,0.03674298,0.36539177,0.42387303,0.43388927,1.00831074,2.61511520,0.06835384,0.54450088
0.75337669,4.27216080,0.03793883,0.37253846,0.42191735,0.42712149,1.02373981,2.61875865,0.06804943,0.54631192
0.75937969,4.27177065,0.03908147,0.37980013,0.41943133,0.41943729,1.03851830,2.61749702,0.06756408,0.54735136
0.76538269,4.26555742,0.04016353,0.38721403,0.41663627,0.41100994,1.05280726,2.61179541,0.06690978,0.54775554
0.77138569,4.25453102,0.04117822,0.39480699,0.41375724,0.40203193,1.06677807,2.60213481,0.06610255,0.54767471
0.77738869,4.23971211,0.04211947,0.40259349,0.41101491,0.39270815,1.08060399,2.58899358,0.06516196,0.54726648
0.78339170,4.22209477,0.04298218,0.41057433,0.40861750,0.38324860,1.09445172,2.57283151,0.06411039,0.54668904
0.78939470,4.20261284,0.04376235,0.41873599,0.40675313,0.37386100,1.10847350,2.55407712,0.06297236,0.54609452
0.79539770,4.18211129,0.04445730,0.42705061,0.40558275,0.36474358,1.12279998,2.53311856,0.06177367,0.54562277
0.80140070,4.16132390,0.04506580,0.43547664,0.40523421,0.35607832,1.13753441,2.51029858,0.06054061,0.54539598
0.80740370,4.14085794,0.04558822,0.44396018,0.40579737,0.34802505,1.15274826,2.48591329,0.05929914,0.54551428
0.81340670,4.12118634,0.04602664,0.45243686,0.40732074,0.34071666,1.16847874,2.46021478,0.05807420,0.54605263
0.81940970,4.10264758,0.04638496,0.46083418,0.40980965,0.33425545,1.18472825,2.43341699,0.05688907,0.54705918
0.82541271,4.08545289,0.04666894,0.46907438,0.41322598,0.32871101,1.20146603,2.40570442,0.05576488,0.54855509
0.83141571,4.06970024,0.04688625,0.47707752,0.41748968,0.32411945,1.21863194,2.37724291,0.05472026,0.55053590
0.83741871,4.05539429,0.04704650,0.48476477,0.42248178,0.32048418,1.23614225,2.34819186,0.05377113,0.55297431
0.84342171,4.04247094,0.04716123,0.49206181,0.42804895,0.31777798,1.25389747,2.31871693,0.05293067,0.55582430
0.84942471,4.03082532,0.04724389,0.49890209,0.43400942,0.31594636,1.27179157,2.28900253,0.05220936,0.55902619
0.85542771,4.02034140,0.04730980,0.50522996,0.44015995,0.31491193,1.28972249,2.25926331,0.05161525,0.56251250
0.86143072,4.01092175,0.04737609,0.51100346,0.44628361,0.31457952,1.30760323,2.22975382,0.05115418,0.56621426
0.86743372,4.00251555,0.04746163,0.51619661,0.45215817,0.31484183,1.32537291,2.20077577,0.05083019,0.57006724
0.87343672,3.99514336,0.04758688,0.52080123,0.45756459,0.31558526,1.34300714,2.17268224,0.05064583,0.57401793
0.87943972,3.98891683,0.04777373,0.52482797,0.46229539,0.31669563,1.36052710,2.14587849,0.05060260,0.57802873
0.88544272,3.98405220,0.04804529,0.52830663,0.46616251,0.31806350,1.37800634,2.12081896,0.05070120,0.58208210
0.89144572,3.98087631,0.04842558,0.53128566,0.46900443,0.31958886,1.39557491,2.09800036,0.05094181,0.58618337
0.89744872,3.97982443,0.04893914,0.53383076,0.47069209,0.32118489,1.41342017,2.07795086,0.05132425,0.59036191
0.90345173,3.98142951,0.04961061,0.53602262,0.47113361,0.32278079,1.43178377,2.06121557,0.05184798,0.59467070
0.90945473,3.98630297,0.05046408,0.53795388,0.47027746,0.32432338,1.45095473,2.04833873,0.05251212,0.59918406
0.91545773,3.99510750,0.05152250,0.53972530,0.46811400,0.32577755,1.47125842,2.03984311,0.05331519,0.60399373
0.92146073,4.00852312,0.05280685,0.54144134,0.46467543,0.32712559,1.49304193,2.03620748,0.05425492,0.60920353
0.92746373,4.02720775,0.05433535,0.54320531,0.46003413,0.32836548,1.51665599,2.03784313,0.05532789,0.61492261
0.93346673,4.05175450,0.05612254,0.54511429,0.45429942,0.32950821,1.54243446,2.04507031,0.05652915,0.62125794
0.93946973,4.08264765,0.05817837,0.54725410,0.44761312,0.33057450,1.57067223,2.05809600,0.05785191,0.62830630
0.94547274,4.12022007,0.06050728,0.54969447,0.44014385,0.33159098,1.60160257,2.07699406,0.05928717,0.63614614
0.95147574,4.16461442,0.06310745,0.55248482,0.43208061,0.33258617,1.63537538,2.10168906,0.06082348,0.64483008
0.95747874,4.21575077,0.06596998,0.55565080,0.42362572,0.33358659,1.67203748,2.13194488,0.06244677,0.65437818
0.96348174,4.27330285,0.06907846,0.55919185,0.41498758,0.33461307,1.71151639,2.16735898,0.06414039,0.66477270
0.96948474,4.33668499,0.07240860,0.56307990,0.40637353,0.33567774,1.75360859,2.20736322,0.06588523,0.67595451
0.97548774,4.40505098,0.07592821,0.56725953,0.39798301,0.33678163,1.79797342,2.25123150,0.06766003,0.68782161
0.98149075,4.47730587,0.07959746,0.57164936,0.39000140,0.33791333,1.84413333,2.29809452,0.06944189,0.70022983
0.98749375,4.55213079,0.08336944,0.57614487,0.38259478,0.33904847,1.89148079,2.34696130,0.07120689,0.71299579
0.99349675,4.62802012,0.08719113,0.58062254,0.37590567,0.34015037,1.93929208,2.39674693,0.07293094,0.72590210
0.99949975,4.70332978,0.09100460,0.58494495,0.37004992,0.34117160,1.98674747,2.44630543,0.07459055,0.73870450
1.00550275,4.77633461,0.09474857,0.58896694,0.36511490,0.34205646,2.03295732,2.49446667,0.07616390,0.75114082
1.01150575,4.84529229,0.09836015,0.59254212,0.36115881,0.34274423,2.07699273,2.54007551,0.07763171,0.76294105
1.01750875,4.90851074,0.10177684,0.59552983,0.35821125,0.34317298,2.11791976,2.58203160,0.07897818,0.77383837
1.02351176,4.96441582,0.10493857,0.59780183,0.35627470,0.34328365,2.15483536,2.61932801,0.08019186,0.78358030
1.02951476,5.01161580,0.10778979,0.59924868,0.35532705,0.34302425,2.18690343,2.65108675,0.08126627,0.79193952
1.03551776,5.04895962,0.11028144,0.59978524,0.35532472,0.34235390,2.21338927,2.67658963,0.08220044,0.79872390
1.04152076,5.07558565,0.11237279,0.59935518,0.35620635,0.34124634,2.23369061,2.69530297,0.08299918,0.80378498
1.04752376,5.09095882,0.11403299,0.59793428,0.35789673,0.33969287,2.24736380,2.70689494,0.08367310,0.80702472
1.05352676,5.09489404,0.11524230,0.59553221,0.36031090,0.33770433,2.25414383,2.71124492,0.08423843,0.80839998
1.05952976,5.08756503,0.11599291,0.59219301,0.36335804,0.33531216,2.25395708,2.70844435,0.08471645,0.80792460
1.06553277,5.06949797,0.11628927,0.58799399,0.36694519,0.33256830,2.24692640,2.69878937,0.08513284,0.80566898
1.07153577,5.04155067,0.11614798,0.58304340,0.37098045,0.32954400,2.23336805,2.68276564,0.08551669,0.80175715
1.07753877,5.00487842,0.11559726,0.57747690,0.37537576,0.32632753,2.21378089,2.66102634,0.08589940,0.79636151
1.08354177,4.96088829,0.11467584,0.57145310,0.38004902,0.32302092,2.18882828,2.63436449,0.08631339,0.78969557
1.08954477,4.91118445,0.11343155,0.56514840,0.38492569,0.31973580,2.15931364,2.60368128,0.08679082,0.78200497
1.09554777,4.85750727,0.11191956,0.55875149,0.38993969,0.31658871,2.12615083,2.56995174,0.08736221,0.77355741
1.10155078,4.80166906,0.11020032,0.55245772,0.39503386,0.31369588,2.09033074,2.53418968,0.08805518,0.76463178
1.10755378,4.74548976,0.10833731,0.54646361,0.40015986,0.31116800,2.05288578,2.49741332,0.08889329,0.75550721
1.11355678,4.69073522,0.10639486,0.54096179,0.40527774,0.30910506,2.01485354,2.46061319,0.08989500,0.74645246
1.11955978,4.63906085,0.10443579,0.53613650,0.41035521,0.30759155,1.97724152,2.42472346,0.09107293,0.73771616
1.12556278,4.59196281,0.10251936,0.53215980,0.41536670,0.30669240,1.94099412,2.39059772,0.09243331,0.72951838
1.13156578,4.55073835,0.10069936,0.52918858,0.42029239,0.30644969,1.90696319,2.35898983,0.09397577,0.72204373
1.13756878,4.51645664,0.09902243,0.52736237,0.42511727,0.30688045,1.87588327,2.33054014,0.09569339,0.71543640
1.14357179,4.48994034,0.09752681,0.52680194,0.42983030,0.30797557,1.84835225,2.30576724,0.09757310,0.70979721
1.14957479,4.47175825,0.09624142,0.52760857,0.43442370,0.30969989,1.82481790,2.28506479,0.09959628,0.70518267
1.15557779,4.46222817,0.09518540,0.52986391,0.43889260,0.31199354,1.80557066,2.26870319,0.10173974,0.70160608
1.16158079,4.46142917,0.09436794,0.53363037,0.44323475,0.31477438,1.79074250,2.25683513,0.10397681,0.69904037
1.16758379,4.46922191,0.09378862,0.53895168,0.44745066,0.31794140,1.78031165,2.24950453,0.10627866,0.69742259
1.17358679,4.48527515,0.09343804,0.54585376,0.45154388,0.32137907,1.77411269,2.24665782,0.10861568,0.69665962
1.17958979,4.50909701,0.09329877,0.55434550,0.45552155,0.32496219,1.77185133,2.24815676,0.11095897,0.69663480
1.18559280,4.54006872,0.09334655,0.56441959,0.45939504,0.32856119,1.77312304,2.25379208,0.11328174,0.69721502
1.19159580,4.57747936,0.09355172,0.57605303,0.46318081,0.33204752,1.77743455,2.26329703,0.11556063,0.69825805
1.19759880,4.62055966,0.09388066,0.58920760,0.46690129,0.33529893,1.78422739,2.27636046,0.11777691,0.69961952
1.20360180,4.66851354,0.09429745,0.60382996,0.47058568,0.33820437,1.79290219,2.29263868,0.11991744,0.70115936
1.20960480,4.72054595,0.09476531,0.61985157,0.47427076,0.34066821,1.80284310,2.31176609,0.12197537,0.70274745
1.21560780,4.77588632,0.09524818,0.63718847,0.47800161,0.34261379,1.81344098,2.33336404,0.12395058,0.70426807
1.22161081,4.83380676,0.09571195,0.65574089,0.48183196,0.34398592,1.82411493,2.35704815,0.12584981,0.70562321
1.22761381,4.89363494,0.09612570,0.67539286,0.48582454,0.34475247,1.83433108,2.38243398,0.12768645,0.70673457
1.23361681,4.95476171,0.09646260,0.69601202,0.49005093,0.34490483,1.84361832,2.40914125,0.12948004,0.70754423
1.23961981,5.01664368,0.09670064,0.71744949,0.49459121,0.34445733,1.85158034,2.43679694,0.13125556,0.70801419
1.24562281,5.07880160,0.09682310,0.73954024,0.49953326,0.34344583,1.85790391,2.46503745,0.13304236,0.70812475
1.25162581,5.14081529,0.09681877,0.76210388,0.50497162,0.34192528,1.86236326,2.49351026,0.13487298,0.70787213
1.25762881,5.20231616,0.09668192,0.78494600,0.51100606,0.33996676,1.86482059,2.52187533,0.13678183,0.70726538
1.26363182,5.26297840,0.09641214,0.80786024,0.51773969,0.33765386,1.86522323,2.54980668,0.13880376,0.70632292
1.26963482,5.32250992,0.09601388,0.83063102,0.52527681,0.33507892,1.86359756,2.57699437,0.14097260,0.70506902
1.27563782,5.38064406,0.09549597,0.85303698,0.53372033,0.33233895,1.86004054,2.60314708,0.14331979,0.70353031
1.28164082,5.43713302,0.09487092,0.87485520,0.54316897,0.32953180,1.85470925,2.62799543,0.14587309,0.70173277
1.28764382,5.49174351,0.09415427,0.89586592,0.55371420,0.32675243,1.84780927,2.65129618,0.14865540,0.69969913
1.29364682,5.54425527,0.09336377,0.91585786,0.56543700,0.32408966,1.83958248,2.67283713,0.15168381,0.69744701
1.29964982,5.59446249,0.09251874,0.93463378,0.57840454,0.32162338,1.83029497,2.69244263,0.15496887,0.69498779
1.30565283,5.64217808,0.09163930,0.95201623,0.59266697,0.31942235,1.82022572,2.70997939,0.15851405,0.69232630
1.31165583,5.68724042,0.09074578,0.96785309,0.60825425,0.31754263,1.80965640,2.72536239,0.16231555,0.68946114
1.31765883,5.72952196,0.08985817,0.98202283,0.62517330,0.31602667,1.79886273,2.73856025,0.16636228,0.68638582
1.32366183,5.76893889,0.08899566,0.99443903,0.64340555,0.31490295,1.78810769,2.74959987,0.17063611,0.68309042
1.32966483,5.80546099,0.08817629,1.00505405,0.66290502,0.31418632,1.77763649,2.75856973,0.17511234,0.67956357
1.33566783,5.83912054,0.08741664,1.01386155,0.68359707,0.31387873,1.76767349,2.76562136,0.17976042,0.67579484
1.34167084,5.87001950,0.08673166,1.02089766,0.70537787,0.31397041,1.75842060,2.77096881,0.18454479,0.67177712
1.34767384,5.89833381,0.08613455,1.02624063,0.72811472,0.31444147,1.75005720,2.77488552,0.18942585,0.66750893
1.35367684,5.92431425,0.08563669,1.03000898,0.75164725,0.31526359,1.74274095,2.77769867,0.19436109,0.66299652
1.35967984,5.94828305,0.08524753,1.03235798,0.77578950,0.31640189,1.73660920,2.77978064,0.19930617,0.65825554
1.36568284,5.97062610,0.08497465,1.03347460,0.80033287,0.31781693,1.73178063,2.78153789,0.20421612,0.65331230
1.37168584,5.99178048,0.08482363,1.03357111,0.82504976,0.31946644,1.72835658,2.78339729,0.20904641,0.64820436
1.37768884,6.01221760,0.08479809,1.03287735,0.84969795,0.32130713,1.72642188,2.78579036,0.21375400,0.64298055
1.38369185,6.03242231,0.08489956,1.03163216,0.87402538,0.32329613,1.72604476,2.78913582,0.21829828,0.63770028
1.38969485,6.05286874,0.08512740,1.03007412,0.89777531,0.32539224,1.72727572,2.79382115,0.22264182,0.63243228
1.39569785,6.07399381,0.08547869,1.02843200,0.92069143,0.32755687,1.73014536,2.80018380,0.22675101,0.62725265
1.40170085,6.09616944,0.08594810,1.02691539,0.94252306,0.32975463,1.73466111,2.80849289,0.23059645,0.62224235
1.40770385,6.11967490,0.08652775,1.02570574,0.96302981,0.33195359,1.74080303,2.81893220,0.23415325,0.61748431
1.41370685,6.14467047,0.08720708,1.02494836,0.98198596,0.33412524,1.74851911,2.83158524,0.23740102,0.61306007
1.41970985,6.17117402,0.08797274,1.02474559,0.99918409,0.33624414,1.75772012,2.84642324,0.24032378,0.60904629
1.42571286,6.19904171,0.08880856,1.02515157,1.01443803,0.33828731,1.76827484,2.86329672,0.24290968,0.60551110
1.43171586,6.22795411,0.08969555,1.02616883,1.02758513,0.34023344,1.78000575,2.88193128,0.24515061,0.60251060
1.43771886,6.25740887,0.09061200,1.02774677,1.03848768,0.34206200,1.79268592,2.90192804,0.24704170,0.60008555
1.44372186,6.28672080,0.09153365,1.02978238,1.04703374,0.34375231,1.80603742,2.92276891,0.24858085,0.59825847
1.44972486,6.31502985,0.09243402,1.03212294,1.05313735,0.34528258,1.81973166,2.94382690,0.24976820,0.59703135
1.45572786,6.34131724,0.09328480,1.03457078,1.05673830,0.34662922,1.83339200,2.96438123,0.25060566,0.59638402
1.46173087,6.36442966,0.09405636,1.03688999,1.05780159,0.34776625,1.84659874,2.98363679,0.25109654,0.59627337
1.46773387,6.38311080,0.09471839,1.03881459,1.05631671,0.34866498,1.85889664,3.00074751,0.25124528,0.59663350
1.47373687,6.39603949,0.09524060,1.04005815,1.05229696,0.34929411,1.86980471,3.01484273,0.25105730,0.59737684
1.47973987,6.40187303,0.09559350,1.04032420,1.04577874,0.34962003,1.87882821,3.02505563,0.25053900,0.59839627
1.48574287,6.39929403,0.09574922,1.03931725,1.03682110,0.34960759,1.88547235,3.03055264,0.24969788,0.59956814
1.49174587,6.38705905,0.09568234,1.03675371,1.02550539,0.34922117,1.88925723,3.03056270,0.24854276,0.60075619
1.49774887,6.36404695,0.09537074,1.03237254,1.01193515,0.34842597,1.88973337,3.02440503,0.24708412,0.60181620
1.50375188,6.32930481,0.09479630,1.02594502,0.99623607,0.34718963,1.88649721,3.01151446,0.24533447,0.60260114
1.50975488,6.28208953,0.09394566,1.01728330,0.97855600,0.34548390,1.87920588,2.99146313,0.24330871,0.60296670
1.51575788,6.22190323,0.09281073,1.00624741,0.95906491,0.34328638,1.86759051,2.96397762,0.24102454,0.60277694
1.52176088,6.14852076,0.09138917,0.99275051,0.93795458,0.34058222,1.85146755,2.92895097,0.23850270,0.60190973
1.52776388,6.06200824,0.08968463,0.97676221,0.91543804,0.33736560,1.83074745,2.88644895,0.23576720,0.60026189
1.53376688,5.96273174,0.08770687,0.95830976,0.89174847,0.33364105,1.80544039,2.83671049,0.23284540,0.59775367
1.53976988,5.85135577,0.08547166,0.93747740,0.86713764,0.32942429,1.77565874,2.78014221,0.22976797,0.59433244
1.54577289,5.72883165,0.08300059,0.91440367,0.84187365,0.32474283,1.74161617,2.71730755,0.22656866,0.58997542
1.55177589,5.59637644,0.08032055,0.88927707,0.81623809,0.31963601,1.70362340,2.64891086,0.22328403,0.58469133
1.55777889,5.45544330,0.07746324,0.86233027,0.79052244,0.31415462,1.66208096,2.57577731,0.21995296,0.57852087
1.56378189,5.30768471,0.07446444,0.83383313,0.76502405,0.30836006,1.61746901,2.49882961,0.21661617,0.57153609
1.56978489,5.15490998,0.07136315,0.80408485,0.74004136,0.30232313,1.57033502,2.41906229,0.21331559,0.56383855
1.57578789,4.99903899,0.06820076,0.77340567,0.71586894,0.29612235,1.52127955,2.33751490,0.21009373,0.55555657
1.58179090,4.84205380,0.06502006,0.74212832,0.69279205,0.28984208,1.47094088,2.25524498,0.20699300,0.54684148
1.58779390,4.68594993,0.06186432,0.71058965,0.67108122,0.28357033,1.41997907,2.17330175,0.20405512,0.53786316
1.59379690,4.53268902,0.05877627,0.67912262,0.65098676,0.27739649,1.36905994,2.09270155,0.20132047,0.52880497
1.59979990,4.38415423,0.05579727,0.64804888,0.63273356,0.27140898,1.31883958,2.01440553,0.19882751,0.51985833
1.60580290,4.24210961,0.05296637,0.61767220,0.61651614,0.26569295,1.26994992,1.93930032,0.19661227,0.51121706
1.61180590,4.10816441,0.05031962,0.58827275,0.60249432,0.26032807,1.22298552,1.86818193,0.19470786,0.50307174
1.61780890,3.98374284,0.04788928,0.56010238,0.59078948,0.25538655,1.17849209,1.80174311,0.19314397,0.49560423
1.62381191,3.87005989,0.04570331,0.53338088,0.58148159,0.25093129,1.13695685,1.74056423,0.19194650,0.48898247
1.62981491,3.76810302,0.04378489,0.50829333,0.57460712,0.24701448,1.09880074,1.68510746,0.19113709,0.48335575
1.63581791,3.67861986,0.04215201,0.48498826,0.57015787,0.24367634,1.06437264,1.63571421,0.19073273,0.47885055
1.64182091,3.60211165,0.04081725,0.46357681,0.56808085,0.24094430,1.03394541,1.59260527,0.19074530,0.47556709
1.64782391,3.53883189,0.03978760,0.44413268,0.56827913,0.23883247,1.00771381,1.55588353,0.19118118,0.47357654
1.65382691,3.48878998,0.03906445,0.42669283,0.57061377,0.23734148,0.98579394,1.52553867,0.19204082,0.47291908
1.65982991,3.45175928,0.03864362,0.41125877,0.57490676,0.23645859,0.96822430,1.50145366,0.19331832,0.47360283
1.66583292,3.42728919,0.03851547,0.39779856,0.58094496,0.23615817,0.95496814,1.48341255,0.19500110,0.47560359
1.67183592,3.41472085,0.03866519,0.38624919,0.58848490,0.23640242,0.94591706,1.47110933,0.19706960,0.47886550
