energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.04052026,5.00134237,0.00693894,1.37827570,0.59407264,1.49344472,2.12958365,1.16974518,1.69110443,0.00000000
-3.03451726,5.11948508,0.00705087,1.43186476,0.59712543,1.51193015,2.21613958,1.22539085,1.70560006,0.00000000
-3.02851426,5.24032293,0.00716839,1.48647864,0.59948649,1.53183890,2.30529380,1.28293119,1.72025734,0.00000000
-3.02251126,5.36375620,0.00729182,1.54196159,0.60119720,1.55330917,2.39684748,1.34208320,1.73518080,0.00000000
-3.01650825,5.48965943,0.00742135,1.59812421,0.60232054,1.57647957,2.49053994,1.40252138,1.75049440,0.00000000
-3.01050525,5.61784744,0.00755704,1.65473793,0.60293748,1.60147121,2.58603774,1.46387633,1.76632767,0.00000000
-3.00450225,5.74804298,0.00769880,1.71153111,0.60314268,1.62836961,2.68292589,1.52573490,1.78280127,0.00000000
-2.99849925,5.87984760,0.00784633,1.76818680,0.60303965,1.65720759,2.78070176,1.58764196,1.80001287,0.00000000
-2.99249625,6.01271752,0.00799918,1.82434261,0.60273552,1.68794976,2.87877236,1.64910406,1.81802378,0.00000000
-2.98649325,6.14594569,0.00815667,1.87959280,0.60233548,1.72047957,2.97645513,1.70959480,1.83684695,0.00000000
-2.98049025,6.27865117,0.00831793,1.93349255,0.60193737,1.75458961,3.07298261,1.76856199,1.85643693,0.00000000
-2.97448724,6.40977641,0.00848191,1.98556441,0.60162634,1.78997566,3.16751090,1.82543635,1.87668211,0.00000000
-2.96848424,6.53809306,0.00864736,2.03530657,0.60147000,1.82623501,3.25913168,1.87964148,1.89739986,0.00000000
-2.96248124,6.66221619,0.00881285,2.08220283,0.60151420,1.86286939,3.34688770,1.93060476,1.91833466,0.00000000
-2.95647824,6.78062667,0.00897682,2.12573377,0.60177966,1.89929239,3.42979104,1.97776887,1.93915953,0.00000000
-2.95047524,6.89170124,0.00913755,2.16538881,0.60225963,1.93484141,3.50684371,2.02060348,1.95948090,0.00000000
-2.94447224,6.99374936,0.00929320,2.20067868,0.60291874,1.96879366,3.57706006,2.05861676,1.97884665,0.00000000
-2.93846923,7.08505567,0.00944184,2.23114788,0.60369318,2.00038583,3.63949023,2.09136626,1.99675745,0.00000000
-2.93246623,7.16392693,0.00958151,2.25638682,0.60449219,2.02883650,3.69324396,2.11846902,2.01268074,0.00000000
-2.92646323,7.22874175,0.00971018,2.27604325,0.60520088,2.05337063,3.73751429,2.13961037,2.02606717,0.00000000
-2.92046023,7.27800157,0.00982585,2.28983264,0.60568437,2.07324485,3.77160024,2.15455148,2.03636879,0.00000000
-2.91445723,7.31038122,0.00992657,2.29754730,0.60579299,2.08777286,3.79492804,2.16313532,2.04305828,0.00000000
-2.90845423,7.32477719,0.01001048,2.29906406,0.60536844,2.09634949,3.80707032,2.16529097,2.04564857,0.00000000
-2.90245123,7.32035197,0.01007589,2.29435029,0.60425056,2.09847264,3.80776251,2.16103626,2.04371200,0.00000000
-2.89644822,7.29657272,0.01012127,2.28346814,0.60228456,2.09376198,3.79691624,2.15047879,2.03689817,0.00000000
-2.89044522,7.25324267,0.01014535,2.26657696,0.59932817,2.08197376,3.77462896,2.13381513,2.02494971,0.00000000
-2.88444222,7.19052403,0.01014717,2.24393364,0.59525852,2.06301097,3.74118958,2.11132848,2.00771542,0.00000000
-2.87843922,7.10895109,0.01012606,2.21589098,0.58997844,2.03692852,3.69707965,2.08338468,1.98515990,0.00000000
-2.87243622,7.00943280,0.01008177,2.18289387,0.58342172,2.00393330,3.64296972,2.05042663,1.95736944,0.00000000
-2.86643322,6.89324422,0.01001441,2.14547326,0.57555723,1.96437913,3.57971089,2.01296722,1.92455377,0.00000000
-2.86043022,6.76200684,0.00992452,2.10423797,0.56639158,1.91875697,3.50832114,1.97158077,1.88704353,0.00000000
-2.85442721,6.61765788,0.00981309,2.05986420,0.55597030,1.86768085,3.42996686,1.92689307,1.84528362,0.00000000
-2.84842421,6.46240928,0.00968148,2.01308293,0.54437737,1.81187029,3.34593941,1.87957008,1.79982258,0.00000000
-2.84242121,6.29869756,0.00953148,1.96466530,0.53173318,1.75213001,3.25762746,1.83030547,1.75129842,0.00000000
-2.83641821,6.12912574,0.00936523,1.91540618,0.51819100,1.68932772,3.16648536,1.77980713,1.70042153,0.00000000
-2.83041521,5.95639931,0.00918517,1.86610623,0.50393218,1.62437118,3.07399857,1.72878285,1.64795528,0.00000000
-2.82441221,5.78325803,0.00899400,1.81755289,0.48916022,1.55818506,2.98164697,1.67792551,1.59469508,0.00000000
-2.81840920,5.61240600,0.00879463,1.77050080,0.47409410,1.49168886,2.89086716,1.62789809,1.54144666,0.00000000
-2.81240620,5.44644206,0.00859007,1.72565216,0.45896101,1.42577615,2.80301503,1.57931889,1.48900443,0.00000000
-2.80640320,5.28779306,0.00838335,1.68363782,0.44398903,1.36129620,2.71932986,1.53274747,1.43813064,0.00000000
-2.80040020,5.13865209,0.00817748,1.64499968,0.42939987,1.29903795,2.64090129,1.48867167,1.38953599,0.00000000
-2.79439720,5.00092387,0.00797537,1.61017512,0.41540207,1.23971700,2.56864046,1.44749627,1.34386239,0.00000000
-2.78839420,4.87617904,0.00777974,1.57948415,0.40218490,1.18396547,2.50325642,1.40953381,1.30166830,0.00000000
-2.78239120,4.76561894,0.00759306,1.55311988,0.38991319,1.13232485,2.44523895,1.37499775,1.26341702,0.00000000
-2.77638819,4.67005201,0.00741755,1.53114283,0.37872327,1.08524166,2.39484833,1.34399861,1.22946820,0.00000000
-2.77038519,4.58988238,0.00725507,1.51347938,0.36872009,1.04306567,2.35211289,1.31654316,1.20007264,0.00000000
-2.76438219,4.52511114,0.00710718,1.49992459,0.35997557,1.00605052,2.31683417,1.29253670,1.17537046,0.00000000
-2.75837919,4.47534983,0.00697509,1.49014951,0.35252827,0.97435628,2.28859985,1.27178871,1.15539236,0.00000000
-2.75237619,4.43984564,0.00685964,1.48371259,0.34638418,0.94805365,2.26680373,1.25402144,1.14006399,0.00000000
-2.74637319,4.41751722,0.00676140,1.48007502,0.34151861,0.92712961,2.25067220,1.23888127,1.12921289,0.00000000
-2.74037019,4.40699954,0.00668063,1.47861934,0.33787904,0.91149407,2.23929598,1.22595245,1.12257788,0.00000000
-2.73436718,4.40669622,0.00661732,1.47867070,0.33538870,0.90098730,2.23166579,1.21477271,1.11982032,0.00000000
-2.72836418,4.41483710,0.00657129,1.47951985,0.33395080,0.89538799,2.22671072,1.20484999,1.12053698,0.00000000
-2.72236118,4.42953909,0.00654220,1.48044701,0.33345303,0.89442163,2.22333743,1.19567987,1.12427394,0.00000000
-2.71635818,4.44886797,0.00652960,1.48074569,0.33377237,0.89776916,2.22046877,1.18676277,1.13054118,0.00000000
-2.71035518,4.47089901,0.00653301,1.47974544,0.33477982,0.90507562,2.21708033,1.17762042,1.13882739,0.00000000
-2.70435218,4.49377425,0.00655194,1.47683282,0.33634500,0.91595882,2.21223328,1.16781096,1.14861459,0.00000000
-2.69834917,4.51575475,0.00658594,1.47146954,0.33834045,0.93001779,2.20510262,1.15694196,1.15939225,0.00000000
-2.69234617,4.53526599,0.00663468,1.46320741,0.34064543,0.94684102,2.19499958,1.14468124,1.17067036,0.00000000
-2.68634317,4.55093532,0.00669791,1.45169947,0.34314925,0.96601430,2.18138775,1.13076484,1.18199143,0.00000000
-2.68034017,4.56162054,0.00677555,1.43670701,0.34575398,0.98712805,2.16389247,1.11500215,1.19294083,0.00000000
-2.67433717,4.56642910,0.00686767,1.41810253,0.34837651,1.00978423,2.14230357,1.09727822,1.20315557,0.00000000
-2.66833417,4.56472790,0.00697449,1.39586858,0.35094995,1.03360242,2.11657165,1.07755313,1.21233105,0.00000000
-2.66233117,4.55614392,0.00709640,1.37009284,0.35342439,1.05822538,2.08679856,1.05585883,1.22022587,0.00000000
-2.65632816,4.54055645,0.00723390,1.34096003,0.35576703,1.08332370,2.05322303,1.03229376,1.22666462,0.00000000
-2.65032516,4.51808188,0.00738764,1.30874093,0.35796168,1.10859972,2.01620217,1.00701556,1.23153853,0.00000000
-2.64432216,4.48905221,0.00755832,1.27377951,0.36000783,1.13379059,1.97619036,0.98023247,1.23480425,0.00000000
-2.63831916,4.45398880,0.00774666,1.23647859,0.36191917,1.15867047,1.93371649,0.95219376,1.23648064,0.00000000
-2.63231616,4.41357267,0.00795338,1.19728502,0.36372174,1.18305201,1.88936082,0.92317992,1.23664397,0.00000000
-2.62631316,4.36861299,0.00817907,1.15667489,0.36545181,1.20678690,1.84373261,0.89349279,1.23542162,0.00000000
-2.62031016,4.32001505,0.00842421,1.11513941,0.36715345,1.22976574,1.79744954,0.86344627,1.23298456,0.00000000
-2.61430715,4.26874909,0.00868904,1.07317212,0.36887604,1.25191714,1.75111964,0.83335792,1.22953892,0.00000000
-2.60830415,4.21582087,0.00897349,1.03125770,0.37067160,1.27320616,1.70532644,0.80354153,1.22531694,0.00000000
-2.60230115,4.16224504,0.00927715,0.98986267,0.37259225,1.29363198,1.66061774,0.77430113,1.22056761,0.00000000
-2.59629815,4.10902166,0.00959918,0.94942822,0.37468764,1.31322499,1.61749800,0.74592633,1.21554728,0.00000000
-2.59029515,4.05711635,0.00993826,0.91036509,0.37700257,1.33204319,1.57642443,0.71868897,1.21051056,0.00000000
-2.58429215,4.00744400,0.01029254,0.87305040,0.37957485,1.35016797,1.53780652,0.69284114,1.20570177,0.00000000
-2.57828914,3.96085602,0.01065965,0.83782627,0.38243337,1.36769930,1.50200843,0.66861433,1.20134714,0.00000000
-2.57228614,3.91813075,0.01103666,0.80499998,0.38559658,1.38475029,1.46935377,0.64621953,1.19764789,0.00000000
-2.56628314,3.87996657,0.01142009,0.77484524,0.38907126,1.40144136,1.44013217,0.62584810,1.19477455,0.00000000
-2.56028014,3.84697737,0.01180600,0.74760437,0.39285174,1.41789388,1.41460683,0.60767316,1.19286234,0.00000000
-2.55427714,3.81968981,0.01218996,0.72349092,0.39691959,1.43422363,1.39302253,0.59185120,1.19200790,0.00000000
-2.54827414,3.79854196,0.01256725,0.70269260,0.40124369,1.45053422,1.37561328,0.57852381,1.19226728,0.00000000
-2.54227114,3.78388300,0.01293288,0.68537400,0.40578082,1.46691055,1.36260924,0.56781931,1.19365534,0.00000000
-2.53626813,3.77597381,0.01328175,0.67167921,0.41047674,1.48341278,1.35424236,0.55985406,1.19614625,0.00000000
-2.53026513,3.77498829,0.01360880,0.66173384,0.41526761,1.50007102,1.35075046,0.55473343,1.19967544,0.00000000
-2.52426213,3.78101543,0.01390920,0.65564668,0.42008196,1.51688096,1.35237946,0.55255233,1.20414260,0.00000000
-2.51825913,3.79406235,0.01417845,0.65351077,0.42484291,1.53380089,1.35938378,0.55339525,1.20941583,0.00000000
-2.51225613,3.81405837,0.01441261,0.65540391,0.42947081,1.55075029,1.37202491,0.55733593,1.21533681,0.00000000
-2.50625313,3.84086043,0.01460843,0.66138881,0.43388605,1.56761014,1.39056831,0.56443655,1.22172685,0.00000000
-2.50025013,3.87426001,0.01476351,0.67151285,0.43801213,1.58422524,1.41527879,0.57474665,1.22839380,0.00000000
-2.49424712,3.91399173,0.01487645,0.68580753,0.44177872,1.60040847,1.44641477,0.58830185,1.23513947,0.00000000
-2.48824412,3.95974368,0.01494695,0.70428791,0.44512480,1.61594693,1.48422174,0.60512242,1.24176765,0.00000000
-2.48224112,4.01116942,0.01497586,0.72695196,0.44800168,1.63060985,1.52892524,0.62521188,1.24809233,0.00000000
-2.47623812,4.06790143,0.01496528,0.75378005,0.45037577,1.64415793,1.58072380,0.64855574,1.25394604,0.00000000
-2.47023512,4.12956573,0.01491855,0.78473455,0.45223112,1.65635379,1.63978217,0.67512042,1.25918792,0.00000000
-2.46423212,4.19579710,0.01484020,0.81975976,0.45357157,1.66697299,1.70622514,0.70485255,1.26371148,0.00000000
-2.45822911,4.26625439,0.01473593,0.85878209,0.45442238,1.67581513,1.78013240,0.73767865,1.26745154,0.00000000
-2.45222611,4.34063521,0.01461249,0.90171045,0.45483138,1.68271451,1.86153437,0.77350521,1.27039025,0.00000000
-2.44622311,4.41868923,0.01447757,0.94843705,0.45486948,1.68754977,1.95040944,0.81221934,1.27256187,0.00000000
-2.44022011,4.50022943,0.01433959,0.99883833,0.45463063,1.69025193,2.04668255,0.85368983,1.27405595,0.00000000
-2.43421711,4.58514048,0.01420757,1.05277605,0.45423101,1.69081056,2.15022505,0.89776863,1.27501888,0.00000000
-2.42821411,4.67338378,0.01409090,1.11009845,0.45380765,1.68927744,2.26085588,0.94429274,1.27565352,0.00000000
-2.42221111,4.76499850,0.01399913,1.17064135,0.45351638,1.68576780,2.37834370,0.99308634,1.27621674,0.00000000
-2.41620810,4.86009827,0.01394171,1.23422911,0.45352917,1.68045866,2.50240982,1.04396307,1.27701499,0.00000000
-2.41020510,4.95886346,0.01392779,1.30067517,0.45403092,1.67358458,2.63273154,1.09672826,1.27839769,0.00000000
-2.40420210,5.06152888,0.01396594,1.36978231,0.45521571,1.66543076,2.76894557,1.15118104,1.28074876,0.00000000
-2.39819910,5.16836714,0.01406400,1.44134223,0.45728272,1.65632386,2.91065111,1.20711616,1.28447629,0.00000000
-2.39219610,5.27966812,0.01422875,1.51513463,0.46043173,1.64662081,3.05741216,1.26432520,1.29000069,0.00000000
-2.38619310,5.39571510,0.01446582,1.59092560,0.46485844,1.63669614,3.20875895,1.32259736,1.29774162,0.00000000
-2.38019010,5.51675834,0.01477941,1.66846534,0.47074962,1.62692831,3.36418795,1.38171946,1.30810403,0.00000000
-2.37418709,5.64298698,0.01517221,1.74748544,0.47827832,1.61768553,3.52316064,1.44147528,1.32146391,0.00000000
-2.36818409,5.77450049,0.01564520,1.82769564,0.48759910,1.60931178,3.68510085,1.50164419,1.33815391,0.00000000
-2.36218109,5.91128073,0.01619764,1.90878044,0.49884351,1.60211337,3.84939090,1.56199921,1.35844971,0.00000000
-2.35617809,6.05316590,0.01682690,1.99039578,0.51211590,1.59634682,4.01536684,1.62230459,1.38255731,0.00000000
-2.35017509,6.19982768,0.01752856,2.07216600,0.52748966,1.59220824,4.18231338,1.68231312,1.41060189,0.00000000
-2.34417209,6.35075285,0.01829635,2.15368164,0.54500408,1.58982494,4.34945879,1.74176354,1.44261871,0.00000000
-2.33816908,6.50523040,0.01912225,2.23449813,0.56466183,1.58924937,4.51597080,1.80037812,1.47854638,0.00000000
-2.33216608,6.66234537,0.01999663,2.31413600,0.58642727,1.59045573,4.68095398,1.85786092,1.51822296,0.00000000
-2.32616308,6.82097995,0.02090840,2.39208260,0.61022560,1.59333950,4.84344933,1.91389684,1.56138503,0.00000000
-2.32016008,6.97982272,0.02184522,2.46779582,0.63594297,1.59771980,5.00243680,1.96815187,1.60767008,0.00000000
-2.31415708,7.13738595,0.02279376,2.54070968,0.66342761,1.60334466,5.15684116,2.02027462,1.65662208,0.00000000
-2.30815408,7.29203107,0.02374001,2.61024198,0.69249195,1.60989912,5.30554164,2.06989928,1.70770045,0.00000000
-2.30215108,7.44200179,0.02466958,2.67580379,0.72291577,1.61701571,5.44738538,2.11665017,1.76029192,0.00000000
-2.29614807,7.58546389,0.02556804,2.73681054,0.75445032,1.62428720,5.58120468,2.16014758,1.81372530,0.00000000
-2.29014507,7.72055063,0.02642131,2.79269445,0.78682331,1.63128110,5.70583757,2.20001500,1.86728849,0.00000000
-2.28414207,7.84541203,0.02721594,2.84291768,0.81974463,1.63755531,5.82015120,2.23588731,1.92024731,0.00000000
-2.27813907,7.95826634,0.02793953,2.88698578,0.85291267,1.64267441,5.92306720,2.26741971,1.97186548,0.00000000
-2.27213607,8.05745158,0.02858098,2.92446082,0.88602097,1.64622599,6.01358797,2.29429690,2.02142488,0.00000000
-2.26613307,8.14147495,0.02913078,2.95497352,0.91876505,1.64783618,6.09082280,2.31624216,2.06824564,0.00000000
-2.26013007,8.20905811,0.02958128,2.97823388,0.95084907,1.64718387,6.15401261,2.33302582,2.11170483,0.00000000
-2.25412706,8.25917617,0.02992680,2.99403975,0.98199211,1.64401284,6.20255221,2.34447273,2.15125344,0.00000000
-2.24812406,8.29108856,0.03016380,3.00228290,1.01193382,1.63814132,6.23600879,2.35046828,2.18643054,0.00000000
-2.24212106,8.30436051,0.03029095,3.00295219,1.04043919,1.62946850,6.25413594,2.35096274,2.21687434,0.00000000
-2.23611806,8.29887379,0.03030905,2.99613383,1.06730230,1.61797748,6.25688217,2.34597349,2.24232945,0.00000000
-2.23011506,8.27482639,0.03022108,2.98200848,1.09234882,1.60373478,6.24439363,2.33558525,2.26265024,0.00000000
-2.22411206,8.23272101,0.03003199,2.96084551,1.11543728,1.58688607,6.21701070,2.31994803,2.27780005,0.00000000
-2.21810905,8.17334289,0.02974857,2.93299444,1.13645905,1.56764849,6.17525859,2.29927308,2.28784640,0.00000000
-2.21210605,8.09772812,0.02937925,2.89887427,1.15533717,1.54629988,6.11983222,2.27382687,2.29295250,0.00000000
-2.20610305,8.00712381,0.02893388,2.85896087,1.17202399,1.52316543,6.05157623,2.24392344,2.29336556,0.00000000
-2.20010005,7.90294234,0.02842340,2.81377323,1.18649814,1.49860243,5.97146079,2.20991557,2.28940245,0.00000000
-2.19409705,7.78671164,0.02785966,2.76385916,1.19876068,1.47298388,5.88055450,2.17218505,2.28143360,0.00000000
-2.18809405,7.66002419,0.02725503,2.70978100,1.20883109,1.44668182,5.77999554,2.13113258,2.26986587,0.00000000
-2.18209105,7.52448702,0.02662222,2.65210206,1.21674315,1.42005139,5.67096237,2.08716779,2.25512536,0.00000000
-2.17608804,7.38167517,0.02597392,2.59137433,1.22254111,1.39341615,5.55464529,2.04069973,2.23764099,0.00000000
-2.17008504,7.23309072,0.02532256,2.52812790,1.22627631,1.36705579,5.43222010,1.99212842,2.21782961,0.00000000
-2.16408204,7.08012912,0.02468010,2.46286257,1.22800465,1.34119653,5.30482498,1.94183762,2.19608335,0.00000000
-2.15807904,6.92405412,0.02405771,2.39604172,1.22778483,1.31600497,5.17354130,1.89018910,2.17275974,0.00000000
-2.15207604,6.76598207,0.02346563,2.32808876,1.22567753,1.29158535,5.03937921,1.83751876,2.14817489,0.00000000
-2.14607304,6.60687589,0.02291296,2.25938597,1.22174561,1.26798056,4.90326812,1.78413440,2.12259985,0.00000000
-2.14007004,6.44754806,0.02240746,2.19027560,1.21605503,1.24517658,4.76605229,1.73031523,2.09626020,0.00000000
-2.13406703,6.28867205,0.02195545,2.12106293,1.20867648,1.22311003,4.62849109,1.67631300,2.06933844,0.00000000
-2.12806403,6.13080052,0.02156168,2.05202097,1.19968745,1.20167825,4.49126355,1.62235443,2.04197882,0.00000000
-2.12206103,5.97438870,0.02122924,1.98339616,1.18917444,1.18075137,4.35497636,1.56864463,2.01429413,0.00000000
-2.11605803,5.81982090,0.02095954,1.91541477,1.17723503,1.16018541,4.22017428,1.51537123,1.98637362,0.00000000
-2.11005503,5.66743799,0.02075223,1.84828927,1.16397963,1.13983569,4.08735217,1.46270877,1.95829150,0.00000000
-2.10405203,5.51756385,0.02060531,1.78222430,1.14953241,1.11956976,3.95696727,1.41082299,1.93011524,0.00000000
-2.09804902,5.37052883,0.02051511,1.71742182,1.13403152,1.09927890,3.82945092,1.35987464,1.90191309,0.00000000
-2.09204602,5.22668864,0.02047644,1.65408489,1.11762819,1.07888780,3.70521863,1.31002254,1.87376021,0.00000000
-2.08604302,5.08643735,0.02048270,1.59242013,1.10048485,1.05836165,3.58467785,1.26142568,1.84574303,0.00000000
-2.08004002,4.95021389,0.02052606,1.53263845,1.08277213,1.03771038,3.46823292,1.21424414,1.81796162,0.00000000
-2.07403702,4.81850168,0.02059766,1.47495422,1.06466508,1.01698996,3.35628676,1.16863877,1.79052988,0.00000000
-2.06803402,4.69182165,0.02068789,1.41958287,1.04633851,0.99630062,3.24923951,1.12476980,1.76357375,0.00000000
-2.06203102,4.57071947,0.02078658,1.36673724,1.02796198,0.97578241,3.14748412,1.08279432,1.73722748,0.00000000
-2.05602801,4.45574785,0.02088335,1.31662296,1.00969460,0.95560829,3.05139945,1.04286295,1.71162853,0.00000000
-2.05002501,4.34744570,0.02096784,1.26943313,0.99167999,0.93597543,2.96134147,1.00511590,1.68691141,0.00000000
-2.04402201,4.24631543,0.02103005,1.22534279,0.97404168,0.91709525,2.87763330,0.96967875,1.66320098,0.00000000
-2.03801901,4.15280032,0.02106059,1.18450362,0.95687935,0.89918297,2.80055481,0.93665818,1.64060584,0.00000000
-2.03201601,4.06726355,0.02105094,1.14703903,0.94026609,0.88244731,2.73033269,0.90613806,1.61921222,0.00000000
-2.02601301,3.98997039,0.02099369,1.11304027,0.92424679,0.86708103,2.66713174,0.87817604,1.59907893,0.00000000
-2.02001001,3.92107490,0.02088272,1.08256349,0.90883794,0.85325298,2.61104781,0.85280101,1.58023371,0.00000000
-2.01400700,3.86061202,0.02071339,1.05562818,0.89402874,0.84110205,2.56210324,0.83001149,1.56267121,0.00000000
-2.00800400,3.80849566,0.02048261,1.03221689,0.87978346,0.83073346,2.52024478,0.80977506,1.54635286,0.00000000
-2.00200100,3.76452294,0.02018894,1.01227634,0.86604493,0.82221764,2.48534439,0.79202897,1.53120861,0.00000000
-1.99599800,3.72838446,0.01983252,0.99571980,0.85273907,0.81559153,2.45720288,0.77668179,1.51714036,0.00000000
-1.98999500,3.69967997,0.01941512,0.98243053,0.83977991,0.81086250,2.43555608,0.76361606,1.50402697,0.00000000
-1.98399200,3.67793849,0.01893998,0.97226625,0.82707523,0.80801428,2.42008347,0.75269183,1.49173056,0.00000000
-1.97798899,3.66264200,0.01841172,0.96506423,0.81453205,0.80701477,2.41041867,0.74375093,1.48010365,0.00000000
-1.97198599,3.65325114,0.01783614,0.96064683,0.80206213,0.80782499,2.40616145,0.73662166,1.46899674,0.00000000
-1.96598299,3.64923171,0.01722005,0.95882728,0.78958683,0.81040871,2.40689070,0.73112390,1.45826603,0.00000000
-1.95997999,3.65008057,0.01657105,0.95941544,0.77704138,0.81474198,2.41217778,0.72707426,1.44778064,0.00000000
-1.95397699,3.65534952,0.01589729,0.96222325,0.76437816,0.82082207,2.42159980,0.72429116,1.43742922,0.00000000
-1.94797399,3.66466603,0.01520727,0.96706980,0.75156909,0.82867505,2.43475228,0.72259965,1.42712538,0.00000000
-1.94197099,3.67774979,0.01450960,0.97378579,0.73860685,0.83836147,2.45126065,0.72183581,1.41681190,0.00000000
-1.93596798,3.69442418,0.01381280,0.98221729,0.72550508,0.84997969,2.47079031,0.72185060,1.40646332,0.00000000
-1.92996498,3.71462211,0.01312507,0.99222859,0.71229755,0.86366655,2.49305469,0.72251304,1.39608707,0.00000000
-1.92396198,3.73838590,0.01245421,1.00370421,0.69903642,0.87959501,2.51782114,0.72371260,1.38572283,0.00000000
-1.91795898,3.76586109,0.01180737,1.01654996,0.68578966,0.89796879,2.54491429,0.72536091,1.37544043,0.00000000
-1.91195598,3.79728429,0.01119103,1.03069290,0.67263788,0.91901411,2.57421678,0.72739244,1.36533618,0.00000000
-1.90595298,3.83296558,0.01061083,1.04608042,0.65967070,0.94296867,2.60566715,0.72976447,1.35552800,0.00000000
-1.89994997,3.87326602,0.01007158,1.06267825,0.64698276,0.97006833,2.63925506,0.73245612,1.34614934,0.00000000
-1.89394697,3.91857115,0.00957718,1.08046756,0.63466972,1.00053199,2.67501372,0.73546659,1.33734239,0.00000000
-1.88794397,3.96926150,0.00913063,1.09944121,0.62282420,1.03454537,2.71301000,0.73881262,1.32925063,0.00000000
-1.88194097,4.02568130,0.00873403,1.11959926,0.61153201,1.07224431,2.75333227,0.74252529,1.32201115,0.00000000
-1.87593797,4.08810675,0.00838863,1.14094389,0.60086860,1.11369855,2.79607671,0.74664621,1.31574698,0.00000000
-1.86993497,4.15671528,0.00809487,1.16347396,0.59089608,1.15889672,2.84133240,0.75122335,1.31055985,0.00000000
-1.86393197,4.23155717,0.00785241,1.18717938,0.58166067,1.20773346,2.88916600,0.75630650,1.30652353,0.00000000
-1.85792896,4.31253107,0.00766028,1.21203563,0.57319083,1.25999938,2.93960666,0.76194275,1.30367820,0.00000000
-1.85192596,4.39936466,0.00751687,1.23799863,0.56549602,1.31537468,2.99263200,0.76817198,1.30202602,0.00000000
-1.84592296,4.49160182,0.00742009,1.26500030,0.55856623,1.37342687,3.04815575,0.77502278,1.30152829,0.00000000
-1.83991996,4.58859710,0.00736743,1.29294504,0.55237223,1.43361311,3.10601795,0.78250879,1.30210424,0.00000000
-1.83391696,4.68951842,0.00735606,1.32170745,0.54686652,1.49528737,3.16597821,0.79062579,1.30363165,0.00000000
-1.82791396,4.79335812,0.00738292,1.35113137,0.54198506,1.55771235,3.22771259,0.79934971,1.30594947,0.00000000
-1.82191096,4.89895265,0.00744487,1.38103057,0.53764967,1.62007595,3.29081438,0.80863553,1.30886229,0.00000000
-1.81590795,5.00501013,0.00753869,1.41119098,0.53377094,1.68151186,3.35479896,0.81841738,1.31214664,0.00000000
-1.80990495,5.11014523,0.00766125,1.44137458,0.53025176,1.74112346,3.41911271,0.82860970,1.31555886,0.00000000
-1.80390195,5.21291986,0.00780954,1.47132475,0.52699114,1.79801020,3.48314567,0.83910946,1.31884431,0.00000000
-1.79789895,5.31188818,0.00798076,1.50077303,0.52388828,1.85129534,3.54624741,0.84979943,1.32174745,0.00000000
-1.79189595,5.40564402,0.00817235,1.52944689,0.52084669,1.90015391,3.60774563,0.86055221,1.32402247,0.00000000
-1.78589295,5.49286839,0.00838205,1.55707816,0.51777817,1.94383959,3.66696646,0.87123498,1.32544375,0.00000000
-1.77988994,5.57237502,0.00860792,1.58341192,0.51460645,1.98170926,3.72325574,0.88171458,1.32581578,0.00000000
-1.77388694,5.64315162,0.00884832,1.60821505,0.51127041,2.01324417,3.77600004,0.89186268,1.32498201,0.00000000
-1.76788394,5.70439475,0.00910193,1.63128434,0.50772655,2.03806660,3.82464666,0.90156085,1.32283198,0.00000000
-1.76188094,5.75553645,0.00936770,1.65245348,0.50395073,2.05595121,3.86872142,0.91070503,1.31930647,0.00000000
-1.75587794,5.79626121,0.00964480,1.67159850,0.49993899,2.06683060,3.90784334,0.91920936,1.31440031,0.00000000
-1.74987494,5.82651225,0.00993258,1.68864149,0.49570745,2.07079469,3.94173553,0.92700897,1.30816256,0.00000000
-1.74387194,5.84648658,0.01023050,1.70355201,0.49129132,2.06808401,3.97023155,0.93406157,1.30069413,0.00000000
-1.73786893,5.85661904,0.01053806,1.71634634,0.48674294,2.05907721,3.99327688,0.94034778,1.29214297,0.00000000
-1.73186593,5.85755579,0.01085473,1.72708417,0.48212913,2.04427341,4.01092530,0.94587015,1.28269686,0.00000000
-1.72586293,5.85011872,0.01117990,1.73586306,0.47752794,2.02427017,4.02333017,0.95065082,1.27257453,0.00000000
-1.71985993,5.83526227,0.01151281,1.74281063,0.47302493,1.99973829,4.03073103,0.95472805,1.26201531,0.00000000
-1.71385693,5.81402481,0.01185255,1.74807502,0.46870929,1.97139453,4.03343600,0.95815172,1.25126811,0.00000000
-1.70785393,5.78747713,0.01219801,1.75181387,0.46466999,1.93997356,4.03180080,0.96097814,1.24058032,0.00000000
-1.70185093,5.75667041,0.01254795,1.75418240,0.46099221,1.90620049,4.02620526,0.96326435,1.23018717,0.00000000
-1.69584792,5.72258645,0.01290094,1.75532133,0.45775421,1.87076512,4.01702876,0.96506250,1.22030236,0.00000000
-1.68984492,5.68609254,0.01325553,1.75534512,0.45502485,1.83429910,4.00462545,0.96641430,1.21111030,0.00000000
-1.68384192,5.64790335,0.01361025,1.75433135,0.45286186,1.79735693,3.98930099,0.96734628,1.20276044,0.00000000
-1.67783892,5.60855157,0.01396373,1.75231181,0.45131098,1.76040145,3.97129169,0.96786586,1.19536402,0.00000000
