energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-3.08854427,2.02735032,0.00963872,0.46391288,0.01586550,1.11519642,1.38304828,0.44114196,0.17777649,0.00835320
-3.08254127,2.07842283,0.01056846,0.47373889,0.01629224,1.14322108,1.41665023,0.45432830,0.18022308,0.00836262
-3.07653827,2.13542764,0.01158314,0.48457877,0.01678840,1.17472090,1.45422392,0.46918927,0.18307694,0.00839572
-3.07053527,2.19800706,0.01267339,0.49641474,0.01735063,1.20947331,1.49566008,0.48562490,0.18630591,0.00845171
-3.06453227,2.26565617,0.01382769,0.50920495,0.01797501,1.24717016,1.54074766,0.50350540,0.18986593,0.00852912
-3.05852926,2.33771608,0.01503252,0.52288115,0.01865691,1.28741355,1.58916890,0.52266881,0.19370093,0.00862578
-3.05252626,2.41337541,0.01627255,0.53734798,0.01939095,1.32971608,1.64050004,0.54292050,0.19774314,0.00873889
-3.04652326,2.49168050,0.01753088,0.55248414,0.02017099,1.37350605,1.69421827,0.56403460,0.20191415,0.00886500
-3.04052026,2.57155477,0.01878943,0.56814542,0.02099020,1.41813778,1.74971486,0.58575760,0.20612650,0.00900017
-3.03451726,2.65182671,0.02002935,0.58416955,0.02184118,1.46290688,1.80631404,0.60781393,0.21028601,0.00914002
-3.02851426,2.73126548,0.02123149,0.60038260,0.02271614,1.50706996,1.86329689,0.62991344,0.21429451,0.00927991
-3.02251126,2.80862260,0.02237692,0.61660670,0.02360712,1.54986791,1.91992906,0.65176038,0.21805314,0.00941508
-3.01650825,2.88267764,0.02344747,0.63266856,0.02450622,1.59055176,1.97549074,0.67306354,0.22146586,0.00954083
-3.01050525,2.95228559,0.02442626,0.64840835,0.02540586,1.62840970,2.02930738,0.69354691,0.22444312,0.00965269
-3.00450225,3.01642311,0.02529822,0.66368832,0.02629905,1.66279381,2.08077913,0.71296026,0.22690540,0.00974660
-2.99849925,3.07423113,0.02605052,0.67840067,0.02717955,1.69314512,2.12940739,0.73108915,0.22878654,0.00981907
-2.99249625,3.12505114,0.02667298,0.69247405,0.02804212,1.71901532,2.17481661,0.74776356,0.23003651,0.00986729
-2.98649325,3.16845297,0.02715830,0.70587834,0.02888256,1.74008406,2.21677001,0.76286474,0.23062364,0.00988929
-2.98049025,3.20425209,0.02750230,0.71862716,0.02969782,1.75617056,2.25517802,0.77632966,0.23053605,0.00988392
-2.97448724,3.23251536,0.02770396,0.73077804,0.03048592,1.76723890,2.29009878,0.78815293,0.22978217,0.00985099
-2.96848424,3.25355449,0.02776536,0.74242994,0.03124593,1.77339661,2.32173042,0.79838572,0.22839043,0.00979116
-2.96248124,3.26790738,0.02769152,0.75371836,0.03197774,1.77488635,2.35039542,0.80713189,0.22640803,0.00970596
-2.95647824,3.27630819,0.02749011,0.76480798,0.03268189,1.77207144,2.37651771,0.81454131,0.22389887,0.00959766
-2.95047524,3.27964764,0.02717114,0.77588334,0.03335928,1.76541566,2.40059381,0.82080083,0.22094082,0.00946917
-2.94447224,3.27892558,0.02674649,0.78713792,0.03401093,1.75545875,2.42315942,0.82612314,0.21762234,0.00932388
-2.93846923,3.27519850,0.02622944,0.79876220,0.03463763,1.74278870,2.44475344,0.83073438,0.21403883,0.00916553
-2.93246623,3.26952467,0.02563422,0.81093121,0.03523974,1.72801274,2.46588139,0.83486094,0.21028874,0.00899798
-2.92646323,3.26291015,0.02497548,0.82379241,0.03581694,1.71172832,2.48698036,0.83871631,0.20646975,0.00882511
-2.92046023,3.25625842,0.02426788,0.83745440,0.03636802,1.69449604,2.50838747,0.84248869,0.20267524,0.00865061
-2.91445723,3.25032652,0.02352565,0.85197710,0.03689085,1.67681585,2.53031374,0.84633008,0.19899112,0.00847785
-2.90845423,3.24569024,0.02276230,0.86736405,0.03738229,1.65910792,2.55282502,0.85034746,0.19549339,0.00830979
-2.90245123,3.24271999,0.02199034,0.88355728,0.03783830,1.64169923,2.57583112,0.85459669,0.19224638,0.00814887
-2.89644822,3.24156908,0.02122113,0.90043496,0.03825411,1.62481663,2.59908396,0.85907934,0.18930186,0.00799697
-2.89044522,3.24217480,0.02046480,0.91781233,0.03862446,1.60858665,2.62218511,0.86374298,0.18669898,0.00785540
-2.88444222,3.24427251,0.01973031,0.93544565,0.03894388,1.59304202,2.64460252,0.86848465,0.18446517,0.00772491
-2.87843922,3.24742202,0.01902548,0.95303944,0.03920715,1.57813457,2.66569588,0.87315767,0.18261773,0.00760579
-2.87243622,3.25104485,0.01835718,0.97025650,0.03940965,1.56375369,2.68474936,0.87758140,0.18116632,0.00749792
-2.86643322,3.25447075,0.01773157,0.98673051,0.03954785,1.54974930,2.70101053,0.88155350,0.18011586,0.00740092
-2.86043022,3.25699090,0.01715428,1.00208063,0.03961973,1.53595797,2.71373340,0.88486411,0.17946998,0.00731425
-2.85442721,3.25791516,0.01663071,1.01592757,0.03962517,1.52223086,2.72222368,0.88731127,0.17923464,0.00723740
-2.84842421,3.25663059,0.01616623,1.02791035,0.03956630,1.50846181,2.72588418,0.88871687,0.17942182,0.00717001
-2.84242121,3.25265808,0.01576643,1.03770306,0.03944780,1.49461405,2.72425796,0.88894225,0.18005298,0.00711203
-2.83641821,3.24570423,0.01543727,1.04503089,0.03927705,1.48074403,2.71706720,0.88790263,0.18116215,0.00706386
-2.83041521,3.23570572,0.01518517,1.04968455,0.03906416,1.46702101,2.70424580,0.88557976,0.18279844,0.00702648
-2.82441221,3.22286378,0.01501712,1.05153249,0.03882197,1.45374129,2.68596394,0.88203190,0.18502775,0.00700148
-2.81840920,3.20766672,0.01494056,1.05053031,0.03856577,1.44133606,2.66264323,0.87740073,0.18793360,0.00699117
-2.81240620,3.19089908,0.01496332,1.04672671,0.03831306,1.43037234,2.63496134,0.87191457,0.19161685,0.00699859
-2.80640320,3.17363652,0.01509343,1.04026583,0.03808304,1.42154673,2.60384562,0.86588778,0.19619443,0.00702745
-2.80040020,3.15722621,0.01533882,1.03138554,0.03789609,1.41567182,2.57045558,0.85971609,0.20179682,0.00708210
-2.79439720,3.14325305,0.01570700,1.02041189,0.03777312,1.41365578,2.53615456,0.85386799,0.20856450,0.00716742
-2.78839420,3.13349290,0.01620472,1.00774975,0.03773487,1.41647565,2.50247140,0.84887234,0.21664336,0.00728863
-2.78239120,3.12985430,0.01683750,0.99386996,0.03780118,1.42514522,2.47105351,0.84530269,0.22617915,0.00745119
-2.77638819,3.13431096,0.01760921,0.97929360,0.03799024,1.44067881,2.44361284,0.84375867,0.23731131,0.00766051
-2.77038519,3.14882760,0.01852165,0.96457397,0.03831787,1.46405208,2.42186690,0.84484535,0.25016622,0.00792176
-2.76438219,3.17528206,0.01957414,0.95027701,0.03879689,1.49616152,2.40747690,0.84915115,0.26485025,0.00823961
-2.75837919,3.21538692,0.02076312,0.93696105,0.03943655,1.53778418,2.40198557,0.85722525,0.28144286,0.00861801
-2.75237619,3.27061373,0.02208193,0.92515672,0.04024209,1.58953916,2.40675698,0.86955529,0.29999010,0.00905990
-2.74637319,3.34212318,0.02352051,0.91534790,0.04121446,1.65185253,2.42292083,0.88654631,0.32049870,0.00956706
-2.74037019,3.43070402,0.02506537,0.90795448,0.04235013,1.72492710,2.45132344,0.90850175,0.34293127,0.01013984
-2.73436718,3.53672352,0.02669956,0.90331769,0.04364118,1.80871836,2.49248742,0.93560720,0.36720266,0.01077707
-2.72836418,3.66009142,0.02840283,0.90168852,0.04507545,1.90291771,2.54658176,0.96791771,0.39317786,0.01147590
-2.72236118,3.80023923,0.03015190,0.90321972,0.04663691,2.00694385,2.61340356,1.00534907,0.42067160,0.01223179
-2.71635818,3.95611562,0.03192084,0.90796160,0.04830613,2.11994277,2.69237220,1.04767349,0.44944967,0.01303849
-2.71035518,4.12619842,0.03368162,0.91586168,0.05006093,2.24079672,2.78253626,1.09451993,0.47923217,0.01388809
-2.70435218,4.30852262,0.03540472,0.92676818,0.05187703,2.36814184,2.88259302,1.14537906,0.50969842,0.01477116
-2.69834917,4.50072346,0.03705986,0.94043691,0.05372890,2.50039419,2.99091973,1.19961280,0.54049366,0.01567693
-2.69234617,4.70009295,0.03861677,0.95654131,0.05559043,2.63578311,3.10561553,1.25646798,0.57123704,0.01659351
-2.68634317,4.90364737,0.04004602,0.97468494,0.05743579,2.77239108,3.22455238,1.31509381,0.60153082,0.01750815
-2.68034017,5.10820335,0.04131983,0.99441583,0.05924009,2.90819854,3.34543303,1.37456251,0.63097038,0.01840757
-2.67433717,5.31045948,0.04241287,1.01524205,0.06098001,3.04113207,3.46585381,1.43389221,0.65915457,0.01927825
-2.66833417,5.50708030,0.04330298,1.03664766,0.06263432,3.16911446,3.58336990,1.49207158,0.68569604,0.02010681
-2.66233117,5.69477968,0.04397183,1.05810846,0.06418425,3.29011469,3.69556069,1.54808517,0.71023113,0.02088030
-2.65632816,5.87040056,0.04440545,1.07910690,0.06561372,3.40219623,3.80009286,1.60093857,0.73242891,0.02158655
-2.65032516,6.03098849,0.04459457,1.09914551,0.06690945,3.50356215,3.89477907,1.64968267,0.75199897,0.02221443
-2.64432216,6.17385666,0.04453491,1.11775854,0.06806090,3.59259538,3.97763045,1.69343625,0.76869772,0.02275414
-2.63831916,6.29664074,0.04422724,1.13452148,0.06906007,3.66789325,4.04690114,1.73140612,0.78233303,0.02319737
-2.63231616,6.39734227,0.04367729,1.14905823,0.06990128,3.72829520,4.10112419,1.76290432,0.79276689,0.02353752
-2.62631316,6.47436020,0.04289550,1.16104599,0.07058082,3.77290324,4.13913763,1.78736207,0.79991635,0.02376976
-2.62031016,6.52651027,0.04189666,1.17021794,0.07109657,3.80109492,4.16010096,1.80434001,0.80375258,0.02389111
-2.61430715,6.55303302,0.04069943,1.17636390,0.07144764,3.81252885,4.16350190,1.81353485,0.80429834,0.02390044
-2.60830415,6.55359118,0.03932574,1.17932928,0.07163401,3.80714319,4.14915414,1.81478228,0.80162404,0.02379843
-2.60230115,6.52825779,0.03780010,1.17901274,0.07165627,3.78514780,4.11718703,1.80805644,0.79584271,0.02358747
-2.59629815,6.47749663,0.03614899,1.17536284,0.07151545,3.74701078,4.06802811,1.79346618,0.78710420,0.02327157
-2.59029515,6.40213645,0.03440011,1.16837424,0.07121286,3.69344039,4.00238001,1.77124850,0.77558903,0.02285618
-2.58429215,6.30334077,0.03258172,1.15808365,0.07075016,3.62536332,3.92119300,1.74175960,0.76150205,0.02234805
-2.57828914,6.18257467,0.03072200,1.14456591,0.07012943,3.54390037,3.82563447,1.70546401,0.74506641,0.02175502
-2.57228614,6.04156997,0.02884853,1.12793053,0.06935340,3.45034040,3.71705664,1.66292226,0.72651804,0.02108585
-2.56628314,5.88228974,0.02698775,1.10831872,0.06842575,3.34611335,3.59696379,1.61477759,0.70610075,0.02035002
-2.56028014,5.70689309,0.02516460,1.08590108,0.06735141,3.23276314,3.46697970,1.56174198,0.68406218,0.01955756
-2.55427714,5.51770071,0.02340221,1.06087586,0.06613692,3.11192081,3.32881628,1.50458212,0.66065062,0.01871885
-2.54827414,5.31716133,0.02172168,1.03346784,0.06479080,2.98527837,3.18424382,1.44410534,0.63611267,0.01784448
-2.54227114,5.10781919,0.02014195,1.00392750,0.06332384,2.85456361,3.03506332,1.38114595,0.61069171,0.01694505
-2.53626813,4.89228243,0.01867975,0.97253042,0.06174935,2.72151590,2.88308102,1.31655208,0.58462695,0.01603106
-2.53026513,4.67319219,0.01734962,0.93957668,0.06008330,2.58786300,2.73008518,1.25117323,0.55815303,0.01511275
-2.52426213,4.45319207,0.01616393,0.90538995,0.05834438,2.45529899,2.57782520,1.18584851,0.53149990,0.01420001
-2.51825913,4.23489797,0.01513300,0.87031622,0.05655394,2.32546312,2.42799279,1.12139576,0.50489278,0.01330221
-2.51225613,4.02086798,0.01426518,0.83472185,0.05473577,2.19991958,2.28220521,1.05860144,0.47855219,0.01242818
-2.50625313,3.81357252,0.01356698,0.79899099,0.05291580,2.08013830,2.14199032,0.99821145,0.45269363,0.01158604
-2.50025013,3.61536481,0.01304319,0.76352212,0.05112174,1.96747674,2.00877349,0.94092270,0.42752706,0.01078319
-2.49424712,3.42845203,0.01269693,0.72872393,0.04938250,1.86316288,1.88386600,0.88737564,0.40325602,0.01002618
-2.48824412,3.25486750,0.01252977,0.69501041,0.04772773,1.76827954,1.76845519,0.83814759,0.38007625,0.00932071
-2.48224112,3.09644447,0.01254178,0.66279538,0.04618714,1.68375038,1.66359594,0.79374692,0.35817398,0.00867155
-2.47623812,2.95479208,0.01273153,0.63248649,0.04478991,1.61032780,1.57020383,0.75460810,0.33772390,0.00808253
-2.47023512,2.83127400,0.01309617,0.60447899,0.04356406,1.54858309,1.48904960,0.72108759,0.31888679,0.00755648
-2.46423212,2.72699032,0.01363135,0.57914926,0.04253585,1.49889912,1.42075508,0.69346064,0.30180702,0.00709529
-2.45822911,2.64276306,0.01433128,0.55684850,0.04172920,1.46146586,1.36579042,0.67191883,0.28661000,0.00669988
-2.45222611,2.57912577,0.01518866,0.53789647,0.04116520,1.43627899,1.32447261,0.65656859,0.27339966,0.00637020
-2.44622311,2.53631728,0.01619471,0.52257562,0.04086159,1.42314166,1.29696509,0.64743053,0.26225608,0.00610531
-2.44022011,2.51427992,0.01733909,0.51112566,0.04083244,1.42166960,1.28327849,0.64443955,0.25323347,0.00590340
-2.43421711,2.51266196,0.01860998,0.50373857,0.04108772,1.43129951,1.28327219,0.64744596,0.24635845,0.00576184
-2.42821411,2.53082443,0.01999406,0.50055421,0.04163306,1.45130063,1.29665686,0.65621737,0.24162879,0.00567725
-2.42221111,2.56785191,0.02147653,0.50165662,0.04246952,1.48078941,1.32299772,0.67044153,0.23901269,0.00564560
-2.41620810,2.62256740,0.02304126,0.50707091,0.04359345,1.51874686,1.36171866,0.68973019,0.23844861,0.00566223
-2.41020510,2.69355075,0.02467078,0.51676093,0.04499636,1.56403847,1.41210721,0.71362387,0.23984569,0.00572201
-2.40420210,2.77916071,0.02634651,0.53062779,0.04666487,1.61543617,1.47332060,0.74159776,0.24308482,0.00581935
-2.39819910,2.87756025,0.02804889,0.54850921,0.04858079,1.67164201,1.54439301,0.77306874,0.24802025,0.00594837
-2.39219610,2.98674510,0.02975759,0.57017993,0.05072118,1.73131305,1.62424427,0.80740362,0.25448193,0.00610296
-2.38619310,3.10457526,0.03145175,0.59535324,0.05305855,1.79308708,1.71169042,0.84392848,0.26227835,0.00627686
-2.38019010,3.22880934,0.03311027,0.62368376,0.05556117,1.85560859,1.80545627,0.88193930,0.27119999,0.00646381
-2.37418709,3.35714152,0.03471213,0.65477163,0.05819341,1.91755451,1.90419020,0.92071370,0.28102325,0.00665762
-2.36818409,3.48724074,0.03623669,0.68816813,0.06091622,1.97765923,2.00648152,0.95952370,0.29151486,0.00685226
-2.36218109,3.61679171,0.03766414,0.72338297,0.06368779,2.03473845,2.11088030,0.99764930,0.30243655,0.00704200
-2.35617809,3.74353720,0.03897581,0.75989297,0.06646417,2.08771115,2.21591961,1.03439267,0.31355012,0.00722146
-2.35017509,3.86532075,0.04015460,0.79715242,0.06920012,2.13561944,2.32013991,1.06909261,0.32462247,0.00738573
-2.34417209,3.98012903,0.04118537,0.83460465,0.07184998,2.17764558,2.42211522,1.10113880,0.33543074,0.00753044
-2.33816908,4.08613265,0.04205532,0.87169483,0.07436859,2.21312592,2.52048030,1.12998550,0.34576720,0.00765182
-2.33216608,4.18172424,0.04275432,0.90788348,0.07671235,2.24156121,2.61395815,1.15516424,0.35544391,0.00774680
-2.32616308,4.26555265,0.04327523,0.94266038,0.07884016,2.26262307,2.70138687,1.17629481,0.36429682,0.00781300
-2.32016008,4.33655176,0.04361414,0.97555844,0.08071441,2.27615635,2.78174480,1.19309434,0.37218931,0.00784880
-2.31415708,4.39396300,0.04377055,1.00616686,0.08230195,2.28217719,2.85417304,1.20538386,0.37901493,0.00785336
-2.30815408,4.43735009,0.04374742,1.03414317,0.08357485,2.28086690,2.91799412,1.21309200,0.38469929,0.00782657
-2.30215108,4.46660553,0.04355121,1.05922351,0.08451118,2.27256163,2.97272609,1.21625573,0.38920102,0.00776907
-2.29614807,4.48194795,0.04319174,1.08123065,0.08509553,2.25773827,3.01809104,1.21501773,0.39251171,0.00768218
-2.29014507,4.48391021,0.04268199,1.10007944,0.08531941,2.23699674,3.05401775,1.20962067,0.39465487,0.00756784
-2.28414207,4.47331832,0.04203775,1.11577911,0.08518141,2.21103944,3.08063796,1.20039839,0.39568390,0.00742857
-2.27813907,4.45126173,0.04127724,1.12843248,0.08468725,2.18064835,3.09827637,1.18776421,0.39567925,0.00726732
-2.27213607,4.41905585,0.04042060,1.13823179,0.08384952,2.14666056,3.10743460,1.17219698,0.39474477,0.00708743
-2.26613307,4.37819803,0.03948930,1.14545133,0.08268730,2.10994298,3.10876974,1.15422521,0.39300340,0.00689249
-2.26013007,4.33031863,0.03850556,1.15043719,0.08122559,2.07136714,3.10306834,1.13440994,0.39059255,0.00668623
-2.25412706,4.27712883,0.03749166,1.15359422,0.07949456,2.03178483,3.09121686,1.11332706,0.38765906,0.00647245
-2.24812406,4.22036721,0.03646934,1.15537106,0.07752868,1.99200536,3.07416989,1.09154970,0.38435428,0.00625486
-2.24212106,4.16174706,0.03545912,1.15624358,0.07536577,1.95277526,3.05291739,1.06963143,0.38082914,0.00603703
-2.23611806,4.10290624,0.03447975,1.15669753,0.07304597,1.91476080,3.02845243,1.04809086,0.37722962,0.00582228
-2.23011506,4.04536153,0.03354768,1.15721105,0.07061073,1.87853406,3.00174058,1.02739812,0.37369265,0.00561364
-2.22411206,3.99046892,0.03267664,1.15823782,0.06810169,1.84456278,2.97369231,1.00796383,0.37034267,0.00541375
-2.21810905,3.93939125,0.03187729,1.16019146,0.06555974,1.81320409,2.94513929,0.99013075,0.36728882,0.00522482
-2.21210605,3.89307396,0.03115705,1.16343188,0.06302410,1.78470227,2.91681540,0.97416829,0.36462289,0.00504866
-2.20610305,3.85222971,0.03051994,1.16825397,0.06053145,1.75919033,2.88934304,0.96027004,0.36241812,0.00488659
-2.20010005,3.81733182,0.02996667,1.17487915,0.05811524,1.73669522,2.86322484,0.94855410,0.36072866,0.00473951
-2.19409705,3.78861651,0.02949476,1.18344994,0.05580512,1.71714608,2.83884090,0.93906614,0.35958980,0.00460786
-2.18809405,3.76609324,0.02909879,1.19402769,0.05362654,1.70038525,2.81645106,0.93178470,0.35901879,0.00449168
-2.18209105,3.74956218,0.02877071,1.20659345,0.05160040,1.68618131,2.79620173,0.92662843,0.35901623,0.00439066
-2.17608804,3.73863780,0.02850036,1.22105168,0.04974301,1.67424351,2.77813658,0.92346481,0.35956784,0.00430412
-2.17008504,3.73277710,0.02827583,1.23723665,0.04806601,1.66423706,2.76221006,0.92211974,0.36064651,0.00423113
-2.16408204,3.73131095,0.02808408,1.25492097,0.04657658,1.65579845,2.74830282,0.92238758,0.36221457,0.00417054
-2.15807904,3.73347717,0.02791143,1.27382587,0.04527764,1.64855037,2.73623804,0.92404107,0.36422594,0.00412100
-2.15207604,3.73845364,0.02774411,1.29363251,0.04416824,1.64211558,2.72579765,0.92684077,0.36662843,0.00408106
-2.14607304,3.74539026,0.02756873,1.31399397,0.04324392,1.63612933,2.71673752,0.93054349,0.36936562,0.00404920
-2.14007004,3.75343842,0.02737281,1.33454726,0.04249723,1.63024990,2.70880100,0.93490967,0.37237872,0.00402388
-2.13406703,3.76177703,0.02714512,1.35492479,0.04191819,1.62416718,2.70173006,0.93970917,0.37560792,0.00400359
-2.12806403,3.76963447,0.02687604,1.37476507,0.04149480,1.61760902,2.69527393,0.94472567,0.37899360,0.00398688
-2.12206103,3.77630594,0.02655783,1.39372206,0.04121353,1.61034543,2.68919483,0.94975959,0.38247705,0.00397239
-2.11605803,3.78116617,0.02618473,1.41147320,0.04105982,1.60219074,2.68327119,0.95462951,0.38600102,0.00395890
-2.11005503,3.78367765,0.02575312,1.42772575,0.04101845,1.59300393,2.67729845,0.95917255,0.38950988,0.00394531
-2.10405203,3.78339476,0.02526144,1.44222171,0.04107395,1.58268746,2.67108802,0.96324366,0.39294967,0.00393072
-2.09804902,3.77996438,0.02471018,1.45474111,0.04121094,1.57118492,2.66446500,0.96671434,0.39626797,0.00391436
-2.09204602,3.77312387,0.02410164,1.46510414,0.04141439,1.55847779,2.65726535,0.96947104,0.39941366,0.00389566
-2.08604302,3.76269710,0.02343981,1.47317209,0.04166982,1.54458193,2.64933321,0.97141349,0.40233685,0.00387419
-2.08004002,3.74858946,0.02273004,1.47884760,0.04196356,1.52954385,2.64051899,0.97245342,0.40498868,0.00384970
-2.07403702,3.73078261,0.02197882,1.48207425,0.04228278,1.51343732,2.63067890,0.97251366,0.40732149,0.00382211
-2.06803402,3.70932957,0.02119345,1.48283591,0.04261569,1.49636038,2.61967617,0.97152803,0.40928903,0.00379145
-2.06203102,3.68435070,0.02038175,1.48115595,0.04295160,1.47843298,2.60738423,0.96944199,0.41084696,0.00375791
-2.05602801,3.65603071,0.01955180,1.47709647,0.04328097,1.45979524,2.59369183,0.96621400,0.41195356,0.00372178
-2.05002501,3.62461683,0.01871167,1.47075751,0.04359550,1.44060633,2.57850987,0.96181762,0.41257067,0.00368344
-2.04402201,3.59041784,0.01786918,1.46227633,0.04388816,1.42104384,2.56177937,0.95624410,0.41266473,0.00364336
-2.03801901,3.55380362,0.01703176,1.45182653,0.04415325,1.40130335,2.54348010,0.94950524,0.41220800,0.00360209
-2.03201601,3.51520454,0.01620628,1.43961679,0.04438644,1.38159803,2.52363886,0.94163624,0.41117972,0.00356019
-2.02601301,3.47511010,0.01539894,1.42588918,0.04458481,1.36215792,2.50233677,0.93269811,0.40956730,0.00351830
-2.02001001,3.43406604,0.01461525,1.41091656,0.04474683,1.34322861,2.47971447,0.92277956,0.40736723,0.00347703
-2.01400700,3.39266911,0.01385996,1.39499900,0.04487238,1.32506898,2.45597465,0.91199777,0.40458586,0.00343703
-2.00800400,3.35155908,0.01313711,1.37845891,0.04496269,1.30794785,2.43138103,0.90049798,0.40123978,0.00339892
-2.00200100,3.31140744,0.01245004,1.36163477,0.04502028,1.29213935,2.40625343,0.88845169,0.39735580,0.00336329
-1.99599800,3.27290249,0.01180140,1.34487354,0.04504880,1.27791686,2.38095876,0.87605329,0.39297060,0.00333069
-1.98999500,3.23673106,0.01119327,1.32852154,0.04505290,1.26554568,2.35589792,0.86351520,0.38812977,0.00330160
-1.98399200,3.20355706,0.01062716,1.31291434,0.04503797,1.25527444,2.33148903,0.85106155,0.38288652,0.00327643
-1.97798899,3.17399751,0.01010406,1.29836569,0.04500991,1.24732562,2.30814765,0.83892067,0.37729999,0.00325551
-1.97198599,3.14859699,0.00962450,1.28515598,0.04497477,1.24188542,2.28626505,0.82731668,0.37143313,0.00323905
-1.96598299,3.12780155,0.00918857,1.27352087,0.04493847,1.23909344,2.26618545,0.81646047,0.36535046,0.00322715
-1.95997999,3.11193350,0.00879592,1.26364041,0.04490641,1.23903272,2.24818378,0.80654061,0.35911556,0.00321978
-1.95397699,3.10116832,0.00844579,1.25562949,0.04488310,1.24172061,2.23244514,0.79771460,0.35278866,0.00321677
-1.94797399,3.09551524,0.00813699,1.24953006,0.04487181,1.24710107,2.21904736,0.79010093,0.34642421,0.00321781
-1.94197099,3.09480277,0.00786793,1.24530566,0.04487430,1.25503894,2.20794788,0.78377241,0.34006878,0.00322245
-1.93596798,3.09867034,0.00763658,1.24283879,0.04489049,1.26531655,2.19897598,0.77875123,0.33375921,0.00323010
-1.92996498,3.10656709,0.00744050,1.24193145,0.04491834,1.27763332,2.19183105,0.77500597,0.32752130,0.00324002
-1.92396198,3.11775839,0.00727684,1.24230898,0.04495369,1.29160842,2.18608740,0.77245092,0.32136893,0.00325136
-1.91795898,3.13134050,0.00714241,1.24362723,0.04499028,1.30678682,2.18120565,0.77094783,0.31530379,0.00326316
-1.91195598,3.14626312,0.00703367,1.24548307,0.04501984,1.32264870,2.17655045,0.77031005,0.30931573,0.00327438
-1.90595298,3.16135957,0.00694684,1.24742772,0.04503233,1.33862216,2.17141378,0.77030900,0.30338366,0.00328391
-1.89994997,3.17538349,0.00687796,1.24898259,0.04501621,1.35409891,2.16504300,0.77068284,0.29747706,0.00329061
-1.89394697,3.18705105,0.00682300,1.24965696,0.04495889,1.36845247,2.15667225,0.77114687,0.29155797,0.00329337
-1.88794397,3.19508688,0.00677796,1.24896677,0.04484724,1.38105847,2.14555594,0.77140537,0.28558340,0.00329111
-1.88194097,3.19827217,0.00673903,1.24645380,0.04466813,1.39131609,2.13100252,0.77116431,0.27950802,0.00328280
-1.87593797,3.19549270,0.00670266,1.24170434,0.04440905,1.39867003,2.11240725,0.77014445,0.27328710,0.00326756
-1.86993497,3.18578496,0.00666573,1.23436662,0.04405871,1.40263199,2.08928206,0.76809416,0.26687938,0.00324465
-1.86393197,3.16837824,0.00662564,1.22416609,0.04360768,1.40280091,2.06128142,0.76480149,0.26024998,0.00321350
-1.85792896,3.14273076,0.00658043,1.21091807,0.04304892,1.39888087,2.02822278,0.76010486,0.25337297,0.00317376
-1.85192596,3.10855822,0.00652885,1.19453705,0.04237827,1.39069595,1.99010077,0.75390192,0.24623368,0.00312528
-1.84592296,3.06585333,0.00647044,1.17504228,0.04159481,1.37820126,1.94709445,0.74615607,0.23883043,0.00306818
-1.83991996,3.01489527,0.00640554,1.15255943,0.04070115,1.36148947,1.89956733,0.73690044,0.23117583,0.00300282
-1.83391696,2.95624859,0.00633532,1.12731823,0.03970353,1.34079258,1.84806031,0.72623900,0.22329739,0.00292979
-1.82791396,2.89075132,0.00626172,1.09964618,0.03861177,1.31647842,1.79327768,0.71434476,0.21523750,0.00284991
-1.82191096,2.81949263,0.00618745,1.06995870,0.03743911,1.28904209,1.73606709,0.70145507,0.20705276,0.00276423
-1.81590795,2.74378097,0.00611583,1.03874604,0.03620189,1.25909251,1.67739427,0.68786420,0.19881272,0.00267397
-1.80990495,2.66510373,0.00605076,1.00655764,0.03491903,1.22733440,1.61831368,0.67391351,0.19059800,0.00258049
-1.80390195,2.58508017,0.00599655,0.97398455,0.03361155,1.19454640,1.55993632,0.65997953,0.18249802,0.00248526
-1.79789895,2.50540947,0.00595778,0.94164069,0.03230180,1.16155622,1.50339618,0.64646052,0.17460825,0.00238984
-1.79189595,2.42781588,0.00593915,0.91014374,0.03101279,1.12921357,1.44981650,0.63376201,0.16702734,0.00229575
-1.78589295,2.35399344,0.00594536,0.88009641,0.02976743,1.09836218,1.40027730,0.62228199,0.15985404,0.00220452
-1.77988994,2.28555218,0.00598087,0.85206885,0.02858775,1.06981185,1.35578535,0.61239624,0.15318415,0.00211758
-1.77388694,2.22396812,0.00604986,0.82658285,0.02749422,1.04431168,1.31724756,0.60444457,0.14710767,0.00203623
-1.76788394,2.17053887,0.00615598,0.80409839,0.02650505,1.02252555,1.28544869,0.59871838,0.14170612,0.00196162
-1.76188094,2.12634649,0.00630232,0.78500300,0.02563568,1.00501083,1.26103402,0.59545018,0.13705027,0.00189469
-1.75587794,2.09222887,0.00649126,0.76960403,0.02489828,0.99220111,1.24449721,0.59480532,0.13319831,0.00183618
-1.74987494,2.06876048,0.00672442,0.75812427,0.02430149,0.98439353,1.23617365,0.59687638,0.13019444,0.00178656
-1.74387194,2.05624293,0.00700256,0.75070052,0.02385018,0.98174129,1.23623900,0.60168033,0.12806800,0.00174609
-1.73786893,2.05470527,0.00732557,0.74738518,0.02354545,0.98425133,1.24471265,0.60915853,0.12683306,0.00171478
-1.73186593,2.06391363,0.00769248,0.74815041,0.02338470,0.99178737,1.26146558,0.61917941,0.12648856,0.00169240
-1.72586293,2.08338929,0.00810144,0.75289449,0.02336186,1.00407788,1.28623172,0.63154390,0.12701875,0.00167852
