energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-2.66833417,2.46281563,-2.41931636,0.00005048,-0.00005210,0.08996245,-0.08978089,0.12207974,-0.11939205,2.12476097,-2.07685253,0.00437617,-0.00437443,0.19325422,-0.18818700,0.26974986,-0.27035739,0.17289238,-0.17730315
-2.66233117,2.47797287,-2.43543463,0.00004928,-0.00005067,0.08933047,-0.08932211,0.12281273,-0.12025835,2.14642085,-2.09876806,0.00432227,-0.00431880,0.19388499,-0.18904129,0.26947074,-0.27060981,0.17012198,-0.17471897
-2.65632816,2.48987175,-2.44850777,0.00004834,-0.00004956,0.08842478,-0.08859724,0.12325266,-0.12084416,2.16580137,-2.11861044,0.00427248,-0.00426824,0.19409644,-0.18949774,0.26873521,-0.27048677,0.16691931,-0.17167617
-2.65032516,2.49864356,-2.45863008,0.00004763,-0.00004870,0.08725228,-0.08760953,0.12341018,-0.12115809,2.18296794,-2.13641918,0.00422644,-0.00422244,0.19390596,-0.18956807,0.26748051,-0.26991548,0.16334497,-0.16823247
-2.64432216,2.50445897,-2.46593801,0.00004712,-0.00004807,0.08582430,-0.08636634,0.12329914,-0.12121190,2.19801484,-2.15226650,0.00418366,-0.00418091,0.19333842,-0.18927120,0.26564740,-0.26882389,0.15946358,-0.16445030
-2.63831916,2.50751864,-2.47060284,0.00004678,-0.00004764,0.08415639,-0.08487922,0.12293609,-0.12102001,2.21105626,-2.16625022,0.00414353,-0.00414306,0.19242539,-0.18863272,0.26318372,-0.26714467,0.15534210,-0.16039510
-2.63231616,2.50804229,-2.47282180,0.00004659,-0.00004738,0.08226815,-0.08316376,0.12233966,-0.12059896,2.22221612,-2.17848511,0.00410531,-0.00410814,0.19120412,-0.18768414,0.26004760,-0.26481897,0.15104806,-0.15613369
-2.62631316,2.50625678,-2.47280772,0.00004651,-0.00004726,0.08018281,-0.08123939,0.12153002,-0.11996698,2.23161711,-2.18909305,0.00406818,-0.00407532,0.18971638,-0.18646197,0.25621018,-0.26179976,0.14664789,-0.15173259
-2.62031016,2.50238340,-2.47077748,0.00004653,-0.00004726,0.07792678,-0.07912903,0.12052823,-0.11914335,2.23936918,-2.19819237,0.00403124,-0.00404368,0.18800698,-0.18500649,0.25165767,-0.25805462,0.14220529,-0.14725645
-2.61430715,2.49662494,-2.46693974,0.00004662,-0.00004735,0.07552899,-0.07685859,0.11935565,-0.11814793,2.24555830,-2.20588660,0.00399352,-0.00401223,0.18612230,-0.18336048,0.24639267,-0.25356770,0.13777969,-0.14276647
-2.60830415,2.48915314,-2.46148232,0.00004675,-0.00004750,0.07302020,-0.07445637,0.11803331,-0.11700052,2.25023573,-2.21225331,0.00395402,-0.00397992,0.18410860,-0.18156769,0.24043464,-0.24834098,0.13342494,-0.13831907
-2.60230115,2.48009706,-2.45455987,0.00004690,-0.00004768,0.07043220,-0.07195238,0.11658135,-0.11572040,2.25340858,-2.21733352,0.00391174,-0.00394569,0.18201034,-0.17967130,0.23381964,-0.24239456,0.12918810,-0.13396459
-2.59629815,2.46953310,-2.44628247,0.00004704,-0.00004788,0.06779697,-0.06937754,0.11501843,-0.11432575,2.25503223,-2.22112230,0.00386568,-0.00390849,0.17986853,-0.17771228,0.22659918,-0.23576612,0.12510849,-0.12974631
-2.59029515,2.45747724,-2.43670573,0.00004715,-0.00004807,0.06514579,-0.06676285,0.11336130,-0.11283316,2.25500504,-2.22356113,0.00381488,-0.00386726,0.17771914,-0.17572785,0.21883843,-0.22850961,0.12121703,-0.12569962
-2.58429215,2.44388010,-2.42582322,0.00004720,-0.00004821,0.06250841,-0.06413856,0.11162433,-0.11125721,2.25316608,-2.22453266,0.00375847,-0.00382104,0.17559168,-0.17374998,0.21061387,-0.22069318,0.11753572,-0.12185138
-2.57828914,2.42862526,-2.41356160,0.00004717,-0.00004828,0.05991227,-0.06153332,0.10981920,-0.10961010,2.24929589,-2.22385836,0.00369563,-0.00376889,0.17350810,-0.17180406,0.20201051,-0.21239662,0.11407756,-0.11821967
-2.57228614,2.41153113,-2.39977909,0.00004704,-0.00004826,0.05738171,-0.05897338,0.10795469,-0.10790133,2.24312084,-2.22129932,0.00362570,-0.00371002,0.17148182,-0.16990789,0.19311879,-0.20370827,0.11084659,-0.11481369
-2.56628314,2.39235667,-2.38426760,0.00004678,-0.00004813,0.05493745,-0.05648197,0.10603656,-0.10613755,2.23432092,-2.21656068,0.00354813,-0.00364373,0.16951727,-0.16807084,0.18403151,-0.19472188,0.10783831,-0.11163395
-2.56028014,2.37081066,-2.36675858,0.00004638,-0.00004787,0.05259608,-0.05407865,0.10406758,-0.10432248,2.22254080,-2.20929951,0.00346254,-0.00356947,0.16760970,-0.16629344,0.17484074,-0.18553325,0.10504033,-0.10867279
-2.55427714,2.34656452,-2.34693267,0.00004583,-0.00004745,0.05036981,-0.05177893,0.10204771,-0.10245697,2.20740400,-2.19913611,0.00336871,-0.00348685,0.16574546,-0.16456737,0.16563500,-0.17623713,0.10243323,-0.10591505
-2.54827414,2.31926808,-2.32443289,0.00004512,-0.00004688,0.04826628,-0.04959395,0.09997437,-0.10053919,2.18852950,-2.18566843,0.00326663,-0.00339567,0.16390262,-0.16287571,0.15649680,-0.16692428,0.09999168,-0.10333901
-2.54227114,2.28856780,-2.29888076,0.00004424,-0.00004613,0.04628869,-0.04753043,0.09784283,-0.09856495,2.16555023,-2.16848904,0.00315646,-0.00329590,0.16205202,-0.16119373,0.14750066,-0.15767905,0.09768565,-0.10091753
-2.53626813,2.25412651,-2.26989502,0.00004319,-0.00004521,0.04443595,-0.04559072,0.09564681,-0.09652812,2.13813257,-2.14720403,0.00303856,-0.00318771,0.16015862,-0.15948996,0.13871159,-0.14857729,0.09548185,-0.09861930
-2.53026513,2.21564409,-2.23711187,0.00004198,-0.00004412,0.04270313,-0.04377305,0.09337901,-0.09442118,2.10599618,-2.12145300,0.00291349,-0.00307147,0.15818319,-0.15772760,0.13018418,-0.13968503,0.09334512,-0.09641025
-2.52426213,2.17287792,-2.20020608,0.00004061,-0.00004285,0.04108197,-0.04207194,0.09103183,-0.09223586,2.06893309,-2.09092934,0.00278197,-0.00294772,0.15608410,-0.15586622,0.12196222,-0.13105748,0.09123994,-0.09425496
-2.51825913,2.12566240,-2.15891195,0.00003911,-0.00004144,0.03956149,-0.04047870,0.08859806,-0.08996378,2.02682549,-2.05539992,0.00264489,-0.00281722,0.15381941,-0.15386360,0.11407885,-0.12273884,0.08913187,-0.09211815
-2.51225613,2.07392666,-2.11304318,0.00003749,-0.00003988,0.03812876,-0.03898214,0.08607162,-0.08759722,1.97966117,-2.01472321,0.00250331,-0.00268085,0.15134887,-0.15167777,0.10655718,-0.11476248,0.08698889,-0.08996604
-2.50625313,2.01770965,-2.06251095,0.00003579,-0.00003820,0.03676961,-0.03756923,0.08344825,-0.08512980,1.92754625,-1.96886530,0.00235838,-0.00253969,0.14863595,-0.14926899,0.09941127,-0.10715166,0.08478269,-0.08776771
-2.50025013,1.95717224,-2.00733928,0.00003401,-0.00003643,0.03546951,-0.03622590,0.08072612,-0.08255716,1.87071457,-1.91791291,0.00221135,-0.00239489,0.14564974,-0.14660175,0.09264746,-0.09992057,0.08248971,-0.08549626
-2.49424712,1.89260565,-1.94767724,0.00003221,-0.00003458,0.03421425,-0.03493779,0.07790645,-0.07987763,1.80953349,-1.86208309,0.00206357,-0.00224775,0.14236661,-0.14364658,0.08626589,-0.09307582,0.08009206,-0.08312986
-2.48824412,1.82443623,-1.88380746,0.00003042,-0.00003271,0.03299071,-0.03369101,0.07499394,-0.07709272,1.74450598,-1.80172921,0.00191640,-0.00209961,0.13877171,-0.14038167,0.08026213,-0.08661794,0.07757818,-0.08065258
-2.48224112,1.75322639,-1.81615088,0.00002868,-0.00003084,0.03178748,-0.03247287,0.07199712,-0.07420759,1.67626904,-1.73734315,0.00177120,-0.00195186,0.13486003,-0.13679425,0.07462892,-0.08054314,0.07494331,-0.07805500
-2.47623812,1.67967176,-1.74526747,0.00002703,-0.00002902,0.03059544,-0.03127244,0.06892862,-0.07123139,1.60558866,-1.66955369,0.00162936,-0.00180591,0.13063715,-0.13288155,0.06935777,-0.07484507,0.07218971,-0.07533464
-2.47023512,1.60459497,-1.67185330,0.00002553,-0.00002728,0.02940813,-0.03008112,0.06580519,-0.06817740,1.53335153,-1.59912136,0.00149219,-0.00166317,0.12611968,-0.12865151,0.06444055,-0.06951651,0.06932666,-0.07249610
-2.46423212,1.52893627,-1.59673397,0.00002422,-0.00002567,0.02822210,-0.02889300,0.06264774,-0.06506317,1.46055413,-1.52693004,0.00136096,-0.00152500,0.12133518,-0.12412304,0.05987088,-0.06455098,0.06637029,-0.06955108
-2.45822911,1.45374144,-1.52085502,0.00002317,-0.00002426,0.02703702,-0.02770516,0.05948113,-0.06191035,1.38828932,-1.45397578,0.00123688,-0.00139274,0.11632183,-0.11932594,0.05564537,-0.05994422,0.06334317,-0.06651813
-2.45222611,1.38014739,-1.44526958,0.00002244,-0.00002308,0.02585578,-0.02651780,0.05633389,-0.05874458,1.31773119,-1.38135323,0.00112108,-0.00126763,0.11112770,-0.11430045,0.05176468,-0.05569548,0.06027378,-0.06342229
-2.44622311,1.30936602,-1.37112382,0.00002209,-0.00002221,0.02468432,-0.02533425,0.05323784,-0.05559513,1.25011831,-1.31024026,0.00101459,-0.00115088,0.10580972,-0.10909645,0.04823429,-0.05180862,0.05719587,-0.06029454
-2.44022011,1.24266646,-1.29964064,0.00002221,-0.00002170,0.02353147,-0.02416088,0.05022760,-0.05249449,1.18673594,-1.24188109,0.00091838,-0.00104361,0.10043234,-0.10377240,0.04506521,-0.04829302,0.05414764,-0.05717114
-2.43421711,1.18135625,-1.23210201,0.00002287,-0.00002164,0.02240861,-0.02300685,0.04734006,-0.04947792,1.12889727,-1.17756844,0.00083335,-0.00094689,0.09506605,-0.09839397,0.04227438,-0.04516434,0.05117100,-0.05409295
-2.42821411,1.12676158,-1.16983027,0.00002415,-0.00002208,0.02132924,-0.02188380,0.04461369,-0.04658281,1.07792401,-1.11862478,0.00076034,-0.00086170,0.08978566,-0.09303254,0.03988492,-0.04244501,0.04831064,-0.05110463
-2.42221111,1.08020670,-1.11416863,0.00002616,-0.00002313,0.02030857,-0.02080544,0.04208794,-0.04384810,1.03512633,-1.06638315,0.00070013,-0.00078902,0.08466855,-0.08776347,0.03792630,-0.04016464,0.04561323,-0.04825385
-2.41620810,1.04299270,-1.06646107,0.00002900,-0.00002486,0.01936290,-0.01978709,0.03980246,-0.04131359,1.00178220,-1.02216740,0.00065349,-0.00072976,0.07979277,-0.08266441,0.03643428,-0.03836023,0.04312655,-0.04559050
-2.41020510,1.01637561,-1.02803163,0.00003277,-0.00002739,0.01850915,-0.01884517,0.03779639,-0.03901927,0.97911607,-0.98727186,0.00062116,-0.00068484,0.07523523,-0.07781343,0.03545074,-0.03707625,0.04089874,-0.04316592
-2.40420210,1.00154388,-1.00016317,0.00003759,-0.00003081,0.01776423,-0.01799660,0.03610760,-0.03700454,0.96827689,-0.96294060,0.00060391,-0.00065518,0.07106989,-0.07328723,0.03502350,-0.03636455,0.03897750,-0.04103218
-2.39819910,0.99959519,-0.98407540,0.00004358,-0.00003525,0.01714446,-0.01725833,0.03477189,-0.03530753,0.97031535,-0.95034595,0.00060251,-0.00064172,0.06736600,-0.06915942,0.03520585,-0.03628417,0.03740946,-0.03924135
-2.39219610,1.01151278,-0.98090246,0.00005087,-0.00004082,0.01666505,-0.01664668,0.03382221,-0.03396433,0.98616053,-0.95056633,0.00061776,-0.00064544,0.06418651,-0.06549883,0.03605616,-0.03690097,0.03623959,-0.03784492
-2.38619310,1.03814141,-0.99166961,0.00005957,-0.00004764,0.01633955,-0.01617687,0.03328793,-0.03300825,1.01659599,-0.96456339,0.00065050,-0.00066737,0.06158660,-0.06236797,0.03763725,-0.03828710,0.03551063,-0.03689315
-2.38019010,1.08016315,-1.01726955,0.00006982,-0.00005586,0.01617935,-0.01586250,0.03319400,-0.03246904,1.06223572,-0.99315844,0.00070162,-0.00070857,0.05961233,-0.05982162,0.04001570,-0.04052026,0.03526265,-0.03643458
-2.37418709,1.13807366,-1.05843830,0.00008173,-0.00006560,0.01619330,-0.01571504,0.03356023,-0.03237219,1.12350024,-1.03700859,0.00077203,-0.00077016,0.05829953,-0.05790555,0.04326104,-0.04368282,0.03553265,-0.03651542
-2.36818409,1.21215924,-1.11573105,0.00009543,-0.00007700,0.01638728,-0.01574344,0.03440060,-0.03273818,1.20059365,-1.09658278,0.00086267,-0.00085330,0.05767288,-0.05665548,0.04744475,-0.04786065,0.03635423,-0.03717914
-2.36218109,1.30247557,-1.18949856,0.00011101,-0.00009018,0.01676395,-0.01595376,0.03572253,-0.03358177,1.29348226,-1.17213839,0.00097449,-0.00095914,0.05774512,-0.05609612,0.05263919,-0.05314175,0.03775725,-0.03846590
-2.35617809,1.40882901,-1.27986471,0.00012857,-0.00010527,0.01732252,-0.01634886,0.03752631,-0.03491132,1.40187592,-1.26369918,0.00110840,-0.00108886,0.05851662,-0.05624048,0.05891627,-0.05961456,0.03976764,-0.04041212
-2.35017509,1.53076120,-1.38670608,0.00014818,-0.00012238,0.01805860,-0.01692821,0.03980459,-0.03672822,1.52521284,-1.37103534,0.00126530,-0.00124357,0.05997502,-0.05708936,0.06634604,-0.06736607,0.04240710,-0.04304991
-2.34417209,1.66753830,-1.50963451,0.00016990,-0.00014161,0.01896417,-0.01768770,0.04254191,-0.03902630,1.66264924,-1.49364692,0.00144597,-0.00142429,0.06209523,-0.05863103,0.07499510,-0.07647963,0.04569294,-0.04640660
-2.33816908,1.81814550,-1.64798370,0.00019378,-0.00016304,0.02002760,-0.01861961,0.04571452,-0.04179142,1.81305471,-1.63075153,0.00165111,-0.00163191,0.06483968,-0.06084118,0.08492484,-0.08703254,0.04963788,-0.05050421
-2.33216608,1.98128806,-1.80080089,0.00021981,-0.00018674,0.02123381,-0.01971259,0.04929020,-0.04500112,1.97501440,-1.78127750,0.00188122,-0.00186714,0.06815871,-0.06368305,0.09618956,-0.09909343,0.05424986,-0.05535884
-2.32616308,2.15539940,-1.96684475,0.00024799,-0.00021275,0.02256447,-0.02095184,0.05322836,-0.04862453,2.14683873,-1.94386368,0.00213663,-0.00213045,0.07199139,-0.06710789,0.10883449,-0.11271954,0.05953190,-0.06098025
-2.32016008,2.33865701,-2.14459027,0.00027829,-0.00024109,0.02399834,-0.02231925,0.05748037,-0.05262231,2.32658141,-2.11686671,0.00241742,-0.00242201,0.07626650,-0.07105558,0.12289377,-0.12795383,0.06548196,-0.06737122
-2.31415708,2.52900630,-2.33224155,0.00031066,-0.00027177,0.02551163,-0.02379371,0.06199004,-0.05694696,2.51206577,-2.29837642,0.00272337,-0.00274163,0.08090379,-0.07545560,0.13838845,-0.14482227,0.07209280,-0.07452718
-2.30815408,2.72419257,-2.52775283,0.00034502,-0.00030475,0.02707849,-0.02535152,0.06669440,-0.06154324,2.70091967,-2.48623991,0.00305398,-0.00308876,0.08581556,-0.08022820,0.15532447,-0.16333112,0.07935189,-0.08243576
-2.30215108,2.92180053,-2.72885798,0.00038129,-0.00033999,0.02867158,-0.02696679,0.07152471,-0.06634887,2.89061822,-2.67809439,0.00340839,-0.00346240,0.09090836,-0.08528590,0.17369086,-0.18346455,0.08724138,-0.09107646
-2.29614807,3.11930071,-2.93310832,0.00041938,-0.00037744,0.03026259,-0.02861200,0.07640767,-0.07129549,3.07853367,-2.87140825,0.00378538,-0.00386110,0.09608502,-0.09053519,0.19345814,-0.20518258,0.09573810,-0.10042055
-2.29014507,3.31410166,-3.13791802,0.00045921,-0.00041700,0.03182296,-0.03025859,0.08126689,-0.07630987,3.26199114,-3.06352993,0.00418338,-0.00428295,0.10124674,-0.09587843,0.21457698,-0.22841959,0.10481359,-0.11043100
-2.28414207,3.50360650,-3.34061632,0.00050068,-0.00045862,0.03332447,-0.03187759,0.08602444,-0.08131526,3.43832857,-3.25174322,0.00460046,-0.00472557,0.10629536,-0.10121599,0.23697736,-0.25308333,0.11443430,-0.12106269
-2.27813907,3.68527208,-3.53850492,0.00054372,-0.00050218,0.03473991,-0.03344027,0.09060268,-0.08623307,3.60495913,-3.43332755,0.00503434,-0.00518616,0.11113564,-0.10644850,0.26056803,-0.27905481,0.12456178,-0.13226281
-2.27213607,3.85666880,-3.72891918,0.00058829,-0.00054762,0.03604374,-0.03491880,0.09492601,-0.09098454,3.75943385,-3.60562140,0.00548242,-0.00566151,0.11567756,-0.11147915,0.28523668,-0.30618880,0.13515307,-0.14397142
-2.26613307,4.01553918,-3.90929096,0.00063435,-0.00059486,0.03721270,-0.03628695,0.09892275,-0.09549265,3.89950236,-3.76608676,0.00594186,-0.00614807,0.11983853,-0.11621603,0.31085061,-0.33431535,0.14616112,-0.15612241
-2.26013007,4.15985292,-4.07721093,0.00068192,-0.00064385,0.03822631,-0.03752068,0.10252697,-0.09968397,4.02316949,-3.91237230,0.00640956,-0.00664203,0.12354543,-0.12057439,0.33725807,-0.36324201,0.15753538,-0.16864447
-2.25412706,4.28785664,-4.23048833,0.00073103,-0.00069453,0.03906741,-0.03859873,0.10568013,-0.10349052,4.12874572,-4.04237303,0.00688230,-0.00713940,0.12673642,-0.12447880,0.36429017,-0.39275701,0.16922248,-0.18146244
-2.24812406,4.39811629,-4.36720581,0.00078175,-0.00074691,0.03972251,-0.03950313,0.10833263,-0.10685156,4.21488934,-4.15428413,0.00735677,-0.00763612,0.12936247,-0.12786502,0.39176353,-0.42263312,0.18116701,-0.19449877
-2.24212106,4.48955084,-4.48576724,0.00083420,-0.00080099,0.04018208,-0.04021963,0.11044510,-0.10971513,4.28063900,-4.24664685,0.00782965,-0.00812815,0.13138851,-0.13068161,0.41948336,-0.45263214,0.19331236,-0.20767506
-2.23611806,4.56145578,-4.58493676,0.00088851,-0.00085681,0.04044076,-0.04073798,0.11198935,-0.11203942,4.32543524,-4.31838486,0.00829773,-0.00861161,0.13279420,-0.13289122,0.44724711,-0.48250993,0.20560170,-0.22091374
-2.23011506,4.61351573,-4.66386741,0.00094485,-0.00091443,0.04049739,-0.04105215,0.11294911,-0.11379385,4.34913018,-4.36882931,0.00875794,-0.00908287,0.13357423,-0.13447141,0.47484838,-0.51202165,0.21797885,-0.23413968
-2.22411206,4.64580559,-4.72211818,0.00100337,-0.00097392,0.04035495,-0.04116044,0.11332025,-0.11495978,4.35198523,-4.39773198,0.00920744,-0.00953864,0.13373822,-0.13541504,0.50208113,-0.54092716,0.23038919,-0.24728176
-2.21810905,4.65878029,-4.75965892,0.00106425,-0.00103536,0.04002043,-0.04106540,0.11311080,-0.11553089,4.33465675,-4.40526570,0.00964373,-0.00997609,0.13331005,-0.13573021,0.52874386,-0.56899617,0.24278052,-0.26027419
-2.21210605,4.65325346,-4.77686265,0.00112765,-0.00109884,0.03950453,-0.04077369,0.11234044,-0.11551310,4.29817044,-4.39201228,0.01006462,-0.01039286,0.13232689,-0.13543966,0.55464364,-0.59601311,0.25510365,-0.27305771
-2.20610305,4.63036592,-4.77448573,0.00119368,-0.00116442,0.03882130,-0.04029578,0.11103974,-0.11492423,4.24388541,-4.35893829,0.01046836,-0.01078718,0.13083774,-0.13457976,0.57959981,-0.62178127,0.26731301,-0.28558027
-2.20010005,4.59154512,-4.75363661,0.00126241,-0.00123213,0.03798770,-0.03964564,0.10924907,-0.11379313,4.17344944,-4.30735987,0.01085358,-0.01115783,0.12890162,-0.13319906,0.60344722,-0.64612624,0.27936680,-0.29779753
-2.19409705,4.53845716,-4.71573434,0.00133385,-0.00130198,0.03702306,-0.03884020,0.10701713,-0.11215860,4.08874707,-4.23889787,0.01121934,-0.01150415,0.12658550,-0.13135642,0.62603879,-0.66889842,0.29122703,-0.30967276
-2.18809405,4.47295299,-4.66245847,0.00140791,-0.00137389,0.03594854,-0.03789885,0.10439943,-0.11006799,3.99184264,-4.15542506,0.01156508,-0.01182599,0.12396202,-0.12911890,0.64724727,-0.68997445,0.30285919,-0.32117637
-2.18209105,4.39701101,-4.59569238,0.00148442,-0.00144772,0.03478655,-0.03684288,0.10145641,-0.10757547,3.88492020,-4.05900769,0.01189058,-0.01212369,0.12110706,-0.12655938,0.66696625,-0.70925769,0.31423165,-0.33228501
-2.17608804,4.31267788,-4.51746213,0.00156308,-0.00152324,0.03356014,-0.03569481,0.09825165,-0.10474028,3.77022259,-3.95184341,0.01219589,-0.01239791,0.11809733,-0.12375404,0.68511028,-0.72667761,0.32531478,-0.34298028
-2.17008504,4.22200989,-4.42987337,0.00164351,-0.00160013,0.03229243,-0.03447784,0.09484994,-0.10162479,3.64999185,-3.83619805,0.01248125,-0.01264960,0.11500797,-0.12077985,0.70161426,-0.74218835,0.33607986,-0.35324705
-2.16408204,4.12701697,-4.33504853,0.00172516,-0.00167796,0.03100610,-0.03321522,0.09131544,-0.09829260,3.52641290,-3.71434350,0.01274702,-0.01287981,0.11191032,-0.11771208,0.71643209,-0.75576662,0.34649779,-0.36307169
-2.15807904,4.02961105,-4.23506698,0.00180742,-0.00175621,0.02972284,-0.03192968,0.08770997,-0.09480663,3.40156234,-3.58849895,0.01299355,-0.01308961,0.10886995,-0.11462199,0.72953486,-0.76740901,0.35653780,-0.37244009
-2.15207604,3.93156095,-4.13191012,0.00188954,-0.00183424,0.02846299,-0.03064294,0.08409143,-0.09122743,3.27736412,-3.46077748,0.01322108,-0.01327995,0.10594498,-0.11157478,0.74090863,-0.77712913,0.36616617,-0.38133581
-2.14607304,3.83445499,-4.02741359,0.00197069,-0.00191135,0.02724515,-0.02937528,0.08051252,-0.08761164,3.15555310,-3.33313980,0.01342969,-0.01345152,0.10318473,-0.10862788,0.75055223,-0.78495481,0.37534509,-0.38973848
-2.14007004,3.73967259,-3.92322829,0.00204999,-0.00198673,0.02608596,-0.02814522,0.07701964,-0.08401067,3.03764765,-3.20735641,0.01361917,-0.01360468,0.10062887,-0.10582961,0.75847509,-0.79092556,0.38403192,-0.39762243
-2.13406703,3.64836581,-3.82079144,0.00212650,-0.00205957,0.02499992,-0.02696922,0.07365214,-0.08046971,2.92493180,-3.08497941,0.01378899,-0.01373937,0.09830692,-0.10321830,0.76469547,-0.79509057,0.39217873,-0.40495601
-2.12806403,3.56145098,-3.72130837,0.00219929,-0.00212899,0.02399931,-0.02586156,0.07044184,-0.07702705,2.81844695,-2.96732427,0.01393829,-0.01385505,0.09623824,-0.10082189,0.76923922,-0.79750748,0.39973243,-0.41170138
-2.12206103,3.47961051,-3.62574568,0.00226746,-0.00219414,0.02309422,-0.02483430,0.06741288,-0.07371366,2.71899307,-2.85546190,0.01406580,-0.01395073,0.09443247,-0.09865799,0.77213920,-0.79824197,0.40663546,-0.41781510
-2.11605803,3.40330440,-3.53483515,0.00233017,-0.00225423,0.02229266,-0.02389730,0.06458186,-0.07055316,2.62713863,-2.75022055,0.01416996,-0.01402497,0.09289031,-0.09673438,0.77343556,-0.79736820,0.41282713,-0.42324940
-2.11005503,3.33279029,-3.44908794,0.00238669,-0.00230852,0.02160069,-0.02305838,0.06195822,-0.06756208,2.54323825,-2.65219695,0.01424888,-0.01407595,0.09160474,-0.09504998,0.77317665,-0.79497018,0.41824551,-0.42795424
-2.10405203,3.26815091,-3.36881771,0.00243646,-0.00235644,0.02102267,-0.02232345,0.05954491,-0.06475030,2.46745688,-2.56177531,0.01430051,-0.01410154,0.09056243,-0.09359614,0.77142076,-0.79114380,0.42282997,-0.43187995
-2.09804902,3.20932719,-3.29417105,0.00247910,-0.00239753,0.02056152,-0.02169684,0.05733919,-0.06212185,2.39979879,-2.47915302,0.01432269,-0.01409948,0.08974539,-0.09235821,0.76823830,-0.78599935,0.42652411,-0.43498051
-2.09204602,3.15615498,-3.22516326,0.00251443,-0.00243155,0.02021895,-0.02118149,0.05533369,-0.05967578,2.34013969,-2.40437101,0.01431331,-0.01406748,0.08913283,-0.09131736,0.76371439,-0.77966437,0.42927906,-0.43721710
-2.08604302,3.10840334,-3.16171712,0.00254256,-0.00245850,0.01999577,-0.02077932,0.05351741,-0.05740723,2.28826028,-2.33734719,0.01427042,-0.01400339,0.08870286,-0.09045249,0.75795150,-0.77228632,0.43105697,-0.43856188
-2.08004002,3.06581230,-3.10370248,0.00256384,-0.00247861,0.01989211,-0.02049147,0.05187691,-0.05530854,2.24387915,-2.27791076,0.01419244,-0.01390538,0.08843432,-0.08974206,0.75107189,-0.76403494,0.43183441,-0.43900174
-2.07403702,3.02812790,-3.05097424,0.00257891,-0.00249239,0.01990764,-0.02031856,0.05039742,-0.05337038,2.20668360,-2.22583563,0.01407823,-0.01377209,0.08830833,-0.08916599,0.74321950,-0.75510383,0.43160555,-0.43854169
-2.06803402,2.99513272,-3.00340653,0.00258872,-0.00250062,0.02004172,-0.02026088,0.04906393,-0.05158283,2.17635669,-2.18087120,0.01392727,-0.01360280,0.08830965,-0.08870719,0.73456116,-0.74571103,0.43038486,-0.43720774
-2.06203102,2.96667038,-2.96092131,0.00259448,-0.00250438,0.02029347,-0.02031857,0.04786216,-0.04993646,2.15259934,-2.14276881,0.01373975,-0.01339752,0.08842775,-0.08835299,0.72528666,-0.73609837,0.42820923,-0.43504907
-2.05602801,2.94266266,-2.92350987,0.00259768,-0.00250501,0.02066183,-0.02049165,0.04677947,-0.04842313,2.13514666,-2.11130284,0.01351668,-0.01315712,0.08865752,-0.08809615,0.71560775,-0.72652941,0.42513924,-0.43213925
-2.05002501,2.92311886,-2.89124622,0.00260006,-0.00250410,0.02114545,-0.02078003,0.04580552,-0.04703683,2.12377790,-2.08628553,0.01325993,-0.01288337,0.08899962,-0.08793545,0.70575594,-0.71728597,0.42125948,-0.42857639
-2.04402201,2.90813709,-2.86429185,0.00260357,-0.00250348,0.02174264,-0.02118344,0.04493286,-0.04577423,2.11832014,-2.06757521,0.01297226,-0.01257900,0.08946044,-0.08787601,0.69597895,-0.70866333,0.41667800,-0.42448231
-2.03801901,2.89789781,-2.84289226,0.00261032,-0.00250516,0.02245117,-0.02170130,0.04415730,-0.04463506,2.11864599,-2.05507796,0.01265731,-0.01224766,0.09005169,-0.08792913,0.68653623,-0.70096413,0.41152468,-0.42000045
-2.03201601,2.89265078,-2.82736553,0.00262256,-0.00251132,0.02326804,-0.02233248,0.04347811,-0.04362239,2.12466605,-2.04874320,0.01231956,-0.01189387,0.09078967,-0.08811169,0.67769352,-0.69449149,0.40594877,-0.41529292
-2.02601301,2.89269650,-2.81808455,0.00264260,-0.00252421,0.02418933,-0.02307509,0.04289808,-0.04274261,2.13631730,-2.04855418,0.01196421,-0.01152298,0.09169427,-0.08844535,0.66971679,-0.68954142,0.40011552,-0.41053657
-2.02001001,2.89836386,-2.81545416,0.00267277,-0.00254615,0.02520989,-0.02392624,0.04242344,-0.04200542,2.15354875,-2.05451444,0.01159716,-0.01114100,0.09278770,-0.08895536,0.66286604,-0.68639519,0.39420228,-0.40591841
-2.01400700,2.90998597,-2.81988526,0.00271535,-0.00257946,0.02632321,-0.02488175,0.04206361,-0.04142352,2.17630576,-2.06663189,0.01122477,-0.01075448,0.09409315,-0.08966918,0.65738914,-0.68531188,0.38839406,-0.40163056
-2.00800400,2.92787605,-2.83176797,0.00277252,-0.00262636,0.02752120,-0.02593599,0.04183089,-0.04101228,2.20451469,-2.08490180,0.01085382,-0.01037040,0.09563332,-0.09061503,0.65351617,-0.68652167,0.38287892,-0.39786507
