energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.00450225,3.92392199,0.56878257,1.77476847,1.25073155,0.56686826,0.02927910,0.16879563,0.05188821,1.25900542
-2.99849925,3.95708013,0.57588858,1.76392884,1.27498957,0.58169046,0.03098905,0.17274591,0.05335368,1.28283733
-2.99249625,3.99444593,0.58388939,1.75644952,1.29949623,0.59609631,0.03282793,0.17680318,0.05505640,1.30693948
-2.98649325,4.03512643,0.59270381,1.75204023,1.32383744,0.60990982,0.03477968,0.18095060,0.05696650,1.33095085
-2.98049025,4.07822077,0.60223970,1.75039432,1.34760701,0.62297220,0.03682613,0.18516874,0.05905095,1.35451784
-2.97448724,4.12281952,0.61239157,1.75118742,1.37040877,0.63514248,0.03894708,0.18943471,0.06127391,1.37729502
-2.96848424,4.16800544,0.62303901,1.75407633,1.39185895,0.64629788,0.04112038,0.19372146,0.06359714,1.39894637
-2.96248124,4.21285702,0.63404623,1.75869902,1.41158917,0.65633434,0.04332218,0.19799751,0.06598062,1.41914758
-2.95647824,4.25645619,0.64526297,1.76467619,1.42925051,0.66516707,0.04552730,0.20222718,0.06838320,1.43758962
-2.95047524,4.29790073,0.65652685,1.77161498,1.44451879,0.67273137,0.04770965,0.20637121,0.07076347,1.45398394
-2.94447224,4.33632162,0.66766731,1.77911483,1.45710123,0.67898370,0.04984279,0.21038791,0.07308072,1.46806920
-2.93846923,4.37090506,0.67851078,1.78677556,1.46674432,0.68390307,0.05190057,0.21423474,0.07529590,1.47961934
-2.93246623,4.40091806,0.68888703,1.79420739,1.47324268,0.68749242,0.05385772,0.21787025,0.07737270,1.48845276
-2.92646323,4.42573626,0.69863633,1.80104226,1.47644837,0.68978018,0.05569064,0.22125619,0.07927861,1.49444185
-2.92046023,4.44487206,0.70761683,1.80694580,1.47628013,0.69082159,0.05737794,0.22435987,0.08098584,1.49752248
-2.91445723,4.45800085,0.71571187,1.81162915,1.47273172,0.69069954,0.05890112,0.22715627,0.08247226,1.49770231
-2.90845423,4.46498319,0.72283660,1.81485965,1.46587880,0.68952491,0.06024507,0.22963009,0.08372199,1.49506746
-2.90245123,4.46588065,0.72894337,1.81646951,1.45588327,0.68743592,0.06139841,0.23177730,0.08472596,1.48978654
-2.89644822,4.46096341,0.73402559,1.81636175,1.44299478,0.68459640,0.06235382,0.23360631,0.08548209,1.48211143
-2.89044522,4.45070822,0.73811957,1.81451270,1.42754846,0.68119284,0.06310806,0.23513837,0.08599526,1.47237426
-2.88444222,4.43578560,0.74130417,1.81097075,1.40995885,0.67743007,0.06366196,0.23640735,0.08627695,1.46098028
-2.87843922,4.41703634,0.74369809,1.80585105,1.39070959,0.67352560,0.06402012,0.23745885,0.08634463,1.44839658
-2.87243622,4.39543742,0.74545496,1.79932647,1.37033916,0.66970269,0.06419059,0.23834845,0.08622089,1.43513673
-2.86643322,4.37205900,0.74675622,1.79161516,1.34942296,0.66618236,0.06418430,0.23913950,0.08593235,1.42174194
-2.86043022,4.34801402,0.74780232,1.78296542,1.32855240,0.66317464,0.06401450,0.23990025,0.08550835,1.40875941
-2.85442721,4.32440317,0.74880256,1.77363867,1.30831175,0.66086935,0.06369604,0.24070066,0.08497964,1.39671873
-2.84842421,4.30225803,0.74996415,1.76389173,1.28925395,0.65942696,0.06324469,0.24160904,0.08437688,1.38610766
-2.84242121,4.28248563,0.75148107,1.75395945,1.27187641,0.65896998,0.06267646,0.24268860,0.08372929,1.37734832
-2.83641821,4.26581759,0.75352345,1.74403871,1.25659817,0.65957527,0.06200694,0.24399428,0.08306336,1.37077522
-2.83041521,4.25276702,0.75622799,1.73427509,1.24373950,0.66126793,0.06125077,0.24556992,0.08240167,1.36661628
-2.82441221,4.24359576,0.75969003,1.72475286,1.23350527,0.66401711,0.06042115,0.24744606,0.08176199,1.36497805
-2.81840920,4.23829426,0.76395772,1.71548908,1.22597294,0.66773403,0.05952960,0.24963833,0.08115665,1.36583605
-2.81240620,4.23657542,0.76902872,1.70643222,1.22108601,0.67227264,0.05858573,0.25214674,0.08059210,1.36903093
-2.80640320,4.23788315,0.77484957,1.69746543,1.21865344,0.67743286,0.05759722,0.25495580,0.08006892,1.37427087
-2.80040020,4.24141549,0.78131779,1.68841416,1.21835523,0.68296651,0.05656996,0.25803542,0.07958200,1.38114027
-2.79439720,4.24616105,0.78828668,1.67905788,1.21975397,0.68858574,0.05550824,0.26134264,0.07912110,1.38911457
-2.78839420,4.25094719,0.79557245,1.66914484,1.22231206,0.69397357,0.05441507,0.26482405,0.07867159,1.39758046
-2.78239120,4.25449719,0.80296336,1.65840927,1.22541362,0.69879629,0.05329260,0.26841872,0.07821544,1.40586068
-2.77638819,4.25549349,0.81023036,1.64658969,1.22839026,0.70271698,0.05214249,0.27206142,0.07773234,1.41324227
-2.77038519,4.25264344,0.81713850,1.63344719,1.23054939,0.70540963,0.05096638,0.27568609,0.07720093,1.41900687
-2.76438219,4.24474416,0.82345864,1.61878269,1.23120366,0.70657319,0.04976626,0.27922912,0.07660004,1.42246163
-2.75837919,4.23074280,0.82897865,1.60245191,1.22970021,0.70594483,0.04854481,0.28263245,0.07590992,1.42296917
-2.75237619,4.20978927,0.83351358,1.58437719,1.22544814,0.70331174,0.04730566,0.28584616,0.07511331,1.41997529
-2.74637319,4.18127843,0.83691418,1.56455554,1.21794311,0.69852097,0.04605357,0.28883050,0.07419649,1.41303287
-2.74037019,4.14487986,0.83907338,1.54306231,1.20678769,0.69148668,0.04479447,0.29155720,0.07315002,1.40182097
-2.73436718,4.10055366,0.83993039,1.52005047,1.19170675,0.68219458,0.04353542,0.29400999,0.07196933,1.38615828
-2.72836418,4.04855196,0.83947229,1.49574538,1.17255712,0.67070325,0.04228450,0.29618444,0.07065504,1.36601029
-2.72236118,3.98940622,0.83773309,1.47043573,1.14933131,0.65714234,0.04105052,0.29808704,0.06921304,1.34148989
-2.71635818,3.92390159,0.83479046,1.44446095,1.12215526,0.64170769,0.03984281,0.29973368,0.06765437,1.31285171
-2.71035518,3.85303989,0.83076032,1.41819619,1.09128040,0.62465376,0.03867078,0.30114769,0.06599477,1.28048044
-2.70435218,3.77799391,0.82578991,1.39203563,1.05707076,0.60628357,0.03754367,0.30235762,0.06425413,1.24487398
-2.69834917,3.70005541,0.82004969,1.36637519,1.01998585,0.58693690,0.03647008,0.30339481,0.06245572,1.20662231
-2.69234617,3.62058019,0.81372462,1.34159580,0.98056031,0.56697715,0.03545772,0.30429121,0.06062529,1.16638335
-2.68634317,3.54093307,0.80700557,1.31804799,0.93938171,0.54677760,0.03451308,0.30507725,0.05879007,1.12485694
-2.68034017,3.46243575,0.80008123,1.29603884,0.89706736,0.52670770,0.03364119,0.30578032,0.05697777,1.08275842
-2.67433717,3.38632022,0.79313115,1.27582181,0.85424153,0.50712009,0.03284552,0.30642362,0.05521557,1.04079294
-2.66833417,3.31368980,0.78632016,1.25759007,0.81151410,0.48833878,0.03212786,0.30702570,0.05352908,0.99963173
-2.66233117,3.24548946,0.77979466,1.24147345,0.76946141,0.47064918,0.03148836,0.30760052,0.05194154,0.95989137
-2.65632816,3.18248641,0.77368070,1.22753909,0.72861031,0.45429023,0.03092560,0.30815817,0.05047298,0.92211686
-2.65032516,3.12526125,0.76808408,1.21579553,0.68942571,0.43944895,0.03043677,0.30870605,0.04913965,0.88676897
-2.64432216,3.07420941,0.76309211,1.20619982,0.65230193,0.42625754,0.03001787,0.30925048,0.04795358,0.85421625
-2.63831916,3.02955214,0.75877705,1.19866710,0.61755809,0.41479303,0.02966398,0.30979854,0.04692230,0.82473179
-2.63231616,2.99135538,0.75520060,1.19308186,0.58543709,0.40507935,0.02936955,0.31036005,0.04604883,0.79849442
-2.62631316,2.95955519,0.75241928,1.18931021,0.55610809,0.39709162,0.02912871,0.31094948,0.04533176,0.77559391
-2.62031016,2.93398741,0.75048998,1.18721219,0.52967180,0.39076227,0.02893555,0.31158764,0.04476559,0.75603973
-2.61430715,2.91441959,0.74947540,1.18665350,0.50616807,0.38598859,0.02878443,0.31230301,0.04434122,0.73977246
-2.60830415,2.90058319,0.74944882,1.18751591,0.48558507,0.38264129,0.02867018,0.31313269,0.04404651,0.72667704
-2.60230115,2.89220385,0.75049779,1.18970563,0.46786929,0.38057352,0.02858835,0.31412272,0.04386703,0.71659706
-2.59629815,2.88902822,0.75272641,1.19315941,0.45293590,0.37962997,0.02853536,0.31532794,0.04378683,0.70934912
-2.59029515,2.89084572,0.75625607,1.19784786,0.44067849,0.37965543,0.02850858,0.31681121,0.04378926,0.70473655
-2.58429215,2.89750443,0.76122430,1.20377606,0.43097807,0.38050254,0.02850642,0.31864212,0.04385777,0.70256168
-2.57828914,2.90892018,0.76778192,1.21098137,0.42371060,0.38203835,0.02852828,0.32089531,0.04397670,0.70263615
-2.57228614,2.92507884,0.77608848,1.21952871,0.41875290,0.38414936,0.02857457,0.32364834,0.04413198,0.70478880
-2.56628314,2.94603180,0.78630624,1.22950359,0.41598675,0.38674499,0.02864652,0.32697934,0.04431167,0.70887089
-2.56028014,2.97188534,0.79859293,1.24100340,0.41530119,0.38975925,0.02874612,0.33096448,0.04450651,0.71475856
-2.55427714,3.00278458,0.81309368,1.25412740,0.41659297,0.39315079,0.02887594,0.33567550,0.04471019,0.72235261
-2.54827414,3.03889321,0.82993254,1.26896607,0.41976559,0.39690132,0.02903891,0.34117715,0.04491954,0.73157581
-2.54227114,3.08037031,0.84920397,1.28559030,0.42472687,0.40101268,0.02923817,0.34752492,0.04513457,0.74236826
-2.53626813,3.12734562,0.87096486,1.30404105,0.43138576,0.40550277,0.02947680,0.35476295,0.04535834,0.75468104
-2.53026513,3.17989476,0.89522738,1.32432009,0.43964844,0.41040062,0.02975769,0.36292219,0.04559670,0.76846892
-2.52426213,3.23801579,0.92195309,1.34638213,0.44941434,0.41574112,0.03008330,0.37201896,0.04585797,0.78368269
-2.51825913,3.30160860,0.95104871,1.37012888,0.46057233,0.42155952,0.03045549,0.38205380,0.04615248,0.80026159
-2.51225613,3.37045809,0.98236375,1.39540534,0.47299756,0.42788625,0.03087539,0.39301062,0.04649206,0.81812665
-2.50625313,3.44422240,1.01569012,1.42199840,0.48654908,0.43474229,0.03134324,0.40485637,0.04688954,0.83717527
-2.50025013,3.52242676,1.05076403,1.44963803,0.50106869,0.44213542,0.03185833,0.41754084,0.04735820,0.85727751
-2.49424712,3.60446353,1.08726992,1.47800099,0.51638104,0.45005754,0.03241895,0.43099700,0.04791127,0.87827444
-2.48824412,3.68959862,1.12484660,1.50671685,0.53229515,0.45848318,0.03302233,0.44514155,0.04856147,0.89997877
-2.48224112,3.77698417,1.16309520,1.53537638,0.54860730,0.46736931,0.03366471,0.45987585,0.04932058,0.92217765
-2.47623812,3.86567704,1.20158883,1.56354165,0.56510518,0.47665652,0.03434135,0.47508723,0.05019911,0.94463765
-2.47023512,3.95466259,1.23988363,1.59075788,0.58157321,0.48627127,0.03504664,0.49065052,0.05120604,0.96711165
-2.46423212,4.04288256,1.27753068,1.61656626,0.59779871,0.49612928,0.03577423,0.50643006,0.05234856,0.98934730
-2.45822911,4.12926607,1.31408856,1.64051744,0.61357862,0.50613970,0.03651717,0.52228191,0.05363198,1.01109650
-2.45222611,4.21276245,1.34913597,1.66218512,0.62872648,0.51620985,0.03726805,0.53805643,0.05505959,1.03212548
-2.44622311,4.29237433,1.38228400,1.68117919,0.64307922,0.52625024,0.03801923,0.55360113,0.05663263,1.05222488
-2.44022011,4.36718971,1.41318760,1.69715793,0.65650352,0.53617957,0.03876300,0.56876374,0.05835019,1.07121923
-2.43421711,4.43641151,1.44155586,1.70983878,0.66890120,0.54592941,0.03949179,0.58339547,0.06020925,1.08897529
-2.42821411,4.49938342,1.46716070,1.71900716,0.68021356,0.55544824,0.04019834,0.59735434,0.06220460,1.10540885
-2.42221111,4.55561078,1.48984368,1.72452314,0.69042419,0.56470478,0.04087588,0.61050859,0.06432882,1.12048958
-2.41620810,4.60477584,1.50952070,1.72632555,0.69956031,0.57369025,0.04151826,0.62273990,0.06657224,1.13424356
-2.41020510,4.64674663,1.52618452,1.72443345,0.70769231,0.58241959,0.04212013,0.63394651,0.06892291,1.14675356
-2.40420210,4.68157928,1.53990485,1.71894488,0.71493168,0.59093149,0.04267699,0.64404601,0.07136654,1.15815684
-2.39819910,4.70951386,1.55082632,1.71003305,0.72142728,0.59928734,0.04318532,0.65297770,0.07388652,1.16864081
-2.39219610,4.73096406,1.55916421,1.69794008,0.72736024,0.60756916,0.04364258,0.66070454,0.07646393,1.17843658
-2.38619310,4.74650135,1.56519831,1.68296867,0.73293759,0.61587662,0.04404728,0.66721445,0.07907764,1.18781092
-2.38019010,4.75683467,1.56926504,1.66547209,0.73838501,0.62432333,0.04439894,0.67252107,0.08170446,1.19705694
-2.37418709,4.76278648,1.57174823,1.64584296,0.74393905,0.63303264,0.04469813,0.67666381,0.08431938,1.20648394
-2.36818409,4.76526661,1.57306885,1.62450128,0.74983907,0.64213318,0.04494640,0.67970731,0.08689594,1.21640700
-2.36218109,4.76524485,1.57367404,1.60188237,0.75631942,0.65175433,0.04514630,0.68174014,0.08940669,1.22713664
-2.35617809,4.76372371,1.57402576,1.57842502,0.76360191,0.66202180,0.04530130,0.68287302,0.09182370,1.23896910
-2.35017509,4.76171208,1.57458944,1.55456051,0.77188921,0.67305360,0.04541580,0.68323639,0.09411924,1.25217742
-2.34417209,4.76020091,1.57582280,1.53070275,0.78135914,0.68495643,0.04549508,0.68297747,0.09626647,1.26700382
-2.33816908,4.76014141,1.57816523,1.50723983,0.79216007,0.69782264,0.04554532,0.68225695,0.09824022,1.28365333
-2.33216608,4.76242619,1.58202774,1.48452722,0.80440760,0.71172784,0.04557353,0.68124533,0.10001770,1.30228899
-2.32616308,4.76787360,1.58778381,1.46288269,0.81818253,0.72672914,0.04558758,0.68011895,0.10157926,1.32302850
-2.32016008,4.77721515,1.59576117,1.44258286,0.83352999,0.74286395,0.04559614,0.67905591,0.10290909,1.34594229
-2.31415708,4.79108591,1.60623456,1.42386132,0.85045972,0.76014944,0.04560866,0.67823189,0.10399570,1.37105301
-2.30815408,4.81001737,1.61941962,1.40690807,0.86894734,0.77858242,0.04563527,0.67781600,0.10483244,1.39833619
-2.30215108,4.83443263,1.63546786,1.39187016,0.88893645,0.79813962,0.04568675,0.67796666,0.10541767,1.42772187
-2.29614807,4.86464319,1.65446285,1.37885302,0.91034134,0.81877832,0.04577431,0.67882775,0.10575493,1.45909726
-2.29014507,4.90084718,1.67641755,1.36792249,0.93305012,0.84043725,0.04590947,0.68052493,0.10585275,1.49230994
-2.28414207,4.94312855,1.70127292,1.35910706,0.95692812,0.86303759,0.04610377,0.68316233,0.10572441,1.52717171
-2.27813907,4.99145713,1.72889784,1.35240024,0.98182137,0.88648414,0.04636855,0.68681971,0.10538745,1.56346278
-2.27213607,5.04568931,1.75909034,1.34776285,1.00756004,0.91066664,0.04671457,0.69155004,0.10486302,1.60093637
-2.26613307,5.10556942,1.79158018,1.34512519,1.03396162,0.93546111,0.04715166,0.69737771,0.10417516,1.63932330
-2.26013007,5.17073200,1.82603293,1.34438891,1.06083395,0.96073129,0.04768833,0.70429733,0.10334994,1.67833687
-2.25412706,5.24070489,1.86205536,1.34542886,1.08797790,0.98633020,0.04833134,0.71227328,0.10241458,1.71767761
-2.24812406,5.31491366,1.89920231,1.34809471,1.11518963,1.01210180,0.04908531,0.72123998,0.10139652,1.75703791
-2.24212106,5.39268735,1.93698479,1.35221272,1.14226263,1.03788271,0.04995233,0.73110289,0.10032259,1.79610657
-2.23611806,5.47326595,1.97487945,1.35758758,1.16898936,1.06350411,0.05093164,0.74174038,0.09921820,1.83457290
-2.23011506,5.55580949,2.01233895,1.36400462,1.19516265,1.08879360,0.05201935,0.75300630,0.09810657,1.87213053
-2.22411206,5.63940912,2.04880340,1.37123237,1.22057680,1.11357723,0.05320826,0.76473334,0.09700822,1.90848067
-2.21810905,5.72309985,2.08371231,1.37902574,1.24502861,1.13768149,0.05448780,0.77673701,0.09594045,1.94333484
-2.21210605,5.80587516,2.11651697,1.38712969,1.26831823,1.16093520,0.05584409,0.78882027,0.09491705,1.97641699
-2.20610305,5.88670293,2.14669299,1.39528356,1.29025005,1.18317142,0.05726005,0.80077863,0.09394815,2.00746497
-2.20010005,5.96454282,2.17375250,1.40322590,1.31063361,1.20422912,0.05871580,0.81240557,0.09304017,2.03623152
-2.19409705,6.03836446,2.19725593,1.41069988,1.32928468,1.22395475,0.06018899,0.82349829,0.09219591,2.06248467
-2.18809405,6.10716631,2.21682291,1.41745893,1.34602654,1.24220353,0.06165542,0.83386336,0.09141483,2.08600787
-2.18209105,6.16999479,2.23214206,1.42327267,1.36069156,1.25884067,0.06308961,0.84332239,0.09069334,2.10659990
-2.17608804,6.22596327,2.24297943,1.42793283,1.37312311,1.27374229,0.06446559,0.85171743,0.09002525,2.12407488
-2.17008504,6.27427067,2.24918537,1.43125898,1.38317778,1.28679627,0.06575760,0.85891585,0.08940219,2.13826243
-2.16408204,6.31421926,2.25069952,1.43310391,1.39072806,1.29790306,0.06694089,0.86481469,0.08881420,2.14900842
-2.15807904,6.34523138,2.24755397,1.43335835,1.39566522,1.30697640,0.06799252,0.86934431,0.08825026,2.15617630
-2.15207604,6.36686470,2.23987437,1.43195504,1.39790253,1.31394417,0.06889202,0.87247115,0.08769883,2.15964920
-2.14607304,6.37882574,2.22787895,1.42887182,1.39737867,1.31874935,0.06962208,0.87419956,0.08714842,2.15933288
-2.14007004,6.38098116,2.21187536,1.42413364,1.39406104,1.32135107,0.07016907,0.87457259,0.08658812,2.15515953
-2.13406703,6.37336665,2.19225555,1.41781347,1.38794903,1.32172594,0.07052346,0.87367175,0.08600805,2.14709217
-2.12806403,6.35619272,2.16948851,1.41003192,1.37907686,1.31986940,0.07068007,0.87161564,0.08539978,2.13512956
-2.12206103,6.32984725,2.14411114,1.40095567,1.36751592,1.31579722,0.07063822,0.86855757,0.08475672,2.11931131
-2.11605803,6.29489416,2.11671736,1.39079448,1.35337627,1.30954697,0.07040165,0.86468212,0.08407433,2.09972270
-2.11005503,6.25206792,2.08794556,1.37979709,1.33680718,1.30117929,0.06997837,0.86020075,0.08335034,2.07649894
-2.10405203,6.20226356,2.05846476,1.36824579,1.31799656,1.29077886,0.06938031,0.85534658,0.08258478,2.04982833
-2.09804902,6.14652189,2.02895958,1.35644997,1.29716899,1.27845492,0.06862288,0.85036844,0.08178003,2.01995400
-2.09204602,6.08601001,2.00011453,1.34473860,1.27458246,1.26434106,0.06772441,0.84552440,0.08094061,1.98717378
-2.08604302,6.02199702,1.97259777,1.33345192,1.25052372,1.24859427,0.06670555,0.84107485,0.08007303,1.95183799
-2.08004002,5.95582539,1.94704490,1.32293245,1.22530229,1.23139302,0.06558860,0.83727541,0.07918547,1.91434494
-2.07403702,5.88887852,1.92404308,1.31351561,1.19924328,1.21293446,0.06439681,0.83436979,0.07828738,1.87513418
-2.06803402,5.82254524,1.90411600,1.30552009,1.17267933,1.19343049,0.06315377,0.83258294,0.07738908,1.83467755
-2.06203102,5.75818232,1.88771014,1.29923839,1.14594178,1.17310304,0.06188270,0.83211448,0.07650126,1.79346823
-2.05602801,5.69707615,1.87518273,1.29492770,1.11935166,1.15217856,0.06060597,0.83313276,0.07563449,1.75200837
-2.05002501,5.64040501,1.86679190,1.29280146,1.09321065,1.13088188,0.05934454,0.83576973,0.07479877,1.71079556
-2.04402201,5.58920338,1.86268929,1.29302198,1.06779252,1.10942982,0.05811761,0.84011669,0.07400301,1.67030890
-2.03801901,5.54432965,1.86291559,1.29569425,1.04333556,1.08802476,0.05694227,0.84622110,0.07325468,1.63099526
-2.03201601,5.50643882,1.86739908,1.30086132,1.02003611,1.06684856,0.05583335,0.85408460,0.07255943,1.59325626
-2.02601301,5.47596115,1.87595743,1.30850146,0.99804373,1.04605704,0.05480329,0.86366218,0.07192082,1.55743683
-2.02001001,5.45308803,1.88830260,1.31852714,0.97745819,1.02577552,0.05386209,0.87486270,0.07134021,1.52381562
-2.01400700,5.43776560,1.90404894,1.33078600,0.95832833,1.00609546,0.05301745,0.88755055,0.07081666,1.49259789
-2.00800400,5.42969645,1.92272405,1.34506382,0.94065299,0.98707257,0.05227482,0.90154853,0.07034695,1.46391116
-2.00200100,5.42834953,1.94378207,1.36108934,0.92438378,0.96872640,0.05163760,0.91664183,0.06992579,1.43780377
-1.99599800,5.43297773,1.96661907,1.37854085,0.90942971,0.95104156,0.05110736,0.93258288,0.06954597,1.41424634
-1.98999500,5.44264232,1.99058971,1.39705418,0.89566325,0.93397035,0.05068403,0.94909702,0.06919871,1.39313609
-1.98399200,5.45624335,2.01502478,1.41623197,0.88292759,0.91743680,0.05036614,0.96588875,0.06887403,1.37430368
-1.97798899,5.47255450,2.03924885,1.43565366,0.87104469,0.90134195,0.05015104,0.98264837,0.06856108,1.35752218
-1.97198599,5.49026099,2.06259740,1.45488602,0.85982366,0.88556984,0.05003503,0.99905878,0.06824866,1.34251777
-1.96598299,5.50799897,2.08443285,1.47349366,0.84906915,0.86999415,0.05001359,1.01480232,0.06792554,1.32898149
-1.95997999,5.52439480,2.10415893,1.49104928,0.83858927,0.85448507,0.05008145,1.02956737,0.06758089,1.31658170
-1.95397699,5.53810287,2.12123307,1.50714327,0.82820269,0.83891595,0.05023270,1.04305468,0.06720461,1.30497641
-1.94797399,5.54784057,2.13517635,1.52139234,0.81774475,0.82316957,0.05046086,1.05498316,0.06678764,1.29382524
-1.94197099,5.55241955,2.14558107,1.53344709,0.80707227,0.80714358,0.05075891,1.06509513,0.06632214,1.28280042
-1.93596798,5.55077246,2.15211571,1.54299830,0.79606705,0.79075509,0.05111933,1.07316098,0.06580171,1.27159643
-1.92996498,5.54197463,2.15452760,1.54978181,0.78463794,0.77394402,0.05153411,1.07898311,0.06522143,1.25993819
-1.92396198,5.52526075,2.15264337,1.55358220,0.77272167,0.75667532,0.05199480,1.08239922,0.06457790,1.24758741
-1.91795898,5.50003640,2.14636761,1.55423513,0.76028252,0.73893988,0.05249252,1.08328496,0.06386917,1.23434718
-1.91195598,5.46588492,2.13568001,1.55162861,0.74731096,0.72075437,0.05301810,1.08155584,0.06309469,1.22006486
-1.90595298,5.42256992,2.12063149,1.54570328,0.73382160,0.70215991,0.05356210,1.07716862,0.06225517,1.20463321
-1.89994997,5.37003415,2.10133956,1.53645179,0.71985057,0.68321988,0.05411502,1.07012201,0.06135242,1.18799007
-1.89394697,5.30839509,2.07798337,1.52391762,0.70545267,0.66401707,0.05466741,1.06045684,0.06038919,1.17011676
-1.88794397,5.23793798,2.05079864,1.50819322,0.69069835,0.64465025,0.05521012,1.04825560,0.05936899,1.15103541
-1.88194097,5.15910678,2.02007268,1.48941779,0.67567083,0.62523047,0.05573451,1.03364139,0.05829599,1.13080549
-1.87593797,5.07249326,1.98613956,1.46777464,0.66046335,0.60587742,0.05623267,1.01677631,0.05717482,1.10951980
-1.86993497,4.97882482,1.94937551,1.44348809,0.64517674,0.58671569,0.05669769,0.99785919,0.05601051,1.08729998
-1.86393197,4.87895092,1.91019438,1.41682014,0.62991716,0.56787157,0.05712389,0.97712267,0.05480840,1.06429202
-1.85792896,4.77382850,1.86904308,1.38806657,0.61479420,0.54947002,0.05750698,0.95482970,0.05357408,1.04066158
-1.85192596,4.66450626,1.82639687,1.35755262,0.59991913,0.53163233,0.05784427,0.93126936,0.05231341,1.01658950
-1.84592296,4.55210788,1.78275423,1.32562824,0.58540324,0.51447417,0.05813477,0.90675208,0.05103249,0.99226746
-1.83991996,4.43781426,1.73863122,1.29266271,0.57135632,0.49810432,0.05837919,0.88160438,0.04973770,0.96789388
-1.83391696,4.32284482,1.69455529,1.25903878,0.55788506,0.48262381,0.05857998,0.85616314,0.04843577,0.94367012
-1.82791396,4.20843800,1.65105829,1.22514633,0.54509140,0.46812558,0.05874116,0.83076952,0.04713381,0.91979684
-1.82191096,4.09583113,1.60866893,1.19137569,0.53307081,0.45469450,0.05886824,0.80576271,0.04583937,0.89647084
-1.81590795,3.98624010,1.56790463,1.15811063,0.52191046,0.44240763,0.05896789,0.78147373,0.04456049,0.87388204
-1.80990495,3.88083901,1.52926298,1.12572131,0.51168737,0.43133464,0.05904775,0.75821931,0.04330571,0.85221072
-1.80390195,3.78074031,1.49321303,1.09455734,0.50246657,0.42153826,0.05911603,0.73629616,0.04208411,0.83162518
-1.79789895,3.68697587,1.46018673,1.06494118,0.49429927,0.41307463,0.05918122,0.71597566,0.04090525,0.81227947
-1.79189595,3.60047934,1.43057062,1.03716206,0.48722142,0.40599343,0.05925173,0.69749929,0.03977914,0.79431149
-1.78589295,3.52207020,1.40469830,1.01147063,0.48125234,0.40033774,0.05933551,0.68107471,0.03871612,0.77784131
-1.77988994,3.45243993,1.38284375,0.98807455,0.47639387,0.39614352,0.05943983,0.66687270,0.03772676,0.76296974
-1.77388694,3.39214041,1.36521574,0.96713509,0.47262999,0.39343871,0.05957092,0.65502488,0.03682167,0.74977713
-1.76788394,3.34157482,1.35195354,0.94876490,0.46992683,0.39224197,0.05973385,0.64562237,0.03601127,0.73832245
-1.76188094,3.30099115,1.34312408,0.93302686,0.46823338,0.39256095,0.05993233,0.63871515,0.03530558,0.72864262
-1.75587794,3.27047838,1.33872039,0.91993419,0.46748254,0.39439048,0.06016869,0.63431217,0.03471393,0.72075206
-1.74987494,3.24996519,1.33866165,0.90945152,0.46759287,0.39771039,0.06044381,0.63238213,0.03424467,0.71464263
-1.74387194,3.23922143,1.34279451,0.90149713,0.46847058,0.40248345,0.06075726,0.63285481,0.03390488,0.71028376
-1.73786893,3.23786211,1.35089582,0.89594595,0.47001198,0.40865346,0.06110737,0.63562290,0.03370007,0.70762297
-1.73186593,3.24535409,1.36267661,0.89263345,0.47210614,0.41614358,0.06149140,0.64054419,0.03363391,0.70658675
-1.72586293,3.26102540,1.37778738,0.89136018,0.47463776,0.42485534,0.06190582,0.64744430,0.03370803,0.70708189
-1.71985993,3.28407738,1.39582444,0.89189688,0.47749003,0.43466829,0.06234647,0.65611958,0.03392175,0.70899719
-1.71385693,3.31359967,1.41633752,0.89399010,0.48054755,0.44544054,0.06280888,0.66634065,0.03427207,0.71220581
-1.70785393,3.34858806,1.43883843,0.89736819,0.48369914,0.45701035,0.06328854,0.67785613,0.03475351,0.71656809
-1.70185093,3.38796544,1.46281075,0.90174764,0.48684050,0.46919877,0.06378114,0.69039700,0.03535825,0.72193494
-1.69584792,3.43060550,1.48772066,0.90683972,0.48987673,0.48181342,0.06428288,0.70368139,0.03607625,0.72815193
-1.68984492,3.47535924,1.51302852,0.91235729,0.49272468,0.49465324,0.06479069,0.71741983,0.03689545,0.73506377
-1.68384192,3.52108361,1.53820132,0.91802165,0.49531502,0.50751422,0.06530244,0.73132109,0.03780217,0.74251942
-1.67783892,3.56667193,1.56272554,0.92356950,0.49759416,0.52019579,0.06581718,0.74509831,0.03878150,0.75037748
-1.67183592,3.61108499,1.58612028,0.92875956,0.49952590,0.53250766,0.06633523,0.75847545,0.03981784,0.75851177
-1.66583292,3.65338197,1.60795011,0.93337900,0.50109284,0.54427680,0.06685834,0.77119392,0.04089542,0.76681695
-1.65982991,3.69274980,1.62783722,0.93724915,0.50229747,0.55535410,0.06738972,0.78301896,0.04199894,0.77521378
-1.65382691,3.72852965,1.64547238,0.94023047,0.50316290,0.56562050,0.06793406,0.79374574,0.04311416,0.78365394
-1.64782391,3.76023911,1.66062412,0.94222642,0.50373320,0.57499210,0.06849743,0.80320473,0.04422846,0.79212383
-1.64182091,3.78758874,1.67314550,0.94318606,0.50407322,0.58342391,0.06908721,0.81126607,0.04533138,0.80064736
