energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.22061031,8.28328540,0.06555994,0.43567175,1.92317339,5.93986633,0.11289943,1.63816043,0.32443452,0.03097355
-3.21460730,8.47267828,0.06098500,0.44233179,1.93068648,6.11673330,0.11602592,1.63990077,0.32678815,0.03111590
-3.20860430,8.66821451,0.05704168,0.44806476,1.93952230,6.29613013,0.11936241,1.64607744,0.32899617,0.03131386
-3.20260130,8.86643804,0.05368319,0.45286185,1.94939395,6.47552438,0.12279319,1.65604163,0.33100467,0.03154054
-3.19659830,9.06379333,0.05085863,0.45673271,1.96005405,6.65226956,0.12620433,1.66912174,0.33275705,0.03177065
-3.19059530,9.25668473,0.04851494,0.45970358,1.97129643,6.82364281,0.12948641,1.68463944,0.33419530,0.03198114
-3.18459230,9.44154220,0.04659865,0.46181490,1.98295516,6.98689116,0.13253716,1.70192526,0.33526164,0.03215155
-3.17858929,9.61489248,0.04505758,0.46311828,1.99490106,7.13928603,0.13526385,1.72033316,0.33590026,0.03226441
-3.17258629,9.77343377,0.04384225,0.46367314,2.00703573,7.27818452,0.13758547,1.73925371,0.33605924,0.03230548
-3.16658329,9.91411193,0.04290719,0.46354310,2.01928349,7.40109587,0.13943460,1.75812561,0.33569247,0.03226385
-3.16058029,10.03419546,0.04221184,0.46279224,2.03158147,7.50575038,0.14075884,1.77644501,0.33476154,0.03213204
-3.15457729,10.13134641,0.04172130,0.46148147,2.04386855,7.59016822,0.14152189,1.79377246,0.33323742,0.03190588
-3.14857429,10.20368390,0.04140673,0.45966522,2.05607371,7.65272475,0.14170407,1.80973735,0.33110197,0.03158437
-3.14257129,10.24983743,0.04124550,0.45738841,2.06810454,7.69220906,0.14130242,1.82403957,0.32834902,0.03116949
-3.13656828,10.26898676,0.04122103,0.45468420,2.07983666,7.70787252,0.14033024,1.83644857,0.32498508,0.03066586
-3.13056528,10.26088629,0.04132238,0.45157225,2.09110482,7.69946437,0.13881618,1.84679987,0.32102961,0.03008039
-3.12456228,10.22587166,0.04154364,0.44805795,2.10169638,7.66725192,0.13680278,1.85498932,0.31651471,0.02942187
-3.11855928,10.16484793,0.04188309,0.44413235,2.11134777,7.61202356,0.13434470,1.86096542,0.31148435,0.02870056
-3.11255628,10.07925890,0.04234224,0.43977303,2.11974438,7.53507370,0.13150650,1.86472021,0.30599312,0.02792773
-3.10655328,9.97103851,0.04292476,0.43494575,2.12652416,7.43816966,0.12836019,1.86627925,0.30010448,0.02711521
-3.10055028,9.84254596,0.04363533,0.42960685,2.13128492,7.32350153,0.12498263,1.86569124,0.29388872,0.02627495
-3.09454727,9.69648733,0.04447858,0.42370621,2.13359531,7.19361683,0.12145275,1.86301784,0.28742049,0.02541864
-3.08854427,9.53582688,0.04545802,0.41719074,2.13300888,7.05134287,0.11784895,1.85832435,0.28077635,0.02455731
-3.08254127,9.36369218,0.04657516,0.41000808,2.12908073,6.89970015,0.11424647,1.85167157,0.27403208,0.02370109
-3.07653827,9.18327705,0.04782869,0.40211045,2.12138599,6.74181070,0.11071511,1.84310948,0.26726020,0.02285885
-3.07053527,8.99774687,0.04921396,0.39345833,2.10953901,6.58080554,0.10731721,1.83267286,0.26052761,0.02203811
-3.06453227,8.81015002,0.05072264,0.38402391,2.09321248,6.41973521,0.10410601,1.82037911,0.25389352,0.02124486
-3.05852926,8.62333940,0.05234262,0.37379406,2.07215529,6.26148734,0.10112445,1.80622825,0.24740783,0.02048354
-3.05252626,8.43990667,0.05405812,0.36277266,2.04620815,6.10871424,0.09840448,1.79020517,0.24110993,0.01975704
-3.04652326,8.26213148,0.05585007,0.35098224,2.01531608,5.96377327,0.09596672,1.77228362,0.23502800,0.01906678
-3.04052026,8.09194669,0.05769661,0.33846490,1.97953712,5.82868165,0.09382077,1.75243182,0.22917885,0.01841283
-3.03451726,7.93091983,0.05957388,0.32528233,1.93904655,5.70508637,0.09196573,1.73061926,0.22356827,0.01779412
-3.02851426,7.78025012,0.06145670,0.31151511,1.89413649,5.59424936,0.09039127,1.70682399,0.21819185,0.01720860
-3.02251126,7.64077924,0.06331957,0.29726124,1.84521075,5.49704675,0.08907892,1.68104017,0.21303617,0.01665353
-3.01650825,7.51301401,0.06513743,0.28263405,1.79277523,5.41398101,0.08800361,1.65328515,0.20808039,0.01612567
-3.01050525,7.39715801,0.06688653,0.26775960,1.73742419,5.34520346,0.08713536,1.62360581,0.20329796,0.01562160
-3.00450225,7.29314971,0.06854510,0.25277364,1.67982328,5.29054529,0.08644103,1.59208356,0.19865861,0.01513791
-2.99849925,7.20070396,0.07009398,0.23781846,1.62068994,5.24955421,0.08588606,1.55883792,0.19413026,0.01467143
-2.99249625,7.11935476,0.07151696,0.22303951,1.56077234,5.22153477,0.08543608,1.52402837,0.18968095,0.01421943
-2.98649325,7.04849692,0.07280107,0.20858223,1.50082780,5.20559012,0.08505844,1.48785440,0.18528058,0.01377979
-2.98049025,6.98742522,0.07393653,0.19458906,1.44160163,5.20066373,0.08472340,1.45055389,0.18090250,0.01335113
-2.97448724,6.93537021,0.07491666,0.18119665,1.38380757,5.20557983,0.08440522,1.41239982,0.17652483,0.01293286
-2.96848424,6.89153020,0.07573757,0.16853369,1.32811046,5.21908206,0.08408277,1.37369570,0.17213151,0.01252525
-2.96248124,6.85509964,0.07639773,0.15671897,1.27511196,5.23987012,0.08374009,1.33476994,0.16771305,0.01212943
-2.95647824,6.82529456,0.07689746,0.14586012,1.22533975,5.26663443,0.08336644,1.29596941,0.16326696,0.01174735
-2.95047524,6.80137567,0.07723844,0.13605269,1.17924050,5.29808948,0.08295621,1.25765269,0.15879800,0.01138169
-2.94447224,6.78267014,0.07742312,0.12737969,1.13717668,5.33300597,0.08250858,1.22018314,0.15431802,0.01103578
-2.93846923,6.76859259,0.07745427,0.11991159,1.09942699,5.37024234,0.08202691,1.18392231,0.14984573,0.01071346
-2.93246623,6.75866579,0.07733462,0.11370651,1.06619001,5.40877567,0.08151803,1.14922356,0.14540616,0.01041894
-2.92646323,6.75254094,0.07706651,0.10881069,1.03759056,5.44773174,0.08099136,1.11642635,0.14102998,0.01015664
-2.92046023,6.75001711,0.07665181,0.10525898,1.01368808,5.48641356,0.08045805,1.08585110,0.13675271,0.00993101
-2.91445723,6.75105875,0.07609187,0.10307542,0.99448614,5.52432742,0.07992997,1.05779461,0.13261381,0.00974636
-2.90845423,6.75580973,0.07538760,0.10227368,0.97994238,5.56120488,0.07941883,1.03252600,0.12865559,0.00960670
-2.90245123,6.76460238,0.07453973,0.10285729,0.96997802,5.59701893,0.07893531,1.01028309,0.12492215,0.00951557
-2.89644822,6.77795920,0.07354907,0.10481974,0.96448623,5.63199265,0.07848830,0.99126889,0.12145816,0.00947587
-2.89044522,6.79658564,0.07241687,0.10814419,0.96333866,5.66659832,0.07808431,0.97564835,0.11830759,0.00948975
-2.88444222,6.82135208,0.07114519,0.11280298,0.96638984,5.70154542,0.07772693,0.96354497,0.11551245,0.00955846
-2.87843922,6.85326388,0.06973720,0.11875686,0.97347892,5.73775644,0.07741658,0.95503726,0.11311140,0.00968226
-2.87243622,6.89341896,0.06819753,0.12595396,0.98442901,5.77632971,0.07715030,0.95015521,0.11113839,0.00986034
-2.86643322,6.94295309,0.06653245,0.13432869,0.99904390,5.81848964,0.07692184,0.94887651,0.10962132,0.01009075
-2.86043022,7.00297422,0.06474999,0.14380054,1.01710286,5.86552510,0.07672185,0.95112293,0.10858071,0.01037039
-2.85442721,7.07448786,0.06285994,0.15427293,1.03835374,5.91871801,0.07653820,0.95675691,0.10802848,0.01069502
-2.84842421,7.15831661,0.06087379,0.16563234,1.06250530,5.97926474,0.07635649,0.96557873,0.10796682,0.01105923
-2.84242121,7.25501753,0.05880447,0.17774774,1.08921942,6.04819369,0.07616065,0.97732449,0.10838733,0.01145658
-2.83641821,7.36480200,0.05666609,0.19047041,1.11810404,6.12628319,0.07593363,0.99166536,0.10927028,0.01187962
-2.83041521,7.48746250,0.05447360,0.20363445,1.14870773,6.21398411,0.07565812,1.00820841,0.11058428,0.01232008
-2.82441221,7.62231154,0.05224233,0.21705793,1.18051662,6.31135152,0.07531739,1.02649928,0.11228620,0.01276896
-2.81840920,7.76813691,0.04998759,0.23054479,1.21295442,6.41799001,0.07489601,1.04602705,0.11432149,0.01321671
-2.81240620,7.92317765,0.04772427,0.24388748,1.24538586,6.53301638,0.07438065,1.06623140,0.11662496,0.01365350
-2.80640320,8.08512367,0.04546643,0.25687046,1.27712409,6.65504308,0.07376077,1.08651215,0.11912188,0.01406935
-2.80040020,8.25114107,0.04322699,0.26927432,1.30744184,6.78218452,0.07302923,1.10624107,0.12172955,0.01445441
-2.79439720,8.41792410,0.04101748,0.28088060,1.33558630,6.91208743,0.07218284,1.12477572,0.12435923,0.01479922
-2.78839420,8.58177267,0.03884785,0.29147697,1.36079721,7.04198515,0.07122276,1.14147504,0.12691836,0.01509490
-2.78239120,8.73869354,0.03672636,0.30086280,1.38232746,7.16877437,0.07015478,1.15571607,0.12931310,0.01533342
-2.77638819,8.88452129,0.03465962,0.30885474,1.39946538,7.28911142,0.06898941,1.16691125,0.13145097,0.01550780
-2.77038519,9.01505416,0.03265265,0.31529208,1.41155765,7.39952436,0.06774192,1.17452569,0.13324358,0.01561234
-2.76438219,9.12619892,0.03070899,0.32004178,1.41803168,7.49653566,0.06643206,1.17809347,0.13460937,0.01564272
-2.75837919,9.21411770,0.02883091,0.32300280,1.41841645,7.57679001,0.06508376,1.17723244,0.13547607,0.01559618
-2.75237619,9.27537007,0.02701962,0.32410952,1.41236058,7.63718084,0.06372457,1.17165669,0.13578304,0.01547157
-2.74637319,9.30704294,0.02527553,0.32333412,1.39964671,7.67496957,0.06238499,1.16118610,0.13548316,0.01526938
-2.74037019,9.30686189,0.02359844,0.32068779,1.38020142,7.68789140,0.06109764,1.14575248,0.13454427,0.01499176
-2.73436718,9.27327809,0.02198784,0.31622057,1.35410006,7.67424248,0.05989627,1.12540190,0.13295013,0.01464239
-2.72836418,9.20552634,0.02044301,0.31001989,1.32156614,7.63294404,0.05881471,1.10029311,0.13070081,0.01422639
-2.72236118,9.10365118,0.01896326,0.30220790,1.28296542,7.56358026,0.05788572,1.07069203,0.12781249,0.01375017
-2.71635818,8.96849975,0.01754801,0.29293752,1.23879468,7.46640825,0.05713972,1.03696251,0.12431674,0.01322120
-2.71035518,8.80168188,0.01619686,0.28238749,1.18966593,7.34233985,0.05660369,0.99955376,0.12025922,0.01264780
-2.70435218,8.60549980,0.01490964,0.27075673,1.13628663,7.19289665,0.05629989,0.95898509,0.11569805,0.01203886
-2.69834917,8.38285119,0.01368639,0.25825796,1.07943701,7.02014091,0.05624484,0.91582850,0.11070165,0.01140361
-2.69234617,8.13711099,0.01252730,0.24511118,1.01994541,6.82658656,0.05644839,0.87069006,0.10534647,0.01075131
-2.68634317,7.87199839,0.01143270,0.23153711,0.95866286,6.61509512,0.05691292,0.82419085,0.09971449,0.01009104
-2.68034017,7.59143594,0.01040294,0.21775089,0.89643811,6.38876256,0.05763286,0.77694822,0.09389071,0.00943142
-2.67433717,7.29940826,0.00943831,0.20395635,0.83409398,6.15080289,0.05859450,0.72955836,0.08796071,0.00878045
-2.66833417,6.99982730,0.00853899,0.19034104,0.77240621,5.90443472,0.05977606,0.68258062,0.08200843,0.00814531
-2.66233117,6.69641076,0.00770496,0.17707216,0.71208543,5.65277625,0.06114813,0.63652447,0.07611420,0.00753221
-2.65632816,6.39257916,0.00693596,0.16429359,0.65376301,5.39875373,0.06267454,0.59183921,0.07035310,0.00694638
-2.65032516,6.09137575,0.00623144,0.15212407,0.59798095,5.14502709,0.06431345,0.54890698,0.06479382,0.00639192
-2.64432216,5.79541200,0.00559059,0.14065644,0.54518617,4.89393558,0.06601890,0.50803898,0.05949776,0.00587190
-2.63831916,5.50683984,0.00501236,0.12995808,0.49572889,4.64746471,0.06774255,0.46947494,0.05451878,0.00538835
-2.63231616,5.22735011,0.00449545,0.12007221,0.44986504,4.40723458,0.06943575,0.43338552,0.04990317,0.00494232
-2.62631316,4.95819533,0.00403844,0.11102018,0.40776204,4.17450840,0.07105172,0.39987734,0.04569005,0.00453406
-2.62031016,4.70023352,0.00363982,0.10280434,0.36950744,3.95021889,0.07254782,0.36900013,0.04191210,0.00416304
-2.61430715,4.45398875,0.00329809,0.09541142,0.33511980,3.73500931,0.07388784,0.34075548,0.03859650,0.00382820
-2.60830415,4.21972340,0.00301185,0.08881622,0.30456084,3.52928537,0.07504416,0.31510662,0.03576592,0.00352801
-2.60230115,3.99751683,0.00277988,0.08298535,0.27774840,3.33327360,0.07599977,0.29198853,0.03343971,0.00326064
-2.59629815,3.78734500,0.00260122,0.07788084,0.25456917,3.14708207,0.07674991,0.27131799,0.03163495,0.00302414
-2.59029515,3.58915580,0.00247521,0.07346346,0.23489086,2.97075919,0.07730342,0.25300288,0.03036737,0.00281650
-2.58429215,3.40293581,0.00240156,0.06969565,0.21857290,2.80434693,0.07768360,0.23695040,0.02965214,0.00263577
-2.57828914,3.22876445,0.00238036,0.06654386,0.20547552,2.64792535,0.07792853,0.22307380,0.02950432,0.00248017
-2.57228614,3.06685297,0.00241202,0.06398024,0.19546664,2.50164610,0.07809094,0.21129742,0.02993904,0.00234812
-2.56628314,2.91756645,0.00249732,0.06198371,0.18842658,2.36575342,0.07823742,0.20155985,0.03097131,0.00223826
-2.56028014,2.78142821,0.00263723,0.06054033,0.18425029,2.24059193,0.07844705,0.19381521,0.03261551,0.00214951
-2.55427714,2.65910710,0.00283291,0.05964303,0.18284740,2.12660152,0.07880959,0.18803257,0.03488449,0.00208099
-2.54827414,2.55138892,0.00308551,0.05929075,0.18414015,2.02430012,0.07942303,0.18419370,0.03778841,0.00203204
-2.54227114,2.45913435,0.00339607,0.05948705,0.18805938,1.93425611,0.08039076,0.18228938,0.04133326,0.00200213
-2.53626813,2.38322601,0.00376535,0.06023842,0.19453922,1.85705241,0.08181832,0.18231454,0.04551928,0.00199085
-2.53026513,2.32450816,0.00419365,0.06155218,0.20351057,1.79324467,0.08380991,0.18426253,0.05033919,0.00199777
-2.52426213,2.28372245,0.00468064,0.06343436,0.21489413,1.74331636,0.08646465,0.18811899,0.05577653,0.00202242
-2.51825913,2.26144342,0.00522520,0.06588746,0.22859326,1.70763333,0.08987279,0.19385556,0.06180399,0.00206422
-2.51225613,2.25801735,0.00582527,0.06890843,0.24448728,1.68640064,0.09411199,0.20142392,0.06838208,0.00212238
-2.50625313,2.27350765,0.00647771,0.07248680,0.26242564,1.67962401,0.09924369,0.21075039,0.07545805,0.00219589
-2.50025013,2.30764983,0.00717825,0.07660316,0.28222328,1.68707799,0.10530988,0.22173160,0.08296533,0.00228343
-2.49424712,2.35981834,0.00792137,0.08122814,0.30365773,1.70828273,0.11233020,0.23423121,0.09082343,0.00238338
-2.48824412,2.42900715,0.00870033,0.08632177,0.32646803,1.74249052,0.12029962,0.24807820,0.09893841,0.00249380
-2.48224112,2.51382533,0.00950723,0.09183346,0.35035568,1.78868299,0.12918677,0.26306665,0.10720406,0.00261244
-2.47623812,2.61250804,0.01033304,0.09770247,0.37498785,1.84557930,0.13893300,0.27895723,0.11550362,0.00273677
-2.47023512,2.72294285,0.01116783,0.10385890,0.40000249,1.91165515,0.14945229,0.29548027,0.12371217,0.00286399
-2.46423212,2.84271057,0.01200089,0.11022522,0.42501551,1.98517200,0.16063197,0.31234051,0.13169948,0.00299117
-2.45822911,2.96913912,0.01282100,0.11671811,0.44962957,2.06421537,0.17233447,0.32922320,0.13933345,0.00311523
-2.45222611,3.09936849,0.01361671,0.12325073,0.47344412,2.14674088,0.18439979,0.34580144,0.14648372,0.00323309
-2.44622311,3.23042430,0.01437662,0.12973511,0.49606644,2.23062613,0.19664898,0.36174443,0.15302560,0.00334173
-2.44022011,3.35929713,0.01508967,0.13608473,0.51712296,2.31372654,0.20888827,0.37672639,0.15884394,0.00343826
-2.43421711,3.48302455,0.01574552,0.14221701,0.53627052,2.39393286,0.22091392,0.39043563,0.16383693,0.00352007
-2.42821411,3.59877263,0.01633475,0.14805568,0.55320696,2.46922822,0.23251751,0.40258362,0.16791952,0.00358484
-2.42221111,3.70391381,0.01684922,0.15353289,0.56768063,2.53774242,0.24349163,0.41291347,0.17102642,0.00363068
-2.41620810,3.79609808,0.01728223,0.15859100,0.57949839,2.59780150,0.25363559,0.42120756,0.17311453,0.00365613
-2.41020510,3.87331481,0.01762874,0.16318388,0.58853160,2.64797063,0.26276109,0.42729414,0.17416460,0.00366023
-2.40420210,3.93394304,0.01788547,0.16727784,0.59472018,2.68708893,0.27069754,0.43105229,0.17418219,0.00364257
-2.39819910,3.97678841,0.01805098,0.17085200,0.59807424,2.71429496,0.27729687,0.43241552,0.17319779,0.00360325
-2.39219610,4.00110581,0.01812567,0.17389820,0.59867355,2.72904216,0.28243760,0.43137340,0.17126616,0.00354291
-2.38619310,4.00660718,0.01811167,0.17642052,0.59666481,2.73110410,0.28602805,0.42797161,0.16846486,0.00346266
-2.38019010,3.99345490,0.01801282,0.17843435,0.59225696,2.72056951,0.28800850,0.42231017,0.16489226,0.00336410
-2.37418709,3.96224144,0.01783438,0.17996525,0.58571485,2.69782801,0.28835232,0.41454006,0.16066478,0.00324920
-2.36818409,3.91395690,0.01758293,0.18104760,0.57735158,2.66354721,0.28706599,0.40485853,0.15591389,0.00312024
-2.36218109,3.84994635,0.01726608,0.18172314,0.56751996,2.61864286,0.28418806,0.39350310,0.15078267,0.00297980
-2.35617809,3.77185911,0.01689226,0.18203951,0.55660339,2.56424322,0.27978706,0.38074482,0.14542230,0.00283059
-2.35017509,3.68159255,0.01647044,0.18204896,0.54500668,2.50164975,0.27395868,0.36688081,0.13998846,0.00267543
-2.34417209,3.58123280,0.01600994,0.18180714,0.53314698,2.43229543,0.26682212,0.35222667,0.13463783,0.00251715
-2.33816908,3.47299493,0.01552016,0.18137214,0.52144525,2.35770260,0.25851601,0.33710880,0.12952481,0.00235852
-2.33216608,3.35916450,0.01501048,0.18080377,0.51031826,2.27944178,0.24919397,0.32185712,0.12479844,0.00220220
-2.32616308,3.24204262,0.01449003,0.18016302,0.50017147,2.19909263,0.23902017,0.30679823,0.12059958,0.00205067
-2.32016008,3.12389578,0.01396762,0.17951179,0.49139260,2.11820818,0.22816484,0.29224937,0.11705851,0.00190618
-2.31415708,3.00691152,0.01345167,0.17891269,0.48434601,2.03828293,0.21680020,0.27851321,0.11429268,0.00177073
-2.30815408,2.89316063,0.01295015,0.17842893,0.47936765,1.96072542,0.20509671,0.26587350,0.11240486,0.00164605
-2.30215108,2.78456595,0.01247057,0.17812427,0.47676071,1.88683527,0.19321990,0.25459183,0.11148150,0.00153357
-2.29614807,2.68287778,0.01202002,0.17806284,0.47679165,1.81778479,0.18132779,0.24490520,0.11159127,0.00143443
-2.29014507,2.58965550,0.01160518,0.17830888,0.47968656,1.75460489,0.16956894,0.23702456,0.11278392,0.00134948
-2.28414207,2.50625492,0.01123235,0.17892626,0.48562800,1.69817512,0.15808118,0.23113420,0.11508917,0.00127931
-2.27813907,2.43382081,0.01090751,0.17997789,0.49475204,1.64921737,0.14699083,0.22739180,0.11851594,0.00122423
-2.27213607,2.37328396,0.01063633,0.18152486,0.50714591,1.60829307,0.13641255,0.22592916,0.12305174,0.00118433
-2.26613307,2.32536252,0.01042420,0.18362549,0.52284614,1.57580354,0.12644956,0.22685343,0.12866231,0.00115948
-2.26013007,2.29056695,0.01027623,0.18633422,0.54183755,1.55199344,0.11719419,0.23024871,0.13529159,0.00114938
-2.25412706,2.26920861,0.01019727,0.18970053,0.56405330,1.53695708,0.10872870,0.23617796,0.14286211,0.00115359
-2.24812406,2.26141162,0.01019183,0.19376783,0.58937618,1.53064765,0.10112615,0.24468508,0.15127581,0.00117154
-2.24212106,2.26712793,0.01026407,0.19857258,0.61764142,1.53288931,0.09445132,0.25579704,0.16041537,0.00120257
-2.23611806,2.28615547,0.01041771,0.20414352,0.64864112,1.54339208,0.08876151,0.26952596,0.17014612,0.00124597
-2.23011506,2.31815908,0.01065600,0.21050121,0.68213040,1.56176934,0.08410732,0.28587103,0.18031856,0.00130103
-2.22411206,2.36269391,0.01098160,0.21765791,0.71783511,1.58755774,0.08053303,0.30482017,0.19077140,0.00136700
-2.21810905,2.41923059,0.01139651,0.22561768,0.75546101,1.62023900,0.07807695,0.32635120,0.20133522,0.00144319
-2.21210605,2.48718146,0.01190199,0.23437685,0.79470399,1.65926302,0.07677139,0.35043262,0.21183648,0.00152896
-2.20610305,2.56592658,0.01249851,0.24392461,0.83526088,1.70407127,0.07664249,0.37702359,0.22210193,0.00162374
-2.20010005,2.65483851,0.01318565,0.25424383,0.87684022,1.75411960,0.07770974,0.40607331,0.23196315,0.00172706
-2.19409705,2.75330417,0.01396204,0.26531181,0.91917236,1.80889922,0.07998545,0.43751954,0.24126106,0.00183851
-2.18809405,2.86074245,0.01482538,0.27710100,0.96201810,1.86795455,0.08347394,0.47128623,0.24985028,0.00195782
-2.18209105,2.97661616,0.01577235,0.28957941,1.00517525,1.93089672,0.08817080,0.50728047,0.25760297,0.00208477
-2.17608804,3.10043702,0.01679867,0.30271083,1.04848242,1.99741178,0.09406207,0.54538857,0.26441216,0.00221922
-2.17008504,3.23176291,0.01789907,0.31645448,1.09181972,2.06726242,0.10112344,0.58547163,0.27019424,0.00236108
-2.16408204,3.37018689,0.01906737,0.33076438,1.13510582,2.14028301,0.10931963,0.62736075,0.27489058,0.00251027
-2.15807904,3.51531817,0.02029649,0.34558813,1.17829162,2.21636750,0.11860389,0.67085214,0.27846818,0.00266668
-2.15207604,3.66675573,0.02157858,0.36086544,1.22135050,2.29545076,0.12891769,0.71570254,0.28091925,0.00283012
-2.14607304,3.82405590,0.02290508,0.37652627,1.26426575,2.37748387,0.14019072,0.76162528,0.28225988,0.00300027
-2.14007004,3.98669595,0.02426685,0.39248897,1.30701586,2.46240493,0.15234110,0.80828751,0.28252779,0.00317664
-2.13406703,4.15403595,0.02565430,0.40865830,1.34955853,2.55010687,0.16527590,0.85530887,0.28177933,0.00335854
-2.12806403,4.32528185,0.02705750,0.42492396,1.39181470,2.64040436,0.17889197,0.90226208,0.28008587,0.00354498
-2.12206103,4.49945261,0.02846637,0.44115937,1.43365347,2.73300204,0.19307700,0.94867582,0.27752991,0.00373469
-2.11605803,4.67535444,0.02987082,0.45722134,1.47487939,2.82746644,0.20771085,0.99403994,0.27420097,0.00392608
-2.11005503,4.85156473,0.03126088,0.47295052,1.51522308,2.92320372,0.22266715,1.03781332,0.27019161,0.00411725
-2.10405203,5.02642800,0.03262686,0.48817288,1.55433608,3.01944524,0.23781502,1.07943419,0.26559374,0.00430597
-2.09804902,5.19806552,0.03395949,0.50270227,1.59179079,3.11524257,0.25302094,1.11833281,0.26049545,0.00448974
-2.09204602,5.36439927,0.03525001,0.51634409,1.62708577,3.20947288,0.26815072,1.15394603,0.25497840,0.00466582
-2.08604302,5.52319038,0.03649027,0.52889991,1.65965647,3.30085529,0.28307149,1.18573342,0.24911601,0.00483128
-2.08004002,5.67209073,0.03767281,0.54017299,1.68889115,3.38797779,0.29765367,1.21319410,0.24297233,0.00498312
-2.07403702,5.80870618,0.03879086,0.54997442,1.71415126,3.46933381,0.31177281,1.23588376,0.23660176,0.00511834
-2.06803402,5.93066829,0.03983837,0.55812953,1.73479528,3.54336707,0.32531142,1.25343083,0.23004940,0.00523403
-2.06203102,6.03571138,0.04080995,0.56448446,1.75020493,3.60852230,0.33816049,1.26555121,0.22335199,0.00532745
-2.05602801,6.12175095,0.04170084,0.56891223,1.75981212,3.66329954,0.35022088,1.27206057,0.21653936,0.00539622
-2.05002501,6.18695946,0.04250680,0.57131826,1.76312532,3.70630915,0.36140445,1.27288356,0.20963615,0.00543829
-2.04402201,6.22983527,0.04322403,0.57164484,1.75975372,3.73632457,0.37163488,1.26805945,0.20266363,0.00545214
-2.03801901,6.24926118,0.04384907,0.56987428,1.74942786,3.75233018,0.38084824,1.25774357,0.19564159,0.00543676
-2.03201601,6.24454926,0.04437866,0.56603065,1.73201559,3.75356177,0.38899322,1.24220446,0.18858995,0.00539174
-2.02601301,6.21546962,0.04480966,0.56017983,1.70753234,3.73953736,0.39603108,1.22181671,0.18153019,0.00531728
-2.02001001,6.16226149,0.04513900,0.55242796,1.67614527,3.71007710,0.40193525,1.19704962,0.17448629,0.00521422
-2.01400700,6.08562618,0.04536357,0.54291821,1.63817092,3.66531131,0.40669072,1.16845217,0.16748536,0.00508397
-2.00800400,5.98670240,0.04548027,0.53182616,1.59406678,3.60567630,0.41029316,1.13663495,0.16055772,0.00492851
-2.00200100,5.86702532,0.04548601,0.51935393,1.54441705,3.53189879,0.41274777,1.10224979,0.15373664,0.00475029
-1.99599800,5.72847185,0.04537778,0.50572338,1.48991361,3.44496972,0.41406808,1.06596798,0.14705767,0.00455218
-1.98999500,5.57319507,0.04515276,0.49116872,1.43133319,3.34610929,0.41427457,1.02845820,0.14055770,0.00433736
-1.98399200,5.40355138,0.04480847,0.47592892,1.36951202,3.23672509,0.41339332,0.99036501,0.13427380,0.00410922
-1.97798899,5.22202413,0.04434297,0.46024032,1.30531935,3.11836585,0.41145466,0.95228895,0.12824204,0.00387127
-1.97198599,5.03114757,0.04375504,0.44432980,1.23963100,2.99267289,0.40849196,0.91476918,0.12249628,0.00362701
-1.96598299,4.83343463,0.04304439,0.42840868,1.17330451,2.86133190,0.40454057,0.87826920,0.11706706,0.00337984
-1.95997999,4.63131168,0.04221190,0.41266791,1.10715659,2.72602700,0.39963705,0.84316652,0.11198075,0.00313298
-1.95397699,4.42706291,0.04125977,0.39727443,1.04194401,2.58839901,0.39381854,0.80974628,0.10725894,0.00288941
-1.94797399,4.22278593,0.04019169,0.38236900,0.97834857,2.45000933,0.38712261,0.77819929,0.10291808,0.00265177
-1.94197099,4.02035988,0.03901296,0.36806536,0.91696620,2.31231045,0.37958721,0.74862416,0.09896951,0.00242234
-1.93596798,3.82142606,0.03773057,0.35445078,0.85830059,2.17662362,0.37125112,0.72103331,0.09541970,0.00220302
-1.92996498,3.62738060,0.03635317,0.34158779,0.80276098,2.04412368,0.36215442,0.69536243,0.09227075,0.00199531
-1.92396198,3.43937810,0.03489102,0.32951682,0.75066369,1.91583072,0.35233937,0.67148263,0.08952116,0.00180029
-1.91795898,3.25834431,0.03335589,0.31825959,0.70223684,1.79260794,0.34185123,0.64921459,0.08716662,0.00161870
-1.91195598,3.08499590,0.03176080,0.30782282,0.65762756,1.67516470,0.33073924,0.62834390,0.08520088,0.00145091
-1.90595298,2.91986493,0.03011986,0.29820215,0.61691082,1.56406352,0.31905745,0.60863669,0.08361653,0.00129696
-1.89994997,2.76332572,0.02844791,0.28938580,0.58009927,1.45973015,0.30686553,0.58985476,0.08240578,0.00115666
-1.89394697,2.61562194,0.02676023,0.28135777,0.54715308,1.36246513,0.29422922,0.57176951,0.08156088,0.00102957
-1.88794397,2.47689194,0.02507219,0.27410045,0.51798950,1.27245623,0.28122058,0.55417402,0.08107444,0.00091508
-1.88194097,2.34719083,0.02339885,0.26759645,0.49249128,1.18979044,0.26791789,0.53689280,0.08093950,0.00081245
-1.87593797,2.22650829,0.02175469,0.26182949,0.47051387,1.11446520,0.25440511,0.51978886,0.08114924,0.00072085
-1.86993497,2.11478146,0.02015321,0.25678454,0.45189104,1.04639823,0.24077112,0.50276812,0.08169659,0.00063941
-1.86393197,2.01190293,0.01860668,0.25244712,0.43643900,0.98543578,0.22710842,0.48578096,0.08257359,0.00056724
-1.85792896,1.91772426,0.01712589,0.24880196,0.42395907,0.93135951,0.21351172,0.46882135,0.08377070,0.00050345
