energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.23861931,1.59490894,-1.54747525,0.10753402,-0.13566835,0.98001189,-0.92282540,0.21919633,-0.21453058,0.00000000,-0.00000000,0.00143713,-0.00134365,0.11313979,-0.15830700,0.00782240,-0.00730811,0.60367588,-0.55026540
-3.23261631,1.58687898,-1.53767371,0.10141411,-0.12613421,0.98172222,-0.92785029,0.21768473,-0.21351025,0.00000000,-0.00000000,0.00145115,-0.00138321,0.10199372,-0.14233741,0.00791135,-0.00753766,0.60654745,-0.55162934
-3.22661331,1.57714620,-1.53217949,0.09593510,-0.11773920,0.98141550,-0.93437020,0.21574552,-0.21275242,0.00000000,-0.00000000,0.00145663,-0.00141691,0.09217590,-0.12813923,0.00795252,-0.00773504,0.60854712,-0.55487498
-3.22061031,1.56448117,-1.52957589,0.09097493,-0.11035754,0.97839554,-0.94155562,0.21324177,-0.21207479,0.00000000,-0.00000000,0.00145316,-0.00144373,0.08353666,-0.11558935,0.00794357,-0.00789433,0.60915267,-0.55942680
-3.21460730,1.54781149,-1.52840484,0.08642101,-0.10385842,0.97206536,-0.94855853,0.21006100,-0.21129699,0.00000000,-0.00000000,0.00144055,-0.00146280,0.07592828,-0.10454745,0.00788334,-0.00801041,0.60790171,-0.56468405
-3.20860430,1.52625497,-1.52721886,0.08217261,-0.09811041,0.96194634,-0.95454199,0.20611875,-0.21024743,0.00000000,-0.00000000,0.00141883,-0.00147341,0.06920938,-0.09486265,0.00777194,-0.00807917,0.60440592,-0.57004062
-3.20260130,1.49914380,-1.52463068,0.07814255,-0.09298544,0.94769220,-0.95870871,0.20136075,-0.20876962,0.00000000,-0.00000000,0.00138823,-0.00147504,0.06324826,-0.08637973,0.00761071,-0.00809761,0.59836203,-0.57490470
-3.19659830,1.46603945,-1.51935882,0.07425829,-0.08836225,0.92909737,-0.96032759,0.19576383,-0.20672746,0.00000000,-0.00000000,0.00134921,-0.00146738,0.05792542,-0.07894456,0.00740216,-0.00806395,0.58955928,-0.57871742
-3.19059530,1.42673779,-1.51026756,0.07046229,-0.08412924,0.90609962,-0.95875731,0.18933542,-0.20400959,0.00000000,-0.00000000,0.00130241,-0.00145037,0.05313513,-0.07240870,0.00714987,-0.00797769,0.57788314,-0.58097005
-3.18459230,1.38126495,-1.49640006,0.06671181,-0.08018662,0.87877719,-0.95346604,0.18211192,-0.20053253,0.00000000,-0.00000000,0.00124863,-0.00142414,0.04878632,-0.06663309,0.00685832,-0.00783958,0.56331531,-0.58121887
-3.17858929,1.32986453,-1.47700351,0.06297820,-0.07644801,0.84734055,-0.94404667,0.17415598,-0.19624249,0.00000000,-0.00000000,0.00118881,-0.00138904,0.04480255,-0.06149086,0.00653276,-0.00765163,0.54593006,-0.57909750
-3.17258629,1.27297715,-1.45154582,0.05924572,-0.07284135,0.81211962,-0.93022695,0.16555284,-0.19111608,0.00000000,-0.00000000,0.00112398,-0.00134565,0.04112162,-0.05686922,0.00617899,-0.00741698,0.52588745,-0.57432605
-3.16658329,1.21121376,-1.41972348,0.05551005,-0.06930923,0.77354705,-0.91187447,0.15640614,-0.18515960,0.00000000,-0.00000000,0.00105527,-0.00129470,0.03769455,-0.05267054,0.00580320,-0.00713978,0.50342350,-0.56671704
-3.16058029,1.14532416,-1.38146069,0.05177652,-0.06580870,0.73213867,-0.88899631,0.14683316,-0.17840743,0.00000000,-0.00000000,0.00098379,-0.00123708,0.03448422,-0.04881266,0.00541171,-0.00682504,0.47883835,-0.55617774
-3.15457729,1.07616250,-1.33690027,0.04805822,-0.06231055,0.68847193,-0.86173356,0.13696001,-0.17091927,0.00000000,-0.00000000,0.00091070,-0.00117382,0.03146391,-0.04522857,0.00501084,-0.00647844,0.45248255,-0.54270912
-3.14857429,1.00465135,-1.28638711,0.04437409,-0.05879823,0.64316354,-0.83035131,0.12691675,-0.16277670,0.00000000,-0.00000000,0.00083707,-0.00110601,0.02861556,-0.04186562,0.00460668,-0.00610614,0.42474256,-0.52640153
-3.14257129,0.93174609,-1.23044520,0.04074698,-0.05526642,0.59684720,-0.79522456,0.11683282,-0.15407907,0.00000000,-0.00000000,0.00076393,-0.00103480,0.02592814,-0.03868424,0.00420495,-0.00571454,0.39602586,-0.50742737
-3.13656828,0.85840101,-1.16974966,0.03720185,-0.05171940,0.55015248,-0.75682085,0.10683291,-0.14493909,0.00000000,-0.00000000,0.00069223,-0.00096134,0.02339602,-0.03565643,0.00381087,-0.00531014,0.36674650,-0.48603122
-3.13056528,0.78553857,-1.10509508,0.03376422,-0.04816928,0.50368555,-0.71568064,0.09703339,-0.13547816,0.00000000,-0.00000000,0.00062280,-0.00088679,0.02101753,-0.03276407,0.00342906,-0.00489928,0.33731155,-0.46251803
-3.12456228,0.71402268,-1.03736186,0.03045875,-0.04463414,0.45801254,-0.67239614,0.08753935,-0.12582187,0.00000000,-0.00000000,0.00055633,-0.00081221,0.01879366,-0.02999722,0.00306345,-0.00448802,0.30810902,-0.43723973
-3.11855928,0.64463697,-0.96748191,0.02730808,-0.04113622,0.41364584,-0.62758986,0.07844254,-0.11609559,0.00000000,-0.00000000,0.00049341,-0.00073862,0.01672696,-0.02735232,0.00271725,-0.00408196,0.27949760,-0.41058123
-3.11255628,0.57806834,-0.89640534,0.02433206,-0.03770022,0.37103392,-0.58189346,0.06981985,-0.10642058,0.00000000,-0.00000000,0.00043448,-0.00066691,0.01482078,-0.02483066,0.00239293,-0.00368613,0.25179855,-0.38294609
-3.10655328,0.51489604,-0.82506926,0.02154709,-0.03435175,0.33055445,-0.53592808,0.06173272,-0.09691059,0.00000000,-0.00000000,0.00037986,-0.00059787,0.01307861,-0.02243684,0.00209225,-0.00330488,0.22528976,-0.35474274
-3.10055028,0.45558623,-0.75436993,0.01896583,-0.03111593,0.29251097,-0.49028653,0.05422715,-0.08766904,0.00000000,-0.00000000,0.00032973,-0.00053215,0.01150375,-0.02017758,0.00181627,-0.00294187,0.20020211,-0.32637159
-3.09454727,0.40049145,-0.68513913,0.01659716,-0.02801632,0.25713261,-0.44551822,0.04733428,-0.07878695,0.00000000,-0.00000000,0.00028417,-0.00047028,0.01009912,-0.01806066,0.00156543,-0.00260000,0.17671809,-0.29821363
-3.08854427,0.34985479,-0.61812522,0.01444626,-0.02507401,0.22457683,-0.40211698,0.04107164,-0.07034148,0.00000000,-0.00000000,0.00024315,-0.00041262,0.00886733,-0.01609415,0.00133962,-0.00228140,0.15497229,-0.27062081
-3.08254127,0.30381774,-0.55397940,0.01251496,-0.02230701,0.19493443,-0.36051221,0.03544460,-0.06239525,0.00000000,-0.00000000,0.00020658,-0.00035944,0.00781080,-0.01428585,0.00113825,-0.00198752,0.13505377,-0.24390840
-3.07653827,0.26243118,-0.49324703,0.01080218,-0.01972987,0.16823662,-0.32106318,0.03044833,-0.05499626,0.00000000,-0.00000000,0.00017426,-0.00031088,0.00693206,-0.01264299,0.00096032,-0.00171911,0.11700977,-0.21834955
-3.07053527,0.22566854,-0.43636409,0.00930448,-0.01735356,0.14446341,-0.28405668,0.02606982,-0.04817835,0.00000000,-0.00000000,0.00014596,-0.00026695,0.00623418,-0.01117211,0.00080456,-0.00147633,0.10085065,-0.19417197
-3.06453227,0.19344036,-0.38365811,0.00801667,-0.01518551,0.12355301,-0.24970752,0.02229002,-0.04196222,0.00000000,-0.00000000,0.00012141,-0.00022759,0.00572109,-0.00987912,0.00066944,-0.00125880,0.08655543,-0.17155679
-3.05852926,0.16560947,-0.33535326,0.00693239,-0.01322986,0.10541152,-0.21816165,0.01908597,-0.03635680,0.00000000,-0.00000000,0.00010031,-0.00019265,0.00539809,-0.00876956,0.00055331,-0.00106570,0.07407790,-0.15063916
-3.05252626,0.14200602,-0.29157876,0.00604481,-0.01148784,0.08992269,-0.18950157,0.01643285,-0.03136090,0.00000000,-0.00000000,0.00008234,-0.00016192,0.00527219,-0.00784884,0.00045444,-0.00089586,0.06335272,-0.13151068
-3.04652326,0.12244184,-0.25237994,0.00534712,-0.00995824,0.07695718,-0.16375334,0.01430587,-0.02696515,0.00000000,-0.00000000,0.00006718,-0.00013512,0.00535245,-0.00712273,0.00037108,-0.00074783,0.05430136,-0.11422302
-3.04052026,0.10672347,-0.21773112,0.00483308,-0.00863796,0.06638112,-0.14089488,0.01268192,-0.02315388,0.00000000,-0.00000000,0.00005454,-0.00011197,0.00565027,-0.00659773,0.00030153,-0.00061998,0.04683764,-0.09879267
-3.03451726,0.09466362,-0.18754954,0.00449745,-0.00752257,0.05806364,-0.12086500,0.01154099,-0.01990714,0.00000000,-0.00000000,0.00004411,-0.00009215,0.00617946,-0.00628154,0.00024418,-0.00051057,0.04087260,-0.08520631
-3.02851426,0.08609059,-0.16170963,0.00433632,-0.00660691,0.05188329,-0.10357269,0.01086728,-0.01720257,0.00000000,-0.00000000,0.00003564,-0.00007534,0.00695628,-0.00618342,0.00019752,-0.00041782,0.03631866,-0.07342656
-3.02251126,0.08085562,-0.14005694,0.00434732,-0.00588557,0.04773309,-0.08890628,0.01065004,-0.01501718,0.00000000,-0.00000000,0.00002889,-0.00006122,0.00799924,-0.00631450,0.00016020,-0.00033995,0.03309285,-0.06339777
-3.01650825,0.07883800,-0.12242115,0.00452976,-0.00535342,0.04552428,-0.07674207,0.01088407,-0.01332889,0.00000000,-0.00000000,0.00002365,-0.00004947,0.00932879,-0.00668803,0.00013101,-0.00027525,0.03111927,-0.05505154
-3.01050525,0.07994784,-0.10862772,0.00488464,-0.00500602,0.04518871,-0.06695217,0.01156991,-0.01211790,0.00000000,-0.00000000,0.00001976,-0.00003981,0.01096675,-0.00731941,0.00010892,-0.00022211,0.03033050,-0.04831178
-3.00450225,0.08412679,-0.09850780,0.00541454,-0.00483988,0.04667993,-0.05941136,0.01271372,-0.01136772,0.00000000,-0.00000000,0.00001710,-0.00003198,0.01293564,-0.00822615,0.00009310,-0.00017906,0.03066827,-0.04309915
-2.99849925,0.09134661,-0.09190613,0.00612341,-0.00485273,0.04997292,-0.05400275,0.01432690,-0.01106602,0.00000000,-0.00000000,0.00001556,-0.00002575,0.01525778,-0.00942760,0.00008286,-0.00014476,0.03208324,-0.03933468
-2.99249625,0.10160588,-0.08868690,0.00701635,-0.00504359,0.05506281,-0.05062215,0.01642532,-0.01120513,0.00000000,-0.00000000,0.00001512,-0.00002090,0.01795428,-0.01094448,0.00007774,-0.00011806,0.03453416,-0.03694252
-2.98649325,0.11492507,-0.08873736,0.00809917,-0.00541280,0.06196244,-0.04918122,0.01902842,-0.01178226,0.00000000,-0.00000000,0.00001579,-0.00001729,0.02104383,-0.01279830,0.00007744,-0.00009797,0.03798641,-0.03585184
-2.98049025,0.13134025,-0.09196938,0.00937801,-0.00596192,0.07069909,-0.04960925,0.02215798,-0.01279950,0.00000000,-0.00000000,0.00001761,-0.00001478,0.02454146,-0.01501051,0.00008185,-0.00008367,0.04241005,-0.03599782
-2.97448724,0.15089574,-0.09831896,0.01085890,-0.00669353,0.08131043,-0.05185385,0.02583670,-0.01426350,0.00000000,-0.00000000,0.00002070,-0.00001328,0.02845723,-0.01760154,0.00009105,-0.00007454,0.04777765,-0.03732181
-2.96848424,0.17363600,-0.10774398,0.01254722,-0.00761098,0.09383990,-0.05588038,0.03008668,-0.01618492,0.00000000,-0.00000000,0.00002524,-0.00001275,0.03279495,-0.02058963,0.00010532,-0.00007012,0.05406193,-0.03977077
-2.96248124,0.19959725,-0.12022036,0.01444731,-0.00871804,0.10833176,-0.06167050,0.03492768,-0.01857773,0.00000000,-0.00000000,0.00003146,-0.00001319,0.03755095,-0.02398963,0.00012513,-0.00007015,0.06123341,-0.04329612
-2.95647824,0.22879906,-0.13573699,0.01656196,-0.01001854,0.12482593,-0.06921982,0.04037542,-0.02145818,0.00000000,-0.00000000,0.00003965,-0.00001465,0.04271305,-0.02781169,0.00015117,-0.00007455,0.06925825,-0.04785209
-2.95047524,0.26123652,-0.15428966,0.01889208,-0.01151592,0.14335287,-0.07853487,0.04643983,-0.02484380,0.00000000,-0.00000000,0.00005020,-0.00001722,0.04825969,-0.03205993,0.00018435,-0.00008341,0.07809641,-0.05339376
-2.94447224,0.29687316,-0.17587449,0.02143636,-0.01321291,0.16392874,-0.08962958,0.05312339,-0.02875205,0.00000000,-0.00000000,0.00006355,-0.00002106,0.05415945,-0.03673126,0.00022580,-0.00009701,0.08770025,-0.05987501
-2.93846923,0.33563517,-0.20048108,0.02419109,-0.01511106,0.18655108,-0.10252141,0.06041960,-0.03319914,0.00000000,-0.00000000,0.00008025,-0.00002635,0.06037085,-0.04181420,0.00027692,-0.00011584,0.09801375,-0.06724648
-2.93246623,0.37740731,-0.22808593,0.02715010,-0.01721048,0.21119515,-0.11722732,0.06831179,-0.03819857,0.00000000,-0.00000000,0.00010091,-0.00003339,0.06684260,-0.04728806,0.00033936,-0.00014057,0.10897228,-0.07545372
-2.92646323,0.42203062,-0.25864627,0.03030480,-0.01950951,0.23781120,-0.13375982,0.07677206,-0.04375988,0.00000000,-0.00000000,0.00012624,-0.00004249,0.07351432,-0.05312228,0.00041503,-0.00017211,0.12050319,-0.08443576
-2.92046023,0.46930237,-0.29209493,0.03364437,-0.02200462,0.26632288,-0.15212317,0.08576078,-0.04988732,0.00000000,-0.00000000,0.00015703,-0.00005407,0.08031769,-0.05927622,0.00050616,-0.00021158,0.13252704,-0.09412413
-2.91445723,0.51897831,-0.32833627,0.03715614,-0.02469028,0.29662676,-0.17231008,0.09522645,-0.05657870,0.00000000,-0.00000000,0.00019417,-0.00006862,0.08717814,-0.06569932,0.00061527,-0.00026034,0.14495960,-0.10444257
-2.90845423,0.57077720,-0.36724376,0.04082603,-0.02755908,0.32859330,-0.19429880,0.10510608,-0.06382443,0.00000000,-0.00000000,0.00023860,-0.00008668,0.09401685,-0.07233168,0.00074517,-0.00032002,0.15771433,-0.11530731
-2.90245123,0.62438758,-0.40865906,0.04463915,-0.03060185,0.36206908,-0.21805107,0.11532614,-0.07160668,0.00000000,-0.00000000,0.00029133,-0.00010890,0.10075319,-0.07910520,0.00089900,-0.00039252,0.17070547,-0.12662825
-2.89644822,0.67947663,-0.45239301,0.04858044,-0.03380801,0.39688035,-0.24351072,0.12580404,-0.07989893,0.00000000,-0.00000000,0.00035341,-0.00013601,0.10730745,-0.08594511,0.00108017,-0.00048001,0.18385138,-0.13831074
-2.89044522,0.73570067,-0.49822846,0.05263544,-0.03716598,0.43283785,-0.27060323,0.13645015,-0.08866576,0.00000000,-0.00000000,0.00042593,-0.00016880,0.11360363,-0.09277201,0.00129238,-0.00058498,0.19707806,-0.15025804
-2.88444222,0.79271685,-0.54592482,0.05679097,-0.04066368,0.46974256,-0.29923621,0.14717035,-0.09786297,0.00000000,-0.00000000,0.00050994,-0.00020814,0.11957239,-0.09950426,0.00153956,-0.00071021,0.21032245,-0.16237442
-2.87843922,0.85019559,-0.59522431,0.06103581,-0.04428912,0.50739234,-0.32930081,0.15786905,-0.10743813,0.00000000,-0.00000000,0.00060647,-0.00025495,0.12515376,-0.10606064,0.00182587,-0.00085876,0.22353557,-0.17456860
-2.87243622,0.90783301,-0.64585952,0.06536138,-0.04803101,0.54558901,-0.36067405,0.16845248,-0.11733147,0.00000000,-0.00000000,0.00071647,-0.00031022,0.13029965,-0.11236326,0.00215561,-0.00103400,0.23668491,-0.18675744
-2.86643322,0.96536278,-0.69756205,0.06976211,-0.05187937,0.58414557,-0.39322194,0.17883230,-0.12747720,0.00000000,-0.00000000,0.00084073,-0.00037493,0.13497594,-0.11834049,0.00253318,-0.00123956,0.24975611,-0.19886963
-2.86043022,1.02256666,-0.75007179,0.07423585,-0.05582608,0.62289323,-0.42680335,0.18892931,-0.13780512,0.00000000,-0.00000000,0.00097992,-0.00045009,0.13916403,-0.12392978,0.00296298,-0.00147932,0.26275368,-0.21084919
-2.85442721,1.07928315,-0.80314626,0.07878393,-0.05986541,0.66168781,-0.46127438,0.19867706,-0.14824269,0.00000000,-0.00000000,0.00113443,-0.00053663,0.14286171,-0.12908029,0.00344938,-0.00175735,0.27570059,-0.22265838
-2.84842421,1.13541370,-0.85656978,0.08341106,-0.06399430,0.70041523,-0.49649316,0.20802536,-0.15871724,0.00000000,-0.00000000,0.00130442,-0.00063546,0.14608340,-0.13375510,0.00399657,-0.00207786,0.28863660,-0.23428000
-2.84242121,1.19092602,-0.91016162,0.08812506,-0.06821260,0.73899570,-0.53232468,0.21694333,-0.16915855,0.00000000,-0.00000000,0.00148970,-0.00074736,0.14885948,-0.13793288,0.00460852,-0.00244516,0.30161554,-0.24571869
-2.83641821,1.24585425,-0.96378297,0.09293623,-0.07252309,0.77738633,-0.56864559,0.22542203,-0.17950150,0.00000000,-0.00000000,0.00168975,-0.00087294,0.15123506,-0.14160895,0.00528886,-0.00286353,0.31470139,-0.25700114
-2.83041521,1.30029588,-1.01734209,0.09785670,-0.07693124,0.81558213,-0.60534867,0.23347641,-0.18968881,0.00000000,-0.00000000,0.00190365,-0.00101263,0.15326783,-0.14479560,0.00604081,-0.00333723,0.32796340,-0.26817513
-2.82441221,1.35440549,-1.07079744,0.10289944,-0.08144482,0.85361508,-0.64234666,0.24114650,-0.19967377,0.00000000,-0.00000000,0.00213004,-0.00116662,0.15502545,-0.14752162,0.00686705,-0.00387031,0.34147050,-0.27930718
-2.81840920,1.40838550,-1.12415851,0.10807730,-0.08607337,0.89155147,-0.67957536,0.24849775,-0.20942278,0.00000000,-0.00000000,0.00236718,-0.00133480,0.15658232,-0.14983110,0.00776973,-0.00446657,0.35528530,-0.29047910
-2.81240620,1.46247447,-1.17748415,0.11340192,-0.09082736,0.92948748,-0.71699579,0.25562046,-0.21891771,0.00000000,-0.00000000,0.00261289,-0.00151674,0.15801605,-0.15178141,0.00875036,-0.00512948,0.36945787,-0.30178333
-2.80640320,1.51693343,-1.23087858,0.11888260,-0.09571737,0.96754323,-0.75459514,0.26262824,-0.22815792,0.00000000,-0.00000000,0.00286460,-0.00171164,0.15940376,-0.15344059,0.00980974,-0.00586206,0.38401983,-0.31331731
-2.80040020,1.57203080,-1.28448510,0.12452529,-0.10075308,1.00585562,-0.79238672,0.26965555,-0.23716173,0.00000000,-0.00000000,0.00311939,-0.00191835,0.16081833,-0.15488418,0.01094799,-0.00666681,0.39897904,-0.32517720
-2.79439720,1.62802687,-1.33847780,0.13033170,-0.10594229,1.04457012,-0.83040847,0.27685432,-0.24596748,0.00000000,-0.00000000,0.00337405,-0.00213529,0.16232490,-0.15619158,0.01216451,-0.00754564,0.41431516,-0.33745120
-2.78839420,1.68515833,-1.39305163,0.13629852,-0.11128998,1.08383209,-0.86872045,0.28438967,-0.25463387,0.00000000,-0.00000000,0.00362513,-0.00236052,0.16397772,-0.15744232,0.01345797,-0.00849984,0.42997654,-0.35021276
-2.78239120,1.74362364,-1.44841134,0.14241689,-0.11679738,1.12377782,-0.90740110,0.29243494,-0.26323964,0.00000000,-0.00000000,0.00386906,-0.00259173,0.16581749,-0.15871222,0.01482631,-0.00953001,0.44587849,-0.36351421
-2.77638819,1.80356989,-1.50475969,0.14867210,-0.12246133,1.16452581,-0.94654255,0.30116602,-0.27188247,0.00000000,-0.00000000,0.00410226,-0.00282627,0.16786943,-0.16006976,0.01626678,-0.01063608,0.46190324,-0.37738104
-2.77038519,1.86508168,-1.56228554,0.15504353,-0.12827368,1.20616851,-0.98624506,0.31075525,-0.28067713,0.00000000,-0.00000000,0.00432118,-0.00306122,0.17014199,-0.16157276,0.01777597,-0.01181725,0.47790159,-0.39180721
-2.76438219,1.92817235,-1.62115228,0.16150488,-0.13422104,1.24876491,-1.02661083,0.32136490,-0.28975276,0.00000000,-0.00000000,0.00452250,-0.00329343,0.17262646,-0.16326568,0.01934975,-0.01307206,0.49369617,-0.40675184
-2.75837919,1.99277784,-1.68148709,0.16802459,-0.14028474,1.29233423,-1.06773741,0.33314054,-0.29924941,0.00000000,-0.00000000,0.00470318,-0.00351963,0.17529728,-0.16517746,0.02098339,-0.01439842,0.50908634,-0.42213744
-2.75237619,2.05875328,-1.74337144,0.17456648,-0.14644101,1.33685086,-1.10971087,0.34620444,-0.30931380,0.00000000,-0.00000000,0.00486060,-0.00373652,0.17811319,-0.16732021,0.02267144,-0.01579357,0.52385430,-0.43784989
-2.74637319,2.12587233,-1.80683305,0.18109060,-0.15266145,1.38224073,-1.15259907,0.36064916,-0.32009435,0.00000000,-0.00000000,0.00499261,-0.00394083,0.18101902,-0.16968867,0.02440779,-0.01725422,0.53777229,-0.45374018
-2.74037019,2.19382905,-1.87183967,0.18755416,-0.15891368,1.42837913,-1.19644504,0.37653164,-0.33173567,0.00000000,-0.00000000,0.00509766,-0.00412948,0.18394808,-0.17226053,0.02618564,-0.01877648,0.55061050,-0.46962788
-2.73436718,2.26224207,-1.93829465,0.19391252,-0.16516218,1.47509008,-1.24126102,0.39386790,-0.34437249,0.00000000,-0.00000000,0.00517484,-0.00429965,0.18682502,-0.17499749,0.02799739,-0.02035597,0.56214523,-0.48530627
-2.72836418,2.33066092,-2.00603435,0.20012030,-0.17136924,1.52214719,-1.28702295,0.41262860,-0.35812333,0.00000000,-0.00000000,0.00522391,-0.00444889,0.18956895,-0.17784708,0.02983468,-0.02198775,0.57216694,-0.50054875
-2.72236118,2.39857394,-2.07482745,0.20613242,-0.17749597,1.56927594,-1.33366591,0.43273578,-0.37308402,0.00000000,-0.00000000,0.00524530,-0.00457523,0.19209676,-0.18074505,0.03168826,-0.02366639,0.58048787,-0.51511638
-2.71635818,2.46541779,-2.14437584,0.21190502,-0.18350326,1.61615742,-1.38108045,0.45406071,-0.38932124,0.00000000,-0.00000000,0.00524013,-0.00467720,0.19432636,-0.18361827,0.03354799,-0.02538584,0.58694873,-0.52876610
-2.71035518,2.53058795,-2.21431704,0.21739642,-0.18935281,1.66243329,-1.42911006,0.47642335,-0.40686650,0.00000000,-0.00000000,0.00521015,-0.00475395,0.19617984,-0.18638785,0.03540279,-0.02713946,0.59142434,-0.54125930
-2.70435218,2.59345016,-2.28422814,0.22256789,-0.19500790,1.70771202,-1.47754986,0.49959334,-0.42571057,0.00000000,-0.00000000,0.00515769,-0.00480526,0.19758627,-0.18897249,0.03724060,-0.02891991,0.59382785,-0.55237019
-2.69834917,2.65335252,-2.35363078,0.22738432,-0.20043412,1.75157617,-1.52614661,0.52329265,-0.44579893,0.00000000,-0.00000000,0.00508556,-0.00483154,0.19848415,-0.19129169,0.03904848,-0.03071907,0.59411334,-0.56189377
-2.69234617,2.70963799,-2.42199740,0.23181475,-0.20559992,1.79359069,-1.57460015,0.54720009,-0.46702818,0.00000000,-0.00000000,0.00499696,-0.00483388,0.19882334,-0.19326892,0.04081260,-0.03252796,0.59227696,-0.56965289
-2.68634317,2.76165726,-2.48875850,0.23583276,-0.21047700,1.83331195,-1.62256634,0.57095743,-0.48924402,0.00000000,-0.00000000,0.00489538,-0.00481392,0.19856650,-0.19483432,0.04251839,-0.03433666,0.58835637,-0.57550409
-2.68034017,2.80878159,-2.55331085,0.23941676,-0.21504049,1.87029749,-1.66966151,0.59417728,-0.51224071,0.00000000,-0.00000000,0.00478445,-0.00477388,0.19768992,-0.19592707,0.04415071,-0.03613427,0.58242864,-0.57934213
-2.67433717,2.85041578,-2.61502675,0.24255014,-0.21926902,1.90411613,-1.71546848,0.61645243,-0.53576244,0.00000000,-0.00000000,0.00466787,-0.00471645,0.19618382,-0.19649724,0.04569407,-0.03790889,0.57460689,-0.58110289
-2.66833417,2.88601071,-2.67326429,0.24522131,-0.22314471,1.93435828,-1.75954407,0.63736642,-0.55950661,0.00000000,-0.00000000,0.00454920,-0.00464470,0.19405210,-0.19650703,0.04713289,-0.03964760,0.56503569,-0.58076456
-2.66233117,2.91507549,-2.72737847,0.24742367,-0.22665303,1.96064609,-1.80142796,0.65650507,-0.58312906,0.00000000,-0.00000000,0.00443184,-0.00456196,0.19131162,-0.19593156,0.04845182,-0.04133660,0.55388555,-0.57834734
-2.65632816,2.93718886,-2.77673337,0.24915545,-0.22978263,1.98264332,-1.84065290,0.67346865,-0.60625136,0.00000000,-0.00000000,0.00431885,-0.00447172,0.18799106,-0.19475898,0.04963612,-0.04296128,0.54134688,-0.57391150
-2.65032516,2.95200954,-2.82071496,0.25041953,-0.23252515,2.00006441,-1.87675579,0.68788413,-0.62846980,0.00000000,-0.00000000,0.00421290,-0.00437753,0.18412943,-0.19299018,0.05067200,-0.04450648,0.52762350,-0.56755411
-2.64432216,2.95928529,-2.85874456,0.25122316,-0.23487509,2.01268254,-1.90928953,0.69941708,-0.64936601,0.00000000,-0.00000000,0.00411617,-0.00428283,0.17977434,-0.19063799,0.05154698,-0.04595674,0.51292616,-0.55940458
-2.63831916,2.95886030,-2.89029257,0.25157771,-0.23682968,2.02033650,-1.93783515,0.70778294,-0.66851892,0.00000000,-0.00000000,0.00403033,-0.00419089,0.17498007,-0.18772606,0.05225028,-0.04729660,0.49746623,-0.54961931
-2.63231616,2.95068077,-2.91489209,0.25149833,-0.23838880,2.02293595,-1.96201380,0.71275688,-0.68551744,0.00000000,-0.00000000,0.00395645,-0.00410465,0.16980563,-0.18428741,0.05277316,-0.04851097,0.48144989,-0.53837580
-2.62631316,2.93479833,-2.93215200,0.25100361,-0.23955494,2.02046503,-1.98149822,0.71418212,-0.69997362,0.00000000,-0.00000000,0.00389505,-0.00402670,0.16431281,-0.18036285,0.05310918,-0.04958555,0.46507285,-0.52586629
-2.62031016,2.91137124,-2.94176896,0.25011533,-0.24033326,2.01298409,-1.99602306,0.71197619,-0.71153563,0.00000000,-0.00000000,0.00384604,-0.00395912,0.15856423,-0.17599925,0.05325442,-0.05050724,0.44851607,-0.51229145
-2.61430715,2.88066329,-2.94353785,0.24885817,-0.24073155,2.00062969,-2.00539379,0.70613491,-0.71990001,0.00000000,-0.00000000,0.00380880,-0.00390348,0.15262169,-0.17124782,0.05320767,-0.05126450,0.43194221,-0.49785427
-2.60830415,2.84304042,-2.93736008,0.24725951,-0.24076037,1.98361267,-2.00949366,0.69673397,-0.72482277,0.00000000,-0.00000000,0.00378220,-0.00386081,0.14654462,-0.16616242,0.05297051,-0.05184777,0.41549321,-0.48275435
-2.60230115,2.79896515,-2.92324944,0.24534929,-0.24043301,1.96221457,-2.00828846,0.68392791,-0.72612869,0.00000000,-0.00000000,0.00376467,-0.00383153,0.14038879,-0.16079799,0.05254730,-0.05224980,0.39928888,-0.46718285
-2.59629815,2.74898908,-2.90133509,0.24315996,-0.23976555,1.93678255,-2.00182889,0.66794668,-0.72371859,0.00000000,-0.00000000,0.00375428,-0.00381547,0.13420535,-0.15520915,0.05194509,-0.05246588,0.38342640,-0.45131818
-2.59029515,2.69374365,-2.87186145,0.24072649,-0.23877684,1.90772291,-1.99025039,0.64908989,-0.71757403,0.00000000,-0.00000000,0.00374879,-0.00381192,0.12804010,-0.14944893,0.05117353,-0.05249403,0.36798092,-0.43532260
-2.58429215,2.63392953,-2.83518508,0.23808644,-0.23748847,1.87549356,-1.97377063,0.62771897,-0.70775943,0.00000000,-0.00000000,0.00374580,-0.00381964,0.12193305,-0.14356782,0.05024461,-0.05233514,0.35300683,-0.41933971
-2.57828914,2.57030482,-2.79176861,0.23528014,-0.23592467,1.84059562,-1.95268459,0.60424765,-0.69442144,0.00000000,-0.00000000,0.00374282,-0.00383694,0.11591828,-0.13761290,0.04917242,-0.05199293,0.33853994,-0.40349295
