energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.95047524,3.48228198,0.00324687,0.05363247,0.44944641,2.44453466,0.17614833,0.51548947,0.03124822,0.22471442
-2.94447224,3.57735096,0.00342712,0.05582709,0.46573192,2.49869741,0.17961008,0.53897261,0.03260728,0.23271928
-2.93846923,3.67259945,0.00360070,0.05792549,0.48199247,2.55338841,0.18275811,0.56248788,0.03394147,0.24045481
-2.93246623,3.76522842,0.00376392,0.05989104,0.49789354,2.60665702,0.18547743,0.58556066,0.03522851,0.24776302
-2.92646323,3.85255743,0.00391329,0.06169060,0.51311714,2.65663311,0.18766634,0.60773160,0.03644699,0.25449964
-2.92046023,3.93209052,0.00404560,0.06329546,0.52736872,2.70157292,0.18923902,0.62856778,0.03757704,0.26053779
-2.91445723,4.00157775,0.00415803,0.06468211,0.54038318,2.73990222,0.19012755,0.64767314,0.03860091,0.26577109
-2.90845423,4.05907021,0.00424821,0.06583287,0.55192998,2.77025499,0.19028341,0.66469779,0.03950358,0.27011623
-2.90245123,4.10296641,0.00431429,0.06673637,0.56181709,2.79150629,0.18967826,0.67934615,0.04027323,0.27351483
-2.89644822,4.13204813,0.00435498,0.06738780,0.56989370,2.80279784,0.18830406,0.69138321,0.04090158,0.27593444
-2.89044522,4.14550436,0.00436960,0.06778895,0.57605150,2.80355532,0.18617255,0.70063913,0.04138415,0.27736880
-2.88444222,4.14294214,0.00435808,0.06794800,0.58022464,2.79349664,0.18331403,0.70701167,0.04172031,0.27783719
-2.87843922,4.12438398,0.00432095,0.06787908,0.58238834,2.77263071,0.17977567,0.71046654,0.04191317,0.27738293
-2.87243622,4.09025185,0.00425927,0.06760163,0.58255622,2.74124684,0.17561924,0.71103568,0.04196943,0.27607113
-2.86643322,4.04133840,0.00417467,0.06713949,0.58077659,2.69989506,0.17091847,0.70881346,0.04189887,0.27398574
-2.86043022,3.97876674,0.00406919,0.06651989,0.57712786,2.64935839,0.16575615,0.70395109,0.04171395,0.27122605
-2.85442721,3.90394048,0.00394526,0.06577223,0.57171335,2.59061811,0.16022104,0.69664939,0.04142906,0.26790271
-2.84842421,3.81848612,0.00380557,0.06492684,0.56465572,2.52481358,0.15440479,0.68715032,0.04105989,0.26413356
-2.84242121,3.72419050,0.00365299,0.06401367,0.55609131,2.45319838,0.14839888,0.67572753,0.04062266,0.26003934
-2.83641821,3.62293573,0.00349050,0.06306101,0.54616475,2.37709464,0.14229190,0.66267651,0.04013333,0.25573949
-2.83041521,3.51663447,0.00332105,0.06209437,0.53502392,2.29784740,0.13616695,0.64830448,0.03960689,0.25134820
-2.82441221,3.40716825,0.00314749,0.06113539,0.52281562,2.21678093,0.13009958,0.63292069,0.03905670,0.24697091
-2.81840920,3.29633107,0.00297249,0.06020104,0.50968202,2.13515878,0.12415613,0.61682732,0.03849397,0.24270131
-2.81240620,3.18578061,0.00279850,0.05930304,0.49575804,2.05414888,0.11839255,0.60031141,0.03792727,0.23861899
-2.80640320,3.07699854,0.00262767,0.05844754,0.48116968,1.97479512,0.11285375,0.58363798,0.03736234,0.23478789
-2.80040020,2.97126124,0.00246181,0.05763508,0.46603331,1.89799601,0.10757345,0.56704474,0.03680197,0.23125541
-2.79439720,2.86962148,0.00230243,0.05686086,0.45045586,1.82449117,0.10257451,0.55073819,0.03624604,0.22805235
-2.78839420,2.77290131,0.00215067,0.05611529,0.43453575,1.75485550,0.09786968,0.53489155,0.03569181,0.22519359
-2.78239120,2.68169557,0.00200734,0.05538475,0.41836453,1.68950094,0.09346274,0.51964415,0.03513432,0.22267946
-2.77638819,2.59638520,0.00187299,0.05465263,0.40202891,1.62868518,0.08934990,0.50510235,0.03456685,0.22049766
-2.77038519,2.51715906,0.00174786,0.05390043,0.38561305,1.57252627,0.08552142,0.49134176,0.03398160,0.21862572
-2.76438219,2.44404249,0.00163199,0.05310901,0.36920099,1.52102219,0.08196333,0.47841064,0.03337031,0.21703380
-2.75837919,2.37693081,0.00152527,0.05225989,0.35287889,1.47407394,0.07865924,0.46633401,0.03272504,0.21568770
-2.75237619,2.31562561,0.00142744,0.05133647,0.33673702,1.43151079,0.07559198,0.45511847,0.03203876,0.21455192
-2.74637319,2.25987189,0.00133818,0.05032512,0.32087136,1.39311616,0.07274518,0.44475716,0.03130607,0.21359268
-2.74037019,2.20939392,0.00125715,0.04921621,0.30538452,1.35865295,0.07010464,0.43523481,0.03052368,0.21278069
-2.73436718,2.16392811,0.00118400,0.04800483,0.29038621,1.32788676,0.06765944,0.42653246,0.02969087,0.21209358
-2.72836418,2.12325121,0.00111845,0.04669134,0.27599294,1.30060619,0.06540269,0.41863164,0.02880977,0.21151790
-2.72236118,2.08720257,0.00106028,0.04528161,0.26232703,1.27663914,0.06333209,0.41151790,0.02788552,0.21105053
-2.71635818,2.05569967,0.00100936,0.04378705,0.24951506,1.25586447,0.06145007,0.40518337,0.02692621,0.21069948
-2.71035518,2.02874622,0.00096564,0.04222429,0.23768571,1.23821880,0.05976365,0.39962846,0.02594276,0.21048409
-2.70435218,2.00643283,0.00092920,0.04061467,0.22696706,1.22369822,0.05828401,0.39486243,0.02494857,0.21043448
-2.69834917,1.98893045,0.00090015,0.03898357,0.21748361,1.21235503,0.05702583,0.39090305,0.02395910,0.21059046
-2.69234617,1.97647731,0.00087870,0.03735945,0.20935295,1.20429016,0.05600644,0.38777527,0.02299134,0.21099980
-2.68634317,1.96936014,0.00086510,0.03577284,0.20268242,1.19964158,0.05524477,0.38550906,0.02206319,0.21171596
-2.68034017,1.96789113,0.00085962,0.03425529,0.19756572,1.19856984,0.05476031,0.38413661,0.02119282,0.21279550
-2.67433717,1.97238191,0.00086251,0.03283821,0.19407979,1.20124142,0.05457197,0.38368909,0.02039799,0.21429515
-2.66833417,1.98311613,0.00087401,0.03155179,0.19228194,1.20781106,0.05469704,0.38419309,0.01969543,0.21626874
-2.66233117,2.00032235,0.00089427,0.03042404,0.19220748,1.21840417,0.05515026,0.38566718,0.01910026,0.21876422
-2.65632816,2.02414878,0.00092338,0.02947980,0.19386787,1.23310025,0.05594301,0.38811857,0.01862540,0.22182072
-2.65032516,2.05464130,0.00096132,0.02874009,0.19724955,1.25191829,0.05708272,0.39154036,0.01828123,0.22546612
-2.64432216,2.09172620,0.00100795,0.02822142,0.20231348,1.27480516,0.05857257,0.39590942,0.01807519,0.22971487
-2.63831916,2.13519854,0.00106300,0.02793545,0.20899542,1.30162743,0.06041138,0.40118508,0.01801161,0.23456663
-2.63231616,2.18471705,0.00112607,0.02788873,0.21720697,1.33216730,0.06259384,0.40730894,0.01809160,0.24000539
-2.62631316,2.23980571,0.00119667,0.02808267,0.22683738,1.36612279,0.06511094,0.41420552,0.01831309,0.24599949
-2.62031016,2.29986238,0.00127417,0.02851367,0.23775596,1.40311224,0.06795076,0.42178412,0.01867097,0.25250235
-2.61430715,2.36417380,0.00135787,0.02917338,0.24981516,1.44268290,0.07109933,0.42994160,0.01915731,0.25945401
-2.60830415,2.43193646,0.00144702,0.03004914,0.26285414,1.48432323,0.07454186,0.43856605,0.01976171,0.26678332
-2.60230115,2.50228219,0.00154082,0.03112454,0.27670262,1.52747818,0.07826389,0.44754109,0.02047168,0.27441081
-2.59629815,2.57430728,0.00163852,0.03237997,0.29118505,1.57156673,0.08225266,0.45675070,0.02127308,0.28225204
-2.59029515,2.64710348,0.00173937,0.03379336,0.30612472,1.61600077,0.08649838,0.46608414,0.02215064,0.29022126
-2.58429215,2.71978935,0.00184274,0.03534086,0.32134786,1.66020423,0.09099544,0.47544083,0.02308841,0.29823525
-2.57828914,2.79154034,0.00194809,0.03699754,0.33668745,1.70363165,0.09574345,0.48473477,0.02407024,0.30621702
-2.57228614,2.86161586,0.00205505,0.03873812,0.35198656,1.74578508,0.10074805,0.49389825,0.02508025,0.31409941
-2.56628314,2.92938216,0.00216342,0.04053755,0.36710136,1.78622851,0.10602138,0.50288464,0.02610326,0.32182812
-2.56028014,2.99432967,0.00227316,0.04237168,0.38190328,1.82459919,0.11158230,0.51167003,0.02712509,0.32936421
-2.55427714,3.05608395,0.00238448,0.04421766,0.39628073,1.86061520,0.11745606,0.52025359,0.02813291,0.33668576
-2.54827414,3.11440990,0.00249776,0.04605445,0.41013996,1.89407910,0.12367371,0.52865651,0.02911540,0.34378885
-2.54227114,3.16920890,0.00261356,0.04786307,0.42340528,1.92487748,0.13027098,0.53691967,0.03006293,0.35068740
-2.53626813,3.22050930,0.00273262,0.04962685,0.43601863,1.95297658,0.13728680,0.54510012,0.03096761,0.35741231
-2.53026513,3.26845088,0.00285583,0.05133148,0.44793852,1.97841440,0.14476149,0.55326635,0.03182326,0.36400956
-2.52426213,3.31326415,0.00298414,0.05296509,0.45913844,2.00128976,0.15273455,0.56149292,0.03262535,0.37053759
-2.51825913,3.35524583,0.00311857,0.05451811,0.46960490,2.02174906,0.16124239,0.56985447,0.03337086,0.37706400
-2.51225613,3.39473190,0.00326014,0.05598315,0.47933515,2.03997149,0.17031573,0.57841955,0.03405813,0.38366168
-2.50625313,3.43206958,0.00340979,0.05735476,0.48833472,2.05615357,0.17997717,0.58724467,0.03468660,0.39040466
-2.50025013,3.46758997,0.00356836,0.05862914,0.49661491,2.07049385,0.19023868,0.59636885,0.03525663,0.39736381
-2.49424712,3.50158269,0.00373648,0.05980391,0.50419036,2.08317855,0.20109943,0.60580892,0.03576926,0.40460260
-2.48824412,3.53427374,0.00391458,0.06087774,0.51107675,2.09436898,0.21254385,0.61555606,0.03622598,0.41217313
-2.48224112,3.56580773,0.00410281,0.06185005,0.51728877,2.10419109,0.22454011,0.62557347,0.03662858,0.42011258
-2.47623812,3.59623532,0.00430099,0.06272081,0.52283843,2.11272786,0.23703912,0.63579567,0.03697895,0.42844028
-2.47023512,3.62550617,0.00450859,0.06349025,0.52773374,2.12001465,0.24997407,0.64612912,0.03727897,0.43715551
-2.46423212,3.65346779,0.00472472,0.06415870,0.53197782,2.12603759,0.26326061,0.65645439,0.03753046,0.44623609
-2.45822911,3.67986998,0.00494810,0.06472650,0.53556841,2.13073507,0.27679760,0.66662966,0.03773512,0.45563787
-2.45222611,3.70437459,0.00517711,0.06519396,0.53849791,2.13400201,0.29046853,0.67649534,0.03789458,0.46529501
-2.44622311,3.72656977,0.00540974,0.06556138,0.54075371,2.13569657,0.30414348,0.68587960,0.03801044,0.47512124
-2.44022011,3.74598794,0.00564370,0.06582917,0.54231906,2.13564890,0.31768160,0.69460457,0.03808434,0.48501184
-2.43421711,3.76212640,0.00587639,0.06599802,0.54317412,2.13367123,0.33093409,0.70249275,0.03811808,0.49484629
-2.42821411,3.77446960,0.00610502,0.06606912,0.54329745,2.12956895,0.34374747,0.70937347,0.03811375,0.50449160
-2.42221111,3.78251167,0.00632663,0.06604444,0.54266759,2.12315184,0.35596705,0.71508899,0.03807382,0.51380607
-2.41620810,3.78577848,0.00653818,0.06592697,0.54126479,2.11424502,0.36744066,0.71949997,0.03800123,0.52264332
-2.41020510,3.78384793,0.00673660,0.06572109,0.53907286,2.10269900,0.37802217,0.72249012,0.03789950,0.53085653
-2.40420210,3.77636776,0.00691893,0.06543278,0.53608086,2.08839843,0.38757510,0.72396985,0.03777270,0.53830274
-2.39819910,3.76307018,0.00708233,0.06506993,0.53228471,2.07126913,0.39597584,0.72387871,0.03762548,0.54484694
-2.39219610,3.74378280,0.00722418,0.06464249,0.52768860,2.05128310,0.40311661,0.72218677,0.03746300,0.55036591
-2.38619310,3.71843551,0.00734218,0.06416260,0.52230609,2.02846148,0.40890803,0.71889468,0.03729081,0.55475179
-2.38019010,3.68706346,0.00743436,0.06364464,0.51616089,2.00287532,0.41328119,0.71403276,0.03711468,0.55791502
-2.37418709,3.64980592,0.00749918,0.06310516,0.50928725,1.97464424,0.41618915,0.70765906,0.03694045,0.55978680
-2.36818409,3.60690169,0.00753551,0.06256273,0.50172998,1.94393323,0.41760801,0.69985658,0.03677376,0.56032092
-2.36218109,3.55868127,0.00754272,0.06203760,0.49354410,1.91094787,0.41753730,0.69072994,0.03661981,0.55949496
-2.35617809,3.50555647,0.00752066,0.06155137,0.48479414,1.87592816,0.41599990,0.68040151,0.03648319,0.55731074
-2.35017509,3.44800806,0.00746966,0.06112645,0.47555313,1.83914158,0.41304136,0.66900739,0.03636756,0.55379420
-2.34417209,3.38657227,0.00739051,0.06078552,0.46590142,1.80087563,0.40872874,0.65669326,0.03627556,0.54899462
-2.33816908,3.32182664,0.00728446,0.06055079,0.45592529,1.76143026,0.40314904,0.64361040,0.03620859,0.54298327
-2.33216608,3.25437603,0.00715317,0.06044338,0.44571549,1.72111065,0.39640713,0.62991192,0.03616681,0.53585155
-2.32616308,3.18483932,0.00699865,0.06048251,0.43536585,1.68022061,0.38862342,0.61574936,0.03614908,0.52770869
-2.32016008,3.11383718,0.00682324,0.06068482,0.42497191,1.63905687,0.37993117,0.60126975,0.03615305,0.51867917
-2.31415708,3.04198140,0.00662956,0.06106369,0.41462968,1.59790443,0.37047366,0.58661306,0.03617532,0.50889982
-2.30815408,2.96986595,0.00642044,0.06162858,0.40443458,1.55703310,0.36040117,0.57191031,0.03621164,0.49851681
-2.30215108,2.89805977,0.00619888,0.06238459,0.39448060,1.51669517,0.34986790,0.55728202,0.03625720,0.48768262
-2.29614807,2.82710144,0.00596801,0.06333204,0.38485946,1.47712423,0.33902890,0.54283721,0.03630695,0.47655293
-2.29014507,2.75749540,0.00573104,0.06446628,0.37566012,1.43853484,0.32803706,0.52867288,0.03635598,0.46528376
-2.28414207,2.68970964,0.00549122,0.06577763,0.36696816,1.40112304,0.31704033,0.51487372,0.03639985,0.45402863
-2.27813907,2.62417437,0.00525183,0.06725155,0.35886532,1.36506720,0.30617901,0.50151232,0.03643496,0.44293604
-2.27213607,2.56128155,0.00501613,0.06886892,0.35142885,1.33052928,0.29558343,0.48864954,0.03645891,0.43214712
-2.26613307,2.50138462,0.00478737,0.07060654,0.34473086,1.29765580,0.28537189,0.47633505,0.03647068,0.42179361
-2.26013007,2.44479837,0.00456873,0.07243781,0.33883740,1.26657875,0.27564897,0.46460811,0.03647089,0.41199603
-2.25412706,2.39179838,0.00436334,0.07433341,0.33380735,1.23741580,0.26650423,0.45349829,0.03646186,0.40286213
-2.24812406,2.34261999,0.00417428,0.07626219,0.32969103,1.21027002,0.25801124,0.44302628,0.03644765,0.39448561
-2.24212106,2.29745637,0.00400452,0.07819206,0.32652866,1.18522876,0.25022707,0.43320461,0.03643391,0.38694499
-2.23611806,2.25645595,0.00385694,0.08009083,0.32434859,1.16236186,0.24319211,0.42403829,0.03642769,0.38030272
-2.23011506,2.21971891,0.00373433,0.08192711,0.32316536,1.14171915,0.23693024,0.41552532,0.03643717,0.37460445
-2.22411206,2.18729311,0.00363936,0.08367101,0.32297789,1.12332746,0.23144929,0.40765704,0.03647121,0.36987846
-2.21810905,2.15916965,0.00357456,0.08529484,0.32376763,1.10718728,0.22674182,0.40041835,0.03653894,0.36613525
-2.21210605,2.13527835,0.00354232,0.08677361,0.32549706,1.09326933,0.22278608,0.39378774,0.03664924,0.36336736
-2.20610305,2.11548366,0.00354486,0.08808536,0.32810852,1.08151141,0.21954715,0.38773733,0.03681022,0.36154931
-2.20010005,2.09958152,0.00358425,0.08921139,0.33152361,1.07181573,0.21697824,0.38223274,0.03702870,0.36063789
-2.19409705,2.08729751,0.00366237,0.09013630,0.33564319,1.06404711,0.21502210,0.37723309,0.03730970,0.36057271
-2.18809405,2.07828704,0.00378092,0.09084795,0.34034819,1.05803231,0.21361250,0.37269101,0.03765606,0.36127707
-2.18209105,2.07213776,0.00394138,0.09133722,0.34550116,1.05356069,0.21267578,0.36855301,0.03806805,0.36265929
-2.17608804,2.06837478,0.00414506,0.09159784,0.35094877,1.05038649,0.21213240,0.36475994,0.03854314,0.36461446
-2.17008504,2.06646874,0.00439308,0.09162606,0.35652504,1.04823267,0.21189864,0.36124801,0.03907590,0.36702669
-2.16408204,2.06584695,0.00468637,0.09142038,0.36205539,1.04679649,0.21188820,0.35795010,0.03965798,0.36977178
-2.15807904,2.06590741,0.00502566,0.09098133,0.36736130,1.04575658,0.21201397,0.35479762,0.04027829,0.37272049
-2.15207604,2.06603539,0.00541154,0.09031126,0.37226553,1.04478145,0.21218973,0.35172272,0.04092325,0.37574203
-2.14607304,2.06562216,0.00584439,0.08941427,0.37659751,1.04353909,0.21233193,0.34866102,0.04157719,0.37870803
-2.14007004,2.06408513,0.00632443,0.08829617,0.38019901,1.04170724,0.21236147,0.34555455,0.04222289,0.38149664
-2.13406703,2.06088849,0.00685168,0.08696455,0.38292944,1.03898402,0.21220542,0.34235495,0.04284212,0.38399668
-2.12806403,2.05556363,0.00742595,0.08542895,0.38467090,1.03509834,0.21179873,0.33902667,0.04341637,0.38611166
-2.12206103,2.04772802,0.00804677,0.08370100,0.38533253,1.02981962,0.21108584,0.33555003,0.04392742,0.38776349
-2.11605803,2.03710180,0.00871337,0.08179468,0.38485400,1.02296630,0.21002205,0.33192392,0.04435810,0.38889573
-2.11005503,2.02352093,0.00942457,0.07972649,0.38320803,1.01441270,0.20857479,0.32816798,0.04469290,0.38947604
-2.10405203,2.00694615,0.01017873,0.07751561,0.38040167,1.00409385,0.20672453,0.32432405,0.04491849,0.38949784
-2.09804902,1.98746707,0.01097361,0.07518393,0.37647634,0.99200794,0.20446539,0.32045677,0.04502424,0.38898102
-2.09204602,1.96530100,0.01180626,0.07275611,0.37150664,0.97821623,0.20180536,0.31665322,0.04500254,0.38797144
-2.08604302,1.94078625,0.01267291,0.07025928,0.36559787,0.96284032,0.19876610,0.31302160,0.04484903,0.38653944
-2.08004002,1.91437022,0.01356885,0.06772286,0.35888238,0.94605696,0.19538231,0.30968884,0.04456263,0.38477716
-2.07403702,1.88659257,0.01448831,0.06517803,0.35151500,0.92809041,0.19170066,0.30679735,0.04414550,0.38279497
-2.06803402,1.85806427,0.01542439,0.06265721,0.34366757,0.90920289,0.18777833,0.30450103,0.04360284,0.38071688
-2.06203102,1.82944347,0.01636902,0.06019338,0.33552298,0.88968349,0.18368114,0.30296064,0.04294249,0.37867540
-2.05602801,1.80140937,0.01731292,0.05781931,0.32726895,0.86983598,0.17948141,0.30233882,0.04217457,0.37680593
-2.05002501,1.77463537,0.01824563,0.05556681,0.31909166,0.84996634,0.17525564,0.30279500,0.04131092,0.37524094
-2.04402201,1.74976286,0.01915568,0.05346593,0.31116983,0.83037034,0.17108199,0.30448049,0.04036458,0.37410440
-2.03801901,1.72737692,0.02003066,0.05154425,0.30366919,0.81132207,0.16703787,0.30753390,0.03934919,0.37350642
-2.03201601,1.70798519,0.02085751,0.04982620,0.29673775,0.79306378,0.16319749,0.31207721,0.03827848,0.37353880
-2.02601301,1.69200088,0.02162276,0.04833260,0.29050206,0.77579755,0.15962980,0.31821262,0.03716572,0.37427127
-2.02001001,1.67973075,0.02231291,0.04708023,0.28506448,0.75967926,0.15639652,0.32602024,0.03602333,0.37574899
-2.01400700,1.67136842,0.02291475,0.04608168,0.28050168,0.74481501,0.15355075,0.33555680,0.03486252,0.37799113
-2.00800400,1.66699337,0.02341583,0.04534529,0.27686422,0.73126008,0.15113587,0.34685521,0.03369302,0.38099085
-2.00200100,1.66657515,0.02380484,0.04487532,0.27417730,0.71902048,0.14918493,0.35992502,0.03252300,0.38471638
-1.99599800,1.66998264,0.02407200,0.04467222,0.27244253,0.70805686,0.14772055,0.37475351,0.03135896,0.38911339
-1.98999500,1.67699733,0.02420950,0.04473310,0.27164048,0.69829043,0.14675518,0.39130733,0.03020587,0.39410829
-1.98399200,1.68732973,0.02421177,0.04505218,0.27173391,0.68961050,0.14629174,0.40953446,0.02906726,0.39961231
-1.97798899,1.70063777,0.02407577,0.04562144,0.27267135,0.68188318,0.14632459,0.42936615,0.02794543,0.40552618
-1.97198599,1.71654586,0.02380115,0.04643110,0.27439092,0.67496060,0.14684070,0.45071876,0.02684175,0.41174493
-1.96598299,1.73466351,0.02339035,0.04747025,0.27682395,0.66869014,0.14782085,0.47349521,0.02575689,0.41816278
-1.95997999,1.75460211,0.02284860,0.04872723,0.27989836,0.66292320,0.14924098,0.49758594,0.02469110,0.42467760
-1.95397699,1.77598925,0.02218376,0.05019002,0.28354151,0.65752282,0.15107328,0.52286932,0.02364448,0.43119477
-1.94797399,1.79847936,0.02140612,0.05184639,0.28768238,0.65236992,0.15328724,0.54921131,0.02261722,0.43763030
-1.94197099,1.82176052,0.02052813,0.05368402,0.29225294,0.64736779,0.15585038,0.57646476,0.02160970,0.44391287
-1.93596798,1.84555701,0.01956398,0.05569034,0.29718882,0.64244462,0.15872872,0.60446810,0.02062270,0.44998488
-1.92996498,1.86962780,0.01852919,0.05785227,0.30242909,0.63755403,0.16188699,0.63304392,0.01965737,0.45580237
-1.92396198,1.89376129,0.01744010,0.06015587,0.30791538,0.63267366,0.16528849,0.66199743,0.01871529,0.46133385
-1.91795898,1.91776697,0.01631345,0.06258583,0.31359045,0.62780198,0.16889477,0.69111529,0.01779837,0.46655826
-1.91195598,1.94146487,0.01516583,0.06512500,0.31939628,0.62295368,0.17266511,0.72016489,0.01690878,0.47146212
-1.90595298,1.96467379,0.01401329,0.06775381,0.32527205,0.61815389,0.17655590,0.74889453,0.01604879,0.47603616
-1.89994997,1.98719937,0.01287088,0.07044986,0.33115205,0.61343180,0.18052004,0.77703455,0.01522065,0.48027168
-1.89394697,2.00882310,0.01175232,0.07318749,0.33696389,0.60881403,0.18450639,0.80429975,0.01442641,0.48415686
-1.88794397,2.02929330,0.01066972,0.07593764,0.34262710,0.60431829,0.18845947,0.83039299,0.01366776,0.48767344
-1.88194097,2.04831890,0.00963342,0.07866779,0.34805237,0.59994772,0.19231938,0.85501024,0.01294594,0.49079381
-1.87593797,2.06556669,0.00865178,0.08134214,0.35314148,0.59568630,0.19602214,0.87784673,0.01226159,0.49347899
-1.86993497,2.08066261,0.00773122,0.08392205,0.35778807,0.59149574,0.19950034,0.89860416,0.01161474,0.49567744
-1.86393197,2.09319699,0.00687621,0.08636673,0.36187926,0.58731388,0.20268426,0.91699869,0.01100474,0.49732499
-1.85792896,2.10273392,0.00608938,0.08863406,0.36529800,0.58305494,0.20550339,0.93276934,0.01043028,0.49834588
-1.85192596,2.10882415,0.00537164,0.09068169,0.36792618,0.57861148,0.20788828,0.94568646,0.00988949,0.49865483
-1.84592296,2.11102114,0.00472241,0.09246825,0.36964825,0.57385801,0.20977278,0.95555977,0.00937997,0.49816025
-1.83991996,2.10889920,0.00413982,0.09395464,0.37035520,0.56865617,0.21109642,0.96224567,0.00889898,0.49676822
-1.83391696,2.10207305,0.00362092,0.09510535,0.36994873,0.56286102,0.21180695,0.96565343,0.00844351,0.49438717
-1.82791396,2.09021758,0.00316197,0.09588979,0.36834531,0.55632827,0.21186291,0.96574988,0.00801048,0.49093304
-1.82191096,2.07308692,0.00275864,0.09628343,0.36547993,0.54892196,0.21123604,0.96256235,0.00759689,0.48633461
-1.81590795,2.05053163,0.00240623,0.09626890,0.36130939,0.54052227,0.20991352,0.95617986,0.00719994,0.48053866
-1.80990495,2.02251336,0.00209991,0.09583673,0.35581485,0.53103290,0.20789982,0.94675226,0.00681720,0.47351487
-1.80390195,1.98911604,0.00183484,0.09498596,0.34900353,0.52038783,0.20521819,0.93448762,0.00644670,0.46526002
-1.79789895,1.95055301,0.00160634,0.09372439,0.34090955,0.50855694,0.20191157,0.91964778,0.00608701,0.45580130
-1.79189595,1.90716986,0.00141001,0.09206852,0.33159373,0.49555027,0.19804304,0.90254248,0.00573733,0.44519869
-1.78589295,1.85944263,0.00124180,0.09004324,0.32114245,0.48142074,0.19369556,0.88352217,0.00539748,0.43354605
-1.77988994,1.80797155,0.00109808,0.08768115,0.30966563,0.46626509,0.18897123,0.86296993,0.00506793,0.42097099
-1.77388694,1.75347040,0.00097566,0.08502167,0.29729386,0.45022304,0.18398987,0.84129279,0.00474974,0.40763348
-1.76788394,1.69675192,0.00087182,0.08210990,0.28417489,0.43347475,0.17888705,0.81891272,0.00444450,0.39372314
-1.76188094,1.63870980,0.00078426,0.07899533,0.27046967,0.41623656,0.17381162,0.79625769,0.00415431,0.37945540
-1.75587794,1.58029781,0.00071112,0.07573037,0.25634798,0.39875525,0.16892276,0.77375290,0.00388160,0.36506660
-1.74987494,1.52250674,0.00065090,0.07236889,0.24198402,0.38130107,0.16438658,0.75181246,0.00362910,0.35080814
-1.74387194,1.46633987,0.00060247,0.06896467,0.22755198,0.36415974,0.16037240,0.73083161,0.00339965,0.33694005
-1.73786893,1.41278766,0.00056495,0.06556994,0.21322188,0.34762384,0.15704880,0.71117958,0.00319617,0.32372399
-1.73186593,1.36280238,0.00053774,0.06223407,0.19915569,0.33198372,0.15457943,0.69319305,0.00302147,0.31141605
-1.72586293,1.31727339,0.00052039,0.05900228,0.18550400,0.31751852,0.15311868,0.67717028,0.00287818,0.30025955
-1.71985993,1.27700357,0.00051260,0.05591467,0.17240316,0.30448734,0.15280748,0.66336581,0.00276862,0.29047808
-1.71385693,1.24268776,0.00051414,0.05300535,0.15997303,0.29312109,0.15376897,0.65198584,0.00269472,0.28226897
-1.70785393,1.21489356,0.00052483,0.05030187,0.14831542,0.28361515,0.15610458,0.64318414,0.00265791,0.27579755
-1.70185093,1.19404512,0.00054448,0.04782486,0.13751305,0.27612312,0.15989021,0.63705862,0.00265907,0.27119213
-1.69584792,1.18041043,0.00057286,0.04558793,0.12762917,0.27075190,0.16517299,0.63364863,0.00269845,0.26854022
-1.68984492,1.17409248,0.00060966,0.04359775,0.11870771,0.26755819,0.17196848,0.63293313,0.00277560,0.26788579
-1.68384192,1.17502478,0.00065446,0.04185448,0.11077390,0.26654658,0.18025863,0.63482978,0.00288937,0.26922796
-1.67783892,1.18297139,0.00070673,0.04035223,0.10383532,0.26766924,0.18999046,0.63919529,0.00303787,0.27252103
-1.67183592,1.19753177,0.00076579,0.03907985,0.09788335,0.27082730,0.20107576,0.64582706,0.00321846,0.27767591
-1.66583292,1.21815046,0.00083083,0.03802176,0.09289484,0.27587376,0.21339171,0.65446636,0.00342779,0.28456300
-1.65982991,1.24413158,0.00090086,0.03715894,0.08883406,0.28261798,0.22678265,0.66480318,0.00366178,0.29301639
-1.65382691,1.27465775,0.00097477,0.03646997,0.08565470,0.29083154,0.24106291,0.67648275,0.00391574,0.30283928
-1.64782391,1.30881320,0.00105131,0.03593211,0.08330205,0.30025521,0.25602083,0.68911371,0.00418441,0.31381046
-1.64182091,1.34561029,0.00112910,0.03552237,0.08171514,0.31060698,0.27142365,0.70227791,0.00446205,0.32569167
-1.63581791,1.38401866,0.00120670,0.03521850,0.08082879,0.32159072,0.28702353,0.71554142,0.00474259,0.33823547
-1.62981491,1.42299607,0.00128259,0.03499992,0.08057570,0.33290522,0.30256412,0.72846662,0.00501974,0.35119349
-1.62381191,1.46151977,0.00135523,0.03484854,0.08088818,0.34425327,0.31778776,0.74062477,0.00528713,0.36432455
-1.61780890,1.49861725,0.00142309,0.03474938,0.08169985,0.35535049,0.33244287,0.75160872,0.00553851,0.37740253
-1.61180590,1.53339502,0.00148473,0.03469106,0.08294699,0.36593353,0.34629139,0.76104502,0.00576786,0.39022347
-1.60580290,1.56506438,0.00153877,0.03466608,0.08456964,0.37576733,0.35911570,0.76860513,0.00596960,0.40261165
-1.59979990,1.59296295,0.00158398,0.03467087,0.08651233,0.38465114,0.37072505,0.77401495,0.00613874,0.41442447
-1.59379690,1.61657100,0.00161933,0.03470571,0.08872462,0.39242318,0.38096092,0.77706242,0.00627100,0.42555580
-1.58779390,1.63552211,0.00164397,0.03477442,0.09116111,0.39896364,0.38970123,0.77760263,0.00636297,0.43593769
