energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.09304652,1.91805944,-1.42014169,0.11234092,-0.00568337,0.10944852,-0.02830910,0.18046810,-0.05202794,1.07322035,-1.05734975,0.11305308,-0.12783106,0.06201873,-0.04949872,0.43972591,-0.25960955
-0.08704352,1.93744563,-1.43705876,0.11515975,-0.00606873,0.11524639,-0.02947533,0.19478924,-0.05296755,1.08475448,-1.06847667,0.11526269,-0.12788098,0.06119575,-0.04925810,0.42911256,-0.26598024
-0.08104052,1.96198108,-1.45385917,0.11794917,-0.00646144,0.12187343,-0.03066551,0.21054791,-0.05408751,1.09837411,-1.07946262,0.11757898,-0.12742519,0.06043647,-0.04884191,0.42013720,-0.27225209
-0.07503752,1.99163734,-1.47074170,0.12071900,-0.00686132,0.12928789,-0.03187773,0.22762982,-0.05539978,1.11408605,-1.09043407,0.12000181,-0.12649037,0.05975689,-0.04826001,0.41284254,-0.27844256
-0.06903452,2.02625756,-1.48795183,0.12347424,-0.00726851,0.13742767,-0.03310993,0.24588461,-0.05691699,1.13183098,-1.10155248,0.12253311,-0.12511256,0.05917213,-0.04752524,0.40725222,-0.28457507
-0.06303152,2.06553937,-1.50577397,0.12621377,-0.00768345,0.14620974,-0.03435987,0.26512602,-0.05865160,1.15147319,-1.11301013,0.12517541,-0.12333634,0.05869547,-0.04665329,0.40336737,-0.29067594
-0.05702851,2.10902276,-1.52452108,0.12892927,-0.00810691,0.15553036,-0.03562503,0.28513326,-0.06061502,1.17279337,-1.12502421,0.12793033,-0.12121380,0.05833740,-0.04566242,0.40116355,-0.29677090
-0.05102551,2.15608416,-1.54452210,0.13160462,-0.00853984,0.16526587,-0.03690250,0.30565373,-0.06281665,1.19548492,-1.13782920,0.13079689,-0.11880331,0.05810486,-0.04457325,0.40058824,-0.30288160
-0.04502251,2.20593760,-1.56610764,0.13421574,-0.00898337,0.17527439,-0.03818896,0.32640693,-0.06526290,1.21915455,-1.15166777,0.13376998,-0.11616819,0.05800050,-0.04340837,0.40155917,-0.30902211
-0.03901951,2.25764347,-1.58959462,0.13673088,-0.00943865,0.18539820,-0.03948058,0.34708965,-0.06795630,1.24332717,-1.16678062,0.13683885,-0.11337525,0.05802224,-0.04219197,0.40396356,-0.31519580
-0.03301651,2.31012502,-1.61527041,0.13911140,-0.00990676,0.19546698,-0.04077298,0.36738238,-0.07089466,1.26745527,-1.18339566,0.13998593,-0.11049336,0.05816304,-0.04094939,0.40765862,-0.32139283
-0.02701351,2.36219222,-1.64337752,0.14131299,-0.01038856,0.20530156,-0.04206132,0.38695648,-0.07407044,1.29093248,-1.20171706,0.14318587,-0.10759204,0.05841082,-0.03970666,0.41247305,-0.32758830
-0.02101051,2.41257203,-1.67409940,0.14328724,-0.01088455,0.21471837,-0.04334027,0.40548228,-0.07747024,1.31311068,-1.22191469,0.14640500,-0.10474011,0.05874871,-0.03849006,0.41820993,-0.33374147
-0.01500750,2.45994412,-1.70754836,0.14498354,-0.01139477,0.22353415,-0.04460417,0.42263744,-0.08107458,1.33332012,-1.24411456,0.14960127,-0.10200451,0.05915549,-0.03732560,0.42465048,-0.33979596
-0.00900450,2.50298026,-1.74375604,0.14635120,-0.01191866,0.23157099,-0.04584723,0.43811549,-0.08485793,1.35089146,-1.26839065,0.15272453,-0.09944913,0.05960622,-0.03623860,0.43155898,-0.34568108
-0.00300150,2.54038585,-1.78266734,0.14734154,-0.01245496,0.23866129,-0.04706370,0.45163416,-0.08878899,1.36517884,-1.29475882,0.15571739,-0.09713397,0.06007306,-0.03525316,0.43868832,-0.35131425
0.00300150,2.57094144,-1.82413784,0.14791016,-0.01300166,0.24465264,-0.04824819,0.46294310,-0.09283123,1.37558272,-1.32317292,0.15851647,-0.09511422,0.06052624,-0.03439177,0.44578613,-0.35660446
0.00900450,2.59354254,-1.86793522,0.14801885,-0.01355599,0.24941218,-0.04939598,0.47183077,-0.09694367,1.38157146,-1.35352344,0.16105403,-0.09343966,0.06093511,-0.03367492,0.45260118,-0.36145656
0.01500750,2.60723578,-1.91374453,0.14763741,-0.01411438,0.25283054,-0.05050333,0.47813012,-0.10108197,1.38270066,-1.38563891,0.16326000,-0.09215399,0.06126922,-0.03312061,0.45888977,-0.36577627
0.02101051,2.61124974,-1.96117703,0.14674511,-0.01467252,0.25482494,-0.05156780,0.48172296,-0.10519954,1.37862915,-1.41928975,0.16506419,-0.09129430,0.06149938,-0.03274412,0.46442187,-0.36947550
0.02701351,2.60501926,-2.00978232,0.14533168,-0.01522544,0.25534146,-0.05258858,0.48254273,-0.10924890,1.36913120,-1.45419467,0.16639870,-0.09089058,0.06159872,-0.03255757,0.46898673,-0.37247787
0.03301651,2.58820207,-2.05906306,0.14339798,-0.01576766,0.25435638,-0.05356669,0.48057565,-0.11318310,1.35410404,-1.49002904,0.16720032,-0.09096518,0.06154361,-0.03256967,0.47239782,-0.37472400
0.03901951,2.56068723,-2.10849152,0.14095608,-0.01629325,0.25187651,-0.05450518,0.47586026,-0.11695703,1.33357081,-1.52643501,0.16741291,-0.09153229,0.06131439,-0.03278543,0.47449683,-0.37617630
0.04502251,2.52259519,-2.15752716,0.13802898,-0.01679604,0.24793856,-0.05540918,0.46848530,-0.12052885,1.30767862,-1.56303270,0.16698957,-0.09259741,0.06089608,-0.03320594,0.47515670,-0.37682295
0.05102551,2.47426967,-2.20563435,0.13464980,-0.01726980,0.24260756,-0.05628587,0.45858622,-0.12386112,1.27669202,-1.59943195,0.16589454,-0.09415675,0.06027873,-0.03382815,0.47428358,-0.37668097
0.05702851,2.41626206,-2.25229937,0.13086065,-0.01770835,0.23597438,-0.05714432,0.44634030,-0.12692187,1.24098236,-1.63524415,0.16410473,-0.09619670,0.05945765,-0.03464474,0.47181766,-0.37579794
0.06303152,2.34930914,-2.29704586,0.12671116,-0.01810578,0.22815265,-0.05799518,0.43196084,-0.12968544,1.20101355,-1.67009337,0.16161086,-0.09869338,0.05843349,-0.03564401,0.46773296,-0.37425243
0.06903452,2.27430546,-2.33944812,0.12225675,-0.01845660,0.21927497,-0.05885028,0.41569047,-0.13213303,1.15732513,-1.70362659,0.15841802,-0.10161217,0.05721199,-0.03680994,0.46203616,-0.37215309
0.07503752,2.19227177,-2.37914171,0.11755673,-0.01875583,0.20948880,-0.05972213,0.39779403,-0.13425299,1.11051329,-1.73552240,0.15454584,-0.10490759,0.05580368,-0.03812217,0.45476453,-0.36963625
0.08104052,2.10432088,-2.41583101,0.11267239,-0.01899915,0.19895208,-0.06062331,0.37855116,-0.13604090,1.06121094,-1.76549807,0.15002809,-0.10852323,0.05422333,-0.03955630,0.44598310,-0.36686231
0.08704352,2.01162257,-2.44929371,0.10766502,-0.01918297,0.18782883,-0.06156583,0.35824904,-0.13749928,1.01006763,-1.79331464,0.14491182,-0.11239216,0.05248933,-0.04108410,0.43578126,-0.36401095
0.09304652,1.91536897,-2.47938219,0.10259411,-0.01930452,0.17628480,-0.06256046,0.33717533,-0.13863714,0.95773019,-1.81878031,0.13925603,-0.11643754,0.05062297,-0.04267401,0.42426902,-0.36127547
0.09904952,1.81674179,-2.50602220,0.09751570,-0.01936182,0.16448347,-0.06361606,0.31561165,-0.13946930,0.90482475,-1.84175191,0.13313002,-0.12057375,0.04864765,-0.04429170,0.41157289,-0.35885647
0.10505253,1.71688240,-2.52920922,0.09248093,-0.01935379,0.15258233,-0.06473897,0.29382783,-0.14001558,0.85194099,-1.86213498,0.12661141,-0.12470786,0.04658807,-0.04590075,0.39783176,-0.35695518
0.11105553,1.61686591,-2.54900309,0.08753493,-0.01928018,0.14072971,-0.06593252,0.27207685,-0.14029981,0.79961887,-1.87988256,0.11978396,-0.12874156,0.04446945,-0.04746350,0.38319287,-0.35576676
0.11705853,1.51767970,-2.56552152,0.08271597,-0.01914159,0.12906215,-0.06719659,0.25059078,-0.14034885,0.74833826,-1.89499316,0.11273528,-0.13257346,0.04231678,-0.04894199,0.36780787,-0.35547393
0.12306153,1.42020697,-2.57893319,0.07805497,-0.01893948,0.11770236,-0.06852739,0.22957760,-0.14019162,0.69851174,-1.90750829,0.10555449,-0.13610172,0.04015421,-0.05029895,0.35182928,-0.35624116
0.12906453,1.32521540,-2.58945111,0.07357532,-0.01867612,0.10675776,-0.06991731,0.20921907,-0.13985815,0.65048043,-1.91750990,0.09832998,-0.13922691,0.03800440,-0.05149894,0.33540730,-0.35820980
0.13506753,1.23335091,-2.59732670,0.06929299,-0.01835460,0.09631961,-0.07135508,0.18966939,-0.13937875,0.60451275,-1.92511807,0.09114734,-0.14185500,0.03588814,-0.05250935,0.31868707,-0.36149423
0.14107054,1.14513605,-2.60284510,0.06521697,-0.01797882,0.08646272,-0.07282593,0.17105480,-0.13878331,0.56080599,-1.93048925,0.08408742,-0.14390041,0.03382399,-0.05330152,0.30180637,-0.36617937
0.14707354,1.06097286,-2.60632196,0.06134986,-0.01755347,0.07724564,-0.07431210,0.15347396,-0.13810079,0.51949021,-1.93381504,0.07722477,-0.14528882,0.03182809,-0.05385168,0.28489395,-0.37231955
0.15307654,0.98114925,-2.60810175,0.05768875,-0.01708403,0.06871121,-0.07579333,0.13699894,-0.13735887,0.48063407,-1.93532170,0.07062630,-0.14595982,0.02991405,-0.05414185,0.26806819,-0.37993874
0.15907954,0.90584848,-2.60855746,0.05422617,-0.01657680,0.06088757,-0.07724766,0.12167682,-0.13658374,0.44425215,-1.93527017,0.06435033,-0.14586911,0.02809294,-0.05416047,0.25143631,-0.38903230
0.16508254,0.83516081,-2.60809147,0.05095113,-0.01603883,0.05378936,-0.07865211,0.10753174,-0.13580017,0.41031334,-1.93395634,0.05844594,-0.14499020,0.02637346,-0.05390292,0.23509405,-0.39956984
0.17108554,0.76909662,-2.60713689,0.04785021,-0.01547793,0.04741912,-0.07998364,0.09456725,-0.13503156,0.37874969,-1.93171137,0.05295267,-0.14331544,0.02476205,-0.05337179,0.21912556,-0.41149919
0.17708854,0.70760034,-2.60615893,0.04490861,-0.01490266,0.04176882,-0.08121996,0.08276892,-0.13430022,0.34946539,-1.92890145,0.04790047,-0.14085651,0.02326316,-0.05257685,0.20360379,-0.42475127
0.18309155,0.65056437,-2.60565549,0.04211116,-0.01432221,0.03682143,-0.08234042,0.07210706,-0.13362765,0.32234543,-1.92592660,0.04331001,-0.13764408,0.02187947,-0.05153481,0.18859102,-0.43924528
0.18909455,0.59784252,-2.60615607,0.03944314,-0.01374638,0.03255251,-0.08332678,0.06253947,-0.13303484,0.29726363,-1.92321811,0.03919312,-0.13372682,0.02061221,-0.05026881,0.17413957,-0.45489421
0.19509755,0.54926245,-2.60821855,0.03689111,-0.01318544,0.02893166,-0.08416391,0.05401415,-0.13254256,0.27408981,-1.92123395,0.03555346,-0.12916976,0.01946135,-0.04880767,0.16029269,-0.47161007
0.20110055,0.50463678,-2.61242288,0.03444340,-0.01265000,0.02592401,-0.08484034,0.04647193,-0.13217149,0.25269584,-1.92045203,0.03238731,-0.12405209,0.01842593,-0.04718493,0.14708548,-0.48930849
0.20710355,0.46377259,-2.61936143,0.03209062,-0.01215086,0.02349144,-0.08534869,0.03984885,-0.13194230,0.23296056,-1.92136089,0.02968448,-0.11846442,0.01750422,-0.04543773,0.13454587,-0.50791248
0.21310655,0.42647929,-2.62962562,0.02982583,-0.01169884,0.02159384,-0.08568582,0.03407848,-0.13187554,0.21477350,-1.92444778,0.02742925,-0.11250571,0.01669388,-0.04360556,0.12269550,-0.52735497
0.21910955,0.39257468,-2.64378880,0.02764471,-0.01130451,0.02019011,-0.08585292,0.02909386,-0.13199134,0.19803742,-1.93018423,0.02560132,-0.10628004,0.01599220,-0.04172894,0.11155067,-0.54757988
0.22511256,0.36188954,-2.66238581,0.02554546,-0.01097806,0.01923909,-0.08585528,0.02482928,-0.13230891,0.18266987,-1.93900953,0.02417676,-0.09989322,0.01539610,-0.03984810,0.10112310,-0.56854167
0.23111556,0.33427071,-2.68588966,0.02352866,-0.01072898,0.01870042,-0.08570198,0.02122180,-0.13284586,0.16860368,-1.95131236,0.02312896,-0.09344957,0.01490228,-0.03800166,0.09142074,-0.59020325
0.23711856,0.30958292,-2.71468637,0.02159702,-0.01056590,0.01853518,-0.08540536,0.01821248,-0.13361739,0.15578689,-1.96741168,0.02242949,-0.08704879,0.01450730,-0.03622548,0.08244839,-0.61253240
0.24312156,0.28770975,-2.74904901,0.01975505,-0.01049631,0.01870657,-0.08498036,0.01574739,-0.13463529,0.14418194,-1.98753740,0.02204892,-0.08078331,0.01420755,-0.03455157,0.07420828,-0.63549681
0.24912456,0.26855373,-2.78911241,0.01800868,-0.01052639,0.01918048,-0.08444377,0.01377838,-0.13590688,0.13376453,-2.01181204,0.02195758,-0.07473593,0.01399939,-0.03300724,0.06670060,-0.65905815
0.25512756,0.25203607,-2.83485001,0.01636494,-0.01066079,0.01992594,-0.08381342,0.01226359,-0.13743399,0.12452225,-2.04023453,0.02212629,-0.06897803,0.01387916,-0.03161443,0.05992388,-0.68316541
0.26113057,0.23809602,-2.88605451,0.01483158,-0.01090247,0.02091557,-0.08310736,0.01116783,-0.13921186,0.11645308,-2.07266701,0.02252695,-0.06356834,0.01384324,-0.03038931,0.05387544,-0.70774809
0.26713357,0.22669006,-2.94232368,0.01341672,-0.01125260,0.02212601,-0.08234307,0.01046263,-0.14122830,0.10956391,-2.10882591,0.02313309,-0.05855217,0.01388813,-0.02934209,0.04855160,-0.73270969
0.27313657,0.21779108,-3.00305286,0.01212863,-0.01171046,0.02353822,-0.08153674,0.01012627,-0.14346292,0.10386917,-2.14827809,0.02392038,-0.05396129,0.01401054,-0.02847706,0.04394799,-0.75792205
0.27913957,0.21138743,-3.06743521,0.01097545,-0.01227339,0.02513769,-0.08070269,0.01014353,-0.14588668,0.09938951,-2.19044274,0.02486698,-0.04981427,0.01420751,-0.02779290,0.04005972,-0.78322104
0.28514257,0.20748193,-3.13447043,0.00996504,-0.01293681,0.02691471,-0.07985292,0.01050533,-0.14846169,0.09615058,-2.23459955,0.02595386,-0.04611728,0.01447645,-0.02728316,0.03688147,-0.80840398
0.29114557,0.20609074,-3.20298237,0.00910487,-0.01369423,0.02886434,-0.07899688,0.01120820,-0.15114145,0.09418200,-2.27990315,0.02716494,-0.04286526,0.01481527,-0.02693694,0.03440755,-0.83322927
0.29714857,0.20724185,-3.27164539,0.00840189,-0.01453741,0.03098639,-0.07814133,0.01225367,-0.15387134,0.09351618,-2.32540372,0.02848720,-0.04004341,0.01522245,-0.02673966,0.03263185,-0.85741831
0.30315158,0.21097326,-3.33901876,0.00786250,-0.01545646,0.03328522,-0.07729050,0.01364744,-0.15658959,0.09418718,-2.37007314,0.02991059,-0.03762889,0.01569706,-0.02667398,0.03154767,-0.88066004
0.30915458,0.21733051,-3.40358814,0.00749246,-0.01643998,0.03576935,-0.07644631,0.01539859,-0.15922855,0.09622942,-2.41283582,0.03142779,-0.03559260,0.01623878,-0.02672074,0.03114752,-0.90261772
0.31515758,0.22636357,-3.46381243,0.00729689,-0.01747536,0.03845089,-0.07560886,0.01751849,-0.16171635,0.09967617,-2.45260295,0.03303393,-0.03390104,0.01684785,-0.02685988,0.03142273,-0.92293812
0.32116058,0.23812303,-3.51817419,0.00728016,-0.01854894,0.04134490,-0.07477689,0.02001984,-0.16397874,0.10455777,-2.48830878,0.03472608,-0.03251807,0.01752499,-0.02707139,0.03236299,-0.94126243
0.32716358,0.25265542,-3.56523130,0.00744578,-0.01964630,0.04446841,-0.07394843,0.02291545,-0.16594128,0.11089961,-2.51894736,0.03650260,-0.03140659,0.01827120,-0.02733606,0.03395587,-0.95723867
0.33316658,0.26999786,-3.60366762,0.00779624,-0.02075253,0.04783941,-0.07312139,0.02621714,-0.16753151,0.11871974,-2.54360797,0.03836252,-0.03053002,0.01908766,-0.02763626,0.03618611,-0.97053479
0.33916958,0.29017210,-3.63234022,0.00833285,-0.02185252,0.05147567,-0.07229419,0.02993454,-0.16868123,0.12802633,-2.56150762,0.04030464,-0.02985354,0.01997536,-0.02795646,0.03903500,-0.98085195
0.34517259,0.31317811,-3.65032088,0.00905546,-0.02293120,0.05539351,-0.07146621,0.03407392,-0.16932873,0.13881483,-2.57201910,0.04232677,-0.02934508,0.02093492,-0.02828365,0.04247966,-0.98793735
0.35117559,0.33898746,-3.65692998,0.00996218,-0.02397386,0.05960645,-0.07063826,0.03863710,-0.16942080,0.15106515,-2.57469326,0.04442489,-0.02897607,0.02196625,-0.02860752,0.04649235,-0.99159562
0.35717859,0.36753688,-3.65176102,0.01104909,-0.02496634,0.06412399,-0.06981283,0.04362048,-0.16891451,0.16473882,-2.56927434,0.04659231,-0.02872186,0.02306825,-0.02892061,0.05103987,-0.99169864
0.36318159,0.39872229,-3.63469468,0.01230987,-0.02589532,0.06895038,-0.06899417,0.04901411,-0.16777874,0.17977645,-2.55570782,0.04881902,-0.02856191,0.02423851,-0.02921809,0.05608300,-0.98819272
0.36918459,0.43239362,-3.60590179,0.01373550,-0.02674846,0.07408356,-0.06818820,0.05480108,-0.16599520,0.19609546,-2.53414035,0.05109113,-0.02847978,0.02547310,-0.02949759,0.06157615,-0.98110324
0.37518759,0.46835091,-3.56583506,0.01531397,-0.02751462,0.07951431,-0.06740233,0.06095698,-0.16355910,0.21358842,-2.50491183,0.05339049,-0.02846281,0.02676632,-0.02975874,0.06746708,-0.97053609
0.38119060,0.50634189,-3.51521019,0.01703005,-0.02818397,0.08522567,-0.06664500,0.06744972,-0.16047936,0.23212213,-2.46854028,0.05569457,-0.02850173,0.02811060,-0.03000278,0.07369700,-0.95667608
0.38719360,0.54606135,-3.45497735,0.01886510,-0.02874807,0.09119260,-0.06592524,0.07423948,-0.15677834,0.25153739,-2.42570008,0.05797653,-0.02859010,0.02949643,-0.03023195,0.08020072,-0.93978218
0.39319660,0.58715263,-3.38628436,0.02079710,-0.02920002,0.09738199,-0.06525203,0.08127906,-0.15249112,0.27164989,-2.37719495,0.06020565,-0.02872368,0.03091239,-0.03044897,0.08690717,-0.92018007
0.39919960,0.62921108,-3.31043375,0.02280066,-0.02953440,0.10375307,-0.06463368,0.08851444,-0.14766444,0.29225200,-2.32392689,0.06234793,-0.02889979,0.03234529,-0.03065649,0.09374010,-0.89825204
0.40520260,0.67178982,-3.22883540,0.02484732,-0.02974735,0.11025802,-0.06407721,0.09588557,-0.14235523,0.31311555,-2.26686268,0.06436698,-0.02911662,0.03378037,-0.03085663,0.10061907,-0.87442502
0.41120560,0.71440743,-3.14295730,0.02690585,-0.02983653,0.11684303,-0.06358777,0.10332751,-0.13662889,0.33399566,-2.20699948,0.06622514,-0.02937262,0.03520157,-0.03105050,0.10746062,-0.84915715
0.41720860,0.75655750,-3.05427655,0.02894288,-0.02980111,0.12344956,-0.06316816,0.11077160,-0.13055742,0.35463539,-2.14533107,0.06788476,-0.02966605,0.03659194,-0.03123792,0.11417961,-0.82292351
0.42321161,0.79771973,-2.96423255,0.03092351,-0.02964167,0.13001587,-0.06281845,0.11814699,-0.12421734,0.37477115,-2.08281624,0.06930964,-0.02999443,0.03793399,-0.03141726,0.12069072,-0.79620174
0.42921461,0.83737210,-2.87418460,0.03281213,-0.02936020,0.13647866,-0.06253577,0.12538210,-0.11768770,0.39413869,-2.02035047,0.07046647,-0.03035435,0.03921023,-0.03158529,0.12691004,-0.76945801
0.43521761,0.87500385,-2.78537509,0.03457337,-0.02896002,0.14277487,-0.06231425,0.13240624,-0.11104805,0.41247934,-1.95874202,0.07132633,-0.03074124,0.04040356,-0.03173732,0.13275669,-0.74313411
0.44122061,0.91012846,-2.69889972,0.03617298,-0.02844568,0.14884346,-0.06214515,0.13915118,-0.10437661,0.42954649,-1.89869314,0.07186605,-0.03114931,0.04149781,-0.03186733,0.13815443,-0.71763588
0.44722361,0.94229651,-2.61568551,0.03757894,-0.02782290,0.15462712,-0.06201710,0.14555266,-0.09774855,0.44511177,-1.84078675,0.07206954,-0.03157167,0.04247816,-0.03196826,0.14303321,-0.69332359
0.45322661,0.97110757,-2.53647682,0.03876235,-0.02709852,0.16007391,-0.06191656,0.15155178,-0.09123466,0.45897097,-1.78547897,0.07192874,-0.03200054,0.04333160,-0.03203241,0.14733059,-0.67050438
0.45922961,0.99622089,-2.46182948,0.03969841,-0.02628037,0.16513869,-0.06182833,0.15709622,-0.08490010,0.47094922,-1.73309708,0.07144451,-0.03242750,0.04404731,-0.03205189,0.15099303,-0.64942702
0.46523262,1.01736439,-2.39211261,0.04036719,-0.02537726,0.16978429,-0.06173626,0.16214124,-0.07880368,0.48090543,-1.68384280,0.07062710,-0.03284396,0.04461698,-0.03201904,0.15397699,-0.63027886
0.47123562,1.03434167,-2.32751731,0.04075433,-0.02439883,0.17398241,-0.06162391,0.16665050,-0.07299725,0.48873573,-1.63780010,0.06949630,-0.03324157,0.04503508,-0.03192700,0.15624979,-0.61318511
0.47723862,1.04703673,-2.26807149,0.04085149,-0.02335555,0.17771431,-0.06147536,0.17059659,-0.06752558,0.49437575,-1.59494701,0.06808133,-0.03361279,0.04529905,-0.03177019,0.15779022,-0.59821005
0.48324162,1.05541642,-2.21365952,0.04065668,-0.02225854,0.18097106,-0.06127602,0.17396131,-0.06242638,0.49780179,-1.55517049,0.06642034,-0.03395144,0.04540944,-0.03154474,0.15858900,-0.58536012
0.48924462,1.05953037,-2.16404566,0.04017427,-0.02111959,0.18375357,-0.06101335,0.17673576,-0.05773073,0.49903080,-1.51828347,0.06455958,-0.03425328,0.04536990,-0.03124892,0.15864885,-0.57458846
0.49524762,1.05950863,-2.11889996,0.03941485,-0.01995098,0.18607235,-0.06067764,0.17892012,-0.05346364,0.49811913,-1.48404333,0.06255231,-0.03451668,0.04518720,-0.03088354,0.15798437,-0.56580066
0.50125063,1.05555700,-2.07782550,0.03839485,-0.01876549,0.18794694,-0.06026273,0.18052334,-0.04964485,0.49516027,-1.45217085,0.06045744,-0.03474315,0.04487111,-0.03045217,0.15662171,-0.55886131
0.50725363,1.04795045,-2.04038590,0.03713595,-0.01757623,0.18940513,-0.05976660,0.18156253,-0.04628986,0.49028159,-1.42236904,0.05833795,-0.03493800,0.04443416,-0.02996143,0.15459790,-0.55360108
0.51325663,1.03702461,-2.00613207,0.03566431,-0.01639666,0.19048200,-0.05919195,0.18206232,-0.04341091,0.48364021,-1.39434105,0.05625917,-0.03511093,0.04389141,-0.02942109,0.15196006,-0.54982408
0.51925963,1.02316589,-1.97462740,0.03400972,-0.01524047,0.19121879,-0.05854667,0.18205401,-0.04101826,0.47541823,-1.36780672,0.05428693,-0.03527650,0.04326010,-0.02884417,0.14876423,-0.54731501
0.52526263,1.00680043,-1.94547071,0.03220457,-0.01412158,0.19166158,-0.05784421,0.18157474,-0.03912126,0.46581751,-1.34251737,0.05248567,-0.03545474,0.04255925,-0.02824694,0.14507421,-0.54584621
0.53126563,0.98838221,-1.91831646,0.03028286,-0.01305411,0.19185998,-0.05710382,0.18066649,-0.03772962,0.45505399,-1.31826837,0.05091657,-0.03567146,0.04180914,-0.02764883,0.14096005,-0.54518417
0.53726863,0.96838074,-1.89289173,0.02827912,-0.01205240,0.19186563,-0.05635070,0.17937512,-0.03685448,0.44335207,-1.29490948,0.04963571,-0.03595866,0.04103081,-0.02707237,0.13649645,-0.54509551
0.54327164,0.94726866,-1.86900976,0.02622743,-0.01113106,0.19173080,-0.05561600,0.17774941,-0.03650945,0.43093884,-1.27235263,0.04869241,-0.03635473,0.04024546,-0.02654294,0.13176109,-0.54535228
0.54927464,0.92550951,-1.84657986,0.02416048,-0.01030504,0.19150693,-0.05493667,0.17584004,-0.03671154,0.41803864,-1.25057719,0.04812767,-0.03690447,0.03947384,-0.02608854,0.12683282,-0.54573667
0.55527764,0.90354622,-1.82561354,0.02210878,-0.00958973,0.19124318,-0.05435512,0.17369868,-0.03748182,0.40486787,-1.22963270,0.04797285,-0.03765903,0.03873559,-0.02573948,0.12178982,-0.54604499
0.56128064,0.88179034,-1.80622693,0.02009998,-0.00900108,0.19098514,-0.05391872,0.17137709,-0.03884596,0.39163037,-1.20963909,0.04824861,-0.03867553,0.03804863,-0.02552796,0.11670781,-0.54609097
0.56728364,0.86061263,-1.78863934,0.01815831,-0.00855578,0.19077365,-0.05367906,0.16892632,-0.04083448,0.37851329,-1.19078442,0.04896419,-0.04001648,0.03742855,-0.02548757,0.11165835,-0.54570852
0.57328664,0.84033508,-1.77316829,0.01630428,-0.00827138,0.19064373,-0.05369101,0.16639596,-0.04348267,0.36568373,-1.17332034,0.05011692,-0.04174897,0.03688806,-0.02565277,0.10670719,-0.54475390
0.57928964,0.82122474,-1.76022082,0.01455443,-0.00816646,0.19062379,-0.05401155,0.16383365,-0.04683025,0.35328607,-1.15755535,0.05169224,-0.04394343,0.03643653,-0.02605815,0.10191292,-0.54310735
0.58529265,0.80348955,-1.75028160,0.01292129,-0.00826075,0.19073512,-0.05469838,0.16128455,-0.05092060,0.34144024,-1.14384592,0.05366397,-0.04667228,0.03607961,-0.02673773,0.09732576,-0.54067430
0.59129565,0.78727633,-1.74389779,0.01141351,-0.00857523,0.19099162,-0.05580829,0.15879124,-0.05579973,0.33024076,-1.13258593,0.05599511,-0.05000809,0.03581904,-0.02772404,0.09298673,-0.53738615
0.59729865,0.77267124,-1.74166119,0.01003604,-0.00913219,0.19139998,-0.05739539,0.15639365,-0.06151476,0.31975675,-1.12419436,0.05863893,-0.05402161,0.03565255,-0.02904719,0.08892715,-0.53320060
0.60330165,0.75970246,-1.74418786,0.00879050,-0.00995515,0.19196018,-0.05950914,0.15412935,-0.06811211,0.31003278,-1.11910173,0.06154056,-0.05877943,0.03557398,-0.03073389,0.08516847,-0.52810166
0.60930465,0.74834544,-1.75209594,0.00767551,-0.01106878,0.19266649,-0.06219230,0.15203409,-0.07563531,0.30109070,-1.11773550,0.06463890,-0.06434160,0.03557356,-0.03280630,0.08172250,-0.52209924
0.61530765,0.73853041,-1.76598199,0.00668719,-0.01249864,0.19350878,-0.06547889,0.15014266,-0.08412254,0.29293217,-1.12050483,0.06786890,-0.07075900,0.03563834,-0.03528104,0.07859212,-0.51522837
0.62131066,0.73015195,-1.78639666,0.00581962,-0.01427086,0.19447433,-0.06939218,0.14848995,-0.09360396,0.28554207,-1.12778516,0.07116413,-0.07807077,0.03575285,-0.03816811,0.07577224,-0.50754802
0.62731366,0.72308056,-1.81382036,0.00506532,-0.01641162,0.19554997,-0.07394279,0.14711239,-0.10409884,0.27889242,-1.13990290,0.07445959,-0.08630181,0.03589983,-0.04146992,0.07325118,-0.49913943
0.63331666,0.71717554,-1.84863967,0.00441572,-0.01894656,0.19672456,-0.07912707,0.14604955,-0.11561271,0.27294694,-1.15712090,0.07769457,-0.09546049,0.03606117,-0.04518046,0.07101228,-0.49010412
0.63931966,0.71229898,-1.89112545,0.00386164,-0.02190006,0.19799162,-0.08492585,0.14534600,-0.12813458,0.26766590,-1.17962505,0.08081568,-0.10553670,0.03621883,-0.04928462,0.06903583,-0.48056137
0.64532266,0.70833022,-1.94141323,0.00339364,-0.02529431,0.19935219,-0.09130354,0.14505317,-0.14163440,0.26301115,-1.20751251,0.08377971,-0.11650028,0.03635589,-0.05375783,0.06730104,-0.47064526
0.65132566,0.70518014,-1.99948696,0.00300242,-0.02914842,0.20081763,-0.09820782,0.14523141,-0.15606086,0.25895114,-1.24078205,0.08655635,-0.12830011,0.03645755,-0.05856583,0.06578810,-0.46050135
0.65732866,0.70280478,-2.06516655,0.00267910,-0.03347730,0.20241231,-0.10556987,0.14595177,-0.17133971,0.25546578,-1.27932683,0.08913056,-0.14086373,0.03651208,-0.06366492,0.06448024,-0.45028292
