energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.52676338,0.98153989,0.00456654,0.00000000,0.00531045,0.26508344,0.47805594,0.00000000,0.51260636,0.14516768
-3.52076038,1.03765919,0.00484161,0.00000000,0.00538089,0.27609454,0.50425412,0.00000000,0.53606877,0.15367217
-3.51475738,1.09535107,0.00512866,0.00000000,0.00541524,0.28735941,0.53068541,0.00000000,0.55880304,0.16248118
-3.50875438,1.15410551,0.00542470,0.00000000,0.00541238,0.29878618,0.55711790,0.00000000,0.58060983,0.17150283
-3.50275138,1.21340641,0.00572657,0.00000000,0.00537204,0.31029006,0.58332632,0.00000000,0.60131672,0.18064363
-3.49674837,1.27273584,0.00603094,0.00000000,0.00529485,0.32179502,0.60909273,0.00000000,0.62077826,0.18980922
-3.49074537,1.33157878,0.00633436,0.00000000,0.00518227,0.33323519,0.63420717,0.00000000,0.63887537,0.19890520
-3.48474237,1.38942840,0.00663336,0.00000000,0.00503652,0.34455581,0.65846843,0.00000000,0.65551389,0.20783827
-3.47873937,1.44579169,0.00692444,0.00000000,0.00486055,0.35571367,0.68168493,0.00000000,0.67062272,0.21651740
-3.47273637,1.50019549,0.00720421,0.00000000,0.00465786,0.36667706,0.70367576,0.00000000,0.68415139,0.22485520
-3.46673337,1.55219255,0.00746943,0.00000000,0.00443244,0.37742517,0.72427199,0.00000000,0.69606746,0.23276940
-3.46073037,1.60136766,0.00771707,0.00000000,0.00418860,0.38794704,0.74331820,0.00000000,0.70635387,0.24018433
-3.45472736,1.64734345,0.00794440,0.00000000,0.00393084,0.39823995,0.76067414,0.00000000,0.71500616,0.24703244
-3.44872436,1.68978574,0.00814906,0.00000000,0.00366373,0.40830760,0.77621656,0.00000000,0.72203008,0.25325570
-3.44272136,1.72840823,0.00832909,0.00000000,0.00339176,0.41815790,0.78984117,0.00000000,0.72743936,0.25880689
-3.43671836,1.76297634,0.00848302,0.00000000,0.00311923,0.42780066,0.80146451,0.00000000,0.73125386,0.26365070
-3.43071536,1.79331007,0.00860985,0.00000000,0.00285017,0.43724534,0.81102568,0.00000000,0.73349817,0.26776459
-3.42471236,1.81928577,0.00870912,0.00000000,0.00258823,0.44649885,0.81848789,0.00000000,0.73420067,0.27113935
-3.41870935,1.84083688,0.00878089,0.00000000,0.00233666,0.45556374,0.82383977,0.00000000,0.73339299,0.27377934
-3.41270635,1.85795361,0.00882573,0.00000000,0.00209821,0.46443675,0.82709612,0.00000000,0.73110993,0.27570242
-3.40670335,1.87068171,0.00884474,0.00000000,0.00187519,0.47310799,0.82829844,0.00000000,0.72738980,0.27693956
-3.40070035,1.87912041,0.00883945,0.00000000,0.00166941,0.48156065,0.82751489,0.00000000,0.72227503,0.27753411
-3.39469735,1.88341982,0.00881182,0.00000000,0.00148226,0.48977142,0.82483978,0.00000000,0.71581320,0.27754084
-3.38869435,1.88377782,0.00876419,0.00000000,0.00131467,0.49771160,0.82039272,0.00000000,0.70805811,0.27702465
-3.38269135,1.88043669,0.00869919,0.00000000,0.00116725,0.50534870,0.81431724,0.00000000,0.69907120,0.27605921
-3.37668834,1.87367954,0.00861970,0.00000000,0.00104024,0.51264864,0.80677916,0.00000000,0.68892287,0.27472527
-3.37068534,1.86382670,0.00852878,0.00000000,0.00093366,0.51957819,0.79796459,0.00000000,0.67769384,0.27310905
-3.36468234,1.85123189,0.00842960,0.00000000,0.00084730,0.52610759,0.78807762,0.00000000,0.66547641,0.27130039
-3.35867934,1.83627838,0.00832537,0.00000000,0.00078082,0.53221307,0.77733789,0.00000000,0.65237543,0.26939102
-3.35267634,1.81937480,0.00821928,0.00000000,0.00073374,0.53787912,0.76597787,0.00000000,0.63850902,0.26747273
-3.34667334,1.80095062,0.00811446,0.00000000,0.00070556,0.54310019,0.75424002,0.00000000,0.62400882,0.26563563
-3.34067034,1.78145116,0.00801391,0.00000000,0.00069572,0.54788176,0.74237387,0.00000000,0.60901977,0.26396648
-3.33466733,1.76133205,0.00792043,0.00000000,0.00070365,0.55224058,0.73063290,0.00000000,0.59369936,0.26254711
-3.32866433,1.74105295,0.00783663,0.00000000,0.00072879,0.55620403,0.71927149,0.00000000,0.57821623,0.26145294
-3.32266133,1.72107083,0.00776485,0.00000000,0.00077056,0.55980855,0.70854177,0.00000000,0.56274824,0.26075174
-3.31665833,1.70183264,0.00770712,0.00000000,0.00082838,0.56309732,0.69869065,0.00000000,0.54747996,0.26050243
-3.31065533,1.68376787,0.00766519,0.00000000,0.00090164,0.56611726,0.68995690,0.00000000,0.53259968,0.26075432
-3.30465233,1.66728100,0.00764044,0.00000000,0.00098969,0.56891554,0.68256854,0.00000000,0.51829605,0.26154641
-3.29864932,1.65274456,0.00763395,0.00000000,0.00109179,0.57153592,0.67674061,0.00000000,0.50475455,0.26290715
-3.29264632,1.64049286,0.00764645,0.00000000,0.00120711,0.57401518,0.67267335,0.00000000,0.49215385,0.26485448
-3.28664332,1.63081713,0.00767835,0.00000000,0.00133469,0.57637996,0.67055091,0.00000000,0.48066239,0.26739620
-3.28064032,1.62396216,0.00772976,0.00000000,0.00147345,0.57864424,0.67054070,0.00000000,0.47043518,0.27053073
-3.27463732,1.62012490,0.00780055,0.00000000,0.00162209,0.58080775,0.67279330,0.00000000,0.46161123,0.27424827
-3.26863432,1.61945512,0.00789036,0.00000000,0.00177919,0.58285545,0.67744295,0.00000000,0.45431151,0.27853213
-3.26263132,1.62205813,0.00799868,0.00000000,0.00194311,0.58475822,0.68460856,0.00000000,0.44863764,0.28336047
-3.25662831,1.62799928,0.00812490,0.00000000,0.00211205,0.58647461,0.69439495,0.00000000,0.44467145,0.28870807
-3.25062531,1.63731009,0.00826838,0.00000000,0.00228408,0.58795385,0.70689435,0.00000000,0.44247513,0.29454822
-3.24462231,1.64999533,0.00842851,0.00000000,0.00245710,0.58913958,0.72218765,0.00000000,0.44209216,0.30085453
-3.23861931,1.66604044,0.00860473,0.00000000,0.00262893,0.58997426,0.74034539,0.00000000,0.44354870,0.30760255
-3.23261631,1.68541869,0.00879666,0.00000000,0.00279732,0.59040396,0.76142800,0.00000000,0.44685528,0.31477106
-3.22661331,1.70809715,0.00900403,0.00000000,0.00296003,0.59038294,0.78548521,0.00000000,0.45200870,0.32234293
-3.22061031,1.73404107,0.00922677,0.00000000,0.00311483,0.58987787,0.81255440,0.00000000,0.45899367,0.33030545
-3.21460730,1.76321577,0.00946497,0.00000000,0.00325959,0.58887130,0.84265766,0.00000000,0.46778416,0.33865010
-3.20860430,1.79558600,0.00971884,0.00000000,0.00339231,0.58736395,0.87579779,0.00000000,0.47834417,0.34737170
-3.20260130,1.83111231,0.00998869,0.00000000,0.00351119,0.58537571,0.91195302,0.00000000,0.49062781,0.35646703
-3.19659830,1.86974476,0.01027484,0.00000000,0.00361462,0.58294526,0.95107107,0.00000000,0.50457854,0.36593285
-3.19059530,1.91141410,0.01057750,0.00000000,0.00370128,0.58012810,0.99306243,0.00000000,0.52012766,0.37576372
-3.18459230,1.95602125,0.01089671,0.00000000,0.00377013,0.57699326,1.03779373,0.00000000,0.53719202,0.38594944
-3.17858929,2.00342569,0.01123221,0.00000000,0.00382040,0.57361881,1.08508146,0.00000000,0.55567121,0.39647258
-3.17258629,2.05343387,0.01158332,0.00000000,0.00385167,0.57008641,1.13468667,0.00000000,0.57544445,0.40730609
-3.16658329,2.10578875,0.01194885,0.00000000,0.00386381,0.56647539,1.18631127,0.00000000,0.59636745,0.41841140
-3.16058029,2.16016136,0.01232701,0.00000000,0.00385697,0.56285663,1.23959644,0.00000000,0.61826962,0.42973702
-3.15457729,2.21614558,0.01271535,0.00000000,0.00383159,0.55928676,1.29412355,0.00000000,0.64095196,0.44121791
-3.14857429,2.27325688,0.01311071,0.00000000,0.00378837,0.55580312,1.34941797,0.00000000,0.66418608,0.45277568
-3.14257129,2.33093553,0.01350925,0.00000000,0.00372823,0.55241977,1.40495591,0.00000000,0.68771444,0.46431972
-3.13656828,2.38855470,0.01390647,0.00000000,0.00365227,0.54912495,1.46017424,0.00000000,0.71125235,0.47574924
-3.13056528,2.44543331,0.01429731,0.00000000,0.00356176,0.54588012,1.51448308,0.00000000,0.73449153,0.48695615
-3.12456228,2.50085321,0.01467625,0.00000000,0.00345806,0.54262079,1.56728072,0.00000000,0.75710553,0.49782862
-3.11855928,2.55408002,0.01503746,0.00000000,0.00334267,0.53925896,1.61797028,0.00000000,0.77875684,0.50825519
-3.11255628,2.60438652,0.01537501,0.00000000,0.00321711,0.53568724,1.66597733,0.00000000,0.79910530,0.51812912
-3.10655328,2.65107738,0.01568301,0.00000000,0.00308293,0.53178423,1.71076765,0.00000000,0.81781786,0.52735279
-3.10055028,2.69351388,0.01595586,0.00000000,0.00294169,0.52742096,1.75186416,0.00000000,0.83457883,0.53584184
-3.09454727,2.73113709,0.01618847,0.00000000,0.00279494,0.52246789,1.78886224,0.00000000,0.84910045,0.54352876
-3.08854427,2.76348823,0.01637638,0.00000000,0.00264419,0.51680211,1.82144250,0.00000000,0.86113318,0.55036577
-3.08254127,2.79022502,0.01651600,0.00000000,0.00249090,0.51031433,1.84938036,0.00000000,0.87047497,0.55632670
-3.07653827,2.81113291,0.01660471,0.00000000,0.00233644,0.50291506,1.87255190,0.00000000,0.87697934,0.56140785
-3.07053527,2.82613075,0.01664096,0.00000000,0.00218215,0.49453989,1.89093570,0.00000000,0.88056149,0.56562768
-3.06453227,2.83527036,0.01662435,0.00000000,0.00202924,0.48515336,1.90461050,0.00000000,0.88120231,0.56902537
-3.05852926,2.83873029,0.01655561,0.00000000,0.00187887,0.47475128,1.91374887,0.00000000,0.87894988,0.57165837
-3.05252626,2.83680397,0.01643656,0.00000000,0.00173208,0.46336150,1.91860724,0.00000000,0.87391849,0.57359899
-3.04652326,2.82988312,0.01627005,0.00000000,0.00158981,0.45104297,1.91951284,0.00000000,0.86628502,0.57493034
-3.04052026,2.81843733,0.01605982,0.00000000,0.00145290,0.43788334,1.91684818,0.00000000,0.85628297,0.57574174
-3.03451726,2.80299101,0.01581037,0.00000000,0.00132205,0.42399522,1.91103395,0.00000000,0.84419431,0.57612396
-3.02851426,2.78409893,0.01552673,0.00000000,0.00119789,0.40951138,1.90251116,0.00000000,0.83033952,0.57616445
-3.02251126,2.76232161,0.01521432,0.00000000,0.00108091,0.39457916,1.89172324,0.00000000,0.81506638,0.57594287
-3.01650825,2.73820186,0.01487872,0.00000000,0.00097147,0.37935456,1.87909911,0.00000000,0.79873777,0.57552707
-3.01050525,2.71224331,0.01452549,0.00000000,0.00086984,0.36399607,1.86503766,0.00000000,0.78171926,0.57496976
-3.00450225,2.68489205,0.01415998,0.00000000,0.00077616,0.34865889,1.84989445,0.00000000,0.76436685,0.57430594
-2.99849925,2.65652184,0.01378715,0.00000000,0.00069046,0.33348956,1.83397080,0.00000000,0.74701541,0.57355122
-2.99249625,2.62742336,0.01341147,0.00000000,0.00061268,0.31862131,1.81750579,0.00000000,0.72996829,0.57270097
-2.98649325,2.59779768,0.01303678,0.00000000,0.00054265,0.30417039,1.80067116,0.00000000,0.71348840,0.57173038
-2.98049025,2.56775390,0.01266621,0.00000000,0.00048012,0.29023324,1.78356909,0.00000000,0.69779114,0.57059532
-2.97448724,2.53731077,0.01230217,0.00000000,0.00042476,0.27688486,1.76623288,0.00000000,0.68303937,0.56923398
-2.96848424,2.50640188,0.01194630,0.00000000,0.00037618,0.26417807,1.74863016,0.00000000,0.66934053,0.56756906
-2.96248124,2.47488398,0.01159954,0.00000000,0.00033393,0.25214378,1.73066847,0.00000000,0.65674590,0.56551058
-2.95647824,2.44254797,0.01126212,0.00000000,0.00029752,0.24079208,1.71220284,0.00000000,0.64525205,0.56295906
-2.95047524,2.40913190,0.01093367,0.00000000,0.00026643,0.23011406,1.69304495,0.00000000,0.63480420,0.55980900
-2.94447224,2.37433551,0.01061329,0.00000000,0.00024012,0.22008413,1.67297364,0.00000000,0.62530136,0.55595257
-2.93846923,2.33783567,0.01029966,0.00000000,0.00021804,0.21066285,1.65174623,0.00000000,0.61660299,0.55128340
-2.93246623,2.29930230,0.00999117,0.00000000,0.00019967,0.20179987,1.62911032,0.00000000,0.60853679,0.54570035
-2.92646323,2.25841417,0.00968600,0.00000000,0.00018448,0.19343710,1.60481573,0.00000000,0.60090730,0.53911116
-2.92046023,2.21487414,0.00938226,0.00000000,0.00017196,0.18551174,1.57862614,0.00000000,0.59350493,0.53143596
-2.91445723,2.16842335,0.00907809,0.00000000,0.00016165,0.17795925,1.55032999,0.00000000,0.58611509,0.52261043
-2.90845423,2.11885401,0.00877178,0.00000000,0.00015311,0.17071606,1.51975052,0.00000000,0.57852689,0.51258864
-2.90245123,2.06602029,0.00846183,0.00000000,0.00014595,0.16372193,1.48675428,0.00000000,0.57054134,0.50134534
-2.89644822,2.00984709,0.00814706,0.00000000,0.00013981,0.15692198,1.45125817,0.00000000,0.56197841,0.48887775
-2.89044522,1.95033626,0.00782664,0.00000000,0.00013439,0.15026839,1.41323446,0.00000000,0.55268307,0.47520670
-2.88444222,1.88757019,0.00750014,0.00000000,0.00012943,0.14372153,1.37271388,0.00000000,0.54252986,0.46037707
-2.87843922,1.82171259,0.00716757,0.00000000,0.00012472,0.13725086,1.32978649,0.00000000,0.53142594,0.44445750
-2.87243622,1.75300647,0.00682934,0.00000000,0.00012009,0.13083528,1.28460044,0.00000000,0.51931279,0.42753939
-2.86643322,1.68176936,0.00648631,0.00000000,0.00011541,0.12446323,1.23735872,0.00000000,0.50616622,0.40973510
-2.86043022,1.60838615,0.00613970,0.00000000,0.00011060,0.11813235,1.18831399,0.00000000,0.49199528,0.39117558
-2.85442721,1.53329973,0.00579110,0.00000000,0.00010560,0.11184895,1.13776194,0.00000000,0.47683975,0.37200738
-2.84842421,1.45700000,0.00544237,0.00000000,0.00010038,0.10562718,1.08603335,0.00000000,0.46076688,0.35238916
-2.84242121,1.38001167,0.00509560,0.00000000,0.00009496,0.09948807,1.03348539,0.00000000,0.44386730,0.33248796
-2.83641821,1.30288150,0.00475305,0.00000000,0.00008934,0.09345841,0.98049258,0.00000000,0.42625054,0.31247526
-2.83041521,1.22616552,0.00441707,0.00000000,0.00008358,0.08756958,0.92743772,0.00000000,0.40804037,0.29252303
-2.82441221,1.15041678,0.00409005,0.00000000,0.00007773,0.08185643,0.87470337,0.00000000,0.38937027,0.27279998
-2.81840920,1.07617414,0.00377431,0.00000000,0.00007184,0.07635613,0.82266409,0.00000000,0.37037906,0.25346809
-2.81240620,1.00395247,0.00347211,0.00000000,0.00006598,0.07110707,0.77167979,0.00000000,0.35120715,0.23467960
-2.80640320,0.93423464,0.00318554,0.00000000,0.00006021,0.06614800,0.72209030,0.00000000,0.33199324,0.21657452
-2.80040020,0.86746526,0.00291654,0.00000000,0.00005460,0.06151712,0.67421128,0.00000000,0.31287176,0.19927874
-2.79439720,0.80404642,0.00266681,0.00000000,0.00004920,0.05725141,0.62833148,0.00000000,0.29397088,0.18290274
-2.78839420,0.74433522,0.00243784,0.00000000,0.00004408,0.05338603,0.58471116,0.00000000,0.27541129,0.16754097
-2.78239120,0.68864293,0.00223085,0.00000000,0.00003928,0.04995382,0.54358159,0.00000000,0.25730542,0.15327172
-2.77638819,0.63723540,0.00204685,0.00000000,0.00003483,0.04698489,0.50514533,0.00000000,0.23975725,0.14015756
-2.77038519,0.59033463,0.00188657,0.00000000,0.00003079,0.04450629,0.46957706,0.00000000,0.22286244,0.12824617
-2.76438219,0.54812090,0.00175052,0.00000000,0.00002718,0.04254167,0.43702480,0.00000000,0.20670882,0.11757149
-2.75837919,0.51073531,0.00163898,0.00000000,0.00002403,0.04111096,0.40761110,0.00000000,0.19137695,0.10815512
-2.75237619,0.47828239,0.00155201,0.00000000,0.00002137,0.04023010,0.38143424,0.00000000,0.17694087,0.10000779
-2.74637319,0.45083263,0.00148945,0.00000000,0.00001922,0.03991068,0.35856913,0.00000000,0.16346883,0.09313094
-2.74037019,0.42842468,0.00145095,0.00000000,0.00001763,0.04015962,0.33906798,0.00000000,0.15102403,0.08751823
-2.73436718,0.41106731,0.00143598,0.00000000,0.00001662,0.04097886,0.32296070,0.00000000,0.13966523,0.08315703
-2.72836418,0.39874109,0.00144381,0.00000000,0.00001624,0.04236499,0.31025507,0.00000000,0.12944745,0.08002974
-2.72236118,0.39139996,0.00147354,0.00000000,0.00001656,0.04430904,0.30093682,0.00000000,0.12042248,0.07811506
-2.71635818,0.38897270,0.00152408,0.00000000,0.00001763,0.04679630,0.29496987,0.00000000,0.11263942,0.07738910
-2.71035518,0.39136465,0.00159422,0.00000000,0.00001955,0.04980622,0.29229668,0.00000000,0.10614517,0.07782643
-2.70435218,0.39845976,0.00168254,0.00000000,0.00002240,0.05331255,0.29283909,0.00000000,0.10098491,0.07940100
-2.69834917,0.41012303,0.00178753,0.00000000,0.00002632,0.05728360,0.29649961,0.00000000,0.09720249,0.08208696
-2.69234617,0.42620355,0.00190753,0.00000000,0.00003142,0.06168271,0.30316342,0.00000000,0.09484080,0.08585947
-2.68634317,0.44653809,0.00204076,0.00000000,0.00003788,0.06646894,0.31270089,0.00000000,0.09394199,0.09069532
-2.68034017,0.47095507,0.00218538,0.00000000,0.00004584,0.07159798,0.32497072,0.00000000,0.09454757,0.09657350
-2.67433717,0.49927884,0.00233951,0.00000000,0.00005549,0.07702317,0.33982361,0.00000000,0.09669823,0.10347560
-2.66833417,0.53133390,0.00250122,0.00000000,0.00006703,0.08269672,0.35710613,0.00000000,0.10043334,0.11138596
-2.66233117,0.56694884,0.00266862,0.00000000,0.00008064,0.08857097,0.37666470,0.00000000,0.10579008,0.12029167
-2.65632816,0.60595951,0.00283987,0.00000000,0.00009651,0.09459961,0.39834931,0.00000000,0.11280214,0.13018209
-2.65032516,0.64821113,0.00301321,0.00000000,0.00011483,0.10073892,0.42201675,0.00000000,0.12149789,0.14104814
-2.64432216,0.69355895,0.00318701,0.00000000,0.00013577,0.10694877,0.44753303,0.00000000,0.13189806,0.15288115
-2.63831916,0.74186713,0.00335975,0.00000000,0.00015946,0.11319340,0.47477481,0.00000000,0.14401300,0.16567115
-2.63231616,0.79300589,0.00353010,0.00000000,0.00018602,0.11944191,0.50362961,0.00000000,0.15783947,0.17940499
-2.62631316,0.84684657,0.00369689,0.00000000,0.00021548,0.12566839,0.53399473,0.00000000,0.17335720,0.19406383
-2.62031016,0.90325510,0.00385911,0.00000000,0.00024787,0.13185164,0.56577485,0.00000000,0.19052541,0.20962057
-2.61430715,0.96208390,0.00401590,0.00000000,0.00028311,0.13797456,0.59887859,0.00000000,0.20927930,0.22603698
-2.60830415,1.02316287,0.00416656,0.00000000,0.00032107,0.14402311,0.63321403,0.00000000,0.22952705,0.24326094
-2.60230115,1.08629005,0.00431049,0.00000000,0.00036153,0.14998502,0.66868374,0.00000000,0.25114733,0.26122382
-2.59629815,1.15122267,0.00444717,0.00000000,0.00040419,0.15584824,0.70517954,0.00000000,0.27398772,0.27983827
-2.59029515,1.21766944,0.00457612,0.00000000,0.00044865,0.16159926,0.74257762,0.00000000,0.29786431,0.29899669
-2.58429215,1.28528477,0.00469688,0.00000000,0.00049445,0.16722150,0.78073441,0.00000000,0.32256253,0.31857044
-2.57828914,1.35366579,0.00480897,0.00000000,0.00054104,0.17269373,0.81948358,0.00000000,0.34783959,0.33841007
-2.57228614,1.42235271,0.00491187,0.00000000,0.00058778,0.17798884,0.85863471,0.00000000,0.37342836,0.35834664
-2.56628314,1.49083288,0.00500498,0.00000000,0.00063400,0.18307291,0.89797378,0.00000000,0.39904289,0.37819425
-2.56028014,1.55854876,0.00508765,0.00000000,0.00067896,0.18790480,0.93726562,0.00000000,0.42438530,0.39775364
-2.55427714,1.62490960,0.00515916,0.00000000,0.00072191,0.19243625,0.97625840,0.00000000,0.44915384,0.41681691
-2.54827414,1.68930658,0.00521874,0.00000000,0.00076209,0.19661259,1.01468987,0.00000000,0.47305192,0.43517315
-2.54227114,1.75113043,0.00526560,0.00000000,0.00079876,0.20037394,1.05229500,0.00000000,0.49579755,0.45261465
-2.53626813,1.80979087,0.00529899,0.00000000,0.00083120,0.20365707,1.08881459,0.00000000,0.51713277,0.46894351
-2.53026513,1.86473655,0.00531820,0.00000000,0.00085878,0.20639754,1.12400422,0.00000000,0.53683264,0.48397823
-2.52426213,1.91547420,0.00532263,0.00000000,0.00088093,0.20853232,1.15764278,0.00000000,0.55471310,0.49755990
-2.51825913,1.96158593,0.00531184,0.00000000,0.00089718,0.21000248,1.18954000,0.00000000,0.57063741,0.50955768
-2.51225613,2.00274320,0.00528560,0.00000000,0.00090720,0.21075598,1.21954231,0.00000000,0.58452056,0.51987311
-2.50625313,2.03871665,0.00524392,0.00000000,0.00091077,0.21075027,1.24753635,0.00000000,0.59633139,0.52844310
-2.50025013,2.06938078,0.00518704,0.00000000,0.00090781,0.20995467,1.27344993,0.00000000,0.60609227,0.53524129
-2.49424712,2.09471332,0.00511553,0.00000000,0.00089839,0.20835222,1.29725009,0.00000000,0.61387608,0.54027770
-2.48824412,2.11478887,0.00503020,0.00000000,0.00088271,0.20594104,1.31893831,0.00000000,0.61980079,0.54359662
-2.48224112,2.12976742,0.00493214,0.00000000,0.00086110,0.20273499,1.33854305,0.00000000,0.62402171,0.54527296
-2.47623812,2.13987819,0.00482265,0.00000000,0.00083401,0.19876372,1.35611027,0.00000000,0.62672186,0.54540705
-2.47023512,2.14540003,0.00470325,0.00000000,0.00080199,0.19407194,1.37169224,0.00000000,0.62810104,0.54411847
-2.46423212,2.14663951,0.00457558,0.00000000,0.00076568,0.18871811,1.38533585,0.00000000,0.62836398,0.54153899
-2.45822911,2.14390825,0.00444134,0.00000000,0.00072579,0.18277252,1.39707087,0.00000000,0.62770860,0.53780529
-2.45222611,2.13750104,0.00430227,0.00000000,0.00068305,0.17631489,1.40689952,0.00000000,0.62631467,0.53305183
-2.44622311,2.12767625,0.00416005,0.00000000,0.00063823,0.16943172,1.41478785,0.00000000,0.62433381,0.52740416
-2.44022011,2.11463978,0.00401622,0.00000000,0.00059208,0.16221332,1.42065986,0.00000000,0.62188132,0.52097338
-2.43421711,2.09853383,0.00387218,0.00000000,0.00054534,0.15475092,1.42439499,0.00000000,0.61903030,0.51385170
-2.42821411,2.07943106,0.00372911,0.00000000,0.00049870,0.14713388,1.42582921,0.00000000,0.61580843,0.50610967
-2.42221111,2.05733462,0.00358796,0.00000000,0.00045278,0.13944715,1.42475981,0.00000000,0.61219758,0.49779501
-2.41620810,2.03218394,0.00344941,0.00000000,0.00040815,0.13176904,1.42095392,0.00000000,0.60813621,0.48893311
-2.41020510,2.00386585,0.00331390,0.00000000,0.00036528,0.12416955,1.41416002,0.00000000,0.60352452,0.47952911
-2.40420210,1.97223021,0.00318162,0.00000000,0.00032458,0.11670910,1.40412204,0.00000000,0.59823177,0.46957141
-2.39819910,1.93710886,0.00305254,0.00000000,0.00028635,0.10943789,1.39059509,0.00000000,0.59210564,0.45903621
-2.39219610,1.89833660,0.00292644,0.00000000,0.00025081,0.10239565,1.37336180,0.00000000,0.58498266,0.44789282
-2.38619310,1.85577262,0.00280297,0.00000000,0.00021811,0.09561198,1.35224834,0.00000000,0.57669944,0.43610932
-2.38019010,1.80932104,0.00268168,0.00000000,0.00018832,0.08910698,1.32713904,0.00000000,0.56710377,0.42365824
-2.37418709,1.75894908,0.00256209,0.00000000,0.00016143,0.08289234,1.29798860,0.00000000,0.55606508,0.41052171
-2.36818409,1.70470161,0.00244370,0.00000000,0.00013739,0.07697251,1.26483131,0.00000000,0.54348360,0.39669592
-2.36218109,1.64671130,0.00232607,0.00000000,0.00011609,0.07134614,1.22778651,0.00000000,0.52929780,0.38219457
-2.35617809,1.58520368,0.00220886,0.00000000,0.00009739,0.06600746,1.18705998,0.00000000,0.51348965,0.36705108
-2.35017509,1.52049685,0.00209180,0.00000000,0.00008112,0.06094764,1.14294133,0.00000000,0.49608758,0.35131949
-2.34417209,1.45299600,0.00197480,0.00000000,0.00006709,0.05615607,1.09579731,0.00000000,0.47716699,0.33507400
-2.33816908,1.38318325,0.00185789,0.00000000,0.00005508,0.05162144,1.04606170,0.00000000,0.45684836,0.31840741
-2.33216608,1.31160337,0.00174123,0.00000000,0.00004490,0.04733258,0.99422220,0.00000000,0.43529323,0.30142828
-2.32616308,1.23884650,0.00162514,0.00000000,0.00003634,0.04327914,0.94080521,0.00000000,0.41269835,0.28425744
-2.32016008,1.16552900,0.00151003,0.00000000,0.00002920,0.03945197,0.88635923,0.00000000,0.38928834,0.26702370
-2.31415708,1.09227333,0.00139643,0.00000000,0.00002330,0.03584332,0.83143796,0.00000000,0.36530742,0.24985942
-2.30815408,1.01968851,0.00128492,0.00000000,0.00001845,0.03244686,0.77658378,0.00000000,0.34101064,0.23289592
-2.30215108,0.94835184,0.00117611,0.00000000,0.00001451,0.02925752,0.72231253,0.00000000,0.31665504,0.21625915
-2.29614807,0.87879294,0.00107065,0.00000000,0.00001133,0.02627127,0.66910018,0.00000000,0.29249135,0.20006588
-2.29014507,0.81148085,0.00096914,0.00000000,0.00000879,0.02348472,0.61737201,0.00000000,0.26875635,0.18442040
-2.28414207,0.74681450,0.00087215,0.00000000,0.00000676,0.02089482,0.56749456,0.00000000,0.24566651,0.16941216
-2.27813907,0.68511679,0.00078020,0.00000000,0.00000517,0.01849845,0.51977042,0.00000000,0.22341281,0.15511409
-2.27213607,0.62663246,0.00069368,0.00000000,0.00000393,0.01629214,0.47443612,0.00000000,0.20215713,0.14158187
-2.26613307,0.57152911,0.00061295,0.00000000,0.00000297,0.01427177,0.43166257,0.00000000,0.18203002,0.12885397
-2.26013007,0.51990148,0.00053820,0.00000000,0.00000223,0.01243238,0.39155807,0.00000000,0.16313000,0.11695248
-2.25412706,0.47177798,0.00046957,0.00000000,0.00000167,0.01076805,0.35417325,0.00000000,0.14552409,0.10588450
-2.24812406,0.42712921,0.00040709,0.00000000,0.00000126,0.00927187,0.31950753,0.00000000,0.12924952,0.09564409
-2.24212106,0.38587763,0.00035066,0.00000000,0.00000096,0.00793597,0.28751671,0.00000000,0.11431637,0.08621449
-2.23611806,0.34790796,0.00030015,0.00000000,0.00000074,0.00675159,0.25812104,0.00000000,0.10071082,0.07757064
-2.23011506,0.31307745,0.00025532,0.00000000,0.00000061,0.00570929,0.23121336,0.00000000,0.08839902,0.06968175
-2.22411206,0.28122589,0.00021591,0.00000000,0.00000053,0.00479909,0.20666705,0.00000000,0.07733101,0.06251379
-2.21810905,0.25218473,0.00018157,0.00000000,0.00000051,0.00401070,0.18434322,0.00000000,0.06744481,0.05603194
-2.21210605,0.22578514,0.00015198,0.00000000,0.00000055,0.00333376,0.16409725,0.00000000,0.05867030,0.05020283
-2.20610305,0.20186488,0.00012676,0.00000000,0.00000063,0.00275802,0.14578415,0.00000000,0.05093291,0.04499657
-2.20010005,0.18027389,0.00010557,0.00000000,0.00000078,0.00227363,0.12926303,0.00000000,0.04415686,0.04038851
-2.19409705,0.16087867,0.00008808,0.00000000,0.00000100,0.00187123,0.11440047,0.00000000,0.03826806,0.03636087
-2.18809405,0.14356551,0.00007396,0.00000000,0.00000130,0.00154220,0.10107292,0.00000000,0.03319650,0.03290404
-2.18209105,0.12824277,0.00006294,0.00000000,0.00000170,0.00127876,0.08916826,0.00000000,0.02887821,0.03001774
-2.17608804,0.11484235,0.00005481,0.00000000,0.00000222,0.00107409,0.07858666,0.00000000,0.02525680,0.02771200
-2.17008504,0.10332051,0.00004937,0.00000000,0.00000290,0.00092238,0.06924077,0.00000000,0.02228461,0.02600799
-2.16408204,0.09365816,0.00004652,0.00000000,0.00000375,0.00081893,0.06105561,0.00000000,0.01992339,0.02493866
