energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.16658329,2.31778847,0.01011661,0.05453937,0.67583826,1.48524680,0.23550999,0.00000000,0.45397943,0.29319487
-3.16058029,2.35346792,0.01008356,0.05713369,0.69747413,1.50573992,0.23884868,0.00000000,0.46388071,0.29823104
-3.15457729,2.39110546,0.01010567,0.05978178,0.71910260,1.52851261,0.24260113,0.00000000,0.47308441,0.30303120
-3.14857429,2.42977192,0.01017456,0.06245847,0.74037062,1.55281985,0.24664937,0.00000000,0.48140357,0.30759769
-3.14257129,2.46852342,0.01028165,0.06513790,0.76093479,1.57790216,0.25087245,0.00000000,0.48866356,0.31192963
-3.13656828,2.50642695,0.01041840,0.06779412,0.78047188,1.60300567,0.25515030,0.00000000,0.49470867,0.31602248
-3.13056528,2.54258401,0.01057655,0.07040156,0.79868816,1.62740067,0.25936731,0.00000000,0.49940815,0.31986784
-3.12456228,2.57615195,0.01074832,0.07293561,0.81532736,1.65039796,0.26341553,0.00000000,0.50266131,0.32345366
-3.11855928,2.60636244,0.01092652,0.07537296,0.83017690,1.67136282,0.26719747,0.00000000,0.50440157,0.32676475
-3.11255628,2.63253688,0.01110468,0.07769206,0.84307245,1.68972641,0.27062833,0.00000000,0.50459936,0.32978369
-3.10655328,2.65409861,0.01127711,0.07987339,0.85390050,1.70499456,0.27363786,0.00000000,0.50326365,0.33249205
-3.10055028,2.67058202,0.01143895,0.08189972,0.86259932,1.71675406,0.27617158,0.00000000,0.50044218,0.33487186
-3.09454727,2.68163851,0.01158618,0.08375639,0.86915802,1.72467655,0.27819159,0.00000000,0.49622037,0.33690733
-3.08854427,2.68703963,0.01171557,0.08543140,0.87361424,1.72852027,0.27967685,0.00000000,0.49071895,0.33858668
-3.08254127,2.68667754,0.01182471,0.08691556,0.87605035,1.72812997,0.28062303,0.00000000,0.48409043,0.33990392
-3.07653827,2.68056289,0.01191192,0.08820260,0.87658856,1.72343508,0.28104192,0.00000000,0.47651451,0.34086065
-3.07053527,2.66882041,0.01197621,0.08928913,0.87538513,1.71444645,0.28096041,0.00000000,0.46819262,0.34146753
-3.06453227,2.65168211,0.01201725,0.09017470,0.87262385,1.70125181,0.28041915,0.00000000,0.45934172,0.34174541
-3.05852926,2.62947844,0.01203527,0.09086165,0.86850901,1.68401010,0.27947078,0.00000000,0.45018760,0.34172600
-3.05252626,2.60262712,0.01203100,0.09135502,0.86325806,1.66294467,0.27817784,0.00000000,0.44095776,0.34145191
-3.04652326,2.57161997,0.01200560,0.09166231,0.85709420,1.63833557,0.27661038,0.00000000,0.43187426,0.34097602
-3.04052026,2.53700766,0.01196060,0.09179319,0.85023892,1.61051080,0.27484332,0.00000000,0.42314657,0.34036012
-3.03451726,2.49938253,0.01189779,0.09175914,0.84290474,1.57983669,0.27295353,0.00000000,0.41496472,0.33967279
-3.02851426,2.45935982,0.01181914,0.09157301,0.83528824,1.54670753,0.27101676,0.00000000,0.40749295,0.33898657
-3.02251126,2.41755758,0.01172673,0.09124848,0.82756367,1.51153442,0.26910451,0.00000000,0.40086407,0.33837452
-3.01650825,2.37457589,0.01162263,0.09079951,0.81987698,1.47473379,0.26728092,0.00000000,0.39517472,0.33790625
-3.01050525,2.33097600,0.01150882,0.09023970,0.81234090,1.43671563,0.26559971,0.00000000,0.39048173,0.33764372
-3.00450225,2.28726011,0.01138711,0.08958171,0.80503073,1.39787200,0.26410150,0.00000000,0.38679976,0.33763688
-2.99849925,2.24385286,0.01125905,0.08883664,0.79798147,1.35856601,0.26281141,0.00000000,0.38410031,0.33791957
-2.99249625,2.20108531,0.01112586,0.08801347,0.79118612,1.31912189,0.26173725,0.00000000,0.38231231,0.33850578
-2.98649325,2.15918236,0.01098840,0.08711865,0.78459551,1.27981653,0.26086828,0.00000000,0.38132416,0.33938669
-2.98049025,2.11825443,0.01084715,0.08615572,0.77811968,1.24087287,0.26017481,0.00000000,0.38098741,0.34052856
-2.97448724,2.07829421,0.01070219,0.08512514,0.77163084,1.20245566,0.25960854,0.00000000,0.38112187,0.34187186
-2.96848424,2.03917864,0.01055323,0.08402430,0.76496802,1.16466967,0.25910377,0.00000000,0.38152207,0.34333160
-2.96248124,2.00067667,0.01039970,0.08284763,0.75794326,1.12756073,0.25857953,0.00000000,0.38196488,0.34479907
-2.95647824,1.96246240,0.01024085,0.08158697,0.75034915,1.09111943,0.25794241,0.00000000,0.38221793,0.34614489
-2.95047524,1.92413337,0.01007580,0.08023211,0.74196766,1.05528752,0.25709015,0.00000000,0.38204865,0.34722340
-2.94447224,1.88523313,0.00990378,0.07877139,0.73257969,1.01996659,0.25591581,0.00000000,0.38123351,0.34787805
-2.93846923,1.84527713,0.00972420,0.07719254,0.72197519,0.98502868,0.25431228,0.00000000,0.37956705,0.34794777
-2.93246623,1.80378075,0.00953689,0.07548352,0.70996329,0.95032831,0.25217700,0.00000000,0.37687039,0.34727384
-2.92646323,1.76028797,0.00934222,0.07363336,0.69638208,0.91571522,0.24941663,0.00000000,0.37299879,0.34570701
-2.92046023,1.71439933,0.00914129,0.07163311,0.68110746,0.88104722,0.24595143,0.00000000,0.36784807,0.34311454
-2.91445723,1.66579761,0.00893608,0.06947654,0.66406078,0.84620240,0.24171920,0.00000000,0.36135942,0.33938668
-2.90845423,1.61427013,0.00872954,0.06716091,0.64521476,0.81109016,0.23667848,0.00000000,0.35352262,0.33444242
-2.90245123,1.55972627,0.00852571,0.06468743,0.62459748,0.77566032,0.23081094,0.00000000,0.34437742,0.32823411
-2.89644822,1.50220951,0.00832975,0.06206164,0.60229414,0.73991005,0.22412281,0.00000000,0.33401311,0.32075066
-2.89044522,1.44190342,0.00814792,0.05929351,0.57844659,0.70388809,0.21664531,0.00000000,0.32256632,0.31201941
-2.88444222,1.37913125,0.00798758,0.05639743,0.55325056,0.66769630,0.20843398,0.00000000,0.31021724,0.30210630
-2.87843922,1.31434942,0.00785706,0.05339186,0.52695074,0.63148832,0.19956710,0.00000000,0.29718439,0.29111456
-2.87243622,1.24813515,0.00776551,0.05029892,0.49983397,0.59546559,0.19014320,0.00000000,0.28371831,0.27918197
-2.86643322,1.18116918,0.00772269,0.04714376,0.47222084,0.55987107,0.18027778,0.00000000,0.27009441,0.26647678
-2.86043022,1.11421433,0.00773878,0.04395379,0.44445606,0.52498081,0.17009951,0.00000000,0.25660531,0.25319264
-2.85442721,1.04809126,0.00782403,0.04075789,0.41689811,0.49109418,0.15974597,0.00000000,0.24355312,0.23954279
-2.84842421,0.98365244,0.00798852,0.03758555,0.38990860,0.45852304,0.14935924,0.00000000,0.23124178,0.22575374
-2.84242121,0.92175577,0.00824178,0.03446599,0.36384176,0.42758045,0.13908156,0.00000000,0.21996999,0.21205886
-2.83641821,0.86323890,0.00859245,0.03142739,0.33903460,0.39856959,0.12905113,0.00000000,0.21002471,0.19869206
-2.83041521,0.80889544,0.00904795,0.02849620,0.31579793,0.37177324,0.11939829,0.00000000,0.20167567,0.18588199
-2.82441221,0.75945395,0.00961418,0.02569649,0.29440883,0.34744437,0.11024233,0.00000000,0.19517086,0.17384684
-2.81840920,0.71556034,0.01029515,0.02304956,0.27510454,0.32579808,0.10168873,0.00000000,0.19073310,0.16278997
-2.81240620,0.67776436,0.01109275,0.02057359,0.25807805,0.30700530,0.09382732,0.00000000,0.18855776,0.15289652
-2.80640320,0.64651017,0.01200655,0.01828348,0.24347552,0.29118829,0.08673092,0.00000000,0.18881145,0.14433099
-2.80040020,0.62213132,0.01303359,0.01619087,0.23139538,0.27841806,0.08045490,0.00000000,0.19163171,0.13723582
-2.79439720,0.60484958,0.01416837,0.01430422,0.22188908,0.26871369,0.07503721,0.00000000,0.19712748,0.13173085
-2.78839420,0.59477763,0.01540278,0.01262906,0.21496334,0.26204335,0.07049913,0.00000000,0.20538017,0.12791362
-2.78239120,0.59192477,0.01672621,0.01116826,0.21058373,0.25832704,0.06684644,0.00000000,0.21644509,0.12586023
-2.77638819,0.59620513,0.01812569,0.00992239,0.20867917,0.25744053,0.06407099,0.00000000,0.23035314,0.12562671
-2.77038519,0.60744762,0.01958617,0.00889016,0.20914724,0.25922051,0.06215253,0.00000000,0.24711235,0.12725057
-2.76438219,0.62540695,0.02109082,0.00806871,0.21185995,0.26347040,0.06106066,0.00000000,0.26670926,0.13075245
-2.75837919,0.64977479,0.02262139,0.00745404,0.21666952,0.26996673,0.06075681,0.00000000,0.28910977,0.13613753
-2.75237619,0.68019052,0.02415870,0.00704127,0.22341422,0.27846557,0.06119618,0.00000000,0.31425943,0.14339667
-2.74637319,0.71625097,0.02568307,0.00682490,0.23192356,0.28870891,0.06232938,0.00000000,0.34208300,0.15250710
-2.74037019,0.75751853,0.02717481,0.00679897,0.24202306,0.30043065,0.06410399,0.00000000,0.37248327,0.16343252
-2.73436718,0.80352736,0.02861473,0.00695714,0.25353805,0.31336200,0.06646563,0.00000000,0.40533908,0.17612266
-2.72836418,0.85378757,0.02998453,0.00729268,0.26629662,0.32723609,0.06935884,0.00000000,0.44050272,0.19051221
-2.72236118,0.90778724,0.03126727,0.00779842,0.28013142,0.34179182,0.07272757,0.00000000,0.47779676,0.20651936
-2.71635818,0.96499255,0.03244769,0.00846660,0.29488062,0.35677674,0.07651533,0.00000000,0.51701065,0.22404389
-2.71035518,1.02484634,0.03351247,0.00928865,0.31038767,0.37194909,0.08066508,0.00000000,0.55789730,0.24296504
-2.70435218,1.08676558,0.03445045,0.01025501,0.32650043,0.38707904,0.08511893,0.00000000,0.60016993,0.26313952
-2.69834917,1.15013833,0.03525267,0.01135488,0.34306938,0.40194927,0.08981763,0.00000000,0.64349973,0.28439964
-2.69234617,1.21432105,0.03591249,0.01257599,0.35994557,0.41635501,0.09470009,0.00000000,0.68751456,0.30655200
-2.68634317,1.27863676,0.03642544,0.01390442,0.37697821,0.43010379,0.09970289,0.00000000,0.73179912,0.32937695
-2.68034017,1.34237496,0.03678915,0.01532447,0.39401237,0.44301509,0.10475989,0.00000000,0.77589692,0.35262900
-2.67433717,1.40479393,0.03700317,0.01681858,0.41088700,0.45492006,0.10980218,0.00000000,0.81931425,0.37603832
-2.66833417,1.46512578,0.03706879,0.01836739,0.42743355,0.46566158,0.11475817,0.00000000,0.86152648,0.39931365
-2.66233117,1.52258487,0.03698880,0.01994983,0.44347539,0.47509474,0.11955413,0.00000000,0.90198640,0.42214645
-2.65632816,1.57637937,0.03676727,0.02154333,0.45882824,0.48308778,0.12411513,0.00000000,0.94013494,0.44421638
-2.65032516,1.62572623,0.03640940,0.02312421,0.47330167,0.48952380,0.12836622,0.00000000,0.97541359,0.46519809
-2.64432216,1.66986883,0.03592130,0.02466806,0.48670175,0.49430284,0.13223418,0.00000000,1.00727848,0.48476887
-2.63831916,1.70809700,0.03530991,0.02615025,0.49883484,0.49734457,0.13564942,0.00000000,1.03521543,0.50261727
-2.63231616,1.73976836,0.03458283,0.02754654,0.50951228,0.49859127,0.13854817,0.00000000,1.05875542,0.51845196
-2.62631316,1.76433009,0.03374834,0.02883370,0.51855591,0.49801097,0.14087484,0.00000000,1.07748977,0.53201082
-2.62031016,1.78134003,0.03281527,0.02999013,0.52580408,0.49560052,0.14258436,0.00000000,1.09108431,0.54306949
-2.61430715,1.79048585,0.03179309,0.03099656,0.53111786,0.49138827,0.14364442,0.00000000,1.09929184,0.55144930
-2.60830415,1.79160129,0.03069179,0.03183665,0.53438712,0.48543621,0.14403749,0.00000000,1.10196224,0.55702391
-2.60230115,1.78467830,0.02952194,0.03249754,0.53553613,0.47784129,0.14376246,0.00000000,1.09904954,0.55972447
-2.59629815,1.76987437,0.02829465,0.03297031,0.53452832,0.46873572,0.14283587,0.00000000,1.09061568,0.55954297
-2.59029515,1.74751440,0.02702148,0.03325040,0.53136998,0.45828612,0.14129251,0.00000000,1.07683056,0.55653346
-2.58429215,1.71808672,0.02571440,0.03333782,0.52611250,0.44669145,0.13918545,0.00000000,1.05796834,0.55081130
-2.57828914,1.68223328,0.02438566,0.03323726,0.51885321,0.43417976,0.13658542,0.00000000,1.03440014,0.54255007
-2.57228614,1.64073432,0.02304761,0.03295806,0.50973443,0.42100374,0.13357955,0.00000000,1.00658324,0.53197663
-2.56628314,1.59448807,0.02171255,0.03251407,0.49894106,0.40743532,0.13026942,0.00000000,0.97504749,0.51936419
-2.56028014,1.54448626,0.02039253,0.03192326,0.48669646,0.39375946,0.12676865,0.00000000,0.94037935,0.50502389
-2.55427714,1.49178660,0.01909913,0.03120738,0.47325706,0.38026737,0.12319995,0.00000000,0.90320435,0.48929528
-2.54827414,1.43748328,0.01784325,0.03039134,0.45890572,0.36724953,0.11969186,0.00000000,0.86416863,0.47253584
-2.54227114,1.38267685,0.01663495,0.02950262,0.44394425,0.35498869,0.11637516,0.00000000,0.82392057,0.45511036
-2.53626813,1.32844470,0.01548326,0.02857060,0.42868537,0.34375322,0.11337933,0.00000000,0.78309310,0.43738031
-2.53026513,1.27581330,0.01439607,0.02762575,0.41344451,0.33379103,0.11082886,0.00000000,0.74228735,0.41969379
-2.52426213,1.22573328,0.01338007,0.02669899,0.39853173,0.32532433,0.10883991,0.00000000,0.70205855,0.40237639
-2.51825913,1.17905825,0.01244074,0.02582091,0.38424410,0.31854532,0.10751710,0.00000000,0.66290425,0.38572329
-2.51225613,1.13652794,0.01158238,0.02502108,0.37085897,0.31361307,0.10695082,0.00000000,0.62525551,0.36999282
-2.50625313,1.09875619,0.01080822,0.02432746,0.35862816,0.31065150,0.10721495,0.00000000,0.58947110,0.35540175
-2.50025013,1.06622378,0.01012056,0.02376583,0.34777346,0.30974852,0.10836520,0.00000000,0.55583470,0.34212224
-2.49424712,1.03927627,0.00952093,0.02335932,0.33848350,0.31095633,0.11043802,0.00000000,0.52455506,0.33028065
-2.48824412,1.01812631,0.00901035,0.02312805,0.33091196,0.31429265,0.11345013,0.00000000,0.49576881,0.31995795
-2.48224112,1.00286013,0.00858950,0.02308891,0.32517725,0.31974282,0.11739876,0.00000000,0.46954555,0.31119176
-2.47623812,0.99344751,0.00825897,0.02325533,0.32136347,0.32726256,0.12226238,0.00000000,0.44589484,0.30397967
-2.47023512,0.98975458,0.00801942,0.02363727,0.31952248,0.33678121,0.12800207,0.00000000,0.42477453,0.29828376
-2.46423212,0.99155846,0.00787176,0.02424119,0.31967699,0.34820529,0.13456334,0.00000000,0.40610001,0.29403598
-2.45822911,0.99856330,0.00781726,0.02507020,0.32182426,0.36142204,0.14187838,0.00000000,0.38975378,0.29114404
-2.45222611,1.01041657,0.00785759,0.02612419,0.32594029,0.37630301,0.14986864,0.00000000,0.37559497,0.28949772
-2.44622311,1.02672512,0.00799481,0.02740005,0.33198410,0.39270733,0.15844753,0.00000000,0.36346837,0.28897515
-2.44022011,1.04707031,0.00823128,0.02889191,0.33990185,0.41048466,0.16752328,0.00000000,0.35321257,0.28944892
-2.43421711,1.07102166,0.00856953,0.03059138,0.34963053,0.42947774,0.17700177,0.00000000,0.34466704,0.29079172
-2.42821411,1.09814862,0.00901199,0.03248786,0.36110100,0.44952440,0.18678921,0.00000000,0.33767787,0.29288148
-2.42221111,1.12803029,0.00956078,0.03456876,0.37424015,0.47045916,0.19679457,0.00000000,0.33210216,0.29560563
-2.41620810,1.16026280,0.01021737,0.03681977,0.38897210,0.49211431,0.20693169,0.00000000,0.32781096,0.29886461
-2.41020510,1.19446447,0.01098223,0.03922506,0.40521839,0.51432063,0.21712108,0.00000000,0.32469084,0.30257446
-2.40420210,1.23027887,0.01185452,0.04176751,0.42289713,0.53690784,0.22729114,0.00000000,0.32264430,0.30666846
-2.39819910,1.26737588,0.01283172,0.04442888,0.44192134,0.55970477,0.23737910,0.00000000,0.32158901,0.31109789
-2.39219610,1.30545128,0.01390939,0.04718995,0.46219647,0.58253956,0.24733137,0.00000000,0.32145626,0.31583199
-2.38619310,1.34422511,0.01508088,0.05003070,0.48361757,0.60523984,0.25710357,0.00000000,0.32218878,0.32085713
-2.38019010,1.38343926,0.01633717,0.05293047,0.50606627,0.62763323,0.26666014,0.00000000,0.32373820,0.32617539
-2.37418709,1.42285479,0.01766683,0.05586806,0.52940799,0.64954809,0.27597371,0.00000000,0.32606242,0.33180264
-2.36818409,1.46224942,0.01905602,0.05882201,0.55348966,0.67081470,0.28502419,0.00000000,0.32912310,0.33776624
-2.36218109,1.50141558,0.02048862,0.06177073,0.57813846,0.69126708,0.29379787,0.00000000,0.33288343,0.34410253
-2.35617809,1.54015927,0.02194649,0.06469284,0.60316175,0.71074523,0.30228631,0.00000000,0.33730653,0.35085433
-2.35017509,1.57830016,0.02340985,0.06756740,0.62834841,0.72909805,0.31048549,0.00000000,0.34235440,0.35806834
-2.34417209,1.61567286,0.02485768,0.07037434,0.65347200,0.74618671,0.31839492,0.00000000,0.34798755,0.36579277
-2.33816908,1.65212951,0.02626833,0.07309482,0.67829550,0.76188846,0.32601704,0.00000000,0.35416542,0.37407521
-2.33216608,1.68754341,0.02762008,0.07571170,0.70257773,0.77610079,0.33335676,0.00000000,0.36084737,0.38296068
-2.32616308,1.72181356,0.02889180,0.07820998,0.72608125,0.78874551,0.34042120,0.00000000,0.36799426,0.39249001
-2.32016008,1.75486960,0.03006363,0.08057732,0.74858133,0.79977281,0.34721967,0.00000000,0.37557041,0.40269845
-2.31415708,1.78667680,0.03111760,0.08280444,0.76987563,0.80916487,0.35376373,0.00000000,0.38354567,0.41361456
-2.30815408,1.81724038,0.03203824,0.08488556,0.78979399,0.81693874,0.36006732,0.00000000,0.39189745,0.42525919
-2.30215108,1.84660874,0.03281308,0.08681869,0.80820782,0.82314827,0.36614697,0.00000000,0.40061250,0.43764457
-2.29614807,1.87487492,0.03343310,0.08860591,0.82503831,0.82788483,0.37202179,0.00000000,0.40968800,0.45077349
-2.29014507,1.90217592,0.03389298,0.09025341,0.84026300,0.83127662,0.37771346,0.00000000,0.41913194,0.46463837
-2.28414207,1.92868936,0.03419133,0.09177144,0.85392002,0.83348635,0.38324591,0.00000000,0.42896256,0.47922027
-2.27813907,1.95462738,0.03433061,0.09317414,0.86610965,0.83470730,0.38864476,0.00000000,0.43920669,0.49448777
-2.27213607,1.98022768,0.03431709,0.09447904,0.87699273,0.83515775,0.39393650,0.00000000,0.44989699,0.51039581
-2.26613307,2.00574187,0.03416048,0.09570661,0.88678592,0.83507390,0.39914739,0.00000000,0.46106815,0.52688435
-2.26013007,2.03142153,0.03387363,0.09687946,0.89575373,0.83470146,0.40430214,0.00000000,0.47275218,0.54387716
-2.25412706,2.05750259,0.03347192,0.09802158,0.90419761,0.83428627,0.40942239,0.00000000,0.48497303,0.56128064
-2.24812406,2.08418879,0.03297274,0.09915732,0.91244249,0.83406429,0.41452514,0.00000000,0.49774082,0.57898290
-2.24212106,2.11163517,0.03239483,0.10031051,0.92082142,0.83425153,0.41962116,0.00000000,0.51104604,0.59685325
-2.23611806,2.13993258,0.03175758,0.10150342,0.92965902,0.83503426,0.42471361,0.00000000,0.52485422,0.61474217
-2.23011506,2.16909423,0.03108044,0.10275590,0.93925465,0.83656013,0.42979684,0.00000000,0.53910132,0.63248205
-2.22411206,2.19904537,0.03038223,0.10408453,0.94986611,0.83893072,0.43485560,0.00000000,0.55369040,0.64988862
-2.21810905,2.22961687,0.02968064,0.10550200,0.96169498,0.84219585,0.43986477,0.00000000,0.56848979,0.66676340
-2.21210605,2.26054346,0.02899173,0.10701665,0.97487419,0.84635015,0.44478956,0.00000000,0.58333316,0.68289698
-2.20610305,2.29146713,0.02832957,0.10863226,0.98945886,0.85133206,0.44958641,0.00000000,0.59802148,0.69807331
-2.20010005,2.32194576,0.02770597,0.11034808,1.00542071,0.85702546,0.45420447,0.00000000,0.61232714,0.71207488
-2.19409705,2.35146696,0.02713032,0.11215913,1.02264665,0.86326389,0.45858768,0.00000000,0.62599997,0.72468859
-2.18809405,2.37946662,0.02660955,0.11405672,1.04094157,0.86983726,0.46267748,0.00000000,0.63877502,0.73571232
-2.18209105,2.40535147,0.02614817,0.11602924,1.06003525,0.87650069,0.46641595,0.00000000,0.65038180,0.74496174
-2.17608804,2.42852455,0.02574837,0.11806303,1.07959320,0.88298519,0.46974924,0.00000000,0.66055447,0.75227734
-2.17008504,2.44841256,0.02541025,0.12014350,1.09923074,0.88900955,0.47263130,0.00000000,0.66904257,0.75753123
-2.16408204,2.46449347,0.02513199,0.12225624,1.11852962,0.89429294,0.47502751,0.00000000,0.67562160,0.76063340
-2.15807904,2.47632320,0.02491015,0.12438808,1.13705644,0.89856755,0.47691822,0.00000000,0.68010303,0.76153723
-2.15207604,2.48355985,0.02473988,0.12652820,1.15438176,0.90159072,0.47830181,0.00000000,0.68234310,0.76024395
-2.14607304,2.48598416,0.02461522,0.12866894,1.17009899,0.90315579,0.47919722,0.00000000,0.68224997,0.75680568
-2.14007004,2.48351511,0.02452930,0.13080651,1.18384209,0.90310140,0.47964567,0.00000000,0.67978889,0.75132697
-2.13406703,2.47621977,0.02447458,0.13294133,1.19530123,0.90131856,0.47971147,0.00000000,0.67498503,0.74396465
-2.12806403,2.46431674,0.02444298,0.13507817,1.20423551,0.89775533,0.47948173,0.00000000,0.66792396,0.73492590
-2.12206103,2.44817307,0.02442611,0.13722584,1.21048243,0.89241890,0.47906494,0.00000000,0.65874969,0.72446449
-2.11605803,2.42829441,0.02441533,0.13939662,1.21396347,0.88537494,0.47858833,0.00000000,0.64766055,0.71287532
-2.11005503,2.40530919,0.02440193,0.14160535,1.21468573,0.87674445,0.47819411,0.00000000,0.63490296,0.70048733
-2.10405203,2.37994712,0.02437722,0.14386821,1.21273968,0.86669823,0.47803459,0.00000000,0.62076376,0.68765503
-2.09804902,2.35301332,0.02433267,0.14620129,1.20829325,0.85544933,0.47826642,0.00000000,0.60556121,0.67474884
-2.09204602,2.32535889,0.02426000,0.14861900,1.20158268,0.84324383,0.47904407,0.00000000,0.58963537,0.66214460
-2.08604302,2.29784958,0.02415135,0.15113240,1.19290067,0.83035062,0.48051281,0.00000000,0.57333824,0.65021260
-2.08004002,2.27133358,0.02399944,0.15374754,1.18258263,0.81705038,0.48280162,0.00000000,0.55702401,0.63930643
-2.07403702,2.24661011,0.02379768,0.15646395,1.17099156,0.80362452,0.48601619,0.00000000,0.54104003,0.62975215
-2.06803402,2.22439985,0.02354042,0.15927327,1.15850254,0.79034441,0.49023242,0.00000000,0.52571850,0.62183801
-2.06203102,2.20531857,0.02322306,0.16215827,1.14548741,0.77746145,0.49549078,0.00000000,0.51136944,0.61580525
-2.05602801,2.18985490,0.02284226,0.16509219,1.13230032,0.76519821,0.50179182,0.00000000,0.49827468,0.61184010
-2.05002501,2.17835295,0.02239603,0.16803850,1.11926479,0.75374106,0.50909307,0.00000000,0.48668325,0.61006752
-2.04402201,2.17100047,0.02188390,0.17095119,1.10666271,0.74323448,0.51730760,0.00000000,0.47680779,0.61054664
-2.03801901,2.16782274,0.02130694,0.17377551,1.09472555,0.73377708,0.52630428,0.00000000,0.46882213,0.61326827
-2.03201601,2.16868221,0.02066781,0.17644917,1.08362809,0.72541956,0.53590996,0.00000000,0.46285961,0.61815447
-2.02601301,2.17328382,0.01997071,0.17890404,1.07348460,0.71816432,0.54591331,0.00000000,0.45901217,0.62506023
-2.02001001,2.18118548,0.01922129,0.18106814,1.06434752,0.71196694,0.55607040,0.00000000,0.45732991,0.63377719
-2.01400700,2.19181317,0.01842650,0.18286801,1.05620852,0.70673903,0.56611173,0.00000000,0.45782089,0.64403928
-2.00800400,2.20447994,0.01759440,0.18423123,1.04900155,0.70235258,0.57575035,0.00000000,0.46045130,0.65553012
-2.00200100,2.21840796,0.01673388,0.18508902,1.04260777,0.69864528,0.58469094,0.00000000,0.46514565,0.66789187
-1.99599800,2.23275281,0.01585445,0.18537880,1.03686189,0.69542685,0.59263923,0.00000000,0.47178723,0.68073525
-1.98999500,2.24662904,0.01496587,0.18504665,1.03155978,0.69248587,0.59931153,0.00000000,0.48021879,0.69365046
-1.98399200,2.25913616,0.01407793,0.18404943,1.02646678,0.68959704,0.60444396,0.00000000,0.49024359,0.70621853
-1.97798899,2.26938435,0.01320010,0.18235661,1.02132660,0.68652858,0.60780087,0.00000000,0.50162705,0.71802287
-1.97198599,2.27651896,0.01234132,0.17995154,1.01587044,0.68304954,0.60918233,0.00000000,0.51409915,0.72866058
-1.96598299,2.27974348,0.01150974,0.17683241,1.00982621,0.67893677,0.60843024,0.00000000,0.52735772,0.73775321
-1.95997999,2.27834016,0.01071254,0.17301246,1.00292739,0.67398158,0.60543298,0.00000000,0.54107292,0.74495672
-1.95397699,2.27168814,0.00995585,0.16851984,0.99492174,0.66799569,0.60012842,0.00000000,0.55489289,0.74997025
-1.94797399,2.25927867,0.00924461,0.16339682,0.98557932,0.66081654,0.59250526,0.00000000,0.56845068,0.75254369
-1.94197099,2.24072723,0.00858260,0.15769859,0.97470004,0.65231178,0.58260274,0.00000000,0.58137234,0.75248363
-1.93596798,2.21578252,0.00797246,0.15149167,0.96212039,0.64238293,0.57050885,0.00000000,0.59328618,0.74965783
-1.92996498,2.18433224,0.00741573,0.14485194,0.94771931,0.63096809,0.55635707,0.00000000,0.60383268,0.74399792
-1.92396198,2.14640555,0.00691303,0.13786249,0.93142313,0.61804367,0.54032211,0.00000000,0.61267500,0.73550044
-1.91795898,2.10217246,0.00646416,0.13061127,0.91320937,0.60362523,0.52261451,0.00000000,0.61950949,0.72422619
-1.91195598,2.05194001,0.00606825,0.12318881,0.89310929,0.58776723,0.50347466,0.00000000,0.62407572,0.71029795
-1.90595298,1.99614541,0.00572394,0.11568588,0.87120912,0.57056188,0.48316630,0.00000000,0.62616569,0.69389665
-1.89994997,1.93534628,0.00542950,0.10819133,0.84764968,0.55213698,0.46196977,0.00000000,0.62563152,0.67525610
-1.89394697,1.87020801,0.00518302,0.10079014,0.82262451,0.53265282,0.44017524,0.00000000,0.62239135,0.65465649
-1.88794397,1.80148853,0.00498248,0.09356171,0.79637620,0.51229823,0.41807599,0.00000000,0.61643292,0.63241673
-1.88194097,1.73002063,0.00482586,0.08657839,0.76919104,0.49128581,0.39596205,0.00000000,0.60781465,0.60888585
-1.87593797,1.65669222,0.00471117,0.07990442,0.74139202,0.46984646,0.37411411,0.00000000,0.59666411,0.58443376
-1.86993497,1.58242479,0.00463650,0.07359502,0.71333016,0.44822329,0.35279795,0.00000000,0.58317365,0.55944151
-1.86393197,1.50815072,0.00460000,0.06769590,0.68537453,0.42666513,0.33225939,0.00000000,0.56759364,0.53429125
-1.85792896,1.43478980,0.00459982,0.06224295,0.65790107,0.40541972,0.31271977,0.00000000,0.55022327,0.50935641
-1.85192596,1.36322575,0.00463408,0.05726226,0.63128072,0.38472695,0.29437211,0.00000000,0.53139962,0.48499206
-1.84592296,1.29428349,0.00470078,0.05277025,0.60586706,0.36481213,0.27737784,0.00000000,0.51148525,0.46152598
-1.83991996,1.22870776,0.00479773,0.04877408,0.58198422,0.34587970,0.26186433,0.00000000,0.49085505,0.43925058
-1.83391696,1.16714408,0.00492246,0.04527216,0.55991528,0.32810757,0.24792299,0.00000000,0.46988296,0.41841607
-1.82791396,1.11012267,0.00507214,0.04225477,0.53989188,0.31164229,0.23560833,0.00000000,0.44892911,0.39922494
-1.82191096,1.05804607,0.00524356,0.03970485,0.52208542,0.29659521,0.22493767,0.00000000,0.42832808,0.38182821
-1.81590795,1.01118114,0.00543309,0.03759885,0.50660041,0.28303993,0.21589179,0.00000000,0.40837885,0.36632332
-1.80990495,0.96965578,0.00563669,0.03590760,0.49347024,0.27101106,0.20841645,0.00000000,0.38933667,0.35275402
-1.80390195,0.93346064,0.00584994,0.03459739,0.48265571,0.26050436,0.20242470,0.00000000,0.37140749,0.34111214
