energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.36368184,1.51381660,0.26382681,0.00000000,0.74862747,0.00000000,0.58854313,0.42131199
-5.35767884,1.51439844,0.26503249,0.00000000,0.74751951,0.00000000,0.60302362,0.41675007
-5.35167584,1.51116521,0.26584983,0.00000000,0.74417931,0.00000000,0.61615770,0.41112543
-5.34567284,1.50415903,0.26628776,0.00000000,0.73863354,0.00000000,0.62777771,0.40452207
-5.33966983,1.49342366,0.26634402,0.00000000,0.73092349,0.00000000,0.63771811,0.39702094
-5.33366683,1.47900162,0.26600455,0.00000000,0.72110363,0.00000000,0.64581841,0.38869765
-5.32766383,1.46093458,0.26524387,0.00000000,0.70924111,0.00000000,0.65192716,0.37962124
-5.32166083,1.43926666,0.26402660,0.00000000,0.69541617,0.00000000,0.65590697,0.36985394
-5.31565783,1.41405034,0.26230977,0.00000000,0.67972317,0.00000000,0.65764021,0.35945186
-5.30965483,1.38535428,0.26004608,0.00000000,0.66227218,0.00000000,0.65703524,0.34846650
-5.30365183,1.35327253,0.25718763,0.00000000,0.64319083,0.00000000,0.65403274,0.33694684
-5.29764882,1.31793411,0.25369003,0.00000000,0.62262615,0.00000000,0.64861193,0.32494177
-5.29164582,1.27951249,0.24951664,0.00000000,0.60074616,0.00000000,0.64079612,0.31250273
-5.28564282,1.23823391,0.24464257,0.00000000,0.57774107,0.00000000,0.63065748,0.29968627
-5.27963982,1.19438403,0.23905838,0.00000000,0.55382367,0.00000000,0.61832047,0.28655634
-5.27363682,1.14831237,0.23277311,0.00000000,0.52922904,0.00000000,0.60396392,0.27318612
-5.26763382,1.10043405,0.22581659,0.00000000,0.50421324,0.00000000,0.58782124,0.25965932
-5.26163082,1.05122855,0.21824085,0.00000000,0.47905105,0.00000000,0.57017899,0.24607085
-5.25562781,1.00123561,0.21012061,0.00000000,0.45403269,0.00000000,0.55137343,0.23252670
-5.24962481,0.95104808,0.20155277,0.00000000,0.42945971,0.00000000,0.53178533,0.21914322
-5.24362181,0.90130228,0.19265510,0.00000000,0.40563996,0.00000000,0.51183303,0.20604575
-5.23761881,0.85266598,0.18356400,0.00000000,0.38288196,0.00000000,0.49196398,0.19336667
-5.23161581,0.80582467,0.17443172,0.00000000,0.36148871,0.00000000,0.47264503,0.18124300
-5.22561281,0.76146661,0.16542293,0.00000000,0.34175128,0.00000000,0.45435183,0.16981377
-5.21960980,0.72026724,0.15671100,0.00000000,0.32394224,0.00000000,0.43755754,0.15921708
-5.21360680,0.68287351,0.14847403,0.00000000,0.30830931,0.00000000,0.42272140,0.14958717
-5.20760380,0.64988881,0.14089093,0.00000000,0.29506924,0.00000000,0.41027744,0.14105160
-5.20160080,0.62185886,0.13413745,0.00000000,0.28440234,0.00000000,0.40062363,0.13372850
-5.19559780,0.59925907,0.12838254,0.00000000,0.27644770,0.00000000,0.39411194,0.12772414
-5.18959480,0.58248366,0.12378494,0.00000000,0.27129923,0.00000000,0.39103946,0.12313081
-5.18359180,0.57183691,0.12049004,0.00000000,0.26900283,0.00000000,0.39164089,0.12002500
-5.17758879,0.56752650,0.11862725,0.00000000,0.26955456,0.00000000,0.39608264,0.11846598
-5.17158579,0.56965920,0.11830754,0.00000000,0.27290008,0.00000000,0.40445853,0.11849474
-5.16558279,0.57823889,0.11962150,0.00000000,0.27893524,0.00000000,0.41678740,0.12013327
-5.15957979,0.59316668,0.12263759,0.00000000,0.28750797,0.00000000,0.43301239,0.12338419
-5.15357679,0.61424334,0.12740079,0.00000000,0.29842129,0.00000000,0.45300219,0.12823065
-5.14757379,0.64117358,0.13393146,0.00000000,0.31143748,0.00000000,0.47655391,0.13463658
-5.14157079,0.67357234,0.14222457,0.00000000,0.32628331,0.00000000,0.50339775,0.14254717
-5.13556778,0.71097270,0.15224917,0.00000000,0.34265617,0.00000000,0.53320314,0.15188966
-5.12956478,0.75283537,0.16394832,0.00000000,0.36023094,0.00000000,0.56558642,0.16257443
-5.12356178,0.79855966,0.17723926,0.00000000,0.37866749,0.00000000,0.60011966,0.17449631
-5.11755878,0.84749562,0.19201422,0.00000000,0.39761857,0.00000000,0.63634071,0.18753629
-5.11155578,0.89895729,0.20814170,0.00000000,0.41673787,0.00000000,0.67376402,0.20156352
-5.10555278,0.95223690,0.22546837,0.00000000,0.43568812,0.00000000,0.71189219,0.21643767
-5.09954977,1.00661972,0.24382164,0.00000000,0.45414886,0.00000000,0.75022792,0.23201157
-5.09354677,1.06139936,0.26301295,0.00000000,0.47182384,0.00000000,0.78828613,0.24813423
-5.08754377,1.11589330,0.28284172,0.00000000,0.48844769,0.00000000,0.82560594,0.26465411
-5.08154077,1.16945813,0.30309996,0.00000000,0.50379178,0.00000000,0.86176213,0.28142258
-5.07553777,1.22150426,0.32357740,0.00000000,0.51766902,0.00000000,0.89637592,0.29829749
-5.06953477,1.27150957,0.34406694,0.00000000,0.52993747,0.00000000,0.92912448,0.31514667
-5.06353177,1.31903151,0.36437032,0.00000000,0.54050273,0.00000000,0.95974900,0.33185134
-5.05752876,1.36371722,0.38430368,0.00000000,0.54931883,0.00000000,0.98806088,0.34830907
-5.05152576,1.40531101,0.40370276,0.00000000,0.55638785,0.00000000,1.01394573,0.36443629
-5.04552276,1.44365888,0.42242739,0.00000000,0.56175797,0.00000000,1.03736486,0.38017009
-5.03951976,1.47870969,0.44036515,0.00000000,0.56552032,0.00000000,1.05835410,0.39546913
-5.03351676,1.51051254,0.45743376,0.00000000,0.56780435,0.00000000,1.07701985,0.41031371
-5.02751376,1.53921042,0.47358207,0.00000000,0.56877225,0.00000000,1.09353214,0.42470467
-5.02151076,1.56503009,0.48878963,0.00000000,0.56861225,0.00000000,1.10811518,0.43866139
-5.01550775,1.58826840,0.50306462,0.00000000,0.56753124,0.00000000,1.12103522,0.45221865
-5.00950475,1.60927555,0.51644029,0.00000000,0.56574693,0.00000000,1.13258652,0.46542274
-5.00350175,1.62843593,0.52897008,0.00000000,0.56347972,0.00000000,1.14307572,0.47832681
-4.99749875,1.64614734,0.54072162,0.00000000,0.56094472,0.00000000,1.15280538,0.49098572
-4.99149575,1.66279960,0.55176997,0.00000000,0.55834421,0.00000000,1.16205741,0.50345083
-4.98549275,1.67875359,0.56219053,0.00000000,0.55586073,0.00000000,1.17107736,0.51576479
-4.97948974,1.69432193,0.57205199,0.00000000,0.55365118,0.00000000,1.18006019,0.52795685
-4.97348674,1.70975215,0.58140986,0.00000000,0.55184221,0.00000000,1.18913858,0.54003898
-4.96748374,1.72521359,0.59030098,0.00000000,0.55052692,0.00000000,1.19837435,0.55200286
-4.96148074,1.74078856,0.59873931,0.00000000,0.54976318,0.00000000,1.20775365,0.56381828
-4.95547774,1.75646846,0.60671349,0.00000000,0.54957346,0.00000000,1.21718630,0.57543276
-4.94947474,1.77215511,0.61418617,0.00000000,0.54994632,0.00000000,1.22650947,0.58677265
-4.94347174,1.78766712,0.62109526,0.00000000,0.55083921,0.00000000,1.23549560,0.59774559
-4.93746873,1.80275103,0.62735705,0.00000000,0.55218258,0.00000000,1.24386425,0.60824414
-4.93146573,1.81709654,0.63287101,0.00000000,0.55388501,0.00000000,1.25129728,0.61815040
-4.92546273,1.83035481,0.63752594,0.00000000,0.55583895,0.00000000,1.25745653,0.62734134
-4.91945973,1.84215866,0.64120702,0.00000000,0.55792683,0.00000000,1.26200305,0.63569449
-4.91345673,1.85214360,0.64380339,0.00000000,0.56002713,0.00000000,1.26461672,0.64309349
-4.90745373,1.85996803,0.64521566,0.00000000,0.56202012,0.00000000,1.26501510,0.64943334
-4.90145073,1.86533160,0.64536286,0.00000000,0.56379282,0.00000000,1.26297036,0.65462489
-4.89544772,1.86799052,0.64418839,0.00000000,0.56524317,0.00000000,1.25832334,0.65859828
-4.88944472,1.86776878,0.64166442,0.00000000,0.56628290,0.00000000,1.25099361,0.66130520
-4.88344172,1.86456486,0.63779471,0.00000000,0.56683927,0.00000000,1.24098516,0.66271975
-4.87743872,1.85835332,0.63261531,0.00000000,0.56685552,0.00000000,1.22838716,0.66283797
-4.87143572,1.84918160,0.62619340,0.00000000,0.56629010,0.00000000,1.21336982,0.66167613
-4.86543272,1.83716211,0.61862414,0.00000000,0.56511489,0.00000000,1.19617547,0.65926784
-4.85942971,1.82246046,0.61002585,0.00000000,0.56331261,0.00000000,1.17710552,0.65566028
-4.85342671,1.80528059,0.60053383,0.00000000,0.56087355,0.00000000,1.15650403,0.65090995
-4.84742371,1.78584810,0.59029315,0.00000000,0.55779220,0.00000000,1.13473891,0.64507804
-4.84142071,1.76439276,0.57945103,0.00000000,0.55406380,0.00000000,1.11218191,0.63822604
-4.83541771,1.74113160,0.56814915,0.00000000,0.54968123,0.00000000,1.08918860,0.63041161
-4.82941471,1.71625362,0.55651651,0.00000000,0.54463254,0.00000000,1.06607959,0.62168528
-4.82341171,1.68990729,0.54466321,0.00000000,0.53889919,0.00000000,1.04312405,0.61208794
-4.81740870,1.66219148,0.53267554,0.00000000,0.53245529,0.00000000,1.02052660,0.60164950
-4.81140570,1.63315045,0.52061265,0.00000000,0.52526771,0.00000000,0.99841812,0.59038856
-4.80540270,1.60277321,0.50850509,0.00000000,0.51729734,0.00000000,0.97685124,0.57831332
-4.79939970,1.57099711,0.49635506,0.00000000,0.50850106,0.00000000,0.95580037,0.56542337
-4.79339670,1.53771546,0.48413848,0.00000000,0.49883458,0.00000000,0.93516646,0.55171246
-4.78739370,1.50278851,0.47180867,0.00000000,0.48825585,0.00000000,0.91478588,0.53717183
-4.78139070,1.46605703,0.45930132,0.00000000,0.47672865,0.00000000,0.89444301,0.52179401
-4.77538769,1.42735768,0.44654047,0.00000000,0.46422644,0.00000000,0.87388547,0.50557669
-4.76938469,1.38653899,0.43344504,0.00000000,0.45073588,0.00000000,0.85284118,0.48852649
-4.76338169,1.34347704,0.41993559,0.00000000,0.43626001,0.00000000,0.83103621,0.47066231
-4.75737869,1.29808986,0.40594083,0.00000000,0.42082078,0.00000000,0.80821231,0.45201814
-4.75137569,1.25034969,0.39140348,0.00000000,0.40446082,0.00000000,0.78414309,0.43264505
-4.74537269,1.20029240,0.37628531,0.00000000,0.38724428,0.00000000,0.75864812,0.41261227
-4.73936968,1.14802356,0.36057092,0.00000000,0.36925672,0.00000000,0.73160414,0.39200744
-4.73336668,1.09372099,0.34427019,0.00000000,0.35060411,0.00000000,0.70295294,0.37093579
-4.72736368,1.03763356,0.32741933,0.00000000,0.33141087,0.00000000,0.67270554,0.34951856
-4.72136068,0.98007666,0.31008048,0.00000000,0.31181715,0.00000000,0.64094282,0.32789053
-4.71535768,0.92142443,0.29234002,0.00000000,0.29197557,0.00000000,0.60781251,0.30619704
-4.70935468,0.86209957,0.27430572,0.00000000,0.27204741,0.00000000,0.57352316,0.28459054
-4.70335168,0.80256115,0.25610290,0.00000000,0.25219864,0.00000000,0.53833539,0.26322682
-4.69734867,0.74329134,0.23786998,0.00000000,0.23259586,0.00000000,0.50255125,0.24226133
-4.69134567,0.68478170,0.21975358,0.00000000,0.21340251,0.00000000,0.46650225,0.22184556
-4.68534267,0.62751988,0.20190359,0.00000000,0.19477537,0.00000000,0.43053688,0.20212379
-4.67933967,0.57197734,0.18446826,0.00000000,0.17686161,0.00000000,0.39500823,0.18323035
-4.67333667,0.51859873,0.16758992,0.00000000,0.15979654,0.00000000,0.36026251,0.16528750
-4.66733367,0.46779346,0.15140106,0.00000000,0.14370206,0.00000000,0.32662884,0.14840399
-4.66133067,0.41992961,0.13602139,0.00000000,0.12868592,0.00000000,0.29441082,0.13267445
-4.65532766,0.37533061,0.12155565,0.00000000,0.11484185,0.00000000,0.26388019,0.11817940
-4.64932466,0.33427448,0.10809232,0.00000000,0.10225037,0.00000000,0.23527273,0.10498619
-4.64332166,0.29699566,0.09570331,0.00000000,0.09098036,0.00000000,0.20878629,0.09315041
-4.63731866,0.26368906,0.08444441,0.00000000,0.08109118,0.00000000,0.18458109,0.08271797
-4.63131566,0.23451606,0.07435651,0.00000000,0.07263529,0.00000000,0.16278189,0.07372758
-4.62531266,0.20961198,0.06546742,0.00000000,0.06566110,0.00000000,0.14348173,0.06621350
-4.61930965,0.18909435,0.05779418,0.00000000,0.06021599,0.00000000,0.12674708,0.06020843
-4.61330665,0.17307167,0.05134559,0.00000000,0.05634921,0.00000000,0.11262376,0.05574628
-4.60730365,0.16165187,0.04612489,0.00000000,0.05411454,0.00000000,0.10114344,0.05286480
-4.60130065,0.15494996,0.04213241,0.00000000,0.05357256,0.00000000,0.09233018,0.05160775
-4.59529765,0.15309444,0.03936795,0.00000000,0.05479223,0.00000000,0.08620664,0.05202648
-4.58929465,0.15623183,0.03783283,0.00000000,0.05785179,0.00000000,0.08279974,0.05418091
-4.58329165,0.16452913,0.03753148,0.00000000,0.06283873,0.00000000,0.08214533,0.05813962
-4.57728864,0.17817362,0.03847251,0.00000000,0.06984882,0.00000000,0.08429164,0.06397905
-4.57128564,0.19737018,0.04066903,0.00000000,0.07898410,0.00000000,0.08930149,0.07178183
-4.56528264,0.22233562,0.04413847,0.00000000,0.09034983,0.00000000,0.09725285,0.08163402
-4.55927964,0.25329047,0.04890162,0.00000000,0.10405047,0.00000000,0.10823797,0.09362158
-4.55327664,0.29044810,0.05498113,0.00000000,0.12018466,0.00000000,0.12236081,0.10782586
-4.54727364,0.33400164,0.06239939,0.00000000,0.13883952,0.00000000,0.13973311,0.12431851
-4.54127064,0.38410908,0.07117592,0.00000000,0.16008424,0.00000000,0.16046889,0.14315571
-4.53526763,0.44087711,0.08132445,0.00000000,0.18396337,0.00000000,0.18467782,0.16437222
-4.52926463,0.50434446,0.09284971,0.00000000,0.21049000,0.00000000,0.21245747,0.18797524
-4.52326163,0.57446527,0.10574412,0.00000000,0.23963914,0.00000000,0.24388491,0.21393859
-4.51725863,0.65109363,0.11998468,0.00000000,0.27134161,0.00000000,0.27900773,0.24219738
-4.51125563,0.73396982,0.13552995,0.00000000,0.30547892,0.00000000,0.31783508,0.27264350
-4.50525263,0.82270934,0.15231763,0.00000000,0.34187921,0.00000000,0.36032889,0.30512235
-4.49924962,0.91679535,0.17026258,0.00000000,0.38031486,0.00000000,0.40639584,0.33943087
-4.49324662,1.01557535,0.18925572,0.00000000,0.42050180,0.00000000,0.45588037,0.37531735
-4.48724362,1.11826251,0.20916371,0.00000000,0.46210086,0.00000000,0.50855921,0.41248303
-4.48124062,1.22394225,0.22982959,0.00000000,0.50472123,0.00000000,0.56413772,0.45058563
-4.47523762,1.33158403,0.25107447,0.00000000,0.54792612,0.00000000,0.62224849,0.48924491
-4.46923462,1.44005841,0.27270019,0.00000000,0.59124053,0.00000000,0.68245228,0.52805007
-4.46323162,1.54815909,0.29449294,0.00000000,0.63416097,0.00000000,0.74424169,0.56656880
-4.45722861,1.65462930,0.31622773,0.00000000,0.67616694,0.00000000,0.80704752,0.60435790
-4.45122561,1.75819174,0.33767364,0.00000000,0.71673365,0.00000000,0.87024776,0.64097485
-4.44522261,1.85758112,0.35859951,0.00000000,0.75534577,0.00000000,0.93317921,0.67599005
-4.43921961,1.95157799,0.37877995,0.00000000,0.79151144,0.00000000,0.99515131,0.70899922
-4.43321661,2.03904261,0.39800139,0.00000000,0.82477627,0.00000000,1.05546175,0.73963534
-4.42721361,2.11894746,0.41606792,0.00000000,0.85473645,0.00000000,1.11341355,0.76757972
-4.42121061,2.19040690,0.43280655,0.00000000,0.88105071,0.00000000,1.16833274,0.79257161
-4.41520760,2.25270282,0.44807176,0.00000000,0.90345033,0.00000000,1.21958609,0.81441581
-4.40920460,2.30530496,0.46174907,0.00000000,0.92174696,0.00000000,1.26659818,0.83298810
-4.40320160,2.34788500,0.47375736,0.00000000,0.93583777,0.00000000,1.30886692,0.84823799
-4.39719860,2.38032374,0.48404997,0.00000000,0.94570765,0.00000000,1.34597703,0.86018872
-4.39119560,2.40271085,0.49261440,0.00000000,0.95142844,0.00000000,1.37761064,0.86893449
-4.38519260,2.41533733,0.49947066,0.00000000,0.95315510,0.00000000,1.40355466,0.87463495
-4.37918959,2.41868082,0.50466836,0.00000000,0.95111901,0.00000000,1.42370449,0.87750722
-4.37318659,2.41338437,0.50828275,0.00000000,0.94561864,0.00000000,1.43806381,0.87781584
-4.36718359,2.40022970,0.51040971,0.00000000,0.93700805,0.00000000,1.44674062,0.87586101
-4.36118059,2.38010610,0.51116031,0.00000000,0.92568366,0.00000000,1.44993949,0.87196579
-4.35517759,2.35397626,0.51065489,0.00000000,0.91206986,0.00000000,1.44795069,0.86646273
-4.34917459,2.32284074,0.50901717,0.00000000,0.89660410,0.00000000,1.44113648,0.85968064
-4.34317159,2.28770248,0.50636875,0.00000000,0.87972208,0.00000000,1.42991550,0.85193211
-4.33716858,2.24953300,0.50282404,0.00000000,0.86184366,0.00000000,1.41474587,0.84350230
-4.33116558,2.20924168,0.49848622,0.00000000,0.84336006,0.00000000,1.39610804,0.83463946
-4.32516258,2.16764942,0.49344413,0.00000000,0.82462277,0.00000000,1.37448815,0.82554779
-4.31915958,2.12546767,0.48777041,0.00000000,0.80593479,0.00000000,1.35036268,0.81638255
-4.31315658,2.08328363,0.48152089,0.00000000,0.78754415,0.00000000,1.32418528,0.80724803
-4.30715358,2.04155197,0.47473520,0.00000000,0.76964027,0.00000000,1.29637624,0.79819795
