energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
0.13506753,0.94543300,0.21161673,0.39929599,0.00134587,0.04936193,0.09330782,0.23350009,0.00000000
0.14107054,0.88902908,0.20346356,0.38227794,0.00121852,0.04743899,0.08263052,0.22084068,0.00000000
0.14707354,0.83912250,0.19665949,0.36940171,0.00109680,0.04597811,0.07290585,0.21014927,0.00000000
0.15307654,0.79578162,0.19119896,0.36051950,0.00098141,0.04498302,0.06412572,0.20156875,0.00000000
0.15907954,0.75899564,0.18706158,0.35543880,0.00087295,0.04445247,0.05626703,0.19522133,0.00000000
0.16508254,0.72868271,0.18421324,0.35393014,0.00077184,0.04438062,0.04929421,0.19120835,0.00000000
0.17108554,0.70469837,0.18260739,0.35573508,0.00067837,0.04475748,0.04316177,0.18961028,0.00000000
0.17708854,0.68684406,0.18218651,0.36057393,0.00059269,0.04556914,0.03781673,0.19048693,0.00000000
0.18309155,0.67487546,0.18288388,0.36815322,0.00051482,0.04679817,0.03320096,0.19387754,0.00000000
0.18909455,0.66851028,0.18462525,0.37817246,0.00044469,0.04842369,0.02925336,0.19980083,0.00000000
0.19509755,0.66743545,0.18733070,0.39033024,0.00038213,0.05042162,0.02591177,0.20825464,0.00000000
0.20110055,0.67131332,0.19091634,0.40432933,0.00032689,0.05276474,0.02311476,0.21921524,0.00000000
0.20710355,0.67978690,0.19529592,0.41988074,0.00027869,0.05542269,0.02080302,0.23263622,0.00000000
0.21310655,0.69248412,0.20038216,0.43670667,0.00023722,0.05836208,0.01892070,0.24844691,0.00000000
0.21910955,0.70902086,0.20608795,0.45454231,0.00020216,0.06154643,0.01741639,0.26655051,0.00000000
0.22511256,0.72900315,0.21232706,0.47313648,0.00017323,0.06493630,0.01624397,0.28682196,0.00000000
0.23111556,0.75202843,0.21901468,0.49225136,0.00015019,0.06848932,0.01536323,0.30910576,0.00000000
0.23711856,0.77768627,0.22606756,0.51166121,0.00013285,0.07216044,0.01474037,0.33321397,0.00000000
0.24312156,0.80555872,0.23340398,0.53115053,0.00012113,0.07590216,0.01434828,0.35892466,0.00000000
0.24912456,0.83522054,0.24094343,0.55051181,0.00011504,0.07966496,0.01416675,0.38598095,0.00000000
0.25512756,0.86623981,0.24860619,0.56954303,0.00011471,0.08339786,0.01418253,0.41409106,0.00000000
0.26113057,0.89817900,0.25631300,0.58804547,0.00012041,0.08704906,0.01438929,0.44292949,0.00000000
0.26713357,0.93059694,0.26398460,0.60582179,0.00013257,0.09056682,0.01478742,0.47213951,0.00000000
0.27313657,0.96305171,0.27154164,0.62267489,0.00015175,0.09390037,0.01538375,0.50133717,0.00000000
0.27913957,0.99510480,0.27890471,0.63840759,0.00017868,0.09700100,0.01619117,0.53011672,0.00000000
0.28514257,1.02632626,0.28599470,0.65282340,0.00021426,0.09982311,0.01722805,0.55805755,0.00000000
0.29114557,1.05630092,0.29273347,0.66572826,0.00025954,0.10232544,0.01851753,0.58473242,0.00000000
0.29714857,1.08463541,0.29904486,0.67693342,0.00031571,0.10447210,0.02008670,0.60971673,0.00000000
0.30315158,1.11096566,0.30485594,0.68625923,0.00038409,0.10623366,0.02196554,0.63259864,0.00000000
0.30915458,1.13496437,0.31009844,0.69353970,0.00046610,0.10758801,0.02418573,0.65298951,0.00000000
0.31515758,1.15634813,0.31471035,0.69862749,0.00056320,0.10852105,0.02677926,0.67053436,0.00000000
0.32116058,1.17488362,0.31863745,0.70139911,0.00067691,0.10902720,0.02977688,0.68492177,0.00000000
0.32716358,1.19039235,0.32183466,0.70175992,0.00080869,0.10910954,0.03320646,0.69589291,0.00000000
0.33316658,1.20275366,0.32426727,0.69964863,0.00095990,0.10877973,0.03709117,0.70324918,0.00000000
0.33916958,1.21190557,0.32591165,0.69504088,0.00113176,0.10805756,0.04144768,0.70685803,0.00000000
0.34517259,1.21784327,0.32675563,0.68795171,0.00132523,0.10697020,0.04628431,0.70665689,0.00000000
0.35117559,1.22061524,0.32679833,0.67843664,0.00154097,0.10555123,0.05159933,0.70265467,0.00000000
0.35717859,1.22031719,0.32604949,0.66659126,0.00177926,0.10383932,0.05737937,0.69493113,0.00000000
0.36318159,1.21708388,0.32452835,0.65254924,0.00203987,0.10187679,0.06359810,0.68363372,0.00000000
0.36918459,1.21107951,0.32226207,0.63647888,0.00232208,0.09970802,0.07021526,0.66897247,0.00000000
0.37518759,1.20248704,0.31928389,0.61857831,0.00262456,0.09737778,0.07717613,0.65121273,0.00000000
0.38119060,1.19149720,0.31563110,0.59906957,0.00294534,0.09492964,0.08441142,0.63066648,0.00000000
0.38719360,1.17829776,0.31134293,0.57819189,0.00328180,0.09240438,0.09183781,0.60768234,0.00000000
0.39319660,1.16306379,0.30645857,0.55619448,0.00363063,0.08983869,0.09935902,0.58263484,0.00000000
0.39919960,1.14594958,0.30101548,0.53332927,0.00398791,0.08726401,0.10686745,0.55591346,0.00000000
0.40520260,1.12708260,0.29504803,0.50984387,0.00434912,0.08470568,0.11424647,0.52791180,0.00000000
0.41120560,1.10655995,0.28858658,0.48597518,0.00470921,0.08218247,0.12137316,0.49901734,0.00000000
0.41720860,1.08444748,0.28165714,0.46194380,0.00506275,0.07970633,0.12812154,0.46960227,0.00000000
0.42321161,1.06078165,0.27428153,0.43794965,0.00540400,0.07728261,0.13436606,0.44001551,0.00000000
0.42921461,1.03557385,0.26647807,0.41416879,0.00572709,0.07491054,0.13998537,0.41057629,0.00000000
0.43521761,1.00881686,0.25826264,0.39075153,0.00602618,0.07258392,0.14486611,0.38156935,0.00000000
0.44122061,0.98049308,0.24965022,0.36782189,0.00629563,0.07029221,0.14890650,0.35324174,0.00000000
0.44722361,0.95058376,0.24065645,0.34547819,0.00653017,0.06802164,0.15201977,0.32580139,0.00000000
0.45322661,0.91907862,0.23129945,0.32379475,0.00672511,0.06575649,0.15413709,0.29941699,0.00000000
0.45922961,0.88598523,0.22160145,0.30282435,0.00687641,0.06348040,0.15520995,0.27421927,0.00000000
0.46523262,0.85133743,0.21159022,0.28260132,0.00698092,0.06117762,0.15521180,0.25030340,0.00000000
0.47123562,0.81520221,0.20130024,0.26314496,0.00703641,0.05883414,0.15413903,0.22773211,0.00000000
0.47723862,0.77768465,0.19077332,0.24446307,0.00704172,0.05643873,0.15201107,0.20653947,0.00000000
0.48324162,0.73893061,0.18005888,0.22655531,0.00699674,0.05398365,0.14886966,0.18673492,0.00000000
0.48924462,0.69912684,0.16921362,0.20941631,0.00690243,0.05146524,0.14477746,0.16830743,0.00000000
0.49524762,0.65849887,0.15830070,0.19303829,0.00676085,0.04888416,0.13981582,0.15122951,0.00000000
0.50125063,0.61730650,0.14738856,0.17741309,0.00657498,0.04624548,0.13408211,0.13546098,0.00000000
0.50725363,0.57583743,0.13654929,0.16253370,0.00634874,0.04355840,0.12768645,0.12095233,0.00000000
0.51325663,0.53439936,0.12585677,0.14839511,0.00608677,0.04083589,0.12074828,0.10764766,0.00000000
0.51925963,0.49331110,0.11538462,0.13499469,0.00579433,0.03809408,0.11339269,0.09548709,0.00000000
0.52526263,0.45289323,0.10520420,0.12233203,0.00547712,0.03535152,0.10574685,0.08440873,0.00000000
0.53126563,0.41345885,0.09538260,0.11040854,0.00514112,0.03262837,0.09793656,0.07435021,0.00000000
0.53726863,0.37530491,0.08598091,0.09922668,0.00479244,0.02994560,0.09008319,0.06524975,0.00000000
0.54327164,0.33870462,0.07705268,0.08878920,0.00443715,0.02732412,0.08230100,0.05704702,0.00000000
0.54927464,0.30390130,0.06864284,0.07909832,0.00408113,0.02478405,0.07469502,0.04968362,0.00000000
0.55527764,0.27110384,0.06078691,0.07015504,0.00373000,0.02234401,0.06735950,0.04310347,0.00000000
0.56128064,0.24048411,0.05351068,0.06195863,0.00338898,0.02002057,0.06037704,0.03725310,0.00000000
0.56728364,0.21217613,0.04683029,0.05450638,0.00306289,0.01782785,0.05381819,0.03208178,0.00000000
0.57328664,0.18627714,0.04075265,0.04779369,0.00275607,0.01577720,0.04774180,0.02754172,0.00000000
0.57928964,0.16285031,0.03527626,0.04181439,0.00247243,0.01387713,0.04219579,0.02358831,0.00000000
0.58529265,0.14192887,0.03039223,0.03656143,0.00221543,0.01213322,0.03721838,0.02018027,0.00000000
0.59129565,0.12352139,0.02608554,0.03202772,0.00198817,0.01054834,0.03283971,0.01728002,0.00000000
0.59729865,0.10761791,0.02233643,0.02820733,0.00179347,0.00912281,0.02908372,0.01485388,0.00000000
0.60330165,0.09419651,0.01912183,0.02509669,0.00163392,0.00785475,0.02597015,0.01287247,0.00000000
0.60930465,0.08322997,0.01641681,0.02269591,0.00151201,0.00674044,0.02351655,0.01131101,0.00000000
0.61530765,0.07469232,0.01419590,0.02101008,0.00143019,0.00577470,0.02174032,0.01014959,0.00000000
0.62131066,0.06856467,0.01243432,0.02005046,0.00139099,0.00495131,0.02066044,0.00937346,0.00000000
0.62731366,0.06484031,0.01110903,0.01983542,0.00139708,0.00426341,0.02029899,0.00897309,0.00000000
0.63331666,0.06352867,0.01019953,0.02039118,0.00145132,0.00370389,0.02068234,0.00894431,0.00000000
0.63931966,0.06465789,0.00968849,0.02175204,0.00155681,0.00326565,0.02184178,0.00928807,0.00000000
0.64532266,0.06827595,0.00956202,0.02396030,0.00171685,0.00294194,0.02381378,0.01001026,0.00000000
0.65132566,0.07445012,0.00980979,0.02706559,0.00193493,0.00272650,0.02663956,0.01112114,0.00000000
0.65732866,0.08326467,0.01042480,0.03112367,0.00221467,0.00261375,0.03036422,0.01263468,0.00000000
0.66333167,0.09481691,0.01140297,0.03619461,0.00255967,0.00259880,0.03503513,0.01456767,0.00000000
0.66933467,0.10921149,0.01274246,0.04234047,0.00297339,0.00267751,0.04069988,0.01693858,0.00000000
0.67533767,0.12655317,0.01444278,0.04962228,0.00345895,0.00284636,0.04740359,0.01976622,0.00000000
0.68134067,0.14693817,0.01650377,0.05809663,0.00401892,0.00310237,0.05518586,0.02306826,0.00000000
0.68734367,0.17044454,0.01892444,0.06781175,0.00465509,0.00344296,0.06407727,0.02685959,0.00000000
0.69334667,0.19712159,0.02170167,0.07880335,0.00536823,0.00386568,0.07409566,0.03115057,0.00000000
0.69934967,0.22697918,0.02482902,0.09109020,0.00615780,0.00436805,0.08524244,0.03594525,0.00000000
0.70535268,0.25997702,0.02829543,0.10466989,0.00702178,0.00494732,0.09749881,0.04123966,0.00000000
0.71135568,0.29601476,0.03208410,0.11951466,0.00795638,0.00560023,0.11082245,0.04702018,0.00000000
0.71735868,0.33492333,0.03617151,0.13556784,0.00895591,0.00632284,0.12514463,0.05326216,0.00000000
0.72336168,0.37645807,0.04052666,0.15274095,0.01001266,0.00711037,0.14036803,0.05992882,0.00000000
0.72936468,0.42029441,0.04511061,0.17091171,0.01111683,0.00795707,0.15636548,0.06697050,0.00000000
0.73536768,0.46602631,0.04987629,0.18992328,0.01225655,0.00885623,0.17297979,0.07432447,0.00000000
0.74137069,0.51316819,0.05476878,0.20958481,0.01341798,0.00980017,0.19002476,0.08191522,0.00000000
0.74737369,0.56116038,0.05972588,0.22967351,0.01458552,0.01078042,0.20728749,0.08965529,0.00000000
0.75337669,0.60937839,0.06467915,0.24993832,0.01574208,0.01178791,0.22453208,0.09744685,0.00000000
0.75937969,0.65714598,0.06955532,0.27010508,0.01686945,0.01281329,0.24150456,0.10518370,0.00000000
0.76538269,0.70375161,0.07427806,0.28988335,0.01794875,0.01384736,0.25793900,0.11275402,0.00000000
0.77138569,0.74846816,0.07877006,0.30897451,0.01896091,0.01488153,0.27356473,0.12004348,0.00000000
0.77738869,0.79057497,0.08295538,0.32708103,0.01988722,0.01590838,0.28811421,0.12693886,0.00000000
0.78339170,0.82938165,0.08676187,0.34391656,0.02070993,0.01692227,0.30133149,0.13333187,0.00000000
0.78939470,0.86425264,0.09012379,0.35921649,0.02141275,0.01791996,0.31298069,0.13912314,0.00000000
0.79539770,0.89463149,0.09298422,0.37274851,0.02198145,0.01890119,0.32285435,0.14422615,0.00000000
0.80140070,0.92006379,0.09529740,0.38432278,0.02240428,0.01986935,0.33078113,0.14857095,0.00000000
0.80740370,0.94021765,0.09703085,0.39380118,0.02267243,0.02083186,0.33663246,0.15210743,0.00000000
0.81340670,0.95490082,0.09816698,0.40110522,0.02278031,0.02180069,0.34032802,0.15480811,0.00000000
0.81940970,0.96407336,0.09870440,0.40622227,0.02272576,0.02279252,0.34183952,0.15667014,0.00000000
0.82541271,0.96785534,0.09865860,0.40920965,0.02251013,0.02382888,0.34119269,0.15771643,0.00000000
0.83141571,0.96652897,0.09806220,0.41019638,0.02213825,0.02493601,0.33846742,0.15799594,0.00000000
0.83741871,0.96053481,0.09696444,0.40938241,0.02161825,0.02614452,0.33379585,0.15758291,0.00000000
0.84342171,0.95046212,0.09543030,0.40703525,0.02096127,0.02748882,0.32735859,0.15657510,0.00000000
0.84942471,0.93703360,0.09353888,0.40348409,0.02018110,0.02900629,0.31937912,0.15509115,0.00000000
0.85542771,0.92108490,0.09138141,0.39911139,0.01929372,0.03073625,0.31011673,0.15326693,0.00000000
0.86143072,0.90353961,0.08905878,0.39434241,0.01831675,0.03271868,0.29985809,0.15125129,0.00000000
0.86743372,0.88538067,0.08667867,0.38963278,0.01726891,0.03499276,0.28890798,0.14920110,0.00000000
0.87343672,0.86761914,0.08435252,0.38545460,0.01616946,0.03759525,0.27757944,0.14727589,0.00000000
0.87943972,0.85126143,0.08219223,0.38228158,0.01503758,0.04055880,0.26618379,0.14563230,0.00000000
0.88544272,0.83727623,0.08030688,0.38057351,0.01389193,0.04391020,0.25502085,0.14441844,0.00000000
0.89144572,0.82656214,0.07879942,0.38076075,0.01275010,0.04766862,0.24436980,0.14376855,0.00000000
0.89744872,0.81991725,0.07776355,0.38322917,0.01162825,0.05184401,0.23448093,0.14379794,0.00000000
0.90345173,0.81801164,0.07728076,0.38830593,0.01054076,0.05643564,0.22556856,0.14459856,0.00000000
0.90945473,0.82136366,0.07741774,0.39624678,0.00950000,0.06143087,0.21780543,0.14623536,0.00000000
0.91545773,0.83032084,0.07822407,0.40722514,0.00851619,0.06680431,0.21131858,0.14874343,0.00000000
0.92146073,0.84504606,0.07973048,0.42132332,0.00759729,0.07251725,0.20618692,0.15212624,0.00000000
0.92746373,0.86550933,0.08194741,0.43852642,0.00674908,0.07851764,0.20244039,0.15635486,0.00000000
0.93346673,0.89148560,0.08486432,0.45871890,0.00597515,0.08474047,0.20006085,0.16136833,0.00000000
0.93946973,0.92255857,0.08844935,0.48168422,0.00527715,0.09110863,0.19898438,0.16707508,0.00000000
0.94547274,0.95813052,0.09264977,0.50710756,0.00465487,0.09753433,0.19910503,0.17335541,0.00000000
0.95147574,0.99743788,0.09739286,0.53458167,0.00410654,0.10392091,0.20027975,0.18006496,0.00000000
0.95747874,1.03957204,0.10258751,0.56361576,0.00362903,0.11016510,0.20233430,0.18703898,0.00000000
0.96348174,1.08350496,0.10812628,0.59364734,0.00321812,0.11615965,0.20506997,0.19409737,0.00000000
0.96948474,1.12811863,0.11388812,0.62405662,0.00286876,0.12179619,0.20827073,0.20105022,0.00000000
0.97548774,1.17223767,0.11974148,0.65418319,0.00257528,0.12696831,0.21171075,0.20770375,0.00000000
0.98149075,1.21466401,0.12554786,0.68334448,0.00233166,0.13157462,0.21516182,0.21386630,0.00000000
0.98749375,1.25421252,0.13116571,0.71085550,0.00213172,0.13552186,0.21840065,0.21935441,0.00000000
0.99349675,1.28974645,0.13645443,0.73604913,0.00196928,0.13872768,0.22121567,0.22399848,0.00000000
0.99949975,1.32021157,0.14127860,0.75829639,0.00183835,0.14112326,0.22341321,0.22764812,0.00000000
1.00550275,1.34466783,0.14551203,0.77702599,0.00173325,0.14265542,0.22482279,0.23017673,0.00000000
1.01150575,1.36231743,0.14904168,0.79174238,0.00164868,0.14328829,0.22530157,0.23148540,0.00000000
1.01750875,1.37252845,0.15177122,0.80204179,0.00157984,0.14300442,0.22473758,0.23150582,0.00000000
1.02351176,1.37485309,0.15362417,0.80762555,0.00152246,0.14180527,0.22305196,0.23020223,0.00000000
1.02951476,1.36904011,0.15454639,0.80831026,0.00147283,0.13971108,0.22019987,0.22757236,0.00000000
1.03551776,1.35504095,0.15450797,0.80403449,0.00142780,0.13676018,0.21617045,0.22364730,0.00000000
1.04152076,1.33300954,0.15350432,0.79486168,0.00138480,0.13300763,0.21098547,0.21849039,0.00000000
1.04752376,1.30329580,0.15155658,0.78097933,0.00134181,0.12852351,0.20469716,0.21219515,0.00000000
1.05352676,1.26643340,0.14871112,0.76269444,0.00129731,0.12339062,0.19738508,0.20488249,0.00000000
1.05952976,1.22312217,0.14503838,0.74042549,0.00125025,0.11770197,0.18915227,0.19669719,0.00000000
1.06553277,1.17420624,0.14063099,0.71469136,0.00120002,0.11155805,0.18012091,0.18780384,0.00000000
1.07153577,1.12064855,0.13560129,0.68609768,0.00114637,0.10506390,0.17042759,0.17838254,0.00000000
1.07753877,1.06350307,0.13007831,0.65532109,0.00108935,0.09832635,0.16021844,0.16862430,0.00000000
1.08354177,1.00388559,0.12420443,0.62309211,0.00102928,0.09145120,0.14964426,0.15872648,0.00000000
1.08954477,0.94294435,0.11813168,0.59017722,0.00096666,0.08454075,0.13885593,0.14888836,0.00000000
1.09554777,0.88183122,0.11201805,0.55736062,0.00090214,0.07769153,0.12800005,0.13930689,0.00000000
1.10155078,0.82167463,0.10602364,0.52542641,0.00083647,0.07099241,0.11721526,0.13017283,0.00000000
1.10755378,0.76355467,0.10030696,0.49514140,0.00077043,0.06452311,0.10662895,0.12166718,0.00000000
1.11355678,0.70848107,0.09502141,0.46723907,0.00070480,0.05835302,0.09635476,0.11395816,0.00000000
1.11955978,0.65737431,0.09031200,0.44240485,0.00064034,0.05254055,0.08649075,0.10719846,0.00000000
1.12556278,0.61105008,0.08631227,0.42126289,0.00057774,0.04713276,0.07711823,0.10152301,0.00000000
1.13156578,0.57020701,0.08314163,0.40436435,0.00051762,0.04216537,0.06830130,0.09704705,0.00000000
1.13756878,0.53541763,0.08090296,0.39217728,0.00046050,0.03766309,0.06008697,0.09386455,0.00000000
1.14357179,0.50712220,0.07968050,0.38507792,0.00040678,0.03364018,0.05250586,0.09204686,0.00000000
1.14957479,0.48562519,0.07953812,0.38334354,0.00035679,0.03010120,0.04557331,0.09164164,0.00000000
1.15557779,0.47109412,0.08051786,0.38714653,0.00031071,0.02704198,0.03929089,0.09267198,0.00000000
1.16158079,0.46356033,0.08263878,0.39654999,0.00026866,0.02445053,0.03364816,0.09513571,0.00000000
1.16758379,0.46292160,0.08589616,0.41150462,0.00023065,0.02230817,0.02862459,0.09900492,0.00000000
1.17358679,0.46894635,0.09026099,0.43184720,0.00019660,0.02059052,0.02419153,0.10422570,0.00000000
1.17958979,0.48127932,0.09567988,0.45730066,0.00016639,0.01926857,0.02031424,0.11071822,0.00000000
1.18559280,0.49944886,0.10207537,0.48747609,0.00013981,0.01830964,0.01695375,0.11837710,0.00000000
1.19159580,0.52287567,0.10934666,0.52187680,0.00011665,0.01767830,0.01406867,0.12707231,0.00000000
1.19759880,0.55088327,0.11737092,0.55990476,0.00009663,0.01733727,0.01161681,0.13665048,0.00000000
1.20360180,0.58271036,0.12600506,0.60086962,0.00007949,0.01724814,0.00955657,0.14693691,0.00000000
1.20960480,0.61752487,0.13508819,0.64400042,0.00006495,0.01737219,0.00784822,0.15773814,0.00000000
1.21560780,0.65444019,0.14444450,0.68846006,0.00005270,0.01767100,0.00645484,0.16884524,0.00000000
1.22161081,0.69253309,0.15388692,0.73336252,0.00004250,0.01810717,0.00534319,0.18003774,0.00000000
1.22761381,0.73086352,0.16322111,0.77779248,0.00003407,0.01864485,0.00448432,0.19108822,0.00000000
1.23361681,0.76849565,0.17224998,0.82082702,0.00002717,0.01925036,0.00385402,0.20176738,0.00000000
1.23961981,0.80452008,0.18077856,0.86155890,0.00002159,0.01989270,0.00343315,0.21184955,0.00000000
1.24562281,0.83807624,0.18861901,0.89912060,0.00001714,0.02054407,0.00320782,0.22111847,0.00000000
1.25162581,0.86837462,0.19559563,0.93270837,0.00001363,0.02118032,0.00316940,0.22937300,0.00000000
1.25762881,0.89471777,0.20154974,0.96160541,0.00001092,0.02178135,0.00331456,0.23643275,0.00000000
1.26363182,0.91651944,0.20634420,0.98520308,0.00000888,0.02233146,0.00364505,0.24214323,0.00000000
1.26963482,0.93332089,0.20986732,1.00301943,0.00000741,0.02281955,0.00416748,0.24638038,0.00000000
1.27563782,0.94480371,0.21203609,1.01471397,0.00000642,0.02323933,0.00489298,0.24905422,0.00000000
1.28164082,0.95079834,0.21279851,1.02009806,0.00000584,0.02358929,0.00583674,0.25011148,0.00000000
1.28764382,0.95128787,0.21213492,1.01914030,0.00000562,0.02387259,0.00701744,0.24953700,0.00000000
1.29364682,0.94640684,0.21005827,1.01196659,0.00000570,0.02409686,0.00845658,0.24735392,0.00000000
1.29964982,0.93643472,0.20661330,0.99885478,0.00000607,0.02427375,0.01017762,0.24362258,0.00000000
1.30565283,0.92178449,0.20187468,0.98022388,0.00000670,0.02441844,0.01220504,0.23843807,0.00000000
1.31165583,0.90298641,0.19594415,0.95661851,0.00000758,0.02454890,0.01456321,0.23192670,0.00000000
1.31765883,0.88066777,0.18894681,0.92868886,0.00000869,0.02468516,0.01727523,0.22424142,0.00000000
1.32366183,0.85552926,0.18102675,0.89716736,0.00001003,0.02484838,0.02036151,0.21555642,0.00000000
1.32966483,0.82831902,0.17234215,0.86284268,0.00001160,0.02505987,0.02383841,0.20606114,0.00000000
1.33566783,0.79980537,0.16306015,0.82653244,0.00001340,0.02534016,0.02771676,0.19595391,0.00000000
1.34167084,0.77074934,0.15335160,0.78905562,0.00001543,0.02570794,0.03200039,0.18543560,0.00000000
1.34767384,0.74187816,0.14338602,0.75120589,0.00001768,0.02617912,0.03668477,0.17470342,0.00000000
1.35367684,0.71386081,0.13332688,0.71372685,0.00002015,0.02676603,0.04175578,0.16394513,0.00000000
1.35967984,0.68728650,0.12332746,0.67729022,0.00002284,0.02747661,0.04718863,0.15333400,0.00000000
1.36568284,0.66264712,0.11352734,0.64247779,0.00002574,0.02831389,0.05294713,0.14302453,0.00000000
1.37168584,0.64032416,0.10404967,0.60976769,0.00002886,0.02927562,0.05898331,0.13314913,0.00000000
1.37768884,0.62058059,0.09499931,0.57952540,0.00003219,0.03035414,0.06523741,0.12381594,0.00000000
1.38369185,0.60355803,0.08646184,0.55199978,0.00003574,0.03153646,0.07163840,0.11510764,0.00000000
1.38969485,0.58927915,0.07850337,0.52732389,0.00003951,0.03280468,0.07810494,0.10708137,0.00000000
1.39569785,0.57765505,0.07117123,0.50552063,0.00004355,0.03413658,0.08454689,0.09976967,0.00000000
1.40170085,0.56849735,0.06449529,0.48651250,0.00004789,0.03550649,0.09086729,0.09318227,0.00000000
1.40770385,0.56153426,0.05848998,0.47013508,0.00005261,0.03688638,0.09696480,0.08730873,0.00000000
1.41370685,0.55642994,0.05315678,0.45615343,0.00005780,0.03824714,0.10273649,0.08212161,0.00000000
1.41970985,0.55280633,0.04848708,0.44428070,0.00006361,0.03956000,0.10808101,0.07758021,0.00000000
1.42571286,0.55026646,0.04446528,0.43419794,0.00007025,0.04079806,0.11290180,0.07363449,0.00000000
1.43171586,0.54841821,0.04107200,0.42557442,0.00007798,0.04193781,0.11711046,0.07022912,0.00000000
1.43771886,0.54689772,0.03828732,0.41808758,0.00008714,0.04296068,0.12062998,0.06730750,0.00000000
1.44372186,0.54539133,0.03609385,0.41144168,0.00009817,0.04385448,0.12339773,0.06481558,0.00000000
1.44972486,0.54365530,0.03447955,0.40538471,0.00011161,0.04461472,0.12536808,0.06270523,0.00000000
1.45572786,0.54153254,0.03344031,0.39972270,0.00012814,0.04524568,0.12651454,0.06093735,0.00000000
1.46173087,0.53896563,0.03298203,0.39433112,0.00014855,0.04576125,0.12683129,0.05948424,0.00000000
1.46773387,0.53600582,0.03312233,0.38916296,0.00017381,0.04618547,0.12633402,0.05833147,0.00000000
1.47373687,0.53281748,0.03389159,0.38425321,0.00020504,0.04655276,0.12506009,0.05747912,0.00000000
1.47973987,0.52967792,0.03533352,0.37971977,0.00024353,0.04690769,0.12306785,0.05694222,0.00000000
1.48574287,0.52697261,0.03750509,0.37576072,0.00029076,0.04730450,0.12043536,0.05675065,0.00000000
1.49174587,0.52518576,0.04047573,0.37264807,0.00034837,0.04780611,0.11725837,0.05694828,0.00000000
1.49774887,0.52488667,0.04432592,0.37071835,0.00041819,0.04848284,0.11364764,0.05759150,0.00000000
1.50375188,0.52671215,0.04914509,0.37036032,0.00050219,0.04941070,0.10972589,0.05874715,0.00000000
1.50975488,0.53134554,0.05502878,0.37200008,0.00060248,0.05066936,0.10562424,0.06048991,0.00000000
1.51575788,0.53949290,0.06207525,0.37608435,0.00072127,0.05233989,0.10147843,0.06289924,0.00000000
1.52176088,0.55185702,0.07038141,0.38306205,0.00086081,0.05450209,0.09742493,0.06605585,0.00000000
1.52776388,0.56911007,0.08003825,0.39336512,0.00102335,0.05723183,0.09359701,0.07003799,0.00000000
1.53376688,0.59186555,0.09112586,0.40738889,0.00121107,0.06059806,0.09012095,0.07491741,0.00000000
1.53976988,0.62065053,0.10370816,0.42547281,0.00142600,0.06465997,0.08711247,0.08075538,0.00000000
1.54577289,0.65587905,0.11782755,0.44788193,0.00166991,0.06946402,0.08467349,0.08759863,0.00000000
1.55177589,0.69782743,0.13349960,0.47479007,0.00194426,0.07504127,0.08288934,0.09547556,0.00000000
1.55777889,0.74661261,0.15070812,0.50626499,0.00225004,0.08140483,0.08182640,0.10439275,0.00000000
1.56378189,0.80217432,0.16940072,0.54225635,0.00258774,0.08854774,0.08153038,0.11433199,0.00000000
1.56978489,0.86426187,0.18948529,0.58258691,0.00295721,0.09644125,0.08202512,0.12524792,0.00000000
1.57578789,0.93242645,0.21082743,0.62694754,0.00335756,0.10503374,0.08331202,0.13706646,0.00000000
1.58179090,1.00601949,0.23324931,0.67489635,0.00378714,0.11425020,0.08537017,0.14968417,0.00000000
1.58779390,1.08419766,0.25652993,0.72586228,0.00424345,0.12399250,0.08815707,0.16296863,0.00000000
1.59379690,1.16593474,0.28040716,0.77915332,0.00472309,0.13414046,0.09161000,0.17675995,0.00000000
1.59979990,1.25004045,0.30458139,0.83396937,0.00522183,0.14455370,0.09564806,0.19087340,0.00000000
1.60580290,1.33518604,0.32872109,0.88941944,0.00573454,0.15507430,0.10017475,0.20510316,0.00000000
1.61180590,1.41993615,0.35247001,0.94454302,0.00625533,0.16553034,0.10508106,0.21922722,0.00000000
1.61780890,1.50278611,0.37545592,0.99833489,0.00677764,0.17574002,0.11024908,0.23301321,0.00000000
1.62381191,1.58220360,0.39730065,1.04977273,0.00729430,0.18551647,0.11555594,0.24622501,0.00000000
1.62981491,1.65667342,0.41763110,1.09784653,0.00779776,0.19467296,0.12087799,0.25862996,0.00000000
1.63581791,1.72474360,0.43609077,1.14158889,0.00828027,0.20302844,0.12609519,0.27000644,0.00000000
1.64182091,1.78507129,0.45235148,1.18010497,0.00873402,0.21041307,0.13109535,0.28015138,0.00000000
1.64782391,1.83646659,0.46612452,1.21260089,0.00915146,0.21667367,0.13577832,0.28888751,0.00000000
1.65382691,1.87793245,0.47717108,1.23840958,0.00952541,0.22167875,0.14005985,0.29607003,0.00000000
1.65982991,1.90869896,0.48531116,1.25701280,0.00984937,0.22532303,0.14387483,0.30159229,0.00000000
1.66583292,1.92825057,0.49043077,1.26805855,0.01011767,0.22753110,0.14718008,0.30539024,0.00000000
1.67183592,1.93634489,0.49248682,1.27137296,0.01032567,0.22826018,0.14995624,0.30744555,0.00000000
1.67783892,1.93302233,0.49150970,1.26696623,0.01046993,0.22750178,0.15220881,0.30778690,0.00000000
