energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-3.14257129,2.55622866,0.00096561,0.04094167,0.37100434,1.58132002,0.09108860,0.75376288,0.00774898,0.08496286
-3.13656828,2.46104925,0.00097931,0.03920427,0.34850371,1.53150112,0.08503760,0.72162701,0.00772582,0.08018474
-3.13056528,2.36691746,0.00099004,0.03748749,0.32713369,1.48125916,0.07928939,0.69035024,0.00769019,0.07558048
-3.12456228,2.27421735,0.00099755,0.03579393,0.30695310,1.43095350,0.07387074,0.65993630,0.00764180,0.07116255
-3.11855928,2.18335023,0.00100170,0.03412640,0.28800086,1.38096238,0.06880236,0.63039879,0.00758101,0.06694214
-3.11255628,2.09474903,0.00100240,0.03248821,0.27030044,1.33168874,0.06409981,0.60176700,0.00750883,0.06292938
-3.10655328,2.00888919,0.00099970,0.03088334,0.25386414,1.28356392,0.05977453,0.57409037,0.00742695,0.05913357
-3.10055028,1.92629534,0.00099374,0.02931669,0.23869699,1.23704872,0.05583491,0.54744154,0.00733775,0.05556329
-3.09454727,1.84754326,0.00098476,0.02779410,0.22480018,1.19263178,0.05228728,0.52191784,0.00724423,0.05222656
-3.08854427,1.77325697,0.00097312,0.02632238,0.21217364,1.15082519,0.04913675,0.49764102,0.00714991,0.04913083
-3.08254127,1.70410120,0.00095925,0.02490924,0.20081797,1.11215755,0.04638798,0.47475562,0.00705875,0.04628296
-3.07653827,1.64076967,0.00094366,0.02356315,0.19073538,1.07716478,0.04404565,0.45342577,0.00697498,0.04368909
-3.07053527,1.58396982,0.00092693,0.02229308,0.18192994,1.04637928,0.04211482,0.43383086,0.00690294,0.04135446
-3.06453227,1.53440502,0.00090968,0.02110833,0.17440705,1.02031775,0.04060096,0.41616034,0.00684691,0.03928315
-3.05852926,1.49275501,0.00089255,0.02001817,0.16817230,0.99946847,0.03950985,0.40060782,0.00681094,0.03747787
-3.05252626,1.45965568,0.00087617,0.01903155,0.16322981,0.98427845,0.03884725,0.38736487,0.00679864,0.03593969
-3.04652326,1.43567896,0.00086118,0.01815683,0.15958034,0.97514103,0.03861838,0.37661480,0.00681306,0.03466775
-3.04052026,1.42131374,0.00084816,0.01740145,0.15721910,0.97238424,0.03882735,0.36852655,0.00685649,0.03365908
-3.03451726,1.41694839,0.00083766,0.01677172,0.15613365,0.97626045,0.03947637,0.36324910,0.00693040,0.03290847
-3.02851426,1.42285546,0.00083017,0.01627257,0.15630188,0.98693729,0.04056501,0.36090631,0.00703529,0.03240835
-3.02251126,1.43917880,0.00082609,0.01590743,0.15769015,1.00449019,0.04208946,0.36159255,0.00717068,0.03214880
-3.01650825,1.46592335,0.00082579,0.01567807,0.16025190,1.02889643,0.04404172,0.36536896,0.00733507,0.03211763
-3.01050525,1.50294765,0.00082952,0.01558453,0.16392657,1.06003083,0.04640905,0.37226047,0.00752597,0.03230052
-3.00450225,1.54995913,0.00083750,0.01562515,0.16863897,1.09766289,0.04917337,0.38225357,0.00773999,0.03268122
-2.99849925,1.60651193,0.00084986,0.01579653,0.17429923,1.14145558,0.05231093,0.39529473,0.00797286,0.03324184
-2.99249625,1.67200745,0.00086667,0.01609362,0.18080312,1.19096553,0.05579211,0.41128949,0.00821963,0.03396311
-2.98649325,1.74569739,0.00088797,0.01650977,0.18803302,1.24564483,0.05958147,0.43010224,0.00847480,0.03482475
-2.98049025,1.82668942,0.00091374,0.01703688,0.19585920,1.30484451,0.06363796,0.45155649,0.00873247,0.03580572
-2.97448724,1.91395555,0.00094393,0.01766551,0.20414173,1.36781984,0.06791545,0.47543590,0.00898655,0.03688461
-2.96848424,2.00634331,0.00097847,0.01838502,0.21273265,1.43373766,0.07236343,0.50148587,0.00923093,0.03803986
-2.96248124,2.10258998,0.00101726,0.01918372,0.22147868,1.50168606,0.07692792,0.52941586,0.00945971,0.03925006
-2.95647824,2.20134006,0.00106018,0.02004908,0.23022416,1.57068651,0.08155262,0.55890248,0.00966731,0.04049417
-2.95047524,2.30116611,0.00110713,0.02096788,0.23881431,1.63970873,0.08618023,0.58959341,0.00984872,0.04175166
-2.94447224,2.40059307,0.00115796,0.02192647,0.24709870,1.70768847,0.09075385,0.62111216,0.00999959,0.04300275
-2.93846923,2.49812595,0.00121252,0.02291096,0.25493492,1.77354802,0.09521857,0.65306382,0.01011636,0.04422852
-2.93246623,2.59228082,0.00127066,0.02390753,0.26219223,1.83621942,0.09952298,0.68504168,0.01019638,0.04541101
-2.92646323,2.68161834,0.00133216,0.02490265,0.26875526,1.89467000,0.10362076,0.71663464,0.01023793,0.04653344
-2.92046023,2.76477944,0.00139682,0.02588342,0.27452758,1.94792968,0.10747209,0.74743551,0.01024030,0.04758029
-2.91445723,2.84052204,0.00146435,0.02683788,0.27943495,1.99511921,0.11104501,0.77704972,0.01020374,0.04853746
-2.90845423,2.90775772,0.00153445,0.02775533,0.28342831,2.03547862,0.11431645,0.80510452,0.01012945,0.04939254
-2.90245123,2.96558694,0.00160673,0.02862665,0.28648627,2.06839448,0.11727311,0.83125807,0.01001950,0.05013493
-2.89644822,3.01333135,0.00168075,0.02944465,0.28861690,2.09342515,0.11991191,0.85520844,0.00987678,0.05075613
-2.89044522,3.05056180,0.00175600,0.03020428,0.28985896,2.11032247,0.12224012,0.87670178,0.00970483,0.05124999
-2.88444222,3.07712029,0.00183187,0.03090295,0.29028216,2.11904894,0.12427514,0.89553965,0.00950776,0.05161293
-2.87843922,3.09313472,0.00190770,0.03154066,0.28998665,2.11978905,0.12604378,0.91158497,0.00929009,0.05184420
-2.87243622,3.09902530,0.00198272,0.03212011,0.28910147,2.11295412,0.12758122,0.92476626,0.00905660,0.05194607
-2.86643322,3.09550155,0.00205611,0.03264673,0.28778202,2.09917969,0.12892961,0.93508008,0.00881221,0.05192402
-2.86043022,3.08354972,0.00212697,0.03312864,0.28620664,2.07931525,0.13013625,0.94259138,0.00856179,0.05178678
-2.85442721,3.06441037,0.00219436,0.03357638,0.28457213,2.05440616,0.13125161,0.94743169,0.00831010,0.05154640
-2.84842421,3.03954656,0.00225729,0.03400273,0.28308856,2.02566810,0.13232714,0.94979522,0.00806160,0.05121816
-2.84242121,3.01060349,0.00231476,0.03442226,0.28197326,1.99445465,0.13341295,0.94993298,0.00782040,0.05082037
-2.83641821,2.97936090,0.00236580,0.03485092,0.28144431,1.96221901,0.13455553,0.94814505,0.00759017,0.05037412
-2.83041521,2.94767973,0.00240945,0.03530542,0.28171365,1.93047110,0.13579559,0.94477142,0.00737407,0.04990292
-2.82441221,2.91744498,0.00244484,0.03580270,0.28298000,1.90073158,0.13716611,0.94018161,0.00717473,0.04943222
-2.81840920,2.89050690,0.00247118,0.03635923,0.28542193,1.87448446,0.13869068,0.93476356,0.00699423,0.04898889
-2.81240620,2.86862271,0.00248784,0.03699036,0.28919122,1.85313004,0.14038224,0.92891218,0.00683414,0.04860060
-2.80640320,2.85340094,0.00249432,0.03770970,0.29440676,1.83794002,0.14224233,0.92301794,0.00669549,0.04829524
-2.80040020,2.84625059,0.00249034,0.03852847,0.30114936,1.83001647,0.14426079,0.91745587,0.00657886,0.04810023
-2.79439720,2.84833686,0.00247582,0.03945496,0.30945752,1.83025624,0.14641602,0.91257531,0.00648442,0.04804191
-2.78839420,2.86054522,0.00245092,0.04049404,0.31932443,1.83932214,0.14867573,0.90869080,0.00641200,0.04814493
-2.78239120,2.88345483,0.00241605,0.04164679,0.33069638,1.85762203,0.15099826,0.90607414,0.00636112,0.04843167
-2.77638819,2.91732247,0.00237188,0.04291025,0.34347267,1.88529665,0.15333426,0.90494788,0.00633110,0.04892182
-2.77038519,2.96207714,0.00231934,0.04427724,0.35750707,1.92221646,0.15562879,0.90548040,0.00632110,0.04963190
-2.76438219,3.01732557,0.00225963,0.04573642,0.37261083,1.96798775,0.15782366,0.90778241,0.00633019,0.05057503
-2.75837919,3.08236824,0.00219418,0.04727240,0.38855723,2.02196771,0.15985991,0.91190513,0.00635735,0.05176070
-2.75237619,3.15622506,0.00212463,0.04886600,0.40508759,2.08328780,0.16168043,0.91783985,0.00640156,0.05319469
-2.74637319,3.23766973,0.00205286,0.05049470,0.42191844,2.15088447,0.16323237,0.92551900,0.00646179,0.05487911
-2.74037019,3.32527145,0.00198086,0.05213313,0.43874980,2.22353617,0.16446945,0.93481856,0.00653703,0.05681246
-2.73436718,3.41744225,0.00191080,0.05375374,0.45527416,2.29990507,0.16535395,0.94556173,0.00662627,0.05898993
-2.72836418,3.51248832,0.00184491,0.05532751,0.47118600,2.37858198,0.16585827,0.95752377,0.00672851,0.06140358
-2.72236118,3.60866345,0.00178548,0.05682473,0.48619134,2.45813262,0.16596615,0.97043800,0.00684274,0.06404279
-2.71635818,3.70422268,0.00173481,0.05821587,0.50001715,2.53714371,0.16567326,0.98400277,0.00696792,0.06689458
-2.71035518,3.79747440,0.00169517,0.05947239,0.51242010,2.61426694,0.16498735,0.99788939,0.00710295,0.06994408
-2.70435218,3.88682904,0.00166872,0.06056761,0.52319443,2.68825925,0.16392785,1.01175079,0.00724669,0.07317492
-2.69834917,3.97084297,0.00165754,0.06147748,0.53217860,2.75801806,0.16252499,1.02523096,0.00739787,0.07656970
-2.69234617,4.04825607,0.00166352,0.06218135,0.53926039,2.82261001,0.16081850,1.03797487,0.00755516,0.08011036
-2.68634317,4.11802206,0.00168837,0.06266256,0.54438029,2.88129247,0.15885596,1.04963872,0.00771708,0.08377853
-2.68034017,4.17933067,0.00173354,0.06290898,0.54753308,2.93352707,0.15669078,1.05990027,0.00788210,0.08755584
-2.67433717,4.23162128,0.00180024,0.06291341,0.54876738,2.97898495,0.15438015,1.06846915,0.00804857,0.09142421
-2.66833417,4.27458794,0.00188937,0.06267379,0.54818341,3.01754395,0.15198283,1.07509660,0.00821482,0.09536596
-2.66233117,4.30817595,0.00200150,0.06219332,0.54592886,3.04927801,0.14955694,1.07958460,0.00837913,0.09936396
-2.65632816,4.33257055,0.00213686,0.06148035,0.54219311,3.07443975,0.14715799,1.08179394,0.00853986,0.10340171
-2.65032516,4.34817862,0.00229533,0.06054820,0.53720013,3.09343716,0.14483701,1.08165092,0.00869543,0.10746328
-2.64432216,4.35560443,0.00247638,0.05941474,0.53120022,3.10680573,0.14263905,1.07915254,0.00884444,0.11153328
-2.63831916,4.35562070,0.00267910,0.05810201,0.52446112,3.11517767,0.14060202,1.07436972,0.00898573,0.11559679
-2.63231616,4.34913634,0.00290218,0.05663553,0.51725862,3.11924943,0.13875584,1.06744855,0.00911846,0.11963924
-2.62631316,4.33716236,0.00314395,0.05504372,0.50986735,3.11974945,0.13712212,1.05860928,0.00924218,0.12364631
-2.62031016,4.32077720,0.00340232,0.05335713,0.50255185,3.11740732,0.13571411,1.04814309,0.00935690,0.12760383
-2.61430715,4.30109291,0.00367487,0.05160777,0.49555842,3.11292587,0.13453709,1.03640653,0.00946316,0.13149769
-2.60830415,4.27922312,0.00395884,0.04982828,0.48910794,3.10695705,0.13358912,1.02381378,0.00956204,0.13531388
-2.60230115,4.25625383,0.00425116,0.04805127,0.48339002,3.10008257,0.13286194,1.01082688,0.00965525,0.13903842
-2.59629815,4.23321767,0.00454853,0.04630859,0.47855842,3.09279973,0.13234221,0.99794409,0.00974505,0.14265751
-2.59029515,4.21107184,0.00484746,0.04463067,0.47472805,3.08551253,0.13201278,0.98568669,0.00983430,0.14615764
-2.58429215,4.19068019,0.00514432,0.04304597,0.47197341,3.07852800,0.13185410,0.97458467,0.00992636,0.14952576
-2.57828914,4.17279900,0.00543540,0.04158038,0.47032852,3.07205722,0.13184546,0.96516145,0.01002501,0.15274952
-2.57228614,4.15806655,0.00571704,0.04025683,0.46978809,3.06622052,0.13196632,0.95791833,0.01013436,0.15581754
-2.56628314,4.14699578,0.00598564,0.03909481,0.47030992,3.06105581,0.13219732,0.95331894,0.01025866,0.15871969
-2.56028014,4.13996978,0.00623776,0.03811009,0.47181830,3.05652931,0.13252114,0.95177422,0.01040218,0.16144734
-2.55427714,4.13723958,0.00647022,0.03731444,0.47420807,3.05254755,0.13292316,0.95362840,0.01056900,0.16399362
-2.54827414,4.13892375,0.00668013,0.03671544,0.47734937,3.04896990,0.13339177,0.95914642,0.01076282,0.16635363
-2.54227114,4.14500958,0.00686499,0.03631634,0.48109267,3.04562067,0.13391847,0.96850324,0.01098673,0.16852459
-2.53626813,4.15535555,0.00702269,0.03611606,0.48527400,3.04230016,0.13449770,0.98177545,0.01124309,0.17050590
-2.53026513,4.16969516,0.00715162,0.03610920,0.48972023,3.03879430,0.13512645,0.99893551,0.01153327,0.17229914
-2.52426213,4.18764202,0.00725066,0.03628621,0.49425418,3.03488250,0.13580366,1.01984897,0.01185756,0.17390795
-2.51825913,4.20869664,0.00731917,0.03663365,0.49869964,3.03034374,0.13652950,1.04427484,0.01221503,0.17533786
-2.51225613,4.23225501,0.00735704,0.03713451,0.50288605,3.02496096,0.13730454,1.07186930,0.01260349,0.17659604
-2.50625313,4.25761954,0.00736464,0.03776872,0.50665289,3.01852419,0.13812895,1.10219274,0.01301946,0.17769099
-2.50025013,4.28401248,0.00734279,0.03851375,0.50985376,3.01083259,0.13900170,1.13472012,0.01345820,0.17863224
-2.49424712,4.31059232,0.00729272,0.03934526,0.51236003,3.00169615,0.13991984,1.16885447,0.01391384,0.17942996
-2.48824412,4.33647304,0.00721604,0.04023797,0.51406416,2.99093719,0.14087793,1.20394309,0.01437949,0.18009473
-2.48224112,4.36074640,0.00711463,0.04116650,0.51488259,2.97839235,0.14186773,1.23929630,0.01484750,0.18063726
-2.47623812,4.38250691,0.00699060,0.04210630,0.51475813,2.96391527,0.14287802,1.27420794,0.01530966,0.18106829
-2.47023512,4.40087889,0.00684625,0.04303463,0.51366192,2.94738014,0.14389468,1.30797712,0.01575751,0.18139852
-2.46423212,4.41504506,0.00668392,0.04393151,0.51159471,2.92868620,0.14490106,1.33993051,0.01618263,0.18163873
-2.45822911,4.42427549,0.00650603,0.04478056,0.50858764,2.90776311,0.14587852,1.36944431,0.01657698,0.18180000
-2.45222611,4.42795598,0.00631493,0.04556986,0.50470218,2.88457688,0.14680720,1.39596517,0.01693320,0.18189399
-2.44622311,4.42561430,0.00611290,0.04629253,0.50002941,2.85913596,0.14766696,1.41902916,0.01724488,0.18193342
-2.44022011,4.41694319,0.00590213,0.04694725,0.49468835,2.83149699,0.14843839,1.43827812,0.01750686,0.18193244
-2.43421711,4.40181864,0.00568461,0.04753844,0.48882355,2.80176968,0.14910394,1.45347248,0.01771542,0.18190714
-2.42821411,4.38031224,0.00546223,0.04807634,0.48260168,2.77012015,0.14964896,1.46450021,0.01786842,0.18187594
-2.42221111,4.35269657,0.00523668,0.04857668,0.47620733,2.73677229,0.15006267,1.47138121,0.01796545,0.18185982
-2.41620810,4.31944287,0.00500951,0.04906019,0.46983802,2.70200650,0.15033898,1.47426690,0.01800779,0.18188246
-2.41020510,4.28121044,0.00478210,0.04955181,0.46369846,2.66615570,0.15047708,1.47343499,0.01799838,0.18197011
-2.40420210,4.23882792,0.00455573,0.05007965,0.45799426,2.62959820,0.15048174,1.46927943,0.01794173,0.18215119
-2.39819910,4.19326668,0.00433159,0.05067377,0.45292533,2.59274762,0.15036335,1.46229589,0.01784368,0.18245562
-2.39219610,4.14560719,0.00411078,0.05136475,0.44867900,2.55604003,0.15013758,1.45306329,0.01771120,0.18291387
-2.38619310,4.09699968,0.00389437,0.05218225,0.44542336,2.51991879,0.14982471,1.44222218,0.01755204,0.18355576
-2.38019010,4.04862070,0.00368341,0.05315339,0.44330079,2.48481769,0.14944877,1.43045071,0.01737445,0.18440902
-2.37418709,4.00162744,0.00347898,0.05430131,0.44242222,2.45114327,0.14903626,1.41843936,0.01718678,0.18549773
-2.36818409,3.95711217,0.00328215,0.05564367,0.44286222,2.41925728,0.14861483,1.40686541,0.01699716,0.18684073
-2.36218109,3.91605883,0.00309406,0.05719150,0.44465521,2.38946015,0.14821177,1.39636842,0.01681311,0.18845001
-2.35617809,3.87930418,0.00291588,0.05894814,0.44779296,2.36197675,0.14785249,1.38752767,0.01664127,0.19032937
-2.35017509,3.84750546,0.00274882,0.06090851,0.45222368,2.33694503,0.14755912,1.38084278,0.01648708,0.19247324
-2.34417209,3.82111646,0.00259413,0.06305883,0.45785263,2.31440871,0.14734924,1.37671817,0.01635457,0.19486598
-2.33816908,3.80037310,0.00245308,0.06537654,0.46454442,2.29431433,0.14723482,1.37545222,0.01624624,0.19748156
-2.33216608,3.78528971,0.00232694,0.06783074,0.47212686,2.27651318,0.14722161,1.37723146,0.01616293,0.20028382
-2.32616308,3.77566586,0.00221695,0.07038296,0.48039638,2.26076812,0.14730870,1.38213002,0.01610386,0.20322717
-2.32016008,3.77110368,0.00212428,0.07298832,0.48912466,2.24676499,0.14748867,1.39011418,0.01606667,0.20625795
-2.31415708,3.77103448,0.00205004,0.07559695,0.49806633,2.23412816,0.14774795,1.40105168,0.01604761,0.20931619
-2.30815408,3.77475312,0.00199520,0.07815574,0.50696740,2.22243931,0.14806765,1.41472505,0.01604174,0.21233780
-2.30215108,3.78145830,0.00196053,0.08061024,0.51557402,2.21125839,0.14842467,1.43084819,0.01604318,0.21525708
-2.29614807,3.79029613,0.00194666,0.08290666,0.52364115,2.20014571,0.14879294,1.44908503,0.01604545,0.21800934
-2.29014507,3.80040463,0.00195392,0.08499386,0.53094083,2.18868362,0.14914496,1.46906924,0.01604184,0.22053358
-2.28414207,3.81095650,0.00198238,0.08682535,0.53726966,2.17649681,0.14945325,1.49042374,0.01602567,0.22277504
-2.27813907,3.82119778,0.00203179,0.08836094,0.54245504,2.16326987,0.14969183,1.51277891,0.01599071,0.22468744
-2.27213607,3.83048031,0.00210157,0.08956835,0.54636007,2.14876132,0.14983747,1.53578844,0.01593149,0.22623479
-2.26613307,3.83828635,0.00219074,0.09042428,0.54888682,2.13281326,0.14987081,1.55914213,0.01584354,0.22739278
-2.26013007,3.84424436,0.00229796,0.09091530,0.54997789,2.11535631,0.14977718,1.58257496,0.01572365,0.22814947
-2.25412706,3.84813536,0.00242147,0.09103815,0.54961620,2.09640983,0.14954702,1.60587211,0.01557004,0.22850545
-2.24812406,3.84989028,0.00255914,0.09079977,0.54782327,2.07607755,0.14917612,1.62887001,0.01538247,0.22847339
-2.24212106,3.84957900,0.00270844,0.09021680,0.54465600,2.05453925,0.14866540,1.65145363,0.01516228,0.22807702
-2.23611806,3.84739242,0.00286652,0.08931473,0.54020219,2.03203921,0.14802052,1.67355052,0.01491237,0.22734965
-2.23011506,3.84361935,0.00303022,0.08812678,0.53457532,2.00887255,0.14725121,1.69512237,0.01463715,0.22633232
-2.22411206,3.83862025,0.00319612,0.08669238,0.52790870,1.98537024,0.14637046,1.71615487,0.01434238,0.22507171
-2.21810905,3.83279986,0.00336065,0.08505559,0.52034940,1.96188423,0.14539356,1.73664700,0.01403503,0.22361802
-2.21210605,3.82658080,0.00352012,0.08326329,0.51205239,1.93877327,0.14433726,1.75660042,0.01372311,0.22202273
-2.20610305,3.82037991,0.00367086,0.08136342,0.50317507,1.91639062,0.14321879,1.77601014,0.01341539,0.22033669
-2.20010005,3.81458884,0.00380928,0.07940321,0.49387244,1.89507405,0.14205516,1.79485697,0.01312127,0.21860836
-2.19409705,3.80955985,0.00393199,0.07742761,0.48429323,1.87513856,0.14086248,1.81310248,0.01285051,0.21688240
-2.18809405,3.80559733,0.00403590,0.07547784,0.47457680,1.85687201,0.13965552,1.83068667,0.01261305,0.21519870
-2.18209105,3.80295513,0.00411831,0.07359022,0.46485115,1.84053334,0.13844742,1.84752863,0.01241881,0.21359169
-2.17608804,3.80183900,0.00417698,0.07179530,0.45523178,1.82635318,0.13724960,1.86352989,0.01227752,0.21209021
-2.17008504,3.80241350,0.00421021,0.07011724,0.44582137,1.81453616,0.13607175,1.87858021,0.01219860,0.21071757
-2.16408204,3.80481199,0.00421691,0.06857352,0.43671009,1.80526425,0.13492198,1.89256533,0.01219098,0.20949199
-2.15807904,3.80914834,0.00419660,0.06717500,0.42797645,1.79870046,0.13380709,1.90537590,0.01226299,0.20842727
-2.15207604,3.81552883,0.00414945,0.06592613,0.41968836,1.79499202,0.13273274,1.91691705,0.01242228,0.20753352
-2.14607304,3.82406290,0.00407625,0.06482553,0.41190431,1.79427257,0.13170372,1.92711762,0.01267564,0.20681805
-2.14007004,3.83487133,0.00397838,0.06386669,0.40467447,1.79666264,0.13072415,1.93593852,0.01302898,0.20628614
-2.13406703,3.84809098,0.00385778,0.06303881,0.39804157,1.80226819,0.12979754,1.94337945,0.01348713,0.20594184
-2.12806403,3.86387523,0.00371683,0.06232779,0.39204148,1.81117708,0.12892688,1.94948351,0.01405378,0.20578846
-2.12206103,3.88239002,0.00355832,0.06171718,0.38670344,1.82345341,0.12811451,1.95433926,0.01473129,0.20582907
-2.11605803,3.90380528,0.00338531,0.06118920,0.38204994,1.83913006,0.12736200,1.95808006,0.01552061,0.20606665
-2.11005503,3.92828239,0.00320103,0.06072568,0.37809621,1.85819993,0.12666992,1.96088065,0.01642109,0.20650413
-2.10405203,3.95595825,0.00300882,0.06030886,0.37484957,1.88060636,0.12603754,1.96295098,0.01743038,0.20714416
-2.09804902,3.98692704,0.00281195,0.05992211,0.37230853,1.90623345,0.12546261,1.96452771,0.01854427,0.20798873
-2.09204602,4.02122080,0.00261361,0.05955052,0.37046192,1.93489710,0.12494103,1.96586372,0.01975663,0.20903872
-2.08604302,4.05879013,0.00241675,0.05918128,0.36928804,1.96633735,0.12446663,1.96721608,0.02105928,0.21029321
-2.08004002,4.09948622,0.00222406,0.05880394,0.36875401,2.00021290,0.12403106,1.96883315,0.02244204,0.21174887
-2.07403702,4.14304563,0.00203788,0.05841043,0.36881542,2.03609819,0.12362369,1.97094142,0.02389269,0.21339924
-2.06803402,4.18907865,0.00186018,0.05799507,0.36941628,2.07348366,0.12323171,1.97373268,0.02539709,0.21523409
-2.06203102,4.23706237,0.00169252,0.05755428,0.37048945,2.11177946,0.12284028,1.97735218,0.02693932,0.21723884
-2.05602801,4.28633898,0.00153606,0.05708636,0.37195735,2.15032259,0.12243281,1.98188834,0.02850189,0.21939411
-2.05002501,4.33611972,0.00139157,0.05659105,0.37373320,2.18838758,0.12199143,1.98736445,0.03006607,0.22167534
-2.04402201,4.38549455,0.00125943,0.05606911,0.37572255,2.22520032,0.12149740,1.99373287,0.03161219,0.22405269
-2.03801901,4.43344737,0.00113967,0.05552192,0.37782513,2.25995460,0.12093178,2.00087184,0.03312008,0.22649102
-2.03201601,4.47887628,0.00103205,0.05495101,0.37993691,2.29183092,0.12027598,2.00858527,0.03456951,0.22895009
-2.02601301,4.52061823,0.00093603,0.05435770,0.38195234,2.32001667,0.11951243,2.01660539,0.03594066,0.23138499
-2.02001001,4.55747702,0.00085090,0.05374278,0.38376659,2.34372708,0.11862525,2.02459830,0.03721461,0.23374671
-2.01400700,4.58825377,0.00077579,0.05310625,0.38527781,2.36222600,0.11760077,2.03217207,0.03837381,0.23598291
-2.00800400,4.61177849,0.00070973,0.05244719,0.38638923,2.37484577,0.11642815,2.03888729,0.03940253,0.23803884
-2.00200100,4.62694172,0.00065168,0.05176368,0.38701110,2.38100532,0.11509978,2.04426949,0.04028728,0.23985841
-1.99599800,4.63272490,0.00060061,0.05105285,0.38706234,2.38022596,0.11361162,2.04782307,0.04101708,0.24138535
-1.98999500,4.62822852,0.00055550,0.05031101,0.38647202,2.37214407,0.11196346,2.04904613,0.04158380,0.24256440
-1.98399200,4.61269688,0.00051540,0.04953380,0.38518043,2.35652047,0.11015898,2.04744578,0.04198225,0.24334264
-1.97798899,4.58553879,0.00047944,0.04871647,0.38313989,2.33324595,0.10820571,2.04255319,0.04221030,0.24367067
-1.97198599,4.54634352,0.00044683,0.04785414,0.38031530,2.30234310,0.10611489,2.03393809,0.04226884,0.24350387
-1.96598299,4.49489148,0.00041689,0.04694215,0.37668433,2.26396430,0.10390111,2.02122190,0.04216163,0.24280350
-1.95997999,4.43115962,0.00038908,0.04597630,0.37223743,2.21838609,0.10158195,2.00408940,0.04189513,0.24153769
-1.95397699,4.35532138,0.00036294,0.04495321,0.36697754,2.16600045,0.09917745,1.98229828,0.04147815,0.23968231
-1.94797399,4.26774160,0.00033812,0.04387050,0.36091965,2.10730320,0.09670946,1.95568650,0.04092157,0.23722157
-1.94197099,4.16896660,0.00031439,0.04272703,0.35409019,2.04288027,0.09420110,1.92417711,0.04023788,0.23414855
-1.93596798,4.05971019,0.00029157,0.04152303,0.34652625,1.97339243,0.09167597,1.88778059,0.03944077,0.23046540
-1.92996498,3.94083616,0.00026960,0.04026019,0.33827468,1.89955901,0.08915753,1.84659466,0.03854468,0.22618332
-1.92396198,3.81333810,0.00024846,0.03894167,0.32939115,1.82214139,0.08666846,1.80080160,0.03756441,0.22132242
-1.91795898,3.67831734,0.00022817,0.03757203,0.31993908,1.74192677,0.08423003,1.75066346,0.03651467,0.21591126
-1.91195598,3.53695985,0.00020880,0.03615714,0.30998853,1.65971277,0.08186162,1.69651520,0.03540973,0.20998622
-1.90595298,3.39051287,0.00019045,0.03470399,0.29961510,1.57629335,0.07958032,1.63875632,0.03426313,0.20359079
-1.89994997,3.24026214,0.00017324,0.03322051,0.28889874,1.49244634,0.07740072,1.57784116,0.03308743,0.19677456
-1.89394697,3.08751016,0.00015727,0.03171531,0.27792266,1.40892290,0.07533472,1.51426847,0.03189403,0.18959228
-1.88794397,2.93355631,0.00014267,0.03019747,0.26677218,1.32643894,0.07339168,1.44857043,0.03069305,0.18210273
-1.88194097,2.77967904,0.00012955,0.02867622,0.25553369,1.24566863,0.07157856,1.38130179,0.02949334,0.17436762
-1.87593797,2.62712050,0.00011803,0.02716077,0.24429366,1.16723987,0.06990036,1.31302923,0.02830247,0.16645046
-1.86993497,2.47707387,0.00010819,0.02566006,0.23313775,1.09173155,0.06836057,1.24432156,0.02712682,0.15841550
-1.86393197,2.33067320,0.00010010,0.02418254,0.22214996,1.01967243,0.06696187,1.17574066,0.02597175,0.15032671
-1.85792896,2.18898580,0.00009385,0.02273605,0.21141198,0.95154120,0.06570676,1.10783375,0.02484170,0.14224687
-1.85192596,2.05300698,0.00008948,0.02132772,0.20100255,0.88776764,0.06459837,1.04112681,0.02374043,0.13423670
-1.84592296,1.92365667,0.00008702,0.01996386,0.19099696,0.82873427,0.06364118,0.97611932,0.02267118,0.12635419
-1.83991996,1.80177762,0.00008649,0.01864996,0.18146662,0.77477844,0.06284174,0.91328024,0.02163688,0.11865395
-1.83391696,1.68813475,0.00008789,0.01739067,0.17247864,0.72619425,0.06220922,0.85304523,0.02064028,0.11118669
-1.82791396,1.58341508,0.00009121,0.01618989,0.16409550,0.68323433,0.06175592,0.79581469,0.01968411,0.10399885
-1.82191096,1.48822791,0.00009642,0.01505079,0.15637461,0.64611104,0.06149750,0.74195277,0.01877119,0.09713223
-1.81590795,1.40310473,0.00010345,0.01397592,0.14936794,0.61499702,0.06145305,0.69178681,0.01790445,0.09062377
-1.80990495,1.32849852,0.00011225,0.01296729,0.14312148,0.59002500,0.06164486,0.64560709,0.01708699,0.08450528
-1.80390195,1.26478226,0.00012272,0.01202646,0.13767467,0.57128678,0.06209799,0.60366670,0.01632197,0.07880337
-1.79789895,1.21224630,0.00013473,0.01115462,0.13305975,0.55883155,0.06283959,0.56618123,0.01561263,0.07353929
-1.79189595,1.17109473,0.00014815,0.01035267,0.12930093,0.55266351,0.06389791,0.53332817,0.01496207,0.06872885
-1.78589295,1.14144075,0.00016282,0.00962127,0.12641360,0.55273899,0.06530116,0.50524591,0.01437318,0.06438236
-1.77988994,1.12330117,0.00017854,0.00896085,0.12440343,0.55896337,0.06707624,0.48203226,0.01384846,0.06050468
