energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.96248124,1.39495054,0.03048797,0.08568907,0.27888113,0.01554547,0.79685902,0.32565260,0.04568234
-2.95647824,1.35000354,0.02995047,0.07654014,0.26290782,0.01490614,0.77864178,0.30211277,0.04432239
-2.95047524,1.30394137,0.02932462,0.06816316,0.24659888,0.01423555,0.75932050,0.28047447,0.04286182
-2.94447224,1.25764232,0.02863690,0.06054361,0.23012122,0.01354280,0.73946760,0.26079832,0.04133332
-2.93846923,1.21200532,0.02791487,0.05365685,0.21363862,0.01283732,0.71967516,0.24312181,0.03977084
-2.93246623,1.16792242,0.02718621,0.04747050,0.19730887,0.01212863,0.70053478,0.22746128,0.03820845
-2.92646323,1.12624979,0.02647776,0.04194664,0.18128097,0.01142605,0.68261666,0.21381331,0.03667932
-2.92046023,1.08777851,0.02581455,0.03704376,0.16569265,0.01073851,0.66644874,0.20215558,0.03521462
-2.91445723,1.05320665,0.02521896,0.03271845,0.15066809,0.01007427,0.65249695,0.19244723,0.03384250
-2.90845423,1.02311405,0.02470988,0.02892684,0.13631618,0.00944071,0.64114748,0.18462912,0.03258721
-2.90245123,0.99794109,0.02430217,0.02562569,0.12272922,0.00884417,0.63269189,0.17862385,0.03146840
-2.89644822,0.97797265,0.02400614,0.02277338,0.10998216,0.00828978,0.62731596,0.17433611,0.03050049
-2.89044522,0.96332834,0.02382731,0.02033059,0.09813249,0.00778137,0.62509284,0.17165332,0.02969240
-2.88444222,0.95395945,0.02376634,0.01826092,0.08722065,0.00732141,0.62598084,0.17044694,0.02904742
-2.87843922,0.94965326,0.02381912,0.01653133,0.07727106,0.00691106,0.62982635,0.17057443,0.02856331
-2.87243622,0.95004456,0.02397718,0.01511257,0.06829361,0.00655018,0.63637154,0.17188213,0.02823269
-2.86643322,0.95463423,0.02422815,0.01397958,0.06028568,0.00623747,0.64526702,0.17420904,0.02804359
-2.86043022,0.96281419,0.02455644,0.01311188,0.05323439,0.00597062,0.65608871,0.17739145,0.02798023
-2.85442721,0.97389779,0.02494411,0.01249401,0.04711928,0.00574652,0.66835843,0.18126846,0.02802394
-2.84842421,0.98715445,0.02537176,0.01211597,0.04191494,0.00556147,0.68156743,0.18568815,0.02815422
-2.84242121,1.00184723,0.02581951,0.01197383,0.03759388,0.00541141,0.69520167,0.19051420,0.02834986
-2.83641821,1.01727150,0.02626807,0.01207024,0.03412922,0.00529224,0.70876808,0.19563283,0.02859013
-2.83041521,1.03279337,0.02669968,0.01241512,0.03149726,0.00520002,0.72182037,0.20095964,0.02885589
-2.82441221,1.04788588,0.02709911,0.01302626,0.02967973,0.00513128,0.73398333,0.20644616,0.02913066
-2.81840920,1.06216153,0.02745440,0.01392999,0.02866582,0.00508321,0.74497462,0.21208565,0.02940164
-2.81240620,1.07539947,0.02775766,0.01516179,0.02845366,0.00505390,0.75462273,0.21791806,0.02966043
-2.80640320,1.08756614,0.02800548,0.01676687,0.02905139,0.00504256,0.76288050,0.22403361,0.02990368
-2.80040020,1.09882825,0.02819934,0.01880056,0.03047770,0.00504960,0.76983322,0.23057490,0.03013348
-2.79439720,1.10955731,0.02834564,0.02132868,0.03276178,0.00507681,0.77570106,0.23773733,0.03035747
-2.78839420,1.12032527,0.02845562,0.02442760,0.03594271,0.00512743,0.78083525,0.24576758,0.03058873
-2.78239120,1.13189133,0.02854498,0.02818415,0.04006826,0.00520616,0.78570831,0.25496019,0.03084543
-2.77638819,1.14518002,0.02863334,0.03269528,0.04519318,0.00531916,0.79089839,0.26565212,0.03115017
-2.77038519,1.16125144,0.02874345,0.03806733,0.05137684,0.00547405,0.79706826,0.27821545,0.03152919
-2.76438219,1.18126443,0.02890029,0.04441505,0.05868056,0.00567981,0.80493979,0.29304830,0.03201130
-2.75837919,1.20643419,0.02913000,0.05186020,0.06716438,0.00594668,0.81526478,0.31056417,0.03262669
-2.75237619,1.23798579,0.02945872,0.06052976,0.07688368,0.00628603,0.82879333,0.33117996,0.03340566
-2.74637319,1.27710520,0.02991141,0.07055379,0.08788549,0.00671020,0.84624100,0.35530307,0.03437722
-2.74037019,1.32488992,0.03051067,0.08206276,0.10020486,0.00723231,0.86825613,0.38331786,0.03556775
-2.73436718,1.38230084,0.03127559,0.09518460,0.11386123,0.00786609,0.89538857,0.41557182,0.03699967
-2.72836418,1.45011729,0.03222074,0.11004124,0.12885505,0.00862561,0.92806123,0.45236199,0.03869025
-2.72236118,1.52889704,0.03335527,0.12674485,0.14516490,0.00952504,0.96654567,0.49392190,0.04065048
-2.71635818,1.61894261,0.03468224,0.14539373,0.16274494,0.01057839,1.01094268,0.54040949,0.04288427
-2.71035518,1.72027537,0.03619812,0.16606795,0.18152328,0.01179921,1.06116878,0.59189633,0.04538777
-2.70435218,1.83261829,0.03789258,0.18882476,0.20140086,0.01320023,1.11694930,0.64835852,0.04814901
-2.69834917,1.95538803,0.03974850,0.21369401,0.22225141,0.01479305,1.17781832,0.70966949,0.05114781
-2.69234617,2.08769667,0.04174223,0.24067349,0.24392215,0.01658772,1.24312550,0.77559497,0.05435595
-2.68634317,2.22836289,0.04384417,0.26972457,0.26623545,0.01859233,1.31204972,0.84579026,0.05773768
-2.68034017,2.37593237,0.04601948,0.30076810,0.28899135,0.02081260,1.38361883,0.91980001,0.06125039
-2.67433717,2.52870643,0.04822909,0.33368084,0.31197087,0.02325139,1.45673488,0.99706047,0.06484567
-2.66833417,2.68477796,0.05043079,0.36829266,0.33493993,0.02590824,1.53020377,1.07690431,0.06847044
-2.66233117,2.84207333,0.05258048,0.40438455,0.35765388,0.02877895,1.60276813,1.15856797,0.07206829
-2.65632816,2.99839882,0.05463352,0.44168781,0.37986228,0.03185510,1.67314224,1.24120132,0.07558092
-2.65032516,3.15149004,0.05654604,0.47988450,0.40131395,0.03512364,1.74004749,1.32387984,0.07894967
-2.64432216,3.29906268,0.05827627,0.51860935,0.42176195,0.03856664,1.80224715,1.40561877,0.08211702
-2.63831916,3.43886318,0.05978571,0.55745322,0.44096836,0.04216097,1.85857919,1.48538939,0.08502802
-2.63231616,3.56871780,0.06104029,0.59596830,0.45870876,0.04587820,1.90798595,1.56213691,0.08763164
-2.62631316,3.68657881,0.06201120,0.63367490,0.47477624,0.04968468,1.94953974,1.63479992,0.08988201
-2.62031016,3.79056681,0.06267570,0.67006993,0.48898482,0.05354162,1.98246372,1.70233093,0.09173946
-2.61430715,3.87900824,0.06301755,0.70463697,0.50117227,0.05740557,2.00614742,1.76371769,0.09317130
-2.60830415,3.95046743,0.06302733,0.73685752,0.51120232,0.06122892,2.02015684,1.81800483,0.09415249
-2.60230115,4.00377279,0.06270244,0.76622342,0.51896619,0.06496069,2.02423905,1.86431530,0.09466600
-2.59629815,4.03803699,0.06204695,0.79224984,0.52438362,0.06854749,2.01832159,1.90187121,0.09470297
-2.59029515,4.05267082,0.06107123,0.81448862,0.52740333,0.07193467,2.00250714,1.93001325,0.09426268
-2.58429215,4.04739105,0.05979137,0.83254129,0.52800304,0.07506760,1.97706393,1.94821838,0.09335229
-2.57828914,4.02222233,0.05822855,0.84607142,0.52618913,0.07789310,1.94241280,1.95611492,0.09198644
-2.57228614,3.97749333,0.05640818,0.85481573,0.52199602,0.08036090,1.89911148,1.95349459,0.09018663
-2.56628314,3.91382750,0.05435911,0.85859344,0.51548527,0.08242515,1.84783699,1.94032098,0.08798060
-2.56028014,3.83212869,0.05211273,0.85731349,0.50674448,0.08404588,1.78936681,1.91673391,0.08540150
-2.55427714,3.73356204,0.04970207,0.85097921,0.49588604,0.08519031,1.72455953,1.88304942,0.08248705
-2.54827414,3.61953044,0.04716098,0.83969018,0.48304559,0.08583408,1.65433563,1.83975519,0.07927865
-2.54227114,3.49164707,0.04452331,0.82364125,0.46838036,0.08596215,1.57965861,1.78750136,0.07582051
-2.53626813,3.35170442,0.04182226,0.80311842,0.45206725,0.08556956,1.50151722,1.72708686,0.07215869
-2.53026513,3.20164036,0.03908970,0.77849206,0.43430058,0.08466172,1.42090864,1.65944168,0.06834023
-2.52426213,3.04350186,0.03635572,0.75020738,0.41528963,0.08325455,1.33882314,1.58560554,0.06441233
-2.51825913,2.87940705,0.03364815,0.71877270,0.39525582,0.08137411,1.25622998,1.50670368,0.06042153
-2.51225613,2.71150640,0.03099231,0.68474592,0.37442956,0.07905602,1.17406481,1.42392046,0.05641296
-2.50625313,2.54194376,0.02841073,0.64871968,0.35304684,0.07634450,1.09321851,1.33847187,0.05242968
-2.50025013,2.37281830,0.02592309,0.61130582,0.33134562,0.07329116,1.01452725,1.25157764,0.04851206
-2.49424712,2.20614802,0.02354610,0.57311976,0.30956198,0.06995356,0.93876399,1.16443415,0.04469727
-2.48824412,2.04383575,0.02129356,0.53476527,0.28792620,0.06639360,0.86663119,1.07818878,0.04101885
-2.48224112,1.88763852,0.01917643,0.49682027,0.26665896,0.06267580,0.79875467,0.99391672,0.03750635
-2.47623812,1.73914084,0.01720290,0.45982400,0.24596757,0.05886556,0.73567871,0.91260072,0.03418508
-2.47023512,1.59973252,0.01537861,0.42426611,0.22604256,0.05502745,0.67786223,0.83511443,0.03107594
-2.46423212,1.47059145,0.01370677,0.39057769,0.20705462,0.05122356,0.62567613,0.76220962,0.02819535
-2.45822911,1.35267155,0.01218838,0.35912466,0.18915198,0.04751204,0.57940166,0.69450738,0.02555526
-2.45222611,1.24669593,0.01082244,0.33020342,0.17245849,0.04394584,0.53922989,0.63249344,0.02316326
-2.44622311,1.15315527,0.00960615,0.30403875,0.15707220,0.04057160,0.50526228,0.57651719,0.02102272
-2.44022011,1.07231105,0.00853512,0.28078391,0.14306467,0.03742892,0.47751223,0.52679440,0.01913309
-2.43421711,1.00420331,0.00760361,0.26052264,0.13048096,0.03454976,0.45590765,0.48341297,0.01749012
-2.42821411,0.94866250,0.00680467,0.24327291,0.11934032,0.03195816,0.44029458,0.44634131,0.01608629
-2.42221111,0.90532481,0.00613042,0.22899200,0.10963743,0.02967027,0.43044173,0.41543888,0.01491115
-2.41620810,0.87365053,0.00557217,0.21758283,0.10134425,0.02769448,0.42604597,0.39046830,0.01395177
-2.41020510,0.85294473,0.00512061,0.20890095,0.09441241,0.02603184,0.42673877,0.37110851,0.01319314
-2.40420210,0.84237978,0.00476599,0.20276222,0.08877592,0.02467665,0.43209353,0.35696860,0.01261865
-2.39819910,0.84101916,0.00449829,0.19895057,0.08435428,0.02361718,0.44163371,0.34760170,0.01221053
-2.39219610,0.84784216,0.00430731,0.19722600,0.08105574,0.02283647,0.45484181,0.34251889,0.01195025
-2.38619310,0.86176881,0.00418287,0.19733219,0.07878071,0.02231324,0.47116912,0.34120251,0.01181898
-2.38019010,0.88168488,0.00411493,0.19900399,0.07742520,0.02202283,0.49004602,0.34311895,0.01179794
-2.37418709,0.90646641,0.00409366,0.20197425,0.07688416,0.02193817,0.51089288,0.34773058,0.01186880
-2.36818409,0.93500354,0.00410964,0.20598029,0.07705466,0.02203068,0.53313134,0.35450676,0.01201400
-2.36218109,0.96622310,0.00415389,0.21076955,0.07783885,0.02227120,0.55619570,0.36293385,0.01221704
-2.35617809,0.99910979,0.00421805,0.21610469,0.07914654,0.02263084,0.57954429,0.37252424,0.01246276
-2.35017509,1.03272553,0.00429440,0.22176789,0.08089743,0.02308176,0.60267048,0.38282422,0.01273750
-2.34417209,1.06622652,0.00437600,0.22756437,0.08302282,0.02359782,0.62511308,0.39342068,0.01302935
-2.33816908,1.09887778,0.00445676,0.23332521,0.08546687,0.02415520,0.64646571,0.40394670,0.01332820
-2.33216608,1.13006458,0.00453148,0.23890929,0.08818719,0.02473285,0.66638496,0.41408585,0.01362585
-2.32616308,1.15930076,0.00459591,0.24420445,0.09115495,0.02531285,0.68459681,0.42357520,0.01391605
-2.32016008,1.18623321,0.00464679,0.24912782,0.09435430,0.02588062,0.70090125,0.43220700,0.01419443
-2.31415708,1.21064274,0.00468187,0.25362537,0.09778120,0.02642506,0.71517469,0.43982897,0.01445847
-2.30815408,1.23244088,0.00469988,0.25767067,0.10144173,0.02693847,0.72737006,0.44634323,0.01470734
-2.30215108,1.25166278,0.00470056,0.26126285,0.10534981,0.02741645,0.73751453,0.45170380,0.01494178
-2.29614807,1.26845638,0.00468455,0.26442392,0.10952453,0.02785760,0.74570483,0.45591285,0.01516385
-2.29014507,1.28306813,0.00465340,0.26719551,0.11398715,0.02826317,0.75210030,0.45901565,0.01537670
-2.28414207,1.29582563,0.00460943,0.26963503,0.11875785,0.02863664,0.75691390,0.46109452,0.01558432
-2.27813907,1.30711801,0.00455569,0.27181149,0.12385248,0.02898318,0.76040156,0.46226187,0.01579124
-2.27213607,1.31737463,0.00449581,0.27380115,0.12927931,0.02930911,0.76285018,0.46265262,0.01600223
-2.26613307,1.32704296,0.00443389,0.27568297,0.13503616,0.02962131,0.76456487,0.46241626,0.01622202
-2.26013007,1.33656662,0.00437441,0.27753432,0.14110785,0.02992670,0.76585590,0.46170890,0.01645504
-2.25412706,1.34636437,0.00432202,0.27942683,0.14746427,0.03023170,0.76702590,0.46068552,0.01670511
-2.24812406,1.35681098,0.00428150,0.28142279,0.15405911,0.03054174,0.76835786,0.45949282,0.01697530
-2.24212106,1.36822078,0.00425754,0.28357204,0.16082943,0.03086092,0.77010445,0.45826296,0.01726769
-2.23611806,1.38083442,0.00425463,0.28590960,0.16769605,0.03119166,0.77247891,0.45710831,0.01758328
-2.23011506,1.39480940,0.00427698,0.28845408,0.17456486,0.03153457,0.77564807,0.45611752,0.01792192
-2.22411206,1.41021456,0.00432831,0.29120692,0.18132889,0.03188838,0.77972740,0.45535298,0.01828224
-2.21810905,1.42702868,0.00441180,0.29415242,0.18787128,0.03224994,0.78477849,0.45484970,0.01866177
-2.21210605,1.44514292,0.00452995,0.29725859,0.19406881,0.03261441,0.79080860,0.45461558,0.01905694
-2.20610305,1.46436677,0.00468449,0.30047870,0.19979594,0.03297550,0.79777244,0.45463301,0.01946323
-2.20010005,1.48443708,0.00487630,0.30375337,0.20492919,0.03332578,0.80557569,0.45486158,0.01987536
-2.19409705,1.50502944,0.00510532,0.30701323,0.20935163,0.03365707,0.81408010,0.45524174,0.02028744
-2.18809405,1.52577121,0.00537055,0.31018174,0.21295715,0.03396084,0.82310971,0.45569906,0.02069316
-2.18209105,1.54625555,0.00566996,0.31317823,0.21565456,0.03422865,0.83245798,0.45614898,0.02108603
-2.17608804,1.56605563,0.00600049,0.31592092,0.21737099,0.03445252,0.84189522,0.45650158,0.02145952
-2.17008504,1.58473853,0.00635809,0.31832975,0.21805470,0.03462536,0.85117624,0.45666632,0.02180732
-2.16408204,1.60187811,0.00673777,0.32032898,0.21767704,0.03474122,0.86004777,0.45655632,0.02212341
-2.15807904,1.61706670,0.00713360,0.32184941,0.21623345,0.03479558,0.86825551,0.45609217,0.02240228
-2.15207604,1.62992512,0.00753889,0.32283017,0.21374357,0.03478553,0.87555062,0.45520505,0.02263901
-2.14607304,1.64011107,0.00794628,0.32322012,0.21025039,0.03470985,0.88169561,0.45383906,0.02282936
-2.14007004,1.64732570,0.00834792,0.32297871,0.20581848,0.03456904,0.88646952,0.45195277,0.02296983
-2.13406703,1.65131871,0.00873562,0.32207654,0.20053155,0.03436525,0.88967245,0.44952000,0.02305768
-2.12806403,1.65189176,0.00910109,0.32049548,0.19448935,0.03410217,0.89112942,0.44652987,0.02309100
-2.12206103,1.64890067,0.00943617,0.31822845,0.18780401,0.03378486,0.89069372,0.44298609,0.02306863
-2.11605803,1.64225644,0.00973302,0.31527897,0.18059628,0.03341953,0.88824956,0.43890587,0.02299022
-2.11005503,1.63192521,0.00998439,0.31166049,0.17299151,0.03301329,0.88371425,0.43431820,0.02285614
-2.10405203,1.61792733,0.01018382,0.30739555,0.16511583,0.03257389,0.87703977,0.42926187,0.02266749
-2.09804902,1.60033561,0.01032587,0.30251483,0.15709246,0.03210948,0.86821381,0.42378329,0.02242601
-2.09204602,1.57927277,0.01040626,0.29705607,0.14903845,0.03162835,0.85726012,0.41793406,0.02213407
-2.08604302,1.55490808,0.01042205,0.29106293,0.14106193,0.03113871,0.84423825,0.41176867,0.02179455
-2.08004002,1.52745329,0.01037171,0.28458384,0.13325983,0.03064849,0.82924248,0.40534207,0.02141084
-2.07403702,1.49715774,0.01025521,0.27767074,0.12571628,0.03016519,0.81240012,0.39870754,0.02098669
-2.06803402,1.46430286,0.01007396,0.27037783,0.11850155,0.02969574,0.79386902,0.39191466,0.02052617
-2.06203102,1.42919604,0.00983084,0.26276031,0.11167162,0.02924650,0.77383441,0.38500765,0.02003358
-2.05602801,1.39216422,0.00953004,0.25487315,0.10526831,0.02882316,0.75250515,0.37802399,0.01951333
-2.05002501,1.35354715,0.00917696,0.24676987,0.09931993,0.02843085,0.73010953,0.37099353,0.01896989
-2.04402201,1.31369093,0.00877800,0.23850150,0.09384222,0.02807417,0.70689080,0.36393801,0.01840766
-2.03801901,1.27294180,0.00834038,0.23011556,0.08883981,0.02775732,0.68310256,0.35687114,0.01783089
-2.03201601,1.23164074,0.00787189,0.22165536,0.08430780,0.02748429,0.65900432,0.34979915,0.01724367
-2.02601301,1.19011897,0.00738068,0.21315941,0.08023356,0.02725902,0.63485733,0.34272195,0.01664979
-2.02001001,1.14869465,0.00687498,0.20466115,0.07659853,0.02708560,0.61092084,0.33563465,0.01605277
-2.01400700,1.10767084,0.00636292,0.19618898,0.07338010,0.02696849,0.58744903,0.32852964,0.01545582
-2.00800400,1.06733476,0.00585228,0.18776650,0.07055333,0.02691266,0.56468845,0.32139893,0.01486186
-2.00200100,1.02795831,0.00535032,0.17941306,0.06809254,0.02692379,0.54287621,0.31423666,0.01427353
-1.99599800,0.98979951,0.00486364,0.17114458,0.06597265,0.02700831,0.52223867,0.30704172,0.01369324
-1.98999500,0.95310467,0.00439802,0.16297450,0.06417033,0.02717346,0.50299062,0.29982025,0.01312322
-1.98399200,0.91811086,0.00395839,0.15491488,0.06266475,0.02742722,0.48533466,0.29258781,0.01256562
-1.97798899,0.88504826,0.00354873,0.14697751,0.06143814,0.02777813,0.46946073,0.28537115,0.01202251
-1.97198599,0.85414198,0.00317210,0.13917505,0.06047589,0.02823507,0.45554548,0.27820932,0.01149598
-1.96598299,0.82561293,0.00283061,0.13152199,0.05976649,0.02880690,0.44375130,0.27115414,0.01098820
-1.95997999,0.79967747,0.00252550,0.12403543,0.05930107,0.02950197,0.43422493,0.26426982,0.01050141
-1.95397699,0.77654565,0.00225720,0.11673568,0.05907275,0.03032767,0.42709546,0.25763177,0.01003798
-1.94797399,0.75641783,0.00202538,0.10964651,0.05907582,0.03128983,0.42247178,0.25132463,0.00960036
-1.94197099,0.73947993,0.00182909,0.10279509,0.05930476,0.03239212,0.42043946,0.24543957,0.00919107
-1.93596798,0.72589741,0.00166682,0.09621167,0.05975322,0.03363550,0.42105729,0.24007100,0.00881264
-1.92996498,0.71580829,0.00153663,0.08992894,0.06041304,0.03501771,0.42435352,0.23531283,0.00846755
-1.92396198,0.70931571,0.00143622,0.08398115,0.06127336,0.03653281,0.43032220,0.23125451,0.00815810
-1.91795898,0.70648052,0.00136308,0.07840302,0.06231988,0.03817091,0.43891989,0.22797705,0.00788639
-1.91195598,0.70731441,0.00131452,0.07322852,0.06353445,0.03991804,0.45006287,0.22554923,0.00765414
-1.90595298,0.71177412,0.00128781,0.06848959,0.06489480,0.04175617,0.46362544,0.22402421,0.00746265
-1.89994997,0.71975728,0.00128022,0.06421488,0.06637469,0.04366347,0.47943928,0.22343671,0.00731273
-1.89394697,0.73110016,0.00128912,0.06042855,0.06794439,0.04561478,0.49729420,0.22380098,0.00720456
-1.88794397,0.74557767,0.00131200,0.05714923,0.06957139,0.04758224,0.51694045,0.22510950,0.00713774
-1.88194097,0.76290578,0.00134655,0.05438912,0.07122154,0.04953609,0.53809247,0.22733271,0.00711118
-1.87593797,0.78274630,0.00139069,0.05215341,0.07286023,0.05144568,0.56043418,0.23041947,0.00712316
-1.86993497,0.80471390,0.00144259,0.05043985,0.07445397,0.05328044,0.58362549,0.23429847,0.00717135
-1.86393197,0.82838506,0.00150070,0.04923867,0.07597184,0.05501105,0.60731001,0.23888038,0.00725281
-1.85792896,0.85330861,0.00156374,0.04853275,0.07738706,0.05661046,0.63112339,0.24406056,0.00736414
-1.85192596,0.87901730,0.00163072,0.04829800,0.07867840,0.05805488,0.65470216,0.24972228,0.00750152
-1.84592296,0.90503989,0.00170094,0.04850398,0.07983145,0.05932467,0.67769258,0.25574020,0.00766080
-1.83991996,0.93091321,0.00177390,0.04911479,0.08083953,0.06040504,0.69975906,0.26198401,0.00783767
-1.83391696,0.95619363,0.00184936,0.05008997,0.08170434,0.06128643,0.72059196,0.26832188,0.00802770
-1.82791396,0.98046743,0.00192721,0.05138566,0.08243618,0.06196479,0.73991418,0.27462384,0.00822651
-1.82191096,1.00335968,0.00200749,0.05295568,0.08305374,0.06244152,0.75748655,0.28076470,0.00842981
-1.81590795,1.02454127,0.00209029,0.05475278,0.08358351,0.06272311,0.77311160,0.28662658,0.00863357
-1.80990495,1.04373390,0.00217574,0.05672969,0.08405873,0.06282062,0.78663578,0.29210084,0.00883402
-1.80390195,1.06071288,0.00226389,0.05884027,0.08451810,0.06274893,0.79794993,0.29708958,0.00902775
-1.79789895,1.07530787,0.00235470,0.06104041,0.08500403,0.06252577,0.80698830,0.30150650,0.00921177
-1.79189595,1.08740154,0.00244798,0.06328890,0.08556088,0.06217072,0.81372599,0.30527732,0.00938350
-1.78589295,1.09692647,0.00254334,0.06554808,0.08623291,0.06170413,0.81817532,0.30833971,0.00954077
-1.77988994,1.10386063,0.00264016,0.06778436,0.08706230,0.06114605,0.82038110,0.31064295,0.00968186
-1.77388694,1.10822165,0.00273759,0.06996852,0.08808720,0.06051524,0.82041530,0.31214729,0.00980546
-1.76788394,1.11006037,0.00283451,0.07207585,0.08933999,0.05982832,0.81837139,0.31282314,0.00991059
-1.76188094,1.10945407,0.00292959,0.07408615,0.09084567,0.05909912,0.81435855,0.31265028,0.00999664
-1.75587794,1.10649966,0.00302130,0.07598355,0.09262068,0.05833819,0.80849615,0.31161706,0.01006324
-1.74987494,1.10130729,0.00310793,0.07775617,0.09467199,0.05755257,0.80090872,0.30971972,0.01011027
-1.74387194,1.09399458,0.00318770,0.07939578,0.09699659,0.05674581,0.79172152,0.30696191,0.01013779
-1.73786893,1.08468174,0.00325882,0.08089734,0.09958136,0.05591822,0.78105701,0.30335434,0.01014597
-1.73186593,1.07348778,0.00331955,0.08225849,0.10240338,0.05506726,0.76903214,0.29891472,0.01013508
-1.72586293,1.06052779,0.00336832,0.08347916,0.10543061,0.05418820,0.75575663,0.29366780,0.01010545
-1.71985993,1.04591147,0.00340379,0.08456112,0.10862288,0.05327484,0.74133212,0.28764562,0.01005740
-1.71385693,1.02974282,0.00342495,0.08550771,0.11193324,0.05232031,0.72585219,0.28088783,0.00999127
-1.70785393,1.01212078,0.00343122,0.08632364,0.11530957,0.05131800,0.70940309,0.27344204,0.00990740
-1.70185093,0.99314099,0.00342249,0.08701495,0.11869642,0.05026232,0.69206506,0.26536420,0.00980612
-1.69584792,0.97289816,0.00339917,0.08758914,0.12203697,0.04914953,0.67391417,0.25671882,0.00968774
-1.68984492,0.95148913,0.00336228,0.08805542,0.12527515,0.04797839,0.65502441,0.24757913,0.00955262
-1.68384192,0.92901628,0.00331339,0.08842516,0.12835773,0.04675075,0.63546995,0.23802697,0.00940112
-1.67783892,0.90559117,0.00325467,0.08871244,0.13123645,0.04547187,0.61532740,0.22815255,0.00923373
-1.67183592,0.88133810,0.00318889,0.08893472,0.13386997,0.04415072,0.59467794,0.21805393,0.00905100
-1.66583292,0.85639749,0.00311929,0.08911354,0.13622574,0.04279992,0.57360929,0.20783629,0.00885363
-1.65982991,0.83092889,0.00304960,0.08927532,0.13828154,0.04143572,0.55221724,0.19761103,0.00864253
-1.65382691,0.80511329,0.00298394,0.08945203,0.14002678,0.04007762,0.53060688,0.18749467,0.00841880
-1.64782391,0.77915481,0.00292670,0.08968182,0.14146332,0.03874793,0.50889334,0.17760763,0.00818378
-1.64182091,0.75328145,0.00288245,0.09000952,0.14260594,0.03747123,0.48720205,0.16807298,0.00793908
-1.63581791,0.72774489,0.00285580,0.09048691,0.14348222,0.03627362,0.46566850,0.15901510,0.00768662
-1.62981491,0.70281929,0.00285131,0.09117281,0.14413196,0.03518199,0.44443750,0.15055849,0.00742858
-1.62381191,0.67879891,0.00287331,0.09213281,0.14460596,0.03422316,0.42366195,0.14282655,0.00716742
-1.61780890,0.65599484,0.00292579,0.09343884,0.14496429,0.03342298,0.40350116,0.13594062,0.00690590
-1.61180590,0.63473061,0.00301227,0.09516839,0.14527404,0.03280550,0.38411879,0.13001901,0.00664698
-1.60580290,0.61533705,0.00313561,0.09740345,0.14560654,0.03239201,0.36568042,0.12517644,0.00639386
-1.59979990,0.59814639,0.00329797,0.10022926,0.14603425,0.03220028,0.34835085,0.12152346,0.00614986
-1.59379690,0.58348589,0.00350064,0.10373290,0.14662740,0.03224375,0.33229133,0.11916618,0.00591842
-1.58779390,0.57167129,0.00374393,0.10800166,0.14745046,0.03253085,0.31765661,0.11820614,0.00570300
-1.58179090,0.56300024,0.00402715,0.11312143,0.14855869,0.03306446,0.30459214,0.11874028,0.00550702
-1.57578789,0.55774606,0.00434850,0.11917509,0.14999489,0.03384145,0.29323142,0.12086103,0.00533384
-1.56978489,0.55615214,0.00470505,0.12624090,0.15178658,0.03485247,0.28369357,0.12465636,0.00518660
-1.56378189,0.55842715,0.00509277,0.13439115,0.15394372,0.03608184,0.27608133,0.13020986,0.00506825
-1.55777889,0.56474131,0.00550654,0.14369081,0.15645718,0.03750771,0.27047948,0.13760056,0.00498146
-1.55177589,0.57522381,0.00594026,0.15419654,0.15929806,0.03910241,0.26695381,0.14690271,0.00492856
-1.54577289,0.58996154,0.00638691,0.16595577,0.16241797,0.04083301,0.26555051,0.15818507,0.00491154
-1.53976988,0.60899901,0.00683873,0.17900606,0.16575032,0.04266209,0.26629618,0.17150994,0.00493199
-1.53376688,0.63233953,0.00728743,0.19337457,0.16921255,0.04454877,0.26919829,0.18693173,0.00499109
-1.52776388,0.65994729,0.00772434,0.20907766,0.17270944,0.04644983,0.27424602,0.20449501,0.00508963
-1.52176088,0.69175031,0.00814071,0.22612059,0.17613709,0.04832102,0.28141153,0.22423206,0.00522798
-1.51575788,0.72764398,0.00852792,0.24449716,0.17938767,0.05011850,0.29065135,0.24616000,0.00540610
-1.50975488,0.76749490,0.00887780,0.26418944,0.18235468,0.05180026,0.30190801,0.27027748,0.00562357
-1.50375188,0.81114471,0.00918281,0.28516738,0.18493839,0.05332757,0.31511167,0.29656100,0.00587959
-1.49774887,0.85841396,0.00943637,0.30738838,0.18705133,0.05466638,0.33018169,0.32496123,0.00617300
-1.49174587,0.90910549,0.00963306,0.33079685,0.18862348,0.05578858,0.34702816,0.35539929,0.00650229
-1.48574287,0.96300759,0.00976880,0.35532381,0.18960696,0.05667308,0.36555323,0.38776339,0.00686564
-1.47973987,1.01989668,0.00984101,0.38088653,0.18998000,0.05730662,0.38565241,0.42190606,0.00726091
-1.47373687,1.07953964,0.00984874,0.40738840,0.18974983,0.05768439,0.40721563,0.45764221,0.00768569
-1.46773387,1.14169597,0.00979269,0.43471908,0.18895459,0.05781030,0.43012840,0.49474835,0.00813727
-1.46173087,1.20611971,0.00967522,0.46275496,0.18766385,0.05769691,0.45427284,0.53296320,0.00861276
-1.45572786,1.27256147,0.00950032,0.49136022,0.18597791,0.05736510,0.47952885,0.57198979,0.00910904
-1.44972486,1.34077055,0.00927345,0.52038826,0.18402566,0.05684337,0.50577543,0.61149934,0.00962281
