energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,0.99114406,0.35830644,0.54453043,0.00218472,0.47440942,0.02015054,0.21597742
-4.29514757,0.98991799,0.36245408,0.54552210,0.00221171,0.47603257,0.01994705,0.21438372
-4.28914457,0.98517406,0.36628934,0.54465821,0.00223696,0.47596722,0.01962053,0.21210591
-4.28314157,0.97748208,0.37021544,0.54230289,0.00226366,0.47455917,0.01917541,0.20922452
-4.27713857,0.96761481,0.37473119,0.53892606,0.00229575,0.47224427,0.01861931,0.20587081
-4.27113557,0.95652973,0.38042627,0.53509269,0.00233793,0.46953944,0.01796273,0.20222294
-4.26513257,0.94534568,0.38797440,0.53144902,0.00239566,0.46703093,0.01721851,0.19850120
-4.25912956,0.93531517,0.39812441,0.52870611,0.00247517,0.46536016,0.01640135,0.19496256
-4.25312656,0.92779314,0.41168935,0.52762109,0.00258340,0.46520768,0.01552728,0.19189451
-4.24712356,0.92420304,0.42953383,0.52897668,0.00272799,0.46727554,0.01461310,0.18960852
-4.24112056,0.92600114,0.45255963,0.53355958,0.00291723,0.47226858,0.01367579,0.18843323
-4.23511756,0.93464001,0.48168995,0.54213829,0.00315994,0.48087525,0.01273204,0.18870742
-4.22911456,0.95153192,0.51785214,0.55544087,0.00346545,0.49374837,0.01179777,0.19077307
-4.22311156,0.97801311,0.56195943,0.57413338,0.00384340,0.51148633,0.01088769,0.19496830
-4.21710855,1.01530945,0.61489150,0.59879938,0.00430369,0.53461536,0.01001500,0.20162055
-4.21110555,1.06450430,0.67747426,0.62992120,0.00485622,0.56357311,0.00919114,0.21103983
-4.20510255,1.12650901,0.75045895,0.66786324,0.00551076,0.59869419,0.00842559,0.22351206
-4.19909955,1.20203660,0.83450085,0.71285799,0.00627664,0.64019791,0.00772579,0.23929260
-4.19309655,1.29157898,0.93013780,0.76499496,0.00716257,0.68817858,0.00709714,0.25859991
-4.18709355,1.39538814,1.03776899,0.82421293,0.00817626,0.74259874,0.00654305,0.28160930
-4.18109055,1.51346161,1.15763438,0.89029583,0.00932413,0.80328547,0.00606506,0.30844691
-4.17508754,1.64553250,1.28979533,0.96287235,0.01061098,0.86993003,0.00566299,0.33918387
-4.16908454,1.79106444,1.43411699,1.04141945,0.01203958,0.94209081,0.00533518,0.37383083
-4.16308154,1.94925166,1.59025319,1.12526984,0.01361036,1.01919978,0.00507868,0.41233300
-4.15707854,2.11902440,1.75763458,1.21362326,0.01532103,1.10057227,0.00488953,0.45456579
-4.15107554,2.29906002,1.93546083,1.30556140,0.01716628,1.18541992,0.00476300,0.50033149
-4.14507254,2.48779970,2.12269764,1.40006627,0.01913748,1.27286662,0.00469383,0.54935701
-4.13906953,2.68347093,2.31807931,1.49604154,0.02122253,1.36196704,0.00467648,0.60129319
-4.13306653,2.88411573,2.52011768,1.59233628,0.02340568,1.45172729,0.00470532,0.65571587
-4.12706353,3.08762422,2.72711767,1.68777061,0.02566755,1.54112724,0.00477485,0.71212896
-4.12106053,3.29177330,2.93720004,1.78116255,0.02798521,1.62914377,0.00487986,0.76996983
-4.11505753,3.49426974,3.14833112,1.87135516,0.03033242,1.71477444,0.00501557,0.82861712
-4.10905453,3.69279691,3.35835945,1.95724338,0.03267996,1.79706064,0.00517771,0.88740100
-4.10305153,3.88506412,3.56505859,2.03779950,0.03499618,1.87510969,0.00536265,0.94561596
-4.09704852,4.06885735,3.76617517,2.11209667,0.03724757,1.94811504,0.00556740,1.00253574
-4.09104552,4.24208987,3.95948091,2.17932953,0.03939956,2.01537394,0.00578969,1.05743030
-4.08504252,4.40285129,4.14282682,2.23883137,0.04141731,2.07630189,0.00602790,1.10958420
-4.07903952,4.54945336,4.31419787,2.29008712,0.04326665,2.13044357,0.00628109,1.15831585
-4.07303652,4.68047071,4.47176586,2.33274193,0.04491506,2.17747952,0.00654893,1.20299693
-4.06703352,4.79477509,4.61393828,2.36660482,0.04633260,2.21722871,0.00683160,1.24307119
-4.06103052,4.89156147,4.73940119,2.39164754,0.04749282,2.24964662,0.00712973,1.27807174
-4.05502751,4.97036471,4.84715382,2.40799849,0.04837369,2.27481914,0.00744429,1.30763608
-4.04902451,5.03106603,4.93653330,2.41593214,0.04895826,2.29295236,0.00777643,1.33151804
-4.04302151,5.07388840,5.00722810,2.41585432,0.04923533,2.30435890,0.00812736,1.34959594
-4.03701851,5.09938100,5.05927930,2.40828395,0.04919985,2.30944114,0.00849822,1.36187651
-4.03101551,5.10839290,5.09306935,2.39383201,0.04885313,2.30867219,0.00888986,1.36849412
-4.02501251,5.10203694,5.10929867,2.37317848,0.04820294,2.30257535,0.00930276,1.36970533
-4.01900950,5.08164502,5.10895100,2.34704837,0.04726324,2.29170285,0.00973680,1.36587878
-4.01300650,5.04871661,5.09324897,2.31618742,0.04605385,2.27661490,0.01019117,1.35748082
-4.00700350,5.00486260,5.06360191,2.28133881,0.04459984,2.25785966,0.01066421,1.34505748
-4.00100050,4.95174679,5.02154842,2.24322131,0.04293080,2.23595519,0.01115333,1.32921350
-3.99499750,4.89102751,4.96869623,2.20251004,0.04107995,2.21137381,0.01165490,1.31058951
-3.98899450,4.82430195,4.90666234,2.15982012,0.03908314,2.18452963,0.01216427,1.28983815
-3.98299150,4.75305535,4.83701611,2.11569394,0.03697783,2.15576952,0.01267570,1.26760049
-3.97698849,4.67861733,4.76122782,2.07059222,0.03480202,2.12536779,0.01318251,1.24448363
-3.97098549,4.60212685,4.68062507,2.02488902,0.03259319,2.09352463,0.01367710,1.22104053
-3.96498249,4.52450716,4.59635843,1.97887063,0.03038737,2.06036813,0.01415115,1.19775285
-3.95897949,4.44645135,4.50937790,1.93273807,0.02821819,2.02595962,0.01459581,1.17501759
-3.95297649,4.36841858,4.42042028,1.88661287,0.02611613,1.99030184,0.01500194,1.15313787
-3.94697349,4.29064067,4.33000775,1.84054548,0.02410793,1.95334935,0.01536040,1.13231801
-3.94097049,4.21313803,4.23845668,1.79452588,0.02221607,1.91502056,0.01566230,1.11266315
-3.93496748,4.13574370,4.14589572,1.74849555,0.02045848,1.87521072,0.01589937,1.09418283
-3.92896448,4.05813374,4.05229142,1.70236027,0.01884840,1.83380506,0.01606419,1.07679838
-3.92296148,3.97986218,3.95747953,1.65600296,0.01739439,1.79069155,0.01615055,1.06035350
-3.91695848,3.90039860,3.86120001,1.60929611,0.01610048,1.74577261,0.01615365,1.04462715
-3.91095548,3.81916643,3.76313371,1.56211320,0.01496645,1.69897536,0.01607030,1.02934835
-3.90495248,3.73558028,3.66293858,1.51433874,0.01398826,1.65026001,0.01589911,1.01421180
-3.89894947,3.64908071,3.56028407,1.46587671,0.01315852,1.59962619,0.01564056,0.99889381
-3.89294647,3.55916524,3.45488188,1.41665717,0.01246703,1.54711709,0.01529701,0.98306777
-3.88694347,3.46541486,3.34651237,1.36664104,0.01190142,1.49282157,0.01487269,0.96641866
-3.88094047,3.36751521,3.23504560,1.31582312,0.01144776,1.43687423,0.01437351,0.94865603
-3.87493747,3.26527245,3.12045696,1.26423353,0.01109119,1.37945379,0.01380699,0.92952523
-3.86893447,3.15862372,3.00283715,1.21193764,0.01081653,1.32078003,0.01318195,0.90881657
-3.86293147,3.04764249,2.88239692,1.15903497,0.01060886,1.26110967,0.01250828,0.88637224
-3.85692846,2.93253923,2.75946697,1.10565700,0.01045406,1.20073143,0.01179667,0.86209113
-3.85092546,2.81365797,2.63449375,1.05196443,0.01033921,1.13996069,0.01105828,0.83593144
-3.84492246,2.69146928,2.50803169,0.99814390,0.01025306,1.07913397,0.01030446,0.80791119
-3.83891946,2.56656031,2.38073279,0.94440439,0.01018626,1.01860342,0.00954644,0.77810695
-3.83291646,2.43962244,2.25333404,0.89097346,0.01013156,0.95873159,0.00879512,0.74665083
-3.82691346,2.31143697,2.12664345,0.83809347,0.01008397,0.89988639,0.00806081,0.71372598
-3.82091046,2.18285945,2.00152509,0.78601761,0.01004073,0.84243649,0.00735309,0.67956084
-3.81490745,2.05480283,1.87888363,0.73500602,0.01000121,0.78674699,0.00668066,0.64442244
-3.80890445,1.92821991,1.75964865,0.68532187,0.00996679,0.73317539,0.00605125,0.60860883
-3.80290145,1.80408533,1.64475892,0.63722733,0.00994057,0.68206772,0.00547163,0.57244110
-3.79689845,1.68337730,1.53514700,0.59097960,0.00992706,0.63375488,0.00494757,0.53625494
-3.79089545,1.56705950,1.43172399,0.54682686,0.00993182,0.58854898,0.00448393,0.50039231
-3.78489245,1.45606326,1.33536478,0.50500418,0.00996098,0.54673973,0.00408472,0.46519315
-3.77888944,1.35127041,1.24689380,0.46572957,0.01002090,0.50859078,0.00375316,0.43098750
-3.77288644,1.25349703,1.16707129,0.42920007,0.01011762,0.47433609,0.00349186,0.39808822
-3.76688344,1.16347850,1.09658039,0.39558812,0.01025649,0.44417628,0.00330284,0.36678442
-3.76088044,1.08185604,1.03601494,0.36503814,0.01044173,0.41827512,0.00318768,0.33733578
-3.75487744,1.00916504,0.98586834,0.33766366,0.01067612,0.39675611,0.00314762,0.30996795
-3.74887444,0.94582550,0.94652353,0.31354485,0.01096064,0.37969946,0.00318354,0.28486895
-3.74287144,0.89213472,0.91824428,0.29272677,0.01129432,0.36713931,0.00329609,0.26218672
-3.73686843,0.84826237,0.90116794,0.27521829,0.01167409,0.35906165,0.00348562,0.24202787
-3.73086543,0.81424809,0.89529996,0.26099176,0.01209474,0.35540269,0.00375222,0.22445739
-3.72486243,0.79000166,0.90051015,0.24998349,0.01254902,0.35604816,0.00409561,0.20949952
-3.71885943,0.77530562,0.91653110,0.24209511,0.01302776,0.36083334,0.00451515,0.19713945
-3.71285643,0.76982045,0.94295877,0.23719564,0.01352018,0.36954408,0.00500966,0.18732591
-3.70685343,0.77309207,0.97925549,0.23512444,0.01401420,0.38191888,0.00557742,0.17997440
-3.70085043,0.78456157,1.02475554,0.23569480,0.01449683,0.39765192,0.00621600,0.17497101
-3.69484742,0.80357713,1.07867346,0.23869827,0.01495470,0.41639726,0.00692224,0.17217673
-3.68884442,0.82940775,1.14011520,0.24390948,0.01537447,0.43777410,0.00769215,0.17143205
-3.68284142,0.86125885,1.20809209,0.25109152,0.01574340,0.46137306,0.00852093,0.17256184
-3.67683842,0.89828938,1.28153783,0.26000162,0.01604984,0.48676347,0.00940292,0.17538037
-3.67083542,0.93963027,1.35932825,0.27039714,0.01628366,0.51350149,0.01033174,0.17969639
-3.66483242,0.98440400,1.44030364,0.28204168,0.01643670,0.54113904,0.01130037,0.18531833
-3.65882941,1.03174489,1.52329354,0.29471109,0.01650315,0.56923327,0.01230139,0.19205932
-3.65282641,1.08081984,1.60714319,0.30819946,0.01647973,0.59735635,0.01332714,0.19974221
-3.64682341,1.13084893,1.69074139,0.32232468,0.01636595,0.62510543,0.01437011,0.20820440
-3.64082041,1.18112556,1.77304867,0.33693351,0.01616416,0.65211230,0.01542326,0.21730232
-3.63481741,1.23103539,1.85312509,0.35190605,0.01587949,0.67805268,0.01648037,0.22691563
-3.62881441,1.28007336,1.93015648,0.36715929,0.01551979,0.70265452,0.01753649,0.23695085
-3.62281141,1.32785839,2.00347814,0.38264963,0.01509535,0.72570526,0.01858832,0.24734440
-3.61680840,1.37414464,2.07259470,0.39837431,0.01461867,0.74705746,0.01963455,0.25806473
-3.61080540,1.41882899,2.13719523,0.41437140,0.01410402,0.76663268,0.02067620,0.26911361
-3.60480240,1.46195387,2.19716240,0.43071845,0.01356710,0.78442326,0.02171688,0.28052618
-3.59879940,1.50370505,2.25257505,0.44752956,0.01302450,0.80049189,0.02276287,0.29236973
-3.59279640,1.54440404,2.30370336,0.46495106,0.01249331,0.81496870,0.02382317,0.30474119
-3.58679340,1.58449485,2.35099658,0.48315559,0.01199054,0.82804607,0.02490932,0.31776304
-3.58079040,1.62452525,2.39506313,0.50233495,0.01153272,0.83997108,0.02603518,0.33157785
-3.57478739,1.66512293,2.43664376,0.52269169,0.01113541,0.85103585,0.02721644,0.34634142
-3.56878439,1.70696708,2.47657830,0.54442984,0.01081277,0.86156608,0.02847001,0.36221465
-3.56278139,1.75075635,2.51576741,0.56774493,0.01057719,0.87190812,0.02981333,0.37935443
-3.55677839,1.79717425,2.55513063,0.59281376,0.01043898,0.88241517,0.03126349,0.39790380
-3.55077539,1.84685343,2.59556263,0.61978425,0.01040603,0.89343297,0.03283628,0.41798177
-3.54477239,1.90034021,2.63788945,0.64876579,0.01048366,0.90528567,0.03454521,0.43967325
-3.53876938,1.95806099,2.68282667,0.67982047,0.01067443,0.91826242,0.03640053,0.46301959
-3.53276638,2.02029210,2.73094158,0.71295556,0.01097801,0.93260516,0.03840826,0.48801012
-3.52676338,2.08713460,2.78262106,0.74811763,0.01139124,0.94849826,0.04056933,0.51457533
-3.52076038,2.15849528,2.83804666,0.78518857,0.01190808,0.96606023,0.04287887,0.54258195
-3.51475738,2.23407511,2.89717832,0.82398376,0.01251977,0.98533805,0.04532571,0.57183055
-3.50875438,2.31336588,2.95974728,0.86425250,0.01321497,1.00630416,0.04789203,0.60205567
-3.50275138,2.39565552,3.02525890,0.90568081,0.01398001,1.02885633,0.05055336,0.63292900
-3.49674837,2.48004216,3.09300519,0.94789658,0.01479920,1.05282039,0.05327885,0.66406535
-3.49074537,2.56545682,3.16208660,0.99047695,0.01565516,1.07795567,0.05603170,0.69503158
-3.48474237,2.65069386,3.23144224,1.03295774,0.01652925,1.10396299,0.05877009,0.72535813
-3.47873937,2.73444834,3.29988732,1.07484471,0.01740205,1.13049481,0.06144816,0.75455288
-3.47273637,2.81535885,3.36615622,1.11562626,0.01825382,1.15716722,0.06401732,0.78211682
-3.46673337,2.89205438,3.42894953,1.15478733,0.01906501,1.18357337,0.06642779,0.80756095
-3.46073037,2.96320322,3.48698309,1.19182393,0.01981685,1.20929779,0.06863009,0.83042380
-3.45472736,3.02756220,3.53903725,1.22625797,0.02049180,1.23393109,0.07057680,0.85028881
-3.44872436,3.08402421,3.58400427,1.25765189,0.02107411,1.25708468,0.07222412,0.86680079
-3.44272136,3.13166212,3.62093213,1.28562263,0.02155023,1.27840484,0.07353350,0.87968092
-3.43671836,3.16976734,3.64906316,1.30985447,0.02190926,1.29758572,0.07447299,0.88873942
-3.43071536,3.19788130,3.66786586,1.33011025,0.02214326,1.31438090,0.07501848,0.89388545
-3.42471236,3.21581862,3.67705885,1.34624063,0.02224749,1.32861291,0.07515459,0.89513372
-3.41870935,3.22368088,3.67662596,1.35819092,0.02222061,1.34018050,0.07487529,0.89260750
-3.41270635,3.22186021,3.66682185,1.36600517,0.02206470,1.34906333,0.07418417,0.88653783
-3.40670335,3.21103245,3.64816789,1.36982732,0.02178521,1.35532365,0.07309434,0.87725887
-3.40070035,3.19213998,3.62143833,1.36989916,0.02139084,1.35910515,0.07162801,0.86519966
-3.39469735,3.16636467,3.58763720,1.36655504,0.02089329,1.36062859,0.06981571,0.85087245
-3.38869435,3.13509180,3.54796662,1.36021343,0.02030690,1.36018446,0.06769523,0.83485808
-3.38269135,3.09986638,3.50378762,1.35136541,0.01964829,1.35812275,0.06531031,0.81778906
-3.37668834,3.06234324,3.45657477,1.34056050,0.01893584,1.35484021,0.06270910,0.80033089
-3.37068534,3.02423295,3.40786640,1.32839004,0.01818922,1.35076535,0.05994262,0.78316242
-3.36468234,2.98724562,3.35921206,1.31546901,0.01742886,1.34634192,0.05706301,0.76695605
-3.35867934,2.95303464,3.31211944,1.30241655,0.01667535,1.34201132,0.05412190,0.75235843
-3.35267634,2.92314288,3.26800261,1.28983623,0.01594898,1.33819478,0.05116883,0.73997255
-3.34667334,2.89895317,3.22813390,1.27829671,0.01526917,1.33527604,0.04824987,0.73034169
-3.34067034,2.88164542,3.19360129,1.26831356,0.01465404,1.33358530,0.04540634,0.72393604
-3.33466733,2.87216185,3.16527308,1.26033324,0.01411996,1.33338519,0.04267388,0.72114211
-3.32866433,2.87118180,3.14377147,1.25471957,0.01368118,1.33485956,0.04008173,0.72225563
-3.32266133,2.87910710,3.12945612,1.25174373,0.01334958,1.33810554,0.03765229,0.72747770
-3.31665833,2.89605843,3.12241838,1.25157789,0.01313438,1.34312935,0.03540103,0.73691436
-3.31065533,2.92188251,3.12248637,1.25429288,0.01304204,1.34984617,0.03333658,0.75057947
-3.30465233,2.95616964,3.12924069,1.25985999,0.01307610,1.35808408,0.03146117,0.76840029
-3.29864932,2.99828042,3.14203966,1.26815667,0.01323724,1.36759183,0.02977121,0.79022563
-3.29264632,3.04738003,3.16005302,1.27897577,0.01352326,1.37805017,0.02825807,0.81583580
-3.28664332,3.10247824,3.18230205,1.29203783,0.01392923,1.38908613,0.02690901,0.84495368
-3.28064032,3.16247282,3.20770412,1.30700559,0.01444763,1.40028941,0.02570815,0.87725647
-3.27463732,3.22619410,3.23511933,1.32350001,0.01506857,1.41123014,0.02463751,0.91238724
-3.26863432,3.29244828,3.26339676,1.34111670,0.01578004,1.42147695,0.02367798,0.94996576
-3.26263132,3.36005722,3.29141798,1.35944208,0.01656821,1.43061447,0.02281027,0.98959799
-3.25662831,3.42789295,3.31813573,1.37806813,0.01741776,1.43825926,0.02201576,1.03088398
-3.25062531,3.49490512,3.34260585,1.39660521,0.01831220,1.44407342,0.02127717,1.07342367
-3.24462231,3.56014052,3.36401117,1.41469214,0.01923428,1.44777520,0.02057918,1.11682061
-3.23861931,3.62275401,3.38167653,1.43200323,0.02016630,1.44914614,0.01990880,1.16068362
-3.23261631,3.68201109,3.39507457,1.44825213,0.02109051,1.44803445,0.01925559,1.20462652
-3.22661331,3.73728261,3.40382278,1.46319232,0.02198945,1.44435481,0.01861183,1.24826643
-3.22061031,3.78803283,3.40767263,1.47661484,0.02284632,1.43808456,0.01797238,1.29122086
-3.21460730,3.83380258,3.40649212,1.48834340,0.02364523,1.42925702,0.01733457,1.33310445
-3.20860430,3.87418917,3.40024365,1.49822783,0.02437156,1.41795230,0.01669793,1.37352575
-3.20260130,3.90882538,3.38895914,1.50613638,0.02501213,1.40428666,0.01606382,1.41208477
-3.19659830,3.93735964,3.37271457,1.51194791,0.02555546,1.38840096,0.01543507,1.44837186
-3.19059530,3.95943929,3.35160612,1.51554464,0.02599190,1.37044936,0.01481560,1.48196837
-3.18459230,3.97469882,3.32572965,1.51680633,0.02631375,1.35058886,0.01421001,1.51244957
-3.17858929,3.98275435,3.29516523,1.51560648,0.02651534,1.32897054,0.01362324,1.53938993
-3.17258629,3.98320514,3.25996791,1.51181101,0.02659302,1.30573300,0.01306025,1.56237087
-3.16658329,3.97564260,3.22016513,1.50527975,0.02654520,1.28099847,0.01252580,1.58099077
-3.16058029,3.95966622,3.17576113,1.49587069,0.02637226,1.25487161,0.01202424,1.59487694
-3.15457729,3.93490575,3.12674771,1.48344681,0.02607646,1.22744117,0.01155944,1.60369898
-3.14857429,3.90104813,3.07312038,1.46788513,0.02566185,1.19878406,0.01113469,1.60718283
-3.14257129,3.85786725,3.01489858,1.44908730,0.02513411,1.16897149,0.01075273,1.60512477
-3.13656828,3.80525464,2.95214813,1.42699098,0.02450038,1.13807663,0.01041585,1.59740451
-3.13056528,3.74324844,2.88500401,1.40158125,0.02376911,1.10618296,0.01012588,1.58399641
-3.12456228,3.67205877,2.81369154,1.37290104,0.02294986,1.07339270,0.00988437,1.56497813
-3.11855928,3.59208699,2.73854394,1.34105976,0.02205309,1.03983447,0.00969265,1.54053585
-3.11255628,3.50393733,2.66001475,1.30623952,0.02108997,1.00566957,0.00955190,1.51096563
-3.10655328,3.40841933,2.57868355,1.26869806,0.02007214,0.97109616,0.00946326,1.47667042
-3.10055028,3.30654035,2.49525440,1.22876825,0.01901155,0.93635105,0.00942777,1.43815264
-3.09454727,3.19948785,2.41054629,1.18685366,0.01792020,0.90170869,0.00944641,1.39600234
-3.08854427,3.08860200,2.32547588,1.14342059,0.01680999,0.86747731,0.00952003,1.35088145
-3.08254127,2.97533934,2.24103322,1.09898643,0.01569246,0.83399236,0.00964920,1.30350453
-3.07653827,2.86122941,2.15825147,1.05410522,0.01457868,0.80160744,0.00983409,1.25461688
-3.07053527,2.74782611,2.07817215,1.00935073,0.01347901,0.77068327,0.01007431,1.20497111
-3.06453227,2.63665632,2.00180790,0.96529824,0.01240301,0.74157523,0.01036871,1.15530292
-3.05852926,2.52916820,1.93010462,0.92250560,0.01135926,0.71462017,0.01071520,1.10630763
-3.05252626,2.42668200,1.86390509,0.88149478,0.01035530,0.69012316,0.01111057,1.05861824
-3.04652326,2.33034570,1.80391624,0.84273471,0.00939753,0.66834507,0.01155035,1.01278625
-3.04052026,2.24109774,1.75068178,0.80662631,0.00849115,0.64949151,0.01202873,0.96926612
-3.03451726,2.15963882,1.70456177,0.77349046,0.00764018,0.63370385,0.01253851,0.92840402
-3.02851426,2.08641405,1.66572036,0.74355948,0.00684745,0.62105278,0.01307111,0.89043151
-3.02251126,2.02160621,1.63412233,0.71697242,0.00611464,0.61153483,0.01361669,0.85546422
-3.01650825,1.96514049,1.60953879,0.69377453,0.00544236,0.60507199,0.01416429,0.82350563
-3.01050525,1.91670018,1.59156163,0.67392061,0.00483022,0.60151454,0.01470210,0.79445564
-3.00450225,1.87575250,1.57962619,0.65728225,0.00427697,0.60064690,0.01521776,0.76812330
-2.99849925,1.84158293,1.57304085,0.64365828,0.00378061,0.60219623,0.01569867,0.74424320
-2.99249625,1.81333652,1.57102209,0.63278809,0.00333852,0.60584343,0.01613243,0.72249432
-2.98649325,1.79006373,1.57273326,0.62436696,0.00294761,0.61123591,0.01650723,0.70252063
-2.98049025,1.77076865,1.57732507,0.61806258,0.00260446,0.61800155,0.01681226,0.68395218
-2.97448724,1.75445726,1.58397579,0.61353217,0.00230546,0.62576318,0.01703814,0.66642572
-2.96848424,1.74018345,1.59192914,0.61043914,0.00204690,0.63415295,0.01717724,0.64960390
-2.96248124,1.72709065,1.60052806,0.60846865,0.00182514,0.64282580,0.01722402,0.63319214
-2.95647824,1.71444742,1.60924265,0.60734140,0.00163668,0.65147155,0.01717525,0.61695242
-2.95047524,1.70167543,1.61769107,0.60682503,0.00147824,0.65982498,0.01703024,0.60071360
-2.94447224,1.68836903,1.62565229,0.60674275,0.00134684,0.66767345,0.01679086,0.58437781
-2.93846923,1.67430556,1.63307020,0.60697881,0.00123986,0.67486192,0.01646155,0.56792287
-2.93246623,1.65944669,1.64004908,0.60748078,0.00115506,0.68129488,0.01604927,0.55140086
-2.92646323,1.64393073,1.64684041,0.60825858,0.00109063,0.68693549,0.01556330,0.53493302
-2.92046023,1.62805691,1.65382217,0.60938046,0.00104519,0.69180183,0.01501501,0.51870158
-2.91445723,1.61226261,1.66147131,0.61096609,0.00101782,0.69596047,0.01441755,0.50293887
-2.90845423,1.59709482,1.67033110,0.61317736,0.00100805,0.69951796,0.01378549,0.48791466
-2.90245123,1.58317743,1.68097489,0.61620721,0.00101589,0.70261046,0.01313445,0.47392214
-2.89644822,1.57117611,1.69396819,0.62026703,0.00104182,0.70539219,0.01248066,0.46126351
-2.89044522,1.56176217,1.70983086,0.62557337,0.00108683,0.70802332,0.01184056,0.45023575
-2.88444222,1.55557746,1.72900159,0.63233446,0.00115244,0.71065793,0.01123038,0.44111729
-2.87843922,1.55320159,1.75180623,0.64073707,0.00124075,0.71343261,0.01066574,0.43415612
-2.87243622,1.55512291,1.77843176,0.65093447,0.00135447,0.71645652,0.01016124,0.42955982
-2.86643322,1.56171454,1.80890727,0.66303585,0.00149700,0.71980307,0.00973016,0.42748791
-2.86043022,1.57321632,1.84309292,0.67709764,0.00167250,0.72350416,0.00938412,0.42804667
-2.85442721,1.58972322,1.88067761,0.69311717,0.00188599,0.72754683,0.00913281,0.43128668
-2.84842421,1.61118073,1.92118551,0.71102887,0.00214339,0.73187280,0.00898376,0.43720292
-2.84242121,1.63738706,1.96399132,0.73070312,0.00245166,0.73638090,0.00894216,0.44573739
-2.83641821,1.66800207,2.00834347,0.75194784,0.00281886,0.74093214,0.00901073,0.45678407
-2.83041521,1.70256228,2.05339432,0.77451269,0.00325419,0.74535726,0.00918961,0.47019577
-2.82441221,1.74050105,2.09823588,0.79809575,0.00376803,0.74946637,0.00947635,0.48579261
-2.81840920,1.78117315,2.14193918,0.82235232,0.00437196,0.75306001,0.00986592,0.50337156
-2.81240620,1.82388225,2.18359557,0.84690552,0.00507869,0.75594121,0.01035077,0.52271670
-2.80640320,1.86791022,2.22235772,0.87135828,0.00590195,0.75792766,0.01092096,0.54360946
-2.80040020,1.91254661,2.25747821,0.89530616,0.00685630,0.75886344,0.01156437,0.56583861
-2.79439720,1.95711720,2.28834387,0.91835047,0.00795689,0.75862960,0.01226695,0.58920918
-2.78839420,2.00101001,2.31450393,0.94011134,0.00921909,0.75715287,0.01301301,0.61355012
-2.78239120,2.04369767,2.33569054,0.96023990,0.01065804,0.75441207,0.01378560,0.63872014
-2.77638819,2.08475512,2.35183058,0.97842948,0.01228818,0.75044182,0.01456695,0.66461143
-2.77038519,2.12387176,2.36304793,0.99442506,0.01412259,0.74533313,0.01533889,0.69115107
-2.76438219,2.16085750,2.36965618,1.00803087,0.01617233,0.73923100,0.01608341,0.71829994
-2.75837919,2.19564248,2.37214191,1.01911567,0.01844572,0.73232896,0.01678310,0.74604920
-2.75237619,2.22827055,2.37113933,1.02761580,0.02094760,0.72486075,0.01742172,0.77441441
-2.74637319,2.25888686,2.36739758,1.03353566,0.02367855,0.71708970,0.01798469,0.80342760
-2.74037019,2.28772026,2.36174221,1.03694595,0.02663422,0.70929623,0.01845955,0.83312764
-2.73436718,2.31506156,2.35503275,1.03797957,0.02980469,0.70176410,0.01883639,0.86354942
-2.72836418,2.34123878,2.34811859,1.03682566,0.03317393,0.69476624,0.01910821,0.89471250
-2.72236118,2.36659094,2.34179533,1.03372199,0.03671949,0.68855068,0.01927117,0.92660975
-2.71635818,2.39144163,2.33676375,1.02894612,0.04041232,0.68332762,0.01932479,0.95919686
-2.71035518,2.41607422,2.33359377,1.02280576,0.04421688,0.67925805,0.01927201,0.99238323
-2.70435218,2.44070988,2.33269495,1.01562888,0.04809141,0.67644471,0.01911918,1.02602507
-2.69834917,2.46548982,2.33429525,1.00775383,0.05198853,0.67492576,0.01887589,1.05992107
-2.69234617,2.49046281,2.33842916,0.99952009,0.05585611,0.67467163,0.01855476,1.09381128
-2.68634317,2.51557882,2.34493572,0.99125983,0.05963837,0.67558512,0.01817109,1.12737925
-2.68034017,2.54068889,2.35346670,0.98329059,0.06327716,0.67750480,0.01774245,1.16025779
-2.67433717,2.56555165,2.36350434,0.97590926,0.06671351,0.68021168,0.01728818,1.19203795
-2.66833417,2.58984568,2.37438788,0.96938746,0.06988921,0.68343855,0.01682884,1.22228110
-2.66233117,2.61318724,2.38534740,0.96396814,0.07274857,0.68688185,0.01638568,1.25053355
-2.65632816,2.63515201,2.39554320,0.95986344,0.07524007,0.69021531,0.01597994,1.27634302
-2.65032516,2.65529965,2.40410857,0.95725342,0.07731796,0.69310461,0.01563233,1.29927615
-2.64432216,2.67319944,2.41019386,0.95628552,0.07894377,0.69522257,0.01536237,1.31893617
-2.63831916,2.68845534,2.41300927,0.95707443,0.08008752,0.69626390,0.01518787,1.33497975
-2.63231616,2.70072895,2.41186429,0.95970192,0.08072873,0.69595890,0.01512432,1.34713214
-2.62631316,2.70975872,2.40620165,0.96421666,0.08085702,0.69408542,0.01518448,1.35519976
-2.62031016,2.71537422,2.39562403,0.97063348,0.08047245,0.69047855,0.01537791,1.35907950
-2.61430715,2.71750446,2.37991222,0.97893224,0.07958545,0.68503746,0.01571063,1.35876414
-2.60830415,2.71617977,2.35903383,0.98905616,0.07821640,0.67772931,0.01618487,1.35434361
-2.60230115,2.71152699,2.33314229,1.00090967,0.07639486,0.66858985,0.01679890,1.34600194
