energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.98649325,3.00546207,-2.59214303,0.30179169,-0.40236005,0.00000000,-0.00000000,0.88133284,-0.56810198,1.86241265,-1.63340466,1.21384892,-0.94893445,0.00000000,-0.00000000
-2.98049025,3.06942882,-2.54167461,0.31316573,-0.38894702,0.00000000,-0.00000000,0.90034453,-0.54943538,1.90439646,-1.60663151,1.23618693,-0.93543258,0.00000000,-0.00000000
-2.97448724,3.13049121,-2.49540736,0.32496028,-0.37653772,0.00000000,-0.00000000,0.91855010,-0.53341576,1.94436635,-1.58085884,1.25711165,-0.92443172,0.00000000,-0.00000000
-2.96848424,3.18826492,-2.45337289,0.33710039,-0.36516986,0.00000000,-0.00000000,0.93588650,-0.52012848,1.98199039,-1.55601011,1.27651984,-0.91592895,0.00000000,-0.00000000
-2.96248124,3.24240606,-2.41552518,0.34948803,-0.35486057,0.00000000,-0.00000000,0.95228557,-0.50960497,2.01696699,-1.53199916,1.29433547,-0.90987072,0.00000000,-0.00000000
-2.95647824,3.29260883,-2.38175256,0.36200361,-0.34560769,0.00000000,-0.00000000,0.96767224,-0.50182576,2.04902741,-1.50873886,1.31050592,-0.90615839,0.00000000,-0.00000000
-2.95047524,3.33860254,-2.35188917,0.37450835,-0.33739135,0.00000000,-0.00000000,0.98196340,-0.49672444,2.07793761,-1.48614821,1.32499759,-0.90465409,0.00000000,-0.00000000
-2.94447224,3.38014821,-2.32572567,0.38684764,-0.33017566,0.00000000,-0.00000000,0.99506737,-0.49419221,2.10349942,-1.46415780,1.33779103,-0.90518686,0.00000000,-0.00000000
-2.93846923,3.41703477,-2.30301883,0.39885511,-0.32391054,0.00000000,-0.00000000,1.00688424,-0.49408306,2.12555089,-1.44271361,1.34887598,-0.90755882,0.00000000,-0.00000000
-2.93246623,3.44907530,-2.28350035,0.41035725,-0.31853356,0.00000000,-0.00000000,1.01730687,-0.49621925,2.14396575,-1.42177911,1.35824652,-0.91155155,0.00000000,-0.00000000
-2.92646323,3.47610320,-2.26688467,0.42117855,-0.31397195,0.00000000,-0.00000000,1.02622274,-0.50039710,2.15865207,-1.40133585,1.36589651,-0.91693236,0.00000000,-0.00000000
-2.92046023,3.49796882,-2.25287614,0.43114666,-0.31014445,0.00000000,-0.00000000,1.03351638,-0.50639283,2.16955006,-1.38138293,1.37181572,-0.92346074,0.00000000,-0.00000000
-2.91445723,3.51453672,-2.24117574,0.44009767,-0.30696334,0.00000000,-0.00000000,1.03907254,-0.51396855,2.17662929,-1.36193544,1.37598671,-0.93089465,0.00000000,-0.00000000
-2.90845423,3.52568379,-2.23148752,0.44788100,-0.30433636,0.00000000,-0.00000000,1.04277979,-0.52287802,2.17988544,-1.34302241,1.37838289,-0.93899684,0.00000000,-0.00000000
-2.90245123,3.53129858,-2.22352490,0.45436391,-0.30216880,0.00000000,-0.00000000,1.04453450,-0.53287234,2.17933687,-1.32468441,1.37896772,-0.94754095,0.00000000,-0.00000000
-2.89644822,3.53128204,-2.21701693,0.45943544,-0.30036543,0.00000000,-0.00000000,1.04424520,-0.54370541,2.17502121,-1.30697111,1.37769521,-0.95631738,0.00000000,-0.00000000
-2.89044522,3.52554974,-2.21171448,0.46300946,-0.29883265,0.00000000,-0.00000000,1.04183685,-0.55513892,2.16699239,-1.28993903,1.37451180,-0.96513872,0.00000000,-0.00000000
-2.88444222,3.51403574,-2.20739610,0.46502696,-0.29748044,0.00000000,-0.00000000,1.03725511,-0.56694704,2.15531812,-1.27364950,1.36935954,-0.97384455,0.00000000,-0.00000000
-2.87843922,3.49669785,-2.20387354,0.46545744,-0.29622439,0.00000000,-0.00000000,1.03047038,-0.57892050,2.14007833,-1.25816705,1.36218030,-0.98230543,0.00000000,-0.00000000
-2.87243622,3.47352427,-2.20099632,0.46429927,-0.29498763,0.00000000,-0.00000000,1.02148130,-0.59087003,2.12136444,-1.24355790,1.35292099,-0.99042589,0.00000000,-0.00000000
-2.86643322,3.44454109,-2.19865520,0.46157920,-0.29370250,0.00000000,-0.00000000,1.01031766,-0.60262917,2.09927963,-1.22988874,1.34153936,-0.99814611,0.00000000,-0.00000000
-2.86043022,3.40982033,-2.19678406,0.45735107,-0.29231212,0.00000000,-0.00000000,0.99704249,-0.61405621,2.07394008,-1.21722548,1.32801000,-1.00544230,0.00000000,-0.00000000
-2.85442721,3.36948778,-2.19535987,0.45169365,-0.29077156,0.00000000,-0.00000000,0.98175324,-0.62503531,2.04547698,-1.20563189,1.31233026,-1.01232547,0.00000000,-0.00000000
-2.84842421,3.32373025,-2.19440056,0.44470790,-0.28904868,0.00000000,-0.00000000,0.96458181,-0.63547676,2.01403916,-1.19516796,1.29452552,-1.01883873,0.00000000,-0.00000000
-2.84242121,3.27280131,-2.19396050,0.43651378,-0.28712451,0.00000000,-0.00000000,0.94569354,-0.64531631,1.97979594,-1.18588793,1.27465362,-1.02505299,0.00000000,-0.00000000
-2.83641821,3.21702511,-2.19412382,0.42724655,-0.28499314,0.00000000,-0.00000000,0.92528490,-0.65451362,1.94293994,-1.17783787,1.25280783,-1.03106126,0.00000000,-0.00000000
-2.83041521,3.15679761,-2.19499562,0.41705300,-0.28266112,0.00000000,-0.00000000,0.90358012,-0.66304998,1.90368948,-1.17105293,1.22911836,-1.03697174,0.00000000,-0.00000000
-2.82441221,3.09258486,-2.19669140,0.40608752,-0.28014635,0.00000000,-0.00000000,0.88082661,-0.67092520,1.86229009,-1.16555427,1.20375195,-1.04290007,0.00000000,-0.00000000
-2.81840920,3.02491808,-2.19932548,0.39450822,-0.27747649,0.00000000,-0.00000000,0.85728949,-0.67815403,1.81901506,-1.16134596,1.17690965,-1.04896089,0.00000000,-0.00000000
-2.81240620,2.95438542,-2.20299869,0.38247328,-0.27468695,0.00000000,-0.00000000,0.83324527,-0.68476211,1.77416447,-1.15841200,1.14882278,-1.05525942,0.00000000,-0.00000000
-2.80640320,2.88162063,-2.20778653,0.37013754,-0.27181863,0.00000000,-0.00000000,0.80897495,-0.69078176,1.72806279,-1.15671377,1.11974706,-1.06188322,0.00000000,-0.00000000
-2.80040020,2.80728899,-2.21372818,0.35764946,-0.26891537,0.00000000,-0.00000000,0.78475684,-0.69624766,1.68105496,-1.15618829,1.08995548,-1.06889486,0.00000000,-0.00000000
-2.79439720,2.73207111,-2.22081742,0.34514848,-0.26602144,0.00000000,-0.00000000,0.76085928,-0.70119293,1.63350089,-1.15674746,1.05972993,-1.07632565,0.00000000,-0.00000000
-2.78839420,2.65664525,-2.22899612,0.33276287,-0.26317904,0.00000000,-0.00000000,0.73753371,-0.70564544,1.58576880,-1.15827860,1.02935236,-1.08417108,0.00000000,-0.00000000
-2.78239120,2.58166917,-2.23815078,0.32060813,-0.26042604,0.00000000,-0.00000000,0.71500824,-0.70962491,1.53822750,-1.16064643,0.99909568,-1.09238804,0.00000000,-0.00000000
-2.77638819,2.50776237,-2.24811266,0.30878577,-0.25779412,0.00000000,-0.00000000,0.69348208,-0.71314076,1.49123810,-1.16369669,0.96921508,-1.10089421,0.00000000,-0.00000000
-2.77038519,2.43548964,-2.25866161,0.29738274,-0.25530736,0.00000000,-0.00000000,0.67312109,-0.71619092,1.44514559,-1.16726120,0.93994011,-1.10956959,0.00000000,-0.00000000
-2.76438219,2.36534692,-2.26953365,0.28647125,-0.25298144,0.00000000,-0.00000000,0.65405455,-0.71876169,1.40027076,-1.17116436,0.91146819,-1.11826025,0.00000000,-0.00000000
-2.75837919,2.29775019,-2.28043200,0.27610911,-0.25082350,0.00000000,-0.00000000,0.63637343,-0.72082871,1.35690291,-1.17523088,0.88395955,-1.12678410,0.00000000,-0.00000000
-2.75237619,2.23302801,-2.29104110,0.26634045,-0.24883259,0.00000000,-0.00000000,0.62013007,-0.72235900,1.31529381,-1.17929419,0.85753422,-1.13493841,0.00000000,-0.00000000
-2.74637319,2.17141814,-2.30104291,0.25719686,-0.24700093,0.00000000,-0.00000000,0.60533942,-0.72331403,1.27565330,-1.18320547,0.83227097,-1.14250881,0.00000000,-0.00000000
-2.74037019,2.11306833,-2.31013473,0.24869886,-0.24531564,0.00000000,-0.00000000,0.59198162,-0.72365361,1.23814669,-1.18684241,0.80820831,-1.14927928,0.00000000,-0.00000000
-2.73436718,2.05804141,-2.31804751,0.24085755,-0.24376113,0.00000000,-0.00000000,0.58000592,-0.72334057,1.20289431,-1.19011759,0.78534744,-1.15504263,0.00000000,-0.00000000
-2.72836418,2.00632404,-2.32456380,0.23367657,-0.24232180,0.00000000,-0.00000000,0.56933565,-0.72234584,1.16997297,-1.19298575,0.76365690,-1.15961103,0.00000000,-0.00000000
-2.72236118,1.95783895,-2.32953415,0.22715409,-0.24098504,0.00000000,-0.00000000,0.55987400,-0.72065377,1.13941949,-1.19544963,0.74307874,-1.16282596,0.00000000,-0.00000000
-2.71635818,1.91245963,-2.33289134,0.22128484,-0.23974440,0.00000000,-0.00000000,0.55151040,-0.71826738,1.11123596,-1.19756397,0.72353561,-1.16456718,0.00000000,-0.00000000
-2.71035518,1.87002684,-2.33466132,0.21606215,-0.23860257,0.00000000,-0.00000000,0.54412707,-0.71521316,1.08539630,-1.19943740,0.70493857,-1.16476027,0.00000000,-0.00000000
-2.70435218,1.83036587,-2.33497046,0.21147977,-0.23757416,0.00000000,-0.00000000,0.53760557,-0.71154529,1.06185401,-1.20123209,0.68719501,-1.16338230,0.00000000,-0.00000000
-2.69834917,1.79330370,-2.33404851,0.20753352,-0.23668808,0.00000000,-0.00000000,0.53183297,-0.70734881,1.04055028,-1.20316101,0.67021639,-1.16046540,0.00000000,-0.00000000
-2.69234617,1.75868499,-2.33222711,0.20422263,-0.23598929,0.00000000,-0.00000000,0.52670745,-0.70274166,1.02142232,-1.20548298,0.65392526,-1.15609810,0.00000000,-0.00000000
-2.68634317,1.72638630,-2.32993371,0.20155073,-0.23553985,0.00000000,-0.00000000,0.52214296,-0.69787519,1.00441113,-1.20849557,0.63826132,-1.15042429,0.00000000,-0.00000000
-2.68034017,1.69632752,-2.32768112,0.19952636,-0.23541913,0.00000000,-0.00000000,0.51807296,-0.69293327,0.98946853,-1.21252614,0.62318624,-1.14363985,0.00000000,-0.00000000
-2.67433717,1.66848032,-2.32605304,0.19816304,-0.23572316,0.00000000,-0.00000000,0.51445292,-0.68812959,0.97656285,-1.21792137,0.60868701,-1.13598715,0.00000000,-0.00000000
-2.66833417,1.64287302,-2.32568608,0.19747888,-0.23656298,0.00000000,-0.00000000,0.51126167,-0.68370344,0.96568314,-1.22503565,0.59477777,-1.12774760,0.00000000,-0.00000000
-2.66233117,1.61959186,-2.32724885,0.19749559,-0.23806213,0.00000000,-0.00000000,0.50850146,-0.67991388,0.95684160,-1.23421865,0.58150009,-1.11923253,0.00000000,-0.00000000
-2.65632816,1.59877874,-2.33141900,0.19823719,-0.24035323,0.00000000,-0.00000000,0.50619685,-0.67703239,0.95007423,-1.24580267,0.56892175,-1.11077288,0.00000000,-0.00000000
-2.65032516,1.58062561,-2.33885894,0.19972806,-0.24357377,0.00000000,-0.00000000,0.50439250,-0.67533445,0.94543962,-1.26008994,0.55713427,-1.10270799,0.00000000,-0.00000000
-2.64432216,1.56536605,-2.35019105,0.20199090,-0.24786124,0.00000000,-0.00000000,0.50315001,-0.67509005,0.94301615,-1.27734054,0.54624915,-1.09537391,0.00000000,-0.00000000
-2.63831916,1.55326441,-2.36597331,0.20504421,-0.25334773,0.00000000,-0.00000000,0.50254397,-0.67655364,0.94289769,-1.29776101,0.53639333,-1.08909185,0.00000000,-0.00000000
-2.63231616,1.54460329,-2.38667614,0.20889980,-0.26015422,0.00000000,-0.00000000,0.50265739,-0.67995392,0.94518813,-1.32149422,0.52770395,-1.08415692,0.00000000,-0.00000000
-2.62631316,1.53967006,-2.41266120,0.21356016,-0.26838474,0.00000000,-0.00000000,0.50357682,-0.68548369,0.94999523,-1.34861056,0.52032263,-1.08082776,0.00000000,-0.00000000
-2.62031016,1.53874296,-2.44416287,0.21901608,-0.27812064,0.00000000,-0.00000000,0.50538730,-0.69329044,0.95742392,-1.37910089,0.51438978,-1.07931732,0.00000000,-0.00000000
-2.61430715,1.54207764,-2.48127307,0.22524445,-0.28941519,0.00000000,-0.00000000,0.50816737,-0.70346783,0.96756968,-1.41287135,0.51003880,-1.07978505,0.00000000,-0.00000000
-2.60830415,1.54989471,-2.52392983,0.23220655,-0.30228874,0.00000000,-0.00000000,0.51198437,-0.71604866,0.98051220,-1.44974019,0.50739074,-1.08233086,0.00000000,-0.00000000
-2.60230115,1.56236866,-2.57191023,0.23984678,-0.31672467,0.00000000,-0.00000000,0.51689029,-0.73099960,0.99630979,-1.48943687,0.50654937,-1.08699091,0.00000000,-0.00000000
-2.59629815,1.57961881,-2.62482788,0.24809217,-0.33266632,0.00000000,-0.00000000,0.52291812,-0.74821789,1.01499462,-1.53160340,0.50759683,-1.09373544,0.00000000,-0.00000000
-2.59029515,1.60170238,-2.68213522,0.25685244,-0.35001509,0.00000000,-0.00000000,0.53007911,-0.76753036,1.03656911,-1.57579815,0.51059004,-1.10246858,0.00000000,-0.00000000
-2.58429215,1.62860980,-2.74313070,0.26602089,-0.36862986,0.00000000,-0.00000000,0.53836080,-0.78869488,1.06100350,-1.62150200,0.51555790,-1.11303028,0.00000000,-0.00000000
-2.57828914,1.66026240,-2.80697080,0.27547607,-0.38832779,0.00000000,-0.00000000,0.54772599,-0.81140420,1.08823460,-1.66812699,0.52249918,-1.12520019,0.00000000,-0.00000000
-2.57228614,1.69651218,-2.87268671,0.28508411,-0.40888661,0.00000000,-0.00000000,0.55811261,-0.83529223,1.11816567,-1.71502727,0.53138135,-1.13870340,0.00000000,-0.00000000
-2.56628314,1.73714353,-2.93920541,0.29470164,-0.43004830,0.00000000,-0.00000000,0.56943449,-0.85994252,1.15066718,-1.76151220,0.54214007,-1.15321784,0.00000000,-0.00000000
-2.56028014,1.78187648,-3.00537449,0.30417937,-0.45152424,0.00000000,-0.00000000,0.58158291,-0.88489881,1.18557834,-1.80686149,0.55467948,-1.16838318,0.00000000,-0.00000000
-2.55427714,1.83037126,-3.06999033,0.31336591,-0.47300160,0.00000000,-0.00000000,0.59442887,-0.90967719,1.22270908,-1.85034193,0.56887308,-1.18381088,0.00000000,-0.00000000
-2.54827414,1.88223355,-3.13182870,0.32211182,-0.49415077,0.00000000,-0.00000000,0.60782587,-0.93377949,1.26184224,-1.89122541,0.58456524,-1.19909522,0.00000000,-0.00000000
-2.54227114,1.93702018,-3.18967702,0.33027378,-0.51463374,0.00000000,-0.00000000,0.62161322,-0.95670755,1.30273568,-1.92880770,0.60157327,-1.21382471,0.00000000,-0.00000000
-2.53626813,1.99424495,-3.24236723,0.33771847,-0.53411306,0.00000000,-0.00000000,0.63561944,-0.97797766,1.34512419,-1.96242739,0.61968984,-1.22759394,0.00000000,-0.00000000
-2.53026513,2.05338420,-3.28880827,0.34432623,-0.55226101,0.00000000,-0.00000000,0.64966587,-0.99713478,1.38872100,-1.99148452,0.63868586,-1.24001503,0.00000000,-0.00000000
-2.52426213,2.11388203,-3.32801701,0.34999412,-0.56876886,0.00000000,-0.00000000,0.66357016,-1.01376601,1.43321877,-2.01545799,0.65831361,-1.25072875,0.00000000,-0.00000000
-2.51825913,2.17515503,-3.35914667,0.35463839,-0.58335561,0.00000000,-0.00000000,0.67714957,-1.02751268,1.47829028,-2.03392138,0.67831015,-1.25941462,0.00000000,-0.00000000
-2.51225613,2.23659670,-3.38151159,0.35819630,-0.59577617,0.00000000,-0.00000000,0.69022399,-1.03808082,1.52358866,-2.04655634,0.69840095,-1.26579989,0.00000000,-0.00000000
-2.50625313,2.29758147,-3.39460747,0.36062697,-0.60582837,0.00000000,-0.00000000,0.70261854,-1.04524943,1.56874762,-2.05316303,0.71830366,-1.26966702,0.00000000,-0.00000000
-2.50025013,2.35746880,-3.39812636,0.36191162,-0.61335883,0.00000000,-0.00000000,0.71416581,-1.04887641,1.61338178,-2.05366710,0.73773205,-1.27085934,0.00000000,-0.00000000
-2.49424712,2.41560748,-3.39196566,0.36205289,-0.61826717,0.00000000,-0.00000000,0.72470763,-1.04890188,1.65708745,-2.04812297,0.75640002,-1.26928495,0.00000000,-0.00000000
-2.48824412,2.47134046,-3.37623091,0.36107349,-0.62050865,0.00000000,-0.00000000,0.73409649,-1.04534886,1.69944426,-2.03671296,0.77402575,-1.26491849,0.00000000,-0.00000000
-2.48224112,2.52401058,-3.35123220,0.35901423,-0.62009497,0.00000000,-0.00000000,0.74219657,-1.03832128,1.74001777,-2.01974244,0.79033587,-1.25780089,0.00000000,-0.00000000
-2.47623812,2.57296745,-3.31747421,0.35593159,-0.61709337,0.00000000,-0.00000000,0.74888461,-1.02799962,1.77836352,-1.99763095,0.80506967,-1.24803714,0.00000000,-0.00000000
-2.47023512,2.61757556,-3.27564049,0.35189484,-0.61162385,0.00000000,-0.00000000,0.75405048,-1.01463413,1.81403253,-1.97089965,0.81798327,-1.23579212,0.00000000,-0.00000000
-2.46423212,2.65722376,-3.22657232,0.34698308,-0.60385490,0.00000000,-0.00000000,0.75759777,-0.99853630,1.84657839,-1.94015562,0.82885375,-1.22128480,0.00000000,-0.00000000
-2.45822911,2.69133611,-3.17124315,0.34128213,-0.59399779,0.00000000,-0.00000000,0.75944427,-0.98006871,1.87556587,-1.90607344,0.83748309,-1.20478086,0.00000000,-0.00000000
-2.45222611,2.71938364,-3.11072963,0.33488155,-0.58229960,0.00000000,-0.00000000,0.75952259,-0.95963375,1.90058086,-1.86937488,0.84370188,-1.18658423,0.00000000,-0.00000000
-2.44622311,2.74089700,-3.04618012,0.32787188,-0.56903545,0.00000000,-0.00000000,0.75778079,-0.93766178,1.92124128,-1.83080747,0.84737267,-1.16702776,0.00000000,-0.00000000
-2.44022011,2.75547921,-2.97878218,0.32034217,-0.55450010,0.00000000,-0.00000000,0.75418316,-0.91459901,1.93720867,-1.79112270,0.84839295,-1.14646340,0.00000000,-0.00000000
-2.43421711,2.76281818,-2.90972982,0.31237791,-0.53899929,0.00000000,-0.00000000,0.74871105,-0.89089560,1.94819969,-1.75105477,0.84669744,-1.12525217,0.00000000,-0.00000000
-2.42821411,2.76269817,-2.84019208,0.30405934,-0.52284118,0.00000000,-0.00000000,0.74136371,-0.86699445,1.95399729,-1.71130067,0.84225979,-1.10375442,0.00000000,-0.00000000
-2.42221111,2.75500969,-2.77128361,0.29546030,-0.50632807,0.00000000,-0.00000000,0.73215916,-0.84332079,1.95446055,-1.67250213,0.83509351,-1.08232047,0.00000000,-0.00000000
-2.41620810,2.73975717,-2.70403834,0.28664740,-0.48974879,0.00000000,-0.00000000,0.72113489,-0.82027310,1.94953303,-1.63523022,0.82525201,-1.06128212,0.00000000,-0.00000000
-2.41020510,2.71706373,-2.63938689,0.27767971,-0.47337194,0.00000000,-0.00000000,0.70834835,-0.79821522,1.93924876,-1.59997303,0.81282774,-1.04094505,0.00000000,-0.00000000
-2.40420210,2.68717281,-2.57813829,0.26860874,-0.45744011,0.00000000,-0.00000000,0.69387714,-0.77747010,1.92373558,-1.56712654,0.79795047,-1.02158242,0.00000000,-0.00000000
-2.39819910,2.65044620,-2.52096625,0.25947874,-0.44216527,0.00000000,-0.00000000,0.67781885,-0.75831490,1.90321559,-1.53698905,0.78078458,-1.00342971,0.00000000,-0.00000000
-2.39219610,2.60735843,-2.46840016,0.25032726,-0.42772528,0.00000000,-0.00000000,0.66029036,-0.74097764,1.87800233,-1.50975906,0.76152553,-0.98668092,0.00000000,-0.00000000
-2.38619310,2.55848745,-2.42082069,0.24118588,-0.41426169,0.00000000,-0.00000000,0.64142674,-0.72563520,1.84849489,-1.48553641,0.74039564,-0.97148599,0.00000000,-0.00000000
-2.38019010,2.50450201,-2.37845987,0.23208098,-0.40187866,0.00000000,-0.00000000,0.62137958,-0.71241252,1.81516889,-1.46432640,0.71763916,-0.95794960,0.00000000,-0.00000000
-2.37418709,2.44614586,-2.34140507,0.22303467,-0.39064301,0.00000000,-0.00000000,0.60031479,-0.70138302,1.77856470,-1.44604669,0.69351688,-0.94613111,0.00000000,-0.00000000
-2.36818409,2.38421955,-2.30960667,0.21406562,-0.38058520,0.00000000,-0.00000000,0.57841000,-0.69256988,1.73927328,-1.43053621,0.66830052,-0.93604562,0.00000000,-0.00000000
-2.36218109,2.31956020,-2.28288875,0.20518990,-0.37170129,0.00000000,-0.00000000,0.55585154,-0.68594823,1.69792012,-1.41756595,0.64226689,-0.92766608,0.00000000,-0.00000000
-2.35617809,2.25302020,-2.26096227,0.19642170,-0.36395557,0.00000000,-0.00000000,0.53283109,-0.68144795,1.65514789,-1.40685089,0.61569222,-0.92092618,0.00000000,-0.00000000
-2.35017509,2.18544535,-2.24344027,0.18777395,-0.35728385,0.00000000,-0.00000000,0.50954218,-0.67895718,1.61159842,-1.39806270,0.58884671,-0.91572407,0.00000000,-0.00000000
-2.34417209,2.11765339,-2.22985459,0.17925883,-0.35159721,0.00000000,-0.00000000,0.48617653,-0.67832624,1.56789459,-1.39084279,0.56198945,-0.91192671,0.00000000,-0.00000000
-2.33816908,2.05041348,-2.21967350,0.17088818,-0.34678619,0.00000000,-0.00000000,0.46292053,-0.67937222,1.52462300,-1.38481525,0.53536391,-0.90937479,0.00000000,-0.00000000
-2.33216608,1.98442753,-2.21232002,0.16267370,-0.34272520,0.00000000,-0.00000000,0.43995176,-0.68188383,1.48231777,-1.37959944,0.50919407,-0.90788803,0.00000000,-0.00000000
-2.32616308,1.92031370,-2.20719037,0.15462714,-0.33927712,0.00000000,-0.00000000,0.41743587,-0.68562690,1.44144622,-1.37482177,0.48368124,-0.90727089,0.00000000,-0.00000000
-2.32016008,1.85859295,-2.20367228,0.14676028,-0.33629808,0.00000000,-0.00000000,0.39552374,-0.69035021,1.40239688,-1.37012676,0.45900164,-0.90731849,0.00000000,-0.00000000
-2.31415708,1.79967870,-2.20116275,0.13908489,-0.33364216,0.00000000,-0.00000000,0.37434912,-0.69579181,1.36547025,-1.36518679,0.43530480,-0.90782267,0.00000000,-0.00000000
-2.30815408,1.74387021,-2.19908497,0.13161258,-0.33116610,0.00000000,-0.00000000,0.35402673,-0.70168563,1.33087269,-1.35971076,0.41271257,-0.90857802,0.00000000,-0.00000000
-2.30215108,1.69134976,-2.19690402,0.12435462,-0.32873389,0.00000000,-0.00000000,0.33465096,-0.70776841,1.29871348,-1.35345123,0.39131903,-0.90938779,0.00000000,-0.00000000
-2.29614807,1.64218356,-2.19414098,0.11732172,-0.32622110,0.00000000,-0.00000000,0.31629505,-0.71378679,1.26900542,-1.34621021,0.37119087,-0.91006951,0.00000000,-0.00000000
-2.29014507,1.59632669,-2.19038506,0.11052381,-0.32351897,0.00000000,-0.00000000,0.29901091,-0.71950431,1.24166874,-1.33784319,0.35236854,-0.91046003,0.00000000,-0.00000000
-2.28414207,1.55363153,-2.18530342,0.10396982,-0.32053803,0.00000000,-0.00000000,0.28282941,-0.72470814,1.21653828,-1.32826159,0.33486779,-0.91041997,0.00000000,-0.00000000
-2.27813907,1.51385961,-2.17864821,0.09766750,-0.31721122,0.00000000,-0.00000000,0.26776127,-0.72921537,1.19337371,-1.31743343,0.31868173,-0.90983723,0.00000000,-0.00000000
-2.27213607,1.47669639,-2.17026077,0.09162332,-0.31349645,0.00000000,-0.00000000,0.25379838,-0.73287844,1.17187233,-1.30538218,0.30378328,-0.90862945,0.00000000,-0.00000000
-2.26613307,1.44176846,-2.16007240,0.08584241,-0.30937826,0.00000000,-0.00000000,0.24091551,-0.73558956,1.15168409,-1.29218382,0.29012784,-0.90674536,0.00000000,-0.00000000
-2.26013007,1.40866255,-2.14810189,0.08032854,-0.30486886,0.00000000,-0.00000000,0.22907245,-0.73728379,1.13242816,-1.27796218,0.27765628,-0.90416468,0.00000000,-0.00000000
-2.25412706,1.37694556,-2.13444962,0.07508425,-0.30000803,0.00000000,-0.00000000,0.21821635,-0.73794061,1.11371053,-1.26288255,0.26629798,-0.90089687,0.00000000,-0.00000000
-2.24812406,1.34618502,-2.11928849,0.07011098,-0.29486224,0.00000000,-0.00000000,0.20828429,-0.73758383,1.09514180,-1.24714390,0.25597403,-0.89697842,0.00000000,-0.00000000
-2.24212106,1.31596904,-2.10285190,0.06540932,-0.28952258,0.00000000,-0.00000000,0.19920596,-0.73627968,1.07635459,-1.23096982,0.24660037,-0.89246897,0.00000000,-0.00000000
-2.23611806,1.28592503,-2.08541931,0.06097925,-0.28410186,0.00000000,-0.00000000,0.19090633,-0.73413318,1.05701979,-1.21459853,0.23809089,-0.88744644,0.00000000,-0.00000000
-2.23011506,1.25573641,-2.06729998,0.05682049,-0.27873064,0.00000000,-0.00000000,0.18330836,-0.73128285,1.03686102,-1.19827246,0.23036033,-0.88200127,0.00000000,-0.00000000
-2.22411206,1.22515679,-2.04881563,0.05293277,-0.27355250,0.00000000,-0.00000000,0.17633544,-0.72789382,1.01566664,-1.18222752,0.22332706,-0.87623020,0.00000000,-0.00000000
-2.21810905,1.19402079,-2.03028272,0.04931619,-0.26871859,0.00000000,-0.00000000,0.16991371,-0.72414986,0.99329897,-1.16668283,0.21691545,-0.87022986,0.00000000,-0.00000000
-2.21210605,1.16225134,-2.01199535,0.04597146,-0.26438158,0.00000000,-0.00000000,0.16397411,-0.72024435,0.96970026,-1.15183115,0.21105796,-0.86409047,0.00000000,-0.00000000
-2.20610305,1.12986310,-1.99420944,0.04290018,-0.26068943,0.00000000,-0.00000000,0.15845408,-0.71637089,0.94489519,-1.13783041,0.20569689,-0.85789014,0.00000000,-0.00000000
-2.20010005,1.09696186,-1.97712900,0.04010494,-0.25777893,0.00000000,-0.00000000,0.15329891,-0.71271366,0.91898996,-1.12479686,0.20078553,-0.85168983,0.00000000,-0.00000000
-2.19409705,1.06374016,-1.96089512,0.03758946,-0.25576951,0.00000000,-0.00000000,0.14846272,-0.70943822,0.89216800,-1.11279989,0.19628899,-0.84552951,0.00000000,-0.00000000
-2.18809405,1.03046928,-1.94557810,0.03535852,-0.25475746,0.00000000,-0.00000000,0.14390906,-0.70668302,0.86468261,-1.10185897,0.19218444,-0.83942549,0.00000000,-0.00000000
-2.18209105,0.99748815,-1.93117316,0.03341791,-0.25481081,0.00000000,-0.00000000,0.13961110,-0.70455204,0.83684697,-1.09194265,0.18846098,-0.83336914,0.00000000,-0.00000000
-2.17608804,0.96518969,-1.91759969,0.03177418,-0.25596512,0.00000000,-0.00000000,0.13555149,-0.70310886,0.80902193,-1.08296962,0.18511891,-0.82732703,0.00000000,-0.00000000
-2.17008504,0.93400526,-1.90470409,0.03043438,-0.25822040,0.00000000,-0.00000000,0.13172186,-0.70237255,0.78160244,-1.07481191,0.18216869,-0.82124241,0.00000000,-0.00000000
-2.16408204,0.90438807,-1.89226606,0.02940565,-0.26153936,0.00000000,-0.00000000,0.12812211,-0.70231537,0.75500296,-1.06729982,0.17962948,-0.81503795,0.00000000,-0.00000000
-2.15807904,0.87679617,-1.88000773,0.02869487,-0.26584697,0.00000000,-0.00000000,0.12475936,-0.70286259,0.72964278,-1.06022857,0.17752738,-0.80861945,0.00000000,-0.00000000
-2.15207604,0.85167596,-1.86760548,0.02830811,-0.27103156,0.00000000,-0.00000000,0.12164684,-0.70389426,0.70593185,-1.05336625,0.17589346,-0.80188051,0.00000000,-0.00000000
-2.14607304,0.82944679,-1.85470366,0.02825015,-0.27694740,0.00000000,-0.00000000,0.11880255,-0.70524907,0.68425764,-1.04646271,0.17476165,-0.79470772,0.00000000,-0.00000000
